"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.872177,48.414928,96.709564,62.081795,5.881330,14.990748,4.902318,15.242033,6.376185,17.855515,0,4.746014,13.854780,5.835315,10.948900,7.751464,15.337806,8.144855,14.043695,8.143545,13.443419,8.404938,12.895775,8.923452,14.281718,10.273891,13.918544,10.101603,14.654339,0,-0.01830,0.00187,-0.02101,-0.01384,0.00929,-0.01149,-0.00061,0.00245,0.00016,0.10667,3.27805
0.735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.161453,49.614388,97.335457,62.238548,5.879708,14.988573,4.901778,15.231450,6.376321,17.844910,0,4.754599,13.831985,5.834532,10.935304,7.754385,15.324553,8.129880,14.027298,8.125417,13.430534,8.393557,12.887703,8.921476,14.271807,10.274133,13.914359,10.100279,14.651210,0,-0.01764,-0.00090,-0.02003,-0.01314,0.00744,-0.00928,0.01010,0.00605,0.00030,0.09236,3.27786
0.736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.450729,50.813847,97.961349,62.395298,5.878086,14.986398,4.901237,15.220867,6.376457,17.834307,0,4.763183,13.809190,5.833749,10.921708,7.757307,15.311299,8.114905,14.010900,8.107289,13.417648,8.382174,12.879631,8.919499,14.261895,10.274375,13.910174,10.098954,14.648081,0,-0.01570,0.00564,-0.01706,-0.01441,0.00585,-0.00967,0.01245,0.00264,0.00030,0.10705,3.27763
0.737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.302673,51.898628,98.467316,62.356678,5.877758,14.984967,4.900940,15.209655,6.376547,17.823317,0,4.771714,13.792006,5.833147,10.913857,7.758338,15.302826,8.092177,13.986579,8.088596,13.407192,8.371118,12.874394,8.917647,14.254244,10.274302,13.908823,10.097089,14.648023,0,-0.01941,-0.00009,-0.01647,-0.01541,0.01213,-0.01114,-0.00394,0.00209,0.00030,0.11305,3.27753
0.738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.279816,52.957897,98.946594,62.274586,5.877717,14.983703,4.900696,15.198302,6.376626,17.812241,0,4.780233,13.776069,5.832585,10.907283,7.758950,15.295416,8.067724,13.960493,8.069779,13.397276,8.360132,12.869789,8.915823,14.247095,10.274160,13.908103,10.095103,14.648647,0,-0.01808,0.00413,-0.01906,-0.01395,0.00617,-0.01213,0.00249,0.00378,0.00015,0.09078,3.27745
0.739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.256958,54.017166,99.425873,62.192493,5.877676,14.982438,4.900452,15.186950,6.376705,17.801165,0,4.788752,13.760133,5.832023,10.900709,7.759562,15.288006,8.043271,13.934408,8.050961,13.387361,8.349147,12.865183,8.913999,14.239946,10.274018,13.907382,10.093118,14.649272,0,-0.01748,0.00256,-0.01890,-0.01334,0.02014,-0.01288,0.00772,0.00307,0.00016,0.10161,3.27725
0.740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.234100,55.076435,99.905159,62.110405,5.877635,14.981173,4.900208,15.175597,6.376785,17.790089,0,4.797270,13.744196,5.831460,10.894135,7.760173,15.280596,8.018819,13.908322,8.032144,13.377444,8.338161,12.860578,8.912174,14.232797,10.273876,13.906662,10.091132,14.649898,0,-0.01836,0.00377,-0.02202,-0.01367,0.00283,-0.01220,0.00341,0.00250,-0.00001,0.11050,3.27702
0.741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.969696,56.007595,100.456825,62.081394,5.875692,14.978188,4.899920,15.165931,6.376751,17.776346,0,4.805189,13.725348,5.831203,10.886046,7.760225,15.267232,7.994550,13.901638,8.015335,13.374636,8.330388,12.856703,8.910229,14.225828,10.272812,13.902658,10.084682,14.647311,0,-0.02031,0.00359,-0.02126,-0.01364,0.01075,-0.01212,0.00449,0.00173,0.00000,0.08395,3.27722
0.742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.651566,56.910255,101.024590,62.064194,5.873326,14.974820,4.899622,15.156639,6.376692,17.762011,0,4.812974,13.705853,5.831013,10.877621,7.760151,15.252542,7.970323,13.899270,7.998973,13.373408,8.323328,12.852991,8.908256,14.218901,10.271542,13.897923,10.077240,14.644011,0,-0.01823,0.00508,-0.02063,-0.01177,0.00876,-0.01315,0.00338,0.00118,0.00030,0.09895,3.27753
0.743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.333420,57.812912,101.592361,62.046993,5.870960,14.971452,4.899324,15.147347,6.376633,17.747675,0,4.820759,13.686358,5.830823,10.869195,7.760078,15.237854,7.946095,13.896903,7.982611,13.372181,8.316269,12.849279,8.906282,14.211972,10.270272,13.893189,10.069798,14.640710,0,-0.01781,0.00292,-0.01349,-0.01283,0.00904,-0.01102,0.00348,0.00156,0.00015,0.11533,3.27734
0.744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.015289,58.715569,102.160133,62.029793,5.868593,14.968084,4.899027,15.138056,6.376574,17.733339,0,4.828544,13.666863,5.830633,10.860769,7.760005,15.223165,7.921868,13.894535,7.966249,13.370954,8.309209,12.845567,8.904310,14.205044,10.269002,13.888455,10.062354,14.637409,0,-0.01849,0.00404,-0.01984,-0.01242,0.00960,-0.01198,0.00564,0.00183,0.00014,0.08640,3.27704
0.745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.288391,59.923695,103.034325,62.293320,5.866953,14.965406,4.898245,15.129318,6.376411,17.720774,0,4.835831,13.653279,5.831120,10.849675,7.760041,15.212481,7.907134,13.889812,7.950493,13.364803,8.299573,12.841379,8.902700,14.194481,10.268048,13.886235,10.058900,14.635887,0,-0.01816,0.00287,-0.02043,-0.01281,0.00803,-0.01146,0.00412,0.00211,-0.00015,0.10230,3.27741
0.746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.470566,61.199783,103.976685,62.619308,5.865474,14.962883,4.897357,15.120705,6.376226,17.708601,0,4.843006,13.641010,5.831758,10.837988,7.760101,15.202686,7.894511,13.884565,7.934873,13.357558,8.289364,12.837086,8.901172,14.183108,10.267164,13.884574,10.056333,14.634761,0,-0.01801,0.00324,-0.01854,-0.01367,0.01680,-0.01197,0.00234,0.00220,0.00014,0.11494,3.27794
0.747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.652725,62.475876,104.919052,62.945301,5.863995,14.960359,4.896468,15.112090,6.376041,17.696428,0,4.850182,13.628740,5.832396,10.826301,7.760161,15.192893,7.881888,13.879318,7.919252,13.350312,8.279155,12.832792,8.899643,14.171736,10.266280,13.882912,10.053765,14.633635,0,-0.01750,0.00330,-0.01986,-0.01263,0.00874,-0.01254,0.00483,0.00151,0.00000,0.08893,3.27755
0.748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.834900,63.751965,105.861420,63.271290,5.862515,14.957835,4.895578,15.103477,6.375856,17.684256,0,4.857358,13.616471,5.833034,10.814613,7.760221,15.183099,7.869266,13.874071,7.903632,13.343067,8.268945,12.828499,8.898114,14.160363,10.265396,13.881250,10.051198,14.632508,0,-0.01702,0.00179,-0.01960,-0.01262,0.00633,-0.01078,0.00770,0.00248,0.00015,0.10661,3.27694
0.749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.674698,64.590904,106.517693,63.609856,5.860436,14.956207,4.893936,15.096194,6.375690,17.675802,0,4.863796,13.608175,5.834078,10.801511,7.761396,15.181113,7.844917,13.854958,7.879609,13.331593,8.253025,12.822035,8.895987,14.146737,10.266489,13.877387,10.050598,14.631206,0,-0.01780,0.00280,-0.02138,-0.01145,0.01220,-0.01369,0.00489,0.00456,0.00030,0.11395,3.27676
0.750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.660812,65.332573,107.110313,63.951221,5.858224,14.954779,4.892126,15.089208,6.375529,17.668175,0,4.870071,13.600763,5.835212,10.788093,7.762819,15.180864,7.817958,13.832759,7.853717,13.319177,8.235835,12.815087,8.893725,14.132610,10.268023,13.873034,10.050436,14.629865,0,-0.01479,0.00621,-0.02760,-0.01296,0.00779,-0.01134,0.00809,-0.00085,0.00000,0.09270,3.27669
0.751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.646927,66.074242,107.702927,64.292587,5.856012,14.953350,4.890315,15.082222,6.375368,17.660547,0,4.876346,13.593352,5.836347,10.774674,7.764242,15.180615,7.791000,13.810560,7.827825,13.306762,8.218645,12.808140,8.891465,14.118483,10.269556,13.868682,10.050275,14.628523,0,-0.01641,0.00346,-0.02167,-0.00881,0.00901,-0.01108,0.01025,-0.00126,-0.00000,0.11152,3.27692
0.752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.633057,66.815910,108.295547,64.633957,5.853799,14.951922,4.888505,15.075235,6.375206,17.652920,0,4.882620,13.585940,5.837481,10.761257,7.765665,15.180367,7.764042,13.788362,7.801932,13.294346,8.201455,12.801192,8.889204,14.104355,10.271089,13.864329,10.050113,14.627181,0,-0.01653,0.00419,-0.01994,-0.01191,0.00960,-0.01248,0.00581,0.00103,0.00015,0.11101,3.27722
0.753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.779800,67.090828,108.458763,64.849388,5.853010,14.946946,4.886547,15.066901,6.374962,17.640760,0,4.888361,13.575227,5.839479,10.748741,7.767272,15.171411,7.756080,13.768460,7.798585,13.277491,8.196261,12.788823,8.887760,14.094140,10.269372,13.859176,10.049804,14.623406,0,-0.01854,0.00435,-0.02229,-0.01177,0.00928,-0.01407,0.00798,0.00020,0.00015,0.09774,3.27771
0.754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.962296,67.261887,108.526443,65.036797,5.852537,14.941181,4.884555,15.058268,6.374700,17.627592,0,4.893984,13.563779,5.841668,10.736425,7.768921,15.160517,7.752345,13.749070,7.800255,13.259648,8.193736,12.775249,8.886497,14.084795,10.266932,13.853844,10.049461,14.619091,0,-0.01197,0.00403,-0.02120,-0.01189,0.01045,-0.01267,0.00604,-0.00031,0.00015,0.11258,3.27825
0.755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.144791,67.432945,108.594124,65.224213,5.852064,14.935415,4.882565,15.049634,6.374437,17.614426,0,4.899606,13.552330,5.843858,10.724110,7.770569,15.149624,7.748610,13.729680,7.801925,13.241805,8.191212,12.761673,8.885235,14.075450,10.264492,13.848512,10.049120,14.614775,0,-0.02102,0.00168,-0.01888,-0.01401,0.00360,-0.01241,0.00376,0.00213,0.00015,0.10997,3.27780
0.756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.327271,67.604004,108.661804,65.411621,5.851591,14.929650,4.880573,15.041000,6.374175,17.601257,0,4.905228,13.540882,5.846047,10.711794,7.772218,15.138731,7.744874,13.710289,7.803595,13.223962,8.188687,12.748098,8.883972,14.066105,10.262053,13.843180,10.048778,14.610459,0,-0.01627,0.00469,-0.02162,-0.01342,0.00366,-0.01210,0.00474,0.00351,0.00000,0.10184,3.27711
0.757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.501877,68.066292,108.654388,65.439285,5.849298,14.923877,4.878654,15.029725,6.373985,17.588736,0,4.910676,13.531220,5.849516,10.704368,7.773611,15.128411,7.744057,13.697075,7.804764,13.211034,8.191237,12.739880,8.886389,14.060230,10.262964,13.839520,10.049724,14.607886,0,-0.01949,0.00221,-0.02018,-0.01229,0.00951,-0.01189,0.00147,0.00298,0.00016,0.11094,3.27685
0.758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.452225,68.593369,108.630272,65.431396,5.846601,14.918100,4.876752,15.017862,6.373811,17.576357,0,4.916084,13.521955,5.853269,10.698029,7.774948,15.118219,7.743889,13.685234,7.805822,13.199200,8.194916,12.732852,8.889625,14.055127,10.264623,13.836232,10.050956,14.605701,0,-0.01692,0.00340,-0.01907,-0.01461,0.00930,-0.01216,0.00439,0.00214,0.00000,0.10583,3.27670
0.759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.402573,69.120445,108.606155,65.423515,5.843903,14.912325,4.874849,15.006001,6.373638,17.563978,0,4.921492,13.512691,5.857023,10.691689,7.776284,15.108028,7.743721,13.673393,7.806880,13.187365,8.198595,12.725825,8.892859,14.050025,10.266280,13.832945,10.052188,14.603517,0,-0.01834,0.00407,-0.02146,-0.01313,0.00831,-0.01306,0.00750,0.00216,-0.00000,0.10311,3.27729
0.760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.352921,69.647522,108.582031,65.415627,5.841206,14.906549,4.872947,14.994138,6.373464,17.551600,0,4.926900,13.503428,5.860776,10.685350,7.777620,15.097836,7.743552,13.661553,7.807938,13.175530,8.202274,12.718798,8.896095,14.044922,10.267939,13.829658,10.053420,14.601332,0,-0.01750,0.00278,-0.02157,-0.01282,0.00861,-0.01078,0.00342,0.00213,0.00015,0.11497,3.27805
0.761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.559448,69.994255,108.619438,65.441246,5.840930,14.900558,4.870743,14.982782,6.373024,17.536821,0,4.931911,13.489397,5.865805,10.676119,7.779490,15.092366,7.749325,13.656702,7.807931,13.166197,8.211112,12.711921,8.899491,14.038280,10.272645,13.826273,10.055150,14.598743,0,-0.01727,0.00397,-0.01934,-0.01277,0.01041,-0.01219,0.00497,0.00244,0.00015,0.11186,3.27838
0.762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.822983,70.300873,108.670525,65.474319,5.841194,14.894521,4.868473,14.971539,6.372524,17.521509,0,4.936833,13.474307,5.871118,10.666244,7.781477,15.087946,7.756419,13.653406,7.807688,13.157419,8.221097,12.705076,8.902924,14.031298,10.278031,13.822865,10.056992,14.596066,0,-0.01550,0.00264,-0.02107,-0.01366,0.00771,-0.01240,-0.00128,0.00248,-0.00015,0.10322,3.27861
0.763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.086517,70.607483,108.721619,65.507401,5.841457,14.888483,4.866203,14.960297,6.372024,17.506195,0,4.941756,13.459216,5.876430,10.656368,7.783464,15.083527,7.763513,13.650111,7.807445,13.148643,8.231083,12.698233,8.906356,14.024314,10.283417,13.819459,10.058832,14.593389,0,-0.01896,0.00300,-0.02185,-0.01270,0.00624,-0.01280,0.00788,0.00385,-0.00014,0.11125,3.27816
0.764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.350052,70.914101,108.772705,65.540474,5.841720,14.882444,4.863933,14.949054,6.371524,17.490883,0,4.946678,13.444126,5.881742,10.646493,7.785452,15.079106,7.770607,13.646815,7.807202,13.139865,8.241068,12.691388,8.909788,14.017331,10.288802,13.816051,10.060674,14.590712,0,-0.01805,0.00338,-0.02111,-0.01321,0.00916,-0.01291,0.00520,0.00244,0.00015,0.11332,3.27755
0.765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.471771,71.024704,108.873093,65.759628,5.837687,14.876481,4.861688,14.943039,6.370946,17.479164,0,4.950945,13.429768,5.887789,10.636516,7.788329,15.067443,7.769779,13.634231,7.807317,13.130677,8.245690,12.681656,8.911341,14.009307,10.292126,13.814173,10.061577,14.588985,0,-0.01766,0.00281,-0.02170,-0.01357,0.00855,-0.01166,0.00437,0.00345,0.00000,0.09899,3.27737
0.766,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.784424,71.091705,108.984451,66.020187,5.832697,14.870535,4.859448,14.938189,6.370350,17.468243,0,4.955065,13.415571,5.893998,10.626517,7.791404,15.054168,7.767187,13.619580,7.807511,13.121397,8.249118,12.671280,8.912475,14.001051,10.294991,13.812634,10.062271,14.587472,0,-0.01705,0.00344,-0.01964,-0.01492,0.00763,-0.01235,0.00531,0.00278,-0.00015,0.09939,3.27730
0.767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.097076,71.158699,109.095810,66.280746,5.827708,14.864588,4.857209,14.933338,6.369755,17.457323,0,4.959186,13.401376,5.900207,10.616518,7.794478,15.040893,7.764596,13.604929,7.807706,13.112118,8.252546,12.660905,8.913609,13.992796,10.297856,13.811096,10.062965,14.585958,0,-0.01808,0.00238,-0.02178,-0.01292,0.01088,-0.01112,0.00253,0.00239,-0.00015,0.11536,3.27704
0.768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.409729,71.225700,109.207169,66.541298,5.822718,14.858642,4.854970,14.928488,6.369159,17.446402,0,4.963306,13.387179,5.906416,10.606519,7.797553,15.027617,7.762004,13.590279,7.807901,13.102839,8.255975,12.650529,8.914742,13.984540,10.300721,13.809558,10.063660,14.584444,0,-0.01644,0.00329,-0.02085,-0.01266,0.00862,-0.01135,0.00510,0.00230,0.00001,0.09272,3.27673
0.769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.452621,71.412735,109.301765,66.854385,5.814561,14.850214,4.852740,14.931931,6.368474,17.435518,0,4.966854,13.374111,5.912962,10.597821,7.811861,15.019512,7.760117,13.575507,7.811006,13.091342,8.261410,12.640833,8.915981,13.976195,10.302155,13.807179,10.065969,14.583850,0,-0.01914,0.00182,-0.02030,-0.01207,0.00531,-0.01246,0.00392,0.00346,0.00015,0.09243,3.27692
0.770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.435486,71.626480,109.392632,67.179153,5.805698,14.841235,4.850513,14.937220,6.367771,17.424641,0,4.970273,13.361295,5.919583,10.589413,7.828669,15.012557,7.758387,13.560709,7.814759,13.079353,8.267292,12.631289,8.917244,13.967831,10.303269,13.804615,10.068639,14.583461,0,-0.01756,0.00508,-0.01855,-0.01624,-0.00634,-0.01221,0.01039,0.00280,0.00030,0.11722,3.27722
0.771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.418365,71.840225,109.483505,67.503922,5.796836,14.832256,4.848285,14.942508,6.367066,17.413765,0,4.973692,13.348477,5.926204,10.581004,7.845476,15.005602,7.756656,13.545911,7.818512,13.067364,8.273173,12.621744,8.918508,13.959466,10.304384,13.802051,10.071308,14.583072,0,-0.02035,0.00126,-0.02115,-0.01459,0.01257,-0.01271,0.00115,0.00307,-0.00015,0.09434,3.27741
0.772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.401230,72.053970,109.574371,67.828697,5.787973,14.823277,4.846057,14.947797,6.366363,17.402889,0,4.977112,13.335661,5.932825,10.572597,7.862283,14.998647,7.754926,13.531113,7.822266,13.055374,8.279056,12.612200,8.919770,13.951100,10.305499,13.799485,10.073977,14.582683,0,-0.01861,0.00366,-0.01938,-0.01289,0.00723,-0.01182,0.00466,0.00049,-0.00000,0.09630,3.27756
0.773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.318130,72.062950,109.695755,68.133362,5.784835,14.818212,4.843477,14.961242,6.365621,17.391485,0,4.979979,13.324162,5.939464,10.568724,7.873301,15.020328,7.755006,13.516578,7.823287,13.041641,8.282912,12.601976,8.919500,13.939782,10.307637,13.793773,10.076326,14.578657,0,-0.01744,0.00349,-0.02207,-0.01506,0.00939,-0.01277,0.00405,0.00275,0.00000,0.11780,3.27759
0.774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.220352,72.026375,109.823929,68.433548,5.782970,14.814017,4.840818,14.976502,6.364871,17.379963,0,4.982723,13.312958,5.946107,10.565860,7.883029,15.048380,7.755489,13.502100,7.823699,13.027521,8.286320,12.591601,8.918889,13.927806,10.310003,13.787360,10.078606,14.573822,0,-0.01774,0.00238,-0.01980,-0.01252,0.00773,-0.01276,0.00575,0.00295,0.00001,0.09606,3.27759
0.775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.122574,71.989792,109.952103,68.733742,5.781106,14.809823,4.838160,14.991763,6.364121,17.368443,0,4.985467,13.301753,5.952750,10.562996,7.892758,15.076432,7.755972,13.487623,7.824112,13.013401,8.289726,12.581226,8.918278,13.915830,10.312368,13.780947,10.080884,14.568987,0,-0.01659,0.00434,-0.02090,-0.01312,0.00738,-0.01226,0.00658,0.00341,0.00001,0.10476,3.27746
0.776,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.024796,71.953217,110.080276,69.033936,5.779242,14.805628,4.835502,15.007024,6.363371,17.356920,0,4.988211,13.290548,5.959393,10.560132,7.902487,15.104485,7.756455,13.473146,7.824525,12.999281,8.293134,12.570851,8.917666,13.903854,10.314734,13.774534,10.083162,14.564152,0,-0.01706,0.00375,-0.02141,-0.01458,0.00761,-0.01210,0.00507,0.00309,0.00000,0.11289,3.27731
0.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.875534,71.873764,110.134064,69.310196,5.783062,14.803583,4.832790,15.047132,6.362481,17.343370,0,4.990509,13.281150,5.965612,10.557696,7.907235,15.123828,7.756301,13.465392,7.823871,12.988064,8.291255,12.557259,8.915915,13.892308,10.313102,13.766917,10.083031,14.559810,0,-0.01794,0.00320,-0.02151,-0.01413,0.00956,-0.01166,0.00743,0.00374,0.00000,0.10117,3.27747
0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.714828,71.784775,110.171288,69.581131,5.788147,14.802015,4.830068,15.092771,6.361560,17.329369,0,4.992707,13.272153,5.971736,10.555357,7.910873,15.141232,7.756007,13.459133,7.822979,12.977493,8.288200,12.542951,8.913911,13.880858,10.310581,13.759031,10.082362,14.555578,0,-0.01815,0.00328,-0.01663,-0.01194,0.02586,-0.01243,0.01331,0.00270,0.00030,0.11735,3.27770
0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.554108,71.695786,110.208519,69.852066,5.793233,14.800448,4.827345,15.138409,6.360640,17.315367,0,4.994906,13.263155,5.977861,10.553017,7.914513,15.158638,7.755712,13.452874,7.822088,12.966923,8.285147,12.528643,8.911906,13.869409,10.308060,13.751146,10.081694,14.551347,0,-0.01723,0.00358,-0.02001,-0.01466,0.00509,-0.01357,0.00475,0.00242,0.00000,0.10982,3.27749
0.780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.393402,71.606796,110.245750,70.123001,5.798319,14.798881,4.824622,15.184046,6.359719,17.301365,0,4.997105,13.254158,5.983985,10.550677,7.918151,15.176043,7.755417,13.446615,7.821196,12.956351,8.282092,12.514335,8.909903,13.857959,10.305538,13.743261,10.081026,14.547115,0,-0.01925,0.00330,-0.02017,-0.01384,0.01103,-0.01299,0.00373,0.00245,0.00001,0.10047,3.27719
0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.117355,71.614761,110.152817,70.340355,5.803437,14.798772,4.821391,15.225658,6.359046,17.290035,0,4.998973,13.241559,5.990262,10.554278,7.918840,15.217554,7.753184,13.439364,7.817384,12.946980,8.282924,12.503705,8.907917,13.847535,10.304371,13.734690,10.081800,14.539835,0,-0.01855,0.00283,-0.02144,-0.01257,0.00865,-0.01219,0.00408,0.00282,0.00031,0.11918,3.27695
0.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.815643,71.644302,110.030914,70.545784,5.808562,14.798988,4.818047,15.266375,6.358428,17.279299,0,5.000767,13.228159,5.996572,10.559202,7.918873,15.264428,7.750520,13.431892,7.812921,12.937875,8.284619,12.493894,8.905936,13.837338,10.303505,13.725965,10.082895,14.531878,0,-0.01706,0.00320,-0.02033,-0.01381,0.00803,-0.01348,0.00688,0.00396,0.00015,0.10730,3.27672
0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.513931,71.673843,109.909019,70.751221,5.813687,14.799204,4.814703,15.307091,6.357810,17.268564,0,5.002562,13.214759,6.002882,10.564126,7.918905,15.311302,7.747857,13.424421,7.808458,12.928769,8.286315,12.484082,8.903956,13.827143,10.302639,13.717241,10.083990,14.523920,0,-0.01381,0.00235,-0.02027,-0.01314,0.00811,-0.01156,0.00533,0.00367,0.00015,0.09879,3.27717
0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.212219,71.703377,109.787125,70.956650,5.818812,14.799420,4.811359,15.347808,6.357193,17.257828,0,5.004357,13.201359,6.009192,10.569049,7.918938,15.358176,7.745193,13.416949,7.803996,12.919664,8.288011,12.474271,8.901976,13.816947,10.301773,13.708517,10.085086,14.515963,0,-0.01888,0.00419,-0.02080,-0.01307,0.00682,-0.01069,0.00244,0.00322,0.00030,0.11505,3.27778
0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.308044,71.578255,109.637344,71.188660,5.822138,14.799372,4.808061,15.398425,6.356608,17.245869,0,5.005479,13.189090,6.015678,10.587555,7.914790,15.410706,7.745687,13.408957,7.805046,12.905054,8.289234,12.461325,8.898726,13.806387,10.299212,13.698759,10.084373,14.508921,0,-0.01834,0.00226,-0.01898,-0.01374,0.00838,-0.01201,0.00427,0.00081,0.00015,0.11145,3.27715
0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.492340,71.418716,109.481354,71.426575,5.825064,14.799264,4.804772,15.451245,6.356032,17.233639,0,5.006451,13.177072,6.022204,10.609083,7.909711,15.464494,7.746885,13.400850,7.807322,12.889220,8.290353,12.447681,8.895194,13.795747,10.296274,13.688772,10.083259,14.502083,0,-0.01650,0.00491,-0.01983,-0.01265,0.00859,-0.01166,0.00684,0.00294,0.00000,0.09054,3.27624
