"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119.166855,138.305466,98.395203,103.090546,3.610046,9.566150,3.104636,11.164193,4.114935,12.023666,0,2.646294,5.984675,4.577523,7.036615,5.880569,10.973844,5.971696,5.513828,6.457681,5.572206,6.788672,6.338500,6.362925,7.574465,7.430141,8.103946,7.245882,8.837172,0,-0.01363,0.00332,-0.02065,-0.01452,0.00837,-0.01287,0.00656,0.00336,-0.82834,0.07504,3.27615
0.738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.910156,132.877228,98.772285,103.315239,3.617062,9.579505,3.106608,11.156092,4.119579,12.046059,0,2.646005,5.980040,4.579955,7.029993,5.881129,10.974093,5.968755,5.513755,6.453032,5.572991,6.783090,6.341452,6.364854,7.579820,7.430997,8.110960,7.249919,8.846831,0,-0.01801,0.04589,-0.02028,-0.01263,0.00840,-0.01250,0.00516,0.00504,-0.80607,0.09460,3.27641
0.739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.070969,125.369324,99.157387,103.500366,3.623564,9.594250,3.108572,11.148033,4.124477,12.068503,0,2.647460,5.975108,4.582863,7.023558,5.881175,10.979118,5.964228,5.517125,6.442539,5.568832,6.776837,6.342815,6.367243,7.584825,7.432343,8.118232,7.254617,8.856794,0,-0.01747,-0.00735,-0.02060,-0.01237,0.00860,-0.01162,0.00728,0.00229,-0.78380,0.10911,3.27710
0.740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.231781,117.861412,99.542496,103.685501,3.630065,9.608994,3.110537,11.139976,4.129375,12.090949,0,2.648915,5.970177,4.585772,7.017123,5.881220,10.984142,5.959702,5.520494,6.432046,5.564672,6.770585,6.344178,6.369633,7.589829,7.433688,8.125503,7.259315,8.866757,0,-0.02033,0.00349,-0.01976,-0.01201,0.00758,-0.01142,0.00560,0.00191,-0.76407,0.10240,3.27711
0.741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.392593,110.353500,99.927597,103.870628,3.636566,9.623737,3.112501,11.131917,4.134274,12.113394,0,2.650370,5.965245,4.588680,7.010688,5.881265,10.989167,5.955174,5.523864,6.421554,5.560513,6.764332,6.345540,6.372023,7.594834,7.435033,8.132774,7.264013,8.876720,0,-0.01412,0.00265,-0.01964,-0.01246,0.00813,-0.01327,0.00439,0.00122,-0.73268,0.08600,3.27689
0.742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.719498,98.402290,100.221077,103.992325,3.644830,9.636946,3.114495,11.123323,4.139140,12.136934,0,2.652923,5.959767,4.592504,7.004487,5.883338,10.984058,5.952223,5.520688,6.383747,5.742740,6.758654,6.348397,6.373348,7.601827,7.436641,8.139193,7.266449,8.885812,0,-0.02148,0.00403,-0.02110,-0.01367,0.00839,-0.01142,0.00315,-0.05411,-0.69161,0.10797,3.27705
0.743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.533646,84.922211,100.483032,104.092194,3.653699,9.649626,3.116498,11.114545,4.143995,12.160852,0,2.655854,5.954102,4.596642,6.998366,5.886109,10.975462,5.949814,5.515259,6.336541,5.989100,6.753174,6.351767,6.374308,7.609504,7.438339,8.145318,7.268107,8.894605,0,-0.01750,-0.02271,-0.01964,-0.01302,0.00762,-0.01084,0.00401,-0.00955,-0.67235,0.11320,3.27735
0.744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.347801,71.442131,100.744987,104.192055,3.662569,9.662306,3.118501,11.105766,4.148850,12.184771,0,2.658784,5.948436,4.600780,6.992246,5.888880,10.966866,5.947404,5.509830,6.289336,6.235460,6.747694,6.355138,6.375268,7.617181,7.440037,8.151443,7.269765,8.903398,0,-0.01667,0.00503,-0.02162,-0.01293,0.00917,-0.01285,0.00532,0.00460,-0.64963,0.09842,3.27744
0.745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.161957,57.962055,101.006935,104.291924,3.671439,9.674986,3.120504,11.096988,4.153705,12.208689,0,2.661715,5.942771,4.604919,6.986126,5.891650,10.958270,5.944995,5.504401,6.242130,6.481820,6.742213,6.358508,6.376228,7.624858,7.441734,8.157568,7.271423,8.912190,0,-0.01722,-0.00058,-0.02013,-0.01374,0.00933,-0.01321,0.00425,0.00586,-0.62507,0.09752,3.27744
0.746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.144821,54.319260,101.017662,104.645737,3.686646,9.686360,3.121927,11.089106,4.157882,12.230821,0,2.664464,5.939476,4.609468,6.980318,5.895072,10.950454,5.950577,5.499200,6.224154,6.551153,6.735309,6.365073,6.376692,7.631826,7.443294,8.164134,7.275203,8.921871,0,-0.01747,0.00434,-0.02040,-0.01343,0.01010,-0.01295,0.00481,-0.00185,-0.60164,0.10099,3.27727
0.747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.379288,54.061340,100.941948,105.086922,3.704032,9.697287,3.123150,11.081531,4.161825,12.252339,0,2.667150,5.936998,4.614157,6.974616,5.898718,10.942906,5.958908,5.494076,6.216233,6.559574,6.727914,6.372737,6.376987,7.638549,7.444805,8.170851,7.279714,8.931858,0,-0.01634,0.00277,-0.02008,-0.01385,0.00738,-0.01245,0.01063,0.00541,-0.57733,0.09251,3.27704
0.748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.613754,53.803421,100.866226,105.528114,3.721419,9.708212,3.124373,11.073956,4.165769,12.273858,0,2.669837,5.934519,4.618846,6.968915,5.902364,10.935359,5.967240,5.488953,6.208313,6.567994,6.720520,6.380401,6.377280,7.645272,7.446317,8.177568,7.284224,8.941845,0,-0.01853,0.00290,-0.02023,-0.01278,0.00872,-0.01151,0.00153,0.00370,-0.54940,0.07868,3.27687
0.749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.848221,53.545502,100.790512,105.969299,3.738805,9.719137,3.125597,11.066381,4.169712,12.295377,0,2.672523,5.932041,4.623535,6.963214,5.906010,10.927812,5.975572,5.483829,6.200394,6.576415,6.713126,6.388065,6.377574,7.651996,7.447828,8.184286,7.288734,8.951832,0,-0.01638,0.00420,-0.02079,-0.01359,0.00875,-0.01120,0.01174,0.00266,-0.50433,0.09320,3.27671
0.750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.711288,53.615314,100.698944,106.675323,3.752784,9.729429,3.126986,11.058822,4.172122,12.316011,0,2.674269,5.931198,4.628060,6.956388,5.909572,10.919580,5.986176,5.791333,6.199884,6.589067,6.723521,6.396149,6.378460,7.655416,7.447178,8.191696,7.292368,8.961273,0,-0.02007,0.01548,-0.02072,-0.01198,0.00847,-0.01279,-0.00040,0.00161,-0.48011,0.11874,3.27650
0.751,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.790649,53.797894,100.601921,107.472473,3.765591,9.739504,3.128433,11.051269,4.174005,12.336343,0,2.675691,5.930919,4.632527,6.949173,5.913105,10.911114,5.997562,6.206406,6.201924,6.603175,6.740038,6.404377,6.379550,7.657699,7.445784,8.199346,7.295699,8.970526,0,-0.01256,-0.01449,-0.02147,-0.01333,0.00793,-0.01093,0.00574,-0.00261,-0.45701,0.11792,3.27628
0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.870010,53.980476,100.504898,108.269623,3.778398,9.749578,3.129879,11.043715,4.175888,12.356674,0,2.677113,5.930639,4.636995,6.941960,5.916638,10.902647,6.008948,6.621480,6.203964,6.617282,6.756556,6.412604,6.380640,7.659982,7.444389,8.206995,7.299030,8.979779,0,-0.01722,0.02201,-0.02170,-0.01044,0.00898,-0.01261,0.00832,0.04761,-0.43187,0.09179,3.27655
0.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.949371,54.163055,100.407875,109.066772,3.791204,9.759652,3.131325,11.036161,4.177770,12.377005,0,2.678534,5.930359,4.641462,6.934746,5.920171,10.894180,6.020334,7.036554,6.206004,6.631391,6.773073,6.420832,6.381730,7.662266,7.442995,8.214644,7.302361,8.989032,0,-0.01598,-0.00013,-0.02316,-0.01047,0.00804,-0.01148,0.00255,0.02071,-0.40718,0.08150,3.27701
0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.857430,55.649399,100.178139,109.534760,3.803485,9.770331,3.132892,11.028523,4.179484,12.394998,0,2.679922,5.936717,4.645860,6.927684,5.924303,10.885481,6.026928,7.134086,6.213639,6.624065,6.778647,6.423916,6.382319,7.663090,7.441434,8.221672,7.308239,8.998405,0,-0.01946,-0.04582,-0.02105,-0.00759,0.00786,-0.01340,0.00212,0.00687,-0.38224,0.10380,3.27724
0.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.297935,57.584347,99.902748,109.889496,3.815585,9.781220,3.134501,11.020856,4.181139,12.412185,0,2.681299,5.945359,4.650233,6.920674,5.928640,10.876702,6.031872,7.122355,6.223199,6.609365,6.780456,6.425230,6.382736,7.663411,7.439816,8.228487,7.314994,9.007817,0,-0.01465,0.00291,-0.01406,-0.02192,0.00829,-0.01242,-0.00278,0.00731,-0.35063,0.10069,3.27739
0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.738441,59.519299,99.627357,110.244225,3.827685,9.792109,3.136109,11.013189,4.182794,12.429372,0,2.682675,5.954001,4.654606,6.913664,5.932978,10.867924,6.036817,7.110626,6.232760,6.594664,6.782265,6.426544,6.383152,7.663733,7.438197,8.235302,7.321749,9.017231,0,-0.02024,-0.01105,-0.02093,-0.01292,0.00875,-0.01261,0.00743,0.00373,-0.30677,0.08920,3.27704
0.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.178947,61.454247,99.351967,110.598953,3.839785,9.802997,3.137717,11.005522,4.184449,12.446559,0,2.684052,5.962644,4.658980,6.906654,5.937316,10.859145,6.041761,7.098896,6.242320,6.579963,6.784074,6.427858,6.383569,7.664054,7.436579,8.242117,7.328504,9.026644,0,-0.01808,0.01043,-0.02315,-0.01151,0.00838,-0.01259,0.00549,-0.00078,-0.27894,0.09645,3.27651
0.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.022682,64.002991,98.086914,110.347435,3.853204,9.809664,3.139438,10.998570,4.185409,12.462633,0,2.681259,5.982779,4.662974,6.899755,5.941656,10.847141,5.996390,7.372712,6.256678,6.555013,6.792700,6.430657,6.381280,7.670733,7.434438,8.245758,7.328442,9.035246,0,-0.02264,0.00678,-0.01884,-0.01054,0.00786,-0.01263,0.00070,0.00216,-0.25579,0.11532,3.27642
0.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.661087,66.762924,96.481339,109.887321,3.867076,9.814878,3.141198,10.991866,4.186130,12.478324,0,2.677032,6.006869,4.666838,6.892896,5.945997,10.834028,5.933707,7.744780,6.272686,6.526536,6.803672,6.433966,6.378059,7.679600,7.432117,8.248307,7.326035,9.043569,0,-0.01326,0.01290,-0.03234,-0.01118,0.00800,-0.01270,0.01229,0.00342,-0.22655,0.10822,3.27650
0.760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.299484,69.522865,94.875763,109.427200,3.880948,9.820093,3.142957,10.985162,4.186851,12.494016,0,2.672805,6.030960,4.670701,6.886035,5.950337,10.820914,5.871023,8.116848,6.288695,6.498059,6.814644,6.437275,6.374839,7.688467,7.429796,8.250856,7.323629,9.051891,0,-0.02023,-0.01190,-0.01948,-0.01126,0.00928,-0.01216,0.00863,0.00238,-0.19979,0.09271,3.27680
0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.937881,72.282806,93.270187,108.967087,3.894820,9.825308,3.144717,10.978457,4.187571,12.509706,0,2.668578,6.055050,4.674565,6.879176,5.954678,10.807801,5.808340,8.488916,6.304703,6.469582,6.825616,6.440585,6.371619,7.697334,7.427475,8.253406,7.321222,9.060214,0,-0.01374,-0.00226,-0.02971,-0.01583,0.00853,-0.01181,0.00670,0.00197,-0.17823,0.11172,3.27718
0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.758461,74.494484,90.842133,108.555962,3.909724,9.834012,3.145884,10.971574,4.188425,12.522937,0,2.662786,6.090601,4.678763,6.872677,5.958831,10.798900,5.801102,8.618431,6.321310,6.456048,6.850981,6.465963,6.364536,7.714586,7.426664,8.260170,7.320384,9.069016,0,-0.01575,0.04191,-0.01752,-0.01182,0.00851,-0.01349,0.00490,0.00484,-0.14664,0.10622,3.27745
0.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.641724,76.517517,88.131081,108.161697,3.924983,9.843917,3.146847,10.964628,4.189325,12.535320,0,2.656456,6.130097,4.683076,6.866302,5.962919,10.791448,5.812943,8.664486,6.338121,6.447657,6.881297,6.498936,6.356124,7.734725,7.426374,8.268386,7.320085,9.077981,0,-0.01524,-0.01051,-0.02110,-0.01398,0.00864,-0.01225,0.00441,0.00013,-0.10278,0.08391,3.27768
0.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.524986,78.540550,85.420021,107.767433,3.940242,9.853821,3.147810,10.957684,4.190225,12.547705,0,2.650127,6.169592,4.687390,6.859927,5.967008,10.783995,5.824784,8.710542,6.354934,6.439266,6.911613,6.531909,6.347712,7.754863,7.426083,8.276602,7.319785,9.086947,0,-0.01885,-0.00862,-0.02673,-0.01338,0.00809,-0.01110,0.00616,0.00196,-0.07431,0.07973,3.27752
0.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.408249,80.563583,82.708969,107.373161,3.955502,9.863726,3.148773,10.950738,4.191125,12.560088,0,2.643797,6.209088,4.691703,6.853552,5.971096,10.776543,5.836626,8.756597,6.371746,6.430874,6.941929,6.564881,6.339300,7.775001,7.425792,8.284818,7.319486,9.095913,0,-0.01845,0.01801,-0.01657,-0.01413,0.00916,-0.01212,-0.00616,0.00160,-0.04944,0.10765,3.27721
0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.494034,81.926880,80.269501,107.043182,3.973261,9.874545,3.150357,10.942708,4.192360,12.572004,0,2.637785,6.255887,4.695625,6.847051,5.975392,10.769659,5.849254,8.789161,6.400357,6.428921,6.981292,6.614165,6.332650,7.793087,7.422496,8.293054,7.319746,9.103085,0,-0.01058,0.01008,-0.03430,-0.01213,0.00891,-0.01333,0.00405,0.01543,-0.02317,0.11398,3.27724
0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.337669,83.063171,77.923485,106.735321,3.991880,9.885679,3.152155,10.934304,4.193710,12.583759,0,2.631884,6.305199,4.699413,6.840505,5.979759,10.762973,5.862154,8.817083,6.433029,6.429183,7.023769,6.669062,6.326605,7.810468,7.418167,8.301297,7.320199,9.109639,0,-0.02242,0.00079,-0.02213,-0.00497,0.00891,-0.01013,0.00425,-0.00454,0.00222,0.09875,3.27739
0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.181313,84.199455,75.577469,106.427460,4.010499,9.896813,3.153953,10.925900,4.195060,12.595515,0,2.625982,6.354511,4.703201,6.833959,5.984126,10.756286,5.875053,8.845006,6.465701,6.429445,7.066245,6.723958,6.320561,7.827849,7.413837,8.309541,7.320651,9.116193,0,-0.01431,0.00320,-0.01686,-0.01403,0.00854,-0.01160,0.00811,0.00552,0.02643,0.09981,3.27766
0.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.024956,85.335747,73.231445,106.119598,4.029119,9.907948,3.155751,10.917497,4.196410,12.607270,0,2.620080,6.403823,4.706989,6.827413,5.988492,10.749599,5.887953,8.872929,6.498373,6.429707,7.108722,6.778855,6.314517,7.845230,7.409507,8.317784,7.321104,9.122747,0,-0.00849,0.00367,-0.02124,-0.01294,0.00687,-0.01221,0.00723,0.00128,0.05972,0.11192,3.27796
0.770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.343552,84.085526,71.745995,105.599480,4.045505,9.913515,3.157317,10.908860,4.197972,12.617620,0,2.617140,6.457811,4.710971,6.822106,5.993514,10.738068,5.939710,8.471914,6.522741,6.428890,7.135103,6.819580,6.313214,7.859875,7.409451,8.324858,7.320741,9.126967,0,-0.02016,0.00130,-0.01569,-0.01635,0.00819,-0.01216,0.00441,0.00098,0.10342,0.10754,3.27743
0.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.298691,82.014153,70.556648,105.006325,4.061122,9.917168,3.158802,10.900145,4.199608,12.627487,0,2.615219,6.513409,4.715020,6.817225,5.998761,10.724869,6.004836,7.923308,6.544252,6.427702,7.155946,6.855430,6.313543,7.873580,7.410866,8.331529,7.320098,9.130383,0,-0.02385,0.00238,-0.03054,-0.01163,0.00900,-0.01300,-0.00815,0.00247,0.12960,0.08388,3.27659
0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.253830,79.942772,69.367302,104.413170,4.076739,9.920819,3.160288,10.891428,4.201244,12.637353,0,2.613298,6.569006,4.719068,6.812345,6.004008,10.711670,6.069963,7.374703,6.565763,6.426515,7.176788,6.891279,6.313872,7.887285,7.412281,8.338200,7.319456,9.133801,0,-0.01188,0.00410,-0.02030,-0.01276,0.00817,-0.01163,-0.01425,0.00095,0.15231,0.08495,3.27642
0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.208969,77.871399,68.177956,103.820015,4.092357,9.924472,3.161774,10.882712,4.202879,12.647220,0,2.611377,6.624604,4.723116,6.807464,6.009254,10.698471,6.135089,6.826097,6.587275,6.425327,7.197631,6.927128,6.314200,7.900990,7.413695,8.344870,7.318813,9.137218,0,-0.01341,0.00972,-0.04714,-0.01275,0.00878,-0.01389,0.00304,0.00246,0.18276,0.09780,3.27650
0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.120453,73.758026,67.336769,103.197433,4.104612,9.929497,3.163316,10.874261,4.204914,12.656865,0,2.613039,6.681304,4.726981,6.802117,6.014503,10.684879,6.136425,6.695338,6.625551,6.509794,7.208691,6.948965,6.314703,7.914371,7.418070,8.351234,7.319938,9.141339,0,-0.02082,0.02093,-0.03098,-0.00898,0.00875,-0.01305,0.01974,0.00173,0.20836,0.10399,3.27669
0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.608322,68.942032,66.615387,102.564735,4.115710,9.934994,3.164878,10.865902,4.207086,12.666435,0,2.615935,6.738384,4.730782,6.796609,6.019753,10.671151,6.115813,6.708353,6.669595,6.623733,7.216384,6.965980,6.315267,7.927642,7.423463,8.357493,7.321671,9.145704,0,-0.01867,-0.03110,-0.01667,-0.01497,0.00849,-0.01182,-0.00628,0.01401,0.23417,0.08953,3.27692
0.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.096176,64.126038,65.894005,101.932030,4.126809,9.940492,3.166440,10.857542,4.209258,12.676006,0,2.618830,6.795463,4.734583,6.791101,6.025002,10.657424,6.095200,6.721367,6.713640,6.737671,7.224077,6.982995,6.315829,7.940912,7.428857,8.363752,7.323405,9.150069,0,-0.01579,0.00139,-0.02081,-0.01121,0.00849,-0.01305,0.01375,-0.01980,0.26413,0.10995,3.27709
0.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.584045,59.310043,65.172623,101.299324,4.137907,9.945989,3.168001,10.849183,4.211429,12.685576,0,2.621725,6.852542,4.738384,6.785594,6.030252,10.643697,6.074587,6.734382,6.757684,6.851610,7.231770,7.000010,6.316392,7.954182,7.434250,8.370011,7.325138,9.154434,0,-0.01917,0.00566,-0.02684,-0.00186,0.00844,-0.01326,0.00250,-0.00677,0.30918,0.11396,3.27724
0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.804977,56.740063,64.618629,100.832344,4.146371,9.948736,3.170106,10.840284,4.214965,12.693613,0,2.628079,6.904097,4.741575,6.779597,6.035261,10.632384,6.077506,6.783175,6.748825,6.897206,7.235274,7.017784,6.316104,7.967135,7.437352,8.374208,7.326273,9.156832,0,-0.01767,0.00501,-0.02141,-0.01476,0.00884,-0.01154,-0.00112,0.00889,0.33824,0.08889,3.27717
0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.869553,54.942909,64.122231,100.422386,4.153929,9.950538,3.172399,10.831201,4.218971,12.701121,0,2.635623,6.953750,4.744555,6.773432,6.040187,10.621902,6.088522,6.844278,6.721763,6.919286,7.237338,7.035819,6.315523,7.979980,7.439665,8.377697,7.327203,9.158553,0,-0.01917,0.00354,-0.01962,-0.01313,0.00929,-0.01242,0.00605,0.00181,0.36236,0.08853,3.27702
0.780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.934128,53.145752,63.625839,100.012436,4.161488,9.952339,3.174691,10.822117,4.222976,12.708630,0,2.643167,7.003404,4.747535,6.767267,6.045114,10.611420,6.099539,6.905381,6.694701,6.941366,7.239401,7.053853,6.314942,7.992824,7.441979,8.381186,7.328133,9.160274,0,-0.01757,0.00340,-0.01859,-0.01334,0.00828,-0.01114,0.00211,0.00747,0.38481,0.10419,3.27681
0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.998703,51.348595,63.129444,99.602478,4.169045,9.954140,3.176984,10.813032,4.226982,12.716138,0,2.650711,7.053057,4.750515,6.761103,6.050040,10.600938,6.110555,6.966484,6.667638,6.963446,7.241464,7.071888,6.314362,8.005669,7.444293,8.384674,7.329062,9.161994,0,-0.01705,0.00286,-0.02048,-0.01342,0.00941,-0.01182,0.00668,0.00305,0.41048,0.11097,3.27658
0.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.087769,49.162067,62.934429,99.277725,4.176912,9.957089,3.179780,10.804331,4.232965,12.723735,0,2.662421,7.097024,4.752832,6.754082,6.054145,10.591453,6.129436,7.019969,6.673461,6.995994,7.241168,7.083789,6.313647,8.016129,7.446998,8.388921,7.332240,9.164147,0,-0.01959,0.00298,-0.03403,-0.01273,0.00847,-0.01224,0.00528,0.00172,0.43534,0.09463,3.27641
0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.185272,46.841564,62.843109,98.982292,4.184884,9.960433,3.182750,10.795761,4.239628,12.731363,0,2.675565,7.139035,4.754920,6.746767,6.057969,10.582311,6.151021,7.070832,6.690598,7.032144,7.240061,7.093581,6.312888,8.025769,7.449837,8.393428,7.336192,9.166449,0,-0.01766,-0.01282,-0.00837,-0.01247,0.01003,-0.01237,0.00062,0.02082,0.46080,0.11039,3.27626
0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.282776,44.521061,62.751789,98.686852,4.192857,9.963778,3.185719,10.787191,4.246292,12.738992,0,2.688709,7.181045,4.757009,6.739451,6.061792,10.573170,6.172608,7.121695,6.707736,7.068294,7.238954,7.103373,6.312128,8.035409,7.452677,8.397936,7.340143,9.168751,0,-0.01569,0.01873,-0.03031,-0.01505,0.00629,-0.01107,-0.00057,0.01317,0.51088,0.11821,3.27655
0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.380280,42.200554,62.660469,98.391418,4.200829,9.967121,3.188689,10.778621,4.252955,12.746619,0,2.701852,7.223055,4.759098,6.732136,6.065615,10.564028,6.194194,7.172557,6.724874,7.104444,7.237846,7.113164,6.311368,8.045049,7.455516,8.402443,7.344095,9.171052,0,-0.01922,-0.00533,-0.01986,-0.01194,0.00852,-0.01300,0.00538,-0.00164,0.53353,0.10386,3.27701
0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.248123,40.595882,62.728748,98.130585,4.206751,9.968568,3.191787,10.770411,4.261182,12.752755,0,2.717946,7.259389,4.761573,6.724387,6.069601,10.551865,6.182474,7.241239,6.710796,7.130827,7.230465,7.115980,6.310522,8.053752,7.456635,8.403392,7.346026,9.171549,0,-0.02089,-0.00448,-0.02225,-0.01525,0.00805,-0.01218,0.00517,0.01384,0.55876,0.08380,3.27691
0.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.036942,39.237522,62.851940,97.881653,4.211967,9.969361,3.194930,10.762322,4.269947,12.758378,0,2.735054,7.293770,4.764182,6.716489,6.073643,10.538661,6.159295,7.316051,6.685977,7.153850,7.220925,7.116395,6.309646,8.062133,7.457162,8.403115,7.347262,9.171424,0,-0.01910,-0.01122,-0.01298,-0.01452,0.00844,-0.01222,0.04800,-0.00255,0.58333,0.09416,3.27660
0.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.825760,37.879158,62.975132,97.632721,4.217184,9.970154,3.198072,10.754235,4.278712,12.764000,0,2.752163,7.328150,4.766790,6.708591,6.077686,10.525457,6.136115,7.390863,6.661159,7.176872,7.211384,7.116810,6.308771,8.070514,7.457689,8.402840,7.348498,9.171299,0,-0.01725,0.00098,-0.02657,-0.01428,0.00911,-0.01284,-0.01016,0.03293,0.60615,0.10879,3.27680
0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.614578,36.520794,63.098328,97.383789,4.222401,9.970947,3.201215,10.746148,4.287477,12.769623,0,2.769272,7.362531,4.769399,6.700693,6.081728,10.512254,6.112935,7.465675,6.636340,7.199895,7.201844,7.117226,6.307895,8.078895,7.458217,8.402563,7.349734,9.171174,0,-0.01739,0.03018,-0.02534,-0.01327,0.00834,-0.01163,0.00632,-0.00155,0.63028,0.10412,3.27718
