"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.488571,47.440147,81.031151,81.316032,3.412840,11.625336,2.725308,13.582749,4.005965,12.846528,0,2.361226,10.035151,4.111038,8.487634,6.450774,13.816981,6.036043,10.029545,6.258217,9.500664,6.735789,9.078610,6.720059,10.370954,7.910735,10.190507,7.905048,10.978992,0,-0.01772,0.00588,-0.02239,-0.01411,0.00836,-0.01189,0.01007,0.00256,0.00000,0.07319,3.27808
2.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.102005,47.291565,81.280342,81.509850,3.408006,11.626469,2.734749,13.629720,4.006499,12.837421,0,2.363306,10.025329,4.138224,8.537471,6.452962,13.851392,6.031497,10.025303,6.260561,9.495354,6.740344,9.070817,6.717567,10.368478,7.908849,10.193247,7.901259,10.981429,0,-0.01416,0.00395,-0.02085,-0.01337,0.00781,-0.01216,0.00229,0.00317,0.00028,0.08760,3.27782
2.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.715439,47.142982,81.529533,81.703667,3.403173,11.627601,2.744189,13.676690,4.007033,12.828314,0,2.365386,10.015505,4.165410,8.587307,6.455150,13.885803,6.026952,10.021061,6.262903,9.490043,6.744899,9.063023,6.715075,10.366002,7.906964,10.195988,7.897470,10.983867,0,-0.01925,0.00390,-0.01985,-0.01328,0.00791,-0.01278,0.00540,0.00276,-0.00009,0.10722,3.27675
2.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.843384,47.076965,81.700180,81.972130,3.399097,11.629509,2.753392,13.721742,4.007386,12.818947,0,2.367708,10.005156,4.195197,8.647586,6.457236,13.915691,6.023115,10.017194,6.265137,9.485743,6.743589,9.060627,6.712397,10.362357,7.905252,10.198881,7.894120,10.986244,0,-0.01694,0.00328,-0.02048,-0.01603,0.00717,-0.01274,0.00240,0.00212,0.00026,0.08396,3.27625
2.710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.497345,47.091549,81.794151,82.313469,3.395760,11.632174,2.762363,13.764921,4.007561,12.809326,0,2.370268,9.994292,4.227524,8.718060,6.459225,13.941164,6.019968,10.013691,6.267265,9.482430,6.736553,9.063500,6.709537,10.357571,7.903709,10.201925,7.891199,10.988563,0,-0.02131,0.01443,-0.02002,-0.00956,0.00654,-0.01068,0.00181,0.00151,0.00015,0.08578,3.27633
2.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.151291,47.106133,81.888123,82.654808,3.392422,11.634838,2.771333,13.808101,4.007736,12.799706,0,2.372828,9.983429,4.259851,8.788535,6.461214,13.966636,6.016821,10.010189,6.269393,9.479116,6.729517,9.066375,6.706676,10.352785,7.902166,10.204969,7.888278,10.990882,0,-0.00684,0.00057,-0.02288,-0.01613,0.00910,-0.01415,0.00747,0.00363,-0.00011,0.10449,3.27659
2.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.805252,47.120716,81.982094,82.996147,3.389085,11.637503,2.780304,13.851279,4.007911,12.790085,0,2.375388,9.972565,4.292178,8.859010,6.463202,13.992108,6.013674,10.006686,6.271521,9.475802,6.722480,9.069248,6.703816,10.347999,7.900624,10.208014,7.885357,10.993200,0,-0.01465,0.00241,-0.01980,-0.01315,0.00814,-0.01203,0.00783,0.00396,0.00013,0.09701,3.27705
2.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.187469,47.181076,81.917564,83.235634,3.385035,11.640014,2.789019,13.892301,4.007391,12.780000,0,2.377607,9.961421,4.322726,8.936372,6.464902,14.016041,6.012487,10.003742,6.272619,9.469290,6.728256,9.064610,6.700758,10.341819,7.898810,10.211925,7.881605,10.997007,0,-0.02354,0.00484,-0.02163,-0.01282,0.00696,-0.01429,0.00284,0.00216,0.00004,0.08201,3.27736
2.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.304398,47.286121,81.698288,83.375702,3.380291,11.642374,2.797484,13.931215,4.006194,12.769459,0,2.379493,9.950004,4.351538,9.020456,6.466319,14.038470,6.013213,10.001342,6.272710,9.459654,6.746541,9.052637,6.697507,10.334278,7.896732,10.216682,7.877041,11.002267,0,-0.01113,0.00460,-0.02016,-0.01447,0.00887,-0.01232,-0.02460,0.00219,0.00000,0.09140,3.27751
2.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.421310,47.391167,81.479004,83.515762,3.375546,11.644735,2.805949,13.970130,4.004996,12.758919,0,2.381379,9.938586,4.380351,9.104541,6.467736,14.060901,6.013940,9.998942,6.272801,9.450017,6.764825,9.040664,6.694256,10.326738,7.894654,10.221439,7.872477,11.007526,0,-0.01548,0.00247,-0.02186,-0.02750,0.00461,-0.01239,-0.00602,-0.00359,0.00013,0.10589,3.27717
2.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.538239,47.496212,81.259727,83.655830,3.370801,11.647097,2.814415,14.009045,4.003798,12.748379,0,2.383265,9.927169,4.409163,9.188625,6.469152,14.083330,6.014666,9.996542,6.272892,9.440381,6.783109,9.028691,6.691006,10.319198,7.892577,10.226197,7.867913,11.012786,0,-0.00553,0.00739,-0.01798,-0.00455,0.01012,-0.01153,0.00874,0.00831,0.00013,0.08931,3.27633
2.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.806885,47.675480,81.174133,83.760109,3.368487,11.649957,2.822367,14.045422,4.002446,12.737923,0,2.385266,9.915508,4.434214,9.272346,6.469805,14.103155,6.015601,9.989639,6.273870,9.431811,6.796162,9.022301,6.687972,10.314154,7.890405,10.231438,7.860981,11.016075,0,-0.02017,0.00178,-0.02068,-0.00613,0.00789,-0.01057,0.00523,-0.00102,0.00000,0.09382,3.27621
2.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.223679,47.927212,81.219040,83.829460,3.368545,11.653304,2.829818,14.079319,4.000942,12.727551,0,2.387380,9.903610,4.455595,9.355713,6.469710,14.120437,6.016739,9.978340,6.275712,9.424284,6.804107,9.021360,6.685150,10.311547,7.888141,10.237150,7.851736,11.017441,0,-0.01488,-0.00070,-0.01979,-0.00275,0.00970,-0.01419,0.00515,0.00133,0.00042,0.10869,3.27682
2.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.640472,48.178947,81.263954,83.898804,3.368603,11.656652,2.837269,14.113217,3.999438,12.717177,0,2.389494,9.891712,4.476975,9.439079,6.469616,14.137718,6.017877,9.967042,6.277554,9.416757,6.812052,9.020421,6.682328,10.308941,7.885877,10.242862,7.842491,11.018806,0,-0.01956,0.00304,-0.02151,-0.02150,0.00968,-0.01288,0.00121,0.00333,0.00000,0.09853,3.27724
2.720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.057266,48.430679,81.308861,83.968155,3.368661,11.660000,2.844720,14.147115,3.997934,12.706805,0,2.391608,9.879813,4.498355,9.522446,6.469522,14.155000,6.019015,9.955743,6.279396,9.409228,6.819998,9.019481,6.679506,10.306334,7.883613,10.248574,7.833247,11.020172,0,-0.01362,0.00333,-0.01933,-0.01288,0.00889,-0.01193,0.00946,0.00199,0.00015,0.09146,3.27747
2.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.414566,48.644234,81.446724,84.255310,3.368589,11.664476,2.850780,14.177753,3.996438,12.695846,0,2.393515,9.868927,4.512114,9.599028,6.469498,14.169966,6.020432,9.948150,6.282637,9.400094,6.826188,9.017821,6.676200,10.303306,7.881236,10.255427,7.825736,11.023140,0,-0.01743,0.00321,-0.02414,-0.01534,0.00751,-0.01246,0.00370,0.00187,0.00013,0.09848,3.27751
2.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.713760,48.820511,81.675339,84.755112,3.368391,11.670055,2.855484,14.205210,3.994949,12.684313,0,2.395220,9.859027,4.518430,9.668984,6.469543,14.182670,6.022122,9.944174,6.287242,9.389389,6.830663,9.015458,6.672421,10.299863,7.878748,10.263395,7.819918,11.027670,0,-0.01592,-0.00067,-0.02432,-0.01259,0.00784,-0.01324,0.00493,0.00292,0.00000,0.10330,3.27736
2.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.012970,48.996792,81.903946,85.254921,3.368193,11.675633,2.860188,14.232666,3.993461,12.672781,0,2.396926,9.849128,4.524746,9.738941,6.469589,14.195374,6.023812,9.940198,6.291849,9.378685,6.835139,9.013096,6.668643,10.296421,7.876261,10.271362,7.814101,11.032201,0,-0.06376,-0.00110,-0.02145,-0.01576,0.00922,-0.01230,0.00308,0.00476,0.00002,0.09130,3.27724
2.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.312164,49.173073,82.132561,85.754723,3.367995,11.681212,2.864891,14.260122,3.991972,12.661248,0,2.398631,9.839229,4.531063,9.808898,6.469635,14.208078,6.025502,9.936222,6.296454,9.367981,6.839615,9.010734,6.664864,10.292979,7.873774,10.279329,7.808283,11.036731,0,-0.00753,0.00637,-0.02052,-0.01529,0.00460,-0.01110,-0.00383,0.00040,-0.00013,0.08878,3.27717
2.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.612854,49.317116,82.419167,86.347565,3.370059,11.686522,2.869885,14.286703,3.990801,12.649374,0,2.399341,9.829925,4.529441,9.868511,6.468886,14.228980,6.029059,9.929867,6.298661,9.359818,6.843796,9.008346,6.661510,10.288701,7.870124,10.287092,7.803815,11.043210,0,-0.01609,0.00228,-0.02050,-0.01768,0.00716,-0.01381,0.00881,0.00322,-0.00002,0.10123,3.27732
2.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.914993,49.429691,82.762398,87.031242,3.374331,11.691570,2.875162,14.312430,3.989941,12.637167,0,2.399079,9.821201,4.520069,9.918027,6.467363,14.257883,6.034440,9.921187,6.298526,9.354136,6.847688,9.005934,6.658569,10.283607,7.865340,10.294657,7.800665,11.051590,0,-0.01549,0.00217,-0.01948,-0.00880,0.00838,-0.01378,0.00477,0.00283,0.00013,0.09402,3.27770
2.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.217148,49.542267,83.105637,87.714920,3.378603,11.696618,2.880440,14.338158,3.989080,12.624960,0,2.398817,9.812479,4.510697,9.967544,6.465840,14.286787,6.039820,9.912507,6.298390,9.348454,6.851581,9.003522,6.655629,10.278514,7.860555,10.302221,7.797515,11.059971,0,-0.01913,0.00410,-0.01992,-0.01434,0.00900,-0.01280,0.00479,0.00350,-0.00013,0.08860,3.27751
2.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.519287,49.654842,83.448868,88.398598,3.382876,11.701666,2.885717,14.363885,3.988220,12.612752,0,2.398555,9.803756,4.501325,10.017059,6.464316,14.315690,6.045200,9.903828,6.298254,9.342772,6.855473,9.001110,6.652689,10.273420,7.855771,10.309786,7.794365,11.068352,0,-0.01394,0.00374,-0.02105,-0.01146,0.00885,-0.01294,0.00808,0.00267,0.00011,0.09624,3.27675
2.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.769684,49.911259,83.806091,89.032585,3.386004,11.709443,2.890633,14.387691,3.987633,12.600739,0,2.397430,9.795424,4.487992,10.060137,6.462575,14.348764,6.049449,9.895554,6.298371,9.336218,6.860294,8.997219,6.650724,10.269166,7.852422,10.319013,7.791518,11.077896,0,-0.02005,0.00308,-0.02018,-0.02019,0.00837,-0.01201,0.00649,0.00102,0.00031,0.09892,3.27622
2.730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.969543,50.308105,84.176964,89.618050,3.388016,11.719883,2.895197,14.409619,3.987315,12.588918,0,2.395463,9.787473,4.470791,10.096929,6.460620,14.385910,6.052595,9.887674,6.298735,9.328810,6.866021,8.991882,6.649712,10.265733,7.850474,10.329864,7.788964,11.088576,0,-0.01423,0.00285,-0.02025,-0.01208,0.00845,-0.01195,0.00352,0.00323,-0.00024,0.08564,3.27591
2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.169418,50.704952,84.547844,90.203514,3.390028,11.730324,2.899762,14.431547,3.986996,12.577095,0,2.393496,9.779521,4.453590,10.133720,6.458665,14.423056,6.055740,9.879796,6.299098,9.321402,6.871748,8.986547,6.648700,10.262300,7.848526,10.340714,7.786411,11.099257,0,-0.00493,0.00213,-0.01881,-0.01344,0.00971,-0.01379,0.00904,0.00236,-0.00011,0.08282,3.27602
2.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.369278,51.101803,84.918724,90.788979,3.392041,11.740765,2.904326,14.453476,3.986677,12.565273,0,2.391528,9.771570,4.436389,10.170512,6.456711,14.460202,6.058885,9.871917,6.299462,9.313993,6.877475,8.981210,6.647688,10.258866,7.846578,10.351565,7.783858,11.109938,0,-0.01253,0.00499,-0.01982,-0.03345,0.00681,-0.01183,-0.00237,0.00209,0.00000,0.10107,3.27656
2.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.357925,51.732441,85.284065,91.261192,3.394312,11.750916,2.907843,14.473343,3.987075,12.553813,0,2.389073,9.762929,4.421931,10.201227,6.453465,14.496955,6.062657,9.860235,6.300241,9.305940,6.883707,8.979129,6.647323,10.257896,7.844282,10.364065,7.780771,11.121826,0,-0.01346,0.00284,-0.02121,-0.01335,0.00903,-0.01168,0.00635,0.00324,0.00020,0.09485,3.27664
2.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.140350,52.591331,85.644012,91.622841,3.396836,11.760783,2.910339,14.491199,3.988173,12.542707,0,2.386141,9.753615,4.410152,10.226010,6.448958,14.533325,6.067042,9.844839,6.301425,9.297256,6.890432,8.980225,6.647590,10.259332,7.841646,10.378173,7.777164,11.134892,0,-0.01815,0.00364,-0.02011,-0.00873,0.00944,-0.01281,0.00340,0.00304,-0.00026,0.07983,3.27625
2.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.922775,53.450218,86.003952,91.984489,3.399360,11.770651,2.912834,14.509053,3.989272,12.531601,0,2.383210,9.744301,4.398373,10.250793,6.444451,14.569695,6.071426,9.829444,6.302610,9.288572,6.897158,8.981320,6.647858,10.260767,7.839010,10.392282,7.773555,11.147960,0,-0.01602,0.00317,-0.02014,-0.01398,0.00984,-0.01177,0.00590,0.00003,0.00011,0.09702,3.27625
2.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.705200,54.309109,86.363899,92.346138,3.401885,11.780519,2.915329,14.526908,3.990370,12.520495,0,2.380278,9.734987,4.386594,10.275577,6.439944,14.606065,6.075810,9.814049,6.303795,9.279888,6.903883,8.982416,6.648125,10.262202,7.836375,10.406390,7.769948,11.161026,0,-0.02579,0.00471,-0.02001,-0.01440,0.00656,-0.01229,-0.00386,0.00476,0.00013,0.10629,3.27663
2.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.598740,55.152264,86.746452,92.722855,3.404496,11.790336,2.917237,14.543328,3.991690,12.509519,0,2.377606,9.726244,4.378083,10.298328,6.433019,14.639897,6.079452,9.800750,6.303784,9.270947,6.908724,8.984789,6.648623,10.263782,7.835181,10.419443,7.766135,11.174347,0,-0.01684,0.00306,-0.02212,-0.01329,0.00923,-0.01346,0.00558,0.00142,0.00000,0.07993,3.27701
2.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.600754,55.980061,87.151085,93.114288,3.407193,11.800103,2.918572,14.558347,3.993226,12.498668,0,2.375189,9.718059,4.372763,10.319099,6.423734,14.671254,6.082368,9.789497,6.302607,9.261755,6.911725,8.988408,6.649346,10.265502,7.835397,10.431465,7.762124,11.187916,0,-0.00623,0.00363,-0.02046,-0.01249,0.00800,-0.01151,0.00797,0.00300,-0.00013,0.09155,3.27740
2.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.602768,56.807861,87.555717,93.505714,3.409889,11.809871,2.919906,14.573366,3.994762,12.487817,0,2.372772,9.709873,4.367444,10.339869,6.414449,14.702611,6.085285,9.778245,6.301430,9.252563,6.914725,8.992027,6.650069,10.267222,7.835612,10.443488,7.758112,11.201485,0,-0.02123,0.00290,-0.02041,-0.01493,0.01020,-0.01191,0.00671,0.00078,0.00011,0.11586,3.27751
2.740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.604782,57.635658,87.960342,93.897141,3.412586,11.819638,2.921241,14.588385,3.996299,12.476966,0,2.370354,9.701688,4.362123,10.360640,6.405164,14.733968,6.088202,9.766994,6.300253,9.243371,6.917726,8.995646,6.650792,10.268944,7.835827,10.455510,7.754101,11.215053,0,-0.01552,0.00474,-0.02243,-0.01254,0.00489,-0.01228,0.03881,0.00303,0.00002,0.09019,3.27736
2.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.074188,58.378979,88.353241,94.431175,3.415920,11.829242,2.922740,14.601051,3.998183,12.466715,0,2.368069,9.692662,4.359856,10.383080,6.392333,14.759784,6.090665,9.754173,6.300594,9.234465,6.920072,8.997692,6.650487,10.270439,7.834752,10.468002,7.751221,11.228148,0,-0.01497,0.00358,-0.01988,-0.01119,0.00921,-0.00836,-0.00356,0.00403,0.00002,0.08973,3.27732
2.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.999893,59.039822,88.734673,95.104431,3.419877,11.838684,2.924400,14.611420,4.000407,12.457050,0,2.365913,9.682817,4.360569,10.407152,6.376040,14.780190,6.092685,9.739821,6.302416,9.225836,6.921780,8.998202,6.649178,10.271714,7.832417,10.480951,7.749445,11.240782,0,-0.02107,0.00270,-0.02075,-0.00892,0.00959,-0.01313,0.00518,0.00343,0.00022,0.11373,3.27740
2.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.925598,59.700665,89.116104,95.777687,3.423834,11.848125,2.926060,14.621789,4.002630,12.447386,0,2.363757,9.672973,4.361280,10.431224,6.359746,14.800596,6.094706,9.725471,6.304238,9.217208,6.923488,8.998713,6.647868,10.272989,7.830082,10.493901,7.747670,11.253414,0,-0.01422,0.00568,-0.01828,-0.01312,0.00793,-0.01194,0.00570,0.00217,0.00013,0.10310,3.27751
2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.851303,60.361507,89.497536,96.450943,3.427791,11.857568,2.927720,14.632158,4.004854,12.437720,0,2.361601,9.663128,4.361993,10.455296,6.343452,14.821003,6.096726,9.711120,6.306060,9.208579,6.925196,8.999224,6.646559,10.274264,7.827748,10.506850,7.745895,11.266047,0,-0.02217,0.00328,-0.02120,-0.01450,0.00810,-0.01334,0.00489,-0.00083,0.00000,0.08427,3.27766
2.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.078552,60.991444,89.790787,97.079208,3.433919,11.865620,2.928624,14.638626,4.007014,12.428429,0,2.359476,9.652290,4.365332,10.480245,6.326873,14.836839,6.095904,9.694981,6.309310,9.200732,6.927786,9.001373,6.645572,10.276031,7.824079,10.519579,7.744028,11.279030,0,-0.01517,0.00408,-0.01993,-0.01345,0.00812,-0.01261,0.00402,0.00373,0.00000,0.08696,3.27785
2.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.600189,61.591198,89.997948,97.663559,3.442168,11.872315,2.928790,14.641286,4.009112,12.419501,0,2.357380,9.640483,4.371234,10.506049,6.310013,14.848212,6.092307,9.677097,6.313953,9.193648,6.931235,9.005124,6.644901,10.278276,7.819108,10.532092,7.742071,11.292354,0,-0.01602,0.00142,-0.02045,-0.01260,0.00837,-0.01273,0.00539,0.00695,0.00013,0.10106,3.27808
2.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.121811,62.190956,90.205101,98.247902,3.450418,11.879010,2.928956,14.643946,4.011209,12.410574,0,2.355285,9.628676,4.377137,10.531855,6.293154,14.859586,6.088709,9.659214,6.318597,9.186563,6.934685,9.008876,6.644229,10.280521,7.814137,10.544605,7.740115,11.305677,0,-0.02329,0.00445,-0.01938,-0.01940,0.00836,-0.01229,0.00122,0.00314,0.00013,0.09841,3.27793
2.748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133.643448,62.790714,90.412262,98.832253,3.458667,11.885706,2.929121,14.646605,4.013307,12.401646,0,2.353189,9.616870,4.383040,10.557660,6.276295,14.870959,6.085111,9.641331,6.323240,9.179480,6.938134,9.012627,6.643558,10.282766,7.809165,10.557117,7.738158,11.319000,0,-0.01102,0.00182,-0.01988,-0.00920,0.00902,-0.01299,0.00054,0.00240,-0.00009,0.09058,3.27740
2.749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.951996,63.453171,90.459457,99.447708,3.464087,11.893328,2.928513,14.647074,4.016119,12.392871,0,2.351501,9.605080,4.392077,10.583640,6.259550,14.877158,6.081469,9.623583,6.327976,9.172864,6.942839,9.016130,6.641749,10.286077,7.805780,10.570519,7.735935,11.333878,0,-0.01967,0.00320,-0.02043,-0.01830,0.00678,-0.01225,0.00571,0.00214,0.00013,0.08298,3.27713
2.750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.052505,64.176842,90.350494,100.093544,3.466747,11.901855,2.927147,14.645404,4.019630,12.384245,0,2.350209,9.593305,4.404175,10.609792,6.242914,14.878304,6.077784,9.605969,6.332801,9.166706,6.948768,9.019393,6.638830,10.290427,7.803944,10.584787,7.733453,11.350270,0,-0.01815,0.00297,-0.02031,-0.01156,0.00898,-0.01265,0.00610,0.00351,0.00020,0.09177,3.27713
2.751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.153000,64.900513,90.241531,100.739380,3.469406,11.910382,2.925782,14.643733,4.023141,12.375619,0,2.348917,9.581530,4.416272,10.635943,6.226279,14.879451,6.074098,9.588355,6.337626,9.160548,6.954697,9.022655,6.635911,10.294778,7.802107,10.599056,7.730971,11.366663,0,-0.01819,0.00313,-0.01980,-0.01400,0.00780,-0.01143,0.00378,0.00201,0.00017,0.10747,3.27732
2.752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.253510,65.624191,90.132568,101.385216,3.472065,11.918909,2.924417,14.642063,4.026652,12.366993,0,2.347625,9.569755,4.428370,10.662095,6.209644,14.880597,6.070413,9.570742,6.342452,9.154390,6.960626,9.025917,6.632991,10.299128,7.800271,10.613325,7.728489,11.383056,0,-0.01715,0.00425,-0.02120,-0.01325,0.00905,-0.01353,0.00441,0.00313,0.00015,0.09466,3.27770
2.753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.204819,66.467987,90.006355,102.076096,3.475745,11.928939,2.923295,14.638638,4.030178,12.358892,0,2.348049,9.559166,4.440822,10.690013,6.193677,14.878589,6.067643,9.554773,6.346745,9.148147,6.967198,9.032779,6.628576,10.304611,7.794806,10.626538,7.726696,11.397824,0,-0.01764,0.00257,-0.02092,-0.01448,0.00947,-0.01128,0.00503,0.00331,0.00000,0.07068,3.27755
2.754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.010452,67.429054,89.863304,102.810951,3.480422,11.940436,2.922411,14.633498,4.033720,12.351304,0,2.350150,9.549736,4.453620,10.719656,6.178362,14.873501,6.065768,9.540412,6.350521,9.141819,6.974397,9.043154,6.622701,10.311200,7.785797,10.638721,7.725575,11.411008,0,-0.01760,0.00676,-0.02127,-0.01230,0.00896,-0.01277,0.00529,0.00099,0.00002,0.08691,3.27687
2.755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.816086,68.390129,89.720253,103.545799,3.485099,11.951933,2.921526,14.628359,4.037262,12.343716,0,2.352250,9.540305,4.466419,10.749298,6.163047,14.868413,6.063892,9.526051,6.354296,9.135491,6.981596,9.053529,6.616826,10.317788,7.776788,10.650903,7.724455,11.424191,0,-0.01680,-0.00110,-0.01989,-0.01483,0.01004,-0.01303,0.00614,0.00290,0.00000,0.11185,3.27671
2.756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.621719,69.351204,89.577202,104.280655,3.489776,11.963430,2.920641,14.623219,4.040804,12.336128,0,2.354350,9.530875,4.479217,10.778941,6.147731,14.863325,6.062016,9.511689,6.358072,9.129165,6.988794,9.063904,6.610950,10.324377,7.767780,10.663086,7.723334,11.437375,0,-0.01462,-0.00118,-0.02070,-0.01075,0.00710,-0.01212,0.00854,-0.00013,0.00000,0.08888,3.27709
2.757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.561371,70.298744,89.538315,104.872398,3.493768,11.976959,2.919621,14.616022,4.044236,12.329137,0,2.356523,9.520623,4.491570,10.810761,6.134609,14.856073,6.060075,9.497561,6.361191,9.124281,6.994124,9.073810,6.607866,10.331225,7.760549,10.674143,7.722454,11.453832,0,-0.01714,0.00529,-0.02035,-0.01239,0.00756,-0.01140,0.00775,-0.00719,0.00013,0.07473,3.27721
2.758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.631836,71.233070,89.601135,105.324432,3.497093,11.992473,2.918467,14.606817,4.047560,12.322729,0,2.358766,9.509570,4.503488,10.844707,6.123627,14.846709,6.058070,9.483661,6.363671,9.120808,6.997629,9.083257,6.607507,10.338326,7.755053,10.684100,7.721807,11.473485,0,-0.01537,0.00307,-0.01998,-0.01222,0.00876,-0.01229,0.00834,0.00026,-0.00002,0.08762,3.27705
