"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 Memory","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","34a FRx (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","35 FRy (cm)","29 HRx (cm)","v2 L COP","32a FLx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","30 HRy (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
4.903,6.254655,1.313780,6.191811,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.724655,41.678482,84.399231,47.627216,10.797591,-11.763538,13.496586,7.034841,0,5.196921,9.078948,7.130521,-11.210938,1,0,12.333032,6.626426,5.027383,7.225831,7.966172,13.639718,8.051490,9.263690,8.087218,8.529541,8.236150,7.946120,9.020617,9.428577,10.367455,8.536721,10.212811,9.423553,0,0.00096,0.00073,0.00086,0.00075,0.00081,0.00081,0.00205,0.00080,-0.92103,0.09732,3.27617
4.904,6.257796,1.301502,6.193010,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.441986,41.403183,84.437218,48.216564,10.785055,-11.804546,13.485164,7.035975,0,5.197570,9.067297,7.132974,-11.088873,1,0,12.322563,6.615961,5.027702,7.229585,7.968287,13.633752,8.053390,9.254086,8.085683,8.519731,8.239395,7.931304,9.009568,9.421627,10.357457,8.546136,10.203786,9.411664,0,0.00095,0.00072,0.00080,0.00073,0.00082,0.00081,0.00203,0.00080,-2.23064,0.09731,3.27647
4.905,6.261070,1.289223,6.194210,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.159317,41.127888,84.475204,48.805912,10.772520,-11.845554,13.473742,7.037110,0,5.198219,9.055646,7.135311,-10.966807,1,0,12.312095,6.605495,5.028020,7.233340,7.970403,13.627786,8.055289,9.244482,8.084148,8.509920,8.242640,7.916489,8.998519,9.414676,10.347460,8.555551,10.194759,9.399775,0,0.00095,0.00073,0.00078,0.00073,0.00081,0.00080,0.00208,0.00080,-0.40305,0.09720,3.27708
4.906,6.264459,1.274833,6.195522,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.069229,40.774395,84.474152,49.414524,10.757129,-11.867345,13.462337,7.038092,0,5.198867,9.043183,7.137363,-10.846667,1,0,12.301825,6.595050,5.028117,7.236619,7.971081,13.620385,8.056688,9.233646,8.082668,8.500986,8.243437,7.903386,8.988856,9.405356,10.340930,8.557638,10.193206,9.385738,0,0.00099,0.00072,0.00076,0.00073,0.00082,0.00079,0.00210,0.00082,-2.42781,0.09762,3.27731
4.907,6.267957,1.257597,6.196990,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.238632,40.315533,84.420486,50.049095,10.737890,-11.863242,13.450958,7.038867,0,5.199512,9.029627,7.139139,-10.729122,1,0,12.291821,6.584630,5.027916,7.239257,7.969823,13.611052,8.057415,9.221152,8.081262,8.493234,8.240933,7.892589,8.981060,9.392844,10.339071,8.549852,10.201723,9.368808,0,0.00098,0.00073,0.00076,0.00074,0.00082,0.00079,0.00212,0.00080,-0.17844,0.09761,3.27700
4.908,6.271553,1.240362,6.198456,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.408020,39.856674,84.366821,50.683670,10.718652,-11.859139,13.439578,7.039643,0,5.200158,9.016071,7.140849,-10.611577,1,0,12.281818,6.574210,5.027714,7.241896,7.968565,13.601718,8.058141,9.208658,8.079855,8.485480,8.238430,7.881793,8.973265,9.380331,10.337213,8.542067,10.210239,9.351878,0,0.00099,0.00073,0.00080,0.00075,0.00084,0.00079,0.00213,0.00080,-2.36437,0.09743,3.27657
4.909,6.275242,1.223126,6.199923,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.577423,39.397816,84.313156,51.318241,10.699413,-11.855037,13.428199,7.040419,0,5.200803,9.002515,7.142497,-10.494032,1,0,12.271816,6.563790,5.027513,7.244534,7.967307,13.592384,8.058867,9.196164,8.078448,8.477728,8.235927,7.870996,8.965468,9.367819,10.335354,8.534281,10.218756,9.334949,0,0.00100,0.00073,0.00082,0.00075,0.00082,0.00077,0.00213,0.00081,-0.21578,0.09752,3.27596
4.910,6.279001,1.219133,6.201285,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.716934,39.039452,84.214142,51.699467,10.685874,-11.850126,13.416763,7.041430,0,5.201628,8.989574,7.144337,-10.390279,1,0,12.262076,6.553228,5.027534,7.247323,7.966490,13.578468,8.060704,9.181804,8.079233,8.461243,8.233631,7.856452,8.957608,9.355376,10.330503,8.525723,10.222003,9.319477,0,0.00109,0.00075,0.00083,0.00076,0.00085,0.00076,0.00187,0.00082,-2.41953,0.09780,3.27611
4.911,6.282827,1.232984,6.202506,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.816193,38.816502,84.054008,51.739326,10.680014,-11.844126,13.405251,7.042758,0,5.202695,8.977465,7.146364,-10.305109,1,0,12.252693,6.542474,5.027854,7.250314,7.966270,13.558378,8.064036,9.164928,8.082973,8.432989,8.231616,7.836854,8.949662,9.343028,10.321622,8.516124,10.218150,9.305970,0,0.00120,0.00075,0.00082,0.00077,0.00093,0.00079,0.00180,0.00082,-0.82173,0.09773,3.27734
4.912,6.286682,1.246834,6.203727,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.915451,38.593548,83.893883,51.779186,10.674152,-11.838125,13.393739,7.044086,0,5.203761,8.965354,7.148516,-10.219938,1,0,12.243310,6.531720,5.028174,7.253305,7.966050,13.538288,8.067369,9.148053,8.086712,8.404737,8.229601,7.817258,8.941715,9.330680,10.312740,8.506524,10.214297,9.292463,0,0.00126,0.00074,0.00080,0.00078,0.00099,0.00078,0.00170,0.00084,-1.21518,0.09751,3.27776
4.913,6.290565,1.260685,6.204948,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.014709,38.370598,83.733749,51.819042,10.668292,-11.832125,13.382226,7.045415,0,5.204828,8.953243,7.150789,-10.134768,1,0,12.233927,6.520966,5.028494,7.256296,7.965829,13.518199,8.070701,9.131178,8.090451,8.376483,8.227586,7.797661,8.933769,9.318332,10.303859,8.496925,10.210444,9.278956,0,0.00139,0.00074,0.00080,0.00077,0.00096,0.00077,0.00170,0.00083,-1.46270,0.09785,3.27707
4.914,6.294462,1.291882,6.205896,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.093521,38.241161,83.476280,51.765869,10.662897,-11.828592,13.370716,7.046698,0,5.205752,8.941439,7.153040,-10.071479,1,0,12.224386,6.510111,5.028771,7.259280,7.964842,13.496524,8.070787,9.119524,8.092281,8.356295,8.228403,7.780602,8.928737,9.306725,10.298077,8.488709,10.205533,9.264235,0,0.00144,0.00075,0.00079,0.00079,0.00097,0.00078,0.00169,0.00084,-0.88995,0.09793,3.27712
4.915,6.298371,1.346453,6.206476,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.144775,38.237736,83.087646,51.587337,10.658133,-11.828383,13.359208,7.047917,0,5.206485,8.930046,7.155268,-10.037674,1,0,12.214635,6.499120,5.028992,7.262255,7.962821,13.472713,8.066500,9.114906,8.091537,8.346973,8.233036,7.766964,8.927630,9.296116,10.296471,8.482358,10.199195,9.247874,0,0.00140,0.00077,0.00078,0.00080,0.00094,0.00076,0.00170,0.00082,-2.49432,0.09791,3.27819
4.916,6.302313,1.401023,6.207056,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.196030,38.234306,82.699005,51.408810,10.653367,-11.828175,13.347700,7.049137,0,5.207218,8.918653,7.157373,-10.003868,1,0,12.204884,6.488129,5.029212,7.265229,7.960799,13.448902,8.062212,9.110289,8.090794,8.337652,8.237670,7.753325,8.926524,9.285507,10.294865,8.476007,10.192857,9.231513,0,0.00139,0.00078,0.00076,0.00079,0.00095,0.00075,0.00180,0.00081,-0.17650,0.09767,3.27881
4.917,6.306288,1.455594,6.207636,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.247284,38.230881,82.310371,51.230278,10.648602,-11.827967,13.336192,7.050356,0,5.207951,8.907261,7.159359,-9.970062,1,0,12.195131,6.477138,5.029431,7.268203,7.958777,13.425092,8.057924,9.105671,8.090050,8.328330,8.242303,7.739686,8.925418,9.274898,10.293259,8.469656,10.186519,9.215153,0,0.00143,0.00079,0.00077,0.00080,0.00093,0.00076,0.00181,0.00079,-2.51135,0.09794,3.27881
4.918,6.310327,1.524427,6.208583,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.444809,38.198540,82.070374,51.241150,10.643006,-11.827510,13.324511,7.051594,0,5.208782,8.895169,7.161165,-9.954490,1,0,12.185472,6.465988,5.029759,7.270676,7.958063,13.408324,8.054996,9.099867,8.089662,8.319286,8.244379,7.727597,8.924724,9.266166,10.289657,8.455761,10.182431,9.206571,0,0.00142,0.00078,0.00081,0.00079,0.00096,0.00076,0.00170,0.00079,-0.74061,0.09808,3.27868
4.919,6.314427,1.612478,6.210025,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.839417,38.127243,82.030647,51.507225,10.636293,-11.826720,13.312594,7.052856,0,5.209746,8.882136,7.162798,-9.963485,1,0,12.175937,6.454625,5.030232,7.272474,7.959110,13.401046,8.053903,9.092463,8.089755,8.310615,8.243010,7.717594,8.924585,9.259961,10.283365,8.431703,10.181376,9.208469,0,0.00140,0.00077,0.00086,0.00082,0.00095,0.00077,0.00137,0.00078,-1.10817,0.09794,3.27838
4.920,6.318611,1.700529,6.211466,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.234024,38.055946,81.990921,51.773300,10.629580,-11.825931,13.300679,7.054119,0,5.210710,8.869102,7.164335,-9.972481,1,0,12.166401,6.443263,5.030704,7.274272,7.960156,13.393767,8.052808,9.085058,8.089848,8.301944,8.241639,7.707591,8.924446,9.253757,10.277073,8.407644,10.180322,9.210368,0,0.00140,0.00076,0.00088,0.00081,0.00096,0.00079,0.00133,0.00076,-1.82432,0.09783,3.27813
4.921,6.322874,1.788580,6.212908,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.628632,37.984650,81.951195,52.039375,10.622868,-11.825140,13.288763,7.055381,0,5.211674,8.856070,7.165778,-9.981476,1,0,12.156865,6.431900,5.031177,7.276071,7.961203,13.386490,8.051714,9.077654,8.089940,8.293273,8.240270,7.697588,8.924308,9.247552,10.270781,8.383586,10.179268,9.212267,0,0.00140,0.00077,0.00088,0.00079,0.00093,0.00079,0.00133,0.00074,-1.04151,0.09773,3.27798
4.922,6.327247,1.875181,6.214930,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.939056,38.015400,82.096504,52.219944,10.615519,-11.823449,13.276839,7.056543,0,5.212411,8.843665,7.167222,-9.993336,1,0,12.147096,6.420758,5.031676,7.277893,7.963139,13.376827,8.051108,9.067577,8.090914,8.287275,8.238648,7.691395,8.926476,9.238795,10.266403,8.369545,10.180487,9.213035,0,0.00140,0.00077,0.00087,0.00078,0.00094,0.00080,0.00124,0.00069,-2.38405,0.09803,3.27735
4.923,6.331727,1.959830,6.217735,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.136063,38.183643,82.491150,52.285301,10.607312,-11.820543,13.264905,7.057570,0,5.212844,8.832110,7.168667,-10.009057,1,0,12.137011,6.409915,5.032210,7.279746,7.966273,13.363952,8.051164,9.053900,8.093073,8.284881,8.236690,7.690334,8.931756,9.226600,10.264605,8.369000,10.184771,9.212278,0,0.00143,0.00076,0.00088,0.00077,0.00093,0.00082,0.00119,0.00069,-0.61642,0.09775,3.27605
4.924,6.336364,2.044478,6.220540,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.333069,38.351891,82.885788,52.350655,10.599106,-11.817638,13.252971,7.058596,0,5.213276,8.820555,7.170107,-10.024777,1,0,12.126925,6.399073,5.032745,7.281600,7.969407,13.351077,8.051218,9.040222,8.095232,8.282486,8.234730,7.689273,8.937036,9.214404,10.262806,8.368456,10.189054,9.211522,0,0.00141,0.00076,0.00088,0.00079,0.00093,0.00083,0.00116,0.00067,-2.23831,0.09756,3.27546
4.925,6.341152,2.129127,6.223344,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.530075,38.520138,83.280426,52.416012,10.590899,-11.814733,13.241036,7.059622,0,5.213708,8.809000,7.171543,-10.040499,1,0,12.116839,6.388229,5.033279,7.283453,7.972540,13.338202,8.051273,9.026545,8.097391,8.280090,8.232771,7.688212,8.942315,9.202208,10.261007,8.367911,10.193338,9.210766,0,0.00142,0.00076,0.00094,0.00079,0.00092,0.00083,0.00111,0.00069,-0.59334,0.09747,3.27584
4.926,6.346126,2.207748,6.225917,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.504837,38.806946,83.662827,52.229500,10.581851,-11.812146,13.228996,7.060768,0,5.214081,8.797372,7.172945,-10.062641,1,0,12.106771,6.377491,5.033873,7.285104,7.974911,13.326359,8.051618,9.013629,8.097837,8.273051,8.231023,7.680368,8.949965,9.189095,10.265922,8.358488,10.199350,9.203857,0,0.00139,0.00077,0.00095,0.00077,0.00093,0.00083,0.00108,0.00068,-2.51726,0.09780,3.27600
4.927,6.351279,2.278248,6.228177,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.180115,39.253506,84.028748,51.703613,10.571671,-11.809991,13.216812,7.062075,0,5.214375,8.785646,7.174314,-10.093437,1,0,12.096723,6.366895,5.034547,7.286484,7.976253,13.315907,8.052351,9.001740,8.095975,8.259753,8.229560,7.663384,8.960811,9.174748,10.279881,8.337101,10.207690,9.188658,0,0.00140,0.00076,0.00096,0.00077,0.00093,0.00082,0.00106,0.00069,-0.24501,0.09756,3.27585
4.928,6.356611,2.348748,6.230437,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.855408,39.700066,84.394661,51.177731,10.561489,-11.807835,13.204629,7.063382,0,5.214669,8.773920,7.175659,-10.124232,1,0,12.086675,6.356297,5.035221,7.287863,7.977595,13.305455,8.053085,8.989849,8.094111,8.246455,8.228097,7.646400,8.971656,9.160400,10.293839,8.315714,10.216031,9.173459,0,0.00140,0.00076,0.00093,0.00075,0.00090,0.00083,0.00106,0.00070,-2.49565,0.09732,3.27614
4.929,6.362114,2.419248,6.232697,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.530701,40.146629,84.760574,50.651844,10.551309,-11.805679,13.192445,7.064689,0,5.214962,8.762195,7.176980,-10.155028,1,0,12.076627,6.345701,5.035894,7.289243,7.978937,13.295003,8.053819,8.977960,8.092249,8.233157,8.226634,7.629416,8.982501,9.146053,10.307798,8.294327,10.224372,9.158259,0,0.00147,0.00077,0.00093,0.00075,0.00091,0.00083,0.00105,0.00070,-0.20331,0.09733,3.27706
4.930,6.367765,2.482215,6.235029,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.334595,40.445141,85.158974,50.192558,10.541739,-11.810060,13.180438,7.065962,0,5.215372,8.750841,7.178295,-10.186162,1,0,12.066601,6.335269,5.036281,7.290642,7.979619,13.284691,8.055713,8.965735,8.091095,8.224520,8.226750,7.618967,8.991961,9.131557,10.318855,8.278553,10.227393,9.145084,0,0.00153,0.00077,0.00094,0.00076,0.00093,0.00085,0.00110,0.00070,-2.16772,0.09753,3.27746
4.931,6.373559,2.535032,6.237459,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.311768,40.544170,85.601151,49.823006,10.532993,-11.823247,13.168668,7.067188,0,5.215938,8.739989,7.179604,-10.217752,1,0,12.056606,6.325059,5.036281,7.292067,7.979409,13.274568,8.059168,8.953058,8.090898,8.222162,8.228996,7.617324,8.999553,9.116864,10.326001,8.270343,10.223247,9.134636,0,0.00160,0.00079,0.00096,0.00073,0.00086,0.00083,0.00113,0.00068,-0.83198,0.09748,3.27716
4.932,6.379456,2.587849,6.239888,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.288940,40.643204,86.043320,49.453453,10.524247,-11.836434,13.156898,7.068414,0,5.216503,8.729137,7.180929,-10.249343,1,0,12.046612,6.314849,5.036280,7.293492,7.979199,13.264445,8.062624,8.940382,8.090699,8.219804,8.231242,7.615682,9.007145,9.102170,10.333148,8.262133,10.219100,9.124187,0,0.00183,0.00078,0.00096,0.00073,0.00079,0.00082,0.00117,0.00066,-1.37031,0.09714,3.27723
4.933,6.385454,2.640666,6.242318,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.266129,40.742233,86.485489,49.083900,10.515501,-11.849623,13.145129,7.069639,0,5.217069,8.718286,7.182268,-10.280933,1,0,12.036617,6.304639,5.036280,7.294918,7.978989,13.254322,8.066079,8.927706,8.090501,8.217446,8.233487,7.614039,9.014737,9.087477,10.340294,8.253922,10.214953,9.113739,0,0.00184,0.00077,0.00096,0.00075,0.00080,0.00081,0.00119,0.00065,-1.91263,0.09713,3.27784
4.934,6.391505,2.693605,6.244827,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.408051,40.617657,86.762375,48.871166,10.508840,-11.874314,13.133320,7.070915,0,5.217505,8.708651,7.183640,-10.318956,1,0,12.026393,6.294303,5.036352,7.296384,7.978539,13.240198,8.068807,8.916206,8.091310,8.209713,8.234182,7.604393,9.019066,9.070777,10.349073,8.242131,10.213376,9.105273,0,0.00180,0.00077,0.00096,0.00075,0.00080,0.00082,0.00119,0.00066,-0.81848,0.09711,3.27823
4.935,6.397610,2.746708,6.247443,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.771973,40.191795,86.816551,48.869732,10.504987,-11.914508,13.121458,7.072258,0,5.217769,8.700658,7.185043,-10.365647,1,0,12.015862,6.283795,5.036521,7.297905,7.977765,13.220683,8.070553,8.906293,8.093475,8.194737,8.232788,7.583963,9.018998,9.051373,10.360055,8.225515,10.215261,9.099480,0,0.00179,0.00077,0.00097,0.00074,0.00080,0.00083,0.00118,0.00068,-2.29218,0.09727,3.27831
4.936,6.403706,2.799811,6.250059,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.135880,39.765930,86.870735,48.868298,10.501134,-11.954701,13.109596,7.073601,0,5.218032,8.692664,7.186473,-10.412337,1,0,12.005329,6.273288,5.036691,7.299427,7.976991,13.201168,8.072298,8.896379,8.095641,8.179761,8.231394,7.563533,9.018930,9.031970,10.371037,8.208899,10.217145,9.093686,0,0.00179,0.00075,0.00098,0.00076,0.00080,0.00084,0.00108,0.00067,-0.36100,0.09696,3.27810
4.937,6.409793,2.852914,6.252675,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.499802,39.340069,86.924911,48.866863,10.497281,-11.994894,13.097734,7.074944,0,5.218296,8.684671,7.187930,-10.459028,1,0,11.994797,6.262781,5.036861,7.300948,7.976217,13.181654,8.074044,8.886466,8.097807,8.164785,8.230000,7.543104,9.018863,9.012567,10.382018,8.192284,10.219030,9.087893,0,0.00175,0.00074,0.00097,0.00074,0.00083,0.00084,0.00104,0.00068,-2.53080,0.09678,3.27749
4.938,6.415787,2.913439,6.255525,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.870010,38.968433,86.977310,48.966408,10.494080,-12.033525,13.085978,7.076300,0,5.218738,8.673318,7.189400,-10.506546,1,0,11.984142,6.252461,5.036952,7.302493,7.975409,13.165314,8.075312,8.875528,8.100135,8.149456,8.229799,7.523515,9.016631,8.996500,10.386984,8.178708,10.219149,9.080369,0,0.00175,0.00074,0.00092,0.00075,0.00080,0.00084,0.00101,0.00071,-0.13033,0.09689,3.27726
4.939,6.421690,2.983966,6.258689,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.248688,38.669865,87.027306,49.202015,10.491756,-12.070047,13.074365,7.077674,0,5.219421,8.657435,7.190885,-10.555179,1,0,11.973324,6.242395,5.036938,7.304071,7.974556,13.153252,8.075935,8.863210,8.102683,8.133650,8.231208,7.505060,9.011485,8.984927,10.383842,8.169230,10.216888,9.070516,0,0.00189,0.00075,0.00089,0.00073,0.00078,0.00086,0.00101,0.00070,-2.39369,0.09712,3.27756
4.940,6.427414,3.054493,6.261854,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.627380,38.371296,87.077301,49.437626,10.489433,-12.106570,13.062751,7.079049,0,5.220104,8.641554,7.192362,-10.603810,1,0,11.962505,6.232329,5.036924,7.305650,7.973703,13.141191,8.076559,8.850892,8.105230,8.117845,8.232616,7.486606,9.006339,8.973355,10.380702,8.159752,10.214628,9.060662,0,0.00226,0.00074,0.00089,0.00073,0.00078,0.00087,0.00100,0.00071,-0.75083,0.09703,3.27774
4.941,6.432965,3.125021,6.265019,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.006058,38.072731,87.127296,49.673233,10.487109,-12.143093,13.051137,7.080424,0,5.220787,8.625671,7.193832,-10.652443,1,0,11.951687,6.222264,5.036910,7.307229,7.972850,13.129128,8.077183,8.838574,8.107779,8.102038,8.234025,7.468151,9.001192,8.961782,10.377561,8.150274,10.212368,9.050809,0,0.00242,0.00076,0.00086,0.00076,0.00080,0.00087,0.00102,0.00073,-1.63932,0.09677,3.27774
4.942,6.438271,3.199041,6.268225,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.242538,37.911392,87.168884,49.840504,10.478156,-12.174529,13.039754,7.081652,0,5.221511,8.611837,7.195283,-10.691122,1,0,11.940743,6.212124,5.036946,7.308933,7.971968,13.119858,8.076870,8.828059,8.110504,8.088034,8.235409,7.452718,8.998416,8.949750,10.375660,8.143901,10.210967,9.044479,0,0.00242,0.00075,0.00088,0.00076,0.00083,0.00088,0.00106,0.00072,-1.73635,0.09711,3.27761
4.943,6.443341,3.277769,6.271485,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.287430,37.934956,87.199135,49.915699,10.460268,-12.199111,13.028682,7.082683,0,5.222291,8.600764,7.196715,-10.716390,1,0,11.929629,6.201884,5.037051,7.310809,7.971049,13.114349,8.075295,8.819974,8.113469,8.076457,8.236759,7.441356,8.998834,8.937097,10.375428,8.141711,10.210726,9.042898,0,0.00249,0.00075,0.00086,0.00076,0.00084,0.00088,0.00109,0.00073,-0.66414,0.09717,3.27731
4.944,6.448115,3.356497,6.274746,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.332306,37.958523,87.229393,49.990894,10.442380,-12.223693,13.017611,7.083714,0,5.223071,8.589690,7.198166,-10.741656,1,0,11.918516,6.191644,5.037156,7.312684,7.970129,13.108841,8.073721,8.811889,8.116435,8.064879,8.238110,7.429994,8.999251,8.924443,10.375197,8.139522,10.210485,9.041317,0,0.00272,0.00077,0.00087,0.00077,0.00085,0.00090,0.00110,0.00075,-2.16273,0.09717,3.27694
4.945,6.452604,3.435225,6.278007,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.377197,37.982090,87.259644,50.066090,10.424492,-12.248275,13.006538,7.084745,0,5.223851,8.578616,7.199637,-10.766924,1,0,11.907403,6.181404,5.037261,7.314559,7.969210,13.103333,8.072147,8.803803,8.119400,8.053302,8.239460,7.418633,8.999669,8.911790,10.374966,8.137332,10.210242,9.039736,0,0.00283,0.00075,0.00080,0.00075,0.00090,0.00090,0.00114,0.00074,-0.96142,0.09692,3.27648
4.946,6.456771,3.513127,6.281420,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.305344,38.060188,87.217049,50.152607,10.414928,-12.255195,12.995603,7.085816,0,5.224546,8.569746,7.201152,-10.785782,1,0,11.896426,6.170870,5.037214,7.316427,7.970817,13.097954,8.071353,8.792664,8.120358,8.041320,8.240856,7.405751,9.000617,8.899588,10.376302,8.127953,10.211596,9.031723,0,0.00287,0.00074,0.00080,0.00075,0.00095,0.00089,0.00113,0.00075,-2.40630,0.09714,3.27631
4.947,6.460627,3.589918,6.285038,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.076233,38.211769,87.076302,50.254379,10.416579,-12.238317,12.984852,7.086943,0,5.225128,8.563847,7.202710,-10.796004,1,0,11.885633,6.159939,5.036963,7.318286,7.975827,13.092751,8.071610,8.777409,8.118611,8.028792,8.242312,7.390823,9.002279,8.887994,10.379749,8.108887,10.215097,9.015044,0,0.00293,0.00074,0.00080,0.00075,0.00108,0.00089,0.00112,0.00073,-0.14088,0.09726,3.27654
4.948,6.464187,3.666709,6.288655,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.847107,38.363350,86.935555,50.356152,10.418231,-12.221438,12.974100,7.088069,0,5.225710,8.557946,7.204206,-10.806227,1,0,11.874839,6.149008,5.036711,7.320146,7.980838,13.087547,8.071867,8.762154,8.116864,8.016264,8.243770,7.375894,9.003942,8.876400,10.383196,8.089821,10.218599,8.998366,0,0.00308,0.00072,0.00078,0.00077,0.00111,0.00089,0.00113,0.00074,-2.45512,0.09735,3.27654
4.949,6.467461,3.743499,6.292273,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.617996,38.514931,86.794807,50.457920,10.419882,-12.204560,12.963348,7.089195,0,5.226292,8.552046,7.205645,-10.816448,1,0,11.864045,6.138077,5.036460,7.322005,7.985849,13.082344,8.072124,8.746899,8.115117,8.003736,8.245226,7.360966,9.005604,8.864805,10.386643,8.070755,10.222101,8.981688,0,0.00312,0.00072,0.00078,0.00077,0.00111,0.00090,0.00115,0.00073,-0.33580,0.09721,3.27624
4.950,6.470497,3.807893,6.295974,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.369904,38.712555,86.741882,50.683220,10.417006,-12.172318,12.952616,7.090171,0,5.226819,8.542661,7.206930,-10.818686,1,0,11.853264,6.127194,5.036330,7.323692,7.989123,13.073165,8.071259,8.732714,8.113450,7.993823,8.246396,7.349108,9.005948,8.854691,10.387839,8.056808,10.226782,8.963081,0,0.00302,0.00072,0.00077,0.00076,0.00108,0.00090,0.00109,0.00072,-1.82649,0.09725,3.27632
