"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
1.322,6.679219,0.000000,0,17.856766,15.537612,1,1.669595,20.103901,14.191625,5.953249,5.953249,0.00015,0.09764,5.902575,0.913213
1.323,6.678494,0.000000,0,17.845137,15.561349,1,1.727103,20.103901,14.185859,5.953640,5.953640,-0.00015,0.09785,5.901473,0.886965
1.324,6.677740,0.000000,0,17.833508,15.585086,1,1.784612,20.103901,14.180093,5.954031,5.954031,0.00015,0.09792,5.900371,0.860717
1.325,6.676978,0.000000,0,17.821878,15.608823,1,1.842121,20.103901,14.174327,5.954423,5.954423,0.00016,0.09760,5.899268,0.834469
1.326,6.676290,0.000000,0,17.810226,15.621782,1,1.906729,20.103901,14.167866,5.954656,5.954656,0.00000,0.09750,5.901673,0.810985
1.327,6.675621,0.000000,0,17.798567,15.630467,1,1.974155,20.103901,14.161128,5.954826,5.954826,0.00000,0.09782,5.905468,0.788597
1.328,6.674985,0.000000,0,17.786907,15.639152,1,2.041580,20.103901,14.154390,5.954997,5.954997,0.00000,0.09790,5.909263,0.766210
1.329,6.674359,0.000000,0,17.775248,15.647837,1,2.109005,20.103901,14.147653,5.955167,5.955167,0.00015,0.09764,5.913059,0.743822
1.330,6.673700,0.000000,0,17.764622,15.692835,1,2.067972,20.097073,14.136622,5.955058,5.955058,0.00016,0.09767,5.916982,0.723896
1.331,6.673033,0.000000,0,17.754408,15.752236,1,1.983920,20.087538,14.123889,5.954838,5.954838,0.00000,0.09782,5.920955,0.704946
1.332,6.672323,0.000000,0,17.744192,15.811638,1,1.899868,20.078001,14.111156,5.954618,5.954618,0.00015,0.09782,5.924929,0.685995
1.333,6.671602,0.000000,0,17.733976,15.871039,1,1.815815,20.068466,14.098423,5.954398,5.954398,-0.00015,0.09764,5.928903,0.667045
1.334,6.670833,0.000000,0,17.723249,15.918324,1,1.687348,20.053547,14.083917,5.954142,5.954142,0.00001,0.09753,5.929963,0.649860
1.335,6.670051,0.000000,0,17.712320,15.960804,1,1.541265,20.036491,14.068707,5.953871,5.953871,0.00000,0.09766,5.929867,0.633376
1.336,6.669173,0.000000,0,17.701391,16.003283,1,1.395181,20.019436,14.053496,5.953600,5.953600,0.00030,0.09780,5.929771,0.616891
1.337,6.668270,0.000000,0,17.690462,16.045761,1,1.249098,20.002380,14.038286,5.953330,5.953330,0.00000,0.09762,5.929676,0.600406
1.338,6.667253,0.000000,0,17.679665,16.098827,1,1.086961,19.991856,14.025963,5.952653,5.952653,0.00000,0.09736,5.931039,0.582744
1.339,6.666208,0.000000,0,17.668919,16.156092,1,0.918456,19.983921,14.014784,5.951817,5.951817,-0.00015,0.09749,5.932980,0.564614
1.340,6.665233,0.000000,0,17.658175,16.213356,1,0.749951,19.975986,14.003606,5.950980,5.950980,0.00000,0.09766,5.934922,0.546484
1.341,6.664275,0.000000,0,17.647429,16.270620,1,0.581446,19.968052,13.992428,5.950142,5.950142,-0.00000,0.09743,5.936863,0.528354
1.342,6.663562,0.000000,0,17.636803,16.306791,1,0.445765,19.961449,13.984367,5.949036,5.949036,0.00000,0.09707,5.937055,0.504354
1.343,6.662912,0.000000,0,17.626223,16.334593,1,0.323104,19.955376,13.977544,5.947822,5.947822,0.00015,0.09718,5.936553,0.478024
1.344,6.662386,0.000000,0,17.615643,16.362396,1,0.200442,19.949303,13.970721,5.946607,5.946607,0.00015,0.09730,5.936051,0.451695
1.345,6.661892,0.000000,0,17.605062,16.390198,1,0.077781,19.943228,13.963898,5.945393,5.945393,0.00015,0.09714,5.935549,0.425366
1.346,6.661361,0.000000,0,17.595360,16.427261,1,0.026109,19.927879,13.954561,5.943491,5.943491,0.00015,0.09684,5.934128,0.390717
1.347,6.660820,0.000000,0,17.586002,16.467997,1,0.002595,19.908852,13.944228,5.941317,5.941317,-0.00000,0.09673,5.932344,0.352769
1.348,6.660262,0.000000,0,17.576647,16.508732,1,-0.020919,19.889824,13.933895,5.939143,5.939143,0.00000,0.09689,5.930559,0.314821
1.349,6.659699,0.000000,0,17.567289,16.549469,1,-0.044433,19.870796,13.923562,5.936968,5.936968,0.00015,0.09697,5.928775,0.276872
1.350,6.659194,0.000000,0,17.558031,16.570940,1,-0.090447,19.859245,13.913387,5.934019,5.934019,-0.00000,0.09679,5.929608,0.227472
1.351,6.658704,0.000000,0,17.548813,16.584770,1,-0.145385,19.850658,13.903275,5.930761,5.930761,-0.00001,0.09657,5.931480,0.173530
1.352,6.658408,0.000000,0,17.539595,16.598600,1,-0.200323,19.842073,13.893162,5.927504,5.927504,0.00000,0.09676,5.933352,0.119588
1.353,6.658162,0.000000,0,17.530376,16.612431,1,-0.255261,19.833487,13.883049,5.924246,5.924246,0.00030,0.09694,5.935223,0.065646
1.354,6.658058,0.000000,0,17.521957,16.616358,1,-0.336461,19.821293,13.873354,5.920647,5.920647,0.00001,0.09675,5.935644,-0.000358
1.355,6.657990,0.000000,0,17.513857,16.616358,1,-0.428079,19.807669,13.863825,5.916913,5.916913,0.00015,0.09645,5.935488,-0.071145
1.356,6.657975,0.000000,0,17.505756,16.616358,1,-0.519696,19.794043,13.854295,5.913178,5.913178,0.00000,0.09651,5.935333,-0.141933
1.357,6.657974,0.000000,0,17.497656,16.616358,1,-0.611313,19.780418,13.844766,5.909443,5.909443,0.00030,0.09664,5.935177,-0.212720
1.358,6.657964,0.000000,0,17.490118,16.616358,1,-0.694815,19.770779,13.835798,5.905429,5.905429,0.00015,0.09659,5.934058,-0.292004
1.359,6.657952,0.000000,0,17.482801,16.616358,1,-0.775097,19.762718,13.827053,5.901306,5.901306,0.00000,0.09639,5.932557,-0.374659
1.360,6.657903,0.000000,0,17.475485,16.616358,1,-0.855380,19.754660,13.818309,5.897182,5.897182,-0.00014,0.09632,5.931056,-0.457314
1.361,6.657844,0.000000,0,17.468168,16.616358,1,-0.935662,19.746599,13.809564,5.893057,5.893057,0.00000,0.09647,5.929554,-0.539969
1.362,6.657631,0.000000,0,17.461067,16.616358,1,-0.974635,19.738298,13.801310,5.888966,5.888966,0.00000,0.09667,5.928179,-0.626895
1.363,6.657379,0.000000,0,17.454052,16.616358,1,-0.997223,19.729904,13.793249,5.884888,5.884888,0.00030,0.09656,5.926854,-0.715515
1.364,6.657057,0.000000,0,17.447035,16.616358,1,-1.019811,19.721508,13.785190,5.880810,5.880810,-0.00000,0.09640,5.925528,-0.804135
1.365,6.656719,0.000000,0,17.440020,16.616358,1,-1.042398,19.713112,13.777129,5.876732,5.876732,0.00000,0.09665,5.924202,-0.892755
1.366,6.656522,0.000000,0,17.433939,16.616358,1,-0.952781,19.697283,13.771485,5.872539,5.872539,0.00000,0.09691,5.922404,-0.982548
1.367,6.656361,0.000000,0,17.428228,16.616358,1,-0.818658,19.678505,13.766799,5.868300,5.868300,0.00015,0.09679,5.920418,-1.072805
1.368,6.656220,0.000000,0,17.422520,16.616358,1,-0.684536,19.659727,13.762113,5.864062,5.864062,0.00015,0.09664,5.918433,-1.163062
1.369,6.656085,0.000000,0,17.416809,16.616358,1,-0.550413,19.640949,13.757427,5.859824,5.859824,0.00030,0.09692,5.916447,-1.253320
1.370,6.655812,0.000000,0,17.413130,16.616358,1,-0.407532,19.615631,13.744183,5.855512,5.855512,0.00015,0.09713,5.915446,-1.341679
1.371,6.655505,0.000000,0,17.410255,16.616358,1,-0.261178,19.587721,13.727543,5.851171,5.851171,-0.00015,0.09710,5.914835,-1.429284
1.372,6.655096,0.000000,0,17.407379,16.616358,1,-0.114824,19.559809,13.710904,5.846831,5.846831,0.00015,0.09715,5.914225,-1.516890
1.373,6.654661,0.000000,0,17.404505,16.616358,1,0.031531,19.531898,13.694264,5.842490,5.842490,0.00015,0.09733,5.913614,-1.604496
1.374,6.654208,0.000000,0,17.404602,16.610394,1,0.154473,19.515425,13.683301,5.838208,5.838208,0.00030,0.09750,5.914677,-1.686704
1.375,6.653749,0.000000,0,17.405878,16.602066,1,0.268129,19.503489,13.674588,5.833951,5.833951,-0.00001,0.09749,5.916404,-1.766770
1.376,6.653321,0.000000,0,17.407156,16.593737,1,0.381785,19.491552,13.665875,5.829692,5.829692,0.00000,0.09744,5.918131,-1.846835
1.377,6.652901,0.000000,0,17.408432,16.585407,1,0.495441,19.479616,13.657164,5.825434,5.825434,0.00000,0.09768,5.919858,-1.926901
1.378,6.652528,0.000000,0,17.415075,16.572104,1,0.518459,19.468155,13.645192,5.821032,5.821032,0.00015,0.09797,5.922024,-2.001207
1.379,6.652168,0.000000,0,17.423847,16.556826,1,0.505525,19.456879,13.631927,5.816571,5.816571,-0.00000,0.09789,5.924363,-2.073227
1.380,6.651776,0.000000,0,17.432619,16.541548,1,0.492590,19.445604,13.618664,5.812111,5.812111,0.00000,0.09787,5.926702,-2.145247
1.381,6.651377,0.000000,0,17.441391,16.526270,1,0.479656,19.434330,13.605400,5.807651,5.807651,-0.00030,0.09817,5.929041,-2.217268
1.382,6.650872,0.000000,0,17.457977,16.513292,1,0.347225,19.424414,13.597198,5.802975,5.802975,0.00000,0.09831,5.928379,-2.283391
1.383,6.650340,0.000000,0,17.477663,16.501230,1,0.167395,19.415037,13.591003,5.798214,5.798214,0.00015,0.09800,5.926525,-2.347174
1.384,6.649769,0.000000,0,17.497351,16.489166,1,-0.012435,19.405661,13.584808,5.793453,5.793453,0.00016,0.09796,5.924671,-2.410958
1.385,6.649189,0.000000,0,17.517036,16.477102,1,-0.192264,19.396284,13.578614,5.788692,5.788692,0.00000,0.09826,5.922817,-2.474742
1.386,6.648647,0.000000,0,17.541697,16.466236,1,-0.470409,19.386209,13.566633,5.783394,5.783394,-0.00030,0.09824,5.923041,-2.532793
1.387,6.648116,0.000000,0,17.568333,16.455843,1,-0.787551,19.375858,13.552359,5.777883,5.777883,0.00000,0.09792,5.924089,-2.588570
1.388,6.647572,0.000000,0,17.594967,16.445450,1,-1.104692,19.365507,13.538083,5.772372,5.772372,0.00015,0.09795,5.925138,-2.644347
1.389,6.647025,0.000000,0,17.621601,16.435057,1,-1.421834,19.355154,13.523808,5.766861,5.766861,0.00015,0.09813,5.926186,-2.700124
1.390,6.646421,0.000000,0,17.652655,16.422747,1,-1.893485,19.341330,13.512103,5.761233,5.761233,0.00000,0.09819,5.925993,-2.749488
1.391,6.645802,0.000000,0,17.685463,16.409676,1,-2.426422,19.326126,13.501418,5.755559,5.755559,0.00000,0.09802,5.925309,-2.796307
1.392,6.645276,0.000000,0,17.718269,16.396605,1,-2.959360,19.310923,13.490734,5.749885,5.749885,0.00015,0.09799,5.924624,-2.843127
1.393,6.644773,0.000000,0,17.751076,16.383532,1,-3.492297,19.295719,13.480049,5.744211,5.744211,0.00000,0.09813,5.923940,-2.889946
1.394,6.644671,0.000000,0,17.787582,16.370781,1,-3.969659,19.276869,13.464116,5.738049,5.738049,-0.00015,0.09818,5.919779,-2.932550
1.395,6.644671,0.000000,0,17.825558,16.358158,1,-4.424976,19.256573,13.446101,5.731694,5.731694,0.00045,0.09793,5.914239,-2.973481
1.396,6.644671,0.000000,0,17.863531,16.345535,1,-4.880294,19.236277,13.428086,5.725339,5.725339,0.00000,0.09776,5.908700,-3.014413
1.397,6.644671,0.000000,0,17.901506,16.332912,1,-5.335611,19.215981,13.410071,5.718984,5.718984,0.00016,0.09791,5.903160,-3.055344
1.398,6.644671,0.000000,0,17.943098,16.322538,1,-5.731987,19.200510,13.394329,5.712240,5.712240,-0.00000,0.09800,5.896728,-3.093286
1.399,6.644671,0.000000,0,17.986126,16.313057,1,-6.104982,19.186953,13.379488,5.705340,5.705340,0.00015,0.09773,5.889942,-3.130041
1.400,6.644671,0.000000,0,18.029154,16.303576,1,-6.477979,19.173395,13.364647,5.698442,5.698442,0.00015,0.09747,5.883156,-3.166796
1.401,6.644671,0.000000,0,18.072180,16.294094,1,-6.850975,19.159840,13.349806,5.691543,5.691543,0.00016,0.09763,5.876370,-3.203551
1.402,6.644749,0.000000,0,18.117147,16.278358,1,-6.992825,19.150633,13.343517,5.684641,5.684641,-0.00000,0.09772,5.866050,-3.238389
1.403,6.644846,0.000000,0,18.162884,16.260141,1,-7.042992,19.143154,13.340622,5.677740,5.677740,0.00000,0.09752,5.854328,-3.272467
1.404,6.645205,0.000000,0,18.208620,16.241926,1,-7.093160,19.135675,13.337727,5.670838,5.670838,-0.00000,0.09737,5.842607,-3.306545
1.405,6.645630,0.000000,0,18.254356,16.223709,1,-7.143327,19.128197,13.334830,5.663936,5.663936,-0.00000,0.09743,5.830885,-3.340623
1.406,6.646280,0.000000,0,18.301790,16.212103,1,-7.000977,19.110260,13.324356,5.656616,5.656616,-0.00000,0.09755,5.824092,-3.375877
1.407,6.646988,0.000000,0,18.349897,16.203115,1,-6.782265,19.088177,13.310875,5.649131,5.649131,0.00000,0.09750,5.819254,-3.411597
1.408,6.647584,0.000000,0,18.398003,16.194130,1,-6.563553,19.066092,13.297394,5.641645,5.641645,0.00001,0.09724,5.814417,-3.447317
1.409,6.648153,0.000000,0,18.446110,16.185143,1,-6.344841,19.044008,13.283914,5.634160,5.634160,0.00000,0.09724,5.809579,-3.483037
1.410,6.648303,0.000000,0,18.494810,16.177198,1,-6.115584,19.027729,13.280085,5.626328,5.626328,0.00030,0.09747,5.803536,-3.521917
1.411,6.648346,0.000000,0,18.543743,16.169666,1,-5.882145,19.013752,13.280085,5.618357,5.618357,0.00030,0.09749,5.797016,-3.562050
1.412,6.648366,0.000000,0,18.592678,16.162134,1,-5.648706,18.999775,13.280085,5.610387,5.610387,0.00000,0.09718,5.790495,-3.602183
1.413,6.648379,0.000000,0,18.641613,16.154602,1,-5.415267,18.985798,13.280085,5.602417,5.602417,0.00000,0.09728,5.783975,-3.642315
1.414,6.648684,0.000000,0,18.687527,16.146963,1,-5.215694,18.976837,13.280085,5.594491,5.594491,0.00015,0.09755,5.779216,-3.685029
1.415,6.649063,0.000000,0,18.732244,16.139282,1,-5.029554,18.969866,13.280085,5.586583,5.586583,0.00030,0.09755,5.775156,-3.728767
1.416,6.649299,0.000000,0,18.776960,16.131601,1,-4.843413,18.962894,13.280085,5.578674,5.578674,0.00031,0.09734,5.771096,-3.772505
1.417,6.649498,0.000000,0,18.821678,16.123922,1,-4.657273,18.955923,13.280085,5.570765,5.570765,-0.00000,0.09740,5.767036,-3.816243
1.418,6.649609,0.000000,0,18.861034,16.101076,1,-4.638446,18.947449,13.280085,5.563432,5.563432,0.00000,0.09756,5.763757,-3.859664
1.419,6.649697,0.000000,0,18.898264,16.072218,1,-4.685983,18.938377,13.280085,5.556327,5.556327,0.00015,0.09754,5.760789,-3.902960
1.420,6.649788,0.000000,0,18.935493,16.043358,1,-4.733521,18.929306,13.280085,5.549222,5.549222,-0.00029,0.09728,5.757820,-3.946256
1.421,6.649881,0.000000,0,18.972725,16.014498,1,-4.781057,18.920237,13.280085,5.542117,5.542117,0.00030,0.09717,5.754851,-3.989552
1.422,6.650154,0.000000,0,19.007521,15.995605,1,-4.808743,18.908573,13.280085,5.535953,5.535953,0.00000,0.09733,5.750349,-4.029572
1.423,6.650471,0.000000,0,19.041351,15.980664,1,-4.828554,18.895884,13.280085,5.530163,5.530163,0.00001,0.09743,5.745237,-4.068292
1.424,6.651274,0.000000,0,19.075182,15.965723,1,-4.848365,18.883192,13.280085,5.524372,5.524372,0.00015,0.09722,5.740125,-4.107012
1.425,6.652199,0.000000,0,19.109015,15.950783,1,-4.868176,18.870502,13.280085,5.518582,5.518582,0.00015,0.09700,5.735013,-4.145732
1.426,6.653255,0.000000,0,19.140179,15.940467,1,-4.863624,18.862757,13.280085,5.513240,5.513240,-0.00015,0.09712,5.729219,-4.176490
1.427,6.654343,0.000000,0,19.170286,15.931984,1,-4.849408,18.856976,13.280085,5.508077,5.508077,0.00015,0.09727,5.723155,-4.204090
1.428,6.655725,0.000000,0,19.200396,15.923502,1,-4.835192,18.851192,13.280085,5.502914,5.502914,0.00015,0.09709,5.717090,-4.231690
1.429,6.657181,0.000000,0,19.230503,15.915019,1,-4.820977,18.845411,13.280085,5.497751,5.497751,-0.00030,0.09682,5.711024,-4.259290
1.430,6.659080,0.000000,0,19.259039,15.903534,1,-4.726649,18.836412,13.280085,5.493465,5.493465,-0.00029,0.09691,5.704631,-4.275742
1.431,6.661089,0.000000,0,19.286951,15.890859,1,-4.600546,18.826136,13.280085,5.489527,5.489527,0.00015,0.09698,5.698108,-4.287771
1.432,6.661495,0.000000,0,19.314863,15.878183,1,-4.474442,18.815861,13.280085,5.485589,5.485589,-0.00000,0.09686,5.691584,-4.299800
1.433,6.661495,0.000000,0,19.342775,15.865508,1,-4.348339,18.805586,13.280085,5.481650,5.481650,0.00000,0.09660,5.685061,-4.311829
1.434,6.661495,0.000000,0,19.369085,15.856024,1,-4.142353,18.800711,13.280085,5.477953,5.477953,0.00001,0.09648,5.681839,-4.309802
1.435,6.661495,0.000000,0,19.394758,15.847806,1,-3.904682,18.797979,13.280085,5.474350,5.474350,0.00015,0.09665,5.679928,-4.302199
1.436,6.661495,0.000000,0,19.420431,15.839588,1,-3.667011,18.795246,13.280085,5.470748,5.470748,0.00000,0.09674,5.678016,-4.294597
1.437,6.661495,0.000000,0,19.446104,15.831370,1,-3.429340,18.792515,13.280085,5.467145,5.467145,-0.00000,0.09656,5.676105,-4.286994
1.438,6.661495,0.000000,0,19.470217,15.825877,1,-3.286216,18.782692,13.280085,5.463674,5.463674,0.00000,0.09632,5.673397,-4.267022
1.439,6.661495,0.000000,0,19.493708,15.821465,1,-3.180594,18.770058,13.280085,5.460255,5.460255,-0.00015,0.09644,5.670374,-4.242143
1.440,4.003559,0.000000,0,19.517200,15.817053,0,-3.074972,18.757423,13.280085,5.456836,5.456836,0.00001,0.09667,5.667352,-4.217264
1.441,0.672811,0.000000,0,19.540691,15.812640,0,-2.969350,18.744787,13.280085,5.453417,5.453417,-0.00015,0.09661,5.664329,-4.192385
1.442,0.000000,0.000000,0,19.562634,15.809404,0,-2.959680,18.732035,13.280085,5.450705,5.450705,-0.00015,0.09640,5.661210,-4.157455
1.443,0.000000,0.000000,0,19.583960,15.806636,0,-2.988069,18.719233,13.280085,5.448272,5.448272,0.00001,0.09657,5.658051,-4.118539
1.444,0.000000,0.000000,0,19.605286,15.803867,0,-3.016459,18.706432,13.280085,5.445840,5.445840,0.00016,0.09681,5.654894,-4.079623
1.445,0.000000,0.000000,0,19.626612,15.801099,0,-3.044847,18.693630,13.280085,5.443408,5.443408,0.00015,0.09683,5.651736,-4.040708
1.446,0.000000,0.000000,0,19.645672,15.791437,0,-3.139727,18.673256,13.280085,5.441565,5.441565,0.00000,0.09663,5.650759,-3.996200
1.447,0.000000,0.000000,0,19.663832,15.779041,0,-3.260981,18.649878,13.280085,5.439956,5.439956,-0.00000,0.09662,5.650648,-3.949475
1.448,0.000000,0.000000,0,19.681993,15.766645,0,-3.382234,18.626499,13.280085,5.438346,5.438346,0.00000,0.09685,5.650537,-3.902750
1.449,0.000000,0.000000,0,19.700155,15.754250,0,-3.503487,18.603121,13.280085,5.436737,5.436737,0.00015,0.09695,5.650425,-3.856025
1.450,0.000000,0.000000,0,19.717070,15.739020,0,-3.605756,18.590836,13.280085,5.435448,5.435448,0.00030,0.09675,5.645983,-3.805043
1.451,0.000000,0.000000,0,19.733492,15.722667,0,-3.700495,18.582952,13.280085,5.434286,5.434286,0.00030,0.09667,5.639822,-3.752372
1.452,0.000000,0.000000,0,19.749912,15.706313,0,-3.795234,18.575068,13.280085,5.433124,5.433124,0.00000,0.09697,5.633660,-3.699702
1.453,0.000000,0.000000,0,19.766335,15.689960,0,-3.889973,18.567184,13.280085,5.431962,5.431962,0.00015,0.09716,5.627499,-3.647031
1.454,0.000000,0.000000,0,19.781403,15.672666,0,-3.931692,18.558758,13.286254,5.430889,5.430889,0.00045,0.09693,5.621061,-3.592605
1.455,0.000000,0.000000,0,19.795933,15.654998,0,-3.952380,18.550116,13.294869,5.429852,5.429852,0.00000,0.09694,5.614513,-3.537483
1.456,0.000000,0.000000,0,19.810465,15.637331,0,-3.973068,18.541473,13.303485,5.428813,5.428813,-0.00000,0.09727,5.607965,-3.482360
1.457,0.000000,0.000000,0,19.824995,15.619663,0,-3.993755,18.532831,13.312100,5.427776,5.427776,-0.00015,0.09734,5.601417,-3.427238
1.458,0.000000,0.000000,0,19.837948,15.607146,0,-3.995605,18.526588,13.364573,5.426779,5.426779,0.00030,0.09714,5.598695,-3.372306
1.459,0.000000,0.000000,0,19.850271,15.596672,0,-3.989982,18.521299,13.434441,5.425798,5.425798,0.00000,0.09714,5.597492,-3.317450
1.460,0.000000,0.000000,0,19.862597,15.586197,0,-3.984359,18.516008,13.504308,5.424818,5.424818,0.00015,0.09733,5.596289,-3.262594
1.461,0.000000,0.000000,0,19.874922,15.575723,0,-3.978737,18.510719,13.574176,5.423838,5.423838,0.00000,0.09741,5.595086,-3.207738
1.462,0.000000,0.000000,0,19.886663,15.559889,0,-3.970747,18.499628,13.647326,5.423138,5.423138,0.00000,0.09734,5.592533,-3.152224
1.463,0.000000,0.000000,0,19.898172,15.541929,0,-3.961819,18.486237,13.721777,5.422549,5.422549,0.00001,0.09714,5.589445,-3.096448
1.464,0.000000,0.000000,0,19.909681,15.523970,0,-3.952891,18.472843,13.796228,5.421961,5.421961,0.00000,0.09732,5.586357,-3.040673
1.465,0.000000,0.000000,0,19.921190,15.506010,0,-3.943962,18.459452,13.870681,5.421372,5.421372,0.00015,0.09756,5.583269,-2.984898
1.466,0.000000,0.000000,0,19.931345,15.490692,0,-3.895816,18.444151,13.935085,5.420670,5.420670,0.00015,0.09743,5.578001,-2.928698
1.467,0.000000,0.000000,0,19.940964,15.476422,0,-3.832113,18.428093,13.995504,5.419923,5.419923,0.00030,0.09719,5.571869,-2.872329
1.468,0.000000,0.000000,0,19.950581,15.462152,0,-3.768411,18.412033,14.055924,5.419176,5.419176,0.00015,0.09735,5.565737,-2.815960
1.469,0.000000,0.000000,0,19.960197,15.447883,0,-3.704708,18.395975,14.116343,5.418428,5.418428,0.00001,0.09758,5.559605,-2.759591
1.470,0.000000,0.000000,0,19.968544,15.432896,0,-3.625290,18.384136,14.158608,5.417907,5.417907,0.00000,0.09742,5.555479,-2.703966
1.471,0.000000,0.000000,0,19.976387,15.417623,0,-3.539638,18.373970,14.193671,5.417476,5.417476,0.00000,0.09720,5.552149,-2.648636
1.472,0.000000,0.000000,0,19.984230,15.402350,0,-3.453986,18.363804,14.228735,5.417044,5.417044,-0.00030,0.09732,5.548818,-2.593306
1.473,0.000000,0.000000,0,19.992071,15.387077,0,-3.368335,18.353640,14.263798,5.416612,5.416612,-0.00015,0.09748,5.545488,-2.537976
1.474,0.000000,0.000000,0,19.999191,15.376047,0,-3.239773,18.340239,14.298787,5.416422,5.416422,0.00030,0.09745,5.541663,-2.484050
1.475,0.000000,0.000000,0,20.006021,15.366699,0,-3.094191,18.325558,14.333746,5.416329,5.416329,0.00045,0.09730,5.537642,-2.430682
1.476,0.000000,0.000000,0,20.012854,15.357351,0,-2.948609,18.310875,14.368705,5.416235,5.416235,0.00015,0.09741,5.533620,-2.377314
1.477,0.000000,0.000000,0,20.019686,15.348004,0,-2.803027,18.296192,14.403664,5.416142,5.416142,-0.00015,0.09765,5.529599,-2.323946
1.478,0.000000,0.000000,0,20.025255,15.340084,0,-2.689238,18.287783,14.431960,5.416175,5.416175,0.00000,0.09762,5.528149,-2.270152
1.479,0.000000,0.000000,0,20.030323,15.332730,0,-2.588059,18.281862,14.457614,5.416259,5.416259,-0.00015,0.09740,5.527719,-2.216189
1.480,0.000000,0.000000,0,20.035393,15.325377,0,-2.486880,18.275940,14.483267,5.416343,5.416343,0.00000,0.09749,5.527289,-2.162226
1.481,0.000000,0.000000,0,20.040461,15.318024,0,-2.385701,18.270020,14.508921,5.416427,5.416427,0.00000,0.09777,5.526859,-2.108263
1.482,0.000000,0.000000,0,20.045218,15.306666,0,-2.339302,18.258776,14.541457,5.416597,5.416597,0.00001,0.09778,5.525405,-2.055133
1.483,0.000000,0.000000,0,20.049849,15.293721,0,-2.314630,18.245420,14.576724,5.416801,5.416801,0.00001,0.09748,5.523544,-2.002333
1.484,0.000000,0.000000,0,20.054482,15.280776,0,-2.289959,18.232065,14.611991,5.417006,5.417006,0.00015,0.09754,5.521683,-1.949533
1.485,0.000000,0.000000,0,20.059113,15.267831,0,-2.265288,18.218710,14.647258,5.417210,5.417210,-0.00001,0.09780,5.519822,-1.896734
1.486,0.000000,0.000000,0,20.062914,15.260742,0,-2.247781,18.205456,14.684302,5.418060,5.418060,0.00030,0.09770,5.516951,-1.844705
1.487,0.000000,0.000000,0,20.066383,15.255977,0,-2.233115,18.192242,14.722053,5.419165,5.419165,0.00001,0.09741,5.513679,-1.792982
1.488,0.000000,0.000000,0,20.069853,15.251211,0,-2.218450,18.179026,14.759803,5.420270,5.420270,0.00000,0.09749,5.510407,-1.741259
1.489,0.000000,0.000000,0,20.073322,15.246446,0,-2.203785,18.165812,14.797553,5.421376,5.421376,0.00015,0.09763,5.507135,-1.689536
1.490,0.000000,0.000000,0,20.076942,15.232516,0,-2.120767,18.152206,14.832278,5.422593,5.422593,0.00030,0.09759,5.503704,-1.635543
1.491,0.000000,0.000000,0,20.080620,15.214952,0,-2.010638,18.138447,14.865803,5.423853,5.423853,0.00000,0.09738,5.500209,-1.580649
1.492,0.000000,0.000000,0,20.084299,15.197388,0,-1.900508,18.124687,14.899327,5.425114,5.425114,0.00001,0.09728,5.496715,-1.525755
1.493,0.000000,0.000000,0,20.087976,15.179824,0,-1.790379,18.110929,14.932852,5.426374,5.426374,-0.00015,0.09740,5.493220,-1.470861
1.494,0.000000,0.000000,0,20.090633,15.165327,0,-1.667016,18.100168,14.965935,5.428216,5.428216,0.00000,0.09751,5.492349,-1.412935
1.495,0.000000,0.000000,0,20.092886,15.152048,0,-1.538404,18.090595,14.998841,5.430289,5.430289,0.00000,0.09729,5.492518,-1.353806
1.496,0.000000,0.000000,0,20.095137,15.138769,0,-1.409792,18.081022,15.031749,5.432362,5.432362,0.00000,0.09704,5.492687,-1.294677
1.497,0.000000,0.000000,0,20.097389,15.125490,0,-1.281180,18.071449,15.064655,5.434435,5.434435,0.00030,0.09719,5.492856,-1.235549
1.498,0.000000,0.000000,0,20.099556,15.115920,0,-1.099446,18.057911,15.099839,5.436267,5.436267,0.00016,0.09739,5.491270,-1.175070
1.499,0.000000,0.000000,0,20.101692,15.107821,0,-0.896641,18.042797,15.135924,5.438005,5.438005,0.00000,0.09722,5.488987,-1.114056
1.500,0.000000,0.000000,0,20.103827,15.099720,0,-0.693836,18.027685,15.172010,5.439743,5.439743,0.00015,0.09706,5.486705,-1.053041
1.501,0.000000,0.000000,0,20.105961,15.091620,0,-0.491032,18.012571,15.208097,5.441481,5.441481,0.00015,0.09729,5.484422,-0.992027
1.502,0.000000,0.000000,0,20.106907,15.079775,0,-0.373826,17.998512,15.234768,5.443529,5.443529,0.00030,0.09750,5.485089,-0.932444
1.503,0.000000,0.000000,0,20.107380,15.066443,0,-0.290573,17.984873,15.257707,5.445700,5.445700,0.00000,0.09744,5.486926,-0.873430
1.504,0.000000,0.000000,0,20.107853,15.053113,0,-0.207320,17.971231,15.280644,5.447871,5.447871,-0.00015,0.09740,5.488763,-0.814415
1.505,0.000000,0.000000,0,20.108326,15.039782,0,-0.124068,17.957590,15.303582,5.450042,5.450042,0.00000,0.09750,5.490601,-0.755401
1.506,0.000000,0.000000,0,20.107784,15.029678,0,-0.044997,17.950302,15.331584,5.452489,5.452489,0.00015,0.09764,5.489684,-0.698032
