"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 Memory","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","34a FRx (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","35 FRy (cm)","29 HRx (cm)","v2 L COP","32a FLx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","30 HRy (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.470,6.008811,0.616763,5.972375,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.129631,79.609970,101.217651,98.032593,16.226873,29.859753,18.270840,6.939088,0,5.388278,13.494221,0.000000,-11.894640,0,0,17.981047,12.656517,4.128715,6.812881,8.141505,18.851913,7.781515,13.937365,7.991251,13.400168,8.798361,13.196607,8.882927,14.885781,10.466383,15.135900,10.440340,16.187321,0,0.00398,0.00063,0.00072,0.00060,0.00181,0.00092,0.00102,0.00055,0.00015,0.09928,3.27753
0.471,6.013282,0.722949,5.973191,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.031532,79.854103,101.142624,98.239700,16.227942,28.964323,18.296473,6.940668,0,5.389383,13.477220,0.000000,-11.861649,0,0,17.968393,12.677183,4.129391,6.810225,8.152004,18.872053,7.782351,13.922464,7.994668,13.381865,8.814976,13.192609,8.882337,14.879737,10.465242,15.133054,10.441751,16.186354,0,0.00416,0.00062,0.00074,0.00058,0.00163,0.00094,0.00104,0.00055,0.00015,0.09929,3.27745
0.472,6.017828,0.829135,5.974007,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.933434,80.098236,101.067596,98.446800,16.229008,28.068892,18.322104,6.942247,0,5.390488,13.460217,0.000000,-11.828657,0,0,17.955738,12.697850,4.130067,6.807570,8.162502,18.892195,7.783188,13.907562,7.998084,13.363561,8.831591,13.188611,8.881745,14.873693,10.464101,15.130207,10.443164,16.185387,0,0.00417,0.00063,0.00074,0.00056,0.00156,0.00092,0.00105,0.00055,0.00021,0.09909,3.27738
0.473,6.022386,0.935320,5.974823,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.835335,80.342369,100.992569,98.653908,16.230076,27.173462,18.347736,6.943827,0,5.391593,13.443215,0.000000,-11.795667,0,0,17.943085,12.718516,4.130743,6.804915,8.173000,18.912334,7.784024,13.892662,8.001500,13.345257,8.848206,13.184613,8.881155,14.867649,10.462960,15.127360,10.444575,16.184420,0,0.00430,0.00062,0.00072,0.00057,0.00149,0.00094,0.00108,0.00054,0.00025,0.09900,3.27730
0.474,6.026960,1.032394,5.975923,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.027298,80.468597,101.006165,98.866486,16.230162,26.313612,18.372475,6.945096,0,5.392454,13.431857,0.000000,-11.735423,0,0,17.930660,12.740399,4.131457,6.802048,8.175368,18.932722,7.783591,13.878981,8.004183,13.336161,8.845387,13.177183,8.879505,14.862872,10.461706,15.125675,10.444672,16.182171,0,0.00401,0.00064,0.00073,0.00059,0.00152,0.00092,0.00107,0.00054,-0.00009,0.09916,3.27734
0.475,6.031537,1.126897,5.977103,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.301071,80.561577,101.044746,99.080605,16.229971,25.463799,18.396963,6.946279,0,5.393246,13.422091,0.000000,-11.667494,0,0,17.918303,12.762624,4.132183,6.799122,8.175442,18.953180,7.782800,13.865644,8.006660,13.329661,8.837089,13.168784,8.877556,14.858453,10.460420,15.124318,10.444397,16.179558,0,0.00367,0.00064,0.00073,0.00059,0.00154,0.00090,0.00112,0.00054,0.00009,0.09924,3.27742
0.476,6.036080,1.221400,5.978282,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.574844,80.654549,101.083336,99.294724,16.229780,24.613985,18.421452,6.947461,0,5.394038,13.412323,0.000000,-11.599565,0,0,17.905945,12.784849,4.132908,6.796196,8.175516,18.973639,7.782010,13.852307,8.009136,13.323162,8.828790,13.160385,8.875607,14.854033,10.459133,15.122960,10.444122,16.176945,0,0.00354,0.00064,0.00075,0.00060,0.00154,0.00093,0.00113,0.00054,0.00027,0.09894,3.27732
0.477,6.040619,1.315903,5.979463,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.848618,80.747528,101.121918,99.508842,16.229589,23.764172,18.445938,6.948644,0,5.394830,13.402556,0.000000,-11.531634,0,0,17.893587,12.807074,4.133633,6.793269,8.175591,18.994097,7.781219,13.838971,8.011613,13.316662,8.820490,13.151986,8.873658,14.849614,10.457847,15.121603,10.443848,16.174332,0,0.00367,0.00065,0.00073,0.00061,0.00146,0.00090,0.00107,0.00053,-0.00006,0.09891,3.27716
0.478,6.045072,1.396840,5.981012,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.416115,81.076553,101.145653,99.779976,16.228085,22.939945,18.469646,6.949377,0,5.394860,13.394734,0.000000,-11.432455,0,0,17.882143,12.830111,4.134068,6.790062,8.179557,19.007427,7.777650,13.824213,8.006859,13.311120,8.822540,13.149782,8.871741,14.848333,10.454660,15.120634,10.444837,16.173435,0,0.00360,0.00064,0.00075,0.00061,0.00142,0.00089,0.00107,0.00054,0.00004,0.09921,3.27672
0.479,6.049511,1.473951,5.982666,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.784409,81.472160,101.165199,100.067192,16.226210,22.122934,18.493134,6.949984,0,5.394675,13.387460,0.000000,-11.324462,0,0,17.870956,12.853376,4.134421,6.786775,8.184620,19.018745,7.773298,13.809054,8.000065,13.305848,8.827510,13.149327,8.869834,14.847939,10.450939,15.119774,10.446181,16.173019,0,0.00362,0.00063,0.00074,0.00061,0.00143,0.00090,0.00106,0.00056,0.00015,0.09921,3.27618
0.480,6.053811,1.551062,5.984320,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.152695,81.867767,101.184746,100.354408,16.224335,21.305923,18.516623,6.950591,0,5.394490,13.380186,0.000000,-11.216468,0,0,17.859770,12.876643,4.134775,6.783488,8.189684,19.030064,7.768947,13.793896,7.993271,13.300576,8.832479,13.148871,8.867926,14.847545,10.447218,15.118915,10.447526,16.172606,0,0.00381,0.00064,0.00073,0.00061,0.00143,0.00090,0.00110,0.00056,0.00021,0.09897,3.27653
0.481,6.058088,1.628173,5.985973,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.520988,82.263367,101.204292,100.641624,16.222460,20.488913,18.540110,6.951198,0,5.394305,13.372911,0.000000,-11.108475,0,0,17.848583,12.899909,4.135128,6.780201,8.194748,19.041382,7.764595,13.778737,7.986478,13.295304,8.837448,13.148416,8.866018,14.847150,10.443496,15.118054,10.448872,16.172192,0,0.00395,0.00065,0.00074,0.00063,0.00131,0.00089,0.00107,0.00057,0.00002,0.09923,3.27714
0.482,6.062184,1.683637,5.987797,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.878296,82.685234,101.341621,100.980316,16.222853,19.648020,18.560986,6.951705,0,5.393747,13.363963,0.000000,-11.002418,0,0,17.838549,12.924347,4.135528,6.776792,8.198664,19.073843,7.761387,13.770164,7.979709,13.287765,8.837703,13.147924,8.864889,14.843178,10.442248,15.119972,10.449245,16.172791,0,0.00358,0.00067,0.00075,0.00063,0.00102,0.00084,0.00104,0.00056,0.00025,0.09952,3.27740
0.483,6.066251,1.732994,5.989668,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.232498,83.114510,101.512169,101.333527,16.223885,18.800392,18.581127,6.952186,0,5.393085,13.354544,0.000000,-10.896908,0,0,17.828836,12.949115,4.135940,6.773346,8.202257,19.112267,7.758502,13.763451,7.972946,13.279586,8.836627,13.147424,8.863980,14.838196,10.441699,15.122672,10.449346,16.173677,0,0.00335,0.00066,0.00076,0.00064,0.00093,0.00082,0.00101,0.00054,-0.00004,0.09927,3.27755
0.484,6.070109,1.782352,5.991539,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.586708,83.543777,101.682709,101.686737,16.224916,17.952765,18.601267,6.952666,0,5.392422,13.345123,0.000000,-10.791397,0,0,17.819126,12.973884,4.136352,6.769902,8.205850,19.150688,7.755618,13.756736,7.966184,13.271406,8.835552,13.146923,8.863070,14.833215,10.441149,15.125373,10.449447,16.174562,0,0.00319,0.00065,0.00076,0.00065,0.00094,0.00082,0.00103,0.00054,0.00025,0.09926,3.27729
0.485,6.073934,1.831710,5.993410,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.940910,83.973053,101.853256,102.039948,16.225948,17.105137,18.621408,6.953146,0,5.391759,13.335703,0.000000,-10.685887,0,0,17.809414,12.998652,4.136764,6.766457,8.209442,19.189112,7.752733,13.750022,7.959422,13.263227,8.834477,13.146422,8.862162,14.828233,10.440599,15.128073,10.449547,16.175449,0,0.00300,0.00064,0.00075,0.00066,0.00096,0.00080,0.00104,0.00055,-0.00012,0.09962,3.27691
0.486,6.077525,1.864150,5.995333,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.062096,84.305771,101.829956,102.377075,16.224283,16.216682,18.638861,6.953372,0,5.390107,13.323809,0.000000,-10.609736,0,0,17.799261,13.024236,4.137659,6.762987,8.216302,19.236052,7.750311,13.736564,7.958508,13.248045,8.837914,13.138872,8.860681,14.819991,10.437887,15.127558,10.448702,16.174950,0,0.00287,0.00063,0.00076,0.00065,0.00098,0.00081,0.00103,0.00056,0.00000,0.09962,3.27706
0.487,6.081078,1.891819,5.997271,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.399605,84.611252,101.751976,102.709663,16.221857,15.316711,18.655556,6.953526,0,5.388176,13.311217,0.000000,-10.541866,0,0,17.788982,13.050050,4.138689,6.759510,8.224083,19.285391,7.748021,13.721203,7.959244,13.230886,8.842625,13.129334,8.859039,14.810830,10.434566,15.126137,10.447590,16.174059,0,0.00271,0.00062,0.00074,0.00065,0.00098,0.00082,0.00114,0.00056,0.00015,0.09943,3.27737
0.488,6.084371,1.919488,5.999209,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.737114,84.916740,101.673996,103.042259,16.219433,14.416741,18.672251,6.953680,0,5.386245,13.298626,0.000000,-10.473996,0,0,17.778706,13.075864,4.139719,6.756033,8.231863,19.334732,7.745730,13.705843,7.959980,13.213729,8.847334,13.119797,8.857398,14.801669,10.431244,15.124715,10.446479,16.173168,0,0.00266,0.00061,0.00074,0.00065,0.00101,0.00084,0.00115,0.00057,0.00031,0.09969,3.27708
0.489,6.087623,1.947157,6.001147,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.074631,85.222221,101.596016,103.374847,16.217007,13.516770,18.688944,6.953834,0,5.384314,13.286035,0.000000,-10.406127,0,0,17.768427,13.101678,4.140750,6.752556,8.239644,19.384073,7.743439,13.690482,7.960715,13.196570,8.852044,13.110258,8.855757,14.792508,10.427922,15.123294,10.445367,16.172279,0,0.00250,0.00060,0.00073,0.00065,0.00098,0.00085,0.00117,0.00059,0.00000,0.09996,3.27662
0.490,6.090588,1.958205,6.003223,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.274445,85.392365,101.423988,103.610184,16.216356,12.624866,18.702934,6.954341,0,5.382356,13.276000,0.000000,-10.396960,0,0,17.757792,13.127729,4.141813,6.749515,8.242721,19.404461,7.742537,13.671147,7.974598,13.176661,8.861425,13.101312,8.854238,14.784847,10.424904,15.121393,10.443873,16.172318,0,0.00235,0.00061,0.00069,0.00066,0.00099,0.00084,0.00118,0.00060,-0.00006,0.09984,3.27652
0.491,6.093506,1.964566,6.005339,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.435432,85.524330,101.225441,103.818085,16.216206,11.735237,18.716164,6.954948,0,5.380392,13.266686,0.000000,-10.404351,0,0,17.747055,13.153848,4.142886,6.746595,8.244471,19.416683,7.742028,13.650690,7.992189,13.155974,8.872126,13.092531,8.852753,14.777609,10.421972,15.119358,10.442272,16.172619,0,0.00222,0.00062,0.00067,0.00068,0.00102,0.00082,0.00117,0.00060,0.00006,0.10003,3.27652
0.492,6.096128,1.970926,6.007454,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.596413,85.656296,101.026894,104.025993,16.216055,10.845608,18.729391,6.955555,0,5.378427,13.257373,0.000000,-10.411742,0,0,17.736319,13.179967,4.143958,6.743677,8.246221,19.428905,7.741518,13.630234,8.009781,13.135288,8.882826,13.083752,8.851268,14.770370,10.419039,15.117322,10.440671,16.172920,0,0.00225,0.00061,0.00066,0.00069,0.00106,0.00083,0.00119,0.00059,-0.00009,0.10028,3.27652
0.493,6.098701,1.977286,6.009570,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.757401,85.788261,100.828346,104.233894,16.215904,9.955979,18.742619,6.956163,0,5.376462,13.248059,0.000000,-10.419133,0,0,17.725580,13.206085,4.145030,6.740757,8.247971,19.441128,7.741008,13.609776,8.027372,13.114602,8.893526,13.074971,8.849783,14.763132,10.416107,15.115287,10.439069,16.173220,0,0.00210,0.00061,0.00066,0.00070,0.00105,0.00081,0.00120,0.00059,0.00009,0.10032,3.27652
0.494,6.100989,1.973509,6.011568,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.144798,85.729027,100.718475,104.367836,16.212400,9.109308,18.753851,6.957120,0,5.374656,13.235072,0.000000,-10.463864,0,0,17.714710,13.231614,4.145900,6.738249,8.249052,19.435061,7.741016,13.601301,8.030449,13.103349,8.901973,13.068996,8.848126,14.756704,10.413687,15.113197,10.437034,16.171377,0,0.00222,0.00061,0.00068,0.00071,0.00106,0.00082,0.00129,0.00060,0.00015,0.10033,3.27676
0.495,6.103231,1.966873,6.013533,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.314003,85.615868,100.633621,104.480927,16.207952,8.274754,18.764519,6.958176,0,5.372893,13.221050,0.000000,-10.519128,0,0,17.703800,13.256978,4.146713,6.735857,8.249945,19.423832,7.741170,13.596206,8.029432,13.094756,8.909784,13.063811,8.846421,14.750504,10.411410,15.111093,10.434876,16.168930,0,0.00274,0.00063,0.00067,0.00072,0.00108,0.00081,0.00124,0.00060,0.00031,0.10055,3.27706
0.496,6.105206,1.960237,6.015499,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.483208,85.502701,100.548759,104.594009,16.203503,7.440199,18.775188,6.959232,0,5.371130,13.207027,0.000000,-10.574391,0,0,17.692890,13.282341,4.147525,6.733465,8.250837,19.412605,7.741324,13.591109,8.028416,13.086164,8.917596,13.058627,8.844716,14.744306,10.409135,15.108988,10.432718,16.166483,0,0.00288,0.00064,0.00063,0.00072,0.00107,0.00079,0.00124,0.00058,-0.00009,0.10067,3.27695
0.497,6.107138,1.953601,6.017464,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.652412,85.389542,100.463898,104.707092,16.199053,6.605645,18.785856,6.960288,0,5.369368,13.193006,0.000000,-10.629655,0,0,17.681980,13.307705,4.148337,6.731073,8.251730,19.401377,7.741478,13.586014,8.027399,13.077571,8.925407,13.053443,8.843010,14.738106,10.406858,15.106883,10.430561,16.164036,0,0.00275,0.00064,0.00063,0.00070,0.00106,0.00077,0.00129,0.00059,-0.00015,0.10053,3.27672
0.498,6.108812,1.935220,6.019419,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.211395,85.535049,100.381821,104.687706,16.197847,5.862764,18.794724,6.961224,0,5.367638,13.181227,0.000000,-10.679758,0,0,17.670652,13.332014,4.149548,6.728464,8.253501,19.399126,7.745603,13.583459,8.021397,13.071767,8.927262,13.047060,8.841660,14.733562,10.404166,15.104110,10.428192,16.161001,0,0.00271,0.00065,0.00061,0.00070,0.00106,0.00077,0.00131,0.00058,-0.00006,0.10057,3.27661
0.499,6.110445,1.913527,6.021371,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.880318,85.753510,100.300537,104.630959,16.197557,5.145740,18.803082,6.962126,0,5.365917,13.170082,0.000000,-10.728406,0,0,17.659204,13.356025,4.150870,6.725794,8.255521,19.399408,7.750846,13.581622,8.013988,13.066749,8.927437,13.040339,8.840410,14.729485,10.401356,15.101147,10.425763,16.157803,0,0.00265,0.00064,0.00061,0.00069,0.00105,0.00075,0.00130,0.00058,-0.00004,0.10076,3.27654
0.500,6.111842,1.891833,6.023324,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.549248,85.971970,100.219246,104.574211,16.197268,4.428716,18.811441,6.963028,0,5.364196,13.158937,0.000000,-10.777053,0,0,17.647758,13.380036,4.152193,6.723124,8.257540,19.399691,7.756090,13.579784,8.006579,13.061730,8.927611,13.033618,8.839161,14.725407,10.398545,15.098184,10.423335,16.154602,0,0.00244,0.00065,0.00062,0.00069,0.00106,0.00075,0.00134,0.00058,0.00009,0.10077,3.27658
0.501,6.113202,1.870140,6.025276,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.218170,86.190430,100.137955,104.517464,16.196976,3.711692,18.819799,6.963931,0,5.362475,13.147791,0.000000,-10.825701,0,0,17.636311,13.404048,4.153515,6.720454,8.259559,19.399973,7.761334,13.577948,7.999171,13.056712,8.927787,13.026896,8.837911,14.721330,10.395735,15.095221,10.420906,16.151402,0,0.00229,0.00065,0.00063,0.00067,0.00110,0.00077,0.00132,0.00057,0.00036,0.10062,3.27665
0.502,6.114376,1.841095,6.027149,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.269264,86.604439,100.032379,104.484924,16.192720,3.097430,18.826807,6.964820,0,5.361226,13.139049,0.000000,-10.829359,0,0,17.625404,13.426411,4.154463,6.717998,8.258126,19.394575,7.762360,13.558121,8.002621,13.046281,8.928693,13.024454,8.836633,14.717587,10.395451,15.090127,10.419290,16.147886,0,0.00219,0.00063,0.00065,0.00066,0.00127,0.00082,0.00132,0.00056,0.00000,0.10076,3.27667
0.503,6.115520,1.809976,6.028999,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.428162,87.073616,99.919960,104.459213,16.187346,2.512152,18.833433,6.965706,0,5.360111,13.130983,0.000000,-10.820330,0,0,17.614649,13.448309,4.155306,6.715601,8.255720,19.387573,7.762195,13.533220,8.009133,13.034323,8.929807,13.023218,8.835347,14.713941,10.395879,15.084431,10.417902,16.144283,0,0.00223,0.00063,0.00065,0.00066,0.00146,0.00085,0.00143,0.00058,0.00000,0.10076,3.27667
0.504,6.116526,1.778857,6.030850,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.587051,87.542786,99.807533,104.433502,16.181971,1.926874,18.840059,6.966592,0,5.358995,13.122918,0.000000,-10.811299,0,0,17.603895,13.470207,4.156149,6.713206,8.253313,19.380571,7.762030,13.508320,8.015646,13.022365,8.930920,13.021982,8.834061,14.710294,10.396307,15.078735,10.416514,16.140680,0,0.00248,0.00063,0.00065,0.00067,0.00145,0.00086,0.00143,0.00059,-0.00006,0.10056,3.27685
0.505,6.117511,1.747739,6.032701,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.745941,88.011963,99.695114,104.407784,16.176596,1.341596,18.846687,6.967477,0,5.357880,13.114853,0.000000,-10.802269,0,0,17.593140,13.492105,4.156992,6.710810,8.250907,19.373571,7.761866,13.483418,8.022159,13.010406,8.932033,13.020746,8.832775,14.706646,10.396734,15.073040,10.415127,16.137077,0,0.00266,0.00063,0.00066,0.00066,0.00143,0.00086,0.00143,0.00059,0.00015,0.10066,3.27708
0.506,6.118391,1.708612,6.034514,2.050482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117.813240,88.490463,99.614494,104.485664,16.171717,0.836695,18.851799,6.967903,0,5.357463,13.103952,0.000000,-10.752884,0,0,17.582682,13.510606,4.157480,6.708720,8.243853,19.366283,7.760702,13.471364,8.025786,12.997895,8.932659,13.015934,8.830943,14.701150,10.395133,15.067743,10.414618,16.131994,0,0.00269,0.00063,0.00067,0.00067,0.00140,0.00086,0.00142,0.00058,0.00012,0.10090,3.27713
0.507,6.119254,1.667227,6.036317,4.429230,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.854706,88.971588,99.542847,104.592751,16.166977,0.354463,18.856485,6.968199,0,5.357244,13.092252,0.000000,-10.692118,0,0,17.572308,13.528148,4.157867,6.706716,8.235487,19.358913,7.759257,13.462933,8.028601,12.985229,8.933148,13.010113,8.828957,14.695133,10.392959,15.062559,10.414357,16.126493,0,0.00274,0.00063,0.00066,0.00068,0.00139,0.00086,0.00133,0.00058,0.00015,0.10082,3.27713
0.508,6.120045,1.625841,6.038120,4.757599,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.896172,89.452721,99.471207,104.699844,16.162237,-0.127768,18.861172,6.968495,0,5.357025,13.080550,0.000000,-10.631351,0,0,17.561934,13.545690,4.158255,6.704712,8.227121,19.351545,7.757812,13.454502,8.031415,12.972563,8.933637,13.004292,8.826971,14.689116,10.390784,15.057376,10.414096,16.120993,0,0.00283,0.00064,0.00065,0.00068,0.00131,0.00086,0.00131,0.00057,0.00004,0.10070,3.27748
0.509,6.120824,1.584456,6.039923,4.757717,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.937630,89.933846,99.399559,104.806938,16.157499,-0.609999,18.865858,6.968791,0,5.356805,13.068850,0.000000,-10.570583,0,0,17.551559,13.563231,4.158642,6.702708,8.218756,19.344177,7.756367,13.446071,8.034229,12.959897,8.934126,12.998471,8.824985,14.683098,10.388611,15.052192,10.413835,16.115492,0,0.00284,0.00065,0.00066,0.00067,0.00131,0.00084,0.00134,0.00055,-0.00006,0.10086,3.27794
0.510,6.121571,1.543167,6.041352,4.757803,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.129723,90.451942,99.215782,104.847824,16.152399,-1.038587,18.868698,6.968695,0,5.356257,13.054790,0.000000,-10.498380,0,0,17.541513,13.578290,4.159298,6.699361,8.209949,19.345360,7.756290,13.428582,8.043431,12.943963,8.935601,12.992649,8.822713,14.678472,10.386037,15.048715,10.412150,16.110689,0,0.00287,0.00065,0.00072,0.00068,0.00131,0.00085,0.00140,0.00053,0.00006,0.10085,3.27752
0.511,6.122313,1.501906,6.042676,4.757885,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.364288,90.980453,99.000381,104.870033,16.147196,-1.452045,18.871017,6.968488,0,5.355616,13.040064,0.000000,-10.422950,0,0,17.531561,13.592647,4.160029,6.695634,8.201016,19.348953,7.756598,13.408540,8.054435,12.927107,8.937355,12.986828,8.820359,14.674236,10.383350,15.045719,10.410065,16.106081,0,0.00296,0.00063,0.00071,0.00066,0.00130,0.00084,0.00143,0.00053,0.00000,0.10039,3.27683
0.512,6.123056,1.460644,6.044000,4.757908,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.598862,91.508972,98.784981,104.892242,16.141994,-1.865502,18.873335,6.968281,0,5.354974,13.025338,0.000000,-10.347520,0,0,17.521610,13.607004,4.160761,6.691908,8.192084,19.352549,7.756907,13.388497,8.065438,12.910252,8.939108,12.981006,8.818007,14.670002,10.380664,15.042725,10.407978,16.101475,0,0.00296,0.00065,0.00071,0.00066,0.00134,0.00085,0.00151,0.00052,0.00006,0.10033,3.27673
0.513,6.123800,1.419383,6.045323,4.757922,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.833435,92.037491,98.569580,104.914452,16.136793,-2.278960,18.875654,6.968074,0,5.354333,13.010612,0.000000,-10.272091,0,0,17.511658,13.621362,4.161492,6.688181,8.183152,19.356142,7.757216,13.368455,8.076442,12.893395,8.940862,12.975184,8.815654,14.665768,10.377978,15.039729,10.405892,16.096867,0,0.00298,0.00063,0.00071,0.00066,0.00133,0.00084,0.00151,0.00054,0.00021,0.10048,3.27681
0.514,6.124565,1.384417,6.046717,4.757874,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.288315,92.549736,98.360512,104.886391,16.136652,-2.662888,18.876518,6.967917,0,5.353617,12.998781,0.000000,-10.212259,0,0,17.501719,13.633654,4.162079,6.685597,8.175085,19.359007,7.759195,13.355966,8.089631,12.880816,8.945761,12.972546,8.813411,14.661654,10.375891,15.034461,10.404471,16.095020,0,0.00279,0.00064,0.00071,0.00065,0.00126,0.00083,0.00144,0.00054,0.00027,0.10028,3.27724
0.515,6.125334,1.351228,6.048129,4.757815,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.805336,93.057388,98.153229,104.844154,16.137939,-3.038486,18.876974,6.967774,0,5.352880,12.987765,0.000000,-10.156826,0,0,17.491783,13.645363,4.162626,6.683336,8.167263,19.361664,7.761645,13.345607,8.103438,12.869440,8.951548,12.970803,8.811198,14.657573,10.373973,15.028551,10.403237,16.093952,0,0.00231,0.00061,0.00072,0.00062,0.00122,0.00083,0.00153,0.00053,0.00006,0.09995,3.27777
0.516,6.126142,1.318038,6.049541,4.757699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.322357,93.565048,97.945946,104.801926,16.139225,-3.414085,18.877430,6.967632,0,5.352143,12.976750,0.000000,-10.101395,0,0,17.481850,13.657073,4.163173,6.681075,8.159440,19.364321,7.764095,13.335248,8.117245,12.858066,8.957335,12.969062,8.808987,14.653493,10.372055,15.022641,10.402003,16.092884,0,0.00209,0.00060,0.00072,0.00061,0.00120,0.00085,0.00156,0.00053,0.00021,0.10002,3.27754
0.517,6.126956,1.284848,6.050954,4.757573,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.839371,94.072701,97.738663,104.759689,16.140512,-3.789683,18.877884,6.967489,0,5.351407,12.965734,0.000000,-10.045961,0,0,17.471914,13.668782,4.163719,6.678813,8.151618,19.366978,7.766545,13.324889,8.131051,12.846690,8.963121,12.967320,8.806774,14.649412,10.370136,15.016731,10.400769,16.091814,0,0.00218,0.00059,0.00074,0.00061,0.00123,0.00083,0.00159,0.00053,0.00025,0.10006,3.27708
