"Time","v3 L COP","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","34 FRx (cm)","29 HRx (cm)","67 LDS cle","65 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.627,0.000000,1.088264,5.415322,5.473576,4.403755,1,0,18.580212,12.565955,0,0,16.302521,15.087891,0.00000,0.09417
0.628,0.000000,1.183490,5.416993,5.478740,4.404352,1,0,18.569250,12.556071,0,0,16.296591,15.111197,-0.00005,0.09448
0.629,0.000000,1.275415,5.418611,5.484040,4.404914,1,0,18.558147,12.546236,0,0,16.291348,15.133563,0.00015,0.09446
0.630,0.000000,1.352703,5.419997,5.489948,4.405376,1,0,18.546410,12.536618,0,0,16.289141,15.151767,0.00005,0.09423
0.631,0.000000,1.429990,5.421383,5.495856,4.405562,1,0,18.534672,12.527000,0,0,16.286934,15.169970,-0.00005,0.09410
0.632,0.000000,1.507277,5.422769,5.501763,4.404985,1,0,18.522934,12.517383,0,0,16.284727,15.188173,0.00025,0.09434
0.633,0.000000,1.585030,5.424150,5.507801,4.403978,1,0,18.511246,12.507978,0,0,16.283094,15.205432,0.00041,0.09445
0.634,0.000000,1.664846,5.425513,5.514413,4.401788,1,0,18.499765,12.499522,0,0,16.284002,15.218503,0.00010,0.09447
0.635,0.000000,1.744661,5.426875,5.521026,4.399722,1,0,18.488287,12.491067,0,0,16.284912,15.231574,0.00005,0.09429
0.636,0.000000,1.824477,5.428237,5.527639,4.397999,1,0,18.476809,12.482612,0,0,16.285820,15.244646,0.00010,0.09413
0.637,0.000000,1.907924,5.429716,5.534334,4.396933,1,0,18.465286,12.474307,0,0,16.287546,15.256886,-0.00005,0.09429
0.638,0.000000,2.007476,5.431710,5.541393,4.397677,1,0,18.453579,12.466675,0,0,16.292894,15.265442,-0.00005,0.09460
0.639,0.000000,2.107028,5.433704,5.548452,4.398606,1,0,18.441870,12.459043,0,0,16.298243,15.273998,0.00015,0.09454
0.640,0.000000,2.206580,5.435698,5.555511,4.400043,1,0,18.430161,12.451410,0,0,16.303591,15.282554,0.00005,0.09418
0.641,0.000000,2.311373,5.437795,5.562617,4.401085,1,0,18.418571,12.443924,0,0,16.310299,15.290235,0.00000,0.09426
0.642,0.000000,2.439404,5.440348,5.569930,4.401037,1,0,18.407509,12.437084,0,0,16.323044,15.294033,0.00016,0.09455
0.643,0.000000,2.567434,5.442900,5.577242,4.400810,1,0,18.396446,12.430244,0,0,16.335789,15.297832,0.00015,0.09460
0.644,0.000000,2.695465,5.445453,5.584555,4.400089,1,0,18.385386,12.423405,0,0,16.348534,15.301631,0.00015,0.09459
0.645,0.000000,2.824409,5.448098,5.591881,4.399515,1,0,18.374287,12.416648,0,0,16.362242,15.304595,0.00015,0.09436
0.646,0.000000,2.957402,5.451157,5.599268,4.399348,1,0,18.363033,12.410258,0,0,16.380213,15.303859,-0.00015,0.09433
0.647,0.000000,3.090394,5.454216,5.606655,4.399137,1,0,18.351778,12.403870,0,0,16.398184,15.303123,0.00005,0.09468
0.648,0.000000,3.223387,5.457274,5.614041,4.398808,1,0,18.340525,12.397480,0,0,16.416155,15.302387,0.00000,0.09484
0.649,0.000000,3.354269,5.460430,5.621424,4.398232,1,0,18.329226,12.391135,0,0,16.435270,15.300980,-0.00005,0.09473
0.650,0.000000,3.475788,5.464016,5.628786,4.396977,1,0,18.317734,12.384988,0,0,16.459467,15.296594,0.00026,0.09442
0.651,0.000000,3.597307,5.467602,5.636148,4.395876,1,0,18.306240,12.378840,0,0,16.483664,15.292209,0.00005,0.09484
0.652,0.000000,3.718826,5.471188,5.643510,4.395202,1,0,18.294748,12.372694,0,0,16.507860,15.287823,-0.00010,0.09509
0.653,0.000000,3.837300,5.474895,5.650878,4.395082,1,0,18.283367,12.366540,0,0,16.532915,15.283032,-0.00010,0.09498
0.654,0.000000,3.942269,5.479138,5.658273,4.396490,1,0,18.272482,12.360357,0,0,16.561768,15.276443,0.00000,0.09475
0.655,0.000000,4.047237,5.483381,5.665667,4.398067,1,0,18.261597,12.354175,0,0,16.590622,15.269853,0.00005,0.09465
0.656,0.000000,4.152206,5.487625,5.673061,4.400115,1,0,18.250711,12.347992,0,0,16.619476,15.263263,-0.00010,0.09481
0.657,0.000000,4.251795,5.491908,5.680434,4.401835,1,0,18.239943,12.341917,0,0,16.649315,15.256423,-0.00005,0.09502
0.658,0.000000,4.327522,5.496372,5.687714,4.402654,1,0,18.229694,12.336317,0,0,16.683519,15.248472,0.00020,0.09492
0.659,0.000000,4.403250,5.500835,5.694993,4.403139,1,0,18.219446,12.330717,0,0,16.717724,15.240520,-0.00005,0.09462
0.660,0.000000,4.478978,5.505298,5.702273,4.402701,1,0,18.209198,12.325117,0,0,16.751928,15.232570,0.00020,0.09448
0.661,0.000000,4.551150,5.509811,5.709473,4.402066,1,0,18.198904,12.319601,0,0,16.786963,15.224198,0.00025,0.09484
0.662,0.000000,4.607553,5.514543,5.716319,4.400885,1,0,18.188402,12.314455,0,0,16.825682,15.213960,0.00005,0.09504
0.663,0.000000,4.663956,5.519274,5.723165,4.399671,1,0,18.177898,12.309309,0,0,16.864401,15.203721,0.00036,0.09480
0.664,0.000000,4.720359,5.524006,5.730011,4.398367,1,0,18.167397,12.304163,0,0,16.903118,15.193482,0.00000,0.09455
0.665,0.000000,4.773437,5.528794,5.736718,4.397158,1,0,18.156910,12.299182,0,0,16.942583,15.183122,0.00015,0.09464
0.666,0.000000,4.811762,5.533835,5.742811,4.396210,1,0,18.146498,12.294934,0,0,16.985352,15.172219,0.00015,0.09474
0.667,0.000000,4.850088,5.538876,5.748905,4.395276,1,0,18.136084,12.290687,0,0,17.028122,15.161316,0.00026,0.09484
0.668,0.000000,4.888414,5.543917,5.754998,4.394377,1,0,18.125671,12.286439,0,0,17.070890,15.150414,0.00010,0.09469
0.669,0.000000,4.924008,5.548904,5.760931,4.393408,1,0,18.115162,12.282376,0,0,17.114071,15.139425,0.00005,0.09429
0.670,0.000000,4.947487,5.553654,5.766155,4.392248,1,0,18.104223,12.279129,0,0,17.159065,15.128057,-0.00010,0.09417
0.671,0.000000,4.970967,5.558405,5.771378,4.391198,1,0,18.093285,12.275882,0,0,17.204060,15.116690,0.00020,0.09452
0.672,0.000000,4.994446,5.563155,5.776601,4.390452,1,0,18.082346,12.272635,0,0,17.249054,15.105323,0.00015,0.09456
0.673,0.000000,5.014154,5.567990,5.781666,4.390004,1,0,18.071388,12.269989,0,0,17.294249,15.093997,0.00025,0.09430
0.674,0.000000,5.017137,5.573199,5.786032,4.390378,1,0,18.060349,12.270013,0,0,17.340338,15.082859,0.00010,0.09400
0.675,0.000000,5.020119,5.578407,5.790399,4.390938,1,0,18.049309,12.270036,0,0,17.386429,15.071722,0.00005,0.09410
0.676,0.000000,5.023102,5.583616,5.794765,4.392015,1,0,18.038269,12.270059,0,0,17.432518,15.060584,0.00000,0.09428
0.677,0.000000,5.019666,5.588845,5.798979,4.393124,1,0,18.027243,12.270658,0,0,17.478634,15.049473,0.00010,0.09441
0.678,0.000000,4.987765,5.594164,5.802519,4.394324,1,0,18.016273,12.273813,0,0,17.524862,15.038480,-0.00005,0.09428
0.679,0.000000,4.955864,5.599483,5.806060,4.395593,1,0,18.005302,12.276968,0,0,17.571091,15.027486,0.00015,0.09400
0.680,0.000000,4.923963,5.604801,5.809600,4.397053,1,0,17.994333,12.280123,0,0,17.617319,15.016493,0.00005,0.09407
0.681,0.000000,4.886268,5.610031,5.813014,4.398562,1,0,17.983389,12.284170,0,0,17.663498,15.005486,0.00010,0.09430
0.682,0.000000,4.822873,5.614866,5.815864,4.400205,1,1,17.972551,12.292178,0,0,17.709450,14.994420,-0.00005,0.09431
0.683,0.000000,4.759479,5.619701,5.818713,3.816023,0,0,17.961714,12.300186,0,0,17.755400,14.983354,0.00005,0.09406
0.684,0.000000,4.696084,5.624537,5.821563,1.615318,0,0,17.950876,12.308193,0,0,17.801352,14.972288,0.00025,0.09372
0.685,0.000000,4.627584,5.629313,5.824297,0.000000,0,0,17.940022,12.317027,0,0,17.846434,14.961218,-0.00010,0.09376
0.686,0.000000,4.536444,5.633825,5.826518,0.000000,0,0,17.929100,12.329523,0,0,17.887653,14.950132,-0.00025,0.09388
0.687,0.000000,4.445303,5.638337,5.828738,0.000000,0,0,17.918179,12.342019,0,0,17.928875,14.939047,0.00005,0.09399
0.688,0.000000,4.354163,5.642849,5.830959,0.000000,0,0,17.907257,12.354516,0,0,17.970095,14.927960,0.00005,0.09388
0.689,0.000000,4.262360,5.647289,5.833063,0.000000,0,0,17.896311,12.367930,0,0,18.010664,14.917035,0.00025,0.09364
0.690,0.000000,4.167615,5.651410,5.834647,0.000000,0,0,17.885256,12.385415,0,0,18.048338,14.906818,0.00005,0.09344
0.691,0.000000,4.072871,5.655531,5.836231,0.000000,0,0,17.874199,12.402900,0,0,18.086014,14.896601,-0.00000,0.09373
0.692,0.000000,3.978127,5.659653,5.837815,0.000000,0,0,17.863142,12.420384,0,0,18.123690,14.886384,-0.00015,0.09386
0.693,0.000000,3.885979,5.663679,5.839300,0.000000,0,0,17.852125,12.438616,0,0,18.160709,14.876125,0.00031,0.09374
0.694,0.000000,3.805341,5.667280,5.840345,0.000000,0,0,17.841278,12.460158,0,0,18.194828,14.865683,-0.00000,0.09358
0.695,0.000000,3.724703,5.670881,5.841390,0.000000,0,0,17.830433,12.481701,0,0,18.228947,14.855240,0.00010,0.09343
0.696,0.000000,3.644066,5.674483,5.842435,0.000000,0,0,17.819586,12.503243,0,0,18.263065,14.844796,0.00015,0.09362
0.697,0.000000,3.565654,5.678022,5.843384,0.000000,0,0,17.808628,12.525453,0,0,18.296518,14.834408,-0.00005,0.09385
0.698,0.000000,3.497111,5.681288,5.843912,0.000000,0,0,17.797178,12.550616,0,0,18.327013,14.824259,-0.00000,0.09398
0.699,0.000000,3.428568,5.684553,5.844439,0.000000,0,0,17.785728,12.575781,0,0,18.357508,14.814109,-0.00005,0.09376
0.700,0.000000,3.360025,5.687818,5.844966,0.000000,0,0,17.774279,12.600945,0,0,18.388002,14.803960,0.00000,0.09348
0.701,0.000000,3.292862,5.691081,5.845407,0.000000,0,0,17.762850,12.626657,0,0,18.417858,14.793778,0.00020,0.09390
0.702,0.000000,3.231817,5.694333,5.845470,0.000000,0,0,17.751507,12.654809,0,0,18.444885,14.783456,0.00005,0.09417
0.703,0.000000,3.170772,5.697584,5.845532,0.000000,0,0,17.740164,12.682961,0,0,18.471912,14.773133,0.00000,0.09407
0.704,0.000000,3.109726,5.700836,5.845594,0.000000,0,0,17.728821,12.711112,0,0,18.498938,14.762811,0.00005,0.09390
0.705,0.000000,3.049541,5.704056,5.845597,0.000000,0,0,17.717445,12.739416,0,0,18.525347,14.752410,0.00010,0.09382
0.706,0.000000,2.993170,5.707137,5.845332,0.000000,0,0,17.705929,12.768400,0,0,18.549015,14.741661,-0.00005,0.09399
0.707,0.000000,2.936799,5.710218,5.845067,0.000000,0,0,17.694412,12.797384,0,0,18.572683,14.730912,0.00015,0.09430
0.708,0.000000,2.880428,5.713300,5.844801,0.000000,0,0,17.682896,12.826367,0,0,18.596350,14.720163,0.00005,0.09430
0.709,0.000000,2.823457,5.716295,5.844478,0.000000,0,0,17.671396,12.855419,0,0,18.619728,14.709432,-0.00005,0.09399
0.710,0.000000,2.763828,5.718906,5.843894,0.000000,0,0,17.659971,12.884771,0,0,18.641813,14.698776,0.00000,0.09394
0.711,0.000000,2.704199,5.721519,5.843310,0.000000,0,0,17.648544,12.914124,0,0,18.663900,14.688121,-0.00005,0.09435
0.712,0.000000,2.644569,5.724130,5.842726,0.000000,0,0,17.637119,12.943476,0,0,18.685986,14.677465,0.00016,0.09453
0.713,0.000000,2.586269,5.726696,5.842093,0.000000,0,0,17.625778,12.972872,0,0,18.707724,14.666840,0.00000,0.09438
0.714,0.000000,2.533867,5.729061,5.841243,0.000000,0,0,17.614809,13.002463,0,0,18.727917,14.656346,0.00000,0.09424
0.715,0.000000,2.481465,5.731426,5.840393,0.000000,0,0,17.603840,13.032055,0,0,18.748112,14.645852,0.00005,0.09459
0.716,0.000000,2.429062,5.733790,5.839543,0.000000,0,0,17.592871,13.061646,0,0,18.768305,14.635358,0.00015,0.09473
0.717,0.000000,2.375340,5.736168,5.838637,0.000000,0,0,17.581944,13.091008,0,0,18.788099,14.624764,0.00020,0.09481
0.718,0.000000,2.315762,5.738604,5.837483,0.000000,0,0,17.571203,13.119349,0,0,18.806129,14.613732,-0.00010,0.09467
0.719,0.000000,2.256185,5.741040,5.836329,0.000000,0,0,17.560461,13.147688,0,0,18.824160,14.602700,-0.00010,0.09441
0.720,0.000000,2.196608,5.743476,5.835175,0.000000,0,0,17.549721,13.176028,0,0,18.842190,14.591668,0.00010,0.09469
0.721,0.000000,2.135301,5.745820,5.833954,0.000000,0,0,17.538914,13.204154,0,0,18.859938,14.580633,0.00020,0.09503
0.722,0.000000,2.066326,5.747756,5.832437,0.000000,0,0,17.527811,13.231331,0,0,18.876446,14.569587,0.00015,0.09500
0.723,0.000000,1.997351,5.749691,5.830919,0.000000,0,0,17.516708,13.258507,0,0,18.892952,14.558540,0.00005,0.09464
0.724,0.000000,1.928376,5.751626,5.829401,0.000000,0,0,17.505608,13.285684,0,0,18.909460,14.547494,-0.00000,0.09472
0.725,0.000000,1.857190,5.753584,5.827811,0.000000,0,0,17.494564,13.312418,0,0,18.925522,14.536512,0.00000,0.09506
0.726,0.000000,1.776197,5.755642,5.825897,0.000000,0,0,17.483782,13.337191,0,0,18.939610,14.525819,0.00015,0.09506
0.727,0.000000,1.695204,5.757700,5.823983,0.000000,0,0,17.472998,13.361963,0,0,18.953697,14.515125,0.00015,0.09501
0.728,0.000000,1.614211,5.759758,5.822069,0.000000,0,0,17.462215,13.386736,0,0,18.967785,14.504432,0.00015,0.09476
0.729,0.000000,1.530548,5.761660,5.820069,0.000000,0,0,17.451374,13.410857,0,0,18.981451,14.493691,0.00000,0.09487
0.730,0.000000,1.435039,5.762864,5.817691,0.000000,0,0,17.440273,13.432093,0,0,18.993244,14.482747,0.00010,0.09516
0.731,0.000000,1.339530,5.764069,5.815313,0.000000,0,0,17.429171,13.453327,0,0,19.005039,14.471802,-0.00015,0.09518
0.732,0.000000,1.244021,5.765274,5.812935,0.000000,0,0,17.418070,13.474563,0,0,19.016832,14.460856,0.00020,0.09504
0.733,0.000000,1.150063,5.766411,5.810493,0.000000,0,0,17.407030,13.495323,0,0,19.028555,14.449973,-0.00005,0.09478
0.734,0.000000,1.062986,5.767250,5.807767,0.000000,0,0,17.396275,13.513984,0,0,19.039953,14.439361,0.00000,0.09511
0.735,0.000000,0.975908,5.768088,5.805041,0.000000,0,0,17.385519,13.532644,0,0,19.051352,14.428749,0.00015,0.09535
0.736,0.000000,0.888831,5.768927,5.802314,0.000000,0,0,17.374763,13.551305,0,0,19.062750,14.418138,-0.00005,0.09508
0.737,0.000000,0.800787,5.769760,5.799526,0.000000,0,0,17.364073,13.569645,0,0,19.073736,14.407499,0.00015,0.09489
0.738,0.000000,0.708454,5.770565,5.796460,0.000000,0,0,17.353670,13.586561,0,0,19.082891,14.396744,-0.00005,0.09501
0.739,0.000000,0.616121,5.771369,5.793395,0.000000,0,0,17.343267,13.603477,0,0,19.092049,14.385989,0.00010,0.09513
0.740,0.000000,0.523789,5.772174,5.790329,0.000000,0,0,17.332865,13.620395,0,0,19.101204,14.375234,0.00015,0.09524
0.741,0.000000,0.432145,5.772868,5.787212,0.000000,0,0,17.322546,13.636995,0,0,19.110094,14.364446,-0.00010,0.09516
0.742,0.000000,0.343555,5.773069,5.783865,0.000000,0,0,17.312595,13.652199,0,0,19.117805,14.353511,0.00016,0.09483
0.743,0.000000,0.254965,5.773271,5.780519,0.000000,0,0,17.302645,13.667401,0,0,19.125517,14.342576,0.00016,0.09506
0.744,0.000000,0.166375,5.773472,5.777172,0.000000,0,0,17.292694,13.682605,0,0,19.133228,14.331641,0.00005,0.09543
0.745,0.000000,0.078434,5.773639,5.773809,0.000000,0,0,17.282698,13.697634,0,0,19.140514,14.320719,0.00000,0.09543
0.746,0.000000,-0.006632,5.773651,5.770371,0.000000,0,0,17.272501,13.711890,0,0,19.145920,14.309850,0.00010,0.09505
0.747,0.000000,-0.091698,5.773663,5.766934,0.000000,0,0,17.262304,13.726148,0,0,19.151325,14.298981,0.00010,0.09493
0.748,0.000000,-0.176763,5.773675,5.763496,0.000000,0,0,17.252108,13.740404,0,0,19.156731,14.288112,-0.00005,0.09518
0.749,0.000000,-0.262377,5.773585,5.760049,0.000000,0,0,17.241909,13.754889,0,0,19.161861,14.277313,0.00005,0.09516
0.750,0.000000,-0.350421,5.773041,5.756562,0.000000,0,0,17.231703,13.770380,0,0,19.165773,14.266829,-0.00015,0.09516
0.751,0.000000,-0.438464,5.772498,5.753074,0.000000,0,0,17.221497,13.785872,0,0,19.169687,14.256344,0.00010,0.09486
0.752,0.000000,-0.526508,5.771954,5.749587,0.000000,0,0,17.211290,13.801364,0,0,19.173601,14.245859,-0.00015,0.09469
0.753,0.851170,-0.610682,5.771349,5.746139,0.000000,0,0,17.201103,13.817078,0,0,19.176956,14.235399,-0.00010,0.09502
0.754,4.051055,-0.677698,5.770477,5.742870,0.000000,0,0,17.190996,13.833778,0,1,19.177837,14.225051,0.00010,0.09518
0.755,6.398626,-0.744713,5.769604,5.739600,0.000000,0,0,17.180889,13.850479,1,0,19.178717,14.214703,0.00005,0.09512
0.756,6.394321,-0.811728,5.768732,5.736331,0.000000,0,0,17.170782,13.867180,1,0,19.179598,14.204354,-0.00015,0.09479
0.757,6.390029,-0.878210,5.767869,5.733095,0.000000,0,0,17.160679,13.883851,1,0,19.180073,14.193935,0.00010,0.09523
0.758,6.385775,-0.942322,5.767047,5.730007,0.000000,0,0,17.150593,13.900393,1,0,19.178749,14.183208,0.00010,0.09542
0.759,6.381602,-1.006434,5.766225,5.726919,0.000000,0,0,17.140509,13.916934,1,0,19.177425,14.172480,0.00020,0.09533
0.760,6.377653,-1.070547,5.765403,5.723831,0.000000,0,0,17.130423,13.933475,1,0,19.176102,14.161751,0.00005,0.09522
0.761,6.373883,-1.130439,5.764454,5.720784,0.000000,0,0,17.120346,13.950047,1,0,19.174255,14.151052,0.00010,0.09526
0.762,6.370609,-1.171615,5.762941,5.717915,0.000000,0,0,17.110306,13.966751,1,0,19.170088,14.140480,0.00010,0.09545
0.763,6.367633,-1.212792,5.761427,5.715045,0.000000,0,0,17.100267,13.983455,1,0,19.165922,14.129908,0.00015,0.09567
0.764,6.365479,-1.253969,5.759914,5.712176,0.000000,0,0,17.090227,14.000159,1,0,19.161755,14.119336,-0.00010,0.09559
0.765,6.363686,-1.291811,5.758456,5.709349,0.000000,0,0,17.080257,14.016855,1,0,19.157236,14.108811,0.00025,0.09530
0.766,6.362886,-1.314860,5.757244,5.706709,0.000000,0,0,17.070597,14.033519,1,0,19.151165,14.098496,0.00010,0.09558
0.767,6.362232,-1.337910,5.756032,5.704070,0.000000,0,0,17.060934,14.050183,1,0,19.145094,14.088181,0.00000,0.09592
0.768,6.361981,-1.360960,5.754821,5.701431,0.000000,0,0,17.051273,14.066847,1,0,19.139023,14.077867,0.00025,0.09589
0.769,6.361632,-1.381805,5.753509,5.698823,0.000000,0,0,17.041546,14.083383,1,0,19.132608,14.067491,-0.00005,0.09553
0.770,6.361013,-1.392877,5.751752,5.696359,0.000000,0,0,17.031517,14.099351,1,0,19.124674,14.056845,0.00015,0.09573
0.771,6.360274,-1.403948,5.749996,5.693894,0.000000,0,0,17.021488,14.115320,1,0,19.116737,14.046199,0.00025,0.09606
0.772,6.359203,-1.415020,5.748240,5.691430,0.000000,0,0,17.011459,14.131289,1,0,19.108803,14.035553,0.00005,0.09594
0.773,6.358066,-1.422525,5.746578,5.689003,0.000000,0,0,17.001492,14.147516,1,0,19.100739,14.024957,0.00010,0.09579
0.774,6.356745,-1.414212,5.745331,5.686740,0.000000,0,0,16.991787,14.164892,1,0,19.092102,14.014584,0.00000,0.09572
0.775,6.355474,-1.405900,5.744084,5.684477,0.000000,0,0,16.982082,14.182267,1,0,19.083466,14.004210,0.00010,0.09590
0.776,6.354338,-1.397588,5.742837,5.682215,0.000000,0,0,16.972380,14.199642,1,0,19.074831,13.993835,0.00005,0.09613
0.777,6.353351,-1.390485,5.741579,5.679964,0.000000,0,0,16.962650,14.216882,1,0,19.065989,13.983384,-0.00020,0.09613
0.778,6.352774,-1.388747,5.740268,5.677763,0.000000,0,0,16.952808,14.233517,1,0,19.056238,13.972590,-0.00025,0.09579
0.779,6.352298,-1.387008,5.738957,5.675563,0.000000,0,0,16.942968,14.250152,1,0,19.046488,13.961797,-0.00005,0.09607
0.780,6.352097,-1.385270,5.737646,5.673363,0.000000,0,0,16.933126,14.266787,1,0,19.036737,13.951003,-0.00015,0.09640
0.781,6.351917,-1.382205,5.736296,5.671175,0.000000,0,0,16.923176,14.283410,1,0,19.026745,13.940246,-0.00015,0.09631
0.782,6.351796,-1.373256,5.734775,5.669044,0.000000,0,0,16.912743,14.299985,1,0,19.015673,13.929645,0.00000,0.09585
0.783,6.351673,-1.364308,5.733254,5.666913,0.000000,0,0,16.902308,14.316560,1,0,19.004599,13.919044,0.00005,0.09578
0.784,6.351544,-1.355360,5.731734,5.664781,0.000000,0,0,16.891872,14.333136,1,0,18.993526,13.908442,0.00005,0.09600
0.785,6.351401,-1.348679,5.730263,5.662666,0.000000,0,0,16.881416,14.349807,1,0,18.982367,13.897808,0.00005,0.09587
0.786,6.351220,-1.352054,5.729012,5.660625,0.000000,0,0,16.870863,14.366905,1,0,18.970819,13.887027,0.00020,0.09570
0.787,6.350995,-1.355430,5.727762,5.658585,0.000000,0,0,16.860308,14.384004,1,0,18.959272,13.876246,-0.00015,0.09533
0.788,6.350646,-1.358805,5.726511,5.656545,0.000000,0,0,16.849754,14.401103,1,0,18.947725,13.865465,-0.00015,0.09521
0.789,6.350209,-1.364231,5.725240,5.654514,0.000000,0,0,16.839132,14.418575,1,0,18.936220,13.854730,0.00000,0.09547
0.790,6.349532,-1.378752,5.723880,5.652526,0.000000,0,0,16.828203,14.437706,1,0,18.924902,13.844193,0.00000,0.09556
0.791,6.348696,-1.393273,5.722520,5.650538,0.000000,0,0,16.817276,14.456836,1,0,18.913582,13.833656,0.00000,0.09533
0.792,6.347424,-1.407794,5.721160,5.648551,0.000000,0,0,16.806347,14.475966,1,0,18.902264,13.823119,0.00015,0.09489
0.793,6.345943,-1.424210,5.719816,5.646578,0.000000,0,0,16.795490,14.495070,1,0,18.890755,13.812558,0.00000,0.09502
0.794,6.343889,-1.449028,5.718543,5.644678,0.000000,0,0,16.784943,14.514050,1,0,18.878410,13.801889,0.00020,0.09524
0.795,6.341707,-1.473846,5.717268,5.642776,0.000000,0,0,16.774397,14.533031,1,0,18.866066,13.791222,0.00010,0.09511
0.796,6.339175,-1.498664,5.715994,5.640876,0.000000,0,0,16.763851,14.552011,1,0,18.853720,13.780554,0.00015,0.09492
0.797,6.336680,-1.525660,5.714659,5.638955,0.000000,0,0,16.753279,14.571344,1,0,18.841450,13.769773,0.00005,0.09470
0.798,6.334291,-1.562320,5.713053,5.636944,0.000000,0,0,16.742592,14.592242,1,0,18.829514,13.758490,0.00015,0.09475
0.799,6.332322,-1.598979,5.711446,5.634933,0.000000,0,0,16.731905,14.613139,1,0,18.817577,13.747207,0.00020,0.09498
0.800,6.331511,-1.635638,5.709839,5.632923,0.000000,0,0,16.721216,14.634037,1,0,18.805641,13.735924,-0.00010,0.09514
0.801,6.331380,-1.670118,5.708179,5.630891,0.000000,0,0,16.710470,14.654828,1,0,18.793646,13.724686,0.00000,0.09489
0.802,6.333125,-1.694928,5.706280,5.628763,0.000000,0,0,16.699465,14.675146,1,0,18.781397,13.713643,-0.00010,0.09465
0.803,6.334990,-1.719738,5.704381,5.626636,0.000000,0,0,16.688457,14.695464,1,0,18.769146,13.702601,0.00000,0.09517
0.804,6.337185,-1.744549,5.702483,5.624508,0.000000,0,0,16.677452,14.715781,1,0,18.756897,13.691559,-0.00015,0.09535
0.805,6.338897,-1.767238,5.700599,5.622338,0.000000,0,0,16.666376,14.735882,1,0,18.744715,13.680510,-0.00010,0.09518
0.806,6.339276,-1.780520,5.698781,5.619976,0.000000,0,0,16.654993,14.755016,1,0,18.732841,13.669426,0.00005,0.09510
0.807,6.339427,-1.793802,5.696965,5.617615,0.000000,0,0,16.643612,14.774152,1,0,18.720966,13.658342,0.00010,0.09553
0.808,6.338949,-1.807084,5.695148,5.615253,0.000000,0,0,16.632229,14.793286,1,0,18.709091,13.647259,0.00010,0.09568
0.809,6.338597,-1.817053,5.693310,5.612844,0.000000,0,0,16.620831,14.812231,1,0,18.697271,13.636266,0.00020,0.09571
0.810,6.338593,-1.812332,5.691382,5.610227,0.000000,0,0,16.609354,14.830328,1,0,18.685688,13.625676,0.00010,0.09545
0.811,6.338424,-1.807611,5.689454,5.607609,0.000000,0,0,16.597878,14.848425,1,0,18.674107,13.615087,-0.00010,0.09543
0.812,6.337796,-1.802890,5.687525,5.604991,0.000000,0,0,16.586403,14.866522,1,0,18.662523,13.604498,-0.00005,0.09584
0.813,6.336692,-1.797584,5.685641,5.602341,0.000000,0,0,16.574957,14.884508,1,0,18.650990,13.593850,-0.00015,0.09597
0.814,6.334275,-1.789686,5.683955,5.599549,0.000000,0,0,16.563650,14.901999,1,0,18.639664,13.582943,0.00010,0.09580
0.815,6.331816,-1.781789,5.682269,5.596756,0.000000,0,0,16.552343,14.919492,1,0,18.628338,13.572036,0.00015,0.09552
0.816,6.329244,-1.773891,5.680583,5.593964,0.000000,0,0,16.541037,14.936983,1,0,18.617014,13.561129,0.00005,0.09591
0.817,6.327138,-1.768484,5.678875,5.591156,0.000000,0,0,16.529716,14.954021,1,0,18.605673,13.550240,0.00020,0.09618
0.818,6.326318,-1.774119,5.677073,5.588275,0.000000,0,0,16.518330,14.969038,1,0,18.594255,13.539431,0.00020,0.09596
0.819,6.325849,-1.779754,5.675271,5.585395,0.000000,0,0,16.506943,14.984056,1,0,18.582838,13.528623,0.00000,0.09582
0.820,6.326343,-1.785389,5.673468,5.582515,0.000000,0,0,16.495556,14.999075,1,0,18.571421,13.517815,-0.00005,0.09617
0.821,6.326954,-1.793568,5.671701,5.579645,0.000000,0,0,16.484234,15.013756,1,0,18.559992,13.507017,0.00025,0.09632
0.822,6.327892,-1.813029,5.670094,5.576821,0.000000,0,0,16.473209,15.026939,1,0,18.548515,13.496270,-0.00010,0.09632
0.823,6.328997,-1.832490,5.668487,5.573997,0.000000,0,0,16.462183,15.040124,1,0,18.537039,13.485523,0.00020,0.09604
0.824,6.330563,-1.851951,5.666880,5.571174,0.000000,0,0,16.451159,15.053308,1,0,18.525564,13.474776,0.00020,0.09604
0.825,6.332411,-1.875006,5.665227,5.568363,0.000000,0,0,16.440153,15.066002,1,0,18.514099,13.464032,-0.00005,0.09638
0.826,6.335038,-1.913999,5.663372,5.565611,0.000000,0,0,16.429235,15.076524,1,0,18.502686,13.453306,0.00020,0.09648
0.827,6.338004,-1.952993,5.661516,5.562859,0.000000,0,0,16.418318,15.087047,1,0,18.491270,13.442579,0.00010,0.09629
0.828,6.341907,-1.991987,5.659661,5.560107,0.000000,0,0,16.407402,15.097569,1,0,18.479856,13.431853,0.00035,0.09607
0.829,6.346104,-2.031631,5.657735,5.557352,0.000000,0,0,16.396555,15.107548,1,0,18.468409,13.421146,0.00025,0.09645
0.830,6.351110,-2.074159,5.655496,5.554584,0.000000,0,0,16.386019,15.115118,1,0,18.456810,13.410527,0.00010,0.09663
