"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
3.119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.387039,82.472015,94.233040,108.365929,-0.777589,5.009459,4.983325,4.156487,1,0,15.535402,4.226081,18.518501,5.519129,12.711951,0.000000,0,0,16.330647,0,4.086646,6.644400,14.415790,8.265291,18.663725,8.225985,12.633295,8.466174,12.110352,9.376427,12.101809,9.191300,13.575923,10.467503,13.827748,10.592354,14.873981,0,-0.01768,0.00410,-0.01999,-0.01431,0.00775,-0.01262,0.00400,0.00473,0.00005,0.09595,3.27740,6.644400
3.120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.502251,82.530754,94.343689,108.562569,-0.757865,5.008699,4.983286,4.156033,1,0,15.531658,4.224229,18.505983,5.516184,12.701379,0.000000,0,0,16.319593,0,4.087678,6.641531,14.442117,8.264715,18.651062,8.222951,12.623426,8.464153,12.105110,9.380254,12.094835,9.192302,13.568819,10.468310,13.824755,10.593184,14.872787,0,-0.01822,0.00453,-0.01966,-0.01115,0.00861,-0.01309,0.00514,0.00657,0.00031,0.09592,3.27717,6.641531
3.121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.580688,82.645195,94.454170,108.760818,-0.736380,5.007921,4.983327,4.155309,1,0,15.527755,4.222003,18.493540,5.513605,12.690844,0.000000,0,0,16.308556,0,4.088696,6.637706,14.468072,8.264155,18.639545,8.220548,12.612556,8.462628,12.098593,9.383390,12.087857,9.193168,13.561760,10.468923,13.821641,10.594127,14.871410,0,-0.01698,0.00436,-0.01978,-0.01445,0.00902,-0.01194,0.00458,0.00050,0.00010,0.09557,3.27704,6.637706
3.122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.496063,83.006668,94.563919,108.966240,-0.707087,5.007061,4.983721,4.153838,1,0,15.523145,4.218124,18.481432,5.512649,12.680480,0.000000,0,0,16.297588,0,4.089649,6.629636,14.492379,8.263669,18.633114,8.220940,12.597239,8.463300,12.086411,9.383463,12.080863,9.193433,13.554905,10.468669,13.817992,10.595571,14.869236,0,-0.01748,0.00306,-0.02076,-0.01516,0.00785,-0.01158,0.00491,0.00275,-0.00005,0.09504,3.27743,6.629636
3.123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.411438,83.368149,94.673676,109.171661,-0.677794,5.006199,4.984116,4.152370,1,0,15.518534,4.214246,18.469324,5.511692,12.670116,0.000000,0,0,16.286621,0,4.090601,6.621567,14.516686,8.263183,18.626680,8.221332,12.581923,8.463970,12.074230,9.383535,12.073869,9.193699,13.548049,10.468415,13.814342,10.597014,14.867061,0,-0.01754,0.00304,-0.01993,-0.01426,0.00989,-0.01329,0.00467,0.00395,0.00015,0.09520,3.27771,6.621567
3.124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.326813,83.729622,94.783424,109.377083,-0.648500,5.005339,4.984509,4.150911,1,0,15.513923,4.210367,18.457216,5.510736,12.659753,0.000000,0,0,16.275654,0,4.091553,6.613497,14.540995,8.262695,18.620247,8.221724,12.566607,8.464642,12.062050,9.383608,12.066875,9.193964,13.541194,10.468161,13.810694,10.598458,14.864885,0,-0.01801,0.00396,-0.02161,-0.01383,0.00781,-0.01409,0.00475,0.00225,0.00020,0.09539,3.27756,6.613497
3.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.217590,84.092743,94.877510,109.571281,-0.618483,5.004550,4.984985,4.149777,1,0,15.509865,4.207201,18.445200,5.510343,12.649382,0.000000,0,0,16.264734,0,4.092401,6.605931,14.564726,8.262479,18.612587,8.221872,12.551504,8.465749,12.049660,9.383695,12.059924,9.194069,13.534610,10.467844,13.807116,10.599861,14.862530,0,-0.02007,0.00508,-0.02082,-0.01554,0.00839,-0.01156,0.00716,0.00463,0.00015,0.09526,3.27745,6.605931
3.126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.999298,84.463158,94.902077,109.715721,-0.585256,5.004085,4.985824,4.149541,1,0,15.508259,4.207192,18.433594,5.512448,12.638971,0.000000,0,0,16.254030,0,4.092782,6.600599,14.585901,8.263456,18.599482,8.220945,12.537349,8.468791,12.036344,9.383846,12.053168,9.193465,13.529231,10.467249,13.803849,10.601079,14.859374,0,-0.01648,0.00421,-0.02065,-0.01409,0.00858,-0.01215,0.00435,0.00422,0.00010,0.09508,3.27752,6.600599
3.127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.780998,84.833572,94.926651,109.860161,-0.552029,5.003619,4.986662,4.149514,1,0,15.506654,4.207184,18.421988,5.514554,12.628562,0.000000,0,0,16.243326,0,4.093164,6.595266,14.607078,8.264434,18.586376,8.220018,12.523192,8.471833,12.023027,9.383997,12.046412,9.192861,13.523851,10.466653,13.800582,10.602296,14.856217,0,-0.01790,0.00380,-0.02060,-0.01356,0.00952,-0.01276,0.00593,0.00265,0.00000,0.09492,3.27755,6.595266
3.128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.562706,85.203987,94.951225,110.004601,-0.518802,5.003154,4.987501,4.150060,1,0,15.505048,4.207175,18.410381,5.516659,12.618152,0.000000,0,0,16.232622,0,4.093546,6.589934,14.628253,8.265411,18.573271,8.219091,12.509037,8.474875,12.009711,9.384149,12.039657,9.192256,13.518473,10.466058,13.797316,10.603514,14.853062,0,-0.01827,0.00413,-0.02058,-0.01420,0.00838,-0.01214,0.00353,0.00315,0.00010,0.09512,3.27732,6.589934
3.129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.315125,85.559868,94.968399,110.136391,-0.484596,5.002696,4.988426,4.150626,1,0,15.502688,4.207305,18.398783,5.518710,12.607834,0.000000,0,0,16.221966,0,4.094000,6.583212,14.648809,8.265759,18.559429,8.217757,12.496292,8.477129,11.996945,9.384451,12.033463,9.191655,13.513170,10.465324,13.793904,10.604440,14.849632,0,-0.01643,0.00317,-0.02103,-0.01641,0.00828,-0.01577,0.00533,-0.00095,0.00020,0.09544,3.27710,6.583212
3.130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.937660,85.851295,94.952744,110.212097,-0.446052,5.002273,4.989731,4.151244,1,0,15.496986,4.208048,18.387211,5.520515,12.597926,0.000000,0,0,16.211521,0,4.094774,6.570327,14.666620,8.263316,18.542322,8.214618,12.489802,8.475888,11.986623,9.385425,12.029761,9.191072,13.508207,10.463984,13.789850,10.604073,14.844992,0,-0.01931,0.00532,-0.01978,-0.01302,0.00867,-0.01036,0.00455,0.00480,-0.00005,0.09550,3.27695,6.570327
3.131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.560204,86.142715,94.937096,110.287804,-0.407508,5.001849,4.991037,4.151931,1,0,15.491283,4.208790,18.375639,5.522320,12.588017,0.000000,0,0,16.201075,0,4.095549,6.557442,14.684431,8.260874,18.525215,8.211478,12.483313,8.474647,11.976300,9.386398,12.026060,9.190489,13.503245,10.462644,13.785796,10.603705,14.840351,0,-0.01726,0.00499,-0.02044,-0.01333,0.00854,-0.01323,0.00598,0.00208,0.00020,0.09529,3.27692,6.557442
3.132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.182747,86.434143,94.921448,110.363510,-0.368963,5.001426,4.992343,4.152808,1,0,15.485581,4.209533,18.364067,5.524126,12.578110,0.000000,0,0,16.190628,0,4.096323,6.544558,14.702242,8.258430,18.508110,8.208338,12.476823,8.473405,11.965978,9.387373,12.022358,9.189905,13.498283,10.461303,13.781743,10.603338,14.835711,0,-0.01761,0.00322,-0.02065,-0.01511,0.00755,-0.01225,0.00561,0.00181,0.00010,0.09552,3.27745,6.544558
3.133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.804832,86.731339,94.918396,110.441963,-0.329138,5.001015,4.993737,4.153812,1,0,15.480066,4.210439,18.352522,5.525702,12.568096,0.000000,0,0,16.180180,0,4.097097,6.530177,14.719476,8.255978,18.492050,8.206116,12.469980,8.472774,11.955676,9.388366,12.018271,9.189475,13.493001,10.460251,13.777307,10.603215,14.831164,0,-0.01746,0.00336,-0.02036,-0.01317,0.00873,-0.01296,0.00621,-0.00124,0.00010,0.09596,3.27783,6.530177
3.134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.424889,87.054138,94.971199,110.532616,-0.283630,5.000660,4.995523,4.155169,1,0,15.475378,4.212068,18.341084,5.526259,12.557614,0.000000,0,0,16.169718,0,4.097866,6.509163,14.734149,8.253481,18.480633,8.207959,12.461576,8.474844,11.945466,9.389444,12.012477,9.189724,13.486302,10.460481,13.771176,10.604177,14.827038,0,-0.01929,0.00523,-0.01995,-0.01404,0.00786,-0.01227,0.00516,0.00227,0.00010,0.09605,3.27744,6.509163
3.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.044945,87.376945,95.024002,110.623260,-0.238122,5.000304,4.997309,4.156449,1,0,15.470691,4.213697,18.329647,5.526816,12.547132,0.000000,0,0,16.159256,0,4.098634,6.488150,14.748821,8.250983,18.469215,8.209803,12.453171,8.476914,11.935256,9.390523,12.006681,9.189974,13.479603,10.460711,13.765045,10.605137,14.822912,0,-0.01691,0.00263,-0.02017,-0.01473,0.00676,-0.01219,0.00499,0.00199,0.00025,0.09578,3.27714,6.488150
3.136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.665001,87.699745,95.076805,110.713913,-0.192613,4.999949,4.999094,4.157516,1,0,15.466002,4.215327,18.318209,5.527374,12.536651,0.000000,0,0,16.148794,0,4.099403,6.467137,14.763494,8.248487,18.457798,8.211646,12.444766,8.478985,11.925045,9.391601,12.000887,9.190223,13.472904,10.460940,13.758915,10.606097,14.818786,0,-0.01995,0.00135,-0.02146,-0.01381,0.00932,-0.01209,0.00663,0.00342,0.00010,0.09598,3.27722,6.467137
3.137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.268768,88.017723,95.144684,110.812866,-0.147031,4.999651,5.000944,4.158308,1,0,15.461642,4.216693,18.306870,5.527642,12.526239,0.000000,0,0,16.138430,0,4.099928,6.447626,14.777770,8.246405,18.446007,8.213374,12.435499,8.480946,11.914163,9.392602,11.994790,9.190520,13.466126,10.461066,13.753086,10.606854,14.814565,0,-0.01635,0.00844,-0.02004,-0.01446,0.00856,-0.01153,0.00363,0.00242,-0.00005,0.09631,3.27720,6.447626
3.138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.800293,88.314308,95.279381,110.948662,-0.101118,4.999610,5.003078,4.158341,1,0,15.458734,4.216894,18.295965,5.526628,12.516146,0.000000,0,0,16.128496,0,4.099378,6.434778,14.790280,8.246166,18.432566,8.214593,12.422408,8.482415,11.900297,9.393263,11.987355,9.191035,13.458998,10.460735,13.748595,10.606710,14.809922,0,-0.01794,0.00318,-0.02142,-0.01368,0.00691,-0.01249,0.00468,0.00510,0.00010,0.09627,3.27674,6.434778
3.139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.331818,88.610893,95.414078,111.084457,-0.055205,4.999568,5.005212,4.158271,1,0,15.455825,4.217094,18.285061,5.525614,12.506051,0.000000,0,0,16.118563,0,4.098826,6.421929,14.802791,8.245927,18.419125,8.215811,12.409317,8.483886,11.886431,9.393924,11.979920,9.191549,13.451869,10.460403,13.744105,10.606566,14.805280,0,-0.01669,0.00334,-0.01970,-0.01391,0.00908,-0.01185,0.00430,-0.00084,0.00010,0.09611,3.27639,6.421929
3.140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.863342,88.907486,95.548775,111.220253,-0.009292,4.999527,5.007346,4.157917,1,0,15.452916,4.217295,18.274157,5.524600,12.495956,0.000000,0,0,16.108631,0,4.098275,6.409081,14.815301,8.245688,18.405684,8.217030,12.396226,8.485355,11.872565,9.394585,11.972486,9.192064,13.444740,10.460073,13.739614,10.606421,14.800636,0,-0.01816,0.00364,-0.02047,-0.01445,0.00851,-0.01298,0.00654,0.00453,0.00005,0.09622,3.27655,6.409081
3.141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.429886,89.193031,95.689590,111.366844,0.038393,4.999523,5.009536,4.157660,1,0,15.450068,4.217607,18.263279,5.523423,12.485821,0.000000,0,0,16.098738,0,4.097647,6.397495,14.827241,8.245563,18.392031,8.217802,12.383162,8.485209,11.859458,9.395128,11.965155,9.192782,13.437886,10.459817,13.735209,10.606551,14.796410,0,-0.01825,0.00258,-0.02103,-0.01489,0.00919,-0.01156,0.00559,0.00045,-0.00010,0.09654,3.27683,6.397495
3.142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.151726,89.429626,95.857521,111.561287,0.093934,4.999684,5.011976,4.157672,1,0,15.447484,4.218409,18.252520,5.521524,12.475503,0.000000,0,0,16.089029,0,4.096679,6.391511,14.836654,8.245934,18.377439,8.216602,12.370212,8.477896,11.849717,9.395151,11.958285,9.194404,13.432246,10.459897,13.731175,10.607893,14.794027,0,-0.02006,0.00364,-0.01996,-0.01457,0.00880,-0.01259,0.00527,0.00250,0.00005,0.09670,3.27775,6.391511
3.143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.873558,89.666222,96.025444,111.755737,0.149476,4.999845,5.014415,4.157638,1,0,15.444901,4.219211,18.241760,5.519624,12.465185,0.000000,0,0,16.079321,0,4.095711,6.385527,14.846066,8.246306,18.362848,8.215403,12.357263,8.470582,11.839975,9.395175,11.951417,9.196025,13.426607,10.459978,13.727142,10.609235,14.791645,0,-0.01670,0.00303,-0.02054,-0.01232,0.00919,-0.01396,0.00501,0.00189,-0.00010,0.09660,3.27838,6.385527
3.144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.595398,89.902817,96.193375,111.950188,0.205018,5.000006,5.016855,4.157476,1,0,15.442317,4.220013,18.231001,5.517725,12.454867,0.000000,0,0,16.069613,0,4.094743,6.379543,14.855479,8.246679,18.348257,8.214203,12.344314,8.463268,11.830234,9.395199,11.944548,9.197647,13.420967,10.460058,13.723109,10.610577,14.789263,0,-0.01929,0.00230,-0.02133,-0.01531,0.00695,-0.01127,0.00473,0.00320,-0.00015,0.09643,3.27770,6.379543
3.145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.413231,90.136406,96.360435,112.146774,0.260894,5.000195,5.019346,4.157068,1,0,15.440566,4.220144,18.220211,5.515920,12.444564,0.000000,0,0,16.059938,0,4.093878,6.372738,14.864202,8.246789,18.335007,8.213733,12.331030,8.457856,11.820574,9.395714,11.938119,9.199449,13.415457,10.460427,13.719680,10.612152,14.786956,0,-0.01796,0.00330,-0.02206,-0.01366,0.00862,-0.01468,0.00499,0.00273,0.00000,0.09670,3.27722,6.372738
3.146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.656807,90.356659,96.523621,112.352852,0.318256,5.000510,5.022069,4.155981,1,0,15.442502,4.217299,18.209280,5.514534,12.434327,0.000000,0,0,16.050423,0,4.093471,6.362295,14.869868,8.245737,18.327703,8.216501,12.316260,8.460876,11.811275,9.398412,11.933638,9.202051,13.410516,10.462073,13.718929,10.614764,14.784981,0,-0.01733,0.00630,-0.02069,-0.01194,0.00872,-0.01165,0.00482,-0.00365,-0.00010,0.09696,3.27776,6.362295
3.147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.900375,90.576912,96.686806,112.558929,0.375618,5.000825,5.024790,4.154628,1,0,15.444438,4.214452,18.198351,5.513148,12.424090,0.000000,0,0,16.040909,0,4.093064,6.351852,14.875533,8.244685,18.320400,8.219270,12.301492,8.463896,11.801976,9.401110,11.929157,9.204655,13.405575,10.463719,13.718179,10.617376,14.783006,0,-0.01693,0.00374,-0.02126,-0.01573,0.00833,-0.01273,0.00542,0.00545,0.00015,0.09668,3.27816,6.351852
3.148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.143951,90.797173,96.849991,112.765007,0.432980,5.001141,5.027512,4.152544,1,0,15.446374,4.211607,18.187420,5.511763,12.413855,0.000000,0,0,16.031393,0,4.092658,6.341409,14.881199,8.243633,18.313097,8.222037,12.286723,8.466916,11.792677,9.403808,11.924677,9.207257,13.400634,10.465365,13.717428,10.619988,14.781031,0,-0.01709,0.00287,-0.02019,-0.01301,0.00940,-0.01194,0.00573,0.00159,-0.00010,0.09637,3.27793,6.341409
3.149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.362999,91.031342,97.000626,112.959312,0.491301,5.001487,5.030286,4.150295,1,0,15.447906,4.208476,18.176502,5.511427,12.403664,0.000000,0,0,16.021999,0,4.092319,6.330859,14.886127,8.242943,18.304789,8.223835,12.272334,8.469635,11.783719,9.406210,11.919991,9.209752,13.395787,10.467047,13.716430,10.622660,14.778966,0,-0.01598,0.00828,-0.02012,-0.01437,0.00813,-0.01251,0.00650,0.00551,0.00020,0.09670,3.27766,6.330859
3.150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.473274,91.327232,97.095596,113.101402,0.553876,5.001970,5.033292,4.147591,1,0,15.447644,4.204082,18.165634,5.515747,12.393675,0.000000,0,0,16.013147,0,4.092282,6.319839,14.887791,8.243853,18.292013,8.221324,12.259631,8.471022,11.776274,9.407304,11.914399,9.211770,13.391362,10.468886,13.714330,10.625594,14.776505,0,-0.01814,0.00854,-0.02010,-0.01479,0.00866,-0.01324,0.00462,0.00234,-0.00005,0.09687,3.27720,6.319839
3.151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.583557,91.623123,97.190559,113.243492,0.616451,5.002453,5.036298,4.145125,1,0,15.447383,4.199687,18.154766,5.520066,12.383686,0.000000,0,0,16.004295,0,4.092246,6.308818,14.889453,8.244762,18.279240,8.218813,12.246928,8.472408,11.768827,9.408398,11.908808,9.213788,13.386937,10.470725,13.712229,10.628529,14.774042,0,-0.01718,0.00212,-0.01955,-0.01120,0.00890,-0.01260,0.00456,0.00765,0.00010,0.09659,3.27681,6.308818
3.152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.693840,91.919006,97.285530,113.385582,0.679026,5.002937,5.039304,4.143322,1,0,15.447122,4.195293,18.143898,5.524386,12.373697,0.000000,0,0,15.995444,0,4.092209,6.297798,14.891116,8.245672,18.266464,8.216302,12.234224,8.473795,11.761381,9.409491,11.903215,9.215806,13.382511,10.472565,13.710129,10.631462,14.771581,0,-0.01776,0.00419,-0.02054,-0.01486,0.00813,-0.00819,0.00386,0.00322,0.00010,0.09627,3.27674,6.297798
3.153,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.779579,92.224281,97.384239,113.534874,0.741278,5.003524,5.042369,4.142082,1,0,15.446518,4.191970,18.133104,5.528565,12.363848,0.000000,0,0,15.986858,0,4.092121,6.287821,14.892141,8.245182,18.253368,8.214437,12.222183,8.475581,11.753340,9.410690,11.898022,9.217697,13.378193,10.474268,13.707968,10.634284,14.769238,0,-0.01715,0.00511,-0.01911,-0.01450,0.00997,-0.01414,0.00622,-0.00092,0.00005,0.09653,3.27673,6.286852
3.154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.756493,92.571152,97.499557,113.716095,0.802097,5.004571,5.045701,4.142393,1,0,15.444396,4.193396,18.122648,5.532120,12.354619,0.000000,0,0,15.979452,0,4.091807,6.282472,14.890340,8.238483,18.238848,8.215431,12.213078,8.479139,11.742655,9.412359,11.894593,9.219022,13.374345,10.475367,13.705534,10.636603,14.767422,0,-0.01790,0.00557,-0.01987,-0.01409,0.00862,-0.01157,0.00583,0.00223,-0.00005,0.09660,3.27703,6.276241
3.155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.733406,92.918030,97.614876,113.897316,0.862916,5.005619,5.049031,4.142826,1,0,15.442274,4.194822,18.112192,5.535675,12.345390,0.000000,0,0,15.972047,0,4.091494,6.277123,14.888537,8.231786,18.224327,8.216426,12.203972,8.482698,11.731971,9.414029,11.891166,9.220347,13.370498,10.476464,13.703101,10.638923,14.765606,0,-0.01685,0.00408,-0.02077,-0.01389,0.00787,-0.01146,0.00527,0.00271,0.00025,0.09666,3.27723,6.265630
3.156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.710312,93.264908,97.730186,114.078537,0.923735,5.006666,5.052362,4.143593,1,0,15.440152,4.196247,18.101736,5.539229,12.336162,0.000000,0,0,15.964641,0,4.091180,6.271774,14.886736,8.225088,18.209805,8.217422,12.194866,8.486258,11.721287,9.415698,11.887738,9.221673,13.366651,10.477563,13.700668,10.641242,14.763790,0,-0.01753,0.00347,-0.02030,-0.01403,0.00955,-0.01342,0.00368,0.00335,0.00010,0.09638,3.27692,6.255019
3.157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.742470,93.589172,97.836601,114.268013,0.982964,5.007702,5.055758,4.144024,1,0,15.438426,4.197195,18.091242,5.542223,12.326916,0.000000,0,0,15.957658,0,4.091040,6.267107,14.884711,8.219411,18.195620,8.218307,12.186630,8.490461,11.711330,9.417050,11.884131,9.222910,13.362723,10.478536,13.698515,10.643448,14.761594,0,-0.01642,0.00361,-0.02047,-0.01334,0.00880,-0.01203,0.00311,0.00076,-0.00020,0.09615,3.27675,6.246954
3.158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.019623,93.813179,97.903526,114.494110,1.035141,5.008688,5.059444,4.143529,1,0,15.438456,4.196023,18.080585,5.542734,12.317591,0.000000,0,0,15.952555,0,4.091665,6.265462,14.881698,8.218262,18.182917,8.218711,12.182252,8.497525,11.704605,9.416996,11.879728,9.223754,13.358444,10.478951,13.697601,10.645146,14.757714,0,-0.01899,0.00359,-0.02017,-0.01490,0.00750,-0.00935,0.00509,0.00172,0.00015,0.09638,3.27721,6.250179
3.159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.296768,94.037178,97.970451,114.720215,1.087317,5.009676,5.063130,4.143142,1,0,15.438485,4.194852,18.069927,5.543244,12.308266,0.000000,0,0,15.947452,0,4.092291,6.263818,14.878684,8.217113,18.170216,8.219114,12.177874,8.504588,11.697880,9.416942,11.875325,9.224599,13.354165,10.479366,13.696689,10.646845,14.753834,0,-0.01728,0.00349,-0.01983,-0.01320,0.00786,-0.01110,0.00512,0.00274,0.00020,0.09648,3.27757,6.253404
3.160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.573921,94.261185,98.037369,114.946312,1.139493,5.010662,5.066816,4.143054,1,0,15.438515,4.193680,18.059271,5.543754,12.298941,0.000000,0,0,15.942348,0,4.092917,6.262173,14.875670,8.215962,18.157513,8.219519,12.173494,8.511652,11.691154,9.416887,11.870922,9.225443,13.349886,10.479782,13.695775,10.648543,14.749954,0,-0.01752,0.00354,-0.01967,-0.01402,0.01021,-0.01176,0.00619,0.00269,0.00025,0.09627,3.27750,6.256629
3.161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.809425,94.467209,98.089859,115.175194,1.190426,5.011726,5.070560,4.143547,1,0,15.438789,4.193281,18.048605,5.544391,12.289654,0.000000,0,0,15.937662,0,4.093657,6.260758,14.872326,8.215018,18.144552,8.219552,12.168833,8.518923,11.684066,9.417501,11.866610,9.225987,13.345670,10.480028,13.694830,10.650174,14.746663,0,-0.01729,0.00288,-0.02074,-0.01378,0.00878,-0.01429,0.00663,0.00285,0.00020,0.09581,3.27740,6.259634
3.162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.860268,94.593491,98.078308,115.416397,1.235845,5.013130,5.074567,4.145641,1,0,15.440151,4.196307,18.037893,5.545591,12.280537,0.000000,0,0,15.934824,0,4.094903,6.260366,14.867514,8.214979,18.130449,8.217943,12.162913,8.527113,11.675367,9.421080,11.862696,9.225199,13.341729,10.479525,13.693743,10.651504,14.745981,0,-0.01713,0.00426,-0.02116,-0.01309,0.00912,-0.01189,0.00535,0.00273,-0.00010,0.09603,3.27717,6.261672
3.163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.911110,94.719780,98.066765,115.657600,1.281264,5.014534,5.078574,4.147757,1,0,15.441514,4.199333,18.027182,5.546791,12.271420,0.000000,0,0,15.931985,0,4.096148,6.259973,14.862701,8.214940,18.116346,8.216334,12.156993,8.535302,11.666670,9.424658,11.858782,9.224411,13.337790,10.479022,13.692656,10.652834,14.745300,0,-0.01940,0.00493,-0.02090,-0.01388,0.00806,-0.01217,0.00469,0.00306,0.00015,0.09628,3.27700,6.263710
3.164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.961945,94.846062,98.055214,115.898796,1.326683,5.015938,5.082581,4.149932,1,0,15.442876,4.202359,18.016470,5.547990,12.262303,0.000000,0,0,15.929147,0,4.097394,6.259580,14.857889,8.214901,18.102243,8.214725,12.151073,8.543492,11.657971,9.428236,11.854869,9.223622,13.333849,10.478518,13.691568,10.654164,14.744618,0,-0.01661,0.00824,-0.01962,-0.01322,0.00771,-0.01236,0.00465,0.00388,0.00010,0.09617,3.27716,6.265747
3.165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.050499,94.942116,98.054764,116.134010,1.372116,5.017358,5.086633,4.151517,1,0,15.443393,4.204478,18.005754,5.549087,12.253123,0.000000,0,0,15.926865,0,4.098641,6.259260,14.852678,8.213995,18.088562,8.213146,12.144585,8.550053,11.649343,9.431798,11.851167,9.222651,13.329445,10.477604,13.690520,10.654778,14.743582,0,-0.01768,-0.00028,-0.02000,-0.01332,0.00783,-0.01209,0.00600,0.00268,-0.00010,0.09595,3.27728,6.267107
