"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
4.263,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.300735,25.359133,77.497826,58.473232,2.037234,4.691004,4.787245,0.000000,17.255777,4.039498,0,0,17.548817,5.528488,16.530964,5.560972,1,0,19.640615,0,3.250766,5.593667,13.868095,7.820387,17.949955,8.269129,16.853527,8.228287,16.190071,8.235989,15.481453,8.823084,16.779427,9.942629,15.946633,10.056733,16.920980,0,0.00089,0.00065,0.00080,0.00074,0.00065,0.00070,0.01594,0.00380,-1.47927,0.09899,3.27740,,
4.264,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.512436,25.738806,77.516663,57.727970,1.993514,4.692408,4.787107,0.000000,17.258589,4.039001,0,0,17.539362,5.527666,16.545700,5.559248,1,0,19.631453,0,3.256049,5.591140,13.856814,7.822004,17.936430,8.273505,16.866825,8.229484,16.210056,8.230467,15.494188,8.835340,16.792892,9.943880,15.943923,10.058193,16.920061,0,0.00087,0.00066,0.00081,0.00083,0.00065,0.00070,0.01518,0.00284,-1.47881,0.09916,3.27755,,
4.265,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.724136,26.118477,77.535500,56.982708,1.949794,4.693811,4.786325,0.000000,17.261400,4.038505,0,0,17.529907,5.526845,16.560438,5.557596,1,0,19.622288,0,3.261333,5.588613,13.845533,7.823622,17.922905,8.277883,16.880125,8.230680,16.230042,8.224945,15.506923,8.847598,16.806358,9.945130,15.941213,10.059654,16.919142,0,0.00087,0.00067,0.00084,0.00088,0.00064,0.00072,0.01456,0.00199,-1.48013,0.09897,3.27776,,
4.266,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.935837,26.498150,77.554337,56.237446,1.906074,4.695215,4.785408,0.000000,17.264212,4.038009,0,0,17.520452,5.526022,16.575176,5.555959,1,0,19.613123,0,3.266616,5.586086,13.834251,7.825239,17.909380,8.282259,16.893425,8.231877,16.250029,8.219423,15.519658,8.859855,16.819824,9.946382,15.938502,10.061114,16.918221,0,0.00087,0.00066,0.00084,0.00090,0.00062,0.00072,0.01388,0.00180,-1.48055,0.09898,3.27799,,
4.267,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.911713,27.083158,77.755730,55.763058,1.850499,4.696520,4.784108,0.000000,17.259878,4.037841,0,0,17.512398,5.525455,16.587229,5.556134,1,0,19.604620,0,3.271450,5.587523,13.822918,7.825154,17.896610,8.282583,16.905037,8.231673,16.269320,8.215415,15.545766,8.872591,16.832733,9.947403,15.938346,10.062085,16.917549,0,0.00088,0.00065,0.00081,0.00092,0.00063,0.00074,0.01368,0.00141,-1.48096,0.09931,3.27782,,
4.268,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.806442,27.738817,78.019943,55.381874,1.790844,4.697792,4.782726,0.000000,17.253088,4.037787,0,0,17.504824,5.524975,16.598360,5.556690,1,0,19.596342,0,3.276129,5.590324,13.811566,7.824484,17.884100,8.281513,16.916067,8.230988,16.288372,8.211926,15.576477,8.885493,16.845451,9.948346,15.939069,10.062888,16.916960,0,0.00086,0.00065,0.00087,0.00096,0.00064,0.00072,0.01448,0.00119,-1.47949,0.09940,3.27752,,
4.269,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.701157,28.394478,78.284157,55.000690,1.731190,4.699064,4.781195,0.000000,17.246298,4.037734,0,0,17.497252,5.524495,16.609489,5.558171,1,0,19.588066,0,3.280808,5.593125,13.800215,7.823814,17.871588,8.280443,16.927099,8.230303,16.307426,8.208439,15.607187,8.898395,16.858170,9.949288,15.939793,10.063691,16.916372,0,0.00087,0.00067,0.00093,0.00102,0.00063,0.00072,0.01318,0.00109,-1.48111,0.09923,3.27727,,
4.270,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.595886,29.050138,78.548370,54.619507,1.671536,4.700335,4.779633,0.000000,17.239508,4.037680,0,0,17.489677,5.524015,16.620619,5.559848,1,0,19.579790,0,3.285487,5.595926,13.788863,7.823145,17.859077,8.279372,16.938129,8.229617,16.326479,8.204950,15.637897,8.911297,16.870888,9.950231,15.940516,10.064494,16.915785,0,0.00086,0.00067,0.00093,0.00103,0.00062,0.00071,0.01214,0.00111,-1.48816,0.09942,3.27704,,
4.271,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.813126,30.431969,78.706268,54.493904,1.613287,4.701468,4.778007,0.000000,17.235182,4.037402,0,0,17.484713,5.524066,16.624084,5.561124,1,0,19.571833,0,3.290054,5.597888,13.777379,7.821849,17.844114,8.277360,16.948141,8.226323,16.334698,8.203881,15.654083,8.917042,16.874960,9.953103,15.940511,10.066781,16.914555,0,0.00085,0.00069,0.00095,0.00111,0.00064,0.00073,0.01133,0.00120,-1.47936,0.09966,3.27720,,
4.272,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.797241,32.063663,78.827583,54.456245,1.555523,4.702554,4.776366,0.000000,17.231703,4.037045,0,0,17.480642,5.524300,16.624912,5.562317,1,0,19.563984,0,3.294582,5.599562,13.765849,7.820338,17.828308,8.275023,16.957800,8.222131,16.339190,8.203645,15.665270,8.920324,16.876059,9.956639,15.940256,10.069578,16.913103,0,0.00098,0.00069,0.00096,0.00122,0.00063,0.00073,0.01077,0.00109,-1.47980,0.09957,3.27751,,
4.273,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.781357,33.695358,78.948898,54.418587,1.497759,4.703640,4.774602,0.000000,17.228224,4.036690,0,0,17.476574,5.524533,16.625740,5.563144,1,0,19.556137,0,3.299110,5.601235,13.754319,7.818827,17.812502,8.272686,16.967459,8.217939,16.343681,8.203407,15.676457,8.923607,16.877155,9.960176,15.940001,10.072375,16.911652,0,0.00119,0.00069,0.00089,0.00124,0.00061,0.00073,0.00946,0.00082,-1.47929,0.09962,3.27736,,
4.274,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.765488,35.327053,79.070213,54.380924,1.439994,4.704725,4.772812,0.000000,17.224745,4.036334,0,0,17.472504,5.524766,16.626568,5.563893,1,0,19.548288,0,3.303638,5.602909,13.742789,7.817315,17.796696,8.270349,16.977119,8.213747,16.348173,8.203171,15.687645,8.926889,16.878254,9.963712,15.939747,10.075172,16.910200,0,0.00136,0.00069,0.00086,0.00126,0.00059,0.00073,0.00804,0.00077,-1.47986,0.09991,3.27706,,
4.275,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.342331,37.508190,79.109055,54.447277,1.382252,4.705333,4.770775,0.000000,17.221790,4.035920,0,0,17.468042,5.525673,16.626780,5.564654,1,0,19.540646,0,3.308308,5.603814,13.731323,7.822675,17.781754,8.238190,16.967213,8.189075,16.338011,8.200558,15.688395,8.928769,16.880138,9.964733,15.939133,10.077294,16.907701,0,0.00176,0.00072,0.00086,0.00124,0.00058,0.00073,0.00648,0.00076,-1.47828,0.10008,3.27675,,
4.276,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.779053,39.878384,79.119514,54.549419,1.324518,4.705777,4.768685,0.000000,17.219017,4.035487,0,0,17.463444,5.526813,16.626780,5.565418,1,0,19.533073,0,3.313026,5.604456,13.719880,7.830398,17.767109,8.195768,16.950575,8.157357,16.322803,8.197128,15.685554,8.930166,16.882296,9.964890,15.938396,10.079185,16.904840,0,0.00256,0.00074,0.00086,0.00134,0.00057,0.00073,0.00615,0.00076,-1.48072,0.10008,3.27645,,
4.277,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.215775,42.248577,79.129967,54.651562,1.266783,4.706221,4.766304,0.000000,17.216244,4.035053,0,0,17.458847,5.527951,16.626780,5.566374,1,0,19.525501,0,3.317745,5.605097,13.708436,7.838121,17.752464,8.153348,16.933935,8.125639,16.307598,8.193699,15.682713,8.931564,16.884453,9.965046,15.937657,10.081075,16.901981,0,0.00317,0.00080,0.00087,0.00137,0.00056,0.00072,0.00606,0.00076,-1.47665,0.10032,3.27659,,
4.278,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.652496,44.618771,79.140427,54.753700,1.209049,4.706665,4.763862,0.000000,17.213469,4.034620,0,0,17.454248,5.529090,16.626780,5.567372,1,0,19.517929,0,3.322464,5.605739,13.696993,7.845845,17.737820,8.110927,16.917297,8.093920,16.292393,8.190269,15.679872,8.932961,16.886610,9.965202,15.936919,10.082965,16.899122,0,0.00333,0.00083,0.00085,0.00143,0.00055,0.00071,0.00582,0.00069,-1.47950,0.10060,3.27690,,
4.279,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.836121,45.709599,79.177139,55.035843,1.149311,4.706972,4.761312,0.000000,17.213663,4.034364,0,0,17.450787,5.529774,16.626780,5.568521,1,0,19.509653,0,3.327198,5.606610,13.685476,7.856573,17.727562,8.076914,16.954140,8.066071,16.318529,8.189979,15.686971,8.932906,16.888235,9.963971,15.936955,10.085732,16.899075,0,0.00346,0.00084,0.00086,0.00143,0.00057,0.00069,0.00567,0.00068,-1.48078,0.10056,3.27664,,
4.280,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.276733,46.360218,79.222893,55.379921,1.088884,4.707232,4.758740,0.000000,17.214876,4.034168,0,0,17.447716,5.530300,16.626780,5.569700,1,0,19.501133,0,3.331938,5.607561,13.673934,7.868334,17.718815,8.045794,17.009384,8.039554,16.358892,8.190769,15.697491,8.932350,16.889677,9.962263,15.937259,10.088800,16.899996,0,0.00356,0.00084,0.00088,0.00147,0.00055,0.00070,0.00499,0.00068,-1.48039,0.10065,3.27618,,
4.281,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.717331,47.010834,79.268639,55.723999,1.028458,4.707492,4.756402,0.000000,17.216091,4.033973,0,0,17.444645,5.530827,16.626780,5.570208,1,0,19.492613,0,3.336678,5.608511,13.662392,7.880095,17.710070,8.014675,17.064629,8.013036,16.399254,8.191559,15.708012,8.931795,16.891117,9.960555,15.937562,10.091869,16.900917,0,0.00424,0.00090,0.00087,0.00151,0.00057,0.00072,0.00449,0.00068,-1.47996,0.10091,3.27640,,
4.282,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.157944,47.661453,79.314392,56.068077,0.968031,4.707753,4.754113,0.000000,17.217306,4.033778,0,0,17.441574,5.531353,16.626780,5.570574,1,0,19.484093,0,3.341418,5.609462,13.650849,7.891856,17.701323,7.983555,17.119871,7.986518,16.439617,8.192349,15.718532,8.931239,16.892559,9.958847,15.937865,10.094937,16.901838,0,0.00457,0.00093,0.00086,0.00159,0.00056,0.00073,0.00384,0.00068,-1.48106,0.10088,3.27686,,
4.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.341583,47.446220,79.317589,56.570461,0.912650,4.708664,4.752252,0.000000,17.216137,4.033685,0,0,17.440788,5.532632,16.626780,5.569509,1,0,19.474949,0,3.345931,5.605638,13.639597,7.895825,17.690546,7.974061,17.127300,7.978311,16.448029,8.193010,15.714376,8.924747,16.888044,9.957108,15.937980,10.095672,16.902431,0,0.00503,0.00095,0.00084,0.00164,0.00058,0.00073,0.00289,0.00069,-1.48167,0.10062,3.27731,,
4.284,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.780884,46.933060,79.306145,57.127312,0.859006,4.709800,4.750480,0.000000,17.214148,4.033627,0,0,17.440788,5.534169,16.626780,5.568141,1,0,19.465590,0,3.350365,5.600172,13.628443,7.897112,17.679073,7.972007,17.118279,7.976405,16.445448,8.193626,15.705171,8.916213,16.881483,9.955358,15.938029,10.095602,16.902912,0,0.00524,0.00092,0.00082,0.00155,0.00056,0.00073,0.00283,0.00069,-1.47957,0.10078,3.27777,,
4.285,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165.220184,46.419899,79.294693,57.684162,0.805362,4.710935,4.749020,0.000000,17.212160,4.033568,0,0,17.440788,5.535706,16.626780,5.565861,1,0,19.456230,0,3.354800,5.594706,13.617290,7.898400,17.667599,7.969953,17.109255,7.974499,16.442867,8.194242,15.695966,8.907680,16.874922,9.953607,15.938079,10.095532,16.903391,0,0.00547,0.00091,0.00078,0.00148,0.00056,0.00073,0.00287,0.00069,-1.47981,0.10096,3.27744,,
4.286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.659500,45.906738,79.283249,58.241013,0.751718,4.712070,4.747625,0.000000,17.210171,4.033510,0,0,17.440788,5.537243,16.626780,5.563388,1,0,19.446871,0,3.359235,5.589240,13.606135,7.899688,17.656124,7.967899,17.100231,7.972593,16.440285,8.194860,15.686761,8.899145,16.868361,9.951857,15.938128,10.095464,16.903872,0,0.00561,0.00093,0.00077,0.00146,0.00057,0.00072,0.00321,0.00069,-1.48031,0.10077,3.27683,,
4.287,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.315918,45.220894,79.328056,58.898666,0.697287,4.713343,4.746343,0.000000,17.209293,4.033663,0,0,17.440788,5.535317,16.614727,5.560941,1,0,19.437681,0,3.362855,5.587735,13.595088,7.907423,17.650806,7.962348,17.085619,7.973429,16.429873,8.195054,15.673581,8.888465,16.860134,9.949183,15.938434,10.094912,16.904774,0,0.00584,0.00094,0.00077,0.00145,0.00058,0.00072,0.00310,0.00071,-1.48205,0.10072,3.27667,,
4.288,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167.047043,44.475632,79.392212,59.591003,0.642584,4.714663,4.745083,0.000000,17.208801,4.033888,0,0,17.440788,5.532199,16.598526,5.558499,1,0,19.428549,0,3.366195,5.587592,13.584076,7.917376,17.647608,7.955595,17.069084,7.975209,16.416767,8.195105,15.659034,8.877048,16.851336,9.946191,15.938828,10.094194,16.905821,0,0.00598,0.00097,0.00073,0.00143,0.00056,0.00070,0.00196,0.00071,-1.48035,0.10098,3.27667,,
4.289,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.778168,43.730370,79.456375,60.283337,0.587882,4.715983,4.743932,0.000000,17.208307,4.034114,0,0,17.440788,5.529082,16.582327,5.557295,1,0,19.419416,0,3.369535,5.587450,13.573065,7.927330,17.644409,7.948842,17.052549,7.976988,16.403660,8.195154,15.644486,8.865629,16.842537,9.943199,15.939222,10.093476,16.906870,0,0.00613,0.00097,0.00067,0.00135,0.00056,0.00070,0.00167,0.00072,-1.48124,0.10101,3.27712,,
4.290,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.509293,42.985107,79.520531,60.975674,0.533180,4.717303,4.742802,0.000000,17.207813,4.034339,0,0,17.440788,5.525964,16.566126,5.556351,1,0,19.410284,0,3.372875,5.587307,13.562054,7.937283,17.641209,7.942088,17.036015,7.978767,16.390553,8.195205,15.629939,8.854212,16.833738,9.940207,15.939616,10.092759,16.907917,0,0.00617,0.00096,0.00069,0.00137,0.00057,0.00071,0.00163,0.00070,-1.48044,0.10084,3.27773,,
4.291,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.842422,42.305511,79.526024,61.681049,0.485017,4.718629,4.741802,0.000000,17.210056,4.034795,0,0,17.440788,5.525413,16.551641,5.557375,1,0,19.400640,0,3.375472,5.589335,13.550867,7.951719,17.641518,7.939365,17.026291,7.980329,16.380585,8.194334,15.614971,8.842155,16.823727,9.937586,15.941494,10.092114,16.911016,0,0.00630,0.00096,0.00067,0.00133,0.00056,0.00070,0.00157,0.00060,-1.47759,0.10100,3.27744,,
4.292,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.038605,41.648514,79.511330,62.390915,0.439104,4.719957,4.740830,0.000000,17.213240,4.035330,0,0,17.440788,5.525745,16.537746,5.558814,1,0,19.390821,0,3.377813,5.592111,13.539620,7.967698,17.643032,7.938030,17.018911,7.981816,16.371696,8.193148,15.599858,8.829881,16.813295,9.935092,15.943883,10.091495,16.914820,0,0.00635,0.00095,0.00064,0.00127,0.00055,0.00069,0.00153,0.00059,-1.47996,0.10119,3.27683,,
4.293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.234787,40.991516,79.496643,63.100777,0.393191,4.721285,4.739798,0.000000,17.216423,4.035865,0,0,17.440788,5.526077,16.523849,5.560431,1,0,19.381002,0,3.380154,5.594886,13.528374,7.983676,17.644547,7.936695,17.011532,7.983303,16.362810,8.191961,15.584746,8.817605,16.802866,9.932598,15.946271,10.090876,16.918623,0,0.00654,0.00099,0.00065,0.00129,0.00054,0.00069,0.00154,0.00059,-1.48002,0.10088,3.27667,,
4.294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.430984,40.334518,79.481949,63.810642,0.347278,4.722613,4.738752,0.000000,17.219606,4.036401,0,0,17.440788,5.526409,16.509954,5.562087,1,0,19.371183,0,3.382495,5.597661,13.517127,7.999655,17.646061,7.935359,17.004152,7.984790,16.353922,8.190775,15.569633,8.805329,16.792437,9.930104,15.948660,10.090256,16.922426,0,0.00673,0.00099,0.00066,0.00139,0.00054,0.00070,0.00152,0.00059,-1.48059,0.10087,3.27667,,
4.295,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.324905,39.893318,79.380234,64.452942,0.296376,4.723447,4.737340,0.000000,17.222988,4.037360,0,0,17.440788,5.524607,16.496578,5.562270,1,0,19.360422,0,3.384915,5.600766,13.505801,8.028955,17.662598,7.934838,16.984650,7.985541,16.337038,8.193403,15.551225,8.793427,16.781700,9.926826,15.949545,10.088722,16.923323,0,0.00649,0.00099,0.00066,0.00146,0.00056,0.00070,0.00153,0.00061,-1.47862,0.10108,3.27656,,
4.296,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.114822,39.526371,79.248581,65.071999,0.243758,4.724111,4.735851,0.000000,17.226440,4.038466,0,0,17.440788,5.522071,16.483379,5.562142,1,0,19.349335,0,3.387362,5.603985,13.494449,8.062840,17.684305,7.934597,16.960972,7.986039,16.317404,8.197346,15.531683,8.781652,16.770861,9.923276,15.949912,10.086875,16.923222,0,0.00576,0.00098,0.00065,0.00140,0.00056,0.00069,0.00152,0.00061,-1.48225,0.10090,3.27641,,
4.297,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.904739,39.159424,79.116920,65.691055,0.191139,4.724774,4.733820,0.000000,17.229893,4.039572,0,0,17.440788,5.519535,16.470181,5.562725,1,0,19.338249,0,3.389809,5.607204,13.483096,8.096725,17.706011,7.934355,16.937296,7.986537,16.297770,8.201287,15.512140,8.769878,16.760019,9.919727,15.950280,10.085028,16.923119,0,0.00525,0.00093,0.00064,0.00138,0.00057,0.00069,0.00150,0.00061,-1.47954,0.10065,3.27687,,
4.298,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.694672,38.792477,78.985268,66.310112,0.138521,4.725438,4.731675,0.000000,17.233345,4.040677,0,0,17.440788,5.516999,16.456982,5.563458,1,0,19.327164,0,3.392256,5.610423,13.471744,8.130609,17.727718,7.934114,16.913620,7.987034,16.278135,8.205230,15.492599,8.758104,16.749178,9.916178,15.950647,10.083179,16.923018,0,0.00533,0.00096,0.00064,0.00140,0.00058,0.00069,0.00148,0.00060,-1.48021,0.10078,3.27756,,
4.299,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.460373,38.463848,78.939941,66.881386,0.077863,4.725656,4.729090,0.000000,17.236162,4.042209,0,0,17.453274,5.521057,16.449892,5.567087,1,0,19.315149,0,3.394965,5.612994,13.460637,8.139195,18.350849,7.932530,16.893158,7.986079,16.255903,8.206723,15.476556,8.747213,16.739683,9.912116,15.950625,10.081035,16.922001,0,0.00523,0.00100,0.00064,0.00144,0.00057,0.00071,0.00140,0.00058,-1.48197,0.10083,3.27780,,
4.300,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.217758,38.148399,78.924324,67.436218,0.014439,4.725721,4.726413,0.000000,17.238762,4.043888,0,0,17.470057,5.527384,16.444906,5.571324,1,0,19.302816,0,3.397763,5.615343,13.449615,8.139078,19.180922,7.930485,16.873804,7.984623,16.232777,8.207375,15.461719,8.736627,16.730650,9.907879,15.950469,10.078788,16.920668,0,0.00533,0.00101,0.00062,0.00146,0.00057,0.00070,0.00128,0.00058,-1.48069,0.10057,3.27787,,
4.301,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.975143,37.832951,78.908699,67.991051,-0.048986,4.725786,4.723547,0.000000,17.241360,4.045566,0,0,17.486837,5.533711,16.439919,5.575721,1,0,19.290483,0,3.400562,5.617691,13.438594,8.138961,20.010994,7.928439,16.854450,7.983167,16.209650,8.208025,15.446880,8.726040,16.721619,9.903642,15.950312,10.076540,16.919336,0,0.00488,0.00096,0.00061,0.00152,0.00056,0.00066,0.00123,0.00058,-1.48094,0.10051,3.27812,,
4.302,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.732529,37.517502,78.893082,68.545883,-0.112410,4.725851,4.720640,0.000000,17.243959,4.047245,0,0,17.503620,5.540039,16.434933,5.580152,1,0,19.278149,0,3.403361,5.620039,13.427572,8.138844,20.841066,7.926394,16.835096,7.981711,16.186523,8.208676,15.432042,8.715453,16.712585,9.899405,15.950155,10.074293,16.918005,0,0.00489,0.00092,0.00063,0.00144,0.00056,0.00068,0.00122,0.00059,-1.48033,0.10061,3.27842,,
4.303,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.432770,37.232277,78.869064,69.102791,-0.181505,4.726164,4.717668,0.000000,17.249535,4.048788,0,0,17.541740,5.539729,16.430941,5.581508,1,0,19.265602,0,3.406055,5.621403,13.416574,8.130102,20.482040,7.927269,16.820124,7.981283,16.170675,8.208726,15.419308,8.705158,16.704098,9.895572,15.951580,10.071697,16.919884,0,0.00525,0.00095,0.00063,0.00145,0.00055,0.00069,0.00121,0.00058,-1.47915,0.10059,3.27811,,
4.304,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.113327,36.957447,78.842155,69.660416,-0.252551,4.726563,4.714681,0.000000,17.256132,4.050285,0,0,17.587206,5.537135,16.427290,5.582216,1,0,19.252981,0,3.408713,5.622428,13.405582,8.118393,19.713865,7.929148,16.806660,7.981207,16.157330,8.208570,15.407297,8.694964,16.695797,9.891878,15.953548,10.068981,16.922867,0,0.00554,0.00095,0.00064,0.00147,0.00056,0.00069,0.00121,0.00058,-1.48223,0.10028,3.27758,,
4.305,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.793884,36.682617,78.815247,70.218040,-0.323598,4.726963,4.711489,0.000000,17.262732,4.051783,0,0,17.632669,5.534541,16.423639,5.580642,1,0,19.240358,0,3.411372,5.623453,13.394591,8.106685,18.945688,7.931028,16.793194,7.981132,16.143986,8.208412,15.395287,8.684771,16.687494,9.888184,15.955517,10.066265,16.925850,0,0.00537,0.00096,0.00064,0.00151,0.00054,0.00067,0.00120,0.00060,-1.47852,0.10019,3.27710,,
4.306,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.474442,36.407787,78.788338,70.775665,-0.394644,4.727362,4.708254,0.000000,17.269329,4.053280,0,0,17.678135,5.531947,16.419989,5.578588,1,0,19.227737,0,3.414030,5.624478,13.383600,8.094975,18.177513,7.932908,16.779730,7.981057,16.130640,8.208255,15.383276,8.674576,16.679193,9.884490,15.957486,10.063549,16.928835,0,0.00526,0.00095,0.00066,0.00152,0.00054,0.00066,0.00087,0.00059,-1.47916,0.10036,3.27664,,
4.307,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.002716,36.287426,78.767059,71.389786,-0.470103,4.727148,4.704614,0.000000,17.271383,4.054826,0,0,17.733019,5.530104,16.410889,5.576134,1,0,19.214743,0,3.416453,5.623386,13.372794,8.075396,18.013350,7.931000,16.764952,7.979345,16.115959,8.211810,15.369991,8.664239,16.669950,9.880716,15.959712,10.060488,16.932165,0,0.00518,0.00096,0.00067,0.00150,0.00052,0.00065,0.00076,0.00058,-1.48176,0.10032,3.27686,,
4.308,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.478592,36.220215,78.747719,72.023338,-0.547079,4.726724,4.700888,0.000000,17.271873,4.056389,0,0,17.791145,5.528519,16.399914,5.573597,1,0,19.201618,0,3.418794,5.621565,13.362051,8.053106,18.057020,7.927790,16.749720,7.977070,16.100821,8.216642,15.356269,8.653852,16.660385,9.876917,15.962027,10.057308,16.935617,0,0.00506,0.00092,0.00066,0.00149,0.00052,0.00066,0.00076,0.00058,-1.47935,0.09998,3.27731,,
4.309,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.954468,36.153004,78.728371,72.656891,-0.624056,4.726300,4.696754,0.000000,17.272364,4.057952,0,0,17.849270,5.526933,16.388939,5.572331,1,0,19.188494,0,3.421135,5.619745,13.351308,8.030818,18.100689,7.924579,16.734488,7.974795,16.085680,8.221475,15.342546,8.643465,16.650818,9.873116,15.964341,10.054129,16.939068,0,0.00485,0.00092,0.00068,0.00149,0.00053,0.00066,0.00078,0.00059,-1.47957,0.10004,3.27727,,
