"Time","v3 L COP","v1 xCoM","v2 R COP","37a CoMy (cm)","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.495,0.000000,6.598660,5.287985,0.437063,1,18.864254,13.305652,0,16.579556,13.581262,0.00006,0.09442
0.496,0.000000,6.596225,5.293356,0.367649,1,18.851604,13.286540,0,16.567938,13.599665,0.00024,0.09397
0.497,0.000000,6.593796,5.297666,0.298633,1,18.839567,13.267770,0,16.556749,13.619021,0.00006,0.09424
0.498,0.000000,6.591390,5.297140,0.233292,1,18.833187,13.252155,0,16.549517,13.647154,0.00012,0.09439
0.499,0.000000,6.588965,5.296257,0.167950,1,18.826807,13.236540,0,16.542282,13.675286,0.00006,0.09436
0.500,0.000000,6.586457,5.293752,0.102608,1,18.820427,13.220925,0,16.535048,13.703419,0.00031,0.09412
0.501,0.000000,6.583919,5.291803,0.038713,1,18.813587,13.205436,0,16.527412,13.730617,-0.00021,0.09390
0.502,0.000000,6.581244,5.292395,-0.011877,1,18.802511,13.191101,0,16.516085,13.749218,0.00043,0.09396
0.503,0.000000,6.578557,5.293433,-0.062466,1,18.791433,13.176766,0,16.504755,13.767819,0.00000,0.09430
0.504,0.000000,6.575806,5.296507,-0.113056,1,18.780357,13.162432,0,16.493427,13.786421,0.00015,0.09442
0.505,0.000000,6.573047,5.299632,-0.163073,1,18.768148,13.148677,0,16.482115,13.806808,0.00021,0.09427
0.506,0.000000,6.570247,5.302983,-0.207826,1,18.745508,13.140262,0,16.470945,13.843620,0.00012,0.09388
0.507,0.000000,6.567441,5.306004,-0.252580,1,18.722868,13.131845,0,16.459776,13.880433,0.00018,0.09423
0.508,0.000000,6.564607,5.307513,-0.297333,1,18.700228,13.123430,0,16.448605,13.917246,0.00018,0.09457
0.509,0.000000,6.561778,5.308450,-0.342747,1,18.679480,13.114784,0,16.437616,13.951381,0.00015,0.09454
0.510,0.000000,6.558972,5.306778,-0.394248,1,18.676153,13.104026,0,16.428297,13.960871,0.00003,0.09448
0.511,0.000000,6.556173,5.304907,-0.445749,1,18.672827,13.093267,0,16.418978,13.970362,0.00009,0.09433
0.512,0.000000,6.553400,5.302127,-0.497250,1,18.669500,13.082509,0,16.409657,13.979852,0.00015,0.09451
0.513,0.000000,6.550607,5.299585,-0.549516,1,18.664728,13.070853,0,16.400177,13.988815,0.00009,0.09475
0.514,0.000000,6.547725,5.298120,-0.608828,1,18.646648,13.050936,0,16.389219,13.992928,0.00018,0.09491
0.515,0.000000,6.544794,5.296825,-0.668139,1,18.628567,13.031018,0,16.378260,13.997040,0.00012,0.09473
0.516,0.000000,6.541645,5.296302,-0.727451,1,18.610487,13.011100,0,16.367302,14.001152,0.00006,0.09464
0.517,0.000000,6.538450,5.295816,-0.787545,1,18.592220,12.991978,0,16.355999,14.006157,0.00006,0.09509
0.518,0.000000,6.535043,5.295500,-0.854836,1,18.572252,12.980173,0,16.341528,14.019377,0.00003,0.09536
0.519,0.000000,6.531605,5.295437,-0.922127,1,18.552286,12.968368,0,16.327055,14.032597,0.00015,0.09516
0.520,0.000000,6.528022,5.296531,-0.989418,1,18.532318,12.956563,0,16.312584,14.045816,0.00003,0.09491
0.521,0.000000,6.524423,5.298024,-1.056277,1,18.512774,12.945089,0,16.298620,14.058323,0.00018,0.09509
0.522,0.000000,6.520751,5.301337,-1.119163,1,18.497120,12.936666,0,16.289330,14.064268,0.00012,0.09527
0.523,0.000000,6.517101,5.304430,-1.182048,1,18.481466,12.928242,0,16.280041,14.070213,0.00015,0.09540
0.524,0.000000,6.513544,5.306520,-1.244933,1,18.465813,12.919818,0,16.270750,14.076159,0.00015,0.09534
0.525,0.000000,6.510049,5.307786,-1.305736,1,18.450357,12.910760,0,16.261700,14.081274,0.00003,0.09500
0.526,0.000000,6.506842,5.305294,-1.347365,1,18.436720,12.895871,0,16.254850,14.078750,0.00015,0.09527
0.527,0.000000,6.503738,5.302415,-1.388994,1,18.423080,12.880982,0,16.248001,14.076226,0.00003,0.09558
0.528,0.000000,6.501114,5.297779,-1.430622,1,18.409443,12.866094,0,16.241150,14.073702,0.00009,0.09570
0.529,0.000000,6.498648,5.293377,-1.468502,1,18.396236,12.851754,0,16.233929,14.071613,0.00003,0.09531
0.530,0.000000,6.496905,5.290042,-1.471869,1,18.387018,12.842466,0,16.223282,14.073526,-0.00003,0.09534
0.531,0.000000,6.495356,5.287040,-1.475237,1,18.377798,12.833179,0,16.212635,14.075439,0.00009,0.09570
0.532,0.000000,6.494687,5.285560,-1.478605,1,18.368580,12.823891,0,16.201988,14.077353,0.00015,0.09564
0.533,0.000000,6.494205,5.284371,-1.476333,1,18.358953,12.814318,0,16.191851,14.079623,0.00009,0.09558
0.534,0.000000,6.494576,5.284514,-1.422160,1,18.345585,12.802115,0,16.186403,14.085193,0.00009,0.09534
0.535,0.000000,6.495118,5.284934,-1.367987,1,18.332214,12.789914,0,16.180954,14.090762,0.00015,0.09528
0.536,0.000000,6.496436,5.286609,-1.313814,1,18.318846,12.777712,0,16.175507,14.096332,0.00021,0.09558
0.537,0.000000,6.497928,5.288465,-1.254323,1,18.305483,12.765165,0,16.169666,14.103199,0.00015,0.09567
0.538,0.000000,6.500215,5.291139,-1.145882,1,18.292200,12.749453,0,16.160221,14.122005,0.00012,0.09558
0.539,0.000000,6.502693,5.293506,-1.037441,1,18.278915,12.733739,0,16.150776,14.140811,-0.00006,0.09507
0.540,0.000000,6.506042,5.294472,-0.929000,1,18.265631,12.718026,0,16.141331,14.159616,0.00015,0.09542
0.541,0.000000,6.509587,5.294745,-0.816575,1,18.253155,12.703441,0,16.131598,14.177700,0.00027,0.09561
0.542,0.000000,6.514028,5.291861,-0.667477,1,18.248106,12.699242,0,16.119196,14.189131,0.00021,0.09549
0.543,0.000000,6.518667,5.288860,-0.518378,1,18.243057,12.695042,0,16.106796,14.200562,-0.00003,0.09531
0.544,0.000000,6.524217,5.285328,-0.369280,1,18.238008,12.690843,0,16.094395,14.211992,0.00043,0.09519
0.545,0.000000,6.529963,5.282334,-0.218269,1,18.232727,12.685826,0,16.082319,14.223826,0.00024,0.09534
0.546,0.000000,6.536606,5.281793,-0.049665,1,18.225307,12.673290,0,16.073231,14.239375,0.00015,0.09558
0.547,0.000000,6.543380,5.281569,0.118939,1,18.217888,12.660754,0,16.064142,14.254925,0.00015,0.09561
0.548,0.000000,6.550756,5.282789,0.287543,1,18.210470,12.648219,0,16.055052,14.270473,-0.00012,0.09519
0.549,0.000000,6.558165,5.283928,0.455340,1,18.202341,12.635340,0,16.045818,14.286492,0.00003,0.09491
0.550,0.000000,6.565720,5.284697,0.615709,1,18.187675,12.619300,0,16.035257,14.306833,-0.00012,0.09506
0.551,0.000000,6.573233,5.285304,0.776078,1,18.173010,12.603261,0,16.024694,14.327174,0.00024,0.09527
0.552,0.000000,6.580551,5.285173,0.936447,1,18.158344,12.587221,0,16.014132,14.347514,-0.00012,0.09503
0.553,0.000000,6.587768,5.284894,1.094004,1,18.144140,12.572048,0,16.003571,14.367121,0.00015,0.09479
0.554,0.000000,6.594520,5.283938,1.225691,1,18.134182,12.564842,0,15.993021,14.379969,0.00012,0.09452
0.555,0.000000,6.601142,5.282863,1.357377,1,18.124224,12.557637,0,15.982471,14.392817,0.00018,0.09457
0.556,0.000000,6.607172,5.281247,1.489064,1,18.114265,12.550431,0,15.971921,14.405664,0.00015,0.09482
0.557,0.000000,6.613075,5.279529,1.614629,1,18.104568,12.543182,0,15.961229,14.417419,0.00006,0.09485
0.558,0.000000,6.618409,5.277345,1.683852,1,18.097288,12.535531,0,15.949230,14.419108,0.00018,0.09461
0.559,0.000000,6.623599,5.274992,1.753076,1,18.090010,12.527881,0,15.937231,14.420797,0.00003,0.09424
0.560,0.000000,6.628133,5.271869,1.822299,1,18.082729,12.520229,0,15.925232,14.422486,0.00003,0.09454
0.561,0.000000,6.632461,5.268551,1.885381,1,18.075306,12.512334,0,15.913970,14.426946,0.00037,0.09475
0.562,0.000000,6.635850,5.264342,1.891935,1,18.066549,12.502188,0,15.909489,14.456900,0.00003,0.09458
0.563,0.000000,6.638990,5.260198,1.898489,1,18.057795,12.492041,0,15.905008,14.486855,0.00018,0.09439
0.564,0.000000,6.640995,5.256350,1.905043,1,18.049038,12.481894,0,15.900527,14.516809,0.00015,0.09421
0.565,0.000000,6.642787,5.252826,1.904070,1,18.040430,12.471720,0,15.895305,14.543904,-0.00003,0.09421
0.566,0.000000,6.643615,5.250777,1.833813,1,18.033188,12.461300,0,15.883255,14.544688,0.00027,0.09457
0.567,0.000000,6.644272,5.248934,1.763557,1,18.025946,12.450879,0,15.871205,14.545472,0.00000,0.09460
0.568,0.000000,6.644150,5.248027,1.693300,1,18.018703,12.440459,0,15.859156,14.546256,0.00027,0.09445
0.569,0.000000,6.643852,5.247149,1.619848,1,18.010784,12.429943,0,15.847330,14.547880,0.00000,0.09406
0.570,0.000000,6.642754,5.246393,1.516988,1,17.996641,12.418547,0,15.837571,14.557243,0.00040,0.09436
0.571,0.000000,6.641550,5.245695,1.414128,1,17.982496,12.407150,0,15.827811,14.566607,0.00012,0.09466
0.572,0.000000,6.639861,5.245259,1.311268,1,17.968353,12.395754,0,15.818052,14.575971,0.00006,0.09457
0.573,0.000000,6.638195,5.244957,1.209574,1,17.954779,12.384424,0,15.808707,14.582698,0.00015,0.09445
0.574,0.000000,6.636627,5.245265,1.118615,1,17.946449,12.373712,0,15.803179,14.565159,0.00006,0.09424
0.575,0.000000,6.635122,5.245723,1.027655,1,17.938120,12.362998,0,15.797651,14.547621,-0.00018,0.09433
0.576,0.000000,6.633899,5.246868,0.936696,1,17.929789,12.352285,0,15.792123,14.530082,-0.00009,0.09460
0.577,0.000000,6.632733,5.248162,0.852035,1,17.920774,12.341827,0,15.787443,14.513550,0.00003,0.09476
0.578,0.000000,6.631821,5.250133,0.825334,1,17.905466,12.333724,0,15.790564,14.506286,0.00012,0.09461
0.579,0.000000,6.631045,5.252239,0.798634,1,17.890158,12.325621,0,15.793685,14.499021,0.00000,0.09436
0.580,0.000000,6.630891,5.254962,0.771933,1,17.874849,12.317517,0,15.796806,14.491756,0.00003,0.09487
0.581,0.000000,6.630991,5.257759,0.753038,1,17.858837,12.309048,0,15.800817,14.484588,0.00003,0.09521
0.582,0.000000,6.632252,5.260887,0.805985,1,17.836329,12.297218,0,15.813007,14.478305,0.00027,0.09509
0.583,0.000000,6.633783,5.263815,0.858931,1,17.813820,12.285388,0,15.825198,14.472021,0.00024,0.09488
0.584,0.000000,6.636550,5.265834,0.911877,1,17.791311,12.273558,0,15.837390,14.465737,0.00015,0.09509
0.585,0.000000,6.639565,5.267426,0.971466,1,17.770418,12.262379,0,15.850487,14.459556,0.00012,0.09527
0.586,0.000000,6.643708,5.267073,1.092187,1,17.764406,12.257193,0,15.871923,14.454309,0.00009,0.09540
0.587,0.000000,6.648119,5.266537,1.212909,1,17.758392,12.252007,0,15.893359,14.449061,0.00027,0.09531
0.588,0.000000,6.653750,5.265167,1.333631,1,17.752380,12.246820,0,15.914796,14.443814,0.00009,0.09497
0.589,0.000000,6.659595,5.263912,1.457528,1,17.745556,12.241512,0,15.937948,14.438224,0.00015,0.09503
0.590,0.000000,6.666413,5.263177,1.610650,1,17.731268,12.235081,0,15.976892,14.429470,-0.00018,0.09539
0.591,0.000000,6.673299,5.262493,1.763771,1,17.716982,12.228650,0,16.015835,14.420717,0.00006,0.09549
0.592,0.000000,6.680497,5.262035,1.916893,1,17.702694,12.222219,0,16.054779,14.411964,0.00024,0.09513
0.593,0.000000,6.687677,5.261526,2.067196,1,17.688200,12.214942,0,16.095568,14.402932,0.00027,0.09488
0.594,0.000000,6.694776,5.260786,2.191554,1,17.671801,12.199885,0,16.153341,14.391331,0.00027,0.09524
0.595,0.000000,6.701853,5.260196,2.315912,1,17.655399,12.184828,0,16.211113,14.379729,0.00000,0.09528
0.596,0.000000,6.708827,5.260291,2.440269,1,17.638998,12.169771,0,16.268887,14.368129,0.00003,0.09531
0.597,0.000000,6.715723,5.260736,2.559100,1,17.623045,12.155390,0,16.325800,14.357069,0.00000,0.09509
0.598,0.000000,6.722260,5.262779,2.627062,1,17.611219,12.147223,0,16.374815,14.350999,0.00024,0.09473
0.599,0.000000,6.728581,5.264983,2.695024,1,17.599392,12.139055,0,16.423830,14.344929,0.00031,0.09491
0.600,0.000000,6.733915,5.267919,2.762985,1,17.587566,12.130889,0,16.472845,14.338859,0.00024,0.09512
0.601,0.000000,6.738956,5.270740,2.823320,1,17.576067,12.122631,0,16.521574,14.332026,0.00015,0.09509
0.602,0.000000,6.742658,5.273038,2.813458,1,17.567579,12.113547,0,16.567671,14.318180,0.00024,0.09467
0.603,0.000000,6.746100,5.275055,2.803596,1,17.559093,12.104463,0,16.613770,14.304333,0.00012,0.09448
0.604,0.000000,6.748359,5.275794,2.793734,1,17.550606,12.095378,0,16.659866,14.290486,0.00000,0.09466
0.605,0.000000,6.750416,5.276212,2.777973,1,17.542303,12.086557,0,16.705194,14.277102,0.00027,0.09473
0.606,0.000000,6.751554,5.275170,2.707923,1,17.535688,12.080162,0,16.743431,14.267978,0.00003,0.09476
0.607,0.000000,6.752537,5.274194,2.637872,1,17.529072,12.073767,0,16.781670,14.258853,0.00003,0.09467
0.608,0.000000,6.752810,5.273523,2.567822,1,17.522457,12.067372,0,16.819908,14.249728,0.00015,0.09430
0.609,0.000000,6.752968,5.273283,2.494563,1,17.515251,12.060847,0,16.859636,14.240050,0.00003,0.09442
0.610,0.000000,6.752607,5.275004,2.391770,1,17.502611,12.053129,0,16.913076,14.225275,0.00009,0.09466
0.611,0.000000,6.752178,5.276864,2.288977,1,17.489971,12.045412,0,16.966516,14.210500,0.00003,0.09464
0.612,0.000000,6.751441,5.279354,2.186183,1,17.477331,12.037694,0,17.019957,14.195724,0.00006,0.09427
0.613,0.000000,6.750679,5.281633,2.084311,1,17.464733,12.030250,0,17.071880,14.181796,0.00031,0.09382
0.614,0.000000,6.749806,5.282949,1.990910,1,17.452539,12.025315,0,17.109856,14.175658,0.00012,0.09378
0.615,0.000000,6.748937,5.284278,1.897510,1,17.440346,12.020380,0,17.147829,14.169520,0.00003,0.09378
0.616,0.000000,6.748081,5.285670,1.804109,1,17.428152,12.015446,0,17.185804,14.163382,0.00015,0.09399
0.617,0.000000,6.747273,5.287362,1.714750,1,17.416973,12.010217,0,17.223858,14.156842,0.00009,0.09399
0.618,0.000000,6.746684,5.290415,1.662589,1,17.415121,12.002276,0,17.262650,14.146607,0.00015,0.09372
0.619,0.000000,6.746261,5.293588,1.610427,1,17.413269,11.994336,0,17.301439,14.136373,0.00024,0.09336
0.620,0.000000,6.746598,5.297306,1.558266,1,17.411419,11.986396,0,17.340231,14.126138,0.00006,0.09366
0.621,0.000000,6.747255,5.300878,1.514005,1,17.408712,11.978804,0,17.378843,14.116400,0.00012,0.09399
0.622,0.000000,6.749375,5.303788,1.542467,1,17.398142,11.974411,0,17.415815,14.111237,0.00021,0.09390
0.623,0.000000,6.751888,5.306494,1.570928,1,17.387571,11.970019,0,17.452787,14.106073,0.00012,0.09384
0.624,0.000000,6.756191,5.308273,1.599389,1,17.377003,11.965627,0,17.489759,14.100910,0.00009,0.09357
0.625,0.000000,6.760874,5.309881,1.639329,1,17.366177,11.960714,0,17.526331,14.095133,0.00006,0.09366
0.626,0.000000,6.767289,5.310709,1.784915,1,17.353008,11.951013,0,17.559202,14.083714,0.00015,0.09393
0.627,0.000000,6.774055,5.311547,1.930502,1,17.339838,11.941312,0,17.592072,14.072293,0.00003,0.09402
0.628,0.000000,6.782422,5.312422,2.076089,1,17.326670,11.931610,0,17.624943,14.060873,0.00027,0.09396
0.629,0.000000,6.791107,5.313434,2.231236,1,17.314199,11.922169,0,17.658215,14.049824,-0.00009,0.09345
0.630,0.000000,6.801236,5.315065,2.474379,1,17.308165,11.915125,0,17.695171,14.042181,0.00003,0.09363
0.631,0.000000,6.811641,5.316536,2.717521,1,17.302132,11.908081,0,17.732128,14.034539,0.00006,0.09393
0.632,0.000000,6.823300,5.317284,2.960663,1,17.296097,11.901036,0,17.769087,14.026896,0.00027,0.09393
0.633,0.000000,6.835202,5.317630,3.207430,1,17.289694,11.893785,0,17.805786,14.018355,0.00012,0.09399
0.634,0.000000,6.848207,5.316144,3.487557,1,17.279882,11.884616,0,17.840120,14.001535,0.00003,0.09381
0.635,0.000000,6.861429,5.314787,3.767684,1,17.270071,11.875448,0,17.874454,13.984715,0.00031,0.09357
0.636,0.000000,6.875636,5.314020,4.047811,1,17.260262,11.866280,0,17.908787,13.967896,0.00027,0.09393
0.637,0.000000,6.889972,5.313862,4.325382,1,17.250360,11.857531,0,17.942991,13.951405,0.00009,0.09417
0.638,0.000000,6.904898,5.316486,4.579426,1,17.239647,11.852635,0,17.975994,13.937932,0.00012,0.09415
0.639,0.000000,6.919751,5.318985,4.833471,1,17.228931,11.847739,0,18.008999,13.924460,0.00009,0.09384
0.640,0.000000,6.934277,5.320914,5.087516,1,17.218218,11.842844,0,18.042002,13.910989,0.00031,0.09363
0.641,0.000000,6.948526,5.321937,5.331581,1,17.207968,11.838428,0,18.075075,13.897797,-0.00006,0.09384
0.642,0.000000,6.961522,5.318826,5.483792,1,17.201998,11.838419,0,18.108789,13.887177,0.00009,0.09396
0.643,0.000000,6.974139,5.315367,5.636002,1,17.196028,11.838409,0,18.142504,13.876559,-0.00018,0.09399
0.644,0.000000,6.985032,5.310325,5.788213,1,17.190056,11.838401,0,18.176218,13.865940,0.00018,0.09396
0.645,0.000000,6.995501,5.305740,5.926787,1,17.182571,11.838089,0,18.209103,13.855554,0.00018,0.09345
0.646,0.000000,7.004042,5.303237,5.939853,1,17.161152,11.834998,0,18.234344,13.847297,0.00015,0.09378
0.647,0.000000,7.012163,4.824078,5.952919,1,17.139730,11.831907,0,18.259588,13.839041,0.00015,0.09402
0.648,0.000000,7.018372,2.173486,5.965984,1,17.118311,11.828816,0,18.284830,13.830784,0.00006,0.09405
0.649,0.000000,7.024201,0.000000,5.965597,0,17.097162,11.826020,0,18.308605,13.821633,0.00015,0.09375
0.650,0.000000,7.028298,0.000000,5.841386,0,17.078520,11.825933,0,18.318871,13.804257,0.00012,0.09345
0.651,0.000000,7.032011,0.000000,5.717175,0,17.059877,11.825846,0,18.329136,13.786881,0.00006,0.09344
0.652,0.000000,7.033974,0.000000,5.592964,0,17.041235,11.825758,0,18.339401,13.769506,0.00009,0.09354
0.653,0.000000,7.035496,0.000000,5.460902,0,17.024122,11.826035,0,18.349384,13.753263,0.00012,0.09369
0.654,0.000000,7.035007,0.000000,5.256588,0,17.021082,11.829678,0,18.356785,13.747465,0.00006,0.09369
0.655,0.000000,7.034067,0.000000,5.052273,0,17.018040,11.833320,0,18.364185,13.741667,0.00015,0.09351
0.656,0.000000,7.031065,0.000000,4.847958,0,17.014999,11.836961,0,18.371586,13.735868,0.00012,0.09314
0.657,0.000000,7.027718,0.000000,4.640405,0,17.010155,11.841145,0,18.381468,13.729516,-0.00003,0.09350
0.658,0.000000,7.022802,0.000000,4.403041,0,16.988712,11.850317,0,18.414192,13.718060,0.00009,0.09375
0.659,0.000000,7.017710,0.000000,4.165679,0,16.967270,11.859488,0,18.446917,13.706606,0.00027,0.09366
0.660,0.000000,7.011813,0.000000,3.928315,0,16.945827,11.868660,0,18.479641,13.695150,0.00040,0.09348
0.661,0.000000,7.005867,0.000000,3.692851,0,16.924963,11.879879,0,18.509943,13.683205,0.00003,0.09329
0.662,0.000000,6.999700,0.000000,3.474859,0,16.909418,11.909940,0,18.517939,13.666742,0.00000,0.09320
0.663,0.000000,6.993556,0.000000,3.256867,0,16.893873,11.940001,0,18.525932,13.650280,0.00006,0.09353
0.664,0.000000,6.987524,0.000000,3.038876,0,16.878328,11.970062,0,18.533928,13.633818,0.00015,0.09372
0.665,0.000000,6.981528,0.000000,2.825201,0,16.862494,12.000155,0,18.542774,13.617551,0.00018,0.09369
0.666,0.000000,6.975699,0.000000,2.651257,0,16.844007,12.030548,0,18.559448,13.603089,0.00027,0.09330
0.667,0.000000,6.969866,0.000000,2.477314,0,16.825523,12.060942,0,18.576122,13.588628,0.00006,0.09320
0.668,0.000000,6.964019,0.000000,2.303370,0,16.807037,12.091334,0,18.592796,13.574167,0.00024,0.09353
0.669,0.000000,6.958160,0.000000,2.132124,0,16.790142,12.123151,0,18.609985,13.560128,0.00027,0.09366
0.670,0.000000,6.952249,0.000000,1.985707,0,16.787874,12.168068,0,18.631895,13.549981,0.00012,0.09366
0.671,0.000000,6.946378,0.000000,1.839291,0,16.785608,12.212985,0,18.653805,13.539834,0.00009,0.09351
0.672,0.000000,6.940694,0.000000,1.692875,0,16.783342,12.257902,0,18.675716,13.529687,0.00012,0.09320
0.673,0.000000,6.935078,0.000000,1.547257,0,16.779682,12.304068,0,18.697886,13.519111,0.00049,0.09362
0.674,0.000000,6.929775,0.000000,1.408986,0,16.763201,12.361714,0,18.722456,13.504596,0.00012,0.09399
0.675,0.000000,6.924510,0.000000,1.270716,0,16.746719,12.419362,0,18.747025,13.490081,0.00003,0.09402
0.676,0.000000,6.919413,0.000000,1.132446,0,16.730236,12.477009,0,18.771593,13.475566,0.00009,0.09369
0.677,0.000000,6.914313,0.000000,0.993496,0,16.714754,12.533810,0,18.794052,13.461653,-0.00012,0.09348
0.678,0.000000,6.909203,0.000000,0.848291,0,16.708458,12.582816,0,18.797085,13.453269,-0.00015,0.09366
0.679,0.000000,6.904057,0.000000,0.703087,0,16.702164,12.631822,0,18.800117,13.444886,0.00003,0.09375
0.680,0.000000,6.898747,0.000000,0.557883,0,16.695868,12.680828,0,18.803150,13.436503,-0.00012,0.09381
0.681,0.000000,6.893375,0.000000,0.414002,0,16.689676,12.727720,0,18.806175,13.428259,0.00015,0.09381
0.682,0.000000,6.887724,0.000000,0.282308,0,16.684433,12.755148,0,18.809143,13.421290,-0.00012,0.09348
0.683,0.000000,6.882047,0.000000,0.150614,0,16.679190,12.782577,0,18.812109,13.414323,0.00027,0.09360
0.684,0.000000,6.876252,0.000000,0.018920,0,16.673946,12.810004,0,18.815077,13.407354,0.00000,0.09396
0.685,0.000000,6.870527,0.000000,-0.111436,0,16.668488,12.838099,0,18.819450,13.400206,0.00012,0.09418
0.686,0.000000,6.865123,0.000000,-0.229486,0,16.661041,12.872333,0,18.836767,13.391394,0.00000,0.09406
0.687,0.000000,6.859837,0.000000,-0.347535,0,16.653593,12.906567,0,18.854084,13.382582,0.00018,0.09390
0.688,0.000000,6.855089,0.000000,-0.465585,0,16.646147,12.940800,0,18.871401,13.373770,0.00043,0.09430
0.689,0.000000,6.850427,0.000000,-0.578990,0,16.638208,12.973826,0,18.887407,13.364320,0.00009,0.09445
0.690,0.000000,6.846154,0.000000,-0.649649,0,16.625759,12.995746,0,18.891352,13.348997,0.00009,0.09460
0.691,0.000000,6.841954,0.000000,-0.720308,0,16.613308,13.017665,0,18.895298,13.333675,0.00015,0.09457
0.692,0.000000,6.838082,0.000000,-0.790967,0,16.600859,13.039584,0,18.899244,13.318354,0.00000,0.09427
0.693,0.000000,6.834322,0.000000,-0.857288,0,16.588951,13.061871,0,18.903919,13.304320,-0.00003,0.09451
0.694,0.000000,6.831073,0.000000,-0.883685,0,16.582035,13.087539,0,18.915304,13.302146,0.00015,0.09485
0.695,0.000000,6.827948,0.000000,-0.910083,0,16.575121,13.113208,0,18.926687,13.299972,0.00021,0.09488
0.696,0.000000,6.825394,0.000000,-0.936480,0,16.568207,13.138877,0,18.938072,13.297797,0.00009,0.09452
0.697,0.000000,6.822947,0.000000,-0.959604,0,16.561178,13.165215,0,18.949530,13.294793,0.00012,0.09454
0.698,0.000000,6.820991,0.000000,-0.952598,0,16.553102,13.197721,0,18.961649,13.284151,0.00012,0.09494
0.699,0.000000,6.819170,0.000000,-0.945592,0,16.545027,13.230227,0,18.973770,13.273508,0.00027,0.09497
0.700,0.000000,6.817964,0.000000,-0.938586,0,16.536949,13.262733,0,18.985889,13.262865,-0.00012,0.09509
0.701,0.000000,6.816912,0.000000,-0.930118,0,16.529022,13.295359,0,18.997860,13.251424,0.00012,0.09482
0.702,0.000000,6.816569,0.000000,-0.908193,0,16.522453,13.329091,0,19.008448,13.232635,-0.00006,0.09482
0.703,0.000000,6.816306,0.000000,-0.886269,0,16.515884,13.362823,0,19.019033,13.213844,-0.00009,0.09506
0.704,0.000000,6.816407,0.000000,-0.864344,0,16.509315,13.396556,0,19.029621,13.195055,0.00003,0.09524
0.705,0.000000,6.816512,0.000000,-0.842100,0,16.502962,13.429716,0,19.039066,13.177079,0.00018,0.09509
0.706,0.000000,6.816637,0.000000,-0.816920,0,16.498587,13.457607,0,19.037996,13.166601,-0.00009,0.09458
0.707,0.000000,6.816779,0.000000,-0.791739,0,16.494211,13.485498,0,19.036928,13.156122,0.00000,0.09466
0.708,0.000000,6.817004,0.000000,-0.766559,0,16.489836,13.513389,0,19.035858,13.145644,0.00015,0.09503
0.709,0.000000,6.817265,0.000000,-0.742047,0,16.485291,13.542130,0,19.034498,13.134998,0.00003,0.09500
0.710,0.000000,6.817689,0.000000,-0.723692,0,16.479177,13.578701,0,19.030479,13.122811,0.00009,0.09491
0.711,0.657699,6.818130,0.000000,-0.705336,0,16.473063,13.615272,0,19.026459,13.110625,0.00024,0.09479
0.712,4.311585,6.818644,0.000000,-0.686980,0,16.466949,13.651842,1,19.022440,13.098438,0.00012,0.09479
0.713,7.307734,6.819194,0.000000,-0.667981,0,16.461140,13.686875,1,19.019047,13.086017,0.00009,0.09500
0.714,7.307521,6.819910,0.000000,-0.643067,0,16.458126,13.707756,1,19.021414,13.071431,0.00015,0.09518
0.715,7.307305,6.820731,0.000000,-0.618152,0,16.455112,13.728637,1,19.023783,13.056847,0.00027,0.09500
0.716,7.307077,6.822031,0.000000,-0.593237,0,16.452099,13.749517,1,19.026152,13.042261,-0.00012,0.09452
0.717,7.306825,6.823459,0.000000,-0.565720,0,16.448698,13.771109,1,19.028254,13.028595,0.00015,0.09460
0.718,7.306458,6.825471,0.000000,-0.514249,0,16.441729,13.799236,1,19.027906,13.023387,-0.00009,0.09491
0.719,7.306086,6.827548,0.000000,-0.462778,0,16.434759,13.827364,1,19.027557,13.018179,0.00012,0.09482
0.720,7.305689,6.829918,0.000000,-0.411307,0,16.427792,13.855492,1,19.027210,13.012972,0.00040,0.09464
0.721,7.305308,6.832307,0.000000,-0.356875,0,16.420673,13.884880,1,19.025711,13.007224,-0.00021,0.09436
0.722,7.304995,6.834787,0.000000,-0.275194,0,16.412189,13.925872,1,19.013626,12.996513,0.00009,0.09436
0.723,7.304664,6.837359,0.000000,-0.193514,0,16.403706,13.966863,1,19.001543,12.985802,0.00015,0.09469
0.724,7.304258,6.840353,0.000000,-0.111833,0,16.395220,14.007854,1,18.989458,12.975091,-0.00006,0.09485
0.725,7.303803,6.843545,0.000000,-0.027340,0,16.386908,14.045608,1,18.977703,12.964577,0.00000,0.09473
0.726,7.303127,6.847636,0.000000,0.083038,0,16.380167,14.053573,1,18.968992,12.955880,0.00024,0.09433
0.727,7.302436,6.851918,0.000000,0.193416,0,16.373428,14.061537,1,18.960279,12.947184,0.00012,0.09451
0.728,7.301677,6.857074,0.000000,0.303794,0,16.366690,14.069501,1,18.951567,12.938487,0.00015,0.09478
0.729,7.300937,6.862327,0.000000,0.415746,0,16.359827,14.085489,1,18.942343,12.930101,0.00015,0.09473
0.730,7.300283,6.868017,0.000000,0.542193,0,16.351820,14.175327,1,18.928411,12.924582,0.00015,0.09461
0.731,7.299602,6.873733,0.000000,0.668639,0,16.343813,14.265166,1,18.914480,12.919064,0.00012,0.09439
