"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","3 Platform","2 Trdml","1 Synch"
0.366,0,0,0.000000,0.000000,6.989823,1.48407,0.09822,3.27667
0.367,0,0,0.000000,0.000000,6.990980,1.48514,0.09786,3.27667
0.368,0,0,0.000000,0.000000,6.990364,1.48399,0.09793,3.27692
0.369,0,0,0.000000,0.000000,6.988297,1.48453,0.09803,3.27745
0.370,0,0,0.000000,0.000000,6.986016,1.48369,0.09784,3.27778
0.371,0,0,0.000000,0.000000,6.983558,1.48079,0.09768,3.27785
0.372,0,0,0.000000,0.000000,6.982358,1.48430,0.09771,3.27793
0.373,0,0,0.000000,0.000000,6.982187,1.48499,0.09783,3.27800
0.374,0,0,0.000000,0.000000,6.982095,1.48384,0.09780,3.27812
0.375,0,0,0.000000,0.000000,6.982068,1.48232,0.09760,3.27827
0.376,0,0,0.000000,0.000000,6.980648,1.48460,0.09759,3.27782
0.377,0,0,0.000000,0.000000,6.978090,1.48438,0.09789,3.27668
0.378,0,0,0.000000,0.000000,6.974741,1.48239,0.09792,3.27631
0.379,0,0,0.000000,0.000000,6.970746,1.48224,0.09772,3.27684
0.380,0,0,0.000000,0.000000,6.966882,1.48338,0.09781,3.27702
0.381,0,0,0.000000,0.000000,6.963126,1.48460,0.09816,3.27680
0.382,0,0,0.000000,0.000000,6.959226,1.48376,0.09805,3.27671
0.383,0,0,0.000000,0.000000,6.955207,1.48308,0.09791,3.27678
0.384,0,0,0.000000,0.000000,6.950522,1.48422,0.09817,3.27714
0.385,0,0,0.000000,0.000000,6.945292,1.48407,0.09840,3.27783
0.386,0,0,0.000000,0.000000,6.939303,1.48499,0.09833,3.27788
0.387,0,0,0.000000,0.000000,6.932693,1.48521,0.09846,3.27720
0.388,0,0,0.000000,0.000000,6.925431,1.48415,0.09890,3.27693
0.389,0,0,0.000000,0.000000,6.917636,1.48232,0.09901,3.27716
0.390,0,0,0.000000,0.000000,6.909666,1.48178,0.09896,3.27728
0.391,0,0,0.000000,0.000000,6.901553,1.48499,0.09916,3.27728
0.392,0,0,0.000000,0.000000,6.893585,1.48262,0.09938,3.27721
0.393,0,0,0.000000,0.000000,6.885735,1.48453,0.09939,3.27706
0.394,0,0,0.000000,0.000000,6.877171,1.48262,0.09931,3.27694
0.395,0,0,0.000000,0.000000,6.868021,1.47980,0.09946,3.27687
0.396,0,0,0.000000,0.000000,6.857376,1.48430,0.09961,3.27704
0.397,0,0,0.000000,0.000000,6.845508,1.48438,0.09944,3.27749
0.398,0,0,0.000000,0.000000,6.833233,1.48422,0.09933,3.27760
0.399,0,0,0.000000,0.000000,6.820624,1.47758,0.09955,3.27729
0.400,0,0,0.000000,0.000000,6.808945,1.48460,0.09956,3.27713
0.401,0,0,0.000000,0.000000,6.798028,1.48720,0.09926,3.27713
0.402,0,0,0.000000,0.000000,6.788116,1.48445,0.09916,3.27738
0.403,0,0,0.000000,0.000000,6.779028,1.48376,0.09937,3.27791
0.404,0,0,0.000000,0.000000,6.770700,1.48384,0.09923,3.27799
0.405,0,0,0.000000,0.000000,6.762994,1.48529,0.09881,3.27753
0.406,0,0,0.000000,0.000000,6.755948,1.48384,0.09877,3.27725
0.407,0,0,0.000000,0.000000,6.749442,1.48438,0.09887,3.27717
0.408,0,0,0.000000,0.000000,6.743651,1.48445,0.09868,3.27720
0.409,0,0,0.000000,0.000000,6.738445,1.48308,0.09834,3.27735
0.410,0,0,0.000000,0.000000,6.734520,1.48262,0.09816,3.27733
0.411,0,0,0.000000,0.000000,6.731642,1.48338,0.09821,3.27710
0.412,0,0,0.000000,0.000000,6.730407,1.48514,0.09820,3.27708
0.413,0,0,0.000000,0.000000,6.730515,1.48445,0.09789,3.27731
0.414,0,0,0.000000,0.000000,6.731065,1.48415,0.09751,3.27744
0.415,0,0,0.000000,0.000000,6.731977,1.48453,0.09754,3.27744
0.416,0,0,0.000000,0.000000,6.732114,1.48491,0.09762,3.27740
0.417,0,0,0.000000,0.000000,6.731618,1.48483,0.09740,3.27732
0.418,0,0,0.000000,0.000000,6.731069,1.48415,0.09706,3.27742
0.419,0,0,0.000000,0.000000,6.730475,1.48300,0.09709,3.27773
0.420,0,0,0.000000,0.000000,6.730787,1.48506,0.09730,3.27761
0.421,0,0,0.000000,0.000000,6.731840,1.48476,0.09727,3.27700
0.422,0,0,0.000000,0.000000,6.733366,1.48331,0.09711,3.27713
0.423,0,0,0.000000,0.000000,6.735278,1.48232,0.09706,3.27812
0.424,0,0,0.000000,0.000000,6.736970,1.48438,0.09715,3.27838
0.425,0,0,0.000000,0.000000,6.738483,1.48468,0.09714,3.27776
0.426,0,0,0.000000,0.000000,6.739694,1.48575,0.09690,3.27719
0.427,0,0,0.000000,0.000000,6.740657,1.48407,0.09663,3.27666
0.428,0,0,0.000000,0.000000,6.741436,1.48422,0.09684,3.27637
0.429,0,0,0.000000,0.000000,6.742065,1.48438,0.09705,3.27637
0.430,0,0,0.000000,0.000000,6.742759,1.48117,0.09688,3.27672
0.431,0,0,0.000000,0.000000,6.743506,1.48361,0.09678,3.27748
0.432,0,0,0.000000,0.000000,6.744533,1.48468,0.09716,3.27779
0.433,0,0,0.000000,0.000000,6.745790,1.48300,0.09738,3.27756
0.434,0,0,0.000000,0.000000,6.747226,1.48483,0.09724,3.27733
0.435,0,0,0.000000,0.000000,6.748810,1.48346,0.09726,3.27710
0.436,0,0,0.000000,0.000000,6.750473,1.48529,0.09758,3.27698
0.437,0,0,0.000000,0.000000,6.752202,1.48354,0.09768,3.27698
0.438,0,0,0.000000,0.000000,6.754316,1.48369,0.09765,3.27722
0.439,0,0,0.000000,0.000000,6.756745,1.48468,0.09760,3.27776
0.440,0,0,0.000000,0.000000,6.759887,1.48346,0.09784,3.27766
0.441,0,0,0.000000,0.000000,6.763611,1.48338,0.09806,3.27682
0.442,0,0,0.000000,0.000000,6.767954,1.48285,0.09804,3.27651
0.443,0,0,0.000000,0.000000,6.772801,1.48445,0.09813,3.27681
0.444,0,0,0.000000,0.000000,6.777970,1.48369,0.09854,3.27705
0.445,0,0,0.000000,0.000000,6.783402,1.48552,0.09867,3.27720
0.446,0,0,0.000000,0.000000,6.788479,1.48354,0.09857,3.27735
0.447,0,0,0.000000,0.000000,6.793266,1.48376,0.09882,3.27751
0.448,0,0,0.000000,0.000000,6.797104,1.48445,0.09911,3.27755
0.449,0,0,0.000000,0.000000,6.800166,1.48445,0.09901,3.27748
0.450,0,0,0.000000,0.000000,6.802537,1.48453,0.09894,3.27747
0.451,0,0,0.000000,0.000000,6.804343,1.48438,0.09935,3.27755
0.452,0,0,0.000000,0.000000,6.805848,1.48293,0.09936,3.27741
0.453,0,0,0.000000,0.000000,6.807107,1.48354,0.09910,3.27703
0.454,0,0,1.601138,0.000000,6.807971,1.48491,0.09918,3.27697
0.455,1,0,4.512299,0.000000,6.808510,1.48407,0.09935,3.27727
0.456,1,0,5.819933,0.000000,6.808449,1.48331,0.09916,3.27726
0.457,1,0,5.815592,0.000000,6.807896,1.48376,0.09900,3.27688
0.458,1,0,5.811297,0.000000,6.806658,1.48354,0.09907,3.27650
0.459,1,0,5.807041,0.000000,6.804861,1.48491,0.09913,3.27612
0.460,1,0,5.803010,0.000000,6.802500,1.48407,0.09907,3.27637
0.461,1,0,5.799162,0.000000,6.799680,1.48209,0.09880,3.27736
0.462,1,0,5.795536,0.000000,6.797187,1.48285,0.09885,3.27761
0.463,1,0,5.792090,0.000000,6.794963,1.48514,0.09897,3.27700
0.464,1,0,5.788817,0.000000,6.793983,1.48506,0.09884,3.27681
0.465,1,0,5.785685,0.000000,6.794019,1.48285,0.09859,3.27712
0.466,1,0,5.782709,0.000000,6.795337,1.48361,0.09871,3.27725
0.467,1,0,5.779860,0.000000,6.797704,1.48415,0.09890,3.27717
0.468,1,0,5.777147,0.000000,6.801145,1.48445,0.09859,3.27713
0.469,1,0,5.774547,0.000000,6.805465,1.48392,0.09833,3.27713
0.470,1,0,5.772007,0.000000,6.810666,1.48354,0.09861,3.27724
0.471,1,0,5.769517,0.000000,6.816588,1.48331,0.09871,3.27746
0.472,1,0,5.767015,0.000000,6.823238,1.48399,0.09845,3.27720
0.473,1,0,5.764500,0.000000,6.830483,1.48384,0.09837,3.27636
0.474,1,0,5.761975,0.000000,6.838465,1.48529,0.09865,3.27612
0.475,1,0,5.759441,0.000000,6.847048,1.48506,0.09870,3.27658
0.476,1,0,5.756921,0.000000,6.856229,1.48483,0.09856,3.27682
0.477,1,0,5.754412,0.000000,6.865899,1.48346,0.09848,3.27682
0.478,1,0,5.751938,0.000000,6.875148,1.48392,0.09872,3.27704
0.479,1,0,5.749493,0.000000,6.884054,1.48361,0.09884,3.27749
0.480,1,0,5.747106,0.000000,6.891592,1.48468,0.09869,3.27781
0.481,1,0,5.744766,0.000000,6.898011,1.48407,0.09868,3.27796
0.482,1,0,5.742508,0.000000,6.903550,1.48544,0.09907,3.27794
0.483,1,0,5.740319,0.000000,6.908369,1.48415,0.09911,3.27771
0.484,1,0,5.738245,0.000000,6.912999,1.48621,0.09890,3.27755
0.485,1,0,5.736266,0.000000,6.917475,1.48499,0.09910,3.27748
0.486,1,0,5.734460,0.000000,6.921534,1.48636,0.09937,3.27740
0.487,1,0,5.732797,0.000000,6.925252,1.48544,0.09917,3.27732
0.488,1,0,5.731352,0.000000,6.928293,1.48376,0.09904,3.27718
0.489,1,0,5.730088,0.000000,6.930779,1.48247,0.09942,3.27695
0.490,1,0,5.729003,0.000000,6.933353,1.48399,0.09946,3.27686
0.491,1,0,5.728066,0.000000,6.935997,1.48262,0.09922,3.27694
0.492,1,0,5.727266,0.000000,6.939541,1.48407,0.09932,3.27719
0.493,1,0,5.726578,0.000000,6.943820,1.48232,0.09955,3.27765
0.494,1,0,5.726081,0.000000,6.948712,1.48323,0.09936,3.27775
0.495,1,0,5.725740,0.000000,6.954107,1.48224,0.09921,3.27745
0.496,1,0,5.725638,0.000000,6.959604,1.48407,0.09941,3.27718
0.497,1,0,5.725732,0.000000,6.965183,1.48575,0.09944,3.27695
0.498,1,0,5.725962,0.000000,6.970727,1.48376,0.09927,3.27690
0.499,1,0,5.726305,0.000000,6.976243,1.48300,0.09915,3.27705
0.500,1,0,5.726668,0.000000,6.981761,1.48476,0.09931,3.27727
0.501,1,0,5.727049,0.000000,6.987280,1.48460,0.09942,3.27758
0.502,1,0,5.727468,0.000000,6.993142,1.48361,0.09926,3.27746
0.503,1,0,5.727918,0.000000,6.999283,1.48407,0.09914,3.27685
0.504,1,0,5.728419,0.000000,7.006000,1.48445,0.09939,3.27666
0.505,1,0,5.728964,0.000000,7.013189,1.48270,0.09940,3.27697
0.506,1,0,5.729398,0.000000,7.020319,1.48453,0.09912,3.27731
0.507,1,0,5.729743,0.000000,7.027401,1.48300,0.09905,3.27769
0.508,1,0,5.729821,0.000000,7.033672,1.48323,0.09932,3.27772
0.509,1,0,5.729681,0.000000,7.039279,1.48277,0.09917,3.27734
0.510,1,0,5.729376,0.000000,7.043893,1.48293,0.09891,3.27713
0.511,1,0,5.728935,0.000000,7.047696,1.48674,0.09910,3.27713
0.512,1,0,5.728483,0.000000,7.050523,1.48460,0.09927,3.27710
0.513,1,0,5.728024,0.000000,7.052553,1.48438,0.09903,3.27702
0.514,1,0,5.727643,0.000000,7.053788,1.48407,0.09887,3.27715
0.515,1,0,5.727326,0.000000,7.054373,1.48361,0.09900,3.27753
0.516,1,0,5.727140,0.000000,7.054301,1.48361,0.09902,3.27771
0.517,1,0,5.727062,0.000000,7.053692,1.48422,0.09880,3.27763
0.518,1,0,5.727102,0.000000,7.052168,1.48323,0.09850,3.27752
0.519,1,0,5.727239,0.000000,7.049894,1.48384,0.09847,3.27737
0.520,1,0,5.727455,0.000000,7.046566,1.48491,0.09858,3.27711
0.521,1,0,5.727737,0.000000,7.042375,1.48415,0.09847,3.27673
0.522,1,0,5.728034,0.000000,7.038035,1.48453,0.09820,3.27677
0.523,1,0,5.728344,0.000000,7.033575,1.48354,0.09830,3.27730
0.524,1,0,5.728632,0.000000,7.029867,1.48300,0.09854,3.27731
0.525,1,0,5.728903,0.000000,7.026773,1.48468,0.09830,3.27670
0.526,1,0,5.729278,0.000000,7.023964,1.48567,0.09797,3.27651
0.527,1,0,5.729737,0.000000,7.021387,1.48537,0.09803,3.27681
0.528,1,0,5.730432,0.000000,7.018464,1.48338,0.09816,3.27729
0.529,1,0,5.731319,0.000000,7.015257,1.48315,0.09795,3.27798
0.530,1,0,5.732399,0.000000,7.012094,1.48598,0.09767,3.27814
0.531,1,0,5.733635,0.000000,7.008965,1.48270,0.09765,3.27768
0.532,1,0,5.734992,0.000000,7.006317,1.48521,0.09778,3.27747
0.533,1,0,5.736446,0.000000,7.004063,1.48415,0.09778,3.27755
0.534,1,0,5.738035,0.000000,7.001643,1.48460,0.09753,3.27769
0.535,1,0,5.739733,0.000000,6.999087,1.48499,0.09736,3.27792
0.536,1,0,5.741597,0.000000,6.995697,1.48346,0.09758,3.27769
0.537,1,0,5.743598,0.000000,6.991623,1.48514,0.09760,3.27693
0.538,1,0,5.745761,0.000000,6.987318,1.48399,0.09734,3.27652
0.539,1,0,5.748058,0.000000,6.982824,1.48399,0.09714,3.27652
0.540,1,0,5.750503,0.000000,6.978869,1.48590,0.09740,3.27670
0.541,1,0,5.753067,0.000000,6.975357,1.48575,0.09746,3.27708
0.542,1,0,5.755745,0.000000,6.972280,1.48514,0.09724,3.27704
0.543,1,0,5.758518,0.000000,6.969559,1.48277,0.09723,3.27650
0.544,1,0,5.761357,0.000000,6.966953,1.48399,0.09750,3.27664
0.545,1,0,5.764250,0.000000,6.964442,1.48468,0.09757,3.27755
0.546,1,0,5.767110,0.000000,6.961871,1.48460,0.09742,3.27812
0.547,1,0,5.769943,0.000000,6.959250,1.48438,0.09723,3.27827
0.548,1,0,5.772684,0.000000,6.956447,1.48415,0.09734,3.27814
0.549,1,0,5.775349,0.000000,6.953496,1.48354,0.09758,3.27768
0.550,1,0,5.778107,0.000000,6.950297,1.48544,0.09754,3.27726
0.551,1,0,5.780941,0.000000,6.946898,1.48323,0.09738,3.27688
0.552,1,0,5.784050,0.000000,6.943195,1.48270,0.09763,3.27664
0.553,1,0,5.787385,0.000000,6.939245,1.48354,0.09790,3.27656
0.554,1,0,5.790848,0.000000,6.934895,1.48621,0.09778,3.27655
0.555,1,0,5.794415,0.000000,6.930219,1.48407,0.09770,3.27663
0.556,1,0,5.797911,0.000000,6.925086,1.48247,0.09801,3.27681
0.557,1,0,5.801348,0.000000,6.919581,1.48682,0.09806,3.27712
0.558,1,0,5.804694,0.000000,6.913795,1.48384,0.09778,3.27725
0.559,1,0,5.807964,0.000000,6.907777,1.48499,0.09764,3.27717
0.560,1,0,5.811174,0.000000,6.901749,1.48399,0.09779,3.27699
0.561,1,0,5.814333,0.000000,6.895713,1.48506,0.09781,3.27668
0.562,1,0,5.817450,0.000000,6.890086,1.48460,0.09768,3.27655
0.563,1,0,5.820531,0.000000,6.884793,1.48308,0.09745,3.27663
0.564,1,0,5.823589,0.000000,6.880202,1.48354,0.09754,3.27664
0.565,1,0,5.826627,0.000000,6.876184,1.48346,0.09767,3.27656
0.566,1,0,5.829678,0.000000,6.872394,1.48399,0.09758,3.27670
0.567,1,0,5.832737,0.000000,6.868789,1.48346,0.09732,3.27708
0.568,1,0,5.835814,0.000000,6.864974,1.48247,0.09730,3.27714
0.569,1,0,5.838907,0.000000,6.860987,1.48476,0.09747,3.27684
0.570,1,0,5.841873,0.000000,6.857493,1.48323,0.09733,3.27678
0.571,1,0,5.844737,0.000000,6.854403,1.48293,0.09701,3.27701
0.572,1,0,5.847331,0.000000,6.852579,1.48239,0.09449,3.27713
0.573,1,0,5.849705,0.000000,6.851791,1.48590,0.08978,3.27713
0.574,1,0,5.851855,0.000000,6.851897,1.48415,0.08905,3.27702
0.575,1,0,5.853821,0.000000,6.852734,1.48643,0.08935,3.27680
0.576,1,0,5.855634,0.000000,6.853905,1.48132,0.09029,3.27681
0.577,1,0,5.857322,0.000000,6.855350,1.48270,0.09157,3.27712
0.578,1,0,5.858800,0.000000,6.857183,1.48399,0.09266,3.27721
0.579,1,0,5.860107,0.000000,6.859333,1.48506,0.09380,3.27706
0.580,1,0,5.861151,0.000000,6.862019,1.48346,0.09482,3.27691
0.581,1,0,5.861980,0.000000,6.865143,1.48384,0.09555,3.27675
0.582,1,0,5.862671,0.000000,6.868591,1.48361,0.09629,3.27681
0.583,1,0,5.863249,0.000000,6.872304,1.48499,0.09701,3.27712
0.584,1,0,5.863807,0.000000,6.875965,1.48453,0.09732,3.27718
0.585,1,0,5.864349,0.000000,6.879583,1.48453,0.09745,3.27695
0.586,1,0,5.864737,0.000000,6.882498,1.48102,0.09785,3.27700
0.587,1,0,5.864998,0.000000,6.884838,1.48384,0.09818,3.27738
0.588,1,0,5.864941,0.000000,6.885933,1.48605,0.09823,3.27755
0.589,1,0,5.864624,0.000000,6.886010,1.48392,0.09840,3.27748
0.590,1,0,5.864016,0.000000,6.885139,1.48331,0.09883,3.27740
0.591,1,0,5.863172,0.000000,6.883492,1.48399,0.09890,3.27732
0.592,1,0,5.862101,0.000000,6.881303,1.48430,0.09892,3.27732
0.593,1,0,5.860845,0.000000,6.878671,1.48628,0.09927,3.27739
0.594,1,0,5.859331,0.000000,6.875312,1.48224,0.09944,3.27726
0.595,1,0,5.857605,0.000000,6.871360,1.48537,0.09921,3.27688
0.596,1,0,5.855607,2.041587,6.866550,1.48193,0.09906,3.27678
0.597,1,1,5.853386,5.753564,6.861039,1.48384,0.09932,3.27701
0.598,1,1,5.851079,7.425012,6.855534,1.48392,0.09925,3.27727
0.599,1,1,5.848702,7.426935,6.850032,1.48445,0.09887,3.27758
0.600,1,1,5.846399,7.428609,6.845433,1.48293,0.09873,3.27778
0.601,1,1,5.844156,7.430081,6.841571,1.48224,0.09887,3.27785
0.602,1,1,5.841772,7.431271,6.838388,1.48407,0.09875,3.27765
0.603,1,1,5.839272,7.432230,6.835763,1.48605,0.09848,3.27711
0.604,1,1,5.836382,7.432977,6.833390,1.48407,0.09818,3.27697
0.605,1,1,5.833175,7.433549,6.831223,1.48407,0.09817,3.27727
0.606,1,1,5.829674,7.434074,6.829379,1.48499,0.09810,3.27744
0.607,1,1,5.825933,7.434562,6.827796,1.48643,0.09771,3.27744
0.608,1,1,5.822074,7.435153,6.826663,1.48552,0.09717,3.27733
0.609,1,1,5.818118,7.435829,6.825899,1.48659,0.09682,3.27710
0.610,1,1,5.814139,7.436557,6.825351,1.48315,0.09690,3.27705
0.611,1,1,5.810143,7.437328,6.824981,1.48209,0.09683,3.27720
0.612,1,1,5.806191,7.438024,6.824453,1.48491,0.09650,3.27711
0.613,1,1,5.802275,7.438657,6.823795,1.48346,0.09634,3.27673
0.614,1,1,5.798423,7.438997,6.822422,1.48361,0.09650,3.27684
0.615,1,1,5.794624,7.439096,6.820463,1.48430,0.09664,3.27752
0.616,1,1,5.790903,5.393377,6.817363,1.48399,0.09662,3.27765
0.617,1,1,5.787243,1.673807,6.813332,1.48331,0.09641,3.27711
0.618,1,0,5.783694,0.000000,6.808578,1.48460,0.09629,3.27682
0.619,1,0,5.780234,0.000000,6.803232,1.48300,0.09652,3.27682
0.620,1,0,5.776918,0.000000,6.797698,1.48354,0.09656,3.27668
0.621,1,0,5.773719,0.000000,6.792011,1.48575,0.09630,3.27638
0.622,1,0,5.770685,0.000000,6.786117,1.48476,0.09607,3.27650
0.623,1,0,5.767786,0.000000,6.780055,1.48529,0.09631,3.27711
0.624,1,0,5.765039,0.000000,6.773676,1.48232,0.09646,3.27754
0.625,1,0,5.762420,0.000000,6.767039,1.48415,0.09626,3.27777
0.626,1,0,5.759824,0.000000,6.760258,1.48315,0.09611,3.27761
0.627,1,0,5.757248,0.000000,6.753359,1.48392,0.09622,3.27700
0.628,1,0,5.754582,0.000000,6.746625,1.48438,0.09645,3.27695
0.629,1,0,5.751840,0.000000,6.740027,1.48026,0.09653,3.27756
0.630,1,0,5.749104,0.000000,6.734163,1.48376,0.09641,3.27789
0.631,1,0,5.746372,0.000000,6.728900,1.48300,0.09653,3.27789
0.632,1,0,5.743772,0.000000,6.724866,1.48483,0.09691,3.27768
0.633,1,0,5.741280,0.000000,6.721837,1.48331,0.09705,3.27722
0.634,1,0,5.738908,0.000000,6.719853,1.48323,0.09693,3.27708
0.635,1,0,5.736635,0.000000,6.718725,1.48338,0.09706,3.27731
0.636,1,0,5.734456,0.000000,6.718360,1.48254,0.09740,3.27737
0.637,1,0,5.732355,0.000000,6.718619,1.48407,0.09737,3.27721
0.638,1,0,5.730432,0.000000,6.719769,1.48346,0.09719,3.27699
0.639,1,0,5.728656,0.000000,6.721649,1.48277,0.09729,3.27668
0.640,1,0,5.727120,0.000000,6.724509,1.48453,0.09755,3.27677
0.641,1,0,5.725781,0.000000,6.728171,1.48491,0.09754,3.27730
0.642,1,0,5.724500,0.000000,6.732198,1.48338,0.09741,3.27745
0.643,1,0,5.723265,0.000000,6.736524,1.48460,0.09756,3.27714
0.644,1,0,5.721943,0.000000,6.740580,1.48384,0.09775,3.27698
0.645,1,0,5.720549,0.000000,6.744416,1.48422,0.09774,3.27698
0.646,1,0,5.719410,0.000000,6.748168,1.48422,0.09756,3.27698
0.647,1,0,5.718478,0.000000,6.751853,1.48598,0.09756,3.27698
0.648,1,0,5.718132,0.000000,6.755698,1.48354,0.09784,3.27684
0.649,1,0,5.718266,0.000000,6.759676,1.48392,0.09786,3.27653
0.650,1,0,5.718647,0.000000,6.763291,1.48422,0.09761,3.27633
0.651,1,0,5.719231,0.000000,6.766608,1.48544,0.09760,3.27626
0.652,1,0,5.719642,0.000000,6.769040,1.48285,0.09788,3.27643
0.653,1,0,5.719912,0.000000,6.770748,1.48438,0.09785,3.27688
0.654,1,0,5.720069,0.000000,6.772048,1.48392,0.09769,3.27720
0.655,1,0,5.720135,0.000000,6.773015,1.48476,0.09789,3.27735
0.656,1,0,5.720275,0.000000,6.774208,1.48277,0.09814,3.27744
0.657,1,0,5.720476,0.000000,6.775586,1.48468,0.09802,3.27744
0.658,1,0,5.720895,0.000000,6.777250,1.48399,0.09784,3.27726
0.659,1,0,5.721493,0.000000,6.779149,1.48422,0.09797,3.27688
0.660,1,0,5.722386,0.000000,6.781201,1.48491,0.09807,3.27692
0.661,1,0,5.723521,0.000000,6.783381,1.48453,0.09792,3.27745
0.662,1,0,5.724771,0.000000,6.785456,1.48422,0.09757,3.27764
0.663,1,0,5.726114,0.000000,6.787446,1.48399,0.09741,3.27741
0.664,1,0,5.727379,0.000000,6.789145,1.48438,0.09756,3.27707
0.665,1,0,5.728580,0.000000,6.790603,1.48361,0.09759,3.27661
0.666,1,0,5.729767,0.000000,6.792054,1.48430,0.09732,3.27668
0.667,1,0,5.730944,0.000000,6.793500,1.48239,0.09718,3.27737
0.668,1,0,5.732213,0.000000,6.795259,1.48460,0.09747,3.27753
0.669,1,0,5.733557,0.000000,6.797273,1.48445,0.09747,3.27707
0.670,1,0,5.734944,0.000000,6.799456,1.48361,0.09716,3.27690
0.671,1,0,5.736368,0.000000,6.801777,1.48384,0.09698,3.27705
0.672,1,0,5.737777,0.000000,6.804124,1.48430,0.09710,3.27706
0.673,1,0,5.739175,0.000000,6.806492,1.48323,0.09714,3.27691
0.674,1,0,5.740658,0.000000,6.809330,1.48033,0.09705,3.27707
0.675,1,0,5.742211,0.000000,6.812554,1.48514,0.09685,3.27760
0.676,1,0,5.743964,0.000000,6.816638,1.48247,0.09687,3.27789
0.677,1,0,5.745881,0.000000,6.821425,1.48346,0.09709,3.27789
0.678,1,0,5.747987,0.000000,6.826459,1.48155,0.09711,3.27789
0.679,1,0,5.750248,0.000000,6.831695,1.48460,0.09694,3.27789
0.680,1,0,5.752640,0.000000,6.836448,1.48369,0.09692,3.27768
0.681,1,0,5.755137,0.000000,6.840807,1.48468,0.09719,3.27722
0.682,1,0,5.757641,0.000000,6.844717,1.48232,0.09718,3.27708
0.683,1,0,5.760150,0.000000,6.848259,1.48293,0.09690,3.27731
0.684,1,0,5.762569,0.000000,6.851507,1.48621,0.09686,3.27744
0.685,1,0,5.764914,0.000000,6.854514,1.48529,0.09710,3.27744
0.686,1,0,5.767270,0.000000,6.856957,1.48293,0.09710,3.27737
0.687,1,0,5.769635,0.000000,6.858938,1.48354,0.09695,3.27721
0.688,1,0,5.772113,0.000000,6.860068,1.48445,0.09680,3.27717
0.689,1,0,5.774683,0.000000,6.860503,1.48514,0.09693,3.27724
0.690,1,0,5.777215,0.000000,6.860268,1.48445,0.09703,3.27725
0.691,1,0,5.779715,0.000000,6.859487,1.48407,0.09691,3.27717
0.692,1,0,5.782032,0.000000,6.858345,1.48308,0.09666,3.27706
0.693,1,0,5.784201,0.000000,6.856910,1.48468,0.09667,3.27691
0.694,1,0,5.786398,0.000000,6.855402,1.48369,0.09688,3.27686
0.695,1,0,5.788618,0.000000,6.853837,1.48460,0.09680,3.27694
0.696,1,0,5.791110,0.000000,6.852427,1.48560,0.09645,3.27691
0.697,1,0,5.793824,0.000000,6.851144,1.48293,0.09627,3.27675
0.698,1,0,5.796751,0.000000,6.849994,1.48384,0.09639,3.27688
0.699,1,0,5.799851,0.000000,6.848953,1.48422,0.09634,3.27734
0.700,1,0,5.803008,0.000000,6.848001,1.48224,0.09615,3.27762
0.701,1,0,5.806209,0.000000,6.847123,1.48163,0.09578,3.27770
0.702,1,0,5.809247,0.000000,6.846511,1.48399,0.09562,3.27778
0.703,1,0,5.812152,0.000000,6.846120,1.48560,0.09581,3.27785
0.704,1,0,5.814719,0.000000,6.846133,1.48422,0.09590,3.27772
0.705,1,0,5.817008,0.000000,6.846479,1.48354,0.09566,3.27734
0.706,1,0,5.819053,0.000000,6.846891,1.48468,0.09537,3.27706
0.707,1,0,5.820898,0.000000,6.847358,1.48453,0.09550,3.27691
0.708,1,0,5.822644,0.000000,6.847559,1.48445,0.09570,3.27697
0.709,1,0,5.824308,0.000000,6.847544,1.48491,0.09561,3.27727
0.710,1,0,5.825895,0.000000,6.847570,1.48468,0.09547,3.27726
0.711,1,0,5.827418,0.000000,6.847631,1.48239,0.09541,3.27688
0.712,1,0,5.828855,0.000000,6.848058,1.48346,0.09564,3.27667
0.713,1,0,5.830221,0.000000,6.848783,1.48499,0.09581,3.27667
0.714,1,0,5.831502,0.000000,6.849452,1.48430,0.09573,3.27678
0.715,1,0,5.832713,0.000000,6.850074,1.48430,0.09555,3.27701
0.716,1,0,5.833856,0.000000,6.850131,1.48399,0.09570,3.27706
0.717,1,0,5.834943,0.000000,6.849727,1.48399,0.09601,3.27691
0.718,1,0,5.836040,0.000000,6.848812,1.48407,0.09596,3.27700
0.719,1,0,5.837145,0.000000,6.847479,1.48438,0.09572,3.27738
0.720,1,0,5.838330,0.000000,6.845865,1.48369,0.09573,3.27734
0.721,1,0,5.839580,0.000000,6.844021,1.48369,0.09595,3.27681
0.722,1,0,5.840865,0.000000,6.842196,1.48499,0.09605,3.27673
0.723,1,0,5.842180,0.000000,6.840388,1.48476,0.09592,3.27719
0.724,1,0,5.843483,0.000000,6.838856,1.48628,0.09585,3.27761
