"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
0.678,0,0,0.000000,0.000000,6.913177,0.911601,6.872486,5.696634,7.212964,4.799101,7.411920,8.406187,10.199268,0.00009,0.09358,3.27744
0.679,0,0,0.000000,0.000000,6.908041,0.766396,6.873007,5.694766,7.212422,4.789913,7.411636,8.400570,10.201376,-0.00002,0.09371,3.27744
0.680,0,0,0.000000,0.000000,6.902999,0.621192,6.873528,5.692898,7.211881,4.780725,7.411352,8.394953,10.203483,0.00009,0.09378,3.27749
0.681,0,0,0.000000,0.000000,6.897990,0.475987,6.874049,5.691030,7.211339,4.771537,7.411068,8.389337,10.205590,0.00015,0.09381,3.27756
0.682,0,0,0.000000,0.000000,6.893183,0.339727,6.874624,5.692050,7.210692,4.776841,7.411365,8.391481,10.207643,-0.00009,0.09363,3.27759
0.683,0,0,0.000000,0.000000,6.888446,0.208033,6.875228,5.694547,7.209991,4.789544,7.411957,8.397590,10.209667,0.00022,0.09354,3.27759
0.684,0,0,0.000000,0.000000,6.884030,0.076339,6.875832,5.697043,7.209290,4.802247,7.412549,8.403697,10.211692,0.00007,0.09380,3.27754
0.685,0,0,0.000000,0.000000,6.879725,-0.055355,6.876436,5.699539,7.208588,4.814950,7.413141,8.409805,10.213717,0.00024,0.09408,3.27746
0.686,0,0,0.000000,0.000000,6.875708,-0.178016,6.876277,5.697924,7.207775,4.831536,7.413858,8.405252,10.217302,0.00015,0.09411,3.27754
0.687,0,0,0.000000,0.000000,6.871788,-0.296066,6.875729,5.694209,7.206904,4.850105,7.414639,8.395257,10.221686,0.00007,0.09397,3.27769
0.688,0,0,0.000000,0.000000,6.868102,-0.414115,6.875180,5.690495,7.206034,4.868674,7.415420,8.385262,10.226070,0.00007,0.09412,3.27744
0.689,0,0,0.000000,0.000000,6.864497,-0.532165,6.874632,5.686780,7.205163,4.887243,7.416201,8.375266,10.230454,-0.00009,0.09438,3.27698
0.690,0,0,0.000000,0.000000,6.861163,-0.618842,6.872439,5.686594,7.204372,4.903592,7.417242,8.365413,10.234584,0.00009,0.09454,3.27702
0.691,0,0,0.000000,0.000000,6.857923,-0.689501,6.869407,5.688210,7.203621,4.918807,7.418416,8.355632,10.238584,0.00007,0.09459,3.27733
0.692,0,0,0.000000,0.000000,6.854939,-0.760159,6.866375,5.689826,7.202871,4.934022,7.419590,8.345852,10.242582,-0.00009,0.09440,3.27719
0.693,0,0,0.000000,0.000000,6.852043,-0.830818,6.863343,5.691442,7.202120,4.949238,7.420764,8.336071,10.246582,-0.00009,0.09440,3.27680
0.694,0,0,0.000000,0.000000,6.849301,-0.872176,6.862718,5.690318,7.201247,4.969518,7.421999,8.326270,10.250746,0.00007,0.09470,3.27677
0.695,0,0,0.000000,0.000000,6.846613,-0.898573,6.863322,5.687795,7.200311,4.992383,7.423265,8.316458,10.254994,-0.00005,0.09487,3.27692
0.696,0,0,0.000000,0.000000,6.844034,-0.924971,6.863926,5.685272,7.199375,5.015248,7.424532,8.306645,10.259243,0.00031,0.09468,3.27723
0.697,0,0,0.000000,0.000000,6.841493,-0.951368,6.864530,5.682750,7.198439,5.038113,7.425798,8.296834,10.263491,0.00015,0.09453,3.27761
0.698,0,0,0.000000,0.000000,6.839115,-0.955652,6.863224,5.679948,7.197315,5.047710,7.426691,8.296132,10.269275,0.00024,0.09476,3.27774
0.699,0,0,0.000000,0.000000,6.836793,-0.948646,6.860943,5.677004,7.196094,5.050533,7.427393,8.300081,10.275842,0.00017,0.09496,3.27774
0.700,0,0,0.000000,0.000000,6.834723,-0.941640,6.858661,5.674060,7.194873,5.053356,7.428094,8.304030,10.282409,0.00007,0.09504,3.27754
0.701,0,0,0.000000,0.000000,6.832740,-0.934634,6.856380,5.671117,7.193652,5.056179,7.428796,8.307980,10.288976,-0.00009,0.09494,3.27724
0.702,0,0,0.000000,0.000000,6.831070,-0.917752,6.855354,5.669266,7.192337,5.061405,7.429523,8.303421,10.294192,0.00015,0.09482,3.27728
0.703,0,0,0.000000,0.000000,6.829508,-0.895828,6.854969,5.667974,7.190975,5.067859,7.430262,8.294518,10.298720,0.00015,0.09495,3.27751
0.704,0,0,0.000000,0.000000,6.828298,-0.873903,6.854583,5.666682,7.189612,5.074313,7.431000,8.285616,10.303248,0.00032,0.09516,3.27744
0.705,0,0,0.000000,0.000000,6.827208,-0.851979,6.854198,5.665390,7.188250,5.080767,7.431739,8.276712,10.307775,0.00000,0.09516,3.27721
0.706,0,0,0.000000,0.000000,6.826513,-0.827899,6.852857,5.662867,7.187084,5.095726,7.432403,8.278882,10.311804,0.00007,0.09481,3.27708
0.707,0,0,0.000000,0.000000,6.825954,-0.802718,6.851027,5.659716,7.186018,5.115029,7.433028,8.286704,10.315577,0.00022,0.09462,3.27700
0.708,0,0,0.000000,0.000000,6.825786,-0.777538,6.849197,5.656564,7.184953,5.134332,7.433654,8.294526,10.319350,0.00022,0.09487,3.27688
0.709,0,0,0.000000,0.000000,6.825751,-0.752357,6.847368,5.653412,7.183887,5.153635,7.434279,8.302348,10.323123,0.00007,0.09501,3.27673
0.710,0,0,0.000000,0.000000,6.826072,-0.731695,6.847881,5.652062,7.182952,5.167078,7.434648,8.311777,10.327420,0.00010,0.09495,3.27707
0.711,0,0,0.000000,0.000000,6.826514,-0.713339,6.849590,5.651633,7.182085,5.177529,7.434887,8.322027,10.331985,0.00015,0.09484,3.27768
0.712,0,0,2.718491,0.000000,6.827384,-0.694983,6.851300,5.651204,7.181217,5.187981,7.435125,8.332277,10.336550,0.00002,0.09479,3.27779
0.713,0,1,6.372377,0.000000,6.828402,-0.676627,6.853009,5.650775,7.180350,5.198432,7.435364,8.342526,10.341114,0.00009,0.09491,3.27764
0.714,0,1,7.307614,0.000000,6.829923,-0.653930,6.852526,5.649941,7.179731,5.214580,7.435478,8.353980,10.343900,0.00000,0.09510,3.27754
0.715,0,1,7.307401,0.000000,6.831619,-0.629015,6.850923,5.648901,7.179239,5.233635,7.435527,8.366049,10.345778,0.00007,0.09508,3.27746
0.716,0,1,7.307177,0.000000,6.833693,-0.604100,6.849319,5.647861,7.178747,5.252691,7.435576,8.378118,10.347655,-0.00009,0.09473,3.27694
0.717,0,1,7.306949,0.000000,6.835897,-0.579185,6.847716,5.646821,7.178256,5.271746,7.435626,8.390186,10.349533,0.00015,0.09456,3.27617
0.718,0,1,7.306618,0.000000,6.838314,-0.536690,6.845992,5.645513,7.177946,5.276166,7.435279,8.388392,10.351101,0.00015,0.09477,3.27646
0.719,0,1,7.306251,0.000000,6.840804,-0.485219,6.844206,5.644067,7.177729,5.273113,7.434731,8.379521,10.352509,0.00009,0.09486,3.27730
0.720,0,1,7.305862,0.000000,6.843502,-0.433748,6.842420,5.642621,7.177512,5.270061,7.434184,8.370650,10.353917,0.00022,0.09472,3.27724
0.721,0,1,7.305466,0.000000,6.846272,-0.382277,6.840634,5.641176,7.177295,5.267008,7.433636,8.361779,10.355326,0.00024,0.09448,3.27670
0.722,0,1,7.305131,0.000000,6.849255,-0.310807,6.839921,5.642401,7.176938,5.269249,7.433252,8.360022,10.357655,0.00015,0.09436,3.27682
0.723,0,1,7.304817,0.000000,6.852312,-0.229126,6.839755,5.644990,7.176508,5.274193,7.432953,8.361897,10.360455,0.00007,0.09455,3.27728
0.724,0,1,7.304435,0.000000,6.855470,-0.147446,6.839589,5.647580,7.176080,5.279138,7.432653,8.363771,10.363255,0.00024,0.09478,3.27749
0.725,0,1,7.304029,0.000000,6.858662,-0.065765,6.839423,5.650169,7.175651,5.284081,7.432354,8.365646,10.366055,0.00007,0.09478,3.27756
0.726,0,1,7.303422,0.000000,6.861862,0.034913,6.839836,5.651312,7.175199,5.298244,7.431606,8.369787,10.369874,0.00013,0.09451,3.27754
0.727,0,1,7.302746,0.000000,6.865064,0.145291,6.840545,5.651715,7.174735,5.317111,7.430630,8.375084,10.374214,0.00009,0.09443,3.27746
0.728,0,1,7.302009,0.000000,6.868289,0.255669,6.841254,5.652118,7.174270,5.335979,7.429653,8.380381,10.378554,0.00007,0.09467,3.27778
0.729,0,1,7.301250,0.000000,6.871522,0.366047,6.841962,5.652521,7.173806,5.354848,7.428677,8.385678,10.382895,0.00026,0.09475,3.27832
0.730,0,1,7.300568,0.000000,6.874754,0.487062,6.841254,5.653700,7.173461,5.354259,7.427558,8.408899,10.389853,0.00013,0.09466,3.27800
0.731,0,1,7.299914,0.000000,6.877985,0.613508,6.839821,5.655276,7.173179,5.343737,7.426368,8.441274,10.398149,0.00005,0.09449,3.27724
0.732,0,1,7.299147,0.000000,6.881072,0.739955,6.838388,5.656851,7.172896,5.333215,7.425178,8.473647,10.406445,-0.00002,0.09441,3.27683
0.733,0,1,7.298342,0.000000,6.884109,0.866401,6.836955,5.658426,7.172613,5.322692,7.423988,8.506021,10.414740,0.00000,0.09456,3.27660
0.734,0,1,7.297223,0.000000,6.886911,0.989633,6.838857,5.658355,7.171985,5.330857,7.422368,8.522248,10.423207,0.00015,0.09477,3.27672
0.735,0,1,7.295996,0.000000,6.889633,1.111224,6.842461,5.657444,7.171179,5.348564,7.420528,8.530231,10.431764,-0.00013,0.09476,3.27702
0.736,0,1,7.294637,0.000000,6.892161,1.232815,6.846066,5.656532,7.170374,5.366270,7.418689,8.538215,10.440320,0.00017,0.09446,3.27708
0.737,0,1,7.293233,0.000000,6.894622,1.354406,6.849670,5.655620,7.169569,5.383976,7.416850,8.546199,10.448876,0.00015,0.09451,3.27700
0.738,0,1,7.291924,0.000000,6.896925,1.451495,6.851570,5.652592,7.168907,5.386722,7.414969,8.548326,10.456186,-0.00007,0.09492,3.27673
0.739,0,1,7.290648,0.000000,6.899174,1.536074,6.852599,5.648485,7.168317,5.381830,7.413068,8.547463,10.462860,-0.00009,0.09503,3.27635
0.740,0,1,7.289414,0.000000,6.901217,1.620653,6.853628,5.644377,7.167728,5.376937,7.411166,8.546600,10.469533,0.00000,0.09485,3.27646
0.741,0,1,7.288195,0.000000,6.903191,1.705232,6.854657,5.640270,7.167139,5.372044,7.409264,8.545738,10.476207,0.00000,0.09477,3.27685
0.742,0,1,7.286942,0.000000,6.904891,1.752511,6.856537,5.634156,7.166411,5.368961,7.407611,8.545989,10.481128,0.00000,0.09484,3.27743
0.743,0,1,7.285677,0.000000,6.906497,1.780747,6.858851,5.627018,7.165612,5.366803,7.406085,8.546808,10.485153,0.00013,0.09500,3.27811
0.744,0,1,7.284553,0.000000,6.907822,1.808982,6.861166,5.619881,7.164813,5.364645,7.404559,8.547627,10.489180,-0.00007,0.09513,3.27820
0.745,0,1,7.283477,0.000000,6.909049,1.837217,6.863481,5.612743,7.164014,5.362486,7.403033,8.548447,10.493205,0.00009,0.09500,3.27797
0.746,0,1,7.282721,0.000000,6.910030,1.823534,6.865532,5.609829,7.163547,5.360754,7.402060,8.547828,10.495928,-0.00010,0.09476,3.27734
0.747,0,1,7.282075,0.000000,6.910927,1.788450,6.867448,5.609072,7.163248,5.359240,7.401368,8.546476,10.497986,-0.00007,0.09489,3.27650
0.748,0,1,7.281637,0.000000,6.911532,1.753365,6.869365,5.608314,7.162950,5.357726,7.400676,8.545124,10.500043,0.00017,0.09520,3.27621
0.749,0,1,7.281271,0.000000,6.912038,1.718280,6.871281,5.607557,7.162651,5.356211,7.399985,8.543772,10.502101,0.00013,0.09520,3.27621
0.750,0,1,7.280967,0.000000,6.912200,1.640789,6.874140,5.607523,7.162270,5.333906,7.399801,8.538283,10.503918,0.00000,0.09495,3.27636
0.751,0,1,7.280684,0.000000,6.912244,1.541647,6.877479,5.607860,7.161847,5.300985,7.399877,8.530683,10.505610,0.00024,0.09497,3.27659
0.752,0,1,7.280551,0.000000,6.912059,1.442504,6.880819,5.608196,7.161424,5.268064,7.399953,8.523082,10.507304,0.00013,0.09519,3.27667
0.753,0,1,7.280470,0.000000,6.911795,1.343362,6.884158,5.608532,7.161001,5.235144,7.400029,8.515481,10.508998,0.00000,0.09539,3.27667
0.754,0,1,7.280636,0.000000,6.911423,1.222730,6.886174,5.608969,7.160753,5.228048,7.400603,8.506380,10.511411,0.00015,0.09542,3.27682
0.755,0,1,7.280888,0.000000,6.911013,1.091125,6.887514,5.609458,7.160594,5.234138,7.401432,8.496513,10.514190,0.00015,0.09515,3.27705
0.756,0,1,7.281254,0.000000,6.910332,0.959520,6.888854,5.609947,7.160434,5.240229,7.402261,8.486646,10.516970,0.00024,0.09507,3.27728
0.757,0,1,7.281659,0.000000,6.909557,0.827916,6.890193,5.610435,7.160275,5.246319,7.403090,8.476779,10.519750,-0.00015,0.09531,3.27751
0.758,0,1,7.282041,0.000000,6.908277,0.697692,6.890739,5.613736,7.160161,5.239201,7.404035,8.460556,10.520873,0.00002,0.09539,3.27739
0.759,0,1,7.282413,0.000000,6.906823,0.568174,6.890881,5.618472,7.160070,5.225338,7.405040,8.441089,10.521151,0.00009,0.09515,3.27708
0.760,0,1,7.282902,0.000000,6.904881,0.438655,6.891022,5.623208,7.159980,5.211474,7.406045,8.421621,10.521428,0.00017,0.09482,3.27728
0.761,0,1,7.283430,0.000000,6.902771,0.309137,6.891164,5.627944,7.159889,5.197612,7.407050,8.402154,10.521706,0.00015,0.09485,3.27773
0.762,0,1,7.284237,0.000000,6.900291,0.202388,6.890183,5.626510,7.159913,5.193383,7.408713,8.377127,10.520288,0.00015,0.09500,3.27764
0.763,0,1,7.285140,0.000000,6.897685,0.107264,6.888630,5.621924,7.159994,5.194075,7.410712,8.349260,10.518007,0.00015,0.09508,3.27726
0.764,0,1,7.286232,0.000000,6.894681,0.012140,6.887077,5.617339,7.160076,5.194766,7.412710,8.321394,10.515726,0.00022,0.09499,3.27713
0.765,0,1,7.287389,0.000000,6.891541,-0.082984,6.885524,5.612753,7.160158,5.195457,7.414709,8.293528,10.513445,0.00015,0.09471,3.27713
0.766,0,1,7.288597,0.000000,6.887910,-0.149588,6.884957,5.612324,7.160220,5.198470,7.416981,8.282595,10.510453,0.00026,0.09466,3.27683
0.767,0,1,7.289822,0.000000,6.884111,-0.201631,6.884892,5.614016,7.160272,5.202670,7.419392,8.280308,10.507098,0.00022,0.09490,3.27637
0.768,0,1,7.291056,0.000000,6.879834,-0.253673,6.884828,5.615708,7.160325,5.206869,7.421803,8.278020,10.503742,0.00013,0.09505,3.27661
0.769,0,1,7.292294,0.000000,6.875393,-0.305715,6.884764,5.617401,7.160377,5.211069,7.424214,8.275733,10.500387,0.00015,0.09486,3.27722
0.770,0,1,7.293546,0.000000,6.870530,-0.336583,6.883107,5.624919,7.160341,5.196740,7.426847,8.270991,10.497049,0.00015,0.09453,3.27724
0.771,0,1,7.294803,0.000000,6.865522,-0.356640,6.880637,5.635413,7.160259,5.172952,7.429592,8.264997,10.493721,-0.00002,0.09451,3.27693
0.772,0,1,7.296163,0.000000,6.860090,-0.376697,6.878167,5.645905,7.160178,5.149164,7.432336,8.259004,10.490392,0.00009,0.09466,3.27712
0.773,0,1,7.297557,0.000000,6.854511,-0.396754,6.875697,5.656399,7.160096,5.125375,7.435081,8.253009,10.487063,0.00013,0.09478,3.27758
0.774,0,1,7.299145,0.000000,6.848504,-0.425714,6.876821,5.672993,7.160084,5.117843,7.438370,8.244079,10.483976,0.00013,0.09476,3.27784
0.775,0,1,7.300798,0.000000,6.842350,-0.459219,6.879780,5.692701,7.160107,5.118611,7.441937,8.233649,10.481014,0.00000,0.09449,3.27799
0.776,0,1,7.302647,0.000000,6.835863,-0.492724,6.882740,5.712410,7.160131,5.119379,7.445503,8.223220,10.478051,0.00009,0.09441,3.27765
0.777,0,1,7.304561,0.000000,6.829262,-0.526230,6.885699,5.732119,7.160154,5.120147,7.449069,8.212790,10.475089,0.00002,0.09458,3.27704
0.778,0,1,7.306630,0.000000,6.822469,-0.599456,6.885251,5.740647,7.160264,5.119352,7.453026,8.210373,10.472466,0.00026,0.09475,3.27702
0.779,0,1,7.308753,0.000000,6.815609,-0.692963,6.883063,5.743468,7.160418,5.117761,7.457183,8.212047,10.470018,0.00007,0.09460,3.27733
0.780,0,1,7.310920,0.000000,6.808681,-0.786471,6.880876,5.746289,7.160572,5.116169,7.461339,8.213719,10.467569,0.00015,0.09429,3.27714
0.781,0,1,7.313104,0.000000,6.801729,-0.879978,6.878688,5.749110,7.160727,5.114578,7.465496,8.215393,10.465121,0.00039,0.09431,3.27668
0.782,0,1,7.315235,0.000000,6.794835,-1.021294,6.878395,5.750211,7.160769,5.117923,7.469693,8.216829,10.462481,0.00024,0.09449,3.27677
0.783,0,1,7.317348,0.000000,6.787961,-1.187020,6.879069,5.750433,7.160755,5.123789,7.473912,8.218143,10.459745,0.00022,0.09464,3.27715
0.784,0,1,7.319446,0.000000,6.781246,-1.352745,6.879744,5.750656,7.160741,5.129656,7.478130,8.219459,10.457008,0.00015,0.09471,3.27723
0.785,0,1,7.321539,0.000000,6.774588,-1.518471,6.880418,5.750879,7.160728,5.135522,7.482349,8.220774,10.454272,-0.00002,0.09451,3.27716
0.786,0,1,7.323655,0.000000,6.768090,-1.724757,6.879798,5.752526,7.160773,5.135422,7.486420,8.220953,10.451941,0.00007,0.09455,3.27733
0.787,0,1,7.325777,0.000000,6.761648,-1.951751,6.878517,5.754900,7.160849,5.132276,7.490416,8.220552,10.449816,0.00020,0.09488,3.27763
0.788,0,1,7.327781,0.000000,6.755287,-2.178746,6.877236,5.757273,7.160924,5.129130,7.494411,8.220151,10.447692,0.00015,0.09505,3.27769
0.789,0,1,7.329743,0.000000,6.748953,-2.405740,6.875955,5.759647,7.161000,5.125984,7.498406,8.219750,10.445567,0.00007,0.09489,3.27761
0.790,0,1,7.331437,0.000000,6.742694,-2.633752,6.874214,5.759489,7.160946,5.122631,7.501748,8.220183,10.442737,0.00009,0.09477,3.27769
0.791,0,1,7.333039,0.000000,6.736460,-2.862283,6.872239,5.758038,7.160826,5.119173,7.504755,8.221042,10.439545,0.00017,0.09499,3.27784
0.792,0,1,7.334423,0.000000,6.730433,-3.090815,6.870265,5.756588,7.160706,5.115715,7.507763,8.221900,10.436354,-0.00002,0.09519,3.27759
0.793,0,1,7.335732,0.000000,6.724476,-3.319347,6.868289,5.755136,7.160585,5.112256,7.510771,8.222758,10.433162,0.00009,0.09523,3.27714
0.794,0,1,7.336892,0.000000,6.718780,-3.505117,6.863606,5.750543,7.160534,5.111598,7.513025,8.223931,10.431411,0.00007,0.09509,3.27688
0.795,0,1,7.338000,0.000000,6.713173,-3.669055,6.857541,5.744345,7.160519,5.112369,7.514894,8.225266,10.430395,0.00015,0.09506,3.27673
0.796,0,1,7.338859,0.000000,6.707623,-3.832993,6.851476,5.738146,7.160503,5.113141,7.516763,8.226601,10.429380,0.00015,0.09533,3.27697
0.797,0,1,7.339632,0.000000,6.702093,-3.996930,6.845410,5.731948,7.160487,5.113912,7.518631,8.227935,10.428365,0.00010,0.09561,3.27743
0.798,0,1,7.340067,0.000000,6.696438,-4.087340,6.839031,5.726469,7.160444,5.116971,7.519577,8.227433,10.425515,0.00009,0.09562,3.27749
0.799,0,1,7.340386,0.000000,6.690740,-4.140210,6.832490,5.721358,7.160386,5.121197,7.520051,8.225993,10.421730,-0.00015,0.09547,3.27734
0.800,0,1,7.340552,0.000000,6.684978,-4.193079,6.825950,5.716247,7.160329,5.125424,7.520525,8.224554,10.417944,0.00007,0.09562,3.27698
0.801,0,1,7.340665,0.000000,6.679195,-4.245948,6.819409,5.711136,7.160271,5.129651,7.520999,8.223114,10.414159,0.00000,0.09595,3.27653
0.802,0,1,7.340826,0.000000,6.673410,-4.241570,6.814154,5.703020,7.160141,5.133805,7.521482,8.222310,10.409885,0.00015,0.09597,3.27667
0.803,0,1,7.341003,0.000000,6.667625,-4.207963,6.809554,5.693370,7.159974,5.137922,7.521968,8.221830,10.405364,0.00002,0.09584,3.27712
0.804,0,1,7.341157,0.000000,6.661883,-4.174356,6.804955,5.683719,7.159806,5.142038,7.522455,8.221350,10.400843,0.00000,0.09596,3.27743
0.805,0,1,7.341302,0.000000,6.656156,-4.140749,6.800355,5.674069,7.159639,5.146155,7.522942,8.220870,10.396321,0.00022,0.09615,3.27766
0.806,0,1,7.341302,0.000000,6.650672,-4.066535,6.795588,5.671208,7.159554,5.147239,7.522929,8.221923,10.393275,-0.00002,0.09623,3.27769
0.807,0,1,7.341253,0.000000,6.645274,-3.971587,6.790735,5.671814,7.159510,5.146773,7.522663,8.223758,10.390985,0.00009,0.09612,3.27761
0.808,0,1,7.341059,0.000000,6.640280,-3.876639,6.785881,5.672420,7.159466,5.146308,7.522396,8.225593,10.388693,-0.00002,0.09591,3.27784
0.809,0,1,7.340814,0.000000,6.635426,-3.781691,6.781028,5.673026,7.159423,5.145843,7.522129,8.227428,10.386401,-0.00009,0.09599,3.27822
0.810,0,1,7.340471,0.000000,6.630938,-3.690439,6.777240,5.668358,7.159442,5.139412,7.521531,8.228480,10.384510,-0.00007,0.09623,3.27815
0.811,0,1,7.340096,0.000000,6.626576,-3.601075,6.773996,5.660999,7.159493,5.129936,7.520765,8.229134,10.382824,0.00013,0.09621,3.27785
0.812,0,1,7.339746,0.000000,6.622583,-3.511710,6.770752,5.653639,7.159545,5.120460,7.519999,8.229787,10.381138,0.00000,0.09589,3.27734
0.813,0,1,7.339403,0.000000,6.618718,-3.422345,6.767508,5.646279,7.159596,5.110984,7.519233,8.230440,10.379452,0.00017,0.09586,3.27673
0.814,0,1,7.339172,0.000000,6.615382,-3.355327,6.767336,5.637927,7.159673,5.109418,7.518615,8.230582,10.377905,-0.00009,0.09613,3.27682
0.815,0,1,7.338980,0.000000,6.612230,-3.299719,6.768732,5.629068,7.159762,5.111892,7.518073,8.230462,10.376430,0.00010,0.09618,3.27728
0.816,0,1,7.338741,0.000000,6.609680,-3.244110,6.770128,5.620209,7.159852,5.114366,7.517530,8.230343,10.374955,0.00031,0.09601,3.27704
0.817,0,1,7.338486,0.000000,6.607337,-3.188501,6.771524,5.611350,7.159942,5.116840,7.516988,8.230223,10.373480,0.00024,0.09580,3.27643
0.818,0,1,7.338002,0.000000,6.605474,-3.168892,6.768867,5.611134,7.160145,5.121741,7.515693,8.228136,10.371718,0.00015,0.09577,3.27651
0.819,0,1,7.337438,0.000000,6.603776,-3.167662,6.764139,5.615331,7.160407,5.127882,7.514013,8.225045,10.369810,0.00009,0.09593,3.27697
0.820,0,1,7.336675,0.000000,6.602502,-3.166433,6.759411,5.619528,7.160669,5.134023,7.512333,8.221954,10.367902,0.00007,0.09601,3.27763
0.821,0,1,7.335842,0.000000,6.601375,-3.165204,6.754684,5.623725,7.160931,5.140163,7.510653,8.218863,10.365993,0.00002,0.09581,3.27839
0.822,0,1,7.334885,0.000000,6.600749,-3.166707,6.748903,5.623590,7.161071,5.142760,7.508612,8.217377,10.364717,0.00022,0.09549,3.27861
0.823,0,1,7.333886,0.000000,6.600296,-3.169605,6.742584,5.621244,7.161150,5.143548,7.506386,8.216709,10.363760,0.00013,0.09557,3.27853
0.824,0,1,7.332784,0.000000,6.600282,-3.172503,6.736266,5.618898,7.161229,5.144334,7.504159,8.216041,10.362804,0.00007,0.09580,3.27810
0.825,0,1,7.331648,0.000000,6.600418,-3.175401,6.729947,5.616552,7.161308,5.145122,7.501934,8.215373,10.361849,-0.00004,0.09567,3.27749
0.826,0,1,7.330403,0.000000,6.600790,-3.166673,6.727585,5.623665,7.161550,5.142151,7.499107,8.214190,10.360237,0.00000,0.09538,3.27728
0.827,0,1,7.329122,0.000000,6.601242,-3.152008,6.727245,5.635607,7.161876,5.137262,7.495975,8.212745,10.358290,-0.00015,0.09533,3.27728
0.828,0,1,7.327672,0.000000,6.601848,-3.137342,6.726905,5.647549,7.162202,5.132373,7.492842,8.211299,10.356343,0.00015,0.09538,3.27708
0.829,0,1,7.326166,0.000000,6.602506,-3.122677,6.726564,5.659492,7.162528,5.127484,7.489709,8.209853,10.354397,-0.00031,0.09547,3.27678
0.830,0,1,7.324442,0.000000,6.603374,-3.076460,6.723300,5.665383,7.162837,5.125217,7.485920,8.210188,10.352789,0.00013,0.09545,3.27657
0.831,0,1,7.322644,0.000000,6.604313,-3.014133,6.718543,5.668186,7.163136,5.124289,7.481796,8.211432,10.351354,-0.00009,0.09514,3.27642
0.832,0,1,7.320688,0.000000,6.605424,-2.951807,6.713785,5.670988,7.163436,5.123361,7.477671,8.212676,10.349918,-0.00007,0.09491,3.27687
0.833,0,1,7.318679,0.000000,6.606595,-2.889480,6.709028,5.673790,7.163736,5.122432,7.473547,8.213920,10.348484,0.00017,0.09501,3.27763
0.834,0,1,7.316604,0.000000,6.607732,-2.802111,6.706295,5.672041,7.163926,5.122068,7.469301,8.215402,10.347569,0.00029,0.09514,3.27764
0.835,0,1,7.314506,0.000000,6.608858,-2.701955,6.704596,5.667968,7.164061,5.121993,7.464993,8.217004,10.346922,0.00005,0.09500,3.27726
0.836,0,1,7.312424,0.000000,6.609839,-2.601799,6.702896,5.663896,7.164196,5.121918,7.460685,8.218607,10.346273,0.00007,0.09471,3.27713
0.837,0,1,7.310347,0.000000,6.610772,-2.501644,6.701197,5.659822,7.164330,5.121842,7.456378,8.220210,10.345626,0.00000,0.09469,3.27713
0.838,0,1,7.308361,0.000000,6.611732,-2.374219,6.696906,5.659312,7.164519,5.117774,7.452327,8.221294,10.344643,0.00013,0.09489,3.27723
0.839,0,1,7.306406,0.000000,6.612700,-2.232872,6.691291,5.660621,7.164734,5.111667,7.448408,8.222114,10.343490,0.00009,0.09506,3.27738
0.840,0,1,7.304593,0.000000,6.613830,-2.091524,6.685678,5.661929,7.164950,5.105559,7.444489,8.222933,10.342337,0.00015,0.09509,3.27724
0.841,0,1,7.302828,0.000000,6.615015,-1.950177,6.680063,5.663238,7.165165,5.099452,7.440569,8.223752,10.341184,0.00015,0.09489,3.27693
0.842,0,1,7.301209,0.000000,6.616246,-1.812892,6.679013,5.666698,7.165405,5.099447,7.436977,8.223813,10.339434,0.00024,0.09481,3.27722
0.843,0,1,7.299642,0.000000,6.617494,-1.677681,6.680292,5.671257,7.165657,5.102558,7.433551,8.223489,10.337379,0.00005,0.09507,3.27783
0.844,0,1,7.298048,0.000000,6.618750,-1.542471,6.681571,5.675817,7.165908,5.105669,7.430126,8.223164,10.335324,0.00022,0.09528,3.27765
0.845,0,1,7.296445,0.000000,6.620008,-1.407260,6.682849,5.680376,7.166160,5.108780,7.426700,8.222838,10.333269,-0.00009,0.09514,3.27704
0.846,0,1,7.294684,0.000000,6.621331,-1.279987,6.682252,5.674526,7.166236,5.105390,7.423256,8.222827,10.331461,0.00000,0.09497,3.27682
0.847,0,1,7.292870,0.000000,6.622674,-1.156767,6.680696,5.663362,7.166222,5.098681,7.419803,8.222975,10.329779,-0.00007,0.09519,3.27682
0.848,0,1,7.291166,0.000000,6.623962,-1.033547,6.679141,5.652196,7.166208,5.091973,7.416350,8.223123,10.328096,0.00007,0.09545,3.27727
0.849,0,1,7.289501,0.000000,6.625229,-0.910327,6.677585,5.641032,7.166194,5.085264,7.412897,8.223270,10.326413,0.00007,0.09551,3.27796
0.850,0,1,4.577539,0.000000,6.626310,-0.797707,6.677193,5.632729,7.166338,5.082657,7.410381,8.222732,10.324492,-0.00015,0.09545,3.27765
0.851,0,0,0.933002,0.000000,6.627326,-0.690501,6.677395,5.625886,7.166564,5.082145,7.408344,8.221843,10.322450,0.00002,0.09540,3.27681
0.852,0,0,0.000000,0.000000,6.628144,-0.583295,6.677598,5.619044,7.166789,5.081633,7.406308,8.220955,10.320408,0.00000,0.09553,3.27692
