"Time","60 Right DS","59 Left DS","58 FLr Sw of","57 FLr Sw on","56 FLl Sw of","54 HLr Sw of","55 FLl Sw on","53 HLr Sw on","52 HLl Sw of","51 HLl Sw on","v6 L Mos","v4 R Mos","67 xCoM","37 CoMy (cm)","v5 L COP","v3 R COP","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)"
6.22,0,0,0,0,0,0,0,0,0,0,-5.166916,-5.166916,5.168621,-0.495743,0.000000,0.000000,4.042001,5.785668,4.227087,6.842288
6.23,0,0,0,0,0,0,0,0,0,0,-5.179369,-5.179369,5.179797,-0.121704,0.000000,0.000000,4.041912,5.784857,4.240256,6.809750
6.24,0,0,0,0,0,0,0,0,0,0,-5.166128,-5.166128,5.166736,0.150895,0.000000,0.000000,4.060050,5.782237,4.245940,6.816073
6.25,0,0,0,0,0,0,0,0,0,0,-5.166637,-5.166637,5.166213,0.692567,0.000000,0.000000,4.063233,5.757140,4.264377,6.815708
6.26,0,0,0,0,0,0,0,0,0,0,-5.253901,-5.253901,5.253660,1.616014,0.000000,0.000000,4.123757,5.765760,4.240059,6.810436
6.27,0,0,0,0,0,0,0,0,0,0,-5.360743,-5.360743,5.360960,2.759147,0.000000,0.000000,4.173490,5.750319,4.225565,6.786689
6.28,0,0,0,0,0,0,0,0,0,0,-5.423216,-5.423216,5.423047,3.571784,0.000000,0.000000,4.185359,5.736741,4.210108,6.757878
6.29,0,0,0,0,0,0,0,0,1,0,-5.501813,-5.501813,5.501713,3.833520,0.000000,0.000000,4.256809,5.769910,4.239554,6.623447
6.30,0,0,0,0,0,0,0,0,0,0,-5.511537,-5.511537,5.511298,3.842747,0.000000,0.000000,4.365913,5.762791,4.214869,6.666056
6.31,0,0,1,0,0,0,0,0,0,0,-5.510715,-4.444058,5.510459,3.228330,0.000000,1.066657,4.423036,5.772060,4.232739,6.652053
6.32,1,0,0,0,0,0,1,0,0,0,-5.578895,-1.226826,5.578399,1.931209,0.000000,4.352068,4.463616,5.759086,4.239440,6.671610
6.33,1,0,0,0,0,0,0,0,0,0,-5.369517,-1.004622,5.369560,0.728765,0.000000,4.364895,4.491906,5.694224,4.227567,6.663836
6.34,1,0,0,0,0,0,0,0,0,0,-5.227406,-0.858637,5.225436,0.738670,0.000000,4.368768,4.564749,5.894817,4.183868,6.677430
6.35,1,0,0,0,0,0,0,0,0,0,-5.609900,-1.264736,5.611624,2.554024,0.000000,4.345163,4.501063,6.015143,4.167667,6.680267
6.36,1,0,0,0,0,0,0,0,0,0,-5.716409,-1.371245,5.715784,3.939335,0.000000,4.345163,4.519336,6.102531,4.168790,6.697311
6.37,1,0,0,0,0,0,0,0,0,0,-5.760427,-1.408598,5.761438,4.119976,0.000000,4.351829,4.516709,6.177766,4.183424,6.715091
6.38,1,0,0,0,0,0,0,1,0,0,-5.651641,-1.282552,5.651386,2.580976,0.000000,4.369089,4.539133,6.222151,4.200126,6.738118
6.39,0,0,0,0,0,0,0,0,0,0,-5.579650,-5.579650,5.579600,1.165291,0.000000,0.000000,4.535655,6.215792,4.178702,6.748580
6.40,0,0,0,0,0,0,0,0,0,0,-5.542601,-5.542601,5.542608,0.269048,0.000000,0.000000,4.495461,6.246901,4.083795,6.741371
6.41,0,0,0,0,0,0,0,0,0,0,-5.518688,-5.518688,5.518399,-0.092760,0.000000,0.000000,4.533309,6.261209,3.900857,6.727728
6.42,0,0,0,0,0,0,0,0,0,0,-5.564189,-5.564189,5.564822,0.003590,0.000000,0.000000,4.533574,6.212134,4.009777,6.721974
6.43,0,0,0,0,0,0,0,0,0,0,-5.516273,-5.516273,5.515604,0.091162,0.000000,0.000000,4.521413,6.241959,4.081693,6.726973
6.44,0,0,0,0,0,0,0,0,0,0,-5.568154,-5.568154,5.568242,0.131662,0.000000,0.000000,4.508958,6.206715,4.120740,6.725055
6.45,0,0,0,0,0,0,0,0,0,0,-5.590343,-5.590343,5.590805,-0.322203,0.000000,0.000000,4.505281,6.196445,4.044109,6.712759
6.46,0,0,0,0,0,0,0,0,0,0,-5.448314,-5.448314,5.446893,-1.130328,0.000000,0.000000,4.504341,6.143212,3.978334,6.706520
6.47,0,0,0,0,0,0,0,0,0,0,-5.392802,-5.392802,5.392453,-1.713118,0.000000,0.000000,4.505971,6.112751,3.981700,6.702540
6.48,0,0,0,0,0,0,0,0,0,0,-5.419827,-5.419827,5.420748,-1.848811,0.000000,0.000000,4.503729,6.089609,3.811159,6.698429
6.49,0,0,0,0,0,0,0,0,0,0,-5.406260,-5.406260,5.406167,-1.674904,0.000000,0.000000,4.547366,6.062416,3.838144,6.700831
6.50,0,0,0,0,0,0,0,0,0,0,-5.388862,-5.388862,5.388223,-1.543810,0.000000,0.000000,4.582074,6.021803,3.803899,6.692982
6.51,0,0,0,0,0,0,0,0,0,0,-5.373089,-5.373089,5.373491,-1.418524,0.000000,0.000000,4.597654,5.966073,3.795288,6.717746
6.52,0,0,0,0,0,0,0,0,0,0,-5.386142,-5.386142,5.386559,-1.352900,0.000000,0.000000,4.616378,5.951442,3.788751,6.729871
6.53,0,0,0,0,0,0,0,0,0,0,-5.375696,-5.375696,5.377387,-1.431677,0.000000,0.000000,4.574375,5.918464,3.786028,6.722827
6.54,0,0,0,0,0,0,0,0,0,0,-5.327828,-5.327828,5.328925,-1.890077,0.000000,0.000000,4.562022,5.928096,3.775221,6.719972
6.55,0,0,0,0,0,0,0,0,0,0,-5.271418,-5.271418,5.272374,-2.261422,0.000000,0.000000,4.594242,5.918392,3.790800,6.689409
6.56,0,1,0,0,1,1,0,0,0,0,7.401379,-5.210705,5.211018,-2.629285,12.612084,0.000000,4.597506,5.903891,3.836542,6.707485
6.57,0,1,0,0,0,0,0,0,0,0,7.386032,-5.250043,5.251788,-2.870897,12.636075,0.000000,4.610871,5.916730,3.811280,6.719854
6.58,0,1,0,1,0,0,0,0,0,0,7.478620,-5.167056,5.167854,-3.991246,12.645676,0.000000,4.617949,5.929233,3.815117,6.716065
6.59,0,1,0,0,0,0,0,0,0,0,7.693992,-4.976847,4.978919,-5.007127,12.670838,0.000000,4.593750,5.934325,3.828304,6.735932
6.60,0,1,0,0,0,0,0,0,0,0,7.868207,-4.808845,4.807998,-5.782568,12.677052,0.000000,4.464788,5.939421,3.838979,6.736602
6.61,0,1,0,0,0,0,0,0,0,1,7.670818,-4.923193,4.925253,-5.694443,12.594011,0.000000,4.180443,5.905752,3.865361,6.688472
6.62,0,0,0,0,0,0,0,0,0,0,-4.825829,-4.825829,4.826838,-5.419062,0.000000,0.000000,4.187822,5.875161,3.855075,6.648833
6.63,0,0,0,0,0,0,0,0,0,0,-4.705295,-4.705295,4.703784,-4.643768,0.000000,0.000000,4.219891,5.893539,3.832507,6.587854
6.64,0,0,0,0,0,0,0,0,0,0,-4.821176,-4.821176,4.820946,-3.303531,0.000000,0.000000,4.215292,5.883759,3.828920,6.644036
6.65,0,0,0,0,0,0,0,0,0,0,-4.911567,-4.911567,4.911423,-1.554144,0.000000,0.000000,4.206644,5.874394,3.837467,6.718342
6.66,0,0,0,0,0,0,0,0,0,0,-4.960170,-4.960170,4.960013,0.021620,0.000000,0.000000,4.151397,5.874913,3.845690,6.675051
6.67,0,0,0,0,0,0,0,0,0,0,-5.044706,-5.044706,5.044690,1.088911,0.000000,0.000000,4.150775,5.891290,3.843144,6.585878
6.68,0,0,0,0,0,0,0,0,0,0,-5.093343,-5.093343,5.093238,1.728384,0.000000,0.000000,4.110151,5.862891,3.840172,6.486914
6.69,0,0,0,0,0,0,0,0,0,0,-5.121499,-5.121499,5.121340,2.231559,0.000000,0.000000,4.109432,5.870341,3.885693,6.452516
6.70,0,0,0,0,0,0,0,0,0,0,-5.148208,-5.148208,5.147833,2.664866,0.000000,0.000000,4.111963,5.876687,3.873279,6.441284
6.71,0,0,0,0,0,0,0,0,0,0,-5.240190,-5.240190,5.240286,3.286476,0.000000,0.000000,4.128311,5.870218,3.905421,6.480607
6.72,0,0,0,0,0,0,0,0,0,0,-5.309114,-5.309114,5.308913,3.675598,0.000000,0.000000,4.151274,5.870466,3.908010,6.558266
6.73,0,0,0,0,0,0,0,0,0,0,-5.347342,-5.347342,5.347099,3.814611,0.000000,0.000000,4.249229,5.849567,3.879451,6.636148
6.74,0,0,0,0,0,0,0,0,0,0,-5.345766,-5.345766,5.344036,3.821925,0.000000,0.000000,4.336849,5.840654,3.889915,6.686100
6.75,0,0,0,0,0,0,0,0,1,0,-5.410222,-5.410222,5.411575,4.109905,0.000000,0.000000,4.397774,5.820915,3.884580,6.661815
6.76,0,0,0,0,0,0,0,0,0,0,-5.509474,-5.509474,5.510553,4.597806,0.000000,0.000000,4.457561,5.823862,3.886984,6.654758
6.77,0,0,0,0,0,0,0,0,0,0,-5.566109,-5.566109,5.565518,4.653786,0.000000,0.000000,4.462889,5.830819,3.889089,6.595756
6.78,0,0,0,0,0,0,0,0,0,0,-5.607314,-5.607314,5.607647,4.046684,0.000000,0.000000,4.473300,5.847821,3.891064,6.612336
6.79,0,0,0,0,0,0,1,0,0,0,-5.544262,-5.544262,5.544068,3.341818,0.000000,0.000000,4.502418,5.836503,3.875883,6.598427
6.80,0,0,0,0,0,0,0,0,0,0,-5.504466,-5.504466,5.503579,3.165691,0.000000,0.000000,4.536697,5.851863,3.893644,6.598633
6.81,0,0,0,0,0,0,0,0,0,0,-5.671874,-5.671874,5.673083,3.735795,0.000000,0.000000,4.537442,5.976803,3.901094,6.595679
6.82,0,0,0,0,0,0,0,0,0,0,-5.741860,-5.741860,5.742472,4.342174,0.000000,0.000000,4.509143,6.219407,3.903491,6.615148
6.83,0,0,0,0,0,0,0,1,0,0,-5.764323,-5.764323,5.763816,4.463825,0.000000,0.000000,4.495180,6.276821,3.910679,6.617058
6.84,1,0,0,0,0,0,0,0,0,0,-5.846557,-1.646244,5.847743,3.852657,0.000000,4.200313,4.480366,6.297769,3.920247,6.635042
6.85,1,0,0,0,0,0,0,0,0,0,-5.779910,-1.654398,5.780409,2.787527,0.000000,4.125512,4.495891,6.332864,3.752496,6.645853
6.86,1,0,0,0,0,0,0,0,0,0,-5.682346,-1.572999,5.681912,1.961312,0.000000,4.109347,4.515621,6.460065,3.700938,6.640898
6.87,1,0,0,0,0,0,0,0,0,0,-5.712816,-1.539161,5.713481,1.660669,0.000000,4.173656,4.496663,6.551523,3.854619,6.679894
6.88,1,0,0,0,0,0,0,0,0,0,-5.808584,-1.635343,5.810093,1.808795,0.000000,4.173241,4.482009,6.542783,3.859049,6.682268
6.89,1,0,0,0,0,0,0,0,0,0,-5.788073,-1.581369,5.787007,1.733124,0.000000,4.206704,4.497792,6.475287,3.915357,6.672449
6.90,1,0,0,0,0,0,0,0,0,0,-5.766869,-1.450684,5.766059,1.229209,0.000000,4.316185,4.508751,6.383217,4.127012,6.622526
6.91,1,0,0,0,1,0,0,0,0,0,-5.764938,-1.450231,5.765394,0.341964,0.000000,4.314707,4.511114,6.267492,4.117850,6.641624
6.92,1,0,0,0,0,0,0,0,0,0,-5.693685,-1.410959,5.694145,-0.637541,0.000000,4.282726,4.522933,6.229595,4.041521,6.647831
6.93,1,1,0,0,0,0,0,0,0,0,7.325327,-1.308110,5.581193,-1.498908,12.907465,4.274028,4.537007,6.274543,4.012023,6.631952
6.94,1,1,0,0,0,0,0,0,0,0,7.318738,-1.360876,5.576678,-1.841342,12.895556,4.215942,4.508666,6.256560,3.924461,6.637826
6.95,1,1,0,0,0,0,0,0,0,0,7.333061,-1.403896,5.572858,-1.588516,12.906031,4.169073,4.535308,6.257091,3.798896,6.648198
6.96,1,1,0,0,0,1,0,0,0,0,7.337986,-1.402484,5.572872,-0.565659,12.911240,4.170769,4.530447,6.253214,3.810783,6.658396
6.97,1,1,0,1,0,0,0,0,0,0,7.207161,-1.468208,5.679204,0.028540,12.886536,4.211165,4.541112,6.252537,3.884167,6.631538
6.98,1,1,0,0,0,0,0,0,0,0,7.149810,-1.595282,5.788765,-0.496804,12.936734,4.191643,4.484727,6.286408,3.894978,6.648776
6.99,1,1,0,0,0,0,0,0,0,0,7.439113,-1.351836,5.511626,-2.655538,12.951303,4.160354,4.423113,6.286977,3.897867,6.664436
7.00,1,1,0,0,0,0,0,0,0,0,7.703764,-1.074113,5.245119,-4.543132,12.950015,4.172138,4.386488,6.290399,3.957407,6.660264
7.01,1,1,0,0,0,0,0,0,0,0,7.736198,-1.018244,5.237736,-5.343538,12.974399,4.219956,4.454305,6.286267,3.973011,6.687723
7.02,1,1,0,0,0,0,0,0,0,0,7.715000,-1.061893,5.287398,-5.441201,13.001510,4.224617,4.512883,6.283250,3.923112,6.718722
7.03,1,1,0,0,0,0,0,0,0,1,7.796224,-0.953069,5.188280,-5.930769,12.984134,4.234840,4.552633,6.258658,3.924727,6.725645
7.04,1,0,0,0,0,0,0,0,0,0,-4.947724,-0.725199,4.946900,-6.397011,0.000000,4.222525,4.534966,6.256820,3.915556,6.615348
7.05,1,0,0,0,0,0,0,0,0,0,-4.927794,-0.673420,4.926859,-5.454194,0.000000,4.254374,4.588346,6.231003,3.921090,6.616470
7.06,1,0,0,0,0,0,0,0,0,0,-5.101630,-0.835483,5.101051,-2.888169,0.000000,4.266146,4.622339,6.242656,3.909340,6.709762
7.07,1,0,0,0,0,0,0,0,0,0,-5.262434,-0.970921,5.262097,0.026651,0.000000,4.291513,4.672544,6.236859,3.915666,6.761508
7.08,1,0,0,0,0,0,0,0,0,0,-5.438917,-1.144500,5.438901,1.852133,0.000000,4.294416,4.681081,6.238698,3.926090,6.758779
7.09,1,0,0,0,0,0,0,0,0,0,-5.441243,-1.129482,5.440747,2.043740,0.000000,4.311761,4.704984,6.243938,3.919101,6.783170
7.10,1,0,0,0,0,0,0,0,0,0,-5.347229,-1.001979,5.346165,1.865929,0.000000,4.345249,4.767548,6.255412,3.923762,6.764412
7.11,1,0,0,0,0,0,0,0,0,0,-5.363501,-0.987275,5.362338,2.016355,0.000000,4.376225,4.820712,6.238494,3.932351,6.832972
7.12,1,0,0,0,0,0,0,0,0,0,-5.545683,-1.151919,5.545807,3.306737,0.000000,4.393765,4.868600,6.223243,3.918736,6.955222
7.13,1,0,0,0,0,0,0,0,0,0,-5.605587,-1.185660,5.605167,4.672029,0.000000,4.419926,4.916684,6.213351,3.923309,6.983129
7.14,1,0,0,0,0,0,0,0,1,0,-5.764247,-1.297154,5.765011,5.910603,0.000000,4.467093,5.013112,6.229698,3.921754,6.976309
7.15,1,0,1,0,0,0,0,0,0,0,-5.903326,-2.528744,5.903473,6.057091,0.000000,3.374581,5.080559,6.217660,3.876967,6.919738
7.16,0,0,0,0,0,0,0,0,0,0,-5.862396,-5.862396,5.862524,5.409397,0.000000,0.000000,5.066169,6.214684,3.852072,6.911115
7.17,0,0,0,0,0,0,0,0,0,0,-5.827029,-5.827029,5.826672,4.364995,0.000000,0.000000,5.084637,6.256388,3.842688,6.892781
7.18,0,0,0,0,0,0,1,0,0,0,-5.815620,-5.815620,5.815471,4.513345,0.000000,0.000000,5.089784,6.253832,3.897552,6.957852
7.19,0,0,0,0,0,0,0,0,0,0,-5.932778,-5.932778,5.932798,6.190731,0.000000,0.000000,5.101685,6.287913,3.889684,6.965290
7.20,0,0,0,0,0,0,0,0,0,0,-6.263658,-6.263658,6.264052,8.926219,0.000000,0.000000,5.086788,6.430038,3.899915,7.001336
7.21,0,0,0,0,0,0,0,0,0,0,-6.545014,-6.545014,6.546204,9.877160,0.000000,0.000000,5.016045,6.596756,3.951987,7.043453
7.22,0,0,0,0,0,0,0,0,0,0,-6.576605,-6.576605,6.579923,8.229869,0.000000,0.000000,5.049313,6.670638,3.941216,7.025290
7.23,0,0,0,0,0,0,0,1,0,0,-6.232996,-6.232996,6.231434,4.290508,0.000000,0.000000,5.092766,6.690266,3.965222,7.031194
7.24,1,0,0,0,0,0,0,0,0,0,-6.004934,-1.473791,6.003176,1.166142,0.000000,4.531143,5.101657,6.713956,3.957961,6.986634
7.25,1,0,0,0,0,0,0,0,0,0,-6.005512,-1.548116,6.004352,-0.035066,0.000000,4.457396,5.082405,6.702602,3.831084,6.990594
7.26,1,0,0,0,0,0,0,0,0,0,-6.104731,-1.669298,6.104452,0.498990,0.000000,4.435433,5.115514,6.629219,3.731949,6.980681
7.27,1,0,0,0,0,0,0,0,0,0,-6.162901,-1.646600,6.162777,1.407994,0.000000,4.516302,5.111767,6.569730,3.920756,6.996857
7.28,1,0,0,0,0,0,0,0,0,0,-6.185975,-1.557817,6.185186,1.711040,0.000000,4.628158,5.098435,6.572148,4.156765,7.007731
7.29,1,0,0,0,0,0,0,0,0,0,-6.234238,-1.493811,6.234303,1.105877,0.000000,4.740427,5.102837,6.596661,4.392730,7.013353
7.30,1,0,0,0,0,1,0,0,0,0,-6.120761,-1.409620,6.119689,-0.475617,0.000000,4.711142,5.125055,6.556049,4.298876,7.036272
7.31,1,0,0,0,0,0,0,0,0,0,-5.946713,-1.301607,5.945596,-2.331745,0.000000,4.645106,5.122464,6.462147,4.167827,7.035048
7.32,1,1,0,0,1,0,0,0,0,0,7.666624,-1.205236,5.832316,-3.428159,13.500416,4.628557,5.089924,6.424763,4.160570,7.075886
7.33,1,1,0,0,0,0,0,0,0,0,7.683377,-1.171527,5.810501,-3.403920,13.494502,4.639598,5.083862,6.412414,4.195762,7.082145
7.34,1,1,0,0,0,0,0,0,0,0,7.583095,-1.223007,5.901380,-2.665654,13.482976,4.676874,5.091879,6.382030,4.263296,7.101480
7.35,1,1,0,0,0,0,0,0,0,0,7.587606,-1.169150,5.893380,-2.169196,13.480976,4.724220,5.135384,6.394672,4.312810,7.086687
7.36,1,1,0,0,0,0,0,0,0,0,7.649010,-1.100970,5.830366,-2.044790,13.480298,4.730318,5.142140,6.390798,4.323688,7.090335
7.37,1,1,0,0,0,0,0,0,0,0,7.642309,-1.103745,5.829588,-1.874369,13.471801,4.725747,5.147840,6.380974,4.304833,7.091651
7.38,1,1,0,0,0,0,0,0,0,0,7.589457,-1.100587,5.833810,-1.299937,13.422825,4.732781,5.184579,6.373194,4.279449,7.048652
7.39,1,1,0,0,0,0,0,0,0,0,7.549872,-1.131642,5.891762,-0.183497,13.441452,4.759938,5.190863,6.390346,4.323448,7.050542
7.40,1,1,0,0,0,0,0,0,0,0,7.461397,-1.174682,5.961574,0.949727,13.423713,4.787635,5.226074,6.375104,4.351347,7.046886
7.41,1,1,0,0,0,0,0,0,0,0,7.348527,-1.283286,6.052408,1.629298,13.400673,4.768859,5.167298,6.373855,4.370012,7.026419
7.42,1,1,0,1,0,0,0,0,0,0,7.316712,-1.316620,6.064475,1.373276,13.380807,4.747475,5.166570,6.356636,4.328348,7.023511
7.43,1,1,0,0,0,0,0,0,0,0,7.372041,-1.278874,6.003042,0.355371,13.374915,4.724000,5.160273,6.349162,4.288900,7.025651
7.44,1,1,0,0,0,0,0,0,0,0,7.493126,-1.244397,5.889015,-1.114102,13.382592,4.645069,5.048426,6.357285,4.244221,7.024800
7.45,1,1,0,0,0,0,0,0,0,0,7.548903,-1.240241,5.811276,-2.176565,13.360115,4.570971,4.929393,6.317878,4.301607,7.027337
7.46,1,1,0,0,0,0,0,0,0,0,6.401325,-0.735921,5.719843,-2.648543,12.122439,4.985192,4.988945,5.010517,6.247952,7.012747
7.47,1,1,0,0,0,0,0,0,0,0,7.632879,-0.652466,5.768570,-2.274615,13.400621,5.115276,5.026830,6.311137,6.805369,7.086827
7.48,1,1,0,0,0,0,0,0,0,1,7.685496,-1.206402,5.792911,-2.368012,13.477887,4.585989,5.031750,6.372766,4.158121,7.105938
7.49,1,0,0,0,0,0,0,0,0,0,-5.752811,-1.158391,5.753488,-3.133519,0.000000,4.594420,4.972515,6.359785,4.216221,7.177524
7.50,1,0,1,0,0,0,0,0,0,0,-5.512224,-0.894293,5.511436,-4.122946,0.000000,4.617930,5.001158,6.358057,4.232116,7.172023
7.51,0,0,0,0,0,0,0,0,0,0,-5.424843,-5.424843,5.423117,-3.704990,0.000000,0.000000,4.984811,6.346785,4.261960,7.113816
7.52,0,0,0,0,0,0,0,0,0,0,-5.664614,-5.664614,5.665991,-1.933419,0.000000,0.000000,4.940235,6.338081,4.272693,7.075586
7.53,0,0,0,0,0,0,0,0,0,0,-5.785444,-5.785444,5.785580,0.115303,0.000000,0.000000,4.861456,6.350333,4.268736,7.044566
7.54,0,0,0,0,0,0,0,0,0,0,-5.757632,-5.757632,5.755980,1.157378,0.000000,0.000000,4.773131,6.308873,4.264793,7.047738
7.55,0,0,0,0,0,0,0,0,0,0,-5.847805,-5.847805,5.847151,1.530714,0.000000,0.000000,4.782531,6.324187,4.260595,7.052094
7.56,0,0,0,0,0,0,0,0,0,0,-5.840775,-5.840775,5.839967,1.295708,0.000000,0.000000,4.780747,6.318135,4.234389,7.045866
7.57,0,0,0,0,0,0,0,0,1,0,-5.811998,-5.811998,5.812172,1.427352,0.000000,0.000000,4.762962,6.311042,4.237266,7.026534
7.58,0,0,0,0,0,0,0,0,0,0,-5.841392,-5.841392,5.841154,1.400530,0.000000,0.000000,4.773128,6.312467,4.212729,6.975863
7.59,0,0,0,0,0,0,0,0,0,0,-5.937771,-5.937771,5.939093,1.293387,0.000000,0.000000,4.788796,6.320316,4.191160,6.951846
7.60,0,0,0,0,0,0,1,0,0,0,-5.862970,-5.862970,5.863160,0.774483,0.000000,0.000000,4.799294,6.360557,4.154216,6.956009
7.61,0,0,0,0,0,0,0,0,0,0,-5.737406,-5.737406,5.735441,0.849518,0.000000,0.000000,4.812618,6.354672,4.157385,6.975630
7.62,0,0,0,0,0,0,0,1,0,0,-5.876079,-5.876079,5.874414,2.061211,0.000000,0.000000,4.773667,6.422479,4.174225,6.965813
7.63,1,0,0,0,0,0,0,0,0,0,-6.103720,-1.632692,6.103354,3.536232,0.000000,4.471028,4.766594,6.514187,4.210941,6.953057
7.64,1,0,0,0,0,0,0,0,0,0,-6.196855,-1.756520,6.197038,3.737049,0.000000,4.440335,4.790589,6.498437,4.091124,6.935450
7.65,1,0,0,0,0,0,0,0,0,0,-6.080556,-1.714705,6.080617,2.224730,0.000000,4.365851,4.789774,6.491383,3.928692,6.956822
7.66,1,0,0,0,0,0,0,0,0,0,-5.888965,-1.495205,5.887933,0.324892,0.000000,4.393759,4.785313,6.399534,4.003175,6.982999
7.67,1,0,0,0,0,0,0,0,0,0,-5.866044,-1.448387,5.866335,-0.660166,0.000000,4.417657,4.754955,6.364112,4.076704,7.018278
7.68,1,0,0,0,0,0,0,0,0,0,-5.905273,-1.473779,5.905470,-0.815016,0.000000,4.431494,4.766593,6.352399,4.095198,7.033780
7.69,1,0,0,0,0,0,0,0,0,0,-5.892036,-1.438304,5.892952,-0.702627,0.000000,4.453732,4.769532,6.297335,4.134840,7.013694
7.70,1,0,0,0,0,0,0,0,0,0,-5.872387,-1.399197,5.873054,-1.009988,0.000000,4.473190,4.752220,6.219660,4.193695,7.004504
7.71,1,0,0,0,0,0,0,0,0,0,-5.854473,-1.366698,5.855269,-1.573260,0.000000,4.487774,4.767174,6.193878,4.227043,6.989966
7.72,1,0,0,0,0,0,0,0,0,0,-5.748353,-1.129783,5.747985,-2.403614,0.000000,4.618570,4.767177,6.099949,4.541384,7.016985
7.73,1,0,0,0,0,0,0,0,0,0,-5.684513,-1.058532,5.684398,-2.750249,0.000000,4.625981,4.769065,5.989665,4.511792,7.006537
7.74,1,0,0,0,1,0,0,0,0,0,-5.650977,-1.060374,5.650003,-2.736436,0.000000,4.590602,4.785821,5.894712,4.395500,6.989106
7.75,1,1,0,0,0,0,0,0,0,0,7.138508,-1.191269,5.708205,-2.229893,12.846116,4.516339,4.765248,5.839311,4.265615,7.006163
7.76,1,1,0,0,0,0,0,0,0,0,7.128629,-1.235012,5.688137,-1.964088,12.817010,4.453369,4.743868,5.812684,4.145553,7.002790
7.77,1,1,0,0,0,0,0,0,0,0,7.153021,-1.231581,5.662553,-1.919086,12.815462,4.430860,4.741698,5.807061,4.116072,7.009874
7.78,1,1,0,0,0,0,0,0,0,0,7.158199,-1.214294,5.646919,-2.128387,12.804368,4.431875,4.760351,5.797226,4.112725,7.009401
7.79,1,1,0,1,0,1,0,0,0,0,7.183909,-1.164950,5.598278,-2.220449,12.781510,4.432652,4.768403,5.782884,4.096542,6.998488
7.80,1,1,0,0,0,0,0,0,0,0,7.239744,-1.154763,5.585745,-2.600757,12.824343,4.429837,4.758626,5.800533,4.100717,7.022790
7.81,1,1,0,0,0,0,0,0,0,0,7.278017,-1.188436,5.551141,-3.285564,12.828573,4.362121,4.662483,5.812201,4.060533,7.016820
7.82,1,1,0,0,0,0,0,0,0,0,7.498765,-1.050198,5.370941,-3.785159,12.870618,4.321655,4.496768,5.822951,4.147454,7.046779
7.83,1,1,0,0,0,0,0,0,0,0,7.618023,-1.034942,5.318834,-3.277015,12.937315,4.284350,4.318401,5.833358,4.241175,7.103904
7.84,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,
