"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
4.160,0,0,0.000000,0.000000,7.152693,3.725366,7.019217,6.009456,7.207253,5.232608,7.229160,8.311954,10.357620,1.48312,0.09862,3.27685
4.161,0,0,0.000000,0.000000,7.157784,3.777054,7.025845,6.006485,7.206600,5.229207,7.229827,8.311007,10.354967,1.48517,0.09866,3.27655
4.162,0,0,0.000000,0.000000,7.162523,3.828741,7.032472,6.003515,7.205947,5.225806,7.230495,8.310059,10.352313,1.48044,0.09892,3.27659
4.163,0,0,0.000000,0.000000,7.166914,3.880428,7.039099,6.000544,7.205294,5.222405,7.231162,8.309111,10.349660,1.48399,0.09885,3.27712
4.164,0,0,0.000000,0.000000,7.170877,3.909855,7.043117,5.997173,7.204704,5.221232,7.231758,8.308226,10.347645,1.48583,0.09862,3.27762
4.165,0,0,0.000000,0.000000,7.174419,3.908792,7.043559,5.993254,7.204199,5.223111,7.232254,8.307426,10.346504,1.48413,0.09859,3.27808
4.166,0,0,0.000000,0.000000,7.177567,3.907729,7.044001,5.989336,7.203695,5.224989,7.232751,8.306628,10.345364,1.48344,0.09876,3.27803
4.167,0,0,0.000000,0.000000,7.180326,3.906666,7.044444,5.985416,7.203190,5.226867,7.233248,8.305829,10.344223,1.48322,0.09882,3.27727
4.168,0,0,0.000000,0.000000,7.182690,3.881109,7.046034,5.978496,7.202738,5.227106,7.233668,8.305161,10.342019,1.48568,0.09856,3.27698
4.169,0,0,0.000000,0.000000,7.184663,3.822003,7.049199,5.967465,7.202355,5.225100,7.233984,8.304673,10.338357,1.48434,0.09847,3.27736
4.170,0,0,0.000000,0.000000,7.186218,3.762898,7.052363,5.956433,7.201973,5.223093,7.234300,8.304185,10.334695,1.48433,0.09869,3.27765
4.171,0,0,0.000000,0.000000,7.187361,3.703793,7.055528,5.945402,7.201591,5.221087,7.234616,8.303697,10.331033,1.48439,0.09870,3.27780
4.172,0,0,0.000000,0.000000,7.188119,3.623602,7.060775,5.938345,7.201219,5.219285,7.235188,8.303513,10.328172,1.48353,0.09846,3.27770
4.173,0,0,0.000000,0.000000,7.188498,3.514533,7.068876,5.936732,7.200861,5.217765,7.236112,8.303745,10.326409,1.48428,0.09832,3.27725
4.174,0,0,0.000000,0.000000,7.188496,3.405464,7.076977,5.935120,7.200504,5.216244,7.237035,8.303978,10.324647,1.48362,0.09861,3.27685
4.175,0,0,0.000000,0.000000,7.188116,3.296395,7.085077,5.933507,7.200146,5.214724,7.237959,8.304211,10.322885,1.48598,0.09858,3.27655
4.176,0,0,0.000000,0.000000,7.187297,3.166476,7.090475,5.940820,7.199702,5.213570,7.238737,8.304248,10.320536,1.48342,0.09825,3.27637
4.177,0,0,0.000000,0.000000,7.186047,3.008000,7.092171,5.960360,7.199140,5.212917,7.239315,8.304017,10.317385,1.48428,0.09817,3.27637
4.178,0,0,0.000000,0.000000,7.184376,2.849524,7.093867,5.979898,7.198578,5.212265,7.239893,8.303786,10.314233,1.48417,0.09830,3.27649
4.179,0,0,0.000000,0.000000,7.182292,2.691047,7.095562,5.999438,7.198016,5.211613,7.240472,8.303555,10.311081,1.48580,0.09813,3.27680
4.180,0,0,0.000000,0.000000,7.179887,2.521984,7.097581,6.013429,7.197480,5.211315,7.240981,8.302547,10.308197,1.48387,0.09792,3.27704
4.181,0,0,0.000000,0.000000,7.177169,2.338419,7.100042,6.019822,7.196980,5.211502,7.241395,8.300470,10.305679,1.48536,0.09771,3.27719
4.182,0,0,0.000000,0.000000,7.174182,2.154854,7.102504,6.026215,7.196481,5.211689,7.241808,8.298395,10.303163,1.48296,0.09781,3.27741
4.183,0,0,0.000000,0.000000,7.170932,1.971289,7.104965,6.032608,7.195982,5.211876,7.242222,8.296320,10.300645,1.48505,0.09793,3.27771
4.184,0,0,0.000000,0.000000,7.167461,1.783544,7.106909,6.030524,7.195536,5.211280,7.242630,8.296187,10.298388,1.48724,0.09775,3.27780
4.185,0,0,0.000000,0.000000,7.163772,1.590075,7.108145,6.016829,7.195165,5.209610,7.243030,8.298717,10.296487,1.48611,0.09743,3.27757
4.186,0,0,0.000000,0.000000,7.159978,1.396606,7.109382,6.003135,7.194793,5.207940,7.243429,8.301247,10.294586,1.48438,0.09742,3.27756
4.187,0,0,0.000000,0.000000,7.156084,1.203137,7.110618,5.989441,7.194422,5.206270,7.243829,8.303776,10.292686,1.48403,0.09764,3.27787
4.188,0,0,0.000000,0.000000,7.152178,1.014224,7.111176,5.973559,7.194070,5.205640,7.244230,8.305503,10.290882,1.48496,0.09752,3.27792
4.189,0,0,0.000000,0.000000,7.148261,0.831553,7.110806,5.954683,7.193746,5.206433,7.244632,8.306131,10.289212,1.48368,0.09716,3.27761
4.190,0,0,0.000000,0.000000,7.144357,0.648883,7.110436,5.935806,7.193421,5.207226,7.245034,8.306761,10.287541,1.48356,0.09711,3.27731
4.191,0,0,0.000000,0.000000,7.140465,0.466212,7.110066,5.916930,7.193097,5.208019,7.245436,8.307389,10.285872,1.48568,0.09730,3.27700
4.192,0,0,0.000000,0.000000,7.136570,0.297058,7.110480,5.905673,7.192843,5.208308,7.246054,8.308658,10.283163,1.48481,0.09723,3.27682
4.193,0,0,0.000000,0.000000,7.132672,0.146417,7.111965,5.904852,7.192687,5.207907,7.246967,8.310803,10.279033,1.48409,0.09707,3.27682
4.194,0,0,0.000000,0.000000,7.128727,-0.004224,7.113451,5.904031,7.192531,5.207505,7.247880,8.312949,10.274902,1.48586,0.09689,3.27682
4.195,0,0,0.000000,0.000000,7.124736,-0.154865,7.114936,5.903211,7.192374,5.207104,7.248793,8.315095,10.270772,1.48597,0.09704,3.27682
4.196,0,0,0.000000,0.000000,7.120743,-0.283835,7.114541,5.899783,7.192283,5.206465,7.249532,8.317307,10.268361,1.48610,0.09725,3.27695
4.197,0,0,0.000000,0.000000,7.116749,-0.383124,7.111571,5.892786,7.192280,5.205501,7.250034,8.319609,10.268306,1.48468,0.09718,3.27726
4.198,0,0,0.000000,0.000000,7.112903,-0.482413,7.108600,5.885788,7.192277,5.204536,7.250536,8.321911,10.268250,1.48301,0.09699,3.27734
4.199,0,0,0.000000,0.000000,7.109204,-0.581702,7.105630,5.878790,7.192275,5.203573,7.251038,8.324214,10.268195,1.48536,0.09719,3.27711
4.200,0,0,0.000000,0.000000,7.105733,-0.660661,7.104236,5.875399,7.192330,5.204226,7.251585,8.324567,10.267694,1.48406,0.09744,3.27714
4.201,0,0,0.000000,0.000000,7.102488,-0.711774,7.105000,5.876948,7.192467,5.207097,7.252193,8.322249,10.266585,1.48558,0.09733,3.27752
4.202,0,0,0.000000,0.000000,7.099412,-0.762888,7.105765,5.878496,7.192603,5.209968,7.252802,8.319933,10.265476,1.48354,0.09711,3.27746
4.203,0,0,0.000000,0.000000,7.096503,-0.814001,7.106531,5.880045,7.192739,5.212838,7.253411,8.317616,10.264366,1.48422,0.09733,3.27677
4.204,0,0,0.000000,0.000000,7.093680,-0.845883,7.106262,5.882266,7.192727,5.214241,7.253951,8.315811,10.262739,1.48271,0.09759,3.27640
4.205,0,0,0.000000,0.000000,7.090941,-0.851424,7.104578,5.885408,7.192514,5.213633,7.254396,8.314708,10.260402,1.48453,0.09745,3.27647
4.206,0,0,0.000000,0.000000,7.088285,-0.856964,7.102894,5.888550,7.192300,5.213025,7.254842,8.313604,10.258064,1.48497,0.09732,3.27661
4.207,0,0,0.000000,0.000000,7.085710,-0.862505,7.101210,5.891692,7.192087,5.212418,7.255288,8.312502,10.255727,1.48532,0.09740,3.27684
4.208,0,0,0.000000,0.000000,7.083277,-0.849828,7.099174,5.895043,7.192002,5.213859,7.255814,8.312751,10.253866,1.48333,0.09763,3.27707
4.209,0,0,0.000000,0.000000,7.080986,-0.812197,7.096657,5.898680,7.192094,5.218107,7.256448,8.314854,10.252659,1.48480,0.09772,3.27730
4.210,0,0,0.000000,0.000000,7.078888,-0.774567,7.094139,5.902317,7.192186,5.222356,7.257082,8.316957,10.251451,1.48302,0.09753,3.27744
4.211,0,0,0.000000,0.000000,7.076982,-0.736937,7.091622,5.905953,7.192278,5.226604,7.257717,8.319059,10.250245,1.48413,0.09751,3.27744
4.212,0,0,0.000000,0.000000,7.075248,-0.693056,7.089923,5.910852,7.192393,5.229269,7.258370,8.321483,10.248865,1.48375,0.09782,3.27721
4.213,0,0,0.000000,0.000000,7.073685,-0.640613,7.089348,5.917481,7.192537,5.229765,7.259049,8.324346,10.247250,1.48332,0.09785,3.27668
4.214,0,0,0.000000,0.000000,7.072192,-0.588171,7.088772,5.924110,7.192681,5.230261,7.259728,8.327209,10.245634,1.48368,0.09770,3.27649
4.215,0,0,0.000000,0.000000,7.070767,-0.535729,7.088196,5.930738,7.192826,5.230757,7.260407,8.330072,10.244018,1.48370,0.09768,3.27680
4.216,0,0,0.000000,0.000000,7.069352,-0.489373,7.088110,5.932684,7.192965,5.230743,7.260802,8.331490,10.242393,1.48439,0.09792,3.27682
4.217,0,0,0.000000,0.000000,7.067945,-0.451353,7.088694,5.928215,7.193096,5.230030,7.260807,8.330928,10.240753,1.48448,0.09793,3.27644
4.218,0,0,0.000000,0.000000,7.066625,-0.413332,7.089278,5.923746,7.193228,5.229316,7.260812,8.330366,10.239114,1.48627,0.09767,3.27650
4.219,0,0,0.000000,0.000000,7.065392,-0.375312,7.089862,5.919277,7.193359,5.228603,7.260818,8.329804,10.237474,1.48384,0.09768,3.27719
4.220,0,0,0.000000,0.000000,7.064322,-0.351954,7.090855,5.916790,7.193502,5.227562,7.260932,8.329374,10.236295,1.48281,0.09795,3.27762
4.221,0,0,0.000000,0.000000,7.063414,-0.348678,7.092405,5.917017,7.193660,5.226074,7.261196,8.329123,10.235744,1.48485,0.09795,3.27770
4.222,0,0,0.000000,0.000000,7.062613,-0.345402,7.093956,5.917245,7.193817,5.224586,7.261460,8.328871,10.235194,1.48426,0.09778,3.27787
4.223,0,0,0.000000,0.000000,7.061918,-0.342127,7.095508,5.917473,7.193974,5.223098,7.261724,8.328619,10.234644,1.48304,0.09763,3.27817
4.224,0,0,0.000000,0.000000,7.061256,-0.349012,7.095623,5.918701,7.194172,5.221638,7.262089,8.327301,10.233238,1.48371,0.09777,3.27810
4.225,0,0,0.000000,0.000000,7.060627,-0.369814,7.093772,5.921299,7.194425,5.220218,7.262591,8.324522,10.230661,1.48615,0.09786,3.27749
4.226,0,0,0.000000,0.000000,7.060001,-0.390616,7.091921,5.923896,7.194678,5.218797,7.263094,8.321743,10.228085,1.48300,0.09768,3.27713
4.227,0,0,0.000000,0.000000,7.059377,-0.411418,7.090071,5.926494,7.194931,5.217377,7.263597,8.318963,10.225509,1.48452,0.09736,3.27713
4.228,0,0,0.000000,0.000000,7.058707,-0.439890,7.089041,5.927585,7.195093,5.215640,7.264221,8.317448,10.223235,1.48242,0.09754,3.27719
4.229,0,0,0.000000,0.000000,7.057992,-0.478869,7.089137,5.926613,7.195131,5.213470,7.265010,8.317661,10.221376,1.48312,0.09771,3.27735
4.230,0,0,0.000000,0.000000,7.057216,-0.517848,7.089232,5.925642,7.195168,5.211299,7.265800,8.317875,10.219518,1.48350,0.09747,3.27740
4.231,0,0,0.000000,0.000000,7.056380,-0.556827,7.089328,5.924670,7.195206,5.209129,7.266590,8.318089,10.217659,1.48422,0.09717,3.27733
4.232,0,0,0.000000,0.000000,7.055513,-0.594863,7.089332,5.925216,7.195200,5.208217,7.267522,8.316639,10.215713,1.48346,0.09731,3.27712
4.233,0,0,0.000000,0.000000,7.054617,-0.631607,7.089211,5.927841,7.195136,5.209029,7.268649,8.312913,10.213643,1.48302,0.09743,3.27674
4.234,0,0,0.000000,0.000000,7.053675,-0.668351,7.089090,5.930466,7.195072,5.209841,7.269777,8.309187,10.211575,1.48482,0.09729,3.27668
4.235,0,0,0.000000,0.000000,7.052688,-0.705094,7.088969,5.933092,7.195008,5.210653,7.270904,8.305460,10.209506,1.48232,0.09712,3.27706
4.236,0,0,0.000000,0.000000,7.051604,-0.734799,7.087352,5.935107,7.195189,5.212041,7.271814,8.304571,10.207824,1.48441,0.09709,3.27735
4.237,0,0,0.000000,0.000000,7.050424,-0.754864,7.083686,5.936287,7.195705,5.214219,7.272428,8.307567,10.206672,1.48396,0.09730,3.27750
4.238,0,0,0.000000,0.000000,7.049119,-0.774928,7.080020,5.937468,7.196222,5.216396,7.273040,8.310562,10.205520,1.48511,0.09736,3.27752
4.239,0,0,0.000000,0.000000,7.047692,-0.794993,7.076355,5.938648,7.196738,5.218574,7.273653,8.313558,10.204368,1.48514,0.09718,3.27737
4.240,0,0,0.000000,0.000000,7.046128,-0.810126,7.074734,5.935442,7.197176,5.221185,7.274661,8.313939,10.203572,1.48461,0.09685,3.27731
4.241,0,0,0.000000,0.000000,7.044429,-0.818505,7.075916,5.926228,7.197506,5.224393,7.276208,8.310739,10.203266,1.47537,0.09692,3.27739
4.242,0,0,0.000000,0.000000,7.042572,-0.826885,7.077097,5.917014,7.197836,5.227600,7.277756,8.307539,10.202959,1.48498,0.09709,3.27737
4.243,0,0,0.000000,0.000000,7.040561,-0.835264,7.078278,5.907800,7.198167,5.230807,7.279304,8.304338,10.202653,1.48380,0.09691,3.27722
4.244,0,0,0.000000,0.000000,7.038404,-0.846225,7.079055,5.901771,7.198454,5.233777,7.280814,8.302876,10.202323,1.48503,0.09655,3.27716
4.245,0,0,0.000000,0.000000,7.036106,-0.860721,7.079277,5.900102,7.198683,5.236419,7.282271,8.303790,10.201961,1.48600,0.09649,3.27724
4.246,0,0,0.000000,0.000000,7.033734,-0.875218,7.079500,5.898434,7.198912,5.239062,7.283729,8.304706,10.201599,1.48110,0.09668,3.27712
4.247,0,0,0.000000,0.000000,7.031289,-0.889714,7.079722,5.896766,7.199141,5.241705,7.285187,8.305620,10.201237,1.48588,0.09664,3.27674
4.248,0,0,0.000000,0.000000,7.028815,-0.907595,7.078556,5.893775,7.199291,5.242759,7.286573,8.306234,10.201156,1.48522,0.09649,3.27646
4.249,0,0,0.000000,0.000000,7.026312,-0.930110,7.075486,5.888971,7.199333,5.241637,7.287861,8.306437,10.201458,1.48448,0.09634,3.27630
4.250,0,0,0.000000,0.000000,7.023737,-0.952626,7.072417,5.884167,7.199375,5.240516,7.289149,8.306638,10.201760,1.48203,0.09645,3.27631
4.251,0,0,0.000000,0.000000,7.021090,-0.975142,7.069347,5.879363,7.199416,5.239394,7.290438,8.306840,10.202064,1.48317,0.09672,3.27654
4.252,0,0,0.000000,0.000000,7.018293,-1.000078,7.067710,5.875748,7.199441,5.239114,7.291768,8.308835,10.202283,1.48431,0.09669,3.27686
4.253,0,0,0.000000,0.000000,7.015347,-1.028331,7.068036,5.873763,7.199444,5.239989,7.293157,8.313288,10.202391,1.48363,0.09636,3.27732
4.254,0,0,0.000000,0.000000,7.012213,-1.056583,7.068360,5.871777,7.199446,5.240864,7.294545,8.317740,10.202497,1.48303,0.09632,3.27756
4.255,0,0,0.000000,0.000000,7.008894,-1.084836,7.068685,5.869792,7.199449,5.241739,7.295934,8.322192,10.202605,1.48557,0.09662,3.27748
4.256,0,0,0.000000,0.000000,7.005410,-1.113729,7.068405,5.870774,7.199478,5.242349,7.297556,8.324379,10.202883,1.48322,0.09661,3.27731
4.257,0,0,0.000000,0.000000,7.001764,-1.143499,7.067296,5.875823,7.199545,5.242595,7.299500,8.323462,10.203393,1.48402,0.09636,3.27700
4.258,0,0,0.000000,0.000000,6.997968,-1.173269,7.066187,5.880872,7.199612,5.242841,7.301444,8.322543,10.203903,1.48313,0.09624,3.27708
4.259,0,0,0.000000,0.000000,6.994024,-1.203039,7.065079,5.885921,7.199678,5.243087,7.303388,8.321626,10.204413,1.48370,0.09649,3.27769
4.260,0,0,0.000000,0.000000,6.989844,-1.239956,7.063778,5.890553,7.199782,5.241823,7.305347,8.322208,10.204796,1.48334,0.09658,3.27789
4.261,0,0,0.000000,0.000000,6.985433,-1.286661,7.062214,5.894611,7.199938,5.238493,7.307328,8.324844,10.205005,1.48634,0.09653,3.27751
4.262,0,0,0.000000,0.000000,6.980719,-1.333366,7.060650,5.898669,7.200093,5.235162,7.309309,8.327481,10.205213,1.48365,0.09633,3.27719
4.263,0,0,0.000000,0.000000,6.975706,-1.380071,7.059086,5.902728,7.200248,5.231832,7.311291,8.330118,10.205421,1.48312,0.09642,3.27696
4.264,0,0,0.000000,0.000000,6.970451,-1.431364,7.057119,5.904149,7.200476,5.230066,7.313092,8.330654,10.205377,1.48462,0.09671,3.27679
4.265,0,0,0.000000,0.000000,6.964959,-1.488939,7.054600,5.901958,7.200804,5.230443,7.314648,8.328312,10.204987,1.48615,0.09676,3.27672
4.266,0,0,0.000000,0.000000,6.959247,-1.546515,7.052082,5.899768,7.201132,5.230821,7.316203,8.325970,10.204597,1.48156,0.09648,3.27674
4.267,0,0,0.000000,0.000000,6.953316,-1.604091,7.049563,5.897578,7.201460,5.231198,7.317759,8.323627,10.204206,1.48340,0.09636,3.27689
4.268,0,0,0.000000,0.000000,6.947102,-1.681967,7.048042,5.899857,7.201816,5.231866,7.319224,8.321318,10.203302,1.48377,0.09666,3.27707
4.269,0,0,0.000000,0.000000,6.940610,-1.787649,7.047889,5.908258,7.202208,5.232933,7.320565,8.319051,10.201696,1.48508,0.09673,3.27730
4.270,0,0,0.000000,0.000000,6.933916,-1.893330,7.047736,5.916658,7.202600,5.234000,7.321906,8.316784,10.200090,1.48342,0.09655,3.27753
4.271,0,0,0.000000,0.000000,6.927023,-1.999012,7.047583,5.925059,7.202991,5.235067,7.323247,8.314517,10.198483,1.48226,0.09657,3.27776
4.272,0,0,0.000000,0.000000,6.920102,-2.123317,7.046908,5.930939,7.203323,5.235453,7.324553,8.313438,10.197628,1.48529,0.09682,3.27777
4.273,0,0,0.000000,0.000000,6.913153,-2.273131,7.045519,5.933365,7.203572,5.234905,7.325811,8.313988,10.197802,1.48315,0.09688,3.27746
4.274,0,0,0.000000,0.000000,6.906218,-2.422945,7.044131,5.935792,7.203820,5.234358,7.327069,8.314538,10.197974,1.48444,0.09684,3.27741
4.275,0,0,0.000000,0.000000,6.899295,-2.572758,7.042742,5.938219,7.204069,5.233810,7.328327,8.315087,10.198147,1.48439,0.09659,3.27771
4.276,0,0,0.000000,0.000000,6.892351,-2.732971,7.040919,5.941297,7.204336,5.233724,7.329296,8.316678,10.197911,1.48143,0.09659,3.27780
4.277,0,0,0.000000,0.000000,6.885385,-2.907426,7.038502,5.945268,7.204627,5.234268,7.329869,8.319694,10.197116,1.48623,0.09688,3.27757
4.278,0,0,0.000000,0.000000,6.878390,-3.081882,7.036085,5.949238,7.204918,5.234812,7.330442,8.322710,10.196321,1.48644,0.09687,3.27731
4.279,0,0,0.000000,0.000000,6.871367,-3.256337,7.033668,5.953209,7.205210,5.235356,7.331015,8.325726,10.195526,1.48477,0.09662,3.27700
4.280,0,0,0.000000,0.000000,6.864312,-3.430720,7.029934,5.958470,7.205544,5.236735,7.331802,8.326856,10.195005,1.48420,0.09644,3.27679
4.281,0,0,0.000000,0.000000,6.857227,-3.605004,7.024398,5.965497,7.205934,5.239257,7.332884,8.325402,10.194861,1.48571,0.09673,3.27672
4.282,0,0,0.000000,0.000000,6.850176,-3.779288,7.018862,5.972525,7.206325,5.241780,7.333966,8.323949,10.194717,1.48294,0.09685,3.27677
4.283,0,0,0.000000,0.000000,6.843161,-3.953572,7.013326,5.979553,7.206715,5.244302,7.335048,8.322496,10.194572,1.48331,0.09663,3.27700
4.284,0,0,0.000000,0.000000,6.836318,-4.109417,7.009106,5.987259,7.207054,5.245623,7.336106,8.322187,10.194588,1.48539,0.09645,3.27697
4.285,0,0,0.000000,0.000000,6.829648,-4.240009,7.006689,5.995894,7.207322,5.245299,7.337132,8.323446,10.194821,1.48433,0.09667,3.27659
4.286,0,0,1.833001,0.000000,6.823186,-4.370600,7.004271,6.004529,7.207589,5.244976,7.338159,8.324706,10.195055,1.48446,0.09678,3.27649
4.287,0,0,5.469907,0.000000,6.816931,-4.501191,7.001853,6.013165,7.207857,5.244652,7.339184,8.325965,10.195289,1.48727,0.09674,3.27680
4.288,0,1,7.274455,0.000000,6.810785,-4.609223,6.996503,6.020849,7.208224,5.243974,7.340761,8.328349,10.195584,1.48318,0.09651,3.27707
4.289,0,1,7.275729,0.000000,6.804747,-4.686357,6.987136,6.027231,7.208730,5.242811,7.343091,8.332275,10.195963,1.48179,0.09638,3.27730
4.290,0,1,7.277137,0.000000,6.798803,-4.763490,6.977769,6.033612,7.209236,5.241647,7.345420,8.336202,10.196342,1.48440,0.09665,3.27740
4.291,0,1,7.278677,0.000000,6.792954,-4.840623,6.968402,6.039994,7.209741,5.240484,7.347751,8.340128,10.196720,1.48224,0.09673,3.27733
4.292,0,1,7.280162,0.000000,6.787344,-4.884644,6.961733,6.045211,7.210176,5.238800,7.350144,8.342367,10.196730,1.48418,0.09648,3.27741
4.293,0,1,7.281592,0.000000,6.781967,-4.883310,6.958760,6.048833,7.210513,5.236404,7.352626,8.342294,10.196234,1.48340,0.09620,3.27771
4.294,0,1,7.283003,0.000000,6.776928,-4.881977,6.955786,6.052456,7.210849,5.234008,7.355107,8.342220,10.195739,1.48613,0.09650,3.27767
4.295,0,1,7.284394,0.000000,6.772221,-4.880643,6.952812,6.056079,7.211186,5.231612,7.357588,8.342147,10.195243,1.48731,0.09666,3.27714
4.296,0,1,7.285830,0.000000,6.767823,-4.859494,6.949183,6.059025,7.211543,5.228656,7.360072,8.342117,10.195194,1.48412,0.09647,3.27705
4.297,0,1,7.287311,0.000000,6.763730,-4.811204,6.944656,6.061046,7.211926,5.224935,7.362557,8.342148,10.195757,1.48290,0.09630,3.27758
4.298,0,1,7.288749,0.000000,6.759905,-4.762914,6.940130,6.063066,7.212309,5.221213,7.365043,8.342179,10.196321,1.48657,0.09639,3.27799
4.299,0,1,7.290144,0.000000,6.756346,-4.714624,6.935604,6.065087,7.212692,5.217492,7.367528,8.342210,10.196883,1.48487,0.09654,3.27822
4.300,0,1,7.291397,0.000000,6.753092,-4.649407,6.930042,6.063043,7.212913,5.216410,7.369817,8.341843,10.197284,1.48524,0.09661,3.27791
4.301,0,1,7.292508,0.000000,6.750138,-4.561003,6.923062,6.055430,7.212910,5.218946,7.371837,8.340931,10.197464,1.48516,0.09639,3.27684
4.302,0,1,7.293523,0.000000,6.747582,-4.472600,6.916083,6.047817,7.212907,5.221480,7.373857,8.340018,10.197643,1.48444,0.09611,3.27637
4.303,0,1,7.294444,0.000000,6.745416,-4.384196,6.909103,6.040205,7.212904,5.224015,7.375877,8.339106,10.197823,1.48227,0.09624,3.27675
4.304,0,1,7.295349,0.000000,6.743661,-4.287313,6.904452,6.036811,7.212830,5.226131,7.377886,8.335697,10.197165,1.48306,0.09647,3.27698
4.305,0,1,7.296237,0.000000,6.742311,-4.178815,6.902989,6.039196,7.212657,5.227673,7.379880,8.328872,10.195361,1.48305,0.09634,3.27698
4.306,0,1,7.297146,0.000000,6.741258,-4.070317,6.901525,6.041582,7.212484,5.229215,7.381875,8.322045,10.193558,1.48452,0.09603,3.27732
4.307,0,1,7.298075,0.000000,6.740499,-3.961819,6.900063,6.043967,7.212311,5.230757,7.383869,8.315219,10.191753,1.48438,0.09606,3.27816
4.308,0,1,7.299040,0.000000,6.739989,-3.842276,6.896370,6.049469,7.212091,5.232725,7.385984,8.310802,10.190767,1.48364,0.09632,3.27837
4.309,0,1,7.300040,0.000000,6.739724,-3.707604,6.889625,6.059242,7.211810,5.235278,7.388264,8.309684,10.190899,1.48262,0.09631,3.27769
4.310,0,1,7.301039,0.000000,6.739761,-3.572932,6.882879,6.069015,7.211527,5.237831,7.390543,8.308565,10.191031,1.48511,0.09615,3.27735
4.311,0,1,7.302038,0.000000,6.740095,-3.438261,6.876133,6.078787,7.211246,5.240383,7.392823,8.307447,10.191164,1.48474,0.09603,3.27750
4.312,0,1,7.303008,0.000000,6.740648,-3.301755,6.871971,6.085981,7.211041,5.240967,7.395022,8.305706,10.190289,1.48321,0.09622,3.27759
4.313,0,1,7.303950,0.000000,6.741416,-3.162737,6.871346,6.089643,7.210945,5.238855,7.397110,8.303110,10.188037,1.48422,0.09645,3.27759
4.314,0,1,7.304942,0.000000,6.742186,-3.023719,6.870720,6.093305,7.210848,5.236743,7.399199,8.300515,10.185784,1.48491,0.09646,3.27759
4.315,0,1,7.305983,0.000000,6.742959,-2.884701,6.870095,6.096967,7.210751,5.234632,7.401287,8.297920,10.183532,1.48518,0.09620,3.27759
4.316,0,1,7.307158,0.000000,6.743612,-2.746411,6.868314,6.097271,7.210765,5.232337,7.403638,8.297128,10.181773,1.48315,0.09623,3.27768
4.317,0,1,7.308466,0.000000,6.744148,-2.609116,6.864949,6.092976,7.210932,5.229791,7.406348,8.298803,10.180690,1.48473,0.09657,3.27791
4.318,0,1,7.309896,0.000000,6.744571,-2.471822,6.861584,6.088681,7.211098,5.227245,7.409059,8.300480,10.179606,1.48350,0.09656,3.27782
4.319,0,1,7.311445,0.000000,6.744883,-2.334528,6.858220,6.084385,7.211265,5.224700,7.411769,8.302155,10.178523,1.48391,0.09633,3.27729
4.320,0,1,7.313076,0.000000,6.745121,-2.204304,6.854814,6.078581,7.211311,5.224226,7.414880,8.304157,10.176745,1.48513,0.09636,3.27707
4.321,0,1,7.314788,0.000000,6.745286,-2.083763,6.851353,6.070710,7.211194,5.226589,7.418540,8.306606,10.174018,1.48274,0.09670,3.27730
4.322,0,1,7.316556,0.000000,6.745400,-1.963223,6.847893,6.062839,7.211076,5.228952,7.422201,8.309054,10.171289,1.48821,0.09681,3.27737
4.323,0,1,7.318377,0.000000,6.745463,-1.842682,6.844432,6.054968,7.210958,5.231315,7.425861,8.311502,10.168562,1.48407,0.09677,3.27722
4.324,0,1,7.320226,0.000000,6.745404,-1.742110,6.842774,6.053161,7.210784,5.231906,7.429650,8.314004,10.164621,1.48380,0.09668,3.27719
4.325,0,1,7.322103,0.000000,6.745225,-1.668888,6.843585,6.059659,7.210533,5.230072,7.433615,8.316578,10.159020,1.48583,0.09690,3.27735
4.326,0,1,7.323961,0.000000,6.744773,-1.595666,6.844396,6.066157,7.210282,5.228237,7.437580,8.319151,10.153419,1.48327,0.09712,3.27737
4.327,0,1,7.325801,0.000000,6.744053,-1.522445,6.845206,6.072655,7.210031,5.226401,7.441545,8.321725,10.147818,1.48389,0.09701,3.27722
4.328,0,1,7.327562,0.000000,6.743020,-1.472251,6.845534,6.076479,7.209754,5.224427,7.445214,8.322264,10.143455,1.48501,0.09677,3.27719
4.329,0,1,7.329244,0.000000,6.741678,-1.453597,6.845201,6.076641,7.209445,5.222261,7.448476,8.320015,10.140787,1.48206,0.09698,3.27735
4.330,0,1,7.330735,0.000000,6.740148,-1.434943,6.844869,6.076803,7.209136,5.220095,7.451739,8.317767,10.138120,1.48316,0.09730,3.27744
4.331,0,1,7.332038,0.000000,6.738432,-1.416289,6.844536,6.076965,7.208826,5.217929,7.455002,8.315518,10.135452,1.48423,0.09718,3.27744
4.332,0,1,7.333061,0.000000,6.736592,-1.426099,6.843442,6.079885,7.208458,5.219065,7.457521,8.319005,10.134605,1.47936,0.09694,3.27721
4.333,0,1,7.333808,0.000000,6.734629,-1.474896,6.841305,6.086583,7.208012,5.224722,7.459023,8.330346,10.136251,1.48445,0.09724,3.27668
4.334,0,1,7.334350,0.000000,6.732450,-1.523692,6.839168,6.093281,7.207565,5.230379,7.460524,8.341688,10.137898,1.48417,0.09752,3.27653
