"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
0.915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.384155,78.342018,74.991692,97.809547,-2.609051,4.061102,3.972653,3.763711,1,0,7.260012,3.138315,9.467485,4.693243,4.920494,0.000000,0,0,7.996855,0,4.355866,5.650008,6.766109,8.057135,8.744543,8.107276,3.460951,8.345223,2.989465,9.023011,3.032533,8.581770,4.461618,9.879976,4.512608,9.967446,5.449933,0,-0.01785,0.00290,-0.02090,-0.01414,0.00883,-0.01293,0.00755,-0.02646,-1.11599,0.10117,3.27682,5.650008
0.916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.122421,79.181358,74.944481,97.904716,-2.406180,4.058715,3.979228,3.743992,1,0,7.250079,3.135602,9.459512,4.694008,4.867368,0.000000,0,0,7.991816,0,4.359744,5.641873,6.796372,8.054987,8.727639,8.110968,3.443284,8.355185,2.976841,9.026711,3.031240,8.581921,4.460147,9.879826,4.513611,9.968465,5.447282,0,-0.01757,0.00417,-0.02260,-0.01282,0.00715,-0.01271,0.01146,0.01030,-1.09975,0.10097,3.27675,5.641873
0.917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.745842,80.000710,74.873184,97.900436,-2.197414,4.056732,3.986229,3.735435,1,0,7.258188,3.134839,9.451813,4.693799,4.780316,0.000000,0,0,7.987286,0,4.364172,5.635072,6.825424,8.052515,8.711490,8.117307,3.428642,8.367468,2.963752,9.031386,3.030483,8.582263,4.459557,9.880320,4.515243,9.968456,5.445748,0,-0.01771,0.00325,-0.02090,-0.01419,0.00766,-0.01107,0.00516,0.00437,-1.08143,0.10086,3.27691,5.635072
0.918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.369270,80.820061,74.801888,97.896164,-1.988649,4.054749,3.993230,3.738750,1,0,7.266296,3.134075,9.444114,4.693590,4.693264,0.000000,0,0,7.982756,0,4.368601,5.628271,6.854476,8.050044,8.695341,8.123646,3.413999,8.379752,2.950663,9.036061,3.029725,8.582606,4.458967,9.880814,4.516875,9.968448,5.444214,0,-0.01799,0.00390,-0.02045,-0.01414,0.00901,-0.01212,0.00689,0.00228,-1.06436,0.10118,3.27706,5.628271
0.919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.992691,81.639412,74.730591,97.891884,-1.779884,4.052766,4.000231,3.749466,1,0,7.274404,3.133311,9.436415,4.693381,4.606212,0.000000,0,0,7.978226,0,4.373029,5.621469,6.883528,8.047572,8.679192,8.129985,3.399357,8.392035,2.937574,9.040736,3.028968,8.582949,4.458376,9.881308,4.518507,9.968439,5.442680,0,-0.02031,0.00175,-0.01964,-0.01369,0.00820,-0.01168,0.00625,0.00258,-1.02776,0.10110,3.27721,5.621469
0.920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.693382,82.251129,74.729950,98.005318,-1.546408,4.050787,4.007605,3.752841,1,0,7.294662,3.135329,9.428470,4.694213,4.560877,0.000000,0,0,7.974343,0,4.378346,5.608958,6.910655,8.047109,8.666112,8.134754,3.387076,8.401443,2.928015,9.044474,3.029574,8.583192,4.457627,9.881569,4.519369,9.967324,5.443004,0,-0.01246,0.00706,-0.01607,-0.01393,0.00891,-0.01143,0.00440,0.00019,-1.00966,0.10073,3.27728,5.608958
0.921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.461494,82.681656,74.790962,98.221481,-1.291367,4.048811,4.015305,3.751638,1,0,7.325521,3.139775,9.420309,4.695953,4.551947,0.000000,0,0,7.971024,0,4.384439,5.591464,6.936104,8.048397,8.655711,8.138154,3.376854,8.408340,2.921537,9.047393,3.031370,8.583346,4.456740,9.881625,4.519558,9.965242,5.444947,0,-0.01787,0.01437,-0.01920,-0.01328,0.00885,-0.01273,0.00475,0.00199,-0.98972,0.10078,3.27728,5.591464
0.922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.229607,83.112190,74.851982,98.437637,-1.036326,4.046835,4.023005,3.757766,1,0,7.356380,3.144220,9.412149,4.697694,4.543017,0.000000,0,0,7.967706,0,4.390532,5.573969,6.961553,8.049686,8.645310,8.141553,3.366632,8.415237,2.915059,9.050312,3.033166,8.583501,4.455853,9.881681,4.519747,9.963161,5.446891,0,-0.01389,0.00386,-0.02360,-0.01425,0.00754,-0.01160,0.00692,0.00405,-0.97160,0.10084,3.27724,5.573969
0.923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.997719,83.542717,74.912994,98.653793,-0.781285,4.044859,4.030705,3.768465,1,0,7.387240,3.148666,9.403989,4.699434,4.534086,0.000000,0,0,7.964387,0,4.396626,5.556475,6.987001,8.050975,8.634909,8.144953,3.356411,8.422134,2.908581,9.053231,3.034962,8.583655,4.454966,9.881738,4.519937,9.961081,5.448834,0,-0.01845,0.00222,-0.02079,-0.01460,0.00618,-0.01284,0.00534,0.00605,-0.95353,0.10048,3.27717,5.556475
0.924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.914307,83.964699,75.012794,98.931290,-0.522175,4.043948,4.038811,3.795952,1,0,7.390698,3.150328,9.395893,4.703144,4.526081,0.000000,0,0,7.961957,0,4.402143,5.540858,7.010480,8.056943,8.631849,8.146973,3.348282,8.425963,2.902651,9.056251,3.034903,8.584164,4.453507,9.881713,4.522515,9.961806,5.449273,0,-0.01951,0.00341,-0.02070,-0.01348,0.00981,-0.01210,0.00730,0.00325,-0.93187,0.10034,3.27701,5.540858
0.925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.960464,84.379219,75.146431,99.262299,-0.259515,4.043965,4.047272,3.833906,1,0,7.370246,3.149561,9.387852,4.708571,4.518883,0.000000,0,0,7.960302,0,4.407158,5.526880,7.032241,8.066995,8.635196,8.147789,3.341980,8.427115,2.897199,9.059359,3.033225,8.584979,4.451549,9.881618,4.527178,9.964982,5.448397,0,-0.01764,0.00440,-0.02062,-0.01327,0.01008,-0.01072,0.00685,0.00364,-0.90713,0.10046,3.27678,5.526880
0.926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.006622,84.793739,75.280067,99.593315,0.003145,4.043983,4.055732,3.831183,1,0,7.349793,3.148793,9.379811,4.713999,4.511685,0.000000,0,0,7.958648,0,4.412174,5.512901,7.054001,8.077046,8.638542,8.148606,3.335677,8.428267,2.891748,9.062467,3.031546,8.585795,4.449591,9.881524,4.531841,9.968158,5.447522,0,-0.01772,0.00292,-0.01899,-0.01175,0.00700,-0.01168,0.00612,0.00235,-0.87056,0.10032,3.27703,5.512901
0.927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.052780,85.208252,75.413704,99.924332,0.265805,4.044000,4.064193,3.803102,1,0,7.329340,3.148026,9.371770,4.719427,4.504487,0.000000,0,0,7.956993,0,4.417189,5.498923,7.075762,8.087098,8.641890,8.149423,3.329375,8.429420,2.886297,9.065574,3.029868,8.586611,4.447633,9.881430,4.536504,9.971334,5.446646,0,-0.01631,0.00297,-0.02105,-0.01342,0.00968,-0.01288,0.00588,0.00268,-0.84860,0.10008,3.27772,5.498923
0.928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.123756,85.723190,75.536118,100.194466,0.510847,4.044665,4.073046,3.686882,1,0,7.335330,3.148499,9.363819,4.724990,4.497458,0.000000,0,0,7.957318,0,4.231605,5.491755,7.093803,8.093155,8.639248,8.151562,3.318389,8.435488,2.879533,9.069415,3.028973,8.587525,4.445435,9.881918,4.539974,9.972577,5.446811,0,-0.01709,0.00261,-0.01971,-0.01429,0.00888,-0.01297,0.00476,0.00069,-0.82726,0.09992,3.27752,5.491755
0.929,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.216408,86.325760,75.648750,100.411469,0.740514,4.045896,4.082241,3.515718,1,0,7.364396,3.150053,9.355947,4.730671,4.490577,0.000000,0,0,7.959370,0,3.879691,5.490532,7.108597,8.095725,8.631381,8.154856,3.303317,8.445847,2.871623,9.073895,3.028762,8.588527,4.443027,9.882915,4.542404,9.972135,5.447884,0,-0.01697,0.00569,-0.02236,-0.01262,0.00765,-0.01194,0.00594,-0.00250,-0.80467,0.10000,3.27653,5.490532
0.930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.309052,86.928329,75.761383,100.628479,0.970180,4.047126,4.091437,3.339792,1,0,7.393462,3.151608,9.348076,4.736353,4.483696,0.000000,0,0,7.961421,0,3.527777,5.489309,7.123392,8.098295,8.623514,8.158150,3.288245,8.456204,2.863714,9.078375,3.028550,8.589527,4.440619,9.883913,4.544834,9.971692,5.448956,0,-0.01733,0.00895,-0.02025,-0.01303,0.00831,-0.01241,-0.00079,0.00385,-0.78344,0.09996,3.27618,5.489309
0.931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.401695,87.530899,75.874016,100.845482,1.199847,4.048357,4.100632,3.160899,1,0,7.422527,3.153162,9.340204,4.742034,4.476816,0.000000,0,0,7.963474,0,3.175863,5.488086,7.138186,8.100865,8.615647,8.161444,3.273173,8.466563,2.855804,9.082855,3.028339,8.590528,4.438211,9.884911,4.547264,9.971250,5.450029,0,-0.01752,0.00269,-0.01967,-0.01389,0.00980,-0.01107,0.00511,-0.00009,-0.76161,0.09971,3.27641,5.488086
0.932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.288048,88.083939,75.956848,101.158691,1.407629,4.050148,4.110265,3.068614,1,0,7.421418,3.156344,9.332516,4.748652,4.468980,0.000000,0,0,7.967257,0,3.012299,5.486556,7.151151,8.103235,8.605780,8.163773,3.259078,8.473587,2.847102,9.086262,3.026703,8.591462,4.436115,9.885464,4.549946,9.971828,5.451115,0,-0.01682,0.00302,-0.01992,-0.01303,0.00807,-0.01511,0.00694,0.00218,-0.73482,0.09966,3.27664,5.486556
0.933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.994377,88.593750,76.013672,101.555847,1.596312,4.052429,4.120279,3.030317,1,0,7.393976,3.160945,9.324986,4.756085,4.460310,0.000000,0,0,7.972552,0,3.013098,5.484757,7.162519,8.105431,8.594167,8.165260,3.245836,8.477701,2.837707,9.088731,3.023824,8.592338,4.434290,9.885631,4.552848,9.973295,5.452212,0,-0.01838,0.00291,-0.02311,-0.01454,0.00828,-0.01134,-0.00138,0.00633,-0.69263,0.09991,3.27687,5.484757
0.934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.700706,89.103561,76.070503,101.953011,1.784995,4.054710,4.130294,3.038822,1,0,7.366534,3.165546,9.317456,4.763518,4.451640,0.000000,0,0,7.977847,0,3.013898,5.482959,7.173886,8.107626,8.582554,8.166747,3.232594,8.481816,2.828312,9.091201,3.020946,8.593214,4.432465,9.885798,4.555750,9.974763,5.453309,0,-0.01840,0.01122,-0.02054,-0.01276,0.00847,-0.01297,0.00768,0.00123,-0.67541,0.09978,3.27698,5.482959
0.935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.407036,89.613373,76.127335,102.350166,1.973679,4.056992,4.140308,3.076503,1,0,7.339091,3.170147,9.309927,4.770951,4.442970,0.000000,0,0,7.983142,0,3.014698,5.481161,7.185254,8.109820,8.570941,8.168235,3.219352,8.485930,2.818917,9.093670,3.018067,8.594090,4.430640,9.885964,4.558652,9.976231,5.454406,0,-0.01683,0.00059,-0.02215,-0.01410,0.00717,-0.01261,0.00500,0.00289,-0.64944,0.09949,3.27698,5.481161
0.936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.899315,89.971703,76.167938,102.686821,2.131843,4.059276,4.150584,3.098424,1,0,7.340015,3.174852,9.302683,4.773890,4.434909,0.000000,0,0,7.991657,0,3.012764,5.479002,7.194759,8.112916,8.562696,8.171312,3.208445,8.490511,2.810925,9.097953,3.017572,8.595144,4.428685,9.886468,4.560847,9.980103,5.455716,0,-0.01884,0.00277,-0.01940,-0.01433,0.00958,-0.01214,0.00292,0.00317,-0.62364,0.09959,3.27738,5.479002
0.937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.204796,90.197838,76.194389,102.970673,2.263373,4.061563,4.161088,3.110521,1,0,7.365694,3.179646,9.295689,4.772908,4.427381,0.000000,0,0,8.002984,0,3.008446,5.476529,7.202637,8.116796,8.557387,8.175776,3.199576,8.495498,2.804155,9.103818,3.019157,8.596353,4.426615,9.887267,4.562424,9.986074,5.457213,0,-0.01760,0.00432,-0.01931,-0.01353,0.01081,-0.01147,0.00522,0.00314,-0.60227,0.09972,3.27814,5.476529
0.938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.510269,90.423973,76.220840,103.254532,2.394903,4.063851,4.171592,3.109082,1,0,7.391371,3.184441,9.288693,4.771926,4.419852,0.000000,0,0,8.014311,0,3.004127,5.474055,7.210515,8.120677,8.552079,8.180241,3.190706,8.500484,2.797386,9.109682,3.020742,8.597561,4.424545,9.888065,4.564002,9.992046,5.458710,0,-0.01509,0.00357,-0.01997,-0.01490,0.00923,-0.01103,0.00593,0.00440,-0.57632,0.09945,3.27814,5.474055
0.939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.815750,90.650116,76.247284,103.538383,2.526433,4.066138,4.182096,3.099205,1,0,7.417049,3.189236,9.281699,4.770944,4.412323,0.000000,0,0,8.025637,0,2.999809,5.471582,7.218394,8.124558,8.546771,8.184706,3.181837,8.505471,2.790616,9.115547,3.022327,8.598769,4.422475,9.888865,4.565579,9.998017,5.460207,0,-0.01893,0.00281,-0.02020,-0.01293,0.00828,-0.01251,0.00277,0.00270,-0.55036,0.09919,3.27746,5.471582
0.940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.242798,90.668198,76.365303,103.749001,2.658899,4.068547,4.192840,3.092612,1,0,7.422060,3.192008,9.274813,4.771792,4.393494,0.000000,0,0,8.039939,0,2.995475,5.467250,7.224410,8.126072,8.538371,8.188022,3.176029,8.506250,2.783440,9.120671,3.021572,8.600078,4.418685,9.889749,4.566526,9.999970,5.462150,0,-0.01772,0.00236,-0.02021,-0.01277,0.00863,-0.01269,0.00188,0.00537,-0.50685,0.09937,3.27681,5.467250
0.941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.775932,90.504715,76.563232,103.895706,2.792182,4.071061,4.203793,3.088066,1,0,7.409037,3.193016,9.268021,4.774240,4.364801,0.000000,0,0,8.056836,0,2.991127,5.461296,7.228801,8.125520,8.527274,8.190336,3.172893,8.503356,2.775909,9.125149,3.018777,8.601474,4.413395,9.890707,4.566921,9.998418,5.464483,0,-0.01752,-0.00192,-0.01988,-0.01377,0.00840,-0.01284,0.00529,0.00335,-0.48287,0.09938,3.27620,5.461296
0.942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.309074,90.341232,76.761154,104.042412,2.925466,4.073575,4.214745,3.086802,1,0,7.396013,3.194024,9.261229,4.776687,4.336110,0.000000,0,0,8.073734,0,2.986779,5.455342,7.233191,8.124968,8.516177,8.192651,3.169756,8.500463,2.768378,9.129625,3.015981,8.602869,4.408104,9.891666,4.567317,9.996864,5.466815,0,-0.01867,-0.00459,-0.02173,-0.01337,0.00870,-0.00889,0.00700,0.00261,-0.45664,0.09901,3.27623,5.455342
0.943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.842209,90.177750,76.959084,104.189117,3.058749,4.076088,4.225697,3.087586,1,0,7.382990,3.195032,9.254436,4.779134,4.307418,0.000000,0,0,8.090631,0,2.982432,5.449388,7.237583,8.124416,8.505079,8.194965,3.166620,8.497569,2.760848,9.134103,3.013186,8.604264,4.402813,9.892625,4.567712,9.995312,5.469148,0,-0.01617,0.01197,-0.02141,-0.01322,0.00931,-0.01367,0.00656,0.00386,-0.42930,0.09895,3.27684,5.449388
0.944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.443451,90.102760,77.137291,104.328621,3.195209,4.079144,4.236771,3.087922,1,0,7.370348,3.195652,9.247511,4.782295,4.291256,0.000000,0,0,8.110612,0,2.980755,5.446613,7.239853,8.124778,8.496640,8.198555,3.160391,8.494366,2.755426,9.137296,3.008486,8.606255,4.398516,9.893227,4.568756,9.994472,5.470177,0,-0.01951,0.00169,-0.02084,-0.01499,0.00885,-0.01225,0.00446,0.00388,-0.40437,0.09912,3.27713,5.446271
0.945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.104134,90.104988,77.298286,104.461838,3.334440,4.082671,4.247950,3.087981,1,0,7.358040,3.195932,9.240470,4.786079,4.286028,0.000000,0,0,8.133282,0,2.981409,5.446613,7.240274,8.125936,8.490520,8.203258,3.151464,8.490891,2.751845,9.139367,3.002125,8.608764,4.395086,9.893516,4.570365,9.994253,5.470068,0,-0.01668,0.00453,-0.02003,-0.01394,0.00707,-0.01125,0.00457,0.00120,-0.38318,0.09906,3.27713,5.445630
0.946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.764816,90.107216,77.459282,104.595055,3.473672,4.086198,4.259130,3.088501,1,0,7.345732,3.196213,9.233429,4.789863,4.280800,0.000000,0,0,8.155951,0,2.982063,5.446613,7.240694,8.127094,8.484399,8.207960,3.142536,8.487416,2.748263,9.141438,2.995763,8.611274,4.391655,9.893805,4.571975,9.994036,5.469960,0,-0.01791,0.00338,-0.01983,-0.01328,0.00971,-0.01303,0.00646,0.00139,-0.35323,0.09888,3.27701,5.444989
0.947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.425499,90.109444,77.620277,104.728271,3.612904,4.089726,4.270309,3.089309,1,0,7.333424,3.196493,9.226388,4.793646,4.275573,0.000000,0,0,8.178622,0,2.982717,5.446613,7.241115,8.128252,8.478279,8.212663,3.133609,8.483942,2.744682,9.143510,2.989402,8.613783,4.388225,9.894094,4.573585,9.993817,5.469851,0,-0.01647,0.00784,-0.02026,-0.01536,0.00779,-0.01236,0.00594,0.00252,-0.30806,0.09885,3.27678,5.444348
0.948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.057404,90.235680,77.716431,104.830864,3.762616,4.093400,4.281480,3.092098,1,0,7.328051,3.199147,9.219490,4.803053,4.271115,0.000000,0,0,8.204165,0,2.985104,5.446613,7.241009,8.131392,8.469545,8.216915,3.127998,8.483912,2.740231,9.147161,2.986598,8.617113,4.386682,9.896000,4.575180,9.995514,5.472261,0,-0.01967,0.00261,-0.01929,-0.01296,0.00729,-0.01332,0.00489,0.00317,-0.28057,0.09902,3.27703,5.443883
0.949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.664200,90.470131,77.755997,104.906731,3.921475,4.097200,4.292643,3.096123,1,0,7.328730,3.203872,9.212717,4.817366,4.267330,0.000000,0,0,8.232218,0,2.989004,5.446613,7.240445,8.136260,8.458531,8.220776,3.125280,8.486888,2.735021,9.152191,2.986897,8.621160,4.386785,9.899317,4.576762,9.998881,5.476871,0,-0.01714,0.00385,-0.01951,-0.01460,0.00803,-0.01069,0.00560,0.00258,-0.25507,0.09900,3.27772,5.443573
0.950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.270988,90.704582,77.795563,104.982590,4.080334,4.101002,4.303805,3.100479,1,0,7.329409,3.208598,9.205944,4.831679,4.263544,0.000000,0,0,8.260269,0,2.992905,5.446613,7.239881,8.141128,8.447517,8.224636,3.122562,8.489864,2.729810,9.157222,2.987197,8.625206,4.386888,9.902635,4.578345,10.002249,5.481479,0,-0.01917,-0.00350,-0.02116,-0.01271,0.00956,-0.01266,0.00475,0.00238,-0.22547,0.09881,3.27772,5.443263
0.951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.877777,90.939034,77.835129,105.058456,4.239192,4.104803,4.314968,3.105044,1,0,7.330087,3.213323,9.199171,4.845992,4.259758,0.000000,0,0,8.288321,0,2.996805,5.446613,7.239316,8.145996,8.436504,8.228497,3.119844,8.492841,2.724600,9.162251,2.987497,8.629253,4.386991,9.905951,4.579927,10.005616,5.486088,0,-0.02010,0.00119,-0.02026,-0.01317,0.00790,-0.01271,0.00630,0.00261,-0.20523,0.09888,3.27711,5.442952
0.952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.529007,91.111282,77.878975,105.210075,4.399174,4.109174,4.326153,3.108123,1,0,7.334199,3.215871,9.192374,4.854869,4.255814,0.000000,0,0,8.318244,0,3.000559,5.448044,7.236898,8.150167,8.428293,8.231997,3.116704,8.496266,2.720404,9.167927,2.988245,8.633324,4.386765,9.909706,4.582181,10.009119,5.490914,0,-0.02086,0.00341,-0.01993,-0.01196,0.00974,-0.01262,0.00668,0.00391,-0.17953,0.09912,3.27695,5.444747
0.953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.219025,91.229248,77.926544,105.427795,4.560137,4.114042,4.337358,3.110276,1,0,7.341306,3.216518,9.185557,4.859002,4.251732,0.000000,0,0,8.349798,0,3.004185,5.450724,7.232862,8.153728,8.422529,8.235187,3.113197,8.500086,2.717092,9.174164,2.989383,8.637414,4.386252,9.913843,4.585018,10.012740,5.495930,0,-0.00966,-0.00042,-0.02014,-0.01465,0.00885,-0.01160,0.00583,0.00193,-0.14763,0.09903,3.27717,5.448378
0.954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.909042,91.347214,77.974121,105.645515,4.721099,4.118910,4.348563,3.112406,1,0,7.348414,3.217165,9.178740,4.863135,4.247649,0.000000,0,0,8.381352,0,3.007811,5.453404,7.228825,8.157290,8.416765,8.238375,3.109690,8.503904,2.713780,9.180402,2.990522,8.641505,4.385739,9.917979,4.587856,10.016361,5.500946,0,-0.02285,0.00227,-0.02045,-0.01484,0.00754,-0.01232,0.00673,0.00223,-0.10070,0.09902,3.27744,5.452010
0.955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.599060,91.465179,78.021690,105.863235,4.882061,4.123778,4.359767,3.114523,1,0,7.355521,3.217812,9.171923,4.867269,4.243567,0.000000,0,0,8.412907,0,3.011437,5.456084,7.224788,8.160852,8.411001,8.241563,3.106184,8.507723,2.710469,9.186639,2.991661,8.645596,4.385226,9.922116,4.590693,10.019982,5.505961,0,-0.01765,-0.00108,-0.01912,-0.01424,0.00852,-0.01063,0.00627,0.00213,-0.07557,0.09938,3.27775,5.455641
0.956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.525070,91.522797,78.007912,106.090309,5.032575,4.128768,4.370983,3.118335,1,0,7.357636,3.221148,9.164915,4.875617,4.239357,0.000000,0,0,8.445886,0,3.015637,5.461496,7.219315,8.162610,8.397798,8.245429,3.103981,8.511587,2.706729,9.193141,2.992044,8.649622,4.384666,9.925641,4.593460,10.025037,5.511330,0,-0.01711,0.00149,-0.01873,-0.01297,0.00919,-0.01124,0.00607,0.00345,-0.04564,0.09957,3.27765,5.461496
0.957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.657028,91.527756,77.940590,106.325539,5.173969,4.133864,4.382208,3.123204,1,0,7.355393,3.226829,9.157742,4.887644,4.235034,0.000000,0,0,8.480106,0,3.020337,5.469293,7.212588,8.162792,8.378103,8.249887,3.102915,8.515490,2.702617,9.199875,2.991770,8.653592,4.384066,9.928634,4.596163,10.031343,5.517007,0,-0.01357,0.00289,-0.02075,-0.01450,0.00823,-0.01227,0.00285,0.00327,-0.02032,0.09943,3.27719,5.469293
0.958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.788994,91.532715,77.873276,106.560776,5.315364,4.138961,4.393433,3.128443,1,0,7.353151,3.232510,9.150568,4.899671,4.230712,0.000000,0,0,8.514327,0,3.025038,5.477090,7.205862,8.162974,8.358409,8.254343,3.101850,8.519393,2.698505,9.206609,2.991496,8.657561,4.383466,9.931625,4.598867,10.037648,5.522683,0,-0.01731,-0.00287,-0.02084,-0.01297,0.00939,-0.01022,0.00429,0.00553,0.00155,0.09953,3.27718,5.477090
0.959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.920952,91.537674,77.805954,106.796005,5.456758,4.144057,4.404658,3.133912,1,0,7.350908,3.238191,9.143394,4.911697,4.226390,0.000000,0,0,8.548548,0,3.029738,5.484887,7.199136,8.163157,8.338714,8.258801,3.100785,8.523296,2.694393,9.213343,2.991221,8.661531,4.382865,9.934617,4.601571,10.043954,5.528360,0,-0.01813,0.00659,-0.02080,-0.01415,0.00832,-0.01291,0.01022,0.00254,0.02859,0.09988,3.27756,5.484887
0.960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.144066,91.660065,77.732101,107.051781,5.599303,4.149631,4.415969,3.138111,1,0,7.360904,3.240799,9.136227,4.917428,4.221663,0.000000,0,0,8.583720,0,3.035193,5.490485,7.192119,8.166321,8.335774,8.261686,3.098431,8.530438,2.691811,9.222460,2.992771,8.664649,4.383280,9.937827,4.605526,10.048597,5.534123,0,-0.01740,0.00251,-0.02062,-0.01308,0.00854,-0.01217,0.00853,0.00339,0.05815,0.09976,3.27750,5.490485
