"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.632538,121.682701,93.463814,119.669495,4.879844,4.836368,5.070305,0.000000,0,0,14.271971,4.421285,16.251825,5.860038,10.628435,0.000000,0,0,16.606253,0,3.546720,5.647637,12.563403,8.268764,16.170097,8.338419,9.844831,8.981834,9.808172,9.591990,10.591090,9.048358,12.031717,10.203045,12.596043,10.280519,13.615119,0,-0.02000,0.00049,-0.02214,-0.01534,0.00950,-0.01193,0.00482,0.00294,1.48385,0.09873,3.27668,5.651867
0.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129.128815,121.832329,92.507652,119.305107,4.853640,4.840915,5.073179,0.000000,0,0,14.279319,4.424192,16.240967,5.873858,10.639163,0.000000,0,0,16.650513,0,3.549529,5.648528,12.552135,8.267091,16.140322,8.349573,9.829886,9.005796,9.826698,9.602043,10.617089,9.046226,12.052213,10.205833,12.604956,10.285217,13.628013,0,-0.01987,0.00337,-0.01984,-0.01333,0.00868,-0.01174,0.00703,0.00262,1.48733,0.09884,3.27699,5.654827
0.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.619980,121.952637,91.554657,118.938408,4.827515,4.845481,5.076054,0.000000,0,0,14.286828,4.426656,16.230087,5.888399,10.650041,0.000000,0,0,16.694702,0,3.552362,5.649444,12.540870,8.265372,16.111500,8.360957,9.815911,9.029610,9.845421,9.612311,10.643128,9.044298,12.072675,10.208635,12.614013,10.289893,13.640800,0,-0.01617,0.00338,-0.02090,-0.01278,0.01138,-0.01114,0.00608,0.00201,1.48391,0.09856,3.27729,5.657555
0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.004898,121.464790,90.667519,118.523743,4.803018,4.850443,5.078981,0.000000,0,0,14.297668,4.419938,16.218706,5.917898,10.664030,0.000000,0,0,16.737389,0,3.555711,5.650867,12.529649,8.262722,16.102491,8.377129,9.822043,9.050340,9.868204,9.627042,10.670006,9.046648,12.092439,10.211695,12.626059,10.294091,13.651387,0,-0.01549,0.00248,-0.02049,-0.01424,0.00560,-0.01190,0.00650,0.00427,1.48289,0.09854,3.27736,5.655487
0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.389816,120.976952,89.780388,118.109070,4.778520,4.855405,5.081907,0.000000,0,0,14.308506,4.413219,16.207327,5.947396,10.678020,0.000000,0,0,16.780077,0,3.559059,5.652289,12.518427,8.260072,16.093483,8.393300,9.828175,9.071069,9.890988,9.641771,10.696883,9.048998,12.112203,10.214754,12.638104,10.298288,13.661974,0,-0.01491,0.01813,-0.01987,-0.01551,0.01212,-0.01252,0.00727,0.00007,1.48383,0.09888,3.27744,5.653419
0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.774734,120.489105,88.893250,117.694405,4.754023,4.860367,5.084834,0.000000,0,0,14.319345,4.406502,16.195948,5.976895,10.692010,0.000000,0,0,16.822765,0,3.562407,5.653712,12.507206,8.257421,16.084476,8.409471,9.834307,9.091799,9.913772,9.656502,10.723761,9.051348,12.131967,10.217813,12.650150,10.302485,13.672561,0,-0.01166,0.00436,-0.02014,-0.01530,0.00787,-0.01219,0.00015,0.00332,1.48496,0.09888,3.27744,5.651351
0.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.174881,119.984306,88.004539,117.274994,4.729151,4.865329,5.087780,0.000000,0,0,14.329935,4.400013,16.184572,6.005449,10.706166,0.000000,0,0,16.865360,0,3.565797,5.655099,12.495978,8.254752,16.075388,8.425299,9.841156,9.112582,9.937467,9.671352,10.750560,9.053778,12.151834,10.221105,12.662272,10.306727,13.683200,0,-0.02117,0.02949,-0.01866,-0.01479,0.00767,-0.01342,0.01566,0.00178,1.48294,0.09850,3.27743,5.649444
0.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.890823,119.127838,87.083122,116.757225,4.696525,4.870308,5.091149,0.000000,0,0,14.335356,4.398281,16.173304,6.014405,10.723758,0.000000,0,0,16.906034,0,3.570048,5.655745,12.484610,8.251695,16.064638,8.434010,9.862880,9.134482,9.980050,9.688712,10.775750,9.057881,12.173849,10.229208,12.675972,10.311890,13.694944,0,-0.03213,-0.01552,-0.02061,-0.01473,0.00975,-0.01323,0.00305,0.00322,1.48668,0.09874,3.27720,5.650867
0.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.606766,118.271378,86.161713,116.239464,4.663899,4.875288,5.094518,0.000000,0,0,14.340775,4.396548,16.162035,6.023360,10.741350,0.000000,0,0,16.946709,0,3.574298,5.656389,12.473242,8.248637,16.053888,8.442720,9.884604,9.156382,10.022634,9.706072,10.800941,9.061985,12.195864,10.237312,12.689672,10.317053,13.706688,0,-0.02407,0.00982,-0.02018,-0.01549,0.01331,-0.01038,0.00652,0.00428,1.48309,0.09907,3.27698,5.652289
0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.322708,117.414909,85.240295,115.721695,4.631273,4.880267,5.097887,0.000000,0,0,14.346196,4.394816,16.150764,6.032316,10.758942,0.000000,0,0,16.987383,0,3.578548,5.657034,12.461873,8.245580,16.043139,8.451430,9.906327,9.178281,10.065217,9.723432,10.826130,9.066089,12.217879,10.245416,12.703371,10.322215,13.718432,0,-0.01546,0.00792,-0.02004,-0.01935,0.00638,-0.01282,0.00643,0.00262,1.48459,0.09886,3.27714,5.653712
0.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.052536,116.530991,84.326981,115.216911,4.598343,4.885218,5.101286,0.000000,0,0,14.351891,4.393465,16.139503,6.041047,10.776645,0.000000,0,0,17.028008,0,3.582836,5.657620,12.450499,8.242617,16.032495,8.460502,9.928069,9.199968,10.107762,9.740678,10.851586,9.070216,12.239751,10.253537,12.716950,10.327473,13.730206,0,-0.02247,0.00285,-0.01917,-0.01297,0.00927,-0.01239,0.00502,0.00211,1.48347,0.09867,3.27729,5.655116
0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.070343,115.077751,83.581627,114.981331,4.559131,4.889594,5.105313,0.000000,0,0,14.363278,4.400032,16.128408,6.045112,10.796645,0.000000,0,0,17.067596,0,3.587914,5.656975,12.438993,8.241600,16.024073,8.477057,9.950198,9.217251,10.149512,9.755554,10.882553,9.074832,12.258639,10.262020,12.728040,10.334702,13.742573,0,-0.01937,-0.01155,-0.02392,-0.02118,0.01288,-0.01143,0.00502,0.00312,1.48317,0.09909,3.27744,5.656106
0.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.088150,113.624504,82.836273,114.745758,4.519919,4.893970,5.109339,0.000000,0,0,14.374666,4.406598,16.117313,6.049177,10.816646,0.000000,0,0,17.107185,0,3.592991,5.656330,12.427488,8.240582,16.015650,8.493610,9.972327,9.234534,10.191262,9.770432,10.913521,9.079449,12.277529,10.270504,12.739130,10.341930,13.754941,0,-0.01342,-0.00324,-0.01710,-0.01266,0.00660,-0.01252,0.00482,0.00115,1.48348,0.09921,3.27756,5.657098
0.610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.105957,112.171265,82.090919,114.510185,4.480706,4.898346,5.113366,0.000000,0,0,14.386054,4.413164,16.106218,6.053242,10.836646,0.000000,0,0,17.146776,0,3.598069,5.655685,12.415982,8.239566,16.007227,8.510164,9.994456,9.251817,10.233013,9.785308,10.944488,9.084064,12.296417,10.278987,12.750219,10.349159,13.767309,0,-0.01456,0.00356,-0.02469,-0.01111,0.00845,-0.01147,0.00555,0.00363,1.48243,0.09896,3.27695,5.658089
0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.141754,110.696228,81.363197,114.283646,4.441874,4.902714,5.117421,0.000000,0,0,14.397228,4.419551,16.095097,6.057573,10.856857,0.000000,0,0,17.186319,0,3.603291,5.655070,12.404491,8.238540,15.998883,8.526875,10.017316,9.268542,10.274855,9.800265,10.974906,9.088771,12.315017,10.287414,12.761280,10.356472,13.779669,0,-0.01951,0.00841,-0.01878,-0.00973,0.00922,-0.01280,0.00545,0.00207,1.48392,0.09914,3.27637,5.659029
0.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.550537,108.769180,81.001190,114.244431,4.410924,4.906910,5.122065,0.000000,0,0,14.403994,4.422235,16.083458,6.067435,10.881415,0.000000,0,0,17.224928,0,3.611500,5.655070,12.393289,8.237321,15.992158,8.546829,10.055315,9.273696,10.318597,9.816892,10.993949,9.095339,12.327614,10.294666,12.771738,10.365509,13.791862,0,-0.02155,-0.00891,-0.01937,-0.00482,0.01021,-0.01100,0.00494,0.00245,1.48414,0.09950,3.27653,5.658919
0.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.959320,106.842133,80.639183,114.205215,4.379975,4.911106,5.126709,0.000000,0,0,14.410758,4.424919,16.071817,6.077296,10.905973,0.000000,0,0,17.263536,0,3.619709,5.655070,12.382087,8.236101,15.985434,8.566783,10.093315,9.278850,10.362338,9.833518,11.012991,9.101906,12.340211,10.301918,12.782196,10.374545,13.804056,0,-0.02164,0.00484,-0.02077,-0.01866,0.01376,-0.01176,0.00510,0.00243,1.48364,0.09949,3.27669,5.658809
0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.368103,104.915077,80.277176,114.166000,4.349025,4.915302,5.131353,0.000000,0,0,14.417523,4.427603,16.060179,6.087157,10.930532,0.000000,0,0,17.302143,0,3.627919,5.655070,12.370884,8.234882,15.978708,8.586738,10.131314,9.284003,10.406080,9.850144,11.032033,9.108474,12.352808,10.309171,12.792654,10.383582,13.816249,0,-0.03417,0.00194,-0.01527,-0.01492,0.00753,-0.01217,0.00597,0.00182,1.48242,0.09926,3.27723,5.658699
0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.765823,102.985519,79.927963,114.125198,4.319068,4.919502,5.136017,0.000000,0,0,14.424502,4.430215,16.048559,6.096577,10.955276,0.000000,0,0,17.340666,0,3.636238,5.654972,12.359665,8.233773,15.971836,8.606441,10.169160,9.289024,10.449608,9.866406,11.050810,9.115031,12.365370,10.316432,12.803121,10.392539,13.828308,0,-0.01717,0.00309,-0.02059,-0.01456,0.00829,-0.01205,0.00445,0.00330,1.48269,0.09944,3.27773,5.658455
0.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.934067,101.003876,79.844124,114.051369,4.309695,4.923775,5.141102,0.000000,0,0,14.435927,4.431360,16.037355,6.096850,10.983891,0.000000,0,0,17.377388,0,3.646825,5.652851,12.348092,8.234960,15.961896,8.620964,10.203804,9.291287,10.488682,9.875116,11.064088,9.121368,12.377216,10.323876,12.813765,10.399834,13.837569,0,-0.01358,0.00228,-0.02286,-0.01278,0.00916,-0.01340,0.00527,0.00265,1.48258,0.09960,3.27758,5.655453
0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.102295,99.022240,79.760277,113.977539,4.300322,4.928048,5.146187,0.000000,0,0,14.447351,4.432505,16.026152,6.097123,11.012504,0.000000,0,0,17.414110,0,3.657412,5.650730,12.336518,8.236147,15.951956,8.635486,10.238448,9.293551,10.527756,9.883826,11.077366,9.127706,12.389063,10.331320,12.824408,10.407127,13.846830,0,-0.03092,-0.02543,-0.01459,-0.01480,0.01085,-0.01263,0.00646,0.00334,1.48470,0.09944,3.27743,5.652451
0.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.270538,97.040596,79.676430,113.903717,4.290949,4.932321,5.151272,0.000000,0,0,14.458776,4.433649,16.014950,6.097396,11.041118,0.000000,0,0,17.450832,0,3.667998,5.648609,12.324945,8.237333,15.942016,8.650008,10.273091,9.295815,10.566830,9.892535,11.090644,9.134043,12.400909,10.338764,12.835051,10.414422,13.856091,0,0.00454,0.00879,-0.02253,-0.00992,0.01396,-0.01083,0.00478,0.00219,1.48301,0.09920,3.27728,5.649449
0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.408356,95.053383,79.603264,113.833420,4.283179,4.936588,5.156368,0.000000,0,0,14.470037,4.434962,16.003733,6.098132,11.069823,0.000000,0,0,17.487541,0,3.678637,5.646479,12.313396,8.238393,15.931964,8.663952,10.308336,9.297867,10.606044,9.901090,11.103827,9.140449,12.412565,10.346204,12.845541,10.421670,13.865339,0,-0.01889,0.00275,-0.01569,-0.01660,0.01134,-0.01401,0.00525,0.00222,1.48170,0.09944,3.27711,5.646479
0.620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.915359,92.950569,79.751495,113.836449,4.308640,4.940725,5.161695,0.000000,0,0,14.477912,4.439767,15.992252,6.108481,11.100445,0.000000,0,0,17.523926,0,3.690352,5.644164,12.302331,8.236809,15.919601,8.665910,10.356042,9.295554,10.648143,9.906410,11.115053,9.148257,12.420268,10.353571,12.852849,10.427944,13.874305,0,-0.02272,0.00449,-0.02067,-0.01388,0.00666,-0.01298,0.00419,0.00355,1.48233,0.09954,3.27650,5.644164
0.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.422363,90.847763,79.899734,113.839478,4.334101,4.944862,5.167021,0.000000,0,0,14.485786,4.444572,15.980771,6.118830,11.131067,0.000000,0,0,17.560312,0,3.702067,5.641848,12.291266,8.235225,15.907239,8.667867,10.403749,9.293241,10.690243,9.911731,11.126279,9.156067,12.427971,10.360937,12.860157,10.434218,13.883269,0,-0.01738,0.00159,-0.01697,-0.01382,0.00258,-0.01087,-0.00274,0.00130,1.48221,0.09929,3.27593,5.641848
0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.929367,88.744949,80.047966,113.842506,4.359562,4.948998,5.172348,0.000000,0,0,14.493662,4.449377,15.969291,6.129179,11.161689,0.000000,0,0,17.596699,0,3.713782,5.639533,12.280202,8.233641,15.894876,8.669825,10.451454,9.290928,10.732343,9.917051,11.137505,9.163876,12.435674,10.368304,12.867465,10.440493,13.892234,0,-0.01792,0.00574,-0.02092,-0.01360,0.00811,-0.01373,0.00798,0.00415,1.48219,0.09925,3.27654,5.639533
0.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.410339,86.642426,80.200752,113.851059,4.386366,4.953149,5.177674,0.000000,0,0,14.501503,4.453883,15.957821,6.139315,11.192482,0.000000,0,0,17.632965,0,3.725633,5.637200,12.269158,8.232193,15.882124,8.671778,10.498696,9.288431,10.773558,9.922577,11.148393,9.171708,12.443250,10.375645,12.874990,10.446584,13.901142,0,-0.02488,0.00517,-0.01819,-0.01414,0.00880,-0.01219,0.00508,0.00252,1.48240,0.09967,3.27712,5.637200
0.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.351456,84.545837,80.447906,113.974373,4.441031,4.957570,5.182978,0.000000,0,0,14.508665,4.452192,15.946589,6.145041,11.226825,0.000000,0,0,17.666761,0,3.740309,5.634511,12.258552,8.233592,15.861265,8.673636,10.536331,9.282123,10.796423,9.932364,11.152267,9.180020,12.448177,10.382454,12.886984,10.448870,13.908875,0,-0.01970,0.00370,-0.02807,-0.01402,0.00836,-0.01296,0.00587,0.00316,1.48388,0.09956,3.27697,5.634511
0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.292572,82.449257,80.695061,114.097687,4.495697,4.961992,5.188283,0.000000,0,0,14.515826,4.450500,15.935358,6.150766,11.261168,0.000000,0,0,17.700558,0,3.754985,5.631822,12.247944,8.234990,15.840406,8.675495,10.573966,9.275814,10.819288,9.942149,11.156139,9.188333,12.453105,10.389262,12.898979,10.451156,13.916606,0,-0.01533,0.00331,-0.01887,-0.01331,0.00869,-0.01250,0.00490,0.00233,1.48216,0.09915,3.27684,5.631822
0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.233673,80.352669,80.942207,114.221001,4.550362,4.966413,5.193587,0.000000,0,0,14.522988,4.448810,15.924127,6.156491,11.295510,0.000000,0,0,17.734352,0,3.769661,5.629133,12.237337,8.236388,15.819548,8.677354,10.611601,9.269506,10.842154,9.951936,11.160013,9.196646,12.458033,10.396071,12.910974,10.453442,13.924338,0,-0.01650,0.00357,-0.01963,-0.01460,0.00881,-0.01357,0.00508,0.00359,1.48479,0.09949,3.27722,5.629133
0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.072174,78.250580,81.191635,114.344955,4.605890,4.970840,5.198885,0.000000,0,0,14.530330,4.447136,15.912921,6.162086,11.329978,0.000000,0,0,17.768116,0,3.784256,5.626503,12.226734,8.237598,15.799139,8.679274,10.649402,9.263525,10.865622,9.961621,11.164005,9.204862,12.462997,10.402778,12.922942,10.455752,13.932169,0,-0.02444,0.00349,-0.01376,-0.01494,0.01503,-0.01189,0.00675,0.00375,1.48387,0.09969,3.27759,5.626503
0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.782501,76.034462,81.488152,114.482193,4.679317,4.975383,5.204038,0.000000,0,0,14.541398,4.445835,15.902250,6.164965,11.367038,0.000000,0,0,17.801189,0,3.797189,5.625102,12.216227,8.234898,15.788074,8.682466,10.690632,9.264365,10.901603,9.969232,11.170449,9.211079,12.468736,10.407350,12.934360,10.458583,13.942031,0,-0.02817,-0.00374,-0.02789,-0.01395,0.00981,-0.01160,0.00532,0.00191,1.48386,0.09936,3.27767,5.625102
0.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.492844,73.818344,81.784660,114.619431,4.752746,4.979926,5.209191,0.000000,0,0,14.552466,4.444534,15.891580,6.167845,11.404098,0.000000,0,0,17.834263,0,3.810122,5.623700,12.205718,8.232197,15.777009,8.685658,10.731862,9.265204,10.937583,9.976842,11.176893,9.217295,12.474474,10.411922,12.945778,10.461413,13.951893,0,-0.01582,0.00529,-0.02222,-0.01278,0.00807,-0.01266,0.00432,0.00266,1.48425,0.09919,3.27773,5.623700
0.630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.203171,71.602226,82.081177,114.756668,4.826173,4.984469,5.214345,0.000000,0,0,14.563536,4.443233,15.880909,6.170724,11.441157,0.000000,0,0,17.867336,0,3.823055,5.622299,12.195210,8.229496,15.765944,8.688850,10.773092,9.266044,10.973563,9.984451,11.183338,9.223512,12.480213,10.416493,12.957196,10.464244,13.961755,0,-0.02814,-0.01702,-0.01547,-0.01469,0.00864,-0.01265,0.00530,0.00290,1.48214,0.09950,3.27758,5.622299
0.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.903503,69.378891,82.371620,114.876274,4.899488,4.989038,5.219490,0.000000,0,0,14.574502,4.441979,15.870223,6.173440,11.478287,0.000000,0,0,17.900284,0,3.835916,5.620948,12.184704,8.226935,15.754903,8.691770,10.814751,9.267046,11.009452,9.991731,11.189596,9.229727,12.486022,10.421047,12.968506,10.467142,13.971692,0,-0.01434,-0.01489,-0.02012,-0.01353,0.00868,-0.01310,0.00652,0.00080,1.48396,0.09940,3.27742,5.620948
0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.396637,67.006035,82.536224,114.630226,4.970465,4.994141,5.224481,0.000000,0,0,14.583357,4.441692,15.859213,6.172770,11.516870,0.000000,0,0,17.930635,0,3.847298,5.620654,12.174231,8.227287,15.744356,8.689039,10.865285,9.271425,11.043438,9.992135,11.191998,9.235904,12.493309,10.425235,12.977560,10.471450,13.983206,0,-0.01714,0.00320,-0.01822,-0.01385,0.00841,-0.01388,0.00551,0.00289,1.48124,0.09914,3.27696,5.620654
0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.889771,64.633179,82.700829,114.384178,5.041442,4.999244,5.229472,0.000000,0,0,14.592212,4.441406,15.848202,6.172099,11.555453,0.000000,0,0,17.960987,0,3.858679,5.620360,12.163757,8.227640,15.733809,8.686308,10.915820,9.275805,11.077423,9.992540,11.194399,9.242082,12.500596,10.429421,12.986614,10.475757,13.994720,0,-0.01699,0.00424,-0.02473,-0.01351,0.00931,-0.01281,0.00568,0.00300,1.48217,0.09915,3.27653,5.620360
0.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.382904,62.260315,82.865433,114.138130,5.112419,5.004347,5.234463,0.000000,0,0,14.601067,4.441119,15.837192,6.171429,11.594036,0.000000,0,0,17.991339,0,3.870061,5.620066,12.153284,8.227992,15.723263,8.683578,10.966355,9.280184,11.111409,9.992946,11.196800,9.248259,12.507883,10.433609,12.995668,10.480064,14.006233,0,-0.01675,0.00470,-0.01824,-0.01229,0.00797,-0.00996,0.00493,0.00272,1.48250,0.09932,3.27684,5.620066
0.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.946152,59.950947,83.029945,113.878662,5.182034,5.009472,5.239439,0.000000,0,0,14.610055,4.440977,15.826192,6.170870,11.632709,0.000000,0,0,18.021511,0,3.881280,5.619317,12.142787,8.228371,15.712663,8.680590,11.016801,9.283925,11.145732,9.993371,11.199355,9.254358,12.515514,10.437941,13.004655,10.484309,14.017722,0,-0.01683,0.00328,-0.02021,-0.01292,0.00510,-0.01025,0.00402,0.00330,1.48374,0.09928,3.27713,5.619317
0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.963501,58.958317,83.192513,113.341042,5.223399,5.015056,5.244105,0.000000,0,0,14.621817,4.443830,15.815418,6.172636,11.673248,0.000000,0,0,18.047970,0,3.889127,5.609131,12.131808,8.229289,15.700961,8.672276,11.065392,9.274421,11.187049,9.994212,11.205091,9.258839,12.530281,10.445251,13.012220,10.487261,14.028682,0,-0.01931,0.00363,-0.01809,-0.01209,0.01062,-0.01237,0.00683,0.00338,1.48582,0.09899,3.27705,5.609131
0.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.980835,57.965687,83.355080,112.803413,5.264765,5.020640,5.248771,0.000000,0,0,14.633577,4.446684,15.804644,6.174401,11.713788,0.000000,0,0,18.074430,0,3.896974,5.598945,12.120829,8.230206,15.689260,8.663960,11.113983,9.264917,11.228366,9.995054,11.210829,9.263320,12.545048,10.452560,13.019786,10.490211,14.039641,0,-0.01751,0.00328,-0.02047,-0.00784,0.00658,-0.01069,0.00555,0.00187,1.48585,0.09908,3.27698,5.598945
0.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.998169,56.973057,83.517639,112.265793,5.306130,5.026224,5.253437,0.000000,0,0,14.645338,4.449538,15.793870,6.176167,11.754328,0.000000,0,0,18.100889,0,3.904820,5.588758,12.109849,8.231125,15.677558,8.655646,11.162575,9.255414,11.269683,9.995895,11.216565,9.267800,12.559814,10.459870,13.027351,10.493163,14.050601,0,-0.01808,0.00368,-0.01705,-0.01089,0.00568,-0.01313,0.00417,0.00203,1.48342,0.09929,3.27698,5.588758
0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.031570,56.001442,83.689629,111.729164,5.345902,5.031812,5.258080,0.000000,0,0,14.656954,4.452331,15.783092,6.178157,11.794866,0.000000,0,0,18.127251,0,3.912425,5.578929,12.098916,8.231992,15.666059,8.648125,11.210751,9.246565,11.309690,9.995912,11.222503,9.272211,12.574831,10.467132,13.035062,10.496242,14.061537,0,-0.02183,0.00329,-0.01777,-0.01434,0.00626,-0.01281,0.00184,0.00182,1.48372,0.09922,3.27698,5.578922
0.640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.398010,55.465668,84.057068,111.213135,5.352628,5.037481,5.262282,0.000000,0,0,14.665551,4.453869,15.772261,6.184823,11.835373,0.000000,0,0,18.151581,0,3.914992,5.576499,12.088952,8.231794,15.658754,8.657036,11.250317,9.251290,11.322527,9.978801,11.232600,9.275167,12.595033,10.473399,13.045777,10.501973,14.071991,0,-0.01746,0.00315,-0.02269,-0.01355,0.00619,-0.01295,0.00724,0.00421,1.48656,0.09884,3.27714,5.576344
0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.764450,54.929890,84.424500,110.697113,5.359353,5.043149,5.266484,0.000000,0,0,14.674149,4.455406,15.761428,6.191489,11.875881,0.000000,0,0,18.175913,0,3.917559,5.574070,12.078988,8.231598,15.651451,8.665947,11.289882,9.256016,11.335364,9.961691,11.242699,9.278125,12.615233,10.479667,13.056492,10.507705,14.082444,0,-0.01863,0.00359,-0.01137,-0.01336,0.00942,-0.01144,0.00477,0.00043,1.48414,0.09904,3.27728,5.573767
0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.130890,54.394115,84.791939,110.181084,5.366079,5.048819,5.270686,0.000000,0,0,14.682746,4.456944,15.750595,6.198155,11.916389,0.000000,0,0,18.200243,0,3.920126,5.571640,12.069024,8.231400,15.644148,8.674859,11.329448,9.260742,11.348202,9.944581,11.252796,9.281081,12.635434,10.485934,13.067207,10.513436,14.092898,0,-0.01845,0.00351,-0.02089,-0.01362,0.00663,-0.01312,-0.00671,0.00454,1.48751,0.09920,3.27720,5.571189
0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.485825,53.830517,85.154984,109.656464,5.370839,5.054469,5.274863,0.000000,0,0,14.691471,4.458433,15.739782,6.204546,11.956971,0.000000,0,0,18.224443,0,3.922415,5.569316,12.059084,8.231250,15.636617,8.682552,11.369342,9.264665,11.362169,9.927474,11.262936,9.284016,12.655765,10.492201,13.078004,10.519143,14.103249,0,-0.01581,0.00403,-0.02245,-0.01378,0.00723,-0.01235,0.00564,0.00405,1.48412,0.09904,3.27712,5.568737
