"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform"
3.149,1,1,-0.831359,4.742585,4.701913,6.003873,3.574815,1.48235
3.150,1,1,-0.837303,4.741886,4.701882,6.006026,3.576132,1.48387
3.151,1,1,-0.840345,4.741060,4.701754,6.008927,3.578111,1.48347
3.152,1,1,-0.842431,4.740192,4.701593,6.011976,3.580222,1.47995
3.153,1,1,-0.844518,4.739324,4.701432,6.016293,3.581963,1.48312
3.154,1,1,-0.846604,4.738456,4.701272,6.020861,3.583631,1.48289
3.155,1,1,-0.841272,4.737572,4.700966,6.026863,3.584273,1.48360
3.156,1,1,-0.833493,4.736682,4.700614,6.033150,3.584711,1.48417
3.157,1,1,-0.825715,4.735793,4.700262,6.038013,3.584979,1.48427
3.158,1,1,-0.817936,4.734904,4.699909,6.042591,3.585214,1.48407
3.159,1,1,-0.804608,4.733984,4.699431,6.043335,3.586180,1.48466
3.160,1,1,-0.789448,4.733055,4.698912,6.043316,3.587291,1.48387
3.161,1,1,-0.774289,4.732125,4.698392,6.042959,3.588304,1.48406
3.162,1,1,-0.759129,4.731195,4.697873,6.042535,3.589298,1.48271
3.163,1,1,-0.738458,4.730446,4.697384,6.045539,3.589080,1.48330
3.164,1,1,-0.715970,4.729756,4.696906,6.049225,3.588621,1.48430
3.165,1,1,-0.693482,4.729067,4.696427,6.053772,3.586764,1.48248
3.166,1,1,-0.670993,4.728377,4.695948,6.058490,3.584628,1.48239
3.167,1,1,-0.657776,4.727814,4.695651,6.060683,3.581489,1.48285
3.168,1,1,-0.647616,4.727293,4.695414,6.062374,3.578150,1.48249
3.169,1,1,-0.637456,4.726771,4.695177,6.062557,3.575660,1.48286
3.170,1,1,-0.627296,4.726250,4.694939,6.062440,3.573340,1.48730
3.171,1,1,-0.628956,4.725732,4.694890,6.062696,3.573537,1.48316
3.172,1,1,-0.634514,4.725215,4.694904,6.063025,3.574235,1.48291
3.173,1,1,-0.640072,4.724698,4.694917,6.063875,3.576425,1.48442
3.174,1,1,-0.645630,4.724181,4.694931,6.064829,3.578912,1.48223
3.175,1,1,-0.651769,4.723624,4.695175,6.065922,3.581214,1.48402
3.176,1,1,-0.658099,4.723055,4.695496,6.067043,3.583480,1.48240
3.177,1,1,-0.664430,4.722486,4.695817,6.067746,3.584400,1.48407
3.178,1,1,-0.670760,4.721917,4.696138,6.068365,3.585052,1.48432
3.179,1,1,-0.670315,4.721073,4.696704,6.068080,3.583889,1.48254
3.180,1,1,-0.667636,4.720138,4.697351,6.067616,3.582366,1.48034
3.181,1,1,-0.664956,4.719203,4.697998,6.066318,3.581048,1.48350
3.182,1,1,-0.662276,4.718269,4.698645,6.064854,3.579771,1.48354
3.183,1,1,-0.640356,4.717358,4.699601,6.062934,3.580599,1.48476
3.184,1,1,-0.612091,4.716454,4.700657,6.060924,3.581847,1.48414
3.185,1,1,-0.583826,4.715550,4.701715,6.059503,3.583379,1.48520
3.186,1,1,-0.555561,4.714647,4.702771,6.058200,3.584967,1.48387
3.187,1,1,-0.516427,4.714277,4.704161,6.058323,3.584583,1.48477
3.188,1,1,-0.473708,4.714083,4.705661,6.058730,3.583806,1.48667
3.189,1,1,-0.430988,4.713889,4.707161,6.059589,3.581589,1.48317
3.190,1,1,-0.388269,4.713696,4.708661,6.060539,3.579084,1.48422
3.191,1,1,-0.342894,4.713360,4.710544,6.060726,3.576440,1.48330
3.192,1,1,-0.296644,4.712979,4.712554,6.060760,3.573766,1.48383
3.193,1,1,-0.250393,4.712597,4.714565,6.060046,3.572161,1.48427
3.194,1,1,-0.204142,4.712216,4.716575,6.059183,3.570767,1.48479
3.195,1,1,-0.152311,4.712055,4.718956,6.057918,3.571105,1.48443
3.196,1,1,-0.098640,4.711966,4.721458,6.056573,3.571786,1.48370
3.197,1,1,-0.044968,4.711877,4.723961,6.055110,3.572516,1.48306
3.198,1,1,0.008703,4.711788,4.726464,6.053623,3.573255,1.48611
3.199,1,1,0.069485,4.711851,4.729261,6.052373,3.572456,1.48412
3.200,1,1,0.132611,4.711965,4.732155,6.051171,3.571350,1.48278
3.201,1,1,0.195738,4.712078,4.735049,6.050971,3.570549,1.48487
3.202,1,1,0.258864,4.712192,4.737944,6.050970,3.569808,1.48484
3.203,1,1,0.340920,4.712343,4.741087,6.052278,3.571376,1.48447
3.204,1,1,0.429220,4.712506,4.744313,6.053846,3.573404,1.48311
3.205,1,1,0.517519,4.712669,4.747540,6.054443,3.576078,1.48418
3.206,1,1,0.605818,4.712833,4.750765,6.054847,3.578881,1.48291
3.207,1,1,0.698730,4.713490,4.754058,6.052363,3.580342,1.48232
3.208,1,1,0.793164,4.714311,4.757372,6.049305,3.581537,1.48367
3.209,1,1,0.887598,4.715131,4.760686,6.046407,3.582613,1.48316
3.210,1,1,0.982031,4.715951,4.764000,6.043540,3.583667,1.48331
3.211,1,1,1.072866,4.717194,4.767247,6.043977,3.586057,1.48085
3.212,1,1,1.162514,4.718576,4.770472,6.045072,3.588714,1.48387
3.213,1,1,1.252162,4.719958,4.773696,6.046707,3.591093,1.48362
3.214,1,1,1.341810,4.721340,4.776921,6.048449,3.593417,1.48402
3.215,1,1,1.411721,4.722946,4.780016,6.047685,3.593724,1.48424
3.216,1,1,1.475123,4.724625,4.783067,6.046422,3.593631,1.48356
3.217,1,1,1.538525,4.726304,4.786119,6.045879,3.593140,1.48498
3.218,1,1,1.601926,4.727983,4.789171,6.045480,3.592570,1.48402
3.219,1,1,1.646335,4.729648,4.791987,6.049186,3.593543,1.48476
3.220,1,1,1.684479,4.731307,4.794726,6.053708,3.594824,1.48133
3.221,1,1,1.722624,4.732967,4.797465,6.058417,3.596744,1.48365
3.222,1,1,1.760768,4.734627,4.800204,6.063164,3.598791,1.48412
3.223,1,1,1.782777,4.736588,4.802602,6.063646,3.600022,1.48309
3.224,1,1,1.799464,4.738650,4.804888,6.063279,3.601089,1.48526
3.225,1,1,1.816150,4.740712,4.807174,6.061114,3.601007,1.48564
3.226,1,1,1.832837,4.742774,4.809459,6.058593,3.600697,1.48426
3.227,1,1,1.832095,4.744554,4.811302,6.057769,3.599529,1.48369
3.228,1,1,1.825606,4.746242,4.812999,6.057283,3.598190,1.48371
3.229,1,1,1.819116,4.747930,4.814695,6.057783,3.597669,1.48328
3.230,1,1,1.812627,4.749617,4.816392,6.058478,3.597311,1.48593
3.231,1,1,1.792596,4.751512,4.817496,6.058587,3.599214,1.48285
3.232,1,1,1.768098,4.753475,4.818405,6.058580,3.601567,1.48307
3.233,1,1,1.743600,4.755438,4.819314,6.057915,3.604818,1.48380
3.234,1,1,1.719103,4.757401,4.820223,6.057119,3.608247,1.48422
3.235,1,1,1.680890,4.759295,4.820457,6.056007,3.610763,1.48412
3.236,1,1,1.638153,4.761166,4.820467,6.054833,3.613097,1.48341
3.237,1,1,1.595417,4.763037,4.820478,6.053638,3.614285,1.48372
3.238,1,1,1.552680,4.764908,4.820489,6.052438,3.615244,1.48203
3.239,1,1,1.505428,4.766315,4.819934,6.051458,3.615417,1.48265
3.240,1,1,1.456686,4.767570,4.819193,6.050523,3.615432,1.48296
3.241,1,1,1.407944,4.768826,4.818452,6.049872,3.615679,1.48284
3.242,1,1,1.359203,4.770080,4.817711,6.049278,3.615971,1.48456
3.243,1,1,1.298295,4.771224,4.816503,6.049050,3.617039,1.48426
3.244,1,1,1.233376,4.772332,4.815141,6.048895,3.618262,1.48073
3.245,1,1,1.168456,4.773439,4.813779,6.049494,3.617817,1.48294
3.246,1,1,1.103537,4.774546,4.812417,6.050243,3.617040,1.48342
3.247,1,1,1.031239,4.775797,4.810682,6.051916,3.612575,1.47917
3.248,1,1,0.956507,4.777096,4.808824,6.053773,3.607375,1.48331
3.249,1,1,0.881775,4.778395,4.806966,6.055352,3.602194,1.48261
3.250,1,1,0.807043,4.779694,4.805108,6.056877,3.597015,1.48261
3.251,1,1,0.720717,4.780600,4.802995,6.056779,3.595961,1.48245
3.252,1,1,0.630568,4.781375,4.800798,6.056359,3.595727,1.48125
3.253,1,1,0.540418,4.782152,4.798601,6.054082,3.598213,1.48392
3.254,1,1,0.450269,4.782928,4.796403,6.051436,3.601240,1.48453
3.255,1,1,0.360183,4.783043,4.794015,6.047565,3.604434,1.48452
3.256,1,1,0.270118,4.782941,4.791563,6.043450,3.607661,1.48320
3.257,1,1,0.180053,4.782839,4.789112,6.041241,3.610351,1.48360
3.258,1,1,0.089987,4.782737,4.786660,6.039412,3.612934,1.48341
3.259,1,1,0.009628,4.782691,4.784130,6.041653,3.614956,1.48506
3.260,1,1,-0.067530,4.782663,4.781574,6.044703,3.616867,1.48427
3.261,1,1,-0.144688,4.782635,4.779019,6.046404,3.618903,1.48404
3.262,1,1,-0.221846,4.782608,4.776463,6.047838,3.620964,1.48385
3.263,1,1,-0.286910,4.782197,4.773952,6.042801,3.623526,1.48357
3.264,1,1,-0.347985,4.781661,4.771455,6.036476,3.626188,1.48269
3.265,1,1,-0.409060,4.781125,4.768959,6.029595,3.627414,1.48377
3.266,1,1,-0.470135,4.780589,4.766462,6.022604,3.628355,1.48443
3.267,1,1,-0.518095,4.780022,4.764143,6.021681,3.626203,1.48317
3.268,1,1,-0.561731,4.779445,4.761880,6.021967,3.623436,1.47996
3.269,1,1,-0.605366,4.778868,4.759619,6.024057,3.620137,1.48481
3.270,1,1,-0.649002,4.778291,4.757357,6.026507,3.616733,1.48387
3.271,1,1,-0.687660,4.777684,4.755351,6.025052,3.615677,1.48468
3.272,1,1,-0.724677,4.777066,4.753429,6.022820,3.615089,1.48231
3.273,1,1,-0.761694,4.776448,4.751507,6.018368,3.615768,1.48489
3.274,1,1,-0.798711,4.775830,4.749586,6.013473,3.616699,1.48321
3.275,1,1,-0.822223,4.774857,4.748123,6.009119,3.617126,1.48406
3.276,1,1,-0.841282,4.773766,4.746813,6.004871,3.617454,1.48255
3.277,1,1,-0.860341,4.772675,4.745502,5.999349,3.617450,1.48478
3.278,1,1,-0.879399,4.771584,4.744192,5.993573,3.617381,1.48393
3.279,1,1,-0.887592,4.770523,4.743520,5.984546,3.617691,1.48375
3.280,1,1,-0.892201,4.769471,4.743058,5.974873,3.618077,1.48352
3.281,1,1,-0.896811,4.768418,4.742597,5.965103,3.619503,1.48521
3.282,1,1,-0.901420,4.767366,4.742135,5.955315,3.621137,1.48327
3.283,1,1,-0.896070,4.766523,4.742326,5.949267,3.624357,1.48362
3.284,1,1,-0.887434,4.765748,4.742733,5.943965,3.627893,1.48391
3.285,1,1,-0.878799,4.764973,4.743140,5.942767,3.633110,1.48336
3.286,1,1,-0.870164,4.764198,4.743546,5.942385,3.638662,1.48347
3.287,1,1,-0.844276,4.763391,4.744630,5.944981,3.645261,1.48463
3.288,1,1,-0.812698,4.762572,4.745936,5.948170,3.652068,1.48509
3.289,1,1,-0.781120,4.761753,4.747242,5.950921,3.656563,1.48524
3.290,1,1,-0.749542,4.760934,4.748549,5.953585,3.660598,1.48336
3.291,1,1,-0.702068,4.760045,4.750473,5.952850,3.659619,1.48458
3.292,1,1,-0.649353,4.759131,4.752602,5.951438,3.657643,1.48381
3.293,1,1,-0.596638,4.758218,4.754731,5.948646,3.654410,1.48522
3.294,1,1,-0.543922,4.757305,4.756860,5.945578,3.650926,1.48231
3.295,1,1,-0.467976,4.756617,4.759613,5.943670,3.650354,1.48518
3.296,1,1,-0.384368,4.756002,4.762572,5.941993,3.650361,1.48371
3.297,1,1,-0.300760,4.755388,4.765531,5.940032,3.651054,1.48422
3.298,1,1,-0.217152,4.754774,4.768489,5.938014,3.651884,1.48380
3.299,1,1,-0.117483,4.754716,4.772023,5.934156,2.129128,1.48376
3.300,0,1,-0.012516,4.754841,4.775746,5.929933,0.303118,1.48423
3.301,0,1,0.092450,4.754967,4.779469,5.926924,0.000000,1.48317
3.302,0,1,0.197416,4.755092,4.783193,5.924156,0.000000,1.48480
3.303,0,1,0.312755,4.755404,4.787420,5.925523,0.000000,1.48524
3.304,0,1,0.431515,4.755778,4.791813,5.927713,0.000000,1.48259
3.305,0,1,0.550275,4.756151,4.796206,5.930473,0.000000,1.48290
3.306,0,1,0.669035,4.756525,4.800600,5.933346,0.000000,1.48350
3.307,0,1,0.787010,4.757375,4.805380,5.932631,0.000000,1.48468
3.308,0,1,0.904727,4.758383,4.810287,5.931202,0.000000,1.48445
3.309,0,1,1.022443,4.759390,4.815195,5.927651,0.000000,1.48377
3.310,0,1,1.140160,4.760397,4.820103,5.923676,0.000000,1.48329
3.311,0,1,1.251842,4.761633,4.825234,5.920125,0.000000,1.48377
3.312,0,1,1.361535,4.762945,4.830439,5.916657,0.000000,1.48454
3.313,0,1,1.471227,4.764256,4.835644,5.913863,0.000000,1.48280
3.314,0,1,1.580920,4.765567,4.840849,5.911203,0.000000,1.48426
3.315,0,1,1.685456,4.767381,4.846052,5.908710,0.000000,1.48265
3.316,0,1,1.788291,4.769361,4.851254,5.906251,0.000000,1.48300
3.317,0,1,1.891126,4.771340,4.856455,5.902961,0.000000,1.48277
3.318,0,1,1.993962,4.773320,4.861658,5.899506,0.000000,1.48260
3.319,0,1,2.086804,4.775499,4.866571,5.894536,0.000000,1.48352
3.320,0,1,2.176350,4.777743,4.871391,5.889265,0.000000,1.48260
3.321,0,1,2.265896,4.779987,4.876210,5.883841,0.000000,1.48663
3.322,0,1,2.355442,4.782231,4.881029,5.878385,0.000000,1.48412
3.323,0,1,2.434942,4.784704,4.885270,5.874472,0.000000,1.48382
3.324,0,1,2.511129,4.787251,4.889321,5.870866,0.000000,1.48385
3.325,0,1,2.587316,4.789799,4.893372,5.869401,0.000000,1.48361
3.326,0,1,2.663503,4.792347,4.897422,5.868362,0.000000,1.48281
3.327,0,1,2.721788,4.795112,4.900726,5.869314,0.000000,1.48281
3.328,0,1,2.774168,4.797948,4.903784,5.870662,0.000000,1.48386
3.329,0,1,2.826548,4.800785,4.906842,5.871877,0.000000,1.48300
3.330,0,1,2.878928,4.803621,4.909900,5.873066,0.000000,1.48403
3.331,0,1,2.903467,4.806740,4.912116,5.872337,0.000000,1.48234
3.332,0,1,2.918825,4.809953,4.914055,5.871227,0.000000,1.48243
3.333,0,1,2.934184,4.813165,4.915995,5.870468,0.000000,1.48443
3.334,0,1,2.949542,4.816378,4.917933,5.869780,0.000000,1.48372
3.335,0,1,2.927103,4.819538,4.919007,5.871888,0.000000,1.48488
3.336,0,1,2.892200,4.822681,4.919795,5.874553,0.000000,1.48413
3.337,0,1,2.857296,4.825824,4.920582,5.878063,0.000000,1.48452
3.338,0,1,2.822393,4.828968,4.921370,5.881740,0.000000,1.48694
3.339,0,1,2.751781,4.831951,4.921274,5.883757,0.000000,1.48484
3.340,0,1,2.669392,4.834881,4.920886,5.885444,0.000000,1.48311
3.341,0,1,2.587003,4.837811,4.920497,5.886087,0.000000,1.48403
3.342,0,1,2.504615,4.840742,4.920109,5.886524,0.000000,1.48363
3.343,0,1,2.392121,4.843192,4.918919,5.887092,0.000000,1.48187
3.344,0,1,2.269697,4.845484,4.917463,5.887687,0.000000,1.48376
3.345,0,1,2.147274,4.847776,4.916008,5.888118,0.000000,1.48259
3.346,0,1,2.024852,4.850068,4.914553,5.888515,0.000000,1.48297
3.347,0,1,1.886580,4.851914,4.912389,5.888094,0.000000,1.48330
3.348,0,1,1.743082,4.853613,4.909992,5.887510,0.000000,1.48412
3.349,0,1,1.599584,4.855312,4.907595,5.885716,0.000000,1.48408
3.350,0,1,1.456085,4.857011,4.905198,5.883681,0.000000,1.48498
3.351,0,1,1.307093,4.858370,4.902208,5.880146,0.000000,1.48387
3.352,0,1,1.156288,4.859616,4.899022,5.876313,0.000000,1.48384
3.353,0,1,1.005483,4.860863,4.895836,5.870811,0.000000,1.48474
3.354,0,1,0.854679,4.862109,4.892651,5.864977,0.000000,1.48327
3.355,0,1,0.709462,4.862767,4.889035,5.857532,0.000000,1.48322
3.356,0,1,0.566088,4.863232,4.885279,5.849765,0.000000,1.48221
3.357,0,1,0.422714,4.863696,4.881522,5.841303,0.000000,1.48336
3.358,0,1,0.279340,4.864160,4.877765,5.832704,0.000000,1.48206
3.359,0,1,0.148479,4.864100,4.873755,5.824514,0.000000,1.48286
3.360,0,1,0.021744,4.863867,4.869662,5.816406,0.000000,1.48245
3.361,0,1,-0.104990,4.863634,4.865569,5.809555,0.000000,1.48477
3.362,0,1,-0.231724,4.863400,4.861475,5.802955,0.000000,1.48360
3.363,0,0,-0.339833,4.862930,4.857299,3.382484,0.000000,1.48230
3.364,0,0,-0.441799,4.862382,4.853096,0.481554,0.000000,1.48504
3.365,0,0,-0.543765,4.861834,4.848893,0.000000,0.000000,1.48246
3.366,0,0,-0.645732,4.861285,4.844689,0.000000,0.000000,1.48423
3.367,0,0,-0.725617,4.860500,4.840569,0.000000,0.000000,1.48356
3.368,0,0,-0.798220,4.859637,4.836474,0.000000,0.000000,1.48464
3.369,0,0,-0.870824,4.858774,4.832381,0.000000,0.000000,1.48362
3.370,0,0,-0.943427,4.857911,4.828287,0.000000,0.000000,1.48428
3.371,0,0,-0.995741,4.856748,4.824401,0.000000,0.000000,1.48413
3.372,0,0,-1.041363,4.855485,4.820584,0.000000,0.000000,1.48366
3.373,0,0,-1.086986,4.854223,4.816768,0.000000,0.000000,1.48362
3.374,0,0,-1.132608,4.852961,4.812951,0.000000,0.000000,1.48306
3.375,0,0,-1.160974,4.851677,4.809529,0.000000,0.000000,1.48371
3.376,0,0,-1.183648,4.850385,4.806239,0.000000,0.000000,1.48297
3.377,0,0,-1.206323,4.849094,4.802948,0.000000,0.000000,1.48478
3.378,0,0,-1.228997,4.847802,4.799657,0.000000,0.000000,1.48473
3.379,0,0,-1.249767,4.846543,4.796907,0.000000,0.000000,1.48433
3.380,0,0,-1.269909,4.845294,4.794334,0.000000,0.000000,1.48356
3.381,0,0,-1.290050,4.844046,4.791761,0.000000,0.000000,1.48494
3.382,0,0,-1.310191,4.842797,4.789188,0.000000,0.000000,1.48624
3.383,0,0,-1.328614,4.841515,4.787283,0.000000,0.000000,1.48299
3.384,0,0,-1.346471,4.840220,4.785598,0.000000,0.000000,1.48522
3.385,0,0,-1.364328,4.838926,4.783913,0.000000,0.000000,1.48390
3.386,0,0,-1.382184,4.837632,4.782228,0.000000,0.000000,1.48381
3.387,0,0,-1.402758,4.836394,4.781156,0.000000,0.000000,1.48398
3.388,0,0,-1.424228,4.835175,4.780286,0.000000,0.000000,1.48094
3.389,0,0,-1.445698,4.833955,4.779417,0.000000,0.000000,1.48373
3.390,0,0,-1.467168,4.832736,4.778546,0.000000,0.000000,1.48414
3.391,0,0,-1.473871,4.831028,4.778165,0.000000,0.000000,1.48396
3.392,0,0,-1.475704,4.829157,4.777945,0.000000,0.000000,1.48457
3.393,0,0,-1.477537,4.827287,4.777724,0.000000,0.000000,1.48295
3.394,0,0,-1.479370,4.825418,4.777503,0.000000,0.000000,1.48472
3.395,0,0,-1.454699,4.823773,4.777605,0.000000,0.000000,1.48205
3.396,0,0,-1.421288,4.822203,4.777812,0.000000,0.000000,1.48204
3.397,0,0,-1.387878,4.820632,4.778018,0.000000,0.000000,1.48259
3.398,0,0,-1.354467,4.819063,4.778225,0.000000,0.000000,1.48407
3.399,0,0,-1.296430,4.817602,4.778545,0.000000,0.000000,1.48460
3.400,0,0,-1.230271,4.816177,4.778902,0.000000,0.000000,1.48629
3.401,0,0,-1.164112,4.814752,4.779258,0.000000,0.000000,1.48678
3.402,0,0,-1.097954,4.813327,4.779615,0.000000,0.000000,1.48335
3.403,0,0,-1.009609,4.812331,4.780048,0.000000,0.000000,1.48305
3.404,0,0,-0.913949,4.811476,4.780506,0.000000,0.000000,1.48203
3.405,0,0,-0.818289,4.810621,4.780964,0.000000,0.000000,1.48183
3.406,0,0,-0.722628,4.809766,4.781423,0.000000,0.000000,1.47496
3.407,0,0,-0.631991,4.809178,4.781995,0.000000,0.000000,1.48030
3.408,0,0,-0.543012,4.808678,4.782606,0.000000,0.000000,1.47569
3.409,0,0,-0.454032,4.808178,4.783217,0.000000,0.000000,1.47390
3.410,0,0,-0.365052,4.807678,4.783827,0.000000,0.000000,1.46943
3.411,0,0,-0.294407,4.807457,4.784669,0.000000,0.000000,1.46647
3.412,0,0,-0.229808,4.807328,4.785587,0.000000,0.000000,1.46148
3.413,0,0,-0.165208,4.807199,4.786505,0.000000,0.000000,1.45661
3.414,0,0,-0.100609,4.807071,4.787423,0.000000,0.000000,1.45126
3.415,0,0,-0.069202,4.807306,4.788599,0.000000,0.000000,1.44616
3.416,0,0,-0.048740,4.807662,4.789860,0.000000,0.000000,1.43760
3.417,0,0,-0.028278,4.808017,4.791121,0.000000,0.000000,1.42447
3.418,0,0,-0.007816,4.808372,4.792381,0.000000,0.000000,1.42057
3.419,0,0,-0.017249,4.808607,4.793602,0.000000,0.000000,1.41044
3.420,0,0,-0.036541,4.808801,4.794808,0.000000,0.000000,1.40386
3.421,0,0,-0.055833,4.808995,4.796014,0.000000,0.000000,1.39532
3.422,0,0,-0.075126,4.809190,4.797221,0.000000,0.000000,1.38609
3.423,0,0,-0.093456,4.809066,4.798098,0.000000,0.000000,1.37614
3.424,0,0,-0.111469,4.808837,4.798867,0.000000,0.000000,1.36790
3.425,0,0,-0.129482,4.808608,4.799635,0.000000,0.000000,1.34756
3.426,0,0,-0.147495,4.808379,4.800404,0.000000,0.000000,1.33631
3.427,0,0,-0.151723,4.807971,4.800508,0.000000,0.000000,1.32269
3.428,0,0,-0.151405,4.807504,4.800394,0.000000,0.000000,1.31176
3.429,0,0,-0.151087,4.807037,4.800279,0.000000,0.000000,1.29951
3.430,0,0,-0.150769,4.806570,4.800164,0.000000,0.000000,1.28729
3.431,0,0,-0.123928,4.806076,4.799372,0.000000,0.000000,1.27268
3.432,0,0,-0.088339,4.805573,4.798356,0.000000,0.000000,1.25671
3.433,0,0,-0.052750,4.805069,4.797339,0.000000,0.000000,1.22996
3.434,0,0,-0.017161,4.804566,4.796323,0.000000,0.000000,1.21568
3.435,0,0,0.012405,4.804837,4.794740,0.000000,0.000000,1.20010
3.436,0,0,0.039985,4.805364,4.792970,0.000000,0.000000,1.18647
3.437,0,0,0.067564,4.805891,4.791200,0.000000,0.000000,1.17086
3.438,0,0,0.095144,4.806417,4.789429,0.000000,0.000000,1.15186
3.439,0,0,0.087198,4.806783,4.787292,0.000000,0.000000,1.12087
3.440,0,0,0.067536,4.807096,4.785034,0.000000,0.000000,1.10296
3.441,0,0,0.047873,4.807409,4.782776,0.000000,0.000000,1.08780
3.442,0,0,0.028211,4.807721,4.780518,0.000000,0.000000,1.07015
3.443,0,0,-0.033341,4.808075,4.778100,0.000000,0.000000,1.05129
3.444,0,0,-0.108709,4.808442,4.775629,0.000000,0.000000,1.03130
3.445,0,0,-0.184076,4.808809,4.773159,0.000000,0.000000,1.01351
3.446,0,0,-0.259444,4.809176,4.770688,0.000000,0.000000,0.98749
3.447,0,0,-0.367471,4.808850,4.768081,0.000000,0.000000,0.95477
3.448,0,0,-0.486268,4.808295,4.765429,0.000000,0.000000,0.93527
3.449,0,0,-0.605065,4.807739,4.762776,0.000000,0.000000,0.91532
3.450,0,0,-0.723862,4.807184,4.760124,0.000000,0.000000,0.89402
3.451,0,0,-0.834777,4.806145,4.757228,0.000000,0.000000,0.87690
3.452,0,0,-0.943094,4.804945,4.754252,0.000000,0.000000,0.84892
3.453,0,0,-1.051410,4.803746,4.751275,0.000000,0.000000,0.81053
3.454,0,0,-1.159727,4.802547,4.748299,0.000000,0.000000,0.78781
3.455,0,0,-1.249104,4.801101,4.744891,0.000000,0.000000,0.76746
3.456,0,0,-1.332235,4.799574,4.741341,0.000000,0.000000,0.74250
3.457,0,0,-1.415366,4.798047,4.737791,0.000000,0.000000,0.72103
3.458,0,0,-1.498497,4.796520,4.734240,0.000000,0.000000,0.70037
3.459,0,0,-1.555882,4.794811,4.730150,0.000000,0.000000,0.66713
3.460,0,0,-1.604775,4.793042,4.725883,0.000000,0.000000,0.62912
3.461,0,0,-1.653668,4.791272,4.721615,0.000000,0.000000,0.60542
3.462,0,0,-1.702561,4.789503,4.717347,0.000000,0.000000,0.58141
3.463,0,0,-1.735064,4.787727,4.712666,0.000000,0.000000,0.55828
3.464,0,0,-1.762162,4.785948,4.707847,0.000000,0.000000,0.53419
3.465,0,0,-1.789260,4.784170,4.703029,0.000000,0.000000,0.50975
3.466,0,0,-1.816357,4.782392,4.698211,0.000000,0.000000,0.48098
3.467,0,0,-1.843012,4.780575,4.693166,0.000000,0.000000,0.43731
3.468,0,0,-1.869522,4.778745,4.688046,0.000000,0.000000,0.41098
3.469,0,0,-1.896031,4.776915,4.682926,0.000000,0.000000,0.38786
3.470,0,0,-1.922540,4.775085,4.677806,0.000000,0.000000,0.35961
3.471,0,0,-1.961332,4.773112,4.672727,0.000000,0.000000,0.33553
3.472,0,0,-2.004176,4.771092,4.667661,0.000000,0.000000,0.31292
3.473,0,0,-2.047019,4.769072,4.662595,0.000000,0.000000,0.26133
3.474,0,0,-2.089862,4.767052,4.657529,0.000000,0.000000,0.23266
3.475,0,0,-2.152060,4.765087,4.652468,0.000000,0.000000,0.20940
3.476,0,0,-2.220640,4.763141,4.647408,0.000000,0.000000,0.17943
3.477,0,0,-2.289220,4.761195,4.642348,0.000000,0.000000,0.15965
3.478,0,0,-2.357800,4.759248,4.637289,0.000000,0.000000,0.13195
3.479,1,0,-2.434383,4.756975,4.632134,0.000000,1.467029,0.09688
3.480,1,0,-2.513605,4.754595,4.626949,0.000000,3.226056,0.05697
3.481,1,0,-2.592827,4.752214,4.621764,0.000000,3.516214,0.02768
3.482,1,0,-2.672049,4.749833,4.616579,0.000000,3.514006,0.00309
3.483,1,0,-2.748854,4.746906,4.611174,0.000000,3.508566,-0.02181
3.484,1,0,-2.824863,4.743799,4.605698,0.000000,3.502483,-0.04782
3.485,1,0,-2.900871,4.740692,4.600222,0.000000,3.496614,-0.07420
3.486,1,0,-2.976879,4.737585,4.594745,0.000000,3.490788,-0.12560
3.487,1,0,-3.044724,4.734233,4.588953,0.000000,3.489049,-0.15299
3.488,1,0,-3.109877,4.730801,4.583055,0.000000,3.488123,-0.17621
3.489,1,0,-3.175030,4.727368,4.577159,0.000000,3.487379,-0.20320
3.490,1,0,-3.240183,4.723936,4.571262,0.000000,3.486671,-0.22740
3.491,1,0,-3.295762,4.720784,4.565023,0.000000,3.481509,-0.25498
3.492,1,0,-3.348185,4.717725,4.558673,0.000000,3.475461,-0.30510
3.493,1,0,-3.400607,4.714665,4.552322,0.000000,3.466958,-0.33015
3.494,1,0,-3.453029,4.711606,4.545971,0.000000,3.457968,-0.35661
3.495,1,0,-3.509299,4.708212,4.539293,0.000000,3.449946,-0.38244
3.496,1,0,-3.566837,4.704709,4.532506,0.000000,3.442117,-0.40613
3.497,1,0,-3.624376,4.701205,4.525720,0.000000,3.436635,-0.43041
3.498,1,0,-3.681914,4.697701,4.518934,0.000000,3.431620,-0.46435
3.499,1,0,-3.741126,4.693825,4.511965,0.000000,3.429104,-0.51250
3.500,1,0,-3.800889,4.689827,4.504936,0.000000,3.427085,-0.52922
3.501,1,0,-3.860653,4.685829,4.497907,0.000000,3.424778,-0.55405
3.502,1,0,-3.920416,4.681830,4.490878,0.000000,3.422413,-0.57684
3.503,1,0,-3.988713,4.677880,4.483780,0.000000,3.417149,-0.60186
3.504,1,0,-4.059824,4.673946,4.476660,0.000000,3.411309,-0.63322
3.505,1,0,-4.130935,4.670012,4.469540,0.000000,3.404506,-0.67012
3.506,1,0,-4.202045,4.666077,4.462419,0.000000,3.397512,-0.69255
3.507,1,0,-4.271879,4.661771,4.455413,0.000000,3.392083,-0.71629
