"Time","66 RDS cle","64 R marks","63 sinus","62 Ramp down","61 Ramp up","60 right DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","67 LDS cle","v2 R COP","v3 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","59 left DS","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.794601,47.811783,86.694267,61.995079,1,0.000000,5.082024,4.687673,-0.770808,4.798843,12.129547,4.160475,15.407108,4.989084,10.517878,0,0,14.137079,0,3.665457,5.175338,8.432964,8.134141,15.521203,7.657927,10.374511,7.823182,9.870562,8.191072,9.388966,8.450217,10.834562,9.824300,10.521223,9.614398,11.300891,0,-0.01937,0.00480,-0.02322,-0.01378,0.00862,-0.01241,0.00640,0.00198,-1.39185,0.10651,3.27741
0.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.836548,47.909904,86.369522,61.989361,1,0.000000,5.081228,4.678925,-1.294872,4.797729,12.124581,4.156484,15.410910,4.988609,10.505522,0,0,14.124414,0,3.664198,5.174002,8.421023,8.144005,15.522750,7.658582,10.360067,7.824359,9.852325,8.202911,9.369102,8.442033,10.819851,9.819382,10.516203,9.606344,11.295656,0,-0.01725,0.00436,-0.02052,-0.01340,0.00598,-0.01245,0.00206,0.00332,-1.40206,0.11891,3.27733
0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.798630,48.110634,86.080498,61.982754,1,0.000000,5.080588,4.670155,-1.830964,4.796383,12.118526,4.151989,15.415085,4.988287,10.493131,0,0,14.111632,0,3.663044,5.173079,8.409490,8.144260,15.520538,7.656971,10.347788,7.821993,9.835147,8.210343,9.351354,8.433896,10.806809,9.813444,10.509980,9.596752,11.289167,0,-0.01754,0.00098,-0.02011,-0.01279,0.00957,-0.01243,0.00547,0.00029,-1.40756,0.09219,3.27725
0.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.639877,48.466576,85.845520,61.974812,1,0.000000,5.080118,4.661359,-2.385250,4.794685,12.110824,4.146733,15.419825,4.988196,10.480687,0,0,14.098673,0,3.662051,5.172779,8.398571,8.129985,15.512643,7.651932,10.338780,7.814269,9.819568,8.211111,9.336804,8.425832,10.796294,9.805965,10.501939,9.584831,11.280782,0,-0.01923,0.00313,-0.02112,-0.01247,0.00872,-0.01251,0.00398,0.00253,-1.41507,0.10740,3.27718
0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.481110,48.822514,85.610535,61.966869,1,0.000000,5.079891,4.652586,-2.939536,4.792988,12.103120,4.141477,15.424564,4.988106,10.468244,0,0,14.085714,0,3.661059,5.172479,8.387651,8.115708,15.504746,7.646893,10.329773,7.806545,9.803988,8.211878,9.322255,8.417768,10.785780,9.798486,10.493897,9.572910,11.272396,0,-0.01897,0.00490,-0.02113,-0.01334,0.00777,-0.01221,0.00591,0.00368,-1.43038,0.10900,3.27725
0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.322357,49.178452,85.375557,61.958927,1,0.000000,5.079929,4.643836,-3.493822,4.791290,12.095417,4.136221,15.429304,4.988015,10.455801,0,0,14.072755,0,3.660066,5.172179,8.376733,8.101433,15.496851,7.641854,10.320766,7.798821,9.788408,8.212646,9.307706,8.409704,10.775265,9.791007,10.485856,9.560989,11.264010,0,-0.02049,0.00167,-0.02089,-0.01321,0.00387,-0.01243,0.00407,0.00358,-1.43727,0.08517,3.27755
0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.270172,49.456814,85.255394,62.127899,1,0.000000,5.080288,4.635148,-4.014885,4.787926,12.089224,4.130496,15.434233,4.988008,10.443565,0,0,14.060186,0,3.659142,5.172788,8.366526,8.088332,15.493559,7.639633,10.309031,7.793814,9.772285,8.215402,9.295137,8.402344,10.765202,9.783942,10.479801,9.551512,11.255669,0,-0.01310,0.00412,-0.02093,-0.01466,0.00545,-0.01165,0.00017,0.00311,-1.44336,0.10595,3.27768
0.917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.379181,49.617832,85.308891,62.564476,1,0.000000,5.080997,4.626525,-4.485698,4.782042,12.085316,4.124061,15.439447,4.988131,10.431643,0,0,14.048207,0,3.658324,5.174772,8.357397,8.077010,15.497230,7.641673,10.293168,7.792917,9.755342,8.221166,9.285563,8.396046,10.755821,9.777504,10.476752,9.545732,11.247393,0,-0.01848,0.00120,-0.01996,-0.01540,0.02507,-0.01173,0.00090,0.00203,-1.44799,0.09499,3.27753
0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.488205,49.778854,85.362396,63.001053,1,0.000000,5.082010,4.617980,-4.956510,4.776157,12.081409,4.117627,15.444662,4.988252,10.419722,0,0,14.036228,0,3.657504,5.176757,8.348269,8.065688,15.500900,7.643714,10.277305,7.792019,9.738399,8.226931,9.275990,8.389748,10.746441,9.771066,10.473702,9.539950,11.239117,0,-0.01721,0.00349,-0.01880,-0.01303,0.01001,-0.01351,0.00685,0.00279,-1.45360,0.10213,3.27744
0.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.597214,49.939873,85.415894,63.437630,1,0.000000,5.083357,4.609519,-5.427322,4.770272,12.077500,4.111192,15.449876,4.988374,10.407800,0,0,14.024250,0,3.656685,5.178741,8.339140,8.054366,15.504571,7.645754,10.261442,7.791122,9.721455,8.232695,9.266417,8.383450,10.737061,9.764627,10.470654,9.534169,11.230840,0,-0.01634,0.00215,-0.02028,-0.01377,0.01075,-0.01101,0.00293,0.00341,-1.45904,0.12275,3.27744
0.920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.120117,49.960217,85.602730,63.875530,1,0.000000,5.084982,4.601172,-5.805254,4.763818,12.075273,4.104459,15.455103,4.988580,10.396200,0,0,14.012272,0,3.655720,5.181633,8.330329,8.046061,15.517041,7.647357,10.249463,7.788723,9.707991,8.235112,9.256307,8.377836,10.726056,9.759260,10.467227,9.530939,11.224171,0,-0.01646,0.00312,-0.01790,-0.01539,0.00081,-0.01266,0.01615,-0.00192,-1.46503,0.09975,3.27723
0.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.269058,49.767780,85.991234,64.315437,1,0.000000,5.086913,4.592949,-6.042699,4.756503,12.075585,4.097274,15.460350,4.988913,10.385087,0,0,14.000297,0,3.654533,5.185896,8.321998,8.042317,15.542823,7.648300,10.243359,7.784050,9.699789,8.232466,9.245386,8.373259,10.712595,9.755515,10.463231,9.531568,11.219932,0,-0.01622,0.00336,-0.02253,-0.01326,-0.00565,-0.01113,0.00161,0.00227,-1.46988,0.10256,3.27669
0.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.417999,49.575344,86.379745,64.755341,1,0.000000,5.089169,4.584918,-6.280144,4.749188,12.075899,4.090090,15.465596,4.989245,10.373975,0,0,13.988321,0,3.653345,5.190159,8.313666,8.038573,15.568604,7.649241,10.237254,7.779377,9.691587,8.229819,9.234466,8.368681,10.699134,9.751769,10.459235,9.532196,11.215693,0,-0.01637,0.00328,-0.01797,-0.01370,0.00633,-0.01406,0.00054,0.00142,-1.47186,0.12795,3.27657
0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.566940,49.382908,86.768250,65.195251,1,0.000000,5.091780,4.577094,-6.517589,4.741872,12.076212,4.082906,15.470842,4.989578,10.362862,0,0,13.976345,0,3.652158,5.194423,8.305335,8.034830,15.594385,7.650184,10.231150,7.774704,9.683386,8.227173,9.223545,8.364103,10.685672,9.748024,10.455239,9.532824,11.211453,0,-0.02057,0.00380,-0.02038,-0.01349,0.00970,-0.01154,0.00038,0.00266,-1.47362,0.10418,3.27711
0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.812698,49.170269,87.140968,65.468658,1,0.000000,5.094757,4.569520,-6.652380,4.733920,12.075430,4.075823,15.476242,4.989941,10.351955,0,0,13.964640,0,3.650864,5.199777,8.297845,8.030884,15.619025,7.649459,10.221018,7.772611,9.671404,8.223208,9.210580,8.360351,10.672811,9.745013,10.451364,9.531226,11.208807,0,-0.01512,0.00475,-0.02083,-0.01193,0.00755,-0.01262,0.00921,0.00175,-1.47900,0.09310,3.27741
0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.204910,48.927078,87.489822,65.490227,1,0.000000,5.098135,4.562216,-6.631901,4.725003,12.072990,4.068894,15.481874,4.990350,10.341363,0,0,13.953343,0,3.649406,5.206781,8.291628,8.026629,15.641939,7.646215,10.204792,7.774424,9.653705,8.217253,9.194523,8.357843,10.660854,9.743114,10.447667,9.526261,11.208570,0,-0.01681,0.00289,-0.02002,-0.01351,-0.03669,-0.01204,-0.00346,0.00214,-1.47985,0.12128,3.27733
0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.597122,48.683887,87.838669,65.511795,1,0.000000,5.101804,4.555216,-6.611422,4.716086,12.070552,4.061965,15.487505,4.990759,10.330770,0,0,13.942046,0,3.647949,5.213786,8.285411,8.022375,15.664853,7.642971,10.188567,7.776236,9.636004,8.211297,9.178466,8.355337,10.648899,9.741214,10.443972,9.521296,11.208332,0,-0.01779,0.00424,-0.01995,-0.01461,0.01205,-0.01324,-0.00381,0.00237,-1.47932,0.10527,3.27719
0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.989334,48.440693,88.187515,65.533356,1,0.000000,5.105792,4.548546,-6.590943,4.707169,12.068112,4.055035,15.493136,4.991168,10.320178,0,0,13.930749,0,3.646492,5.220790,8.279194,8.018121,15.687767,7.639726,10.172341,7.778048,9.618305,8.205341,9.162409,8.352830,10.636944,9.739313,10.440276,9.516331,11.208095,0,-0.01589,0.00237,-0.02138,-0.01328,0.00746,-0.01219,0.00651,0.00355,-1.47990,0.09631,3.27697
0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.216629,48.265648,88.502815,65.532715,1,0.000000,5.109985,4.542279,-6.463276,4.699180,12.067603,4.047971,15.498999,4.991616,10.309868,0,0,13.919494,0,3.644967,5.228525,8.274138,8.015882,15.711442,7.640160,10.157995,7.778664,9.604815,8.198189,9.150033,8.351225,10.627971,9.737800,10.435511,9.511662,11.208463,0,-0.01497,0.00346,-0.01885,-0.01474,0.01458,-0.01304,0.00815,0.00989,-1.47827,0.10378,3.27688
0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.194489,48.193676,88.767365,65.498466,1,0.000000,5.114403,4.536452,-6.173481,4.692594,12.070013,4.040701,15.505211,4.992120,10.299983,0,0,13.908300,0,3.643338,5.237364,8.270840,8.016694,15.736268,7.646156,10.146492,7.777470,9.597693,8.189226,9.143225,8.350982,10.623507,9.736870,10.429129,9.507441,11.209747,0,-0.02099,0.00337,-0.02106,-0.00932,0.01556,-0.01146,0.00443,0.00127,-1.47605,0.09839,3.27704
0.930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.172333,48.121704,89.031914,65.464226,1,0.000000,5.119046,4.531145,-5.883685,4.686007,12.072423,4.033432,15.511422,4.992624,10.290099,0,0,13.897107,0,3.641710,5.246204,8.267541,8.017506,15.761095,7.652153,10.134989,7.776276,9.590571,8.180264,9.136417,8.350739,10.619045,9.735941,10.422746,9.503219,11.211033,0,-0.01601,0.00308,-0.01927,-0.01357,0.00799,-0.01266,0.00664,0.00313,-1.47996,0.11881,3.27728
0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.150192,48.049732,89.296463,65.429977,1,0.000000,5.123934,4.526408,-5.593890,4.679420,12.074833,4.026163,15.517633,4.993128,10.280214,0,0,13.885914,0,3.640082,5.255044,8.264242,8.018318,15.785921,7.658150,10.123485,7.775083,9.583449,8.171302,9.129609,8.350495,10.614583,9.735011,10.416363,9.498998,11.212317,0,-0.01693,0.00300,-0.02160,-0.01490,0.00917,-0.01244,0.00459,0.00198,-1.47347,0.10835,3.27766
0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.152328,47.974152,89.470222,65.539864,1,0.000000,5.129066,4.522249,-5.268694,4.673629,12.076689,4.018946,15.523782,4.993678,10.270182,0,0,13.874885,0,3.638578,5.264555,8.262750,8.019709,15.806682,7.661539,10.115021,7.773835,9.576990,8.162657,9.125488,8.349214,10.609591,9.734497,10.410629,9.496385,11.212042,0,-0.01800,0.00278,-0.02054,-0.01305,0.00738,-0.01338,0.00475,0.00294,-1.47245,0.09531,3.27775
0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.191223,47.893108,89.506676,65.867760,1,0.000000,5.134468,4.518720,-4.889954,4.669038,12.077708,4.011807,15.529834,4.994298,10.259923,0,0,13.864104,0,3.637262,5.275080,8.263988,8.021975,15.821290,7.660985,10.111155,7.772506,9.571535,8.154490,9.125429,8.346358,10.603798,9.734611,10.405878,9.496205,11.209405,0,-0.01918,0.00170,-0.01915,-0.01232,0.00786,-0.01115,0.00527,0.00221,-1.46779,0.12330,3.27736
0.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.230103,47.812065,89.543121,66.195656,1,0.000000,5.140021,4.515787,-4.511214,4.664448,12.078727,4.004669,15.535886,4.994917,10.249665,0,0,13.853324,0,3.635946,5.285606,8.265227,8.024240,15.835898,7.660430,10.107287,7.771176,9.566080,8.146323,9.125371,8.343504,10.598005,9.734725,10.401127,9.496026,11.206768,0,-0.01710,0.00388,-0.02129,-0.01362,0.00876,-0.01163,0.00749,0.00350,-1.46190,0.11435,3.27722
0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.268997,47.731022,89.579575,66.523552,1,0.000000,5.145741,4.513505,-4.132473,4.659857,12.079746,3.997531,15.541938,4.995537,10.239407,0,0,13.842544,0,3.634630,5.296132,8.266466,8.026506,15.850507,7.659875,10.103421,7.769847,9.560625,8.138156,9.125312,8.340649,10.592213,9.734838,10.396375,9.495846,11.204131,0,-0.01877,0.00463,-0.02018,-0.01428,0.00891,-0.01199,0.00241,-0.00170,-1.45908,0.10097,3.27745
0.936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.205093,47.594131,89.591583,66.987556,1,0.000000,5.151512,4.511883,-3.761588,4.656004,12.080234,3.990464,15.547739,4.996195,10.228987,0,0,13.831935,0,3.633320,5.306885,8.269282,8.028344,15.861213,7.659795,10.096648,7.770066,9.552710,8.135198,9.120558,8.336891,10.584375,9.732604,10.390893,9.495619,11.200900,0,-0.01695,0.00241,-0.02090,-0.01276,0.00718,-0.01359,0.00323,0.02315,-1.45452,0.12194,3.27747
0.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.985703,47.372761,89.566628,67.657440,1,0.000000,5.157340,4.510982,-3.402585,4.653267,12.079917,3.983506,15.553163,4.996912,10.218321,0,0,13.821587,0,3.632018,5.317981,8.274485,8.029534,15.866014,7.660433,10.085481,7.772626,9.541073,8.140116,9.108703,8.331768,10.573445,9.726819,10.384307,9.495318,11.196772,0,-0.01742,0.00337,-0.02103,-0.01421,0.01039,-0.01249,0.00593,0.00279,-1.44753,0.11845,3.27716
0.938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.766312,47.151390,89.541679,68.327324,1,0.000000,3.927051,4.510814,-3.043581,4.650529,12.079599,3.976547,15.558586,4.997628,10.207655,1,0,13.811238,0,3.630716,5.329078,8.279687,8.030725,15.870814,7.661070,10.074313,7.775186,9.529435,8.145034,9.096848,8.326646,10.562515,9.721033,10.377721,9.495018,11.192643,0,-0.01629,0.00269,-0.02131,-0.01316,0.00919,-0.01169,0.01103,-0.00012,-1.43947,0.10262,3.27710
0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.546921,46.930019,89.516724,68.997208,0,0.000000,1.346860,4.511448,-2.684577,4.647791,12.079283,3.969588,15.564010,4.998345,10.196990,0,1,13.800889,0,3.629415,5.340174,8.284889,8.031915,15.875615,7.661708,10.063146,7.777747,9.517798,8.149952,9.084992,8.321523,10.551585,9.715247,10.371135,9.494718,11.188515,0,-0.01723,0.00415,-0.02065,-0.01365,0.00322,-0.01295,0.00699,-0.00948,-1.43037,0.10819,3.27740
0.940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.369919,46.647221,89.575981,69.667412,0,0.000000,0.000000,4.512803,-2.382858,4.645794,12.079845,3.962579,15.569356,4.999229,10.186266,0,1,13.791012,0,3.628299,5.351388,8.292583,8.032972,15.880690,7.663279,10.054432,7.779027,9.507095,8.153622,9.073064,8.316778,10.539447,9.710603,10.365395,9.495362,11.185389,0,-0.01767,0.00173,-0.02238,-0.01118,-0.01345,-0.01199,0.00262,0.00465,-1.42369,0.10651,3.27747
0.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.257065,46.271507,89.762611,70.338112,0,0.000000,0.000000,4.514945,-2.167784,4.644916,12.081738,3.955492,15.574587,5.000365,10.175455,0,1,13.781848,0,3.627467,5.362782,8.304048,8.033829,15.886180,7.666261,10.049431,7.778371,9.497806,8.155401,9.061024,8.312607,10.525480,9.707684,10.360933,9.497438,11.183777,0,-0.01754,0.00296,-0.01853,-0.01570,0.01232,-0.01211,0.00524,0.00011,-1.41587,0.09682,3.27716
0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.144211,45.895798,89.949242,71.008812,0,0.000000,0.000000,4.517707,-1.952711,4.644037,12.083630,3.948406,15.579817,5.001502,10.164644,0,1,13.772683,0,3.626634,5.374176,8.315511,8.034685,15.891670,7.669242,10.044430,7.777716,9.488516,8.157181,9.048984,8.308435,10.511514,9.704764,10.356472,9.499515,11.182166,0,-0.01679,0.00278,-0.02133,-0.01279,0.00816,-0.01297,0.00438,0.00240,-1.41026,0.10264,3.27692
0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.031357,45.520084,90.135880,71.679512,0,0.000000,0.000000,4.521149,-1.737637,4.643158,12.085522,3.941319,15.585048,5.002639,10.153832,0,1,13.763518,0,3.625801,5.385570,8.326975,8.035542,15.897161,7.672225,10.039429,7.777060,9.479226,8.158961,9.036943,8.304264,10.497547,9.701845,10.352010,9.501591,11.180555,0,-0.01918,0.00452,-0.02037,-0.01154,0.00825,-0.01296,0.00429,0.00316,-1.39998,0.09801,3.27677
0.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.981018,45.143284,90.233162,72.249756,0,0.000000,0.000000,4.525115,-1.574500,4.642222,12.088281,3.934320,15.589695,5.003730,10.142851,0,1,13.754422,0,3.625265,5.397113,8.340539,8.036067,15.902590,7.673666,10.032774,7.776134,9.470099,8.160901,9.022879,8.299965,10.483937,9.698969,10.348763,9.502263,11.179289,0,-0.02040,0.00233,-0.02153,-0.01121,0.00851,-0.01119,0.00604,0.00320,-1.39138,0.09428,3.27691
0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.025269,44.764835,90.195312,72.668045,0,0.000000,0.000000,4.529654,-1.489918,4.641200,12.092348,3.927451,15.593459,5.004751,10.131610,0,1,13.745429,0,3.625178,5.408881,8.357281,8.036091,15.907927,7.672776,10.023618,7.774797,9.461220,8.163083,9.005752,8.295472,10.470866,9.696158,10.347352,9.500814,11.178542,0,-0.01146,0.00248,-0.01984,-0.01340,0.00762,-0.01200,0.00638,0.00208,-1.37639,0.11489,3.27752
0.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.069519,44.386387,90.157463,73.086334,0,0.000000,0.000000,4.534625,-1.405337,4.640177,12.096416,3.920583,15.597223,5.005773,10.120369,0,1,13.736436,0,3.625091,5.420649,8.374022,8.036114,15.913263,7.671887,10.014462,7.773461,9.452340,8.165265,8.988625,8.290979,10.457795,9.693349,10.345942,9.499366,11.177796,0,-0.02717,0.00358,-0.02278,-0.01367,0.00721,-0.01412,0.00628,0.00171,-1.36245,0.10625,3.27766
0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.113770,44.007935,90.119614,73.504631,0,0.000000,0.000000,4.540067,-1.320755,4.639153,12.100483,3.913715,15.600987,5.006794,10.109128,0,1,13.727443,0,3.625003,5.432417,8.390765,8.036138,15.918600,7.670998,10.005306,7.772125,9.443460,8.167447,8.971497,8.286487,10.444724,9.690538,10.344531,9.497917,11.177051,0,-0.02838,0.00267,-0.02111,-0.01414,0.00319,-0.01146,0.00726,0.00151,-1.35324,0.09487,3.27705
0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.246582,43.615742,90.004158,73.860359,0,0.000000,0.000000,4.545774,-1.262408,4.638156,12.104844,3.906884,15.604282,5.007773,10.098125,0,1,13.718496,0,3.624970,5.444332,8.410106,8.035933,15.924294,7.670188,9.998060,7.772093,9.434447,8.171585,8.957020,8.281228,10.433824,9.687175,10.343005,9.495432,11.176028,0,-0.01872,0.00267,-0.02053,-0.00916,0.00283,-0.01464,0.00369,0.01804,-1.34387,0.12213,3.27691
0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.513367,43.202755,89.771317,74.121468,0,0.000000,0.000000,4.551773,-1.243742,4.637196,12.109647,3.900113,15.606870,5.008687,10.087481,0,1,13.709622,0,3.625019,5.456466,8.433377,8.035380,15.930530,7.669499,9.993704,7.774034,9.425230,8.178679,8.946551,8.274813,10.426208,9.682976,10.341305,9.491381,11.174587,0,-0.01758,0.00322,-0.01981,-0.01818,0.00657,-0.01339,0.00894,-0.01728,-1.32966,0.11525,3.27752
0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.780136,42.789768,89.538483,74.382576,0,0.000000,0.000000,4.557784,-1.225076,4.636236,12.114450,3.893341,15.609456,5.009600,10.076836,0,1,13.700747,0,3.625068,5.468601,8.456649,8.034828,15.936766,7.668810,9.989347,7.775974,9.416014,8.185773,8.936083,8.268396,10.418591,9.678776,10.339604,9.487329,11.173147,0,-0.01994,0.00270,-0.02154,-0.01387,0.00961,-0.01133,0.00439,0.00051,-1.32122,0.10319,3.27783
0.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.046921,42.376785,89.305649,74.643677,0,0.000000,0.000000,4.563807,-1.206409,4.635275,12.119254,3.886569,15.612042,5.010514,10.066192,0,1,13.691874,0,3.625118,5.480736,8.479920,8.034276,15.943001,7.668120,9.984990,7.777915,9.406797,8.192866,8.925613,8.261981,10.410975,9.674577,10.337904,9.483277,11.171706,0,-0.01768,0.00272,-0.02184,-0.01152,0.00896,-0.01296,0.00460,0.00679,-1.29892,0.12188,3.27768
0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.282562,41.997330,89.018875,74.918427,0,0.000000,0.000000,4.569608,-1.190778,4.634058,12.124463,3.879829,15.614118,5.011515,10.055423,0,1,13.683242,0,3.625232,5.492820,8.506170,8.031331,15.955634,7.666646,9.979162,7.779508,9.399210,8.196393,8.917018,8.253854,10.404701,9.668923,10.336698,9.478206,11.171346,0,-0.01828,0.00209,-0.02060,-0.01987,0.00812,-0.01293,0.00681,0.00229,-1.28433,0.11155,3.27759
0.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.471100,41.668591,88.650520,75.213814,0,0.000000,0.000000,4.575167,-1.179736,4.632450,12.130285,3.873139,15.615420,5.012649,10.044464,0,1,13.674977,0,3.625446,5.504829,8.536923,8.024770,15.977945,7.663985,9.971107,7.780575,9.394088,8.194526,8.911256,8.243138,10.400458,9.661072,10.336236,9.471594,11.172618,0,-0.01774,0.00560,-0.02217,-0.01490,0.00807,-0.01268,0.00348,0.00215,-1.26798,0.09609,3.27759
0.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.659637,41.339851,88.282166,75.509201,0,0.000000,0.000000,4.580357,-1.168694,4.630842,12.136107,3.866449,15.616722,5.013783,10.033506,0,1,13.666713,0,3.625660,5.516838,8.567677,8.018208,16.000256,7.661324,9.963053,7.781641,9.388966,8.192657,8.905494,8.232424,10.396215,9.653220,10.335775,9.464981,11.173891,0,-0.02740,0.00154,-0.02045,-0.00877,0.00815,-0.01213,0.00647,0.00261,-1.25782,0.10302,3.27759
0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.848190,41.011112,87.913803,75.804588,0,0.000000,0.000000,4.585144,-1.157652,4.629234,12.141931,3.859759,15.618024,5.014917,10.022548,0,1,13.658448,0,3.625874,5.528847,8.598431,8.011645,16.022566,7.658663,9.954998,7.782708,9.383842,8.190789,8.899731,8.221708,10.391973,9.645369,10.335314,9.458368,11.175163,0,-0.01129,0.00383,-0.02238,-0.00840,0.00579,-0.01241,0.00354,0.00037,-1.24320,0.09603,3.27759
0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.067932,40.711605,87.558350,76.118599,0,0.000000,0.000000,4.589455,-1.115327,4.627637,12.149055,3.853195,15.618813,5.016120,10.011602,0,1,13.650026,0,3.626254,5.540551,8.631546,8.000000,16.046398,7.655535,9.947721,7.782765,9.378025,8.190711,8.894928,8.210430,10.389394,9.635386,10.335161,9.451119,11.175751,0,-0.01726,-0.00073,-0.01956,-0.01544,0.00991,-0.01227,0.00432,0.00330,-1.22852,0.11613,3.27765
