"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.525,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.233353,44.971897,98.522598,74.066460,5.042713,-5.189750,5.296756,14.365097,4.858716,17.604229,5.191227,0,4.331889,12.430531,5.708037,16.310057,6.225368,9.591541,8.695343,17.534618,8.254247,12.822184,8.398701,12.219888,8.793925,11.733191,8.959861,13.292284,10.361794,13.343479,10.083296,14.153030,0,-0.01500,0.00302,-0.02072,-0.01389,0.00942,-0.01195,0.00685,0.00132,-0.74241,0.11913,3.27687
0.526,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.328415,44.796413,98.776787,74.442528,5.029644,-5.354770,5.291618,14.360680,4.869554,17.629078,5.189257,0,4.328431,12.416761,5.704907,16.298174,6.220803,9.580530,8.685819,17.560701,8.255915,12.807849,8.399833,12.208107,8.791430,11.718646,8.960247,13.276088,10.360804,13.332068,10.084063,14.144683,0,-0.02067,0.00303,-0.02939,-0.01373,0.00859,-0.01299,0.00422,0.00172,-0.76390,0.10299,3.27702
0.527,0.815484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.381760,44.634064,98.997826,74.840027,5.016719,-5.508360,5.286208,14.356091,4.879826,17.651125,5.187325,0,4.324956,12.402706,5.701958,16.286119,6.216596,9.569310,8.676034,17.584906,8.257541,12.793552,8.400271,12.195485,8.790147,11.703295,8.960554,13.259678,10.359859,13.320475,10.085510,14.136280,0,-0.01724,0.00332,-0.02013,-0.01389,0.00460,-0.01393,0.00355,-0.00663,-0.78246,0.09154,3.27709
0.528,3.119111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.323471,44.506866,99.130119,75.294891,5.004059,-5.631357,5.280067,14.351045,4.888583,17.665678,5.185501,0,4.321437,12.387883,5.699338,16.273602,6.213346,9.557531,8.665556,17.604086,8.259054,12.779358,8.398853,12.180614,8.792105,11.685783,8.960654,13.242695,10.359034,13.308394,10.088782,14.127730,0,-0.01807,0.00515,-0.02173,-0.01288,0.00950,-0.01238,0.00716,0.00340,-0.81906,0.12482,3.27694
0.529,4.608091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.265198,44.379673,99.262421,75.749763,4.991730,-5.754354,5.273928,14.345999,4.897341,17.680231,5.183677,0,4.317918,12.373061,5.696773,16.261086,6.210095,9.545753,8.655077,17.623266,8.260569,12.765162,8.397435,12.165741,8.794062,11.668273,8.960753,13.225712,10.358210,13.296313,10.092054,14.119182,0,-0.01660,0.00422,-0.02121,-0.01241,0.00817,-0.01196,0.00432,-0.00253,-0.85144,0.10173,3.27689
0.530,4.610457,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.206909,44.252480,99.394714,76.204628,4.980002,-5.877350,5.267787,14.340952,4.906098,17.694784,5.181852,0,4.314398,12.358239,5.694306,16.248569,6.206845,9.533974,8.644599,17.642445,8.262082,12.750967,8.396017,12.150869,8.796020,11.650763,8.960854,13.208728,10.357385,13.284233,10.095325,14.110633,0,-0.01590,0.00368,-0.02075,-0.01404,0.01014,-0.01156,0.00412,0.00377,-0.86982,0.07872,3.27711
0.531,4.612625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.076569,44.213989,99.506836,76.640541,4.968769,-5.986978,5.261646,14.335574,4.914218,17.707085,5.179949,0,4.310934,12.343420,5.691750,16.236088,6.203538,9.522236,8.634131,17.658882,8.263328,12.736341,8.394173,12.136818,8.796093,11.633691,8.960808,13.192816,10.357498,13.271294,10.099785,14.100844,0,-0.01850,0.00343,-0.02172,-0.01351,0.00817,-0.01334,0.00559,0.00203,-0.89006,0.07759,3.27714
0.532,4.614433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153.753357,44.412910,99.564941,77.025726,4.958436,-6.060823,5.255501,14.329308,4.920631,17.713360,5.177834,0,4.307618,12.328610,5.689031,16.223703,6.200082,9.510608,8.623695,17.667976,8.263854,12.720566,8.391185,12.124964,8.791125,11.617795,8.960373,13.179770,10.360121,13.256057,10.107422,14.087737,0,-0.01688,0.00447,-0.01991,-0.01404,0.00955,-0.01208,0.00570,0.00215,-0.91160,0.10734,3.27661
0.533,4.616071,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.430161,44.611835,99.623055,77.410912,4.948482,-6.134668,5.249356,14.323042,4.927044,17.719633,5.175720,0,4.304302,12.313801,5.686268,16.211319,6.196625,9.498979,8.613259,17.677071,8.264380,12.704789,8.388198,12.113111,8.786158,11.601898,8.959939,13.166722,10.362742,13.240820,10.115059,14.074630,0,-0.01708,0.00380,-0.02058,-0.01229,0.00940,-0.01250,0.00362,0.00210,-0.93179,0.10789,3.27625
0.534,4.617399,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.106949,44.810757,99.681160,77.796097,4.939215,-6.208513,5.243211,14.316775,4.933458,17.725908,5.173605,0,4.300985,12.298991,5.683425,16.198935,6.193169,9.487350,8.602823,17.686165,8.264907,12.689013,8.385210,12.101256,8.781190,11.586002,8.959504,13.153676,10.365365,13.225583,10.122696,14.061522,0,-0.01832,0.00481,-0.01345,-0.01408,0.00543,-0.01208,0.00393,0.00217,-0.95734,0.08017,3.27641
0.535,4.618591,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.854309,45.028412,99.733955,78.105331,4.930178,-6.270634,5.236929,14.309701,4.939471,17.730358,5.171478,0,4.297639,12.284238,5.680617,16.186558,6.189761,9.475690,8.592564,17.693068,8.264441,12.673153,8.381600,12.088430,8.776534,11.571843,8.958911,13.140785,10.367320,13.211178,10.129235,14.049379,0,-0.01687,0.00259,-0.02405,-0.01252,0.00891,-0.01380,0.00347,0.00089,-0.98517,0.07430,3.27656
0.536,4.619533,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.790527,45.296207,99.772537,78.211296,4.921561,-6.301373,5.230282,14.300465,4.944413,17.729925,5.169317,0,4.294211,12.269633,5.677871,16.174202,6.186482,9.463949,8.582778,17.694101,8.261316,12.657070,8.376325,12.073005,8.772713,11.562334,8.957892,13.128308,10.367489,13.198996,10.132837,14.039818,0,-0.01797,0.00445,-0.01946,-0.01470,0.00839,-0.01303,0.00062,-0.00287,-1.00971,0.12578,3.27671
0.537,4.620354,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.726730,45.563999,99.811119,78.317261,4.913249,-6.332111,5.223635,14.291227,4.949356,17.729490,5.167156,0,4.290783,12.255029,5.675142,16.161846,6.183203,9.452209,8.572992,17.695137,8.258192,12.640986,8.371048,12.057579,8.768892,11.552825,8.956875,13.115832,10.367657,13.186813,10.136439,14.030256,0,-0.01503,0.00474,-0.02090,-0.01393,0.00761,-0.01248,0.00503,0.00442,-1.02870,0.11125,3.27680
0.538,4.620954,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.662949,45.831791,99.849701,78.423225,4.905493,-6.362850,5.216987,14.281990,4.954298,17.729057,5.164994,0,4.287355,12.240424,5.672445,16.149490,6.179924,9.440468,8.563207,17.696173,8.255069,12.624904,8.365772,12.042153,8.765071,11.543316,8.955856,13.103355,10.367826,13.174631,10.140041,14.020695,0,-0.02236,0.00350,-0.01571,-0.01342,0.00979,-0.01285,0.00245,0.00202,-1.04608,0.08885,3.27673
0.539,4.621438,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.713608,45.992748,99.904587,78.479843,4.898142,-6.382821,5.210369,14.271477,4.958732,17.727133,5.162802,0,4.284048,12.226036,5.669741,16.137146,6.176735,9.428688,8.553550,17.695786,8.251242,12.610044,8.361766,12.026435,8.761337,11.532369,8.954872,13.090155,10.366905,13.160677,10.142065,14.010252,0,-0.01396,0.00308,-0.02465,-0.01332,0.01040,-0.01115,0.00595,0.00176,-1.06284,0.09715,3.27665
0.540,4.621706,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.070572,45.867764,100.003113,78.404373,4.891529,-6.373975,5.203828,14.257546,4.961805,17.721220,5.160525,0,4.281063,12.212226,5.667027,16.124834,6.173786,9.416802,8.544239,17.691591,8.245532,12.598460,8.361158,12.009934,8.757839,11.517571,8.953979,13.075015,10.363072,13.141979,10.139868,13.997450,0,-0.02307,0.00302,-0.02137,-0.01363,-0.00067,-0.01175,0.00396,0.00127,-1.07974,0.12328,3.27658
0.541,4.621829,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.427536,45.742775,100.101646,78.328911,4.885246,-6.365128,5.197288,14.243616,4.964878,17.715309,5.158248,0,4.278079,12.198415,5.664379,16.112520,6.170837,9.404918,8.534928,17.687395,8.239822,12.586875,8.360552,11.993433,8.754341,11.502774,8.953086,13.059875,10.359239,13.123281,10.137671,13.984648,0,-0.02007,0.00327,-0.01745,-0.01445,0.01027,-0.01248,0.00443,0.00163,-1.11899,0.10881,3.27662
0.542,4.621682,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.784485,45.617790,100.200172,78.253448,4.879568,-6.356282,5.190747,14.229686,4.967950,17.709396,5.155971,0,4.275094,12.184605,5.661851,16.100208,6.167888,9.393032,8.525618,17.683201,8.234113,12.575291,8.359944,11.976933,8.750843,11.487977,8.952192,13.044736,10.355406,13.104584,10.135473,13.971846,0,-0.01781,0.00326,-0.02089,-0.01310,0.00817,-0.01208,0.00489,0.00245,-1.13562,0.07243,3.27700
0.543,4.621369,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.105423,45.439526,100.307930,78.221031,4.874122,-6.340823,5.184280,14.216690,4.970448,17.702333,5.153751,0,4.272254,12.171003,5.659461,16.087788,6.165216,9.381261,8.516551,17.677502,8.230183,12.563795,8.359340,11.961124,8.746708,11.473263,8.951146,13.028900,10.352438,13.086646,10.133327,13.957956,0,-0.01720,0.00331,-0.01963,-0.01315,0.00831,-0.01239,0.00644,0.00151,-1.15054,0.07521,3.27726
0.544,4.620756,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.329941,45.118664,100.440392,78.303818,4.869101,-6.307668,5.178009,14.206197,4.971407,17.692188,5.151683,0,4.269802,12.157966,5.657324,16.075085,6.163285,9.369796,8.508137,17.667774,8.231013,12.552535,8.358742,11.947168,8.740868,11.458768,8.949689,13.011203,10.351786,13.070742,10.131314,13.941159,0,-0.01815,0.00338,-0.02011,-0.01391,0.00770,-0.01245,0.00635,0.00232,-1.16798,0.10775,3.27719
0.545,4.620055,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.554443,44.797802,100.572845,78.386612,4.864322,-6.274513,5.171738,14.195704,4.972367,17.682041,5.149616,0,4.267350,12.144927,5.655277,16.062380,6.161354,9.358332,8.499723,17.658047,8.231844,12.541276,8.358144,11.933213,8.735026,11.444273,8.948233,12.993505,10.351132,13.054836,10.129302,13.924361,0,-0.01784,0.00251,-0.01599,-0.01385,0.00955,-0.01281,0.00417,-0.00572,-1.18321,0.08969,3.27709
0.546,4.619196,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.778961,44.476940,100.705299,78.469406,4.859988,-6.241358,5.165468,14.185210,4.973326,17.671896,5.147548,0,4.264897,12.131888,5.653396,16.049677,6.159423,9.346867,8.491309,17.648321,8.232675,12.530016,8.357546,11.919257,8.729186,11.429778,8.946775,12.975808,10.350480,13.038932,10.127290,13.907564,0,-0.01753,0.00253,-0.02213,-0.01490,0.00854,-0.01168,0.00575,0.00588,-1.19659,0.08435,3.27694
0.547,4.618324,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.978455,44.162304,100.797379,78.565025,4.855927,-6.201115,5.159247,14.173985,4.974072,17.661150,5.145636,0,4.262506,12.119051,5.651539,16.036905,6.157464,9.335385,8.483427,17.636831,8.233383,12.517833,8.356805,11.905506,8.724933,11.413651,8.945261,12.958369,10.349360,13.023440,10.125677,13.891104,0,-0.01854,0.00384,-0.02107,-0.01312,0.00695,-0.01323,0.00458,0.00110,-1.21998,0.07684,3.27691
0.548,4.617427,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.111053,43.864323,100.781380,78.694984,4.852361,-6.141900,5.153160,14.160799,4.974247,17.648798,5.144139,0,4.260275,12.106750,5.649728,16.023954,6.155428,9.323860,8.476969,17.620628,8.233767,12.503177,8.355678,11.892303,8.724928,11.393153,8.943592,12.941625,10.346988,13.009055,10.125134,13.875546,0,-0.01724,0.00412,-0.02083,-0.01267,0.00728,-0.01232,0.00453,0.00250,-1.23901,0.11667,3.27721
0.549,4.616446,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.243637,43.566338,100.765381,78.824944,4.849040,-6.082685,5.147072,14.147614,4.974423,17.636448,5.142642,0,4.258046,12.094449,5.647947,16.011003,6.153392,9.312335,8.470511,17.604425,8.234149,12.488521,8.354550,11.879101,8.724924,11.372655,8.941922,12.924880,10.344616,12.994670,10.124592,13.859988,0,-0.01728,0.00352,-0.02044,-0.01268,0.01341,-0.01312,0.00491,0.00364,-1.25669,0.11542,3.27742
0.550,4.615307,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.376221,43.268356,100.749382,78.954895,4.846166,-6.023471,5.140985,14.134428,4.974598,17.624096,5.141146,0,4.255816,12.082148,5.646218,15.998054,6.151357,9.300810,8.464053,17.588223,8.234532,12.473865,8.353423,11.865898,8.724919,11.352158,8.940253,12.908134,10.342244,12.980284,10.124048,13.844431,0,-0.01785,0.00410,-0.01978,-0.01223,0.01267,-0.01321,0.00534,0.00195,-1.26719,0.09244,3.27734
0.551,4.613997,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.409515,43.043636,100.737518,79.075104,4.843513,-5.956232,5.134881,14.121728,4.974488,17.611544,5.139711,0,4.253437,12.070042,5.644546,15.985078,6.149446,9.289259,8.459418,17.573215,8.235264,12.458913,8.352262,11.853273,8.723990,11.333704,8.938480,12.892603,10.340219,12.965843,10.123942,13.829629,0,-0.01652,0.00311,-0.02027,-0.01387,0.01046,-0.01411,0.00657,0.00248,-1.28271,0.07936,3.27726
0.552,4.612373,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.177017,43.014992,100.736748,79.169212,4.841264,-5.867515,5.128731,14.110332,4.973613,17.598454,5.138441,0,4.250659,12.058457,5.642975,15.972034,6.147867,9.277639,8.459663,17.561411,8.236930,12.443172,8.351012,11.842196,8.720584,11.320723,8.936428,12.880317,10.339123,12.951252,10.125006,13.816850,0,-0.01835,0.00308,-0.01936,-0.01418,0.00878,-0.01228,0.00273,0.00340,-1.29481,0.11431,3.27719
0.553,4.610617,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.944519,42.986351,100.735970,79.263321,4.839302,-5.778799,5.122581,14.098934,4.972739,17.585363,5.137171,0,4.247882,12.046872,5.641500,15.958992,6.146289,9.266021,8.459908,17.549604,8.238595,12.427429,8.349762,11.831120,8.717178,11.307740,8.934377,12.868032,10.338026,12.936662,10.126068,13.804070,0,-0.01713,0.00473,-0.02049,-0.01372,0.01247,-0.01183,0.00377,-0.00342,-1.31357,0.11587,3.27703
0.554,4.608619,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.712021,42.957706,100.735199,79.357422,4.837861,-5.690082,5.116431,14.087538,4.971864,17.572273,5.135901,0,4.245104,12.035288,5.640200,15.945949,6.144711,9.254401,8.460154,17.537798,8.240261,12.411688,8.348512,11.820044,8.713773,11.294759,8.932324,12.855745,10.336930,12.922071,10.127131,13.791291,0,-0.01674,0.00430,-0.02096,-0.01329,0.00927,-0.01232,0.00346,-0.00626,-1.33154,0.09418,3.27665
0.555,4.606567,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.497833,42.976513,100.742477,79.440628,4.836783,-5.593985,5.110457,14.076749,4.970842,17.559315,5.134799,0,4.242327,12.023832,5.639024,15.933014,6.143289,9.242826,8.460367,17.525068,8.241688,12.396900,8.346873,11.807818,8.710352,11.282262,8.929832,12.843300,10.335328,12.908278,10.127557,13.778255,0,-0.01805,0.00323,-0.02149,-0.01367,0.01040,-0.01355,0.00570,0.00519,-1.34260,0.07395,3.27641
0.556,4.604415,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.332611,43.122314,100.771301,79.494652,4.836368,-5.478133,5.104952,14.067588,4.969426,17.546709,5.134148,0,4.239550,12.012720,5.638073,15.920367,6.142286,9.231365,8.460497,17.509867,8.242478,12.384665,8.344199,11.792516,8.706893,11.271062,8.926159,12.830426,10.332373,12.896621,10.126278,13.764530,0,-0.01156,0.00415,-0.02012,-0.01353,0.00701,-0.01304,0.00387,0.00255,-1.35289,0.10392,3.27656
0.557,4.602299,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.167389,43.268116,100.800125,79.548683,4.836330,-5.362282,5.099448,14.058428,4.968010,17.534103,5.133496,0,4.236773,12.001608,5.637204,15.907721,6.141283,9.219906,8.460626,17.494665,8.243269,12.372432,8.341525,11.777213,8.703434,11.259863,8.922485,12.817553,10.329418,12.884964,10.124998,13.750806,0,-0.01937,0.00430,-0.01952,-0.01317,0.00924,-0.01274,0.00585,0.00236,-1.36252,0.09827,3.27675
0.558,4.600249,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.002167,43.413918,100.828949,79.602707,4.836980,-5.246430,5.093944,14.049267,4.966594,17.521498,5.132844,0,4.233996,11.990496,5.636482,15.895074,6.140280,9.208446,8.460755,17.479462,8.244060,12.360198,8.338851,11.761910,8.699975,11.248663,8.918812,12.804678,10.326463,12.873306,10.123719,13.737082,0,-0.01829,0.00342,-0.02226,-0.01450,0.00765,-0.01232,0.00494,0.00265,-1.37243,0.08935,3.27706
0.559,4.598315,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.057144,43.453842,100.883537,79.673508,4.837996,-5.122409,5.088587,14.039638,4.965322,17.508928,5.132082,0,4.231391,11.979337,5.635790,15.882502,6.139529,9.197186,8.460839,17.464590,8.243079,12.347425,8.336478,11.745468,8.696478,11.236542,8.915384,12.791603,10.323116,12.860987,10.121551,13.723464,0,-0.01942,0.00256,-0.02131,-0.01294,0.00830,-0.01294,0.00542,0.00217,-1.38756,0.08457,3.27734
0.560,4.596594,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.701508,43.210384,101.007080,79.789215,4.839680,-4.976521,5.083624,14.028754,4.964439,17.496456,5.131021,0,4.229248,11.968052,5.635154,15.870127,6.139452,9.186462,8.460799,17.450596,8.237361,12.333207,8.334909,11.725972,8.692879,11.221952,8.912616,12.777988,10.318725,12.846895,10.117004,13.710132,0,-0.01647,0.00397,-0.01973,-0.01510,0.00835,-0.01235,0.00493,0.00289,-1.40126,0.11448,3.27757
0.561,4.595009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.345871,42.966927,101.130630,79.904922,4.841683,-4.830634,5.078662,14.017872,4.963555,17.483984,5.129961,0,4.227105,11.956766,5.634562,15.857752,6.139375,9.175738,8.460759,17.436604,8.231643,12.318989,8.333342,11.706476,8.689281,11.207362,8.909847,12.764374,10.314333,12.832804,10.112458,13.696799,0,-0.01876,0.00372,-0.01835,-0.01191,0.00940,-0.01309,0.00767,0.00544,-1.40805,0.11320,3.27768
0.562,4.593672,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.990234,42.723469,101.254181,80.020622,4.844270,-4.684747,5.073700,14.006989,4.962672,17.471512,5.128901,0,4.224962,11.945481,5.634050,15.845377,6.139298,9.165015,8.460719,17.422611,8.225924,12.304771,8.331773,11.686980,8.685681,11.192773,8.907079,12.750759,10.309941,12.818713,10.107912,13.683467,0,-0.01712,0.00297,-0.02263,-0.01378,0.00901,-0.01326,0.00337,0.00302,-1.41684,0.10150,3.27745
0.563,4.592462,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.619827,42.398586,101.356529,80.183769,4.847102,-4.536269,5.068953,13.994449,4.961935,17.459051,5.127996,0,4.223019,11.934336,5.633614,15.832911,6.139312,9.154504,8.460907,17.408159,8.221063,12.290569,8.331197,11.670316,8.681801,11.178770,8.903886,12.736638,10.306396,12.806009,10.104471,13.670185,0,-0.01708,0.00366,-0.01110,-0.01315,0.01234,-0.01284,0.00392,0.00080,-1.42401,0.12031,3.27708
0.564,4.591483,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.209839,41.855782,101.402145,80.473869,4.850383,-4.380857,5.064779,13.977473,4.961589,17.446625,5.127509,0,4.221611,11.923563,5.633317,15.820199,6.139569,9.144559,8.461704,17.392479,8.218491,12.276409,8.333274,11.661229,8.677164,11.166336,8.899553,12.721160,10.305116,12.797018,10.103987,13.657035,0,-0.01848,0.00328,-0.01995,-0.01152,0.00891,-0.01316,0.00424,0.00289,-1.43120,0.11649,3.27632
0.565,4.590571,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.799866,41.312977,101.447762,80.763969,4.853760,-4.225446,5.060606,13.960499,4.961244,17.434198,5.127022,0,4.220203,11.912791,5.633139,15.807487,6.139825,9.134614,8.462502,17.376797,8.215919,12.262249,8.335352,11.652143,8.672527,11.153903,8.895222,12.705683,10.303836,12.788027,10.103502,13.643886,0,-0.01494,0.00282,-0.01862,-0.01358,0.00791,-0.01251,0.00413,0.00311,-1.44146,0.08793,3.27596
0.566,4.589782,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.389893,40.770172,101.493370,81.054070,4.857310,-4.070034,5.056432,13.943523,4.960898,17.421774,5.126535,0,4.218795,11.902020,5.633178,15.794776,6.140082,9.124669,8.463299,17.361116,8.213348,12.248089,8.337430,11.643056,8.667891,11.141469,8.890890,12.690206,10.302555,12.779036,10.103019,13.630736,0,-0.01996,0.00123,-0.02065,-0.01210,0.00678,-0.01388,0.00331,0.00276,-1.45068,0.08316,3.27672
0.567,4.588997,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.874084,40.322548,101.467239,81.349586,4.860838,-3.915401,5.052357,13.929152,4.960629,17.409378,5.126122,0,4.217365,11.891171,5.633355,15.782051,6.140587,9.114686,8.463919,17.345661,8.211551,12.233994,8.338596,11.632417,8.664858,11.127221,8.885719,12.674732,10.299513,12.768952,10.101515,13.617827,0,-0.01660,0.00578,-0.01963,-0.01417,0.00819,-0.01301,0.00551,0.00351,-1.45280,0.10601,3.27716
0.568,4.588222,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.075012,40.129669,101.249077,81.659615,4.864326,-3.762850,5.048546,13.921751,4.960562,17.397068,5.125906,0,4.215878,11.880120,5.633782,15.769287,6.141759,9.104604,8.464063,17.330811,8.211823,12.220070,8.337325,11.617622,8.666120,11.108117,8.878303,12.659271,10.291755,12.755945,10.097282,13.605561,0,-0.01736,0.00317,-0.02212,-0.01332,0.00825,-0.01297,0.00800,0.00699,-1.45888,0.10000,3.27670
0.569,4.587445,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.275940,39.936790,101.030914,81.969635,4.867918,-3.610299,5.044734,13.914349,4.960495,17.384756,5.125689,0,4.214390,11.869068,5.634243,15.756523,6.142930,9.094522,8.464208,17.315958,8.212094,12.206146,8.336053,11.602829,8.667381,11.089012,8.870886,12.643810,10.283996,12.742937,10.093050,13.593295,0,-0.01736,0.00371,-0.02091,-0.01443,0.00872,-0.01279,0.00478,-0.00862,-1.46261,0.08118,3.27641
0.570,4.586666,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.476868,39.743908,100.812744,82.279663,4.871703,-3.457748,5.040923,13.906947,4.960428,17.372446,5.125473,0,4.212903,11.858017,5.634763,15.743759,6.144102,9.084439,8.464352,17.301107,8.212366,12.192224,8.334782,11.588035,8.668643,11.069908,8.863469,12.628349,10.276237,12.729930,10.088818,13.581029,0,-0.01596,0.00264,-0.01990,-0.01328,0.00955,-0.01296,0.00549,0.00629,-1.46682,0.11586,3.27656
0.571,4.585897,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.620010,39.619682,100.596916,82.554863,4.875719,-3.306433,5.037399,13.899111,4.960451,17.360220,5.125278,0,4.211361,11.847015,5.635220,15.730994,6.145202,9.074444,8.464540,17.285875,8.210754,12.175923,8.333780,11.572041,8.669241,11.052303,8.856349,12.613830,10.268604,12.716765,10.085027,13.569277,0,-0.01692,0.00588,-0.01669,-0.01266,0.01584,-0.01342,0.00721,0.00290,-1.47056,0.11461,3.27671
