"Time","66 RDS cle","64 R marks","63 sinus","62 Ramp down","61 Ramp up","60 right DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","67 LDS cle","v2 R COP","v3 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","59 left DS","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.974014,61.632961,93.082077,113.347725,0,4.269048,0.000000,4.784840,-0.846004,4.850307,14.291034,3.977536,16.976324,5.404050,10.804013,0,1,14.818439,0,4.560568,6.375909,13.052608,7.625768,17.230865,7.657854,10.896630,7.943143,10.476589,8.657508,10.377431,8.122809,11.757960,9.406510,12.324535,9.396289,13.289929,0,-0.02108,0.00298,-0.01988,-0.01403,0.00915,-0.01199,0.00499,0.00084,-1.47819,0.10449,3.27752
2.126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.135391,61.958824,93.306671,113.445793,0,4.268778,0.000000,4.786296,-0.811354,4.850106,14.284202,3.977534,16.964523,5.404537,10.793451,0,1,14.807957,0,4.560056,6.373103,13.056713,7.622955,17.209005,7.657057,10.878283,7.948677,10.462193,8.659295,10.367481,8.125564,11.749107,9.406940,12.319151,9.394910,13.285358,0,-0.01712,0.00355,-0.02018,-0.01294,0.00641,-0.01218,0.00434,0.00046,-1.47899,0.09372,3.27737
2.127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.296768,62.284687,93.531265,113.543861,0,4.268520,0.000000,4.787879,-0.776704,4.849904,14.277369,3.977532,16.952723,5.405025,10.782888,0,1,14.797475,0,4.559544,6.370297,13.060820,7.620142,17.187145,7.656260,10.859935,7.954210,10.447796,8.661082,10.357533,8.128319,11.740254,9.407371,12.313766,9.393531,13.280787,0,-0.01744,0.00310,-0.01984,-0.01502,0.00826,-0.01284,0.00486,0.00141,-1.47963,0.10072,3.27704
2.128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.458145,62.610550,93.755852,113.641930,0,4.268274,0.000000,4.789569,-0.742053,4.849702,14.270536,3.977530,16.940922,5.405511,10.772326,0,1,14.786992,0,4.559031,6.367491,13.064925,7.617330,17.165285,7.655464,10.841587,7.959743,10.433399,8.662869,10.347583,8.131074,11.731401,9.407801,12.308382,9.392152,13.276217,0,-0.01808,0.00242,-0.01964,-0.01310,0.00839,-0.01135,0.00537,0.00308,-1.47709,0.10071,3.27651
2.129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.538483,62.956268,94.018341,113.777924,0,4.268022,0.000000,4.791381,-0.730699,4.848879,14.265145,3.977524,16.928804,5.406423,10.761731,0,1,14.776896,0,4.558490,6.364636,13.067640,7.617655,17.151501,7.656192,10.824880,7.963108,10.420542,8.665671,10.338693,8.134203,11.722957,9.408387,12.304318,9.390839,13.273544,0,-0.01838,0.00302,-0.02085,-0.01354,0.00854,-0.01219,0.00544,0.00174,-1.47858,0.08907,3.27663
2.130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.524445,63.325108,94.324944,113.958069,0,4.267763,0.000000,4.793296,-0.746472,4.847332,14.261432,3.977511,16.916317,5.407827,10.751099,0,1,14.767251,0,4.557915,6.361725,13.068736,7.621635,17.147123,7.658695,10.810081,7.963946,10.409477,8.669655,10.331037,8.137768,11.714986,9.409155,12.301791,9.389603,13.273084,0,-0.01724,0.00399,-0.02246,-0.01297,0.01200,-0.01102,0.00345,0.00552,-1.47891,0.09860,3.27754
2.131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.510406,63.693943,94.631546,114.138214,0,4.267470,0.000000,4.795293,-0.762244,4.845785,14.257718,3.977499,16.903831,5.409231,10.740466,0,1,14.757606,0,4.557341,6.358814,13.069832,7.625616,17.142744,7.661198,10.795282,7.964785,10.398413,8.673638,10.323380,8.141334,11.707015,9.409924,12.299264,9.388367,13.272623,0,-0.01762,0.00327,-0.02045,-0.01453,0.00458,-0.01372,0.00378,-0.00406,-1.47949,0.10265,3.27787
2.132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.496368,64.062782,94.938148,114.318359,0,4.267147,0.000000,4.797359,-0.778017,4.844238,14.254004,3.977487,16.891346,5.410635,10.729833,0,1,14.747960,0,4.556766,6.355903,13.070929,7.629596,17.138367,7.663702,10.780483,7.965623,10.387349,8.677622,10.315723,8.144898,11.699044,9.410691,12.296737,9.387130,13.272162,0,-0.01824,0.00364,-0.01914,-0.01303,0.01068,-0.01246,0.00544,0.00538,-1.47619,0.08704,3.27749
2.133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.689926,64.421722,95.269508,114.465294,0,4.266774,0.000000,4.799491,-0.790765,4.843354,14.249419,3.977433,16.878885,5.412396,10.719271,0,1,14.738787,0,4.556120,6.352807,13.070558,7.630481,17.131727,7.664731,10.765855,7.967912,10.375236,8.680554,10.307522,8.148738,11.691625,9.411448,12.294810,9.386484,13.271533,0,-0.01743,0.00338,-0.02014,-0.01376,0.00901,-0.01187,0.00507,0.00237,-1.47804,0.09357,3.27732
2.134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.125244,64.769135,95.629684,114.573547,0,4.266358,0.000000,4.801679,-0.799988,4.843241,14.243819,3.977332,16.866455,5.414573,10.708789,0,1,14.730163,0,4.555392,6.349495,13.068480,7.627760,17.122454,7.664042,10.751425,7.971889,10.361900,8.682262,10.298684,8.152896,11.684847,9.412193,12.293585,9.386526,13.270707,0,-0.01728,0.00266,-0.02101,-0.01337,0.00886,-0.01307,0.00531,0.00127,-1.48015,0.10680,3.27739
2.135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.560562,65.116554,95.989868,114.681808,0,4.265943,0.000000,4.803931,-0.809212,4.843128,14.238219,3.977230,16.854025,5.416749,10.698308,0,1,14.721539,0,4.554663,6.346184,13.066401,7.625039,17.113180,7.663355,10.736994,7.975867,10.348565,8.683970,10.289847,8.157055,11.678069,9.412938,12.292359,9.386567,13.269880,0,-0.01741,0.00397,-0.02036,-0.01320,0.00854,-0.01268,0.00534,0.00330,-1.47932,0.09312,3.27757
2.136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.995880,65.463966,96.350044,114.790062,0,4.265528,0.000000,4.806238,-0.818436,4.843015,14.232619,3.977128,16.841593,5.418925,10.687827,0,1,14.712915,0,4.553935,6.342872,13.064322,7.622319,17.103907,7.662667,10.722564,7.979845,10.335231,8.685678,10.281010,8.161214,11.671291,9.413683,12.291133,9.386609,13.269054,0,-0.01578,0.00293,-0.01946,-0.01242,0.00973,-0.01354,0.00639,0.00400,-1.47732,0.09897,3.27788
2.137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.282425,65.872108,96.696098,114.864662,0,4.265160,0.000000,4.808579,-0.838705,4.842595,14.227038,3.977132,16.829075,5.421542,10.677604,0,1,14.705512,0,4.553175,6.339609,13.060875,7.621706,17.093300,7.662533,10.706637,7.982516,10.324315,8.686405,10.272851,8.165030,11.665694,9.414977,12.290161,9.386243,13.267427,0,-0.02206,0.00286,-0.02057,-0.01301,0.00779,-0.01184,0.00466,0.00314,-1.47830,0.10359,3.27791
2.138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.395721,66.350967,97.025696,114.900063,0,4.264831,0.000000,4.810951,-0.871835,4.841817,14.221479,3.977258,16.816454,5.424673,10.667682,0,1,14.699531,0,4.552379,6.336402,13.055835,7.623546,17.081141,7.663045,10.688969,7.983666,10.316216,8.685987,10.265483,8.168448,11.661472,9.416911,12.289483,9.385402,13.264868,0,-0.01633,0.00349,-0.02124,-0.01262,0.00867,-0.01281,0.00424,0.00180,-1.47950,0.08847,3.27760
2.139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.509033,66.829826,97.355293,114.935463,0,4.264496,0.000000,4.813348,-0.904965,4.841040,14.215919,3.977385,16.803835,5.427803,10.657760,0,1,14.693549,0,4.551583,6.333195,13.050794,7.625387,17.068981,7.663556,10.671300,7.984817,10.308119,8.685571,10.258115,8.171866,11.657250,9.418845,12.288805,9.384562,13.262307,0,-0.01690,0.00347,-0.01995,-0.01398,0.00871,-0.01197,0.00478,0.00358,-1.47899,0.10595,3.27723
2.140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.622330,67.308685,97.684898,114.970863,0,4.264156,0.000000,4.815766,-0.938095,4.840263,14.210361,3.977511,16.791214,5.430934,10.647838,0,1,14.687568,0,4.550787,6.329988,13.045753,7.627228,17.056822,7.664067,10.653631,7.985967,10.300020,8.685153,10.250747,8.175285,11.653029,9.420779,12.288127,9.383720,13.259748,0,-0.01713,0.00412,-0.02103,-0.01268,0.00825,-0.01274,0.00424,0.00263,-1.47829,0.10728,3.27677
2.141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.422226,67.865349,98.011673,115.043121,0,4.263752,0.000000,4.818283,-0.941732,4.839188,14.206597,3.977598,16.778624,5.434216,10.637733,0,1,14.682438,0,4.549895,6.326712,13.039664,7.626645,17.040146,7.665075,10.638084,7.986907,10.290348,8.684347,10.244852,8.178288,11.648819,9.422256,12.287808,9.382912,13.257749,0,-0.01829,0.00306,-0.02050,-0.01367,0.00782,-0.01243,0.00488,0.00172,-1.47776,0.09902,3.27693
2.142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.857147,68.512619,98.335167,115.158318,0,4.263292,0.000000,4.820883,-0.911023,4.837766,14.204926,3.977638,16.766068,5.437674,10.627413,0,1,14.678300,0,4.548890,6.323355,13.032354,7.623238,17.018211,7.666661,10.625009,7.987601,10.278843,8.683088,10.240673,8.180807,11.644623,9.423200,12.287909,9.382138,13.256402,0,-0.01802,0.00301,-0.01971,-0.01311,0.00960,-0.01143,0.00555,0.00181,-1.47751,0.11317,3.27785
2.143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.292084,69.159882,98.658653,115.273506,0,4.262810,0.000000,4.823695,-0.880314,4.836344,14.203256,3.977678,16.753511,5.441133,10.617093,0,1,14.674162,0,4.547885,6.319997,13.025044,7.619832,16.996275,7.668247,10.611932,7.988295,10.267337,8.681829,10.236494,8.183326,11.640427,9.424144,12.288008,9.381366,13.255056,0,-0.01823,0.00204,-0.02088,-0.01229,0.00840,-0.01216,0.00572,0.00192,-1.47848,0.10077,3.27797
2.144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.727005,69.807144,98.982147,115.388695,0,4.262308,0.000000,4.826685,-0.849606,4.834921,14.201585,3.977718,16.740957,5.444591,10.606773,0,1,14.670024,0,4.546881,6.316640,13.017735,7.616425,16.974340,7.669833,10.598856,7.988989,10.255832,8.680570,10.232315,8.185844,11.636230,9.425088,12.288108,9.380593,13.253710,0,-0.01671,0.00795,-0.02046,-0.01434,0.00916,-0.01270,0.00432,0.00306,-1.48020,0.09697,3.27713
2.145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.403458,70.252663,99.307938,115.527718,0,4.261841,0.000000,4.829959,-0.802507,4.833662,14.197887,3.977802,16.728424,5.448207,10.596400,0,1,14.667551,0,4.545904,6.313435,13.009828,7.616322,16.957077,7.672163,10.585578,7.990045,10.244102,8.681365,10.227610,8.188883,11.631062,9.425361,12.288327,9.378675,13.252007,0,-0.01514,0.00175,-0.02064,-0.01481,0.00900,-0.01174,0.00432,0.00214,-1.47805,0.11625,3.27684
2.146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.361145,70.463234,99.636414,115.694496,0,4.261403,0.000000,4.833472,-0.736324,4.832592,14.191830,3.977937,16.715919,5.452009,10.585967,0,1,14.667017,0,4.544960,6.310408,13.001225,7.620065,16.945251,7.675359,10.572065,7.991523,10.232112,8.684553,10.222292,8.192525,11.624760,9.424850,12.288686,9.375421,13.249886,0,-0.01822,0.00314,-0.02039,-0.01326,0.00869,-0.01293,0.00476,0.00261,-1.47935,0.09974,3.27723
2.147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.318832,70.673813,99.964897,115.861275,0,4.260999,0.000000,4.837327,-0.670140,4.831522,14.185773,3.978071,16.703415,5.455811,10.575533,0,1,14.666484,0,4.544016,6.307381,12.992624,7.623807,16.933426,7.678555,10.558554,7.993001,10.220122,8.687741,10.216973,8.196168,11.618459,9.424339,12.289044,9.372167,13.247765,0,-0.01758,0.00267,-0.02135,-0.01411,0.00916,-0.01188,0.00555,0.00147,-1.47943,0.09612,3.27750
2.148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.276520,70.884392,100.293373,116.028053,0,4.260623,0.000000,4.841468,-0.603957,4.830452,14.179716,3.978206,16.690910,5.459612,10.565100,0,1,14.665951,0,4.543072,6.304353,12.984022,7.627551,16.921600,7.681752,10.545041,7.994479,10.208132,8.690929,10.211656,8.199810,11.612157,9.423829,12.289403,9.368914,13.245644,0,-0.01844,0.00331,-0.02118,-0.01281,0.00928,-0.01244,0.00376,0.00312,-1.47794,0.11358,3.27766
2.149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.239426,71.124130,100.590866,116.198929,0,4.260258,0.000000,4.846056,-0.504901,4.829433,14.175311,3.978364,16.678295,5.463270,10.554697,0,1,14.667540,0,4.542130,6.301534,12.974453,7.628528,16.908501,7.682586,10.534703,7.995875,10.199080,8.694913,10.205562,8.203698,11.605852,9.423596,12.290150,9.365953,13.244613,0,-0.01760,0.00335,-0.02128,-0.01313,0.00912,-0.01219,0.00509,0.00224,-1.47836,0.11068,3.27778
2.150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.208420,71.397835,100.852280,116.374573,0,4.259903,0.000000,4.851022,-0.367564,4.828473,14.172831,3.978549,16.665552,5.466763,10.544331,0,1,14.671598,0,4.541190,6.298958,12.963758,7.626286,16.893917,7.680669,10.528063,7.997178,10.193450,8.699825,10.198564,8.207871,11.599543,9.423686,12.291350,9.363338,13.244851,0,-0.01418,0.00275,-0.02079,-0.01297,0.00827,-0.01191,0.00592,0.00207,-1.47860,0.12005,3.27785
2.151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.177414,71.671539,101.113686,116.550217,0,4.259526,0.000000,4.856524,-0.230228,4.827513,14.170350,3.978734,16.652809,5.470254,10.533963,0,1,14.675658,0,4.540250,6.296381,12.953061,7.624043,16.879333,7.678752,10.521422,7.998479,10.187819,8.704737,10.191566,8.212046,11.593234,9.423777,12.292550,9.360721,13.245090,0,-0.01823,0.00317,-0.01866,-0.01288,0.00719,-0.01318,0.00456,0.00320,-1.47982,0.10629,3.27769
2.152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.146393,71.945244,101.375099,116.725861,0,4.259129,0.000000,4.862480,-0.092891,4.826553,14.167870,3.978919,16.640066,5.473747,10.523597,0,1,14.679717,0,4.539310,6.293804,12.942366,7.621800,16.864750,7.676835,10.514782,7.999781,10.182189,8.709648,10.184568,8.216219,11.586925,9.423866,12.293751,9.358104,13.245328,0,-0.01488,0.00244,-0.02136,-0.01409,0.00870,-0.01186,0.00476,0.00269,-1.47715,0.10659,3.27723
2.153,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,133.045715,72.368576,101.585220,116.915138,0,4.258678,0.000000,4.868942,0.048212,4.826530,14.164977,3.979141,16.627409,5.477287,10.513238,0,1,14.687312,0,4.538181,6.291456,12.930903,7.620511,16.852806,7.675947,10.503875,8.001400,10.172358,8.715030,10.178617,8.219732,11.581289,9.423565,12.295239,9.355350,13.245151,0,-0.01996,0.00360,-0.01898,-0.01340,0.00689,-0.01242,0.00529,0.00267,-1.47842,0.12197,3.27712
2.154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.863907,72.966141,101.735619,117.120293,0,4.258183,0.000000,4.875831,0.193702,4.827596,14.161605,3.979405,16.614849,5.480883,10.502888,0,1,14.699024,0,4.536832,6.289373,12.918550,7.620330,16.843935,7.676257,10.487999,8.003388,10.157634,8.720959,10.173885,8.222477,11.576439,9.422809,12.297066,9.352434,13.244489,0,-0.01660,0.00426,-0.01942,-0.01343,0.00794,-0.01385,0.00485,0.00300,-1.47707,0.10022,3.27742
2.155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.682098,73.563705,101.886017,117.325447,0,4.257640,0.000000,4.883102,0.339192,4.828663,14.158233,3.979670,16.602291,5.484479,10.492537,0,1,14.710736,0,4.535484,6.287290,12.906196,7.620150,16.835066,7.676568,10.472123,8.005377,10.142910,8.726888,10.169153,8.225221,11.571589,9.422051,12.298891,9.349519,13.243828,0,-0.01859,0.00286,-0.02002,-0.01273,0.00866,-0.01247,0.00532,0.00198,-1.47672,0.10420,3.27766
2.156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.500290,74.161278,102.036415,117.530594,0,4.257059,0.000000,4.890697,0.484682,4.829730,14.154860,3.979934,16.589731,5.488075,10.482186,0,1,14.722449,0,4.534135,6.285207,12.893842,7.619969,16.826197,7.676877,10.456247,8.007364,10.128186,8.732817,10.164421,8.227964,11.566737,9.421295,12.300716,9.346603,13.243167,0,-0.01872,0.00307,-0.01953,-0.01285,0.00928,-0.01317,0.00390,0.00182,-1.47699,0.11670,3.27781
2.157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.484711,74.706436,102.200294,117.723839,0,4.256448,0.000000,4.898565,0.634271,4.830654,14.153230,3.980190,16.577152,5.491528,10.472214,0,1,14.736053,0,4.532704,6.283209,12.881140,7.620162,16.814871,7.678257,10.439133,8.010985,10.114837,8.738321,10.160492,8.230107,11.561873,9.420262,12.302151,9.344347,13.242255,0,-0.01763,0.00363,-0.01952,-0.01332,0.00884,-0.01231,0.00466,0.00195,-1.47861,0.10198,3.27772
2.158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.662704,75.190582,102.379890,117.903214,0,4.255813,0.000000,4.906666,0.788632,4.831411,14.153625,3.980437,16.564548,5.494813,10.462682,0,1,14.751862,0,4.531179,6.281310,12.868032,7.620789,16.800688,7.680882,10.420576,8.016508,10.103086,8.743331,10.157498,8.231551,11.556994,9.418909,12.303128,9.342857,13.241053,0,-0.01796,0.00355,-0.02081,-0.01367,0.00748,-0.01210,0.00431,0.00173,-1.47809,0.12470,3.27734
2.159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.840698,75.674721,102.559486,118.082596,0,4.255174,0.000000,4.914958,0.942993,4.832169,14.154020,3.980684,16.551947,5.498099,10.453150,0,1,14.767671,0,4.529654,6.279411,12.854924,7.621416,16.786505,7.683506,10.402020,8.022031,10.091335,8.748340,10.154504,8.232995,11.552115,9.417556,12.304106,9.341369,13.239850,0,-0.01629,0.00505,-0.01949,-0.01370,0.00751,-0.01378,0.00500,0.00402,-1.47906,0.11223,3.27685
2.160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.018677,76.158867,102.739082,118.261971,0,4.254531,0.000000,4.923409,1.097354,4.832926,14.154416,3.980931,16.539343,5.501385,10.443618,0,1,14.783479,0,4.528128,6.277512,12.841817,7.622043,16.772322,7.686131,10.383463,8.027554,10.079585,8.753349,10.151509,8.234439,11.547236,9.416203,12.305083,9.339880,13.238647,0,-0.01557,0.00118,-0.02021,-0.01413,0.00856,-0.01150,0.00604,0.00156,-1.47756,0.09500,3.27624
2.161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.086945,76.551910,102.938911,118.400177,0,4.253909,0.000000,4.931910,1.277161,4.834026,14.153790,3.981139,16.526760,5.504767,10.434024,0,1,14.801636,0,4.526718,6.275751,12.828843,7.620248,16.754818,7.687746,10.366580,8.031839,10.068327,8.756989,10.147487,8.236031,11.542543,9.414283,12.305613,9.336967,13.236805,0,-0.02046,0.00532,-0.01942,-0.01292,0.00945,-0.01366,0.00377,-0.00072,-1.47928,0.11973,3.27643
2.162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.027435,76.838875,103.162285,118.490448,0,4.253304,0.000000,4.940453,1.486599,4.835525,14.151975,3.981301,16.514202,5.508263,10.424358,0,1,14.822528,0,4.525443,6.274150,12.816028,7.615633,16.733448,7.688186,10.351645,8.034684,10.057642,8.759036,10.142266,8.237795,11.538066,9.411703,12.305619,9.332395,13.234218,0,-0.01734,0.00238,-0.02013,-0.01335,0.00781,-0.01268,0.00283,0.00403,-1.47784,0.10305,3.27757
2.163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.967926,77.125839,103.385658,118.580719,0,4.252748,0.000000,4.948889,1.696038,4.837023,14.150160,3.981464,16.501644,5.511758,10.414692,0,1,14.843421,0,4.524168,6.272549,12.803211,7.611019,16.712080,7.688626,10.336710,8.037529,10.046958,8.761082,10.137047,8.239559,11.533588,9.409124,12.305626,9.327823,13.231630,0,-0.01854,0.00402,-0.02073,-0.01343,0.00810,-0.01237,0.00435,0.00239,-1.47771,0.09034,3.27806
2.164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.908401,77.412796,103.609032,118.670990,0,4.252233,0.000000,4.957234,1.905476,4.838521,14.148344,3.981626,16.489084,5.515253,10.405025,0,1,14.864313,0,4.522892,6.270948,12.790395,7.606404,16.690710,7.689066,10.321774,8.040374,10.036273,8.763128,10.131826,8.241324,11.529111,9.406546,12.305632,9.323251,13.229043,0,-0.01358,0.00264,-0.02096,-0.01372,0.00917,-0.01223,0.00500,0.00228,-1.47874,0.10434,3.27776
2.165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.660049,77.668716,103.780579,118.730362,0,4.251784,0.000000,4.965371,2.149511,4.839917,14.149006,3.981897,16.476437,5.518910,10.395204,0,1,14.887252,0,4.521711,6.269545,12.777572,7.604055,16.670795,7.688688,10.310667,8.040480,10.027580,8.765592,10.127546,8.243170,11.525073,9.404766,12.306362,9.319207,13.227481,0,-0.01979,0.00284,-0.02009,-0.01445,0.00870,-0.01294,0.00553,0.00292,-1.47982,0.10687,3.27759
2.166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.191772,77.888474,103.891762,118.753738,0,4.251392,0.000000,4.973332,2.433836,4.841192,14.152553,3.982294,16.463682,5.522758,10.385200,0,1,14.912575,0,4.520641,6.268372,12.764741,7.604345,16.652571,7.687355,10.304017,8.037395,10.021207,8.768542,10.124361,8.245111,11.521546,9.403916,12.307934,9.315778,13.227113,0,-0.01502,0.00292,-0.02046,-0.01221,0.00857,-0.01123,0.00519,0.00203,-1.47893,0.10803,3.27759
2.167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.723495,78.108231,104.002953,118.777122,0,4.251056,0.000000,4.981048,2.718160,4.842468,14.156099,3.982691,16.450930,5.526605,10.375196,0,1,14.937897,0,4.519571,6.267199,12.751909,7.604634,16.634346,7.686023,10.297366,8.034310,10.014832,8.771493,10.121177,8.247052,11.518020,9.403068,12.309506,9.312348,13.226744,0,-0.01717,0.00349,-0.01948,-0.01279,0.00842,-0.01240,0.00468,0.00170,-1.47825,0.09346,3.27766
2.168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.255219,78.327988,104.114136,118.800499,0,4.250766,0.000000,4.988556,3.002484,4.843743,14.159645,3.983088,16.438175,5.530452,10.365192,0,1,14.963220,0,4.518501,6.266026,12.739079,7.604924,16.616121,7.684690,10.290716,8.031226,10.008459,8.774444,10.117991,8.248993,11.514493,9.402219,12.311078,9.308920,13.226376,0,-0.01631,0.00334,-0.02168,-0.01311,0.00765,-0.01150,0.00610,0.00355,-1.47730,0.09996,3.27781
2.169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.994568,78.608925,104.148903,118.794792,0,4.250511,0.000000,4.995811,3.303297,4.846126,14.160717,3.983543,16.425341,5.534609,10.355161,0,1,14.989920,0,4.517484,6.265022,12.726238,7.604368,16.600794,7.684433,10.284713,8.031064,10.000892,8.778054,10.115093,8.250227,11.510840,9.401079,12.312126,9.304941,13.225754,0,-0.01831,0.00298,-0.02137,-0.01266,0.00898,-0.01205,0.00517,0.00317,-1.48297,0.11558,3.27765
2.170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.975708,78.961098,104.094673,118.755219,0,4.250284,0.000000,5.002852,3.623312,4.849798,14.158906,3.984067,16.412411,5.539128,10.345097,0,1,15.018225,0,4.516528,6.264214,12.713389,7.602829,16.588842,7.685426,10.279462,8.034305,9.991936,8.782432,10.112531,8.250638,11.507040,9.399603,12.312564,9.300323,13.224836,0,-0.02003,0.00191,-0.02033,-0.01296,0.00807,-0.01255,0.00463,0.00275,-1.47882,0.09481,3.27712
2.171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.956863,79.313271,104.040451,118.715637,0,4.250068,0.000000,5.009643,3.943327,4.853470,14.157096,3.984591,16.399479,5.543647,10.335032,0,1,15.046530,0,4.515571,6.263407,12.700540,7.601289,16.576893,7.686420,10.274212,8.037544,9.982980,8.786809,10.109968,8.251050,11.503240,9.398126,12.313003,9.295705,13.223919,0,-0.01577,0.00533,-0.02010,-0.01404,0.00897,-0.01279,0.00541,0.00234,-1.47939,0.10176,3.27682
