"Time","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.402,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.622253,57.499252,97.866074,72.781654,0.000000,4.776172,-1.092582,4.829592,12.362738,4.158370,14.844694,5.285946,0,4.174816,10.562444,5.352805,14.761719,5.419704,7.608882,8.339088,15.272797,8.222153,10.874669,8.402442,10.260789,8.941454,9.819287,9.129622,11.387851,10.538170,11.399246,10.250307,12.245234,0,-0.01633,0.00334,-0.02054,-0.01163,0.00799,-0.01334,0.00458,0.00248,0.00009,0.12637,3.27761
3.403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.222992,57.464172,98.090851,73.316757,0.000000,4.779229,-1.005724,4.828407,12.361933,4.157730,14.877345,5.285305,0,4.173587,10.550644,5.352154,14.751574,5.418993,7.601962,8.341057,15.303507,8.224121,10.859934,8.403296,10.250023,8.944551,9.809428,9.125457,11.378382,10.534245,11.399961,10.249023,12.243067,0,-0.01699,0.00380,-0.02050,-0.01327,0.00872,-0.01321,0.00580,0.00254,0.00003,0.09915,3.27819
3.404,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.665970,57.579231,98.363037,73.930420,0.000000,4.782246,-0.933086,4.827672,12.361186,4.158042,14.909741,5.284902,0,4.172048,10.538601,5.351687,14.741293,5.418676,7.596004,8.346130,15.327761,8.227991,10.855529,8.403625,10.236931,8.946103,9.799105,9.121614,11.367826,10.529754,11.400170,10.247585,12.240288,0,-0.01665,0.00374,-0.02113,-0.01335,0.00881,-0.01319,0.00382,0.00229,0.00019,0.10022,3.27788
3.405,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.108932,57.694290,98.635223,74.544083,0.000000,4.785218,-0.860448,4.826937,12.360440,4.158355,14.942139,5.284498,0,4.170508,10.526557,5.351244,14.731013,5.418360,7.590046,8.351204,15.352014,8.231860,10.851124,8.403955,10.223839,8.947656,9.788781,9.117773,11.357269,10.525264,11.400379,10.246147,12.237508,0,-0.02018,0.00405,-0.02088,-0.01398,0.00601,-0.01357,0.00290,0.00331,0.00009,0.08397,3.27758
3.406,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.551910,57.809353,98.907410,75.157745,0.000000,4.787867,-0.787810,4.826202,12.359694,4.158668,14.974535,5.284094,0,4.168969,10.514514,5.350976,14.720733,5.418044,7.584089,8.356277,15.376266,8.235729,10.846719,8.404284,10.210747,8.949207,9.778458,9.113931,11.346712,10.520774,11.400588,10.244709,12.234729,0,-0.01492,0.00353,-0.01971,-0.01339,0.00316,-0.01229,0.00715,0.00307,0.00003,0.11633,3.27743
3.407,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.008209,57.927868,99.180092,75.770241,0.000000,4.790429,-0.716441,4.825480,12.358879,4.159019,15.006819,5.283703,0,4.167441,10.502477,5.350725,14.710440,5.417744,7.578173,8.361408,15.400524,8.239383,10.841980,8.404537,10.197569,8.950617,9.768073,9.110108,11.336148,10.516310,11.400872,10.243327,12.232024,0,-0.01578,0.00397,-0.02032,-0.01354,0.00918,-0.01158,0.01037,0.00215,0.00012,0.11061,3.27729
3.408,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.784271,58.129330,99.464668,76.354591,0.000000,4.792373,-0.675550,4.825038,12.356416,4.160310,15.036381,5.283599,0,4.166188,10.490585,5.350608,14.699836,5.417830,7.573250,8.367919,15.424891,8.237866,10.829220,8.402983,10.182342,8.948604,9.756234,9.106745,11.325387,10.512459,11.402964,10.243305,12.231126,0,-0.01894,0.00175,-0.02205,-0.01234,0.00931,-0.01120,0.00276,0.00246,0.00024,0.09944,3.27760
3.409,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.560333,58.330791,99.749252,76.938942,0.000000,4.794230,-0.634659,4.824596,12.353953,4.161601,15.065943,5.283495,0,4.164935,10.478694,5.350515,14.689232,5.417915,7.568328,8.374431,15.449258,8.236350,10.816460,8.401428,10.167114,8.946591,9.744394,9.103381,11.314627,10.508608,11.405056,10.243282,12.230227,0,-0.01606,0.00457,-0.01978,-0.01343,0.00896,-0.01205,0.00458,0.00154,0.00003,0.09215,3.27787
3.410,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.336395,58.532253,100.033829,77.523293,0.000000,4.795461,-0.593768,4.824155,12.351490,4.162892,15.095506,5.283391,0,4.163682,10.466802,5.350597,14.678627,5.418001,7.563406,8.380941,15.473625,8.234834,10.803699,8.399875,10.151887,8.944578,9.732554,9.100019,11.303865,10.504758,11.407147,10.243260,12.229327,0,-0.01756,0.00418,-0.02120,-0.01362,0.00846,-0.01309,0.00535,0.00333,0.00003,0.08582,3.27726
3.411,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.112381,58.738125,100.316833,78.106033,0.000000,4.796611,-0.554097,4.823717,12.349098,4.164180,15.124915,5.283287,0,4.162425,10.454902,5.350707,14.668034,5.418113,7.558544,8.387465,15.497974,8.233280,10.790750,8.398426,10.136629,8.942748,9.720767,9.096673,11.293187,10.500887,11.409076,10.243129,12.228470,0,-0.01893,0.00344,-0.02054,-0.01354,0.00815,-0.01135,0.00354,0.00176,0.00003,0.10555,3.27669
3.412,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.886703,59.049858,100.562019,78.650261,0.000000,4.797178,-0.543726,4.823357,12.348408,4.165402,15.150653,5.283195,0,4.161083,10.442792,5.351016,14.657676,5.418859,7.555131,8.394283,15.521906,8.230856,10.773259,8.399518,10.120664,8.945297,9.710234,9.093756,11.284478,10.496523,11.407064,10.240389,12.228623,0,-0.01696,0.00292,-0.02184,-0.01365,0.00624,-0.01322,0.00444,0.00237,0.00000,0.09391,3.27714
3.413,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.661011,59.361591,100.807213,79.194481,0.000000,4.797650,-0.533355,4.822997,12.347716,4.166624,15.176391,5.283104,0,4.159741,10.430682,5.351328,14.647319,5.419607,7.551720,8.401101,15.545837,8.228432,10.755768,8.400610,10.104698,8.947846,9.699700,9.090838,11.275769,10.492160,11.405054,10.237648,12.228777,0,-0.01786,0.00334,-0.02061,-0.01324,0.00974,-0.01242,0.00713,0.00378,-0.00009,0.09179,3.27758
3.414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.435318,59.673325,101.052406,79.738701,0.000000,4.797441,-0.522983,4.822636,12.347026,4.167845,15.202128,5.283012,0,4.158400,10.418572,5.351673,14.636961,5.420353,7.548307,8.407920,15.569769,8.226007,10.738277,8.401702,10.088733,8.950397,9.689166,9.087921,11.267060,10.487796,11.403043,10.234908,12.228930,0,-0.01927,0.00405,-0.02009,-0.01410,0.00810,-0.01285,0.00385,0.00340,0.00019,0.06343,3.27719
3.415,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.207626,59.986588,101.298050,80.283127,0.000000,4.797122,-0.514010,4.822275,12.346370,4.169056,15.227757,5.282910,0,4.157059,10.406484,5.352007,14.626623,5.421124,7.544962,8.414773,15.593668,8.223705,10.720822,8.402860,10.072763,8.952978,9.678746,9.085028,11.258379,10.483470,11.401246,10.232280,12.229072,0,-0.01760,0.00307,-0.02140,-0.01347,0.00899,-0.01060,0.00487,0.00322,0.00000,0.10952,3.27681
3.416,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.931671,60.336571,101.554573,80.832413,0.000000,4.796010,-0.538590,4.821888,12.346556,4.169997,15.250752,5.282554,0,4.155754,10.394898,5.352271,14.616748,5.422461,7.543227,8.422441,15.616804,8.224352,10.704229,8.405595,10.056683,8.956347,9.671036,9.082712,11.250347,10.480027,11.404591,10.232353,12.228940,0,-0.01680,0.00566,-0.02214,-0.01404,0.01020,-0.01316,0.00445,0.00211,0.00012,0.10499,3.27635
3.417,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.655731,60.686550,101.811104,81.381706,0.000000,4.794791,-0.563169,4.821502,12.346743,4.170938,15.273749,5.282198,0,4.154449,10.383314,5.352586,14.606874,5.423798,7.541492,8.430111,15.639939,8.224998,10.687635,8.408331,10.040602,8.959714,9.663325,9.080397,11.242316,10.476584,11.407934,10.232428,12.228807,0,-0.01953,0.00285,-0.02014,-0.01196,0.00684,-0.01251,0.00566,0.00359,0.00015,0.09220,3.27592
3.418,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.379791,61.036533,102.067627,81.930992,0.000000,4.792797,-0.587749,4.821115,12.346929,4.171880,15.296746,5.281842,0,4.153144,10.371729,5.353268,14.596998,5.425135,7.539757,8.437780,15.663075,8.225644,10.671042,8.411066,10.024521,8.963082,9.655615,9.078082,11.234284,10.473142,11.411279,10.232501,12.228675,0,-0.01606,0.00561,-0.01982,-0.01400,0.00298,-0.01357,0.00385,0.00347,0.00027,0.10394,3.27615
3.419,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.109924,61.378468,102.328941,82.479607,0.000000,4.790706,-0.613235,4.820712,12.347083,4.172791,15.319664,5.281497,0,4.151863,10.360153,5.354060,14.587116,5.426571,7.538144,8.445429,15.686141,8.226180,10.654543,8.413708,10.008538,8.966323,9.647855,9.075806,11.226237,10.469699,11.414521,10.232532,12.228520,0,-0.01887,0.00383,-0.01933,-0.01338,0.00837,-0.00927,0.00501,0.00307,-0.00003,0.10756,3.27636
3.420,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.985748,61.527203,102.704987,83.011879,0.000000,4.787917,-0.660497,4.819910,12.346465,4.172977,15.340698,5.281397,0,4.151144,10.348802,5.355641,14.577063,5.430396,7.539473,8.452586,15.707521,8.224055,10.640309,8.414101,9.994934,8.966505,9.638909,9.074467,11.217818,10.466265,11.415337,10.231535,12.227838,0,-0.01832,0.00405,-0.02094,-0.01364,0.01004,-0.01335,0.00931,0.00413,-0.00012,0.11200,3.27621
3.421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.861572,61.675938,103.081039,83.544151,0.000000,4.785054,-0.707758,4.819108,12.345848,4.173163,15.361732,5.281297,0,4.150425,10.337449,5.357285,14.567009,5.434220,7.540802,8.459743,15.728903,8.221931,10.626075,8.414493,9.981329,8.966687,9.629964,9.073128,11.209400,10.462831,11.416152,10.230539,12.227155,0,-0.01707,0.00413,-0.02079,-0.01426,0.00895,-0.01237,0.00505,0.00304,0.00000,0.09399,3.27608
3.422,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.737411,61.824673,103.457085,84.076424,0.000000,4.781666,-0.755020,4.818305,12.345230,4.173349,15.382767,5.281198,0,4.149706,10.326097,5.359387,14.556955,5.438045,7.542131,8.466900,15.750283,8.219807,10.611841,8.414885,9.967725,8.966869,9.621019,9.071789,11.200981,10.459397,11.416966,10.229543,12.226472,0,-0.01668,0.00468,-0.02005,-0.01447,0.00891,-0.01480,0.00580,0.00179,-0.00017,0.11367,3.27653
3.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.608810,61.975628,103.830612,84.604050,0.000000,4.778224,-0.803236,4.817508,12.344774,4.173529,15.403731,5.281103,0,4.148987,10.314766,5.034197,14.546907,5.441903,7.543602,8.474009,15.771626,8.217748,10.597912,8.415180,9.954391,8.967039,9.612108,9.070523,11.192617,10.456009,11.417852,10.228572,12.225946,0,-0.01833,0.00374,-0.02077,-0.01316,-0.00584,-0.01486,0.00738,0.00153,0.00015,0.11242,3.27700
3.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.373993,62.179920,104.143684,85.020149,0.000000,4.774393,-0.874349,4.816814,12.348212,4.173562,15.423009,5.281142,0,4.148248,10.303920,2.353581,14.537023,5.446566,7.548452,8.479968,15.792044,8.217275,10.591281,8.413164,9.947547,8.966907,9.604025,9.071029,11.185554,10.453700,11.420420,10.228207,12.229198,0,-0.01768,0.00439,-0.02137,-0.01343,0.00305,-0.01435,0.00234,0.00221,-0.00005,0.09270,3.27761
3.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.139175,62.384212,104.456757,85.436249,0.000000,4.770484,-0.945462,4.816120,12.351650,4.173595,15.442287,5.281180,0,4.147509,10.293074,0.000000,14.527138,5.451229,7.553302,8.485929,15.812462,8.216803,10.584649,8.411147,9.940702,8.966773,9.595942,9.071533,11.178491,10.451391,11.422988,10.227841,12.232450,0,-0.01791,0.00328,-0.02029,-0.01339,0.01026,-0.01119,0.00700,0.00273,0.00009,0.08715,3.27818
3.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.904358,62.588501,104.769829,85.852348,0.000000,4.766025,-1.016575,4.815426,12.355088,4.173628,15.461565,5.281219,0,4.146770,10.282228,0.000000,14.517253,5.455891,7.558153,8.491888,15.832880,8.216330,10.578018,8.409131,9.933859,8.966640,9.587859,9.072039,11.171427,10.449082,11.425555,10.227476,12.235703,0,-0.01868,0.00389,-0.02093,-0.01277,0.01190,-0.01187,0.00411,0.00203,0.00012,0.10605,3.27765
3.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.667023,62.796768,105.077530,86.263702,0.000000,4.761465,-1.088436,4.814712,12.358617,4.173645,15.480764,5.281260,0,4.146025,10.271396,0.000000,14.507354,5.460649,7.563260,8.497832,15.853195,8.215764,10.571266,8.407182,9.926888,8.966724,9.579846,9.072583,11.164397,10.446796,11.428097,10.227080,12.238940,0,-0.01843,0.00366,-0.01963,-0.01319,0.00324,-0.01452,0.00901,0.00215,0.00007,0.10023,3.27713
3.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.369263,63.100372,105.256195,86.561295,0.000000,4.756186,-1.178241,4.813491,12.364325,4.173253,15.498075,5.281373,0,4.145154,10.260905,0.000000,14.497092,5.467702,7.574518,8.503384,15.871038,8.212966,10.561609,8.406837,9.916864,8.972018,9.573536,9.074090,11.158185,10.445063,11.430008,10.225933,12.241849,0,-0.01902,0.00234,-0.02048,-0.01308,0.00274,-0.01453,-0.00367,0.00219,-0.00027,0.08753,3.27729
3.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.071487,63.403976,105.434860,86.858894,0.000000,4.750833,-1.268045,4.812271,12.370032,4.172861,15.515385,5.281485,0,4.144283,10.250414,0.000000,14.486831,5.474754,7.585777,8.508935,15.888882,8.210168,10.551953,8.406492,9.906841,8.977311,9.567225,9.075597,11.151972,10.443328,11.431919,10.224787,12.244757,0,-0.01572,0.00397,-0.02016,-0.01492,0.01448,-0.01016,0.00623,0.00364,0.00000,0.07893,3.27744
3.430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.773712,63.707581,105.613525,87.156487,0.000000,4.744937,-1.357849,4.811050,12.375740,4.172469,15.532694,5.281598,0,4.143412,10.239923,0.000000,14.476569,5.481807,7.597035,8.514487,15.906725,8.207370,10.542296,8.406147,9.896818,8.982605,9.560915,9.077104,11.145760,10.441594,11.433830,10.223639,12.247665,0,-0.01850,0.00413,-0.02039,-0.01374,0.00795,-0.01512,0.00457,0.00385,0.00003,0.10954,3.27767
3.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.475800,64.011475,105.788696,87.452271,0.000000,4.738997,-1.448112,4.809817,12.381304,4.172009,15.549931,5.281702,0,4.142546,10.229421,0.000000,14.466294,5.488953,7.608584,8.519898,15.924425,8.204782,10.532395,8.405852,9.886830,8.987837,9.554599,9.078601,11.139584,10.439915,11.435690,10.222553,12.250579,0,-0.02343,0.00313,-0.02026,-0.01467,0.00880,-0.01325,0.00696,0.00364,0.00031,0.10727,3.27789
3.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.174545,64.322205,105.879921,87.704697,0.000000,4.732731,-1.549368,4.808274,12.383436,4.169924,15.565398,5.281600,0,4.141822,10.218614,0.000000,14.455705,5.498330,7.627104,8.521949,15.938683,8.207217,10.516602,8.406770,9.877710,8.991592,9.548154,9.079853,11.134280,10.439560,11.436310,10.222906,12.253613,0,-0.01749,0.00458,-0.02058,-0.01259,0.00954,-0.01325,0.00490,0.00306,0.00012,0.09311,3.27774
3.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.873291,64.632935,105.971146,87.957115,0.000000,4.726414,-1.650624,4.806732,12.385569,4.167839,15.580866,5.281497,0,4.141098,10.207807,0.000000,14.445116,5.507708,7.645623,8.523999,15.952941,8.209652,10.500809,8.407686,9.868590,8.995349,9.541709,9.081106,11.128978,10.439205,11.436930,10.223259,12.256648,0,-0.01793,0.00318,-0.02132,-0.01373,0.00853,-0.01194,0.00320,0.00447,0.00000,0.07993,3.27757
3.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.572037,64.943672,106.062370,88.209541,0.000000,4.719726,-1.751879,4.805189,12.387701,4.165754,15.596334,5.281394,0,4.140375,10.197000,0.000000,14.434526,5.517086,7.664142,8.526050,15.967198,8.212088,10.485015,8.408604,9.859470,8.999105,9.535264,9.082358,11.123674,10.438850,11.437550,10.223612,12.259683,0,-0.01702,0.00459,-0.02043,-0.01314,0.00884,-0.01099,0.00533,0.00415,0.00009,0.12458,3.27696
3.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.271622,65.257263,106.153870,88.464432,0.000000,4.712984,-1.853098,4.803620,12.390002,4.163612,15.611686,5.281295,0,4.139657,10.186184,0.000000,14.423944,5.526531,7.682810,8.528028,15.981359,8.214455,10.469234,8.409554,9.850310,9.002926,9.528898,9.083588,11.118389,10.438550,11.438210,10.223922,12.262688,0,-0.01740,0.00317,-0.02085,-0.01251,0.00746,-0.01409,0.01167,0.00280,0.00024,0.10515,3.27638
3.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.991089,65.639465,106.252068,88.778534,0.000000,4.705852,-1.953428,4.801421,12.396334,4.160108,15.624243,5.281292,0,4.139102,10.175166,0.000000,14.413497,5.537596,7.705071,8.528279,15.993218,8.215197,10.453753,8.411321,9.840180,9.008288,9.524420,9.084245,11.113518,10.439562,11.439857,10.223211,12.264983,0,-0.01787,0.00456,-0.01991,-0.01430,0.00885,-0.01298,0.00920,0.00400,0.00000,0.09245,3.27668
3.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.710571,66.021667,106.350258,89.092628,0.000000,4.698725,-2.053757,4.799222,12.402666,4.156604,15.636801,5.281289,0,4.138547,10.164148,0.000000,14.403050,5.548662,7.727333,8.528531,16.005075,8.215940,10.438272,8.413088,9.830050,9.013652,9.519942,9.084903,11.108646,10.440574,11.441502,10.222501,12.267279,0,-0.01849,0.00300,-0.02090,-0.01332,0.00620,-0.01266,0.00702,-0.01077,-0.00012,0.07185,3.27697
3.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.430038,66.403877,106.448456,89.406731,0.000000,4.691641,-2.154087,4.797022,12.408998,4.153100,15.649358,5.281286,0,4.137992,10.153131,0.000000,14.392604,5.559727,7.749594,8.528783,16.016935,8.216681,10.422790,8.414854,9.819920,9.019014,9.515464,9.085561,11.103775,10.441586,11.443148,10.221790,12.269574,0,-0.01747,0.00448,-0.02166,-0.01312,0.00894,-0.01296,0.00395,0.00607,0.00015,0.12126,3.27658
3.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.170456,66.772720,106.553551,89.727493,0.000000,4.684625,-2.253527,4.794813,12.415026,4.149561,15.661740,5.281281,0,4.137438,10.142116,0.000000,14.382165,5.570788,7.772021,8.528861,16.028769,8.217412,10.407460,8.416718,9.809728,9.024444,9.510938,9.086258,11.098767,10.442599,11.444656,10.221107,12.271812,0,-0.00918,0.00374,-0.01839,-0.01347,0.01223,-0.01240,0.00623,0.00289,0.00007,0.09340,3.27620
3.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.413406,66.820984,106.824150,90.208061,0.000000,4.678097,-2.331619,4.792362,12.413737,4.145211,15.669923,5.281204,0,4.136899,10.131183,0.000000,14.371915,5.581748,7.798428,8.524780,16.040003,8.217868,10.395782,8.420930,9.798075,9.031452,9.505264,9.087912,11.090484,10.443637,11.442895,10.221061,12.272702,0,-0.01949,0.00403,-0.02149,-0.01352,0.00672,-0.01201,-0.00103,0.00120,0.00007,0.08017,3.27590
3.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.656372,66.869247,107.094749,90.688629,0.000000,4.671628,-2.409711,4.789910,12.412450,4.140861,15.678105,5.281128,0,4.136361,10.120250,0.000000,14.361666,5.592707,7.824835,8.520700,16.051239,8.218324,10.384106,8.425142,9.786422,9.038461,9.499592,9.089565,11.082201,10.444675,11.441133,10.221014,12.273592,0,-0.01786,0.00331,-0.01933,-0.01345,0.01026,-0.01254,0.00745,0.00457,0.00012,0.06635,3.27563
3.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.899323,66.917503,107.365349,91.169197,0.000000,4.665576,-2.487803,4.787459,12.411161,4.136510,15.686288,5.281053,0,4.135822,10.109317,0.000000,14.351416,5.603666,7.851243,8.516620,16.062475,8.218780,10.372428,8.429354,9.774769,9.045470,9.493918,9.091219,11.073917,10.445714,11.439372,10.220968,12.274482,0,-0.01655,0.00427,-0.02064,-0.01352,0.00692,-0.01149,0.00473,0.00271,0.00019,0.11239,3.27631
3.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.139008,66.965675,107.633881,91.643494,0.000000,4.659565,-2.564783,4.784989,12.410135,4.132161,15.694324,5.280982,0,4.135293,10.098362,0.000000,14.341164,5.614667,7.877879,8.512384,16.073545,8.219218,10.360871,8.433602,9.763226,9.052244,9.488031,9.092890,11.065638,10.446772,11.437707,10.221032,12.275352,0,-0.01799,0.00470,-0.02180,-0.01400,0.01389,-0.01119,0.00432,0.00897,0.00009,0.10666,3.27697
3.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.300110,67.011711,107.852669,91.967094,0.000000,4.653841,-2.615082,4.782063,12.415384,4.127829,15.698866,5.281030,0,4.134967,10.086893,0.000000,14.330861,5.626680,7.910007,8.504425,16.080627,8.219248,10.352208,8.438719,9.754306,9.053392,9.477007,9.094962,11.057442,10.448309,11.438341,10.223746,12.275784,0,-0.01987,0.00389,-0.02069,-0.01395,0.00287,-0.01262,0.00535,-0.00192,0.00027,0.08380,3.27666
3.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.461197,67.057747,108.071449,92.290703,0.000000,4.648193,-2.665381,4.779137,12.420632,4.123497,15.703406,5.281079,0,4.134641,10.075425,0.000000,14.320560,5.638692,7.942136,8.496467,16.087709,8.219277,10.343546,8.443836,9.745385,9.054542,9.465983,9.097035,11.049246,10.449845,11.438975,10.226460,12.276217,0,-0.01522,0.00388,-0.02014,-0.01432,0.00860,-0.01354,0.00396,0.00379,0.00012,0.08489,3.27639
3.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.622299,67.103783,108.290237,92.614304,0.000000,4.643094,-2.715680,4.776211,12.425881,4.119165,15.707947,5.281128,0,4.134315,10.063956,0.000000,14.310257,5.650705,7.974265,8.488507,16.094791,8.219306,10.334884,8.448954,9.736465,9.055690,9.454959,9.099108,11.041049,10.451382,11.439610,10.229175,12.276649,0,-0.01837,0.00397,-0.01918,-0.01279,0.00839,-0.01175,0.00561,0.00377,0.00003,0.11711,3.27723
3.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.772568,67.153091,108.500580,92.933937,0.000000,4.638112,-2.764582,4.773286,12.430913,4.114838,15.712407,5.281178,0,4.134002,10.052488,0.000000,14.299948,5.662575,8.006586,8.480501,16.101809,8.219157,10.326307,8.453791,9.727545,9.057010,9.444160,9.101130,11.032882,10.452807,11.440115,10.231700,12.277042,0,-0.01744,0.00366,-0.02067,-0.01426,0.01089,-0.01072,0.00351,0.00342,0.00007,0.11731,3.27802
3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.662918,67.281090,108.508354,93.158318,0.000000,4.633972,-2.779973,4.770391,12.430751,4.110613,15.714930,5.281273,0,4.133976,10.041021,0.000000,14.289461,5.671030,8.043518,8.471377,16.107269,8.214727,10.319794,8.451918,9.718607,9.062444,9.438737,9.101946,11.025394,10.451560,11.437534,10.229689,12.276520,0,-0.01728,0.00253,-0.02082,-0.01325,0.00556,-0.01265,0.00778,0.00355,-0.00015,0.08965,3.27710
