"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.705,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.757004,78.517693,67.476051,104.291336,5.243466,4.637046,0.000000,4.109874,4.334614,11.321371,3.163092,13.876022,8.219534,0,12.156607,4.321655,0,2.508474,7.837719,4.952469,5.981584,12.024147,6.283821,8.184869,6.639996,8.177922,7.001449,8.419581,6.102534,9.349983,7.207184,9.795108,7.108696,10.572358,0,-0.01972,0.00999,-0.02675,-0.01440,0.00808,-0.01200,0.01252,0.03326,0.76777,0.07712,3.27646
1.706,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.422379,77.741653,67.277405,104.230728,4.831407,4.642805,0.000000,4.114764,4.322390,11.318284,3.166397,13.874146,8.209527,0,12.147521,4.331605,0,2.512211,7.863268,4.954152,5.982598,12.012541,6.265230,8.186895,6.636202,8.178087,7.008082,8.422057,6.108873,9.349662,7.213208,9.791559,7.113123,10.569646,0,-0.01526,-0.01681,-0.02372,-0.01341,0.00802,-0.01104,0.00406,-0.00097,0.78737,0.08491,3.27677
1.707,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.087753,76.965614,67.078758,104.170120,4.419347,4.648606,0.000000,4.119654,4.309772,11.315197,3.169701,13.872269,8.199519,0,12.138435,4.341556,0,2.515948,7.888817,4.955835,5.983613,12.000935,6.246639,8.188923,6.632408,8.178253,7.014715,8.424533,6.115212,9.349339,7.219233,9.788012,7.117552,10.566934,0,-0.01856,0.00997,-0.01763,-0.01913,0.00936,-0.01303,0.00477,0.00659,0.80991,0.12274,3.27705
1.708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.753128,76.189575,66.880104,104.109512,4.007288,4.654471,0.000000,4.124544,4.296555,11.312109,3.173006,13.870391,8.189512,0,12.129350,4.351506,0,2.519685,7.914366,4.957517,5.984627,11.989327,6.228049,8.190950,6.628614,8.178418,7.021348,8.427009,6.121552,9.349018,7.225257,9.784463,7.121980,10.564221,0,-0.01844,0.00925,-0.02274,-0.01466,0.00815,-0.01306,0.00490,-0.00027,0.83174,0.10257,3.27728
1.709,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.811798,75.224190,66.672501,104.037888,3.601906,4.660397,0.000000,4.128675,4.282962,11.310023,3.176329,13.867883,8.179532,0,12.120378,4.361662,0,2.523991,7.939731,4.959131,5.985755,11.977838,6.212731,8.192907,6.627693,8.180097,7.029882,8.429801,6.128215,9.347641,7.231666,9.782480,7.126887,10.562480,0,-0.01729,0.05306,-0.01616,-0.01210,0.00839,-0.01323,0.01437,0.00293,0.85489,0.09513,3.27725
1.710,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.721817,73.848946,66.445511,103.942429,3.210979,4.666412,0.000000,4.131159,4.268799,11.310104,3.179694,13.864006,8.169613,0,12.111653,4.372262,0,2.529526,7.964696,4.960596,5.987130,11.966599,6.204501,8.194714,6.632988,8.185050,7.042533,8.433279,6.135579,9.343982,7.238906,9.783886,7.132829,10.562840,0,-0.01722,0.00547,-0.01973,-0.01433,0.00944,-0.01298,0.00491,0.00412,0.88940,0.11690,3.27664
1.711,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.631836,72.473701,66.218513,103.846970,2.820052,4.672440,0.000000,4.133644,4.254563,11.310184,3.183059,13.860130,8.159694,0,12.102927,4.382863,0,2.535062,7.989661,4.962060,5.988505,11.955361,6.196270,8.196520,6.638284,8.190002,7.055183,8.436757,6.142943,9.340322,7.246147,9.785292,7.138772,10.563199,0,-0.01813,0.00382,-0.01755,-0.01295,0.00846,-0.01215,0.00727,-0.00353,0.91579,0.10585,3.27633
1.712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.541855,71.098450,65.991524,103.751511,2.429125,4.678487,0.000000,4.136128,4.240218,11.310266,3.186423,13.856254,8.149775,0,12.094202,4.393463,0,2.540598,8.014627,4.963525,5.989880,11.944122,6.188039,8.198326,6.643580,8.194956,7.067834,8.440235,6.150307,9.336662,7.253388,9.786697,7.144714,10.563559,0,-0.01788,0.02297,-0.02463,-0.01249,0.00851,-0.01261,0.00234,0.01407,0.93514,0.08687,3.27671
1.713,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.590866,69.633919,65.807281,103.523537,2.058736,4.684500,0.000000,4.138132,4.226150,11.308825,3.189766,13.851752,8.139782,0,12.085426,4.404105,0,2.546725,8.039396,4.964900,5.991346,11.932896,6.178608,8.198579,6.645255,8.200315,7.079963,8.442117,6.158164,9.333515,7.260558,9.785283,7.150460,10.561975,0,-0.01874,0.01523,-0.02136,-0.01229,0.00900,-0.01175,0.00382,-0.01338,0.95580,0.10428,3.27700
1.714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.940689,67.976135,65.715569,103.008728,1.732803,4.690461,0.000000,4.139096,4.212505,11.304089,3.193060,13.845899,8.129631,0,12.076543,4.414838,0,2.554129,8.063741,4.966082,5.993011,11.921692,6.166581,8.195471,6.639091,8.206552,7.090962,8.440540,6.167089,9.331478,7.267573,9.777764,7.155781,10.556185,0,-0.01715,0.00179,-0.02546,-0.01686,0.00827,-0.01297,0.00477,0.02692,0.97256,0.10754,3.27708
1.715,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.290527,66.318344,65.623863,102.493912,1.406870,4.696419,0.000000,4.140059,4.199335,11.299354,3.196355,13.840045,8.119480,0,12.067658,4.425570,0,2.561533,8.088085,4.967264,5.994676,11.910489,6.154553,8.192364,6.632927,8.212790,7.101962,8.438964,6.176013,9.329442,7.274588,9.770247,7.161102,10.550394,0,-0.01761,0.00664,-0.02371,-0.01248,0.00905,-0.01317,0.01884,0.00149,0.99274,0.09093,3.27699
1.716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.640350,64.660553,65.532158,101.979103,1.080937,4.702373,0.000000,4.141023,4.186888,11.294618,3.199649,13.834191,8.109329,0,12.058775,4.436303,0,2.568938,8.112430,4.968446,5.996341,11.899285,6.142526,8.189256,6.626764,8.219027,7.112962,8.437387,6.184938,9.327405,7.281603,9.762728,7.166423,10.544604,0,-0.01623,0.00119,-0.01984,-0.01309,0.00933,-0.01262,0.00451,0.00458,1.01287,0.09818,3.27653
1.717,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.489899,63.152561,65.567368,101.560776,0.781737,4.708360,0.000000,4.141726,4.175034,11.289966,3.202855,13.827986,8.099213,0,12.049854,4.447014,0,2.576430,8.136708,4.969688,5.998296,11.888265,6.129918,8.190196,6.621967,8.227338,7.122614,8.435482,6.193686,9.326165,7.290136,9.757876,7.171484,10.537093,0,-0.01702,-0.09045,-0.02154,-0.01172,0.00802,-0.01119,-0.00637,0.00128,1.03199,0.12501,3.27631
1.718,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.256561,61.968819,65.877304,101.351318,0.540403,4.714396,0.000000,4.141865,4.164083,11.285492,3.205868,13.821021,8.089168,0,12.040854,4.457680,0,2.584114,8.160844,4.971059,6.000881,11.877639,6.116054,8.199900,6.620128,8.240136,7.129349,8.432864,6.202054,9.326650,7.301955,9.758795,7.175982,10.525856,0,-0.01318,0.00511,-0.01235,-0.01617,0.00837,-0.01075,0.00850,0.00381,1.06851,0.10482,3.27661
1.719,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.023224,60.785076,66.187241,101.141853,0.299069,4.720419,0.000000,4.142004,4.153684,11.281018,3.208881,13.814055,8.079123,0,12.031854,4.468346,0,2.591798,8.184979,4.972430,6.003465,11.867013,6.102189,8.209602,6.618290,8.252934,7.136084,8.430246,6.210421,9.327134,7.313774,9.759714,7.180481,10.514619,0,-0.01788,-0.00114,-0.02001,-0.01318,0.00854,-0.01262,0.00443,0.00146,1.08740,0.07919,3.27701
1.720,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.789871,59.601334,66.497177,100.932388,0.057735,4.726422,0.000000,4.142144,4.144127,11.276545,3.211894,13.807091,8.069077,0,12.022853,4.479011,0,2.599482,8.209115,4.973801,6.006050,11.856386,6.088325,8.219306,6.616452,8.265733,7.142819,8.427629,6.218789,9.327619,7.325593,9.760633,7.184979,10.503382,0,-0.01655,0.02263,-0.02285,-0.01320,0.00843,-0.01277,0.00530,0.00104,1.10409,0.09991,3.27762
1.721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.583435,58.329208,66.865334,100.911255,-0.156943,4.732340,0.000000,4.141947,4.135055,11.271591,3.214859,13.799905,8.058887,0,12.013813,4.489445,0,2.607378,8.232712,4.975108,6.008591,11.846116,6.084851,8.231239,6.615144,8.275416,7.147766,8.424058,6.227607,9.325221,7.335564,9.760411,7.190188,10.493575,0,-0.01714,-0.00602,-0.01588,-0.01324,0.00906,-0.01169,0.00427,0.01684,1.12146,0.10499,3.27788
1.722,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.435196,56.865776,67.359512,101.297775,-0.313919,4.738129,0.000000,4.141023,4.126722,11.265596,3.217722,13.792242,8.048386,0,12.004686,4.499375,0,2.615732,8.255142,4.976278,6.011038,11.836614,6.103869,8.247999,6.614986,8.278358,7.148841,8.418427,6.237404,9.316585,7.341534,9.757719,7.196935,10.486862,0,-0.01964,0.00507,-0.02416,-0.02176,0.00829,-0.01311,0.00618,0.01414,1.13814,0.08597,3.27735
1.723,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.286972,55.402344,67.853691,101.684296,-0.470895,4.743744,0.000000,4.140100,4.118891,11.259602,3.220584,13.784578,8.037884,0,11.995560,4.509306,0,2.624086,8.277573,4.977449,6.013485,11.827112,6.122888,8.264760,6.614829,8.281301,7.149916,8.412795,6.247201,9.307948,7.347505,9.755026,7.203682,10.480149,0,-0.01591,0.00363,-0.02462,-0.01381,0.00829,-0.01176,0.00546,0.00144,1.15584,0.08656,3.27709
1.724,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.138733,53.938911,68.347862,102.070816,-0.627871,4.749092,0.000000,4.139175,4.111826,11.253607,3.223447,13.776916,8.027381,0,11.986433,4.519237,0,2.632440,8.300003,4.978620,6.015933,11.817610,6.141907,8.281521,6.614671,8.284244,7.150991,8.407164,6.256998,9.299311,7.353475,9.752334,7.210430,10.473436,0,-0.01796,0.00121,-0.01764,-0.01293,0.00807,-0.01194,0.00696,0.00386,1.17306,0.11324,3.27748
1.725,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.208801,52.358120,68.761963,102.406113,-0.766382,4.754193,0.000000,4.138220,4.105274,11.247092,3.226278,13.768807,8.016873,0,11.977311,4.528574,0,2.640833,8.322202,4.979670,6.018293,11.807881,6.162065,8.294198,6.619135,8.288586,7.157713,8.399770,6.268011,9.289316,7.360009,9.750557,7.216719,10.467544,0,-0.01767,0.00132,-0.03218,-0.01298,0.00839,-0.01191,0.00283,0.00257,1.18835,0.11170,3.27786
1.726,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.751373,50.523296,69.002731,102.630516,-0.864924,4.758918,0.000000,4.137196,4.099503,11.239453,3.229039,13.759735,8.006352,0,11.968202,4.536629,0,2.649309,8.343897,4.980458,6.020463,11.797663,6.184691,8.298038,6.633604,8.295960,7.176659,8.388560,6.281658,9.276382,7.367762,9.750761,7.222014,10.463427,0,-0.01734,0.01324,-0.01467,-0.01286,0.00870,-0.01348,0.01234,0.01766,1.21749,0.09426,3.27824
1.727,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.293945,48.688473,69.243492,102.854919,-0.963465,4.763420,0.000000,4.136171,4.094118,11.231813,3.231801,13.750663,7.995831,0,11.959092,4.544683,0,2.657785,8.365593,4.981247,6.022634,11.787443,6.207317,8.301878,6.648073,8.303334,7.195604,8.377352,6.295305,9.263448,7.375516,9.750966,7.227310,10.459310,0,-0.01815,0.00427,-0.02184,-0.01600,0.00753,-0.01271,0.00466,0.00225,1.23287,0.12471,3.27815
1.728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.836533,46.853649,69.484261,103.079323,-1.062006,4.767583,0.000000,4.135147,4.089321,11.224174,3.234562,13.741590,7.985311,0,11.949983,4.552738,0,2.666260,8.387288,4.982036,6.024805,11.777225,6.229943,8.305717,6.662542,8.310708,7.214550,8.366142,6.308952,9.250514,7.383269,9.751170,7.232606,10.455193,0,-0.01719,-0.02209,-0.01272,-0.01205,0.00792,-0.01144,0.01458,0.01028,1.24736,0.10590,3.27701
1.729,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.582718,45.197559,69.630638,103.246117,-1.147449,4.771564,0.000000,4.134036,4.084780,11.216578,3.237207,13.732144,7.974618,0,11.940742,4.560194,0,2.674511,8.408762,4.982793,6.026822,11.766790,6.250231,8.311757,6.681704,8.317734,7.232701,8.356483,6.321926,9.238887,7.391701,9.750056,7.238195,10.452155,0,-0.01787,0.00045,-0.01358,-0.01339,0.00863,-0.01287,-0.00552,-0.00921,1.25812,0.08271,3.27635
1.730,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.605087,43.928345,69.572716,103.288231,-1.204538,4.775265,0.000000,4.132739,4.080632,11.209074,3.239599,13.721890,7.963555,0,11.931217,4.566355,0,2.682272,8.429755,4.983483,6.028508,11.755889,6.265459,8.322558,6.711026,8.324005,7.249134,8.350173,6.333440,9.230089,7.401601,9.746089,7.244418,10.451457,0,-0.01625,-0.01877,-0.01888,-0.01050,0.00781,-0.01109,0.00110,-0.01342,1.27531,0.08600,3.27681
1.731,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.627457,42.659134,69.514793,103.330345,-1.261626,4.778764,0.000000,4.131442,4.076781,11.201570,3.241991,13.711637,7.952491,0,11.921693,4.572516,0,2.690034,8.450749,4.984173,6.030194,11.744987,6.280686,8.333361,6.740347,8.330276,7.265565,8.343864,6.344954,9.221292,7.411501,9.742122,7.250641,10.450758,0,-0.01787,-0.00370,-0.01774,-0.01066,0.00856,-0.01251,-0.01019,-0.03777,1.28785,0.11093,3.27711
1.732,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.649826,41.389919,69.456871,103.372452,-1.318715,4.781955,0.000000,4.130144,4.073383,11.194065,3.244383,13.701383,7.941427,0,11.912168,4.578678,0,2.697796,8.471743,4.984863,6.031880,11.734086,6.295914,8.344162,6.769669,8.336547,7.281997,8.337556,6.356469,9.212495,7.421402,9.738154,7.256864,10.450059,0,-0.01970,-0.02801,-0.02256,-0.01431,0.00842,-0.01293,0.00632,-0.01581,1.29990,0.10914,3.27703
1.733,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.729172,40.143543,69.383804,103.405098,-1.360457,4.784917,0.000000,4.128743,4.070352,11.187101,3.246658,13.691112,7.930351,0,11.902668,4.584218,0,2.705555,8.492173,4.985474,6.033573,11.722996,6.313931,8.361898,6.795359,8.342155,7.298192,8.332755,6.368080,9.204591,7.430936,9.734078,7.263657,10.447885,0,-0.01468,0.00662,-0.01290,-0.01613,0.00943,-0.01226,0.00603,0.00245,1.32238,0.09121,3.27707
1.734,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.931870,38.946594,69.277946,103.417259,-1.368978,4.787530,0.000000,4.127117,4.067880,11.181307,3.248681,13.680803,7.919249,0,11.893224,4.588415,0,2.713308,8.511386,4.985914,6.035278,11.711497,6.337986,8.394646,6.813189,8.346328,7.313872,8.331220,6.379900,9.198620,7.439679,9.729771,7.271682,10.442516,0,-0.01904,-0.00036,-0.01956,-0.01591,0.00769,-0.01165,0.00595,0.02701,1.33576,0.11228,3.27738
1.735,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.134567,37.749645,69.172089,103.429413,-1.377499,4.789927,0.000000,4.125492,4.065761,11.175513,3.250704,13.670496,7.908146,0,11.883779,4.592611,0,2.721061,8.530600,4.986353,6.036984,11.699999,6.362041,8.427393,6.831018,8.350501,7.329552,8.329684,6.391721,9.192649,7.448421,9.725462,7.279707,10.437148,0,-0.01755,0.00669,-0.03087,-0.01459,0.00861,-0.01207,0.00324,0.08770,1.34927,0.12000,3.27752
1.736,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.337265,36.552700,69.066231,103.441566,-1.386020,4.791994,0.000000,4.123866,4.064180,11.169719,3.252727,13.660189,7.897044,0,11.874333,4.596808,0,2.728813,8.549812,4.986793,6.038690,11.688500,6.386096,8.460141,6.848848,8.354674,7.345232,8.328149,6.403541,9.186678,7.457163,9.721154,7.287732,10.431779,0,-0.01767,0.00339,-0.02431,-0.01303,0.00850,-0.01190,0.01160,-0.01561,1.35706,0.10397,3.27729
1.737,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.128342,35.424355,68.959625,103.333786,-1.381172,4.793881,0.000000,4.122240,4.062935,11.162674,3.254583,13.649957,7.886018,0,11.864762,4.600612,0,2.736648,8.568652,4.987114,6.040276,11.677071,6.405584,8.486204,6.864522,8.360979,7.361150,8.326801,6.415768,9.181684,7.466929,9.717685,7.296834,10.426276,0,-0.01697,0.00432,-0.01830,-0.01326,0.00887,-0.01109,0.02313,-0.00521,1.36554,0.08840,3.27722
1.738,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.193008,34.444504,68.851387,102.966393,-1.347389,4.795496,0.000000,4.120612,4.062202,11.152925,3.256077,13.639888,7.875158,0,11.854918,4.603567,0,2.744662,8.586685,4.987179,6.041604,11.665788,6.415186,8.497800,6.875530,8.371897,7.377579,8.325858,6.428874,9.178807,7.478909,9.716031,7.308265,10.420482,0,-0.01719,0.00393,-0.01961,-0.01311,0.00884,-0.01286,0.00025,0.00519,1.37769,0.10158,3.27753
1.739,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.257660,33.464653,68.743149,102.598999,-1.313606,4.797034,0.000000,4.118984,4.061874,11.143174,3.257571,13.629819,7.864298,0,11.845075,4.606522,0,2.752675,8.604718,4.987243,6.042932,11.654506,6.424788,8.509396,6.886538,8.382815,7.394008,8.324916,6.441980,9.175931,7.490889,9.714376,7.319697,10.414686,0,-0.01669,-0.01734,-0.02124,-0.01296,0.00887,-0.01312,0.02342,0.00286,1.38734,0.10189,3.27748
1.740,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.322311,32.484802,68.634911,102.231606,-1.279822,4.798453,0.000000,4.117356,4.062163,11.133425,3.259064,13.619751,7.853438,0,11.835230,4.609477,0,2.760688,8.622751,4.987308,6.044260,11.643223,6.434389,8.520991,6.897546,8.393733,7.410438,8.323974,6.455086,9.173054,7.502869,9.712723,7.331129,10.408892,0,-0.01673,-0.00968,-0.02296,-0.01264,0.00894,-0.01226,0.00054,-0.00042,1.39399,0.08647,3.27664
1.741,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.412292,31.655207,68.565384,101.859856,-1.230705,4.799890,0.000000,4.115833,4.062941,11.123482,3.260514,13.609464,7.842452,0,11.825331,4.612414,0,2.768186,8.639917,4.987353,6.045474,11.631212,6.441772,8.529359,6.907318,8.402462,7.425667,8.322843,6.466744,9.171101,7.514852,9.711714,7.340532,10.403709,0,-0.01859,0.02722,-0.01603,-0.01331,0.00875,-0.01455,0.00927,0.01443,1.41173,0.09419,3.27627
1.742,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.557114,31.150848,68.579651,101.478668,-1.148399,4.801352,0.000000,4.114537,4.064462,11.113119,3.261868,13.598703,7.831191,0,11.815310,4.615314,0,2.774567,8.655207,4.987355,6.046443,11.617626,6.444354,8.530740,6.914415,8.406450,7.438300,8.321301,6.475271,9.171147,7.526841,9.712099,7.345546,10.399854,0,-0.01646,0.00502,-0.02288,-0.01315,0.00717,-0.01231,0.00462,0.00183,1.41947,0.12206,3.27696
1.743,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.701920,30.646488,68.593918,101.097488,-1.066092,4.802805,0.000000,4.113242,4.066502,11.102757,3.263222,13.587943,7.819931,0,11.805288,4.618212,0,2.780948,8.670496,4.987358,6.047413,11.604039,6.446935,8.532120,6.921513,8.410439,7.450933,8.319761,6.483798,9.171194,7.538830,9.712484,7.350560,10.395997,0,-0.01856,0.03012,-0.02247,-0.01293,0.00889,-0.01226,0.00454,0.00402,1.42729,0.11008,3.27744
1.744,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.846741,30.142130,68.608192,100.716301,-0.983786,4.804247,0.000000,4.111946,4.069336,11.092395,3.264576,13.577183,7.808671,0,11.795267,4.621111,0,2.787330,8.685785,4.987360,6.048382,11.590453,6.449517,8.533501,6.928610,8.414428,7.463565,8.318220,6.492324,9.171241,7.550818,9.712870,7.355575,10.392141,0,-0.01925,-0.00482,-0.02062,-0.01469,0.00704,-0.01120,0.00356,-0.00106,1.43724,0.08462,3.27744
1.745,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.278397,29.591978,68.637741,100.372063,-0.886942,4.805629,0.000000,4.110829,4.072692,11.081440,3.265893,13.566215,7.797357,0,11.785014,4.623750,0,2.793344,8.700380,4.987454,6.049451,11.577323,6.452546,8.533718,6.936813,8.417966,7.472567,8.316495,6.500274,9.171102,7.560929,9.712426,7.361383,10.387138,0,-0.01844,0.00407,-0.00452,-0.01434,0.00858,-0.01129,0.00559,-0.00393,1.44255,0.07927,3.27730
1.746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.166412,28.942711,68.700363,100.107796,-0.758633,4.806922,0.000000,4.110098,4.076844,11.069202,3.267129,13.554798,7.785926,0,11.774259,4.625826,0,2.798561,8.713472,4.987743,6.050736,11.565182,6.456544,8.531419,6.947409,8.420527,7.473708,8.314370,6.506978,9.170558,7.566972,9.710187,7.368911,10.379653,0,-0.01697,-0.00396,-0.01802,-0.01399,0.00844,-0.01241,0.00504,0.00342,1.44800,0.11639,3.27684
1.747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.054428,28.293442,68.762993,99.843521,-0.630325,4.808134,0.000000,4.109367,4.081446,11.056966,3.268365,13.543381,7.774497,0,11.763504,4.627902,0,2.803779,8.726565,4.988032,6.052021,11.553041,6.460543,8.529119,6.958005,8.423090,7.474849,8.312245,6.513681,9.170014,7.573015,9.707947,7.376439,10.372168,0,-0.01602,-0.00210,-0.02629,-0.01493,0.00854,-0.01291,-0.00081,-0.01625,1.45466,0.08899,3.27671
1.748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.942444,27.644173,68.825615,99.579254,-0.502016,4.809223,0.000000,4.108636,4.086733,11.044728,3.269601,13.531964,7.763066,0,11.752748,4.629978,0,2.808997,8.739657,4.988321,6.053306,11.540899,6.464541,8.526820,6.968601,8.425652,7.475990,8.310121,6.520385,9.169471,7.579059,9.705708,7.383967,10.364682,0,-0.01763,0.00190,-0.01523,-0.01305,0.00897,-0.01276,0.00460,0.00517,1.45771,0.08444,3.27732
1.749,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.957596,26.942652,68.878006,99.282318,-0.362657,4.810224,0.000000,4.108041,4.092391,11.032555,3.270767,13.520615,7.751579,0,11.741858,4.631945,0,2.814017,8.751939,4.988457,6.054531,11.529249,6.469072,8.525418,6.978365,8.428592,7.479333,8.307516,6.528041,9.167513,7.586544,9.702463,7.390681,10.358158,0,-0.01747,0.00290,-0.01384,-0.01365,0.00880,-0.01227,0.00566,0.00152,1.46694,0.11240,3.27772
1.750,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.247971,26.128023,68.908249,98.914665,-0.199380,4.811090,0.000000,4.107742,4.098612,11.020520,3.271779,13.509414,7.739967,0,11.730672,4.633673,0,2.818608,8.762465,4.988261,6.055625,11.518662,6.474757,8.525960,6.986329,8.432350,7.487444,8.303874,6.537758,9.162495,7.597148,9.697044,7.395632,10.353718,0,-0.01681,0.00243,-0.02518,-0.01390,0.00923,-0.01328,0.00428,0.00279,1.46950,0.11582,3.27764
1.751,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.538361,25.313396,68.938484,98.547020,-0.036103,4.811883,0.000000,4.107443,4.105181,11.008485,3.272792,13.498212,7.728355,0,11.719487,4.635402,0,2.823199,8.772991,4.988064,6.056719,11.508077,6.480441,8.526501,6.994291,8.436109,7.495556,8.300232,6.547476,9.157476,7.607753,9.691625,7.400584,10.349277,0,-0.01714,0.00309,-0.02068,-0.01451,0.00847,-0.01210,0.00549,0.00146,1.47672,0.09938,3.27752
