"Time","v1 xCoM","v2 R COP","66 RDS cle","64 R marks","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.158,6.321117,0.000000,0,0,5.169645,6.144627,13.540740,6.244669,12.142604,6.460285,1,0,15.915605,5.267560,6.675980,9.788342,0.00013,0.09854,3.27728
0.159,6.327728,0.000000,0,0,5.162562,6.150097,13.550656,6.245325,12.148681,6.460927,1,0,15.904479,5.272862,6.676624,9.780532,0.00001,0.07654,3.27728
0.160,6.334176,0.000000,0,0,5.155479,6.155568,13.560573,6.245980,12.154757,6.461605,1,0,15.893354,5.278164,6.677269,9.772722,0.00014,0.08799,3.27728
0.161,6.340491,0.000000,0,0,5.138272,6.160940,13.572042,6.246561,12.160218,6.462286,1,0,15.882308,5.283093,6.678003,9.765203,0.00029,0.11986,3.27721
0.162,6.346612,0.000000,0,0,5.100132,6.166107,13.586726,6.246985,12.164403,6.462972,1,0,15.871425,5.287249,6.678924,9.758289,0.00016,0.10332,3.27698
0.163,6.352569,0.000000,0,0,5.061993,6.171275,13.601409,6.247409,12.168589,6.463648,1,0,15.860541,5.291406,6.679844,9.751375,0.00031,0.08775,3.27675
0.164,6.358284,0.000000,0,0,5.023853,6.176443,13.616093,6.247833,12.172773,6.464308,1,0,15.849658,5.295562,6.680764,9.744461,0.00000,0.09735,3.27652
0.165,6.363803,0.000000,0,0,4.983799,6.181593,13.632791,6.248218,12.175790,6.464957,1,0,15.838695,5.299253,6.681731,9.738003,0.00029,0.11315,3.27666
0.166,6.369035,0.000000,0,0,4.939786,6.186710,13.653656,6.248520,12.176389,6.465590,1,0,15.827566,5.301983,6.682793,9.732486,0.00002,0.09816,3.27757
0.167,6.374064,0.000000,0,0,4.895773,6.191827,13.674520,6.248822,12.176988,6.466259,1,0,15.816437,5.304712,6.683856,9.726969,0.00000,0.07752,3.27808
0.168,6.378797,0.000000,0,0,4.851760,6.196944,13.695385,6.249124,12.177587,6.466984,1,0,15.805308,5.307442,6.684918,9.721451,-0.00002,0.10642,3.27770
0.169,6.383325,0.000000,0,0,4.813146,6.201708,13.718589,6.249399,12.177216,6.467802,1,0,15.794246,5.309926,6.686279,9.716766,-0.00001,0.09797,3.27731
0.170,6.387551,0.000000,0,0,4.785693,6.205742,13.746628,6.249619,12.174840,6.468754,1,0,15.783320,5.311902,6.688257,9.713802,0.00028,0.09701,3.27693
0.171,6.391539,0.000000,0,0,4.758240,6.209775,13.774668,6.249837,12.172464,6.469817,1,0,15.772395,5.313878,6.690236,9.710838,0.00015,0.09461,3.27684
0.172,6.395175,0.000000,0,0,4.730787,6.213809,13.802707,6.250057,12.170089,6.471040,1,0,15.761470,5.315854,6.692214,9.707875,0.00030,0.11987,3.27738
0.173,6.398533,0.000000,0,0,4.708333,6.218176,13.832442,6.250263,12.166770,6.472370,1,0,15.750484,5.317646,6.694512,9.705457,-0.00001,0.10345,3.27776
0.174,6.401483,0.000000,0,0,4.696213,6.223232,13.865682,6.250443,12.161500,6.473857,1,0,15.739374,5.319055,6.697471,9.704168,0.00027,0.07870,3.27784
0.175,6.404163,0.000000,0,0,4.684093,6.228288,13.898922,6.250622,12.156231,6.475406,1,0,15.728265,5.320465,6.700430,9.702879,0.00000,0.08399,3.27770
0.176,6.406450,0.000000,0,0,4.671974,6.233344,13.932161,6.250801,12.150961,6.477046,1,0,15.717155,5.321874,6.703389,9.701590,0.00000,0.10750,3.27709
0.177,6.408508,0.000000,0,0,4.663285,6.238218,13.967424,6.250941,12.145025,6.478697,1,0,15.706120,5.323253,6.706446,9.700563,-0.00001,0.11000,3.27665
0.178,6.410232,0.000000,0,0,4.661691,6.242713,14.006870,6.250999,12.137712,6.480366,1,0,15.695240,5.324567,6.709703,9.700082,-0.00014,0.08557,3.27657
0.179,6.411748,0.000000,0,0,4.660096,6.247209,14.046317,6.251057,12.130397,6.482026,1,0,15.684361,5.325882,6.712960,9.699600,0.00000,0.07837,3.27664
0.180,6.412962,0.000000,0,0,4.658502,6.251705,14.085763,6.251114,12.123083,6.483675,1,0,15.673482,5.327197,6.716218,9.699119,-0.00016,0.10901,3.27702
0.181,6.413978,0.000000,0,0,4.643526,6.256327,14.126170,6.251161,12.115194,6.485310,1,0,15.662587,5.328440,6.719472,9.698651,0.00015,0.10436,3.27735
0.182,6.414704,0.000000,0,0,4.600884,6.261213,14.168563,6.251182,12.106115,6.486925,1,0,15.651662,5.329535,6.722718,9.698215,0.00000,0.08702,3.27758
0.183,6.415259,0.000000,0,0,4.558242,6.266098,14.210957,6.251204,12.097036,6.488554,1,0,15.640737,5.330631,6.725965,9.697779,0.00001,0.08060,3.27764
0.184,6.415564,0.000000,0,0,4.515600,6.270984,14.253349,6.251225,12.087957,6.490204,1,0,15.629811,5.331727,6.729211,9.697343,0.00002,0.10823,3.27734
0.185,6.415730,0.000000,0,0,4.453120,6.275697,14.296243,6.251336,12.078510,6.491898,1,0,15.618944,5.332913,6.732493,9.696775,0.00016,0.09698,3.27713
0.186,6.415696,0.000000,0,0,4.349627,6.280052,14.340172,6.251631,12.068302,6.493656,1,0,15.608197,5.334286,6.735848,9.695935,0.00028,0.09758,3.27713
0.187,6.415533,0.000000,0,0,4.246133,6.284407,14.384100,6.251925,12.058094,6.495464,1,0,15.597449,5.335658,6.739202,9.695095,-0.00014,0.10206,3.27713
0.188,6.415181,0.000000,0,0,4.142639,6.288763,14.428028,6.252220,12.047886,6.497345,1,0,15.586702,5.337030,6.742557,9.694256,0.00002,0.12174,3.27713
0.189,6.414695,0.000000,0,0,4.018686,6.293292,14.472433,6.252482,12.037641,6.499271,1,0,15.575929,5.338228,6.746064,9.692929,0.00014,0.09877,3.27713
0.190,6.414011,0.000000,0,0,3.852434,6.298181,14.517822,6.252677,12.027319,6.501260,1,0,15.565101,5.339064,6.749887,9.690599,0.00016,0.07650,3.27713
0.191,6.413197,0.000000,0,0,3.686182,6.303071,14.563211,6.252872,12.016997,6.503264,1,0,15.554274,5.339900,6.753709,9.688269,-0.00013,0.09222,3.27701
0.192,6.412194,0.000000,0,0,3.519930,6.307960,14.608601,6.253067,12.006677,6.505289,1,0,15.543446,5.340735,6.757531,9.685938,-0.00013,0.10695,3.27663
0.193,6.411059,0.000000,0,0,3.340345,6.312003,14.654204,6.253252,11.996395,6.507311,1,0,15.532641,5.341646,6.761421,9.683369,0.00001,0.10325,3.27658
0.194,6.409731,0.000000,0,0,3.133197,6.314297,14.700249,6.253417,11.986198,6.509328,1,0,15.521886,5.342710,6.765451,9.680305,-0.00001,0.08247,3.27727
0.195,6.408232,0.000000,0,0,2.926048,6.316591,14.746293,6.253581,11.976002,6.511405,1,0,15.511130,5.343775,6.769481,9.677241,0.00002,0.08944,3.27760
0.196,6.406482,0.000000,0,0,2.718900,6.318885,14.792337,6.253746,11.965805,6.513570,1,0,15.500375,5.344839,6.773510,9.674178,-0.00013,0.11264,3.27714
0.197,6.404514,0.000000,0,0,2.515850,6.321176,14.838595,6.253908,11.955599,6.515851,1,0,15.489592,5.345894,6.777804,9.670877,-0.00001,0.10818,3.27673
0.198,6.402225,0.000000,0,0,2.321273,6.323462,14.885298,6.254068,11.945371,6.518304,1,0,15.478750,5.346930,6.782643,9.667088,0.00000,0.09466,3.27642
0.199,6.399691,0.000000,0,0,2.126696,6.325749,14.931999,6.254228,11.935143,6.520792,1,0,15.467908,5.347965,6.787482,9.663298,-0.00016,0.09534,3.27629
0.200,6.396799,0.000000,0,0,1.932119,6.328035,14.978702,6.254387,11.924915,6.523332,1,0,15.457067,5.349001,6.792322,9.659508,-0.00002,0.10152,3.27652
0.201,6.393651,0.000000,0,0,1.747667,6.329959,15.025428,6.254534,11.914555,6.525813,1,0,15.446273,5.350072,6.797071,9.655263,0.00013,0.08695,3.27670
0.202,6.390131,0.000000,0,0,1.584149,6.331136,15.072205,6.254653,11.903916,6.528207,1,0,15.435576,5.351218,6.801635,9.650081,0.00000,0.09004,3.27677
0.203,6.386345,0.000000,0,0,1.420632,6.332312,15.118981,6.254771,11.893279,6.530561,1,0,15.424881,5.352364,6.806200,9.644897,-0.00014,0.11865,3.27697
0.204,6.382174,0.000000,0,0,1.257114,6.333488,15.165758,6.254889,11.882641,6.532857,1,0,15.414185,5.353510,6.810764,9.639715,-0.00014,0.10569,3.27743
0.205,6.377742,0.000000,0,0,1.112586,6.334517,15.212409,6.254999,11.872022,6.535153,1,0,15.403454,5.354555,6.815296,9.634286,0.00015,0.09648,3.27755
0.206,6.372930,0.000000,0,0,1.007319,6.335241,15.258799,6.255091,11.861439,6.537450,1,0,15.392652,5.355394,6.819764,9.628345,0.00000,0.09622,3.27694
0.207,6.367886,0.000000,0,0,0.902052,6.335966,15.305189,6.255183,11.850857,6.539733,1,0,15.381849,5.356232,6.824231,9.622406,0.00030,0.11288,3.27638
0.208,6.362503,0.000000,0,0,0.796785,6.336690,15.351579,6.255274,11.840275,6.541999,1,0,15.371047,5.357071,6.828699,9.616467,0.00003,0.08358,3.27592
0.209,6.356918,0.000000,0,0,0.691390,6.337276,15.384701,6.255345,11.829797,6.544225,1,0,15.360185,5.357845,6.833051,9.610333,0.00015,0.08333,3.27589
0.210,6.351039,0.000000,0,0,0.585728,6.337574,15.390391,6.255373,11.819535,6.546391,1,0,15.349201,5.358488,6.837165,9.603801,0.00000,0.10745,3.27681
0.211,6.344990,0.000000,0,0,0.480067,6.337872,15.396082,6.255400,11.809274,6.548486,1,0,15.338218,5.359130,6.841280,9.597268,-0.00028,0.10836,3.27734
0.212,6.338695,0.000000,0,0,0.374405,6.338171,15.401772,6.255428,11.799012,6.550476,1,0,15.327234,5.359772,6.845394,9.590736,0.00000,0.10121,3.27703
0.213,6.332294,0.000000,0,0,0.263002,6.338566,15.417217,6.255312,11.788666,6.552363,1,0,15.316193,5.360366,6.849327,9.583737,0.00000,0.12081,3.27678
0.214,6.325743,0.000000,0,0,0.139730,6.339164,15.452827,6.254902,11.778142,6.554101,1,0,15.305031,5.360861,6.852886,9.575773,0.00001,0.11065,3.27662
0.215,6.319164,0.000000,0,0,0.016457,6.339762,15.488437,6.254492,11.767619,6.555716,1,0,15.293869,5.361355,6.856445,9.567809,-0.00013,0.08896,3.27647
0.216,6.312545,0.000000,0,0,-0.106815,6.340360,15.524047,6.254082,11.757095,6.557150,1,0,15.282707,5.361850,6.860004,9.559845,0.00002,0.10444,3.27632
0.217,6.305936,0.000000,0,0,-0.249886,6.340700,15.558015,6.253652,11.746477,6.558462,1,0,15.271448,5.362342,6.863254,9.551311,0.00015,0.10410,3.27634
0.218,6.299338,0.000000,0,0,-0.433890,6.340508,15.588588,6.253182,11.735662,6.559593,1,0,15.259989,5.362831,6.865867,9.541598,0.00000,0.09827,3.27672
0.219,6.292758,0.000000,0,0,-0.617895,6.340315,15.619160,6.252712,11.724848,6.560679,1,0,15.248529,5.363319,6.868480,9.531885,0.00028,0.09320,3.27693
0.220,6.286205,0.000000,0,0,-0.801899,6.340123,15.649733,6.252242,11.714033,6.561699,1,0,15.237071,5.363807,6.871093,9.522172,0.00013,0.11920,3.27678
0.221,6.279698,0.000000,0,0,-0.994265,6.339572,15.678939,6.251809,11.703041,6.562753,1,0,15.225616,5.364282,6.873693,9.511975,-0.00014,0.09958,3.27679
0.222,6.273260,0.000000,0,0,-1.203917,6.338282,15.705320,6.251452,11.691682,6.563855,1,0,15.214169,5.364730,6.876265,9.500779,-0.00017,0.09326,3.27717
0.223,6.266895,0.000000,0,0,-1.413569,6.336992,15.731702,6.251096,11.680324,6.564961,1,0,15.202722,5.365178,6.878838,9.489583,-0.00002,0.10472,3.27722
0.224,6.260637,0.000000,0,0,-1.623221,6.335702,15.758082,6.250740,11.668964,6.566075,1,0,15.191275,5.365625,6.881410,9.478387,0.00013,0.10103,3.27653
0.225,6.254444,0.000000,0,0,-1.837509,6.334104,15.782590,6.250460,11.657587,6.567144,1,0,15.179854,5.366049,6.883796,9.466577,-0.00001,0.08057,3.27623
0.226,6.248345,0.000000,0,0,-2.061384,6.331868,15.803223,6.250339,11.646173,6.568150,1,0,15.168491,5.366425,6.885797,9.453498,-0.00001,0.09272,3.27676
0.227,6.242293,0.000000,0,0,-2.285259,6.329632,15.823855,6.250217,11.634759,6.569105,1,0,15.157127,5.366799,6.887797,9.440419,0.00016,0.12238,3.27711
0.228,6.236309,0.000000,0,0,-2.509134,6.327397,15.844488,6.250096,11.623345,6.569989,1,0,15.145763,5.367175,6.889798,9.427340,0.00029,0.10177,3.27703
0.229,6.230378,0.000000,0,0,-2.712609,6.324688,15.863172,6.249990,11.611849,6.570821,1,0,15.134532,5.367549,6.891581,9.413216,0.00001,0.08921,3.27698
0.230,6.224527,0.000000,0,0,-2.873907,6.321002,15.877825,6.249918,11.600183,6.571579,1,0,15.123572,5.367922,6.892915,9.396930,-0.00001,0.10391,3.27698
0.231,6.218742,0.000000,0,0,-3.035204,6.317317,15.892479,6.249846,11.588517,6.572241,1,0,15.112613,5.368295,6.894250,9.380644,0.00029,0.09528,3.27698
0.232,6.213054,0.000000,0,0,-3.196502,6.313631,15.907132,6.249773,11.576851,6.572764,1,0,15.101653,5.368669,6.895584,9.364359,0.00029,0.08778,3.27698
0.233,6.207422,0.000000,0,0,-3.335701,6.310026,15.920308,6.249641,11.565163,6.573157,1,0,15.090693,5.369009,6.896624,9.347117,0.00001,0.11400,3.27693
0.234,6.201874,0.000000,0,0,-3.429214,6.306588,15.930430,6.249384,11.553430,6.573358,1,0,15.079729,5.369285,6.897056,9.327901,-0.00015,0.11300,3.27678
0.235,6.196379,0.000000,0,0,-3.522726,6.303149,15.940552,6.249128,11.541697,6.573473,1,0,15.068766,5.369560,6.897488,9.308684,0.00013,0.09171,3.27682
0.236,6.190962,0.000000,0,0,-3.616238,6.299711,15.950674,6.248871,11.529963,6.573464,1,0,15.057801,5.369835,6.897920,9.289467,0.00001,0.09444,3.27727
0.237,6.185628,0.000000,0,0,-3.684471,6.295924,15.959643,6.248526,11.518387,6.573427,1,0,15.046929,5.369986,6.898311,9.269598,0.00002,0.12160,3.27761
0.238,6.180418,0.000000,0,0,-3.700437,6.291418,15.966231,6.247999,11.507133,6.573350,1,0,15.036245,5.369877,6.898619,9.248380,0.00001,0.11190,3.27769
0.239,6.175330,0.000000,0,0,-3.716404,6.286911,15.972818,6.247471,11.495880,6.573248,1,0,15.025562,5.369769,6.898927,9.227161,0.00001,0.08068,3.27760
0.240,6.170422,0.000000,0,0,-3.732370,6.282404,15.979406,6.246944,11.484626,6.573111,1,0,15.014878,5.369660,6.899235,9.205944,0.00031,0.08356,3.27714
0.241,6.165652,0.000000,0,0,-3.731207,6.278221,15.985439,6.246482,11.473222,6.572943,1,0,15.004157,5.369428,6.899397,9.184258,0.00029,0.10633,3.27675
0.242,6.161086,0.000000,0,0,-3.694627,6.274705,15.990324,6.246157,11.461505,6.572731,1,0,14.993356,5.368940,6.899256,9.161605,0.00027,0.10273,3.27652
0.243,6.156671,0.000000,0,0,-3.658047,6.271190,15.995210,6.245832,11.449789,6.572503,1,0,14.982555,5.368452,6.899115,9.138951,-0.00001,0.09730,3.27642
0.244,6.152479,0.000000,0,0,-3.621467,6.267674,16.000095,6.245507,11.438072,6.572252,1,0,14.971754,5.367964,6.898973,9.116299,0.00001,0.11428,3.27657
0.245,6.148463,0.000000,0,0,-3.577543,6.264105,16.004541,6.245208,11.426356,6.572000,1,0,14.961013,5.367473,6.898774,9.093854,0.00013,0.11913,3.27665
0.246,6.144705,0.000000,0,0,-3.518435,6.260427,16.008085,6.244964,11.414639,6.571744,1,0,14.950395,5.366975,6.898454,9.071842,0.00000,0.09018,3.27657
0.247,6.141139,0.000000,0,0,-3.459327,6.256750,16.011627,6.244720,11.402924,6.571468,1,0,14.939776,5.366477,6.898134,9.049829,-0.00001,0.08694,3.27659
0.248,6.137853,0.000000,0,0,-3.400219,6.253072,16.015169,6.244477,11.391207,6.571165,1,0,14.929158,5.365979,6.897814,9.027818,-0.00013,0.10099,3.27682
0.249,6.134749,0.000000,0,0,-3.338135,6.249637,16.018368,6.244223,11.379265,6.570830,1,0,14.918574,5.365444,6.897468,9.006206,0.00014,0.10780,3.27691
0.250,6.131912,0.000000,0,0,-3.269895,6.246704,16.020851,6.243948,11.366855,6.570452,1,0,14.908059,5.364831,6.897067,8.985419,0.00029,0.07940,3.27668
0.251,6.129240,0.000000,0,0,-3.201655,6.243772,16.023336,6.243672,11.354445,6.570103,1,0,14.897545,5.364219,6.896666,8.964634,0.00001,0.07546,3.27676
0.252,6.126808,0.000000,0,0,-3.133415,6.240839,16.025822,6.243397,11.342035,6.569799,1,0,14.887030,5.363607,6.896265,8.943848,-0.00014,0.12181,3.27752
0.253,6.124516,0.000000,0,0,-3.068106,6.237798,16.028185,6.243171,11.329275,6.569562,1,0,14.876501,5.363042,6.895861,8.923326,-0.00015,0.11087,3.27790
0.254,6.122428,0.000000,0,0,-3.008856,6.234534,16.030298,6.243046,11.315791,6.569423,1,0,14.865943,5.362578,6.895447,8.903352,-0.00015,0.09189,3.27744
0.255,6.120444,0.000000,0,0,-2.949607,6.231269,16.032410,6.242922,11.302308,6.569187,1,0,14.855385,5.362113,6.895034,8.883376,-0.00001,0.08587,3.27720
0.256,6.118611,0.000000,0,0,-2.890357,6.228005,16.034523,6.242798,11.288824,6.568809,1,0,14.844828,5.361649,6.894621,8.863401,0.00028,0.10373,3.27743
0.257,6.116849,0.000000,0,0,-2.831477,6.225014,16.036535,6.242639,11.275294,6.568181,1,0,14.834201,5.361188,6.893691,8.843793,0.00000,0.09419,3.27754
0.258,6.115191,0.000000,0,0,-2.773360,6.222588,16.038343,6.242410,11.261668,6.567190,1,0,14.823432,5.360737,6.891694,8.824944,0.00016,0.08934,3.27739
0.259,6.113593,0.000000,0,0,-2.715243,6.220161,16.040150,6.242181,11.248042,6.566106,1,0,14.812664,5.360287,6.889697,8.806093,-0.00013,0.11724,3.27719
0.260,6.112079,0.000000,0,0,-2.657126,6.217735,16.041958,6.241952,11.234415,6.564888,1,0,14.801895,5.359836,6.887699,8.787244,-0.00015,0.10476,3.27688
0.261,6.110609,0.000000,0,0,-2.603139,6.215208,16.044001,6.241740,11.220816,6.563767,1,0,14.791189,5.359392,6.885804,8.768958,0.00015,0.09916,3.27684
0.262,6.109200,0.000000,0,0,-2.557690,6.212474,16.046524,6.241564,11.207271,6.562788,1,0,14.780612,5.358962,6.884121,8.751838,0.00013,0.10308,3.27738
0.263,6.107802,0.000000,0,0,-2.512242,6.209740,16.049049,6.241388,11.193727,6.561846,1,0,14.770035,5.358532,6.882437,8.734717,0.00029,0.11659,3.27762
0.264,6.106421,0.000000,0,0,-2.466793,6.207006,16.051575,6.241211,11.180182,6.560959,1,0,14.759458,5.358103,6.880754,8.717597,0.00015,0.08315,3.27724
0.265,6.105030,0.000000,0,0,-2.424791,6.204472,16.054327,6.240988,11.166437,6.560005,1,0,14.748932,5.357760,6.878989,8.700988,0.00031,0.07775,3.27683
0.266,6.103623,0.000000,0,0,-2.389915,6.202350,16.057549,6.240667,11.152278,6.558953,1,0,14.738513,5.357597,6.877056,8.685433,0.00015,0.10234,3.27638
0.267,6.102211,0.000000,0,0,-2.355039,6.200228,16.060772,6.240345,11.138119,6.557845,1,0,14.728095,5.357434,6.875124,8.669879,0.00014,0.10164,3.27621
0.268,6.100790,0.000000,0,0,-2.320163,6.198106,16.063993,6.240024,11.123960,6.556654,1,0,14.717676,5.357271,6.873191,8.654325,-0.00013,0.09624,3.27666
0.269,6.099365,0.000000,0,0,-2.293616,6.195950,16.067518,6.239734,11.109769,6.555433,1,0,14.707310,5.357126,6.871075,8.639426,0.00043,0.10353,3.27698
0.270,6.097936,0.000000,0,0,-2.284291,6.193720,16.071665,6.239507,11.095512,6.554168,1,0,14.697052,5.357017,6.868579,8.625884,-0.00015,0.11844,3.27698
0.271,6.096493,0.000000,0,0,-2.274965,6.191490,16.075811,6.239281,11.081255,6.552831,1,0,14.686793,5.356907,6.866084,8.612343,0.00001,0.09794,3.27688
0.272,6.095029,0.000000,0,0,-2.265639,6.189260,16.079958,6.239055,11.066998,6.551388,1,0,14.676536,5.356798,6.863589,8.598801,-0.00015,0.09417,3.27658
0.273,6.093547,0.000000,0,0,-2.260824,6.187077,16.084385,6.238996,11.052747,6.549834,1,0,14.666279,5.356705,6.860653,8.586455,0.00001,0.11148,3.27639
0.274,6.092041,0.000000,0,0,-2.265334,6.184986,16.089390,6.239284,11.038506,6.548117,1,0,14.656026,5.356645,6.856806,8.576580,0.00028,0.08709,3.27647
0.275,6.090530,0.000000,0,0,-2.269844,6.182896,16.094397,6.239572,11.024264,6.546352,1,0,14.645773,5.356585,6.852960,8.566706,0.00001,0.08253,3.27659
0.276,6.089012,0.000000,0,0,-2.274354,6.180806,16.099403,6.239859,11.010023,6.544520,1,0,14.635519,5.356525,6.849113,8.556831,0.00015,0.10546,3.27682
0.277,6.087488,0.000000,0,0,-2.280577,6.178604,16.104689,6.240131,10.995916,6.542691,1,0,14.625247,5.356458,6.845129,8.548436,-0.00028,0.10378,3.27693
0.278,6.085957,0.000000,0,0,-2.290339,6.176174,16.110554,6.240369,10.982088,6.540868,1,0,14.614933,5.356378,6.840865,8.543099,0.00015,0.08091,3.27678
0.279,6.084404,0.000000,0,0,-2.300102,6.173743,16.116419,6.240608,10.968261,6.538902,1,0,14.604620,5.356297,6.836599,8.537763,-0.00002,0.10340,3.27679
0.280,6.082819,0.000000,0,0,-2.309865,6.171312,16.122284,6.240846,10.954432,6.536727,1,0,14.594307,5.356216,6.832335,8.532426,0.00014,0.11899,3.27717
0.281,6.081208,0.000000,0,0,-2.315439,6.168920,16.128109,6.241067,10.940709,6.534312,1,0,14.583875,5.356155,6.827711,8.528325,0.00014,0.10238,3.27712
0.282,6.079558,0.000000,0,0,-2.312355,6.166606,16.133850,6.241252,10.927203,6.531546,1,0,14.573197,5.356137,6.822347,8.526781,0.00015,0.09021,3.27613
0.283,6.077899,0.000000,0,0,-2.309270,6.164293,16.139591,6.241438,10.913697,6.528911,1,0,14.562521,5.356119,6.816983,8.525236,-0.00013,0.10883,3.27574
0.284,6.076227,0.000000,0,0,-2.306186,6.161979,16.145332,6.241623,10.900190,6.526471,1,0,14.551844,5.356100,6.811619,8.523692,-0.00013,0.08799,3.27666
0.285,6.074561,0.000000,0,0,-2.299617,6.159586,16.150991,6.241802,10.886693,6.524531,1,0,14.541148,5.356133,6.807370,8.524692,0.00000,0.08263,3.27740
0.286,6.072903,0.000000,0,0,-2.285843,6.157029,16.156481,6.241969,10.873213,6.523323,1,0,14.530416,5.356269,6.805427,8.530952,0.00000,0.12411,3.27778
0.287,6.071251,0.000000,0,0,-2.272069,6.154471,16.161970,6.242136,10.859734,5.198516,1,0,14.519685,5.356406,6.803484,8.537212,0.00000,0.11204,3.27797
0.288,6.069608,0.000000,0,0,-2.258296,6.151913,16.167459,6.242302,10.846253,1.937214,1,1,14.508953,5.356543,6.801541,8.543473,0.00014,0.09177,3.27774
0.289,6.067976,0.000000,0,0,-2.242038,6.149525,16.172911,6.242516,10.832809,0.000000,0,0,14.498198,5.356736,6.799387,8.550259,-0.00014,0.08718,3.27764
0.290,6.066362,0.000000,0,0,-2.220642,6.147485,16.178282,6.242826,10.819441,0.000000,0,0,14.487392,5.357042,6.796798,8.558130,-0.00044,0.10927,3.27779
0.291,6.064784,0.000000,0,0,-2.199246,6.145446,16.183655,6.243136,10.806073,0.000000,0,0,14.476588,5.357349,6.794209,8.566002,0.00029,0.09455,3.27782
0.292,6.063257,0.000000,0,0,-2.177851,6.143407,16.189026,6.243446,10.792705,0.000000,0,0,14.465783,5.357656,6.791620,8.573874,0.00013,0.08473,3.27759
0.293,6.061789,0.000000,0,0,-2.156440,6.141378,16.194210,6.243823,10.779380,0.000000,0,0,14.455045,5.357928,6.788546,8.582352,0.00000,0.11107,3.27744
0.294,6.060404,0.000000,0,0,-2.134997,6.139373,16.199009,6.244339,10.766147,0.000000,0,0,14.444444,5.358129,6.784471,8.592086,0.00000,0.10101,3.27744
0.295,6.059093,0.000000,0,0,-2.113554,6.137367,16.203808,6.244855,10.752913,0.000000,0,0,14.433842,5.358329,6.780395,8.601820,0.00000,0.09681,3.27736
0.296,6.057888,0.000000,0,0,-2.092111,6.135362,16.208607,6.245371,10.739679,0.000000,0,0,14.423241,5.358529,6.776320,8.611554,0.00001,0.09204,3.27713
