"Time","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.213,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.797623,125.438339,99.712921,103.951408,5.005752,5.960526,3.109597,5.808299,14.518535,5.253891,16.334831,6.821460,0,4.757387,10.434461,0.000000,16.276707,6.771705,13.242273,8.295983,16.486288,8.257050,10.590566,8.740436,10.344937,9.246249,10.893064,8.875678,12.477516,10.143427,13.057080,9.998394,13.975639,0,-0.01813,0.00468,-0.01978,-0.01404,0.00710,-0.01255,0.00511,-0.00639,-1.48052,0.09486,3.27763
1.214,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.319794,126.034866,98.740723,103.166031,5.003839,5.961818,3.055071,5.811500,14.517713,5.253754,16.324261,6.824982,0,4.752737,10.435930,0.000000,16.316544,6.771190,13.231060,8.293504,16.476181,8.261881,10.584794,8.750054,10.351375,9.247402,10.906984,8.870594,12.492215,10.144718,13.058849,9.997896,13.976335,0,-0.01869,0.01055,-0.02088,-0.01393,0.00856,-0.01162,-0.02666,0.00081,-1.48073,0.10970,3.27672
1.215,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.841957,126.631393,97.768524,102.380646,4.062148,5.962583,3.000546,5.814700,14.516891,5.253617,16.313690,6.828504,0,4.748087,10.437399,0.000000,16.356380,6.770675,13.219848,8.291023,16.466074,8.266713,10.579022,8.759673,10.357812,9.248556,10.920905,8.865511,12.506914,10.146010,13.060619,9.997397,13.977030,0,-0.01738,0.00267,-0.02154,-0.01256,0.00779,-0.01394,0.00262,-0.00156,-1.48106,0.10010,3.27615
1.216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.364128,127.227913,96.796318,101.595268,1.560825,5.962474,2.946020,5.817901,14.516068,5.253479,16.303120,6.832025,0,4.743437,10.438869,0.000000,16.396217,6.770160,13.208634,8.288543,16.455965,8.271545,10.573251,8.769292,10.364249,9.249710,10.934826,8.860427,12.521613,10.147302,13.062388,9.996899,13.977725,0,-0.01595,0.00506,-0.01951,-0.01458,0.00894,-0.01190,0.00606,0.00844,-1.47979,0.08855,3.27645
1.217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.960144,127.695030,95.758614,100.831429,0.000000,5.961927,2.878979,5.821005,14.515308,5.253425,16.292444,6.834707,0,4.737438,10.441443,0.000000,16.434441,6.769514,13.197214,8.286084,16.446672,8.275857,10.568452,8.779183,10.371414,9.251734,10.950334,8.855029,12.537665,10.148664,13.063882,9.996305,13.978578,0,-0.01190,-0.00043,-0.02070,-0.01537,0.00780,-0.01266,0.00554,0.00015,-1.47944,0.07949,3.27676
1.218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.733475,127.851387,94.563591,100.119324,0.000000,5.960654,2.781886,5.823880,14.514699,5.253567,16.281515,6.835375,0,4.728197,10.446674,0.000000,16.468782,6.768551,13.185296,8.283679,16.439339,8.278918,10.565989,8.789727,10.380328,9.255848,10.969653,8.848877,12.556965,10.150198,13.064712,9.995480,13.979809,0,-0.01904,0.00303,-0.02068,-0.01321,0.00826,-0.01229,0.00403,0.00285,-1.47897,0.10054,3.27706
1.219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110.506813,128.007736,93.368576,99.407211,0.000000,5.958964,2.684792,5.826755,14.514091,5.253710,16.270586,6.836042,0,4.718956,10.451904,0.000000,16.503124,6.767589,13.173378,8.281273,16.432005,8.281980,10.563527,8.800272,10.389243,9.259962,10.988974,8.842725,12.576264,10.151732,13.065542,9.994656,13.981041,0,-0.01624,0.00465,-0.02084,-0.01374,0.00747,-0.01210,0.00463,0.00132,-1.47790,0.11302,3.27711
1.220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.280151,128.164093,92.173553,98.695107,0.000000,5.956581,2.587698,5.829630,14.513481,5.253853,16.259657,6.836709,0,4.709714,10.457135,0.000000,16.537466,6.766627,13.161460,8.278868,16.424671,8.285041,10.561066,8.810816,10.398157,9.264075,11.008293,8.836573,12.595565,10.153266,13.066372,9.993831,13.982272,0,-0.01756,0.00402,-0.02150,-0.01411,0.00880,-0.01212,0.00345,0.00198,-1.47930,0.10059,3.27650
1.221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.361717,128.065018,91.075233,98.083786,0.000000,5.953794,2.481420,5.832345,14.512474,5.254045,16.248774,6.836880,0,4.699078,10.464160,0.000000,16.571098,6.765781,13.149812,8.276398,16.417540,8.288124,10.559519,8.821682,10.408490,9.270972,11.030074,8.831464,12.613111,10.154447,13.067069,9.993592,13.983953,0,-0.01627,0.00466,-0.02034,-0.01422,0.00862,-0.01309,-0.01173,0.00848,-1.47941,0.07472,3.27611
1.222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.183441,127.352577,90.209114,97.714500,0.000000,5.950334,2.353083,5.834675,14.510512,5.254359,16.237999,6.835859,0,4.685090,10.475494,0.000000,16.603022,6.765215,13.138811,8.273772,16.410896,8.291259,10.560171,8.833319,10.422230,9.284549,11.057764,8.828859,12.626448,10.154779,13.067445,9.994759,13.986711,0,-0.01993,0.00321,-0.02104,-0.01351,0.00820,-0.01346,0.01349,0.01197,-1.47902,0.08105,3.27626
1.223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.005173,126.640144,89.342987,97.345215,0.000000,5.946536,2.224747,5.837005,14.508550,5.254672,16.227224,6.834838,0,4.671102,10.486829,0.000000,16.634947,6.764649,13.127810,8.271147,16.404253,8.294394,10.560823,8.844956,10.435969,9.298126,11.085454,8.826255,12.639784,10.155111,13.067821,9.995926,13.989468,0,-0.01594,0.00120,-0.01750,-0.01092,0.00858,-0.01194,0.00266,0.00796,-1.47819,0.10659,3.27652
1.224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.826904,125.927704,88.476868,96.975929,0.000000,5.942178,2.096411,5.839336,14.506588,5.254985,16.216450,6.833817,0,4.657115,10.498162,0.000000,16.666870,6.764084,13.116810,8.268521,16.397610,8.297530,10.561476,8.856593,10.449709,9.311704,11.113144,8.823649,12.653121,10.155443,13.068197,9.997092,13.992226,0,-0.02008,0.00201,-0.02119,-0.01484,0.00836,-0.01150,0.00291,0.00260,-1.47775,0.10659,3.27705
1.225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.838631,125.017624,87.676468,96.632561,0.000000,5.937565,1.962955,5.841521,14.504555,5.255119,16.205738,6.832494,0,4.642208,10.511781,0.000000,16.697403,6.763504,13.105890,8.266321,16.390247,8.302155,10.564832,8.867838,10.467577,9.324506,11.135218,8.822115,12.664620,10.156217,13.069581,9.997895,13.994823,0,-0.01682,0.00265,-0.02047,-0.01053,0.00901,-0.01233,0.01262,0.00220,-1.47748,0.09492,3.27744
1.226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.306595,123.632927,87.033890,96.351440,0.000000,5.932528,1.817207,5.843357,14.502351,5.254824,16.195173,6.830446,0,4.625095,10.530883,0.000000,16.724594,6.762888,13.095165,8.265143,16.381155,8.310360,10.574678,8.878139,10.495358,9.335446,11.143802,8.823148,12.671707,10.158049,13.073386,9.997826,13.997033,0,-0.01700,0.00503,-0.01938,-0.01086,0.00858,-0.01205,0.00853,0.00510,-1.47468,0.09001,3.27744
1.227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.774567,122.248238,86.391312,96.070328,0.000000,5.927313,1.671459,5.845193,14.500148,5.254529,16.184608,6.828397,0,4.607983,10.549986,0.000000,16.751783,6.762273,13.084440,8.263965,16.372065,8.318564,10.584525,8.888442,10.523141,9.346387,11.152387,8.824182,12.678794,10.159881,13.077190,9.997755,13.999245,0,-0.01578,0.00426,-0.02057,-0.01523,0.00784,-0.01293,0.00508,0.00284,-1.47293,0.11959,3.27726
1.228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.242538,120.863548,85.748726,95.789207,0.000000,5.921806,1.525711,5.847029,14.497944,5.254234,16.174044,6.826349,0,4.590870,10.569088,0.000000,16.778975,6.761657,13.073715,8.262787,16.362972,8.326768,10.594372,8.898744,10.550922,9.357327,11.160972,8.825214,12.685882,10.161713,13.080996,9.997685,14.001455,0,-0.01886,0.00157,-0.01989,-0.01963,0.00844,-0.01236,0.00438,0.00444,-1.47371,0.09258,3.27665
1.229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.163467,119.193832,85.052429,95.507851,0.000000,5.916184,1.380084,5.848651,14.496347,5.253832,16.163427,6.824125,0,4.573094,10.590419,0.000000,16.805077,6.761013,13.062836,8.261698,16.352926,8.333271,10.604736,8.907574,10.577594,9.369138,11.171097,8.826127,12.692916,10.163923,13.084626,9.998502,14.002954,0,-0.01666,0.00150,-0.02217,-0.01243,0.00757,-0.01259,0.00514,-0.00081,-1.47047,0.07381,3.27626
1.230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.172089,116.839668,84.227127,95.225937,0.000000,5.910370,1.234748,5.849756,14.496209,5.253176,16.152683,6.821482,0,4.553725,10.617099,0.000000,16.828571,6.760299,13.051586,8.260820,16.340584,8.335687,10.616343,8.912868,10.601597,9.383039,11.184923,8.826749,12.699825,10.167045,13.087836,10.001445,14.002741,0,-0.01828,-0.00724,-0.01780,-0.01157,0.00865,-0.01223,0.00573,-0.00592,-1.46783,0.07397,3.27641
1.231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.180725,114.485497,83.401825,94.944023,0.000000,5.904426,1.089412,5.850862,14.496071,5.252520,16.141937,6.818839,0,4.534356,10.643778,0.000000,16.852064,6.759585,13.040338,8.259944,16.328241,8.338103,10.627950,8.918160,10.625601,9.396939,11.198750,8.827372,12.706734,10.170166,13.091046,10.004389,14.002527,0,-0.01670,0.00779,-0.01985,-0.01357,0.00765,-0.01239,0.00359,0.00968,-1.45711,0.12199,3.27656
1.232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.189362,112.131332,82.576530,94.662109,0.000000,5.898265,0.944076,5.851968,14.495933,5.251864,16.131193,6.816195,0,4.514987,10.670458,0.000000,16.875557,6.758872,13.029088,8.259067,16.315899,8.340519,10.639556,8.923454,10.649604,9.410840,11.212576,8.827993,12.713643,10.173287,13.094256,10.007333,14.002315,0,-0.01813,0.00832,-0.01698,-0.00942,0.00860,-0.01345,0.02513,0.01418,-1.45905,0.11969,3.27672
1.233,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,146.142715,109.568436,81.825340,94.370529,0.000000,5.891963,0.799419,5.852869,14.494802,5.251246,16.120518,6.812978,0,4.495602,10.698221,0.000000,16.897987,6.758206,13.017804,8.258460,16.303684,8.346404,10.649652,8.927969,10.678132,9.426913,11.227762,8.829292,12.719612,10.175977,13.095811,10.009275,14.001440,0,-0.01815,0.00263,-0.02030,-0.02275,0.00872,-0.01235,0.00069,0.00621,-1.45399,0.09939,3.27685
1.234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.963348,106.504303,81.252136,94.055748,0.000000,5.885428,0.656393,5.853277,14.491289,5.250721,16.110006,6.808381,0,4.476177,10.728586,0.000000,16.917866,6.757657,13.006440,8.258502,16.291777,8.360617,10.656126,8.930613,10.717524,9.448200,11.246217,8.832215,12.723325,10.177627,13.093391,10.008814,13.998979,0,-0.01724,-0.00918,-0.02027,-0.01126,0.00831,-0.01236,0.00253,-0.01395,-1.44515,0.07554,3.27692
1.235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.783981,103.440170,80.678925,93.740959,0.000000,5.878858,0.513366,5.853685,14.487775,5.250196,16.099495,6.803784,0,4.456752,10.758950,0.000000,16.937746,6.757107,12.995075,8.258543,16.279869,8.374830,10.662599,8.933255,10.756915,9.469488,11.264670,8.835138,12.727036,10.179277,13.090972,10.008352,13.996516,0,-0.01771,-0.00181,-0.01960,-0.01133,0.00864,-0.01215,0.00313,0.00633,-1.43773,0.08958,3.27698
1.236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.604614,100.376030,80.105713,93.426178,0.000000,5.872228,0.370340,5.854094,14.484262,5.249671,16.088985,6.799188,0,4.437327,10.789315,0.000000,16.957624,6.756557,12.983710,8.258585,16.267962,8.389043,10.669071,8.935899,10.796307,9.490776,11.283125,8.838060,12.730749,10.180927,13.088552,10.007892,13.994055,0,-0.01808,0.00081,-0.02515,-0.01351,0.00939,-0.01259,0.00441,0.00167,-1.42389,0.10517,3.27698
1.237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.424683,97.133270,79.656799,93.168411,0.000000,5.865679,0.232215,5.854352,14.482113,5.249281,16.078531,6.794439,0,4.418082,10.819827,0.000000,16.976694,6.756030,12.972419,8.258593,16.256405,8.401157,10.689408,8.938816,10.836497,9.514462,11.296979,8.841331,12.733970,10.183849,13.087017,10.008050,13.992434,0,-0.01661,0.00582,-0.02009,-0.01070,0.00817,-0.01330,0.00591,0.00214,-1.42481,0.09998,3.27700
1.238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.842041,93.461548,79.506363,93.047569,0.000000,5.859262,0.105861,5.854247,14.483241,5.249218,16.068220,6.789323,0,4.399270,10.850691,0.000000,16.993818,6.755555,12.961302,8.258518,16.245691,8.408231,10.743037,8.942392,10.878607,9.543909,11.299789,8.845439,12.736010,10.189824,13.087606,10.009699,13.992831,0,-0.01868,0.01898,-0.01907,-0.01334,0.00827,-0.01327,0.00380,0.00132,-1.41698,0.09181,3.27708
1.239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.259415,89.789825,79.355919,92.926720,0.000000,5.852939,-0.020494,5.854143,14.484369,5.249154,16.057907,6.784207,0,4.380457,10.881555,0.000000,17.010942,6.755081,12.950185,8.258444,16.234978,8.415304,10.796666,8.945968,10.920717,9.573357,11.302599,8.849546,12.738049,10.195798,13.088196,10.011348,13.993229,0,-0.02560,-0.00750,-0.01995,-0.01397,0.00825,-0.01306,0.00475,0.00260,-1.40826,0.09732,3.27704
1.240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.676773,86.118103,79.205482,92.805878,0.000000,5.846768,-0.146848,5.854039,14.485498,5.249090,16.047594,6.779091,0,4.361645,10.912418,0.000000,17.028067,6.754606,12.939069,8.258369,16.224264,8.422378,10.850296,8.949543,10.962827,9.602803,11.305409,8.853654,12.740088,10.201773,13.088785,10.012997,13.993627,0,-0.01937,0.00060,-0.02088,-0.01717,0.00756,-0.01261,0.00475,0.00031,-1.39697,0.11526,3.27674
1.241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.210876,82.259262,79.008591,92.727562,0.000000,5.840659,-0.271141,5.853895,14.485651,5.249147,16.037348,6.773422,0,4.343025,10.943171,0.000000,17.044380,6.754186,12.928010,8.258308,16.212894,8.420676,10.914744,8.947208,11.005423,9.623375,11.305184,8.857288,12.740867,10.206822,13.089261,10.015016,13.993380,0,-0.01031,-0.00867,-0.01904,-0.01152,0.00765,-0.01301,0.00439,0.00330,-1.38440,0.08538,3.27665
1.242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.025314,77.951088,78.700150,92.751373,0.000000,5.834649,-0.390485,5.853656,14.483460,5.249494,16.027262,6.766427,0,4.324868,10.973655,0.000000,17.058746,6.753894,12.917093,8.258280,16.199947,8.397902,11.005174,8.930683,11.049183,9.622634,11.297670,8.859788,12.738614,10.209651,13.089464,10.017924,13.991583,0,-0.01974,0.01201,-0.01907,-0.01284,0.00761,-0.01209,0.00469,0.00329,-1.37220,0.07902,3.27711
1.243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.839752,73.642914,78.391716,92.775185,0.000000,5.828594,-0.509828,5.853417,14.481270,5.249840,16.017174,6.759431,0,4.306711,11.004139,0.000000,17.073114,6.753603,12.906176,8.258250,16.187000,8.375128,11.095603,8.914157,11.092944,9.621892,11.290156,8.862287,12.736362,10.212480,13.089667,10.020832,13.989787,0,-0.01827,0.00463,-0.01871,-0.01402,0.00826,-0.01109,0.00397,0.00326,-1.36299,0.08869,3.27728
1.244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.654175,69.334747,78.083275,92.798996,0.000000,5.822464,-0.629171,5.853178,14.479079,5.250187,16.007086,6.752436,0,4.288554,11.034624,0.000000,17.087482,6.753311,12.895258,8.258222,16.174053,8.352353,11.186032,8.897631,11.136704,9.621151,11.282642,8.864785,12.734109,10.215308,13.089870,10.023740,13.987990,0,-0.01799,0.00265,-0.02029,-0.01189,0.00784,-0.01387,0.01069,0.00285,-1.35172,0.12192,3.27675
1.245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.953552,65.256599,77.670944,92.758705,0.000000,5.816217,-0.744108,5.852642,14.477135,5.250520,15.997031,6.745285,0,4.270984,11.064903,0.000000,17.101192,6.753359,12.884638,8.258448,16.161573,8.337933,11.269691,8.888679,11.182563,9.616386,11.279388,8.866265,12.734641,10.217340,13.091080,10.026525,13.987350,0,-0.01772,0.00471,-0.01713,-0.00568,0.00871,-0.01310,0.01141,0.00299,-1.34172,0.10795,3.27645
1.246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.417404,61.730824,77.009117,92.564507,0.000000,5.809778,-0.848464,5.851392,14.475782,5.250820,15.987052,6.737757,0,4.254826,11.094692,0.000000,17.113321,6.754224,12.874733,8.259290,16.150223,8.343572,11.337086,8.897913,11.233458,9.601961,11.286365,8.865300,12.741859,10.217455,13.094701,10.029015,13.989483,0,-0.01844,-0.00186,-0.02315,-0.01532,0.00759,-0.01204,0.01080,0.00636,-1.33027,0.09265,3.27676
1.247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.881271,58.205051,76.347298,92.370300,0.000000,5.803398,-0.952819,5.850142,14.474430,5.251120,15.977073,6.730230,0,4.238667,11.124481,0.000000,17.125450,6.755089,12.864827,8.260131,16.138872,8.349212,11.404482,8.907147,11.284352,9.587535,11.293341,8.864335,12.749079,10.217571,13.098323,10.031504,13.991616,0,-0.02222,0.00248,-0.01676,-0.01195,0.00814,-0.01270,0.00675,0.00150,-1.30626,0.09256,3.27685
1.248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.345139,54.679279,75.685471,92.176102,0.000000,5.797117,-1.057174,5.848892,14.473077,5.251420,15.967093,6.722703,0,4.222508,11.154270,0.000000,17.137579,6.755954,12.854921,8.260973,16.127522,8.354852,11.471877,8.916382,11.335247,9.573110,11.300317,8.863370,12.756298,10.217687,13.101945,10.033993,13.993751,0,-0.03328,0.00551,-0.02271,-0.01291,0.00803,-0.01176,0.00501,0.00250,-1.29628,0.10367,3.27639
1.249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.399109,51.671280,74.986816,91.953705,0.000000,5.791084,-1.155760,5.847650,14.472430,5.251824,15.957206,6.714929,0,4.207624,11.183750,0.000000,17.149351,6.756880,12.844934,8.261895,16.116343,8.370984,11.532335,8.931970,11.384803,9.561357,11.312120,8.861799,12.766408,10.217737,13.105901,10.036782,13.996265,0,-0.01848,0.00407,-0.02261,-0.01083,0.00889,-0.01223,0.00502,0.00067,-1.28369,0.09088,3.27617
1.250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.468765,49.906651,74.199730,91.663612,0.000000,5.785462,-1.240490,5.846424,14.473476,5.252477,15.947535,6.706563,0,4.195800,11.212492,0.000000,17.160261,6.757956,12.834747,8.263013,16.105574,8.412315,11.576133,8.962816,11.431142,9.556025,11.335514,8.858776,12.783460,10.217628,13.110658,10.040291,13.999696,0,-0.01367,0.00199,-0.01937,-0.01247,0.00934,-0.01161,0.00345,0.00346,-1.26816,0.09856,3.27655
1.251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.538422,48.142017,73.412643,91.373520,0.000000,5.780016,-1.325221,5.845198,14.474523,5.253129,15.937863,6.698197,0,4.183977,11.241233,0.000000,17.171173,6.759031,12.824562,8.264131,16.094805,8.453646,11.619931,8.993663,11.477482,9.550693,11.358909,8.855754,12.800511,10.217520,13.115416,10.043800,14.003127,0,-0.01894,0.00581,-0.02180,-0.01030,0.00828,-0.01173,0.00386,0.00233,-1.25452,0.11955,3.27680
1.252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.608078,46.377388,72.625557,91.083420,0.000000,5.774861,-1.409951,5.843972,14.475569,5.253782,15.928192,6.689831,0,4.172153,11.269974,0.000000,17.182083,6.760107,12.814376,8.265248,16.084036,8.494976,11.663729,9.024509,11.523821,9.545360,11.382302,8.852731,12.817563,10.217411,13.120173,10.047309,14.006558,0,-0.02300,0.00129,-0.01191,-0.00395,0.00958,-0.01308,0.00645,0.00757,-1.24145,0.10723,3.27673
1.253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.264862,45.076298,71.923492,90.846642,0.000000,5.769801,-1.485579,5.842565,14.477079,5.254428,15.918606,6.681226,0,4.162269,11.298404,0.000000,17.192572,6.761418,12.804262,8.266503,16.074142,8.524909,11.703389,9.051018,11.562461,9.550882,11.405047,8.850203,12.832587,10.217492,13.124629,10.049971,14.009416,0,-0.01426,0.00302,-0.02435,-0.01198,0.00891,-0.01248,0.00165,0.00395,-1.22477,0.08956,3.27680
1.254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.930222,44.888344,71.425583,90.737892,0.000000,5.764896,-1.539347,5.840722,14.479702,5.255059,15.909224,6.672045,0,4.157042,11.326088,0.000000,17.202040,6.763296,12.794318,8.268088,16.066349,8.527472,11.733114,9.067109,11.582611,9.582472,11.426230,8.848861,12.842744,10.218029,13.128364,10.050597,14.010896,0,-0.01831,0.02099,-0.01110,-0.00924,0.00870,-0.01278,0.00297,0.00437,-1.19476,0.07234,3.27726
1.255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.595581,44.700390,70.927681,90.629135,0.000000,5.760292,-1.593116,5.838879,14.482325,5.255690,15.899840,6.662865,0,4.151815,11.353771,0.000000,17.211510,6.765174,12.784374,8.269674,16.058556,8.530035,11.762839,9.083200,11.602761,9.614061,11.447414,8.847520,12.852901,10.218565,13.132097,10.051225,14.012376,0,-0.01403,-0.00489,-0.02480,-0.00993,0.00909,-0.01206,0.01307,0.00322,-1.18198,0.11347,3.27744
1.256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.260925,44.512436,70.429771,90.520386,0.000000,5.756185,-1.646884,5.837036,14.484947,5.256321,15.890458,6.653684,0,4.146589,11.381454,0.000000,17.220980,6.767052,12.774430,8.271259,16.050764,8.532598,11.792564,9.099292,11.622911,9.645651,11.468598,8.846179,12.863056,10.219101,13.135832,10.051851,14.013855,0,-0.01247,-0.00023,-0.01597,-0.01692,0.00759,-0.01250,0.00363,0.00244,-1.16866,0.09476,3.27690
1.257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.992844,44.450077,70.035995,90.431122,0.000000,5.752601,-1.686025,5.835184,14.486899,5.256936,15.881034,6.644185,0,4.143197,11.408069,0.000000,17.229877,6.769012,12.764421,8.272900,16.042774,8.536217,11.813959,9.111968,11.638124,9.669892,11.485794,8.845050,12.871837,10.219880,13.139600,10.052902,14.015483,0,-0.01913,-0.00086,-0.02237,-0.01096,0.00845,-0.01214,0.00261,0.00208,-1.15052,0.09239,3.27656
1.258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.884552,44.689320,69.892281,90.388680,0.000000,5.749884,-1.690041,5.833309,14.487241,5.257514,15.871509,6.633919,0,4.144212,11.432114,0.000000,17.237406,6.771168,12.754250,8.274671,16.034317,8.542369,11.815352,9.116446,11.641479,9.676486,11.493416,8.844432,12.877313,10.221243,13.143450,10.054970,14.017464,0,-0.02969,0.00355,-0.01746,-0.01263,0.00765,-0.01244,0.00694,0.00255,-1.13364,0.10307,3.27672
1.259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.776260,44.928558,69.748566,90.346230,0.000000,5.747615,-1.694057,5.831433,14.487582,5.258091,15.861984,6.623654,0,4.145226,11.456159,0.000000,17.244934,6.773324,12.744080,8.276443,16.025860,8.548522,11.816745,9.120923,11.644835,9.683081,11.501037,8.843814,12.882788,10.222607,13.147300,10.057038,14.019445,0,-0.02516,-0.02041,-0.02608,-0.01369,0.00889,-0.01283,0.02582,0.00300,-1.11643,0.12111,3.27702
