"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.472,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.411819,117.154243,80.697502,103.109520,0.307922,0.000000,3.073212,4.211370,4.225283,16.173441,3.045124,17.771347,14.976711,1,17.162264,4.536985,0,3.101367,12.729847,4.861890,5.862457,17.377073,5.929517,12.861076,6.354283,12.781442,6.783291,13.318685,6.256574,14.512403,7.408558,14.825852,7.388026,15.569191,0,-0.01747,0.01251,-0.02071,-0.01367,0.00870,-0.01236,0.00539,0.00629,-1.47971,0.09677,3.27660
1.473,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.049522,116.959160,80.320137,102.843048,0.158337,0.000000,3.074257,4.211869,4.219105,16.172007,3.045552,17.801556,14.965466,1,17.151281,4.529030,0,3.102997,12.728297,4.858744,5.860109,17.365631,5.931509,12.861632,6.355934,12.782850,6.788952,13.319258,6.258507,14.516344,7.412532,14.828678,7.389830,15.569896,0,-0.01765,0.00381,-0.02016,-0.01474,0.00793,-0.01297,0.00879,0.00095,-1.47997,0.07415,3.27658
1.474,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.687225,116.764076,79.942780,102.576569,0.008752,0.000000,3.075307,4.212368,4.212843,16.170574,3.045980,17.831764,14.954222,1,17.140301,4.521075,0,3.104628,12.726747,4.855598,5.857761,17.354189,5.933502,12.862187,6.357585,12.784259,6.794613,13.319830,6.260440,14.520284,7.416506,14.831505,7.391634,15.570601,0,-0.01520,0.01465,-0.02112,-0.01193,0.00832,-0.01251,-0.00673,0.00278,-1.47624,0.09456,3.27666
1.475,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.805031,116.588699,79.521835,102.298920,-0.151743,0.000000,3.076160,4.212192,4.205896,16.166872,3.046339,17.859829,14.943167,1,17.130251,4.513527,0,3.105788,12.727681,4.851834,5.854744,17.339193,5.932927,12.864367,6.358600,12.781336,6.802353,13.329576,6.262933,14.525423,7.418351,14.831816,7.392663,15.571695,0,-0.01791,0.00092,-0.01762,-0.01428,0.00816,-0.01291,-0.00415,0.00009,-1.47977,0.11199,3.27667
1.476,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.035461,116.417938,79.090668,102.018654,-0.314796,0.000000,3.076990,4.211857,4.198865,16.162640,3.046681,17.887390,14.932157,1,17.120420,4.506074,0,3.106838,12.729198,4.847925,5.851570,17.323366,5.931749,12.866927,6.359466,12.777397,6.810582,13.341475,6.265557,14.530844,7.419697,14.831537,7.393511,15.572882,0,-0.01743,0.00903,-0.02101,-0.01538,0.00832,-0.01108,0.00842,0.00305,-1.47902,0.09592,3.27667
1.477,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.265892,116.247185,78.659500,101.738380,-0.477850,0.000000,3.077600,4.211523,4.191360,16.158405,3.047023,17.914953,14.921146,1,17.110590,4.498621,0,3.107888,12.730716,4.844017,5.848396,17.307539,5.930571,12.869487,6.360332,12.773458,6.818810,13.353374,6.268181,14.536265,7.421043,14.831259,7.394359,15.574068,0,-0.01732,0.02081,-0.01912,-0.01270,0.00854,-0.01221,0.00952,0.00201,-1.47978,0.08397,3.27655
1.478,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.496315,116.076424,78.228340,101.458115,-0.640903,0.000000,3.078182,4.211188,4.183795,16.154173,3.047365,17.942514,14.910136,1,17.100760,4.491169,0,3.108938,12.732234,4.840108,5.845222,17.291712,5.929393,12.872047,6.361198,12.769520,6.827038,13.365273,6.270805,14.541686,7.422390,14.830980,7.395206,15.575254,0,-0.01736,-0.00052,-0.02048,-0.01346,0.00748,-0.01324,0.00163,0.00092,-1.48074,0.10028,3.27640
1.479,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,118.362846,115.830421,77.965103,101.253998,-0.794942,0.000000,1.708427,4.210163,4.176039,16.150322,3.047670,17.968658,14.898911,1,17.090855,4.485043,0,3.107424,12.737244,4.836295,5.843156,17.274216,5.932192,12.867137,6.366990,12.772035,6.836222,13.371507,6.274923,14.546350,7.427422,14.833740,7.397888,15.578913,0,-0.01837,0.00632,-0.02280,-0.01349,0.00893,-0.01306,0.00522,0.00217,-1.48015,0.11300,3.27643
1.480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.378586,115.566765,77.741257,101.067749,-0.946867,0.000000,0.169304,4.208975,4.168258,16.146563,3.047966,17.994467,14.887638,0,17.080931,4.479228,0,3.105310,12.743072,4.832505,5.841351,17.256329,5.935923,12.860474,6.373936,12.776065,6.845630,13.376412,6.279392,14.550835,7.433318,14.837213,7.401000,15.583152,0,-0.01846,0.00912,-0.02068,-0.01593,0.00854,-0.01178,0.00562,0.00397,-1.48012,0.10397,3.27650
1.481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.394325,115.303108,77.517410,100.881500,-1.098792,0.000000,0.000000,4.207788,4.160618,16.142801,3.048262,18.020277,14.876364,0,17.071009,4.473413,0,3.103195,12.748900,4.828714,5.839545,17.238443,5.939654,12.853810,6.380882,12.780094,6.855039,13.381318,6.283861,14.555320,7.439215,14.840685,7.404113,15.587391,0,-0.01675,-0.00479,-0.02115,-0.01035,0.00854,-0.01303,0.00598,0.00317,-1.47984,0.08899,3.27640
1.482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.410057,115.039452,77.293571,100.695251,-1.250717,0.000000,0.000000,4.206600,4.152995,16.139042,3.048558,18.046087,14.865089,0,17.061085,4.467599,0,3.101081,12.754729,4.824924,5.837739,17.220556,5.943385,12.847147,6.387828,12.784123,6.864447,13.386224,6.288330,14.559805,7.445112,14.844157,7.407225,15.591629,0,-0.01334,-0.00229,-0.02184,-0.01407,0.00771,-0.01276,0.00418,0.00345,-1.48222,0.10137,3.27625
1.483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.042953,114.075142,77.056198,100.660645,-1.375764,0.000000,0.000000,4.205038,4.145824,16.133774,3.048473,18.069799,14.853276,0,17.050760,4.463552,0,3.091079,12.764992,4.821288,5.836879,17.207937,5.950614,12.846586,6.394298,12.789188,6.873133,13.394117,6.294408,14.560806,7.449603,14.845636,7.409493,15.592551,0,-0.01886,0.00290,-0.01653,-0.01309,0.00870,-0.01389,0.00569,0.00107,-1.48021,0.11077,3.27676
1.484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.820618,112.946487,76.815659,100.661613,-1.494506,0.000000,0.000000,4.203388,4.138710,16.128151,3.048298,18.093021,14.841336,0,17.040340,4.459920,0,3.079226,12.776294,4.817689,5.836240,17.196554,5.958665,12.847457,6.400654,12.794496,6.881650,13.402713,6.300863,14.560989,7.453764,14.846648,7.411563,15.592695,0,-0.01639,0.00272,-0.02902,-0.01279,0.00809,-0.01389,0.00293,0.00208,-1.47908,0.10064,3.27745
1.485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.598282,111.817833,76.575119,100.662575,-1.613249,0.000000,0.000000,4.201738,4.132218,16.122530,3.048122,18.116241,14.829396,0,17.029921,4.456288,0,3.067374,12.787597,4.814089,5.835602,17.185171,5.966715,12.848329,6.407012,12.799803,6.890167,13.411307,6.307317,14.561172,7.457925,14.847660,7.413633,15.592839,0,-0.01686,0.01746,-0.01335,-0.01465,0.00854,-0.01154,0.00204,0.00433,-1.48216,0.07457,3.27747
1.486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.375946,110.689178,76.334572,100.663536,-1.731991,0.000000,0.000000,4.200088,4.125803,16.116909,3.047947,18.139463,14.817456,0,17.019501,4.452656,0,3.055521,12.798899,4.810490,5.834964,17.173788,5.974765,12.849199,6.413369,12.805111,6.898684,13.419903,6.313772,14.561356,7.462086,14.848671,7.415703,15.592983,0,-0.01614,-0.00043,-0.02101,-0.01254,0.00847,-0.01309,0.00047,-0.00021,-1.48061,0.09448,3.27731
1.487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.812195,108.764404,75.990677,100.626221,-1.809712,0.000000,0.000000,4.198040,4.120133,16.111727,3.047795,18.160685,14.804877,0,17.009199,4.450639,0,3.039429,12.816449,4.806772,5.834687,17.164888,5.984868,12.854954,6.422995,12.821402,6.917734,13.422261,6.321810,14.560699,7.468939,14.852435,7.420547,15.595834,0,-0.01547,0.01074,-0.01978,-0.01395,0.00832,-0.01306,0.00797,0.00162,-1.48233,0.10416,3.27704
1.488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.637497,106.652893,75.622536,100.579918,-1.877810,0.000000,0.000000,4.195898,4.114556,16.106646,3.047649,18.181437,14.792149,0,16.998926,4.449001,0,3.022341,12.835465,4.803027,5.834496,17.156572,5.995452,12.861853,6.433388,12.840269,6.939253,13.423158,6.330219,14.559845,7.476423,14.856844,7.426041,15.599319,0,-0.01862,0.00211,-0.01920,-0.01218,0.00809,-0.01227,0.00288,-0.01450,-1.48038,0.09252,3.27673
1.489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.462799,104.541382,75.254387,100.533623,-1.945908,0.000000,0.000000,4.193756,4.109833,16.101566,3.047503,18.202188,14.779421,0,16.988653,4.447362,0,3.005254,12.854482,4.799281,5.834304,17.148256,6.006036,12.868752,6.443781,12.859137,6.960773,13.424054,6.338628,14.558990,7.483908,14.861253,7.431535,15.602803,0,-0.01877,-0.00284,-0.01877,-0.01376,0.00862,-0.01144,0.00815,-0.01151,-1.47862,0.07215,3.27679
1.490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.288101,102.429871,74.886246,100.487328,-2.014007,0.000000,0.000000,4.191614,4.105217,16.096485,3.047356,18.222940,14.766692,0,16.978380,4.445724,0,2.988166,12.873497,4.795536,5.834112,17.139940,6.016620,12.875650,6.454175,12.878004,6.982293,13.424951,6.347037,14.558137,7.491393,14.865662,7.437030,15.606289,0,-0.01764,0.00055,-0.02563,-0.01373,0.00877,-0.01147,-0.00731,0.00333,-1.47922,0.09315,3.27695
1.491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.730927,100.473167,74.686409,100.420357,-2.035837,0.000000,0.000000,4.189272,4.101566,16.093063,3.046798,18.240936,14.754426,0,16.967819,4.444422,0,2.964350,12.898125,4.793306,5.833721,17.133043,6.025061,12.891161,6.466013,12.913204,6.997272,13.431438,6.353192,14.562860,7.498225,14.869685,7.442832,15.607544,0,-0.01434,-0.00021,-0.01271,-0.01187,0.00908,-0.01166,0.00151,0.00217,-1.48018,0.10971,3.27704
1.492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.849472,98.552780,74.526054,100.348541,-2.046814,0.000000,0.000000,4.186884,4.098035,16.090031,3.046144,18.258286,14.742268,0,16.957190,4.443199,0,2.938956,12.924067,4.791431,5.833283,17.126480,6.033000,12.908691,6.478191,12.952235,7.010716,13.439238,6.358818,14.568891,7.504905,14.873618,7.448705,15.608275,0,-0.01837,0.00388,-0.02328,-0.00687,0.00931,-0.01288,-0.00098,0.00342,-1.47856,0.09386,3.27711
1.493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.968018,96.632385,74.365700,100.276726,-2.057791,0.000000,0.000000,4.184495,4.095612,16.086996,3.045489,18.275635,14.730110,0,16.946560,4.441976,0,2.913562,12.950010,4.789557,5.832846,17.119915,6.040938,12.926222,6.490368,12.991267,7.024160,13.447037,6.364444,14.574922,7.511585,14.877552,7.454579,15.609008,0,-0.01591,-0.01346,-0.01875,-0.01324,0.00832,-0.01215,0.00632,0.00110,-1.47928,0.10215,3.27719
1.494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.086548,94.711998,74.205345,100.204910,-2.068769,0.000000,0.000000,4.182106,4.093325,16.083963,3.044834,18.292984,14.717952,0,16.935930,4.440753,0,2.888168,12.975953,4.787682,5.832408,17.113352,6.048876,12.943751,6.502546,13.030298,7.037604,13.454836,6.370070,14.580953,7.518264,14.881485,7.460453,15.609739,0,-0.01837,0.00546,-0.02058,-0.01407,0.00961,-0.01160,0.00633,0.00397,-1.48431,0.10750,3.27727
1.495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.916931,92.461723,74.037720,100.198654,-2.032456,0.000000,0.000000,4.179877,4.092266,16.080273,3.044148,18.307293,14.705294,0,16.926144,4.439816,0,2.859456,13.006375,4.785758,5.832296,17.106258,6.047034,12.984832,6.507775,13.063130,7.039494,13.460434,6.372683,14.587218,7.523489,14.887890,7.466449,15.610950,0,-0.01846,0.00195,-0.02364,-0.01352,0.00969,-0.01230,0.00247,0.00122,-1.48157,0.10662,3.27692
1.496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.679718,90.134071,73.868378,100.207771,-1.985050,0.000000,0.000000,4.177685,4.091359,16.076427,3.043455,18.320889,14.692518,0,16.916553,4.438947,0,2.829966,13.037847,4.783822,5.832260,17.099041,6.042898,13.031435,6.511375,13.094508,7.038673,13.465515,6.374589,14.593538,7.528373,14.894875,7.472475,15.612274,0,-0.01486,0.00211,-0.01964,-0.01331,0.00771,-0.01242,0.00362,0.00302,-1.47919,0.09286,3.27646
1.497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.442505,87.806419,73.699043,100.216896,-1.937644,0.000000,0.000000,4.175492,4.091681,16.072584,3.042762,18.334484,14.679743,0,16.906963,4.438078,0,2.800475,13.069319,4.781886,5.832224,17.091822,6.038762,13.078039,6.514975,13.125886,7.037853,13.470596,6.376496,14.599859,7.533256,14.901858,7.478500,15.613598,0,-0.01617,0.00253,-0.02083,-0.01370,0.00854,-0.01318,0.00661,0.00540,-1.48013,0.10997,3.27667
1.498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.205292,85.478767,73.529701,100.226013,-1.890239,0.000000,0.000000,4.173300,4.092154,16.068739,3.042069,18.348080,14.666966,0,16.897373,4.437209,0,2.770985,13.100791,4.779950,5.832188,17.084604,6.034625,13.124642,6.518574,13.157265,7.037032,13.475677,6.378402,14.606179,7.538139,14.908843,7.484525,15.614921,0,-0.01787,0.00293,-0.02019,-0.01358,0.00824,-0.01266,0.00542,0.00220,-1.47932,0.10687,3.27705
1.499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.635590,81.595154,73.283409,100.128937,-1.798947,0.000000,0.000000,4.171377,4.093817,16.063660,3.041588,18.358511,14.654551,0,16.887283,4.435740,0,2.742546,13.134192,4.778765,5.831190,17.078978,6.042398,13.163527,6.528924,13.198915,7.041721,13.483420,6.380374,14.613474,7.539264,14.910764,7.488466,15.616024,0,-0.01749,0.01596,-0.01962,-0.01337,0.00832,-0.01245,0.00554,0.00317,-1.48117,0.09081,3.27695
1.500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.222458,77.346565,73.019066,100.006950,-1.697361,0.000000,0.000000,4.169518,4.095627,16.058289,3.041156,18.368198,14.642219,0,16.877077,4.434131,0,2.714353,13.168044,4.777757,5.829966,17.073725,6.052966,13.200600,6.540858,13.242974,7.047702,13.491788,6.382362,14.620998,7.539506,14.911498,7.491918,15.617076,0,-0.01669,0.00140,-0.02087,-0.01370,0.00832,-0.01105,0.00630,0.00314,-1.47919,0.07964,3.27672
1.501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.809326,73.097969,72.754723,99.884972,-1.595775,0.000000,0.000000,4.167657,4.098561,16.052919,3.040725,18.377888,14.629887,0,16.866869,4.432521,0,2.686161,13.201897,4.776748,5.828743,17.068472,6.063532,13.237673,6.552792,13.287034,7.053683,13.500155,6.384350,14.628522,7.539748,14.912232,7.495370,15.618128,0,-0.01889,0.00699,-0.02647,-0.01218,0.00854,-0.01318,0.00404,0.00259,-1.47482,0.10727,3.27673
1.502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.396210,68.849380,72.490379,99.762985,-1.494189,0.000000,0.000000,4.165798,4.101633,16.047550,3.040294,18.387577,14.617555,0,16.856663,4.430912,0,2.657968,13.235750,4.775740,5.827519,17.063217,6.074100,13.274746,6.564725,13.331094,7.059664,13.508523,6.386337,14.636046,7.539990,14.912967,7.498822,15.619179,0,-0.01653,0.00360,-0.02312,-0.01520,0.00900,-0.01437,0.00647,0.00757,-1.48204,0.11266,3.27681
1.503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.198700,64.398682,72.312012,99.513741,-1.355865,0.000000,0.000000,4.164267,4.105754,16.048813,3.039850,18.393274,14.604395,0,16.846619,4.429564,0,2.638034,13.270919,4.773845,5.826537,17.054756,6.092148,13.355206,6.574095,13.385510,7.062466,13.517519,6.388979,14.644182,7.544489,14.919116,7.502602,15.624717,0,-0.01746,-0.01129,-0.02020,-0.01331,0.00748,-0.01315,0.00429,0.00107,-1.48003,0.08989,3.27707
1.504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.817215,59.900581,72.153809,99.234642,-1.208925,0.000000,0.000000,4.162812,4.110004,16.051630,3.039404,18.398033,14.591042,0,16.836613,4.428277,0,2.620037,13.306397,4.771742,5.825612,17.045542,6.111952,13.445842,6.582864,13.442357,7.064522,13.526664,6.391775,14.652461,7.549985,14.926535,7.506458,15.631307,0,-0.01880,0.00540,-0.02206,-0.01248,0.00893,-0.01248,0.00226,0.00217,-1.48363,0.08075,3.27737
1.505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.435715,55.402481,71.995613,98.955551,-1.061985,0.000000,0.000000,4.161358,4.115227,16.054447,3.038958,18.402794,14.577688,0,16.826607,4.426990,0,2.602039,13.341876,4.769639,5.824687,17.036327,6.131755,13.536478,6.591632,13.499203,7.066578,13.535808,6.394571,14.660740,7.555481,14.933954,7.510314,15.637897,0,-0.01797,-0.00397,-0.02948,-0.01196,0.00870,-0.01294,0.00444,-0.00443,-1.48033,0.10998,3.27744
1.506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.054230,50.904381,71.837410,98.676453,-0.915044,0.000000,0.000000,4.159904,4.120569,16.057264,3.038511,18.407555,14.564334,0,16.816603,4.425703,0,2.584042,13.377355,4.767537,5.823762,17.027113,6.151559,13.627114,6.600401,13.556049,7.068634,13.544951,6.397367,14.669020,7.560978,14.941374,7.514170,15.644486,0,-0.01817,-0.00171,-0.01778,-0.01193,0.00793,-0.01031,0.00508,-0.00473,-1.48051,0.11782,3.27744
1.507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.695511,47.991436,71.445541,98.275391,-0.749355,0.000000,0.000000,4.159149,4.126778,16.053118,3.038110,18.409269,14.552015,0,16.805927,4.424553,0,2.571582,13.413025,4.765932,5.823330,17.019468,6.149251,13.682447,6.595618,13.595242,7.069889,13.551478,6.399320,14.675879,7.563821,14.943053,7.516195,15.645181,0,-0.01740,0.00363,-0.02039,-0.01346,0.00793,-0.01239,0.00496,0.00540,-1.47797,0.08715,3.27725
1.508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.107574,45.450321,70.998863,97.845718,-0.579269,0.000000,0.000000,4.158558,4.133094,16.047338,3.037718,18.410273,14.539939,0,16.795095,4.423435,0,2.560421,13.448741,4.764444,5.823014,17.012194,6.141755,13.729500,6.587656,13.630292,7.070956,13.557390,6.401075,14.682405,7.566042,14.943387,7.517791,15.644491,0,-0.01674,0.00275,-0.02106,-0.01392,0.00816,-0.01172,0.01541,0.00229,-1.47942,0.08053,3.27702
1.509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.519638,42.909206,70.552185,97.416046,-0.409182,0.000000,0.000000,4.157967,4.140035,16.041557,3.037327,18.411274,14.527863,0,16.784264,4.422318,0,2.549260,13.484457,4.762955,5.822698,17.004917,6.134260,13.776552,6.579693,13.665343,7.072023,13.563303,6.402830,14.688931,7.568263,14.943721,7.519387,15.643803,0,-0.01701,0.00098,-0.02101,-0.01471,0.00870,-0.01254,-0.00172,0.00174,-1.47946,0.10512,3.27728
1.510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.931702,40.368092,70.105507,96.986374,-0.239095,0.000000,0.000000,4.157376,4.147052,16.035778,3.036936,18.412275,14.515786,0,16.773432,4.421200,0,2.538099,13.520173,4.761467,5.822382,16.997643,6.126765,13.823606,6.571732,13.700395,7.073090,13.569215,6.404585,14.695457,7.570484,14.944055,7.520984,15.643113,0,-0.01785,0.00220,-0.01582,-0.01306,0.00816,-0.01303,0.01297,0.00198,-1.48026,0.10484,3.27766
1.511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.120071,39.141296,69.690498,96.467735,-0.067960,0.000000,0.000000,4.157424,4.154434,16.034021,3.036967,18.411976,14.503080,0,16.762428,4.419376,0,2.535241,13.554526,4.760137,5.822186,16.990654,6.110243,13.866077,6.571222,13.732395,7.081079,13.579689,6.406578,14.703549,7.573770,14.946318,7.521748,15.647627,0,-0.01752,0.00287,-0.02489,-0.01257,0.00847,-0.01236,0.00095,0.00043,-1.47900,0.08099,3.27780
1.512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.255951,38.222797,69.282921,95.928223,0.103421,0.000000,0.000000,4.157623,4.161860,16.033207,3.037097,18.411373,14.490227,0,16.751385,4.417386,0,2.534332,13.588560,4.758843,5.822018,16.983734,6.091604,13.907475,6.572460,13.763680,7.090692,13.591233,6.408626,14.712009,7.577305,14.949035,7.522317,15.653361,0,-0.01807,-0.00085,-0.02621,-0.01556,0.00862,-0.01202,0.00705,0.00259,-1.48254,0.09246,3.27788
1.513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.391846,37.304298,68.875336,95.388718,0.274801,0.000000,0.000000,4.157822,4.169474,16.032394,3.037228,18.410769,14.477373,0,16.740341,4.415397,0,2.533423,13.622593,4.757550,5.821849,16.976814,6.072965,13.948873,6.573699,13.794966,7.100304,13.602777,6.410674,14.720469,7.580840,14.951751,7.522886,15.659095,0,-0.01740,-0.00024,-0.02579,-0.01776,0.00839,-0.01254,0.00195,0.00439,-1.47929,0.11352,3.27765
1.514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.527740,36.385799,68.467758,94.849205,0.446182,0.000000,0.000000,4.158020,4.177111,16.031580,3.037358,18.410164,14.464520,0,16.729298,4.413407,0,2.532514,13.656627,4.756257,5.821681,16.969893,6.054327,13.990270,6.574937,13.826251,7.109917,13.614321,6.412722,14.728930,7.584375,14.954468,7.523455,15.664829,0,-0.01720,0.00381,-0.01714,-0.01349,0.00839,-0.01202,0.00343,0.00082,-1.47900,0.09862,3.27734
1.515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.848267,36.529896,68.319183,94.314484,0.602391,0.000000,0.000000,4.158872,4.184771,16.030783,3.037352,18.408743,14.451468,0,16.718531,4.411018,0,2.537217,13.688256,4.755175,5.821282,16.963734,6.045805,14.031349,6.577367,13.836948,7.109427,13.622217,6.413726,14.738608,7.587475,14.956861,7.524197,15.665769,0,-0.01891,0.00250,-0.02081,-0.01398,0.00885,-0.01373,0.01189,0.01193,-1.48013,0.08212,3.27704
1.516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.742950,36.923241,68.231369,93.780891,0.755041,0.000000,0.000000,4.159877,4.192433,16.029989,3.037314,18.407129,14.438369,0,16.707830,4.408536,0,2.543236,13.719323,4.754142,5.820830,16.957752,6.039655,14.072353,6.580077,13.842815,7.106568,13.629257,6.414484,14.748573,7.590473,14.959178,7.524980,15.665584,0,-0.01654,0.00183,-0.02249,-0.01361,0.00862,-0.01328,0.00630,0.00009,-1.47952,0.09568,3.27673
1.517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.637650,37.316586,68.143547,93.247299,0.907691,0.000000,0.000000,4.160882,4.199900,16.029194,3.037276,18.405516,14.425270,0,16.697128,4.406055,0,2.549255,13.750390,4.753109,5.820377,16.951771,6.033506,14.113358,6.582787,13.848683,7.103709,13.636298,6.415243,14.758538,7.593471,14.961495,7.525763,15.665399,0,-0.01625,0.00406,-0.01965,-0.01346,0.00824,-0.01208,0.01491,0.00272,-1.47899,0.10956,3.27686
1.518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.532349,37.709930,68.055725,92.713707,1.060341,0.000000,0.000000,4.161886,4.207342,16.028400,3.037237,18.403904,14.412171,0,16.686426,4.403573,0,2.555274,13.781457,4.752076,5.819924,16.945789,6.027357,14.154362,6.585496,13.854550,7.100850,13.643338,6.416001,14.768504,7.596469,14.963812,7.526545,15.665214,0,-0.01694,0.00366,-0.02150,-0.01370,0.00725,-0.01245,0.00491,0.00293,-1.48024,0.10193,3.27708
