"Time","3 Chan 3","2 Chan 2","1 Chan 1"
2.199,0.023333,0.010877,0.001569
2.200,0.022849,0.011316,0.001557
2.201,0.022333,0.011392,0.001599
2.202,0.022356,0.011361,0.001595
2.203,0.022224,0.011351,0.001614
2.204,0.022169,0.011321,0.001595
2.205,0.021969,0.011315,0.001577
2.206,0.021835,0.011246,0.001528
2.207,0.021938,0.011297,0.001434
2.208,0.022110,0.011143,0.001336
2.209,0.022198,0.010597,0.001348
2.210,0.022333,0.009897,0.001404
2.211,0.022306,0.008620,0.001408
2.212,0.022343,0.007464,0.001456
2.213,0.022131,0.006231,0.001503
2.214,0.022086,0.005510,0.001555
2.215,0.021946,0.005081,0.001615
2.216,0.021975,0.004950,0.001631
2.217,0.021631,0.004859,0.001675
2.218,0.021629,0.005019,0.001608
2.219,0.021763,0.005467,0.001460
2.220,0.022420,0.005976,0.001274
2.221,0.022894,0.006444,0.001122
2.222,0.023193,0.006534,0.001085
2.223,0.023165,0.006610,0.001119
2.224,0.022761,0.006445,0.001216
2.225,0.022580,0.006389,0.001261
2.226,0.022217,0.006433,0.001384
2.227,0.022218,0.006509,0.001443
2.228,0.022218,0.006718,0.001505
2.229,0.022351,0.006788,0.001509
2.230,0.022623,0.006896,0.001493
2.231,0.022727,0.006989,0.001488
2.232,0.022799,0.007092,0.001472
2.233,0.022584,0.006942,0.001519
2.234,0.022119,0.006536,0.001660
2.235,0.021645,0.006142,0.001767
2.236,0.021457,0.005861,0.001834
2.237,0.021452,0.005914,0.001809
2.238,0.021500,0.006007,0.001776
2.239,0.021480,0.006198,0.001753
2.240,0.021009,0.006271,0.001786
2.241,0.020512,0.006518,0.001777
2.242,0.020208,0.007026,0.001745
2.243,0.020150,0.007577,0.001664
2.244,0.020067,0.008034,0.001636
2.245,0.019815,0.008210,0.001628
2.246,0.019442,0.008290,0.001664
2.247,0.019342,0.008314,0.001670
2.248,0.019354,0.008350,0.001660
2.249,0.019548,0.008288,0.001638
2.250,0.019520,0.008032,0.001695
2.251,0.019313,0.007788,0.001789
2.252,0.018952,0.007439,0.001910
2.253,0.018791,0.007138,0.001974
2.254,0.018737,0.006909,0.002027
2.255,0.018730,0.006901,0.002095
2.256,0.018458,0.006973,0.002177
2.257,0.017768,0.006875,0.002341
2.258,0.017060,0.006535,0.002540
2.259,0.016655,0.006257,0.002705
2.260,0.016541,0.006115,0.002783
2.261,0.016802,0.006094,0.002766
2.262,0.016759,0.006088,0.002788
2.263,0.016802,0.006169,0.002775
2.264,0.016833,0.006350,0.002795
2.265,0.016797,0.006587,0.002770
2.266,0.016868,0.006876,0.002736
2.267,0.016845,0.007128,0.002693
2.268,0.016778,0.007389,0.002658
2.269,0.016969,0.007475,0.002618
2.270,0.017424,0.007551,0.002541
2.271,0.018046,0.007471,0.002458
2.272,0.018505,0.007216,0.002368
2.273,0.018558,0.007020,0.002293
2.274,0.018483,0.006865,0.002224
2.275,0.018384,0.006802,0.002193
2.276,0.018563,0.006698,0.002140
2.277,0.018974,0.006609,0.002085
2.278,0.019284,0.006424,0.002064
2.279,0.019418,0.006244,0.002066
2.280,0.019435,0.006012,0.002102
2.281,0.019684,0.005570,0.002141
2.282,0.019922,0.005193,0.002182
2.283,0.020134,0.004772,0.002201
2.284,0.020015,0.004623,0.002241
2.285,0.020012,0.004397,0.002243
2.286,0.020324,0.004207,0.002435
2.287,0.020233,0.004750,0.003737
2.288,0.020074,0.005959,0.005744
2.289,0.019318,0.007993,0.008561
2.290,0.018544,0.010958,0.011224
2.291,0.017548,0.014057,0.013745
2.292,0.016756,0.016945,0.016279
2.293,0.016252,0.020332,0.018114
2.294,0.016314,0.023680,0.020122
2.295,0.016419,0.027483,0.022893
2.296,0.016200,0.031199,0.025104
2.297,0.015933,0.035254,0.027070
2.298,0.015220,0.040030,0.029180
2.299,0.014586,0.043744,0.031317
2.300,0.013128,0.047217,0.035185
2.301,0.011485,0.050847,0.038650
2.302,0.010278,0.053884,0.041012
2.303,0.009545,0.055985,0.042500
2.304,0.009911,0.056110,0.043641
2.305,0.010363,0.055039,0.045799
2.306,0.011234,0.053520,0.046584
2.307,0.011623,0.051300,0.047876
2.308,0.011952,0.048102,0.049958
2.309,0.011940,0.044926,0.051892
2.310,0.012075,0.041470,0.052670
2.311,0.012158,0.038164,0.053553
2.312,0.012078,0.034433,0.055408
2.313,0.012472,0.029983,0.056544
2.314,0.012831,0.026511,0.057812
2.315,0.013589,0.023217,0.057332
2.316,0.014166,0.019642,0.056558
2.317,0.014847,0.016038,0.055845
2.318,0.015448,0.012773,0.055026
2.319,0.015675,0.010750,0.053470
2.320,0.016036,0.009092,0.050863
2.321,0.015926,0.007813,0.049786
2.322,0.015955,0.007297,0.049179
2.323,0.015989,0.007141,0.048776
2.324,0.016147,0.006949,0.048286
2.325,0.016397,0.006644,0.048025
2.326,0.016466,0.006268,0.048358
2.327,0.016802,0.005779,0.049501
2.328,0.017164,0.005298,0.051090
2.329,0.017699,0.004825,0.052166
2.330,0.018474,0.004405,0.052563
2.331,0.019334,0.004007,0.053780
2.332,0.020575,0.003601,0.055154
2.333,0.021985,0.003277,0.055348
2.334,0.023189,0.003046,0.055071
2.335,0.023920,0.002841,0.054823
2.336,0.024487,0.002558,0.055586
2.337,0.025237,0.002357,0.055158
2.338,0.025595,0.002100,0.054811
2.339,0.025715,0.001849,0.054862
2.340,0.026163,0.001544,0.055071
2.341,0.026942,0.001337,0.054998
2.342,0.027644,0.001327,0.053208
2.343,0.028079,0.001327,0.051891
2.344,0.028621,0.001366,0.050033
2.345,0.028941,0.001464,0.048884
2.346,0.029050,0.001557,0.047514
2.347,0.028938,0.001578,0.045854
2.348,0.028816,0.001414,0.045497
2.349,0.028574,0.001142,0.046489
2.350,0.028509,0.000787,0.047852
2.351,0.028450,0.000527,0.048234
2.352,0.028166,0.000351,0.049132
2.353,0.028166,0.000393,0.049604
2.354,0.028137,0.000546,0.049233
2.355,0.027666,0.000727,0.048642
2.356,0.026796,0.000912,0.048467
2.357,0.026346,0.000995,0.048127
2.358,0.026399,0.001027,0.047099
2.359,0.026130,0.000989,0.046928
2.360,0.025843,0.000891,0.047081
2.361,0.025855,0.000798,0.046375
2.362,0.026087,0.000716,0.045185
2.363,0.026186,0.000688,0.044383
2.364,0.026130,0.000683,0.043459
2.365,0.025974,0.000709,0.042436
2.366,0.026385,0.000709,0.042121
2.367,0.027003,0.000709,0.041765
2.368,0.027481,0.000661,0.041842
2.369,0.028022,0.000508,0.042590
2.370,0.028802,0.000327,0.042886
2.371,0.030271,0.000142,0.042836
2.372,0.031072,0.000059,0.041938
2.373,0.031651,0.000026,0.041284
2.374,0.032575,0.000026,0.040317
2.375,0.034029,0.000026,0.038418
2.376,0.035964,0.000026,0.037179
2.377,0.037621,0.000026,0.036201
2.378,0.040353,0.000026,0.034739
2.379,0.043449,0.000026,0.032431
2.380,0.046502,0.000000,0.029954
2.381,0.048690,0.000000,0.026765
2.382,0.050061,0.000000,0.023342
2.383,0.051284,0.000000,0.019536
2.384,0.051509,0.000037,0.015622
2.385,0.051345,0.000167,0.012298
2.386,0.050493,0.000386,0.009044
2.387,0.049587,0.000697,0.007012
2.388,0.048384,0.001018,0.005136
2.389,0.046807,0.001393,0.003631
2.390,0.044843,0.001790,0.002739
2.391,0.042478,0.002392,0.001900
2.392,0.040374,0.003219,0.001255
2.393,0.037312,0.004201,0.000855
2.394,0.034381,0.005407,0.000800
2.395,0.031624,0.006766,0.000800
2.396,0.028949,0.007661,0.000907
2.397,0.027107,0.008200,0.001004
2.398,0.025389,0.008722,0.001101
2.399,0.024667,0.009111,0.001135
2.400,0.024339,0.009883,0.001128
2.401,0.024376,0.010790,0.001156
2.402,0.024594,0.011473,0.001241
2.403,0.025039,0.012153,0.001249
2.404,0.025434,0.012218,0.001326
2.405,0.025727,0.012333,0.001284
2.406,0.025832,0.012209,0.001313
2.407,0.025492,0.011809,0.001469
2.408,0.025045,0.011215,0.001643
2.409,0.024586,0.010249,0.001801
2.410,0.024273,0.009126,0.001968
2.411,0.024702,0.008502,0.001948
2.412,0.025332,0.008315,0.001825
2.413,0.025973,0.008184,0.001702
2.414,0.026583,0.008097,0.001574
2.415,0.026428,0.007410,0.001691
2.416,0.026100,0.006509,0.001784
2.417,0.025870,0.005806,0.001789
2.418,0.025546,0.005180,0.001833
2.419,0.025410,0.005051,0.001725
2.420,0.025355,0.004827,0.001787
2.421,0.025338,0.004597,0.001836
2.422,0.025405,0.004412,0.001865
2.423,0.025378,0.004352,0.001891
2.424,0.025117,0.004488,0.001936
2.425,0.024702,0.004574,0.001974
2.426,0.023669,0.004629,0.002120
2.427,0.022241,0.004508,0.002323
2.428,0.020882,0.004359,0.002531
2.429,0.019623,0.004293,0.002699
2.430,0.018931,0.004414,0.002723
2.431,0.018381,0.004581,0.002752
2.432,0.017966,0.004668,0.002787
2.433,0.017623,0.004685,0.002817
2.434,0.017376,0.004761,0.002859
2.435,0.017129,0.004875,0.002894
2.436,0.016915,0.005061,0.002893
2.437,0.016844,0.005222,0.002909
2.438,0.016905,0.005250,0.002909
2.439,0.017175,0.005358,0.002830
2.440,0.017403,0.005568,0.002752
2.441,0.017663,0.005791,0.002608
2.442,0.017927,0.006114,0.002488
2.443,0.017951,0.006196,0.002442
2.444,0.017903,0.006206,0.002405
2.445,0.017939,0.006163,0.002393
2.446,0.017935,0.006069,0.002381
2.447,0.018008,0.006061,0.002357
2.448,0.018031,0.006105,0.002333
2.449,0.017862,0.006120,0.002348
2.450,0.017599,0.006145,0.002312
2.451,0.017307,0.006072,0.002349
2.452,0.017019,0.006010,0.002341
2.453,0.016766,0.005999,0.002327
2.454,0.016475,0.005858,0.002404
2.455,0.016198,0.005648,0.002473
2.456,0.016126,0.005406,0.002571
2.457,0.015963,0.005140,0.002675
2.458,0.016486,0.005045,0.002657
2.459,0.017054,0.004973,0.002672
2.460,0.017953,0.004750,0.002664
2.461,0.019026,0.004506,0.002607
2.462,0.019638,0.004272,0.002572
2.463,0.020206,0.004034,0.002568
2.464,0.020443,0.003894,0.002562
2.465,0.020704,0.003742,0.002629
2.466,0.020776,0.003655,0.002660
2.467,0.020996,0.003799,0.002620
2.468,0.021195,0.003995,0.002598
2.469,0.021210,0.004233,0.002531
2.470,0.021226,0.004398,0.002507
2.471,0.021105,0.004525,0.002487
2.472,0.020980,0.004630,0.002469
2.473,0.020399,0.004782,0.002489
2.474,0.020043,0.004895,0.002490
2.475,0.019365,0.005093,0.002505
2.476,0.018675,0.005251,0.002584
2.477,0.018178,0.005324,0.002650
2.478,0.017590,0.005366,0.002700
2.479,0.017916,0.005249,0.002671
2.480,0.018485,0.005093,0.002556
2.481,0.019237,0.004947,0.002460
2.482,0.019706,0.004591,0.002425
2.483,0.019949,0.004238,0.002404
2.484,0.020406,0.003823,0.002400
2.485,0.020977,0.003473,0.002600
2.486,0.021727,0.003143,0.002786
2.487,0.022179,0.003018,0.003029
2.488,0.022521,0.002988,0.003265
2.489,0.022683,0.003041,0.004322
2.490,0.022143,0.003854,0.006827
2.491,0.021454,0.005902,0.009649
2.492,0.020872,0.008947,0.013538
2.493,0.020097,0.012876,0.017125
2.494,0.018478,0.017632,0.020737
2.495,0.016713,0.022366,0.024094
2.496,0.014941,0.027234,0.027632
2.497,0.013288,0.033383,0.031127
2.498,0.011813,0.039240,0.034198
2.499,0.010223,0.045636,0.036868
2.500,0.008560,0.053276,0.039206
2.501,0.006799,0.060116,0.041333
2.502,0.006028,0.065719,0.043599
2.503,0.005429,0.070516,0.047020
2.504,0.004716,0.074913,0.050042
2.505,0.005044,0.077274,0.051359
2.506,0.005563,0.077878,0.052338
2.507,0.006300,0.076123,0.052606
2.508,0.007478,0.072931,0.053224
2.509,0.008936,0.069005,0.053504
2.510,0.010334,0.064849,0.054497
2.511,0.011980,0.060358,0.054643
2.512,0.013619,0.054485,0.054558
2.513,0.015181,0.048951,0.054860
2.514,0.016655,0.042847,0.055674
2.515,0.017953,0.035530,0.056715
2.516,0.019136,0.029028,0.058257
2.517,0.019688,0.023600,0.059986
2.518,0.020257,0.018953,0.059673
2.519,0.020788,0.014673,0.058889
2.520,0.020911,0.011656,0.058276
2.521,0.020987,0.009013,0.057615
2.522,0.020979,0.007691,0.056473
2.523,0.020784,0.006830,0.055359
2.524,0.020653,0.005953,0.054297
2.525,0.020610,0.005325,0.052887
2.526,0.020278,0.004893,0.052009
2.527,0.020005,0.004527,0.051898
2.528,0.019585,0.004085,0.052120
2.529,0.019189,0.003635,0.052776
2.530,0.018991,0.003174,0.053137
2.531,0.018971,0.002731,0.052451
2.532,0.019024,0.002290,0.051069
2.533,0.019030,0.001788,0.050708
2.534,0.019081,0.001294,0.050570
2.535,0.019137,0.000894,0.049469
2.536,0.019030,0.000756,0.048117
2.537,0.018759,0.000724,0.046224
2.538,0.018478,0.000802,0.044106
2.539,0.018234,0.000902,0.042455
2.540,0.017997,0.001018,0.040815
2.541,0.018056,0.001030,0.039578
2.542,0.018198,0.001049,0.037733
2.543,0.018709,0.000980,0.035933
2.544,0.019272,0.000973,0.033762
2.545,0.019933,0.000973,0.031815
2.546,0.020573,0.000973,0.030737
2.547,0.021119,0.000973,0.030167
2.548,0.021313,0.000973,0.030240
2.549,0.021842,0.000973,0.029659
2.550,0.022509,0.000949,0.029975
2.551,0.023256,0.000867,0.030348
2.552,0.023999,0.000719,0.031886
2.553,0.025033,0.000527,0.033637
2.554,0.026151,0.000329,0.035089
2.555,0.027543,0.000174,0.035652
2.556,0.028606,0.000192,0.035614
2.557,0.029266,0.000240,0.036080
2.558,0.029646,0.000337,0.036690
2.559,0.029898,0.000481,0.036862
2.560,0.030132,0.000630,0.036540
2.561,0.030125,0.000783,0.036058
2.562,0.030498,0.000783,0.035358
2.563,0.031211,0.000783,0.033762
2.564,0.031698,0.000783,0.032636
2.565,0.032022,0.000783,0.031450
2.566,0.032348,0.000783,0.029998
2.567,0.032858,0.000783,0.028003
2.568,0.033040,0.000783,0.026052
2.569,0.032971,0.000783,0.024154
2.570,0.032624,0.000753,0.023040
2.571,0.032181,0.000649,0.022266
2.572,0.032132,0.000551,0.020566
2.573,0.032280,0.000474,0.018286
2.574,0.032411,0.000406,0.016311
2.575,0.032598,0.000312,0.014717
2.576,0.032956,0.000213,0.013080
2.577,0.032876,0.000288,0.011453
2.578,0.032436,0.000422,0.009981
2.579,0.031915,0.000571,0.008503
2.580,0.031255,0.000749,0.007249
2.581,0.030434,0.000958,0.006485
2.582,0.029521,0.001232,0.005737
2.583,0.028674,0.001544,0.004888
2.584,0.027907,0.001874,0.004167
2.585,0.027154,0.002205,0.003501
2.586,0.026679,0.002596,0.002816
2.587,0.026047,0.003063,0.002650
2.588,0.025373,0.003518,0.002565
2.589,0.024827,0.003882,0.002480
2.590,0.024049,0.004227,0.002469
2.591,0.023195,0.004554,0.002598
2.592,0.022440,0.004887,0.002682
2.593,0.021982,0.005138,0.002726
2.594,0.021536,0.005483,0.002781
2.595,0.021222,0.006002,0.002781
2.596,0.021179,0.006880,0.002674
2.597,0.021128,0.007829,0.002576
2.598,0.021319,0.008804,0.002454
2.599,0.021544,0.009564,0.002330
2.600,0.021699,0.010279,0.002175
2.601,0.021845,0.011052,0.001991
2.602,0.021822,0.011696,0.001836
2.603,0.021908,0.012579,0.001654
2.604,0.022045,0.013507,0.001442
2.605,0.022234,0.014246,0.001235
2.606,0.022292,0.014730,0.001097
2.607,0.022477,0.015270,0.001009
2.608,0.022692,0.015701,0.000975
2.609,0.022946,0.016100,0.000878
2.610,0.023150,0.016143,0.000816
2.611,0.022984,0.015534,0.000904
2.612,0.022753,0.014660,0.001022
2.613,0.022277,0.013668,0.001162
2.614,0.021956,0.012800,0.001288
2.615,0.021865,0.011942,0.001411
2.616,0.021560,0.010958,0.001581
2.617,0.021538,0.009968,0.001757
2.618,0.021176,0.008771,0.001976
2.619,0.020661,0.007634,0.002192
2.620,0.020267,0.006752,0.002400
2.621,0.020043,0.006198,0.002474
2.622,0.019728,0.005558,0.002547
2.623,0.019368,0.005049,0.002565
2.624,0.019066,0.004493,0.002621
2.625,0.018855,0.004145,0.002661
2.626,0.018769,0.004056,0.002686
2.627,0.018822,0.004233,0.002683
2.628,0.019129,0.004847,0.002560
2.629,0.019595,0.005781,0.002412
2.630,0.019956,0.006915,0.002260
2.631,0.020299,0.007882,0.002091
2.632,0.020309,0.008616,0.001945
2.633,0.020512,0.009291,0.001804
2.634,0.020781,0.009735,0.001694
2.635,0.020977,0.010246,0.001562
2.636,0.021065,0.010586,0.001497
2.637,0.021016,0.010813,0.001463
2.638,0.020964,0.011046,0.001471
2.639,0.020701,0.011153,0.001482
2.640,0.020393,0.011186,0.001528
2.641,0.020154,0.011204,0.001555
2.642,0.019877,0.011105,0.001577
2.643,0.019503,0.010614,0.001720
2.644,0.018833,0.009826,0.001894
2.645,0.017983,0.008832,0.002092
2.646,0.017283,0.008021,0.002288
2.647,0.016798,0.007487,0.002443
2.648,0.016283,0.007035,0.002587
2.649,0.015852,0.006959,0.002695
2.650,0.015372,0.006849,0.002804
2.651,0.014976,0.006949,0.002857
2.652,0.014771,0.007128,0.002854
2.653,0.014559,0.007177,0.002840
2.654,0.014437,0.007387,0.002862
2.655,0.014348,0.007564,0.002870
2.656,0.014267,0.007656,0.002901
2.657,0.014209,0.007767,0.002922
2.658,0.014209,0.007732,0.002923
2.659,0.014154,0.007774,0.002906
2.660,0.014192,0.007960,0.002838
2.661,0.014229,0.008214,0.002780
2.662,0.014734,0.008579,0.002624
2.663,0.015833,0.008728,0.002402
2.664,0.017508,0.008383,0.002189
2.665,0.019099,0.007815,0.001989
2.666,0.020479,0.007102,0.001848
2.667,0.021350,0.006529,0.001804
2.668,0.022072,0.006155,0.001730
2.669,0.023299,0.005608,0.001590
2.670,0.024520,0.005113,0.001471
2.671,0.025680,0.004743,0.001350
2.672,0.026471,0.004425,0.001303
2.673,0.027176,0.004240,0.001267
2.674,0.028296,0.003963,0.001207
2.675,0.029435,0.003548,0.001161
2.676,0.030117,0.003238,0.001145
2.677,0.030778,0.002873,0.001153
2.678,0.030649,0.002765,0.001226
2.679,0.029821,0.002981,0.001306
2.680,0.029172,0.003310,0.001344
2.681,0.028205,0.003751,0.001400
2.682,0.027568,0.004067,0.001389
2.683,0.027118,0.004255,0.001404
2.684,0.026145,0.004457,0.001619
2.685,0.025344,0.004539,0.001820
2.686,0.024875,0.004511,0.001982
2.687,0.024628,0.004429,0.002043
2.688,0.024389,0.004392,0.002312
2.689,0.023761,0.004734,0.003268
2.690,0.022629,0.005696,0.007473
2.691,0.022056,0.007020,0.012769
2.692,0.020745,0.009208,0.019304
2.693,0.019415,0.012219,0.026151
2.694,0.019566,0.011823,0.026294
2.695,0.019370,0.011463,0.026370
2.696,0.019432,0.011304,0.026418
2.697,0.019898,0.011683,0.026519
2.698,0.019738,0.011793,0.026824
2.699,0.020537,0.011845,0.026828
2.700,0.020445,0.011901,0.027024
2.701,0.020120,0.012856,0.026860
2.702,0.019725,0.013121,0.027079
2.703,0.019558,0.013214,0.026821
2.704,0.018965,0.013065,0.026567
2.705,0.018819,0.012325,0.022454
2.706,0.019794,0.013100,0.017293
2.707,0.020435,0.015659,0.015023
2.708,0.021556,0.012521,0.008719
2.709,0.020429,0.012829,0.008707
2.710,0.019666,0.012970,0.008851
2.711,0.019131,0.013071,0.008896
2.712,0.019885,0.012235,0.009878
2.713,0.019788,0.012181,0.009862
2.714,0.018826,0.012580,0.010062
2.715,0.019396,0.013713,0.010758
2.716,0.020025,0.014636,0.010944
2.717,0.020463,0.016118,0.010704
2.718,0.020134,0.017467,0.011082
2.719,0.021189,0.019099,0.010283
2.720,0.022355,0.020960,0.010691
2.721,0.021939,0.020560,0.011304
2.722,0.021963,0.016742,0.007132
2.723,0.021174,0.017524,0.007733
2.724,0.021515,0.017930,0.008207
2.725,0.021650,0.018115,0.008714
2.726,0.022542,0.019750,0.008512
2.727,0.021741,0.021608,0.008906
2.728,0.021871,0.022843,0.008704
2.729,0.022720,0.027502,0.008384
2.730,0.022485,0.031395,0.007382
2.731,0.022461,0.032522,0.008428
2.732,0.022274,0.032015,0.008654
2.733,0.023535,0.033066,0.008162
2.734,0.022873,0.032505,0.009835
2.735,0.024147,0.032272,0.010397
2.736,0.024731,0.031090,0.010506
2.737,0.025512,0.032086,0.010360
2.738,0.025490,0.033160,0.009892
2.739,0.024483,0.034306,0.009975
2.740,0.024063,0.035855,0.009856
2.741,0.022424,0.036321,0.010498
2.742,0.021057,0.036005,0.009523
2.743,0.021005,0.035648,0.009858
2.744,0.019875,0.031821,0.010328
2.745,0.019105,0.028118,0.010957
2.746,0.018038,0.026232,0.010319
2.747,0.017295,0.026630,0.010302
2.748,0.015975,0.025001,0.012019
2.749,0.015314,0.024070,0.013731
2.750,0.014061,0.025524,0.013273
2.751,0.013193,0.025964,0.015611
2.752,0.012535,0.025043,0.015618
2.753,0.013728,0.025320,0.014870
2.754,0.015812,0.025523,0.014099
2.755,0.017116,0.024448,0.014448
2.756,0.018717,0.023869,0.015168
2.757,0.020125,0.023682,0.014986
2.758,0.021150,0.024501,0.014440
2.759,0.023479,0.024308,0.014434
2.760,0.024423,0.023673,0.017036
2.761,0.025098,0.023976,0.017869
2.762,0.026570,0.024117,0.017491
2.763,0.026537,0.024535,0.015933
2.764,0.026679,0.025079,0.012759
2.765,0.026043,0.023494,0.012360
2.766,0.025838,0.023286,0.009232
2.767,0.025481,0.022347,0.009638
2.768,0.024540,0.020305,0.009777
2.769,0.027258,0.023429,0.010782
2.770,0.026519,0.023049,0.009892
2.771,0.026616,0.021387,0.008930
2.772,0.025966,0.020656,0.008647
2.773,0.025041,0.020392,0.008883
2.774,0.023787,0.020902,0.008390
2.775,0.023412,0.020390,0.005137
2.776,0.023432,0.021488,0.003620
2.777,0.022447,0.020218,0.004416
2.778,0.022956,0.019648,0.004484
2.779,0.024255,0.019776,0.004646
2.780,0.026122,0.018893,0.005412
2.781,0.027072,0.018956,0.005223
2.782,0.028299,0.019239,0.005764
2.783,0.028368,0.019395,0.005855
2.784,0.025471,0.015074,0.005185
2.785,0.026326,0.014921,0.005167
2.786,0.026186,0.016808,0.004807
2.787,0.026692,0.019424,0.004841
2.788,0.027092,0.018787,0.005504
2.789,0.026993,0.017149,0.005517
2.790,0.028114,0.017333,0.005518
2.791,0.028991,0.015173,0.005809
2.792,0.030265,0.014524,0.005368
2.793,0.030228,0.014323,0.005194
2.794,0.029765,0.013674,0.004902
2.795,0.027942,0.013120,0.003968
2.796,0.027221,0.012312,0.004111
2.797,0.026091,0.011849,0.003322
2.798,0.026299,0.011513,0.003249
2.799,0.025692,0.010753,0.003085
2.800,0.025249,0.010579,0.003136
