"1 Chan 1","2 Chan 2","3 Chan 3"
"0.000629","0.0329804","0.000249"
"0.000682","0.0326718","0.000459"
"0.000736","0.0323441","0.000689"
"0.000793","0.0320066","0.000946"
"0.000821","0.0316363","0.001255"
"0.000872","0.0312283","0.001600"
"0.000928","0.0307861","0.001980"
"0.000981","0.0303062","0.002390"
"0.001029","0.0298279","0.002845"
"0.001075","0.0293167","0.003320"
"0.001138","0.0287651","0.003824"
"0.001239","0.0281080","0.004349"
"0.001339","0.0274323","0.004879"
"0.001446","0.0267241","0.005469"
"0.001537","0.0259287","0.006070"
"0.001634","0.0250880","0.006587"
"0.001732","0.0242654","0.007047"
"0.001825","0.0234441","0.007488"
"0.001919","0.0226302","0.007890"
"0.002015","0.0217787","0.008246"
"0.002106","0.0209321","0.008583"
"0.002207","0.0200823","0.008882"
"0.002299","0.0192996","0.009148"
"0.002387","0.0185455","0.009393"
"0.002466","0.0178068","0.009628"
"0.002533","0.0170957","0.009758"
"0.002574","0.0164537","0.009835"
"0.002614","0.0158719","0.009863"
"0.002640","0.0154046","0.009774"
"0.002698","0.0149978","0.009644"
"0.002751","0.0146583","0.009526"
"0.002751","0.0143853","0.009655"
"0.002724","0.0141576","0.009931"
"0.002669","0.0139963","0.010293"
"0.002597","0.0139346","0.010687"
"0.002461","0.0140395","0.011126"
"0.002291","0.0142426","0.011617"
"0.002110","0.0144970","0.012139"
"0.001924","0.0148073","0.012642"
"0.001732","0.0151873","0.013187"
"0.001525","0.0156510","0.013881"
"0.001311","0.0161389","0.014658"
"0.001095","0.0166793","0.015636"
"0.000897","0.0171745","0.016797"
"0.000699","0.0176751","0.018060"
"0.000508","0.0182423","0.019719"
"0.000354","0.0186770","0.021175"
"0.000229","0.0189728","0.022405"
"0.000124","0.0191193","0.023253"
"0.000041","0.0191459","0.023852"
"0.000046","0.0189019","0.023950"
"0.000109","0.0185576","0.023583"
"0.000165","0.0183125","0.023099"
"0.000232","0.0181776","0.022319"
"0.000314","0.0179486","0.021572"
"0.000395","0.0177177","0.020828"
"0.000493","0.0175417","0.020018"
"0.000595","0.0173323","0.019039"
"0.000669","0.0170801","0.018017"
"0.000773","0.0166382","0.016940"
"0.000862","0.0161521","0.015465"
"0.000968","0.0156860","0.013897"
"0.001076","0.0153528","0.012518"
"0.001181","0.0150906","0.011450"
"0.001298","0.0148530","0.010567"
"0.001375","0.0147846","0.010151"
"0.001425","0.0147598","0.010115"
"0.001463","0.0146881","0.010197"
"0.001482","0.0144906","0.010674"
"0.001485","0.0143366","0.011062"
"0.001489","0.0142016","0.011384"
"0.001508","0.0139852","0.011658"
"0.001516","0.0137202","0.011889"
"0.001528","0.0135704","0.011951"
"0.001497","0.0135981","0.011754"
"0.001493","0.0136379","0.011492"
"0.001475","0.0136861","0.011323"
"0.001461","0.0136986","0.011138"
"0.001465","0.0137099","0.011029"
"0.001472","0.0136435","0.011120"
"0.001486","0.0135447","0.011476"
"0.001483","0.0134157","0.011953"
"0.001509","0.0131768","0.012424"
"0.001533","0.0129878","0.012689"
"0.001565","0.0128329","0.012856"
"0.001612","0.0126528","0.012901"
"0.001670","0.0124386","0.012785"
"0.001728","0.0122641","0.012683"
"0.001804","0.0119634","0.012770"
"0.001888","0.0116805","0.013139"
"0.002037","0.0114086","0.013595"
"0.002180","0.0111713","0.014009"
"0.002315","0.0109420","0.014337"
"0.002441","0.0107985","0.014537"
"0.002586","0.0108845","0.014417"
"0.002745","0.0109306","0.013967"
"0.002799","0.0110623","0.013392"
"0.002851","0.0112170","0.012836"
"0.002913","0.0113790","0.012371"
"0.002949","0.0116804","0.011928"
"0.002898","0.0121486","0.011471"
"0.002837","0.0126496","0.011243"
"0.002809","0.0130960","0.011058"
"0.002776","0.0135912","0.010657"
"0.002753","0.0141410","0.010130"
"0.002668","0.0144572","0.009601"
"0.002610","0.0146222","0.009202"
"0.002536","0.0148597","0.008808"
"0.002785","0.0149523","0.008501"
"0.003034","0.0148846","0.008433"
"0.003273","0.0147176","0.008451"
"0.003614","0.0146686","0.008477"
"0.003962","0.0146167","0.008370"
"0.004300","0.0145643","0.008189"
"0.004298","0.0146287","0.007942"
"0.004330","0.0145657","0.007761"
"0.004350","0.0145248","0.007565"
"0.004344","0.0143709","0.007494"
"0.004360","0.0141333","0.007599"
"0.004394","0.0137217","0.007805"
"0.004427","0.0133054","0.008017"
"0.004453","0.0130743","0.008076"
"0.004717","0.0127758","0.008110"
"0.004656","0.0125810","0.007980"
"0.004521","0.0126410","0.007711"
"0.004354","0.0128925","0.007496"
"0.004197","0.0130304","0.007484"
"0.004135","0.0131660","0.007845"
"0.003869","0.0132878","0.008334"
"0.003938","0.0132799","0.009035"
"0.004256","0.0131321","0.009811"
"0.004746","0.0129559","0.010597"
"0.005232","0.0129170","0.011110"
"0.005690","0.0129226","0.011420"
"0.006813","0.0129508","0.011663"
"0.008115","0.0129333","0.012089"
"0.009230","0.0127450","0.012864"
"0.009966","0.0125720","0.013686"
"0.010688","0.0124437","0.014805"
"0.011367","0.0120590","0.016160"
"0.011363","0.0117242","0.017468"
"0.011814","0.0113734","0.018894"
"0.012738","0.0110437","0.020401"
"0.014246","0.0106082","0.021885"
"0.016232","0.0097455","0.023988"
"0.018657","0.0089065","0.026362"
"0.021204","0.0081351","0.029809"
"0.024311","0.0074158","0.033018"
"0.026822","0.0068952","0.036073"
"0.028754","0.0063328","0.041038"
"0.030187","0.0060353","0.046899"
"0.031832","0.0061854","0.053422"
"0.034612","0.0064457","0.059238"
"0.037066","0.0065963","0.064421"
"0.039686","0.0066666","0.069948"
"0.043092","0.0071689","0.074661"
"0.046110","0.0078485","0.076991"
"0.048833","0.0085199","0.077940"
"0.050222","0.0092855","0.079149"
"0.050969","0.0102881","0.079678"
"0.050963","0.0113885","0.079830"
"0.050138","0.0124062","0.078431"
"0.048799","0.0130069","0.077956"
"0.048537","0.0135295","0.077835"
"0.047845","0.0141840","0.074567"
"0.048460","0.0146474","0.070645"
"0.049551","0.0147444","0.065692"
"0.049956","0.0145867","0.061369"
"0.050626","0.0144923","0.057100"
"0.052586","0.0144413","0.051432"
"0.055263","0.0137769","0.046355"
"0.057921","0.0131691","0.042519"
"0.058728","0.0127362","0.039642"
"0.060744","0.0123029","0.036693"
"0.062767","0.0119679","0.034110"
"0.064605","0.0115979","0.031798"
"0.065327","0.0114995","0.030018"
"0.065365","0.0117826","0.027662"
"0.064986","0.0119944","0.025172"
"0.065175","0.0122042","0.023869"
"0.064487","0.0125442","0.021697"
"0.062606","0.0130988","0.019439"
"0.060597","0.0137621","0.017323"
"0.059219","0.0142566","0.015782"
"0.057153","0.0145678","0.015427"
"0.053617","0.0149573","0.015477"
"0.049948","0.0150995","0.016300"
"0.048231","0.0149865","0.017165"
"0.046530","0.0148809","0.017649"
"0.044373","0.0148398","0.017735"
"0.042577","0.0148738","0.017464"
"0.042135","0.0147892","0.016691"
"0.042424","0.0147159","0.015910"
"0.042558","0.0147963","0.015241"
"0.042483","0.0149644","0.014547"
"0.042899","0.0151195","0.014090"
"0.043647","0.0151835","0.013719"
"0.044587","0.0151727","0.013208"
"0.044925","0.0153550","0.012525"
"0.045890","0.0156155","0.011385"
"0.047789","0.0157278","0.009937"
"0.049059","0.0159385","0.008609"
"0.049399","0.0162172","0.007355"
"0.049068","0.0165773","0.006319"
"0.049116","0.0169901","0.005279"
"0.048785","0.0173156","0.004509"
"0.047748","0.0177465","0.004212"
"0.046906","0.0180783","0.003926"
"0.045972","0.0183844","0.003566"
"0.046003","0.0183235","0.003215"
"0.045485","0.0181772","0.003072"
"0.045206","0.0180014","0.002949"
"0.044569","0.0181304","0.002819"
"0.043572","0.0181468","0.002718"
"0.041027","0.0182648","0.002779"
"0.038210","0.0184858","0.002941"
"0.035662","0.0186369","0.003082"
"0.034077","0.0188245","0.003082"
"0.032814","0.0188967","0.003000"
"0.031538","0.0188962","0.002940"
"0.030523","0.0190350","0.002763"
"0.030005","0.0190257","0.002603"
"0.028962","0.0191049","0.002550"
"0.027673","0.0193099","0.002689"
"0.025130","0.0200172","0.002904"
"0.022492","0.0207885","0.003105"
"0.019949","0.0215793","0.003317"
"0.017368","0.0223664","0.003460"
"0.015171","0.0233365","0.003484"
"0.013297","0.0243341","0.003329"
"0.011511","0.0249863","0.003153"
"0.010090","0.0255586","0.002971"
"0.008247","0.0260315","0.002882"
"0.006518","0.0262851","0.002946"
"0.005061","0.0264122","0.003108"
"0.003614","0.0267135","0.003206"
"0.002607","0.0271566","0.003237"
"0.001860","0.0275683","0.003194"
"0.001489","0.0280801","0.002915"
"0.001366","0.0283645","0.002644"
"0.001268","0.0286606","0.002293"
"0.001224","0.0288201","0.001939"
"0.001271","0.0282787","0.001855"
"0.001288","0.0276715","0.001910"
"0.001213","0.0272118","0.002042"
"0.001121","0.0268616","0.002211"
"0.001079","0.0265206","0.002407"
"0.000974","0.0265393","0.002401"
"0.000856","0.0267620","0.002369"
"0.000747","0.0269608","0.002362"
"0.000712","0.0265243","0.002613"
"0.000744","0.0260650","0.002838"
"0.000811","0.0252266","0.003094"
"0.000918","0.0241459","0.003365"
"0.000944","0.0236927","0.003337"
"0.000933","0.0232006","0.003444"
"0.000886","0.0234540","0.003400"
"0.000786","0.0241276","0.003204"
"0.000739","0.0241178","0.003231"
"0.000694","0.0238952","0.003593"
"0.000619","0.0236534","0.004190"
"0.000573","0.0234497","0.004784"
"0.000590","0.0232164","0.005288"
"0.000670","0.0227673","0.005453"
"0.000738","0.0223876","0.005407"
"0.000752","0.0222601","0.005181"
"0.000723","0.0220749","0.004986"
"0.000601","0.0225335","0.004654"
"0.000512","0.0228243","0.004389"
"0.000574","0.0221073","0.004612"
"0.000735","0.0210361","0.004969"
"0.000896","0.0193101","0.005588"
"0.001051","0.0176064","0.006243"
"0.001182","0.0165482","0.006599"
"0.001310","0.0156345","0.006617"
"0.001415","0.0150784","0.006302"
"0.001516","0.0145192","0.005959"
"0.001623","0.0137167","0.005917"
"0.001671","0.0131839","0.006215"
"0.001772","0.0125480","0.006607"
"0.001874","0.0120435","0.006969"
"0.002014","0.0113430","0.007283"
"0.002191","0.0104265","0.007656"
"0.002343","0.0096057","0.008061"
"0.002427","0.0091142","0.008393"
"0.002436","0.0090462","0.008492"
"0.002414","0.0090404","0.008828"
"0.002387","0.0090977","0.009133"
"0.002356","0.0091492","0.009681"
"0.002319","0.0091700","0.010428"
"0.002303","0.0091102","0.011065"
"0.002256","0.0091090","0.011855"
"0.002196","0.0091022","0.012613"
"0.002166","0.0090097","0.013171"
"0.002123","0.0090193","0.013585"
"0.002128","0.0089183","0.013963"
"0.002109","0.0089101","0.014348"
"0.002058","0.0089323","0.014883"
"0.001999","0.0089506","0.015579"
"0.001939","0.0090422","0.016014"
"0.001909","0.0090600","0.016576"
"0.001928","0.0089591","0.016436"
"0.001956","0.0088330","0.016161"
"0.002000","0.0087401","0.015564"
"0.002067","0.0086771","0.014838"
"0.002109","0.0086166","0.014510"
"0.002190","0.0084815","0.014050"
"0.002276","0.0083853","0.013586"
"0.002299","0.0085083","0.013075"
"0.002282","0.0086586","0.012604"
"0.002226","0.0088460","0.012209"
"0.002187","0.0089418","0.011902"
"0.002181","0.0089462","0.011720"
"0.002205","0.0089319","0.011421"
"0.002217","0.0090908","0.011151"
"0.002203","0.0093651","0.010639"
"0.002203","0.0095812","0.010309"
"0.002202","0.0097663","0.010172"
"0.002234","0.0097530","0.010220"
"0.002256","0.0097467","0.010267"
"0.002245","0.0099244","0.009899"
"0.002227","0.0101905","0.009529"
"0.002238","0.0103833","0.009354"
"0.002258","0.0104528","0.009348"
"0.002323","0.0103350","0.009472"
"0.002380","0.0102599","0.009486"
"0.002429","0.0103389","0.009368"
"0.002458","0.0103898","0.009149"
"0.002465","0.0104595","0.008989"
"0.002501","0.0102425","0.009066"
"0.002497","0.0102766","0.009103"
"0.002516","0.0104372","0.009233"
"0.002583","0.0104404","0.009579"
"0.002628","0.0105007","0.010032"
"0.002733","0.0105603","0.010418"
"0.002878","0.0105248","0.010693"
"0.003517","0.0103163","0.010805"
"0.004384","0.0101268","0.010777"
"0.006505","0.0096905","0.011736"
"0.010105","0.0092991","0.013703"
"0.013629","0.0090334","0.016039"
"0.016794","0.0087406","0.019570"
"0.019649","0.0086608","0.022556"
"0.023791","0.0082878","0.025457"
"0.029748","0.0076817","0.030190"
"0.035752","0.0067845","0.034693"
"0.041631","0.0058794","0.038610"
"0.047630","0.0052156","0.043158"
"0.053386","0.0046639","0.047779"
"0.059184","0.0040893","0.052407"
"0.064751","0.0035981","0.056884"
"0.068114","0.0033610","0.061584"
"0.070840","0.0032077","0.066314"
"0.072316","0.0033710","0.069963"
"0.072151","0.0037728","0.073391"
"0.071781","0.0042154","0.076107"
"0.070770","0.0046886","0.077569"
"0.070155","0.0050252","0.079382"
"0.068343","0.0054685","0.081626"
"0.064650","0.0061107","0.080978"
"0.061111","0.0067318","0.080408"
"0.057607","0.0073952","0.080440"
"0.053885","0.0080868","0.079533"
"0.050763","0.0087863","0.078229"
"0.048022","0.0094886","0.076762"
"0.045503","0.0100282","0.075628"
"0.044574","0.0103464","0.073291"
"0.044459","0.0105781","0.070010"
"0.044630","0.0107720","0.066317"
"0.044566","0.0109226","0.061773"
"0.045254","0.0110120","0.057036"
"0.047014","0.0111051","0.051984"
"0.048484","0.0112149","0.046895"
"0.049717","0.0114816","0.041271"
"0.051064","0.0119055","0.036529"
"0.052317","0.0123723","0.032035"
"0.053254","0.0128896","0.027642"
"0.054334","0.0133398","0.023238"
"0.055166","0.0137852","0.018926"
"0.055347","0.0142137","0.014837"
"0.055347","0.0145965","0.010858"
"0.055938","0.0149594","0.007918"
"0.055981","0.0153752","0.005858"
"0.055717","0.0157953","0.004291"
"0.055845","0.0162601","0.002759"
"0.055484","0.0166272","0.001878"
"0.054988","0.0168009","0.001476"
"0.054371","0.0169073","0.001149"
"0.053914","0.0168840","0.000878"
"0.053182","0.0167766","0.000702"
"0.052285","0.0165968","0.000619"
"0.051498","0.0163259","0.000542"
"0.050328","0.0161565","0.000505"
"0.048370","0.0161536","0.000538"
"0.045983","0.0161641","0.000655"
"0.043415","0.0161824","0.000827"
"0.040251","0.0162144","0.001094"
"0.037852","0.0160811","0.001341"
"0.035854","0.0159217","0.001520"
"0.033822","0.0157985","0.001658"
"0.031627","0.0157203","0.001793"
"0.029469","0.0157901","0.001906"
"0.027650","0.0159239","0.002002"
"0.025864","0.0162165","0.002086"
"0.024773","0.0164828","0.002128"
"0.023997","0.0167251","0.002135"
"0.023483","0.0169688","0.002081"
"0.023272","0.0170816","0.002005"
"0.023730","0.0170130","0.001940"
"0.024164","0.0170351","0.001832"
"0.024565","0.0170543","0.001728"
"0.024992","0.0171260","0.001638"
"0.024657","0.0176781","0.001435"
"0.023881","0.0183494","0.001258"
"0.023045","0.0191612","0.001120"
"0.022354","0.0200029","0.000985"
"0.021184","0.0209370","0.000906"
"0.019776","0.0218756","0.000971"
"0.018299","0.0228728","0.001129"
"0.016344","0.0240053","0.001308"
"0.014177","0.0252329","0.001467"
"0.011989","0.0264257","0.001695"
"0.009793","0.0276388","0.001950"
"0.007599","0.0289655","0.002185"
"0.006027","0.0299898","0.002499"
"0.004864","0.0309409","0.002806"
"0.003803","0.0316494","0.003215"
"0.002883","0.0318373","0.003801"
"0.002045","0.0317850","0.004391"
"0.001245","0.0314122","0.004857"
"0.000505","0.0307956","0.005284"
"0.000284","0.0299540","0.005691"
"0.000340","0.0290759","0.005967"
"0.000501","0.0281538","0.006091"
"0.000660","0.0271767","0.006195"
"0.000851","0.0260327","0.006323"
"0.001095","0.0246837","0.006472"
"0.001368","0.0232987","0.006628"
"0.001638","0.0218444","0.006712"
"0.001920","0.0206167","0.006682"
"0.002196","0.0195000","0.006562"
"0.002476","0.0186158","0.006298"
"0.002746","0.0178566","0.005987"
"0.002998","0.0172068","0.005714"
"0.003237","0.0166768","0.005533"
"0.003304","0.0164863","0.005397"
"0.003322","0.0164777","0.005291"
"0.003265","0.0167709","0.005154"
"0.003104","0.0173280","0.005006"
"0.003000","0.0175425","0.005045"
"0.002891","0.0176807","0.005014"
"0.002739","0.0179605","0.005120"
"0.002540","0.0182875","0.005323"
"0.002278","0.0186758","0.005533"
"0.002043","0.0190496","0.005567"
"0.001878","0.0191206","0.005623"
"0.001760","0.0189562","0.005811"
"0.001559","0.0193752","0.005902"
"0.001292","0.0199391","0.006092"
"0.001087","0.0202122","0.006387"
"0.001086","0.0199610","0.006478"
"0.001115","0.0196432","0.006465"
"0.001174","0.0189502","0.006571"
"0.001300","0.0177453","0.006844"
"0.001371","0.0171080","0.006811"
"0.001452","0.0165920","0.006934"
"0.001530","0.0159654","0.006959"
"0.001597","0.0152821","0.006873"
"0.001723","0.0145305","0.006794"
"0.001810","0.0137966","0.006909"
"0.002228","0.0133543","0.007025"
"0.002662","0.0131015","0.007044"
"0.002998","0.0123128","0.007130"
"0.003158","0.0113797","0.007193"
"0.003246","0.0108922","0.007200"
"0.003183","0.0110502","0.007598"
"0.003328","0.0110596","0.008457"
"0.003411","0.0114331","0.009718"
"0.003459","0.0120171","0.011461"
"0.003512","0.0124070","0.012846"
"0.004273","0.0124834","0.014055"
"0.005251","0.0127181","0.015304"
"0.006185","0.0130928","0.016295"
"0.006526","0.0134299","0.016290"
"0.006765","0.0136635","0.016127"
"0.006499","0.0141408","0.016199"
"0.006243","0.0148499","0.016412"
"0.006238","0.0154180","0.016464"
"0.006470","0.0157500","0.016811"
"0.006710","0.0157429","0.017149"
"0.007000","0.0154758","0.017348"
"0.006899","0.0153970","0.017011"
"0.006927","0.0150894","0.016181"
"0.006972","0.0147324","0.014441"
"0.007073","0.0143262","0.013138"
"0.006310","0.0144240","0.012279"
"0.005534","0.0145356","0.011268"
"0.004816","0.0143552","0.010358"
"0.004499","0.0144295","0.010323"
"0.004250","0.0147429","0.010465"
"0.004155","0.0145660","0.010390"
"0.003962","0.0143151","0.010233"
"0.003663","0.0140936","0.010475"
"0.003408","0.0139748","0.010461"
"0.003192","0.0138786","0.010347"
"0.002980","0.0139015","0.010066"
"0.002966","0.0137792","0.009722"
"0.002902","0.0136304","0.009670"
"0.003281","0.0136497","0.009814"
"0.003762","0.0136715","0.009918"
"0.005164","0.0134968","0.009376"
"0.006169","0.0133718","0.008906"
"0.006980","0.0134315","0.008605"
"0.007088","0.0130424","0.008655"
"0.007066","0.0128039","0.009444"
"0.007011","0.0128989","0.010367"
"0.007256","0.0126809","0.010865"
"0.007571","0.0126131","0.010632"
"0.007629","0.0126560","0.010194"
"0.007648","0.0127983","0.009900"
"0.007750","0.0126271","0.009958"
"0.007832","0.0126030","0.010207"
"0.007774","0.0127178","0.010108"
"0.007322","0.0125191","0.010200"
"0.006717","0.0123024","0.010263"
"0.005362","0.0120690","0.010920"
"0.004200","0.0117688","0.011892"
"0.003245","0.0115790","0.012774"
"0.003134","0.0117416","0.012785"
"0.003183","0.0116165","0.012060"
"0.003270","0.0111683","0.011327"
"0.003032","0.0112427","0.010776"
"0.002711","0.0113057","0.010865"
"0.002742","0.0112604","0.011256"
"0.002775","0.0114049","0.011556"
"0.002809","0.0114667","0.011443"
"0.002790","0.0113349","0.011505"
"0.002908","0.0109363","0.011641"
"0.002910","0.0109499","0.011571"
"0.003004","0.0111219","0.011642"
"0.003568","0.0113555","0.011441"
"0.004534","0.0114209","0.011249"
"0.006337","0.0113700","0.011475"
"0.008409","0.0112630","0.013404"
"0.015241","0.0106499","0.016512"
"0.022695","0.0102001","0.019347"
"0.030705","0.0094507","0.022181"
"0.039324","0.0087267","0.024809"
"0.048731","0.0079462","0.027592"
"0.058428","0.0069645","0.030848"
"0.067903","0.0062143","0.034361"
"0.077553","0.0055852","0.037418"
"0.087842","0.0050663","0.040433"
"0.098071","0.0042919","0.043464"
"0.106653","0.0035997","0.046585"
"0.113519","0.0030929","0.049708"
"0.120429","0.0028995","0.052068"
"0.126605","0.0027639","0.055385"
"0.132221","0.0026772","0.058170"
"0.132424","0.0031275","0.060086"
"0.131991","0.0035803","0.062249"
"0.130311","0.0040630","0.064440"
"0.127622","0.0045995","0.066100"
"0.124309","0.0053045","0.066882"
"0.120848","0.0060507","0.066906"
"0.117180","0.0068433","0.066751"
"0.113420","0.0076664","0.066649"
"0.108596","0.0084728","0.066499"
"0.103029","0.0092900","0.066488"
"0.098715","0.0099081","0.066052"
"0.094968","0.0105893","0.064640"
"0.090856","0.0111630","0.062290"
"0.086814","0.0116800","0.058255"
"0.083004","0.0121420","0.053374"
"0.079691","0.0127264","0.048048"
"0.076318","0.0134841","0.042602"
"0.073410","0.0143335","0.037306"
"0.071112","0.0150788","0.032541"
"0.068629","0.0157202","0.028313"
"0.065630","0.0163122","0.024689"
"0.063078","0.0169089","0.021194"
"0.061065","0.0176702","0.017919"
"0.059695","0.0185544","0.014746"
"0.059336","0.0193669","0.011534"
"0.059301","0.0201571","0.008643"
"0.059954","0.0208906","0.006664"
"0.060087","0.0218430","0.005923"
"0.059526","0.0229546","0.005548"
"0.058906","0.0240159","0.005517"
"0.058537","0.0250875","0.005461"
"0.058389","0.0261597","0.005425"
"0.059235","0.0270366","0.005361"
"0.059983","0.0279432","0.005245"
"0.060668","0.0288868","0.005050"
"0.061010","0.0298192","0.004575"
"0.061167","0.0305637","0.004070"
"0.061253","0.0310689","0.003580"
"0.061176","0.0315253","0.003065"
"0.060802","0.0321324","0.002598"
"0.060358","0.0325718","0.002128"
"0.059755","0.0331415","0.001683"
"0.059503","0.0336005","0.001322"
"0.059793","0.0337567","0.000981"
"0.059822","0.0338669","0.000654"
"0.058650","0.0341042","0.000458"
"0.056670","0.0343777","0.000248"
"0.053909","0.0347115","0.000054"
"0.051030","0.0350514","0.000000"
"0.048125","0.0354347","0.000000"
"0.045441","0.0358827","0.000000"
"0.042481","0.0365680","0.000000"
"0.038728","0.0374008","0.000000"
"0.034830","0.0382510","0.000000"
"0.031092","0.0388333","0.000000"
"0.027441","0.0392550","0.000000"
"0.023889","0.0392909","0.000000"
"0.020397","0.0392155","0.000000"
"0.016935","0.0389670","0.000039"
"0.013927","0.0386389","0.000206"
"0.012015","0.0380788","0.000391"
"0.010598","0.0374397","0.000581"
"0.009080","0.0367739","0.000796"
"0.007532","0.0359866","0.001024"
"0.005921","0.0350416","0.001330"
"0.004839","0.0338481","0.001754"
"0.004177","0.0323135","0.002280"
"0.003819","0.0305354","0.002852"
"0.003577","0.0286801","0.003422"
"0.003350","0.0269907","0.003992"
"0.003086","0.0256624","0.004572"
"0.002839","0.0244612","0.005142"
"0.002603","0.0232477","0.005664"
"0.002326","0.0222865","0.006097"
"0.002068","0.0212771","0.006391"
"0.001838","0.0201571","0.006707"
"0.001711","0.0189997","0.007135"
"0.001762","0.0178831","0.007578"
"0.001889","0.0168939","0.008011"
"0.002037","0.0161241","0.008479"
"0.002183","0.0155657","0.008916"
"0.002267","0.0153624","0.009368"
"0.002302","0.0153761","0.009878"
"0.002311","0.0154068","0.010476"
"0.002267","0.0155110","0.011074"
"0.002223","0.0156135","0.011627"
"0.002083","0.0160833","0.012171"
"0.001955","0.0166356","0.012541"
"0.001830","0.0172228","0.012839"
"0.001707","0.0180301","0.012778"
"0.001579","0.0187934","0.012666"
"0.001543","0.0191928","0.012487"
"0.001477","0.0194855","0.012306"
"0.001417","0.0197473","0.012032"
"0.001407","0.0196371","0.011773"
"0.001369","0.0194778","0.011528"
"0.001348","0.0191814","0.011164"
"0.001358","0.0189489","0.010656"
"0.001382","0.0186511","0.010087"
"0.001445","0.0182875","0.009608"
"0.001464","0.0180587","0.009273"
"0.001567","0.0175398","0.008997"
"0.001678","0.0168496","0.009016"
"0.001786","0.0162605","0.009104"
"0.001826","0.0156100","0.009529"
"0.001884","0.0149230","0.009759"
"0.001873","0.0145347","0.009887"
"0.001872","0.0142676","0.009962"
"0.001891","0.0138662","0.010177"
"0.001905","0.0138065","0.010268"
"0.001995","0.0137795","0.010209"
"0.002122","0.0137743","0.010222"
"0.002341","0.0136334","0.010246"
"0.002591","0.0135459","0.010245"
"0.002810","0.0134381","0.010096"
"0.003025","0.0132123","0.009791"
"0.003221","0.0128939","0.009407"
"0.003325","0.0126466","0.008977"
"0.003356","0.0123367","0.008541"
"0.003417","0.0119709","0.008175"
"0.003463","0.0116422","0.008173"
"0.003495","0.0113791","0.008253"
"0.003513","0.0111014","0.008345"
"0.003513","0.0109603","0.008406"
"0.003452","0.0108389","0.008484"
"0.003382","0.0107200","0.008529"
"0.003313","0.0106117","0.008461"
"0.003207","0.0104529","0.008438"
"0.003074","0.0102673","0.008452"
"0.002978","0.0100843","0.008489"
"0.002897","0.0098622","0.008619"
"0.002860","0.0096416","0.008852"
"0.002909","0.0094883","0.009032"
"0.003191","0.0094197","0.009221"
"0.003455","0.0095303","0.009326"
"0.003681","0.0099761","0.009205"
"0.003860","0.0104008","0.009111"
"0.004038","0.0108265","0.009121"
"0.003967","0.0112611","0.009436"
"0.003929","0.0115256","0.009833"
"0.003874","0.0115407","0.010544"
"0.003832","0.0115239","0.011242"
"0.003733","0.0115673","0.011947"
"0.003672","0.0115572","0.012448"
"0.003582","0.0115499","0.013038"
"0.003540","0.0115459","0.013467"
"0.003439","0.0116076","0.013885"
"0.003346","0.0116388","0.014240"
"0.003080","0.0116325","0.014619"
"0.002828","0.0115369","0.014938"
"0.002608","0.0111530","0.015289"
"0.002456","0.0107626","0.015410"
"0.002306","0.0104584","0.015404"
"0.002382","0.0102075","0.014953"
"0.002700","0.0100085","0.014372"
"0.003002","0.0100819","0.013544"
"0.003253","0.0103354","0.012772"
"0.003555","0.0105191","0.011969"
"0.003822","0.0106592","0.011404"
"0.003864","0.0108284","0.010796"
"0.003879","0.0111949","0.010255"
"0.003949","0.0113988","0.009648"
"0.003994","0.0115861","0.009153"
"0.004027","0.0117837","0.008648"
"0.004069","0.0119795","0.008189"
"0.004071","0.0122069","0.007743"
"0.004171","0.0125758","0.007426"
"0.004959","0.0128336","0.007149"
"0.005848","0.0130159","0.006991"
"0.006538","0.0132870","0.006851"
"0.007451","0.0133939","0.006771"
"0.008384","0.0135295","0.006736"
"0.009084","0.0137188","0.006634"
"0.010090","0.0139714","0.006436"
"0.011858","0.0141916","0.006413"
"0.013523","0.0142759","0.006551"
"0.015271","0.0141119","0.007533"
"0.016752","0.0140123","0.008775"
"0.018265","0.0138915","0.010130"
"0.019373","0.0136303","0.011649"
"0.021495","0.0132898","0.013272"
"0.024572","0.0126088","0.014636"
"0.027424","0.0118559","0.015846"
"0.030256","0.0111333","0.017572"
"0.033588","0.0104654","0.020306"
"0.037187","0.0098203","0.023325"
"0.040760","0.0091397","0.026400"
"0.044721","0.0085932","0.029475"
"0.048740","0.0081181","0.032556"
"0.052860","0.0076851","0.035314"
"0.057386","0.0071847","0.037527"
"0.062015","0.0069797","0.038219"
"0.065894","0.0069413","0.038361"
"0.068774","0.0070164","0.038100"
"0.071212","0.0071742","0.037523"
"0.072100","0.0072855","0.037358"
"0.072985","0.0074876","0.037863"
"0.074001","0.0076351","0.038662"
"0.074783","0.0077856","0.038875"
"0.075149","0.0078818","0.038404"
"0.075474","0.0080360","0.037548"
"0.076151","0.0080492","0.036587"
"0.077161","0.0079909","0.035464"
"0.078604","0.0080673","0.033675"
"0.077387","0.0083156","0.031765"
"0.074709","0.0086994","0.030100"
"0.072211","0.0090581","0.029095"
"0.070218","0.0093013","0.028117"
"0.069099","0.0094235","0.027364"
"0.069549","0.0093747","0.026808"
"0.070199","0.0093877","0.026049"
"0.069097","0.0094455","0.025262"
"0.067412","0.0096943","0.024292"
"0.066231","0.0099359","0.023352"
"0.065008","0.0101253","0.021981"
"0.065116","0.0101780","0.020444"
"0.065508","0.0102781","0.018718"
