"Time","38 FLy (cm)","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","39 FRx (cm)","35 HRx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","1 Synch"
1.856,6.317654,1,6.308296,5.076500,0.000000,0,4.207016,3.796707,6.298147,0.127003,5.069809,1.47545,0.09967,0,0,0,0,0,0,7.656291,1.175768,17.433180,18.120008,16.576675,19.124178,-7.351317,14.408045,177.108948,0,50.319427,86.661316,67.198639,8.747025,18.738272,8.811082,17.548698,8.813585,16.978613,8.862659,16.084957,10.182841,17.308506,11.200245,16.073668,11.704741,17.034056,0,0.00229,0.00073,0.00066,0.00225,0.00058,0.00060,0.00094,0.00062,3.20831
1.857,6.318180,1,6.307526,5.075846,0.000000,0,4.204884,3.793879,6.295650,0.114673,5.069878,1.47827,0.10105,0,0,0,0,0,0,7.659221,1.178624,17.432934,18.134554,16.566698,19.116364,-7.118522,14.400547,177.021011,0,50.324245,86.705360,67.293114,8.750201,18.731178,8.808663,17.530241,8.811587,16.965601,8.862639,16.073818,10.180065,17.300327,11.201183,16.068569,11.703840,17.028639,0,0.00228,0.00072,0.00067,0.00221,0.00057,0.00060,0.00096,0.00062,3.20831
1.858,6.318705,1,6.306350,5.075310,0.000000,0,4.202751,3.791051,6.293154,0.102342,5.069946,1.47537,0.10086,0,0,0,0,0,0,7.662151,1.181480,17.432686,18.149099,16.556723,19.108549,-6.885725,14.393049,176.933060,0,50.329063,86.749405,67.387581,8.753377,18.724087,8.806246,17.511784,8.809590,16.952589,8.862620,16.062677,10.177288,17.292147,11.202122,16.063471,11.702939,17.023222,0,0.00235,0.00073,0.00066,0.00218,0.00058,0.00060,0.00091,0.00063,3.20862
1.859,6.319230,1,6.305040,5.074814,0.000000,0,4.200618,3.788222,6.290657,0.090011,5.070015,1.47568,0.10068,0,0,0,0,0,0,7.665082,1.184336,17.432438,18.163645,16.546747,19.100737,-6.652930,14.385551,176.845123,0,50.333881,86.793457,67.482048,8.756553,18.716993,8.803827,17.493326,8.807592,16.939577,8.862601,16.051538,10.174512,17.283968,11.203060,16.058372,11.702038,17.017805,0,0.00237,0.00073,0.00070,0.00220,0.00058,0.00060,0.00086,0.00064,3.20907
1.860,6.319687,1,6.304555,5.074352,0.000000,0,4.202079,3.788535,6.290250,0.078901,5.070127,1.47644,0.10124,0,0,0,0,0,0,7.665853,1.180737,17.426575,18.180557,16.536688,19.092491,-6.310360,14.378817,176.331360,0,50.509056,86.495407,67.371567,8.759500,18.712624,8.804403,17.475599,8.807263,16.927025,8.868795,16.039301,10.175394,17.277290,11.202802,16.050743,11.701815,17.012604,0,0.00234,0.00070,0.00071,0.00219,0.00058,0.00060,0.00084,0.00064,3.20903
1.861,6.320139,1,6.304345,5.073901,0.000000,0,4.203845,3.789114,6.290019,0.067894,5.070244,1.47583,0.10177,0,0,0,0,0,0,7.666441,1.176592,17.420235,18.197670,16.526623,19.084209,-5.958504,14.372146,175.781570,0,50.698643,86.168419,67.243744,8.762426,18.708487,8.805233,17.457933,8.807076,16.914511,8.875516,16.026972,10.176585,17.270742,11.202442,16.042898,11.701650,17.007421,0,0.00239,0.00072,0.00071,0.00234,0.00058,0.00061,0.00079,0.00069,3.20872
1.862,6.320590,1,6.304720,5.073415,0.000000,0,4.205610,3.789693,6.289788,0.056887,5.070361,1.47537,0.10131,0,0,0,0,0,0,7.667030,1.172447,17.413895,18.214783,16.516558,19.075928,-5.606648,14.365475,175.231781,0,50.888226,85.841438,67.115921,8.765353,18.704348,8.806062,17.440268,8.806888,16.901997,8.882236,16.014643,10.177776,17.264193,11.202083,16.035053,11.701485,17.002241,0,0.00242,0.00073,0.00073,0.00240,0.00059,0.00060,0.00078,0.00069,3.20837
1.863,6.321042,1,6.305290,5.072918,0.000000,0,4.207375,3.790272,6.289557,0.045880,5.070477,1.47614,0.10221,0,0,0,0,0,0,7.667619,1.168301,17.407555,18.231895,16.506493,19.067646,-5.254792,14.358804,174.681992,0,51.077812,85.514450,66.988098,8.768280,18.700209,8.806891,17.422602,8.806700,16.889482,8.888956,16.002314,10.178968,17.257645,11.201722,16.027208,11.701320,16.997059,0,0.00229,0.00071,0.00072,0.00240,0.00059,0.00059,0.00078,0.00070,3.20798
1.864,6.321393,1,6.305721,5.072340,0.000000,0,4.203833,3.791214,6.288413,0.032521,5.070563,1.47568,0.10416,0,0,0,0,0,0,7.672861,1.172742,17.404978,18.251633,16.496534,19.059202,-4.765836,14.353718,174.178696,0,51.228008,85.556396,66.935753,8.777536,18.692575,8.808286,17.411934,8.804964,16.882168,8.889566,15.996301,10.179396,17.251825,11.203231,16.022291,11.701331,16.993515,0,0.00227,0.00071,0.00072,0.00237,0.00060,0.00059,0.00076,0.00071,3.20760
1.865,6.321735,1,6.306107,5.071737,0.000000,0,4.199843,3.792187,6.287192,0.018964,5.070647,1.47652,0.10443,0,0,0,0,0,0,7.678497,1.177909,17.402718,18.271589,16.486586,19.050743,-4.265281,14.348765,173.679337,0,51.374878,85.629555,66.889801,8.787328,18.684645,8.809729,17.401857,8.803097,16.875292,8.889659,15.990821,10.179758,17.246067,11.204898,16.017622,11.701358,16.990108,0,0.00208,0.00071,0.00071,0.00222,0.00060,0.00060,0.00071,0.00071,3.20722
1.866,6.322078,1,6.305012,5.071068,0.000000,0,4.195852,3.793160,6.285972,0.005406,5.070731,1.47606,0.10346,0,0,0,0,0,0,7.684133,1.183075,17.400457,18.291548,16.476639,19.042286,-3.764726,14.343814,173.179977,0,51.521744,85.702705,66.843842,8.797120,18.676716,8.811171,17.391779,8.801229,16.868418,8.889751,15.985342,10.180120,17.240311,11.206565,16.012955,11.701384,16.986702,0,0.00203,0.00073,0.00069,0.00218,0.00061,0.00061,0.00069,0.00071,3.20770
1.867,6.322421,1,6.303424,5.070379,0.000000,0,4.191862,3.794133,6.284751,-0.008151,5.070814,1.47751,0.10249,0,0,0,0,0,0,7.689768,1.188242,17.398197,18.311506,16.466690,19.033829,-3.264171,14.338861,172.680618,0,51.668613,85.775864,66.797890,8.806911,18.668785,8.812613,17.381702,8.799363,16.861542,8.889844,15.979862,10.180483,17.234552,11.208232,16.008286,11.701410,16.983295,0,0.00203,0.00073,0.00068,0.00219,0.00061,0.00061,0.00066,0.00072,3.20861
1.868,6.322962,1,6.299992,5.069654,0.000000,0,4.187706,3.793835,6.277925,-0.021178,5.070777,1.47194,0.10201,0,0,0,0,0,0,7.690230,1.182579,17.396683,18.334227,16.456833,19.025049,-2.631787,14.336035,172.426117,0,52.036377,85.983742,66.489830,8.808843,18.645456,8.813427,17.371798,8.797999,16.856344,8.887242,15.985874,10.185958,17.232018,11.210125,16.002789,11.700685,16.978594,0,0.00223,0.00074,0.00066,0.00222,0.00061,0.00061,0.00068,0.00071,3.20902
1.869,6.323519,1,6.295944,5.068916,0.000000,0,4.183536,3.793430,6.270624,-0.034159,5.070731,1.47552,0.10062,0,0,0,0,0,0,7.690254,1.176000,17.395231,18.357180,16.446981,19.016241,-1.988251,14.333387,172.192352,0,52.422829,86.203018,66.159599,8.810108,18.620823,8.814187,17.361906,8.796679,16.851288,8.884412,15.992858,10.191865,17.229755,11.212037,15.997221,11.699896,16.973782,0,0.00241,0.00076,0.00067,0.00223,0.00061,0.00061,0.00067,0.00072,3.20918
1.870,6.324077,1,6.293087,5.068175,0.000000,0,4.179366,3.793025,6.263323,-0.047141,5.070684,1.47629,0.10007,0,0,0,0,0,0,7.690279,1.169422,17.393780,18.380133,16.437132,19.007435,-1.344714,14.330740,171.958572,0,52.809280,86.422287,65.829361,8.811375,18.596191,8.814948,17.352016,8.795359,16.846233,8.881581,15.999842,10.197773,17.227493,11.213949,15.991653,11.699107,16.968969,0,0.00238,0.00076,0.00069,0.00223,0.00062,0.00061,0.00067,0.00072,3.20918
1.871,6.324634,1,6.290627,5.067432,0.000000,0,4.175196,3.792620,6.256023,-0.060122,5.070637,1.47720,0.10115,1,0,1,0,0,0,7.690302,1.162843,17.392328,18.403086,16.427282,18.998627,-0.701178,14.328094,171.724792,0,53.195732,86.641563,65.499130,8.812640,18.571558,8.815709,17.342125,8.794038,16.841177,8.878751,16.006824,10.203680,17.225231,11.215862,15.986086,11.698318,16.964157,0,0.00234,0.00074,0.00068,0.00217,0.00061,0.00063,0.00066,0.00072,3.20910
1.872,6.325202,0,3.931258,5.066742,0.000000,0,4.167316,3.795001,6.258934,-0.068835,5.070516,1.47560,0.10358,0,0,0,0,0,0,7.688672,1.169428,17.395048,18.429127,16.417128,18.989552,0.036232,14.328291,171.161057,0,53.254086,86.741539,65.510857,8.819144,18.566967,8.818583,17.335766,8.793588,16.839018,8.881131,15.999413,10.204082,17.219965,11.220409,15.984260,11.699112,16.962473,0,0.00236,0.00071,0.00067,0.00212,0.00062,0.00064,0.00067,0.00067,3.20913
1.873,6.325770,0,0.786252,5.066069,0.000000,0,4.159122,3.797617,6.262709,-0.077187,5.070388,1.47820,0.10453,0,0,0,0,0,0,7.686902,1.177128,17.398121,18.455427,16.406948,18.980455,0.781583,14.328731,170.569397,0,53.284683,86.831421,65.551514,8.826091,18.564072,8.821637,17.329702,8.793211,16.837107,8.883952,15.990781,10.204019,17.214445,11.225180,15.982750,11.700041,16.961056,0,0.00238,0.00073,0.00065,0.00218,0.00063,0.00064,0.00067,0.00064,3.20920
1.874,6.326339,0,0.000000,5.065577,0.000000,0,4.150927,3.800234,6.266484,-0.085539,5.070261,1.47621,0.10512,0,0,0,0,0,0,7.685132,1.184828,17.401194,18.481728,16.396769,18.971357,1.526934,14.329169,169.977737,0,53.315281,86.921295,65.592171,8.833038,18.561176,8.824691,17.323641,8.792834,16.835194,8.886773,15.982150,10.203955,17.208925,11.229950,15.981240,11.700969,16.959637,0,0.00242,0.00074,0.00065,0.00223,0.00064,0.00064,0.00066,0.00064,3.20898
1.875,6.326908,0,0.000000,5.065144,0.000000,0,4.142733,3.802850,6.270259,-0.093891,5.070134,1.47652,0.10672,0,0,0,0,0,0,7.683362,1.192527,17.404264,18.508028,16.386587,18.962259,2.272285,14.329608,169.386078,0,53.345879,87.011177,65.632820,8.839985,18.558281,8.827744,17.317579,8.792458,16.833281,8.889594,15.973519,10.203891,17.203405,11.234720,15.979730,11.701897,16.958220,0,0.00232,0.00074,0.00067,0.00230,0.00065,0.00065,0.00066,0.00068,3.20860
1.876,6.327258,0,0.000000,5.065030,0.000000,0,4.142526,3.802255,6.270364,-0.085830,5.069877,1.47606,0.10707,0,0,0,0,0,0,7.687635,1.186705,17.402903,18.535849,16.376146,18.952999,3.048283,14.333384,169.842133,0,53.528496,86.867943,65.408302,8.844463,18.588285,8.825492,17.306488,8.795777,16.828323,8.895049,15.973852,10.209296,17.203793,11.237103,15.977601,11.703166,16.957445,0,0.00222,0.00076,0.00065,0.00231,0.00064,0.00064,0.00063,0.00067,3.20872
1.877,6.327588,0,0.000000,5.065022,0.000000,0,4.142994,3.801388,6.270159,-0.076380,5.069609,1.47728,0.10604,0,0,0,0,0,0,7.692421,1.179740,17.401165,18.563799,16.365681,18.943724,3.826874,14.337441,170.386826,0,53.723972,86.704987,65.161346,8.848734,18.621075,8.822792,17.294970,8.799411,16.823107,8.900727,15.974944,10.215165,17.204681,11.239285,15.975419,11.704463,16.956726,0,0.00225,0.00078,0.00065,0.00243,0.00066,0.00064,0.00059,0.00067,3.20910
1.878,6.327919,0,0.000000,5.065455,0.000000,0,4.143462,3.800520,6.269953,-0.066931,5.069342,1.47606,0.10524,0,0,0,0,0,0,7.697207,1.172774,17.399427,18.591747,16.355217,18.934448,4.605464,14.341498,170.931503,0,53.919449,86.542030,64.914398,8.853004,18.653862,8.820091,17.283453,8.803043,16.817892,8.906405,15.976036,10.221033,17.205570,11.241466,15.973237,11.705761,16.956007,0,0.00225,0.00080,0.00065,0.00258,0.00067,0.00064,0.00056,0.00067,3.20918
1.879,6.328250,0,0.000000,5.066036,0.000000,0,4.143930,3.799653,6.269748,-0.057481,5.069074,1.47591,0.10466,0,0,0,0,0,0,7.701993,1.165808,17.397690,18.619696,16.344753,18.925173,5.384055,14.345556,171.476196,0,54.114925,86.379074,64.667442,8.857275,18.686649,8.817391,17.271935,8.806677,16.812675,8.912084,15.977128,10.226901,17.206459,11.243647,15.971055,11.707059,16.955286,0,0.00219,0.00082,0.00065,0.00267,0.00067,0.00064,0.00057,0.00067,3.20910
1.880,6.328396,0,0.000000,5.067126,0.000000,0,4.148735,3.799224,6.273298,-0.031652,5.069091,1.47514,0.10318,0,0,0,0,0,0,7.698079,1.169095,17.400213,18.648806,16.334530,18.915586,6.151068,14.352578,171.354401,0,54.285030,86.437180,64.634972,8.864506,18.747852,8.816767,17.259596,8.806578,16.800985,8.913412,15.974692,10.227967,17.204304,11.246226,15.970153,11.708076,16.955658,0,0.00218,0.00084,0.00065,0.00279,0.00068,0.00065,0.00057,0.00066,3.20918
1.881,6.328526,0,0.000000,5.068386,0.000000,0,4.153905,3.798831,6.277165,-0.004437,5.069131,1.47537,0.10158,0,0,0,0,0,0,7.693429,1.173248,17.403095,18.678015,16.324327,18.905975,6.917102,14.359851,171.176239,0,54.452991,86.513992,64.620651,8.871987,18.811459,8.816319,17.247189,8.806164,16.788748,8.914372,15.971959,10.228626,17.201893,11.248839,15.969358,11.709071,16.956120,0,0.00216,0.00083,0.00066,0.00264,0.00067,0.00066,0.00057,0.00063,3.20933
1.882,6.328657,0,0.000000,5.070067,0.000000,0,4.159076,3.798439,6.281033,0.022777,5.069172,1.47545,0.10206,0,0,0,0,0,0,7.688779,1.177402,17.405979,18.707222,16.314123,18.896362,7.683136,14.367123,170.998062,0,54.620953,86.590805,64.606331,8.879468,18.875065,8.815870,17.234781,8.805749,16.776510,8.915333,15.969226,10.229286,17.199482,11.251452,15.968565,11.710066,16.956583,0,0.00228,0.00083,0.00064,0.00274,0.00067,0.00068,0.00059,0.00064,3.20898
1.883,6.328788,0,0.000000,5.071889,0.000000,0,4.164247,3.798047,6.284900,0.049992,5.069212,1.47797,0.10221,0,0,0,0,0,0,7.684129,1.181556,17.408861,18.736431,16.303921,18.886749,8.449170,14.374395,170.819901,0,54.788914,86.667618,64.592010,8.886950,18.938671,8.815422,17.222374,8.805335,16.764273,8.916293,15.966493,10.229945,17.197071,11.254066,15.967771,11.711061,16.957045,0,0.00223,0.00082,0.00063,0.00293,0.00068,0.00070,0.00061,0.00065,3.20837
1.884,6.328805,0,0.000000,5.074076,0.000000,0,4.171126,3.795064,6.283933,0.097230,5.069197,1.47484,0.10156,0,0,0,0,0,0,7.686007,1.177861,17.407450,18.765884,16.294003,18.877230,9.186348,14.384346,170.802216,0,54.784100,86.785110,64.596680,8.888071,19.010262,8.816621,17.213284,8.806149,16.755482,8.915777,15.964279,10.229998,17.194248,11.256065,15.966581,11.711913,16.957300,0,0.00220,0.00081,0.00063,0.00320,0.00067,0.00068,0.00061,0.00064,3.20816
1.885,6.328813,0,0.000000,5.076385,0.000000,0,4.178150,3.791862,6.282557,0.146163,5.069176,1.47636,0.10306,0,0,0,0,0,0,7.688438,1.173503,17.405674,18.795359,16.284107,18.867718,9.921084,14.394523,170.798096,0,54.764671,86.906052,64.602951,8.888655,19.082527,8.817959,17.204472,8.807068,16.746983,8.915136,15.962110,10.229999,17.191393,11.258014,15.965359,11.712755,16.957537,0,0.00222,0.00086,0.00065,0.00344,0.00070,0.00067,0.00063,0.00063,3.20816
1.886,6.328820,0,0.000000,5.079199,0.000000,0,4.185174,3.788660,6.281181,0.195096,5.069156,1.47644,0.10561,0,0,0,0,0,0,7.690868,1.169144,17.403898,18.824833,16.274212,18.858208,10.655821,14.404699,170.793991,0,54.745243,87.026985,64.609222,8.889238,19.154793,8.819297,17.195660,8.807987,16.738482,8.914495,15.959941,10.230000,17.188536,11.259962,15.964135,11.713596,16.957773,0,0.00226,0.00087,0.00067,0.00359,0.00074,0.00068,0.00067,0.00066,3.20841
1.887,6.328828,0,0.000000,5.082183,0.000000,0,4.192197,3.785458,6.279806,0.244029,5.069135,1.47682,0.10656,0,0,0,0,0,0,7.693299,1.164785,17.402122,18.854309,16.264318,18.848696,11.390557,14.414876,170.789871,0,54.725811,87.147926,64.615494,8.889821,19.227058,8.820636,17.186848,8.808906,16.729982,8.913854,15.957771,10.230000,17.185680,11.261910,15.962913,11.714437,16.958010,0,0.00219,0.00085,0.00066,0.00348,0.00074,0.00068,0.00075,0.00065,3.20879
1.888,6.328686,0,0.000000,5.085764,0.000000,0,4.198422,3.785619,6.285429,0.311187,5.069449,1.47591,0.10586,0,0,0,0,0,0,7.693255,1.166892,17.405018,18.883823,16.254635,18.838917,12.112489,14.427437,170.678574,0,54.733147,87.502571,64.799538,8.883061,19.296324,8.820335,17.173517,8.807284,16.720615,8.910157,15.956540,10.228035,17.182583,11.265735,15.964800,11.717204,16.961716,0,0.00210,0.00084,0.00065,0.00350,0.00074,0.00067,0.00077,0.00065,3.20923
1.889,6.328532,0,0.000000,5.089544,0.000000,0,4.204580,3.786064,6.291645,0.379886,5.069792,1.47682,0.10540,0,0,0,0,0,0,7.693003,1.169545,17.408308,18.913342,16.244970,18.829113,12.833338,14.440200,170.558197,0,54.742741,87.876999,64.998627,8.875681,19.365337,8.819897,17.159803,8.805449,16.711178,8.906202,15.955389,10.225904,17.179464,11.269718,15.966950,11.720134,16.965715,0,0.00186,0.00084,0.00064,0.00359,0.00073,0.00068,0.00077,0.00066,3.20968
1.890,6.328377,0,0.000000,5.093737,0.000000,0,4.210738,3.786510,6.297860,0.448585,5.070136,1.47499,0.10458,0,0,0,0,0,0,7.692750,1.172198,17.411600,18.942862,16.235304,18.819311,13.554187,14.452963,170.437836,0,54.752338,88.251419,65.197708,8.868299,19.434349,8.819458,17.146090,8.803614,16.701738,8.902246,15.954237,10.223772,17.176346,11.273702,15.969101,11.723063,16.969715,0,0.00186,0.00083,0.00064,0.00363,0.00075,0.00069,0.00076,0.00068,3.20949
1.891,6.328223,0,0.000000,5.098067,0.000000,0,4.216896,3.786955,6.304075,0.517285,5.070478,1.47568,0.10236,0,0,0,0,0,0,7.692497,1.174851,17.414890,18.972380,16.225639,18.809509,14.275036,14.465726,170.317459,0,54.761936,88.625839,65.396797,8.860919,19.503363,8.819019,17.132376,8.801778,16.692299,8.898292,15.953085,10.221640,17.173229,11.277685,15.971251,11.725993,16.973715,0,0.00201,0.00084,0.00064,0.00378,0.00075,0.00066,0.00080,0.00074,3.20895
1.892,6.328210,0,0.000000,5.102669,0.000000,0,4.229119,3.786727,6.306246,0.598496,5.071005,1.47888,0.10081,0,0,0,0,0,0,7.697297,1.170079,17.416840,19.001511,16.216000,18.799788,15.007274,14.481178,169.922867,0,54.737202,88.746742,65.445534,8.857369,19.570511,8.820685,17.124252,8.800600,16.681784,8.897420,15.944841,10.219242,17.166632,11.279305,15.968220,11.725887,16.973614,0,0.00231,0.00085,0.00066,0.00433,0.00076,0.00065,0.00081,0.00075,3.20887
1.893,6.328210,0,0.000000,5.107360,0.000000,0,4.241855,3.786441,6.308074,0.680765,5.071547,1.47758,0.09984,0,0,0,0,0,0,7.702524,1.164679,17.418674,19.030607,16.206360,18.790073,15.740476,14.496858,169.505081,0,54.709568,88.846191,65.481560,8.854145,19.637503,8.822531,17.116604,8.799477,16.671177,8.896809,15.935998,10.216821,17.159739,11.280725,15.964748,11.725525,16.973166,0,0.00258,0.00087,0.00068,0.00477,0.00076,0.00067,0.00084,0.00074,3.20902
1.894,6.328209,0,0.000000,5.112481,0.000000,0,4.254591,3.786156,6.309903,0.763034,5.072089,1.47606,0.09910,0,0,0,0,0,0,7.707752,1.159279,17.420511,19.059706,16.196722,18.780359,16.473677,14.512537,169.087280,0,54.681931,88.945641,65.517586,8.850920,19.704494,8.824375,17.108953,8.798354,16.660570,8.896198,15.927155,10.214400,17.152847,11.282146,15.961278,11.725163,16.972717,0,0.00252,0.00086,0.00068,0.00465,0.00072,0.00067,0.00087,0.00074,3.20898
1.895,6.328208,0,0.000000,5.117744,0.000000,0,4.267327,3.785870,6.311732,0.845304,5.072631,1.47743,0.09839,0,0,0,0,0,0,7.712979,1.153878,17.422346,19.088802,16.187082,18.770645,17.206879,14.528216,168.669495,0,54.654293,89.045090,65.553612,8.847695,19.771484,8.826220,17.101305,8.797232,16.649965,8.895588,15.918310,10.211979,17.145956,11.283566,15.957808,11.724800,16.972269,0,0.00257,0.00089,0.00068,0.00465,0.00072,0.00067,0.00088,0.00069,3.20882
1.896,6.328156,0,0.000000,5.123521,0.000000,0,4.290176,3.786211,6.313236,0.937318,5.073696,1.47537,0.09822,0,0,0,0,0,0,7.710533,1.160220,17.429676,19.117924,16.177662,18.760925,17.965269,14.546582,168.131226,0,54.854893,89.243027,65.643890,8.858622,19.830942,8.826440,17.090328,8.795170,16.640541,8.895409,15.916428,10.211122,17.144798,11.287436,15.960979,11.726196,16.976488,0,0.00255,0.00085,0.00068,0.00463,0.00073,0.00067,0.00089,0.00072,3.20892
1.897,6.328099,0,0.000000,5.129470,0.000000,0,4.313882,3.786604,6.314712,1.030158,5.074806,1.47530,0.10035,0,0,0,0,0,0,7.707438,1.167554,17.437473,19.147049,16.168259,18.751204,18.725788,14.565177,167.582779,0,55.074799,89.449287,65.738770,8.870745,19.889761,8.826522,17.079071,8.793030,16.631220,8.895266,15.915133,10.210397,17.144127,11.291513,15.964714,11.727742,16.981102,0,0.00264,0.00085,0.00068,0.00468,0.00073,0.00066,0.00090,0.00075,3.20915
1.898,6.328043,0,0.000000,5.135625,0.000000,0,4.337587,3.786997,6.316188,1.122997,5.075915,1.47438,0.10213,0,0,0,0,0,0,7.704342,1.174889,17.445269,19.176172,16.158855,18.741482,19.486309,14.583771,167.034332,0,55.294704,89.655548,65.833641,8.882868,19.948580,8.826604,17.067814,8.790889,16.621897,8.895123,15.913838,10.209672,17.143456,11.295591,15.968448,11.729287,16.985716,0,0.00260,0.00082,0.00067,0.00453,0.00071,0.00067,0.00091,0.00075,3.20908
1.899,6.327985,0,0.000000,5.141848,0.000000,0,4.361292,3.787390,6.317665,1.215836,5.077024,1.47560,0.10183,0,0,0,0,0,0,7.701247,1.182224,17.453064,19.205297,16.149452,18.731762,20.246830,14.602365,166.485886,0,55.514610,89.861809,65.928513,8.894991,20.007399,8.826686,17.056557,8.788748,16.612574,8.894979,15.912544,10.208946,17.142782,11.299669,15.972182,11.730833,16.990328,0,0.00260,0.00081,0.00066,0.00450,0.00070,0.00069,0.00092,0.00076,3.20885
1.900,6.327726,0,0.000000,5.148015,0.000000,0,4.372800,3.788676,6.313592,1.305948,5.078400,1.47522,0.10221,0,0,0,0,0,0,7.703108,1.173125,17.457087,19.234207,16.139746,18.722244,21.037178,14.623946,166.397614,0,55.388401,90.196442,66.079903,8.908101,20.066509,8.826962,17.047245,8.787939,16.605984,8.893402,15.904077,10.206456,17.135288,11.304790,15.971963,11.731754,16.991343,0,0.00262,0.00079,0.00066,0.00443,0.00069,0.00068,0.00092,0.00079,3.20867
1.901,6.327450,0,0.000000,5.154164,0.000000,0,4.383276,3.790037,6.309051,1.395829,5.079799,1.47591,0.10370,0,0,0,0,0,0,7.705389,1.162636,17.460789,19.263098,16.130013,18.712744,21.830048,14.645781,166.348297,0,55.232910,90.541939,66.236076,8.921294,20.125645,8.827252,17.038097,8.787243,16.599623,8.891703,15.895002,10.203816,17.127216,11.309999,15.971410,11.732622,16.992052,0,0.00263,0.00081,0.00065,0.00447,0.00071,0.00069,0.00093,0.00079,3.20852
1.902,6.327174,0,0.000000,5.160388,0.000000,0,4.393752,3.791399,6.304509,1.485711,5.081197,1.47537,0.10425,0,0,0,0,0,0,7.707669,1.152147,17.464491,19.291988,16.120281,18.703243,22.622919,14.667614,166.298965,0,55.077423,90.887428,66.392250,8.934488,20.184780,8.827544,17.028950,8.786548,16.593264,8.890004,15.885927,10.201178,17.119143,11.315208,15.970857,11.733491,16.992764,0,0.00254,0.00083,0.00064,0.00442,0.00072,0.00067,0.00093,0.00077,3.20862
1.903,6.326897,0,0.000000,5.166638,0.000000,0,4.404227,3.792760,6.299967,1.575592,5.082596,1.47705,0.10346,0,0,0,0,0,0,7.709950,1.141658,17.468195,19.320881,16.110550,18.693743,23.415791,14.689448,166.249634,0,54.921932,91.232925,66.548416,8.947681,20.243916,8.827835,17.019802,8.785851,16.586903,8.888306,15.876853,10.198538,17.111071,11.320417,15.970303,11.734360,16.993473,0,0.00261,0.00084,0.00063,0.00431,0.00071,0.00067,0.00093,0.00076,3.20885
1.904,6.326585,0,0.000000,5.173079,0.000000,0,4.413429,3.793107,6.289632,1.664168,5.084368,1.47514,0.10320,0,0,0,0,0,0,7.711624,1.143755,17.473820,19.349457,16.100683,18.684355,24.234093,14.714181,166.454773,0,54.589695,91.327805,66.915047,8.957215,20.307156,8.826629,17.011585,8.786647,16.576214,8.891126,15.859634,10.192292,17.103182,11.324137,15.972548,11.734959,16.995281,0,0.00278,0.00084,0.00063,0.00422,0.00071,0.00067,0.00093,0.00075,3.20887
1.905,6.326270,0,0.000000,5.179585,0.000000,0,4.422523,3.793369,6.278806,1.752634,5.086172,1.47537,0.10373,0,0,0,0,0,0,7.713246,1.146918,17.479607,19.378008,16.090805,18.674976,25.054544,14.739159,166.681427,0,54.242508,91.401489,67.299484,8.966440,20.370743,8.825295,17.003448,8.787569,16.565159,8.894327,15.841727,10.185741,17.095310,11.327730,15.975031,11.735535,16.997181,0,0.00281,0.00082,0.00066,0.00417,0.00070,0.00070,0.00092,0.00075,3.20880
1.906,6.325954,0,0.000000,5.186122,0.000000,0,4.431618,3.793631,6.267981,1.841100,5.087976,1.47484,0.10355,0,0,0,0,0,0,7.714868,1.150080,17.485394,19.406559,16.080929,18.665600,25.874998,14.764136,166.908096,0,53.895317,91.475174,67.683922,8.975664,20.434330,8.823962,16.995310,8.788491,16.554102,8.897530,15.823819,10.179191,17.087437,11.331323,15.977514,11.736112,16.999083,0,0.00275,0.00081,0.00066,0.00436,0.00067,0.00067,0.00091,0.00074,3.20887
1.907,6.325639,0,0.000000,5.192670,0.000000,0,4.440712,3.793893,6.257156,1.929565,5.089780,1.47606,0.10256,0,0,0,0,0,0,7.716491,1.153242,17.491180,19.435110,16.071051,18.656221,26.695450,14.789114,167.134750,0,53.548126,91.548859,68.068359,8.984889,20.497917,8.822629,16.987173,8.789413,16.543047,8.900731,15.805912,10.172640,17.079565,11.334916,15.979997,11.736688,17.000982,0,0.00274,0.00081,0.00067,0.00445,0.00068,0.00069,0.00087,0.00075,3.20902
1.908,6.325249,0,0.000000,5.199107,0.000000,0,4.454298,3.795496,6.257264,2.010186,5.091874,1.47629,0.10207,0,0,0,0,0,0,7.714418,1.150627,17.496614,19.463247,16.061344,18.647175,27.514795,14.817166,167.261292,0,53.307514,91.610397,68.289757,9.026211,20.586384,8.823728,16.976992,8.791381,16.530010,8.902367,15.795919,10.168674,17.075104,11.336894,15.981913,11.737308,17.004213,0,0.00266,0.00083,0.00068,0.00437,0.00069,0.00068,0.00085,0.00075,3.20918
