"Time","m4 HLl swoff","v2 R COP","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","38 FLy (cm)","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch"
2.292,0,4.519539,1,0,7.519129,1.899194,2.359967,16.662001,4.934256,0,-10.565957,18.608757,0,-7.289088,14.171676,0,0,0,0,0,0,0,6.301263,7.984683,17.003422,4.104017,6.369276,10.650120,15.985737,103.422401,67.018127,73.082138,98.268433,8.795272,19.489719,8.634486,14.835751,8.670599,14.359374,9.840219,14.203359,9.442237,15.649590,10.956041,15.609494,11.092677,16.483593,0,-0.01980,-0.01670,-0.02025,0.00367,0.00905,-0.01254,0.00516,0.00424,0.000000,5.745028,5.858375,-1.48881,0.08154,3.27790
2.293,0,4.520283,1,0,7.517009,1.897710,2.537919,16.668554,4.934778,0,-10.595063,18.598133,0,-7.143424,14.163776,0,0,0,0,0,0,0,6.302808,8.526479,17.010536,4.105506,6.366318,10.136427,15.996795,103.759758,67.496452,72.985847,98.355499,8.794818,19.477844,8.634420,14.823990,8.674986,14.349403,9.845043,14.205338,9.444565,15.650886,10.957678,15.610857,11.096020,16.483114,0,-0.01863,-0.01265,-0.02026,0.00216,0.00533,-0.01343,0.00608,0.00294,0.000000,5.747224,5.869427,-1.48629,0.08813,3.27767
2.294,0,4.520557,1,0,7.516149,1.897140,2.722891,16.678036,4.934954,0,-10.614270,18.587368,0,-6.962855,14.156169,0,0,0,0,0,0,0,6.306510,9.052667,17.019104,4.106454,6.363662,9.601548,16.006145,103.874245,68.036552,72.737869,98.384270,8.794607,19.465115,8.634423,14.813089,8.680825,14.338671,9.851922,14.209446,9.446863,15.653693,10.959466,15.611935,11.099512,16.482817,0,-0.01978,-0.01430,-0.02109,0.00261,0.00787,-0.01341,0.00811,0.00304,0.000000,5.750013,5.881093,-1.49001,0.11134,3.27749
2.295,0,4.520661,1,0,7.516033,1.897110,2.912021,16.689251,4.934925,0,-10.627611,18.576517,0,-6.761610,14.148735,0,0,0,0,0,0,0,6.311490,9.569608,17.028532,4.107080,6.361185,9.054119,16.014484,103.856720,68.613258,72.400032,98.378502,8.794540,19.451878,8.634467,14.802699,8.687527,14.327487,9.860020,14.214813,9.449144,15.657394,10.961342,15.612844,11.103093,16.482624,0,-0.01750,-0.01358,-0.02098,0.00272,0.00984,-0.01366,0.00043,0.00410,0.000000,5.753152,5.892981,-1.48799,0.12416,3.27734
2.296,0,4.521021,1,0,7.515917,1.897081,3.101152,16.700466,4.934896,0,-10.640953,18.565668,0,-6.560365,14.141300,0,0,0,0,0,0,0,6.316470,10.086549,17.037960,4.107707,6.358707,8.506690,16.022823,103.839195,69.189964,72.062202,98.372742,8.794473,19.438641,8.634512,14.792309,8.694227,14.316303,9.868116,14.220181,9.451426,15.661097,10.963219,15.613752,11.106673,16.482431,0,-0.01838,-0.01193,-0.02258,0.00444,0.00729,-0.01391,0.01001,0.00389,0.000000,5.756292,5.905360,-1.48743,0.12335,3.27723
2.297,0,4.521474,1,0,7.515801,1.897052,3.290282,16.711683,4.934867,0,-10.654295,18.554817,0,-6.359120,14.133866,0,0,0,0,0,0,0,6.321451,10.603490,17.047386,4.108334,6.356230,7.959261,16.031164,103.821671,69.766670,71.724365,98.366982,8.794406,19.425406,8.634556,14.781919,8.700928,14.305120,9.876214,14.225549,9.453707,15.664799,10.965095,15.614661,11.110254,16.482239,0,-0.01841,-0.01439,-0.02201,0.00461,0.00926,-0.01227,0.00479,0.00363,0.000000,5.759432,5.917916,-1.48340,0.11824,3.27716
2.298,0,4.522805,1,0,7.515282,1.896747,3.479613,16.721043,4.935386,0,-10.658298,18.544199,0,-6.099925,14.126777,0,0,0,0,0,0,0,6.327326,11.091789,17.058254,4.110067,6.353481,7.390555,16.037867,103.678810,70.441330,71.476608,98.375633,8.794509,19.413467,8.634691,14.769992,8.707777,14.291961,9.883741,14.229960,9.456683,15.667871,10.967085,15.615993,11.114121,16.482319,0,-0.01939,-0.01205,-0.02124,0.00228,0.00755,-0.01458,0.00924,0.00536,0.000000,5.763070,5.930768,-1.49654,0.10871,3.27703
2.299,0,4.524454,1,0,7.514524,1.896278,3.669061,16.729305,4.936228,0,-10.656767,18.533716,0,-5.806401,14.119892,0,0,0,0,0,0,0,6.333732,11.563123,17.069973,4.112456,6.350573,6.809246,16.043600,103.461700,71.174011,71.282211,98.392830,8.794713,19.402298,8.634882,14.757154,8.714714,14.277634,9.890932,14.233805,9.460073,15.670572,10.969143,15.617575,11.118159,16.482563,0,-0.01946,-0.01281,-0.02197,0.00308,0.00825,-0.01343,0.00335,0.00359,0.000000,5.767004,5.943726,-1.48870,0.09735,3.27688
2.300,0,4.526062,1,0,7.513766,1.895809,3.858509,16.737568,4.937069,0,-10.655237,18.523233,0,-5.512878,14.113008,0,0,0,0,0,0,0,6.340137,12.034456,17.081692,4.114846,6.347664,6.227937,16.049334,103.244583,71.906693,71.087814,98.410027,8.794917,19.391129,8.635073,14.744318,8.721652,14.263307,9.898123,14.237650,9.463461,15.673272,10.971201,15.619157,11.122196,16.482805,0,-0.01964,-0.00934,-0.02173,0.00297,0.00910,-0.01297,0.00606,0.00391,0.000000,5.770938,5.956829,-1.48753,0.08835,3.27712
2.301,0,4.527656,1,0,7.513008,1.895340,4.047958,16.745831,4.937912,0,-10.653708,18.512751,0,-5.219355,14.106123,0,0,0,0,0,0,0,6.346543,12.505791,17.093410,4.117235,6.344755,5.646627,16.055067,103.027473,72.639374,70.893417,98.427223,8.795120,19.379959,8.635263,14.731481,8.728589,14.248980,9.905313,14.241494,9.466849,15.675973,10.973259,15.620739,11.126233,16.483049,0,-0.01816,-0.01429,-0.02152,0.00364,0.00890,-0.01486,0.00465,-0.00212,0.000000,5.774872,5.969985,-1.48810,0.08495,3.27758
2.302,0,4.528178,1,0,7.512358,1.896997,4.228471,16.754725,4.938044,0,-10.645265,18.502029,0,-4.847419,14.099823,0,0,0,0,0,0,0,6.352473,12.943723,17.106714,4.117995,6.345453,5.068896,16.059175,102.969208,73.269768,70.721710,98.416077,8.794344,19.369446,8.635489,14.719168,8.734674,14.238329,9.911747,14.245966,9.470656,15.679644,10.975479,15.622663,11.130678,16.484108,0,-0.01987,-0.01372,-0.02288,0.00330,0.00908,-0.01376,-0.00488,0.00093,0.000000,5.779174,5.983134,-1.48666,0.09535,3.27754
2.303,0,4.528313,1,0,7.511772,1.899912,4.403691,16.763990,4.937755,0,-10.632729,18.491167,0,-4.429034,14.093869,0,0,0,0,0,0,0,6.358122,13.361869,17.120956,4.117791,6.348289,4.493284,16.062321,103.005028,73.839577,70.563446,98.388138,8.792987,19.359320,8.635737,14.707164,8.740255,14.229856,9.917732,14.250810,9.474710,15.683888,10.977794,15.624787,11.135364,16.485653,0,-0.02009,-0.01376,-0.02201,0.00386,0.00875,-0.01350,0.01854,0.00508,0.000000,5.783694,5.996281,-1.48805,0.11001,3.27724
2.304,0,4.527939,1,0,7.511187,1.902827,4.578911,16.773256,4.937466,0,-10.620192,18.480307,0,-4.010649,14.087914,0,0,0,0,0,0,0,6.363770,13.780015,17.135199,4.117587,6.351123,3.917672,16.065466,103.040855,74.409378,70.405182,98.360207,8.791630,19.349192,8.635985,14.695160,8.745837,14.221383,9.923717,14.255652,9.478765,15.688134,10.980109,15.626913,11.140049,16.487196,0,-0.01946,-0.01287,-0.02096,0.00146,0.00775,-0.01475,0.00347,0.00321,0.000000,5.788214,6.009190,-1.48742,0.12087,3.27698
2.305,0,4.527381,1,0,7.510601,1.905743,4.754132,16.782522,4.937177,0,-10.607655,18.469444,0,-3.592264,14.081961,0,0,0,0,0,0,0,6.369419,14.198162,17.149441,4.117383,6.353959,3.342060,16.068611,103.076675,74.979187,70.246918,98.332268,8.790272,19.339066,8.636232,14.683156,8.751418,14.212910,9.929703,14.260496,9.482819,15.692379,10.982425,15.629039,11.144734,16.488741,0,-0.01938,-0.01312,-0.02141,0.00116,0.00836,-0.01315,0.01553,0.00484,0.000000,5.792734,6.022014,-1.48661,0.12375,3.27675
2.306,0,4.527128,1,0,7.511512,1.905402,4.911027,16.790854,4.936916,0,-10.590726,18.458750,0,-3.080338,14.076978,0,0,0,0,0,0,0,6.372203,14.581547,17.164875,4.117381,6.363771,2.794653,16.070107,103.199020,75.523933,70.182724,98.260139,8.789290,19.330515,8.636448,14.674279,8.758347,14.204199,9.934633,14.263449,9.487015,15.695105,10.984985,15.630853,11.148191,16.489887,0,-0.01868,-0.01305,-0.02128,0.00323,0.00797,-0.01390,0.00626,0.00508,0.000000,5.797393,6.034375,-1.48752,0.11693,3.27692
2.307,0,4.526985,1,0,7.513310,1.903131,5.057069,16.798630,4.936673,0,-10.571196,18.448154,0,-2.513000,14.072570,0,0,0,0,0,0,0,6.373291,14.944340,17.181017,4.117498,6.377716,2.263953,16.070623,103.372604,76.053825,70.174248,98.161827,8.788531,19.322899,8.636644,14.667255,8.766073,14.195347,9.938939,14.265282,9.491295,15.696929,10.987691,15.632483,11.150921,16.490799,0,-0.01788,-0.01395,-0.02132,0.00282,0.01014,-0.01256,0.00558,0.00425,0.000000,5.802135,6.046569,-1.49105,0.10861,3.27730
2.308,0,4.526949,1,0,7.515108,1.900861,5.203110,16.806406,4.936430,0,-10.551665,18.437559,0,-1.945664,14.068162,0,0,0,0,0,0,0,6.374379,15.307134,17.197157,4.117615,6.391661,1.733253,16.071140,103.546196,76.583725,70.165779,98.063522,8.787772,19.315281,8.636841,14.660231,8.773800,14.186496,9.943245,14.267115,9.495575,15.698754,10.990397,15.634112,11.153650,16.491711,0,-0.01924,-0.01284,-0.02179,0.00321,0.01015,-0.01390,0.00700,0.00350,0.000000,5.806876,6.058216,-1.48510,0.09998,3.27694
2.309,0,4.526952,1,0,7.516905,1.898591,5.349152,16.814182,4.936186,0,-10.532134,18.426964,0,-1.378327,14.063754,0,0,0,0,0,0,0,6.375466,15.669928,17.213299,4.117733,6.405605,1.202554,16.071655,103.719788,77.113625,70.157303,97.965210,8.787013,19.307665,8.637036,14.653207,8.781527,14.177644,9.947551,14.268948,9.499855,15.700579,10.993103,15.635742,11.156380,16.492622,0,-0.01937,-0.01405,-0.02220,0.00374,0.00951,-0.01359,0.00870,0.01157,0.000000,5.811617,6.069664,-1.48722,0.08939,3.27618
2.310,0,2.865561,1,0,7.518056,1.899195,5.470376,16.823496,4.935839,0,-10.507999,18.416286,0,-0.733207,14.060510,0,0,0,0,0,0,0,6.376685,16.003269,17.230413,4.117674,6.418328,0.728743,16.071178,103.637901,77.670456,69.993004,97.860611,8.784406,19.298553,8.637200,14.644023,8.788951,14.167463,9.953418,14.272545,9.502755,15.703227,10.996095,15.637206,11.158240,16.493721,0,-0.02041,-0.01423,-0.02206,0.00288,0.00793,-0.01328,0.00523,0.00504,0.000000,5.816568,6.080528,-1.48824,0.07935,3.27596
2.311,1,0.602085,1,1,7.518822,1.901501,5.576899,16.833719,4.935431,0,-10.481138,18.405560,0,-0.042011,14.057954,0,1,0,0,0,0,0,6.377981,16.319164,17.248102,4.117512,6.430328,0.288633,16.070112,103.404686,78.243233,69.736397,97.752281,8.780704,19.288557,8.637345,14.633559,8.796196,14.156496,9.960211,14.277188,9.504837,15.706362,10.999254,15.638572,11.159585,16.494930,0,-0.01915,-0.01071,-0.02041,0.00291,0.00869,-0.01342,0.00623,0.00964,0.000000,5.821643,6.091180,-1.48716,0.08744,3.27603
2.312,0,0.000000,0,0,7.519589,1.903807,5.683423,16.843945,4.935023,0,-10.454276,18.394831,0,0.649184,14.055398,0,0,0,0,0,0,0,6.379277,16.635059,17.265793,4.117350,6.442327,-0.151478,16.069048,103.171471,78.816017,69.479790,97.643944,8.777001,19.278561,8.637490,14.623096,8.803440,14.145530,9.967004,14.281831,9.506919,15.709497,11.002414,15.639937,11.160930,16.496138,0,-0.01801,-0.01430,-0.02148,0.00413,0.00827,-0.01401,0.00395,0.00244,0.000000,5.826719,6.101247,-1.48554,0.11053,3.27660
2.313,0,0.000000,0,0,7.520356,1.906113,5.789946,16.854168,4.934615,0,-10.427414,18.384104,0,1.340379,14.052842,0,0,0,0,0,0,0,6.380572,16.950953,17.283484,4.117188,6.454327,-0.591589,16.067982,102.938248,79.388802,69.223183,97.535614,8.773299,19.268564,8.637635,14.612632,8.810685,14.134562,9.973796,14.286473,9.509001,15.712633,11.005573,15.641302,11.162274,16.497347,0,-0.01866,-0.01200,-0.02155,0.00223,0.00979,-0.01318,0.00551,0.00717,0.000000,5.831794,6.111101,-1.48716,0.12295,3.27744
2.314,0,0.000000,0,0,7.522305,1.907926,5.868249,16.861637,4.934857,0,-10.399835,18.373608,0,2.069278,14.052294,0,0,0,0,0,0,0,6.383081,17.248163,17.301882,4.117489,6.462831,-0.980814,16.066103,102.964401,79.760559,69.014961,97.392967,8.771987,19.261372,8.637810,14.603389,8.816442,14.127816,9.981114,14.290910,9.512412,15.715793,11.008939,15.643123,11.164105,16.498547,0,-0.02033,-0.01470,-0.02273,0.00354,0.00819,-0.01332,0.00451,0.00301,0.000000,5.837118,6.120348,-1.48744,0.12309,3.27745
2.315,0,0.000000,0,0,7.524957,1.909447,5.929835,16.867476,4.935484,0,-10.371831,18.363249,0,2.820510,14.052936,0,0,0,0,0,0,0,6.386310,17.534306,17.320698,4.118065,6.469264,-1.339898,16.063745,103.144180,80.013237,68.835403,97.229980,8.772091,19.255840,8.638003,14.594870,8.821319,14.123571,9.988744,14.295224,9.516610,15.718966,11.012427,15.645212,11.166224,16.499741,0,-0.01999,-0.01338,-0.02178,0.00439,0.00871,-0.01299,0.00623,0.00482,0.000000,5.842590,6.129375,-1.48874,0.11950,3.27699
2.316,0,0.000000,0,0,7.527607,1.910968,5.991422,16.873314,4.936112,0,-10.343826,18.352888,0,3.571742,14.053577,0,0,0,0,0,0,0,6.389537,17.820448,17.339516,4.118641,6.475696,-1.698981,16.061386,103.323967,80.265915,68.655853,97.067001,8.772195,19.250309,8.638196,14.586350,8.826196,14.119326,9.996372,14.299539,9.520808,15.722139,11.015916,15.647303,11.168342,16.500935,0,-0.01863,-0.01344,-0.02173,0.00304,0.00740,-0.01369,0.01136,0.00347,0.000000,5.848062,6.137625,-1.48708,0.11156,3.27712
2.317,0,0.000000,0,0,7.530259,1.912489,6.053009,16.879150,4.936739,0,-10.315823,18.342529,0,4.322974,14.054219,0,0,0,0,0,0,0,6.392766,18.106588,17.358332,4.119216,6.482129,-2.058064,16.059029,103.503746,80.518593,68.476295,96.904022,8.772299,19.244778,8.638390,14.577831,8.831072,14.115080,10.004002,14.303853,9.525006,15.725312,11.019403,15.649392,11.170460,16.502129,0,-0.01935,-0.01359,-0.02001,0.00287,0.00844,-0.01289,0.00431,0.00020,0.000000,5.853533,6.145592,-1.48636,0.10103,3.27758
2.318,0,0.000000,0,0,7.531762,1.912143,6.078944,16.887571,4.937813,0,-10.281467,18.332136,0,5.064296,14.057069,0,0,0,0,0,0,0,6.394705,18.377384,17.378035,4.119488,6.485771,-2.386562,16.056156,103.617775,80.657944,68.202774,96.811928,8.768125,19.231730,8.639101,14.569735,8.835756,14.110643,10.012227,14.307969,9.527358,15.727396,11.022975,15.650533,11.171880,16.503149,0,-0.01771,-0.01376,-0.02115,0.00485,0.00777,-0.01275,-0.00633,0.02650,0.000000,5.859133,6.152599,-1.48796,0.09233,3.27754
2.319,0,0.000000,0,0,7.532585,1.910692,6.083763,16.897520,4.939152,0,-10.243350,18.321722,0,5.799748,14.061226,0,0,0,0,0,0,0,6.395881,18.639088,17.398264,4.119580,6.487760,-2.696944,16.052977,103.692856,80.730171,67.873596,96.761818,8.761416,19.214231,8.640121,14.561888,8.840326,14.106092,10.020806,14.311967,9.528615,15.728835,11.026595,15.651111,11.172887,16.504065,0,-0.01831,-0.01362,-0.02258,0.00305,0.00744,-0.01533,0.00987,-0.00159,0.000000,5.864808,6.159257,-1.49059,0.08465,3.27724
2.320,0,0.000000,0,0,7.533408,1.909240,6.088581,16.907469,4.940490,0,-10.205233,18.311310,0,6.535200,14.065383,0,0,0,0,0,0,0,6.397057,18.900791,17.418491,4.119671,6.489749,-3.007325,16.049799,103.767937,80.802399,67.544418,96.711716,8.754707,19.196732,8.641139,14.554041,8.844896,14.101542,10.029386,14.315965,9.529872,15.730274,11.030216,15.651689,11.173894,16.504982,0,-0.01952,-0.01398,-0.02151,0.00317,0.00886,-0.01372,0.00602,0.00434,0.000000,5.870482,6.164918,-1.48759,0.08875,3.27713
2.321,0,0.000000,0,0,7.534231,1.907788,6.093399,16.917418,4.941828,0,-10.167115,18.300898,0,7.270651,14.069540,0,0,0,0,0,0,0,6.398232,19.162497,17.438721,4.119763,6.491738,-3.317706,16.046621,103.843018,80.874626,67.215233,96.661606,8.747999,19.179232,8.642159,14.546195,8.849466,14.096992,10.037965,14.319963,9.531130,15.731713,11.033836,15.652267,11.174901,16.505898,0,-0.01829,-0.01192,-0.02299,0.00269,0.00840,-0.01165,0.00637,0.00408,0.000000,5.876158,6.170218,-1.48747,0.10316,3.27713
2.322,0,0.000000,0,0,7.534030,1.907239,6.062829,16.925146,4.942690,0,-10.125936,18.290686,0,7.965736,14.076017,0,0,0,0,0,0,0,6.407066,19.406551,17.459726,4.119777,6.492494,-3.617385,16.042225,103.947411,81.052048,66.848640,96.504135,8.745243,19.170063,8.643589,14.538308,8.853794,14.092861,10.045941,14.325827,9.532903,15.735336,11.037515,15.652894,11.175838,16.506491,0,-0.02006,-0.01382,-0.02171,0.00297,0.00695,-0.01312,0.00698,0.00392,0.000000,5.881902,6.174544,-1.48655,0.11812,3.27718
2.323,0,0.000000,0,0,7.533223,1.907223,6.011299,16.931561,4.943271,0,-10.082940,18.280596,0,8.636909,14.083869,0,0,0,0,0,0,0,6.420436,19.640152,17.481192,4.119744,6.492520,-3.910724,16.037107,104.069160,81.291786,66.459877,96.283066,8.744829,19.165827,8.645264,14.530398,8.857978,14.088977,10.053562,14.332795,9.534981,15.740253,11.041226,15.653550,11.176733,16.506891,0,-0.01953,-0.01337,-0.02142,0.00453,0.00855,-0.01389,0.01302,0.00147,0.000000,5.887689,6.178515,-1.48839,0.12466,3.27726
2.324,0,0.000000,0,0,7.532416,1.907208,5.959768,16.937977,4.943851,0,-10.039946,18.270504,0,9.308082,14.091721,0,0,0,0,0,0,0,6.433805,19.873753,17.502657,4.119711,6.492545,-4.204063,16.031992,104.190910,81.531525,66.071121,96.061996,8.744415,19.161592,8.646938,14.522488,8.862161,14.085093,10.061182,14.339764,9.537059,15.745171,11.044939,15.654207,11.177628,16.507294,0,-0.01858,-0.01398,-0.02128,0.00263,0.00685,-0.01371,0.01204,0.05000,0.000000,5.893475,6.181598,-1.48795,0.11950,3.27728
2.325,0,0.000000,0,0,7.531609,1.907193,5.908237,16.944391,4.944431,0,-9.996951,18.260412,0,9.979255,14.099572,0,0,0,0,0,0,0,6.447176,20.107353,17.524122,4.119678,6.492570,-4.497403,16.026875,104.312660,81.771263,65.682358,95.840927,8.744001,19.157358,8.648613,14.514578,8.866344,14.081210,10.068803,14.346732,9.539137,15.750088,11.048652,15.654863,11.178523,16.507694,0,-0.01905,-0.01392,-0.02187,0.00224,0.00866,-0.01437,0.00994,-0.01505,0.000000,5.899261,6.184358,-1.48754,0.11138,3.27728
2.326,0,0.000000,0,0,7.531543,1.907364,5.828083,16.949858,4.945029,0,-9.950631,18.250576,0,10.609721,14.109529,0,0,0,0,0,0,0,6.463925,20.317608,17.546087,4.119541,6.492898,-4.784422,16.020967,104.367264,82.207809,65.324646,95.592705,8.743439,19.150976,8.650083,14.506429,8.872005,14.076581,10.074391,14.354581,9.541500,15.756729,11.052380,15.655600,11.180119,16.508337,0,-0.01826,-0.01358,-0.02314,0.00566,0.00666,-0.01447,-0.01122,-0.00255,0.000000,5.905020,6.186315,-1.48784,0.10250,3.27723
2.327,0,0.000000,0,0,7.531917,1.907646,5.730972,16.954762,4.945636,0,-9.902341,18.240892,0,11.216075,14.120734,0,0,0,0,0,0,0,6.482677,20.514036,17.568350,4.119341,6.493403,-5.067698,16.014591,104.382103,82.760933,64.985321,95.328392,8.742790,19.143322,8.651430,14.498139,8.878539,14.071509,10.078776,14.362952,9.544031,15.764391,11.056116,15.656383,11.182129,16.509121,0,-0.02006,-0.01346,-0.02266,0.00041,0.00852,-0.01368,0.02024,0.00992,0.000000,5.910763,6.187981,-1.48671,0.09135,3.27716
2.328,0,0.000000,0,0,7.532291,1.907927,5.633861,16.959665,4.946243,0,-9.854052,18.231207,0,11.822428,14.131939,0,0,0,0,0,0,0,6.501429,20.710463,17.590614,4.119142,6.493909,-5.350975,16.008215,104.396935,83.314064,64.645996,95.064079,8.742141,19.135668,8.652778,14.489849,8.885073,14.066439,10.083162,14.371323,9.546562,15.772054,11.059853,15.657166,11.184139,16.509907,0,-0.02142,-0.01318,-0.02177,0.01254,0.00927,-0.01266,-0.00825,-0.07284,0.000000,5.916506,6.188845,-1.48798,0.08060,3.27718
2.329,0,0.000000,0,0,7.532665,1.908209,5.536750,16.964569,4.946850,0,-9.805761,18.221523,0,12.428782,14.143144,0,0,0,0,0,0,0,6.520181,20.906891,17.612877,4.118942,6.494415,-5.634251,16.001839,104.411774,83.867188,64.306671,94.799767,8.741491,19.128016,8.654125,14.481560,8.891607,14.061367,10.087547,14.379694,9.549093,15.779716,11.063589,15.657948,11.186151,16.510693,0,-0.01703,-0.01320,-0.02023,0.00015,0.00922,-0.01346,0.01535,-0.01798,0.000000,5.922249,6.189417,-1.48736,0.08958,3.27726
2.330,0,0.000000,0,0,7.532855,1.909115,5.419846,16.966661,4.947705,0,-9.756436,18.211908,0,13.008533,14.156067,0,0,0,0,0,0,0,6.532185,21.079561,17.635653,4.114789,6.495300,-5.892787,15.994989,104.857544,84.226341,64.028099,94.529335,8.738962,19.116703,8.655327,14.473452,8.897456,14.059370,10.092103,14.386515,9.552406,15.786059,11.067180,15.658351,11.188315,16.511095,0,-0.01460,-0.01351,-0.02235,0.00585,0.00722,-0.01216,-0.00773,-0.01719,0.000000,5.927615,6.189185,-1.48769,0.11345,3.27728
2.331,0,0.000000,0,0,7.532935,1.910391,5.291216,16.967089,4.948706,0,-9.706498,18.202335,0,13.572527,14.170008,0,0,0,0,0,0,0,6.540193,21.238159,17.658733,4.108294,6.496409,-6.136670,15.987861,105.558586,84.470589,63.785519,94.255272,8.735319,19.103224,8.656442,14.465451,8.902899,14.059194,10.096759,14.392418,9.556182,15.791622,11.070683,15.658527,11.190573,16.511272,0,-0.02810,-0.01362,-0.02240,0.01128,0.00811,-0.01346,0.03426,-0.00726,0.000000,5.932757,6.188660,-1.48777,0.12470,3.27728
2.332,0,0.000000,0,0,7.533015,1.911667,5.162587,16.967516,4.949707,0,-9.656559,18.192762,0,14.136520,14.183949,0,0,0,0,0,0,0,6.548201,21.396757,17.681814,4.101799,6.497519,-6.380552,15.980731,106.259621,84.714836,63.542938,93.981209,8.731677,19.089743,8.657556,14.457451,8.908342,14.059017,10.101416,14.398320,9.559958,15.797184,11.074188,15.658705,11.192830,16.511450,0,-0.01576,-0.01298,-0.02117,0.00722,0.00926,-0.01344,-0.00998,0.00128,0.000000,5.937899,6.187426,-1.48781,0.12292,3.27733
2.333,0,0.000000,0,0,7.533096,1.912943,5.033957,16.967943,4.950707,0,-9.606621,18.183189,0,14.700515,14.197889,0,0,0,0,0,0,0,6.556209,21.555355,17.704895,4.095304,6.498628,-6.624434,15.973602,106.960663,84.959091,63.300358,93.707146,8.728034,19.076263,8.658670,14.449450,8.913785,14.058842,10.106071,14.404223,9.563735,15.802747,11.077693,15.658882,11.195087,16.511625,0,-0.02129,-0.01151,-0.02239,-0.00212,0.00772,-0.01418,0.00074,0.01840,0.000000,5.943041,6.185935,-1.48666,0.11659,3.27741
2.334,0,0.000000,0,0,7.533236,1.913446,4.893181,16.968521,4.951021,0,-9.560606,18.173637,0,15.252643,14.213162,0,0,0,0,0,0,0,6.562334,21.689590,17.728470,4.091539,6.499802,-6.833309,15.966303,107.506660,84.979111,63.089706,93.566635,8.726357,19.065611,8.659776,14.446685,8.916317,14.061558,10.112952,14.410302,9.568829,15.808127,11.081008,15.660683,11.199614,16.512339,0,-0.01359,-0.01646,-0.03372,0.00005,0.00803,-0.01343,0.00713,0.00301,0.000000,5.947740,6.183849,-1.48591,0.10568,3.27729
2.335,0,0.000000,0,0,7.533411,1.913490,4.745211,16.969187,4.950926,0,-9.516915,18.164097,0,15.797742,14.229223,0,0,0,0,0,0,0,6.567344,21.809397,17.752338,4.089390,6.501014,-7.021446,15.958902,107.960815,84.866302,62.897972,93.505241,8.725846,19.056635,8.660874,14.447020,8.917124,14.065989,10.121152,14.416486,9.574703,15.813399,11.084210,15.663445,11.205484,16.513371,0,-0.02765,-0.01412,-0.04236,0.00018,0.00909,-0.01364,0.01869,-0.00003,0.000000,5.952174,6.181548,-1.48753,0.09310,3.27706
2.336,0,0.000000,0,0,7.533585,1.913534,4.597239,16.969854,4.950832,0,-9.473226,18.154556,0,16.342840,14.245285,0,0,0,0,0,0,0,6.572353,21.929201,17.776207,4.087242,6.502225,-7.209583,15.951502,108.414970,84.753502,62.706234,93.443848,8.725335,19.047659,8.661974,14.447354,8.917932,14.070418,10.129352,14.422669,9.580577,15.818672,11.087413,15.666208,11.211354,16.514400,0,-0.01207,-0.01425,-0.01785,-0.00394,0.01006,-0.01437,0.00477,-0.00655,0.000000,5.956609,6.178718,-1.48809,0.08386,3.27693
2.337,0,0.000000,0,0,7.533760,1.913579,4.449268,16.970522,4.950738,0,-9.429535,18.145018,0,16.887939,14.261347,0,0,0,0,0,0,0,6.577363,22.049007,17.800076,4.085094,6.503438,-7.397720,15.944101,108.869125,84.640694,62.514500,93.382454,8.724823,19.038683,8.663073,14.447689,8.918738,14.074849,10.137551,14.428853,9.586452,15.823944,11.090616,15.668971,11.217224,16.515430,0,-0.04501,-0.01599,-0.05951,0.00369,0.00796,-0.01152,0.00378,-0.03448,0.000000,5.961044,6.175698,-1.48808,0.09714,3.27685
2.338,0,0.000000,0,0,7.534797,1.911631,4.289756,16.970633,4.949432,0,-9.390667,18.135727,0,17.421402,14.279023,0,0,0,0,0,0,0,6.583851,22.141212,17.824242,4.084261,6.504375,-7.548244,15.936450,110.519394,83.861481,62.192234,93.287170,8.724563,19.030815,8.664323,14.451645,8.921808,14.088255,10.151123,14.433694,9.593023,15.825918,11.093619,15.670077,11.222584,16.515362,0,-0.01909,-0.01275,-0.01294,0.00648,0.01053,-0.01354,0.00803,0.04543,0.000000,5.965290,6.172218,-1.48530,0.11814,3.27717
