"Time","v3 L COP","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v1 xCoM","42 CoMy (cm)","3 Platform","2 Trdml"
1.247,0.000000,3.830324,1,19.176975,14.959259,0,18.474976,16.338148,4.864572,4.891180,0.00005,0.11246
1.248,0.000000,3.831456,1,19.174410,14.949497,0,18.465845,16.350481,4.866954,4.890594,-0.00021,0.12333
1.249,0.000000,3.832469,1,19.171844,14.939735,0,18.456715,16.362814,4.869443,4.890009,0.00005,0.12301
1.250,0.000000,3.832880,1,19.168816,14.929992,0,18.447603,16.375647,4.872086,4.889512,0.00006,0.12034
1.251,0.000000,3.832995,1,19.165426,14.920262,0,18.438509,16.388866,4.874804,4.889081,-0.00006,0.11417
1.252,0.000000,3.833275,1,19.162037,14.910533,0,18.429413,16.402088,4.877705,4.888652,-0.00029,0.10494
1.253,0.000000,3.833636,1,19.158648,14.900804,0,18.420317,16.415308,4.880695,4.888222,-0.00003,0.09717
1.254,0.000000,3.834939,1,19.154818,14.891084,0,18.411251,16.428020,4.883876,4.888118,-0.00035,0.09029
1.255,0.000000,3.836706,1,19.150646,14.881371,0,18.402206,16.440338,4.887149,4.888266,-0.00031,0.08343
1.256,0.000000,3.838713,1,19.146475,14.871657,0,18.393162,16.452658,4.890387,4.888413,-0.00005,0.08500
1.257,0.000000,3.840839,1,19.142303,14.861944,0,18.384117,16.464975,4.893606,4.888561,0.00000,0.10175
1.258,0.000000,3.842281,1,19.137627,14.852101,0,18.375141,16.476896,4.896536,4.888835,-0.00006,0.12009
1.259,0.000000,3.843386,1,19.132557,14.842159,0,18.366220,16.488510,4.899323,4.889205,-0.00021,0.12474
1.260,0.000000,3.843884,1,19.127489,14.832217,0,18.357300,16.500124,4.901757,4.889576,-0.00021,0.12120
1.261,0.000000,3.844083,1,19.122419,14.822275,0,18.348377,16.511736,4.904018,4.889947,-0.00015,0.11643
1.262,0.000000,3.844011,1,19.116827,14.812373,0,18.339472,16.523180,4.905905,4.890414,-0.00005,0.10866
1.263,0.000000,3.843805,1,19.110830,14.802502,0,18.330580,16.534491,4.907607,4.890955,-0.00012,0.09901
1.264,0.000000,3.843514,1,19.104834,14.792629,0,18.321686,16.545803,4.908835,4.891496,0.00009,0.09137
1.265,0.000000,3.843181,1,19.098837,14.782758,0,18.312794,16.557114,4.909830,4.892037,0.00011,0.08487
1.266,0.000000,3.842897,1,19.092405,14.772932,0,18.303883,16.568016,4.910267,4.892552,-0.00015,0.08373
1.267,0.000000,3.842638,1,19.085640,14.763141,0,18.294960,16.578600,4.910431,4.893046,-0.00006,0.09130
1.268,0.000000,3.842540,1,19.078875,14.753349,0,18.286036,16.589184,4.910142,4.893541,0.00011,0.10621
1.269,0.000000,3.842520,1,19.072109,14.743558,0,18.277113,16.599768,4.909630,4.894035,-0.00021,0.12103
1.270,0.000000,3.842707,1,19.064964,14.733824,0,18.268328,16.609745,4.908807,4.894448,-0.00015,0.12408
1.271,0.000000,3.842998,1,19.057526,14.724134,0,18.259649,16.619255,4.907829,4.894799,-0.00005,0.12033
1.272,0.000000,3.843282,1,19.050087,14.714444,0,18.250971,16.628767,4.906597,4.895150,0.00002,0.11556
1.273,0.000000,3.843565,1,19.042648,14.704755,0,18.242292,16.638277,4.905240,4.895501,-0.00021,0.10786
1.274,0.000000,3.843654,1,19.034700,14.695111,0,18.233732,16.647226,4.903676,4.895687,-0.00005,0.09836
1.275,0.000000,3.843650,1,19.026360,14.685502,0,18.225266,16.655743,4.902010,4.895747,-0.00005,0.09085
1.276,0.000000,3.843743,1,19.018017,14.675894,0,18.216799,16.664259,4.900267,4.895806,-0.00020,0.08465
1.277,0.000000,3.843885,1,19.009676,14.666286,0,18.208332,16.672775,4.898486,4.895866,0.00000,0.08532
1.278,0.000000,3.844440,1,19.001019,14.656899,0,18.200106,16.680895,4.896759,4.895837,-0.00026,0.09519
1.279,0.000000,3.845198,1,18.992115,14.647685,0,18.192062,16.688705,4.895060,4.895741,0.00011,0.11008
1.280,0.000000,3.846138,1,18.983213,14.638472,0,18.184021,16.696516,4.893460,4.895644,-0.00015,0.12287
1.281,0.000000,3.847168,1,18.974312,14.629257,0,18.175978,16.704327,4.891910,4.895547,-0.00005,0.12377
1.282,0.000000,3.848088,1,18.965273,14.620267,0,18.168102,16.712093,4.890472,4.895399,-0.00015,0.11886
1.283,0.000000,3.848953,1,18.956131,14.611449,0,18.160355,16.719830,4.889091,4.895210,-0.00011,0.11314
1.284,0.000000,3.849880,1,18.946987,14.602632,0,18.152605,16.727564,4.887809,4.895022,-0.00011,0.10460
1.285,0.000000,3.850837,1,18.937845,14.593814,0,18.144857,16.735300,4.886576,4.894835,-0.00026,0.09477
1.286,0.000000,3.852079,1,18.928532,14.584924,0,18.137394,16.743279,4.885414,4.894625,-0.00020,0.08725
1.287,0.000000,3.853463,1,18.919085,14.575976,0,18.130150,16.751444,4.884286,4.894400,-0.00017,0.08452
1.288,0.000000,3.854978,1,18.909637,14.567029,0,18.122906,16.759611,4.883172,4.894174,-0.00011,0.09187
1.289,0.000000,3.856557,1,18.900190,14.558082,0,18.115662,16.767776,4.882063,4.893948,-0.00015,0.10400
1.290,0.000000,3.858021,1,18.890699,14.549114,0,18.108761,16.775896,4.880915,4.893684,-0.00006,0.11557
1.291,0.000000,3.859426,1,18.881174,14.540132,0,18.102123,16.783979,4.879746,4.893390,-0.00005,0.12383
1.292,0.000000,3.860545,1,18.871649,14.531149,0,18.095488,16.792063,4.878550,4.893096,-0.00005,0.12219
1.293,0.000000,3.861522,1,18.862123,14.522166,0,18.088850,16.800144,4.877339,4.892803,-0.00015,0.11678
1.294,0.000000,3.862136,1,18.852571,14.513392,0,18.082773,16.809225,4.876122,4.892479,0.00021,0.11115
1.295,0.000000,3.862570,1,18.843000,14.504780,0,18.077129,16.819078,4.874902,4.892134,0.00006,0.10307
1.296,0.000000,3.862892,1,18.833427,14.496167,0,18.071486,16.828930,4.873665,4.891788,-0.00005,0.09381
1.297,0.000000,3.863158,1,18.823854,14.487555,0,18.065842,16.838783,4.872420,4.891443,-0.00011,0.08663
1.298,0.000000,3.863607,1,18.814266,14.479050,0,18.060837,16.844919,4.871163,4.890993,-0.00015,0.08368
1.299,0.000000,3.864145,1,18.804667,14.470628,0,18.056324,16.848185,4.869900,4.890462,-0.00015,0.09012
1.300,0.000000,3.864912,1,18.795067,14.462207,0,18.051811,16.851450,4.868752,4.889931,-0.00032,0.10143
1.301,0.000000,3.865791,1,18.785467,14.453786,0,18.047298,16.854715,4.867661,4.889400,-0.00006,0.11332
1.302,0.000000,3.866862,1,18.775867,14.445524,0,18.043648,16.857723,4.866833,4.888837,0.00000,0.12313
1.303,0.000000,3.868027,1,18.766268,14.437386,0,18.040665,16.860531,4.866134,4.888251,-0.00021,0.12283
1.304,0.000000,3.869295,1,18.756668,14.429247,0,18.037680,16.863340,4.865782,4.887665,0.00000,0.11804
1.305,0.000000,3.870613,1,18.747066,14.421108,0,18.034697,16.866150,4.865601,4.887079,-0.00021,0.11290
1.306,0.000000,3.871882,1,18.737585,14.413025,0,18.032705,16.866648,4.865819,4.886523,-0.00002,0.10516
1.307,0.000000,3.873127,1,18.728191,14.404984,0,18.031481,16.865360,4.866231,4.885991,-0.00015,0.09613
1.308,0.000000,3.873949,1,18.718800,14.396943,0,18.030258,16.864073,4.867042,4.885458,0.00005,0.08925
1.309,0.000000,3.874563,1,18.709406,14.388902,0,18.029034,16.862785,4.868047,4.884926,0.00000,0.08362
1.310,0.000000,3.874497,1,18.699884,14.381006,0,18.028919,16.860487,4.869433,4.884456,0.00006,0.08440
1.311,0.000000,3.874098,1,18.690266,14.373223,0,18.029665,16.857407,4.871006,4.884035,-0.00006,0.09359
1.312,0.000000,3.873620,1,18.680645,14.365440,0,18.030411,16.854326,4.872944,4.883613,-0.00006,0.10804
1.313,0.000000,3.873105,1,18.671026,14.357656,0,18.031157,16.851246,4.875061,4.883192,-0.00021,0.12158
1.314,0.000000,3.873188,1,18.661446,14.350158,0,18.032839,16.847424,4.877512,4.882989,-0.00009,0.12384
1.315,0.000000,3.873568,1,18.651894,14.342879,0,18.035244,16.843029,4.880127,4.882957,0.00011,0.12009
1.316,0.000000,3.874400,1,18.642342,14.335600,0,18.037651,16.838634,4.882981,4.882926,-0.00015,0.11561
1.317,0.000000,3.875455,1,18.632790,14.328321,0,18.040058,16.834240,4.885952,4.882893,-0.00020,0.10830
1.318,0.000000,3.876538,1,18.623280,14.321573,0,18.043283,16.828918,4.889053,4.883072,-0.00031,0.09914
1.319,0.000000,3.877633,1,18.613802,14.315235,0,18.047142,16.822884,4.892219,4.883413,-0.00015,0.09195
1.320,0.000000,3.878154,1,18.604322,14.308897,0,18.051001,16.816849,4.895439,4.883754,-0.00005,0.08574
1.321,0.000000,3.878391,1,18.594845,14.302560,0,18.054859,16.810814,4.898687,4.884095,-0.00020,0.08211
1.322,0.000000,3.877596,1,18.585081,14.296968,0,18.059637,16.804335,4.901931,4.884512,-0.00021,0.08647
1.323,0.000000,3.876292,1,18.575096,14.291954,0,18.065128,16.797512,4.905172,4.884987,-0.00011,0.10174
1.324,0.000000,3.874411,1,18.565111,14.286940,0,18.070618,16.790689,4.908373,4.885463,0.00002,0.11890
1.325,0.000000,3.872247,1,18.555126,14.281925,0,18.076109,16.783867,4.911553,4.885938,0.00000,0.12417
1.326,0.000000,3.870178,1,18.545187,14.277855,0,18.082520,16.776733,4.914660,4.886517,-0.00021,0.12148
1.327,0.000000,3.868156,1,18.535282,14.274512,0,18.089640,16.769360,4.917731,4.887177,0.00000,0.11738
1.328,0.000000,2.571880,0,18.525377,14.271171,0,18.096760,16.761986,4.920691,4.887836,0.00006,0.11019
1.329,0.000000,0.638136,0,18.515471,14.267829,0,18.103880,16.754612,4.923598,4.888495,-0.00005,0.10103
1.330,0.000000,0.000000,0,18.505497,14.266200,0,18.112040,16.747044,4.926363,4.889303,0.00006,0.09401
1.331,0.000000,0.000000,0,18.495468,14.265896,0,18.120998,16.739328,4.929060,4.890225,-0.00015,0.08808
1.332,0.000000,0.000000,0,18.485439,14.265592,0,18.129959,16.731613,4.931613,4.891147,0.00006,0.08114
1.333,0.000000,0.000000,0,18.475410,14.265287,0,18.138920,16.723898,4.934096,4.892070,0.00017,0.07848
1.334,0.000000,0.000000,0,18.465385,14.266500,0,18.148905,16.716080,4.936421,4.893150,-0.00011,0.09016
1.335,0.000000,0.000000,0,18.455362,14.268886,0,18.159683,16.708183,4.938669,4.894353,0.00002,0.11016
1.336,0.000000,0.000000,0,18.445339,14.271271,0,18.170462,16.700287,4.940629,4.895557,-0.00005,0.12064
1.337,0.000000,0.000000,0,18.435314,14.273656,0,18.181238,16.692390,4.942449,4.896760,-0.00026,0.12156
1.338,0.000000,0.000000,0,18.425116,14.277216,0,18.192751,16.684450,4.943853,4.897916,-0.00037,0.12135
1.339,0.000000,0.000000,0,18.414780,14.281685,0,18.204830,16.676477,4.945054,4.899036,-0.00011,0.11856
1.340,0.000000,0.000000,0,18.404444,14.286153,0,18.216909,16.668505,4.945866,4.900156,0.00005,0.11189
1.341,0.000000,0.000000,0,18.394110,14.290622,0,18.228991,16.660532,4.946486,4.901275,-0.00009,0.10586
1.342,0.000000,0.000000,0,18.383944,14.296262,0,18.241598,16.652451,4.946798,4.902276,0.00002,0.10056
1.343,0.000000,0.000000,0,18.373907,14.302809,0,18.254614,16.644287,4.946958,4.903185,-0.00015,0.09312
1.344,0.000000,0.000000,0,18.363873,14.309355,0,18.267630,16.636124,4.946918,4.904094,-0.00005,0.08521
1.345,0.000000,0.000000,0,18.353838,14.315901,0,18.280645,16.627960,4.946780,4.905003,0.00000,0.07961
1.346,0.000000,0.000000,0,18.343845,14.323516,0,18.294155,16.619818,4.946542,4.905898,0.00006,0.08432
1.347,0.000000,0.000000,0,18.333887,14.331957,0,18.308050,16.611692,4.946255,4.906782,-0.00006,0.09786
1.348,0.000000,0.000000,0,18.323929,14.340398,0,18.321943,16.603567,4.945890,4.907667,0.00005,0.10752
1.349,0.000000,0.000000,0,18.313969,14.348839,0,18.335838,16.595442,4.945487,4.908551,0.00015,0.11632
1.350,0.000000,0.000000,0,18.303930,14.358252,0,18.350134,16.587229,4.945011,4.909353,0.00000,0.12319
1.351,0.000000,0.000000,0,18.293829,14.368417,0,18.364740,16.578949,4.944499,4.910090,-0.00002,0.12163
1.352,0.000000,0.000000,0,18.283730,14.378581,0,18.379347,16.570667,4.943964,4.910827,-0.00011,0.11684
1.353,0.000000,0.000000,0,18.273628,14.388746,0,18.393953,16.562386,4.943417,4.911564,0.00011,0.11198
1.354,0.000000,0.000000,0,18.263475,14.399923,0,18.409029,16.553894,4.942883,4.912254,0.00005,0.10456
1.355,0.000000,0.000000,0,18.253284,14.411884,0,18.424467,16.545242,4.942355,4.912909,-0.00005,0.09586
1.356,0.000000,0.000000,0,18.243093,14.423844,0,18.439905,16.536589,4.941758,4.913564,-0.00011,0.08927
1.357,0.000000,0.000000,0,18.232903,14.435805,0,18.455343,16.527935,4.941128,4.914218,-0.00011,0.08370
1.358,0.000000,0.000000,0,18.222778,14.448853,0,18.470949,16.519489,4.940329,4.914803,-0.00020,0.08360
1.359,0.000000,0.000000,0,18.212706,14.462740,0,18.486687,16.511204,4.939446,4.915332,0.00008,0.09198
1.360,0.000000,0.000000,0,18.202633,14.476626,0,18.502422,16.502920,4.938361,4.915862,-0.00011,0.10705
1.361,0.000000,0.000000,0,18.192560,14.490514,0,18.518160,16.494635,4.937177,4.916391,0.00006,0.12149
1.362,0.000000,0.000000,0,18.182528,14.505094,0,18.533751,16.486362,4.935776,4.916839,-0.00015,0.12404
1.363,0.000000,0.000000,0,18.172527,14.520208,0,18.549227,16.478104,4.934268,4.917223,0.00000,0.12003
1.364,0.000000,0.000000,0,18.162527,14.535323,0,18.564705,16.469843,4.932518,4.917607,-0.00011,0.11491
1.365,0.000000,0.000000,0,18.152527,14.550438,0,18.580183,16.461582,4.930649,4.917992,-0.00011,0.10675
1.366,0.000000,0.000000,0,18.142490,14.566483,0,18.595385,16.453190,4.928513,4.918330,0.00009,0.09678
1.367,0.000000,0.000000,0,18.132429,14.583246,0,18.610374,16.444693,4.926245,4.918632,0.00011,0.08883
1.368,0.000000,0.000000,0,18.122366,14.600011,0,18.625364,16.436197,4.923687,4.918934,-0.00014,0.08466
1.369,0.000000,0.000000,0,18.112303,14.616775,0,18.640354,16.427700,4.920986,4.919236,-0.00026,0.09054
1.370,0.000000,0.000000,0,18.102289,14.634365,0,18.654810,16.419155,4.917998,4.919320,-0.00021,0.10265
1.371,0.000000,0.000000,0,18.092314,14.652594,0,18.668850,16.410572,4.914869,4.919236,-0.00009,0.11494
1.372,0.000000,0.000000,0,18.082338,14.670823,0,18.682890,16.401987,4.911571,4.919152,0.00000,0.12394
1.373,0.000000,0.000000,0,18.072361,14.689052,0,18.696930,16.393404,4.908191,4.919067,-0.00005,0.12230
1.374,0.000000,0.000000,0,18.062407,14.707932,0,18.710192,16.384781,4.904786,4.918740,0.00005,0.11643
1.375,0.000000,0.000000,0,18.052467,14.727318,0,18.722851,16.376125,4.901368,4.918225,0.00006,0.11011
1.376,0.000000,0.000000,0,18.042530,14.746703,0,18.735512,16.367472,4.898022,4.917709,0.00006,0.10127
1.377,0.000000,0.000000,0,18.032591,14.766088,0,18.748173,16.358816,4.894711,4.917194,0.00006,0.09140
1.378,0.000000,0.000000,0,18.022722,14.785977,0,18.760082,16.349957,4.891562,4.916512,-0.00021,0.08380
1.379,0.000000,0.000000,0,18.012907,14.806255,0,18.771412,16.340939,4.888492,4.915701,-0.00005,0.08880
1.380,0.000000,0.000000,0,18.003092,14.826534,0,18.782742,16.331919,4.885712,4.914890,-0.00005,0.10540
1.381,0.000000,0.000000,0,17.993277,14.846812,0,18.794071,16.322901,4.883076,4.914079,-0.00015,0.11688
1.382,0.000000,0.000000,0,17.983402,14.867689,0,18.804781,16.314003,4.880845,4.913256,0.00006,0.12276
1.383,0.000000,0.000000,0,17.973482,14.889029,0,18.815008,16.305199,4.878814,4.912422,-0.00024,0.12285
1.384,0.000000,0.000000,0,17.963562,14.910369,0,18.825237,16.296396,4.877198,4.911588,-0.00006,0.11529
1.385,0.000000,0.000000,0,17.953644,14.931708,0,18.835466,16.287592,4.875785,4.910754,-0.00026,0.10670
1.386,0.000000,0.000000,0,17.943851,14.953545,0,18.845051,16.278654,4.874749,4.909957,-0.00005,0.09857
1.387,0.000000,0.000000,0,17.934160,14.975765,0,18.854139,16.269611,4.873898,4.909189,-0.00015,0.08863
1.388,0.000000,0.000000,0,17.924469,14.997986,0,18.863228,16.260571,4.873319,4.908421,0.00000,0.08179
1.389,0.000000,0.000000,0,17.914776,15.020206,0,18.872316,16.251528,4.872873,4.907653,-0.00011,0.09346
1.390,0.000000,0.000000,0,17.905178,15.042643,0,18.880693,16.242571,4.872594,4.906846,0.00009,0.11628
1.391,0.000000,0.000000,0,17.895653,15.065246,0,18.888519,16.233679,4.872397,4.906010,-0.00011,0.12537
1.392,0.000000,0.000000,0,17.886127,15.087848,0,18.896345,16.224787,4.872355,4.905173,-0.00011,0.12278
1.393,0.000000,0.000000,0,17.876600,15.110451,0,18.904171,16.215897,4.872387,4.904336,0.00009,0.11747
1.394,0.000000,0.000000,0,17.867018,15.132843,0,18.911226,16.206984,4.872578,4.903570,-0.00021,0.10870
1.395,0.000000,0.000000,0,17.857388,15.155074,0,18.917686,16.198057,4.872846,4.902857,-0.00009,0.09788
1.396,0.000000,0.000000,0,17.847757,15.177305,0,18.924147,16.189131,4.873240,4.902145,0.00006,0.08913
1.397,0.000000,0.000000,0,17.838127,15.199536,0,18.930605,16.180204,4.873694,4.901432,0.00015,0.08743
1.398,0.000000,0.000000,0,17.828569,15.220722,0,18.936428,16.171373,4.874224,4.900861,-0.00021,0.09787
1.399,0.000000,0.000000,0,17.819065,15.241098,0,18.941757,16.162621,4.874791,4.900400,0.00006,0.11096
1.400,0.000000,0.000000,0,17.809561,15.261475,0,18.947086,16.153866,4.875366,4.899939,-0.00015,0.12001
1.401,0.000000,0.000000,0,17.800056,15.281851,0,18.952415,16.145111,4.875945,4.899478,-0.00005,0.12427
1.402,0.000000,0.000000,0,17.790636,15.301456,0,18.956926,16.136375,4.876474,4.899036,-0.00011,0.11962
1.403,0.000000,0.000000,0,17.781284,15.320464,0,18.960804,16.127655,4.876978,4.898611,0.00000,0.11264
1.404,0.000000,0.000000,0,17.771931,15.339473,0,18.964684,16.118935,4.877438,4.898184,-0.00020,0.10594
1.405,0.000000,0.000000,0,17.762579,15.358481,0,18.968561,16.110214,4.877877,4.897758,0.00005,0.09716
1.406,0.000000,0.000000,0,17.753428,15.376971,0,18.971895,16.101604,4.878293,4.897346,-0.00021,0.08795
1.407,0.000000,0.000000,0,17.744434,15.395061,0,18.974810,16.093081,4.878698,4.896944,-0.00021,0.08132
1.408,0.000000,0.000000,0,17.735439,15.413151,0,18.977722,16.084557,4.879078,4.896542,-0.00011,0.08574
1.409,0.000000,0.000000,0,17.726446,15.431241,0,18.980635,16.076033,4.879446,4.896140,-0.00026,0.10008
1.410,0.000000,0.000000,0,17.717440,15.448572,0,18.983171,16.067396,4.879792,4.895744,-0.00002,0.11042
1.411,0.000000,0.000000,0,17.708424,15.465319,0,18.985416,16.058670,4.880126,4.895352,-0.00015,0.11854
1.412,0.000000,0.000000,0,17.699406,15.482064,0,18.987661,16.049944,4.880488,4.894960,-0.00002,0.12370
1.413,0.000000,0.000000,0,17.690390,15.498810,0,18.989908,16.041220,4.880864,4.894568,-0.00021,0.12054
1.414,0.000000,0.000000,0,17.681343,15.514840,0,18.991783,16.032618,4.881312,4.894246,-0.00006,0.11481
1.415,0.000000,0.000000,0,17.672272,15.530318,0,18.993370,16.024113,4.881796,4.893977,0.00000,0.10917
1.416,0.000000,0.000000,0,17.663200,15.545795,0,18.994959,16.015608,4.882305,4.893709,0.00011,0.10107
1.417,0.000000,0.000000,0,17.654131,15.561273,0,18.996546,16.007103,4.882825,4.893440,0.00015,0.09190
1.418,0.000000,0.000000,0,17.645176,15.576269,0,18.997864,15.998427,4.883294,4.893264,-0.00021,0.08496
1.419,0.000000,0.000000,0,17.636312,15.590895,0,18.998972,15.989620,4.883737,4.893158,-0.00011,0.08522
1.420,0.000000,0.000000,0,17.627447,15.605520,0,19.000080,15.980812,4.884047,4.893053,-0.00006,0.09604
1.421,0.000000,0.000000,0,17.618584,15.620146,0,19.001188,15.972005,4.884290,4.892947,0.00017,0.10857
1.422,0.000000,0.000000,0,17.609596,15.634195,0,19.001869,15.963250,4.884334,4.892833,0.00006,0.11876
1.423,0.000000,0.000000,0,17.600510,15.647800,0,19.002222,15.954537,4.884279,4.892713,-0.00005,0.12431
1.424,0.000000,0.000000,0,17.591425,15.661406,0,19.002575,15.945825,4.884035,4.892592,0.00006,0.12015
1.425,0.000000,0.000000,0,17.582340,15.675011,0,19.002926,15.937112,4.883697,4.892472,-0.00005,0.11301
1.426,0.000000,0.000000,0,17.573204,15.687903,0,19.003189,15.928422,4.883194,4.892321,-0.00009,0.10571
1.427,0.000000,0.000000,0,17.564032,15.700247,0,19.003382,15.919749,4.882610,4.892146,-0.00014,0.09615
1.428,0.000000,0.000000,0,17.554857,15.712589,0,19.003576,15.911077,4.881838,4.891971,-0.00020,0.08604
1.429,0.000000,0.000000,0,17.545685,15.724932,0,19.003769,15.902404,4.880974,4.891796,-0.00006,0.08204
1.430,0.000000,0.000000,0,17.536325,15.736616,0,19.003872,15.893604,4.879899,4.891549,0.00000,0.09648
1.431,0.000000,0.000000,0,17.526825,15.747792,0,19.003904,15.884707,4.878720,4.891247,-0.00037,0.11578
1.432,0.000000,0.000000,0,17.517323,15.758968,0,19.003937,15.875811,4.877372,4.890945,-0.00011,0.12165
1.433,0.000000,0.000000,0,17.507820,15.770144,0,19.003969,15.866914,4.875942,4.890643,0.00005,0.12302
1.434,0.000000,0.000000,0,17.498344,15.780063,0,19.004045,15.857932,4.874399,4.890294,-0.00006,0.11996
1.435,0.000000,0.000000,0,17.488892,15.789009,0,19.004152,15.848885,4.872801,4.889909,-0.00017,0.11171
1.436,0.000000,0.000000,0,17.479437,15.797956,0,19.004261,15.839837,4.871120,4.889524,-0.00011,0.10358
1.437,0.000000,0.000000,0,17.469982,15.806902,0,19.004368,15.830790,4.869399,4.889138,-0.00011,0.09608
1.438,0.000000,0.000000,0,17.460594,15.814936,0,19.004637,15.821674,4.867609,4.888741,-0.00005,0.08686
1.439,0.000000,0.000000,0,17.451258,15.822265,0,19.005030,15.812507,4.865786,4.888336,0.00011,0.07965
1.440,0.000000,0.000000,0,17.441921,15.829593,0,19.005423,15.803339,4.863884,4.887931,-0.00005,0.08843
1.441,0.000000,0.000000,0,17.432583,15.836922,0,19.005814,15.794170,4.861943,4.887526,-0.00015,0.11012
1.442,0.000000,0.000000,0,17.423218,15.843463,0,19.006535,15.785044,4.859919,4.886961,-0.00015,0.12220
1.443,0.000000,0.000000,0,17.413830,15.849396,0,19.007507,15.775949,4.857854,4.886274,-0.00005,0.12292
1.444,0.000000,0.000000,0,17.404440,15.855330,0,19.008480,15.766853,4.855790,4.885586,-0.00011,0.12117
1.445,0.000000,0.000000,0,17.395052,15.861262,0,19.009453,15.757758,4.853725,4.884898,-0.00011,0.11592
1.446,0.000000,0.000000,0,17.385727,15.866332,0,19.010681,15.748792,4.851760,4.884111,0.00002,0.10728
1.447,0.000000,0.000000,0,17.376451,15.870734,0,19.012108,15.739925,4.849844,4.883249,-0.00015,0.09994
1.448,0.000000,0.000000,0,17.367176,15.875136,0,19.013535,15.731059,4.848094,4.882386,0.00006,0.09339
1.449,0.000000,0.000000,0,17.357899,15.879539,0,19.014961,15.722193,4.846424,4.881523,-0.00037,0.08498
1.450,0.000000,0.000000,0,17.348532,15.883092,0,19.016758,15.713328,4.844966,4.880648,-0.00011,0.07936
1.451,0.000000,0.000000,0,17.339092,15.885987,0,19.018839,15.704466,4.843614,4.879763,-0.00006,0.09063
1.452,0.000000,0.000000,0,17.329653,15.888884,0,19.020922,15.695603,4.842489,4.878878,0.00005,0.11310
1.453,0.000000,0.000000,0,17.320215,15.891779,0,19.023005,15.686741,4.841475,4.877994,-0.00020,0.12384
1.454,0.000000,0.000000,0,17.310658,15.893579,0,19.025650,15.677751,4.840686,4.877154,-0.00035,0.12311
1.455,0.000000,0.000000,0,17.301012,15.894532,0,19.028732,15.668662,4.840008,4.876350,-0.00026,0.11966
1.456,0.000000,0.000000,0,17.291365,15.895486,0,19.031813,15.659574,4.839513,4.875546,-0.00005,0.11242
1.457,0.000000,0.000000,0,17.281717,15.896439,0,19.034895,15.650485,4.839110,4.874741,-0.00006,0.10224
1.458,0.000000,0.000000,0,17.272318,15.896745,0,19.038277,15.641342,4.838846,4.873961,0.00005,0.09360
1.459,0.000000,0.000000,0,17.263109,15.896550,0,19.041893,15.632156,4.838652,4.873199,0.00015,0.08657
1.460,0.000000,0.000000,0,17.253902,15.896357,0,19.045509,15.622972,4.838581,4.872438,-0.00011,0.08983
1.461,0.000000,0.000000,0,17.244694,15.896162,0,19.049124,15.613786,4.838571,4.871676,-0.00015,0.10347
1.462,0.000000,0.000000,0,17.235613,15.895236,0,19.052708,15.604508,4.838677,4.870957,-0.00015,0.11737
1.463,0.000000,0.000000,0,17.226633,15.893744,0,19.056267,15.595159,4.838842,4.870270,-0.00020,0.12514
1.464,0.000000,0.000000,0,17.217651,15.892254,0,19.059824,15.585809,4.839116,4.869583,-0.00005,0.12094
1.465,0.000000,0.000000,0,17.208672,15.890762,0,19.063383,15.576459,4.839444,4.868895,0.00017,0.11285
1.466,0.000000,0.000000,0,17.199526,15.888720,0,19.066643,15.567040,4.839890,4.868205,0.00000,0.10439
1.467,0.000000,0.000000,0,17.190252,15.886250,0,19.069675,15.557570,4.840394,4.867513,-0.00026,0.09366
1.468,0.000000,0.000000,0,17.180979,15.883780,0,19.072706,15.548099,4.841094,4.866821,0.00000,0.08306
1.469,0.000000,0.000000,0,17.171707,15.881311,0,19.075737,15.538628,4.841891,4.866129,-0.00005,0.08942
1.470,0.000000,0.000000,0,17.162426,15.878153,0,19.078613,15.529151,4.842958,4.865566,0.00002,0.11229
1.471,0.000000,0.000000,0,17.153137,15.874461,0,19.081369,15.519669,4.844158,4.865103,0.00026,0.12481
1.472,0.000000,0.000000,0,17.143850,15.870770,0,19.084127,15.510187,4.845582,4.864639,-0.00011,0.12376
1.473,0.000000,0.000000,0,17.134563,15.867078,0,19.086884,15.500706,4.847118,4.864176,-0.00005,0.11915
1.474,0.000000,0.000000,0,17.125544,15.862601,0,19.089317,15.491127,4.848815,4.863807,-0.00005,0.11070
1.475,0.000000,0.000000,0,17.116732,15.857518,0,19.091501,15.481473,4.850594,4.863511,-0.00017,0.09974
1.476,0.000000,0.000000,0,17.107918,15.852435,0,19.093685,15.471820,4.852558,4.863215,-0.00011,0.09087
1.477,0.000000,0.000000,0,17.099106,15.847352,0,19.095869,15.462166,4.854615,4.862919,-0.00037,0.08578
1.478,0.000000,0.000000,0,17.090618,15.841755,0,19.097759,15.452545,4.856891,4.862760,-0.00021,0.09219
1.479,0.000000,0.000000,0,17.082384,15.835760,0,19.099424,15.442950,4.859275,4.862706,0.00005,0.10623
1.480,0.000000,0.000000,0,17.074150,15.829765,0,19.101089,15.433355,4.861841,4.862653,0.00005,0.11839
1.481,0.000000,0.000000,0,17.065916,15.823771,0,19.102753,15.423760,4.864497,4.862600,-0.00011,0.12481
1.482,1.956070,0.000000,0,17.058252,15.817328,0,19.104021,15.414021,4.867282,4.862672,0.00005,0.12051
