"Time","m4 HLl swoff","v2 R COP","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","38 FLy (cm)","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch"
0.999,0,0.000000,0,0,7.571466,1.971692,-1.657681,17.430899,5.781107,0,-17.129850,17.273819,0,15.203854,16.359426,0,0,0,0,0,1,0,6.710047,-10.910962,19.478479,4.172660,6.997424,-11.576042,15.301598,175.445389,38.484879,68.713455,59.086849,8.760885,18.883364,8.945246,17.723206,8.915369,17.277151,8.995010,16.006056,9.853705,17.235792,10.672087,15.989339,11.011006,16.673243,0,-0.01810,-0.01312,-0.02170,0.00305,0.00781,-0.01323,0.00534,0.00330,6.853605,5.884746,5.804957,-0.28561,0.12183,3.27698
1.000,0,0.000000,0,0,7.569347,1.969667,-1.906334,17.430285,5.782176,0,-16.634684,17.252600,0,14.610430,16.373827,0,0,0,0,0,1,0,6.709530,-10.946904,19.467144,4.162048,6.994037,-11.603655,15.289705,171.893326,40.933376,68.526955,58.856606,8.754316,18.875580,8.937358,17.756109,8.868554,17.302179,8.992128,16.026878,9.861966,17.248623,10.666839,15.992095,11.009066,16.672682,0,-0.01846,-0.01389,-0.02087,0.00493,0.00909,-0.01387,0.00595,0.00357,6.851491,5.882768,5.791245,-0.31223,0.12090,3.27698
1.001,0,0.000000,0,0,7.567229,1.967641,-2.154987,17.429670,5.783245,0,-16.139519,17.231380,0,14.017006,16.388227,0,0,0,0,0,1,0,6.709013,-10.982845,19.455807,4.151437,6.990650,-11.631267,15.277813,168.341263,43.381874,68.340446,58.626362,8.747747,18.867798,8.929470,17.789015,8.821739,17.327206,8.989247,16.047701,9.870228,17.261452,10.661591,15.994851,11.007125,16.672121,0,-0.01767,-0.01244,-0.02078,0.00246,0.00851,-0.01439,0.00885,0.00258,6.849585,5.880791,5.777204,-0.33560,0.11900,3.27698
1.002,0,0.000000,0,0,7.565110,1.965615,-2.403640,17.429056,5.784314,0,-15.644353,17.210161,0,13.423582,16.402630,0,0,0,0,0,1,0,6.708496,-11.018787,19.444471,4.140826,6.987263,-11.658878,15.265921,164.789185,45.830372,68.153938,58.396118,8.741179,18.860014,8.921583,17.821920,8.774923,17.352234,8.986365,16.068523,9.878489,17.274282,10.656342,15.997607,11.005184,16.671560,0,-0.01776,-0.01411,-0.01785,0.00272,0.00861,-0.01430,0.00458,-0.01387,6.847761,5.878813,5.763033,-0.36768,0.11414,3.27698
1.003,0,0.000000,0,0,7.561648,1.962630,-2.643766,17.430042,5.783185,0,-14.983811,17.194582,0,12.811391,16.415274,0,0,0,0,0,1,0,6.708838,-11.042054,19.433168,4.136462,6.985058,-11.667490,15.254058,163.276764,47.150475,68.165276,58.132515,8.737387,18.852221,8.913087,17.847929,8.747645,17.367502,8.979689,16.082844,9.880530,17.282141,10.651094,15.999839,11.000303,16.673681,0,-0.01743,-0.01450,-0.01816,0.00356,0.00928,-0.01445,0.01450,0.01474,6.846863,5.876188,5.748681,-0.41302,0.10652,3.27683
1.004,0,0.000000,0,0,7.557341,1.959043,-2.878531,17.432035,5.780676,0,-14.219302,17.182547,0,12.187400,16.426811,0,0,0,0,0,1,0,6.709722,-11.057352,19.421886,4.136026,6.983596,-11.664157,15.242214,163.046570,47.761196,68.300995,57.847942,8.735340,18.844419,8.904209,17.869602,8.732650,17.376635,8.970625,16.093079,9.878662,17.286875,10.645847,16.001741,10.993575,16.677488,0,-0.01831,-0.01137,-0.02078,0.00238,0.00964,-0.01279,0.00702,-0.00188,6.846325,5.873156,5.734257,-0.43704,0.10030,3.27660
1.005,0,0.000000,0,0,7.553033,1.955456,-3.113297,17.434027,5.778166,0,-13.454793,17.170511,0,11.563409,16.438351,0,0,0,0,0,1,0,6.710605,-11.072651,19.410604,4.135590,6.982134,-11.660825,15.230370,162.816391,48.371918,68.436707,57.563370,8.733294,18.836618,8.895331,17.891277,8.717654,17.385767,8.961561,16.103312,9.876794,17.291609,10.640600,16.003643,10.986847,16.681293,0,-0.01877,-0.01480,-0.02191,0.00296,0.00711,-0.01318,0.00656,0.00191,6.846113,5.870124,5.719928,-0.46075,0.09458,3.27671
1.006,0,0.000000,0,0,7.548727,1.951869,-3.348062,17.436020,5.775657,0,-12.690284,17.158478,0,10.939418,16.449890,0,0,0,0,0,1,0,6.711489,-11.087950,19.399321,4.135153,6.980672,-11.657492,15.218526,162.586212,48.982639,68.572426,57.278793,8.731247,18.828817,8.886453,17.912951,8.702659,17.394901,8.952497,16.113544,9.874926,17.296343,10.635353,16.005545,10.980118,16.685101,0,-0.01688,-0.01305,-0.02112,0.00151,0.00861,-0.01338,0.00595,0.00349,6.846029,5.867092,5.705637,-0.48550,0.08678,3.27702
1.007,0,0.000000,0,0,7.543936,1.948969,-3.559725,17.436710,5.773483,0,-11.622494,17.149607,0,10.318849,16.459570,0,0,0,0,0,1,0,6.710714,-11.093702,19.388180,4.130181,6.979338,-11.640615,15.206585,162.582458,49.201073,68.547394,57.201969,8.729091,18.823395,8.877221,17.919630,8.692030,17.396790,8.945399,16.115978,9.869122,17.297808,10.630096,16.005840,10.972656,16.685677,0,-0.01831,-0.01328,-0.02094,0.00269,0.00931,-0.01291,0.00427,0.00307,6.845396,5.863550,5.691726,-0.51993,0.07897,3.27684
1.008,0,0.000000,0,0,7.538843,1.946501,-3.756865,17.436581,5.771521,0,-10.364040,17.142727,0,9.700430,16.468082,0,0,0,0,0,1,0,6.708896,-11.093454,19.377125,4.122357,6.978085,-11.615223,15.194583,162.721054,49.172894,68.421318,57.255745,8.726864,18.819468,8.867767,17.916883,8.684146,17.394123,8.939538,16.113508,9.860844,17.297215,10.624834,16.005127,10.964733,16.684221,0,-0.01761,-0.01442,-0.02081,0.00352,0.00772,-0.01222,0.01663,0.00346,6.844549,5.859686,5.677963,-0.53973,0.07574,3.27638
1.009,0,0.000000,0,0,7.533750,1.944034,-3.954005,17.436453,5.769558,0,-9.105588,17.135847,0,9.082012,16.476595,0,0,0,0,0,1,0,6.707078,-11.093205,19.366072,4.114534,6.976830,-11.589831,15.182581,162.859650,49.144714,68.295235,57.309521,8.724638,18.815540,8.858313,17.914137,8.676261,17.391457,8.933677,16.111040,9.852566,17.296623,10.619573,16.004414,10.956811,16.682768,0,-0.01691,-0.01396,-0.02179,0.00284,0.00790,-0.01427,0.00565,0.00290,6.842805,5.855823,5.664715,-0.58246,0.08870,3.27655
1.010,0,0.000000,0,0,7.528656,1.941566,-4.151145,17.436325,5.767596,0,-7.847135,17.128965,0,8.463594,16.485107,0,0,0,0,0,1,0,6.705261,-11.092957,19.355019,4.106710,6.975576,-11.564440,15.170579,162.998245,49.116531,68.169159,57.363297,8.722411,18.811613,8.848859,17.911392,8.668377,17.388792,8.927815,16.108570,9.844288,17.296032,10.614310,16.003700,10.948888,16.681313,0,-0.01904,-0.01152,-0.02127,0.00284,0.00827,-0.01369,0.00473,0.00211,6.840714,5.851959,5.651667,-0.60742,0.10562,3.27709
1.011,0,0.000000,0,0,7.522141,1.940071,-4.320858,17.435326,5.764083,0,-6.384848,17.121784,0,7.858150,16.492067,0,0,0,0,0,1,0,6.701835,-11.085353,19.344002,4.101841,6.973732,-11.534864,15.158926,163.250687,49.008392,68.019417,57.408333,8.720745,18.808828,8.839227,17.900303,8.664669,17.377005,8.923049,16.105457,9.836649,17.295122,10.609067,16.002640,10.941826,16.680239,0,-0.01880,-0.01442,-0.02045,0.00313,0.00803,-0.01343,-0.00290,0.00212,6.837724,5.847761,5.639211,-0.63129,0.11258,3.27699
1.012,0,0.000000,0,0,7.514733,1.939188,-4.473330,17.433779,5.759596,0,-4.794417,17.114412,0,7.260862,16.498049,0,0,0,0,0,1,0,6.697399,-11.073124,19.333006,4.098829,6.971515,-11.502658,15.147493,163.574677,48.849987,67.854797,57.447884,8.719431,18.806763,8.829483,17.883970,8.663587,17.359482,8.918971,16.101942,9.829412,17.294014,10.603837,16.001360,10.935305,16.679403,0,-0.01804,-0.01518,-0.02151,0.00209,0.00781,-0.01398,0.01694,0.00447,6.834386,5.843352,5.626984,-0.65442,0.11861,3.27654
1.013,0,0.000000,0,0,7.507324,1.938305,-4.625801,17.432230,5.755108,0,-3.203987,17.107042,0,6.663573,16.504030,0,0,0,0,0,1,0,6.692962,-11.060895,19.322012,4.095818,6.969298,-11.470451,15.136060,163.898682,48.691578,67.690178,57.487431,8.718117,18.804699,8.819739,17.867636,8.662503,17.341961,8.914892,16.098427,9.822174,17.292906,10.598606,16.000082,10.928784,16.678568,0,-0.01770,-0.01114,-0.02069,0.00272,0.00833,-0.01477,0.00381,0.00815,6.831059,5.838943,5.615366,-0.67645,0.12204,3.27666
1.014,0,0.000000,0,0,7.499916,1.937423,-4.778272,17.430683,5.750621,0,-1.613556,17.099670,0,6.066285,16.510012,0,0,0,0,0,1,0,6.688525,-11.048667,19.311016,4.092805,6.967082,-11.438245,15.124627,164.222687,48.533173,67.525566,57.526978,8.716803,18.802633,8.809997,17.851303,8.661421,17.324440,8.910814,16.094910,9.814936,17.291798,10.593375,15.998802,10.922263,16.677732,0,-0.01910,-0.01328,-0.02731,0.00400,0.00827,-0.01227,0.00549,0.00450,6.827738,5.834533,5.603982,-0.70630,0.11877,3.27711
1.015,0,0.000000,0,0,7.493982,1.935990,-4.904867,17.428446,5.744640,0,0.024726,17.098070,0,5.485563,16.514387,0,0,0,0,0,1,0,6.684695,-11.036298,19.299829,4.090964,6.965023,-11.407393,15.113347,164.492798,48.164543,67.432816,57.721153,8.714687,18.799614,8.800227,17.835718,8.659988,17.309719,8.905705,16.086264,9.804399,17.287178,10.588058,15.996416,10.915855,16.675325,0,-0.01923,-0.01289,-0.02011,0.00172,0.00946,-0.01363,0.00656,0.00195,6.825169,5.829915,5.593206,-0.74542,0.11404,3.27752
1.016,0,0.000000,0,0,7.488975,1.934213,-5.015195,17.425776,5.737719,0,1.693090,17.100098,0,4.915256,16.517754,0,0,0,0,0,1,0,6.681245,-11.023840,19.288521,4.089859,6.963063,-11.377391,15.102163,164.729034,47.663750,67.385239,58.012539,8.712069,18.795994,8.790441,17.820606,8.658336,17.296761,8.899950,16.074390,9.791787,17.280352,10.582687,15.993334,10.909518,16.671930,0,-0.01559,-0.01068,-0.01996,0.00238,0.00949,-0.01347,0.00427,0.00183,6.822891,5.825165,5.582665,-0.76923,0.10951,3.27790
1.017,0,0.000000,0,0,7.483969,1.932436,-5.125524,17.423105,5.730799,0,3.361454,17.102125,0,4.344949,16.521118,0,0,0,0,0,1,0,6.677795,-11.011383,19.277212,4.088753,6.961102,-11.347390,15.090981,164.965256,47.162960,67.337669,58.303921,8.709450,18.792374,8.780655,17.805494,8.656682,17.283802,8.894194,16.062517,9.779176,17.273525,10.577315,15.990252,10.903180,16.668533,0,-0.01825,-0.01617,-0.02139,0.00346,0.00842,-0.01459,0.00458,0.00252,6.820062,5.820416,5.572740,-0.78891,0.10246,3.27781
1.018,0,0.000000,0,0,7.478962,1.930659,-5.235852,17.420435,5.723878,0,5.029818,17.104153,0,3.774642,16.524485,0,0,0,0,0,1,0,6.674345,-10.998925,19.265903,4.087647,6.959143,-11.317389,15.079797,165.201492,46.662170,67.290100,58.595306,8.706831,18.788755,8.770869,17.790382,8.655029,17.270844,8.888438,16.050644,9.766564,17.266699,10.571944,15.987169,10.896843,16.665138,0,-0.01544,-0.01175,-0.02136,0.00346,0.00830,-0.01283,0.00427,0.00349,6.817018,5.815666,5.563053,-0.81171,0.09436,3.27742
1.019,0,0.000000,0,0,7.475278,1.929721,-5.324177,17.417801,5.718698,0,6.607097,17.114952,0,3.212221,16.526512,0,0,0,0,0,1,0,6.668593,-10.989328,19.254812,4.086599,6.956148,-11.292817,15.068634,165.296005,46.256676,67.183563,58.847557,8.704678,18.785627,8.761220,17.778954,8.653462,17.258879,8.885322,16.038918,9.756252,17.260109,10.566606,15.983742,10.891917,16.661541,0,-0.01910,-0.01587,-0.02103,0.00377,0.00797,-0.01413,0.00626,0.00174,6.812190,5.810805,5.553962,-0.83337,0.08844,3.27714
1.020,0,0.000000,0,0,7.472427,1.929311,-5.398671,17.415190,5.714612,0,8.127114,17.131268,0,2.654759,16.527699,0,0,0,0,0,1,0,6.661394,-10.981530,19.243855,4.085588,6.952502,-11.271657,15.057483,165.301422,45.911091,67.039955,59.075207,8.702816,18.782810,8.751657,17.769840,8.651949,17.247541,8.883865,16.027283,9.747386,17.253666,10.561287,15.980098,10.887879,16.657816,0,-0.01385,-0.01083,-0.02203,0.00203,0.00897,-0.01337,0.00534,0.00194,6.806667,5.805874,5.545103,-0.85748,0.08312,3.27691
1.021,0,0.000000,0,0,7.469575,1.928901,-5.473164,17.412577,5.710526,0,9.647132,17.147583,0,2.097296,16.528885,0,0,0,0,0,1,0,6.654195,-10.973732,19.232897,4.084578,6.948857,-11.250498,15.046331,165.306824,45.565510,66.896355,59.302860,8.700955,18.779993,8.742093,17.760727,8.650436,17.236204,8.882408,16.015648,9.738520,17.247223,10.555968,15.976455,10.883842,16.654093,0,-0.02063,-0.01526,-0.02139,0.00307,0.00885,-0.01337,0.00336,0.00279,6.801268,5.800943,5.536683,-0.89810,0.07790,3.27702
1.022,0,0.000000,0,0,7.466724,1.928491,-5.547657,17.409966,5.706440,0,11.167150,17.163897,0,1.539834,16.530071,0,0,0,0,0,1,0,6.646996,-10.965933,19.221939,4.083566,6.945211,-11.229338,15.035180,165.312241,45.219925,66.752747,59.530510,8.699094,18.777176,8.732531,17.751614,8.648923,17.224867,8.880952,16.004013,9.729654,17.240780,10.550650,15.972811,10.879803,16.650368,0,-0.01831,-0.01427,-0.02020,0.00299,0.00818,-0.01157,0.00656,0.00221,6.795917,5.796012,5.528433,-0.91675,0.07872,3.27732
1.023,0,0.000000,0,0,7.465748,1.928263,-5.605182,17.405674,5.704677,0,12.389620,17.182318,0,0.983976,16.529917,0,0,0,0,0,1,0,6.643327,-10.956225,19.211216,4.082426,6.942803,-11.203979,15.023895,165.214386,44.769474,66.631943,59.899483,8.698361,18.776463,8.724541,17.739023,8.647154,17.212502,8.880062,15.988986,9.718596,17.232546,10.545426,15.969509,10.876615,16.646917,0,-0.02090,-0.01579,-0.02213,0.00250,0.00809,-0.01292,0.00671,0.00302,6.792794,5.790848,5.520472,-0.93716,0.09364,3.27739
1.024,0,0.000000,0,0,7.465952,1.928150,-5.652039,17.400330,5.704376,0,13.425033,17.202065,1,0.429126,16.528921,0,0,1,0,0,1,0,6.641878,-10.945318,19.200642,4.081204,6.941172,-11.175980,15.012527,165.051605,44.253098,66.525467,60.357300,8.698338,18.777071,8.717541,17.724245,8.645223,17.199488,8.879530,15.971826,9.706161,17.223186,10.540263,15.966423,10.873960,16.643639,0,-0.01691,-0.01259,-0.02124,0.00362,0.00845,-0.01292,0.00610,0.00371,6.790537,5.785539,5.512624,-0.95728,0.11348,3.27731
1.025,0,0.000000,0,0,7.466156,1.928037,-5.698895,17.394983,5.704074,0,14.460444,17.221809,0,-0.125723,16.527925,0,0,0,0,0,1,0,6.640429,-10.934410,19.190069,4.079982,6.939541,-11.147980,15.001157,164.888824,43.736721,66.418999,60.815113,8.698314,18.777679,8.710541,17.709467,8.643292,17.186476,8.878997,15.954665,9.693726,17.213825,10.535100,15.963338,10.871305,16.640360,0,-0.01620,-0.01320,-0.02090,0.00397,0.00876,-0.01265,0.00519,0.00281,6.789219,5.780229,5.505139,-0.97873,0.12184,3.27699
1.026,0,0.000000,0,0,7.466360,1.927923,-5.745752,17.389639,5.703772,0,15.495857,17.241554,0,-0.680573,16.526930,0,0,0,0,0,1,0,6.638980,-10.923503,19.179495,4.078760,6.937911,-11.119981,14.989788,164.726044,43.220345,66.312523,61.272930,8.698290,18.778288,8.703541,17.694691,8.641361,17.173462,8.878465,15.937506,9.681290,17.204466,10.529937,15.960252,10.868650,16.637081,0,-0.02246,-0.01228,-0.02219,0.00293,0.00888,-0.01274,0.00488,0.00250,6.788267,5.774920,5.497797,-0.99811,0.12140,3.27654
1.027,0,0.000000,0,0,7.467248,1.926833,-5.771785,17.382956,6.342946,0,16.257132,17.260622,0,-1.228104,16.524483,0,0,0,0,0,1,0,6.636469,-10.903233,19.168943,4.076635,6.936005,-11.082551,14.978495,164.625473,42.810566,66.166603,61.625851,8.696924,18.776974,8.697697,17.678331,8.638720,17.162064,8.877724,15.922422,9.670300,17.195837,10.524899,15.956246,10.864943,16.632797,0,-0.01736,-0.01389,-0.02103,0.00357,0.00931,-0.01308,0.00641,0.00317,6.786426,5.769447,5.490952,-1.03256,0.11921,3.27661
1.028,0,0.000000,0,0,7.468566,1.925128,-5.784727,17.375433,7.384134,0,16.846066,17.279264,0,-1.771032,16.521122,0,0,0,0,0,1,0,6.633290,-10.877076,19.158409,4.073942,6.933925,-11.039194,14.967250,164.564011,42.467800,65.995895,61.912827,8.694715,18.774452,8.692579,17.660978,8.635630,17.151680,8.876853,15.908645,9.660216,17.187666,10.519938,15.951662,10.860571,16.627880,0,-0.01923,-0.01175,-0.02164,0.00423,0.00784,-0.01375,0.00626,0.00249,6.784240,5.763872,5.484300,-1.05176,0.11349,3.27699
1.029,0,0.000000,0,0,7.469884,1.923424,-5.797668,17.367908,8.425323,0,17.434999,17.297907,0,-2.313961,16.517761,0,0,0,0,0,1,0,6.630111,-10.850920,19.147873,4.071249,6.931846,-10.995836,14.956004,164.502548,42.125034,65.825180,62.199806,8.692506,18.771931,8.687462,17.643625,8.632540,17.141296,8.875982,15.894867,9.650134,17.179495,10.514978,15.947078,10.856200,16.622965,0,-0.01813,-0.01305,-0.02106,0.00243,0.00845,-0.01381,0.00610,0.00229,6.781475,5.758296,5.478237,-1.07260,0.10493,3.27718
1.030,0,0.000000,0,0,7.471202,1.921719,-5.810610,17.360386,9.466512,0,18.023932,17.316547,0,-2.856890,16.514400,0,0,0,0,0,1,0,6.626932,-10.824763,19.137337,4.068556,6.929767,-10.952479,14.944759,164.441101,41.782272,65.654472,62.486782,8.690296,18.769407,8.682344,17.626274,8.629450,17.130911,8.875112,15.881089,9.640052,17.171326,10.510018,15.942493,10.851829,16.618050,0,-0.01663,-0.01404,-0.02026,0.00380,0.00769,-0.01279,0.00610,0.00282,6.778484,5.752721,5.472403,-1.08801,0.09805,3.27725
1.031,0,0.000000,0,0,7.474483,1.920917,-5.803359,17.355345,9.868081,0,18.376095,17.334618,0,-3.379166,16.509523,0,0,0,0,0,1,0,6.625710,-10.784651,19.126543,4.064341,6.925162,-10.893687,14.933656,164.589005,41.215633,65.522575,63.007355,8.688848,18.767956,8.678543,17.612707,8.627852,17.123383,8.874602,15.864337,9.627355,17.161573,10.505250,15.938939,10.848885,16.613386,0,-0.01764,-0.01335,-0.02124,0.00330,0.00784,-0.01263,0.00488,0.00197,6.775608,5.747209,5.467210,-1.10428,0.09177,3.27743
1.032,0,0.000000,0,0,7.478997,1.920681,-5.783414,17.351868,9.867544,0,18.579405,17.352329,0,-3.888457,16.503691,0,0,0,0,0,1,0,6.625718,-10.735765,19.115589,4.059170,6.918970,-10.825191,14.922641,164.868546,40.508255,65.415085,63.674782,8.687877,18.767178,8.675569,17.601522,8.627195,17.117649,8.874319,15.845715,9.613014,17.150831,10.500601,15.936033,10.846838,16.608881,0,-0.01849,-0.01190,-0.02200,0.00211,0.00897,-0.01404,0.00504,0.00307,6.772775,5.741735,5.462267,-1.12192,0.08361,3.27766
1.033,0,0.000000,0,0,7.483512,1.920446,-5.763469,17.348389,9.867007,0,18.782717,17.370039,0,-4.397749,16.497858,0,0,0,0,0,1,0,6.625726,-10.686879,19.104633,4.053998,6.912778,-10.756696,14.911627,165.148071,39.800877,65.307594,64.342209,8.686906,18.766399,8.672594,17.590336,8.626537,17.111916,8.874036,15.827091,9.598674,17.140087,10.495952,15.933126,10.844790,16.604376,0,-0.01642,-0.01419,-0.02057,0.00397,0.00815,-0.01309,0.00229,0.00266,6.769607,5.736262,5.457886,-1.15488,0.07571,3.27721
1.034,0,0.000000,0,0,7.488027,1.920211,-5.743524,17.344912,9.866469,0,18.986029,17.387751,0,-4.907041,16.492025,0,0,0,0,0,1,0,6.625735,-10.637994,19.093678,4.048827,6.906586,-10.688201,14.900612,165.427612,39.093498,65.200096,65.009628,8.685935,18.765621,8.669620,17.579151,8.625879,17.106182,8.873753,15.808469,9.584332,17.129343,10.491302,15.930221,10.842744,16.599873,0,-0.01978,-0.01350,-0.02164,0.00313,0.00983,-0.01334,0.00885,0.00337,6.766308,5.730789,5.453724,-1.17252,0.07973,3.27637
1.035,0,0.000000,0,0,7.488944,1.919965,-5.708127,17.340538,9.864763,0,19.026220,17.401583,0,-5.371861,16.484945,0,0,0,0,0,1,0,6.624589,-10.577104,19.082827,4.044337,6.900117,-10.605545,14.889806,165.344482,38.571358,65.083168,65.530220,8.683531,18.763472,8.667077,17.563501,8.623823,17.095825,8.872802,15.791952,9.571429,17.119213,10.486830,15.926398,10.839729,16.595488,0,-0.01801,-0.01366,-0.02127,0.00256,0.00800,-0.01353,0.00748,0.00244,6.762204,5.725309,5.450005,-1.18887,0.09962,3.27649
1.036,0,0.000000,0,0,7.487598,1.919711,-5.663016,17.335602,9.862323,0,18.963863,17.412975,0,-5.808723,16.477081,0,0,0,0,0,1,0,6.622717,-10.508668,19.072042,4.040275,6.893473,-10.513988,14.879130,165.033356,38.165668,64.960297,65.958496,8.680224,18.760458,8.664805,17.545048,8.620888,17.082561,8.871431,15.776761,9.559430,17.109468,10.482469,15.922000,10.836107,16.591181,0,-0.01877,-0.01366,-0.02188,0.00374,0.00900,-0.01392,0.00488,0.00273,6.757786,5.719824,5.446457,-1.20309,0.11507,3.27718
1.037,0,0.000000,0,0,7.486253,1.919458,-5.617905,17.330666,9.859881,0,18.901506,17.424370,0,-6.245586,16.469215,0,0,0,0,0,1,0,6.620845,-10.440232,19.061258,4.036213,6.886829,-10.422429,14.868456,164.722229,37.759979,64.837425,66.386780,8.676919,18.757444,8.662534,17.526594,8.617951,17.069298,8.870061,15.761570,9.547430,17.099722,10.478107,15.917602,10.832484,16.586872,0,-0.01669,-0.01144,-0.02225,0.00340,0.01001,-0.01385,0.00671,0.00150,6.753573,5.714340,5.443220,-1.22003,0.11904,3.27695
1.038,0,0.000000,0,0,7.484907,1.919205,-5.572794,17.325729,9.857440,0,18.839149,17.435762,0,-6.682448,16.461351,0,0,0,0,0,1,0,6.618973,-10.371796,19.050474,4.032151,6.880185,-10.330872,14.857780,164.411102,37.354294,64.714554,66.815056,8.673614,18.754431,8.660262,17.508141,8.615016,17.056034,8.868691,15.746379,9.535431,17.089977,10.473745,15.913203,10.828862,16.582565,0,-0.01746,-0.01328,-0.02100,0.00203,0.00778,-0.01273,0.00458,0.00446,6.749439,5.708855,5.440103,-1.23633,0.12119,3.27619
1.039,0,0.000000,0,0,7.484304,1.919991,-5.516073,17.321112,8.942790,0,18.862333,17.448463,0,-7.059968,16.452633,0,0,0,0,0,1,0,6.616958,-10.296028,19.039833,4.028495,6.876304,-10.222433,14.847261,164.400223,37.102703,64.764778,67.090721,8.668885,18.748457,8.658366,17.495653,8.613649,17.045637,8.864461,15.737755,9.527860,17.083078,10.469667,15.909435,10.826365,16.578506,0,-0.01294,-0.01488,-0.02023,0.00223,0.00815,-0.01259,0.00626,0.00313,6.746546,5.703218,5.437188,-1.25073,0.11982,3.27586
1.040,0,0.000000,0,0,7.484168,1.921431,-5.452053,17.316692,7.454667,0,18.939293,17.461987,0,-7.400181,16.443380,0,0,0,0,0,1,0,6.614851,-10.215652,19.029282,4.025094,6.874161,-10.103383,14.836841,164.578094,36.947987,64.923828,67.270454,8.663261,18.740623,8.656706,17.486916,8.613269,17.037045,8.858434,15.733259,9.523073,17.077971,10.465768,15.906062,10.824574,16.574604,0,-0.01324,-0.01007,-0.02023,0.00365,0.00937,-0.01361,0.00519,0.00197,6.744136,5.697487,5.434353,-1.27454,0.11353,3.27578
1.041,0,0.000000,0,0,7.484032,1.922870,-5.388032,17.312273,5.966543,0,19.016253,17.475510,0,-7.740395,16.434128,0,0,0,0,0,1,0,6.612746,-10.135275,19.018730,4.021693,6.872017,-9.984332,14.826420,164.755966,36.793274,65.082878,67.450188,8.657639,18.732790,8.655046,17.478180,8.612888,17.028450,8.852407,15.728765,9.518287,17.072861,10.461868,15.902690,10.822782,16.570702,0,-0.00674,-0.01099,-0.02075,-0.00102,0.00732,-0.01317,0.00565,0.00270,6.742101,5.691755,5.431765,-1.28781,0.10724,3.27614
1.042,0,0.000000,0,0,7.483895,1.924310,-5.324012,17.307854,4.478419,0,19.093212,17.489033,0,-8.080608,16.424875,0,0,0,0,0,1,0,6.610640,-10.054898,19.008179,4.018292,6.869874,-9.865282,14.816000,164.933823,36.638557,65.241928,67.629921,8.652016,18.724957,8.653385,17.469444,8.612508,17.019855,8.846379,15.724269,9.513499,17.067753,10.457968,15.899318,10.820991,16.566801,0,-0.01572,-0.01366,-0.02167,0.00397,0.00876,-0.01234,0.00290,0.00290,6.740212,5.686023,5.429273,-1.30231,0.10113,3.27675
1.043,0,0.000000,0,0,7.484041,1.922755,-5.256668,17.303188,4.796459,0,19.315798,17.504585,0,-8.350597,16.415140,0,0,0,0,0,1,0,6.608134,-9.979675,18.997780,4.015002,6.867226,-9.720922,14.805766,165.136871,36.570007,65.207848,67.678162,8.647651,18.719740,8.651943,17.459801,8.611662,17.009344,8.843047,15.720380,9.509824,17.064034,10.454304,15.895281,10.818236,16.563284,0,-0.01868,-0.01587,-0.02182,0.00459,0.00854,-0.01317,0.00732,0.00258,6.737638,5.680568,5.427078,-1.31326,0.09260,3.27717
1.044,0,0.000000,0,0,7.484364,1.919318,-5.187233,17.298365,6.249970,0,19.629934,17.521416,0,-8.576439,16.405102,0,0,0,0,0,1,0,6.605377,-9.907692,18.987476,4.011781,6.864260,-9.560650,14.795650,165.355743,36.555622,65.052361,67.643745,8.644077,18.716166,8.650639,17.449589,8.610524,16.997629,8.841411,15.716872,9.506847,17.061188,10.450788,15.890826,10.814878,16.560009,0,-0.02283,-0.01076,-0.02032,0.00269,0.00845,-0.01308,0.00519,0.00343,6.734799,5.675285,5.424999,-1.32675,0.08359,3.27747
1.045,0,0.000000,0,0,7.484686,1.915880,-5.117798,17.293543,7.703481,0,19.944071,17.538244,0,-8.802281,16.395063,0,0,0,0,0,1,0,6.602620,-9.835710,18.977173,4.008560,6.861295,-9.400377,14.785535,165.574615,36.541237,64.896866,67.609329,8.640504,18.712591,8.649333,17.439375,8.609385,16.985912,8.839774,15.713364,9.503870,17.058344,10.447271,15.886372,10.811519,16.556734,0,-0.01492,-0.01480,-0.02164,0.00269,0.00900,-0.01314,0.00549,0.00166,6.731928,5.670003,5.423108,-1.33990,0.07764,3.27740
