"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
0.131,0,0.000000,0,0,0,0,7.360314,1.204694,10.978287,4.190855,0,3.555822,12.419535,6.620475,4.431207,0,77.509056,7.951714,0.000000,0,0,51.844467,11.626220,0,6.574112,-12.982018,8.671515,154.338486,0,47.855213,85.090645,85.067162,8.159211,12.277146,8.517929,7.869271,9.027260,7.789321,9.887483,7.196693,9.650664,8.980577,11.149006,9.049984,11.019523,10.022364,0,0.00073,0.00074,0.00463,0.00438,0.00108,0.00375,0.00147,0.02069,5.547563,6.734331,21.981625,-1.23306,0.23846,3.27722,7.869271
0.132,0,0.000000,0,0,0,0,7.361236,1.199295,11.009361,4.201407,0,4.791848,12.424675,6.658027,4.427261,0,78.378304,8.033529,0.000000,0,0,51.564625,11.678443,0,6.583984,-13.311776,8.655573,153.491714,0,47.447319,86.154358,84.485191,8.150803,12.246543,8.510060,7.945964,9.016840,7.855221,9.842238,7.243124,9.657773,9.031111,11.156541,9.084586,11.027022,10.060767,0,0.00088,0.00078,0.00369,0.00524,0.00109,0.00396,0.00149,0.01980,5.570932,6.751930,21.839766,-1.21753,0.23713,3.27745,7.945964
0.133,0,0.000000,0,0,0,0,7.362157,1.193897,11.040436,4.211959,0,6.027875,12.429816,6.695580,4.423316,0,79.247543,8.115346,0.000000,0,0,51.284782,11.730665,0,6.593856,-13.641534,8.639630,152.644928,0,47.039421,87.218063,83.903221,8.142395,12.215940,8.502192,8.022656,9.006420,7.921121,9.796994,7.289555,9.664883,9.081644,11.164076,9.119188,11.034521,10.099170,0,0.00089,0.00081,0.00322,0.00552,0.00113,0.00436,0.00149,0.01977,5.594301,6.768164,21.697906,-1.20218,0.23740,3.27750,8.022656
0.134,0,0.000000,0,0,0,0,7.363078,1.188499,11.071509,4.222511,0,7.263901,12.434957,6.733132,4.419370,0,80.116783,8.197162,0.000000,0,0,51.004936,11.782888,0,6.603727,-13.971292,8.623688,151.798157,0,46.631523,88.281776,83.321251,8.133986,12.185337,8.494323,8.099350,8.996000,7.987021,9.751750,7.335986,9.671991,9.132178,11.171611,9.153790,11.042020,10.137572,0,0.00093,0.00085,0.00284,0.00588,0.00117,0.00450,0.00152,0.01856,5.617670,6.782884,21.556047,-1.18954,0.23622,3.27727,8.099350
0.135,0,0.000000,0,0,0,0,7.362531,1.184835,11.103274,4.232991,0,8.517515,12.441051,6.774238,4.417500,0,80.856659,8.279240,0.000000,0,0,50.677708,11.834942,0,6.612957,-14.209122,8.607491,151.281570,0,46.105003,89.301376,82.721855,8.127473,12.154142,8.485668,8.183619,8.987424,8.055172,9.709080,7.383210,9.679653,9.182705,11.179609,9.188936,11.049656,10.174087,0,0.00099,0.00087,0.00198,0.00593,0.00121,0.00442,0.00150,0.01831,5.640930,6.796403,21.401133,-1.17160,0.23579,3.27716,8.183619
0.136,0,0.000000,0,0,0,0,7.354159,1.190414,11.138715,4.243084,0,9.864854,12.452226,6.834285,4.426692,0,80.907097,8.362716,0.000000,0,0,50.097950,11.886099,0,6.618766,-13.957064,8.589936,152.524582,0,44.946316,90.085876,82.029587,8.131052,12.119789,8.472825,8.308266,8.988669,8.135317,9.680124,7.434659,9.690261,9.233198,11.190079,9.226979,11.058022,10.200533,0,0.00099,0.00087,0.00152,0.00624,0.00129,0.00457,0.00143,0.01754,5.663607,6.808591,21.176641,-1.15685,0.23486,3.27724,8.308266
0.137,0,0.000000,0,0,0,0,7.345787,1.195994,11.174155,4.253178,0,11.212192,12.463401,6.894331,4.435884,0,80.957535,8.446191,0.000000,0,0,49.518188,11.937256,0,6.624574,-13.705006,8.572383,153.767609,0,43.787632,90.870377,81.337318,8.134632,12.085436,8.459982,8.432912,8.989915,8.215463,9.651170,7.486107,9.700869,9.283690,11.200547,9.265022,11.066388,10.226979,0,0.00100,0.00088,0.00135,0.00655,0.00175,0.00469,0.00143,0.01661,5.686284,6.819604,20.952150,-1.12539,0.23393,3.27737,8.432912
0.138,0,0.000000,0,0,0,0,7.337415,1.201573,11.209596,4.263272,0,12.559530,12.474576,6.954378,4.445075,0,81.007973,8.529667,0.000000,0,0,48.938431,11.988413,0,6.630383,-13.452948,8.554829,155.010620,0,42.628944,91.654877,80.645050,8.138211,12.051083,8.447138,8.557558,8.991160,8.295608,9.622214,7.537556,9.711476,9.334183,11.211017,9.303065,11.074755,10.253426,0,0.00105,0.00094,0.00132,0.00745,0.00184,0.00461,0.00138,0.01650,5.708961,6.829313,20.727659,-1.10505,0.23295,3.27760,8.557558
0.139,0,0.000000,0,0,0,0,7.329598,1.205923,11.244544,4.271558,0,13.905640,12.486624,7.011920,4.456063,0,80.987267,8.612978,0.000000,0,0,48.291138,12.039167,0,6.633552,-12.980913,8.537779,156.017365,0,41.505733,92.435638,80.022804,8.144619,12.017161,8.436971,8.679376,8.988503,8.379774,9.595290,7.586299,9.721890,9.381731,11.221307,9.339907,11.082704,10.280833,0,0.00108,0.00096,0.00116,0.00842,0.00213,0.00448,0.00136,0.01181,5.731399,6.837861,20.494501,-1.08735,0.23278,3.27786,8.679376
0.140,0,0.000000,0,0,0,0,7.324735,1.203717,11.276869,4.270212,0,15.245199,12.503327,7.056113,4.476624,0,80.587463,8.695408,0.000000,0,0,47.283974,12.087774,0,6.622658,-11.336595,8.523415,155.765015,0,40.571564,93.196480,79.773720,8.166103,11.985538,8.441061,8.786119,8.965050,8.485375,9.579189,7.620625,9.731270,9.413588,11.230644,9.370347,11.088429,10.313360,0,0.00111,0.00097,0.00112,0.00844,0.00264,0.00475,0.00140,0.01134,5.752567,6.845119,20.215153,-1.07316,0.23120,3.27816,8.786119
0.141,0,0.000000,0,0,0,0,7.319873,1.201512,11.309193,4.268865,0,16.584759,12.520030,7.100306,4.497187,0,80.187653,8.777839,0.000000,0,0,46.276810,12.136381,0,6.611764,-9.692276,8.509051,155.512650,0,39.637390,93.957314,79.524643,8.187588,11.953914,8.445152,8.892863,8.941596,8.590977,9.563087,7.654952,9.740649,9.445445,11.239982,9.400786,11.094156,10.345888,0,0.00119,0.00102,0.00119,0.00888,0.00267,0.00469,0.00143,0.01156,5.773736,6.851524,19.935806,-1.05227,0.23135,3.27803,8.892863
0.142,0,0.000000,0,0,0,0,7.315010,1.199306,11.341516,4.267519,0,17.924318,12.536734,7.144499,4.517748,0,79.787849,8.860270,0.000000,0,0,45.269646,12.184988,0,6.600870,-8.047957,8.494687,155.260300,0,38.703220,94.718155,79.275566,8.209072,11.922290,8.449243,8.999608,8.918142,8.696578,9.546987,7.689278,9.750030,9.477302,11.249319,9.431227,11.099882,10.378415,0,0.00122,0.00114,0.00119,0.00965,0.00310,0.00536,0.00137,0.00711,5.794904,6.856982,19.656460,-1.03239,0.22972,3.27719,8.999608
0.143,0,0.000000,0,0,0,0,7.309646,1.197221,11.374512,4.269758,0,19.256351,12.554216,7.151254,4.537447,0,79.325546,8.942123,0.000000,0,0,44.189663,12.232947,0,6.591198,-6.319716,8.481208,155.110336,0,37.881374,95.448547,78.808777,8.229365,11.887181,8.454744,9.103493,8.898893,8.796859,9.528291,7.728517,9.759652,9.513255,11.258697,9.462533,11.104259,10.410637,0,0.00122,0.00117,0.00116,0.00972,0.00337,0.00559,0.00133,0.00566,5.815973,6.861954,19.372150,-1.00062,0.22921,3.27685,9.103493
0.144,0,0.000000,0,0,0,0,7.301604,1.195776,11.411080,4.291102,0,20.548283,12.575857,6.958498,4.552545,0,78.530197,9.020906,0.000000,0,0,42.721638,12.277456,0,6.588042,-4.144241,8.472444,155.506012,0,37.658108,96.016678,77.181808,8.243314,11.833507,8.467760,9.192140,8.902054,8.868789,9.495767,7.793936,9.770574,9.571034,11.268289,9.498455,11.101450,10.441227,0,0.00122,0.00118,0.00116,0.00993,0.00415,0.00584,0.00135,0.00546,5.836516,6.866388,19.061392,-0.97715,0.22877,3.27731,9.192140
0.145,0,0.000000,0,0,0,0,7.293563,1.194331,11.447649,4.312447,0,21.840214,12.597498,6.765741,4.567644,0,77.734840,9.099689,0.000000,0,0,41.253609,12.321964,0,6.584887,-1.968766,8.463678,155.901688,0,37.434845,96.584808,75.554832,8.257262,11.779831,8.480777,9.280787,8.905215,8.940718,9.463243,7.859356,9.781494,9.628814,11.277882,9.534378,11.098640,10.471816,0,0.00122,0.00118,0.00122,0.01020,0.00434,0.00652,0.00134,0.00625,5.857059,6.870342,18.750633,-0.95760,0.22753,3.27753,9.280787
0.146,0,0.000000,0,0,0,0,7.285522,1.192886,11.484218,4.333792,0,23.132145,12.619139,6.572984,4.582742,0,76.939491,9.178473,0.000000,0,0,39.785583,12.366473,0,6.581730,0.206709,8.454914,156.297348,0,37.211582,97.152939,73.927856,8.271212,11.726156,8.493793,9.369433,8.908376,9.012648,9.430720,7.924775,9.792415,9.686593,11.287474,9.570301,11.095831,10.502406,0,0.00122,0.00118,0.00126,0.01014,0.00439,0.00731,0.00132,0.00753,5.877602,6.873763,18.439875,-0.93741,0.22802,3.27738,9.369433
0.147,0,0.000000,0,0,0,0,7.279490,1.191805,11.520761,4.368707,0,24.415268,12.641657,6.443046,4.598442,0,76.087036,9.256669,0.000000,0,0,38.252003,12.409670,0,6.579136,2.428037,8.447313,156.802795,0,37.099358,97.676979,72.346138,8.287244,11.820681,8.505957,9.457228,8.909792,9.084091,9.397170,7.993525,9.803055,9.746732,11.296266,9.606683,11.094068,10.534390,0,0.00124,0.00118,0.00133,0.00986,0.00446,0.00742,0.00128,0.00804,5.897881,6.876596,18.127335,-0.91709,0.22665,3.27731,9.457228
0.148,0,0.000000,0,0,0,0,7.284162,1.192667,11.557170,4.475943,0,25.651464,12.668856,6.647870,4.617347,0,74.930290,9.331744,0.000000,0,0,36.369087,12.445870,0,6.579535,4.893723,8.445912,157.893265,0,37.578869,97.966034,71.005577,8.314379,12.704980,8.513573,9.540479,8.901910,9.152944,9.358150,8.080018,9.812200,9.819437,11.300791,9.645510,11.097885,10.573807,0,0.00124,0.00117,0.00157,0.00973,0.00444,0.00709,0.00122,0.00825,5.916753,6.878776,17.805300,-0.89807,0.22689,3.27739,9.540479
0.149,0,0.000000,0,0,0,0,7.288834,1.193530,11.593577,4.583179,0,26.887659,12.696054,6.852695,4.636253,0,73.773537,9.406819,0.000000,0,0,34.486172,12.482072,0,6.579934,7.359407,8.444512,158.983719,0,38.058380,98.255096,69.665024,8.341515,13.589279,8.521189,9.623730,8.894028,9.221795,9.319130,8.166512,9.821344,9.892143,11.305316,9.684337,11.101703,10.613223,0,0.00124,0.00117,0.00173,0.00946,0.00444,0.00694,0.00121,0.00823,5.935625,6.880451,17.483267,-0.87583,0.22667,3.27764,9.623730
0.150,0,0.000000,0,0,0,0,7.293506,1.194392,11.629986,4.690415,0,28.123856,12.723252,7.057519,4.655159,0,72.616783,9.481894,0.000000,0,0,32.603256,12.518273,0,6.580333,9.825092,8.443111,160.074188,0,38.537891,98.544151,68.324463,8.368650,14.473578,8.528806,9.706981,8.886145,9.290648,9.280110,8.253005,9.830489,9.964849,11.309841,9.723164,11.105520,10.652639,0,0.00122,0.00120,0.00174,0.00861,0.00443,0.00678,0.00120,0.00805,5.954497,6.881567,17.161232,-0.84067,0.22540,3.27817,9.706981
0.151,0,0.000000,0,0,0,0,7.297222,1.194181,11.665495,4.793743,0,29.355150,12.751163,7.230710,4.673766,0,71.406807,9.556302,0.000000,0,0,30.670206,12.552985,0,6.581089,12.162967,8.448771,160.865463,0,38.989128,98.933205,66.901260,8.390786,15.220168,8.536028,9.788621,8.879625,9.358786,9.241156,8.340329,9.841215,10.036658,11.315708,9.762091,11.108776,10.691625,0,0.00120,0.00120,0.00177,0.00801,0.00441,0.00638,0.00118,0.00771,5.973114,6.882331,16.839602,-0.80981,0.22588,3.27821,9.788621
0.152,0,0.000000,0,0,0,0,7.295845,1.188250,11.696213,4.876244,0,30.560326,12.782871,7.235317,4.690784,0,69.913200,9.627159,0.000000,0,0,28.469995,12.579759,0,6.583751,13.819723,8.492045,160.062363,0,39.289700,99.855179,65.037628,8.386278,15.232888,8.541154,9.861671,8.880366,9.423122,9.202551,8.432079,9.860367,10.103693,11.328727,9.801549,11.109042,10.728312,0,0.00111,0.00118,0.00178,0.00692,0.00439,0.00618,0.00113,0.00742,5.990373,6.882704,16.520123,-0.78989,0.22432,3.27745,9.861671
0.153,0,0.000000,0,0,0,0,7.294467,1.182320,11.726931,4.958744,0,31.765501,12.814580,7.239923,4.707802,0,68.419594,9.698016,0.000000,0,0,26.269785,12.606532,0,6.586413,15.476479,8.535321,159.259262,0,39.590271,100.777153,63.173988,8.381769,15.245607,8.546280,9.934722,8.881108,9.487458,9.163947,8.523830,9.879518,10.170727,11.341746,9.841006,11.109309,10.764997,0,0.00106,0.00114,0.00174,0.00673,0.00444,0.00582,0.00113,0.00699,6.007631,6.882813,16.200645,-0.76718,0.22384,3.27721,9.934722
0.154,0,0.000000,0,0,0,0,7.293089,1.176389,11.757648,5.041244,0,32.970676,12.846288,7.244530,4.724820,0,66.925987,9.768873,0.000000,0,0,24.069572,12.633306,0,6.589075,17.133234,8.578596,158.456161,0,39.890842,101.699127,61.310352,8.377261,15.258327,8.551406,10.007772,8.881849,9.551795,9.125342,8.615581,9.898669,10.237761,11.354765,9.880465,11.109575,10.801684,0,0.00102,0.00109,0.00172,0.00641,0.00479,0.00573,0.00109,0.00644,6.024889,6.882629,15.881166,-0.74461,0.22377,3.27782,10.007772
0.155,0,0.000000,0,0,0,0,7.290875,1.170768,11.786688,5.117455,0,34.175224,12.878694,7.247207,4.741129,0,65.387985,9.838586,0.000000,0,0,21.842985,12.658779,0,6.592121,18.623554,8.617354,158.230545,0,40.333946,102.427010,59.609520,8.373519,15.273342,8.556044,10.079232,8.879888,9.615064,9.092721,8.702188,9.915813,10.302962,11.366109,9.920197,11.109653,10.838382,0,0.00096,0.00107,0.00175,0.00632,0.00495,0.00582,0.00107,0.00625,6.041965,6.882225,15.561958,-0.72316,0.22212,3.27802,10.079232
0.156,0,0.000000,0,0,0,0,7.284201,1.166796,11.806784,5.160152,0,35.376411,12.914819,7.239598,4.753664,0,63.613415,9.902200,0.000000,0,0,19.475832,12.677325,0,6.597212,19.226917,8.632042,161.082367,0,41.536629,102.120605,58.776299,8.373864,15.300591,8.558077,10.142218,8.863519,9.672637,9.091983,8.761382,9.922259,10.358387,11.368525,9.961401,11.108731,10.875138,0,0.00095,0.00108,0.00181,0.00602,0.00489,0.00562,0.00107,0.00633,6.058070,6.881577,15.244191,-0.69645,0.22201,3.27756,10.142218
0.157,0,0.000000,0,0,0,0,7.277527,1.162825,11.826880,5.202849,0,36.577599,12.950944,7.231989,4.766199,0,61.838844,9.965813,0.000000,0,0,17.108677,12.695872,0,6.602303,19.830280,8.646729,163.934189,0,42.739315,101.814194,57.943073,8.374209,15.327838,8.560111,10.205203,8.847150,9.730211,9.091245,8.820577,9.928705,10.413812,11.370939,10.002604,11.107809,10.911895,0,0.00098,0.00109,0.00189,0.00568,0.00447,0.00562,0.00104,0.00637,6.074175,6.880641,14.926423,-0.66016,0.22139,3.27737,10.205203
0.158,0,0.000000,0,0,0,0,7.270854,1.158854,11.846975,5.245546,0,37.778786,12.987068,7.224380,4.778734,0,60.064274,10.029427,0.000000,0,0,14.741524,12.714418,0,6.607394,20.433643,8.661417,166.786026,0,43.942001,101.507790,57.109852,8.374555,15.355085,8.562144,10.268188,8.830780,9.787785,9.090507,8.879771,9.935151,10.469236,11.373355,10.043808,11.106887,10.948651,0,0.00092,0.00103,0.00191,0.00504,0.00438,0.00536,0.00104,0.00621,6.090280,6.879383,14.608656,-0.63108,0.22070,3.27760,10.268188
0.159,0,0.000000,0,0,0,0,7.265435,1.154218,11.866476,5.287351,0,38.978344,13.023967,7.216742,4.792289,0,58.260857,10.091631,0.000000,0,0,12.367649,12.731389,0,6.613458,20.966063,8.676898,169.406723,0,45.103539,101.247414,56.195992,8.377108,15.381811,8.564206,10.332455,8.815685,9.846706,9.089043,8.940048,9.943062,10.524439,11.376837,10.083951,11.106112,10.984824,0,0.00090,0.00099,0.00188,0.00403,0.00419,0.00528,0.00101,0.00612,6.106233,6.877706,14.287962,-0.60779,0.22032,3.27762,10.332455
0.160,0,0.000000,0,0,0,0,7.266708,1.146042,11.882802,5.324401,0,40.169209,13.064990,7.208953,4.811286,0,56.303711,10.146325,0.000000,0,0,9.957958,12.739962,0,6.624708,21.120407,8.696606,170.795715,0,46.045799,101.232323,54.852398,8.391425,15.405757,8.566412,10.403544,8.807381,9.912814,9.083711,9.006092,9.958777,10.578455,11.386008,10.118437,11.106115,11.017881,0,0.00090,0.00098,0.00187,0.00394,0.00372,0.00520,0.00099,0.00547,6.121369,6.875566,13.951670,-0.58683,0.21998,3.27732,10.403544
0.161,0,0.000000,0,0,0,0,7.267982,1.137865,11.899127,5.361452,0,41.360077,13.106013,7.201164,4.830282,0,54.346561,10.201020,0.000000,0,0,7.548266,12.748534,0,6.635959,21.274754,8.716313,172.184708,0,46.988056,101.217232,53.508801,8.405744,15.429702,8.568619,10.474634,8.799075,9.978922,9.078379,9.072136,9.974493,10.632471,11.395179,10.152924,11.106119,11.050940,0,0.00082,0.00096,0.00176,0.00355,0.00379,0.00510,0.00095,0.00488,6.136507,6.872796,13.615378,-0.55722,0.21913,3.27722,10.474634
0.162,0,0.000000,0,0,0,0,7.269255,1.129689,11.915453,5.398503,0,42.550941,13.147037,7.193375,4.849279,0,52.389412,10.255714,0.000000,0,0,5.138575,12.757107,0,6.647209,21.429100,8.736021,173.573700,0,47.930317,101.202141,52.165207,8.420061,15.453648,8.570825,10.545724,8.790771,10.045030,9.073047,9.138181,9.990209,10.686486,11.404349,10.187410,11.106123,11.083997,0,0.00079,0.00087,0.00176,0.00320,0.00340,0.00414,0.00094,0.00472,6.151643,6.869327,13.279086,-0.53618,0.21831,3.27745,10.545724
0.163,1,0.000000,0,0,0,0,7.269362,1.122635,11.931863,5.432833,0,43.735661,13.188884,7.187082,4.869386,0,50.429012,10.309081,0.000000,0,0,2.746076,12.763786,0,6.655651,21.526003,8.755870,174.822052,0,48.722702,101.184814,50.982361,8.432434,15.477109,8.573696,10.616823,8.783904,10.110614,9.068353,9.201589,10.004664,10.738876,11.412752,10.221931,11.106924,11.117313,0,0.00080,0.00080,0.00176,0.00316,0.00358,0.00402,0.00101,0.00453,6.166444,6.865007,12.938681,-0.51138,0.21894,3.27762,10.616823
0.164,0,0.000000,0,0,0,0,7.263257,1.121565,11.948720,5.452669,0,44.887615,13.235126,7.188768,4.895413,0,48.451298,10.355368,0.000000,0,0,0.445203,12.760373,0,6.649127,21.316780,8.776470,175.320892,0,48.716400,101.155556,50.656143,8.434443,15.497993,8.580110,10.687977,8.784705,10.173410,9.067055,9.250953,10.012406,10.782598,11.417063,10.256639,11.111976,11.152008,0,0.00080,0.00079,0.00178,0.00302,0.00329,0.00386,0.00100,0.00451,6.179451,6.859741,12.576354,-0.46436,0.21796,3.27769,10.687977
0.165,0,0.000000,0,0,0,0,7.257151,1.120494,11.965576,5.472504,0,46.039570,13.281369,7.190453,4.921440,0,46.473579,10.401655,0.000000,0,0,-1.855671,12.756961,0,6.642603,21.107557,8.797070,175.819733,0,48.710098,101.126297,50.329929,8.436454,15.518879,8.586523,10.759130,8.785507,10.236206,9.065757,9.300317,10.020148,10.826321,11.421374,10.291346,11.117027,11.186703,0,0.00080,0.00078,0.00172,0.00285,0.00314,0.00323,0.00088,0.00392,6.192458,6.853546,12.214027,-0.43674,0.21802,3.27771,10.759130
0.166,0,0.000000,0,0,0,0,7.251045,1.119424,11.982433,5.492339,0,47.191525,13.327612,7.192139,4.947467,0,44.495865,10.447942,0.000000,0,0,-4.156544,12.753549,0,6.636080,20.898335,8.817670,176.318573,0,48.703796,101.097038,50.003712,8.438463,15.539763,8.592937,10.830283,8.786308,10.299003,9.064459,9.349681,10.027890,10.870043,11.425685,10.326053,11.122079,11.221397,0,0.00080,0.00078,0.00168,0.00306,0.00408,0.00240,0.00098,0.00252,6.205465,6.846319,11.851701,-0.41189,0.21896,3.27763,10.830283
0.167,0,0.000000,0,0,0,0,7.245302,1.118620,11.998003,5.511001,0,48.326214,13.374597,7.192850,4.972863,0,42.529869,10.493007,0.000000,0,0,-5.734632,12.748890,0,6.635921,20.823418,8.838454,176.863693,0,48.738277,101.027016,49.622547,8.440268,15.558533,8.598865,10.901622,8.786181,10.362636,9.062868,9.399486,10.035525,10.914031,11.429340,10.359872,11.126518,11.254756,0,0.00080,0.00081,0.00162,0.00377,0.00425,0.00214,0.00100,0.00181,6.218184,6.838152,11.483373,-0.38676,0.21851,3.27750,10.901622
0.168,0,0.000000,0,0,0,0,7.241492,1.119240,12.006712,5.523410,0,49.368896,13.425535,7.188367,4.994898,0,40.626328,10.531561,0.000000,0,0,-3.460908,12.737590,0,6.669685,21.464228,8.860218,177.655426,0,48.990086,100.739769,48.948559,8.440977,15.566027,8.602205,10.973953,8.781103,10.430727,9.059715,9.451634,10.042590,10.959436,11.429501,10.388958,11.127692,11.280994,0,0.00080,0.00082,0.00137,0.00381,0.00428,0.00216,0.00101,0.00144,6.229369,6.828943,11.083063,-0.36281,0.21823,3.27727,10.973953
0.169,0,0.000000,0,0,0,0,7.237683,1.119859,12.015422,5.535819,0,50.411579,13.476474,7.183885,5.016933,0,38.722790,10.570114,0.000000,0,0,-1.187184,12.726290,0,6.703449,22.105038,8.881982,178.447159,0,49.241894,100.452522,48.274570,8.441686,15.573521,8.605546,11.046284,8.776026,10.498819,9.056563,9.503783,10.049654,11.004842,11.429662,10.418043,11.128866,11.307234,0,0.00080,0.00085,0.00121,0.00378,0.00431,0.00218,0.00099,0.00136,6.240554,6.818853,10.682754,-0.33724,0.21861,3.27719,11.046284
0.170,0,0.000000,0,0,0,0,7.233874,1.120479,12.024131,5.548228,0,51.454262,13.527411,7.179403,5.038969,0,36.819248,10.608668,0.000000,0,0,1.086539,12.714990,0,6.737213,22.745846,8.903747,179.238892,0,49.493702,100.165276,47.600578,8.442394,15.581015,8.608887,11.118615,8.770947,10.566911,9.053411,9.555933,10.056718,11.050247,11.429822,10.447129,11.130040,11.333472,0,0.00077,0.00083,0.00111,0.00379,0.00436,0.00217,0.00099,0.00135,6.251739,6.807786,10.282444,-0.31231,0.21899,3.27734,11.118615
0.171,0,0.000000,0,0,0,0,7.229791,1.122192,12.034365,5.561577,0,52.459110,13.578994,7.175355,5.060645,0,34.932800,10.645990,0.000000,0,0,3.434766,12.702405,0,6.774627,23.362020,8.925486,179.798538,0,49.753651,99.886871,47.046371,8.444152,15.587651,8.611376,11.187791,8.765365,10.632293,9.050385,9.605554,10.063169,11.093585,11.429676,10.475060,11.132130,11.359138,0,0.00077,0.00089,0.00106,0.00398,0.00540,0.00217,0.00103,0.00135,6.262614,6.795889,9.876760,-0.26840,0.21812,3.27764,11.187791
0.172,0,0.000000,0,0,0,0,7.224249,1.129733,12.052719,5.579933,0,53.262318,13.634006,7.173618,5.080404,0,33.137436,10.676752,0.000000,0,0,6.180027,12.682973,0,6.831493,23.846909,8.947092,179.121338,0,50.056957,99.655602,47.130501,8.451494,15.589718,8.609329,11.240151,8.757088,10.683235,9.048029,9.641700,10.066349,11.125908,11.427896,10.496828,11.139093,11.381758,0,0.00120,0.00116,0.00129,0.00443,0.00601,0.00255,0.00124,0.00143,6.271842,6.783072,9.442441,-0.23675,0.21902,3.27817,11.240151
0.173,0,0.000000,0,0,0,0,7.218708,1.137274,12.071074,5.598289,0,54.065525,13.689018,7.171882,5.100163,0,31.342070,10.707514,0.000000,0,0,8.925287,12.663542,0,6.888360,24.331799,8.968699,178.444122,0,50.360268,99.424339,47.214626,8.458838,15.591784,8.607283,11.292512,8.748811,10.734177,9.045673,9.677846,10.069530,11.158230,11.426117,10.518597,11.146057,11.404376,0,0.00151,0.00123,0.00159,0.00496,0.00651,0.00268,0.00140,0.00149,6.281069,6.769247,9.008122,-0.20901,0.21933,3.27839,11.292512
0.174,0,0.000000,0,0,0,0,7.213167,1.144815,12.089429,5.616644,0,54.868732,13.744030,7.170146,5.119923,0,29.546703,10.738276,0.000000,0,0,11.670547,12.644111,0,6.945227,24.816687,8.990306,177.766922,0,50.663574,99.193069,47.298756,8.466181,15.593851,8.605237,11.344873,8.740534,10.785119,9.043319,9.713992,10.072711,11.190553,11.424337,10.540365,11.153022,11.426994,0,0.00164,0.00128,0.00171,0.00502,0.00632,0.00270,0.00145,0.00141,6.290296,6.754303,8.573803,-0.18399,0.21859,3.27808,11.344873
0.175,0,0.000000,0,0,0,0,7.208892,1.151901,12.107527,5.633292,0,55.606762,13.799545,7.167794,5.138280,0,27.764778,10.768114,0.000000,0,0,14.527721,12.623671,0,7.001502,25.286177,9.012332,177.034271,0,51.079681,98.994125,47.355553,8.473555,15.597652,8.603615,11.393308,8.732104,10.832643,9.039044,9.752871,10.076794,11.223434,11.422385,10.560862,11.160555,11.448866,0,0.00179,0.00138,0.00171,0.00583,0.00609,0.00269,0.00164,0.00135,6.299097,6.738117,8.132502,-0.15937,0.22000,3.27781,11.393308
0.176,0,0.000000,0,0,0,0,7.211369,1.156558,12.124261,5.640836,0,55.997452,13.857745,7.162160,5.149168,0,26.054478,10.793034,0.000000,0,0,17.981289,12.597853,0,7.054624,25.673592,9.036589,176.006104,0,52.096909,98.967422,47.266716,8.481093,15.610705,8.604258,11.420817,8.722864,10.861944,9.024547,9.806315,10.085685,11.259302,11.419509,10.574581,11.171121,11.466756,0,0.00190,0.00148,0.00174,0.00630,0.00608,0.00281,0.00171,0.00120,6.305624,6.720551,7.653993,-0.13315,0.21970,3.27758,11.420817
0.177,0,0.000000,0,0,0,0,7.213845,1.161215,12.140995,5.648380,0,56.388138,13.915944,7.156528,5.160054,0,24.344175,10.817953,0.000000,0,0,21.434856,12.572035,0,7.107746,26.061007,9.060845,174.977936,0,53.114132,98.940720,47.177876,8.488632,15.623757,8.604900,11.448327,8.713625,10.891246,9.010050,9.859760,10.094575,11.295170,11.416634,10.588302,11.181687,11.484646,0,0.00192,0.00153,0.00164,0.00632,0.00666,0.00272,0.00179,0.00111,6.312151,6.701727,7.175485,-0.10574,0.21953,3.27744,11.448327
0.178,0,0.000000,0,0,0,0,7.216321,1.165872,12.157729,5.655923,0,56.778828,13.974144,7.150895,5.170941,0,22.633875,10.842873,0.000000,0,0,24.888424,12.546217,0,7.160868,26.448421,9.085103,173.949768,0,54.131359,98.914017,47.089039,8.496171,15.636809,8.605543,11.475837,8.704385,10.920547,8.995552,9.913205,10.103466,11.331038,11.413757,10.602021,11.192254,11.502537,0,0.00191,0.00154,0.00163,0.00619,0.00733,0.00270,0.00192,0.00117,6.318678,6.681508,6.696976,-0.05606,0.22034,3.27744,11.475837
