"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
0.962,0,0.000000,4.979693,0.000000,0,3.811276,3.446722,5.590870,5.913758,1.329759,4.908080,-1.48903,0.10217
0.963,0,0.000000,4.973474,0.000000,0,3.810465,3.433422,5.589032,5.913746,1.197446,4.909653,-1.48849,0.10182
0.964,0,0.000000,4.966418,0.000000,0,3.806616,3.418564,5.587364,5.913252,1.040855,4.910531,-1.48804,0.10198
0.965,0,0.000000,4.959082,0.000000,0,3.802510,3.403575,5.585710,5.912717,0.882210,4.911350,-1.48705,0.10123
0.966,0,0.000000,4.951190,0.000000,0,3.798404,3.388586,5.584056,5.912183,0.723565,4.912169,-1.48811,0.09857
0.967,0,0.000000,4.943112,0.000000,0,3.794298,3.373596,5.582403,5.911648,0.564919,4.912989,-1.48598,0.09680
0.968,0,0.000000,4.934734,0.000000,0,3.796301,3.372234,5.580241,5.910748,0.397955,4.913363,-1.48796,0.09711
0.969,0,0.000000,4.926256,0.000000,0,3.798820,3.372024,5.578036,5.909817,0.230287,4.913699,-1.48918,0.09714
0.970,0,0.000000,4.917547,0.000000,0,3.801339,3.371814,5.575831,5.908886,0.062620,4.914035,-1.48788,0.09847
0.971,0,0.000000,4.908762,0.000000,0,3.803859,3.371604,5.573627,5.907955,-0.105048,4.914371,-1.48712,0.10150
0.972,0,0.000000,4.899797,0.000000,0,3.802651,3.373611,5.571362,5.906703,-0.265819,4.913921,-1.48499,0.10318
0.973,0,0.000000,4.890774,0.000000,0,3.801129,3.375805,5.569093,5.905422,-0.426007,4.913404,-1.48872,0.10293
0.974,0,0.000000,4.881684,0.000000,0,3.799607,3.377999,5.566824,5.904142,-0.586194,4.912887,-1.48804,0.10332
0.975,0,0.000000,4.872571,0.000000,0,3.798084,3.380193,5.564555,5.902862,-0.746382,4.912370,-1.48689,0.10494
0.976,0,0.000000,4.863492,0.000000,0,3.798022,3.376680,5.562544,5.905092,-0.894573,4.911244,-1.48911,0.10550
0.977,0,0.000000,4.854426,0.000000,0,3.798082,3.372684,5.560555,5.907619,-1.041749,4.910068,-1.48781,0.10443
0.978,0,0.000000,4.845433,0.000000,0,3.798143,3.368688,5.558566,5.910145,-1.188926,4.908891,-1.48514,0.10380
0.979,0,0.000000,4.836465,0.000000,0,3.798203,3.364692,5.556577,5.912672,-1.336102,4.907714,-1.48712,0.10414
0.980,0,0.000000,4.827619,0.000000,0,3.798853,3.362410,5.554733,5.912818,-1.467593,4.906024,-1.48804,0.10299
0.981,0,0.000000,4.818814,0.000000,0,3.799552,3.360273,5.552902,5.912763,-1.597757,4.904291,-1.48705,0.10039
0.982,0,0.000000,4.810244,0.000000,0,3.800251,3.358136,5.551071,5.912707,-1.727921,4.902557,-1.48880,0.09954
0.983,0,0.000000,4.801752,0.000000,0,3.800950,3.355999,5.549240,5.912652,-1.858085,4.900824,-1.48758,0.10003
0.984,0,0.000000,4.793551,0.000000,0,3.801728,3.353378,5.546915,5.910239,-1.971552,4.898799,-1.48834,0.09976
0.985,0,0.000000,4.785448,0.000000,0,3.802514,3.350715,5.544548,5.907626,-2.083606,4.896749,-1.48842,0.10008
0.986,0,0.000000,4.777487,0.000000,0,3.803299,3.348053,5.542181,5.905014,-2.195661,4.894699,-1.48849,0.10217
0.987,0,0.000000,4.769574,0.000000,0,3.804084,3.345391,5.539815,5.902401,-2.307715,4.892649,-1.48933,0.10380
0.988,0,0.000000,4.761717,0.000000,0,3.803342,3.350200,5.536982,5.900554,-2.403351,4.890053,-1.48903,0.10380
0.989,0,0.000000,4.753880,0.000000,0,3.802470,3.355641,5.534109,5.898771,-2.497598,4.887410,-1.48842,0.10426
0.990,0,0.000000,4.746345,0.000000,0,3.801599,3.361082,5.531237,5.896988,-2.591846,4.884767,-1.48842,0.10567
0.991,0,0.000000,4.738909,0.000000,0,3.800727,3.366523,5.528364,5.895206,-2.686093,4.882123,-1.49010,0.10603
0.992,0,0.000000,4.731993,0.000000,0,3.799490,3.365998,5.525376,5.895046,-2.755315,4.879232,-1.48682,0.10510
0.993,0,0.000000,4.725249,0.000000,0,3.798222,3.364968,5.522378,5.895024,-2.822420,4.876319,-1.48827,0.10442
0.994,0,0.000000,4.718964,0.000000,0,3.796953,3.363938,5.519381,5.895001,-2.889525,4.873406,-1.48926,0.10424
0.995,0,0.000000,4.712831,0.000000,0,3.795685,3.362908,5.516383,5.894979,-2.956630,4.870493,-1.48865,0.10306
0.996,0,0.000000,4.707133,0.000000,0,3.793342,3.361209,5.513377,5.894377,-2.994947,4.867270,-1.48689,0.10139
0.997,0,0.000000,4.701582,0.000000,0,3.790909,3.359453,5.510369,5.893727,-3.030829,4.864020,-1.48697,0.10085
0.998,0,0.000000,4.696731,0.000000,0,3.788475,3.357697,5.507362,5.893076,-3.066711,4.860770,-1.49033,0.10067
0.999,0,0.000000,4.692112,0.000000,0,3.786042,3.355942,5.504354,5.892426,-3.102593,4.857520,-1.48926,0.10057
1.000,0,0.000000,4.688433,0.000000,0,3.785376,3.355067,5.500788,5.892388,-3.097197,4.854204,-1.48666,0.10222
1.001,0,0.000000,4.685068,0.000000,0,3.784860,3.354266,5.497173,5.892403,-3.088308,4.850883,-1.48743,0.10506
1.002,0,0.000000,4.682642,0.000000,0,3.784343,3.353465,5.493559,5.892417,-3.079420,4.847562,-1.48521,0.10661
1.003,0,0.000000,4.680530,0.000000,0,3.783827,3.352664,5.489945,5.892431,-3.070531,4.844241,-1.48888,0.10633
1.004,0,0.000000,4.679269,0.000000,0,3.784069,3.352408,5.486386,5.891366,-3.027398,4.841146,-1.48804,0.10629
1.005,0,0.000000,4.678292,0.000000,0,3.784375,3.352198,5.482832,5.890211,-2.981369,4.838070,-1.48750,0.10660
1.006,0,0.000000,4.677961,0.000000,0,3.784681,3.351988,5.479279,5.889055,-2.935339,4.834994,-1.49048,0.10576
1.007,0,0.000000,4.677845,0.000000,0,3.784987,3.351778,5.475725,5.887899,-2.889309,4.831918,-1.48834,0.10401
1.008,0,0.000000,4.678193,0.000000,0,3.785708,3.352855,5.472145,5.887086,-2.822218,4.828976,-1.48735,0.10238
1.009,0,0.000000,4.678696,0.000000,0,3.786465,3.354041,5.468563,5.886303,-2.753345,4.826045,-1.48857,0.10093
1.010,0,0.000000,4.679632,0.000000,0,3.787221,3.355227,5.464981,5.885520,-2.684472,4.823114,-1.48758,0.09975
1.011,0,0.000000,4.680713,0.000000,0,3.787977,3.356412,5.461399,5.884737,-2.615598,4.820183,-1.48903,0.10017
1.012,0,0.000000,4.682178,0.000000,0,3.790047,3.358238,5.458151,5.883346,-2.539968,4.817767,-1.48842,0.10211
1.013,0,0.000000,4.683770,0.000000,0,3.792229,3.360117,5.454932,5.881904,-2.463766,4.815395,-1.49040,0.10435
1.014,0,0.000000,4.685544,0.000000,0,3.794411,3.361997,5.451712,5.880461,-2.387564,4.813023,-1.48994,0.10518
1.015,0,0.000000,4.687379,0.000000,0,3.796592,3.363877,5.448493,5.879019,-2.311362,4.810650,-1.48766,0.10557
1.016,0,0.000000,4.689196,0.000000,0,3.795953,3.366967,5.445601,5.879937,-2.241242,4.808648,-1.48918,0.10647
1.017,0,0.000000,4.691006,0.000000,0,3.795075,3.370160,5.442737,5.881055,-2.171636,4.806676,-1.48895,0.10627
1.018,0,0.000000,4.692691,0.000000,0,3.794197,3.373353,5.439873,5.882172,-2.102030,4.804705,-1.48773,0.10497
1.019,0,0.000000,4.694335,0.000000,0,3.793319,3.376546,5.437009,5.883290,-2.032424,4.802734,-1.48682,0.10378
1.020,0,0.000000,4.695808,0.000000,0,3.793128,3.376100,5.434094,5.884859,-1.968735,4.800738,-1.48636,0.10261
1.021,0,0.000000,4.697224,0.000000,0,3.792995,3.375346,5.431176,5.886465,-1.905547,4.798741,-1.48849,0.10043
1.022,0,0.000000,4.698559,0.000000,0,3.792863,3.374591,5.428258,5.888072,-1.842359,4.796743,-1.48994,0.09896
1.023,0,0.000000,4.699867,0.000000,0,3.792730,3.373837,5.425340,5.889678,-1.779170,4.794745,-1.48766,0.10070
1.024,0,0.000000,4.701185,0.000000,0,3.793194,3.372605,5.422936,5.892339,-1.721697,4.793021,-1.48903,0.10383
1.025,0,0.000000,4.702506,0.000000,0,3.793708,3.371332,5.420577,5.895088,-1.664708,4.791320,-1.48842,0.10507
1.026,0,0.000000,4.703858,0.000000,0,3.794222,3.370059,5.418217,5.897837,-1.607718,4.789618,-1.48865,0.10566
1.027,0,0.000000,4.705219,0.000000,0,3.794736,3.368786,5.415858,5.900586,-1.550729,4.787917,-1.48773,0.10696
1.028,0,0.000000,4.706616,0.000000,0,3.792360,3.369414,5.413993,5.901552,-1.498486,4.786550,-1.48712,0.10716
1.029,0,0.000000,4.708024,0.000000,0,3.789739,3.370202,5.412170,5.902367,-1.446645,4.785211,-1.48735,0.10616
1.030,0,0.000000,4.709464,0.000000,0,3.787119,3.370991,5.410347,5.903182,-1.394804,4.783872,-1.48643,0.10524
1.031,0,0.000000,4.710914,0.000000,0,3.784499,3.371779,5.408524,5.903996,-1.342963,4.782532,-1.48964,0.10449
1.032,0,0.000000,4.712393,0.000000,0,3.784767,3.369435,5.407160,5.902392,-1.292118,4.781321,-1.48666,0.10311
1.033,0,0.000000,4.713882,0.000000,0,3.785281,3.366826,5.405835,5.900583,-1.241357,4.780119,-1.48903,0.10264
1.034,0,0.000000,4.715402,0.000000,0,3.785794,3.364218,5.404510,5.898774,-1.190596,4.778919,-1.48819,0.10463
1.035,0,0.000000,4.716932,0.000000,0,3.786307,3.361609,5.403186,5.896965,-1.139835,4.777718,-1.48720,0.10659
1.036,0,0.000000,4.718488,0.000000,0,3.786955,3.361822,5.401877,5.896324,-1.090391,4.776642,-1.48819,0.10675
1.037,0,0.000000,4.720053,0.000000,0,3.787614,3.362274,5.400569,5.895782,-1.041058,4.775576,-1.48849,0.10709
1.038,0,0.000000,4.721619,0.000000,0,3.788273,3.362726,5.399262,5.895240,-0.991725,4.774510,-1.48727,0.10806
1.039,0,0.000000,4.723186,0.000000,0,3.788933,3.363178,5.397954,5.894699,-0.942393,4.773445,-1.48888,0.10663
1.040,0,0.000000,4.724743,0.000000,0,3.789679,3.362890,5.396952,5.893112,-0.895528,4.772518,-1.48895,0.10410
1.041,0,0.000000,4.726297,0.000000,0,3.790432,3.362540,5.395975,5.891436,-0.848873,4.771603,-1.48819,0.10374
1.042,0,0.000000,4.727885,0.000000,0,3.791186,3.362191,5.394999,5.889761,-0.802217,4.770687,-1.48895,0.10397
1.043,0,0.000000,4.729484,0.000000,0,3.791940,3.361841,5.394022,5.888085,-0.755562,4.769772,-1.48804,0.10353
1.044,0,0.000000,4.731123,0.000000,0,3.792755,3.366022,5.393224,5.886452,-0.713532,4.769128,-1.48903,0.10416
1.045,0,0.000000,4.732776,0.000000,0,3.793576,3.370586,5.392442,5.884821,-0.671893,4.768507,-1.49025,0.10617
1.046,0,0.000000,4.734334,0.000000,0,3.794397,3.375150,5.391660,5.883191,-0.630254,4.767887,-1.48872,0.10733
1.047,0,0.000000,4.735860,0.000000,0,3.795218,3.379714,5.390878,5.881561,-0.588615,4.767266,-1.48796,0.10686
1.048,0,0.000000,4.737157,0.000000,0,3.795610,3.380698,5.390080,5.881529,-0.561111,4.766907,-1.48941,0.10664
1.049,0,0.000000,4.738378,0.000000,0,3.795966,3.381378,5.389282,5.881631,-0.534803,4.766569,-1.48857,0.10702
1.050,0,0.000000,4.739318,0.000000,0,3.796322,3.382059,5.388483,5.881734,-0.508495,4.766232,-1.48895,0.10643
1.051,0,0.000000,4.740165,0.000000,0,3.796679,3.382739,5.387685,5.881837,-0.482187,4.765894,-1.48499,0.10484
1.052,0,0.000000,4.740739,0.000000,0,3.797304,3.380072,5.387384,5.885552,-0.466092,4.765492,-1.48857,0.10362
1.053,0,0.000000,4.741222,0.000000,0,3.797953,3.377122,5.387125,5.889574,-0.450860,4.765084,-1.48483,0.10254
1.054,0,0.000000,4.741561,0.000000,0,3.798601,3.374172,5.386866,5.893595,-0.435629,4.764676,-1.48804,0.10073
1.055,0,0.000000,4.741852,0.000000,0,3.799250,3.371222,5.386607,5.897616,-0.420397,4.764267,-1.48743,0.10029
1.056,0,0.000000,4.742135,0.000000,0,3.799418,3.369756,5.386641,5.897512,-0.406112,4.763832,-1.48888,0.10221
1.057,0,0.000000,4.742415,0.000000,0,3.799547,3.368415,5.386700,5.897060,-0.391906,4.763394,-1.48865,0.10392
1.058,0,0.000000,4.742767,0.000000,0,3.799675,3.367075,5.386758,5.896608,-0.377700,4.762957,-1.48758,0.10396
1.059,0,0.000000,4.743142,0.000000,0,3.799803,3.365734,5.386817,5.896156,-0.363494,4.762519,-1.48712,0.10442
1.060,0,0.000000,4.743679,0.000000,0,3.799930,3.365835,5.386818,5.896760,-0.340551,4.762031,-1.48880,0.10595
1.061,0,0.000000,4.744270,0.000000,0,3.800058,3.366059,5.386814,5.897455,-0.316868,4.761538,-1.48941,0.10645
1.062,0,0.000000,4.745184,0.000000,0,3.800185,3.366282,5.386810,5.898149,-0.293185,4.761045,-1.48865,0.10565
1.063,0,0.000000,4.746205,0.000000,0,3.800313,3.366505,5.386806,5.898843,-0.269502,4.760551,-1.48705,0.10499
1.064,0,0.000000,4.747642,0.000000,0,3.800368,3.366890,5.386746,5.899392,-0.234269,4.760318,-1.48750,0.10363
1.065,0,0.000000,4.749218,0.000000,0,3.800416,3.367289,5.386681,5.899929,-0.198059,4.760106,-1.48895,0.10196
1.066,0,0.000000,4.751056,0.000000,0,3.800465,3.367687,5.386615,5.900465,-0.161850,4.759894,-1.48842,0.10001
1.067,0,0.000000,4.752980,0.000000,0,3.800514,3.368086,5.386550,5.901001,-0.125640,4.759683,-1.48705,0.09932
1.068,0,0.000000,4.754998,0.000000,0,3.799857,3.369051,5.386633,5.898299,-0.087452,4.759685,-1.48895,0.10055
1.069,0,0.000000,4.757047,0.000000,0,3.799139,3.370063,5.386729,5.895322,-0.049096,4.759706,-1.48712,0.10187
1.070,0,0.000000,4.759127,0.000000,0,3.798422,3.371075,5.386825,5.892345,-0.010740,4.759726,-1.48773,0.10301
1.071,0,0.000000,4.761217,0.000000,0,3.797705,3.372088,5.386920,5.889369,0.027615,4.759746,-1.49239,0.10446
1.072,0,0.000000,4.763280,0.000000,0,3.798873,3.376132,5.387191,5.889596,0.062291,4.759881,-1.48888,0.10581
1.073,0,0.000000,4.765334,0.000000,0,3.800201,3.380433,5.387477,5.890094,0.096656,4.760026,-1.48537,0.10602
1.074,0,0.000000,4.767251,0.000000,0,3.801529,3.384734,5.387763,5.890592,0.131020,4.760171,-1.48949,0.10620
1.075,0,0.000000,4.769122,0.000000,0,3.802857,3.389035,5.388048,5.891089,0.165385,4.760316,-1.48888,0.10657
1.076,0,0.000000,4.770749,0.000000,0,3.806123,3.389730,5.388425,5.889963,0.187767,4.760543,-1.48781,0.10562
1.077,0,0.000000,4.772295,0.000000,0,3.809554,3.390120,5.388809,5.888699,0.209135,4.760777,-1.48804,0.10370
1.078,0,0.000000,4.773530,0.000000,0,3.812984,3.390510,5.389194,5.887435,0.230503,4.761011,-1.48552,0.10228
1.079,0,0.000000,4.774660,0.000000,0,3.816415,3.390900,5.389578,5.886171,0.251872,4.761245,-1.48224,0.10185
1.080,0,0.000000,4.775446,0.000000,0,3.816064,3.387299,5.389915,5.886001,0.256948,4.761558,-1.49002,0.10103
1.081,0,0.000000,4.776118,0.000000,0,3.815394,3.383360,5.390248,5.885924,0.260646,4.761878,-1.48880,0.09999
1.082,0,0.000000,4.776508,0.000000,0,3.814724,3.379421,5.390581,5.885847,0.264344,4.762198,-1.48758,0.10085
1.083,0,0.000000,4.776805,0.000000,0,3.814054,3.375482,5.390914,5.885770,0.268042,4.762518,-1.48743,0.10294
1.084,0,0.000000,4.776846,0.000000,0,3.813578,3.374263,5.391443,5.885198,0.256558,4.762922,-1.48834,0.10348
1.085,0,0.000000,4.776801,0.000000,0,3.813118,3.373274,5.391989,5.884583,0.243790,4.763333,-1.48781,0.10366
1.086,0,0.000000,4.776350,0.000000,0,3.812658,3.372285,5.392535,5.883969,0.231023,4.763744,-1.48758,0.10456
1.087,0,0.000000,4.775765,0.000000,0,3.812199,3.371296,5.393081,5.883355,0.218255,4.764156,-1.48849,0.10421
1.088,0,0.000000,4.774663,0.000000,0,3.812688,3.372586,5.393602,5.882996,0.186994,4.764417,-1.48781,0.10304
1.089,0,0.000000,4.773388,0.000000,0,3.813258,3.374068,5.394123,5.882658,0.154170,4.764665,-1.48827,0.10303
1.090,0,0.000000,4.771700,0.000000,0,3.813828,3.375551,5.394642,5.882320,0.121345,4.764913,-1.48788,0.10353
1.091,0,0.000000,4.769874,0.000000,0,3.814399,3.377034,5.395163,5.881982,0.088520,4.765161,-1.48758,0.10304
1.092,0,0.000000,4.767767,0.000000,0,3.815321,3.376371,5.395784,5.882628,0.047553,4.765104,-1.48857,0.10182
1.093,0,0.000000,4.765566,0.000000,0,3.816273,3.375527,5.396415,5.883357,0.005897,4.765022,-1.49002,0.10114
1.094,0,0.000000,4.763177,0.000000,0,3.817225,3.374683,5.397046,5.884086,-0.035760,4.764939,-1.48712,0.10084
1.095,0,0.000000,4.760725,0.000000,0,3.818177,3.373839,5.397676,5.884815,-0.077416,4.764856,-1.48605,0.09991
1.096,0,0.000000,4.758138,0.000000,0,3.818213,3.372725,5.398226,5.882365,-0.126525,4.764776,-1.48987,0.09862
1.097,0,0.000000,4.755505,0.000000,0,3.818173,3.371588,5.398770,5.879647,-0.176265,4.764697,-1.48575,0.09848
1.098,0,0.000000,4.752693,0.000000,0,3.818132,3.370452,5.399313,5.876929,-0.226005,4.764617,-1.49055,0.09892
1.099,0,0.000000,4.749820,0.000000,0,3.818092,3.369316,5.399857,5.874211,-0.275746,4.764538,-1.48926,0.09734
1.100,0,0.000000,4.746759,0.000000,0,3.819573,3.367278,5.400354,5.876304,-0.326150,4.764118,-1.48567,0.09654
1.101,0,0.000000,4.743635,0.000000,0,3.821183,3.365163,5.400847,5.878803,-0.376610,4.763670,-1.48743,0.09873
1.102,0,0.000000,4.740482,0.000000,0,3.822793,3.363049,5.401340,5.881302,-0.427070,4.763222,-1.48743,0.10068
1.103,0,0.000000,4.737319,0.000000,0,3.824403,3.360935,5.401833,5.883802,-0.477531,4.762774,-1.49323,0.10051
1.104,0,0.000000,4.734217,0.000000,0,3.826291,3.361913,5.402495,5.884783,-0.527805,4.762285,-1.48697,0.10053
1.105,0,0.000000,4.731136,0.000000,0,3.828203,3.363152,5.403171,5.885635,-0.578065,4.761792,-1.49002,0.10260
1.106,0,2.117290,4.727892,0.000000,0,3.830116,3.364392,5.403847,5.886487,-0.628324,4.761300,-1.48766,0.10410
1.107,0,4.940342,4.724593,0.000000,0,3.832028,3.365631,5.404523,5.887340,-0.678583,4.760808,-1.48834,0.10377
1.108,1,5.646713,4.720983,0.000000,0,3.832541,3.364127,5.405097,5.888230,-0.731899,4.759967,-1.48903,0.10363
1.109,1,5.647522,4.717269,0.000000,0,3.832937,3.362390,5.405663,5.889123,-0.785473,4.759097,-1.49422,0.10404
1.110,1,5.648190,4.713528,0.000000,0,3.833332,3.360654,5.406228,5.890017,-0.839048,4.758226,-1.48720,0.10365
1.111,1,5.648812,4.709776,0.000000,0,3.833727,3.358917,5.406793,5.890910,-0.892623,4.757356,-1.48842,0.10246
1.112,1,5.649012,4.706237,0.000000,0,3.830130,3.359245,5.407427,5.890429,-0.939328,4.756391,-1.48911,0.10166
1.113,1,5.649071,4.702768,0.000000,0,3.826195,3.359747,5.408069,5.889832,-0.985452,4.755417,-1.48552,0.10111
1.114,1,5.649058,4.699366,0.000000,0,3.822259,3.360250,5.408710,5.889234,-1.031576,4.754444,-1.48758,0.09877
1.115,1,5.649023,4.695985,0.000000,0,3.818324,3.360753,5.409350,5.888637,-1.077700,4.753470,-1.48811,0.09734
1.116,1,5.649259,4.692542,0.000000,0,3.815304,3.360295,5.410053,5.888759,-1.119858,4.752307,-1.48705,0.09896
1.117,1,5.649586,4.689079,0.000000,0,3.812361,3.359755,5.410760,5.888942,-1.161681,4.751128,-1.48796,0.10173
1.118,1,5.650128,4.685711,0.000000,0,3.809419,3.359216,5.411468,5.889124,-1.203503,4.749949,-1.48773,0.10286
1.119,1,5.650742,4.682375,0.000000,0,3.806476,3.358677,5.412176,5.889307,-1.245326,4.748769,-1.48796,0.10359
1.120,1,5.651422,4.679293,0.000000,0,3.803656,3.355535,5.412934,5.889788,-1.273204,4.747351,-1.48796,0.10534
1.121,1,5.652124,4.676296,0.000000,0,3.800847,3.352173,5.413697,5.890294,-1.299902,4.745912,-1.48987,0.10601
1.122,1,5.652705,4.673543,0.000000,0,3.798038,3.348811,5.414460,5.890800,-1.326599,4.744473,-1.48949,0.10395
1.123,1,5.653246,4.670871,0.000000,0,3.795228,3.345449,5.415223,5.891305,-1.353297,4.743033,-1.48956,0.10308
1.124,1,5.653532,4.668400,0.000000,0,3.801968,3.336668,5.416089,5.890710,-1.371134,4.741624,-1.48834,0.10412
1.125,1,5.653732,4.665996,0.000000,0,3.809516,3.327428,5.416962,5.890022,-1.388220,4.740218,-1.48911,0.10401
1.126,1,5.653736,4.663749,0.000000,0,3.817064,3.318188,5.417836,5.889333,-1.405307,4.738811,-1.48758,0.10277
1.127,1,5.653675,4.661553,0.000000,0,3.824611,3.308948,5.418710,5.888645,-1.422394,4.737405,-1.48865,0.10178
1.128,1,5.653507,4.659490,0.000000,0,3.826829,3.306886,5.419660,5.887297,-1.431090,4.735914,-1.48766,0.10123
1.129,1,5.653303,4.657471,0.000000,0,3.828595,3.305431,5.420617,5.885894,-1.439077,4.734416,-1.48834,0.10043
1.130,1,5.653063,4.655623,0.000000,0,3.830362,3.303976,5.421573,5.884491,-1.447065,4.732918,-1.48888,0.10052
1.131,1,5.652812,4.653833,0.000000,0,3.832129,3.302521,5.422530,5.883088,-1.455052,4.731420,-1.48788,0.10229
1.132,1,5.652594,4.652197,0.000000,0,3.828016,3.302501,5.423415,5.881898,-1.459691,4.730012,-1.48788,0.10231
1.133,1,5.652388,4.650612,0.000000,0,3.823405,3.302603,5.424293,5.880726,-1.464047,4.728612,-1.48964,0.10095
1.134,1,5.652289,4.648944,0.000000,0,3.818795,3.302706,5.425172,5.879554,-1.468403,4.727212,-1.48804,0.10174
1.135,1,5.652226,4.647249,0.000000,0,3.814184,3.302808,5.426050,5.878383,-1.472759,4.725813,-1.48933,0.10411
1.136,1,5.652265,4.645291,0.000000,0,3.811220,3.313430,5.426915,5.877466,-1.483657,4.724308,-1.48926,0.10497
1.137,1,5.652337,4.643245,0.000000,0,3.808395,3.324941,5.427779,5.876571,-1.495109,4.722794,-1.48697,0.10415
1.138,1,5.652253,4.641054,0.000000,0,3.805570,3.336453,5.428642,5.875676,-1.506560,4.721280,-1.48796,0.10375
1.139,1,5.652117,4.638816,0.000000,0,3.802745,3.347965,5.429506,5.874781,-1.518012,4.719766,-1.48857,0.10406
1.140,1,5.651767,4.636536,0.000000,0,3.801562,3.353215,5.430071,5.873960,-1.534373,4.718270,-1.48643,0.10363
1.141,1,5.651347,4.634243,0.000000,0,3.800517,3.357936,5.430612,5.873146,-1.551149,4.716775,-1.49063,0.10233
1.142,1,5.651432,4.631778,0.000000,0,3.799472,3.362657,5.431152,5.872331,-1.567925,4.715281,-1.48834,0.10146
1.143,1,5.651684,4.629256,0.000000,0,3.798427,3.367377,5.431692,5.871517,-1.584702,4.713787,-1.48819,0.10083
1.144,1,5.652717,4.626433,0.000000,0,3.800005,3.361679,5.432016,5.872748,-1.612764,4.712246,-1.48911,0.09922
1.145,1,5.654010,4.623508,0.000000,0,3.801805,3.355100,5.432322,5.874152,-1.641782,4.710702,-1.48621,0.09697
1.146,1,5.654527,4.620281,0.000000,0,3.803605,3.348521,5.432627,5.875556,-1.670799,4.709157,-1.48903,0.09776
1.147,1,5.654785,4.616951,0.000000,0,3.805405,3.341941,5.432933,5.876959,-1.699817,4.707613,-1.48888,0.10036
1.148,1,5.653250,4.613393,0.000000,0,3.808398,3.345268,5.433022,5.873047,-1.733476,4.705819,-1.48827,0.10106
1.149,1,5.651118,4.609759,0.000000,0,3.811493,3.349432,5.433092,5.868685,-1.767527,4.704003,-1.49010,0.10163
1.150,1,5.648940,4.606127,0.000000,0,3.814587,3.353596,5.433162,5.864322,-1.801579,4.702188,-1.48750,0.10336
1.151,1,5.646746,4.602497,0.000000,0,3.817681,3.357761,5.433232,5.859960,-1.835631,4.700373,-1.48468,0.10425
1.152,1,5.645933,4.599027,0.000000,0,3.823954,3.355923,5.433560,5.858794,-1.865332,4.698519,-1.48903,0.10374
1.153,1,5.645579,4.595610,0.000000,0,3.830495,3.353577,5.433909,5.857898,-1.894665,4.696661,-1.48949,0.10376
1.154,1,5.645387,4.592186,0.000000,0,3.837036,3.351231,5.434259,5.857003,-1.923998,4.694804,-1.48933,0.10456
1.155,1,5.645249,4.588760,0.000000,0,3.843578,3.348885,5.434608,5.856107,-1.953331,4.692946,-1.48804,0.10448
1.156,1,5.644162,4.585183,0.000000,0,3.838666,3.346132,5.434801,5.853137,-1.981823,4.690839,-1.48613,0.10228
1.157,1,5.642758,4.581556,0.000000,0,3.832785,3.343345,5.434979,5.849993,-2.010245,4.688711,-1.48773,0.10059
1.158,1,5.641201,4.577897,0.000000,0,3.826903,3.340558,5.435158,5.846848,-2.038666,4.686583,-1.48811,0.10133
1.159,1,5.639591,4.574228,0.000000,0,3.821022,3.337771,5.435337,5.843703,-2.067088,4.684455,-1.48712,0.10147
1.160,1,3.524493,4.570647,0.000000,0,3.812591,3.337136,5.435593,5.841277,-2.092226,4.682259,-1.48796,0.10047
1.161,0,0.704899,4.567095,0.000000,0,3.803943,3.336682,5.435855,5.838912,-2.117085,4.680058,-1.48872,0.09959
1.162,0,0.000000,4.563588,0.000000,0,3.795295,3.336228,5.436118,5.836546,-2.141946,4.677855,-1.48849,0.09800
1.163,0,0.000000,4.560096,0.000000,0,3.786648,3.335774,5.436381,5.834180,-2.166806,4.675654,-1.48903,0.09720
1.164,0,0.000000,4.556536,0.000000,0,3.783141,3.333483,5.436472,5.829590,-2.200170,4.673701,-1.48827,0.09774
1.165,0,0.000000,4.552952,0.000000,0,3.780069,3.331036,5.436549,5.824811,-2.234254,4.671769,-1.48918,0.09940
1.166,0,0.000000,4.549069,0.000000,0,3.776996,3.328589,5.436626,5.820032,-2.268338,4.669836,-1.48750,0.10094
1.167,0,0.000000,4.545087,0.000000,0,3.773924,3.326142,5.436703,5.815254,-2.302422,4.667904,-1.48712,0.10103
1.168,0,0.000000,4.540709,0.000000,0,3.766684,3.326809,5.436908,5.811381,-2.340680,4.665497,-1.49406,0.10169
1.169,0,0.000000,4.536201,0.000000,0,3.759091,3.327739,5.437123,5.807585,-2.379292,4.663049,-1.48819,0.10363
1.170,0,0.000000,4.531692,0.000000,0,3.751498,3.328670,5.437338,5.803789,-2.417903,4.660602,-1.49178,0.10467
1.171,0,0.000000,4.527182,0.000000,0,3.743906,3.329601,5.437554,5.799993,-2.456514,4.658154,-1.48979,0.10430
1.172,0,0.000000,4.523033,0.000000,0,3.742565,3.327406,5.437806,5.792844,-2.480924,4.655553,-1.48849,0.10443
1.173,0,0.000000,4.519004,0.000000,0,3.741754,3.324947,5.438061,5.785412,-2.504133,4.652938,-1.48743,0.10519
1.174,0,0.000000,4.515296,0.000000,0,3.740943,3.322489,5.438316,5.777980,-2.527341,4.650324,-1.48766,0.10494
1.175,0,0.000000,4.511696,0.000000,0,3.740132,3.320030,5.438571,5.770548,-2.550550,4.647709,-1.48872,0.10345
