"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.404,0,0,7.329522,1.638154,12.126036,4.365374,0,-20.528658,0.000000,0,12.362366,6.447520,0,-6.116765,9.824408,6.772556,1,0,0,-9.299844,14.609040,4.110113,7.096562,-10.526726,11.045710,1.233147,5.785489,5.729599,139.155334,0,63.901314,85.369896,93.220802,8.380424,12.805822,8.348588,10.078060,8.487199,9.562268,9.056019,9.172948,9.257856,10.558226,10.430806,10.289921,10.689035,11.193734,0,-0.01877,-0.01373,-0.02091,0.00417,0.00880,-0.01267,0.00571,0.00323,1.46896,0.09606,3.27700
2.405,0,0,7.332258,1.639191,12.122215,4.364420,0,-21.294683,0.000000,0,12.337391,6.450710,0,-5.481503,9.815433,6.774843,1,0,0,-9.342563,14.599397,4.110084,7.097740,-10.533595,11.035048,1.295855,5.789782,5.730991,138.647171,0,64.348419,84.956726,93.020821,8.378733,12.796697,8.348351,10.065307,8.490176,9.550340,9.064567,9.168461,9.258624,10.554936,10.431711,10.284773,10.687622,11.188920,0,-0.01797,-0.01286,-0.02032,0.00259,0.00892,-0.01312,0.00449,0.00233,1.46932,0.08530,3.27704
2.406,0,0,7.335683,1.641329,12.118353,4.363246,0,-21.806469,0.000000,0,12.327571,6.450710,0,-4.759557,9.806769,6.777014,1,0,0,-9.386735,14.589653,4.109977,7.099826,-10.536734,11.024402,1.348587,5.793949,5.732493,138.100937,0,64.776642,84.767113,92.849403,8.376414,12.788195,8.348079,10.054695,8.490252,9.540734,9.069255,9.164240,9.259581,10.551223,10.432687,10.280335,10.686035,11.184277,0,-0.01707,-0.01655,-0.02036,0.00061,0.00645,-0.01888,0.00355,0.00054,1.46920,0.08875,3.27689
2.407,0,0,7.339108,1.643467,12.114491,4.362072,0,-22.318254,0.000000,0,12.317751,6.450709,0,-4.037611,9.798105,6.777835,1,0,0,-9.430906,14.579908,4.109870,7.101912,-10.539873,11.013755,1.401320,5.797782,5.733994,137.554688,0,65.204865,84.577492,92.677986,8.374097,12.779693,8.347807,10.044083,8.490328,9.531129,9.073944,9.160020,9.260538,10.547510,10.433662,10.275899,10.684449,11.179634,0,-0.01762,-0.01327,-0.02122,0.00359,0.00893,-0.01297,0.00622,0.00146,1.46752,0.10577,3.27682
2.408,0,0,7.342534,1.645606,12.110628,4.360898,0,-22.830040,0.000000,0,12.307930,6.450709,0,-3.315664,9.789442,6.777973,1,0,0,-9.475079,14.570165,4.109764,7.103998,-10.543012,11.003108,1.454053,5.801446,5.735497,137.008438,0,65.633087,84.387878,92.506577,8.371778,12.771191,8.347534,10.033471,8.490403,9.521524,9.078633,9.155799,9.261495,10.543797,10.434638,10.271461,10.682862,11.174991,0,-0.01607,-0.01361,-0.02134,0.00285,0.00881,-0.01276,0.00771,0.00289,1.46812,0.11805,3.27682
2.409,0,0,7.343318,1.647397,12.105557,4.359908,0,-22.698744,0.000000,0,12.298242,6.445282,0,-2.514433,9.781562,6.775498,1,0,0,-9.510398,14.560657,4.109271,7.105102,-10.543736,10.992504,1.491751,5.804725,5.737096,136.888260,0,65.691284,84.362839,92.512260,8.370485,12.756675,8.347298,10.022728,8.490182,9.512860,9.081744,9.147956,9.261057,10.536417,10.435638,10.266564,10.681264,11.171035,0,-0.01857,-0.01175,-0.02162,0.00336,0.00798,-0.01378,0.00412,0.00344,1.46807,0.12367,3.27713
2.410,0,0,7.342010,1.648914,12.099529,4.359065,0,-22.058054,0.000000,0,12.288657,6.435555,0,-1.650399,9.774301,6.771700,1,0,0,-9.538705,14.551336,4.108471,7.105427,-10.542550,10.981933,1.517540,5.807808,5.738774,137.105576,0,65.456390,84.468163,92.658226,8.370004,12.737395,8.347091,10.011880,8.489726,9.504943,9.083605,9.137243,9.259513,10.526132,10.436660,10.261302,10.679655,11.167624,0,-0.01998,-0.01250,-0.02137,0.00312,0.00770,-0.01347,0.00590,0.00284,1.46826,0.12200,3.27767
2.411,0,0,7.340703,1.650431,12.093501,4.358222,0,-21.417364,0.000000,0,12.279072,6.425829,0,-0.786365,9.767040,6.766812,1,0,0,-9.567013,14.542015,4.107672,7.105752,-10.541363,10.971361,1.543329,5.810605,5.740451,137.322906,0,65.221497,84.573486,92.804192,8.369522,12.718116,8.346883,10.001032,8.489270,9.497025,9.085466,9.126531,9.257969,10.515847,10.437681,10.256040,10.678047,11.164211,0,-0.01758,-0.01300,-0.02061,0.00323,0.00823,-0.01250,0.00562,0.00218,1.47009,0.11355,3.27741
2.412,0,0,7.339395,1.651948,12.087473,4.357378,0,-20.776674,0.000000,0,12.269487,6.416103,0,0.077669,9.759779,6.761374,1,0,0,-9.595320,14.532695,4.106872,7.106078,-10.540175,10.960790,1.569118,5.813256,5.742129,137.540222,0,64.986595,84.678802,92.950157,8.369040,12.698836,8.346675,9.990184,8.488813,9.489107,9.087327,9.115818,9.256425,10.505562,10.438703,10.250777,10.676438,11.160800,0,-0.01836,-0.01273,-0.01989,0.00288,0.00850,-0.01317,0.00625,0.00203,1.46779,0.10233,3.27657
2.413,0,0,7.336842,1.651713,12.083341,4.357286,0,-19.792641,0.000000,0,12.260166,6.408474,0,0.964322,9.754140,6.756793,1,0,0,-9.605798,14.523662,4.105782,7.105811,-10.537519,10.950311,1.589064,5.815748,5.743773,137.254349,0,65.098595,84.827179,93.121758,8.368669,12.682836,8.346520,9.977583,8.486802,9.478798,9.089090,9.106530,9.255367,10.496616,10.440058,10.247252,10.675053,11.157626,0,-0.01790,-0.01318,-0.02020,0.00342,0.00817,-0.01205,0.00665,0.00244,1.47100,0.09397,3.27648
2.414,0,0,7.333303,1.650090,12.080709,4.357789,0,-18.536642,0.000000,0,12.251054,6.402506,0,1.868892,9.749785,6.752646,1,0,0,-9.602152,14.514857,4.104461,7.105075,-10.533700,10.939907,1.604383,5.818158,5.745389,136.569870,0,65.485374,85.009659,93.313660,8.368382,12.669432,8.346407,9.963593,8.483559,9.466594,9.090775,9.098371,9.254696,10.488733,10.441677,10.245104,10.673843,11.154641,0,-0.01773,-0.01299,-0.01950,0.00270,0.00679,-0.01455,0.00520,0.00251,1.46943,0.08588,3.27694
2.415,0,0,7.329764,1.648467,12.078078,4.358292,0,-17.280643,0.000000,0,12.241941,6.396538,0,2.773462,9.745431,6.749455,1,0,0,-9.598506,14.506052,4.103140,7.104339,-10.529881,10.929502,1.619701,5.820447,5.747006,135.885406,0,65.872147,85.192139,93.505569,8.368096,12.656027,8.346293,9.949604,8.480315,9.454391,9.092459,9.090211,9.254025,10.480849,10.443297,10.242955,10.672634,11.151656,0,-0.01857,-0.01327,-0.02031,0.00316,0.00908,-0.01272,0.00464,0.00298,1.47056,0.08522,3.27695
2.416,0,0,7.326226,1.646843,12.075447,4.358794,0,-16.024643,0.000000,0,12.232828,6.390571,0,3.678032,9.741076,6.746747,1,0,0,-9.594860,14.497248,4.101819,7.103603,-10.526060,10.919099,1.635019,5.822677,5.748622,135.200943,0,66.258926,85.374611,93.697472,8.367810,12.642623,8.346180,9.935615,8.477072,9.442186,9.094143,9.082051,9.253353,10.472966,10.444917,10.240808,10.671425,11.148671,0,-0.00470,0.00398,-0.01656,0.00551,0.01006,-0.01007,0.01016,0.00980,1.46913,0.09989,3.27665
2.417,0,0,7.323675,1.645895,12.073807,4.360436,0,-14.723378,0.000000,0,12.223879,6.386477,0,4.563963,9.739547,6.744623,1,0,0,-9.572101,14.488527,4.100158,7.103196,-10.517706,10.908607,1.646683,5.824801,5.750231,134.599777,0,66.730988,85.461655,93.673737,8.367483,12.632936,8.346181,9.926043,8.474875,9.433531,9.095206,9.078289,9.254369,10.469211,10.446931,10.238876,10.671061,11.147349,0,-0.02087,-0.01440,-0.02174,0.00440,0.00799,-0.01515,0.00395,-0.00020,1.46867,0.11904,3.27665
2.418,0,0,7.321906,1.645480,12.072951,4.362980,0,-13.386257,0.000000,0,12.215059,6.383870,0,5.435129,9.740254,6.742793,1,0,0,-9.534203,14.479876,4.098229,7.103049,-10.505760,10.898045,1.655453,5.826873,5.751832,134.064621,0,67.270607,85.473091,93.479187,8.367126,12.626192,8.346272,9.919971,8.473508,9.427687,9.095777,9.078010,9.256721,10.468724,10.449256,10.237118,10.671367,11.147346,0,-0.01873,-0.01282,-0.02166,0.00345,0.00375,-0.01174,0.00670,0.00320,1.46987,0.12675,3.27688
2.419,0,0,7.320137,1.645066,12.072095,4.365525,0,-12.049136,0.000000,0,12.206239,6.381262,0,6.306296,9.740961,6.741506,1,0,0,-9.496304,14.471223,4.096300,7.102901,-10.493814,10.887483,1.664222,5.828856,5.753433,133.529449,0,67.810226,85.484535,93.284645,8.366767,12.619450,8.346363,9.913899,8.472140,9.421843,9.096348,9.077731,9.259073,10.468238,10.451582,10.235358,10.671673,11.147342,0,-0.01785,-0.01398,-0.02148,0.00196,0.01145,-0.01342,0.00473,0.00114,1.46905,0.12064,3.27680
2.420,0,0,7.318367,1.644651,12.071239,4.368069,0,-10.712015,0.000000,0,12.197419,6.378654,0,7.177463,9.741669,6.740494,1,0,0,-9.458405,14.462570,4.094370,7.102754,-10.481869,10.876920,1.672991,5.830795,5.755034,132.994278,0,68.349854,85.495972,93.090096,8.366408,12.612706,8.346455,9.907828,8.470773,9.415998,9.096918,9.077452,9.261425,10.467752,10.453907,10.233600,10.671979,11.147339,0,-0.01795,-0.01478,-0.02145,0.00340,0.00919,-0.01288,0.00642,0.00298,1.46992,0.11268,3.27650
2.421,0,0,7.318643,1.643658,12.070141,4.369165,0,-9.618752,0.000000,0,12.188809,6.377762,0,7.988069,9.745300,6.740048,1,0,0,-9.408885,14.453938,4.093335,7.102644,-10.465469,10.866545,1.680885,5.832685,5.756649,132.593384,0,68.853523,85.590416,93.032318,8.366197,12.604068,8.347062,9.897822,8.470304,9.408370,9.097697,9.075638,9.263210,10.465820,10.456800,10.232757,10.672296,11.147265,0,-0.01749,-0.01343,-0.02125,0.00371,0.00827,-0.01251,0.00594,0.00230,1.46918,0.10179,3.27650
2.422,0,0,7.320538,1.642205,12.068851,4.369115,0,-8.718653,0.000000,0,12.180367,6.378228,0,8.750706,9.751247,6.739887,1,0,0,-9.350160,14.445324,4.093006,7.102562,-10.445541,10.856317,1.688085,5.834550,5.758274,132.298859,0,69.328720,85.750610,93.082878,8.366100,12.593928,8.348079,9.884701,8.470547,9.399328,9.098639,9.072608,9.264547,10.462743,10.460140,10.232639,10.672620,11.147138,0,-0.01835,-0.01404,-0.02125,0.00191,0.00804,-0.01286,0.00635,0.00151,1.46779,0.08877,3.27673
2.423,0,0,7.322433,1.640753,12.067561,4.369065,0,-7.818553,0.000000,0,12.171925,6.378694,0,9.513342,9.757195,6.740151,1,0,0,-9.291434,14.436709,4.092678,7.102481,-10.425614,10.846088,1.695284,5.836518,5.759899,132.004333,0,69.803917,85.910805,93.133446,8.366004,12.583788,8.349095,9.871579,8.470789,9.390286,9.099583,9.069578,9.265883,10.459666,10.463481,10.232522,10.672944,11.147010,0,-0.01697,-0.01420,-0.02269,0.00373,0.00767,-0.01338,0.00871,0.00383,1.46760,0.08416,3.27678
2.424,0,0,7.324328,1.639301,12.066272,4.369015,0,-6.918453,0.000000,0,12.163483,6.379160,0,10.275978,9.763143,6.740629,1,0,0,-9.232709,14.428095,4.092349,7.102399,-10.405686,10.835860,1.702484,5.838538,5.761524,131.709808,0,70.279114,86.070999,93.184006,8.365909,12.573648,8.350112,9.858458,8.471032,9.381245,9.100525,9.066548,9.267220,10.456589,10.466823,10.232405,10.673268,11.146882,0,-0.01793,-0.01318,-0.02179,0.00246,0.00891,-0.01323,0.00560,0.00236,1.46870,0.10413,3.27670
2.425,0,0,7.323343,1.638676,12.065124,4.368582,0,-6.248168,0.000000,0,12.155308,6.379837,0,10.954188,9.771538,6.741350,1,0,0,-9.174125,14.419494,4.092377,7.102933,-10.381706,10.825558,1.712026,5.840789,5.763325,131.254593,0,70.856659,86.057671,93.188545,8.366102,12.562891,8.352369,9.847222,8.473357,9.371130,9.107121,9.064611,9.269808,10.455088,10.470790,10.234025,10.673988,11.148643,0,-0.01779,-0.01389,-0.02102,0.00379,0.00939,-0.01231,0.00605,0.00295,1.46914,0.12508,3.27650
2.426,0,0,7.320076,1.638706,12.064088,4.367845,0,-5.759921,0.000000,0,12.147344,6.380682,0,11.565524,9.781872,6.742194,1,0,0,-9.115652,14.410904,4.092689,7.103955,-10.354517,10.815195,1.723423,5.843158,5.765266,130.672073,0,71.515282,85.906883,93.156639,8.366528,12.551645,8.355609,9.837481,8.477333,9.360166,9.118194,9.063540,9.273388,10.454834,10.475254,10.237020,10.675022,11.151900,0,-0.01837,-0.01416,-0.02085,0.00174,0.00652,-0.01394,0.00539,0.00318,1.46988,0.12376,3.27619
2.427,0,0,7.316809,1.638736,12.063053,4.367107,0,-5.271675,0.000000,0,12.139380,6.381526,0,12.176859,9.792206,6.743145,1,0,0,-9.057180,14.402315,4.093000,7.104977,-10.327327,10.804832,1.734820,5.845633,5.767207,130.089554,0,72.173897,85.756096,93.124733,8.366952,12.540400,8.358849,9.827741,8.481309,9.349201,9.129267,9.062468,9.276967,10.454580,10.479717,10.240016,10.676056,11.155157,0,-0.01948,-0.01560,-0.02203,0.00216,0.00575,-0.01765,0.00262,0.00055,1.46882,0.11801,3.27602
2.428,0,0,7.313541,1.638766,12.062017,4.366370,0,-4.783428,0.000000,0,12.131417,6.382370,0,12.788194,9.802540,6.744151,1,0,0,-8.998708,14.393725,4.093311,7.105998,-10.300138,10.794471,1.746217,5.848161,5.769147,129.507034,0,72.832520,85.605309,93.092827,8.367376,12.529154,8.362088,9.818000,8.485284,9.338238,9.140340,9.061397,9.280546,10.454327,10.484181,10.243011,10.677090,11.158414,0,-0.01780,-0.01317,-0.02046,0.00297,0.00648,-0.01433,0.00613,0.00193,1.46974,0.10920,3.27594
2.429,0,0,7.312094,1.638328,12.061555,4.366042,0,-4.213120,0.000000,0,12.123989,6.382818,0,13.298063,9.815092,6.745141,1,0,0,-8.952143,14.385133,4.093447,7.107352,-10.269300,10.784098,1.763205,5.850663,5.770926,128.899216,0,73.444450,85.408615,93.165771,8.368143,12.518330,8.367084,9.806399,8.488420,9.327917,9.152001,9.060898,9.283226,10.454663,10.489130,10.246906,10.678562,11.161647,0,-0.01855,-0.01191,-0.02134,0.00425,0.00938,-0.01353,0.00399,0.00292,1.47119,0.09717,3.27635
2.430,0,0,7.312088,1.637519,12.061545,4.366039,0,-3.577809,0.000000,0,12.116984,6.382951,0,13.727559,9.829401,6.746123,1,0,0,-8.915009,14.376539,4.093443,7.108970,-10.235574,10.773717,1.784623,5.853153,5.772578,128.271378,0,74.019409,85.175575,93.321770,8.369180,12.507838,8.373470,9.793326,8.490892,9.318108,9.164129,9.060854,9.285193,10.455468,10.494463,10.251514,10.680382,11.164861,0,-0.01703,-0.01424,-0.02068,0.00191,0.00795,-0.01383,0.00442,0.00304,1.46742,0.08597,3.27711
2.431,0,0,7.312082,1.636709,12.061536,4.366035,0,-2.942497,0.000000,0,12.109981,6.383083,0,14.157056,9.843711,6.746977,1,0,0,-8.877875,14.367945,4.093441,7.110587,-10.201848,10.763336,1.806041,5.855799,5.774229,127.643532,0,74.594368,84.942528,93.477776,8.370216,12.497347,8.379856,9.780254,8.493364,9.308298,9.176257,9.060809,9.287161,10.456272,10.499796,10.256123,10.682201,11.168075,0,-0.01871,-0.01372,-0.01974,0.00223,0.00851,-0.01187,0.00579,0.00141,1.46771,0.09542,3.27691
2.432,0,0,7.312076,1.635900,12.061526,4.366032,0,-2.307187,0.000000,0,12.102976,6.383216,0,14.586552,9.858021,6.747766,1,0,0,-8.840741,14.359350,4.093437,7.112205,-10.168121,10.752955,1.827459,5.858524,5.775880,127.015686,0,75.169327,84.709480,93.633774,8.371253,12.486856,8.386243,9.767181,8.495835,9.298489,9.188385,9.060765,9.289128,10.457077,10.505129,10.260731,10.684021,11.171288,0,-0.01845,-0.01250,-0.02073,0.00366,0.00814,-0.01368,0.00630,0.00295,1.47110,0.11715,3.27599
2.433,0,0,7.310909,1.635622,12.061680,4.366517,0,-1.611579,0.000000,0,12.096955,6.383109,0,14.909449,9.874146,6.748305,1,0,0,-8.824695,14.350427,4.093798,7.113163,-10.137882,10.742709,1.862630,5.861650,5.777530,126.815247,0,75.512520,84.673088,93.664742,8.373113,12.475332,8.393442,9.757016,8.497222,9.293920,9.197918,9.060803,9.293572,10.457531,10.511054,10.264751,10.686604,11.174966,0,-0.01972,-0.01320,-0.02197,0.00314,0.00833,-0.01272,0.00610,0.00176,1.46990,0.12437,3.27543
2.434,0,0,7.308823,1.635766,12.061961,4.367389,0,-0.868210,0.000000,0,12.091712,6.382812,0,15.147907,9.891711,6.748718,1,0,0,-8.825350,14.341243,4.094447,7.113599,-10.110404,10.732568,1.908694,5.864979,5.779179,126.953362,0,75.672127,84.792473,93.596657,8.375625,12.462992,8.401284,9.749153,8.497747,9.293502,9.205395,9.060907,9.299978,10.457707,10.517447,10.268306,10.689793,11.179009,0,-0.00455,-0.00266,-0.02288,0.00594,0.01853,-0.00302,0.02041,0.01241,1.46906,0.12370,3.27512
2.435,0,0,7.306736,1.635909,12.062243,4.368261,0,-0.124840,0.000000,0,12.086470,6.382516,0,15.386365,9.909276,6.748719,1,0,0,-8.826006,14.332058,4.095096,7.114036,-10.082927,10.722427,1.954759,5.868794,5.780828,127.091469,0,75.831734,84.911858,93.528580,8.378137,12.450651,8.409127,9.741291,8.498273,9.293085,9.212873,9.061011,9.306385,10.457884,10.523841,10.271860,10.692982,11.183052,0,-0.00962,-0.00732,-0.02401,0.00315,0.01549,-0.00858,0.01260,0.00400,1.47015,0.11548,3.27569
2.436,0,0,7.304649,1.636053,12.062524,4.369133,0,0.618529,0.000000,0,12.081227,6.382219,0,15.624824,9.926840,6.748512,1,0,0,-8.826661,14.322874,4.095745,7.114472,-10.055449,10.712287,2.000823,5.872857,5.782477,127.229584,0,75.991341,85.031242,93.460495,8.380650,12.438311,8.416969,9.733429,8.498798,9.292667,9.220349,9.061116,9.312791,10.458059,10.530234,10.275415,10.696170,11.187096,0,-0.02465,-0.01382,-0.02834,0.00414,0.00662,-0.01338,0.02040,-0.00170,1.47022,0.10353,3.27692
2.437,0,0,7.303869,1.634766,12.063299,4.369653,0,1.395878,0.000000,0,12.077565,6.381037,0,15.783883,9.946117,6.747821,1,0,0,-8.848218,14.313495,4.096412,7.114604,-10.029620,10.702134,2.060752,5.877443,5.784372,127.641327,0,76.193558,85.236000,93.331398,8.381808,12.424259,8.424852,9.727426,8.500460,9.295495,9.224906,9.064386,9.319808,10.461146,10.536949,10.280649,10.699680,11.192460,0,-0.01879,-0.01167,-0.10921,0.00491,0.00972,-0.01190,-0.01683,0.01724,1.46957,0.09083,3.27709
2.438,0,0,7.304122,1.632345,12.064465,4.369895,0,2.200143,0.000000,0,12.075156,6.379153,0,15.880051,9.966751,6.746885,1,0,0,-8.886330,14.303962,4.097092,7.114496,-10.005097,10.691971,2.131665,5.882294,5.786462,128.269821,0,76.429520,85.508400,93.153976,8.381896,12.408854,8.432768,9.722894,8.503021,9.300892,9.227149,9.070166,9.327310,10.466539,10.543919,10.287215,10.703444,11.198872,0,-0.01538,-0.01311,-0.07896,0.00220,0.00942,-0.01215,0.01503,-0.00948,1.46892,0.09062,3.27647
2.439,0,0,7.304376,1.629924,12.065630,4.370137,0,3.004409,0.000000,0,12.072746,6.377269,0,15.976218,9.987386,6.745876,1,0,0,-8.924442,14.294429,4.097773,7.114388,-9.980575,10.681808,2.202577,5.887683,5.788552,128.898315,0,76.665482,85.780792,92.976547,8.381984,12.393447,8.440683,9.718362,8.505582,9.306289,9.229392,9.075945,9.334811,10.471932,10.550889,10.293780,10.707209,11.205282,0,-0.01866,-0.01385,-0.11718,0.00247,0.00842,-0.01348,0.02002,0.00726,1.46923,0.10632,3.27621
2.440,0,0,7.304629,1.627504,12.066795,4.370378,0,3.808674,0.000000,0,12.070337,6.375385,0,16.072386,10.008019,6.744829,1,0,0,-8.962554,14.284895,4.098454,7.114279,-9.956052,10.671644,2.273489,5.893345,5.790642,129.526810,0,76.901451,86.053185,92.799126,8.382071,12.378041,8.448599,9.713830,8.508142,9.311687,9.231635,9.081724,9.342312,10.477325,10.557858,10.300345,10.710973,11.211694,0,-0.01630,-0.01201,-0.10420,-0.00004,0.00915,-0.01327,-0.01005,-0.00504,1.46904,0.11987,3.27621
2.441,0,0,7.304774,1.625849,12.068956,4.370396,0,4.625226,0.000000,0,12.069770,6.374493,0,16.120567,10.029328,6.744153,1,0,0,-9.019094,14.275244,4.098842,7.114035,-9.935316,10.661490,2.357619,5.899525,5.792936,131.933075,0,76.497498,86.447952,92.667664,8.381918,12.366434,8.455994,9.711758,8.516440,9.324149,9.233867,9.086925,9.351304,10.481946,10.564927,10.307393,10.716141,11.218363,0,-0.01732,-0.01238,-0.02671,0.00515,0.00867,-0.01324,0.00637,-0.00473,1.46971,0.12359,3.27635
2.442,0,0,7.304833,1.624802,12.071905,4.370235,0,5.451510,0.000000,0,12.070663,6.374387,0,16.130739,10.051172,6.743666,1,0,0,-9.090233,14.265497,4.098998,7.113683,-9.917579,10.651344,2.452219,5.905965,5.795392,135.747559,0,75.586662,86.939644,92.572601,8.381573,12.357836,8.462975,9.711633,8.529283,9.342209,9.236090,9.091667,9.361476,10.485954,10.572075,10.314821,10.722419,11.225236,0,-0.01705,-0.01375,0.00171,0.00282,0.00748,-0.01252,0.00367,0.00268,1.46826,0.11986,3.27657
2.443,0,0,7.304893,1.623755,12.074855,4.370075,0,6.277794,0.000000,0,12.071556,6.374281,0,16.140911,10.073016,6.743490,1,0,0,-9.161371,14.255752,4.099154,7.113331,-9.899841,10.641197,2.546819,5.912764,5.797848,139.562042,0,74.675827,87.431335,92.477547,8.381227,12.349238,8.469955,9.711508,8.542125,9.360269,9.238313,9.096411,9.371648,10.489963,10.579223,10.322250,10.728698,11.232109,0,-0.01777,-0.01301,0.00922,0.00373,0.00812,-0.01334,0.00499,-0.00609,1.46821,0.11211,3.27654
2.444,0,0,7.304953,1.622708,12.077804,4.369914,0,7.104079,0.000000,0,12.072449,6.374175,0,16.151085,10.094860,6.743470,1,0,0,-9.232510,14.246005,4.099310,7.112978,-9.882105,10.631051,2.641419,5.919744,5.800304,143.376526,0,73.764992,87.923027,92.382484,8.380881,12.340640,8.476936,9.711383,8.554967,9.378328,9.240537,9.101153,9.381821,10.493970,10.586370,10.329679,10.734977,11.238982,0,-0.01601,-0.01316,-0.03956,0.00395,0.00747,-0.01256,0.00512,0.00092,1.46890,0.10160,3.27631
2.445,0,0,7.306926,1.622276,12.081693,4.369460,0,7.946059,0.000000,0,12.076055,6.374381,0,16.150991,10.117081,6.743598,1,0,0,-9.311402,14.236061,4.106152,7.112974,-9.864539,10.621054,2.737327,5.926893,5.802999,149.630829,0,71.441246,87.484695,92.035606,8.380888,12.329886,8.482690,9.721472,8.582892,9.411028,9.262049,9.108288,9.393401,10.501711,10.593433,10.336776,10.741362,11.246550,0,-0.01790,-0.01329,-0.02327,0.00268,0.00886,-0.01302,0.00668,0.00408,1.46952,0.09204,3.27643
2.446,0,0,7.310416,1.622331,12.086327,4.368774,0,8.800471,0.000000,0,12.081809,6.374834,0,16.142765,10.139599,6.743799,1,0,0,-9.396439,14.225961,4.118290,7.113244,-9.847110,10.611176,2.834272,5.934129,5.805881,157.817734,0,67.998314,86.309677,91.489250,8.381173,12.317426,8.487470,9.739651,8.622766,9.455325,9.298841,9.117317,9.406097,10.512407,10.600428,10.343610,10.747830,11.254667,0,-0.01783,-0.01362,-0.03203,0.00370,0.00823,-0.01297,0.00430,0.00277,1.47203,0.08410,3.27681
2.447,0,0,7.313905,1.622386,12.090960,4.368088,0,9.654884,0.000000,0,12.087563,6.375288,0,16.134541,10.162117,6.744193,1,0,0,-9.481475,14.215860,4.130429,7.113514,-9.829679,10.601298,2.931216,5.941407,5.808763,166.004639,0,64.555382,85.134651,90.942902,8.381458,12.304965,8.492249,9.757830,8.662639,9.499621,9.335633,9.126347,9.418794,10.523105,10.607422,10.350444,10.754299,11.262785,0,-0.01742,-0.01364,-0.02878,0.00344,0.00834,-0.01445,0.00463,0.00299,1.46729,0.08758,3.27671
2.448,0,0,7.317395,1.622442,12.095593,4.367403,0,10.509297,0.000000,0,12.093317,6.375741,0,16.126314,10.184635,6.744683,1,0,0,-9.566510,14.205760,4.142567,7.113784,-9.812250,10.591420,3.028161,5.948705,5.811645,174.191559,0,61.112446,83.959633,90.396545,8.381744,12.292503,8.497030,9.776009,8.702512,9.543919,9.372425,9.135376,9.431490,10.533801,10.614416,10.357278,10.760768,11.270903,0,-0.01870,-0.01317,0.03021,0.00388,0.00759,-0.01377,0.00491,0.00294,1.46821,0.10362,3.27626
2.449,0,0,7.319443,1.622667,12.098977,4.367310,0,11.373710,0.000000,0,12.101100,6.376029,0,16.124172,10.207200,6.745402,1,0,0,-9.644357,14.195566,4.162268,7.114688,-9.793285,10.581663,3.117889,5.955943,5.814764,177.716263,0,57.815887,83.209641,89.632225,8.382212,12.278201,8.499985,9.833721,8.735409,9.601942,9.391233,9.152050,9.444438,10.550987,10.621054,10.363954,10.767796,11.277850,0,-0.01932,-0.01391,0.06409,0.00313,0.00828,-0.01268,0.01900,0.00250,1.47081,0.12018,3.27606
2.450,0,0,7.320351,1.623026,12.101373,4.367688,0,12.246043,0.000000,0,12.110491,6.376186,0,16.126850,10.229800,6.746236,1,0,0,-9.716508,14.185298,4.187958,7.116093,-9.773105,10.572001,3.201902,5.963151,5.818070,177.547958,0,54.635281,82.796318,88.695244,8.382823,12.262439,8.501494,9.922747,8.762779,9.670840,9.395796,9.174778,9.457586,10.573314,10.627407,10.370504,10.775265,11.283871,0,-0.01818,-0.01602,0.01398,0.00371,0.00695,-0.01642,-0.00262,0.00215,1.46918,0.12585,3.27606
2.451,0,0,7.321258,1.623385,12.103767,4.368066,0,13.118378,0.000000,0,12.119882,6.376344,0,16.129528,10.252401,6.747008,1,0,0,-9.788660,14.175029,4.213649,7.117498,-9.752924,10.562341,3.285915,5.970240,5.821377,177.379669,0,51.454670,82.383003,87.758263,8.383434,12.246676,8.503003,10.011773,8.790150,9.739738,9.400358,9.197507,9.470735,10.595640,10.633760,10.377056,10.782735,11.289892,0,-0.01844,-0.01357,-0.03158,0.00333,0.00854,-0.01275,-0.00499,0.00240,1.46803,0.11970,3.27628
