"Time","m4 HLl swoff","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","45 R marks","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","v1 xCoM","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","3 Platform","2 Trdml","12 Sync","1 Synch"
0.332,0,7.649543,0.866311,3.703595,6.593849,17.434855,6.053905,0,-7.283606,5.736086,1,0,18.595207,7.179994,5.416606,0,-7.957954,14.760013,0.000000,0,0,0,0,0,0,0,8.520110,19.200708,7.382297,-8.284574,16.482010,6.781577,126.339851,0,57.746487,76.756958,98.410126,8.941134,19.628969,8.779840,15.328655,8.913613,14.663228,9.752250,14.272659,9.549517,15.859733,10.941921,15.714282,11.188950,16.678234,-0.01956,-0.01323,-0.01929,0.00411,0.00913,-0.01259,0.00569,0.00268,0.54614,0.10332,0,3.27631
0.333,0,7.654832,0.872759,3.831343,6.597614,17.435963,6.060579,0,-7.350164,5.739880,1,0,18.587858,7.189539,5.417974,0,-8.042389,14.752102,0.000000,0,0,0,0,0,0,0,7.349514,19.208569,7.388654,-8.339023,16.473734,6.791822,126.235504,0,57.739746,76.732368,98.579155,8.946383,19.632595,8.782643,15.322556,8.917683,14.654805,9.759550,14.265766,9.551905,15.852216,10.944699,15.710477,11.192200,16.675129,-0.01906,-0.01143,-0.01852,0.00383,0.01068,-0.01102,0.00583,0.00284,0.56822,0.10722,0,3.27684
0.334,0,7.658386,0.878218,3.954538,6.601501,17.435886,6.065541,0,-7.413978,5.742404,1,0,18.580511,7.197755,5.420008,0,-8.128983,14.744125,0.000000,0,0,0,0,0,0,0,6.200856,19.215612,7.394551,-8.395085,16.465439,6.801954,126.272575,0,57.711948,76.670166,98.688080,8.949529,19.634766,8.785091,15.314376,8.922271,14.646671,9.765988,14.259349,9.553549,15.845178,10.946627,15.706134,11.194336,16.671747,-0.01910,-0.01468,-0.02142,0.00397,0.00950,-0.01356,0.00414,0.00243,0.59457,0.10713,0,3.27720
0.335,0,7.656261,0.880444,4.062830,6.605783,17.431929,6.064898,0,-7.468804,5.743898,1,0,18.573170,7.201622,5.424229,0,-8.222641,14.735938,0.000000,0,0,0,0,0,0,0,5.124009,19.219982,7.398946,-8.456429,16.457071,6.811993,126.772583,0,57.615219,76.484863,98.600227,8.945787,19.632170,8.786376,15.299381,8.928554,14.639482,9.769608,14.254487,9.552757,15.839703,10.945773,15.700031,11.192823,16.667448,-0.01724,-0.01520,-0.02175,0.00322,0.00942,-0.01253,0.00582,0.00248,0.61702,0.10808,0,3.27735
0.336,0,7.654136,0.882669,4.171122,6.610066,17.427973,6.064255,0,-7.523631,5.745592,1,0,18.565830,7.205488,5.428449,0,-8.316299,14.727752,0.000000,0,0,0,0,0,0,0,4.047162,19.224352,7.403341,-8.517772,16.448706,6.821810,127.272591,0,57.518490,76.299553,98.512383,8.942046,19.629574,8.787661,15.284387,8.934836,14.632294,9.773229,14.249625,9.551967,15.834228,10.944919,15.693929,11.191312,16.663151,-0.01923,-0.01166,-0.02018,0.00334,0.00962,-0.01114,0.00483,0.00236,0.66187,0.10905,0,3.27747
0.337,0,7.652011,0.884895,4.279413,6.614348,17.424015,6.063612,0,-7.578457,5.747447,1,0,18.558491,7.209353,5.432669,0,-8.409958,14.719564,0.000000,0,0,0,0,0,0,0,2.970314,19.228720,7.407737,-8.579115,16.440340,6.831446,127.772598,0,57.421761,76.114250,98.424538,8.938305,19.626978,8.788945,15.269393,8.941119,14.625105,9.776849,14.244763,9.551175,15.828753,10.944064,15.687826,11.189799,16.658852,-0.01805,-0.01466,-0.02041,0.00351,0.00879,-0.01261,0.00547,0.00340,0.68567,0.10855,0,3.27755
0.338,0,7.651201,0.887702,4.381902,6.618686,17.421406,6.064362,0,-7.627444,5.751329,1,0,18.550951,7.215162,5.437293,0,-8.499448,14.711189,0.000000,0,0,0,0,0,0,0,1.917638,19.232008,7.411056,-8.637789,16.431837,6.840774,128.177887,0,57.376648,75.981743,98.315407,8.935555,19.612310,8.790695,15.256476,8.946932,14.618723,9.779684,14.240750,9.551174,15.824347,10.943989,15.682691,11.188660,16.655134,-0.01790,-0.01321,-0.02076,0.00366,0.00929,-0.01328,0.00519,0.00323,0.71241,0.10492,0,3.27741
0.339,0,7.654696,0.892416,4.465393,6.623202,17.423212,6.069670,0,-7.657316,5.756855,1,0,18.542763,7.227330,5.443234,0,-8.575290,14.702198,0.000000,1,0,0,1,0,0,1,0.944086,19.231754,7.410854,-8.687728,16.422886,6.849852,128.273102,0,57.500504,76.022087,98.136597,8.936049,19.558134,8.793970,15.250365,8.951202,14.614981,9.779947,14.239513,9.553760,15.823439,10.946465,15.680722,11.188738,16.653316,-0.01819,-0.01108,-0.02092,0.00308,0.00948,-0.01120,0.00579,0.00318,0.73134,0.10383,0,3.27703
0.340,0,7.658191,0.897129,4.548884,6.627719,17.425016,6.074978,0,-7.687188,5.762530,1,0,18.534575,7.239498,5.449176,0,-8.651132,14.693207,2.023978,0,0,0,0,0,1,0,-0.029467,19.231501,7.410652,-8.737666,16.413933,6.858652,128.368317,0,57.624355,76.062431,97.957794,8.936543,19.503958,8.797245,15.244253,8.955473,14.611238,9.780210,14.238276,9.556344,15.822531,10.948940,15.678755,11.188815,16.651501,-0.01693,-0.01520,-0.01948,0.00305,0.00923,-0.01280,0.00576,0.00358,0.75405,0.10629,0,3.27704
0.341,0,7.661686,0.901842,4.632375,6.632236,17.426823,6.080286,0,-7.717059,5.768327,1,0,18.526386,7.251666,5.455119,0,-8.726974,14.684216,5.690605,0,0,0,0,0,1,0,-1.003019,19.231249,7.410450,-8.787605,16.404982,6.867227,128.463531,0,57.748207,76.102776,97.778984,8.937037,19.449781,8.800520,15.238142,8.959743,14.607496,9.780474,14.237040,9.558929,15.821622,10.951416,15.676786,11.188893,16.649683,-0.01729,-0.01576,-0.02121,0.00335,0.00805,-0.01348,0.00397,0.00284,0.77197,0.10761,0,3.27749
0.342,0,7.663768,0.905063,4.709270,6.636882,17.426809,6.083999,0,-7.739862,5.771556,1,0,18.518230,7.263926,5.459956,0,-8.797868,14.675236,7.337591,0,0,0,0,0,1,0,-1.936089,19.230000,7.410702,-8.834712,16.396017,6.875587,128.556381,0,57.815750,76.132660,97.664032,8.937000,19.399418,8.803542,15.232013,8.963709,14.602448,9.780392,14.234007,9.560434,15.818815,10.952851,15.673310,11.188562,16.645433,-0.01842,-0.01286,-0.02153,0.00306,0.00953,-0.01190,0.00509,0.00201,0.79798,0.10951,0,3.27763
0.343,0,7.661223,0.903398,4.764567,6.641953,17.420841,6.082489,0,-7.739524,5.772702,1,0,18.510176,7.276485,5.461179,0,-8.852565,14.666288,7.345447,0,0,0,0,0,1,0,-2.736639,19.225494,7.412435,-8.872552,16.387011,6.883772,128.641479,0,57.698963,76.128311,97.758110,8.935222,19.361536,8.805737,15.225828,8.966677,14.593128,9.779175,14.225100,9.558402,15.809794,10.950883,15.664900,11.186896,16.633224,-0.01694,-0.01278,-0.02114,0.00305,0.00745,-0.01217,0.00508,0.00307,0.82977,0.11123,0,3.27741
0.344,0,7.658679,0.901733,4.819866,6.647023,17.414871,6.080979,0,-7.739187,5.772706,1,0,18.502121,7.289045,5.462402,0,-8.907262,14.657341,7.352742,0,0,0,0,0,1,0,-3.537189,19.220987,7.414168,-8.910391,16.378006,6.891697,128.726562,0,57.582176,76.123962,97.852180,8.933444,19.323654,8.807934,15.219644,8.969644,14.583807,9.777959,14.216192,9.556371,15.800773,10.948915,15.656489,11.185229,16.621017,-0.01779,-0.01200,-0.02128,0.00364,0.00923,-0.01299,0.00488,0.00258,0.86345,0.11152,0,3.27728
0.345,0,7.656135,0.900068,4.875164,6.652094,17.408903,6.079469,0,-7.738849,5.771784,1,0,18.494068,7.301605,5.463624,0,-8.961960,14.648394,7.359580,0,0,0,0,0,1,0,-4.337739,19.216482,7.415902,-8.948230,16.368999,6.899413,128.811661,0,57.465385,76.119614,97.946259,8.931665,19.285772,8.810129,15.213459,8.972611,14.574487,9.776743,14.207285,9.554339,15.791751,10.946947,15.648079,11.183563,16.608809,-0.01818,-0.01589,-0.02055,0.00292,0.00891,-0.01234,0.00595,0.00414,0.88388,0.10825,0,3.27728
0.346,0,7.655963,0.899713,4.925044,6.657179,17.402323,6.079192,0,-7.740394,5.772348,1,0,18.486208,7.312038,5.465150,0,-9.015079,14.639401,7.364524,0,0,0,0,0,1,0,-5.094257,19.211401,7.417482,-8.984614,16.360006,6.906797,128.911911,0,57.382607,76.180649,97.991295,8.929375,19.252666,8.811425,15.206015,8.974176,14.565703,9.774811,14.198286,9.553060,15.782836,10.945760,15.640075,11.181797,16.597855,-0.01748,-0.01351,-0.02115,0.00395,0.00784,-0.01319,0.00565,0.00232,0.90350,0.10647,0,3.27725
0.347,0,7.663559,0.903644,4.957189,6.662312,17.393744,6.082949,0,-7.748103,5.774120,1,0,18.478983,7.315509,5.467669,0,-9.063030,14.630262,7.367930,0,0,0,0,0,1,0,-5.706635,19.204443,7.418562,-9.016234,16.351055,6.913914,129.061783,0,57.411144,76.455742,97.875824,8.925405,19.235203,8.809772,15.194448,8.971152,14.558681,9.770534,14.188988,9.554239,15.774267,10.947130,15.633401,11.179708,16.591011,-0.01764,-0.01304,-0.01995,0.00440,0.00728,-0.01323,0.00504,0.00259,0.92289,0.10765,0,3.27717
0.348,0,7.671155,0.907574,4.989333,6.667444,17.385162,6.086706,0,-7.755812,5.777066,1,0,18.471760,7.318980,5.470189,0,-9.110982,14.621124,7.370353,0,0,0,0,0,1,0,-6.319014,19.197483,7.419641,-9.047854,16.342102,6.920732,129.211655,0,57.439682,76.730835,97.760345,8.921434,19.217737,8.808121,15.182881,8.968127,14.551659,9.766257,14.179689,9.555420,15.765699,10.948501,15.626728,11.177618,16.584166,-0.01855,-0.01387,-0.02026,0.00201,0.00677,-0.01441,0.00497,0.00244,0.94226,0.11013,0,3.27709
0.349,0,7.678751,0.911505,5.021477,6.672576,17.376581,6.090463,0,-7.763521,5.780966,1,0,18.464535,7.322452,5.472707,0,-9.158935,14.611985,7.371978,0,0,0,0,0,1,0,-6.931392,19.190525,7.420722,-9.079474,16.333151,6.927307,129.361526,0,57.468220,77.005928,97.644875,8.917465,19.200274,8.806468,15.171315,8.965103,14.544636,9.761981,14.170391,9.556601,15.757131,10.949870,15.620054,11.175529,16.577322,-0.01811,-0.01273,-0.01948,0.00261,0.01086,-0.01266,0.00371,0.00174,0.96329,0.11245,0,3.27702
0.350,0,7.684269,0.915742,5.050726,6.677677,17.368530,6.093630,0,-7.778475,5.784711,1,0,18.457207,7.326360,5.475776,0,-9.206850,14.602869,7.374146,0,0,0,0,0,1,0,-7.494972,19.182997,7.421638,-9.110496,16.324158,6.933656,129.485886,0,57.505844,77.228073,97.541862,8.912539,19.176579,8.805538,15.160084,8.963638,14.536298,9.758924,14.160970,9.557562,15.748248,10.951016,15.613043,11.173470,16.570196,-0.01899,-0.01325,-0.02054,0.00408,0.00962,-0.01262,0.00534,0.00274,0.98297,0.11360,0,3.27712
0.351,0,7.682984,0.920981,5.070498,6.682676,17.362211,6.094866,0,-7.817149,5.788330,1,0,18.449532,7.331698,5.480646,0,-9.254648,14.593826,7.376754,0,0,0,0,0,1,0,-7.898813,19.173609,7.422022,-9.139552,16.315033,6.939822,129.526779,0,57.573212,77.276886,97.479668,8.904488,19.132486,8.806975,15.149948,8.967278,14.523654,9.759855,14.151146,9.557805,15.738336,10.951430,15.604922,11.171512,16.562147,-0.01808,-0.01293,-0.02092,0.00170,0.00929,-0.01396,0.00388,0.00305,1.02086,0.11275,0,3.27742
0.352,0,7.681698,0.926221,5.090269,6.687675,17.355892,6.096102,0,-7.855822,5.791472,1,0,18.441858,7.337038,5.485515,0,-9.302446,14.584784,7.379596,0,0,0,0,0,1,0,-8.302655,19.164221,7.422405,-9.168610,16.305906,6.945848,129.567688,0,57.640575,77.325691,97.417473,8.896436,19.088396,8.808412,15.139812,8.970919,14.511009,9.760788,14.141321,9.558048,15.728423,10.951843,15.596803,11.169553,16.554100,-0.01747,-0.01451,-0.02148,0.00334,0.00876,-0.01313,0.00518,0.00356,1.03876,0.10903,0,3.27755
0.353,0,7.680412,0.931460,5.110040,6.692674,17.349575,6.097338,0,-7.894495,5.794228,1,0,18.434185,7.342376,5.490384,0,-9.350244,14.575740,7.382626,0,0,0,0,0,1,0,-8.706496,19.154831,7.422789,-9.197667,16.296780,6.951761,129.608582,0,57.707939,77.374504,97.355278,8.888384,19.044304,8.809848,15.129676,8.974558,14.498364,9.761720,14.131496,9.558291,15.718512,10.952256,15.588682,11.167595,16.546051,-0.01785,-0.01286,-0.02098,0.00200,0.00991,-0.01172,0.00593,0.00228,1.05681,0.10873,0,3.27748
0.354,0,7.680448,0.930801,5.129010,6.697694,17.342543,6.099102,0,-7.945564,5.796602,1,0,18.426443,7.346570,5.494153,0,-9.401317,14.566583,7.385073,0,0,0,0,0,1,0,-9.071545,19.145277,7.423954,-9.229854,16.287605,6.957628,129.592087,0,57.882183,77.428436,97.359543,8.881825,19.004347,8.811202,15.117753,8.978581,14.483566,9.762181,14.121263,9.558636,15.708261,10.952734,15.579848,11.167030,16.536818,-0.01824,-0.01415,-0.02208,0.00410,0.00954,-0.01394,0.00445,0.00251,1.07562,0.11214,0,3.27722
0.355,0,7.684807,0.910833,5.145354,6.702782,17.333174,6.102594,0,-8.037206,5.798666,1,0,18.418478,7.347012,5.494321,0,-9.463112,14.557049,7.387045,0,0,0,0,0,1,0,-9.309606,19.135174,7.427676,-9.272282,16.278275,6.963458,129.387756,0,58.406296,77.499138,97.581383,8.880157,18.977924,8.812287,15.099979,8.983861,14.461717,9.761102,14.109689,9.559309,15.696909,10.953424,15.568676,11.171030,16.523701,-0.01790,-0.01205,-0.02003,0.00246,0.00950,-0.01220,0.00667,0.00206,1.09210,0.11317,0,3.27677
0.356,0,7.689167,0.890866,5.161698,6.707869,17.323805,6.106086,0,-8.128848,5.800530,1,0,18.410515,7.347454,5.494490,0,-9.524907,14.547516,7.389085,0,0,0,0,0,1,0,-9.547667,19.125072,7.431398,-9.314711,16.268942,6.969357,129.183411,0,58.930405,77.569847,97.803215,8.878487,18.951502,8.813372,15.082205,8.989141,14.439866,9.760022,14.098115,9.559982,15.685556,10.954114,15.557505,11.175029,16.510584,-0.01926,-0.01248,-0.02036,0.00317,0.01002,-0.01312,0.00500,0.00216,1.10832,0.11287,0,3.27666
0.357,0,7.693528,0.870898,5.178042,6.712956,17.314436,6.109579,0,-8.220490,5.802232,1,0,18.402550,7.347896,5.494658,0,-9.586702,14.537982,7.391179,0,0,0,0,0,1,0,-9.785728,19.114969,7.435120,-9.357139,16.259611,6.975313,128.979065,0,59.454517,77.640549,98.025055,8.876818,18.925079,8.814457,15.064431,8.994420,14.418016,9.758942,14.086540,9.560656,15.674204,10.954803,15.546332,11.179029,16.497467,-0.01720,-0.01354,-0.02156,0.00349,0.00784,-0.01305,0.00619,0.00307,1.12448,0.11045,0,3.27697
0.358,0,7.695811,0.856819,5.195693,6.718100,17.306269,6.112415,0,-8.319371,5.803941,1,0,18.394505,7.349040,5.495519,0,-9.646307,14.528375,7.394281,0,0,0,0,0,1,0,-9.998016,19.104822,7.438996,-9.399223,16.250267,6.981442,128.943558,0,59.848499,77.680046,98.174271,8.875052,18.900457,8.815940,15.046873,8.999927,14.398915,9.758041,14.075740,9.561303,15.663597,10.955413,15.535328,11.182254,16.485212,-0.01708,-0.01400,-0.02143,0.00171,0.00671,-0.01336,0.00678,0.00302,1.15109,0.10809,0,3.27709
0.359,0,7.691297,0.862014,5.217626,6.723426,17.302042,6.113101,0,-8.441949,5.805655,1,0,18.386190,7.352480,5.498646,0,-9.698739,14.518524,7.398202,0,0,0,0,0,1,0,-10.125937,19.094528,7.443376,-9.440182,16.240883,6.987710,129.460739,0,59.816502,77.617393,98.085762,8.872972,18.881735,8.818726,15.030020,9.006179,14.388812,9.757729,14.067469,9.561868,15.655434,10.955760,15.524871,11.182947,16.475777,-0.01824,-0.01419,-0.02029,0.00262,0.00860,-0.01229,0.00498,0.00222,1.17441,0.10961,0,3.27702
0.360,0,7.686782,0.867209,5.239557,6.728752,17.297813,6.113787,0,-8.564526,5.807528,1,0,18.377874,7.355921,5.501772,0,-9.751172,14.508673,7.402148,0,0,0,0,0,1,0,-10.253859,19.084236,7.447755,-9.481140,16.231499,6.994123,129.977905,0,59.784500,77.554741,97.997246,8.870892,18.863010,8.821512,15.013166,9.012431,14.378709,9.757416,14.059197,9.562432,15.647271,10.956106,15.514414,11.183640,16.466343,-0.01750,-0.01391,-0.02088,0.00441,0.00860,-0.01244,0.00519,0.00290,1.19064,0.11324,0,3.27712
0.361,0,7.682267,0.872405,5.261489,6.734079,17.293585,6.114473,0,-8.687102,5.809529,1,0,18.369560,7.359362,5.504899,0,-9.803604,14.498822,7.406116,0,0,0,0,0,1,0,-10.381780,19.073942,7.452135,-9.522099,16.222116,7.000651,130.495087,0,59.752502,77.492088,97.908737,8.868812,18.844288,8.824299,14.996314,9.018683,14.368606,9.757103,14.050926,9.562997,15.639108,10.956453,15.503956,11.184333,16.456909,-0.01740,-0.01155,-0.01877,0.00048,0.01020,-0.01189,0.00502,0.00187,1.20332,0.11511,0,3.27742
0.362,0,7.678929,0.877368,5.284936,6.739388,17.288431,6.115171,0,-8.812153,5.811768,1,0,18.361074,7.362303,5.508244,0,-9.855190,14.488939,7.408714,0,0,0,0,0,1,0,-10.495594,19.063551,7.455641,-9.564380,16.212685,7.007248,130.965408,0,59.818726,77.544411,97.742844,8.866278,18.826151,8.825985,14.981554,9.023086,14.358427,9.753312,14.042314,9.564749,15.631042,10.957839,15.492313,11.185733,16.446724,-0.01753,-0.01376,-0.02066,0.00474,0.00784,-0.01324,0.00687,0.00318,1.22109,0.11126,0,3.27783
0.363,0,7.679441,0.881570,5.313343,6.744643,17.280249,6.115911,0,-8.945299,5.814198,1,0,18.352032,7.363606,5.512304,0,-9.904006,14.478952,7.410202,0,0,0,0,0,1,0,-10.563225,19.052845,7.456290,-9.610991,16.203094,7.013900,131.282394,0,60.206482,77.973145,97.323662,8.862261,18.809929,8.824070,14.973645,9.021431,14.348000,9.738134,14.032583,9.570389,15.623296,10.962627,15.476789,11.189452,16.434086,-0.01666,-0.01346,-0.02121,0.00247,0.00824,-0.01290,0.00498,0.00148,1.23439,0.10947,0,3.27837
0.364,0,7.679954,0.885773,5.341750,6.749898,17.272064,6.116651,0,-9.078446,5.816611,1,0,18.342987,7.364909,5.516363,0,-9.952823,14.468966,7.411224,0,0,0,0,0,1,0,-10.630857,19.042137,7.456940,-9.657601,16.193506,7.020588,131.599380,0,60.594238,78.401871,96.904480,8.858244,18.793705,8.822155,14.965737,9.019777,14.337572,9.722957,14.022852,9.576030,15.615550,10.967416,15.461265,11.193171,16.421446,-0.01719,-0.01343,-0.01992,0.00323,0.00811,-0.01348,0.00544,0.00325,1.24821,0.11154,0,3.27837
0.365,0,7.680466,0.889976,5.370156,6.755153,17.263882,6.117391,0,-9.211593,5.819008,1,0,18.333942,7.366212,5.520423,0,-10.001638,14.458979,7.411870,0,0,0,0,0,1,0,-10.698488,19.031431,7.457589,-9.704212,16.183918,7.027305,131.916367,0,60.981995,78.830597,96.485298,8.854227,18.777483,8.820240,14.957829,9.018123,14.327145,9.707779,14.013122,9.581670,15.607804,10.972204,15.445740,11.196890,16.408806,-0.01830,-0.01358,-0.02116,0.00156,0.00919,-0.01229,0.00570,0.00280,1.26015,0.11349,0,3.27776
0.366,0,7.680995,0.892209,5.398586,6.760443,17.256210,6.118176,0,-9.343246,5.821064,1,0,18.324677,7.367918,5.524014,0,-10.046711,14.448928,7.413511,0,0,0,0,0,1,0,-10.758411,19.020590,7.458553,-9.750374,16.174198,7.034050,132.291611,0,61.228817,79.147926,96.155731,8.851572,18.763088,8.819025,14.949613,9.017636,14.317318,9.695580,14.003324,9.586260,15.599580,10.976014,15.430558,11.200415,16.395632,-0.01841,-0.01225,-0.02145,0.00501,0.00977,-0.01406,0.00485,0.00270,1.28743,0.11505,0,3.27744
0.367,0,7.681581,0.887994,5.427089,6.765848,17.250217,6.119113,0,-9.470004,5.822842,1,0,18.314684,7.370940,5.526075,0,-10.079528,14.438671,7.415960,0,0,0,0,0,1,0,-10.793101,19.009310,7.460549,-9.795068,16.164051,7.040819,132.857574,0,61.014282,79.100586,96.119499,8.853378,18.754681,8.820103,14.940387,9.020974,14.309456,9.693137,13.993303,9.587409,15.589792,10.976620,15.416498,11.203303,16.380711,-0.01946,-0.01266,-0.01920,0.00365,0.00852,-0.01239,0.00524,0.00245,1.30152,0.11499,0,3.27744
0.368,0,7.682166,0.883779,5.455593,6.771254,17.244225,6.120049,0,-9.596764,5.824380,1,0,18.304693,7.373962,5.528135,0,-10.112346,14.428413,7.418496,0,0,0,0,0,1,0,-10.827791,18.998030,7.462544,-9.839761,16.153902,7.047655,133.423523,0,60.799747,79.053253,96.083275,8.855185,18.746273,8.821180,14.931161,9.024313,14.301594,9.690693,13.983284,9.588557,15.580005,10.977225,15.402438,11.206192,16.365789,-0.01850,-0.01268,-0.02184,0.00397,0.00864,-0.01198,0.00488,0.00266,1.31439,0.11189,0,3.27744
0.369,0,7.682751,0.879564,5.484096,6.776659,17.238232,6.120986,0,-9.723523,5.825724,1,0,18.294701,7.376984,5.530195,0,-10.145163,14.418157,7.421103,0,0,0,0,0,1,0,-10.862481,18.986750,7.464540,-9.884455,16.143755,7.054545,133.989487,0,60.585209,79.005913,96.047043,8.856991,18.737865,8.822258,14.921934,9.027651,14.293732,9.688250,13.973265,9.589706,15.570217,10.977831,15.388378,11.209082,16.350868,-0.01902,-0.01358,-0.02205,0.00504,0.00749,-0.01372,0.00479,0.00205,1.32125,0.10845,0,3.27744
0.370,0,7.683050,0.878643,5.512616,6.782113,17.231405,6.121845,0,-9.848634,5.827081,1,0,18.284775,7.379301,5.532355,0,-10.176076,14.407962,7.422289,0,0,0,0,0,1,0,-10.891117,18.975628,7.465711,-9.929247,16.133724,7.061536,134.345856,0,60.473145,78.998749,96.001320,8.858052,18.727213,8.823166,14.914141,9.029387,14.285482,9.684732,13.963283,9.591367,15.560527,10.978877,15.374016,11.212554,16.335720,-0.01785,-0.01311,-0.01967,0.00321,0.00954,-0.01122,0.00457,0.00207,1.33542,0.11234,0,3.27744
0.371,0,7.682410,0.888505,5.541192,6.787724,17.221848,6.122452,0,-9.968350,5.828449,1,0,18.275064,7.379309,5.534841,0,-10.200757,14.397975,7.422323,0,0,0,0,0,1,0,-10.899939,18.965025,7.464178,-9.974362,16.124086,7.068611,134.016190,0,60.696518,79.123093,95.924484,8.856673,18.709211,8.823519,14.911033,9.025880,14.275968,9.677700,13.953424,9.594703,15.551156,10.981361,15.358662,11.217939,16.319822,-0.01732,-0.01223,-0.02192,0.00228,0.00911,-0.01240,0.00550,0.00318,1.34462,0.11680,0,3.27744
0.372,0,7.681771,0.898367,5.569767,6.793335,17.212292,6.123058,0,-10.088066,5.829965,1,0,18.265356,7.379317,5.537326,0,-10.225438,14.387987,7.421657,0,0,0,0,0,1,0,-10.908760,18.954422,7.462646,-10.019478,16.114447,7.075676,133.686508,0,60.919891,79.247444,95.847656,8.855294,18.691210,8.823871,14.907926,9.022372,14.266453,9.670669,13.943567,9.598038,15.541785,10.983846,15.343307,11.223324,16.303925,-0.02298,-0.01261,-0.02046,0.00352,0.01019,-0.01270,0.00565,0.00252,1.35375,0.11557,0,3.27754
0.373,0,7.681131,0.908229,5.598342,6.798946,17.202736,6.123665,0,-10.207782,5.831600,1,0,18.255646,7.379324,5.539811,0,-10.250120,14.378000,7.420424,0,0,0,0,0,1,0,-10.917582,18.943819,7.461113,-10.064594,16.104809,7.082735,133.356827,0,61.143265,79.371788,95.770828,8.853915,18.673208,8.824224,14.904818,9.018865,14.256938,9.663636,13.933709,9.601373,15.532414,10.986330,15.327953,11.228709,16.288027,-0.01850,-0.01056,-0.02125,0.00350,0.00805,-0.01075,0.00500,0.00376,1.37062,0.11289,0,3.27777
0.374,0,7.681249,0.916147,5.623023,6.804592,17.192915,6.125039,0,-10.328018,5.833449,1,0,18.245718,7.379279,5.541838,0,-10.274564,14.367887,7.419884,0,0,0,0,0,1,0,-10.922494,18.933088,7.460349,-10.109976,16.095016,7.089618,132.904419,0,61.458870,79.486397,95.770515,8.851659,18.655733,8.824530,14.900876,9.016088,14.244411,9.657351,13.922821,9.603982,15.521927,10.988233,15.312527,11.233860,16.271145,-0.02231,-0.01373,-0.02278,0.00322,0.00881,-0.01321,0.00481,0.00262,1.38430,0.11109,0,3.27779
0.375,0,7.683846,0.917700,5.634951,6.810352,17.182224,6.128922,0,-10.449960,5.835472,1,0,18.235077,7.379057,5.542360,0,-10.298232,14.357361,7.419905,0,0,0,0,0,1,0,-10.914606,18.921942,7.462101,-10.156229,16.084724,7.096360,132.050262,0,62.076397,79.569092,96.020676,8.846532,18.639975,8.824686,14.894202,9.015706,14.222031,9.653512,13.908563,9.604216,15.507786,10.988232,15.296859,11.238247,16.251040,-0.03663,-0.01569,-0.01923,0.00349,0.00903,-0.01172,0.00604,0.00301,1.39313,0.11246,0,3.27756
0.376,0,7.686442,0.919254,5.646879,6.816112,17.171535,6.132804,0,-10.571900,5.837647,1,0,18.224434,7.378836,5.542883,0,-10.321900,14.346835,7.420562,0,0,0,0,0,1,0,-10.906718,18.910793,7.463853,-10.202482,16.074432,7.102788,131.196106,0,62.693928,79.651794,96.270836,8.841406,18.624218,8.824842,14.887528,9.015324,14.199650,9.649673,13.894304,9.604449,15.493645,10.988232,15.281191,11.242633,16.230936,-0.01127,-0.01347,-0.02198,0.00241,0.00853,-0.01224,0.00590,0.00327,1.40037,0.11440,0,3.27751
0.377,0,7.689039,0.920807,5.658808,6.821871,17.160847,6.136687,0,-10.693842,5.839947,1,0,18.213793,7.378614,5.543406,0,-10.345569,14.336309,7.421736,0,0,0,0,0,1,0,-10.898830,18.899647,7.465605,-10.248735,16.064140,7.108962,130.341949,0,63.311455,79.734497,96.520996,8.836279,18.608459,8.824999,14.880855,9.014941,14.177269,9.645833,13.880046,9.604683,15.479504,10.988231,15.265523,11.247020,16.210833,-0.02189,-0.01401,-0.02112,0.00321,0.00811,-0.01164,0.00560,0.00290,1.40945,0.11591,0,3.27766
0.378,0,7.691230,0.922395,5.664702,6.827609,17.149675,6.140039,0,-10.811171,5.842339,1,0,18.203054,7.378616,5.544781,0,-10.365390,14.325806,7.423030,0,0,0,0,0,1,0,-10.885968,18.888529,7.467630,-10.289879,16.053797,7.114714,129.920074,0,63.727566,79.854172,96.632858,8.832762,18.592014,8.825836,14.870684,9.016021,14.157038,9.641938,13.865323,9.606247,15.464897,10.989511,15.249085,11.250985,16.191944,-0.01992,-0.01329,-0.02108,0.00320,0.00767,-0.01226,0.00493,0.00283,1.41641,0.11509,0,3.27753
