"Time","v3 L COP","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","v2 R COP","49 RDS cle","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","35 HRx (cm)","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
0.202,0.000000,0,0,0,7.353740,1.293287,-6.190758,15.057501,4.317592,64.701683,0.000000,0,15.910623,5.857063,4.299802,6.312574,13.127636,0,0,-4.024570,17.082556,6.382437,58.050533,12.205117,137.121292,0,74.699211,103.550949,78.788513,8.398826,15.562746,8.191377,13.566035,8.262113,12.887321,9.064055,12.187643,9.847935,13.804070,11.312944,13.484050,11.332686,14.504076,0,0.00162,0.00108,0.00142,0.00311,0.00235,0.00120,0.00128,0.00105,5.205330,4.870618,1.48114,0.10765,3.27693,13.566035
0.203,0.000000,0,0,0,7.354408,1.291914,-6.147251,15.102040,4.318966,65.706581,0.000000,0,15.974676,5.854843,4.297372,4.927829,13.134439,0,0,-4.729961,17.078705,6.379354,59.181423,12.261711,136.395157,0,73.471268,102.312263,79.345284,8.390644,15.691000,8.192697,13.560118,8.265147,12.873174,9.098867,12.164406,9.826433,13.810472,11.296106,13.510562,11.311801,14.533667,0,0.00158,0.00109,0.00148,0.00300,0.00230,0.00123,0.00119,0.00103,5.198388,4.866498,1.47698,0.10806,3.27673,13.560118
0.204,0.000000,0,0,0,7.354369,1.283814,-6.079680,15.141644,4.319678,66.578369,0.000000,0,16.042545,5.858236,4.299076,3.700161,13.136228,0,0,-5.252435,17.072182,6.386492,60.233746,12.323650,135.939484,0,73.476242,102.031319,79.792465,8.378058,16.261955,8.190784,13.547041,8.265131,12.867753,9.105071,12.170582,9.812932,13.825263,11.284633,13.535739,11.301125,14.560260,0,0.00159,0.00120,0.00158,0.00297,0.00230,0.00129,0.00120,0.00106,5.191504,4.862988,1.47846,0.10968,3.27711,13.547041
0.205,0.000000,0,0,0,7.354276,1.275208,-6.010298,15.180875,4.320339,67.440140,0.000000,0,16.110701,5.862053,4.301090,2.484315,13.137638,0,0,-5.761141,17.065456,6.394400,61.280155,12.385991,135.504181,0,73.574005,101.822472,80.231400,8.365142,16.866234,8.188628,13.533424,8.264884,12.862988,9.109121,12.178971,9.800033,13.840686,11.273562,13.560816,11.291216,14.586628,0,0.00162,0.00128,0.00163,0.00292,0.00222,0.00131,0.00126,0.00110,5.184625,4.859621,1.47792,0.11067,3.27752,13.533424
0.206,0.000000,0,0,0,7.354183,1.266602,-5.940916,15.220106,4.321001,68.301903,0.000000,0,16.178856,5.865870,4.303104,1.268470,13.139050,0,0,-6.269846,17.058731,6.402308,62.326565,12.448333,135.068863,0,73.671776,101.613617,80.670334,8.352225,17.470510,8.186473,13.519808,8.264638,12.858224,9.113172,12.187362,9.787134,13.856110,11.262492,13.585893,11.281307,14.612996,0,0.00163,0.00142,0.00165,0.00304,0.00217,0.00135,0.00129,0.00101,5.177745,4.856689,1.47911,0.10931,3.27805,13.519808
0.207,0.000000,0,0,0,7.354090,1.257996,-5.871533,15.259337,4.321662,69.163673,0.000000,0,16.247011,5.869686,4.305118,0.052625,13.140460,0,0,-6.778553,17.052006,6.410215,63.372974,12.510674,134.633560,0,73.769547,101.404762,81.109268,8.339309,18.074789,8.184317,13.506191,8.264391,12.853460,9.117222,12.195751,9.774235,13.871532,11.251422,13.610969,11.271399,14.639364,0,0.00164,0.00143,0.00171,0.00316,0.00219,0.00140,0.00130,0.00103,5.170866,4.853837,1.47950,0.10707,3.27848,13.506191
0.208,0.000000,0,0,0,7.353492,1.265036,-5.789164,15.278699,4.330097,69.874077,0.000000,0,16.318184,5.871196,4.304686,-0.911613,13.137467,0,0,-7.097430,17.043489,6.421528,64.255150,12.576599,134.877487,0,73.280052,101.445190,81.430939,8.336397,18.105911,8.182896,13.494052,8.263002,12.863602,9.121187,12.202528,9.762872,13.884042,11.242336,13.637998,11.258012,14.667496,0,0.00163,0.00143,0.00172,0.00337,0.00225,0.00145,0.00134,0.00104,5.164061,4.851225,1.47799,0.10567,3.27833,13.494052
0.209,0.000000,0,0,0,7.352857,1.273254,-5.705816,15.296565,4.339118,70.573090,0.000000,0,16.389584,5.872533,4.304069,-1.856913,13.134144,0,0,-7.402020,17.034838,6.433097,65.124962,12.642795,135.172531,0,72.746361,101.504387,81.743782,8.334239,18.093895,8.181530,13.482023,8.261527,12.874865,9.125146,12.209183,9.751625,13.896332,11.233400,13.665173,11.244364,14.695760,0,0.00165,0.00142,0.00178,0.00381,0.00230,0.00147,0.00136,0.00105,5.157261,4.848729,1.47760,0.10497,3.27813,13.482023
0.210,0.000000,0,0,0,7.352221,1.281471,-5.622469,15.314430,4.348138,71.272095,0.000000,0,16.460983,5.873870,4.303452,-2.802213,13.130819,0,0,-7.706609,17.026186,6.444665,65.994774,12.708990,135.467575,0,72.212662,101.563576,82.056625,8.332081,18.081877,8.180164,13.469995,8.260053,12.886127,9.129106,12.215837,9.740377,13.908622,11.224464,13.692348,11.230715,14.724025,0,0.00165,0.00142,0.00177,0.00389,0.00234,0.00164,0.00141,0.00107,5.150462,4.846586,1.47944,0.10480,3.27767,13.469995
0.211,0.000000,0,0,0,7.351585,1.289688,-5.539122,15.332296,4.357159,71.971107,0.000000,0,16.532383,5.875207,4.302835,-3.747513,13.127495,0,0,-8.011199,17.017536,6.456234,66.864578,12.775186,135.762619,0,71.678970,101.622772,82.369469,8.329922,18.069859,8.178798,13.457967,8.258577,12.897390,9.133064,12.222492,9.729131,13.920912,11.215528,13.719522,11.217067,14.752289,0,0.00158,0.00146,0.00176,0.00392,0.00235,0.00188,0.00156,0.00111,5.143662,4.844633,1.47799,0.10662,3.27731,13.457967
0.212,0.000000,0,0,0,7.353670,1.286676,-5.439930,15.372086,4.351622,72.436440,0.000000,0,16.606327,5.871047,4.300654,-4.399590,13.121169,0,0,-8.143496,17.008560,6.473944,67.449203,12.844477,134.273041,0,71.330986,101.247871,83.347237,8.324523,17.855074,8.186951,13.449341,8.257626,12.896070,9.147153,12.225490,9.713861,13.933103,11.202083,13.747435,11.210402,14.781949,0,0.00157,0.00151,0.00176,0.00376,0.00235,0.00193,0.00176,0.00114,5.137481,4.843259,1.47878,0.10910,3.27746,13.449341
0.213,0.000000,0,0,0,7.355959,1.282817,-5.339546,15.413525,4.344989,72.884178,0.000000,0,16.680462,5.866474,4.298356,-5.029596,13.114618,0,0,-8.262824,16.999561,6.492115,68.012360,12.914001,132.649139,0,70.996986,100.840294,84.375061,8.318881,17.625029,8.195820,13.440970,8.256713,12.893804,9.162004,12.228212,9.698287,13.945287,11.188297,13.775403,11.204264,14.811714,0,0.00160,0.00153,0.00184,0.00374,0.00212,0.00196,0.00183,0.00116,5.131347,4.842132,1.48043,0.10895,3.27759,13.440970
0.214,0.000000,0,0,0,7.358248,1.278959,-5.239162,15.454964,4.338356,73.331924,0.000000,0,16.754599,5.861901,4.296058,-5.659602,13.108067,0,0,-8.382153,16.990562,6.510286,68.575508,12.983524,131.025223,0,70.662987,100.432716,85.402878,8.313238,17.394981,8.204688,13.432600,8.255799,12.891537,9.176855,12.230935,9.682714,13.957470,11.174513,13.803370,11.198125,14.841479,0,0.00162,0.00151,0.00184,0.00356,0.00188,0.00206,0.00188,0.00119,5.125212,4.841756,1.47973,0.10787,3.27759,13.432600
0.215,0.000000,0,0,0,7.360538,1.275101,-5.138778,15.496403,4.331724,73.779671,0.000000,0,16.828733,5.857327,4.293759,-6.289608,13.101516,0,0,-8.501481,16.981562,6.528458,69.138664,13.053048,129.401321,0,70.328979,100.025139,86.430702,8.307595,17.164936,8.213557,13.424230,8.254887,12.889270,9.191707,12.233658,9.667141,13.969654,11.160728,13.831338,11.191987,14.871244,0,0.00164,0.00150,0.00182,0.00312,0.00182,0.00206,0.00184,0.00114,5.119078,4.841664,1.47642,0.10760,3.27761,13.424230
0.216,0.000000,0,0,0,7.359837,1.267227,-5.017584,15.533102,4.321396,73.907501,0.000000,0,16.904207,5.856130,4.293421,-6.639178,13.093237,0,0,-8.458513,16.972643,6.538043,69.294937,13.124290,128.912750,0,70.466980,99.732086,87.142670,8.312022,17.267017,8.213725,13.416319,8.259746,12.876566,9.206242,12.236696,9.657540,13.978717,11.152142,13.853424,11.187320,14.894561,0,0.00164,0.00164,0.00182,0.00305,0.00177,0.00209,0.00186,0.00114,5.113834,4.842440,1.47809,0.10683,3.27776,13.416319
0.217,0.000000,0,0,0,7.358910,1.259050,-4.894823,15.569445,4.310790,74.011253,0.000000,0,16.979780,5.855186,4.293230,-6.967639,13.084827,0,0,-8.403330,16.963732,6.546983,69.420586,13.195660,128.509659,0,70.640511,99.447662,87.830864,8.317207,17.394098,8.213238,13.408442,8.265039,12.863076,9.220753,12.239758,9.648390,13.987545,11.143947,13.875068,11.182764,14.917393,0,0.00166,0.00177,0.00180,0.00296,0.00176,0.00207,0.00185,0.00118,5.108657,4.843470,1.47787,0.10452,3.27786,13.408442
0.218,0.000000,0,0,0,7.357984,1.250874,-4.772062,15.605787,4.300184,74.115005,0.000000,0,17.055355,5.854242,4.293038,-7.296100,13.076419,0,0,-8.348145,16.954819,6.555923,69.546227,13.267030,128.106552,0,70.814034,99.163239,88.519058,8.322392,17.521177,8.212750,13.400566,8.270333,12.849586,9.235264,12.242821,9.639238,13.996373,11.135752,13.896711,11.178208,14.940224,0,0.00163,0.00178,0.00177,0.00305,0.00173,0.00207,0.00187,0.00120,5.103480,4.845277,1.47823,0.10298,3.27763,13.400566
