"Time","54 lHL swoff","53 rHL swoff","52 LDS cle","51 RDS cle","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","36 HRy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","35a HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v3 xCoM","v2 L COP","v1 R COP","42a CoMy (cm)","33a HLx (cm)"
0.981,0,0,0,0,0,1,0,0,0,1,7.495931,0.957754,17.311028,3.742188,3.736893,19.164871,6.201654,15.513169,-8.389277,17.644564,6.509970,16.018961,4.919590,166.239319,0,49.610130,82.803276,68.967621,8.609912,20.287123,8.551200,16.279818,8.581535,15.843264,8.802741,15.151445,9.753241,16.680000,10.995419,15.671543,11.319660,16.667156,0,0.00158,0.00068,0.00061,0.00234,0.00077,0.00070,0.00119,0.00160,-1.47863,0.10280,3.20831,5.181191,0.000000,0.000000,4.907855,24.954967
0.982,0,0,0,1,0,0,0,0,0,0,7.495706,0.945122,17.320105,3.744193,3.734888,19.165516,6.198320,15.504776,-8.351141,17.653328,6.511434,16.043909,4.909725,165.982651,0,49.708534,82.719765,69.036636,8.607913,20.283766,8.552485,16.276314,8.582589,15.840466,8.805604,15.152676,9.752516,16.683460,10.995590,15.676107,11.320261,16.671968,0,0.00165,0.00070,0.00062,0.00242,0.00078,0.00070,0.00152,0.00158,-1.47405,0.10282,3.20857,5.170868,0.000000,1.435946,4.898324,25.027924
0.983,0,0,0,1,0,0,0,0,0,0,7.495481,0.932491,17.329182,3.746197,3.732883,19.166161,6.194985,15.496383,-8.313004,17.662090,6.512897,16.068857,4.899858,165.725983,0,49.806942,82.636253,69.105652,8.605914,20.280409,8.553769,16.272812,8.583643,15.837669,8.808467,15.153906,9.751792,16.686920,10.995763,15.680672,11.320861,16.676781,0,0.00168,0.00071,0.00060,0.00251,0.00077,0.00072,0.00193,0.00156,-1.46590,0.10184,3.20918,5.160577,0.000000,3.305667,4.888793,25.100880
0.984,0,0,0,1,0,0,0,0,0,0,7.492969,0.928576,17.332771,3.744986,3.732792,19.163073,6.191700,15.488190,-8.271449,17.673208,6.509067,16.094187,4.890242,165.415085,0,49.778893,82.534988,69.262352,8.605581,20.273277,8.556138,16.271025,8.585311,15.835925,8.813680,15.150363,9.750348,16.687395,10.996871,15.684335,11.322165,16.680428,0,0.00173,0.00071,0.00061,0.00257,0.00078,0.00073,0.00212,0.00158,-1.45978,0.10092,3.20943,5.150349,0.000000,3.738906,4.878400,25.128010
0.985,0,0,0,1,0,0,0,0,0,0,7.490309,0.925218,17.336010,3.743569,3.732823,19.159746,6.188417,15.480009,-8.229676,17.684475,6.504899,16.119541,4.880641,165.100723,0,49.742767,82.432587,69.424652,8.605354,20.265905,8.558577,16.269346,8.587018,15.834249,8.819043,15.146517,9.748859,16.687681,10.998039,15.687941,11.323516,16.684002,0,0.00168,0.00073,0.00060,0.00252,0.00077,0.00073,0.00211,0.00162,-1.45474,0.10114,3.20951,5.140139,0.000000,3.738207,4.867951,25.152214
0.986,0,0,0,1,0,0,0,0,0,0,7.487650,0.921859,17.339249,3.742152,3.732854,19.156420,6.185134,15.471828,-8.187902,17.695742,6.500731,16.144896,4.871040,164.786346,0,49.706646,82.330193,69.586945,8.605128,20.258533,8.561014,16.267668,8.588725,15.832572,8.824406,15.142670,9.747370,16.687965,10.999207,15.691545,11.324865,16.687574,0,0.00165,0.00070,0.00061,0.00255,0.00076,0.00071,0.00202,0.00162,-1.44967,0.10027,3.20891,5.130024,0.000000,3.737517,4.857503,25.176418
0.987,0,0,0,1,0,0,0,0,0,0,7.484991,0.918501,17.342487,3.740735,3.732885,19.153095,6.181851,15.463648,-8.146130,17.707008,6.496562,16.170248,4.861439,164.471985,0,49.670521,82.227791,69.749245,8.604901,20.251162,8.563453,16.265989,8.590433,15.830895,8.829769,15.138823,9.745881,16.688250,11.000375,15.695151,11.326215,16.691149,0,0.00166,0.00069,0.00059,0.00245,0.00074,0.00071,0.00197,0.00162,-1.44704,0.09808,3.20800,5.119938,0.000000,3.736828,4.847055,25.200624
0.988,0,0,0,1,0,0,0,0,0,0,7.485874,0.913626,17.351946,3.740643,3.733111,19.148195,6.178577,15.455541,-8.103175,17.720726,6.488936,16.196014,4.852003,164.267670,0,49.640320,82.250046,69.882797,8.603764,20.241858,8.565337,16.262493,8.591237,15.829379,8.831654,15.137158,9.744884,16.688282,11.001597,15.698009,11.327370,16.693512,0,0.00167,0.00068,0.00059,0.00239,0.00074,0.00071,0.00193,0.00162,-1.43694,0.09773,3.20827,5.109991,0.000000,3.736454,4.839513,25.141907
0.989,0,0,0,1,0,0,0,0,0,0,7.486983,0.908653,17.361799,3.740636,3.733350,19.143196,6.175304,15.447439,-8.060146,17.734604,6.481088,16.221806,4.842577,164.070358,0,49.610493,82.280258,70.014526,8.602569,20.232430,8.567187,16.258881,8.591984,15.827872,8.833317,15.135633,9.743920,16.688297,11.002824,15.700821,11.328512,16.695797,0,0.00163,0.00067,0.00061,0.00239,0.00074,0.00072,0.00192,0.00164,-1.42692,0.09686,3.20911,5.100086,0.000000,3.736174,4.832157,25.077896
0.990,0,0,0,1,0,0,0,0,0,0,7.488092,0.903681,17.371655,3.740628,3.733589,19.138197,6.172031,15.439338,-8.017117,17.748478,6.473241,16.247597,4.833152,163.873062,0,49.580669,82.310471,70.146248,8.601373,20.223001,8.569036,16.255268,8.592731,15.826366,8.834980,15.134109,9.742955,16.688314,11.004051,15.703631,11.329655,16.698084,0,0.00159,0.00068,0.00061,0.00235,0.00073,0.00071,0.00192,0.00166,-1.41599,0.09620,3.20923,5.090343,0.000000,3.736624,4.824800,25.013885
0.991,0,0,0,1,0,0,0,0,0,0,7.489202,0.898709,17.381508,3.740621,3.733828,19.133198,6.168757,15.431236,-7.974087,17.762356,6.465393,16.273390,4.823727,163.675766,0,49.550842,82.340675,70.277969,8.600177,20.213575,8.570887,16.251657,8.593477,15.824860,8.836643,15.132585,9.741991,16.688330,11.005278,15.706442,11.330797,16.700369,0,0.00155,0.00067,0.00062,0.00240,0.00074,0.00070,0.00185,0.00164,-1.40782,0.09617,3.20900,5.080649,0.000000,3.737294,4.817444,24.949875
0.992,0,0,0,1,0,0,0,0,0,0,7.495048,0.906985,17.383720,3.743353,3.734557,19.127058,6.165534,15.423368,-7.927952,17.778427,6.443499,16.298557,4.814901,163.247040,0,49.710503,82.001358,70.493668,8.596745,20.210579,8.572232,16.245983,8.597095,15.814165,8.849126,15.123523,9.739933,16.687359,11.006454,15.709688,11.332218,16.702877,0,0.00153,0.00066,0.00061,0.00246,0.00075,0.00070,0.00190,0.00153,-1.39910,0.09667,3.20887,5.071166,0.000000,3.738831,4.809044,24.783398
0.993,0,0,0,1,0,0,0,0,0,0,7.501196,0.916107,17.385447,3.746259,3.735318,19.120846,6.162313,15.415514,-7.881620,17.794641,6.420707,16.323687,4.806113,162.803543,0,49.882263,81.638458,70.714722,8.593168,20.207994,8.573545,16.240177,8.600894,15.802885,8.862299,15.113980,9.737806,16.686323,11.007629,15.712962,11.333657,16.705400,0,0.00151,0.00067,0.00061,0.00255,0.00075,0.00069,0.00220,0.00137,-1.39011,0.09806,3.20880,5.061745,0.000000,3.740630,4.800578,24.610380
0.994,0,0,0,1,0,0,0,0,0,0,7.507345,0.925228,17.387171,3.749166,3.736079,19.114634,6.159091,15.407660,-7.835287,17.810854,6.397916,16.348816,4.797325,162.360046,0,50.054016,81.275551,70.935776,8.589593,20.205410,8.574859,16.234371,8.604694,15.791604,8.875471,15.104438,9.735679,16.685287,11.008803,15.716235,11.335096,16.707922,0,0.00167,0.00067,0.00062,0.00284,0.00073,0.00069,0.00221,0.00119,-1.38055,0.09852,3.20893,5.052660,0.000000,3.742502,4.792112,24.437363
0.995,0,0,0,1,0,0,0,0,0,0,7.513494,0.934350,17.388897,3.752073,3.736839,19.108421,6.155870,15.399806,-7.788955,17.827068,6.375124,16.373945,4.788538,161.916550,0,50.225777,80.912651,71.156837,8.586018,20.202824,8.576172,16.228567,8.608495,15.780324,8.888644,15.094894,9.733552,16.684254,11.009977,15.719509,11.336535,16.710445,0,0.00191,0.00068,0.00062,0.00301,0.00071,0.00066,0.00229,0.00111,-1.36994,0.09782,3.20915,5.043675,0.000000,3.744397,4.783646,24.264345
0.996,0,0,0,1,0,0,0,0,0,0,7.520164,0.940281,17.397888,3.753543,3.738071,19.101582,6.152706,15.392059,-7.738962,17.845633,6.339170,16.398142,4.780591,161.860245,0,50.297565,80.950974,71.214973,8.587533,20.200632,8.579439,16.227612,8.612895,15.778201,8.894324,15.095641,9.736294,16.686575,11.015138,15.725060,11.340031,16.715950,0,0.00198,0.00069,0.00065,0.00317,0.00070,0.00064,0.00233,0.00103,-1.35266,0.10030,3.20918,5.035111,0.000000,3.745789,4.776708,23.954605
0.997,0,0,0,1,0,0,0,0,0,0,7.526868,0.946009,17.407345,3.754922,3.739334,19.094700,6.149546,15.384319,-7.688735,17.864347,6.302375,16.422279,4.772699,161.828659,0,50.362980,81.014908,71.262711,8.589374,20.198465,8.582831,16.226967,8.617333,15.776662,8.899526,15.097043,9.739346,16.689110,11.020553,15.730755,11.343656,16.721645,0,0.00200,0.00069,0.00064,0.00321,0.00068,0.00066,0.00237,0.00102,-1.33866,0.10120,3.20910,5.026674,0.000000,3.747028,4.769866,23.636137
0.998,0,0,0,1,0,0,0,0,0,0,7.533572,0.951737,17.416800,3.756300,3.740597,19.087820,6.146385,15.376580,-7.638508,17.883062,6.265581,16.446417,4.764806,161.797073,0,50.428391,81.078842,71.310448,8.591213,20.196297,8.586224,16.226322,8.621772,15.775124,8.904727,15.098446,9.742398,16.691647,11.025968,15.736450,11.347281,16.727341,0,0.00205,0.00066,0.00065,0.00340,0.00069,0.00066,0.00239,0.00097,-1.32622,0.10132,3.20882,5.018571,0.000000,3.748410,4.763026,23.317671
0.999,0,0,0,1,0,0,0,0,0,0,7.540276,0.957465,17.426256,3.757678,3.741859,19.080938,6.143224,15.368840,-7.588281,17.901775,6.228786,16.470554,4.756914,161.765488,0,50.493801,81.142776,71.358185,8.593054,20.194130,8.589616,16.225676,8.626210,15.773585,8.909929,15.099849,9.745451,16.694181,11.031383,15.742146,11.350907,16.733036,0,0.00206,0.00067,0.00065,0.00339,0.00070,0.00068,0.00237,0.00093,-1.31447,0.10205,3.20844,5.010570,0.000000,3.749834,4.756185,22.999203
1.000,0,0,0,1,0,0,0,0,0,0,7.543764,0.957057,17.430632,3.759845,3.744588,19.074007,6.140176,15.361271,-7.538735,17.922562,6.207782,16.493303,4.749758,161.905685,0,50.465820,81.234894,71.670471,8.596412,20.185127,8.590515,16.210407,8.629296,15.763377,8.914515,15.092822,9.743453,16.690535,11.034744,15.745914,11.353963,16.736769,0,0.00211,0.00067,0.00067,0.00339,0.00077,0.00068,0.00242,0.00092,-1.30117,0.10214,3.20873,5.002818,0.000000,3.751970,4.748312,22.516068
1.001,0,0,0,1,0,0,0,0,0,0,7.547047,0.956257,17.434683,3.762063,3.747410,19.067070,6.137135,15.353714,-7.489234,17.943480,6.187786,16.515963,4.742650,162.056854,0,50.431873,81.328804,71.999657,8.599866,20.175690,8.591256,16.194206,8.632297,15.752616,8.919061,15.085258,9.741133,16.686495,11.037974,15.749561,11.356982,16.740376,0,0.00216,0.00068,0.00067,0.00339,0.00077,0.00068,0.00264,0.00087,-1.29027,0.10305,3.20934,4.995142,0.000000,3.754322,4.740372,22.022423
1.002,0,0,0,1,0,0,0,0,0,0,7.550330,0.955456,17.438734,3.764280,3.750232,19.060135,6.134093,15.346155,-7.439732,17.964397,6.167790,16.538624,4.735542,162.208023,0,50.397930,81.422714,72.328835,8.603320,20.166250,8.591997,16.178003,8.635297,15.741854,8.923608,15.077693,9.738813,16.682453,11.041205,15.753208,11.360002,16.743982,0,0.00219,0.00066,0.00064,0.00337,0.00075,0.00066,0.00269,0.00086,-1.26672,0.10303,3.20922,4.987733,0.000000,3.756991,4.732432,21.528776
1.003,0,0,0,1,0,0,0,0,0,0,7.553613,0.954656,17.442787,3.766497,3.753054,19.053198,6.131052,15.338598,-7.390231,17.985315,6.147794,16.561283,4.728433,162.359192,0,50.363987,81.516624,72.658012,8.606774,20.156813,8.592738,16.161802,8.638296,15.731092,8.928154,15.070128,9.736493,16.678411,11.044436,15.756855,11.363021,16.747591,0,0.00222,0.00066,0.00065,0.00326,0.00076,0.00065,0.00232,0.00085,-1.24745,0.10126,3.20877,4.980406,0.000000,3.759756,4.724493,21.035131
1.004,0,0,0,1,0,0,0,0,0,0,7.555428,0.961245,17.444975,3.768716,3.754681,19.046614,6.128076,15.331420,-7.348073,18.007984,6.130577,16.582375,4.722232,161.900421,0,50.496784,81.493248,72.902824,8.607332,20.150362,8.592699,16.156633,8.638708,15.721862,8.935749,15.059373,9.734808,16.672194,11.047597,15.757654,11.365029,16.748394,0,0.00221,0.00067,0.00064,0.00333,0.00075,0.00066,0.00226,0.00083,-1.23339,0.10149,3.20872,4.973403,0.000000,3.762239,4.714821,20.382093
1.005,0,0,0,1,0,0,0,0,0,0,7.557148,0.968306,17.447046,3.770936,3.756231,19.040051,6.125104,15.324266,-7.306385,18.030764,6.113536,16.603365,4.716089,161.402725,0,50.640221,81.462379,73.142250,8.607705,20.144104,8.592609,16.152170,8.638954,15.712729,8.943538,15.048413,9.733164,16.665834,11.050754,15.758271,11.366973,16.749020,0,0.00233,0.00067,0.00065,0.00345,0.00077,0.00064,0.00224,0.00082,-1.21860,0.10176,3.20887,4.966499,0.000000,3.764636,4.705039,19.718882
1.006,0,0,0,1,0,0,0,0,0,0,7.558869,0.975367,17.449116,3.773155,3.757782,19.033489,6.122132,15.317112,-7.264697,18.053543,6.096497,16.624355,4.709947,160.905029,0,50.783661,81.431511,73.381676,8.608078,20.137844,8.592520,16.147707,8.639201,15.703595,8.951327,15.037454,9.731520,16.659477,11.053910,15.758889,11.368917,16.749645,0,0.00231,0.00068,0.00065,0.00347,0.00074,0.00064,0.00226,0.00079,-1.20298,0.10047,3.20898,4.960038,0.000000,3.766089,4.695257,19.055672
1.007,0,0,0,1,0,0,0,0,0,0,7.560590,0.982428,17.451187,3.775374,3.759332,19.026926,6.119161,15.309958,-7.223008,18.076323,6.079456,16.645348,4.703804,160.407333,0,50.927101,81.400650,73.621101,8.608452,20.131586,8.592430,16.143242,8.639447,15.694462,8.959117,15.026495,9.729875,16.653118,11.057067,15.759506,11.370860,16.750271,0,0.00229,0.00068,0.00065,0.00351,0.00075,0.00066,0.00231,0.00077,-1.18998,0.10001,3.20905,4.953711,0.000000,3.767256,4.685475,18.392460
1.008,0,0,0,1,0,0,0,0,0,0,7.562943,0.987409,17.457092,3.775837,3.757636,19.020273,6.116266,15.302937,-7.192352,18.100840,6.064435,16.662903,4.698786,159.729935,0,51.085953,81.337334,73.865608,8.610996,20.127401,8.595513,16.136610,8.641540,15.684239,8.967685,15.018064,9.728432,16.649294,11.060047,15.762381,11.373003,16.753082,0,0.00235,0.00068,0.00065,0.00363,0.00079,0.00066,0.00267,0.00076,-1.17209,0.09995,3.20882,4.947910,0.000000,3.767148,4.677022,17.592764
1.009,0,0,0,1,0,0,0,0,0,0,7.565336,0.992257,17.463245,3.776187,3.755733,19.013613,6.113377,15.295923,-7.162401,18.125467,6.049543,16.680241,4.693840,159.041061,0,51.245785,81.271950,74.110443,8.613681,20.123348,8.598800,16.129839,8.643748,15.673948,8.976302,15.009793,9.727001,16.645630,11.063016,15.765399,11.375159,16.756035,0,0.00243,0.00068,0.00066,0.00374,0.00087,0.00065,0.00304,0.00074,-1.14822,0.09760,3.20844,4.942267,0.000000,3.766656,4.668653,16.784355
1.010,0,0,0,1,0,0,0,0,0,0,7.567729,0.997106,17.469395,3.776537,3.753830,19.006952,6.110487,15.288910,-7.132450,18.150095,6.034651,16.697577,4.688894,158.352188,0,51.405621,81.206558,74.355270,8.616364,20.119295,8.602086,16.123068,8.645958,15.663657,8.984920,15.001523,9.725571,16.641968,11.065985,15.768416,11.377316,16.758986,0,0.00259,0.00069,0.00065,0.00394,0.00089,0.00069,0.00315,0.00075,-1.12903,0.09737,3.20821,4.937090,0.000000,3.765628,4.660285,15.975948
1.011,0,0,0,1,0,0,0,0,0,0,7.570122,1.001954,17.475548,3.776887,3.751927,19.000294,6.107597,15.281896,-7.102499,18.174721,6.019759,16.714914,4.683948,157.663315,0,51.565453,81.141174,74.600105,8.619048,20.115242,8.605372,16.116297,8.648167,15.653365,8.993537,14.993253,9.724140,16.638304,11.068954,15.771435,11.379471,16.761936,0,0.00259,0.00070,0.00063,0.00385,0.00089,0.00069,0.00319,0.00075,-1.10663,0.10008,3.20806,4.932053,0.000000,3.764439,4.651916,15.167541
1.012,0,0,0,1,0,0,0,0,0,0,7.570243,1.000703,17.479973,3.773443,3.753696,18.993275,6.104757,15.274753,-7.081390,18.200510,6.005743,16.728207,4.679911,157.321899,0,51.536926,81.178375,74.838608,8.620006,20.106451,8.607555,16.115004,8.648864,15.647543,8.996136,14.987061,9.722587,16.633944,11.070128,15.771352,11.381637,16.761574,0,0.00256,0.00071,0.00065,0.00377,0.00087,0.00069,0.00316,0.00076,-1.09092,0.10082,3.20847,4.927416,0.000000,3.763432,4.645833,14.294448
1.013,0,0,0,1,0,0,0,0,0,0,7.570220,0.999062,17.484287,3.769757,3.755700,18.986233,6.101921,15.267600,-7.060846,18.226372,5.991782,16.741241,4.675931,157.002655,0,51.496376,81.222122,75.076714,8.620852,20.097355,8.609667,16.114061,8.649466,15.642006,8.998351,14.981001,9.721025,16.629539,11.071188,15.771070,11.383803,16.760998,0,0.00267,0.00071,0.00067,0.00375,0.00088,0.00070,0.00276,0.00074,-1.07167,0.10110,3.20916,4.922899,0.000000,3.762481,4.639897,13.417226
1.014,0,0,0,1,0,0,0,0,0,0,7.570197,0.997421,17.488604,3.766071,3.757704,18.979191,6.099084,15.260448,-7.040303,18.252234,5.977821,16.754278,4.671951,156.683426,0,51.455826,81.265877,75.314819,8.621699,20.088261,8.611779,16.113119,8.650066,15.636469,9.000566,14.974941,9.719464,16.625134,11.072248,15.770789,11.385970,16.760424,0,0.00257,0.00071,0.00066,0.00353,0.00087,0.00070,0.00270,0.00087,-1.05444,0.10103,3.20912,4.918791,0.000000,3.761735,4.633961,12.540005
1.015,0,0,0,1,0,0,0,0,0,0,7.570174,0.995780,17.492918,3.762385,3.759707,18.972149,6.096248,15.253297,-7.019759,18.278095,5.963861,16.767313,4.667972,156.364182,0,51.415276,81.309624,75.552917,8.622547,20.079165,8.613891,16.112177,8.650667,15.630932,9.002781,14.968882,9.717903,16.620729,11.073307,15.770509,11.388137,16.759848,0,0.00334,0.00072,0.00066,0.00335,0.00087,0.00072,0.00260,0.00107,-1.03389,0.10283,3.20874,4.914806,0.000000,3.761050,4.628024,11.662784
1.016,0,0,0,1,0,0,0,0,0,0,7.571592,0.995503,17.496063,3.761987,3.759249,18.965437,6.093474,15.246302,-7.006774,18.304728,5.964888,16.777231,4.664902,155.415894,0,51.559772,81.074852,75.865067,8.622604,20.065891,8.615078,16.105934,8.649553,15.622764,9.014853,14.955493,9.714948,16.613514,11.074478,15.770016,11.389637,16.758619,0,0.00502,0.00073,0.00067,0.00316,0.00087,0.00072,0.00262,0.00121,-0.99607,0.10413,3.20883,4.911255,0.000000,3.760499,4.624914,10.791856
1.017,0,0,0,1,0,0,0,0,0,0,7.573102,0.995313,17.499134,3.761799,3.758634,18.958748,6.090705,15.239317,-6.994273,18.331409,5.966872,16.786953,4.661890,154.427429,0,51.716080,80.822296,76.181938,8.622612,20.052349,8.616207,16.099354,8.648329,15.614427,9.027555,14.941636,9.711904,16.606121,11.075656,15.769510,11.391094,16.757347,0,0.00541,0.00073,0.00069,0.00314,0.00087,0.00073,0.00258,0.00122,-0.97844,0.10225,3.20913,4.907835,0.000000,3.759989,4.621984,9.921330
1.018,0,0,0,1,0,0,0,0,0,0,7.574612,0.995124,17.502205,3.761611,3.758019,18.952059,6.087936,15.232332,-6.981771,18.358089,5.968857,16.796673,4.658878,153.438980,0,51.872391,80.569748,76.498810,8.622620,20.038809,8.617335,16.092772,8.647105,15.606090,9.040257,14.927780,9.708859,16.598728,11.076834,15.769004,11.392551,16.756077,0,0.00686,0.00075,0.00069,0.00306,0.00084,0.00072,0.00299,0.00125,-0.95659,0.10230,3.20913,4.904882,0.000000,3.759680,4.619054,9.050804
1.019,0,0,0,1,0,0,0,0,0,0,7.576122,0.994934,17.505274,3.761422,3.757404,18.945370,6.085167,15.225347,-6.969268,18.384771,5.970841,16.806393,4.655867,152.450531,0,52.028698,80.317192,76.815681,8.622627,20.025269,8.618464,16.086191,8.645882,15.597753,9.052959,14.913923,9.705815,16.591335,11.078012,15.768498,11.394009,16.754807,0,0.00771,0.00074,0.00071,0.00310,0.00081,0.00071,0.00337,0.00127,-0.93759,0.10369,3.20897,4.902071,0.000000,3.759431,4.616124,8.180279
1.020,0,0,0,1,0,0,0,0,0,0,7.578806,0.998900,17.507595,3.762742,3.757360,18.938387,6.082458,15.218464,-6.957658,18.411074,5.983737,16.812832,4.653974,152.439880,0,51.859005,80.435349,77.069717,8.625443,20.015808,8.621533,16.084612,8.648128,15.591947,9.052698,14.909342,9.703806,16.587452,11.078540,15.768894,11.395286,16.753073,0,0.00921,0.00075,0.00071,0.00311,0.00075,0.00072,0.00340,0.00126,-0.91795,0.10215,3.20877,4.899766,0.000000,3.759564,4.615390,7.373373
1.021,0,0,0,1,0,0,0,0,0,0,7.581565,1.003132,17.509869,3.764157,3.757352,18.931385,6.079751,15.211587,-6.946105,18.437353,5.997330,16.819061,4.652153,152.491638,0,51.668503,80.577164,77.319733,8.628437,20.006609,8.624726,16.083353,8.650595,15.586303,9.051610,14.905353,9.701862,16.583796,11.079026,15.769346,11.396551,16.751308,0,0.00972,0.00075,0.00071,0.00308,0.00075,0.00072,0.00312,0.00129,-0.89767,0.10149,3.20854,4.897614,0.000000,3.759813,4.614797,6.570528
1.022,0,0,0,1,0,0,0,0,0,0,7.584324,1.007363,17.512140,3.765573,3.757344,18.924383,6.077046,15.204710,-6.934551,18.463633,6.010922,16.825291,4.650331,152.543396,0,51.478001,80.718979,77.569756,8.631432,19.997410,8.627918,16.082094,8.653062,15.580658,9.050522,14.901363,9.699919,16.580137,11.079514,15.769800,11.397817,16.749544,0,0.01074,0.00076,0.00081,0.00295,0.00075,0.00073,0.00286,0.00131,-0.86201,0.10198,3.20852,4.896016,0.000000,3.760901,4.614204,5.767684
1.023,0,0,0,1,0,0,0,0,0,0,7.587083,1.011595,17.514414,3.766988,3.757336,18.917381,6.074340,15.197833,-6.922998,18.489910,6.024515,16.831520,4.648510,152.595154,0,51.287498,80.860802,77.819778,8.634427,19.988211,8.631111,16.080835,8.655529,15.575014,9.049434,14.897374,9.697975,16.576479,11.080000,15.770252,11.399082,16.747780,0,0.01117,0.00075,0.00084,0.00302,0.00073,0.00074,0.00272,0.00132,-0.83576,0.10169,3.20859,4.894586,0.000000,3.762243,4.613611,4.964839
1.024,0,0,0,1,0,0,0,0,0,0,7.589745,1.014711,17.519316,3.768311,3.762031,18.910395,6.071620,15.190955,-6.917874,18.516047,6.043929,16.834650,4.648011,152.660675,0,50.971451,80.980934,78.256668,8.637766,19.979258,8.634570,16.074314,8.658913,15.565092,9.051661,14.886930,9.693621,16.568514,11.080386,15.770644,11.400535,16.746099,0,0.01388,0.00076,0.00085,0.00307,0.00075,0.00072,0.00266,0.00131,-0.81257,0.10108,3.20872,4.893743,0.000000,3.764700,4.614599,4.250369
1.025,0,0,0,1,0,0,0,0,0,0,7.592400,1.017756,17.524385,3.769628,3.767027,18.903408,6.068900,15.184078,-6.913160,18.542173,6.063715,16.837582,4.647596,152.727066,0,50.647388,81.099686,78.705482,8.641127,19.970320,8.638045,16.067457,8.662355,15.554897,9.054101,14.876073,9.689112,16.560276,11.080766,15.771032,11.401998,16.744423,0,0.01449,0.00074,0.00084,0.00307,0.00075,0.00071,0.00319,0.00127,-0.79012,0.09862,3.20887,4.893078,0.000000,3.767495,4.615688,3.541541
1.026,0,0,0,1,0,0,0,0,0,0,7.595055,1.020801,17.529455,3.770944,3.772023,18.896423,6.066179,15.177201,-6.908446,18.568298,6.083502,16.840513,4.647182,152.793472,0,50.323322,81.218430,79.154305,8.644487,19.961380,8.641521,16.060600,8.665798,15.544703,9.056540,14.865215,9.684603,16.552036,11.081144,15.771420,11.403461,16.742746,0,0.01505,0.00073,0.00084,0.00307,0.00076,0.00072,0.00338,0.00131,-0.76875,0.09807,3.20908,4.892986,0.000000,3.770966,4.616777,2.832712
1.027,0,0,0,1,0,0,0,0,0,0,7.597711,1.023846,17.534525,3.772261,3.777018,18.889437,6.063458,15.170324,-6.903732,18.594425,6.103288,16.843445,4.646767,152.859863,0,49.999260,81.337181,79.603119,8.647849,19.952442,8.644996,16.053743,8.669240,15.534507,9.058980,14.854359,9.680094,16.543797,11.081524,15.771809,11.404925,16.741070,0,0.01958,0.00073,0.00085,0.00314,0.00075,0.00069,0.00373,0.00133,-0.74653,0.09882,3.20931,4.893066,0.000000,3.774640,4.617867,2.123884
1.028,0,0,0,1,0,0,0,0,0,0,7.599910,1.033290,17.537184,3.776417,3.780714,18.882626,6.060927,15.163364,-6.906527,18.619633,6.132473,16.844011,4.647748,152.912521,0,49.788155,81.298019,79.821548,8.652102,19.952013,8.647710,16.045481,8.672317,15.531411,9.064129,14.848120,9.678504,16.539980,11.082458,15.772620,11.405452,16.739008,0,0.02229,0.00074,0.00083,0.00305,0.00072,0.00071,0.00345,0.00134,-0.72508,0.09811,3.20912,4.893729,0.000000,3.778518,4.620488,1.510687
1.029,0,0,0,1,0,0,0,0,0,0,7.602079,1.043143,17.539690,3.780754,3.784327,18.875828,6.058408,15.156400,-6.909800,18.644779,6.162258,16.844429,4.648819,152.964294,0,49.584259,81.248772,80.025269,8.656414,19.952127,8.650374,16.037130,8.675369,15.528768,9.069450,14.842175,9.677101,16.536448,11.083426,15.773460,11.405919,16.736921,0,0.02344,0.00073,0.00083,0.00292,0.00064,0.00071,0.00313,0.00135,-0.68587,0.09790,3.20874,4.894568,0.000000,3.782458,4.623207,0.903594
1.030,1,0,0,1,0,0,0,0,0,0,7.604249,1.052996,17.542194,3.785091,3.787940,18.869028,6.055890,15.149434,-6.913073,18.669928,6.192043,16.844845,4.649890,153.016083,0,49.380363,81.199532,80.228989,8.660725,19.952242,8.653040,16.028780,8.678422,15.526125,9.074773,14.836232,9.675698,16.532913,11.084394,15.774300,11.406386,16.734835,0,0.02342,0.00072,0.00086,0.00275,0.00059,0.00068,0.00315,0.00132,-0.65676,0.09963,3.20872,4.896105,0.000000,3.786463,4.625926,0.296501
