"Time","v3 L COP","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v1 xCoM","42 CoMy (cm)","3 Platform","2 Trdml"
2.216,6.136845,0.000000,0,14.131587,11.687326,1,16.293884,12.937942,5.313809,5.154311,0.39484,0.10360
2.217,6.143636,0.000000,0,14.124237,11.679616,1,16.287514,12.929761,5.324292,5.157800,0.42249,0.09423
2.218,6.150615,0.000000,0,14.116887,11.671906,1,16.281141,12.921579,5.334806,5.161290,0.44333,0.08528
2.219,6.155304,0.000000,0,14.109594,11.663627,1,16.275339,12.913465,5.346012,5.165258,0.46750,0.07797
2.220,6.159883,0.000000,0,14.102311,11.655246,1,16.269640,12.905363,5.357251,5.169313,0.49587,0.09966
2.221,6.162304,0.000000,0,14.095028,11.646865,1,16.263941,12.897262,5.369200,5.173368,0.51950,0.11186
2.222,6.164621,0.000000,0,14.087745,11.638485,1,16.258242,12.889159,5.381183,5.177422,0.54317,0.12082
2.223,6.166498,0.000000,0,14.080262,11.630476,1,16.263140,12.881172,5.393873,5.182079,0.58620,0.12360
2.224,6.168353,0.000000,0,14.072744,11.622534,1,16.269938,12.873205,5.406598,5.186844,0.61512,0.11923
2.225,6.170248,0.000000,0,14.065227,11.614593,1,16.276735,12.865239,5.419966,5.191609,0.63528,0.10883
2.226,6.172145,0.000000,0,14.057709,11.606650,1,16.283531,12.857272,5.433364,5.196374,0.66200,0.09996
2.227,6.174083,0.000000,0,14.050375,11.598790,1,16.290064,12.849108,5.447323,5.201931,0.68275,0.09172
2.228,6.176022,0.000000,0,14.043074,11.590944,1,16.296549,12.840907,5.461309,5.207629,0.70608,0.08178
2.229,6.177451,0.000000,0,14.035772,11.583098,1,16.303034,12.832707,5.475781,5.213327,0.72878,0.09135
2.230,6.178854,0.000000,0,14.028471,11.575253,1,16.309519,12.824508,5.490276,5.219026,0.76177,0.10959
2.231,6.179413,0.000000,0,14.021173,11.567595,1,16.315439,12.816014,5.505139,5.225468,0.79399,0.12569
2.232,6.179930,0.000000,0,14.013875,11.559970,1,16.321257,12.807469,5.520020,5.232044,0.81618,0.12424
2.233,6.181037,0.000000,0,14.006577,11.552345,1,16.327076,12.798923,5.534953,5.238620,0.83843,0.11648
2.234,6.182173,0.000000,0,13.999280,11.544721,1,16.332893,12.790378,5.549887,5.245196,0.85886,0.10741
2.235,6.185237,0.000000,0,13.991658,11.536527,1,16.338186,12.781698,5.564583,5.252168,0.88010,0.09435
2.236,6.188394,0.000000,0,13.983978,11.528230,1,16.343386,12.772995,5.579268,5.259212,0.90029,0.08562
2.237,6.191933,0.000000,0,13.976298,11.519934,1,16.348583,12.764291,5.593839,5.266255,0.91902,0.08127
2.238,6.195490,0.000000,0,13.968618,11.511637,1,16.353783,12.755588,5.608405,5.273299,0.96005,0.10859
2.239,6.197545,0.000000,0,13.960938,11.503531,1,16.348370,12.746532,5.623061,5.280964,0.97888,0.12001
2.240,6.199527,0.000000,0,13.953259,11.495460,1,16.341057,12.737415,5.637721,5.288741,0.99842,0.12369
2.241,6.200487,0.000000,0,13.945578,11.487388,1,16.333742,12.728297,5.652477,5.296517,1.01777,0.12147
2.242,6.201398,0.000000,0,13.937898,11.479316,1,16.326429,12.719179,5.667238,5.304293,1.03740,0.11273
2.243,6.202335,0.000000,0,13.929977,11.470753,1,16.318426,12.710196,5.682037,5.312714,1.05461,0.10228
2.244,6.203272,0.000000,0,13.922013,11.462101,1,16.310299,12.701238,5.696838,5.321249,1.07202,0.09270
2.245,6.204679,0.000000,0,13.914050,11.453450,1,16.302172,12.692280,5.711591,5.329785,1.09606,0.08380
2.246,6.206109,0.000000,0,13.906086,11.444799,1,16.294044,12.683321,5.726340,5.338321,1.12366,0.08310
2.247,6.208152,0.000000,0,13.898054,11.435728,1,16.285709,12.674453,5.740965,5.347047,1.14003,0.09922
2.248,6.210224,0.000000,0,13.890011,11.426582,1,16.277338,12.665601,5.755584,5.355808,1.15624,0.11456
2.249,6.212471,0.000000,0,13.881967,11.417437,1,16.268967,12.656750,5.770083,5.364568,1.16797,0.12325
2.250,6.214728,0.000000,0,13.873922,11.408291,1,16.260595,12.647898,5.784578,5.373328,1.18748,0.12184
2.251,6.216745,0.000000,0,13.865962,11.399273,1,16.252337,12.638880,5.798940,5.382615,1.20155,0.11626
2.252,6.218750,0.000000,0,13.858017,11.390278,1,16.244099,12.629832,5.813296,5.391995,1.21575,0.10945
2.253,6.221004,0.000000,0,13.850072,11.381283,1,16.235861,12.620784,5.827291,5.401376,1.23849,0.09851
2.254,6.223269,0.000000,0,13.842126,11.372288,1,16.227623,12.611736,5.841268,5.410756,1.25746,0.08734
2.255,6.226263,0.000000,0,13.834316,11.363010,1,16.219210,12.602487,5.854629,5.420550,1.27244,0.08095
2.256,6.229291,0.000000,0,13.826530,11.353683,1,16.210768,12.593200,5.867960,5.430419,1.28572,0.09388
2.257,6.232239,0.000000,0,13.818745,11.344356,1,16.202324,12.583914,5.880588,5.440288,1.29580,0.10756
2.258,6.235183,0.000000,0,13.810959,11.335029,1,16.193882,12.574627,5.893182,5.450156,1.30877,0.11732
2.259,6.237166,0.000000,0,13.803097,11.326050,1,16.185345,12.565085,5.904971,5.460345,1.32574,0.12103
2.260,6.239104,0.000000,0,13.795220,11.317134,1,16.176788,12.555499,5.916720,5.470591,1.32982,0.12133
2.261,6.240627,0.000000,0,13.787344,11.308218,1,16.168234,12.545912,5.927253,5.480837,1.34828,0.11477
2.262,6.242129,0.000000,0,13.779468,11.299302,1,16.159679,12.536325,5.937726,5.491083,1.36214,0.10595
2.263,6.243943,0.000000,0,13.771293,11.290310,1,16.150324,12.526338,5.946601,5.501130,1.37466,0.09744
2.264,6.245772,0.000000,0,13.763063,11.281304,1,16.140823,12.516277,5.955399,5.511142,1.38004,0.08513
2.265,6.247518,0.000000,0,13.754834,11.272299,1,16.131325,12.506218,5.962785,5.521153,1.38849,0.07914
2.266,6.249260,0.000000,0,13.746606,11.263292,1,16.121824,12.496158,5.970103,5.531165,1.39739,0.09019
2.267,6.250364,0.000000,0,13.738762,11.254213,1,16.112041,12.486392,5.976319,5.540877,1.40409,0.11747
2.268,6.251438,0.000000,0,13.730989,11.245120,1,16.102209,12.476680,5.982482,5.550536,1.41375,0.12462
2.269,6.252112,0.000000,0,13.723214,11.236028,1,16.092375,12.466967,5.987627,5.560194,1.42695,0.12084
2.270,6.252768,0.000000,0,13.715440,11.226934,1,16.082542,12.457253,5.992723,5.569852,1.43258,0.11673
2.271,6.253441,0.000000,0,13.707507,11.217862,1,16.072472,12.447471,5.996809,5.579109,1.43588,0.10847
2.272,6.254117,0.000000,0,13.699546,11.208793,1,16.062357,12.437675,6.000847,5.588295,1.44248,0.09795
2.273,6.254993,0.000000,0,13.691585,11.199723,1,16.052244,12.427878,6.003833,5.597479,1.44605,0.08635
2.274,6.255879,0.000000,0,13.683623,11.190654,1,16.042131,12.418082,6.006769,5.606664,1.45201,0.08815
2.275,6.256919,0.000000,0,13.675443,11.181257,1,16.031954,12.408317,6.008649,5.615266,1.45400,0.10274
2.276,6.257967,0.000000,0,13.667223,11.171803,1,16.021765,12.398556,6.010478,5.623764,1.45599,0.11803
2.277,6.258376,0.000000,0,13.659002,11.162347,1,16.011578,12.388795,6.011492,5.632261,1.45995,0.12424
2.278,6.258754,0.000000,0,13.650783,11.152891,1,16.001389,12.379035,6.012465,5.640759,1.46254,0.11989
2.279,6.257838,0.000000,0,13.642441,11.143234,1,15.990917,12.369103,6.012830,5.648929,1.46460,0.11187
2.280,6.256860,0.000000,0,13.634077,11.133540,1,15.980395,12.359141,6.013165,5.657040,1.46269,0.10159
2.281,6.255618,0.000000,0,13.625713,11.123847,1,15.969872,12.349180,6.012607,5.665151,1.46409,0.08998
2.282,6.254363,0.000000,0,13.617350,11.114154,1,15.959351,12.339218,6.012005,5.673262,1.46591,0.08068
2.283,6.254009,0.000000,0,13.608828,11.104909,1,15.948349,12.329257,6.010174,5.680603,1.46763,0.09488
2.284,6.253699,0.000000,0,13.600277,11.095745,1,15.937261,12.319297,6.008283,5.687806,1.46166,0.11345
2.285,6.253789,0.000000,0,13.591726,11.086581,1,15.926172,12.309337,6.005256,5.695008,1.47025,0.12618
2.286,6.253898,0.000000,0,13.583176,11.077417,1,15.915084,12.299376,6.002173,5.702211,1.47014,0.12226
2.287,6.253627,0.000000,0,13.574585,11.068616,1,15.903776,12.289210,5.998174,5.708367,1.46817,0.11313
2.288,6.253338,0.000000,0,13.565988,11.059880,1,15.892429,12.279009,5.994131,5.714336,1.46899,0.10634
2.289,6.252867,0.000000,0,13.557390,11.051145,1,15.881083,12.268806,5.989406,5.720305,1.46942,0.09545
2.290,6.252388,0.000000,0,13.548792,11.042408,1,15.869736,12.258604,5.984648,5.726274,1.46955,0.08411
2.291,6.252149,0.000000,0,13.539984,11.033564,1,15.858331,12.248099,5.979407,5.731739,1.46807,0.07988
2.292,6.251921,0.000000,0,13.531137,11.024700,1,15.846915,12.237540,5.974143,5.737112,1.46823,0.10978
2.293,6.252041,0.000000,0,13.522292,11.015836,1,15.835500,12.226981,5.968408,5.742485,1.46803,0.12369
2.294,6.252179,0.000000,0,13.513446,11.006972,1,15.824084,12.216422,5.962651,5.747858,1.47101,0.12491
2.295,6.252626,0.000000,0,13.504429,10.998202,1,15.812614,12.206035,5.956436,5.752161,1.46810,0.12030
2.296,6.253088,0.000000,0,13.495381,10.989450,1,15.801133,12.195679,5.950200,5.756270,1.46790,0.10829
2.297,6.253555,0.000000,0,13.486335,10.980698,1,15.789653,12.185322,5.943771,5.760381,1.46937,0.09865
2.298,6.254022,0.000000,0,13.477287,10.971946,1,15.778172,12.174966,5.937333,5.764491,1.46951,0.08852
2.299,6.254214,0.000000,0,13.468269,10.962943,1,15.766872,12.164879,5.930947,5.767907,1.46679,0.09187
2.300,6.254394,0.000000,0,13.459257,10.953896,1,15.755605,12.154840,5.924564,5.771199,1.46749,0.10544
2.301,6.254513,0.000000,0,13.450245,10.944848,1,15.744338,12.144801,5.918032,5.774491,1.46687,0.11907
2.302,6.254630,0.000000,0,13.441232,10.935801,1,15.733070,12.134762,5.911492,5.777783,1.46724,0.12491
2.303,6.254932,0.000000,0,13.432164,10.926895,1,15.721601,12.124619,5.904595,5.780243,1.46705,0.12091
2.304,6.255242,0.000000,0,13.423085,10.918015,1,15.710097,12.114459,5.897681,5.782555,1.47370,0.11072
2.305,6.255442,0.000000,0,13.414007,10.909136,1,15.698592,12.104299,5.890777,5.784866,1.46909,0.09973
2.306,6.255636,0.000000,0,13.404929,10.900255,1,15.687088,12.094137,5.883873,5.787178,1.46948,0.08861
2.307,6.255291,0.000000,0,13.395674,10.890350,1,15.675401,12.084105,5.877369,5.789099,1.47155,0.08424
2.308,6.254921,0.000000,0,13.386388,10.880261,1,15.663680,12.074098,5.870885,5.790951,1.46831,0.10094
2.309,6.253713,0.000000,0,13.377101,10.870173,1,15.651960,12.064089,5.864481,5.792803,1.46883,0.11822
2.310,6.252465,0.000000,0,13.367814,10.860084,1,15.640240,12.054080,5.858081,5.794655,1.46769,0.12663
2.311,6.250311,0.000000,0,13.358503,10.850238,1,15.628480,12.043824,5.851372,5.795732,1.46749,0.12083
2.312,6.248113,0.000000,0,13.349188,10.840436,1,15.616713,12.033523,5.844648,5.796669,1.47182,0.10961
2.313,6.245848,0.000000,0,13.339872,10.830634,1,15.604946,12.023222,5.837852,5.797607,1.47123,0.10244
2.314,6.243580,0.000000,0,13.330557,10.820831,1,15.593179,12.012921,5.831052,5.798544,1.46950,0.09198
2.315,6.242183,0.000000,0,13.321062,10.811578,1,15.581077,12.002485,5.824534,5.798865,1.46847,0.08199
2.316,6.240828,0.000000,0,13.311536,10.802422,1,15.568913,11.992025,5.818030,5.799075,1.47164,0.08285
2.317,6.240500,0.000000,0,13.302010,10.793266,1,15.556750,11.981565,5.811843,5.799285,1.46855,0.10966
2.318,6.240222,0.000000,0,13.292483,10.784110,1,15.544587,11.971105,5.805671,5.799495,1.46659,0.12079
2.319,6.240803,0.000000,0,13.282816,10.774945,1,15.532228,11.960732,5.799777,5.799336,1.46784,0.12335
2.320,6.241426,0.000000,0,13.273123,10.765779,1,15.519833,11.950375,5.793895,5.799110,1.46885,0.12123
2.321,6.242283,0.000000,0,13.263431,10.756613,1,15.507439,11.940017,5.788329,5.798885,1.46750,0.11347
2.322,6.243153,0.000000,0,13.253737,10.747446,1,15.495044,11.929660,5.782777,5.798659,1.46959,0.10196
2.323,6.243695,0.000000,0,13.243979,10.738471,1,15.482999,11.919774,5.777595,5.798034,1.46732,0.09440
2.324,6.244221,0.000000,0,13.234207,10.729531,1,15.471015,11.909973,5.772431,5.797336,1.47065,0.08748
2.325,6.244774,0.000000,0,13.224437,10.720591,1,15.459032,11.900172,5.767678,5.796639,1.46711,0.08245
2.326,6.245328,0.000000,0,13.214665,10.711651,1,15.447049,11.890371,5.762944,5.795941,1.46864,0.09662
2.327,6.246279,0.000000,0,13.204774,10.702286,1,15.434978,11.880612,5.758630,5.795071,1.46946,0.11347
2.328,6.247248,0.000000,0,13.194860,10.692843,1,15.422892,11.870861,5.754335,5.794170,1.47074,0.12505
2.329,6.247808,0.000000,0,13.184946,10.683402,1,15.410806,11.861110,5.750348,5.793269,1.47203,0.12330
2.330,6.248349,0.000000,0,13.175033,10.673961,1,15.398719,11.851358,5.746374,5.792367,1.46912,0.11576
2.331,6.247671,0.000000,0,13.165339,10.664115,1,15.387208,11.841817,5.742600,5.791207,1.46898,0.10574
2.332,6.246933,0.000000,0,13.155686,10.654197,1,15.375799,11.832312,5.738836,5.790001,1.46906,0.09396
2.333,6.245773,0.000000,0,13.146033,10.644279,1,15.364391,11.822807,5.735365,5.788795,1.46878,0.08513
2.334,6.244593,0.000000,0,13.136380,10.634361,1,15.352983,11.813303,5.731908,5.787590,1.46760,0.08312
2.335,6.244052,0.000000,0,13.154576,10.624093,1,15.342088,11.803586,5.728868,5.786173,1.47028,0.11291
2.336,6.243543,0.000000,0,13.177765,10.613763,1,15.331285,11.793832,5.725847,5.784718,1.46899,0.12528
2.337,6.243795,0.000000,0,13.200953,10.603433,1,15.320483,11.784077,5.723226,5.783263,1.46725,0.12457
2.338,6.244084,0.000000,0,13.224142,10.593102,1,15.309681,11.774323,5.720623,5.781809,1.46849,0.11818
2.339,6.244985,0.000000,0,13.247801,10.582591,1,15.299207,11.764437,5.718384,5.780348,1.46951,0.10797
2.340,6.245914,0.000000,0,13.271544,10.572047,1,15.288791,11.754529,5.716163,5.778886,1.46894,0.09701
2.341,6.247340,0.000000,0,13.295286,10.561502,1,15.278376,11.744620,5.714369,5.777423,1.46926,0.08656
2.342,6.248789,0.000000,0,13.319029,10.550959,1,15.267960,11.734712,5.712595,5.775961,1.46964,0.09659
2.343,6.250550,0.000000,0,13.313866,10.540435,1,15.257675,11.724876,5.711312,5.774518,1.46962,0.11176
2.344,6.252326,0.000000,0,13.303522,10.529915,1,15.247414,11.715055,5.710052,5.773078,1.47085,0.12088
2.345,6.253882,0.000000,0,13.293179,10.519395,1,15.237152,11.705233,5.709206,5.771639,1.46624,0.12423
2.346,6.255427,0.000000,0,13.282835,10.508876,1,15.226891,11.695410,5.708379,5.770199,1.46908,0.11841
2.347,6.256248,0.000000,0,13.272515,10.498615,1,15.216174,11.685559,5.707822,5.768863,1.46895,0.10734
2.348,6.257032,0.000000,0,13.262200,10.488400,1,15.205376,11.675703,5.707278,5.767544,1.47031,0.09501
2.349,6.257194,0.000000,0,13.251885,10.478187,1,15.194578,11.665847,5.706733,5.766226,1.46876,0.08424
2.350,6.257325,0.000000,0,13.241570,10.467973,1,15.183781,11.655991,5.706189,5.764908,1.46931,0.08856
2.351,6.257238,0.000000,0,13.231360,10.457284,1,15.173126,11.646068,5.705405,5.763566,1.47080,0.10726
2.352,6.257141,0.000000,0,13.221169,10.446510,1,15.162498,11.636132,5.704610,5.762219,1.46918,0.12137
2.353,6.257823,0.000000,0,13.210977,10.435737,1,15.151870,11.626197,5.703660,5.760873,1.46851,0.12526
2.354,6.258543,0.000000,0,13.200785,10.424963,1,15.141241,11.616261,5.702703,5.759526,1.46723,0.11708
2.355,6.260628,0.000000,0,13.190351,10.414070,1,15.130425,11.606495,5.701692,5.758462,1.46851,0.10847
2.356,6.262778,0.000000,0,13.179873,10.403155,1,15.119576,11.596758,5.700677,5.757449,1.46914,0.09966
2.357,6.264129,0.000000,0,13.169394,10.392241,1,15.108727,11.587021,5.699337,5.756436,1.46874,0.08666
2.358,6.265441,0.000000,0,13.158916,10.381326,1,15.097877,11.577284,5.697982,5.755423,1.46957,0.07970
2.359,6.263825,0.000000,0,13.148465,10.369886,1,15.087108,11.567388,5.696031,5.754271,1.47171,0.09609
2.360,6.262067,0.000000,0,13.138019,10.358354,1,15.076353,11.557464,5.694052,5.753094,1.46970,0.12225
2.361,6.259171,0.000000,0,13.127571,10.346821,1,15.065598,11.547539,5.691700,5.751917,1.46679,0.12652
2.362,6.256220,0.000000,0,13.117125,10.335288,1,15.054844,11.537615,5.689329,5.750740,1.46652,0.12054
2.363,6.254524,0.000000,0,13.106557,10.323430,1,15.044044,11.527678,5.686934,5.749256,1.47039,0.11102
2.364,6.252889,0.000000,0,13.095967,10.311514,1,15.033235,11.517737,5.684537,5.747716,1.46948,0.10047
2.365,6.252333,0.000000,0,13.085379,10.299598,1,15.022426,11.507798,5.682368,5.746176,1.46921,0.09017
2.366,6.251829,0.000000,0,13.074789,10.287681,1,15.011618,11.497858,5.680211,5.744637,1.46835,0.08117
2.367,6.251623,0.000000,0,13.064155,10.276201,1,15.000812,11.487857,5.678500,5.743054,1.47013,0.10469
2.368,6.251431,0.000000,0,13.053514,10.264799,1,14.990005,11.477843,5.676812,5.741465,1.46868,0.11976
2.369,6.251438,0.000000,0,13.042871,10.253398,1,14.979199,11.467831,5.675760,5.739875,1.46848,0.12240
2.370,6.251454,0.000000,0,13.032229,10.241996,1,14.968393,11.457818,5.674739,5.738286,1.46827,0.12225
2.371,6.251750,0.000000,0,13.021578,10.230810,1,14.958162,11.447726,5.674516,5.736663,1.46850,0.11428
2.372,6.252058,0.000000,0,13.010925,10.219662,1,14.948034,11.437621,5.674331,5.735034,1.47142,0.10208
2.373,6.252627,0.000000,0,13.000272,10.208514,1,14.937906,11.427515,5.675013,5.733406,1.46818,0.09153
2.374,6.253209,0.000000,0,12.989619,10.197367,1,14.927777,11.417410,5.675736,5.731777,1.46846,0.08654
2.375,6.254762,0.000000,0,12.978933,10.187036,1,14.918138,11.407327,5.677306,5.730608,1.46685,0.09801
2.376,6.256362,0.000000,0,12.968242,10.176851,1,14.908585,11.397248,5.678917,5.729522,1.46835,0.11521
2.377,6.263192,0.000000,0,12.957550,10.166667,1,14.899032,11.387170,5.681062,5.728435,1.46856,0.12327
2.378,6.270275,0.000000,0,12.946858,10.156483,1,14.889479,11.377090,5.683233,5.727348,1.46926,0.12126
2.379,6.286152,0.000000,0,12.936239,10.146153,1,14.880365,11.367093,5.685595,5.726566,1.46740,0.11407
2.380,6.302454,0.000000,0,12.925632,10.135798,1,14.871330,11.357110,5.687965,5.725838,1.46840,0.10415
2.381,6.322983,0.000000,0,12.915026,10.125443,1,14.862296,11.347126,5.690426,5.725110,1.46871,0.09359
2.382,6.343716,0.000000,0,12.904419,10.115088,1,14.853262,11.337143,5.692891,5.724382,1.46890,0.08233
2.383,6.363213,0.000000,0,12.893968,10.104554,1,14.844611,11.327050,5.695382,5.723909,1.46894,0.08813
2.384,6.382650,0.000000,0,12.883545,10.093988,1,14.836028,11.316938,5.697875,5.723481,1.46908,0.06805
2.385,6.402368,0.000000,0,12.873122,10.083424,1,14.827446,11.306827,5.700173,5.723054,1.46877,0.10132
2.386,6.422099,0.000000,0,12.862700,10.072858,1,14.818864,11.296715,5.702463,5.722626,1.46978,0.11752
2.387,6.444786,0.000000,0,12.852230,10.061910,1,14.810546,11.286604,5.704396,5.722210,1.46755,0.11253
2.388,6.467615,0.000000,0,12.841753,10.050894,1,14.802276,11.276493,5.706311,5.721796,1.46854,0.10338
2.389,6.491920,0.000000,0,12.831275,10.039877,1,14.794004,11.266383,5.708194,5.721381,1.46967,0.09437
2.390,6.516296,0.000000,0,12.820798,10.028861,1,14.785734,11.256272,5.710074,5.720967,1.47216,0.11730
2.391,6.539731,0.000000,0,12.810293,10.017667,1,14.777155,11.245695,5.712309,5.720801,1.46912,0.12967
2.392,6.563121,0.000000,0,12.799785,10.006440,1,14.768519,11.235034,5.714561,5.720679,1.46792,0.11907
2.393,6.584455,0.000000,0,12.789275,9.995214,1,14.759885,11.224373,5.717195,5.720557,1.46703,0.09999
2.394,6.605690,0.000000,0,12.778767,9.983987,1,14.751249,11.213712,5.719846,5.720436,1.46899,0.10084
2.395,6.624195,0.000000,0,12.768296,9.972974,1,14.742672,11.202996,5.722823,5.720476,1.46832,0.12915
2.396,6.642567,0.000000,0,12.757833,9.962000,1,14.734104,11.192271,5.725816,5.720546,1.46898,0.12911
2.397,6.657784,0.000000,0,12.747369,9.951025,1,14.725536,11.181546,5.729180,5.720616,1.46945,0.11124
2.398,6.672850,0.000000,0,12.736905,9.940050,1,14.716969,11.170821,5.732562,5.720685,1.46885,0.09660
2.399,6.684802,0.000000,0,12.726384,9.929645,1,14.708158,11.160124,5.736381,5.720917,1.46813,0.10932
2.400,6.696605,0.000000,0,12.715853,9.919342,1,14.699302,11.149431,5.740221,5.721178,1.46921,0.12683
2.401,6.707178,0.000000,0,12.705322,9.909039,1,14.690446,11.138739,5.744510,5.721439,1.46830,0.12687
2.402,6.717691,0.000000,0,12.694791,9.898735,1,14.681590,11.128045,5.748821,5.721700,1.46739,0.11192
2.403,6.728605,0.000000,0,12.656325,9.888810,1,14.672328,11.117365,5.753538,5.722461,1.46806,0.09738
2.404,6.739539,0.000000,0,12.612852,9.878953,1,14.662993,11.106686,5.758274,5.723312,1.46993,0.08801
2.405,6.748796,0.000000,0,12.569379,9.869095,1,14.653658,11.096007,5.763178,5.724163,1.46927,0.11661
2.406,6.757971,0.000000,0,12.525906,9.859238,1,14.644323,11.085328,5.768090,5.725014,1.46764,0.12653
2.407,6.763151,0.000000,0,12.481895,9.849795,1,14.634833,11.074650,5.772900,5.726205,1.46840,0.12290
2.408,6.768138,0.000000,0,12.437788,9.840427,1,14.625316,11.063971,5.777705,5.727458,1.47018,0.11630
2.409,6.770769,0.000000,0,12.393682,9.831059,1,14.615798,11.053292,5.782262,5.728710,1.46859,0.10451
2.410,6.773286,0.000000,0,12.349575,9.821691,1,14.606280,11.042613,5.786807,5.729963,1.46747,0.09280
2.411,6.775473,0.000000,0,12.334543,9.812921,1,14.596571,11.031961,5.790991,5.731427,1.46923,0.08234
2.412,6.777643,0.000000,0,12.324723,9.804256,1,14.586827,11.021315,5.795157,5.732928,1.47071,0.09415
2.413,6.777875,0.000000,0,12.314902,9.795593,1,14.577083,11.010668,5.798845,5.734430,1.46961,0.11020
2.414,6.778014,0.000000,0,12.305082,9.786930,1,14.567339,11.000021,5.802509,5.735932,1.46802,0.12065
2.415,6.774396,0.000000,0,12.295462,9.779456,1,14.557954,10.989438,5.805619,5.737583,1.46694,0.12422
2.416,6.770598,0.000000,0,12.285877,9.772195,1,14.548634,10.978867,5.808702,5.739260,1.46834,0.12037
2.417,6.765235,0.000000,0,12.276293,9.764935,1,14.539312,10.968295,5.811374,5.740938,1.46811,0.11019
2.418,6.759797,0.000000,0,12.266708,9.757673,1,14.529992,10.957724,5.814025,5.742615,1.46731,0.09920
2.419,6.755590,0.000000,0,12.257524,9.752877,1,14.521109,10.947294,5.816447,5.744241,1.46990,0.09234
2.420,6.751443,0.000000,0,12.248411,9.748523,1,14.512303,10.936890,5.818857,5.745858,1.47056,0.08275
2.421,6.748670,0.000000,0,12.239299,9.744168,1,14.503499,10.926486,5.821094,5.747475,1.47023,0.08829
2.422,6.745962,0.000000,0,12.230186,9.739814,1,14.494694,10.916081,5.823323,5.749092,1.47448,0.10546
2.423,6.744092,0.000000,0,12.221321,9.739752,1,14.486018,10.905543,5.825402,5.750695,1.47096,0.12458
2.424,6.742262,0.000000,0,12.212502,9.740459,1,14.477366,10.894981,5.827474,5.752296,1.47138,0.12531
2.425,6.741213,0.000000,0,12.203681,9.741167,1,14.468714,10.884419,5.829419,5.753898,1.46738,0.11850
2.426,6.740201,0.000000,0,12.194861,9.741874,1,14.460061,10.873857,5.831357,5.755499,1.46794,0.11019
2.427,6.740001,0.000000,0,12.186361,9.747025,1,14.451441,10.863578,5.833226,5.757120,1.46971,0.09790
2.428,6.739841,0.000000,0,12.177919,9.752973,1,14.442826,10.853351,5.835091,5.758745,1.47102,0.08512
2.429,6.740289,0.000000,0,12.169477,9.758921,1,14.434211,10.843122,5.837104,5.760370,1.46837,0.08539
2.430,6.740767,0.000000,0,12.161035,9.764868,1,14.425596,10.832894,5.839123,5.761995,1.47178,0.11498
2.431,6.741595,0.000000,0,12.152998,9.774535,1,14.417003,10.822553,5.841476,5.763888,1.46816,0.12586
2.432,6.742439,0.000000,0,12.145035,9.784868,1,14.408414,10.812190,5.843844,5.765829,1.47037,0.12209
2.433,6.743437,0.000000,0,12.137071,9.795202,1,14.399824,10.801827,5.846366,5.767769,1.46850,0.11634
2.434,6.744442,0.000000,0,12.129107,9.805536,1,14.391234,10.791466,5.848894,5.769710,1.46671,0.10566
2.435,6.745426,0.000000,0,12.121958,9.819242,1,14.382641,10.781088,5.851385,5.771405,1.46990,0.09374
2.436,6.746408,0.000000,0,12.114953,9.833551,1,14.374046,10.770707,5.853875,5.773057,1.46828,0.08292
2.437,6.747206,0.000000,0,12.107949,9.847861,1,14.365453,10.760326,5.856589,5.774708,1.46935,0.10458
2.438,6.747994,0.000000,0,12.100945,9.862170,1,14.356858,10.749946,5.859315,5.776359,1.46982,0.12028
2.439,6.748425,0.000000,0,12.095434,9.879240,1,14.347763,10.739768,5.862616,5.778008,1.46760,0.12530
2.440,6.748838,0.000000,0,12.090192,9.896805,1,14.338579,10.729628,5.865944,5.779657,1.46958,0.12224
2.441,6.748659,0.000000,0,12.084949,9.914370,1,14.329394,10.719487,5.869973,5.781307,1.47027,0.11206
2.442,6.748452,0.000000,0,12.079707,9.931934,1,14.320210,10.709346,5.874034,5.782956,1.46928,0.10000
2.443,6.747550,0.000000,0,12.076867,9.952102,1,14.310730,10.699186,5.878850,5.784978,1.47070,0.08697
2.444,6.746614,0.000000,0,12.074457,9.972735,1,14.301197,10.689023,5.883701,5.787068,1.46869,0.09477
2.445,6.745572,0.000000,0,12.072048,9.993369,1,14.291664,10.678861,5.889326,5.789158,1.46816,0.11132
2.446,6.744525,0.000000,0,12.069638,10.014003,1,14.282130,10.668697,5.894988,5.791248,1.46878,0.12261
2.447,6.744012,0.000000,0,12.070029,10.035663,1,14.272417,10.658548,5.901392,5.793648,1.47217,0.12282
2.448,6.743525,0.000000,0,12.070922,10.057507,1,14.262671,10.648401,5.907834,5.796104,1.47023,0.11844
2.449,6.743484,0.000000,0,12.071815,10.079350,1,14.252925,10.638255,5.914788,5.798561,1.46807,0.10896
2.450,6.743464,0.000000,0,12.072708,10.101194,1,14.243178,10.628108,5.921768,5.801017,1.47086,0.09867
2.451,6.743656,0.000000,0,12.077724,10.123610,1,14.233132,10.618190,5.928992,5.803834,1.46863,0.08945
2.452,6.743858,0.000000,0,12.083477,10.146129,1,14.223032,10.608312,5.936228,5.806716,1.46788,0.08212
2.453,6.744335,0.000000,0,12.089231,10.168648,1,14.212932,10.598433,5.943523,5.809598,1.46786,0.09191
2.454,6.744826,0.000000,0,12.094986,10.191166,1,14.202831,10.588555,5.950822,5.812480,1.46928,0.10863
