"Time","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml"
1.025,0.000000,0,17.865551,15.900941,0,17.829168,14.450407,0.000000,5.943863,5.846454,-1.48710,0.08551
1.026,0.000000,0,17.893452,15.890949,0,17.819849,14.452097,0.000000,5.942017,5.846916,-1.48983,0.08921
1.027,0.000000,0,17.921478,15.881021,0,17.810638,14.454549,0.000000,5.940304,5.847443,-1.48785,0.10492
1.028,0.000000,0,17.949505,15.871094,0,17.801426,14.457000,0.000000,5.938591,5.848234,-1.48573,0.11710
1.029,0.000000,0,17.977531,15.861166,0,17.792215,14.459452,0.000000,5.936877,5.849120,-1.48795,0.12309
1.030,0.000000,0,18.005468,15.851353,0,17.782906,14.463355,0.000000,5.935299,5.850351,-1.48571,0.12151
1.031,0.000000,0,18.033354,15.841608,0,17.773537,14.468120,0.000000,5.933801,5.851708,-1.48702,0.11278
1.032,0.000000,0,18.061239,15.831863,0,17.764170,14.472883,0.000000,5.932303,5.853267,-1.48701,0.10383
1.033,0.000000,0,18.089125,15.822119,0,17.754801,14.477648,0.000000,5.930806,5.854898,-1.48747,0.09519
1.034,0.000000,0,18.116732,15.812604,0,17.745361,14.483701,0.000000,5.929312,5.856564,-1.48861,0.08510
1.035,0.000000,0,18.144171,15.803225,0,17.735878,14.490519,0.000000,5.927821,5.858242,-1.48838,0.07881
1.036,0.000000,0,18.171610,15.793846,0,17.726395,14.497335,0.000000,5.926329,5.859972,-1.48651,0.09233
1.037,0.000000,0,18.199049,15.784467,0,17.716911,14.504153,0.000000,5.924838,5.861721,-1.48723,0.11529
1.038,0.000000,0,18.226120,15.775178,0,17.707460,14.512444,0.000000,5.923529,5.863557,-1.48707,0.12404
1.039,0.000000,0,18.252970,15.765943,0,17.698029,14.521607,0.000000,5.922328,5.865425,-1.48833,0.12219
1.040,0.000000,0,18.279821,15.756707,0,17.688595,14.530771,0.000000,5.921128,5.867229,-1.48702,0.11770
1.041,0.000000,0,18.306671,15.747472,0,17.679163,14.539935,0.000000,5.919927,5.869010,-1.48737,0.10917
1.042,0.000000,0,18.332504,15.738242,0,17.669903,14.550292,0.000000,5.918768,5.870550,-1.48912,0.09859
1.043,0.000000,0,18.357733,15.729014,0,17.660744,14.561356,0.000000,5.917634,5.872002,-1.48757,0.09023
1.044,0.000000,0,18.382961,15.719787,0,17.651585,14.572419,0.000000,5.916500,5.873166,-1.48591,0.08318
1.045,0.000000,0,18.408190,15.710559,0,17.642426,14.583483,0.000000,5.915366,5.874225,-1.48166,0.08606
1.046,0.000000,0,18.432293,15.701385,0,17.633305,14.595864,0.000000,5.914421,5.875006,-1.48702,0.09789
1.047,0.000000,0,18.455732,15.692241,0,17.624207,14.609027,0.000000,5.913587,5.875686,-1.48904,0.11328
1.048,0.000000,0,18.479172,15.683097,0,17.615107,14.622190,0.000000,5.912754,5.876178,-1.48794,0.12360
1.049,0.000000,0,18.502611,15.673954,0,17.606009,14.635352,0.000000,5.911920,5.876602,-1.48753,0.12192
1.050,0.000000,0,18.524567,15.664804,0,17.596857,14.650050,0.000000,5.911137,5.876935,-1.48600,0.11593
1.051,0.000000,0,18.545639,15.655652,0,17.587677,14.665658,0.000000,5.910384,5.877235,-1.48843,0.10916
1.052,0.000000,0,18.566713,15.646501,0,17.578497,14.681267,0.000000,5.909631,5.877450,-1.48615,0.09952
1.053,0.000000,0,18.587788,15.637348,0,17.569317,14.696875,0.000000,5.908878,5.877633,-1.49075,0.08925
1.054,0.000000,0,18.607605,15.628148,0,17.560041,14.713791,0.000000,5.908184,5.877728,-1.48761,0.08157
1.055,0.000000,0,18.626678,15.618918,0,17.550709,14.731483,0.000000,5.907525,5.877791,-1.48756,0.08863
1.056,0.000000,0,18.645754,15.609690,0,17.541378,14.749175,0.000000,5.906866,5.877843,-1.48622,0.10571
1.057,0.000000,0,18.664827,15.600460,0,17.532047,14.766868,0.000000,5.906207,5.877891,-1.48627,0.11670
1.058,0.000000,0,18.682079,15.591288,0,17.522642,14.785612,0.000000,5.905600,5.877993,-1.48737,0.12262
1.059,0.000000,0,18.698254,15.582150,0,17.513193,14.804980,0.000000,5.905025,5.878114,-1.48996,0.12183
1.060,0.000000,0,18.714428,15.573011,0,17.503744,14.824348,0.000000,5.904449,5.878189,-1.48691,0.11384
1.061,0.000000,0,18.730602,15.563873,0,17.494295,14.843717,0.000000,5.903874,5.878247,-1.48644,0.10550
1.062,0.000000,0,18.745335,15.554708,0,17.484663,14.864097,0.000000,5.903267,5.878129,-1.48858,0.09732
1.063,0.000000,0,18.759212,15.545526,0,17.474922,14.885077,0.000000,5.902640,5.877947,-1.48763,0.08724
1.064,0.000000,0,18.773090,15.536344,0,17.465181,14.906055,0.000000,5.902014,5.877551,-1.48859,0.07841
1.065,0.000000,0,18.786968,15.527163,0,17.455441,14.927035,0.000000,5.901388,5.877077,-1.48581,0.08824
1.066,0.000000,0,18.799269,15.517935,0,17.445595,14.948731,0.000000,5.900798,5.876388,-1.48764,0.11210
1.067,0.000000,0,18.810635,15.508680,0,17.435688,14.970853,0.000000,5.900231,5.875620,-1.48854,0.12369
1.068,0.000000,0,18.822001,15.499426,0,17.425781,14.992974,0.000000,5.899664,5.874682,-1.48792,0.12285
1.069,0.000000,0,18.833364,15.490171,0,17.415873,15.015096,0.000000,5.899096,5.873683,-1.48754,0.11864
1.070,0.000000,0,18.843603,15.481038,0,17.406195,15.038129,0.000000,5.898558,5.872559,-1.48863,0.10994
1.071,0.000000,0,18.853172,15.471977,0,17.396650,15.061702,0.000000,5.898035,5.871390,-1.48763,0.09899
1.072,0.000000,0,18.862743,15.462916,0,17.387106,15.085276,0.000000,5.897512,5.870084,-1.48704,0.09008
1.073,0.000000,0,18.872313,15.453855,0,17.377562,15.108849,0.000000,5.896990,5.868728,-1.48848,0.08440
1.074,0.000000,0,18.880495,15.444442,0,17.368069,15.132017,0.000000,5.896444,5.867234,-1.48795,0.09213
1.075,0.000000,0,18.887854,15.434821,0,17.358606,15.154946,0.000000,5.895884,5.865690,-1.48712,0.10715
1.076,0.000000,0,18.895212,15.425200,0,17.349144,15.177875,0.000000,5.895324,5.864142,-1.48774,0.11960
1.077,0.000000,0,18.902573,15.415579,0,17.339682,15.200804,0.000000,5.894764,5.862594,-1.48804,0.12412
1.078,0.000000,0,18.908566,15.406069,0,17.330387,15.223579,0.000000,5.894197,5.861190,-1.48859,0.11815
1.079,0.000000,0,18.913752,15.396624,0,17.321192,15.246264,0.000000,5.893625,5.859840,-1.48834,0.10956
1.080,0.000000,0,18.918938,15.387179,0,17.311998,15.268948,0.000000,5.893054,5.858657,-1.48833,0.10068
1.081,0.000000,0,18.924124,15.377734,0,17.302803,15.291633,0.000000,5.892483,5.857536,-1.48636,0.08956
1.082,0.000000,0,18.928030,15.368361,0,17.293606,15.314543,0.000000,5.891828,5.856573,-1.48859,0.07995
1.083,0.000000,0,18.931181,15.359029,0,17.284405,15.337588,0.000000,5.891122,5.855667,-1.48814,0.09094
1.084,0.000000,0,18.934332,15.349696,0,17.275206,15.360633,0.000000,5.890418,5.854934,-1.48703,0.11514
1.085,0.000000,0,18.937483,15.340364,0,17.266005,15.383678,0.000000,5.889712,5.854265,-1.48823,0.12509
1.086,0.000000,0,18.939423,15.330942,0,17.256975,15.406312,0.000000,5.889004,5.853776,-1.48808,0.12232
1.087,0.000000,0,18.940645,15.321465,0,17.248047,15.428701,0.000000,5.888294,5.853353,-1.48843,0.11588
1.088,0.000000,0,18.941870,15.311989,0,17.239119,15.451092,0.000000,5.887584,5.853050,-1.48834,0.10525
1.089,0.000000,0,18.943092,15.302512,0,17.230190,15.473481,0.000000,5.886873,5.852791,-1.48824,0.09331
1.090,0.000000,0,18.943275,15.293038,0,17.221636,15.495672,0.000000,5.886161,5.852566,-1.48763,0.08391
1.091,0.000000,0,18.942842,15.283566,0,17.213301,15.517744,0.000000,5.885448,5.852354,-1.48682,0.09220
1.092,1.641330,0,18.942410,15.274095,0,17.204966,15.539816,0.000000,5.884735,5.852066,-1.48868,0.11099
1.093,3.877476,1,18.941977,15.264623,0,17.196632,15.561888,0.000000,5.884021,5.851751,-1.49152,0.12105
1.094,4.469993,1,18.940477,15.255194,0,17.188616,15.582797,0.000000,5.883358,5.851262,-1.48759,0.12372
1.095,4.466864,1,18.938347,15.245790,0,17.180788,15.603017,0.000000,5.882724,5.850709,-1.48844,0.11884
1.096,4.464418,1,18.936216,15.236388,0,17.172960,15.623237,0.000000,5.882090,5.849980,-1.48804,0.10815
1.097,4.462219,1,18.934086,15.226985,0,17.165133,15.643456,0.000000,5.881456,5.849185,-1.48767,0.09831
1.098,4.461978,1,18.930946,15.217540,0,17.158024,15.662427,0.000000,5.880771,5.848223,-1.48854,0.08907
1.099,4.462447,1,18.927210,15.208071,0,17.151342,15.680658,0.000000,5.880055,5.847200,-1.48638,0.08596
1.100,4.463570,1,18.923471,15.198602,0,17.144661,15.698889,0.000000,5.879341,5.845947,-1.48600,0.09632
1.101,4.464930,1,18.919735,15.189133,0,17.137980,15.717120,0.000000,5.878625,5.844612,-1.48840,0.11466
1.102,4.465366,1,18.915340,15.179593,0,17.132244,15.734286,0.000000,5.877833,5.843013,-1.48918,0.12482
1.103,4.465467,1,18.910555,15.170012,0,17.127069,15.750822,0.000000,5.876995,5.841320,-1.48807,0.12121
1.104,4.465326,1,18.905769,15.160432,0,17.121895,15.767358,0.000000,5.876157,5.839553,-1.48712,0.11304
1.105,4.465097,1,18.900984,15.150851,0,17.116720,15.783894,0.000000,5.875319,5.837759,-1.48654,0.10417
1.106,4.465656,1,18.895603,15.141086,0,17.112753,15.798884,0.000000,5.874486,5.836080,-1.48698,0.09296
1.107,4.466500,1,18.889868,15.131210,0,17.109503,15.812960,0.000000,5.873657,5.834443,-1.48800,0.08182
1.108,4.467687,1,18.884134,15.121335,0,17.106251,15.827035,0.000000,5.872828,5.832792,-1.48813,0.08665
1.109,4.468998,1,18.878399,15.111460,0,17.102999,15.841111,0.000000,5.871998,5.831138,-1.49202,0.10953
1.110,4.469934,1,18.872095,15.101629,0,17.100813,15.854165,0.000000,5.871038,5.829304,-1.48757,0.12373
1.111,4.470732,1,18.865450,15.091826,0,17.099260,15.866615,0.000000,5.870000,5.827404,-1.48620,0.12351
1.112,4.471164,1,18.858807,15.082023,0,17.097706,15.879065,0.000000,5.868962,5.825402,-1.48901,0.11886
1.113,4.471463,1,18.852163,15.072219,0,17.096153,15.891515,0.000000,5.867924,5.823361,-1.48605,0.10958
1.114,4.471590,1,18.844862,15.062503,0,17.096172,15.902755,0.000000,5.866937,5.821323,-1.48861,0.09815
1.115,4.471654,1,18.837173,15.052838,0,17.097120,15.913278,0.000000,5.865980,5.819286,-1.48807,0.08906
1.116,4.471601,1,18.829485,15.043175,0,17.098070,15.923801,0.000000,5.865024,5.817156,-1.48576,0.08470
1.117,4.471504,1,18.821796,15.033510,0,17.099020,15.934324,0.000000,5.864067,5.814991,-1.48783,0.09392
1.118,4.471325,1,18.813534,15.023987,0,17.100937,15.943647,0.000000,5.862956,5.812628,-1.48666,0.10862
1.119,4.471117,1,18.804930,15.014546,0,17.103430,15.952260,0.000000,5.861753,5.810192,-1.48713,0.12002
1.120,4.470967,1,18.796328,15.005107,0,17.105921,15.960873,0.000000,5.860549,5.807675,-1.48879,0.12389
1.121,4.470840,1,18.787725,14.995667,0,17.108414,15.969485,0.000000,5.859346,5.805128,-1.48790,0.11794
1.122,4.470923,1,18.778645,14.986093,0,17.112354,15.976712,0.000000,5.858130,5.802679,-1.48579,0.10985
1.123,4.471082,1,18.769281,14.976438,0,17.117151,15.983117,0.000000,5.856905,5.800265,-1.49660,0.10143
1.124,4.471496,1,18.759916,14.966784,0,17.121950,15.989523,0.000000,5.855681,5.798105,-1.48763,0.09079
1.125,4.472002,1,18.750553,14.957129,0,17.126747,15.995928,0.000000,5.854457,5.796039,-1.48777,0.08042
1.126,4.472651,1,18.740967,14.947437,0,17.133482,16.000931,0.000000,5.853274,5.794357,-1.48722,0.08676
1.127,4.473351,1,18.731247,14.937722,0,17.141365,16.005100,0.000000,5.852116,5.792816,-1.48799,0.10989
1.128,4.473495,1,18.721527,14.928008,0,17.149246,16.009272,0.000000,5.850957,5.791705,-1.48886,0.12345
1.129,4.473438,1,18.711809,14.918293,0,17.157129,16.013443,0.000000,5.849799,5.790751,-1.48658,0.12339
1.130,4.472312,1,18.701857,14.908582,0,17.166683,16.016069,0.000000,5.848790,5.790249,-1.48679,0.11915
1.131,4.470800,1,18.691767,14.898872,0,17.177231,16.017782,0.000000,5.847869,5.789911,-1.48416,0.11030
1.132,4.469390,1,18.681679,14.889163,0,17.187777,16.019493,0.000000,5.846949,5.790068,-1.48799,0.09916
1.133,4.468018,1,18.671589,14.879453,0,17.198322,16.021206,0.000000,5.846028,5.790402,-1.48743,0.09012
1.134,4.468011,1,18.661627,14.869736,0,17.210812,16.021820,0.000000,5.845173,5.791265,-1.48692,0.08421
1.135,4.468499,1,18.651739,14.860014,0,17.224453,16.021782,0.000000,5.844357,5.792318,-1.48808,0.09153
1.136,4.469730,1,18.641851,14.850292,0,17.238094,16.021746,0.000000,5.843541,5.793880,-1.48463,0.10630
1.137,4.471230,1,18.631964,14.840569,0,17.251736,16.021708,0.000000,5.842725,5.795625,-1.48858,0.11908
1.138,4.472483,1,18.622051,14.830844,0,17.266905,16.020735,0.000000,5.841985,5.797848,-1.48753,0.12418
1.139,4.473647,1,18.612123,14.821116,0,17.282980,16.019209,0.000000,5.841288,5.800243,-1.48769,0.11874
1.140,4.474452,1,18.602196,14.811389,0,17.299053,16.017683,0.000000,5.840591,5.803102,-1.48853,0.11080
1.141,4.475129,1,18.592266,14.801661,0,17.315126,16.016157,0.000000,5.839895,5.806130,-1.48751,0.10262
1.142,4.475549,1,18.582262,14.791986,0,17.332022,16.013758,0.000000,5.839420,5.809615,-1.48785,0.09220
1.143,4.475876,1,18.572210,14.782341,0,17.349401,16.010839,0.000000,5.839077,5.813264,-1.49001,0.08192
1.144,4.475837,1,18.562160,14.772697,0,17.366783,16.007923,0.000000,5.838734,5.817355,-1.48788,0.08190
1.145,4.475666,1,18.552109,14.763053,0,17.384163,16.005007,0.000000,5.838391,5.821606,-1.48670,0.10103
1.146,4.475073,1,18.541922,14.753384,0,17.402096,16.001143,0.000000,5.838336,5.826240,-1.48793,0.11839
1.147,4.474327,1,18.531652,14.743699,0,17.420353,15.996718,0.000000,5.838454,5.831011,-1.48586,0.12230
1.148,4.473633,1,18.521385,14.734015,0,17.438612,15.992293,0.000000,5.838571,5.835912,-1.48713,0.12204
1.149,4.472957,1,18.511116,14.724331,0,17.456871,15.987869,0.000000,5.838688,5.840858,-1.48759,0.11685
1.150,4.472791,1,18.500902,14.714808,0,17.476057,15.983663,0.000000,5.838950,5.845675,-1.48630,0.10744
1.151,4.472809,1,18.490723,14.705381,0,17.495794,15.979587,0.000000,5.839297,5.850444,-1.48885,0.09894
1.152,4.472988,1,18.480541,14.695955,0,17.515532,15.975510,0.000000,5.839644,5.855081,-1.48691,0.09089
1.153,4.473226,1,18.470362,14.686528,0,17.535269,15.971433,0.000000,5.839991,5.859669,-1.49322,0.08185
1.154,4.473206,1,18.460102,14.677145,0,17.555641,15.967175,0.000000,5.840435,5.864172,-1.48652,0.08147
1.155,4.473093,1,18.449799,14.667789,0,17.576391,15.962809,0.000000,5.840935,5.868643,-1.48702,0.09949
1.156,4.473068,1,18.439495,14.658431,0,17.597139,15.958442,0.000000,5.841436,5.872964,-1.48718,0.11955
1.157,4.473076,1,18.429192,14.649075,0,17.617889,15.954076,0.000000,5.841937,5.877230,-1.48748,0.12443
1.158,4.473615,1,18.419043,14.639809,0,17.639334,15.948937,0.000000,5.842489,5.881295,-1.48695,0.12055
1.159,4.474346,1,18.408985,14.630598,0,17.661188,15.943340,0.000000,5.843071,5.885287,-1.48714,0.11448
1.160,4.475439,1,18.398930,14.621387,0,17.683043,15.937744,0.000000,5.843654,5.889253,-1.48798,0.10491
1.161,4.476662,1,18.388872,14.612176,0,17.704897,15.932148,0.000000,5.844236,5.893208,-1.48694,0.09395
1.162,4.477956,1,18.378971,14.603170,0,17.727116,15.925858,0.000000,5.845080,5.897311,-1.48687,0.08539
1.163,4.479276,1,18.369160,14.594288,0,17.749554,15.919160,0.000000,5.846080,5.901468,-1.48701,0.08698
1.164,4.480657,1,18.359348,14.585404,0,17.771990,15.912460,0.000000,5.847080,5.905641,-1.48667,0.10145
1.165,4.482060,1,18.349537,14.576522,0,17.794428,15.905761,0.000000,5.848080,5.909819,-1.48709,0.11504
1.166,4.483509,1,18.339699,14.567726,0,17.817261,15.898459,0.000000,5.849132,5.913821,-1.49281,0.12263
1.167,4.484973,1,18.329842,14.558982,0,17.840328,15.890800,0.000000,5.850215,5.917759,-1.48691,0.12236
1.168,4.486059,1,18.319984,14.550238,0,17.863394,15.883142,0.000000,5.851298,5.921463,-1.48814,0.11400
1.169,4.487007,1,18.310127,14.541493,0,17.886461,15.875483,0.000000,5.852381,5.925081,-1.48627,0.10488
1.170,4.487184,1,18.300312,14.532757,0,17.909794,15.867528,0.000000,5.853702,5.928440,-1.48774,0.09602
1.171,4.487082,1,18.290522,14.524025,0,17.933285,15.859400,0.000000,5.855164,5.931705,-1.48839,0.08543
1.172,4.486539,1,18.280731,14.515293,0,17.956776,15.851271,0.000000,5.856626,5.934670,-1.48885,0.08057
1.173,4.485837,1,18.270941,14.506561,0,17.980267,15.843143,0.000000,5.858088,5.937527,-1.48834,0.09626
1.174,4.485160,1,18.261143,14.498006,0,18.003788,15.834626,0.000000,5.859656,5.940037,-1.48692,0.11834
1.175,4.484492,1,18.251337,14.489554,0,18.027330,15.825881,0.000000,5.861288,5.942420,-1.48805,0.12486
1.176,4.483972,1,18.241533,14.481103,0,18.050871,15.817136,0.000000,5.862920,5.944406,-1.48758,0.12128
1.177,4.483503,1,18.231728,14.472651,0,18.074413,15.808390,0.000000,5.864552,5.946248,-1.48651,0.11524
1.178,4.483191,1,18.221918,14.464395,0,18.097467,15.799498,0.000000,5.866234,5.947648,-1.48788,0.10554
1.179,4.482936,1,18.212107,14.456253,0,18.120234,15.790518,0.000000,5.867945,5.948888,-1.48875,0.09438
1.180,4.482799,1,18.202293,14.448112,0,18.143000,15.781538,0.000000,5.869656,5.949674,-1.48829,0.08562
1.181,4.482705,1,18.192482,14.439971,0,18.165766,15.772558,0.000000,5.871367,5.950294,-1.48499,0.08707
1.182,4.482708,1,18.182648,14.432280,0,18.188093,15.763715,0.000000,5.872942,5.950464,-1.48758,0.10083
1.183,4.482746,1,18.172800,14.424854,0,18.210161,15.754951,0.000000,5.874436,5.950471,-1.48869,0.11366
1.184,4.483006,1,18.162952,14.417429,0,18.232227,15.746189,0.000000,5.875930,5.950076,-1.48668,0.12169
1.185,4.483345,1,18.153105,14.410004,0,18.254295,15.737426,0.000000,5.877424,5.949536,-1.48722,0.12291
1.186,4.484008,1,18.143188,14.402950,0,18.276056,15.728535,0.000000,5.878881,5.948660,-1.48885,0.11599
1.187,4.484788,1,18.133234,14.396116,0,18.297634,15.719567,0.000000,5.880314,5.947663,-1.48805,0.10787
1.188,4.485711,1,18.123278,14.389282,0,18.319212,15.710599,0.000000,5.881747,5.946421,-1.48904,0.09982
1.189,4.486685,1,18.113323,14.382448,0,18.340790,15.701632,0.000000,5.883181,5.945089,-1.48782,0.08978
1.190,4.487570,1,18.103487,14.376243,0,18.361414,15.692286,0.000000,5.884542,5.943603,-1.49046,0.07995
1.191,4.488422,1,18.093725,14.370411,0,18.381475,15.682716,0.000000,5.885859,5.942060,-1.48808,0.08385
1.192,4.489121,1,18.083961,14.364578,0,18.401537,15.673146,0.000000,5.887176,5.940436,-1.48845,0.10558
1.193,4.489766,1,18.074198,14.358747,0,18.421598,15.663577,0.000000,5.888493,5.938784,-1.48851,0.12118
1.194,4.490282,1,18.064486,14.353466,0,18.441114,15.653959,0.000000,5.889591,5.937120,-1.48652,0.12316
1.195,4.490751,1,18.054806,14.348513,0,18.460306,15.644314,0.000000,5.890561,5.935453,-1.48717,0.12090
1.196,4.491284,1,18.045124,14.343559,0,18.479498,15.634668,0.000000,5.891531,5.933847,-1.48722,0.11376
1.197,4.491842,1,18.035442,14.338606,0,18.498690,15.625023,0.000000,5.892500,5.932263,-1.49124,0.10331
1.198,4.492610,1,18.025759,14.334820,0,18.517008,15.615447,0.000000,5.893231,5.930816,-1.48779,0.09441
1.199,4.493454,1,18.016071,14.331726,0,18.534811,15.605912,0.000000,5.893820,5.929419,-1.48803,0.08631
1.200,4.494183,1,18.006384,14.328631,0,18.552612,15.596377,0.000000,5.894409,5.928245,-1.48550,0.08511
1.201,4.494871,1,17.996696,14.325537,0,18.570414,15.586843,0.000000,5.894998,5.927152,-1.48788,0.09506
1.202,2.845369,1,17.986977,14.323888,0,18.586876,15.577168,0.000000,5.895555,5.926344,-1.48795,0.11246
1.203,0.597842,0,17.977238,14.323094,0,18.602545,15.567411,0.000000,5.896095,5.925640,-1.48784,0.12403
1.204,0.000000,0,17.967499,14.322301,0,18.618216,15.557655,0.000000,5.896635,5.925154,-1.48808,0.12227
1.205,0.000000,0,17.957760,14.321507,0,18.633884,15.547898,0.000000,5.897174,5.924747,-1.48867,0.11547
1.206,0.000000,0,17.948112,14.322173,0,18.648533,15.538364,0.000000,5.897744,5.924461,-1.48773,0.10761
1.207,0.000000,0,17.938522,14.323702,0,18.662577,15.528963,0.000000,5.898332,5.924220,-1.48733,0.09708
1.208,0.000000,0,17.928930,14.325232,0,18.676620,15.519562,0.000000,5.898920,5.924037,-1.48886,0.08623
1.209,0.000000,0,17.919340,14.326760,0,18.690664,15.510159,0.000000,5.899508,5.923877,-1.48754,0.08066
1.210,0.000000,0,17.909678,14.329869,0,18.703424,15.500676,0.000000,5.900095,5.923721,-1.48935,0.09611
1.211,0.000000,0,17.899975,14.333914,0,18.715425,15.491145,0.000000,5.900680,5.923566,-1.48742,0.11588
1.212,0.000000,0,17.890272,14.337958,0,18.727427,15.481613,0.000000,5.901266,5.923335,-1.48738,0.12207
1.213,0.000000,0,17.880569,14.342002,0,18.739428,15.472082,0.000000,5.901851,5.923075,-1.49016,0.12279
1.214,0.000000,0,17.870810,14.347233,0,18.750465,15.462555,0.000000,5.902302,5.922675,-1.48672,0.11752
1.215,0.000000,0,17.861017,14.353165,0,18.760929,15.453032,0.000000,5.902673,5.922225,-1.48739,0.10756
1.216,0.000000,0,17.851223,14.359097,0,18.771395,15.443507,0.000000,5.903045,5.921693,-1.48788,0.09848
1.217,0.000000,0,17.841429,14.365030,0,18.781860,15.433983,0.000000,5.903416,5.921131,-1.48686,0.08990
1.218,0.000000,0,17.831942,14.372196,0,18.791954,15.424680,0.000000,5.903780,5.920563,-1.48799,0.08378
1.219,0.000000,0,17.822636,14.380094,0,18.801826,15.415508,0.000000,5.904139,5.919994,-1.48975,0.09057
1.220,0.000000,0,17.813332,14.387990,0,18.811699,15.406336,0.000000,5.904499,5.919416,-1.48798,0.11046
1.221,0.000000,0,17.804026,14.395887,0,18.821571,15.397164,0.000000,5.904858,5.918836,-1.48661,0.12424
1.222,0.000000,0,17.794788,14.404947,0,18.831177,15.388017,0.000000,5.905176,5.918229,-1.48632,0.12280
1.223,0.000000,0,17.785591,14.414697,0,18.840620,15.378883,0.000000,5.905470,5.917613,-1.48875,0.11546
1.224,0.000000,0,17.776394,14.424447,0,18.850065,15.369750,0.000000,5.905765,5.916983,-1.48769,0.10680
1.225,0.000000,0,17.767197,14.434196,0,18.859509,15.360617,0.000000,5.906059,5.916347,-1.48640,0.09540
1.226,0.000000,0,17.758158,14.445283,0,18.868542,15.351643,0.000000,5.906287,5.915720,-1.48615,0.08381
1.227,0.000000,0,17.749212,14.457162,0,18.877329,15.342763,0.000000,5.906475,5.915095,-1.48840,0.08582
1.228,0.000000,0,17.740269,14.469041,0,18.886118,15.333883,0.000000,5.906662,5.914508,-1.48681,0.10746
1.229,0.000000,0,17.731323,14.480919,0,18.894907,15.325004,0.000000,5.906850,5.913934,-1.48767,0.12325
1.230,0.000000,0,17.722286,14.494049,0,18.903564,15.316091,0.000000,5.906952,5.913435,-1.48949,0.12384
1.231,0.000000,0,17.713194,14.507919,0,18.912144,15.307159,0.000000,5.907003,5.912964,-1.48807,0.11935
1.232,0.000000,0,17.704100,14.521790,0,18.920723,15.298227,0.000000,5.907055,5.912633,-1.48708,0.10982
1.233,0.000000,0,17.695007,14.535660,0,18.929302,15.289296,0.000000,5.907107,5.912352,-1.48872,0.09782
1.234,0.000000,0,17.685862,14.551137,0,18.937687,15.280538,0.000000,5.907191,5.912269,-1.49038,0.08813
1.235,0.000000,0,17.676687,14.567566,0,18.945957,15.271882,0.000000,5.907295,5.912257,-1.48609,0.08841
1.236,0.000000,0,17.667513,14.583995,0,18.954229,15.263227,0.000000,5.907398,5.912426,-1.48763,0.10269
1.237,0.000000,0,17.658337,14.600424,0,18.962500,15.254570,0.000000,5.907502,5.912659,-1.48799,0.11658
1.238,0.000000,0,17.649183,14.618518,0,18.970573,15.245851,0.000000,5.907615,5.913030,-1.48890,0.12337
1.239,0.000000,0,17.640039,14.637597,0,18.978531,15.237094,0.000000,5.907733,5.913452,-1.48729,0.12175
1.240,0.000000,0,17.630898,14.656676,0,18.986486,15.228336,0.000000,5.907852,5.913960,-1.48668,0.11228
1.241,0.000000,0,17.621754,14.675756,0,18.994444,15.219580,0.000000,5.907971,5.914499,-1.48581,0.10248
1.242,0.000000,0,17.612652,14.695961,0,19.002058,15.210848,0.000000,5.908130,5.915067,-1.48898,0.09300
1.243,0.000000,0,17.603575,14.716834,0,19.009470,15.202131,0.000000,5.908312,5.915645,-1.48856,0.08405
1.244,0.000000,0,17.594498,14.737707,0,19.016882,15.193416,0.000000,5.908494,5.916172,-1.48733,0.08763
1.245,0.000000,0,17.585421,14.758580,0,19.024294,15.184699,0.000000,5.908677,5.916679,-1.48728,0.10774
1.246,0.000000,0,17.576351,14.780717,0,19.031342,15.175770,0.000000,5.908874,5.917062,-1.48728,0.12369
1.247,0.000000,0,17.567287,14.803603,0,19.038174,15.166714,0.000000,5.909079,5.917399,-1.48586,0.12350
1.248,0.000000,0,17.558222,14.826488,0,19.045004,15.157659,0.000000,5.909285,5.917591,-1.48632,0.11635
1.249,0.000000,0,17.549158,14.849374,0,19.051836,15.148602,0.000000,5.909490,5.917730,-1.48698,0.10750
1.250,0.000000,0,17.540327,14.873532,0,19.058281,15.139775,0.000000,5.909684,5.917713,-1.48549,0.09591
1.251,0.000000,0,17.531637,14.898444,0,19.064497,15.131083,0.000000,5.909872,5.917639,-1.48420,0.08420
1.252,0.000000,0,17.522945,14.923356,0,19.070713,15.122390,0.000000,5.910059,5.917366,-1.48707,0.08488
1.253,0.000000,0,17.514254,14.948269,0,19.076929,15.113697,0.000000,5.910247,5.917021,-1.48819,0.10584
1.254,0.000000,0,17.505661,14.974225,0,19.082664,15.104754,0.000000,5.910364,5.916444,-1.48573,0.12240
1.255,0.000000,0,17.497128,15.000800,0,19.088118,15.095664,0.000000,5.910439,5.915783,-1.48576,0.12387
1.256,0.000000,0,17.488594,15.027376,0,19.093571,15.086575,0.000000,5.910514,5.914948,-1.48819,0.12016
1.257,0.000000,0,17.480061,15.053951,0,19.099024,15.077484,0.000000,5.910589,5.914052,-1.48737,0.11143
1.258,0.000000,0,17.471643,15.082042,0,19.103718,15.068445,0.000000,5.910614,5.913053,-1.48757,0.10008
1.259,0.000000,0,17.463293,15.111031,0,19.107960,15.059436,0.000000,5.910610,5.912016,-1.48633,0.09080
