"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
2.250,0.000000,4.592651,1,0,19.330530,14.192012,0,0,17.569237,16.612669,5.801045,0.00015,7.495615,0.696537,2.282410,5.685593,17.175045,4.641165,-6.301573,1,0,6.452239,4.543639,-9.258595,0,0,-2.223939,6.922769,-10.940235,115.464821,0,87.706741,90.899841,107.619659,8.725624,19.987305,8.637694,14.608773,8.830126,14.012671,9.779611,13.886668,9.926647,15.479864,11.322547,15.373116,11.745134,16.419439,-0.02663,-0.01301,-0.02199,0.00325,0.00776,-0.01356,0.00573,0.00229,0.10725,0,3.27774
2.251,0.000000,4.594141,1,0,19.324444,14.182861,0,0,17.567221,16.601126,5.805350,0.00013,7.491547,0.699955,2.321158,5.687800,17.174658,4.641991,-6.617160,1,0,6.451554,4.546134,-9.264014,0,0,-1.881302,6.925066,-11.103552,115.160889,0,88.228455,90.883118,107.739319,8.722287,19.983812,8.636421,14.595538,8.832147,14.003851,9.785687,13.889289,9.927424,15.482985,11.323655,15.380473,11.745270,16.427242,-0.02228,-0.01439,-0.02194,0.00472,0.00945,-0.01304,0.00325,0.00347,0.10516,0,3.27774
2.252,0.000000,4.595651,1,0,19.317566,14.173733,0,0,17.565722,16.589611,5.809773,-0.00010,7.487217,0.701924,2.359640,5.690147,17.171110,4.641971,-6.919995,1,0,6.450161,4.549065,-9.282978,0,0,-1.525380,6.924513,-11.219065,114.672829,0,88.908058,90.754112,107.704559,8.720061,19.968330,8.635952,14.579885,8.834135,13.992927,9.788726,13.892311,9.925943,15.486406,11.322242,15.384709,11.742505,16.431713,-0.02090,-0.01284,-0.02073,0.00168,0.00879,-0.01272,0.00683,0.00374,0.10470,0,3.27768
2.253,0.000000,4.597162,1,0,19.310078,14.164621,0,0,17.564623,16.578119,5.814212,-0.00010,7.482684,0.702773,2.397916,5.692602,17.165115,4.641297,-7.212972,1,0,6.448218,4.552332,-9.312412,0,0,-1.159189,6.921755,-11.297625,114.042419,0,89.709709,90.538292,107.550407,8.718697,19.943577,8.636104,14.562360,8.836099,13.980375,9.789413,13.895643,9.922717,15.490062,11.318879,15.386533,11.737499,16.433613,-0.02318,-0.01434,-0.02138,0.00319,0.00887,-0.01252,0.00471,0.00360,0.10460,0,3.27760
2.254,0.000000,4.598398,1,0,19.302588,14.155509,0,0,17.563524,16.566628,5.818594,-0.00013,7.478151,0.703623,2.436192,5.695056,17.159122,4.640623,-7.505949,1,0,6.446276,4.555599,-9.341847,0,0,-0.792998,6.918998,-11.376183,113.412018,0,90.511360,90.322472,107.396263,8.717331,19.918823,8.636255,14.544835,8.838062,13.967825,9.790101,13.898975,9.919490,15.493717,11.315516,15.388356,11.732492,16.435511,-0.01904,-0.01276,-0.02056,0.00370,0.00957,-0.01290,0.00595,0.00259,0.10180,0,3.27723
2.255,0.000000,4.599597,1,0,19.295099,14.146398,0,0,17.562426,16.555136,5.822969,0.00025,7.473618,0.704472,2.474468,5.697511,17.153128,4.639949,-7.798925,1,0,6.444333,4.558866,-9.371282,0,0,-0.426807,6.916241,-11.454742,112.781609,0,91.313019,90.106651,107.242111,8.715965,19.894070,8.636407,14.527310,8.840026,13.955275,9.790790,13.902308,9.916264,15.497373,11.312153,15.390180,11.727487,16.437408,-0.01877,-0.01386,-0.02219,0.00452,0.00891,-0.01320,0.00559,0.00225,0.09914,0,3.27677
2.256,0.000000,4.600080,1,0,19.286936,14.137053,0,0,17.562067,16.543604,5.827135,0.00000,7.471646,0.700116,2.504638,5.700087,17.150967,4.640139,-8.062728,1,0,6.441080,4.560096,-9.400249,0,0,-0.023660,6.914129,-11.506295,112.261826,0,91.800079,89.986938,107.220070,8.713289,19.877563,8.638334,14.513501,8.841352,13.946920,9.793282,13.904583,9.914609,15.499964,11.310549,15.393484,11.724812,16.440748,-0.01860,-0.01403,-0.02109,0.00298,0.00801,-0.01271,0.00440,0.00440,0.10115,0,3.27691
2.257,0.000000,4.600466,1,0,19.278250,14.127529,0,0,17.562279,16.532042,5.831272,-0.00015,7.471653,0.691737,2.528542,5.702757,17.151770,4.640996,-8.303977,1,0,6.436813,4.559752,-9.428854,0,0,0.408056,6.912517,-11.536972,111.827568,0,92.043945,89.941521,107.300140,8.709599,19.867432,8.641634,14.502564,8.842186,13.941810,9.797169,13.906039,9.914168,15.501733,11.310306,15.397932,11.723939,16.445202,-0.01828,-0.01406,-0.01949,0.00345,0.00916,-0.01215,0.00727,0.00139,0.10042,0,3.27722
2.258,0.000000,4.600660,1,0,19.269566,14.118006,0,0,17.562490,16.520477,5.835070,0.00003,7.471660,0.683357,2.552446,5.705428,17.152573,4.641853,-8.545227,1,0,6.432546,4.559407,-9.457459,0,0,0.839773,6.910904,-11.567649,111.393303,0,92.287819,89.896103,107.380219,8.705909,19.857298,8.644935,14.491628,8.843019,13.936700,9.801056,13.907496,9.913729,15.503502,11.310062,15.402381,11.723065,16.449654,-0.01937,-0.01400,-0.02051,0.00359,0.00869,-0.01242,0.00764,0.00310,0.09973,0,3.27722
2.259,0.000000,4.600828,1,0,19.260880,14.108481,0,0,17.562702,16.508915,5.838822,-0.00003,7.471667,0.674978,2.576350,5.708098,17.153376,4.642710,-8.786477,1,0,6.428279,4.559063,-9.486065,0,0,1.271489,6.909292,-11.598325,110.959038,0,92.531685,89.850685,107.460297,8.702219,19.847166,8.648234,14.480691,8.843853,13.931589,9.804943,13.908953,9.913288,15.505270,11.309818,15.406829,11.722193,16.454107,-0.01891,-0.01339,-0.01945,0.00360,0.00802,-0.01182,0.00570,0.00266,0.10195,0,3.27715
2.260,0.000000,4.601613,1,0,19.251675,14.098832,0,0,17.563684,16.497362,5.842123,0.00013,7.472492,0.667195,2.588020,5.710816,17.152742,4.643922,-8.985526,1,0,6.426435,4.559715,-9.496674,0,0,1.754780,6.908280,-11.618793,110.578209,0,92.961891,89.844406,107.472801,8.698520,19.839994,8.648598,14.471496,8.845790,13.922868,9.807359,13.909180,9.912713,15.505705,11.309415,15.409727,11.720076,16.457397,-0.02029,-0.01362,-0.02022,0.00309,0.00955,-0.01302,0.00644,0.00405,0.10696,0,3.27653
2.261,0.000000,4.602479,1,0,19.242069,14.089087,0,0,17.565262,16.485819,5.845363,-0.00013,7.473948,0.659873,2.590233,5.713570,17.151001,4.645411,-9.151952,1,0,6.426463,4.561137,-9.493371,0,0,2.277940,6.907733,-11.631370,110.238678,0,93.536148,89.868378,107.433075,8.694814,19.835110,8.646691,14.463647,8.848579,13.911354,9.808638,13.908457,9.912034,15.505108,11.308888,15.411427,11.716996,16.459789,-0.01996,-0.01389,-0.01987,0.00275,0.01005,-0.01360,0.00480,0.00293,0.10585,0,3.27576
2.262,0.000000,4.604136,1,0,19.232462,14.079341,0,0,17.566837,16.474274,5.848103,-0.00013,7.475404,0.652550,2.592446,5.716324,17.149261,4.646899,-9.318378,1,0,6.426491,4.562559,-9.490067,0,0,2.801100,6.907185,-11.643947,109.899155,0,94.110397,89.892349,107.393349,8.691107,19.830225,8.644784,14.455798,8.851369,13.899840,9.809916,13.907734,9.911354,15.504511,11.308361,15.413128,11.713917,16.462181,-0.01833,-0.01398,-0.02251,0.00361,0.00858,-0.01227,0.00557,0.00350,0.10457,0,3.27639
2.263,0.000000,4.605897,1,0,19.222857,14.069595,0,0,17.568415,16.462730,5.850776,0.00010,7.476861,0.645228,2.594658,5.719078,17.147520,4.648387,-9.484804,1,0,6.426518,4.563981,-9.486764,0,0,3.324260,6.906638,-11.656523,109.559624,0,94.684654,89.916321,107.353622,8.687401,19.825340,8.642878,14.447949,8.854158,13.888327,9.811194,13.907011,9.910675,15.503914,11.307835,15.414828,11.710837,16.464573,-0.01819,-0.01354,-0.01934,0.00386,0.00904,-0.01255,0.00628,0.00410,0.10539,0,3.27738
2.264,0.000000,4.608241,1,0,19.212843,14.059855,0,0,17.571564,16.450979,5.852936,0.00013,7.477731,0.640439,2.586103,5.721747,17.147539,4.649298,-9.603522,1,0,6.426993,4.566674,-9.461145,0,0,3.903767,6.906312,-11.662690,109.459587,0,95.183151,89.930054,107.352226,8.686543,19.835274,8.641749,14.435219,8.857200,13.878809,9.814157,13.907597,9.910768,15.504669,11.308102,15.418429,11.708819,16.468687,-0.01921,-0.01316,-0.02202,0.00340,0.00852,-0.01205,0.00621,0.00323,0.10714,0,3.27771
2.265,0.000000,4.610662,1,0,19.202517,14.050117,0,0,17.575928,16.439070,5.855026,-0.00010,7.478148,0.637607,2.569222,5.724350,17.148916,4.649762,-9.685360,1,0,6.427813,4.570350,-9.418275,0,0,4.526834,6.906159,-11.663901,109.544685,0,95.623093,89.935867,107.380463,8.687888,19.856665,8.641224,14.418714,8.860436,13.870834,9.818424,13.909193,9.911458,15.506471,11.308982,15.423502,11.707622,16.474134,-0.01951,-0.01341,-0.02131,0.00381,0.00848,-0.01235,0.00610,0.00295,0.10493,0,3.27786
2.266,0.000000,4.612639,1,0,19.192188,14.040380,0,0,17.580292,16.427160,5.856656,0.00013,7.478566,0.634776,2.552342,5.726953,17.150295,4.650226,-9.767197,1,0,6.428632,4.574026,-9.375404,0,0,5.149902,6.906007,-11.665113,109.629784,0,96.063034,89.941681,107.408691,8.689234,19.878056,8.640698,14.402208,8.863673,13.862860,9.822690,13.910789,9.912148,15.508271,11.309863,15.428574,11.706425,16.479580,-0.01965,-0.01368,-0.01973,0.00345,0.00938,-0.01342,0.00574,0.00351,0.10272,0,3.27753
2.267,0.000000,4.614558,1,0,19.181862,14.030643,0,0,17.584656,16.415249,5.858224,0.00015,7.478983,0.631944,2.535461,5.729556,17.151674,4.650690,-9.849034,1,0,6.429451,4.577702,-9.332534,0,0,5.772969,6.905854,-11.666326,109.714890,0,96.502975,89.947495,107.436928,8.690578,19.899445,8.640172,14.385703,8.866910,13.854886,9.826957,13.912385,9.912838,15.510073,11.310743,15.433645,11.705227,16.485025,-0.01847,-0.01331,-0.02109,0.00327,0.00875,-0.01157,0.00712,0.00216,0.10187,0,3.27707
2.268,0.000000,4.614984,1,0,19.171658,14.021137,0,0,17.590866,16.403475,5.859416,-0.00013,7.480197,0.641166,2.511394,5.732070,17.153162,4.651232,-9.888531,1,0,6.430865,4.578761,-9.261119,0,0,6.425765,6.905697,-11.652892,109.475075,0,97.040215,89.934250,107.432991,8.691381,19.910048,8.638729,14.373717,8.869253,13.845337,9.831636,13.914310,9.913910,15.512185,11.311970,15.438592,11.704300,16.490944,-0.01831,-0.01349,-0.02041,0.00372,0.00813,-0.01192,0.00605,0.00257,0.10133,0,3.27734
2.269,0.000000,4.615210,1,0,19.161551,14.011813,0,0,17.598501,16.391802,5.860557,-0.00013,7.482026,0.659704,2.481770,5.734515,17.154736,4.651835,-9.895296,1,0,6.432738,4.577796,-9.167640,0,0,7.101542,6.905538,-11.628136,108.984093,0,97.652664,89.906281,107.404190,8.691767,19.912310,8.636577,14.365225,8.870905,13.834571,9.836637,13.916489,9.915277,15.514539,11.313462,15.443441,11.703581,16.497227,-0.01817,-0.01456,-0.02172,0.00317,0.00839,-0.01265,0.00530,0.00221,0.09863,0,3.27780
2.270,0.000000,4.614857,1,0,19.151443,14.002488,0,0,17.606136,16.380131,5.861432,-0.00013,7.483855,0.678242,2.452147,5.736960,17.156307,4.652438,-9.902061,1,0,6.434610,4.576831,-9.074160,0,0,7.777320,6.905379,-11.603380,108.493103,0,98.265121,89.878311,107.375397,8.692151,19.914572,8.634423,14.356732,8.872557,13.823805,9.841638,13.918668,9.916645,15.516893,11.314955,15.448292,11.702862,16.503510,-0.01966,-0.01223,-0.02028,0.00358,0.00846,-0.01279,0.00727,0.00295,0.09708,0,3.27735
2.271,0.000000,4.614428,1,0,19.141336,13.993163,0,0,17.613773,16.368460,5.862270,0.00028,7.485684,0.696781,2.422523,5.739406,17.157881,4.653041,-9.908826,1,0,6.436483,4.575867,-8.980680,0,0,8.453098,6.905220,-11.578625,108.002121,0,98.877571,89.850334,107.346596,8.692535,19.916834,8.632271,14.348240,8.874208,13.813039,9.846638,13.920847,9.918013,15.519247,11.316448,15.453141,11.702144,16.509794,-0.01846,-0.01330,-0.02038,0.00310,0.01032,-0.01251,0.00481,0.00375,0.10101,0,3.27666
2.272,0.000000,4.614834,1,0,19.131395,13.984266,0,0,17.622860,16.356817,5.862957,0.00010,7.487117,0.696892,2.389679,5.741820,17.157768,4.654458,-9.892675,1,0,6.439133,4.575201,-8.873196,0,0,9.134120,6.905850,-11.544798,107.833618,0,99.346664,89.826347,107.389595,8.690397,19.912989,8.629968,14.338119,8.877384,13.802484,9.852240,13.921460,9.919007,15.520048,11.317593,15.457387,11.701467,16.514658,-0.01804,-0.01489,-0.02109,0.00274,0.00961,-0.01236,0.00723,0.00288,0.10050,0,3.27676
2.273,0.000000,4.615353,1,0,19.121582,13.975701,0,0,17.633068,16.345196,5.863622,0.00003,7.488243,0.682759,2.354346,5.744210,17.156357,4.656503,-9.858810,1,0,6.442383,4.574765,-8.754885,0,0,9.819196,6.907092,-11.503959,107.914413,0,99.704933,89.805428,107.488091,8.686308,19.904423,8.627548,14.326738,8.881738,13.792090,9.858307,13.920862,9.919714,15.519649,11.318469,15.461167,11.700822,16.518423,-0.01819,-0.01279,-0.02129,0.00326,0.00866,-0.01237,0.00671,0.00370,0.09973,0,3.27707
2.274,0.000000,4.616278,1,0,19.111769,13.967135,0,0,17.643276,16.333574,5.864198,-0.00028,7.489368,0.668626,2.319013,5.746601,17.154945,4.658549,-9.824944,1,0,6.445634,4.574329,-8.636575,0,0,10.504272,6.908334,-11.463120,107.995209,0,100.063210,89.784515,107.586594,8.682219,19.895855,8.625128,14.315357,8.886092,13.781697,9.864374,13.920265,9.920422,15.519249,11.319345,15.464947,11.700177,16.522190,-0.01952,-0.01406,-0.02209,0.00341,0.01078,-0.01192,0.00544,0.00378,0.10186,0,3.27719
2.275,0.000000,4.617258,1,0,19.101954,13.958570,0,0,17.653484,16.321953,5.864763,-0.00013,7.490494,0.654492,2.283680,5.748991,17.153534,4.660594,-9.791080,1,0,6.448884,4.573894,-8.518264,0,0,11.189347,6.909576,-11.422280,108.076012,0,100.421478,89.763596,107.685097,8.678129,19.887289,8.622708,14.303976,8.890446,13.771304,9.870441,13.919667,9.921128,15.518850,11.320221,15.468727,11.699533,16.525955,-0.01801,-0.01271,-0.02133,0.00374,0.00721,-0.01326,0.00780,0.00297,0.10655,0,3.27727
2.276,0.000000,4.617678,1,0,19.092155,13.950080,0,0,17.665129,16.310478,5.865274,0.00010,7.487554,0.653075,2.248373,5.751293,17.152761,4.662144,-9.747247,1,0,6.449900,4.573251,-8.385322,0,0,11.865884,6.910206,-11.377625,107.988770,0,100.849266,89.797455,107.737854,8.674527,19.877237,8.622404,14.289689,8.894287,13.759559,9.874623,13.917750,9.921638,15.517056,11.320868,15.470972,11.697848,16.528225,-0.01800,-0.01452,-0.02014,0.00382,0.01044,-0.01208,0.00448,0.00228,0.10535,0,3.27746
2.277,0.000000,4.618024,1,0,19.082367,13.941647,0,0,17.677881,16.299112,5.865777,0.00015,7.481472,0.661487,2.213087,5.753526,17.152485,4.663311,-9.695708,1,0,6.449189,4.572449,-8.241069,0,0,12.535821,6.910365,-11.330022,107.771622,0,101.330803,89.873642,107.755257,8.671304,19.866035,8.623734,14.273156,8.897732,13.746769,9.877346,13.914813,9.921995,15.514183,11.321340,15.472031,11.695360,16.529337,-0.01786,-0.01434,-0.02001,0.00309,0.00883,-0.01245,0.00678,0.00331,0.10390,0,3.27769
2.278,0.000000,4.618134,1,0,19.072578,13.933213,0,0,17.690636,16.287748,5.866203,-0.00018,7.475389,0.669900,2.177801,5.755759,17.152208,4.664477,-9.644171,1,0,6.448477,4.571646,-8.096815,0,0,13.205757,6.910523,-11.282417,107.554482,0,101.812340,89.949837,107.772659,8.668079,19.854834,8.625065,14.256623,8.901176,13.733979,9.880070,13.911877,9.922353,15.511311,11.321811,15.473088,11.692872,16.530449,-0.01771,-0.01396,-0.02038,0.00362,0.00826,-0.01384,0.00525,0.00334,0.10469,0,3.27744
2.279,0.000000,4.618212,1,0,19.062790,13.924780,0,0,17.703388,16.276384,5.866619,0.00003,7.469307,0.678313,2.142515,5.757992,17.151930,4.665643,-9.592632,1,0,6.447766,4.570844,-7.952562,0,0,13.875693,6.910682,-11.234814,107.337334,0,102.293877,90.026031,107.790062,8.664855,19.843634,8.626395,14.240090,8.904621,13.721189,9.882792,13.908939,9.922710,15.508438,11.322282,15.474147,11.690384,16.531563,-0.01696,-0.01487,-0.02119,0.00302,0.00814,-0.01328,0.00531,0.00290,0.10653,0,3.27706
2.280,0.000000,4.618684,1,0,19.053255,13.916861,0,0,17.717762,16.265314,5.866914,0.00015,7.468328,0.681187,2.107304,5.760084,17.152145,4.666354,-9.547655,1,0,6.443752,4.570582,-7.792848,0,0,14.522047,6.910356,-11.195199,107.230553,0,102.437485,90.070763,107.836517,8.660940,19.828047,8.627192,14.229793,8.906012,13.713129,9.886434,13.905895,9.923134,15.505465,11.322794,15.475081,11.688680,16.532887,-0.01827,-0.01295,-0.02079,0.00283,0.00810,-0.01232,0.00666,0.00283,0.10433,0,3.27740
2.281,0.000000,4.619208,1,0,19.043913,13.909340,0,0,17.733391,16.254471,5.867194,-0.00003,7.471296,0.679779,2.072150,5.762066,17.152740,4.666712,-9.507750,1,0,6.437186,4.570739,-7.621182,0,0,15.150171,6.909655,-11.161760,107.209091,0,102.319870,90.091171,107.905449,8.656491,19.809071,8.627576,14.224316,8.905813,13.708725,9.890785,13.902768,9.923610,15.502413,11.323339,15.475920,11.687582,16.534376,-0.01996,-0.01373,-0.02035,0.00449,0.00914,-0.01349,0.00482,0.00278,0.10236,0,3.27793
2.282,0.000000,4.619401,1,0,19.034571,13.901818,0,0,17.749020,16.243628,5.867367,-0.00015,7.474264,0.678371,2.036995,5.764048,17.153334,4.667070,-9.467845,1,0,6.430620,4.570895,-7.449516,0,0,15.778295,6.908954,-11.128323,107.187630,0,102.202255,90.111580,107.974373,8.652041,19.790094,8.627960,14.218838,8.905616,13.704321,9.895137,13.899641,9.924085,15.499361,11.323882,15.476758,11.686484,16.535866,-0.01739,-0.01277,-0.01939,0.00286,0.00861,-0.01259,0.00599,0.00154,0.10192,0,3.27799
2.283,0.000000,4.619548,1,0,19.025229,13.894298,0,0,17.764648,16.232784,5.867526,-0.00013,7.477232,0.676963,2.001841,5.766030,17.153929,4.667429,-9.427939,1,0,6.424053,4.571052,-7.277849,0,0,16.406418,6.908254,-11.094884,107.166168,0,102.084633,90.131996,108.043297,8.647593,19.771118,8.628345,14.213361,8.905417,13.699917,9.899488,13.896514,9.924561,15.496309,11.324427,15.477597,11.685387,16.537355,-0.01875,-0.01342,-0.02022,0.00276,0.00797,-0.01403,0.00671,0.00363,0.10161,0,3.27791
2.284,0.000000,4.618378,1,0,19.015919,13.886971,0,0,17.781660,16.221876,5.867605,0.00003,7.477100,0.678386,1.965424,5.767961,17.153440,4.666986,-9.405599,1,0,6.420661,4.569828,-7.079320,0,0,17.000158,6.907313,-11.072921,106.891693,0,102.088333,90.183876,108.121452,8.644517,19.754274,8.628839,14.207851,8.904258,13.693671,9.902604,13.892907,9.925050,15.492747,11.324960,15.477601,11.684505,16.537308,-0.01877,-0.01402,-0.02094,0.00412,0.00804,-0.01266,0.00517,0.00302,0.09901,0,3.27789
2.285,0.000000,4.617031,1,0,19.006634,13.879797,0,0,17.799738,16.210918,5.867673,0.00003,7.474573,0.681997,1.928033,5.769852,17.152115,4.665922,-9.396837,1,0,6.419724,4.567538,-6.860025,0,0,17.567316,6.906188,-11.059827,106.421638,0,102.185814,90.260078,108.206749,8.642502,19.739080,8.629420,14.202318,8.902354,13.686001,9.904766,13.888930,9.925550,15.488791,11.325485,15.476961,11.683790,16.536072,-0.01834,-0.01526,-0.02148,0.00260,0.00799,-0.01174,0.00421,0.00295,0.09684,0,3.27789
2.286,0.000000,4.615211,1,0,18.997349,13.872622,0,0,17.817816,16.199961,5.867645,0.00000,7.472045,0.685608,1.890640,5.771743,17.150789,4.664858,-9.388075,1,0,6.418786,4.565247,-6.640729,0,0,18.134474,6.905062,-11.046734,105.951584,0,102.283295,90.336288,108.292038,8.640488,19.723886,8.630000,14.196784,8.900451,13.678330,9.906928,13.884953,9.926050,15.484836,11.326010,15.476321,11.683076,16.534836,-0.01712,-0.01354,-0.02118,0.00503,0.00789,-0.01273,0.00700,0.00353,0.09958,0,3.27765
2.287,0.000000,4.613328,1,0,18.988064,13.865448,0,0,17.835894,16.189003,5.867604,0.00008,7.469519,0.689218,1.853249,5.773634,17.149464,4.663795,-9.379313,1,0,6.417848,4.562957,-6.421434,0,0,18.701633,6.903936,-11.033641,105.481529,0,102.380775,90.412491,108.377335,8.638474,19.708691,8.630581,14.191251,8.898546,13.670661,9.909090,13.880977,9.926550,15.480880,11.326534,15.475681,11.682362,16.533600,-0.02013,-0.01410,-0.02002,0.00377,0.00923,-0.01306,0.00688,0.00319,0.09869,0,3.27735
2.288,0.000000,4.612383,1,0,18.978855,13.858932,0,0,17.855429,16.177956,5.867429,0.00028,7.469290,0.688925,1.812279,5.775515,17.147726,4.663501,-9.384004,1,0,6.414755,4.561952,-6.164423,0,0,19.215446,6.902816,-11.023142,105.343559,0,102.537842,90.446701,108.416367,8.637254,19.695433,8.630831,14.182904,8.898881,13.663706,9.911725,13.878382,9.927693,15.478301,11.327689,15.475244,11.682411,16.532848,-0.01755,-0.01216,-0.02074,0.00311,0.00880,-0.01289,0.00450,0.00353,0.09791,0,3.27728
2.289,0.000000,4.611564,1,0,18.969707,13.852923,0,0,17.876087,16.166840,5.867236,-0.00015,7.470840,0.685613,1.768544,5.777386,17.145670,4.663803,-9.399094,1,0,6.409996,4.561939,-5.878256,0,0,19.688021,6.901700,-11.014648,105.462311,0,102.740967,90.448441,108.419640,8.636649,19.683670,8.630825,14.172383,8.900946,13.657305,9.914726,13.876856,9.929334,15.476787,11.329330,15.474962,11.683052,16.532471,-0.01848,-0.01378,-0.02140,0.00300,0.00936,-0.01365,0.00683,0.00191,0.10018,0,3.27728
2.290,0.000000,4.612037,1,0,18.960562,13.846915,0,0,17.896746,16.155722,5.866841,-0.00028,7.472388,0.682301,1.724809,5.779258,17.143614,4.664104,-9.414184,1,0,6.405237,4.561927,-5.592089,0,0,20.160597,6.900583,-11.006154,105.581062,0,102.944092,90.450188,108.422905,8.636044,19.671907,8.630819,14.161862,8.903011,13.650903,9.917727,13.875330,9.930975,15.475272,11.330973,15.474681,11.683693,16.532091,-0.01845,-0.01419,-0.01997,0.00366,0.00901,-0.01229,0.00629,0.00333,0.10538,0,3.27722
2.291,0.000000,4.612683,1,0,18.951414,13.840908,0,0,17.917404,16.144606,5.866419,0.00003,7.473938,0.678988,1.681074,5.781129,17.141558,4.664406,-9.429273,1,0,6.400477,4.561915,-5.305923,0,0,20.633171,6.899467,-10.997661,105.699814,0,103.147217,90.451927,108.426178,8.635439,19.660147,8.630815,14.151341,8.905076,13.644502,9.920728,13.873804,9.932615,15.473758,11.332614,15.474401,11.684334,16.531713,-0.01828,-0.01365,-0.02123,0.00292,0.00966,-0.01351,0.00692,0.00281,0.10440,0,3.27715
2.292,0.000000,4.614454,1,0,18.942146,13.835524,0,0,17.938824,16.133568,5.865740,0.00003,7.473771,0.682604,1.634719,5.782858,17.140558,4.666537,-9.455227,1,0,6.401748,4.562340,-4.981026,0,0,21.043858,6.899003,-10.987327,105.388123,0,103.391953,90.452660,108.397392,8.633022,19.645987,8.631925,14.143125,8.904878,13.637937,9.923987,13.873138,9.935150,15.473099,11.335150,15.474393,11.685649,16.531446,-0.01967,-0.01241,-0.02063,0.00345,0.00914,-0.01285,0.00573,0.00336,0.10322,0,3.27773
2.293,0.000000,4.616375,1,0,18.932785,13.830623,0,0,17.960835,16.122589,5.865026,-0.00003,7.472278,0.691576,1.586337,5.784477,17.140373,4.670081,-9.489579,1,0,6.407681,4.563103,-4.626190,0,0,21.406702,6.899043,-10.975570,104.743675,0,103.668861,90.452606,108.343819,8.629207,19.629971,8.633899,14.136688,8.902930,13.631247,9.927446,13.873138,9.938376,15.473102,11.338376,15.474596,11.687484,16.531267,-0.01787,-0.01264,-0.01990,0.00324,0.00977,-0.01326,0.00456,0.00290,0.10452,0,3.27850
2.294,0.000000,4.618628,1,0,18.923426,13.825722,0,0,17.982845,16.111612,5.864149,-0.00003,7.470784,0.700547,1.537956,5.786095,17.140190,4.673625,-9.523932,1,0,6.413614,4.563866,-4.271353,0,0,21.769545,6.899084,-10.963813,104.099228,0,103.945770,90.452560,108.290245,8.625390,19.613956,8.635873,14.130253,8.900982,13.624557,9.930905,13.873139,9.941604,15.473104,11.341602,15.474800,11.689320,16.531088,-0.01895,-0.01460,-0.01946,0.00327,0.00978,-0.01299,0.00500,0.00327,0.10706,0,3.27823
2.295,0.000000,4.620924,1,0,18.914064,13.820821,0,0,18.004856,16.100634,5.863250,-0.00018,7.469291,0.709518,1.489574,5.787714,17.140005,4.677168,-9.558284,1,0,6.419546,4.564629,-3.916517,0,0,22.132389,6.899124,-10.952056,103.454781,0,104.222679,90.452507,108.236671,8.621574,19.597942,8.637847,14.123816,8.899035,13.617867,9.934364,13.873139,9.944830,15.473105,11.344829,15.475004,11.691155,16.530909,-0.01754,-0.01312,-0.02189,0.00279,0.00870,-0.01246,0.00541,0.00279,0.10534,0,3.27770
2.296,0.000000,4.622686,1,0,18.904335,13.816944,0,0,18.027506,16.089584,5.862338,-0.00017,7.467637,0.711013,1.444628,5.789164,17.139982,4.680217,-9.588899,1,0,6.423300,4.565171,-3.501688,0,0,22.440166,6.899954,-10.930665,89.952415,0,109.929176,92.295341,104.123528,8.621066,19.585238,8.652247,14.472167,8.898816,13.612172,9.811304,14.027740,9.971921,15.569079,11.347607,15.475877,11.692849,16.531797,-0.01829,-0.01452,-0.02299,0.00295,0.00820,-0.01237,0.00390,0.00311,0.10347,0,3.27716
2.297,0.000000,4.624376,1,0,18.894320,13.813859,0,0,18.050652,16.078478,5.861424,0.00000,7.465857,0.706728,1.402339,5.790485,17.140083,4.682883,-9.616625,1,0,6.425370,4.565542,-3.040482,0,0,22.705378,6.901394,-10.901826,66.510223,0,119.833015,95.562820,96.872147,8.623116,19.575090,8.676254,15.094785,8.899935,13.607247,9.590439,14.301855,10.017462,15.739244,11.350039,15.477267,11.694434,16.533512,-0.01923,-0.01345,-0.02043,0.00301,0.00874,-0.01288,0.00645,0.00104,0.10304,0,3.27663
