"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
2.595,0,0.000000,5.441054,0.000000,0,4.730258,3.968208,6.169759,6.276245,-0.521574,5.468446,-1.48636,0.10015
2.596,0,0.000000,5.438039,0.000000,0,4.723092,3.967441,6.170596,6.274810,-0.567780,5.468191,-1.48743,0.09959
2.597,0,0.000000,5.434897,0.000000,0,4.716043,3.968105,6.171461,6.274239,-0.615878,5.467663,-1.48697,0.10094
2.598,0,0.000000,5.431376,0.000000,0,4.709156,3.970728,6.172363,6.274852,-0.666570,5.466761,-1.48865,0.10316
2.599,0,0.000000,5.427804,0.000000,0,4.702270,3.973351,6.173265,6.275464,-0.717261,5.465859,-1.48773,0.10323
2.600,0,0.000000,5.424075,0.000000,0,4.695383,3.975973,6.174167,6.276077,-0.767952,5.464957,-1.48865,0.10263
2.601,0,0.000000,5.420353,0.000000,0,4.690121,3.978688,6.175066,6.276212,-0.820123,5.464075,-1.48682,0.10358
2.602,0,0.000000,5.416653,0.000000,0,4.687085,3.981529,6.175961,6.275693,-0.874321,5.463220,-1.49055,0.10451
2.603,0,0.000000,5.412926,0.000000,0,4.684049,3.984370,6.176856,6.275174,-0.928519,5.462366,-1.48796,0.10373
2.604,0,0.000000,5.409120,0.000000,0,4.681013,3.987211,6.177751,6.274655,-0.982717,5.461511,-1.48827,0.10231
2.605,0,0.000000,5.405261,0.000000,0,4.677678,3.989673,6.178528,6.275440,-1.036965,5.460539,-1.48743,0.10201
2.606,0,0.000000,5.401241,0.000000,0,4.673934,3.991615,6.179143,6.278011,-1.091280,5.459406,-1.48849,0.10178
2.607,0,0.000000,5.397214,0.000000,0,4.670191,3.993556,6.179759,6.280582,-1.145594,5.458272,-1.48705,0.10038
2.608,0,0.000000,5.393168,0.000000,0,4.666447,3.995498,6.180375,6.283153,-1.199909,5.457139,-1.48582,0.09900
2.609,0,0.000000,5.389153,0.000000,0,4.662997,3.994914,6.180856,6.283720,-1.252031,5.455936,-1.48735,0.09854
2.610,0,0.000000,5.385235,0.000000,0,4.659949,3.990868,6.181155,6.281545,-1.301150,5.454636,-1.48697,0.09794
2.611,0,0.000000,5.381316,0.000000,0,4.656901,3.986823,6.181453,6.279369,-1.350270,5.453336,-1.48727,0.09669
2.612,0,0.000000,5.377398,0.000000,0,4.653853,3.982777,6.181752,6.277193,-1.399389,5.452036,-1.48651,0.09707
2.613,0,0.000000,5.373456,0.000000,0,4.648385,3.979029,6.181923,6.275381,-1.446921,5.450632,-1.48613,0.09944
2.614,0,0.000000,5.369448,0.000000,0,4.639601,3.975688,6.181922,6.274067,-1.492280,5.449086,-1.48842,0.10010
2.615,0,0.000000,5.365465,0.000000,0,4.630818,3.972346,6.181920,6.272753,-1.537639,5.447540,-1.48705,0.09969
2.616,0,0.000000,5.361559,0.000000,0,4.622035,3.969005,6.181918,6.271439,-1.582999,5.445994,-1.48827,0.10111
2.617,0,0.000000,5.357738,0.000000,0,4.611155,3.966980,6.181810,6.270449,-1.621722,5.444352,-1.48491,0.10309
2.618,0,0.000000,5.354167,0.000000,0,4.597402,3.966761,6.181555,6.269902,-1.651358,5.442579,-1.48773,0.10309
2.619,0,0.000000,5.350728,0.000000,0,4.583649,3.966541,6.181300,6.269356,-1.680994,5.440807,-1.48682,0.10222
2.620,0,0.000000,5.347680,0.000000,0,4.569896,3.966321,6.181046,6.268810,-1.710630,5.439034,-1.48537,0.10303
2.621,0,0.000000,5.344805,0.000000,0,4.555144,3.967114,6.180600,6.269765,-1.728440,5.437195,-1.48689,0.10395
2.622,0,0.000000,5.342447,0.000000,0,4.539024,3.969294,6.179893,6.272779,-1.730052,5.435266,-1.48674,0.10308
2.623,0,0.000000,5.340296,0.000000,0,4.522904,3.971474,6.179186,6.275791,-1.731664,5.433338,-1.48628,0.10198
2.624,0,0.000000,5.338766,0.000000,0,4.506784,3.973654,6.178479,6.278804,-1.733275,5.431409,-1.48544,0.10189
2.625,0,0.000000,5.337464,0.000000,0,4.490891,3.974840,6.177629,6.280871,-1.722378,5.429550,-1.48529,0.10169
2.626,0,0.000000,5.336845,0.000000,0,4.475311,3.974666,6.176586,6.281641,-1.694346,5.427786,-1.48804,0.09838
2.627,0,0.000000,5.336439,0.000000,0,4.459731,3.974491,6.175542,6.282413,-1.666315,5.426023,-1.48735,0.06872
2.628,0,0.000000,5.336666,0.000000,0,4.444150,3.974317,6.174499,6.283183,-1.638283,5.424260,-1.48788,0.07165
2.629,0,0.000000,5.337086,0.000000,0,4.431539,3.974288,6.173518,6.283680,-1.598182,5.422519,-1.48735,0.08309
2.630,0,0.000000,5.338083,0.000000,0,4.422992,3.974460,6.172624,6.283804,-1.541550,5.420809,-1.48758,0.09298
2.631,0,0.000000,5.339270,0.000000,0,4.414446,3.974631,6.171730,6.283928,-1.484918,5.419100,-1.48773,0.10184
2.632,0,0.000000,5.341023,0.000000,0,4.405900,3.974802,6.170836,6.284051,-1.428287,5.417390,-1.48903,0.10766
2.633,0,0.000000,5.342946,0.000000,0,4.398106,3.974139,6.170093,6.283615,-1.365579,5.415886,-1.48849,0.10850
2.634,0,0.000000,5.345372,0.000000,0,4.391343,3.972333,6.169557,6.282412,-1.294550,5.414663,-1.48788,0.10745
2.635,0,0.000000,5.347883,0.000000,0,4.384579,3.970527,6.169021,6.281208,-1.223521,5.413440,-1.48994,0.11000
2.636,0,0.000000,5.350647,0.000000,0,4.377815,3.968721,6.168485,6.280005,-1.152493,5.412217,-1.48781,0.11319
2.637,0,0.000000,5.353430,0.000000,0,4.369663,3.967418,6.167936,6.278419,-1.080581,5.411100,-1.48750,0.11363
2.638,0,0.000000,5.356273,0.000000,0,4.359609,3.966805,6.167369,6.276311,-1.007461,5.410131,-1.48705,0.11369
2.639,0,0.000000,5.359167,0.000000,0,4.349555,3.966191,6.166802,6.274204,-0.934341,5.409162,-1.48811,0.11215
2.640,0,0.000000,5.362220,0.000000,0,4.339501,3.965578,6.166234,6.272096,-0.861221,5.408192,-1.48613,0.10869
2.641,0,0.000000,5.365352,0.000000,0,4.330758,3.964288,6.165605,6.270322,-0.787557,5.407398,-1.48712,0.10863
2.642,0,0.000000,5.368721,0.000000,0,4.323809,3.962071,6.164889,6.269006,-0.713148,5.406844,-1.48819,0.11135
2.643,0,0.000000,5.372118,0.000000,0,4.316860,3.959855,6.164174,6.267691,-0.638739,5.406290,-1.48766,0.11119
2.644,0,0.000000,5.375598,0.000000,0,4.309911,3.957639,6.163458,6.266375,-0.564330,5.405736,-1.48804,0.10949
2.645,0,0.000000,5.379064,0.000000,0,4.305067,3.957258,6.162714,6.264754,-0.490155,5.405218,-1.49017,0.10883
2.646,0,0.000000,5.382490,0.000000,0,4.303104,3.959389,6.161931,6.262715,-0.416300,5.404749,-1.48849,0.10822
2.647,0,0.000000,5.385942,0.000000,0,4.301141,3.961521,6.161149,6.260676,-0.342445,5.404280,-1.48773,0.10572
2.648,0,0.000000,5.389472,0.000000,0,4.299179,3.963653,6.160366,6.258637,-0.268590,5.403811,-1.48682,0.10329
2.649,0,0.000000,5.393078,0.000000,0,4.295956,3.965415,6.159644,6.257051,-0.192833,5.403471,-1.48590,0.10156
2.650,0,0.000000,5.396913,0.000000,0,4.291008,3.966671,6.159005,6.256083,-0.114470,5.403308,-1.49307,0.10000
2.651,0,0.000000,5.400856,0.000000,0,4.286060,3.967926,6.158366,6.255116,-0.036107,5.403144,-1.48605,0.09783
2.652,0,0.000000,5.405127,0.000000,0,4.281112,3.969182,6.157728,6.254148,0.042256,5.402981,-1.48788,0.09625
2.653,0,0.000000,5.409523,0.000000,0,4.276821,3.970218,6.157136,6.255009,0.124208,5.403014,-1.48972,0.09613
2.654,0,0.000000,5.414294,0.000000,0,4.273429,3.970954,6.156610,6.258374,0.211077,5.403316,-1.48666,0.09558
2.655,0,0.000000,5.419165,0.000000,0,4.270039,3.971691,6.156083,6.261739,0.297946,5.403617,-1.48643,0.09414
2.656,0,0.000000,5.424331,0.000000,0,4.266647,3.972427,6.155556,6.265104,0.384814,5.403919,-1.48834,0.09415
2.657,0,0.000000,5.429555,0.000000,0,4.263658,3.972185,6.155108,6.267426,0.472453,5.404372,-1.48697,0.09561
2.658,0,0.000000,5.434952,0.000000,0,4.261216,3.970604,6.154769,6.268321,0.561148,5.405032,-1.48712,0.09553
2.659,0,0.000000,5.440346,0.000000,0,4.258775,3.969022,6.154431,6.269216,0.649842,5.405692,-1.48712,0.09430
2.660,0,0.000000,5.445728,0.000000,0,4.256334,3.967441,6.154092,6.270111,0.738536,5.406352,-1.48834,0.09497
2.661,0,0.000000,5.451060,0.000000,0,4.253929,3.967172,6.154007,6.270646,0.823851,5.407074,-1.48712,0.09684
2.662,0,0.000000,5.456239,0.000000,0,4.251574,3.968700,6.154270,6.270689,0.904539,5.407881,-1.48750,0.09689
2.663,0,0.000000,5.461377,0.000000,0,4.249218,3.970228,6.154533,6.270732,0.985226,5.408689,-1.48949,0.09599
2.664,0,0.000000,5.466388,0.000000,0,4.246863,3.971756,6.154796,6.270775,1.065913,5.409496,-1.48720,0.09733
2.665,0,0.000000,5.471357,0.000000,0,4.244223,3.971766,6.155156,6.270770,1.137424,5.410603,-1.48666,0.09986
2.666,0,0.000000,5.476197,0.000000,0,4.241194,3.969699,6.155649,6.270698,1.196365,5.412118,-1.48689,0.10042
2.667,0,0.000000,5.480928,0.000000,0,4.238165,3.967631,6.156142,6.270626,1.255307,5.413635,-1.48582,0.10032
2.668,0,0.000000,5.485335,0.000000,0,4.235137,3.965564,6.156635,6.270554,1.314248,5.415151,-1.48712,0.10198
2.669,0,0.000000,5.489577,0.000000,0,4.233361,3.964925,6.157137,6.269695,1.363173,5.416704,-1.48804,0.10378
2.670,0,0.000000,5.493322,0.000000,0,4.233301,3.966243,6.157650,6.267757,1.398377,5.418307,-1.48834,0.10353
2.671,0,0.000000,5.496907,0.000000,0,4.233242,3.967562,6.158162,6.265821,1.433581,5.419911,-1.48560,0.10286
2.672,0,0.000000,5.500014,0.000000,0,4.233183,3.968880,6.158675,6.263884,1.468785,5.421514,-1.48849,0.10316
2.673,0,0.000000,5.502972,0.000000,0,4.232180,3.969320,6.159278,6.262646,1.494632,5.423096,-1.48788,0.10325
2.674,0,0.000000,5.505484,0.000000,0,4.229885,3.968555,6.160004,6.262366,1.507663,5.424648,-1.48827,0.10181
2.675,0,0.000000,5.507836,0.000000,0,4.227590,3.967791,6.160730,6.262087,1.520694,5.426199,-1.48697,0.10038
2.676,0,0.000000,5.509707,0.000000,0,4.225294,3.967026,6.161456,6.261807,1.533725,5.427751,-1.48621,0.10057
2.677,0,0.000000,5.511434,0.000000,0,4.224798,3.965849,6.162279,6.261135,1.539676,5.429257,-1.48705,0.10081
2.678,0,0.000000,5.512727,0.000000,0,4.226765,3.964107,6.163233,6.259923,1.535931,5.430700,-1.48987,0.10002
2.679,0,0.000000,5.513989,0.000000,0,4.228733,3.962365,6.164188,6.258712,1.532186,5.432143,-1.48682,0.10130
2.680,0,0.000000,5.515157,0.000000,0,4.230700,3.960623,6.165143,6.257501,1.528441,5.433586,-1.48537,0.10333
2.681,0,0.000000,5.516371,0.000000,0,4.230637,3.959667,6.166028,6.258433,1.523059,5.435128,-1.48781,0.10313
2.682,0,0.000000,5.517722,0.000000,0,4.227794,3.959791,6.166816,6.262301,1.515434,5.436807,-1.49170,0.10187
2.683,0,0.000000,5.519027,0.000000,0,4.224950,3.959914,6.167604,6.266170,1.507810,5.438485,-1.48560,0.10248
2.684,0,0.000000,5.520190,0.000000,0,4.222107,3.960037,6.168392,6.270037,1.500185,5.440164,-1.48422,0.10342
2.685,0,0.778062,5.521224,0.000000,0,4.222123,3.959073,6.169098,6.272912,1.488526,5.441737,-1.48514,0.10283
2.686,0,3.890308,5.521869,0.000000,0,4.226055,3.956621,6.169691,6.274426,1.471340,5.443168,-1.48613,0.10165
2.687,1,6.224509,5.522434,0.000000,0,4.229987,3.954168,6.170283,6.275941,1.454154,5.444599,-1.48659,0.10214
2.688,1,6.224572,5.522762,0.000000,0,4.233919,3.951715,6.170876,6.277455,1.436968,5.446030,-1.48834,0.10255
2.689,1,6.224238,5.523059,0.000000,0,4.237562,3.950597,6.171482,6.277108,1.416853,5.447441,-1.48766,0.10163
2.690,1,6.222715,5.523264,0.000000,0,4.240808,3.951305,6.172106,6.274213,1.392725,5.448823,-1.48483,0.10028
2.691,1,6.221419,5.523403,0.000000,0,4.244055,3.952014,6.172730,6.271317,1.368598,5.450205,-1.48621,0.10023
2.692,1,6.220806,5.523345,0.000000,0,4.247302,3.952723,6.173355,6.268422,1.344470,5.451588,-1.48903,0.09986
2.693,1,6.220829,5.523179,0.000000,0,4.249657,3.953066,6.173997,6.268123,1.313841,5.452985,-1.48804,0.09847
2.694,1,6.222761,5.522688,0.000000,0,4.250791,3.952907,6.174662,6.271380,1.274306,5.454404,-1.48849,0.09732
2.695,1,6.224719,5.522078,0.000000,0,4.251925,3.952749,6.175328,6.274637,1.234770,5.455823,-1.48689,0.09780
2.696,1,6.226750,5.521107,0.000000,0,4.253059,3.952591,6.175993,6.277895,1.195235,5.457242,-1.48811,0.09806
2.697,1,6.228294,5.520018,0.000000,0,4.254506,3.952247,6.176605,6.279523,1.151386,5.458505,-1.48827,0.09736
2.698,1,6.228379,5.518571,0.000000,0,4.256382,3.951650,6.177144,6.278921,1.101629,5.459551,-1.49025,0.09867
2.699,1,6.228388,5.517027,0.000000,0,4.258259,3.951054,6.177682,6.278318,1.051871,5.460598,-1.48743,0.10125
2.700,1,6.228169,5.515193,0.000000,0,4.260136,3.950457,6.178220,6.277715,1.002114,5.461645,-1.49017,0.10161
2.701,1,6.228275,5.513282,0.000000,0,4.265253,3.950286,6.178808,6.278198,0.948040,5.462642,-1.48613,0.10095
2.702,1,6.229354,5.511140,0.000000,0,4.274807,3.950698,6.179464,6.280166,0.888056,5.463570,-1.48758,0.10203
2.703,1,6.230576,5.508921,0.000000,0,4.284361,3.951109,6.180120,6.282134,0.828071,5.464499,-1.48857,0.10350
2.704,1,6.232228,5.506468,0.000000,0,4.293916,3.951521,6.180776,6.284101,0.768086,5.465427,-1.49109,0.10278
2.705,1,6.233792,5.503945,0.000000,0,4.300744,3.952189,6.181424,6.285889,0.706537,5.466225,-1.48628,0.10184
2.706,1,6.235092,5.501212,0.000000,0,4.303840,3.953207,6.182060,6.287429,0.642844,5.466843,-1.48514,0.10234
2.707,1,6.236264,5.498451,0.000000,0,4.306935,3.954225,6.182695,6.288970,0.579152,5.467462,-1.48750,0.10300
2.708,1,6.237053,5.495608,0.000000,0,4.310030,3.955243,6.183331,6.290510,0.515459,5.468081,-1.48712,0.10201
2.709,1,6.237750,5.492757,0.000000,0,4.313677,3.956175,6.183993,6.291544,0.452392,5.468564,-1.48651,0.10092
2.710,1,6.238169,5.489879,0.000000,0,4.318078,3.956988,6.184690,6.291884,0.390179,5.468861,-1.48758,0.10093
2.711,1,6.238646,5.486916,0.000000,0,4.322480,3.957802,6.185388,6.292224,0.327967,5.469157,-1.48735,0.10056
2.712,1,6.239300,5.483696,0.000000,0,4.326881,3.958616,6.186085,6.292564,0.265755,5.469454,-1.48712,0.09911
2.713,1,6.240076,5.480328,0.000000,0,4.330307,3.958362,6.186674,6.293322,0.197845,5.469648,-1.48811,0.09799
2.714,1,6.241220,5.476518,0.000000,0,4.332398,3.956646,6.187113,6.294654,0.122132,5.469702,-1.48552,0.09842
2.715,1,6.242211,5.472602,0.000000,0,4.334490,3.954931,6.187552,6.295985,0.046419,5.469755,-1.49117,0.09889
2.716,1,6.242743,5.468369,0.000000,0,4.336581,3.953215,6.187992,6.297317,-0.029293,5.469808,-1.48666,0.09817
2.717,1,6.242973,5.464069,0.000000,0,4.339252,3.953017,6.188342,6.297637,-0.109882,5.469833,-1.48750,0.09919
2.718,1,6.242300,5.459568,0.000000,0,4.342715,3.954898,6.188569,6.296571,-0.197148,5.469820,-1.48727,0.10123
2.719,1,6.241774,5.454967,0.000000,0,4.346179,3.956779,6.188796,6.295505,-0.284414,5.469807,-1.48758,0.10125
2.720,1,6.241694,5.450067,0.000000,0,4.349643,3.958660,6.189023,6.294440,-0.371680,5.469794,-1.48705,0.10031
2.721,1,6.242082,5.445023,0.000000,0,4.351114,3.960179,6.189214,6.295296,-0.464317,5.469604,-1.48781,0.10136
2.722,1,6.243870,5.439549,0.000000,0,4.349857,3.961205,6.189358,6.298785,-0.564308,5.469172,-1.48972,0.10293
2.723,1,6.245680,5.433901,0.000000,0,4.348599,3.962230,6.189501,6.302274,-0.664300,5.468739,-1.48743,0.10225
2.724,1,6.247557,5.427724,0.000000,0,4.347342,3.963256,6.189644,6.305763,-0.764292,5.468307,-1.48865,0.10113
2.725,1,6.249075,5.421379,0.000000,0,4.347663,3.964428,6.189829,6.307933,-0.866169,5.467489,-1.48323,0.10159
2.726,1,6.249516,5.414530,0.000000,0,4.350146,3.965802,6.190069,6.308297,-0.970629,5.466145,-1.48628,0.10241
2.727,1,6.249869,5.407639,0.000000,0,4.352629,3.967176,6.190310,6.308660,-1.075088,5.464800,-1.48827,0.10177
2.728,1,6.249961,5.400624,0.000000,0,4.355112,3.968551,6.190550,6.309024,-1.179548,5.463455,-1.48636,0.10076
2.729,1,6.250226,5.393675,0.000000,0,4.356302,3.968998,6.190814,6.309787,-1.281427,5.462069,-1.48605,0.10106
2.730,1,6.251013,5.386923,0.000000,0,4.355722,3.968178,6.191111,6.311098,-1.379772,5.460626,-1.48727,0.10126
2.731,1,5.470153,5.380210,0.000000,0,4.355142,3.967357,6.191407,6.312408,-1.478118,5.459184,-1.48712,0.10024
2.732,0,2.344351,5.373617,0.000000,0,4.354562,3.966536,6.191704,6.313719,-1.576463,5.457741,-1.48529,0.09911
2.733,0,0.000000,5.367029,0.000000,0,4.354974,3.967102,6.191964,6.314469,-1.671753,5.456200,-1.48849,0.09897
2.734,0,0.000000,5.360457,0.000000,0,4.356744,3.969568,6.192175,6.314451,-1.762859,5.454525,-1.48872,0.09849
2.735,0,0.000000,5.353908,0.000000,0,4.358515,3.972035,6.192385,6.314433,-1.853964,5.452850,-1.48796,0.09724
2.736,0,0.000000,5.347427,0.000000,0,4.360285,3.974501,6.192596,6.314415,-1.945070,5.451175,-1.48849,0.09650
2.737,0,0.000000,5.340990,0.000000,0,4.361538,3.976754,6.192805,6.314563,-2.028919,5.449241,-1.48796,0.09798
2.738,0,0.000000,5.334683,0.000000,0,4.362083,3.978716,6.193011,6.314940,-2.102829,5.446952,-1.48857,0.09828
2.739,0,0.000000,5.328423,0.000000,0,4.362628,3.980677,6.193218,6.315317,-2.176739,5.444664,-1.48590,0.09754
2.740,0,0.000000,5.322301,0.000000,0,4.363173,3.982639,6.193425,6.315693,-2.250648,5.442375,-1.48697,0.09881
2.741,0,0.000000,5.316227,0.000000,0,4.364194,3.985329,6.193636,6.316646,-2.319274,5.439978,-1.48613,0.10111
2.742,0,0.000000,5.310300,0.000000,0,4.365869,3.989016,6.193853,6.318388,-2.380661,5.437430,-1.48842,0.10113
2.743,0,0.000000,5.304437,0.000000,0,4.367544,3.992704,6.194071,6.320130,-2.442050,5.434883,-1.48743,0.10022
2.744,0,0.000000,5.298766,0.000000,0,4.369219,3.996391,6.194288,6.321872,-2.503437,5.432336,-1.48613,0.10133
2.745,0,0.000000,5.293176,0.000000,0,4.368866,3.997487,6.194520,6.322346,-2.558157,5.429700,-1.48872,0.10296
2.746,0,0.000000,5.287829,0.000000,0,4.365736,3.995034,6.194774,6.321084,-2.603745,5.426943,-1.48781,0.10277
2.747,0,0.000000,5.282578,0.000000,0,4.362605,3.992581,6.195027,6.319821,-2.649333,5.424185,-1.48636,0.10212
2.748,0,0.000000,5.277613,0.000000,0,4.359475,3.990128,6.195281,6.318559,-2.694920,5.421428,-1.48811,0.10273
2.749,0,0.000000,5.272742,0.000000,0,4.355530,3.988999,6.195489,6.319779,-2.735564,5.418693,-1.48506,0.10326
2.750,0,0.000000,5.268153,0.000000,0,4.350471,3.989684,6.195636,6.324399,-2.769437,5.415987,-1.48796,0.10206
2.751,0,0.000000,5.263610,0.000000,0,4.345411,3.990369,6.195783,6.329018,-2.803310,5.413281,-1.48834,0.10070
2.752,0,0.000000,5.259209,0.000000,0,4.340352,3.991054,6.195930,6.333637,-2.837183,5.410575,-1.48697,0.10059
2.753,0,0.000000,5.254833,0.000000,0,4.336482,3.991623,6.196063,6.342978,-2.866566,5.407792,-1.48689,0.10016
2.754,0,0.000000,5.250529,0.000000,0,4.334240,3.992034,6.196177,6.358785,-2.889799,5.404902,-1.48582,0.09871
2.755,0,0.000000,5.246330,0.000000,0,4.331999,3.992444,6.196292,6.374592,-2.913033,5.402012,-1.48720,0.09748
2.756,0,0.000000,5.242445,0.000000,0,4.329758,3.992855,6.196406,6.390399,-2.936266,5.399122,-1.48720,0.09706
2.757,0,0.000000,5.238740,0.000000,0,4.326461,3.992362,6.196491,6.397587,-2.947621,5.396142,-1.48636,0.09666
2.758,0,0.000000,5.235583,0.000000,0,4.321717,3.990632,6.196534,6.392970,-2.942706,5.393039,-1.48903,0.09532
2.759,0,0.000000,5.232616,0.000000,0,4.316974,3.988903,6.196577,6.388352,-2.937791,5.389935,-1.48651,0.09455
2.760,0,0.000000,5.230224,0.000000,0,4.312230,3.987173,6.196620,6.383736,-2.932876,5.386832,-1.49010,0.09505
2.761,0,0.000000,5.228036,0.000000,0,4.307484,3.987213,6.196628,6.379541,-2.913306,5.383677,-1.48682,0.09483
2.762,0,0.000000,5.226466,0.000000,0,4.302735,3.989679,6.196587,6.375927,-2.873664,5.380452,-1.48750,0.09361
2.763,0,0.000000,5.225172,0.000000,0,4.297987,3.992144,6.196545,6.372312,-2.834022,5.377226,-1.48849,0.09339
2.764,0,0.000000,5.224707,0.000000,0,4.293239,3.994609,6.196504,6.368698,-2.794380,5.374001,-1.48758,0.09441
2.765,0,0.000000,5.224577,0.000000,0,4.287543,3.996998,6.196483,6.366412,-2.738243,5.370956,-1.48872,0.09409
2.766,0,0.000000,5.225450,0.000000,0,4.280552,3.999283,6.196492,6.365948,-2.659513,5.368159,-1.48682,0.09272
2.767,0,0.000000,5.226643,0.000000,0,4.273560,4.001568,6.196500,6.365483,-2.580782,5.365363,-1.48651,0.09292
2.768,0,0.000000,5.228794,0.000000,0,4.266569,4.003853,6.196508,6.365019,-2.502052,5.362566,-1.48628,0.09430
2.769,0,0.000000,5.231216,0.000000,0,4.261353,4.005730,6.196603,6.366703,-2.412322,5.360065,-1.48613,0.09422
2.770,0,0.000000,5.234448,0.000000,0,4.258569,4.007048,6.196818,6.371330,-2.307528,5.357971,-1.48628,0.09296
2.771,0,0.000000,5.237840,0.000000,0,4.255786,4.008367,6.197033,6.375957,-2.202733,5.355876,-1.48613,0.09362
2.772,0,0.000000,5.241708,0.000000,0,4.253003,4.009685,6.197248,6.380583,-2.097938,5.353781,-1.48712,0.09537
2.773,0,0.000000,5.245641,0.000000,0,4.248729,4.011329,6.197446,6.383363,-1.988766,5.351766,-1.48880,0.09532
2.774,0,0.000000,5.249771,0.000000,0,4.242414,4.013420,6.197623,6.383614,-1.873600,5.349862,-1.48781,0.09419
2.775,0,0.000000,5.253965,0.000000,0,4.236099,4.015511,6.197800,6.383865,-1.758434,5.347957,-1.48705,0.09490
2.776,0,0.000000,5.258354,0.000000,0,4.229784,4.017601,6.197977,6.384116,-1.643268,5.346052,-1.48766,0.09667
2.777,0,0.000000,5.262814,0.000000,0,4.221558,4.018619,6.198111,6.384068,-1.527755,5.344343,-1.48750,0.09651
2.778,0,0.000000,5.267487,0.000000,0,4.210712,4.018165,6.198184,6.383613,-1.411767,5.342903,-1.48987,0.09535
2.779,0,0.000000,5.272203,0.000000,0,4.199867,4.017711,6.198258,6.383157,-1.295779,5.341463,-1.48857,0.09616
2.780,0,0.000000,5.277052,0.000000,0,4.189022,4.017258,6.198332,6.382701,-1.179790,5.340023,-1.48788,0.09812
2.781,0,0.000000,5.281914,0.000000,0,4.179276,4.016964,6.198411,6.379587,-1.068247,5.338874,-1.48788,0.09808
2.782,0,0.000000,5.286811,0.000000,0,4.171037,4.016889,6.198495,6.372831,-0.962791,5.338123,-1.48720,0.09708
2.783,0,0.000000,5.291694,0.000000,0,4.162798,4.016814,6.198579,6.366076,-0.857336,5.337373,-1.48544,0.09823
2.784,0,0.000000,5.296535,0.000000,0,4.154559,4.016740,6.198663,6.359321,-0.751880,5.336623,-1.48598,0.10002
2.785,0,0.000000,5.301341,0.000000,0,4.146524,4.016698,6.198702,6.355847,-0.651054,5.336020,-1.48781,0.09976
2.786,0,0.000000,5.306044,0.000000,0,4.138769,4.016703,6.198680,6.356868,-0.556568,5.335622,-1.48590,0.09890
2.787,0,0.000000,5.310709,0.000000,0,4.131013,4.016708,6.198658,6.357889,-0.462083,5.335224,-1.48773,0.09989
2.788,0,0.000000,5.315261,0.000000,0,4.123258,4.016713,6.198636,6.358911,-0.367597,5.334825,-1.48750,0.10148
2.789,0,0.000000,5.319776,0.000000,0,4.118712,4.016706,6.198664,6.359957,-0.277878,5.334561,-1.48720,0.10156
2.790,0,0.000000,5.324181,0.000000,0,4.118560,4.016684,6.198761,6.361037,-0.194687,5.334481,-1.48796,0.10110
2.791,0,0.000000,5.328557,0.508409,0,4.118408,4.016662,6.198859,6.362117,-0.111496,5.334401,-1.48743,0.10161
2.792,0,0.000000,5.332844,2.542043,0,4.118256,4.016640,6.198956,6.363197,-0.028305,5.334321,-1.48743,0.10224
2.793,0,0.000000,5.337115,4.066797,1,4.117074,4.015791,6.199033,6.362966,0.052519,5.334318,-1.48849,0.10138
2.794,0,0.000000,5.341334,4.064907,1,4.114479,4.013811,6.199080,6.360940,0.130102,5.334418,-1.48918,0.10044
2.795,0,0.000000,5.345564,4.062773,1,4.111884,4.011830,6.199128,6.358914,0.207685,5.334518,-1.48842,0.10050
2.796,0,0.000000,5.349827,4.059908,1,4.109289,4.009849,6.199175,6.356889,0.285267,5.334619,-1.48849,0.10045
2.797,0,0.000000,5.354116,4.057221,1,4.106795,4.008790,6.199230,6.357188,0.361309,5.334854,-1.48636,0.09914
2.798,0,0.000000,5.358485,4.055068,1,4.104438,4.008996,6.199293,6.360673,0.435238,5.335274,-1.48758,0.09798
2.799,0,0.000000,5.362850,4.053561,1,4.102081,4.009201,6.199356,6.364158,0.509168,5.335693,-1.48674,0.09771
2.800,0,0.000000,5.367204,4.053992,1,4.099724,4.009406,6.199419,6.367643,0.583098,5.336112,-1.48697,0.09747
2.801,0,0.000000,5.371518,4.055202,1,4.100326,4.010330,6.199460,6.370521,0.651093,5.336728,-1.48659,0.09647
2.802,0,0.000000,5.375711,4.058749,1,4.104979,4.012239,6.199470,6.372567,0.710961,5.337612,-1.48979,0.09715
2.803,0,0.000000,5.379834,4.062147,1,4.109633,4.014148,6.199479,6.374613,0.770829,5.338496,-1.48582,0.09934
2.804,0,0.000000,5.383748,4.065093,1,4.114287,4.016058,6.199489,6.376660,0.830697,5.339380,-1.48788,0.09983
2.805,0,0.000000,5.387555,4.067232,1,4.116696,4.017241,6.199522,6.380055,0.881237,5.340394,-1.48682,0.09910
2.806,0,0.000000,5.391043,4.066950,1,4.116033,4.017428,6.199586,6.385298,0.919002,5.341586,-1.48682,0.10041
2.807,0,0.000000,5.394361,4.066685,1,4.115369,4.017615,6.199651,6.390542,0.956766,5.342778,-1.48750,0.10235
2.808,0,0.000000,5.397169,4.066468,1,4.114705,4.017803,6.199716,6.395785,0.994531,5.343969,-1.48834,0.10227
