"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
"0.00275","0.008330","0.052166","0.022178"
"0.00286","0.008041","0.051687","0.022164"
"0.00305","0.007712","0.051359","0.022313"
"0.00328","0.007289","0.050929","0.022335"
"0.00388","0.006889","0.050115","0.022073"
"0.00513","0.006505","0.049374","0.021892"
"0.00624","0.006194","0.048988","0.021068"
"0.00737","0.005863","0.048460","0.019800"
"0.00852","0.005544","0.047802","0.018572"
"0.00971","0.005316","0.047256","0.017354"
"0.01096","0.005200","0.045984","0.015888"
"0.01222","0.005295","0.044649","0.014162"
"0.01345","0.005387","0.043410","0.012759"
"0.01375","0.005499","0.042150","0.011052"
"0.01409","0.005589","0.040789","0.009556"
"0.01449","0.005739","0.039135","0.008615"
"0.01489","0.005967","0.037340","0.007582"
"0.01521","0.006211","0.035496","0.006402"
"0.01546","0.006381","0.033820","0.005249"
"0.01532","0.006478","0.032422","0.004224"
"0.01449","0.006540","0.030979","0.003391"
"0.01362","0.006600","0.029504","0.002990"
"0.01271","0.006675","0.028261","0.002669"
"0.01175","0.006685","0.027374","0.002409"
"0.01067","0.006605","0.026625","0.002267"
"0.00959","0.006418","0.026189","0.002342"
"0.00845","0.006164","0.025813","0.002537"
"0.00730","0.005932","0.025326","0.002759"
"0.00701","0.005733","0.025381","0.002952"
"0.00676","0.005568","0.026085","0.003197"
"0.00665","0.005434","0.026920","0.003410"
"0.00659","0.005331","0.027785","0.003702"
"0.00664","0.005302","0.028913","0.004021"
"0.00691","0.005344","0.030231","0.004281"
"0.00722","0.005434","0.031624","0.004526"
"0.00758","0.005564","0.033360","0.004755"
"0.00803","0.005668","0.034949","0.004941"
"0.00844","0.005707","0.035811","0.004997"
"0.00875","0.005734","0.036458","0.005035"
"0.00952","0.005720","0.037370","0.004964"
"0.01089","0.005680","0.038662","0.004769"
"0.01217","0.005631","0.040464","0.004629"
"0.01412","0.005765","0.043882","0.004518"
"0.01675","0.005861","0.047000","0.005375"
"0.02038","0.005816","0.049047","0.007301"
"0.02392","0.005747","0.050845","0.010081"
"0.02744","0.005686","0.052681","0.013012"
"0.03084","0.005648","0.054417","0.015957"
"0.03406","0.005604","0.056058","0.018942"
"0.03720","0.005579","0.057625","0.021921"
"0.04009","0.005558","0.058967","0.025063"
"0.04270","0.005563","0.060461","0.028564"
"0.04514","0.005662","0.062452","0.032302"
"0.04746","0.005838","0.064297","0.036157"
"0.04917","0.006073","0.065836","0.040128"
"0.05026","0.006351","0.066844","0.044223"
"0.05146","0.006630","0.067094","0.048319"
"0.05204","0.006724","0.065522","0.052553"
"0.05188","0.006801","0.063550","0.055890"
"0.05069","0.006958","0.061890","0.058133"
"0.04929","0.007100","0.060002","0.059592"
"0.04760","0.007125","0.057825","0.060905"
"0.04585","0.007053","0.055143","0.062157"
"0.04394","0.006928","0.052135","0.063270"
"0.04191","0.006797","0.048954","0.064298"
"0.04004","0.006685","0.045707","0.064983"
"0.03817","0.006560","0.042752","0.065040"
"0.03614","0.006469","0.040227","0.064747"
"0.03411","0.006390","0.038118","0.064081"
"0.03178","0.006348","0.036253","0.063021"
"0.02937","0.006309","0.034441","0.061888"
"0.02685","0.006292","0.032829","0.060646"
"0.02429","0.006286","0.031481","0.059152"
"0.02177","0.006262","0.030292","0.057369"
"0.01924","0.006245","0.029240","0.055140"
"0.01687","0.006195","0.028588","0.052694"
"0.01479","0.006253","0.028164","0.050091"
"0.01278","0.006372","0.028237","0.047481"
"0.01096","0.006527","0.028616","0.044910"
"0.00931","0.006651","0.029179","0.042399"
"0.00771","0.006719","0.029805","0.040063"
"0.00639","0.006800","0.030222","0.038018"
"0.00546","0.006816","0.030391","0.036175"
"0.00477","0.006818","0.030316","0.034417"
"0.00452","0.006783","0.030040","0.032793"
"0.00439","0.006727","0.029835","0.031137"
"0.00441","0.006668","0.029614","0.029521"
"0.00444","0.006614","0.029442","0.027998"
"0.00449","0.006587","0.029326","0.026595"
"0.00455","0.006552","0.029183","0.025639"
"0.00460","0.006519","0.029060","0.024875"
"0.00465","0.006472","0.028970","0.024173"
"0.00471","0.006415","0.028882","0.023501"
"0.00476","0.006348","0.028821","0.022878"
"0.00482","0.006304","0.028758","0.022265"
"0.00487","0.006300","0.028700","0.021656"
"0.00493","0.006307","0.028618","0.020975"
"0.00501","0.006327","0.028471","0.020173"
"0.00509","0.006318","0.028296","0.019450"
"0.00520","0.006284","0.028081","0.018962"
"0.00530","0.006232","0.027772","0.018582"
"0.00539","0.006156","0.027442","0.018213"
"0.00546","0.006074","0.027050","0.017720"
"0.00552","0.005989","0.026603","0.017187"
"0.00556","0.005913","0.026125","0.016642"
"0.00560","0.005849","0.025663","0.016091"
"0.00562","0.005779","0.025173","0.015544"
"0.00565","0.005702","0.024689","0.014993"
"0.00569","0.005639","0.024206","0.014454"
"0.00575","0.005556","0.023728","0.013927"
"0.00581","0.005457","0.023272","0.013450"
"0.00584","0.005347","0.022920","0.013082"
"0.00584","0.005241","0.022702","0.012816"
"0.00583","0.005157","0.022581","0.012626"
"0.00580","0.005104","0.022511","0.012446"
"0.00576","0.005082","0.022539","0.012247"
"0.00572","0.005074","0.022621","0.012063"
"0.00570","0.005069","0.022714","0.011981"
"0.00569","0.005070","0.022861","0.011952"
"0.00566","0.005079","0.023077","0.011881"
"0.00563","0.005082","0.023290","0.011798"
"0.00559","0.005102","0.023477","0.011685"
"0.00555","0.005141","0.023709","0.011403"
"0.00547","0.005196","0.024038","0.010982"
"0.00536","0.005284","0.024392","0.010456"
"0.00524","0.005390","0.024727","0.009901"
"0.00512","0.005502","0.025066","0.009309"
"0.00500","0.005601","0.025389","0.008742"
"0.00488","0.005706","0.025739","0.008202"
"0.00478","0.005826","0.026137","0.007656"
"0.00467","0.005997","0.026597","0.007099"
"0.00456","0.006178","0.027070","0.006546"
"0.00445","0.006370","0.027542","0.006001"
"0.00436","0.006560","0.027935","0.005442"
"0.00429","0.006751","0.028291","0.004886"
"0.00422","0.006947","0.028615","0.004351"
"0.00415","0.007141","0.029036","0.003835"
"0.00407","0.007341","0.029463","0.003461"
"0.00401","0.007547","0.029853","0.003221"
"0.00394","0.007784","0.030319","0.003065"
"0.00387","0.008037","0.030854","0.002902"
"0.00378","0.008289","0.031379","0.002759"
"0.00369","0.008555","0.031913","0.002595"
"0.00360","0.008804","0.032402","0.002408"
"0.00349","0.009032","0.032844","0.002218"
"0.00336","0.009207","0.033257","0.002051"
"0.00324","0.009366","0.033661","0.001883"
"0.00306","0.009598","0.034276","0.001701"
"0.00289","0.009813","0.034817","0.001553"
"0.00272","0.010008","0.035283","0.001436"
"0.00256","0.010171","0.035754","0.001345"
"0.00243","0.010301","0.036203","0.001261"
"0.00228","0.010354","0.036593","0.001211"
"0.00214","0.010367","0.036970","0.001190"
"0.00206","0.010290","0.037101","0.001212"
"0.00204","0.010110","0.037031","0.001271"
"0.00202","0.009929","0.037050","0.001332"
"0.00203","0.009732","0.036975","0.001424"
"0.00208","0.009464","0.036789","0.001548"
"0.00215","0.009165","0.036582","0.001671"
"0.00224","0.008894","0.036602","0.001778"
"0.00235","0.008640","0.036700","0.001868"
"0.00259","0.008285","0.036666","0.002060"
"0.00292","0.007908","0.036600","0.002250"
"0.00326","0.007530","0.036560","0.002451"
"0.00356","0.007170","0.036672","0.002651"
"0.00383","0.006815","0.036854","0.002915"
"0.00419","0.006547","0.037091","0.003150"
"0.00462","0.006395","0.037447","0.003365"
"0.00515","0.006333","0.038174","0.003552"
"0.00576","0.006465","0.039235","0.003714"
"0.00651","0.006603","0.040039","0.003880"
"0.00728","0.006758","0.040838","0.004081"
"0.00813","0.007020","0.041613","0.004248"
"0.00895","0.007353","0.042387","0.004477"
"0.00980","0.007688","0.042884","0.004708"
"0.01069","0.008055","0.043126","0.004897"
"0.01152","0.008481","0.043242","0.004916"
"0.01220","0.008930","0.043312","0.004945"
"0.01282","0.009321","0.043369","0.004958"
"0.01339","0.009665","0.043120","0.004945"
"0.01385","0.009935","0.042471","0.004880"
"0.01412","0.010207","0.041784","0.004802"
"0.01428","0.010373","0.040955","0.004689"
"0.01411","0.010508","0.040068","0.004563"
"0.01373","0.010620","0.039161","0.004367"
"0.01324","0.010742","0.038492","0.004176"
"0.01266","0.010888","0.038018","0.003959"
"0.01195","0.011040","0.037718","0.003779"
"0.01123","0.011190","0.037491","0.003536"
"0.01045","0.011363","0.037222","0.003293"
"0.00960","0.011565","0.037090","0.003113"
"0.00874","0.011742","0.037033","0.003045"
"0.00791","0.011898","0.037118","0.002957"
"0.00714","0.012125","0.037183","0.002868"
"0.00648","0.012382","0.037214","0.002763"
"0.00594","0.012587","0.037316","0.002681"
"0.00549","0.012724","0.037320","0.002609"
"0.00511","0.012869","0.037375","0.002587"
"0.00501","0.012965","0.037240","0.002602"
"0.00509","0.012955","0.036924","0.002686"
"0.00524","0.012862","0.036633","0.002788"
"0.00550","0.012699","0.036157","0.002883"
"0.00586","0.012484","0.035628","0.002948"
"0.00631","0.012218","0.035015","0.003035"
"0.00682","0.011894","0.034491","0.003166"
"0.00740","0.011486","0.034014","0.003302"
"0.00802","0.011045","0.033475","0.003455"
"0.00870","0.010627","0.032930","0.003596"
"0.00940","0.010148","0.032294","0.003719"
"0.01003","0.009659","0.031744","0.003813"
"0.01060","0.009263","0.031390","0.003950"
"0.01113","0.008879","0.030928","0.004090"
"0.01157","0.008477","0.030383","0.004202"
"0.01184","0.008086","0.029896","0.004296"
"0.01196","0.007680","0.029373","0.004388"
"0.01194","0.007321","0.028668","0.004433"
"0.01182","0.006990","0.027959","0.004455"
"0.01159","0.006679","0.027227","0.004447"
"0.01122","0.006373","0.026537","0.004437"
"0.01077","0.006083","0.025798","0.004400"
"0.01031","0.005781","0.025219","0.004371"
"0.00982","0.005490","0.024821","0.004217"
"0.00926","0.005205","0.024429","0.004080"
"0.00870","0.004969","0.024168","0.003974"
"0.00818","0.004761","0.023957","0.003935"
"0.00775","0.004588","0.023815","0.003829"
"0.00739","0.004456","0.023909","0.003739"
"0.00707","0.004351","0.024112","0.003662"
"0.00684","0.004271","0.024346","0.003572"
"0.00668","0.004231","0.024660","0.003470"
"0.00655","0.004197","0.025108","0.003415"
"0.00643","0.004197","0.025580","0.003356"
"0.00634","0.004195","0.026137","0.003346"
"0.00633","0.004215","0.026700","0.003313"
"0.00635","0.004244","0.027347","0.003256"
"0.00639","0.004291","0.028001","0.003130"
"0.00643","0.004344","0.028494","0.003074"
"0.00645","0.004384","0.029084","0.003011"
"0.00684","0.004427","0.029649","0.002898"
"0.00744","0.004461","0.030505","0.002740"
"0.00815","0.004502","0.031290","0.002572"
"0.00916","0.004521","0.032144","0.002348"
"0.01130","0.004451","0.033646","0.002126"
"0.01404","0.004347","0.035935","0.001901"
"0.01741","0.004298","0.038546","0.001732"
"0.02158","0.004264","0.041478","0.001956"
"0.02597","0.004190","0.044440","0.002393"
"0.03055","0.004113","0.047447","0.003005"
"0.03520","0.004079","0.050503","0.003794"
"0.03994","0.004054","0.053365","0.005068"
"0.04463","0.004003","0.056015","0.007073"
"0.04961","0.003923","0.058408","0.009828"
"0.05508","0.003854","0.060624","0.012872"
"0.06018","0.003806","0.062973","0.016112"
"0.06501","0.003788","0.065140","0.019383"
"0.06964","0.003776","0.067245","0.022714"
"0.07394","0.003779","0.069102","0.026238"
"0.07715","0.003826","0.070048","0.030431"
"0.07966","0.003898","0.070190","0.034925"
"0.08137","0.003891","0.069991","0.039578"
"0.08218","0.003873","0.069368","0.043861"
"0.08242","0.003858","0.068408","0.048174"
"0.08201","0.003839","0.067119","0.052632"
"0.08124","0.003774","0.064973","0.057293"
"0.08022","0.003675","0.062544","0.061640"
"0.07882","0.003590","0.059830","0.065397"
"0.07698","0.003554","0.057316","0.068343"
"0.07427","0.003553","0.054730","0.070778"
"0.07119","0.003534","0.051694","0.073020"
"0.06777","0.003534","0.048681","0.075116"
"0.06416","0.003563","0.045791","0.077094"
"0.06036","0.003573","0.043053","0.078887"
"0.05644","0.003565","0.040438","0.079898"
"0.05253","0.003531","0.037848","0.080353"
"0.04877","0.003532","0.035183","0.080068"
"0.04482","0.003601","0.032813","0.079072"
"0.04074","0.003686","0.030961","0.077602"
"0.03690","0.003754","0.029302","0.075783"
"0.03322","0.003813","0.028350","0.073605"
"0.02967","0.003904","0.027754","0.071260"
"0.02648","0.004021","0.027478","0.068705"
"0.02343","0.004176","0.027438","0.065562"
"0.02072","0.004315","0.027593","0.062372"
"0.01834","0.004463","0.028216","0.059087"
"0.01636","0.004572","0.028804","0.055978"
"0.01465","0.004655","0.029363","0.052811"
"0.01297","0.004781","0.030027","0.049466"
"0.01134","0.005003","0.030717","0.045931"
"0.00974","0.005261","0.031311","0.042724"
"0.00812","0.005502","0.031953","0.040120"
"0.00681","0.005652","0.032373","0.038253"
"0.00604","0.005766","0.032533","0.036886"
"0.00550","0.005870","0.032711","0.035589"
"0.00513","0.005950","0.032781","0.034231"
"0.00483","0.005986","0.032794","0.032863"
"0.00458","0.006022","0.032683","0.031505"
"0.00435","0.006008","0.032413","0.030774"
"0.00414","0.006002","0.032194","0.030107"
"0.00396","0.006023","0.031884","0.029440"
"0.00381","0.006015","0.031490","0.028665"
"0.00368","0.005998","0.030941","0.027972"
"0.00374","0.005961","0.030229","0.027402"
"0.00384","0.005866","0.029562","0.027139"
"0.00403","0.005777","0.029039","0.026772"
"0.00424","0.005705","0.028629","0.026332"
"0.00446","0.005654","0.028251","0.025836"
"0.00465","0.005694","0.027977","0.025068"
"0.00484","0.005837","0.027649","0.024217"
"0.00500","0.006048","0.027404","0.023382"
"0.00513","0.006318","0.027265","0.022550"
"0.00524","0.006565","0.027202","0.021830"
"0.00536","0.006793","0.027170","0.021170"
"0.00546","0.007102","0.027154","0.020509"
"0.00555","0.007477","0.027242","0.019878"
"0.00559","0.007939","0.027433","0.019222"
"0.00558","0.008434","0.027904","0.018305"
"0.00549","0.009086","0.028753","0.017333"
"0.00532","0.009862","0.030055","0.016237"
"0.00511","0.010674","0.031431","0.015073"
"0.00491","0.011475","0.032783","0.013921"
"0.00467","0.012266","0.034151","0.012750"
"0.00442","0.012996","0.035640","0.011595"
"0.00415","0.013651","0.037292","0.010491"
"0.00385","0.014279","0.039123","0.009398"
"0.00349","0.014948","0.041184","0.008299"
"0.00308","0.015679","0.043403","0.007198"
"0.00266","0.016415","0.045619","0.006061"
"0.00226","0.017025","0.047637","0.005140"
"0.00189","0.017512","0.049477","0.004312"
"0.00154","0.017942","0.051222","0.003541"
"0.00122","0.018295","0.052788","0.003076"
"0.00098","0.018431","0.053995","0.002754"
"0.00082","0.018425","0.054751","0.002505"
"0.00067","0.018352","0.055336","0.002340"
"0.00052","0.018274","0.055835","0.002152"
"0.00039","0.018183","0.056186","0.001939"
"0.00028","0.018017","0.056351","0.001750"
"0.00020","0.017777","0.056350","0.001565"
"0.00016","0.017470","0.056186","0.001417"
"0.00016","0.017069","0.055768","0.001298"
"0.00028","0.016465","0.054948","0.001213"
"0.00046","0.015763","0.053709","0.001166"
"0.00064","0.015051","0.052391","0.001109"
"0.00083","0.014360","0.050998","0.001057"
"0.00104","0.013678","0.049516","0.001033"
"0.00126","0.013041","0.047928","0.001003"
"0.00155","0.012337","0.046081","0.001018"
"0.00188","0.011631","0.044172","0.001074"
"0.00221","0.010918","0.042264","0.001141"
"0.00253","0.010189","0.040389","0.001254"
"0.00286","0.009466","0.038552","0.001395"
"0.00316","0.008793","0.036755","0.001532"
"0.00344","0.008191","0.034965","0.001674"
"0.00375","0.007626","0.033152","0.001809"
"0.00404","0.007090","0.031333","0.001946"
"0.00422","0.006718","0.029869","0.002051"
"0.00434","0.006442","0.028833","0.002125"
"0.00445","0.006193","0.027984","0.002187"
"0.00456","0.005941","0.027290","0.002236"
"0.00467","0.005679","0.026701","0.002306"
"0.00475","0.005412","0.026212","0.002355"
"0.00475","0.005282","0.026017","0.002378"
"0.00473","0.005179","0.025730","0.002422"
"0.00471","0.005105","0.025304","0.002474"
"0.00473","0.005048","0.024848","0.002505"
"0.00475","0.005019","0.024465","0.002533"
"0.00479","0.005024","0.024153","0.002560"
"0.00481","0.005041","0.023946","0.002568"
"0.00476","0.005071","0.023893","0.002557"
"0.00473","0.005075","0.023936","0.002544"
"0.00474","0.005045","0.023928","0.002554"
"0.00474","0.005029","0.023969","0.002578"
"0.00476","0.005005","0.024013","0.002644"
"0.00474","0.005002","0.024084","0.002740"
"0.00471","0.005020","0.024214","0.002798"
"0.00470","0.005038","0.024362","0.002886"
"0.00472","0.005031","0.024456","0.002981"
"0.00475","0.005065","0.024638","0.003061"
"0.00476","0.005125","0.025010","0.003122"
"0.00476","0.005200","0.025375","0.003147"
"0.00474","0.005278","0.025602","0.003148"
"0.00473","0.005335","0.025692","0.003178"
"0.00487","0.005452","0.027151","0.003179"
"0.00506","0.005556","0.028587","0.003208"
"0.00523","0.005661","0.030015","0.003206"
"0.00538","0.005787","0.031365","0.003175"
"0.00551","0.005892","0.032597","0.003156"
"0.00565","0.006009","0.033814","0.003096"
"0.00582","0.006098","0.035241","0.003020"
"0.00596","0.006157","0.036672","0.002943"
"0.00593","0.006184","0.036802","0.002881"
"0.00586","0.006225","0.036968","0.002813"
"0.00577","0.006216","0.037108","0.002754"
"0.00569","0.006169","0.037157","0.002725"
"0.00562","0.006109","0.037385","0.002694"
"0.00552","0.006047","0.037711","0.002699"
"0.00546","0.006033","0.037821","0.002656"
"0.00531","0.005939","0.036413","0.002641"
"0.00515","0.005838","0.034906","0.002624"
"0.00501","0.005724","0.033298","0.002640"
"0.00492","0.005598","0.031690","0.002691"
"0.00482","0.005481","0.030105","0.002719"
"0.00474","0.005357","0.028401","0.002770"
"0.00469","0.005216","0.026598","0.002853"
"0.00468","0.005053","0.024742","0.003135"
"0.00481","0.004937","0.024173","0.003410"
"0.00496","0.004813","0.023797","0.003706"
"0.00510","0.004722","0.023659","0.004004"
"0.00526","0.004677","0.023673","0.004277"
"0.00541","0.004629","0.023686","0.004595"
"0.00558","0.004602","0.023676","0.004892"
"0.00570","0.004582","0.023909","0.005079"
"0.00583","0.004589","0.024286","0.005156"
"0.00596","0.004587","0.024774","0.005175"
"0.00606","0.004631","0.025137","0.005187"
"0.00608","0.004661","0.025476","0.005180"
"0.00610","0.004711","0.025902","0.005166"
"0.00624","0.004762","0.026511","0.005101"
"0.00636","0.004868","0.027271","0.005000"
"0.00645","0.005015","0.028178","0.004800"
"0.00652","0.005162","0.029103","0.004615"
"0.00664","0.005300","0.029760","0.004409"
"0.00679","0.005424","0.030280","0.004175"
"0.00696","0.005534","0.030722","0.003925"
"0.00707","0.005646","0.030936","0.003667"
"0.00712","0.005719","0.030965","0.003455"
"0.00717","0.005772","0.030990","0.003295"
"0.00714","0.005834","0.030902","0.003205"
"0.00706","0.005925","0.030764","0.003143"
"0.00698","0.006027","0.030805","0.003073"
"0.00698","0.006139","0.030890","0.003014"
"0.00695","0.006226","0.030755","0.002977"
"0.00688","0.006318","0.030659","0.002964"
"0.00677","0.006348","0.030139","0.002981"
"0.00667","0.006325","0.029445","0.002957"
"0.00661","0.006280","0.028924","0.002930"
"0.00650","0.006263","0.028857","0.003015"
"0.00641","0.006241","0.028822","0.003195"
"0.00627","0.006276","0.028780","0.003451"
"0.00613","0.006356","0.028777","0.003727"
"0.00605","0.006445","0.028891","0.003945"
"0.00598","0.006541","0.029061","0.004222"
"0.00595","0.006629","0.029338","0.004538"
"0.00599","0.006659","0.029295","0.004825"
"0.00604","0.006617","0.029026","0.005041"
"0.00608","0.006574","0.028736","0.005132"
"0.00615","0.006508","0.028558","0.005198"
"0.00613","0.006406","0.028291","0.005255"
"0.00614","0.006311","0.028205","0.005292"
"0.00617","0.006268","0.028149","0.005295"
"0.00616","0.006240","0.027928","0.005296"
"0.00615","0.006175","0.027359","0.005182"
"0.00618","0.006120","0.026797","0.004948"
"0.00622","0.005984","0.026224","0.004678"
"0.00630","0.005790","0.025778","0.004378"
"0.00639","0.005604","0.025510","0.004090"
"0.00647","0.005386","0.025274","0.003787"
"0.00652","0.005164","0.025092","0.003513"
"0.00651","0.004994","0.025288","0.003292"
"0.00650","0.004863","0.025690","0.003121"
"0.00649","0.004735","0.026149","0.003073"
"0.00649","0.004652","0.026737","0.003033"
"0.00651","0.004624","0.027535","0.003006"
"0.00654","0.004631","0.028308","0.002972"
"0.00655","0.004687","0.029132","0.002916"
"0.00659","0.004763","0.029973","0.002829"
"0.00659","0.004857","0.030725","0.002752"
"0.00655","0.004954","0.031489","0.002700"
"0.00653","0.005079","0.032412","0.002655"
"0.00673","0.005200","0.033563","0.002603"
"0.00721","0.005318","0.035080","0.002523"
"0.00792","0.005417","0.037081","0.002438"
"0.00906","0.005498","0.039167","0.002306"
"0.01128","0.005573","0.041975","0.002115"
"0.01573","0.005657","0.045221","0.001943"
"0.02089","0.005771","0.049306","0.001974"
"0.02613","0.005874","0.053499","0.002403"
"0.03138","0.005902","0.057221","0.003650"
"0.03698","0.005838","0.060895","0.005478"
"0.04349","0.005715","0.064970","0.007812"
"0.05176","0.005556","0.069659","0.010848"
"0.06067","0.005473","0.074774","0.014568"
"0.07052","0.005370","0.079769","0.018702"
"0.08074","0.005189","0.083936","0.023851"
"0.09121","0.004954","0.087185","0.029793"
"0.10298","0.004684","0.089407","0.035877"
"0.11507","0.004457","0.091753","0.042125"
"0.12764","0.004329","0.093424","0.048753"
"0.13713","0.004238","0.093655","0.056074"
"0.14368","0.004132","0.092420","0.063708"
"0.14941","0.004073","0.090089","0.070738"
"0.15502","0.004054","0.087866","0.076713"
"0.16026","0.004123","0.085993","0.081506"
"0.16440","0.004208","0.083389","0.086497"
"0.16667","0.004281","0.080804","0.091272"
"0.16686","0.004285","0.077520","0.095037"
"0.16546","0.004211","0.073714","0.097696"
"0.16250","0.004234","0.070372","0.098929"
"0.15889","0.004419","0.067955","0.098456"
"0.15334","0.004853","0.066088","0.097267"
"0.14527","0.005383","0.064425","0.096310"
"0.13524","0.005798","0.062308","0.095421"
"0.12426","0.006101","0.060997","0.093754"
"0.11554","0.006341","0.060400","0.090964"
"0.10760","0.006547","0.060635","0.088216"
"0.09972","0.006676","0.061132","0.085953"
"0.09185","0.006789","0.061521","0.084181"
"0.08404","0.007013","0.062318","0.081428"
"0.07605","0.007477","0.063473","0.077415"
"0.06865","0.007991","0.064036","0.073042"
"0.06159","0.008584","0.064553","0.069011"
"0.05594","0.009197","0.065275","0.065455"
"0.05029","0.009682","0.065831","0.063105"
"0.04471","0.009926","0.066412","0.061266"
"0.04037","0.009908","0.066577","0.059021"
"0.03659","0.009851","0.066817","0.055910"
"0.03414","0.009983","0.066831","0.052331"
"0.03151","0.010158","0.066564","0.049269"
"0.02858","0.010336","0.066436","0.046300"
"0.02557","0.010558","0.066662","0.042849"
"0.02260","0.010727","0.066475","0.039792"
"0.01974","0.010807","0.065729","0.036983"
"0.01729","0.010582","0.063692","0.035156"
"0.01585","0.010166","0.061692","0.033615"
"0.01475","0.009734","0.059783","0.032148"
"0.01314","0.009273","0.057889","0.030616"
"0.01101","0.008811","0.055767","0.028875"
"0.00952","0.008402","0.053223","0.026915"
"0.00820","0.008175","0.050419","0.025017"
"0.00712","0.008032","0.048144","0.023449"
"0.00642","0.007803","0.046188","0.022432"
"0.00579","0.007460","0.044307","0.021614"
"0.00544","0.007144","0.042269","0.020655"
"0.00520","0.006884","0.039798","0.020036"
"0.00499","0.006672","0.037228","0.019060"
"0.00476","0.006533","0.035091","0.017458"
"0.00445","0.006459","0.033342","0.015739"
"0.00400","0.006548","0.032434","0.014369"
"0.00350","0.006676","0.031955","0.013172"
"0.00306","0.006786","0.031515","0.011974"
"0.00313","0.006928","0.031046","0.010790"
"0.00333","0.007030","0.030655","0.009736"
"0.00351","0.007114","0.030402","0.008717"
"0.00371","0.007159","0.030116","0.007774"
"0.00393","0.007160","0.029793","0.006826"
"0.00417","0.007232","0.029513","0.005839"
"0.00447","0.007272","0.029360","0.004868"
"0.00473","0.007240","0.029223","0.003954"
"0.00491","0.007159","0.029457","0.003084"
"0.00509","0.007025","0.029519","0.002705"
"0.00519","0.006866","0.029450","0.002480"
"0.00527","0.006704","0.029464","0.002290"
"0.00537","0.006502","0.029025","0.002166"
"0.00545","0.006249","0.028462","0.002093"
"0.00552","0.006006","0.027790","0.002028"
"0.00561","0.005755","0.027658","0.001942"
"0.00562","0.005530","0.027616","0.001884"
"0.00564","0.005310","0.027515","0.001865"
"0.00563","0.005110","0.027463","0.001883"
"0.00553","0.004964","0.026907","0.001944"
"0.00542","0.004832","0.026345","0.001995"
"0.00527","0.004758","0.025795","0.002037"
"0.00517","0.004675","0.025683","0.002038"
"0.00510","0.004625","0.025490","0.002025"
"0.00505","0.004558","0.025350","0.002035"
"0.00500","0.004515","0.024912","0.002047"
"0.00498","0.004486","0.024374","0.002061"
"0.00496","0.004484","0.024678","0.002023"
"0.00493","0.004524","0.025072","0.001952"
"0.00490","0.004583","0.025666","0.001886"
"0.00479","0.004765","0.026221","0.001988"
"0.00477","0.005004","0.027534","0.002121"
"0.00472","0.005306","0.029130","0.002210"
"0.00475","0.005541","0.030653","0.002326"
"0.00481","0.005644","0.031551","0.002339"
"0.00492","0.005702","0.032457","0.002261"
"0.00501","0.005698","0.033031","0.002252"
"0.00505","0.005759","0.033142","0.002245"
"0.00509","0.005794","0.032777","0.002303"
"0.00513","0.005816","0.032547","0.002343"
"0.00522","0.005842","0.032985","0.002323"
"0.00535","0.005807","0.033370","0.002326"
"0.00543","0.005810","0.033386","0.002310"
"0.00548","0.005821","0.033054","0.002341"
"0.00550","0.005792","0.032844","0.002405"
"0.00559","0.005682","0.032257","0.002327"
"0.00561","0.005522","0.031132","0.002162"
"0.00564","0.005303","0.029977","0.001959"
"0.00562","0.005128","0.029015","0.001736"
"0.00565","0.005040","0.029089","0.001647"
"0.00569","0.004941","0.029239","0.001676"
"0.00563","0.005019","0.029214","0.001707"
"0.00559","0.005117","0.029955","0.001716"
"0.00552","0.005375","0.031233","0.001728"
"0.00543","0.005715","0.032689","0.001807"
"0.00541","0.006070","0.033548","0.001988"
"0.00547","0.006466","0.034454","0.002069"
"0.00552","0.006722","0.034876","0.002159"
"0.00565","0.006903","0.035464","0.002048"
"0.00573","0.006958","0.035640","0.001950"
"0.00576","0.006911","0.035768","0.001895"
"0.00575","0.006841","0.035821","0.001930"
"0.00570","0.006763","0.035277","0.002047"
"0.00566","0.006659","0.034836","0.002166"
"0.00564","0.006601","0.034335","0.002210"
"0.00562","0.006558","0.033885","0.002203"
"0.00566","0.006402","0.033482","0.002208"
"0.00566","0.006185","0.032442","0.002256"
"0.00570","0.005828","0.031355","0.002248"
"0.00575","0.005443","0.029948","0.002159"
"0.00576","0.005024","0.028895","0.001992"
"0.00569","0.004622","0.027815","0.001898"
"0.00564","0.004308","0.027274","0.001844"
"0.00554","0.004041","0.026811","0.001969"
"0.00544","0.003920","0.026560","0.002078"
"0.00536","0.003843","0.026618","0.002226"
"0.00533","0.003787","0.026486","0.002300"
"0.00536","0.003780","0.026731","0.002319"
"0.00539","0.003801","0.026807","0.002275"
"0.00543","0.003821","0.026697","0.002368"
"0.00540","0.003833","0.026433","0.002542"
"0.00538","0.003809","0.026498","0.002722"
"0.00544","0.003780","0.026710","0.002952"
"0.00548","0.003720","0.027141","0.003163"
"0.00553","0.003651","0.027530","0.003403"
"0.00557","0.003594","0.027868","0.003620"
"0.00556","0.003521","0.028477","0.003804"
"0.00552","0.003481","0.028677","0.003973"
"0.00552","0.003417","0.029244","0.004262"
"0.00555","0.003350","0.029868","0.004678"
"0.00558","0.003322","0.029919","0.004952"
"0.00562","0.003297","0.029697","0.005245"
"0.00564","0.003237","0.029556","0.005418"
