"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
0.008261,"0.010136","0.009614","0.015051"
0.007354,"0.009890","0.009459","0.015284"
0.006578,"0.009621","0.009388","0.015508"
0.006104,"0.009393","0.009266","0.015663"
0.005871,"0.009295","0.009058","0.015770"
0.005675,"0.009264","0.008776","0.015854"
0.005497,"0.009279","0.008469","0.015900"
0.005414,"0.009322","0.008125","0.015895"
0.005557,"0.009366","0.007752","0.015844"
0.005703,"0.009394","0.007367","0.015793"
0.005850,"0.009425","0.006958","0.015725"
0.005984,"0.009433","0.006582","0.015640"
0.006115,"0.009453","0.006202","0.015519"
0.006238,"0.009560","0.005834","0.015357"
0.006353,"0.009694","0.005502","0.015175"
0.006454,"0.009866","0.005192","0.014985"
0.006541,"0.010104","0.004934","0.014772"
0.006616,"0.010408","0.004711","0.014535"
0.006691,"0.010765","0.004513","0.014262"
0.006755,"0.011143","0.004328","0.014001"
0.006813,"0.011554","0.004148","0.013756"
0.006860,"0.012013","0.004006","0.013505"
0.006872,"0.012537","0.003920","0.013244"
0.006890,"0.013263","0.003849","0.012964"
0.006948,"0.014080","0.003821","0.012795"
0.007009,"0.015069","0.003828","0.012626"
0.007045,"0.016184","0.003857","0.012454"
0.007079,"0.017445","0.003925","0.012277"
0.007119,"0.018885","0.003997","0.012082"
0.007189,"0.020547","0.004076","0.011864"
0.007261,"0.022352","0.004148","0.011636"
0.007354,"0.024258","0.004218","0.011396"
0.007460,"0.026448","0.004274","0.011113"
0.007585,"0.029226","0.004323","0.010756"
0.007726,"0.032189","0.004364","0.010371"
0.007876,"0.035050","0.004386","0.010027"
0.008033,"0.037865","0.004394","0.009709"
0.008190,"0.040721","0.004401","0.009406"
0.008354,"0.043526","0.004413","0.009096"
0.008510,"0.046385","0.004438","0.008773"
0.008595,"0.049569","0.004477","0.008326"
0.008702,"0.052565","0.004496","0.007950"
0.008806,"0.055059","0.004503","0.007720"
0.008833,"0.057689","0.004507","0.007464"
0.008827,"0.059588","0.004500","0.007351"
0.008830,"0.061338","0.004458","0.007310"
0.008870,"0.062602","0.004379","0.007364"
0.008944,"0.063921","0.004285","0.007403"
0.008978,"0.065165","0.004199","0.007436"
0.008989,"0.066105","0.004133","0.007408"
0.009000,"0.066568","0.004082","0.007378"
0.009009,"0.066658","0.004023","0.007356"
0.008986,"0.066467","0.003954","0.007357"
0.008947,"0.066784","0.003897","0.007262"
0.008863,"0.066373","0.003866","0.007221"
0.008781,"0.065944","0.003828","0.007182"
0.008694,"0.065547","0.003780","0.007168"
0.008585,"0.064843","0.003710","0.007178"
0.008475,"0.063831","0.003644","0.007231"
0.008423,"0.062097","0.003574","0.007454"
0.008347,"0.059926","0.003512","0.007684"
0.008254,"0.058068","0.003470","0.007831"
0.008198,"0.056645","0.003432","0.007827"
0.008162,"0.055679","0.003398","0.007701"
0.008130,"0.054905","0.003382","0.007509"
0.008066,"0.054605","0.003390","0.007217"
0.007979,"0.054318","0.003420","0.006925"
0.007900,"0.053875","0.003446","0.006686"
0.007823,"0.053280","0.003453","0.006552"
0.007750,"0.053255","0.003452","0.006432"
0.007711,"0.053289","0.003456","0.006349"
0.007689,"0.052973","0.003470","0.006309"
0.007676,"0.051733","0.003463","0.006423"
0.007726,"0.051409","0.003449","0.006451"
0.007778,"0.051260","0.003451","0.006473"
0.007847,"0.051074","0.003447","0.006464"
0.007904,"0.050316","0.003464","0.006520"
0.007966,"0.049883","0.003466","0.006541"
0.008076,"0.050195","0.003450","0.006483"
0.008184,"0.050902","0.003439","0.006351"
0.008288,"0.051493","0.003439","0.006182"
0.008388,"0.051463","0.003434","0.006066"
0.008506,"0.051537","0.003433","0.005937"
0.008629,"0.051673","0.003435","0.005819"
0.008751,"0.051486","0.003433","0.005761"
0.008828,"0.050864","0.003438","0.005757"
0.008904,"0.050171","0.003440","0.005761"
0.008987,"0.049898","0.003430","0.005735"
0.009032,"0.049569","0.003422","0.005700"
0.008991,"0.048862","0.003431","0.005734"
0.008954,"0.048213","0.003433","0.005762"
0.008903,"0.047791","0.003434","0.005766"
0.008813,"0.047286","0.003446","0.005787"
0.008704,"0.046528","0.003456","0.005838"
0.008609,"0.045657","0.003461","0.005883"
0.008523,"0.045395","0.003459","0.005886"
0.008474,"0.045283","0.003445","0.005858"
0.008381,"0.044508","0.003451","0.005914"
0.008309,"0.043974","0.003467","0.005970"
0.008257,"0.043195","0.003467","0.006119"
0.008194,"0.042221","0.003475","0.006321"
0.008113,"0.041286","0.003486","0.006508"
0.008023,"0.040427","0.003493","0.006691"
0.007923,"0.039536","0.003501","0.006885"
0.007876,"0.039206","0.003500","0.007002"
0.007838,"0.039274","0.003498","0.007062"
0.007802,"0.039302","0.003503","0.007088"
0.007788,"0.039699","0.003511","0.007104"
0.007819,"0.040237","0.003507","0.007121"
0.007863,"0.040533","0.003504","0.007156"
0.007943,"0.041518","0.003502","0.007098"
0.008040,"0.042098","0.003482","0.007062"
0.008129,"0.042731","0.003474","0.007018"
0.008189,"0.043027","0.003473","0.007056"
0.008271,"0.043126","0.003447","0.007148"
0.008340,"0.043422","0.003427","0.007240"
0.008404,"0.043751","0.003396","0.007330"
0.008469,"0.043652","0.003362","0.007466"
0.008524,"0.043920","0.003321","0.007528"
0.008602,"0.044206","0.003263","0.007582"
0.008668,"0.044549","0.003216","0.007605"
0.008708,"0.044868","0.003195","0.007551"
0.008737,"0.044768","0.003191","0.007506"
0.008779,"0.044185","0.003184","0.007520"
0.008959,"0.043130","0.003170","0.007613"
0.009184,"0.041982","0.003170","0.007740"
0.009568,"0.040235","0.003156","0.007886"
0.010611,"0.038526","0.003109","0.007931"
0.011724,"0.036770","0.003058","0.008014"
0.013539,"0.034183","0.002982","0.008253"
0.015777,"0.031866","0.002968","0.008499"
0.018310,"0.029380","0.003019","0.008840"
0.021487,"0.027038","0.003373","0.009247"
0.025254,"0.025020","0.003857","0.009606"
0.029156,"0.022678","0.004606","0.009917"
0.032791,"0.020603","0.005500","0.010236"
0.035767,"0.018968","0.006627","0.010397"
0.038786,"0.017334","0.007798","0.010525"
0.041644,"0.015854","0.008812","0.010501"
0.043666,"0.014395","0.009727","0.010422"
0.045608,"0.012708","0.010669","0.010411"
0.047543,"0.011678","0.011662","0.010342"
0.049277,"0.010742","0.012642","0.010339"
0.050724,"0.009921","0.013501","0.010370"
0.052009,"0.009129","0.014303","0.010422"
0.053262,"0.008424","0.015027","0.010462"
0.054108,"0.007831","0.015752","0.010492"
0.054833,"0.007469","0.016509","0.010450"
0.054809,"0.007248","0.017344","0.010330"
0.054336,"0.007080","0.018193","0.010180"
0.053462,"0.007101","0.018917","0.009962"
0.051726,"0.007360","0.019244","0.009659"
0.049140,"0.007794","0.019427","0.009289"
0.046320,"0.008108","0.019343","0.008987"
0.043803,"0.008383","0.019121","0.008646"
0.042101,"0.008563","0.018673","0.008388"
0.040186,"0.008762","0.018184","0.008201"
0.038388,"0.008923","0.017811","0.008162"
0.037426,"0.008952","0.017515","0.008222"
0.036573,"0.008927","0.017129","0.008317"
0.035613,"0.008829","0.016560","0.008460"
0.034496,"0.008730","0.015973","0.008583"
0.033471,"0.008669","0.015535","0.008612"
0.032448,"0.008607","0.015149","0.008635"
0.031259,"0.008526","0.014884","0.008683"
0.029775,"0.008474","0.014655","0.008786"
0.028050,"0.008437","0.014402","0.008967"
0.026330,"0.008390","0.014056","0.009192"
0.024652,"0.008351","0.013564","0.009433"
0.023127,"0.008319","0.013077","0.009693"
0.021955,"0.008329","0.012550","0.009995"
0.021054,"0.008338","0.012090","0.010396"
0.020222,"0.008371","0.011668","0.010862"
0.019414,"0.008427","0.011251","0.011343"
0.018461,"0.008514","0.010810","0.011872"
0.017452,"0.008586","0.010367","0.012455"
0.016386,"0.008645","0.010057","0.013048"
0.015314,"0.008735","0.009780","0.013648"
0.014255,"0.008805","0.009542","0.014285"
0.013324,"0.008919","0.009424","0.014890"
0.012720,"0.009066","0.009362","0.015460"
0.012180,"0.009232","0.009264","0.016102"
0.011791,"0.009422","0.009134","0.016737"
0.011443,"0.009612","0.008976","0.017413"
0.011162,"0.009824","0.008791","0.018117"
0.011183,"0.010046","0.008580","0.018785"
0.011237,"0.010266","0.008416","0.019447"
0.011273,"0.010487","0.008333","0.020100"
0.011270,"0.010720","0.008302","0.020722"
0.011120,"0.010923","0.008400","0.021248"
0.010881,"0.011107","0.008460","0.021647"
0.010660,"0.011217","0.008459","0.021928"
0.010373,"0.011301","0.008429","0.022164"
0.010037,"0.011342","0.008402","0.022364"
0.009909,"0.011341","0.008398","0.022450"
0.009858,"0.011350","0.008314","0.022482"
0.009810,"0.011324","0.008147","0.022467"
0.009743,"0.011302","0.007946","0.022427"
0.009647,"0.011280","0.007732","0.022406"
0.009542,"0.011238","0.007492","0.022398"
0.009451,"0.011201","0.007244","0.022361"
0.009340,"0.011134","0.007020","0.022282"
0.009204,"0.011043","0.006794","0.022171"
0.009049,"0.010939","0.006592","0.021999"
0.008846,"0.010817","0.006412","0.021783"
0.008628,"0.010696","0.006227","0.021534"
0.008403,"0.010574","0.006048","0.021254"
0.008176,"0.010454","0.005860","0.020922"
0.007970,"0.010306","0.005661","0.020567"
0.007860,"0.010203","0.005461","0.020212"
0.007760,"0.010141","0.005293","0.019906"
0.007699,"0.010171","0.005131","0.019574"
0.007674,"0.010295","0.004986","0.019205"
0.007666,"0.010467","0.004828","0.018823"
0.007654,"0.010658","0.004665","0.018462"
0.007642,"0.010893","0.004546","0.018126"
0.007616,"0.011191","0.004481","0.017773"
0.007616,"0.011589","0.004427","0.017350"
0.007640,"0.012028","0.004369","0.016852"
0.007649,"0.012550","0.004334","0.016277"
0.007645,"0.013095","0.004311","0.015705"
0.007657,"0.013699","0.004283","0.015117"
0.007680,"0.014376","0.004259","0.014543"
0.007725,"0.015277","0.004227","0.013966"
0.007788,"0.016308","0.004194","0.013364"
0.007844,"0.017367","0.004159","0.012774"
0.007901,"0.018489","0.004119","0.012196"
0.007951,"0.019690","0.004085","0.011640"
0.007987,"0.020889","0.004068","0.011115"
0.007997,"0.022169","0.004050","0.010609"
0.007983,"0.023614","0.004057","0.010120"
0.007947,"0.025229","0.004068","0.009660"
0.007908,"0.026878","0.004068","0.009236"
0.007868,"0.028507","0.004076","0.008836"
0.007835,"0.030175","0.004088","0.008440"
0.007814,"0.031902","0.004082","0.008035"
0.007799,"0.033543","0.004064","0.007667"
0.007771,"0.035251","0.004040","0.007350"
0.007736,"0.037005","0.004020","0.007068"
0.007704,"0.038837","0.003998","0.006804"
0.007669,"0.040658","0.003977","0.006565"
0.007634,"0.042252","0.003950","0.006380"
0.007599,"0.043505","0.003929","0.006253"
0.007565,"0.044734","0.003910","0.006160"
0.007544,"0.045903","0.003864","0.006091"
0.007528,"0.046504","0.003823","0.006077"
0.007527,"0.047035","0.003784","0.006073"
0.007548,"0.048035","0.003728","0.006038"
0.007581,"0.048863","0.003674","0.006012"
0.007613,"0.049247","0.003605","0.006048"
0.007688,"0.049470","0.003532","0.006060"
0.007756,"0.049580","0.003464","0.006092"
0.007826,"0.049710","0.003401","0.006100"
0.007892,"0.049728","0.003349","0.006126"
0.007962,"0.049616","0.003313","0.006148"
0.008017,"0.049440","0.003278","0.006207"
0.008067,"0.049121","0.003256","0.006263"
0.008093,"0.048061","0.003239","0.006417"
0.008132,"0.046888","0.003225","0.006579"
0.008158,"0.045691","0.003213","0.006744"
0.008152,"0.044531","0.003209","0.006899"
0.008143,"0.043750","0.003209","0.006979"
0.008113,"0.042919","0.003210","0.007041"
0.008077,"0.042402","0.003237","0.007050"
0.008060,"0.042279","0.003266","0.007033"
0.008040,"0.042143","0.003300","0.007017"
0.008002,"0.041409","0.003338","0.007065"
0.007966,"0.040936","0.003375","0.007073"
0.007944,"0.040978","0.003404","0.007013"
0.007905,"0.041086","0.003445","0.006978"
0.007878,"0.041505","0.003481","0.006874"
0.007854,"0.041596","0.003507","0.006828"
0.007827,"0.041727","0.003530","0.006814"
0.007810,"0.041634","0.003525","0.006840"
0.007809,"0.041615","0.003524","0.006874"
0.007833,"0.041995","0.003509","0.006884"
0.007886,"0.043168","0.003495","0.006807"
0.007936,"0.044453","0.003475","0.006765"
0.007987,"0.045510","0.003453","0.006751"
0.008062,"0.046601","0.003418","0.006743"
0.008138,"0.047297","0.003391","0.006829"
0.008249,"0.048466","0.003372","0.006920"
0.008356,"0.049781","0.003361","0.006973"
0.008462,"0.051351","0.003354","0.006979"
0.008558,"0.053020","0.003345","0.006947"
0.008626,"0.054397","0.003346","0.006981"
0.008694,"0.055671","0.003343","0.007021"
0.008757,"0.056333","0.003355","0.007117"
0.008800,"0.057097","0.003352","0.007230"
0.008854,"0.057824","0.003359","0.007408"
0.008902,"0.058721","0.003361","0.007526"
0.008927,"0.059070","0.003372","0.007670"
0.008946,"0.059215","0.003386","0.007865"
0.008934,"0.059385","0.003420","0.008029"
0.008909,"0.059534","0.003469","0.008194"
0.008890,"0.059785","0.003502","0.008324"
0.008843,"0.059584","0.003534","0.008494"
0.008833,"0.059851","0.003557","0.008636"
0.008847,"0.060178","0.003591","0.008729"
0.008872,"0.060533","0.003619","0.008753"
0.008886,"0.060740","0.003645","0.008728"
0.008901,"0.060533","0.003679","0.008827"
0.008889,"0.060147","0.003712","0.008964"
0.008895,"0.059389","0.003736","0.009164"
0.008919,"0.058717","0.003745","0.009313"
0.008951,"0.057736","0.003757","0.009501"
0.008981,"0.057028","0.003768","0.009715"
0.009013,"0.055828","0.003804","0.009983"
0.009011,"0.054313","0.003837","0.010237"
0.008992,"0.052829","0.003872","0.010534"
0.009022,"0.051673","0.003891","0.010799"
0.009041,"0.050944","0.003909","0.010969"
0.009091,"0.050036","0.003917","0.011148"
0.009126,"0.048984","0.003917","0.011338"
0.009136,"0.047751","0.003927","0.011570"
0.009351,"0.046911","0.003924","0.011707"
0.009710,"0.045842","0.003928","0.011726"
0.010061,"0.044813","0.003923","0.011736"
0.010405,"0.044167","0.003909","0.011726"
0.010719,"0.043033","0.003897","0.011810"
0.011049,"0.042160","0.003865","0.011809"
0.011397,"0.041469","0.003812","0.011760"
0.011735,"0.040995","0.003765","0.011695"
0.012066,"0.040568","0.003731","0.011658"
0.012554,"0.040250","0.003692","0.011569"
0.013293,"0.039696","0.003635","0.011485"
0.014450,"0.039253","0.003524","0.011372"
0.015756,"0.038579","0.003389","0.011380"
0.017828,"0.037668","0.003220","0.011292"
0.020456,"0.036895","0.003170","0.011343"
0.023474,"0.035538","0.003197","0.011532"
0.027084,"0.034183","0.003267","0.011659"
0.031231,"0.032652","0.003547","0.011728"
0.035622,"0.030990","0.003965","0.011755"
0.040216,"0.029282","0.004405","0.011814"
0.044369,"0.027626","0.005011","0.011999"
0.048133,"0.025956","0.005742","0.012224"
0.051607,"0.024038","0.006762","0.012427"
0.054782,"0.022202","0.007775","0.012552"
0.057496,"0.020096","0.008733","0.012520"
0.060149,"0.017857","0.009769","0.012430"
0.062441,"0.015701","0.010872","0.012351"
0.064634,"0.013806","0.011956","0.012224"
0.066520,"0.012090","0.012930","0.012120"
0.067912,"0.010683","0.013832","0.012025"
0.068932,"0.009435","0.014618","0.011923"
0.069866,"0.008504","0.015552","0.011620"
0.069764,"0.007933","0.016614","0.011340"
0.068684,"0.007402","0.017618","0.010954"
0.067090,"0.007453","0.018482","0.010436"
0.064796,"0.007607","0.019380","0.009979"
0.062014,"0.007738","0.020091","0.009574"
0.059345,"0.007914","0.020415","0.009171"
0.056390,"0.008101","0.020603","0.008762"
0.053660,"0.008233","0.020628","0.008322"
0.051019,"0.008350","0.020615","0.007910"
0.048485,"0.008456","0.020351","0.007580"
0.046298,"0.008578","0.020098","0.007272"
0.044665,"0.008702","0.019800","0.007145"
0.043031,"0.008810","0.019360","0.007129"
0.041683,"0.008888","0.018823","0.007123"
0.040182,"0.008957","0.018306","0.007168"
0.038768,"0.008865","0.017913","0.007243"
0.037489,"0.008693","0.017606","0.007267"
0.035931,"0.008510","0.017343","0.007343"
0.034249,"0.008370","0.016875","0.007530"
0.032877,"0.008226","0.016280","0.007757"
0.031932,"0.008110","0.015639","0.007908"
0.031152,"0.008020","0.014990","0.008053"
0.030434,"0.007961","0.014263","0.008165"
0.029412,"0.007930","0.013513","0.008350"
0.027954,"0.007891","0.013011","0.008588"
0.026343,"0.007841","0.012672","0.008878"
0.024767,"0.007810","0.012367","0.009179"
0.023472,"0.007789","0.011962","0.009474"
0.022330,"0.007749","0.011525","0.009790"
0.020959,"0.007721","0.011038","0.010195"
0.019433,"0.007686","0.010643","0.010632"
0.018004,"0.007647","0.010333","0.011044"
0.016729,"0.007628","0.010058","0.011415"
0.015745,"0.007636","0.009788","0.011737"
0.014844,"0.007790","0.009517","0.012041"
0.014378,"0.008002","0.009266","0.012299"
0.014412,"0.008202","0.009119","0.012487"
0.014556,"0.008375","0.009085","0.012641"
0.014668,"0.008546","0.009040","0.012854"
0.014734,"0.008726","0.008986","0.013128"
0.014765,"0.008901","0.009021","0.013431"
0.014824,"0.009085","0.009060","0.013748"
0.015132,"0.009254","0.009106","0.014034"
0.015555,"0.009402","0.009114","0.014293"
0.016054,"0.009552","0.009033","0.014547"
0.016563,"0.009674","0.008920","0.014816"
0.017075,"0.009780","0.008850","0.015025"
0.017607,"0.009891","0.008786","0.015195"
0.018336,"0.010020","0.008770","0.015294"
0.019102,"0.010159","0.008760","0.015345"
0.019707,"0.010297","0.008735","0.015412"
0.020207,"0.010397","0.008692","0.015491"
0.020683,"0.010447","0.008626","0.015571"
0.020884,"0.010417","0.008528","0.015767"
0.020419,"0.010347","0.008408","0.016035"
0.019636,"0.010286","0.008262","0.016298"
0.018831,"0.010227","0.008078","0.016541"
0.018053,"0.010174","0.007940","0.016701"
0.017294,"0.010117","0.007789","0.016794"
0.016541,"0.010060","0.007622","0.016859"
0.015809,"0.009984","0.007455","0.016904"
0.015079,"0.009917","0.007280","0.016927"
0.014327,"0.009862","0.007140","0.016912"
0.013572,"0.009822","0.007035","0.016799"
0.012808,"0.009790","0.006949","0.016717"
0.012044,"0.009768","0.006839","0.016686"
0.011274,"0.009720","0.006718","0.016662"
0.010480,"0.009660","0.006594","0.016642"
0.009707,"0.009584","0.006468","0.016640"
0.009057,"0.009498","0.006357","0.016609"
0.008421,"0.009548","0.006265","0.016542"
0.007803,"0.009717","0.006185","0.016376"
0.007434,"0.009946","0.006131","0.016055"
0.007383,"0.010257","0.006087","0.015688"
0.007391,"0.010588","0.006049","0.015301"
0.007387,"0.010978","0.006010","0.014903"
0.007359,"0.011489","0.005973","0.014516"
0.007329,"0.012118","0.005952","0.014128"
0.007275,"0.012755","0.005936","0.013756"
0.007212,"0.013459","0.005914","0.013406"
0.007164,"0.014197","0.005897","0.013057"
0.007120,"0.015049","0.005864","0.012759"
0.007060,"0.015953","0.005792","0.012483"
0.007018,"0.017027","0.005677","0.012101"
0.006979,"0.018276","0.005559","0.011653"
0.006972,"0.019711","0.005447","0.011176"
0.006991,"0.021220","0.005332","0.010703"
0.007001,"0.022939","0.005223","0.010216"
0.007008,"0.024855","0.005109","0.009737"
0.007019,"0.026649","0.004983","0.009310"
0.006999,"0.028362","0.004859","0.008984"
0.006979,"0.030006","0.004715","0.008721"
0.006971,"0.031609","0.004562","0.008487"
0.006964,"0.032933","0.004432","0.008317"
0.006997,"0.034343","0.004297","0.008145"
0.007052,"0.035499","0.004173","0.008027"
0.007100,"0.036285","0.004028","0.007981"
0.007163,"0.036940","0.003886","0.007923"
0.007246,"0.037613","0.003764","0.007826"
0.007350,"0.038743","0.003644","0.007676"
0.007468,"0.039830","0.003538","0.007530"
0.007590,"0.041112","0.003491","0.007363"
0.007717,"0.042324","0.003485","0.007246"
0.007836,"0.043736","0.003490","0.007119"
0.007887,"0.044866","0.003494","0.007044"
0.007909,"0.045513","0.003495","0.007006"
0.007937,"0.045891","0.003489","0.006990"
0.007963,"0.046057","0.003482","0.006981"
0.007951,"0.045784","0.003474","0.007034"
0.007952,"0.045442","0.003458","0.007078"
0.007980,"0.045331","0.003464","0.007067"
0.008003,"0.045288","0.003472","0.007054"
0.008035,"0.045658","0.003478","0.006991"
0.008053,"0.045912","0.003485","0.006948"
0.008050,"0.046236","0.003486","0.006884"
0.008046,"0.046896","0.003516","0.006775"
0.008060,"0.047935","0.003538","0.006648"
0.008050,"0.048922","0.003551","0.006544"
0.008019,"0.049246","0.003560","0.006498"
0.007980,"0.049923","0.003580","0.006401"
0.007937,"0.050427","0.003602","0.006370"
0.007913,"0.050612","0.003609","0.006365"
0.007872,"0.050057","0.003591","0.006462"
0.007891,"0.049722","0.003569","0.006523"
0.007912,"0.049917","0.003569","0.006523"
0.007930,"0.049734","0.003569","0.006550"
0.007931,"0.049585","0.003577","0.006581"
0.007939,"0.049747","0.003588","0.006542"
0.007973,"0.050003","0.003605","0.006508"
0.007988,"0.049988","0.003605","0.006547"
0.007993,"0.049507","0.003601","0.006641"
0.007968,"0.048674","0.003610","0.006783"
0.007986,"0.048449","0.003621","0.006817"
0.008002,"0.048085","0.003628","0.006852"
0.007997,"0.047340","0.003632","0.006902"
0.007999,"0.046265","0.003648","0.006966"
0.008023,"0.045252","0.003631","0.007043"
0.008068,"0.044468","0.003609","0.007100"
0.008079,"0.042900","0.003573","0.007254"
0.008101,"0.041318","0.003535","0.007370"
0.008083,"0.040018","0.003504","0.007444"
0.008087,"0.039409","0.003476","0.007424"
0.008092,"0.038596","0.003451","0.007408"
0.008098,"0.037598","0.003426","0.007420"
0.008106,"0.036926","0.003396","0.007432"
0.008102,"0.036139","0.003365","0.007464"
0.008149,"0.035610","0.003325","0.007487"
0.008204,"0.035163","0.003293","0.007476"
0.008233,"0.034665","0.003260","0.007492"
0.008284,"0.034400","0.003235","0.007504"
0.008345,"0.034534","0.003200","0.007496"
0.008384,"0.034374","0.003172","0.007583"
0.008387,"0.034054","0.003151","0.007746"
0.008401,"0.033738","0.003129","0.007942"
0.008396,"0.033462","0.003110","0.008127"
0.008383,"0.032966","0.003095","0.008326"
0.008344,"0.031844","0.003092","0.008612"
0.008307,"0.030955","0.003090","0.008864"
0.008244,"0.029925","0.003101","0.009144"
0.008191,"0.028825","0.003105","0.009443"
0.008136,"0.027379","0.003129","0.009800"
0.008098,"0.026073","0.003139","0.010141"
0.008092,"0.025238","0.003141","0.010413"
0.008113,"0.025305","0.003142","0.010566"
0.008167,"0.025578","0.003140","0.010682"
0.008200,"0.025859","0.003159","0.010793"
0.008156,"0.025994","0.003172","0.010938"
0.008129,"0.026170","0.003194","0.011000"
0.008090,"0.025881","0.003211","0.011062"
0.008081,"0.024717","0.003215","0.011192"
0.008133,"0.023150","0.003204","0.011328"
0.008507,"0.021777","0.003182","0.011457"
0.009053,"0.020684","0.003141","0.011523"
0.010036,"0.019547","0.003088","0.011690"
0.011349,"0.018636","0.003031","0.011837"
0.012646,"0.018643","0.002972","0.011921"
0.013899,"0.019137","0.002926","0.011960"
0.015222,"0.019725","0.002860","0.011868"
0.016506,"0.020356","0.002801","0.011651"
0.017784,"0.020991","0.002735","0.011514"
0.019489,"0.021337","0.002751","0.011380"
0.021591,"0.020763","0.002776","0.011341"
0.024114,"0.019157","0.002888","0.011556"
0.027253,"0.017316","0.003169","0.011938"
0.030527,"0.015297","0.003661","0.012413"
0.033517,"0.013354","0.004410","0.012839"
0.036265,"0.011512","0.005368","0.013291"
0.038929,"0.010286","0.006346","0.013704"
0.041080,"0.009805","0.007407","0.013889"
0.042597,"0.009513","0.008311","0.013996"
0.043361,"0.009379","0.009218","0.014140"
0.043716,"0.009244","0.009919","0.014402"
0.047210,"0.009502","0.010634","0.014363"
0.050244,"0.009657","0.011386","0.014363"
0.053262,"0.009475","0.012169","0.014316"
0.055527,"0.008950","0.013005","0.014474"
0.057698,"0.008394","0.013865","0.014866"
0.060031,"0.007799","0.014801","0.015386"
0.062313,"0.007360","0.015745","0.015736"
0.064093,"0.007191","0.016568","0.016086"
0.065458,"0.007525","0.017394","0.016424"
0.066347,"0.008109","0.018223","0.016617"
0.066248,"0.008877","0.018894","0.016703"
0.065929,"0.009748","0.019277","0.016763"
0.065926,"0.010606","0.019272","0.016876"
0.066138,"0.011560","0.018978","0.017035"
0.066330,"0.012504","0.018650","0.017281"
0.066765,"0.013348","0.018207","0.017802"
0.067747,"0.014102","0.017889","0.018459"
0.069292,"0.014846","0.017578","0.018978"
0.071350,"0.015604","0.017474","0.019430"
0.069826,"0.016062","0.017453","0.020173"
0.068237,"0.016552","0.017408","0.021000"
0.066460,"0.017046","0.017305","0.021956"
0.065297,"0.017577","0.017132","0.022745"
0.064143,"0.018130","0.016876","0.023407"
0.062819,"0.018696","0.016531","0.024027"
0.061543,"0.019112","0.016202","0.024716"
0.060302,"0.019522","0.015915","0.025354"
0.058805,"0.019963","0.015617","0.025930"
0.056927,"0.020427","0.015164","0.026495"
0.055381,"0.020691","0.014664","0.027043"
0.053866,"0.020834","0.014234","0.027525"
0.052119,"0.020924","0.013916","0.028039"
0.050305,"0.020924","0.013602","0.028466"
0.048601,"0.020889","0.013309","0.028777"
0.047095,"0.020842","0.013043","0.028906"
0.045540,"0.020726","0.012818","0.028950"
0.043876,"0.020539","0.012603","0.028965"
0.041877,"0.020289","0.012414","0.028896"
0.039737,"0.020016","0.012097","0.028710"
0.037713,"0.019668","0.011784","0.028384"
0.035782,"0.019275","0.011520","0.027934"
0.033781,"0.018813","0.011287","0.027421"
0.031720,"0.018324","0.011047","0.026886"
0.029638,"0.017801","0.010791","0.026337"
0.027535,"0.017290","0.010482","0.025726"
0.025381,"0.016726","0.010167","0.025171"
0.023429,"0.016111","0.009855","0.024657"
0.021858,"0.015461","0.009608","0.024131"
0.020276,"0.014961","0.009391","0.023597"
0.018738,"0.014557","0.009163","0.023061"
0.017440,"0.014147","0.008955","0.022482"
0.016223,"0.013739","0.008851","0.021920"
0.014966,"0.013356","0.008782","0.021342"
0.013758,"0.013001","0.008748","0.020789"
0.012582,"0.012674","0.008720","0.020230"
0.011428,"0.012440","0.008679","0.019705"
0.010379,"0.012284","0.008620","0.019208"
0.009495,"0.012124","0.008557","0.018784"
0.008677,"0.012032","0.008487","0.018413"
0.008007,"0.011970","0.008371","0.018129"
0.007629,"0.011941","0.008189","0.017922"
0.007356,"0.011998","0.008074","0.017763"
0.007170,"0.012083","0.007972","0.017671"
0.007081,"0.012171","0.007895","0.017720"
0.007061,"0.012326","0.007816","0.017786"
0.007110,"0.012553","0.007719","0.017889"
0.007191,"0.012844","0.007613","0.018009"
0.007324,"0.013230","0.007517","0.018104"
0.007504,"0.013619","0.007427","0.018217"
0.007714,"0.014291","0.007326","0.018305"
0.007949,"0.015140","0.007198","0.018384"
0.008248,"0.016075","0.007022","0.018457"
0.008560,"0.017090","0.006818","0.018538"
0.008884,"0.018129","0.006624","0.018652"
0.009230,"0.019218","0.006400","0.018765"
0.009571,"0.020408","0.006144","0.018870"
0.009907,"0.021729","0.005905","0.018940"
0.010248,"0.023060","0.005684","0.018998"
0.010559,"0.024416","0.005488","0.019015"
0.010841,"0.025785","0.005333","0.019028"
0.011079,"0.027247","0.005187","0.018998"
0.011316,"0.028861","0.005051","0.018917"
0.011491,"0.030764","0.004924","0.018713"
0.011666,"0.032760","0.004818","0.018461"
0.011836,"0.034794","0.004718","0.018167"
0.011984,"0.036820","0.004638","0.017863"
0.012028,"0.038852","0.004561","0.017494"
0.012033,"0.040986","0.004475","0.017130"
0.012023,"0.043059","0.004391","0.016751"
0.012013,"0.045097","0.004311","0.016374"
0.011992,"0.047006","0.004234","0.016027"
0.011943,"0.048889","0.004166","0.015697"
0.011875,"0.050580","0.004088","0.015385"
0.011778,"0.052149","0.004037","0.015098"
0.011641,"0.053638","0.004025","0.014832"
