"1 Chan 1","2 Chan 2","3 Chan 3"
"0.001630","0.008781","0.019374"
"0.001416","0.009507","0.019976"
"0.001244","0.010356","0.020490"
"0.001110","0.011003","0.021002"
"0.001053","0.011174","0.021166"
"0.001074","0.011049","0.021299"
"0.001057","0.010984","0.021299"
"0.000991","0.011031","0.021406"
"0.000954","0.010960","0.021470"
"0.000977","0.010746","0.021642"
"0.001047","0.010439","0.021840"
"0.001112","0.010142","0.022013"
"0.001163","0.009732","0.022102"
"0.001222","0.009302","0.021885"
"0.001271","0.008829","0.021734"
"0.001342","0.008398","0.021519"
"0.001430","0.007867","0.021331"
"0.001521","0.007200","0.021099"
"0.001630","0.006456","0.020742"
"0.001704","0.005945","0.020546"
"0.001767","0.005659","0.020193"
"0.001812","0.005528","0.019927"
"0.001865","0.005523","0.019874"
"0.001858","0.005714","0.020018"
"0.001747","0.006269","0.020217"
"0.001640","0.006850","0.020228"
"0.001561","0.007265","0.020321"
"0.001538","0.007517","0.020503"
"0.001553","0.007635","0.020897"
"0.001620","0.007579","0.021003"
"0.001691","0.007470","0.020894"
"0.001771","0.007321","0.020755"
"0.001831","0.007187","0.020722"
"0.001862","0.007060","0.020943"
"0.001860","0.006914","0.021249"
"0.001829","0.006774","0.021340"
"0.001866","0.006569","0.021391"
"0.001908","0.006380","0.021197"
"0.002020","0.006034","0.021211"
"0.002132","0.005669","0.020974"
"0.002221","0.005431","0.020987"
"0.002281","0.005302","0.020665"
"0.002342","0.005429","0.020101"
"0.002397","0.005545","0.019363"
"0.002451","0.005775","0.018728"
"0.002486","0.005845","0.018522"
"0.002500","0.005873","0.018282"
"0.002524","0.005978","0.018091"
"0.002543","0.006260","0.017698"
"0.002590","0.006780","0.017574"
"0.002610","0.007353","0.017695"
"0.002628","0.007964","0.017752"
"0.002683","0.008235","0.017636"
"0.002722","0.008376","0.017195"
"0.002796","0.008356","0.016970"
"0.002915","0.008301","0.016684"
"0.003075","0.008315","0.016617"
"0.003230","0.008177","0.016860"
"0.003310","0.008096","0.017256"
"0.003307","0.007949","0.017747"
"0.003287","0.007887","0.017931"
"0.003301","0.007814","0.018257"
"0.003349","0.007636","0.018423"
"0.003392","0.007385","0.018879"
"0.003368","0.006857","0.019314"
"0.003327","0.006244","0.019952"
"0.003276","0.005579","0.020385"
"0.003236","0.005221","0.020532"
"0.003210","0.005205","0.020429"
"0.003172","0.005188","0.020384"
"0.003061","0.005131","0.020424"
"0.002884","0.004871","0.020662"
"0.002683","0.004706","0.020523"
"0.002471","0.004667","0.020625"
"0.002307","0.004894","0.020752"
"0.002169","0.005148","0.021340"
"0.002359","0.005699","0.021591"
"0.003384","0.006377","0.021631"
"0.005096","0.007628","0.020983"
"0.006810","0.009578","0.019994"
"0.008037","0.011661","0.018866"
"0.009192","0.014427","0.017662"
"0.010505","0.016683","0.017169"
"0.012000","0.018677","0.016460"
"0.014081","0.021323","0.015399"
"0.016319","0.023807","0.014453"
"0.017948","0.025852","0.013595"
"0.020428","0.027751","0.012990"
"0.024034","0.029580","0.012297"
"0.027517","0.031887","0.012026"
"0.030308","0.033704","0.011774"
"0.032755","0.035086","0.011546"
"0.034132","0.036277","0.011765"
"0.034777","0.036899","0.012380"
"0.035107","0.036485","0.012858"
"0.035998","0.035530","0.013377"
"0.037023","0.033792","0.014284"
"0.039351","0.032439","0.015195"
"0.041638","0.031248","0.016302"
"0.042560","0.029350","0.017852"
"0.043000","0.026975","0.019383"
"0.044595","0.024991","0.020485"
"0.045054","0.023093","0.021512"
"0.043767","0.021315","0.022021"
"0.042524","0.018838","0.022128"
"0.042068","0.016827","0.021873"
"0.041604","0.015217","0.021630"
"0.042081","0.013682","0.021086"
"0.042844","0.012157","0.020489"
"0.043444","0.011122","0.020347"
"0.043749","0.010525","0.020358"
"0.044115","0.010141","0.020350"
"0.042549","0.009840","0.020427"
"0.040687","0.009427","0.020847"
"0.039638","0.008923","0.021416"
"0.039217","0.008905","0.021727"
"0.038939","0.009024","0.021835"
"0.039064","0.009032","0.021920"
"0.039813","0.008965","0.022241"
"0.039976","0.009013","0.022394"
"0.040029","0.009114","0.022405"
"0.040355","0.008926","0.022572"
"0.039730","0.008690","0.022857"
"0.038794","0.008346","0.023235"
"0.038496","0.007698","0.023484"
"0.039027","0.006964","0.023544"
"0.039380","0.006163","0.023426"
"0.040475","0.005415","0.022793"
"0.041651","0.004747","0.022035"
"0.043047","0.004205","0.020907"
"0.043807","0.003870","0.019689"
"0.043135","0.003640","0.018794"
"0.042423","0.003408","0.018465"
"0.041334","0.003095","0.018652"
"0.041034","0.002683","0.019007"
"0.040544","0.002248","0.019536"
"0.040261","0.001870","0.019922"
"0.040038","0.001535","0.020347"
"0.040093","0.001362","0.020278"
"0.040175","0.001332","0.019992"
"0.039690","0.001376","0.019842"
"0.038901","0.001318","0.020123"
"0.037711","0.001233","0.020795"
"0.036533","0.001165","0.021373"
"0.035429","0.001044","0.022197"
"0.034333","0.000930","0.023081"
"0.033514","0.000818","0.023923"
"0.032640","0.000899","0.024228"
"0.032213","0.000975","0.024139"
"0.031499","0.001038","0.024104"
"0.030202","0.001035","0.024269"
"0.028285","0.000981","0.024923"
"0.026954","0.000937","0.025405"
"0.025242","0.000827","0.026377"
"0.023429","0.000747","0.027922"
"0.021623","0.000704","0.029640"
"0.020290","0.000793","0.030841"
"0.018775","0.000892","0.031883"
"0.016939","0.000903","0.033518"
"0.014731","0.001015","0.034760"
"0.012777","0.000957","0.036243"
"0.011232","0.000846","0.037685"
"0.009613","0.000697","0.039314"
"0.007984","0.000574","0.040797"
"0.006527","0.000468","0.043014"
"0.005874","0.000403","0.044943"
"0.005371","0.000403","0.046487"
"0.004447","0.000408","0.048059"
"0.003718","0.000408","0.049283"
"0.002977","0.000481","0.049791"
"0.002223","0.000633","0.049737"
"0.001334","0.000675","0.050024"
"0.000745","0.000774","0.049843"
"0.000504","0.000867","0.049364"
"0.000308","0.000956","0.049122"
"0.000214","0.001128","0.048379"
"0.000266","0.001394","0.047161"
"0.000397","0.001679","0.045808"
"0.000541","0.001948","0.044573"
"0.000763","0.002258","0.042061"
"0.000967","0.002432","0.040259"
"0.001170","0.002546","0.038572"
"0.001407","0.002714","0.036688"
"0.001603","0.002870","0.035077"
"0.001759","0.003138","0.033111"
"0.001848","0.003339","0.031385"
"0.001897","0.003764","0.029678"
"0.001879","0.004522","0.028570"
"0.001924","0.005442","0.027344"
"0.002057","0.006065","0.025891"
"0.002208","0.006362","0.024753"
"0.002218","0.006592","0.024608"
"0.002262","0.006816","0.024475"
"0.002251","0.007047","0.024667"
"0.002198","0.007103","0.024953"
"0.002019","0.007546","0.024732"
"0.001832","0.008190","0.024083"
"0.001607","0.008794","0.023650"
"0.001477","0.009101","0.023407"
"0.001389","0.009232","0.023825"
"0.001346","0.009697","0.024230"
"0.001297","0.010535","0.024382"
"0.001265","0.011160","0.024440"
"0.001176","0.011227","0.024355"
"0.001152","0.011017","0.024140"
"0.001153","0.010867","0.023905"
"0.001223","0.010713","0.023307"
"0.001189","0.010570","0.022708"
"0.001194","0.010455","0.021909"
"0.001155","0.010330","0.021800"
"0.001258","0.009953","0.021686"
"0.001345","0.009446","0.021913"
"0.001461","0.008930","0.022106"
"0.001510","0.008726","0.022147"
"0.001564","0.008634","0.022020"
"0.001641","0.008232","0.021726"
"0.001765","0.007192","0.021511"
"0.001904","0.005846","0.021226"
"0.002065","0.004970","0.020975"
"0.002127","0.004698","0.020921"
"0.002102","0.004919","0.021019"
"0.002057","0.005170","0.021121"
"0.002018","0.005427","0.021282"
"0.001966","0.005548","0.021276"
"0.001955","0.005698","0.020917"
"0.001927","0.005775","0.020554"
"0.001972","0.005767","0.020062"
"0.001973","0.005753","0.019617"
"0.002031","0.005838","0.019017"
"0.002059","0.005774","0.018574"
"0.002109","0.005662","0.018189"
"0.002177","0.005578","0.017838"
"0.002225","0.005623","0.017641"
"0.002237","0.005659","0.017620"
"0.002203","0.005574","0.017809"
"0.002195","0.005298","0.017886"
"0.002190","0.005227","0.017883"
"0.002238","0.005157","0.017836"
"0.002307","0.005188","0.017856"
"0.002402","0.005087","0.017796"
"0.002505","0.005107","0.017510"
"0.002534","0.005282","0.017339"
"0.002590","0.005416","0.017229"
"0.002612","0.005445","0.017123"
"0.002666","0.005482","0.016969"
"0.002666","0.005614","0.016913"
"0.002617","0.005808","0.016949"
"0.002599","0.006075","0.016990"
"0.002532","0.006207","0.017462"
"0.002492","0.006437","0.017963"
"0.002449","0.006610","0.018260"
"0.002540","0.006541","0.018091"
"0.002626","0.006293","0.017972"
"0.002700","0.006005","0.017884"
"0.002730","0.005942","0.018052"
"0.002713","0.005789","0.018512"
"0.002707","0.005581","0.019005"
"0.002648","0.005418","0.019412"
"0.002514","0.005431","0.020117"
"0.002375","0.005432","0.021108"
"0.002291","0.005371","0.021981"
"0.002343","0.005156","0.022306"
"0.002331","0.004862","0.022399"
"0.002668","0.004666","0.021984"
"0.003008","0.004455","0.021339"
"0.003379","0.004338","0.020794"
"0.003372","0.004434","0.020646"
"0.003317","0.004768","0.020409"
"0.003243","0.005164","0.020211"
"0.003137","0.005337","0.020015"
"0.003086","0.005664","0.019706"
"0.003067","0.006090","0.019564"
"0.003123","0.006531","0.019416"
"0.003273","0.006698","0.018993"
"0.003381","0.006820","0.018023"
"0.003496","0.006888","0.017080"
"0.004624","0.007365","0.016393"
"0.007232","0.008391","0.015737"
"0.011848","0.010199","0.014785"
"0.016278","0.013863","0.013889"
"0.021957","0.018935","0.012873"
"0.025742","0.025551","0.011941"
"0.030580","0.030701","0.011000"
"0.035022","0.036153","0.010029"
"0.037987","0.041909","0.008897"
"0.040832","0.047367","0.007725"
"0.043882","0.052195","0.006338"
"0.046799","0.056602","0.005052"
"0.049784","0.060793","0.003876"
"0.053377","0.066829","0.003144"
"0.056361","0.073635","0.002896"
"0.059370","0.079947","0.002919"
"0.061133","0.085113","0.003230"
"0.060459","0.088931","0.004440"
"0.059736","0.090317","0.005829"
"0.058345","0.089585","0.007411"
"0.059457","0.086911","0.009011"
"0.059575","0.085138","0.010629"
"0.059624","0.080978","0.012420"
"0.061565","0.075660","0.014100"
"0.062374","0.070336","0.015750"
"0.062866","0.065279","0.017529"
"0.063584","0.060661","0.019097"
"0.063918","0.056270","0.020775"
"0.062915","0.050135","0.022324"
"0.062360","0.043320","0.023545"
"0.061068","0.036739","0.024794"
"0.060442","0.030700","0.025512"
"0.059516","0.025156","0.025659"
"0.058837","0.020176","0.025748"
"0.057500","0.015869","0.025895"
"0.055754","0.011704","0.025953"
"0.054001","0.008074","0.025813"
"0.052687","0.006555","0.025427"
"0.051053","0.006136","0.025097"
"0.050278","0.005891","0.024712"
"0.049527","0.005934","0.024252"
"0.048304","0.006092","0.024118"
"0.046909","0.006375","0.024092"
"0.046185","0.006576","0.024212"
"0.046045","0.006643","0.024227"
"0.045946","0.006638","0.024193"
"0.045281","0.006647","0.024479"
"0.045243","0.006662","0.024781"
"0.045194","0.006691","0.025024"
"0.044343","0.006683","0.025285"
"0.043658","0.006574","0.025458"
"0.043849","0.006347","0.025476"
"0.044268","0.006029","0.025446"
"0.044309","0.005737","0.025519"
"0.044223","0.005505","0.025618"
"0.044106","0.005198","0.025669"
"0.044306","0.004760","0.025420"
"0.045004","0.004256","0.024931"
"0.045814","0.003798","0.024365"
"0.046090","0.003353","0.023946"
"0.045080","0.002983","0.023647"
"0.043513","0.002688","0.023261"
"0.041570","0.002421","0.023083"
"0.039584","0.002104","0.022934"
"0.038397","0.001824","0.022754"
"0.036691","0.001649","0.022992"
"0.034396","0.001498","0.023673"
"0.032600","0.001503","0.024405"
"0.031194","0.001548","0.025158"
"0.030213","0.001534","0.026309"
"0.029905","0.001454","0.027565"
"0.029853","0.001370","0.028869"
"0.029771","0.001283","0.030293"
"0.029533","0.001233","0.031553"
"0.029217","0.001208","0.032934"
"0.029237","0.001147","0.034432"
"0.028792","0.001017","0.036058"
"0.028250","0.000943","0.037596"
"0.027661","0.000886","0.039203"
"0.026530","0.000822","0.040770"
"0.025571","0.000779","0.041965"
"0.024290","0.000773","0.043159"
"0.022323","0.000665","0.044681"
"0.020278","0.000495","0.046058"
"0.018331","0.000338","0.046910"
"0.016180","0.000276","0.047959"
"0.013876","0.000195","0.048937"
"0.011598","0.000148","0.049443"
"0.009468","0.000077","0.050074"
"0.007562","0.000028","0.050629"
"0.006213","0.000000","0.050597"
"0.005612","0.000000","0.050410"
"0.005316","0.000000","0.050022"
"0.005046","0.000000","0.049663"
"0.005006","0.000036","0.048886"
"0.005182","0.000131","0.048040"
"0.005396","0.000248","0.046939"
"0.005609","0.000408","0.045404"
"0.005772","0.000598","0.043807"
"0.005904","0.000723","0.042707"
"0.005693","0.000883","0.041174"
"0.005440","0.001101","0.039584"
"0.005173","0.001320","0.038157"
"0.004892","0.001576","0.036631"
"0.004529","0.001806","0.034990"
"0.004090","0.001946","0.033967"
"0.003607","0.002029","0.033262"
"0.003116","0.002208","0.032240"
"0.002671","0.002417","0.031008"
"0.002561","0.002879","0.030187"
"0.002421","0.003825","0.029376"
"0.002234","0.004896","0.028704"
"0.002022","0.005914","0.028340"
"0.001913","0.006517","0.027894"
"0.001874","0.006942","0.026932"
"0.001823","0.007175","0.026021"
"0.001759","0.007365","0.025272"
"0.001682","0.007497","0.024833"
"0.001616","0.007653","0.024389"
"0.001528","0.008000","0.024032"
"0.001469","0.008458","0.023349"
"0.001434","0.009043","0.022439"
"0.001456","0.009305","0.021726"
"0.001519","0.009429","0.021034"
"0.001605","0.009212","0.020385"
"0.001766","0.008400","0.019726"
"0.001912","0.007478","0.019115"
"0.002085","0.006559","0.018315"
"0.002176","0.006143","0.017813"
"0.002229","0.005991","0.017521"
"0.002274","0.006061","0.017338"
"0.002335","0.006091","0.017245"
"0.002390","0.006057","0.017035"
"0.002428","0.005922","0.016870"
"0.002508","0.005525","0.016640"
"0.002543","0.005155","0.016381"
"0.002561","0.004729","0.016480"
"0.002520","0.004567","0.016808"
"0.002456","0.004468","0.017229"
"0.002401","0.004406","0.017722"
"0.002394","0.004394","0.018152"
"0.002421","0.004335","0.018547"
"0.002433","0.004282","0.019054"
"0.002479","0.004179","0.019417"
"0.002496","0.004243","0.019752"
"0.002471","0.004336","0.020113"
"0.002410","0.004602","0.020334"
"0.002292","0.005122","0.020700"
"0.002208","0.005572","0.020871"
"0.002181","0.006051","0.020843"
"0.002207","0.006293","0.020752"
"0.002281","0.006407","0.020228"
"0.002352","0.006432","0.019585"
"0.002400","0.006480","0.018940"
"0.002471","0.006550","0.018222"
"0.002484","0.006681","0.017760"
"0.002485","0.006835","0.017394"
"0.002483","0.006978","0.016933"
"0.002448","0.007034","0.016752"
"0.002437","0.006826","0.016545"
"0.002486","0.006514","0.016197"
"0.002535","0.006144","0.015952"
"0.002626","0.005759","0.015518"
"0.002713","0.005501","0.015346"
"0.002737","0.005332","0.015421"
"0.002731","0.005289","0.015686"
"0.002708","0.005333","0.015948"
"0.002653","0.005447","0.016304"
"0.002599","0.005587","0.016478"
"0.002557","0.005637","0.016582"
"0.002512","0.005693","0.016768"
"0.002503","0.005765","0.016754"
"0.002541","0.005912","0.016746"
"0.002624","0.006109","0.016555"
"0.002724","0.006322","0.016384"
"0.002744","0.006674","0.016469"
"0.002758","0.006953","0.016495"
"0.002753","0.007197","0.016568"
"0.002730","0.007377","0.016495"
"0.002736","0.007362","0.016377"
"0.002738","0.007383","0.016246"
"0.002704","0.007381","0.016221"
"0.002670","0.007327","0.016311"
"0.002634","0.007255","0.016601"
"0.002567","0.007171","0.016988"
"0.002523","0.006955","0.017450"
"0.002485","0.006741","0.017815"
"0.002419","0.006389","0.018456"
"0.002355","0.006040","0.018915"
"0.002256","0.005741","0.019503"
"0.002184","0.005278","0.020074"
"0.002092","0.004751","0.020962"
"0.002038","0.004148","0.021864"
"0.002032","0.003635","0.022463"
"0.002041","0.003346","0.022662"
"0.002207","0.003041","0.022859"
"0.002459","0.002715","0.023380"
"0.003065","0.002393","0.023730"
"0.003710","0.002061","0.024142"
"0.004279","0.001851","0.024439"
"0.005225","0.001708","0.024384"
"0.006693","0.001574","0.024520"
"0.008889","0.001935","0.024352"
"0.012367","0.002622","0.024338"
"0.016045","0.003795","0.024504"
"0.019220","0.005433","0.024330"
"0.023798","0.007637","0.023995"
"0.027986","0.010072","0.023632"
"0.034107","0.012206","0.023026"
"0.040464","0.014232","0.022593"
"0.046590","0.017159","0.022295"
"0.052750","0.020146","0.021584"
"0.059174","0.023440","0.020173"
"0.064371","0.027001","0.018430"
"0.069394","0.031023","0.016737"
"0.072540","0.035186","0.015227"
"0.074857","0.039043","0.013929"
"0.076885","0.041580","0.012762"
"0.077701","0.043448","0.011935"
"0.077753","0.044151","0.011243"
"0.078420","0.043781","0.010908"
"0.078151","0.042148","0.010786"
"0.077748","0.040172","0.010866"
"0.076150","0.038285","0.011329"
"0.073901","0.036423","0.011659"
"0.071167","0.033670","0.011828"
"0.068907","0.030847","0.012196"
"0.065417","0.027847","0.013341"
"0.062879","0.024551","0.014720"
"0.060890","0.020741","0.016114"
"0.060039","0.016756","0.017771"
"0.059615","0.013051","0.019090"
"0.058437","0.010226","0.020160"
"0.057249","0.007737","0.020662"
"0.057076","0.005873","0.020691"
"0.057578","0.004592","0.020550"
"0.057055","0.004074","0.020131"
"0.057258","0.003705","0.019305"
"0.056562","0.003445","0.018902"
"0.055980","0.003209","0.018879"
"0.055217","0.002918","0.019108"
"0.054577","0.002682","0.019219"
"0.053974","0.002422","0.019201"
"0.053627","0.002301","0.019090"
"0.052753","0.002256","0.018932"
"0.052900","0.002240","0.018288"
"0.053185","0.002175","0.017786"
"0.054003","0.002148","0.017297"
"0.054595","0.002093","0.016941"
"0.054716","0.002024","0.016713"
"0.054450","0.001918","0.016467"
"0.054822","0.001778","0.016245"
"0.055368","0.001596","0.016343"
"0.055761","0.001644","0.016603"
"0.055513","0.001849","0.016910"
"0.055473","0.002203","0.017053"
"0.055159","0.002575","0.017150"
"0.054856","0.002900","0.017453"
"0.054198","0.003126","0.018021"
"0.053227","0.003246","0.018639"
"0.052153","0.003163","0.019107"
"0.051618","0.002991","0.019518"
"0.050753","0.002800","0.020206"
"0.050146","0.002612","0.021095"
"0.049584","0.002501","0.021852"
"0.048617","0.002488","0.022505"
"0.047010","0.002488","0.023187"
"0.044984","0.002488","0.023877"
"0.043516","0.002315","0.023971"
"0.042744","0.001997","0.023891"
"0.042338","0.001618","0.023894"
"0.041512","0.001246","0.024041"
"0.041398","0.000847","0.024109"
"0.042056","0.000457","0.024174"
"0.043089","0.000124","0.024432"
"0.042838","0.000000","0.025431"
"0.041450","0.000000","0.026615"
"0.039968","0.000000","0.027702"
"0.038190","0.000000","0.028765"
"0.036351","0.000000","0.029884"
"0.034019","0.000000","0.031339"
"0.031650","0.000000","0.033073"
"0.029868","0.000000","0.034697"
"0.027873","0.000000","0.036533"
"0.026124","0.000000","0.038223"
"0.024560","0.000000","0.039762"
"0.022976","0.000000","0.041139"
"0.021331","0.000000","0.042345"
"0.018977","0.000000","0.043067"
"0.016434","0.000025","0.043425"
"0.014517","0.000053","0.043335"
"0.012918","0.000075","0.043016"
"0.011482","0.000155","0.042816"
"0.010184","0.000208","0.042799"
"0.008958","0.000402","0.042188"
"0.008227","0.000534","0.041681"
"0.008024","0.000677","0.040826"
"0.007276","0.000864","0.039893"
"0.006419","0.001044","0.039011"
"0.005584","0.001216","0.038127"
"0.004777","0.001432","0.036816"
"0.003996","0.001637","0.035601"
"0.003189","0.001903","0.034224"
"0.002653","0.002186","0.033164"
"0.002417","0.002520","0.032429"
"0.002299","0.003032","0.031724"
"0.002163","0.003548","0.031168"
"0.002063","0.004029","0.030449"
"0.002044","0.004550","0.029249"
"0.002002","0.004739","0.028341"
"0.001981","0.004942","0.027080"
"0.002077","0.005155","0.025809"
"0.002107","0.005665","0.024840"
"0.002173","0.006223","0.023841"
"0.002142","0.006859","0.023036"
"0.002002","0.007512","0.023136"
"0.001853","0.008190","0.023190"
"0.001672","0.008657","0.023470"
"0.001665","0.008763","0.022973"
"0.001730","0.008692","0.022482"
"0.001748","0.008442","0.022115"
"0.001786","0.008155","0.021642"
"0.001777","0.008239","0.021227"
"0.001707","0.008499","0.021094"
"0.001631","0.008959","0.021195"
"0.001627","0.009114","0.021186"
"0.001649","0.009035","0.021026"
"0.001734","0.008628","0.020716"
"0.001754","0.008247","0.020623"
"0.001742","0.008044","0.020754"
"0.001777","0.007753","0.020574"
"0.001844","0.007366","0.020403"
"0.001934","0.006821","0.020435"
"0.001893","0.006662","0.020985"
"0.001858","0.006711","0.021173"
"0.001843","0.007004","0.020976"
"0.001769","0.007478","0.020914"
"0.001641","0.007844","0.021270"
"0.001539","0.007897","0.021578"
"0.001459","0.007846","0.021880"
"0.001445","0.007808","0.021965"
"0.001397","0.007972","0.022134"
"0.001368","0.008078","0.022261"
"0.001384","0.008036","0.022269"
"0.001517","0.007701","0.022277"
"0.001706","0.007357","0.022035"
"0.001846","0.007116","0.021680"
"0.001939","0.007187","0.020989"
"0.001947","0.007208","0.020657"
"0.001924","0.007160","0.020524"
"0.001890","0.006866","0.020605"
"0.001881","0.006558","0.020631"
"0.001964","0.006061","0.020215"
"0.002058","0.005707","0.019765"
"0.002182","0.005354","0.019311"
"0.002202","0.005234","0.019283"
"0.002227","0.005188","0.019315"
"0.002219","0.005275","0.019389"
"0.002221","0.005512","0.019159"
"0.002174","0.005749","0.018680"
"0.002129","0.005932","0.018134"
"0.002114","0.006031","0.017743"
"0.002111","0.006103","0.017571"
"0.002145","0.006165","0.017371"
"0.002208","0.006171","0.017197"
"0.002306","0.006254","0.016976"
"0.002462","0.006288","0.016655"
"0.002607","0.006215","0.016397"
"0.002723","0.006034","0.016337"
"0.002747","0.005849","0.016652"
"0.002710","0.005691","0.017182"
"0.002653","0.005438","0.017734"
"0.002651","0.005078","0.017956"
"0.002608","0.004544","0.018708"
"0.002550","0.004227","0.019654"
"0.002454","0.004113","0.020685"
"0.002428","0.004244","0.021142"
"0.002451","0.004303","0.021273"
"0.002494","0.004333","0.021421"
"0.002499","0.004436","0.021524"
"0.002467","0.004480","0.021859"
"0.002399","0.004513","0.022098"
"0.002372","0.004561","0.022236"
"0.002354","0.004780","0.022059"
"0.002354","0.005057","0.021730"
"0.002381","0.005297","0.021120"
"0.002424","0.005493","0.020450"
"0.002465","0.005795","0.019811"
"0.002544","0.006211","0.018893"
"0.002621","0.006445","0.017838"
"0.002716","0.006403","0.016938"
"0.002744","0.006161","0.016607"
"0.002750","0.005996","0.016527"
"0.002767","0.005880","0.016255"
"0.002795","0.005732","0.015988"
"0.002826","0.005567","0.015715"
"0.002832","0.005341","0.015777"
"0.002774","0.005181","0.016142"
"0.002677","0.004961","0.016780"
"0.002586","0.004763","0.017300"
"0.002563","0.004656","0.017788"
"0.003697","0.004476","0.018775"
"0.006539","0.004895","0.019484"
"0.010971","0.005796","0.019620"
"0.018847","0.007607","0.018661"
"0.026980","0.010831","0.017547"
"0.036784","0.016390","0.016420"
"0.044943","0.022510","0.015310"
"0.051608","0.028820","0.014306"
"0.057897","0.035347","0.013431"
"0.064009","0.041073","0.012857"
"0.069561","0.046412","0.012065"
"0.075175","0.051591","0.010699"
"0.080014","0.056688","0.009415"
"0.084509","0.061810","0.008373"
"0.089696","0.065643","0.007605"
"0.093624","0.069301","0.006342"
"0.095558","0.071801","0.005490"
"0.095731","0.073888","0.005031"
"0.092411","0.074766","0.005544"
"0.088615","0.074383","0.006151"
"0.083177","0.072056","0.006462"
"0.079443","0.068947","0.007031"
"0.077410","0.065033","0.007684"
"0.075318","0.060333","0.008429"
"0.073109","0.056071","0.008940"
"0.072244","0.051937","0.009624"
"0.071421","0.047562","0.010781"
"0.071492","0.042956","0.011780"
"0.072059","0.038234","0.012381"
"0.072562","0.034570","0.012685"
"0.073450","0.030784","0.013310"
"0.074435","0.027439","0.013853"
"0.074668","0.024018","0.014439"
"0.074118","0.020941","0.015124"
"0.072829","0.017879","0.015758"
"0.070921","0.014485","0.016604"
"0.068976","0.011316","0.017202"
"0.067272","0.008726","0.017705"
"0.065879","0.006681","0.018069"
"0.064042","0.005060","0.018293"
"0.061311","0.003730","0.018381"
"0.058743","0.002715","0.018373"
"0.056158","0.001957","0.018457"
"0.053399","0.001252","0.018820"
"0.049790","0.000813","0.019313"
"0.045974","0.000804","0.019548"
"0.042140","0.000838","0.020025"
"0.039209","0.000841","0.020805"
"0.037226","0.000804","0.021636"
"0.036254","0.000764","0.022401"
"0.035758","0.000785","0.023253"
"0.035199","0.000926","0.024033"
"0.034131","0.001149","0.024731"
"0.033625","0.001368","0.025337"
"0.034607","0.001475","0.025933"
"0.035646","0.001559","0.026610"
"0.036486","0.001646","0.027175"
"0.036716","0.001798","0.027515"
"0.036855","0.001967","0.027823"
"0.037157","0.002112","0.028137"
"0.037613","0.002141","0.028418"
"0.038294","0.002107","0.028788"
"0.038981","0.002104","0.028997"
"0.038967","0.002104","0.029193"
"0.038270","0.002104","0.029732"
"0.037746","0.002002","0.030309"
"0.037184","0.001794","0.030978"
"0.036772","0.001538","0.031762"
"0.035859","0.001288","0.032556"
"0.034109","0.001088","0.033519"
"0.031934","0.000870","0.034394"
"0.029532","0.000681","0.035174"
"0.027667","0.000474","0.036002"
"0.025950","0.000277","0.036849"
"0.023866","0.000104","0.037679"
"0.021418","0.000082","0.038528"
"0.018887","0.000082","0.039285"
"0.016253","0.000082","0.039981"
"0.014238","0.000082","0.040503"
"0.012850","0.000082","0.040771"
"0.011345","0.000082","0.041129"
"0.009908","0.000082","0.041499"
"0.008304","0.000082","0.042114"
"0.006716","0.000082","0.042609"
"0.005261","0.000082","0.042704"
"0.004281","0.000082","0.042963"
"0.003509","0.000066","0.043203"
"0.002759","0.000037","0.043442"
"0.001986","0.000036","0.043573"
"0.001638","0.000048","0.043367"
"0.001522","0.000027","0.043153"
"0.001451","0.000037","0.042816"
"0.001540","0.000103","0.042127"
"0.001621","0.000209","0.041423"
"0.001705","0.000310","0.040617"
"0.001876","0.000471","0.039370"
"0.002085","0.000624","0.038075"
"0.002354","0.000767","0.036540"
"0.002673","0.000917","0.035082"
"0.002876","0.001077","0.033945"
"0.003060","0.001236","0.032512"
"0.003224","0.001420","0.031150"
"0.003371","0.001616","0.029794"
"0.003522","0.001851","0.028512"
"0.003550","0.002101","0.027733"
"0.003430","0.002352","0.027197"
"0.003285","0.002703","0.026653"
"0.003142","0.003038","0.026220"
"0.003052","0.003370","0.025651"
"0.002956","0.003794","0.025065"
"0.002757","0.004376","0.024945"
"0.002418","0.005468","0.025198"
"0.002082","0.006667","0.025319"
"0.001740","0.007749","0.025274"
"0.001507","0.008410","0.024937"
"0.001410","0.008681","0.024602"
"0.001413","0.008781","0.024210"
"0.001382","0.008974","0.023829"
"0.001380","0.009165","0.023372"
"0.001422","0.009487","0.022620"
"0.001447","0.009979","0.021717"
"0.001446","0.010596","0.020955"
"0.001350","0.011432","0.020541"
"0.001195","0.012264","0.020467"
"0.001065","0.012888","0.020509"
"0.001076","0.013025","0.020245"
"0.001150","0.012804","0.019700"
"0.001206","0.012466","0.019247"
"0.001237","0.012301","0.019149"
"0.001304","0.012133","0.019054"
"0.001321","0.012210","0.019093"
"0.001278","0.012364","0.019102"
"0.001228","0.012752","0.019404"
"0.001187","0.012985","0.019684"
"0.001155","0.013042","0.020074"
"0.001197","0.012955","0.020247"
"0.001246","0.012563","0.020327"
"0.001336","0.011975","0.020233"
"0.001465","0.011366","0.019977"
"0.001558","0.010877","0.019731"
"0.001555","0.010704","0.019631"
"0.001558","0.010372","0.019653"
"0.001587","0.009865","0.019706"
"0.001652","0.009186","0.019588"
"0.001675","0.008973","0.019567"
