"Time","v1 xCoM","47 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m1 R marks","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","42a CoMy (cm)","42 CoMy (cm)","m2 L marks","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.758,,0,7.040132,0.342046,15.384351,3.910116,-10.014822,0,16.328850,5.876233,-2.857055,12.157897,8.247495,0.597153,4.702017,0,0,16.960415,2.860806,6.238531,-10.757964,14.273925,170.388000,0,4.104893,45.997810,89.480087,7.996432,16.914394,8.019511,16.855183,8.024540,16.484772,8.648819,13.064907,8.453163,14.854225,9.718063,13.874415,10.419167,14.796670,0,-0.17760,-0.01352,-0.02138,0.00336,0.00844,-0.01547,0.00552,0.00348,0.00008,0.11570,3.27754
2.759,,0,7.041091,0.341440,15.380058,3.907031,-10.006309,0,16.318867,5.881475,-2.363166,12.153028,8.378407,0.633857,4.702553,0,0,16.968643,2.849081,6.239241,-10.764605,14.263361,169.710083,0,4.253849,46.122005,89.366959,7.996153,16.898485,8.022026,16.837172,8.022480,16.474661,8.647200,13.056807,8.455787,14.846599,9.720487,13.866530,10.419294,14.789161,0,-0.46251,-0.01340,-0.02838,0.00900,0.00848,-0.01190,0.00514,-0.00140,0.00008,0.11064,3.27685
2.760,,0,7.041059,0.339234,15.380067,3.908323,-9.995985,0,16.308748,5.888580,-1.760809,12.151281,8.462926,0.666817,4.703224,0,0,16.977823,2.847465,6.240985,-10.771320,14.252446,169.656815,0,4.275740,46.219547,89.501831,7.998302,16.890945,8.020297,16.831385,8.020702,16.460403,8.646882,13.049675,8.454741,14.839390,9.721496,13.861998,10.421467,14.785691,0,2.25166,-0.01419,-0.01872,0.00061,0.00880,-0.01239,0.00435,-0.00027,0.00000,0.10983,3.27697
2.761,,0,7.040967,0.336933,15.380330,3.909875,-9.985554,0,16.298622,5.895795,-1.152017,12.149719,8.544694,0.699554,4.703903,0,0,16.987059,2.846449,6.242792,-10.778041,14.241510,169.640610,0,4.290092,46.315510,89.651421,8.000593,16.883904,8.018315,16.826324,8.018941,16.445898,8.646641,13.042601,8.453479,14.832206,9.722422,13.857663,10.423761,14.782461,0,-0.40373,-0.01367,-0.02231,0.00381,0.00865,-0.01456,0.00540,0.00302,0.00015,0.11545,3.27712
2.762,,1,7.040875,0.334632,15.380593,3.911427,-9.975123,1,16.288496,5.903010,-0.543225,12.148157,8.626462,0.732292,4.704582,0,0,16.996296,2.845432,6.244598,-10.784761,14.230575,169.624405,0,4.304445,46.411472,89.801003,8.002886,16.876860,8.016335,16.821262,8.017180,16.431395,8.646400,13.035527,8.452216,14.825022,9.723348,13.853330,10.426056,14.779231,0,-0.54825,-0.01245,-0.02003,-0.00626,0.00824,-0.01010,0.00566,0.00214,0.00008,0.11636,3.27742
2.763,,0,7.040784,0.332332,15.380857,3.912980,-9.964693,0,16.278370,5.910225,0.065567,12.146596,8.708230,0.765030,4.705260,0,0,17.005531,2.844416,6.246405,-10.791481,14.219639,169.608200,0,4.318798,46.507431,89.950584,8.005177,16.869818,8.014353,16.816202,8.015419,16.416891,8.646159,13.028453,8.450953,14.817838,9.724274,13.848995,10.428350,14.776002,0,-0.06868,-0.01163,-0.01878,0.00320,0.00900,-0.01572,0.00551,0.00467,0.00031,0.11426,3.27773
2.764,,0,7.042071,0.334385,15.382656,3.914995,-9.955059,0,16.268509,5.916271,0.742666,12.148619,8.702081,0.799430,4.706237,0,0,17.014671,2.843209,6.248157,-10.799374,14.208849,169.531738,0,4.427097,46.625088,90.097420,8.003121,16.856325,8.009961,16.809191,8.011160,16.400215,8.645485,13.022038,8.450827,14.811481,9.725833,13.844871,10.430010,14.770446,0,-0.21310,-0.01147,-0.01920,0.01526,0.00870,-0.01193,0.00734,0.00620,-0.00008,0.11096,3.27781
2.765,,0,7.043439,0.336696,15.384547,3.917039,-9.945473,0,16.258661,5.922246,1.423818,12.150855,8.690716,0.833929,4.707231,0,0,17.023808,2.841990,6.249906,-10.807336,14.198067,169.451691,0,4.540968,46.744030,90.244095,8.000807,16.842451,8.005425,16.802063,8.006753,16.383411,8.644785,13.015662,8.450768,14.805175,9.727429,13.840757,10.431631,14.764751,0,0.48050,-0.01340,-0.02103,-0.00092,0.00845,-0.01282,0.00476,0.00842,0.00023,0.11032,3.27789
2.766,,0,7.044808,0.339007,15.386437,3.919082,-9.935886,0,16.248816,5.928223,2.104970,12.153091,8.679351,0.868428,4.708224,0,0,17.032942,2.840771,6.251654,-10.815298,14.187285,169.371643,0,4.654840,46.862976,90.390770,7.998492,16.828577,8.000890,16.794937,8.002346,16.366608,8.644084,13.009287,8.450707,14.798868,9.729027,13.836644,10.433253,14.759057,0,0.02144,-0.01254,-0.01915,0.00076,0.00757,-0.01321,0.00404,-0.00562,0.00000,0.11223,3.27789
2.767,,0,7.046176,0.341318,15.388329,3.921125,-9.926300,0,16.238968,5.934198,2.786122,12.155328,8.667986,0.902926,4.709218,0,0,17.042078,2.839552,6.253403,-10.823260,14.176503,169.291595,0,4.768712,46.981918,90.537437,7.996177,16.814703,7.996355,16.787809,7.997939,16.349802,8.643384,13.002911,8.450647,14.792562,9.730623,13.832532,10.434875,14.753363,0,0.09647,-0.01349,-0.02167,0.00473,0.00851,-0.01279,0.00516,0.00604,-0.00008,0.11444,3.27789
2.768,,0,7.045054,0.340705,15.385201,3.922132,-9.923062,0,16.229071,5.943305,3.506347,12.158939,8.572156,0.939863,4.710176,0,0,17.050890,2.837339,6.253870,-10.824433,14.165642,169.601501,0,4.897526,47.067833,90.567932,7.995804,16.799870,7.996627,16.774313,8.000130,16.339802,8.640797,13.003098,8.453561,14.793305,9.732020,13.831267,10.436763,14.748758,0,-0.12321,-0.01450,-0.01894,0.02777,0.00856,-0.01263,0.00505,0.01044,-0.00015,0.11635,3.27753
2.769,,0,7.043785,0.339918,15.381777,3.923076,-9.920201,0,16.219172,5.952597,4.228889,12.162633,8.471314,0.976945,4.711133,0,0,17.059685,2.835067,6.254261,-10.825203,14.154776,169.934540,0,5.027225,47.151787,90.591530,7.995547,16.784979,7.997184,16.760439,8.002713,16.330204,8.638098,13.003674,8.456651,14.794467,9.733406,13.830173,10.438667,14.744219,0,-0.01183,-0.01413,-0.02538,-0.00290,0.00923,-0.00891,0.00368,0.00391,0.00008,0.11317,3.27715
2.770,,0,7.042515,0.339131,15.378351,3.924021,-9.917340,0,16.209270,5.961889,4.951432,12.166326,8.370474,1.014026,4.712089,0,0,17.068478,2.832794,6.254653,-10.825974,14.143909,170.267578,0,5.156926,47.235741,90.615128,7.995289,16.770086,7.997741,16.746565,8.005297,16.320606,8.635398,13.004249,8.459741,14.795629,9.734791,13.829078,10.440571,14.739678,0,0.01822,-0.01376,-0.02086,0.00031,0.00900,-0.01337,0.00664,0.00769,0.00008,0.10862,3.27750
2.771,,0,7.041245,0.338345,15.374927,3.924966,-9.914479,0,16.199371,5.971182,5.673974,12.170019,8.269632,1.051108,4.713045,0,0,17.077272,2.830522,6.255044,-10.826743,14.133042,170.600632,0,5.286626,47.319695,90.638725,7.995032,16.755196,7.998298,16.732689,8.007879,16.311008,8.632699,13.004825,8.462831,14.796790,9.736176,13.827983,10.442475,14.735139,0,-0.01991,-0.01181,-0.01659,0.00397,0.00900,-0.00989,0.00578,0.00345,0.00000,0.11270,3.27788
2.772,,0,7.042304,0.338084,15.375360,3.924513,-9.914928,0,16.189499,5.988616,6.408511,12.176822,8.107723,1.082516,4.714372,0,0,17.085491,2.830365,6.250245,-10.821675,14.122281,170.521225,0,5.519523,47.313461,90.390755,7.995545,16.746765,7.999024,16.724297,8.008628,16.293627,8.633534,13.004628,8.469168,14.797084,9.739410,13.824251,10.444345,14.731802,0,-0.03886,-0.01114,-0.01703,0.00336,0.00839,-0.01395,0.00552,0.00461,-0.00015,0.11509,3.27745
2.773,,0,7.043501,0.337853,15.376021,3.923976,-9.915574,0,16.179628,6.006532,7.143759,12.183809,7.942191,1.113587,4.715722,0,0,17.093678,2.830333,6.245138,-10.816261,14.111526,170.417374,0,5.758542,47.301884,90.126671,7.996105,16.738720,7.999761,16.716228,8.009267,16.275784,8.634581,13.004386,8.475698,14.797327,9.742754,13.820362,10.446213,14.728537,0,-0.05159,-0.01440,-0.02052,0.00305,0.00888,-0.01190,0.00691,0.00305,0.00000,0.11499,3.27700
2.774,,0,7.044698,0.337623,15.376682,3.923440,-9.916220,0,16.169760,6.024449,7.879007,12.190796,7.776659,1.144658,4.717072,0,0,17.101864,2.830300,6.240031,-10.810847,14.100771,170.313507,0,5.997561,47.290302,89.862595,7.996664,16.730673,8.000498,16.708162,8.009907,16.257942,8.635626,13.004144,8.482228,14.797569,9.746098,13.816473,10.448081,14.725271,0,-0.05698,-0.01276,-0.01971,-0.01282,0.00781,-0.01230,0.00513,0.00397,0.00015,0.11338,3.27727
2.775,,0,7.045895,0.337393,15.377344,3.922904,-9.916865,0,16.159889,6.042366,8.614255,12.197783,7.611127,1.175730,4.718421,0,0,17.110050,2.830268,6.234925,-10.805433,14.090016,170.209641,0,6.236579,47.278721,89.598511,7.997223,16.722626,8.001235,16.700094,8.010546,16.240099,8.636672,13.003901,8.488759,14.797812,9.749441,13.812584,10.449948,14.722007,0,-0.06094,-0.01376,-0.02081,0.00183,0.00935,-0.01062,0.00681,0.00723,0.00015,0.11100,3.27758
2.776,,0,7.045453,0.335629,15.377728,3.924838,-9.921993,0,16.149996,6.056002,9.395183,12.207728,7.422957,1.201245,4.719922,0,0,17.117256,2.828630,6.233676,-10.794031,14.079035,170.142090,0,6.405114,47.236710,89.321228,7.996396,16.712265,8.002858,16.690300,8.011716,16.235191,8.638381,13.002590,8.495087,14.796861,9.752485,13.807484,10.452024,14.718540,0,-0.05539,-0.01294,-0.01219,-0.00641,0.00871,-0.01654,0.00638,-0.00174,0.00000,0.10961,3.27759
2.777,,0,7.044914,0.333775,15.378096,3.926918,-9.927388,0,16.140102,6.069384,10.178820,12.217850,7.233444,1.226430,4.721431,0,0,17.124405,2.826896,6.232656,-10.782274,14.068040,170.076691,0,6.569468,47.192894,89.043159,7.995486,16.701767,8.004534,16.680403,8.012918,16.231052,8.640129,13.001216,8.501402,14.795839,9.755512,13.802312,10.454113,14.715061,0,-0.04689,-0.01413,-0.02168,-0.00275,0.00797,-0.00873,0.00722,0.00006,-0.00008,0.11224,3.27759
2.778,,0,7.044375,0.331920,15.378464,3.928999,-9.932782,0,16.130209,6.082766,10.962457,12.227971,7.043931,1.251616,4.722940,0,0,17.131554,2.825162,6.231637,-10.770517,14.057045,170.011292,0,6.733821,47.149078,88.765083,7.994577,16.691267,8.006209,16.670506,8.014119,16.226912,8.641877,12.999842,8.507718,14.794817,9.758539,13.797139,10.456202,14.711582,0,-0.91261,-0.01382,-0.02481,0.01144,0.00816,-0.01505,0.01031,-0.00052,0.00023,0.11677,3.27737
2.779,,0,7.043837,0.330065,15.378831,3.931079,-9.938176,0,16.120316,6.096147,11.746095,12.238092,6.854418,1.276801,4.724450,0,0,17.138702,2.823429,6.230618,-10.758760,14.046050,169.945892,0,6.898174,47.105263,88.487015,7.993667,16.680769,8.007886,16.660610,8.015320,16.222773,8.643625,12.998467,8.514033,14.793795,9.761565,13.791967,10.458290,14.708103,0,0.63223,-0.01270,-0.02374,0.00015,0.00797,-0.01407,0.00682,-0.00119,0.00015,0.11559,3.27714
2.780,,0,7.044316,0.329598,15.380223,3.928615,-9.940846,0,16.110270,6.105542,12.549406,12.251289,6.657271,1.296749,4.725999,0,0,17.145168,2.824824,6.231593,-10.742639,14.035458,169.162292,0,7.146042,46.951763,88.159859,7.995519,16.670153,8.010818,16.645723,8.013554,16.214537,8.648301,12.999935,8.521959,14.795487,9.764946,13.788098,10.460294,14.704741,0,-0.31035,-0.01151,-0.01901,0.00549,0.00899,-0.01126,0.00764,-0.00427,0.00015,0.11183,3.27654
2.781,,0,7.044856,0.329214,15.381677,3.925880,-9.943355,0,16.100216,6.114700,13.353885,12.264668,6.459672,1.316386,4.727551,0,0,17.151592,2.826405,6.232687,-10.726256,14.024890,168.336075,0,7.398864,46.791759,87.829796,7.997534,16.659529,8.013826,16.630543,8.011612,16.206060,8.653150,13.001572,8.529981,14.797341,9.768347,13.784307,10.462293,14.701386,0,-0.05200,-0.01419,-0.02238,-0.00763,0.00882,-0.01102,0.00519,-0.00455,0.00008,0.11048,3.27593
2.782,,0,7.045396,0.328829,15.383129,3.923146,-9.945863,0,16.090160,6.123858,14.158364,12.278048,6.262073,1.336024,4.729104,0,0,17.158018,2.827986,6.233781,-10.709875,14.014322,167.509872,0,7.651687,46.631752,87.499733,7.999550,16.648905,8.016834,16.615360,8.009669,16.197582,8.657999,13.003208,8.538002,14.799194,9.771748,13.780516,10.464292,14.698032,0,0.01668,-0.01425,-0.01727,-0.00870,0.00867,-0.01517,0.00674,0.00452,0.00000,0.11290,3.27745
2.783,,0,7.045936,0.328445,15.384583,3.920411,-9.948372,0,16.080105,6.133017,14.962843,12.291427,6.064474,1.355661,4.730656,0,0,17.164442,2.829567,6.234875,-10.693494,14.003755,166.683655,0,7.904509,46.471748,87.169670,8.001566,16.638281,8.019842,16.600180,8.007727,16.189106,8.662848,13.004845,8.546023,14.801048,9.775148,13.776725,10.466290,14.694677,0,3.35611,-0.01230,-0.02095,-0.00320,0.00864,-0.01111,0.00629,-0.00220,0.00076,0.11478,3.27905
2.784,,0,7.047202,0.327058,15.388146,3.919606,-9.944334,0,16.070145,6.145000,15.722758,12.307430,5.875136,1.374649,4.732082,0,0,17.170132,2.831638,6.236556,-10.676076,13.993004,166.396057,0,8.117918,46.091473,86.800087,8.002145,16.627853,8.015787,16.591530,8.003740,16.184929,8.673709,13.007633,8.554729,14.803691,9.778216,13.772742,10.469154,14.692369,0,0.26076,-0.01236,-0.01472,0.00320,0.01033,-0.01218,0.00868,0.00638,0.00031,0.11497,3.27860
2.785,,0,7.048512,0.325611,15.391836,3.918916,-9.939908,0,16.060188,6.157152,16.480030,12.323589,5.686289,1.393598,4.733500,0,0,17.175777,2.833738,6.238273,-10.658597,13.982243,166.140411,0,8.328990,45.698132,86.428154,8.002640,16.617437,8.011313,16.583267,7.999633,16.181009,8.684926,13.010489,8.563476,14.806381,9.781265,13.768748,10.472071,14.690121,0,0.23656,-0.01392,-0.02086,0.01556,0.00783,-0.01520,0.00761,0.01376,0.00015,0.11430,3.27807
2.786,,0,7.049820,0.324164,15.395526,3.918226,-9.935483,0,16.050234,6.169303,17.237303,12.339748,5.497441,1.412547,4.734919,0,0,17.181423,2.835839,6.239989,-10.641118,13.971481,165.884766,0,8.540061,45.304790,86.056229,8.003134,16.607023,8.006839,16.575005,7.995525,16.177088,8.696143,13.013347,8.572223,14.809071,9.784313,13.764754,10.474986,14.687874,0,-0.28394,-0.01364,-0.01810,-0.01190,0.00883,-0.00876,0.00449,0.00217,0.00023,0.10968,3.27783
2.787,,0,7.051130,0.322717,15.399215,3.917536,-9.931057,0,16.040277,6.181454,17.994574,12.355907,5.308594,1.431497,4.736338,0,0,17.187069,2.837939,6.241705,-10.623639,13.960720,165.629120,0,8.751133,44.911446,85.684303,8.003629,16.596607,8.002365,16.566744,7.991417,16.173166,8.707360,13.016203,8.580969,14.811760,9.787362,13.760761,10.477902,14.685627,0,0.56206,-0.01331,-0.02454,0.00305,0.00751,-0.01920,0.00632,0.01059,0.00015,0.10905,3.27760
2.788,,0,7.052131,0.321619,15.398295,3.917200,-9.923115,0,16.030407,6.190834,18.672562,12.376630,5.130128,1.447893,4.737768,0,0,17.192057,2.860018,6.238818,-10.608219,13.950196,165.744461,0,8.978775,44.486797,85.277092,8.001174,16.584618,7.998299,16.561426,7.990650,16.157480,8.722241,13.020104,8.591905,14.815366,9.792759,13.758130,10.481958,14.684861,0,0.41400,-0.01208,-0.02550,-0.00595,0.01010,-0.00879,0.00482,-0.00891,0.00000,0.11466,3.27737
2.789,,0,7.053113,0.320542,15.397101,3.916886,-9.914964,0,16.020542,6.200050,19.345846,12.397622,4.952277,1.464138,4.739198,0,0,17.197004,2.883283,6.235658,-10.592920,13.939687,165.881805,0,9.207399,44.060295,84.867790,7.998544,16.572535,7.994256,16.556282,7.990080,16.141096,8.737339,13.024067,8.602970,14.819027,9.798295,13.755579,10.486083,14.684184,0,0.16676,-0.01294,-0.02321,-0.00732,0.00945,-0.01389,0.00435,0.01083,0.00000,0.11573,3.27714
2.790,,0,7.054095,0.319464,15.395908,3.916571,-9.906813,0,16.010677,6.209265,20.019131,12.418615,4.774427,1.480382,4.740629,0,0,17.201952,2.906548,6.232498,-10.577621,13.929176,166.019150,0,9.436025,43.633789,84.458488,7.995914,16.560452,7.990214,16.551140,7.989511,16.124712,8.752437,13.028030,8.614036,14.822687,9.803832,13.753029,10.490207,14.683506,0,0.56149,-0.01343,-0.02153,-0.00137,0.00816,-0.01443,0.00574,-0.00168,0.00000,0.11392,3.27684
2.791,,0,7.055078,0.318386,15.394714,3.916257,-9.898663,0,16.000813,6.218481,20.692413,12.439608,4.596577,1.496627,4.742059,0,0,17.206900,2.929813,6.229337,-10.562323,13.918667,166.156494,0,9.664649,43.207283,84.049187,7.993284,16.548370,7.986172,16.545996,7.988942,16.108328,8.767534,13.031993,8.625101,14.826347,9.809368,13.750479,10.494331,14.682829,0,-0.49849,-0.01294,-0.01892,0.00381,0.01019,-0.00839,0.00641,-0.01279,-0.00008,0.11115,3.27653
2.792,,0,7.054950,0.318335,15.393229,3.916857,-9.886539,0,15.990854,6.228265,21.278715,12.461802,4.425056,1.504291,4.743819,0,0,17.211000,2.926296,6.233486,-10.556318,13.908111,166.128815,0,10.005106,42.928001,83.462791,7.994524,16.538921,7.985601,16.536875,7.989741,16.101347,8.777476,13.037167,8.638947,14.831813,9.815517,13.747699,10.498619,14.683782,0,-0.06999,-0.01480,-0.02448,-0.00870,0.00832,-0.01022,-0.00009,0.00275,0.00023,0.11030,3.27733
2.793,,0,7.054756,0.318345,15.391728,3.917513,-9.874182,0,15.980891,6.238083,21.859856,12.484066,4.253911,1.511446,4.745598,0,0,17.215050,2.921192,6.238069,-10.550864,13.897552,166.091339,0,10.352198,42.657455,82.865883,7.995994,16.529629,7.985235,16.527519,7.990621,16.094923,8.787112,13.042412,8.652957,14.837384,9.821703,13.744906,10.502917,14.684832,0,2.14351,-0.01303,-0.00371,-0.01205,0.00871,-0.00900,0.00450,0.02512,0.00023,0.11264,3.27816
2.794,,0,7.054563,0.318355,15.390226,3.918168,-9.861824,0,15.970927,6.247900,22.440996,12.506330,4.082767,1.518601,4.747377,0,0,17.219101,2.916087,6.242651,-10.545410,13.886992,166.053864,0,10.699289,42.386906,82.268974,7.997464,16.520338,7.984870,16.518164,7.991501,16.088499,8.796747,13.047658,8.666967,14.842957,9.827888,13.742113,10.507215,14.685882,0,-0.16544,-0.01328,-0.04170,0.00229,0.00754,-0.01859,0.00565,0.00525,-0.00015,0.11464,3.27747
2.795,,0,7.054369,0.318365,15.388724,3.918823,-9.849466,0,15.960964,6.257718,23.022137,12.528596,3.911622,1.525756,4.749156,0,0,17.223150,2.910982,6.247234,-10.539956,13.876433,166.016403,0,11.046381,42.116360,81.672066,7.998933,16.511045,7.984505,16.508808,7.992382,16.082075,8.806383,13.052903,8.680978,14.848529,9.834074,13.739320,10.511513,14.686931,0,0.24274,-0.01236,-0.01727,0.00320,0.00830,-0.01318,-0.00304,0.00644,0.00015,0.11647,3.27670
2.796,,0,7.053862,0.319517,15.387754,3.919415,-9.835852,0,15.951177,6.274396,23.571194,12.552101,3.740590,1.525829,4.750844,0,0,17.226868,2.882741,6.248755,-10.539566,13.866015,159.711746,0,38.099911,41.892311,81.338081,8.000141,16.501995,7.954309,15.582184,8.057743,15.254682,8.816038,13.054017,8.689813,14.849586,9.839060,13.736411,10.515402,14.687275,0,-0.33632,-0.01154,-0.02605,0.00137,0.00749,-0.01224,0.00592,0.00195,0.00008,0.11316,3.27682
2.797,,0,7.053336,0.320737,15.386815,3.920003,-9.822162,0,15.941399,6.291481,24.118349,12.575680,3.569564,1.525481,4.752527,0,0,17.230564,2.853128,6.250093,-10.539477,13.855605,153.035324,0,66.737724,41.671024,81.019684,8.001333,16.492960,7.922344,14.601146,8.126929,14.378588,8.825694,13.054886,8.698340,14.850374,9.843975,13.733496,10.519267,14.687578,0,-0.11317,-0.01105,-0.04906,-0.01144,0.00787,-0.01263,0.00594,0.00168,0.00008,0.10828,3.27697
2.798,,0,7.052811,0.321956,15.385877,3.920591,-9.808473,0,15.931622,6.308565,24.665504,12.599259,3.398539,1.525133,4.754210,0,0,17.234261,2.823515,6.251432,-10.539388,13.845195,146.358902,0,95.375534,41.449734,80.701294,8.002526,16.483925,7.890379,13.620108,8.196115,13.502494,8.835350,13.055755,8.706868,14.851163,9.848890,13.730580,10.523132,14.687881,0,0.02870,-0.01416,-0.01976,0.01801,0.00798,-0.01340,0.00644,0.00427,0.00015,0.11059,3.27720
2.799,,0,7.052285,0.323176,15.384937,3.921180,-9.794784,0,15.921844,6.325650,25.212660,12.622838,3.227513,1.524786,4.755893,0,0,17.237957,2.793903,6.252771,-10.539298,13.834785,139.682480,0,124.013344,41.228447,80.382896,8.003718,16.474890,7.858414,12.639070,8.265302,12.626400,8.845006,13.056623,8.715396,14.851952,9.853806,13.727665,10.526998,14.688183,0,1.16246,-0.01306,-0.00717,0.00885,0.00836,-0.01416,0.00490,0.00421,0.00008,0.11334,3.27743
2.800,,0,7.053262,0.321727,15.380962,3.919935,-9.783861,0,15.912071,6.331337,25.744896,12.648829,3.047738,1.523125,4.757376,0,0,17.240936,2.800465,6.251539,-10.545403,13.824176,120.040787,0,124.694534,41.051407,80.267746,8.002821,16.462631,7.892151,13.483038,8.270711,12.583640,8.856307,13.056891,8.722576,14.851903,9.860094,13.726713,10.532367,14.688406,0,2.36336,-0.01297,-0.04364,-0.01556,0.00864,-0.01538,0.00526,0.00211,0.00000,0.11405,3.27707
2.801,,0,7.054329,0.320120,15.376807,3.918582,-9.773102,0,15.902300,6.336348,26.276247,12.674962,2.867444,1.521387,4.758846,0,0,17.243872,2.809174,6.250154,-10.551875,13.813556,99.629974,0,123.717278,40.876991,80.164658,8.001801,16.450180,7.929785,14.435270,8.272336,12.590315,8.867706,13.057124,8.729676,14.851804,9.866464,13.725877,10.537826,14.688625,0,-1.31670,-0.01382,-0.00287,0.02319,0.00909,-0.01456,0.00682,0.01294,0.00000,0.11348,3.27669
2.802,,0,7.055397,0.318513,15.372652,3.917229,-9.762343,0,15.892528,6.341358,26.807598,12.701096,2.687150,1.519648,4.760316,0,0,17.246807,2.817882,6.248770,-10.558347,13.802935,79.219162,0,122.740021,40.702579,80.061569,8.000779,16.437729,7.967419,15.387502,8.273961,12.596989,8.879106,13.057357,8.736776,14.851706,9.872833,13.725041,10.543284,14.688844,0,-0.19081,-0.01422,-0.02287,-0.01190,0.01001,-0.00790,0.00331,-0.02182,0.00008,0.11219,3.27682
2.803,,0,7.056464,0.316906,15.368497,3.915877,-9.751585,0,15.882756,6.346369,27.338947,12.727228,2.506856,1.517910,4.761786,0,0,17.249743,2.826591,6.247385,-10.564819,13.792315,58.808350,0,121.762764,40.528164,79.958481,7.999758,16.425280,8.005054,16.339733,8.275586,12.603663,8.890505,13.057590,8.743876,14.851607,9.879203,13.724205,10.548742,14.689062,0,0.00693,-0.01266,-0.01653,0.01465,0.00890,-0.01727,0.00595,0.00034,-0.00015,0.10817,3.27697
2.804,,0,7.055702,0.318616,15.369026,3.915977,-9.741510,0,15.873021,6.335556,27.872835,12.755797,2.311791,1.521378,4.763365,0,0,17.251957,2.828592,6.246066,-10.566031,13.781764,81.635887,0,95.883224,40.261982,80.076897,8.001620,16.414698,8.008626,16.379940,8.209737,13.388915,8.905610,13.055638,8.748390,14.848661,9.885138,13.722699,10.557405,14.689813,0,-0.01671,-0.01190,-0.01459,-0.00534,0.00853,-0.00327,0.00432,-0.00568,0.00000,0.10886,3.27734
