"Time","v3 L COP","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v1 xCoM","42 CoMy (cm)","3 Platform","2 Trdml"
0.445,0.000000,0.000000,0,19.691362,17.766796,0,20.570141,16.013655,5.918025,6.228363,-1.20742,0.08259
0.446,0.000000,0.000000,0,19.722181,17.755774,0,20.565365,16.002378,5.913066,6.221408,-1.22253,0.08107
0.447,0.000000,0.000000,0,19.753000,17.744749,0,20.560591,15.991103,5.908329,6.214453,-1.23811,0.09510
0.448,2.406613,0.000000,0,19.784529,17.733999,1,20.554993,15.979504,5.903992,6.207614,-1.26262,0.11607
0.449,5.987882,0.000000,0,19.816603,17.723459,1,20.548763,15.967655,5.899850,6.200863,-1.27650,0.12519
0.450,7.161683,0.000000,0,19.848677,17.712917,1,20.542534,15.955806,5.895999,6.194112,-1.29264,0.12090
0.451,7.160410,0.000000,0,19.880753,17.702377,1,20.536304,15.943957,5.892291,6.187361,-1.30623,0.11609
0.452,7.159381,0.000000,0,19.900221,17.691805,1,20.529453,15.932143,5.888748,6.180864,-1.31886,0.10767
0.453,7.158470,0.000000,0,19.910025,17.681211,1,20.522123,15.920354,5.885287,6.174563,-1.33158,0.09793
0.454,7.157763,0.000000,0,19.919828,17.670616,1,20.514795,15.908566,5.881865,6.168262,-1.35236,0.08969
0.455,7.157155,0.000000,0,19.929632,17.660023,1,20.507465,15.896777,5.878461,6.161960,-1.36369,0.08389
0.456,7.156479,0.000000,0,19.939819,17.649368,1,20.500013,15.885348,5.874965,6.155858,-1.37434,0.08374
0.457,7.155771,0.000000,0,19.950300,17.638668,1,20.492470,15.874195,5.871425,6.149907,-1.37904,0.09571
0.458,7.154144,0.000000,0,19.960781,17.627968,1,20.484926,15.863042,5.867649,6.143956,-1.39543,0.11264
0.459,7.152069,0.000000,0,19.971262,17.617268,1,20.477383,15.851890,5.863759,6.138005,-1.40283,0.12244
0.460,7.148525,0.000000,0,19.982336,17.606554,1,20.468510,15.841599,5.859499,6.132125,-1.41829,0.12263
0.461,7.144263,0.000000,0,19.993864,17.595831,1,20.458616,15.831968,5.855058,6.126299,-1.42609,0.11533
0.462,7.140179,0.000000,0,20.005394,17.585108,1,20.448723,15.822339,5.850166,6.120473,-1.43256,0.10796
0.463,7.136182,0.000000,0,20.016922,17.574385,1,20.438829,15.812709,5.845056,6.114648,-1.44250,0.09810
0.464,7.133958,0.000000,0,20.028942,17.563818,1,20.428421,15.804179,5.839467,6.108746,-1.44706,0.08758
0.465,7.132600,0.000000,0,20.041340,17.553373,1,20.417616,15.796492,5.833646,6.102786,-1.45486,0.08138
0.466,4.735751,0.000000,0,20.053740,17.542927,1,20.406813,15.788805,5.827489,6.096826,-1.46371,0.09843
0.467,1.169673,0.000000,0,20.066137,17.532482,0,20.396008,15.781117,5.821169,6.090866,-1.46857,0.11971
0.468,0.000000,0.000000,0,20.051205,17.522251,0,20.383854,15.775070,5.814661,6.084956,-1.47504,0.12228
0.469,0.000000,0.000000,0,20.015318,17.512182,0,20.370663,15.770279,5.808060,6.079085,-1.47489,0.12185
0.470,0.000000,0.000000,0,19.979429,17.502115,0,20.357473,15.765489,5.801206,6.073214,-1.48047,0.11451
0.471,0.000000,0.000000,0,19.943541,17.492048,0,20.344282,15.760697,5.794228,6.067343,-1.48214,0.10392
0.472,0.000000,0.000000,0,19.907713,17.482428,0,20.331072,15.759014,5.786903,6.061345,-1.48670,0.09372
0.473,0.000000,0.000000,0,19.871933,17.473150,0,20.317844,15.759714,5.779409,6.055248,-1.48870,0.08646
0.474,0.000000,0.000000,0,19.836153,17.463871,0,20.304617,15.760414,5.771640,6.049152,-1.49020,0.08855
0.475,0.000000,0.000000,0,19.800373,17.454594,0,20.291389,15.761114,5.763736,6.043056,-1.48970,0.10372
0.476,0.000000,0.000000,0,19.800045,17.445515,0,20.278576,15.764988,5.755649,6.036869,-1.48554,0.11962
0.477,0.000000,0.000000,0,19.826902,17.436586,0,20.266083,15.771295,5.747472,6.030613,-1.49074,0.12378
0.478,0.000000,0.000000,0,19.853760,17.427660,0,20.253588,15.777600,5.739083,6.024358,-1.48887,0.11786
0.479,0.000000,0.000000,0,19.880619,17.418732,0,20.241095,15.783907,5.730591,6.018103,-1.48778,0.10723
0.480,0.000000,0.000000,0,19.907799,17.409927,0,20.228758,15.792983,5.721829,6.011777,-1.48474,0.09698
0.481,0.000000,0.000000,0,19.935225,17.401218,0,20.216541,15.804182,5.712937,6.005396,-1.48335,0.08579
0.482,0.000000,0.000000,0,19.962650,17.392508,0,20.204325,15.815382,5.703760,5.999016,-1.48154,0.08593
0.483,0.000000,0.000000,0,19.990076,17.383799,0,20.192108,15.826581,5.694445,5.992636,-1.47705,0.10332
0.484,0.000000,0.000000,0,20.017416,17.375191,0,20.180052,15.840349,5.684852,5.986050,-1.47355,0.12129
0.485,0.000000,0.000000,0,20.044689,17.366663,0,20.168118,15.856087,5.675123,5.979307,-1.46542,0.12524
0.486,0.000000,0.000000,0,20.071962,17.358135,0,20.156183,15.871824,5.665168,5.972564,-1.45995,0.11745
0.487,0.000000,0.000000,0,20.099234,17.349607,0,20.144249,15.887562,5.655104,5.965820,-1.45605,0.10891
0.488,0.000000,0.000000,0,20.102190,17.341093,0,20.132481,15.904367,5.644876,5.958917,-1.44783,0.09782
0.489,0.000000,0.000000,0,20.086498,17.332586,0,20.120836,15.921992,5.634569,5.951890,-1.44231,0.08646
0.490,0.000000,0.000000,0,20.070807,17.324081,0,20.109194,15.939617,5.624146,5.944863,-1.43274,0.08280
0.491,0.000000,0.000000,0,20.055115,17.315575,0,20.097549,15.957241,5.613666,5.937837,-1.42245,0.10296
0.492,0.000000,0.000000,0,20.025703,17.307007,0,20.086239,15.976408,5.603132,5.930619,-1.41171,0.12350
0.493,0.000000,0.000000,0,19.985769,17.298391,0,20.075182,15.996758,5.592572,5.923254,-1.40407,0.12331
0.494,0.000000,0.000000,0,19.945837,17.289776,0,20.064123,16.017107,5.582104,5.915889,-1.39584,0.11952
0.495,0.000000,0.000000,0,19.905903,17.281158,0,20.053066,16.037458,5.571681,5.908524,-1.38243,0.10955
0.496,0.000000,0.000000,0,19.863520,17.272505,0,20.042046,16.061802,5.561506,5.900968,-1.37360,0.09737
0.497,0.000000,0.000000,0,19.819254,17.263821,0,20.031054,16.089211,5.551453,5.893264,-1.36458,0.08663
0.498,0.000000,0.000000,0,19.774990,17.255135,0,20.020061,16.116619,5.541731,5.885561,-1.34144,0.09214
0.499,0.000000,0.000000,0,19.730726,17.246450,0,20.009068,16.144028,5.532171,5.877858,-1.32820,0.10777
0.500,0.000000,0.000000,0,19.685469,17.237881,0,19.998440,16.171654,5.523016,5.870049,-1.31750,0.11751
0.501,0.000000,0.000000,0,19.639448,17.229399,0,19.988092,16.199446,5.514060,5.862158,-1.30625,0.12361
0.502,0.000000,0.000000,0,19.593428,17.220915,0,19.977745,16.227238,5.505643,5.854268,-1.29404,0.11982
0.503,0.000000,0.000000,0,19.547407,17.212433,0,19.967398,16.255028,5.497488,5.846377,-1.27910,0.11076
0.504,0.000000,0.000000,0,19.514944,17.204277,0,19.957535,16.276972,5.490013,5.838501,-1.25798,0.10088
0.505,0.000000,0.000000,0,19.492878,17.196373,0,19.948048,16.294434,5.482870,5.830637,-1.23984,0.09196
0.506,0.000000,0.000000,0,19.470810,17.188469,0,19.938559,16.311893,5.476503,5.822773,-1.21981,0.08256
0.507,0.000000,0.000000,0,19.448744,17.180565,0,19.929070,16.329353,5.470515,5.814909,-1.20748,0.07878
0.508,0.000000,0.000000,0,19.426662,17.172865,0,19.920595,16.347906,5.465364,5.807204,-1.19343,0.08831
0.509,0.000000,0.000000,0,19.404572,17.165321,0,19.912899,16.367296,5.460620,5.799621,-1.17675,0.10966
0.510,0.000000,0.000000,0,19.382481,17.157778,0,19.905203,16.386688,5.456652,5.792038,-1.15046,0.12252
0.511,0.000000,0.000000,0,19.360390,17.150234,0,19.897507,16.406078,5.453062,5.784455,-1.12820,0.12114
0.512,0.000000,0.000000,0,19.322809,17.142838,0,19.890211,16.426292,5.450177,5.777028,-1.11088,0.11968
0.513,0.000000,0.000000,0,19.273352,17.135551,0,19.883224,16.447138,5.447636,5.769721,-1.09347,0.11423
0.514,0.000000,0.000000,0,19.223894,17.128265,0,19.876236,16.467983,5.445848,5.762414,-1.07569,0.10638
0.515,0.000000,0.000000,0,19.174438,17.120979,0,19.869247,16.488831,5.444427,5.755107,-1.05898,0.09871
0.516,0.000000,0.000000,0,19.123783,17.113678,0,19.849686,16.520250,5.443808,5.748185,-1.04178,0.09148
0.517,0.000000,0.000000,0,19.072208,17.106367,0,19.820480,16.559776,5.443579,5.741559,-1.00641,0.08305
0.518,0.000000,0.000000,0,19.020634,17.099056,0,19.791277,16.599304,5.444036,5.734932,-0.98186,0.07873
0.519,0.000000,0.000000,0,18.969059,17.091745,0,19.762072,16.638832,5.444827,5.728306,-0.96130,0.08870
0.520,0.000000,0.000000,0,18.916945,17.084538,0,19.733690,16.678915,5.446131,5.722126,-0.94506,0.11164
0.521,0.000000,0.000000,0,18.864412,17.077410,0,19.705936,16.719425,5.447687,5.716290,-0.92009,0.12456
0.522,0.000000,0.000000,0,18.811882,17.070282,0,19.678185,16.759935,5.449550,5.710453,-0.90158,0.12180
0.523,0.000000,0.000000,0,18.759352,17.063154,0,19.650433,16.800444,5.451561,5.704616,-0.88174,0.11738
0.524,0.000000,0.000000,0,18.706429,17.056349,0,19.623037,16.841043,5.453679,5.699161,-0.83832,0.10834
0.525,0.000000,0.000000,0,18.653208,17.049791,0,19.595917,16.881710,5.455847,5.693997,-0.81571,0.09742
0.526,0.000000,0.000000,0,18.599985,17.043232,0,19.568796,16.922379,5.457996,5.688834,-0.79435,0.08765
0.527,0.000000,0.000000,0,18.546762,17.036674,0,19.541676,16.963045,5.460135,5.683671,-0.77444,0.09095
0.528,0.000000,0.000000,0,18.492985,17.030228,0,19.516127,17.003487,5.462154,5.678955,-0.74897,0.10456
0.529,0.000000,0.000000,0,18.438780,17.023863,0,19.491783,17.043753,5.464114,5.674582,-0.72657,0.11571
0.530,0.000000,0.000000,0,18.384575,17.017500,0,19.467440,17.084019,5.465849,5.670210,-0.70329,0.12312
0.531,0.000000,0.000000,0,18.330372,17.011135,0,19.443094,17.124285,5.467475,5.665838,-0.65967,0.12085
0.532,0.000000,0.000000,0,18.275682,17.004692,0,19.419415,17.153456,5.468790,5.661747,-0.63540,0.11252
0.533,0.000000,0.000000,0,18.220623,16.998190,0,19.396246,17.174120,5.469952,5.657872,-0.61129,0.10225
0.534,0.000000,0.000000,0,18.165564,16.991688,0,19.373075,17.194782,5.470791,5.653997,-0.58851,0.09239
0.535,0.000000,0.000000,0,18.110504,16.985186,0,19.349905,17.215446,5.471472,5.650123,-0.56255,0.08423
0.536,0.000000,0.000000,0,18.083075,16.978685,0,19.328503,17.234325,5.471863,5.646310,-0.53806,0.09247
0.537,0.000000,0.000000,0,18.076830,16.972191,0,19.308456,17.251835,5.472111,5.642545,-0.50876,0.11297
0.538,0.000000,0.000000,0,18.070585,16.965694,0,19.288408,17.269344,5.472195,5.638779,-0.46721,0.12406
0.539,0.000000,0.000000,0,18.064341,16.959200,0,19.268362,17.286854,5.472198,5.635014,-0.44138,0.12254
0.540,0.000000,0.000000,0,18.094112,16.952547,0,19.267679,17.301748,5.472174,5.631417,-0.41534,0.11324
0.541,0.000000,0.000000,0,18.151503,16.945774,0,19.281849,17.314636,5.472136,5.627949,-0.39271,0.10376
0.542,0.000000,0.000000,0,18.208893,16.938999,0,19.296017,17.327524,5.472126,5.624482,-0.36761,0.09264
0.543,0.000000,0.000000,0,18.266283,16.932226,0,19.310184,17.340412,5.472127,5.621015,-0.34181,0.08195
0.544,0.000000,1.605623,0,18.288311,16.925419,0,19.323980,17.350306,5.472181,5.617766,-0.31561,0.08276
0.545,0.000000,3.994943,1,18.283224,16.918585,0,19.337492,17.357899,5.472260,5.614686,-0.26459,0.10494
0.546,0.000000,4.695012,1,18.278137,16.911753,0,19.351004,17.365494,5.472394,5.611606,-0.23782,0.12244
0.547,0.000000,4.570566,1,18.273050,16.904919,0,19.364515,17.373089,5.472555,5.608525,-0.21666,0.12223
0.548,0.000000,4.513868,1,18.267069,16.897974,0,19.377901,17.378103,5.472753,5.605632,-0.18925,0.12034
0.549,0.000000,4.490238,1,18.260403,16.890945,0,19.391191,17.381142,5.472969,5.602882,-0.16271,0.11307
0.550,0.000000,4.502371,1,18.253736,16.883917,0,19.404484,17.384178,5.473127,5.600132,-0.13528,0.10324
0.551,0.000000,4.531961,1,18.247070,16.876888,0,19.417774,17.387217,5.473258,5.597383,-0.11093,0.09374
0.552,0.000000,4.548449,1,18.239119,16.869680,0,19.430611,17.387949,5.473231,5.594762,-0.05894,0.08732
0.553,0.000000,4.558540,1,18.230181,16.862335,0,19.443098,17.386915,5.473127,5.592240,-0.03416,0.09033
0.554,0.000000,4.557786,1,18.221243,16.854990,0,19.455585,17.385881,5.472840,5.589718,-0.00657,0.10482
0.555,0.000000,4.551737,1,18.212307,16.847643,0,19.468073,17.384846,5.472464,5.587196,0.01547,0.11900
0.556,0.000000,4.548977,1,18.225937,16.840294,0,19.480026,17.382868,5.471937,5.584722,0.04604,0.12343
0.557,0.000000,4.547822,1,18.256872,16.832939,0,19.491573,17.380165,5.471336,5.582284,0.06733,0.11957
0.558,0.000000,4.549560,1,18.287809,16.825584,0,19.503120,17.377462,5.470794,5.579847,0.11077,0.11076
0.559,0.000000,4.552711,1,18.318745,16.818230,0,19.514668,17.374760,5.470282,5.577409,0.14772,0.10187
0.560,0.000000,4.555091,1,18.361927,16.810928,0,19.526108,17.370811,5.470059,5.575073,0.17438,0.09153
0.561,0.000000,4.557095,1,18.414501,16.803665,0,19.537468,17.365910,5.469978,5.572814,0.19745,0.08155
0.562,0.000000,4.559284,1,18.467075,16.796404,0,19.548828,17.361008,5.470281,5.570554,0.22289,0.08209
0.563,0.000000,4.561563,1,18.519648,16.789141,0,19.560188,17.356104,5.470771,5.568295,0.24990,0.10400
0.564,0.000000,4.565241,1,18.571905,16.781769,0,19.571255,17.347450,5.471734,5.566071,0.27272,0.12214
0.565,0.000000,4.569602,1,18.623920,16.774311,0,19.582096,17.335918,5.472927,5.563875,0.30182,0.12224
0.566,0.000000,4.571420,1,18.675936,16.766851,0,19.592937,17.324389,5.474854,5.561678,0.34386,0.12070
0.567,0.000000,4.571999,1,18.727949,16.759394,0,19.603779,17.312857,5.477140,5.559483,0.37552,0.11445
0.568,0.000000,4.568186,1,18.779514,16.751894,0,19.614202,17.301064,5.480435,5.557456,0.40148,0.10589
0.569,0.000000,4.562229,1,18.830734,16.744360,0,19.624306,17.289070,5.484224,5.555559,0.42378,0.09773
0.570,0.000000,4.566906,1,18.881954,16.736828,0,19.634407,17.277079,5.489124,5.553662,0.45143,0.09012
0.571,0.000000,4.576775,1,18.933172,16.729294,0,19.644510,17.265085,5.494567,5.551765,0.47482,0.08150
0.572,0.000000,4.609778,1,18.970196,16.721500,0,19.654106,17.259310,5.501132,5.550392,0.49982,0.07924
0.573,0.000000,4.654074,1,18.996332,16.713509,0,19.663311,17.258301,5.508246,5.549421,0.53932,0.09191
0.574,0.000000,4.698961,1,19.022470,16.705517,0,19.672516,17.257294,5.516303,5.548450,0.57041,0.11347
0.575,0.000000,4.744138,1,19.048607,16.697525,0,19.681721,17.256285,5.524821,5.547480,0.59534,0.12431
0.576,0.000000,4.764663,1,19.074318,16.689457,0,19.689962,17.254501,5.534077,5.546993,0.62020,0.12144
0.577,0.000000,4.773155,1,19.099703,16.681330,0,19.697462,17.252121,5.543693,5.546877,0.64306,0.11734
0.578,0.000000,4.767231,1,19.125090,16.673204,0,19.704962,17.249741,5.553975,5.546761,0.66695,0.10867
0.579,0.000000,4.754270,1,19.150475,16.665077,0,19.712461,17.247360,5.564582,5.546645,0.68841,0.09816
0.580,0.000000,4.744253,1,19.189991,16.656950,0,19.719547,17.244133,5.575753,5.547270,0.72634,0.08879
0.581,0.000000,4.735672,1,19.240343,16.648823,0,19.726318,17.240259,5.587199,5.548463,0.75602,0.08848
0.582,0.000000,4.732064,1,19.290695,16.640696,0,19.733088,17.236383,5.598782,5.549656,0.77594,0.09862
0.583,0.000000,4.730885,1,19.341047,16.632568,0,19.739859,17.232510,5.610430,5.550849,0.80068,0.11215
0.584,0.000000,4.732076,1,19.391829,16.624323,0,19.759975,17.218527,5.621799,5.552480,0.82067,0.12258
0.585,0.000000,4.734423,1,19.442938,16.615984,0,19.790329,17.196795,5.633032,5.554446,0.84218,0.12199
0.586,0.000000,4.735866,1,19.494049,16.607645,0,19.820683,17.175062,5.644080,5.556412,0.86384,0.11402
0.587,0.000000,4.736867,1,19.545158,16.599306,0,19.851036,17.153330,5.655037,5.558378,0.88566,0.10345
0.588,0.000000,4.734461,1,19.595993,16.590919,0,19.881235,17.131191,5.666002,5.560747,0.92061,0.09343
0.589,0.000000,4.730392,1,19.646616,16.582495,0,19.911316,17.108742,5.676970,5.563425,0.94573,0.08377
0.590,0.000000,4.724958,1,19.697239,16.574070,0,19.941397,17.086292,5.687892,5.566103,0.96639,0.08959
0.591,0.000000,4.718859,1,19.747862,16.565645,0,19.971478,17.063841,5.698792,5.568781,0.98416,0.11018
0.592,0.000000,4.714051,1,19.798231,16.557070,0,20.001509,17.041235,5.709558,5.571846,1.00289,0.12351
0.593,0.000000,4.709872,1,19.848408,16.548378,0,20.031500,17.018511,5.720258,5.575209,1.02012,0.12336
0.594,0.000000,4.706256,1,19.898582,16.539686,0,20.061491,16.995785,5.730898,5.578572,1.04155,0.11415
0.595,0.000000,4.702915,1,19.948759,16.530996,0,20.091484,16.973059,5.741510,5.581934,1.05991,0.10450
0.596,0.000000,4.699037,1,19.998749,16.522314,0,20.121672,16.950340,5.752188,5.585506,1.08842,0.09288
0.597,0.000000,4.694896,1,20.048597,16.513641,0,20.152010,16.927629,5.762899,5.589237,1.11049,0.08288
0.598,0.000000,4.692013,1,20.098444,16.504967,0,20.182348,16.904919,5.773810,5.592969,1.12867,0.09001
0.599,0.000000,4.689744,1,20.148293,16.496294,0,20.212687,16.882208,5.784819,5.596700,1.14357,0.11451
0.600,0.000000,4.690572,1,20.197798,16.487497,0,20.242876,16.869928,5.796090,5.600979,1.16068,0.12667
0.601,0.000000,4.692912,1,20.247044,16.478605,0,20.272949,16.865650,5.807488,5.605679,1.17974,0.12142
0.602,0.000000,4.696411,1,20.296288,16.469715,0,20.303024,16.861372,5.818851,5.610379,1.19392,0.11386
0.603,0.000000,4.700477,1,20.345533,16.460825,0,20.333099,16.857094,5.830195,5.615078,1.21907,0.10214
0.604,0.000000,4.703264,1,20.394608,16.451708,0,20.347149,16.853544,5.841166,5.620025,1.23594,0.08969
0.605,0.000000,4.705426,1,20.443554,16.442419,0,20.348913,16.850552,5.851955,5.625160,1.24893,0.08253
0.606,0.000000,4.706693,1,20.492498,16.433128,0,20.350677,16.847561,5.862343,5.630295,1.26343,0.09976
0.607,0.000000,4.707524,1,20.541445,16.423840,0,20.352442,16.844568,5.872533,5.635429,1.27664,0.12144
0.608,0.000000,4.708463,1,20.554070,16.414425,0,20.334927,16.846252,5.882334,5.640912,1.28969,0.12321
0.609,0.000000,4.709456,1,20.538845,16.404917,0,20.302628,16.851522,5.891943,5.646660,1.30120,0.12124
0.610,0.000000,4.710579,1,20.523621,16.395409,0,20.270330,16.856792,5.900945,5.652409,1.31294,0.11263
0.611,0.000000,4.711765,1,20.508394,16.385900,0,20.238031,16.862062,5.909649,5.658157,1.33120,0.10135
0.612,0.000000,4.712893,1,20.492788,16.376083,0,20.205967,16.867523,5.917526,5.664025,1.34505,0.09106
0.613,0.000000,4.713992,1,20.476889,16.366032,0,20.174080,16.873133,5.924999,5.669985,1.35713,0.08843
0.614,0.000000,4.715209,1,20.460989,16.355980,0,20.142193,16.878740,5.931739,5.675944,1.36548,0.09598
0.615,0.000000,4.716483,1,20.445089,16.345928,0,20.110306,16.884350,5.938122,5.681904,1.37670,0.10936
0.616,0.000000,4.718038,1,20.429180,16.335777,0,20.078737,16.889761,5.943950,5.687734,1.38627,0.12109
0.617,0.000000,4.719729,1,20.413265,16.325548,0,20.047413,16.895023,5.949507,5.693465,1.39566,0.12282
0.618,0.000000,4.721303,1,20.397348,16.315321,0,20.016088,16.900286,5.954650,5.699196,1.40407,0.11687
0.619,0.000000,4.722821,1,20.381433,16.305092,0,19.984764,16.905548,5.959589,5.704927,1.41567,0.10763
0.620,0.000000,4.723812,1,20.366215,16.294842,0,19.954245,16.910774,5.964253,5.710492,1.42607,0.09886
0.621,0.000000,4.724546,1,20.351534,16.284575,0,19.924343,16.915976,5.968781,5.715930,1.43258,0.08889
0.622,0.000000,4.725053,1,20.336851,16.274307,0,19.894442,16.921177,5.973217,5.721369,1.43743,0.07997
0.623,0.000000,4.725449,1,20.322170,16.264040,0,19.864542,16.926378,5.977608,5.726807,1.44418,0.08482
0.624,0.000000,4.726005,1,20.308849,16.253675,0,19.835485,16.931152,5.982097,5.732212,1.44780,0.10868
0.625,0.000000,4.726639,1,20.296570,16.243238,0,19.807079,16.935602,5.986634,5.737592,1.45242,0.12427
0.626,0.000000,4.727263,1,20.284292,16.232800,0,19.778673,16.940052,5.991414,5.742971,1.45862,0.12244
0.627,0.000000,4.727883,1,20.272015,16.222361,0,19.750267,16.944502,5.996313,5.748351,1.46436,0.11855
0.628,0.000000,4.728252,1,20.260256,16.211966,0,19.722145,16.948618,6.001559,5.753787,1.46694,0.10983
0.629,0.000000,4.728500,1,20.248898,16.201605,0,19.694242,16.952482,6.006974,5.759267,1.46993,0.09901
0.630,0.000000,4.728697,1,20.237537,16.191244,0,19.666342,16.956345,6.012699,5.764746,1.47292,0.08922
0.631,0.000000,4.728869,1,20.226179,16.180883,0,19.638439,16.960209,6.018576,5.770226,1.47333,0.08900
0.632,0.000000,4.729296,1,20.215313,16.170889,0,19.611151,16.963928,6.024689,5.775737,1.47558,0.09984
0.633,0.000000,4.729848,1,20.204824,16.161175,0,19.584335,16.967535,6.030917,5.781271,1.47083,0.11304
0.634,0.000000,4.730849,1,20.194336,16.151461,0,19.557518,16.971144,6.037319,5.786807,1.47391,0.12240
0.635,0.000000,4.732069,1,20.183847,16.141747,0,19.530703,16.974752,6.043806,5.792341,1.47440,0.12207
0.636,0.000000,4.733727,1,20.173347,16.132511,0,19.504423,16.978060,6.050429,5.797819,1.47379,0.11492
0.637,0.000000,4.735599,1,20.162838,16.123644,0,19.478556,16.981136,6.057119,5.803252,1.47133,0.10525
0.638,0.000000,4.737077,1,20.152327,16.114775,0,19.452688,16.984215,6.064002,5.808685,1.46946,0.09588
0.639,0.000000,4.738365,1,20.141817,16.105907,0,19.426821,16.987291,6.070977,5.814119,1.46655,0.08524
0.640,0.000000,4.738500,1,20.131138,16.097868,0,19.401344,16.990343,6.078201,5.819750,1.46376,0.08561
0.641,0.000000,4.738074,1,20.120331,16.090466,0,19.376169,16.993376,6.085546,5.825533,1.46125,0.10384
0.642,0.000000,3.145988,1,20.109524,16.083063,0,19.350994,16.996410,6.093072,5.831316,1.45352,0.12206
0.643,0.000000,0.777021,0,20.098717,16.075661,0,19.325817,16.999443,6.100687,5.837099,1.44777,0.12510
0.644,0.000000,0.000000,0,20.087889,16.069927,0,19.300871,17.002308,6.108398,5.842986,1.44379,0.11638
0.645,0.000000,0.000000,0,20.077044,16.065472,0,19.276098,17.005045,6.116157,5.848954,1.43625,0.10658
0.646,0.000000,0.000000,0,20.066198,16.061016,0,19.251326,17.007782,6.124017,5.854922,1.43119,0.09457
0.647,0.000000,0.000000,0,20.055355,16.056561,0,19.226553,17.010517,6.131928,5.860890,1.42707,0.08368
0.648,0.000000,0.000000,0,20.044495,16.054546,0,19.188799,17.013058,6.139959,5.866957,1.41906,0.09035
0.649,0.000000,0.000000,0,20.033625,16.054407,0,19.141090,17.015446,6.148048,5.873101,1.41250,0.11490
0.650,0.000000,0.000000,0,20.022755,16.054266,0,19.093384,17.017836,6.156207,5.879244,1.39548,0.12676
0.651,0.000000,0.000000,0,20.011883,16.054127,0,19.045675,17.020224,6.164399,5.885388,1.38793,0.12137
0.652,0.000000,0.000000,0,20.000687,16.057486,0,18.997961,17.022427,6.172616,5.891536,1.37758,0.11399
0.653,0.000000,0.000000,0,19.989237,16.063528,0,18.950237,17.024487,6.180845,5.897686,1.36743,0.10280
0.654,0.000000,0.000000,0,19.977789,16.069569,0,18.902515,17.026546,6.189175,5.903837,1.35605,0.09071
0.655,0.000000,0.000000,0,19.966339,16.075611,0,18.854794,17.028605,6.197555,5.909987,1.34814,0.08224
0.656,0.000000,0.000000,0,19.954819,16.084457,0,18.806978,17.030464,6.206120,5.916305,1.33804,0.09736
0.657,0.000000,0.000000,0,19.943243,16.095453,0,18.759090,17.032169,6.214777,5.922750,1.31722,0.11912
0.658,0.000000,0.000000,0,19.931667,16.106451,0,18.711203,17.033876,6.223572,5.929195,1.30260,0.12251
0.659,0.000000,0.000000,0,19.920092,16.117447,0,18.663315,17.035582,6.232435,5.935640,1.28831,0.12214
0.660,0.000000,0.000000,0,19.908606,16.130266,0,18.634716,17.036903,6.241365,5.942236,1.27806,0.11491
0.661,0.000000,0.000000,0,19.897188,16.144484,0,18.620909,17.037933,6.250328,5.948948,1.26296,0.10425
0.662,0.000000,0.000000,0,19.885771,16.158701,0,18.607100,17.038963,6.259361,5.955660,1.24597,0.09389
0.663,0.000000,0.000000,0,19.874353,16.172918,0,18.593290,17.039993,6.268430,5.962372,1.23832,0.08856
0.664,0.000000,0.000000,0,19.862902,16.188568,0,18.578968,17.040447,6.277564,5.969264,1.21013,0.09455
0.665,0.000000,0.000000,0,19.851423,16.205318,0,18.564251,17.040459,6.286731,5.976294,1.19330,0.11002
0.666,0.000000,0.000000,0,19.839945,16.222069,0,18.549534,17.040470,6.295815,5.983324,1.17814,0.12229
0.667,0.000000,0.000000,0,19.828468,16.238819,0,18.534819,17.040482,6.304858,5.990354,1.16036,0.12269
0.668,0.000000,0.000000,0,19.817148,16.257206,0,18.519613,17.039999,6.313662,5.997358,1.14441,0.11503
0.669,0.000000,0.000000,0,19.805952,16.276848,0,18.504034,17.039135,6.322349,6.004344,1.12869,0.10459
0.670,0.000000,0.000000,0,19.794754,16.296490,0,18.488455,17.038273,6.330799,6.011331,1.11430,0.09474
0.671,0.000000,0.000000,0,19.783558,16.316133,0,18.472876,17.037409,6.339133,6.018317,1.09200,0.08420
0.672,0.000000,0.000000,0,19.772280,16.337379,0,18.472672,17.035803,6.347244,6.025408,1.06094,0.08532
0.673,0.000000,0.000000,0,19.760939,16.359854,0,18.484259,17.033625,6.355247,6.032580,1.04112,0.10296
0.674,0.000000,0.000000,0,19.749598,16.382330,0,18.495846,17.031446,6.362871,6.039752,1.02244,0.12065
0.675,0.000000,0.000000,0,19.738256,16.404806,0,18.507433,17.029268,6.370310,6.046924,1.00294,0.12506
0.676,0.000000,0.000000,0,19.727026,16.429096,0,18.518808,17.022028,6.377169,6.054193,0.98425,0.11858
0.677,0.000000,0.000000,0,19.715883,16.454777,0,18.530022,17.010908,6.383743,6.061535,0.96650,0.11171
0.678,0.000000,0.000000,0,19.704741,16.480459,0,18.541237,16.999788,6.389533,6.068878,0.93128,0.10216
0.679,0.000000,0.000000,0,19.693598,16.506140,0,18.552450,16.988667,6.394938,6.076221,0.90541,0.09204
0.680,0.000000,0.000000,0,19.682711,16.533211,0,18.563427,16.977308,6.399361,6.083522,0.88411,0.08385
0.681,0.000000,0.000000,0,19.672016,16.561346,0,18.574219,16.965769,6.403304,6.090791,0.86374,0.08704
