"Time","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml"
1.923,0.000000,0,19.490007,17.761236,1,20.112019,15.147760,6.797739,6.624362,6.521091,-0.78051,0.11378
1.924,0.000000,0,19.508488,17.751265,1,20.101965,15.143785,6.796257,6.622239,6.498627,-0.80445,0.10914
1.925,0.000000,0,19.526970,17.741293,1,20.091909,15.139811,6.794697,6.620116,6.475985,-0.82471,0.10357
1.926,0.000000,0,19.545452,17.731321,1,20.081856,15.135836,6.793121,6.617993,6.453310,-0.84558,0.10002
1.927,0.000000,0,19.563131,17.720181,0,20.072338,15.133720,3.933073,6.614361,6.430693,-0.86846,0.09657
1.928,0.000000,0,19.580521,17.708618,0,20.063015,15.132272,0.536637,6.610188,6.408087,-0.89785,0.09074
1.929,0.000000,0,19.597912,17.697058,0,20.053692,15.130822,0.000000,6.606014,6.385870,-0.93061,0.08489
1.930,0.000000,0,19.615303,17.685495,0,20.044367,15.129374,0.000000,6.601841,6.363727,-0.95317,0.08149
1.931,0.000000,0,19.631592,17.673876,0,20.035372,15.130964,0.000000,6.596528,6.342313,-0.97260,0.07781
1.932,0.000000,0,19.647486,17.662233,0,20.026495,15.133644,0.000000,6.590805,6.321036,-0.99055,0.07458
1.933,0.000000,0,19.663380,17.650593,0,20.017616,15.136325,0.000000,6.585083,6.300756,-1.00931,0.07425
1.934,0.000000,0,19.679274,17.638950,0,20.008739,15.139006,0.000000,6.579360,6.280663,-1.02761,0.08667
1.935,0.000000,0,19.694532,17.627848,0,19.999969,15.144048,0.000000,6.573012,6.261786,-1.06454,0.10480
1.936,0.000000,0,19.709564,17.616940,0,19.991238,15.149936,0.000000,6.566439,6.243138,-1.08527,0.11267
1.937,0.000000,0,19.724596,17.606030,0,19.982506,15.155825,0.000000,6.559866,6.225805,-1.10057,0.11377
1.938,0.000000,0,19.739626,17.595121,0,19.973776,15.161714,0.000000,6.553293,6.208718,-1.12028,0.11779
1.939,0.000000,0,19.753994,17.584734,0,19.964794,15.169558,0.000000,6.546328,6.192964,-1.13643,0.12085
1.940,0.000000,0,19.768122,17.574535,0,19.955725,15.178103,0.000000,6.539223,6.177459,-1.15165,0.11910
1.941,0.000000,0,19.782249,17.564335,0,19.946655,15.186649,0.000000,6.532118,6.163080,-1.17868,0.11691
1.942,0.000000,0,19.796377,17.554136,0,19.937586,15.195195,0.000000,6.525012,6.148911,-1.20229,0.11548
1.943,0.000000,0,19.809700,17.544273,0,19.928511,15.205551,0.000000,6.517491,6.135634,-1.21764,0.11147
1.944,0.000000,0,19.822735,17.534533,0,19.919434,15.216555,0.000000,6.509821,6.122525,-1.22939,0.10621
1.945,0.000000,0,19.835768,17.524792,0,19.910355,15.227559,0.000000,6.502151,6.110248,-1.24514,0.10301
1.946,0.000000,0,19.848801,17.515049,0,19.901278,15.238564,0.000000,6.494482,6.098127,-1.26003,0.09994
1.947,0.000000,0,19.859922,17.505365,0,19.892162,15.251565,0.000000,6.486518,6.086811,-1.28067,0.09448
1.948,0.000000,0,19.870358,17.495703,0,19.883036,15.265284,0.000000,6.478449,6.075645,-1.30128,0.08924
1.949,0.000000,0,19.880793,17.486040,0,19.873909,15.279002,0.000000,6.470380,6.065162,-1.31291,0.08631
1.950,0.000000,0,19.891230,17.476377,0,19.864780,15.292721,0.000000,6.462311,6.054807,-1.32661,0.08307
1.951,0.000000,0,19.899227,17.467051,0,19.855551,15.307831,0.000000,6.454030,6.045001,-1.33692,0.07763
1.952,0.000000,0,19.906349,17.457842,0,19.846283,15.323439,0.000000,6.445672,6.035298,-1.34971,0.07263
1.953,0.000000,0,19.913473,17.448633,0,19.837015,15.339047,0.000000,6.437314,6.026090,-1.36274,0.07295
1.954,0.000000,0,19.920595,17.439426,0,19.827747,15.354655,0.000000,6.428956,6.016974,-1.37903,0.08748
1.955,0.000000,0,19.925032,17.430159,0,19.818371,15.371746,0.000000,6.420581,6.008356,-1.39060,0.09990
1.956,0.000000,0,19.928503,17.420870,0,19.808954,15.389367,0.000000,6.412200,5.999831,-1.40244,0.10503
1.957,0.000000,0,19.931974,17.411581,0,19.799540,15.406989,0.000000,6.403819,5.991971,-1.41115,0.11369
1.958,0.000000,0,19.935446,17.402294,0,19.790123,15.424611,0.000000,6.395437,5.984235,-1.41950,0.12083
1.959,0.000000,0,19.936749,17.393024,0,19.780739,15.443624,0.000000,6.387070,5.977344,-1.43101,0.12074
1.960,0.000000,0,19.937273,17.383762,0,19.771366,15.463138,0.000000,6.378707,5.970610,-1.44016,0.11861
1.961,0.000000,0,19.937798,17.374502,0,19.761993,15.482651,0.000000,6.370345,5.964727,-1.45009,0.11728
1.962,0.000000,0,19.938322,17.365240,0,19.752621,15.502163,0.000000,6.361983,5.959004,-1.45739,0.11357
1.963,2.149102,0,19.936710,17.355934,0,19.743761,15.522091,0.000000,6.353773,5.954131,-1.46161,0.10838
1.964,4.701479,1,19.934334,17.346613,0,19.735083,15.542167,0.000000,6.345618,5.949417,-1.46819,0.10523
1.965,5.104127,1,19.931955,17.337290,0,19.726406,15.562243,0.000000,6.337464,5.945759,-1.47445,0.10223
1.966,5.103381,1,19.929577,17.327969,0,19.717728,15.582318,0.000000,6.329309,5.942299,-1.47754,0.09678
1.967,5.101249,1,19.925287,17.318707,0,19.709095,15.602590,0.000000,6.321550,5.940078,-1.47998,0.09143
1.968,5.098857,1,19.920311,17.309464,0,19.700480,15.622931,0.000000,6.313933,5.938089,-1.47989,0.08859
1.969,5.095798,1,19.915335,17.300222,0,19.691864,15.643272,0.000000,6.306316,5.937131,-1.48923,0.08548
1.970,5.092615,1,19.910360,17.290979,0,19.683249,15.663613,0.000000,6.298699,5.936367,-1.48922,0.08013
1.971,5.089894,1,19.903973,17.281656,0,19.674580,15.684091,0.000000,6.291465,5.936307,-1.49189,0.07501
1.972,5.087261,1,19.897081,17.272305,0,19.665894,15.704618,0.000000,6.284368,5.936379,-1.49228,0.07241
1.973,5.085141,1,19.890188,17.262951,0,19.657207,15.725144,0.000000,6.277271,5.936805,-1.49480,0.08114
1.974,5.083118,1,19.883297,17.253599,0,19.648520,15.745671,0.000000,6.270174,5.937297,-1.49548,0.09359
1.975,5.081398,1,19.875454,17.244387,0,19.639641,15.766466,0.000000,6.263439,5.937805,-1.49378,0.10118
1.976,5.079735,1,19.867271,17.235224,0,19.630693,15.787358,0.000000,6.256833,5.938315,-1.49892,0.11240
1.977,5.078407,1,19.859087,17.226063,0,19.621744,15.808249,0.000000,6.250228,5.938586,-1.49805,0.12125
1.978,5.077141,1,19.850904,17.216900,0,19.612797,15.829142,0.000000,6.243623,5.938813,-1.50141,0.12147
1.979,5.076329,1,19.842224,17.207863,0,19.604040,15.850399,0.000000,6.237276,5.938601,-1.49912,0.11889
1.980,5.075602,1,19.833366,17.198870,0,19.595354,15.871788,0.000000,6.231021,5.938308,-1.49587,0.11629
1.981,5.075511,1,19.824509,17.189877,0,19.586668,15.893176,0.000000,6.224767,5.937523,-1.49830,0.11064
1.982,5.075539,1,19.815651,17.180883,0,19.577980,15.914565,0.000000,6.218513,5.936646,-1.49805,0.10365
1.983,5.076345,1,19.806772,17.171745,0,19.569447,15.936044,0.000000,6.212671,5.935289,-1.49845,0.09899
1.984,5.077297,1,19.797886,17.162554,0,19.560965,15.957555,0.000000,6.206978,5.933843,-1.49948,0.09452
1.985,5.078895,1,19.789000,17.153364,0,19.552485,15.979066,0.000000,6.201285,5.932041,-1.49877,0.08780
1.986,5.080614,1,19.780113,17.144173,0,19.544004,16.000578,0.000000,6.195592,5.930172,-1.49899,0.08160
1.987,5.082685,1,19.770927,17.135073,0,19.535414,16.022188,0.000000,6.190120,5.928129,-1.49816,0.07812
1.988,5.084823,1,19.761633,17.126005,0,19.526785,16.043837,0.000000,6.184727,5.926052,-1.50132,0.07576
1.989,5.086649,1,19.752338,17.116936,0,19.518156,16.065485,0.000000,6.179334,5.924088,-1.49984,0.07766
1.990,5.088418,1,19.743044,17.107868,0,19.509525,16.087133,0.000000,6.173942,5.922145,-1.49797,0.08111
1.991,5.089312,1,19.733866,17.098867,0,19.500952,16.108717,0.000000,6.168746,5.920603,-1.49786,0.09510
1.992,5.090041,1,19.724728,17.089890,0,19.492399,16.130276,0.000000,6.163621,5.919135,-1.49902,0.11246
1.993,5.090308,1,19.715591,17.080912,0,19.483845,16.151836,0.000000,6.158496,5.918201,-1.49874,0.11940
1.994,5.090488,1,19.706453,17.071934,0,19.475292,16.173397,0.000000,6.153371,5.917367,-1.49916,0.12016
1.995,5.090808,1,19.697079,17.062933,0,19.466311,16.194382,0.000000,6.148511,5.917144,-1.49808,0.12074
1.996,5.091154,1,19.687618,17.053926,0,19.457178,16.215160,0.000000,6.143746,5.917035,-1.49862,0.11775
1.997,5.091791,1,19.678160,17.044918,0,19.448044,16.235939,0.000000,6.138981,5.917558,-1.50288,0.11168
1.998,5.092484,1,19.668699,17.035912,0,19.438910,16.256718,0.000000,6.134216,5.918199,-1.49907,0.10675
1.999,5.093124,1,19.659113,17.026735,0,19.429857,16.276245,0.000000,6.129838,5.919427,-1.49846,0.10163
2.000,5.093755,1,19.649481,17.017502,0,19.420834,16.295326,0.000000,6.125598,5.920765,-1.49881,0.09397
2.001,5.092273,1,19.639849,17.008266,0,19.411812,16.314405,0.000000,6.121359,5.922415,-1.49886,0.08643
2.002,5.090395,1,19.630217,16.999031,0,19.402788,16.333485,0.000000,6.117119,5.924123,-1.49855,0.08137
2.003,5.084879,1,19.620651,16.989880,0,19.393757,16.350901,0.000000,6.113281,5.925826,-1.50053,0.07884
2.004,5.078681,1,19.611109,16.980759,0,19.384722,16.367722,0.000000,6.109585,5.927527,-1.49826,0.08396
2.005,5.072180,1,19.601566,16.971638,0,19.375687,16.384541,0.000000,6.105890,5.929037,-1.49702,0.09152
2.006,5.065623,1,19.592024,16.962517,0,19.366652,16.401361,0.000000,6.102195,5.930511,-1.49898,0.10621
2.007,5.062477,1,19.582520,16.953421,0,19.357618,16.415464,0.000000,6.098844,5.931650,-1.49792,0.11957
2.008,5.059972,1,19.573029,16.944332,0,19.348587,16.428593,0.000000,6.095616,5.932726,-1.49751,0.12228
2.009,5.059685,1,19.563538,16.935246,0,19.339556,16.441723,0.000000,6.092388,5.933357,-1.50030,0.12036
2.010,5.059814,1,19.554049,16.926159,0,19.330524,16.454851,0.000000,6.089159,5.933905,-1.50050,0.11745
2.011,5.059955,1,19.544846,16.917019,0,19.321402,16.465801,0.000000,6.086028,5.933954,-1.49916,0.11099
2.012,5.060098,1,19.535748,16.907862,0,19.312246,16.475969,0.000000,6.082931,5.933909,-1.49777,0.10308
2.013,5.060036,1,19.526649,16.898705,0,19.303091,16.486137,0.000000,6.079833,5.933547,-1.49859,0.09741
2.014,5.059936,1,19.517550,16.889547,0,19.293934,16.496307,0.000000,6.076736,5.933126,-1.49926,0.09177
2.015,5.059916,1,19.508335,16.880352,0,19.284824,16.504341,0.000000,6.073907,5.932652,-1.49926,0.08391
2.016,5.059911,1,19.499077,16.871143,0,19.275730,16.511608,0.000000,6.071176,5.932167,-1.49884,0.07649
2.017,5.059881,1,19.489820,16.861933,0,19.266636,16.518877,0.000000,6.068444,5.931974,-1.49941,0.07935
2.018,5.059846,1,19.480562,16.852724,0,19.257542,16.526144,0.000000,6.065712,5.931837,-1.49824,0.09951
2.019,5.059633,1,19.471350,16.843422,0,19.248539,16.531832,0.000000,6.063125,5.932303,-1.49509,0.11427
2.020,5.059388,1,19.462152,16.834085,0,19.239571,16.536953,0.000000,6.060591,5.932883,-1.49889,0.11860
2.021,5.059116,1,19.452953,16.824751,0,19.230602,16.542074,0.000000,6.058056,5.934130,-1.49944,0.12168
2.022,5.058840,1,19.443756,16.815414,0,19.221634,16.547195,0.000000,6.055522,5.935503,-1.49855,0.12066
2.023,5.058751,1,19.434488,16.806116,0,19.212749,16.549898,0.000000,6.053100,5.937539,-1.49927,0.11529
2.024,5.058697,1,19.425196,16.796829,0,19.203896,16.551731,0.000000,6.050717,5.939699,-1.49908,0.11080
2.025,5.058899,1,19.415903,16.787542,0,19.195042,16.553566,0.000000,6.048335,5.942553,-1.49901,0.10654
2.026,5.059149,1,19.406610,16.778255,0,19.186188,16.555399,0.000000,6.045952,5.945536,-1.50003,0.09973
2.027,5.059639,1,19.397377,16.768608,0,19.177492,16.556023,0.000000,6.043968,5.949201,-1.49538,0.09278
2.028,5.060174,1,19.388163,16.758829,0,19.168850,16.556210,0.000000,6.042127,5.952993,-1.50027,0.08832
2.029,5.060709,1,19.378948,16.749052,0,19.160210,16.556398,0.000000,6.040286,5.957214,-1.49987,0.08380
2.030,5.061246,1,19.369734,16.739273,0,19.151567,16.556587,0.000000,6.038445,5.961514,-1.49869,0.07742
2.031,5.061568,1,19.360586,16.729580,0,19.142988,16.555372,0.000000,6.036980,5.965920,-1.49787,0.07199
2.032,5.061849,1,19.351460,16.719917,0,19.134434,16.553652,0.000000,6.035651,5.970346,-1.49850,0.07938
2.033,5.062099,1,19.342335,16.710255,0,19.125877,16.551933,0.000000,6.034322,5.974566,-1.49825,0.09955
2.034,5.062342,1,19.333208,16.700590,0,19.117321,16.550215,0.000000,6.032992,5.978746,-1.49745,0.11229
2.035,5.062780,1,19.324207,16.690804,0,19.108829,16.546886,0.000000,6.031931,5.982450,-1.49937,0.11603
2.036,5.063255,1,19.315250,16.680971,0,19.100361,16.542980,0.000000,6.030967,5.986064,-1.50009,0.12049
2.037,5.063809,1,19.306293,16.671141,0,19.091892,16.539074,0.000000,6.030002,5.989130,-1.49471,0.12144
2.038,5.064378,1,19.297337,16.661308,0,19.083424,16.535170,0.000000,6.029037,5.992094,-1.49701,0.11716
2.039,5.064880,1,19.288382,16.651577,0,19.074623,16.530809,0.000000,6.028269,5.994498,-1.49903,0.11273
2.040,5.065370,1,19.279430,16.641884,0,19.065701,16.526287,0.000000,6.027572,5.996796,-1.49791,0.10810
2.041,5.065980,1,19.270477,16.632189,0,19.056780,16.521763,0.000000,6.026875,5.998537,-1.49866,0.10079
2.042,5.066614,1,19.261524,16.622496,0,19.047859,16.517241,0.000000,6.026178,6.000172,-1.49890,0.09318
2.043,5.067540,1,19.252518,16.612768,0,19.039131,16.512623,0.000000,6.025626,6.001287,-1.49962,0.08817
2.044,5.068521,1,19.243492,16.603027,0,19.030474,16.507973,0.000000,6.025127,6.002305,-1.49777,0.08310
2.045,5.069445,1,19.234467,16.593288,0,19.021816,16.503321,0.000000,6.024628,6.002996,-1.49687,0.07674
2.046,5.070359,1,19.225441,16.583548,0,19.013157,16.498671,0.000000,6.024128,6.003627,-1.49830,0.07550
2.047,5.070824,1,19.216387,16.573822,0,19.004421,16.493624,0.000000,6.023734,6.004136,-1.49851,0.09009
2.048,5.071206,1,19.207319,16.564100,0,18.995655,16.488434,0.000000,6.023376,6.004621,-1.49719,0.11030
2.049,5.071270,1,19.198254,16.554380,0,18.986889,16.483246,0.000000,6.023018,6.005021,-1.49838,0.11883
2.050,5.071274,1,19.189188,16.544659,0,18.978123,16.478056,0.000000,6.022661,6.005405,-1.49680,0.11979
2.051,5.071229,1,19.180136,16.534885,0,18.969576,16.472486,0.000000,6.022192,6.005709,-1.49962,0.12099
2.052,5.071176,1,19.171089,16.525091,0,18.961105,16.466782,0.000000,6.021683,6.005998,-1.49792,0.11883
2.053,5.071255,1,19.162041,16.515297,0,18.952637,16.461077,0.000000,6.021174,6.006303,-1.50108,0.11320
2.054,5.071359,1,19.152994,16.505503,0,18.944166,16.455372,0.000000,6.020666,6.006610,-1.50186,0.10853
2.055,5.071750,1,19.143808,16.495390,0,18.935490,16.448980,0.000000,6.020184,6.007041,-1.49998,0.10377
2.056,5.072195,1,19.134573,16.485165,0,18.926741,16.442345,0.000000,6.019713,6.007495,-1.49862,0.09672
2.057,5.073050,1,19.125338,16.474939,0,18.917990,16.435709,0.000000,6.019241,6.008116,-1.49922,0.08975
2.058,5.073984,1,19.116100,16.464714,0,18.909239,16.429073,0.000000,6.018770,6.008770,-1.50007,0.08553
2.059,5.075361,1,19.106398,16.454586,0,18.900467,16.422113,0.000000,6.018426,6.009590,-1.49819,0.08115
2.060,5.076821,1,19.096529,16.444492,0,18.891687,16.415041,0.000000,6.018127,6.010443,-1.49854,0.07550
2.061,5.078371,1,19.086658,16.434397,0,18.882908,16.407967,0.000000,6.017828,6.011341,-1.50165,0.07337
2.062,5.079937,1,19.076788,16.424303,0,18.874128,16.400892,0.000000,6.017529,6.012248,-1.49944,0.08625
2.063,5.081171,1,19.067066,16.414150,0,18.865644,16.393673,0.000000,6.017438,6.013057,-1.49820,0.10687
2.064,5.082342,1,19.057398,16.403975,0,18.857267,16.386400,0.000000,6.017423,6.013848,-1.49944,0.11708
2.065,5.082978,1,19.047729,16.393799,0,18.848890,16.379128,0.000000,6.017407,6.014471,-1.49810,0.11896
2.066,5.083514,1,19.038059,16.383623,0,18.840513,16.371855,0.000000,6.017391,6.015062,-1.50005,0.12111
2.067,5.083458,1,19.028603,16.373428,0,18.832188,16.364269,0.000000,6.017445,6.015434,-1.50069,0.11987
2.068,5.083290,1,19.019222,16.363224,0,18.823881,16.356571,0.000000,6.017522,6.015766,-1.49915,0.11457
2.069,5.082845,1,19.009842,16.353022,0,18.815575,16.348873,0.000000,6.017601,6.015834,-1.49987,0.10995
2.070,5.082347,1,19.000462,16.342817,0,18.807268,16.341175,0.000000,6.017679,6.015853,-1.49774,0.10510
2.071,5.081939,1,18.990849,16.332685,0,18.799345,16.333031,0.000000,6.017737,6.015606,-1.49893,0.09770
2.072,5.081547,1,18.981150,16.322580,0,18.791561,16.324724,0.000000,6.017790,6.015309,-1.49823,0.09018
2.073,5.081328,1,18.971453,16.312473,0,18.783775,16.316418,0.000000,6.017842,6.014931,-1.49507,0.08521
2.074,5.081143,1,18.961754,16.302368,0,18.775991,16.308111,0.000000,6.017894,6.014536,-1.49807,0.08022
2.075,5.081138,1,18.952297,16.292503,0,18.768082,16.299706,0.000000,6.017987,6.014259,-1.50061,0.07694
2.076,5.081167,1,18.942928,16.282726,0,18.760128,16.291265,0.000000,6.018095,6.014004,-1.49805,0.07882
2.077,5.081403,1,18.933558,16.272949,0,18.752176,16.282825,0.000000,6.018202,6.013876,-1.49844,0.09393
2.078,5.081677,1,18.924189,16.263170,0,18.744223,16.274385,0.000000,6.018310,6.013772,-1.49798,0.11244
2.079,5.082097,1,18.914934,16.253653,0,18.736540,16.265766,0.000000,6.018302,6.013777,-1.49807,0.11978
2.080,5.082544,1,18.905722,16.244226,0,18.728956,16.257084,0.000000,6.018253,6.013802,-1.50121,0.12018
2.081,5.082649,1,18.896509,16.234800,0,18.721371,16.248400,0.000000,6.018204,6.014031,-1.49987,0.12077
2.082,5.082690,1,18.887297,16.225374,0,18.713787,16.239717,0.000000,6.018155,6.014298,-1.50124,0.11812
2.083,5.082025,1,18.878029,16.215790,0,18.706320,16.230980,0.000000,6.018080,6.014886,-1.49898,0.11241
2.084,5.081226,1,18.868742,16.206148,0,18.698893,16.222225,0.000000,6.017997,6.015536,-1.49792,0.10790
2.085,5.080517,1,18.859455,16.196507,0,18.691467,16.213469,0.000000,6.017914,6.016568,-1.49841,0.10340
2.086,5.079826,1,18.850166,16.186865,0,18.684042,16.204714,0.000000,6.017830,6.017673,-1.49759,0.09636
2.087,5.080023,1,18.840616,16.176781,0,18.676537,16.195591,0.000000,6.017835,6.019204,-1.49651,0.08920
2.088,5.080386,1,18.830971,16.166536,0,18.669003,16.186337,0.000000,6.017872,6.020815,-1.49845,0.08448
2.089,5.080841,1,18.821327,16.156290,0,18.661469,16.177084,0.000000,6.017908,6.022891,-1.49897,0.07963
2.090,5.081313,1,18.811682,16.146046,0,18.653934,16.167830,0.000000,6.017945,6.025053,-1.49890,0.07638
2.091,5.080926,1,18.802153,16.135876,0,18.646591,16.158836,0.000000,6.018233,6.027685,-1.49763,0.07782
2.092,5.080379,1,18.792667,16.125732,0,18.639317,16.149935,0.000000,6.018612,6.030405,-1.49451,0.09201
2.093,5.079493,1,18.783180,16.115589,0,18.632044,16.141035,0.000000,6.018991,6.033444,-1.49960,0.11037
2.094,5.078544,1,18.773693,16.105446,0,18.624769,16.132135,0.000000,6.019370,6.036544,-1.49853,0.11809
2.095,5.078028,1,18.764246,16.095375,0,18.617088,16.123110,0.000000,6.019834,6.039783,-1.50209,0.11882
2.096,5.077593,1,18.754814,16.085331,0,18.609262,16.114038,0.000000,6.020327,6.043049,-1.49569,0.12061
2.097,5.077506,1,18.745382,16.075287,0,18.601437,16.104969,0.000000,6.020821,6.046333,-1.49844,0.11984
2.098,5.077484,1,18.735950,16.065241,0,18.593609,16.095898,0.000000,6.021314,6.049622,-1.49988,0.11541
2.099,5.077536,1,18.726439,16.055132,0,18.584673,16.087181,0.000000,6.021952,6.052828,-1.49377,0.11157
2.100,5.077601,1,18.716896,16.044998,0,18.575338,16.078590,0.000000,6.022643,6.056018,-1.50063,0.10758
2.101,5.077754,1,18.707354,16.034864,0,18.566002,16.070000,0.000000,6.023333,6.059028,-1.49630,0.10086
2.102,5.077923,1,18.697813,16.024731,0,18.556667,16.061409,0.000000,6.024023,6.062004,-1.50007,0.09392
2.103,5.078222,1,18.688360,16.014868,0,18.546602,16.052444,0.000000,6.024831,6.064706,-1.49790,0.08927
2.104,5.078546,1,18.678940,16.005102,0,18.536274,16.043344,0.000000,6.025681,6.067358,-1.49836,0.08458
2.105,5.078786,1,18.669519,15.995337,0,18.525946,16.034245,0.000000,6.026531,6.069662,-1.49800,0.07801
2.106,5.079011,1,18.660099,15.985571,0,18.515617,16.025145,0.000000,6.027381,6.071902,-1.49886,0.07227
2.107,5.078934,1,18.650543,15.975831,0,18.505543,16.016064,0.000000,6.028271,6.073756,-1.49804,0.07907
2.108,5.078800,1,18.640940,15.966100,0,18.495562,16.006987,0.000000,6.029174,6.075538,-1.49807,0.09870
2.109,5.078467,1,18.631336,15.956369,0,18.485580,15.997911,0.000000,6.030077,6.077019,-1.50016,0.11127
2.110,5.078096,1,18.621731,15.946638,0,18.475599,15.988835,0.000000,6.030980,6.078443,-1.49903,0.11495
2.111,5.077842,1,18.612049,15.937032,0,18.464720,15.979486,0.000000,6.031902,6.079680,-1.49727,0.11985
2.112,5.077611,1,18.602339,15.927470,0,18.453518,15.970036,0.000000,6.032831,6.080883,-1.49355,0.12166
2.113,5.078374,1,18.592628,15.917909,0,18.442318,15.960587,0.000000,6.033761,6.081994,-1.50003,0.11807
2.114,5.079324,1,18.582918,15.908347,0,18.431116,15.951138,0.000000,6.034690,6.083087,-1.49864,0.11408
2.115,5.081864,1,18.573103,15.898517,0,18.420328,15.941684,0.000000,6.035586,6.084166,-1.49852,0.10989
2.116,5.084702,1,18.563248,15.888591,0,18.409689,15.932228,0.000000,6.036470,6.085242,-1.50011,0.10302
2.117,5.087629,1,18.553394,15.878664,0,18.399050,15.922772,0.000000,6.037354,6.086329,-1.49842,0.09560
2.118,5.090573,1,18.543541,15.868738,0,18.388411,15.913317,0.000000,6.038239,6.087420,-1.49983,0.09063
2.119,5.091876,1,18.533546,15.858991,0,18.377623,15.903625,0.000000,6.039151,6.088545,-1.49803,0.08563
2.120,5.092872,1,18.523500,15.849307,0,18.366785,15.893849,0.000000,6.040073,6.089677,-1.49826,0.07868
2.121,5.092306,1,18.513454,15.839623,0,18.355946,15.884073,0.000000,6.040995,6.090925,-1.50005,0.07258
2.122,5.091448,1,18.503408,15.829940,0,18.345106,15.874296,0.000000,6.041917,6.092196,-1.49716,0.07790
2.123,5.089723,1,18.493507,15.819948,0,18.334475,15.864846,0.000000,6.042981,6.093626,-1.49844,0.09649
2.124,5.087834,1,18.483660,15.809846,0,18.323917,15.855514,0.000000,6.044096,6.095088,-1.49815,0.10932
2.125,5.086172,1,18.473810,15.799744,0,18.313360,15.846181,0.000000,6.045212,6.096509,-1.49735,0.11330
2.126,5.084552,1,18.463961,15.789641,0,18.302801,15.836848,0.000000,6.046327,6.097924,-1.49615,0.11897
2.127,5.084151,1,18.454012,15.779606,0,18.291536,15.827552,0.000000,6.047380,6.099065,-1.49693,0.12191
2.128,5.083979,1,18.444027,15.769595,0,18.280016,15.818268,0.000000,6.048410,6.100154,-1.49905,0.11911
2.129,5.085003,1,18.434042,15.759584,0,18.268497,15.808985,0.000000,6.049441,6.100916,-1.49974,0.11571
2.130,5.086251,1,18.424057,15.749574,0,18.256977,15.799702,0.000000,6.050471,6.101618,-1.49888,0.11246
2.131,5.088268,1,18.414116,15.739763,0,18.245024,15.790361,0.000000,6.051456,6.101981,-1.49981,0.10646
2.132,5.090428,1,18.404190,15.730024,0,18.232912,15.781002,0.000000,6.052424,6.102281,-1.49785,0.09977
2.133,5.092418,1,18.394266,15.720286,0,18.220800,15.771642,0.000000,6.053393,6.102180,-1.49778,0.09524
2.134,5.094375,1,18.384340,15.710547,0,18.208689,15.762281,0.000000,6.054362,6.102005,-1.49861,0.09067
2.135,5.095353,1,18.374584,15.700912,0,18.196848,15.752825,0.000000,6.055305,6.101377,-1.49717,0.08400
2.136,5.096147,1,18.364889,15.691315,0,18.185101,15.743334,0.000000,6.056240,6.100666,-1.49854,0.07769
2.137,5.096467,1,18.355194,15.681718,0,18.173355,15.733843,0.000000,6.057175,6.099566,-1.50164,0.07418
2.138,5.096698,1,18.345499,15.672120,0,18.161610,15.724352,0.000000,6.058110,6.098394,-1.49899,0.08463
2.139,5.097236,1,18.335655,15.662520,0,18.150215,15.714729,0.000000,6.058987,6.096927,-1.49991,0.09782
2.140,5.097831,1,18.325756,15.652920,0,18.138947,15.705058,0.000000,6.059844,6.095405,-1.50516,0.10486
2.141,5.098991,1,18.315859,15.643319,0,18.127678,15.695388,0.000000,6.060700,6.093641,-1.49690,0.11457
2.142,5.100257,1,18.305962,15.633719,0,18.116409,15.685717,0.000000,6.061557,6.091833,-1.49915,0.12186
2.143,5.102039,1,18.295988,15.624017,0,18.105490,15.676044,0.000000,6.062102,6.089846,-1.49943,0.12117
2.144,5.103919,1,18.285988,15.614277,0,18.094696,15.666369,0.000000,6.062535,6.087826,-1.49183,0.11820
2.145,5.105531,1,18.275988,15.604538,0,18.083902,15.656694,0.000000,6.062968,6.085770,-1.49933,0.11515
2.146,5.107094,1,18.265987,15.594798,0,18.073109,15.647020,0.000000,6.063400,6.083708,-1.49745,0.10894
2.147,5.107651,1,18.256359,15.585011,0,18.062847,15.637422,0.000000,6.063687,6.081782,-1.49786,0.10166
2.148,5.108020,1,18.246866,15.575207,0,18.052776,15.627849,0.000000,6.063920,6.079881,-1.49811,0.09673
2.149,5.107857,1,18.237371,15.565403,0,18.042706,15.618277,0.000000,6.064154,6.078306,-1.49699,0.09164
2.150,5.107595,1,18.227877,15.555599,0,18.032635,15.608705,0.000000,6.064388,6.076793,-1.49968,0.08452
2.151,5.107443,1,18.218071,15.545886,0,18.023144,15.599237,0.000000,6.064555,6.075766,-1.49897,0.07789
2.152,5.107313,1,18.208153,15.536206,0,18.013861,15.589808,0.000000,6.064699,6.074831,-1.50020,0.07441
2.153,5.107057,1,18.198235,15.526525,0,18.004578,15.580379,0.000000,6.064842,6.074385,-1.49847,0.08626
2.154,5.106777,1,18.188318,15.516846,0,17.995295,15.570949,0.000000,6.064986,6.074030,-1.49601,0.10033
2.155,5.105978,1,18.178228,15.507186,0,17.986822,15.561669,0.000000,6.065166,6.074121,-1.49859,0.10707
2.156,5.105083,1,18.168077,15.497535,0,17.978642,15.552444,0.000000,6.065359,6.074296,-1.49838,0.11594
2.157,5.103740,1,18.157925,15.487883,0,17.970461,15.543219,0.000000,6.065552,6.074894,-1.49757,0.12216
