"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.016,0,0,7.188346,1.499524,18.551893,5.501685,0,13.719151,0.000000,0,20.961939,6.587414,0,2.938936,17.816462,0.000000,0,0,0,37.107086,19.872620,4.759569,6.880781,-10.756343,16.608511,-1.620914,6.076161,6.149366,159.239304,0,60.396564,98.633804,66.337379,8.609566,21.815287,8.523183,18.855339,8.476107,18.360792,8.769716,17.325815,9.752048,18.323280,10.681850,17.619160,10.886926,18.369726,0,-0.01801,-0.01298,-0.02117,0.00339,0.00798,-0.01328,0.00404,0.00212,0.29993,0.08775,3.27676
1.017,0,0,7.185593,1.499121,18.550255,5.498872,0,11.701634,0.000000,0,20.953171,6.584563,0,2.241214,17.815229,0.000000,0,0,0,37.412163,19.922100,4.754988,6.878430,-10.790198,16.597305,-1.765564,6.068304,6.147740,158.374466,0,60.410702,98.498077,66.554672,8.608574,21.804632,8.514935,18.849184,8.463413,18.355497,8.764056,17.315878,9.741588,18.318005,10.672886,17.616232,10.879404,18.367529,0,-0.01797,-0.01330,-0.02042,0.00293,0.00865,-0.01329,0.00739,0.00299,0.27498,0.08379,3.27691
1.018,0,0,7.182840,1.498717,18.548616,5.496058,0,9.684116,0.000000,0,20.944405,6.581713,0,1.543492,17.813997,0.000000,0,0,0,37.717239,19.971581,4.750407,6.876080,-10.824054,16.586100,-1.910215,6.060063,6.146113,157.509628,0,60.424835,98.362343,66.771973,8.607583,21.793980,8.506688,18.843027,8.450720,18.350201,8.758395,17.305939,9.731127,18.312729,10.663920,17.613304,10.871882,18.365332,0,-0.01803,-0.01416,-0.02184,0.00227,0.00876,-0.01350,0.00480,0.00064,0.24873,0.09583,3.27689
1.019,0,0,7.180087,1.498314,18.546978,5.493245,0,7.666598,0.000000,0,20.935638,6.578862,0,0.845770,17.812763,0.000000,0,0,0,38.022316,20.021059,4.745826,6.873729,-10.857909,16.574894,-2.054866,6.051634,6.144487,156.644775,0,60.438972,98.226608,66.989265,8.606591,21.783327,8.498441,18.836872,8.438026,18.344904,8.752734,17.296001,9.720667,18.307453,10.654956,17.610376,10.864361,18.363134,0,-0.01854,-0.01311,-0.02101,0.00375,0.00843,-0.01393,0.00562,0.00277,0.20105,0.11519,3.27674
1.020,0,0,7.176823,1.497758,18.546957,5.490713,0,5.638336,0.000000,0,20.926466,6.575990,1,0.191854,17.809891,0.000000,0,0,0,38.154766,20.070797,4.739432,6.871441,-10.886513,16.563730,-2.211269,6.042577,6.142461,156.333145,0,60.168053,98.252213,67.491737,8.605423,21.776653,8.491248,18.831125,8.427265,18.336613,8.744268,17.283232,9.706484,18.300085,10.645647,17.608994,10.856455,18.361761,0,-0.01915,-0.01375,-0.01983,0.00344,0.00835,-0.01331,0.00598,0.00291,0.17314,0.12412,3.27667
1.021,0,0,7.173167,1.497086,18.548178,5.488395,0,3.601834,0.000000,0,20.916985,6.573102,0,-0.428471,17.805758,0.000000,0,0,0,38.154846,20.120733,4.731649,6.869202,-10.911090,16.552601,-2.376684,6.033212,6.140129,156.445679,0,59.678562,98.401535,68.212875,8.604118,21.773033,8.484863,18.825693,8.417985,18.326025,8.733652,17.268290,9.689446,18.291111,10.636075,17.608795,10.848255,18.361021,0,-0.01575,-0.01225,-0.02126,0.00370,0.00863,-0.01263,0.00583,0.00201,0.14595,0.12138,3.27667
1.022,0,1,7.169511,1.496413,18.549398,5.486078,1,1.565332,1.713047,0,20.907503,6.570213,0,-1.048796,17.801626,0.000000,0,0,0,38.154926,20.170668,4.723866,6.866962,-10.935667,16.541470,-2.542099,6.023293,6.137795,156.558228,0,59.189068,98.550850,68.934013,8.602814,21.769411,8.478478,18.820263,8.408706,18.315437,8.723036,17.253349,9.672409,18.282137,10.626502,17.608597,10.840055,18.360281,0,-0.01815,-0.01283,-0.02106,0.00186,0.00848,-0.01242,0.00422,0.00237,0.12045,0.11218,3.27694
1.023,0,0,7.165855,1.495741,18.550619,5.483761,0,-0.471170,4.262223,1,20.898022,6.567324,0,-1.669122,17.797493,0.000000,0,0,0,38.155006,20.220604,4.716083,6.864722,-10.960243,16.530340,-2.707515,6.013103,6.135463,156.670776,0,58.699577,98.700172,69.655151,8.601509,21.765789,8.472094,18.814831,8.399426,18.304850,8.712419,17.238407,9.655372,18.273163,10.616930,17.608398,10.831855,18.359541,0,-0.01857,-0.01343,-0.02202,0.00393,0.00890,-0.01407,0.00566,0.00180,0.09536,0.10280,3.27740
1.024,0,0,7.162306,1.493652,18.549629,5.481096,0,-2.148809,5.094279,1,20.888292,6.564114,0,-2.236706,17.792118,0.000000,0,0,0,38.159996,20.270365,4.708135,6.862206,-10.982358,16.519112,-2.873636,6.002542,6.132587,156.516708,0,58.286865,98.558052,70.084618,8.600149,21.758760,8.466279,18.804789,8.390902,18.292387,8.702660,17.226736,9.639039,18.267427,10.606894,17.606470,10.820952,18.357283,0,-0.01857,-0.01314,-0.02092,0.00225,0.00930,-0.01236,0.00513,0.00190,0.06879,0.09185,3.27714
1.025,0,0,7.158839,1.490477,18.546946,5.478165,0,-3.551276,5.088216,1,20.878376,6.560658,0,-2.763850,17.785789,0.000000,0,0,0,38.168747,20.319996,4.700062,6.859478,-11.002584,16.507811,-3.040298,5.991800,6.129294,156.158188,0,57.933025,98.192467,70.290436,8.598747,21.749121,8.460902,18.791212,8.382957,18.278484,8.693558,17.217573,9.623246,18.264175,10.596501,17.603214,10.807978,18.353859,0,-0.01736,-0.01388,-0.02202,0.00249,0.00905,-0.01324,0.00584,0.00258,0.01909,0.08145,3.27638
1.026,0,0,7.155372,1.487301,18.544262,5.475234,0,-4.953744,5.082831,1,20.868460,6.557202,0,-3.290993,17.779463,0.000000,0,0,0,38.177498,20.369625,4.691989,6.856750,-11.022810,16.496508,-3.206960,5.980943,6.126002,155.799683,0,57.579189,97.826881,70.496254,8.597346,21.739481,8.455524,18.777636,8.375011,18.264584,8.684457,17.208412,9.607454,18.260923,10.586109,17.599958,10.795004,18.350437,0,-0.01482,-0.01374,-0.02189,0.00281,0.00925,-0.01337,0.00625,0.00238,-0.00826,0.08321,3.27628
1.027,0,0,7.151905,1.484126,18.541578,5.472302,0,-6.356211,5.077776,1,20.858541,6.553746,0,-3.818137,17.773134,0.000000,0,0,0,38.186249,20.419254,4.683916,6.854021,-11.043036,16.485207,-3.373622,5.970029,6.122710,155.441177,0,57.225349,97.461296,70.702072,8.595944,21.729841,8.450148,18.764057,8.367066,18.250681,8.675355,17.199249,9.591661,18.257671,10.575716,17.596703,10.782029,18.347013,0,-0.01664,-0.01343,-0.02171,0.00322,0.00852,-0.01323,0.00624,0.00278,-0.03256,0.10574,3.27667
1.028,0,0,7.148994,1.482287,18.540949,5.469681,0,-7.389509,5.074474,1,20.848370,6.547022,0,-4.313096,17.766600,0.000000,0,0,0,37.660789,20.468786,4.680026,6.851861,-11.060428,16.473965,-3.533144,5.959222,6.119171,155.344955,0,56.638535,96.941330,70.924728,8.595751,21.720766,8.445196,18.752272,8.361958,18.241148,8.670547,17.187670,9.576126,18.255053,10.564811,17.594999,10.769591,18.345774,0,-0.01742,-0.01253,-0.02304,0.00312,0.00829,-0.01367,0.00512,0.00126,-0.05968,0.12277,3.27669
1.029,0,0,7.146512,1.481472,18.541895,5.467298,0,-8.139732,5.072028,1,20.838003,6.537790,0,-4.783377,17.759909,0.000000,0,0,0,36.725700,20.518240,4.679343,6.850135,-11.075647,16.462770,-3.687193,5.948467,6.115442,155.449829,0,55.873077,96.302979,71.160301,8.596483,21.712124,8.440571,18.741858,8.359025,18.234966,8.669030,17.174240,9.560787,18.252922,10.553512,17.594486,10.757564,18.346210,0,-0.01935,-0.01327,-0.02263,0.00290,0.00976,-0.01288,0.00475,0.00253,-0.08500,0.12241,3.27646
1.030,0,0,7.144029,1.480658,18.542841,5.464915,0,-8.889956,5.070694,1,20.827635,6.528559,0,-5.253657,17.753216,0.000000,0,0,0,35.790611,20.567696,4.678660,6.848410,-11.090866,16.451576,-3.841241,5.937778,6.111714,155.554718,0,55.107620,95.664627,71.395874,8.597216,21.703484,8.435945,18.731445,8.356092,18.228785,8.667515,17.160809,9.545448,18.250790,10.542212,17.593973,10.745537,18.346647,0,-0.01545,-0.01356,-0.02216,0.00290,0.00784,-0.01335,0.00610,0.00389,-0.11251,0.12014,3.27646
1.031,0,0,7.141547,1.479843,18.543789,5.462532,0,-9.640181,5.069905,1,20.817266,6.519328,0,-5.723938,17.746525,0.000000,0,0,0,34.855522,20.617151,4.677978,6.846685,-11.106085,16.440382,-3.995289,5.927121,6.107985,155.659607,0,54.342163,95.026283,71.631447,8.597948,21.694841,8.431319,18.721031,8.353160,18.222603,8.665998,17.147377,9.530109,18.248657,10.530912,17.593460,10.733509,18.347084,0,-0.03041,-0.01237,-0.02266,0.01195,0.00950,-0.01401,0.00546,0.00084,-0.15622,0.11277,3.27661
1.032,0,0,7.138586,1.478695,18.544094,5.460737,0,-10.017202,5.069277,1,20.806753,6.514546,0,-6.147589,17.738682,0.000000,0,0,0,33.352783,20.635305,4.677913,6.844015,-11.119342,16.429144,-4.135808,5.916474,6.103796,155.798615,0,53.576496,94.383751,71.903343,8.598503,21.686184,8.426926,18.709158,8.350204,18.214064,8.664318,17.133200,9.513955,18.245605,10.519148,17.592251,10.721076,18.346529,0,-0.02017,-0.01163,-0.02159,0.00276,0.00319,-0.01299,0.00535,0.00295,-0.19000,0.10282,3.27676
1.033,0,0,7.135259,1.477292,18.543907,5.459395,0,-10.108060,5.068727,1,20.796125,6.513175,0,-6.535487,17.729959,0.000000,0,0,0,31.414780,20.629459,4.678322,6.840619,-11.131094,16.417871,-4.265952,5.905833,6.099253,155.963776,0,52.810669,93.738022,72.203094,8.598922,21.677513,8.422710,18.696161,8.347233,18.203718,8.662512,17.118450,9.497174,18.241848,10.507028,17.590509,10.708330,18.345213,0,-0.01875,-0.01283,-0.02095,0.00300,0.00966,-0.01309,0.00620,0.00188,-0.21479,0.09347,3.27691
1.034,0,0,7.131932,1.475889,18.543722,5.458052,0,-10.198917,5.068277,1,20.785500,6.511804,0,-6.923384,17.721235,0.000000,0,0,0,29.476774,20.623613,4.678730,6.837224,-11.142846,16.406599,-4.396096,5.895442,6.094710,156.128952,0,52.044838,93.092285,72.502838,8.599341,21.668844,8.418495,18.683167,8.344261,18.193375,8.660706,17.103701,9.480394,18.238091,10.494906,17.588768,10.695585,18.343897,0,-0.01888,-0.01311,-0.02023,0.00429,0.00818,-0.01336,0.00470,0.00280,-0.23700,0.08555,3.27698
1.035,0,0,7.128605,1.474486,18.543535,5.456710,0,-10.289774,5.067876,1,20.774874,6.510433,0,-7.311281,17.712511,0.000000,0,0,0,27.538771,20.617765,4.679139,6.833828,-11.154598,16.395327,-4.526240,5.885175,6.090167,156.294113,0,51.279011,92.446556,72.802589,8.599760,21.660173,8.414280,18.670172,8.341289,18.183029,8.658899,17.088951,9.463614,18.234333,10.482786,17.587027,10.682839,18.342581,0,-0.01929,-0.01414,-0.02128,0.00129,0.00659,-0.01341,0.00486,0.00198,-0.26699,0.08443,3.27698
1.036,0,0,7.125743,1.474248,18.544540,5.455249,0,-10.363522,5.067624,1,20.764156,6.509163,0,-7.655860,17.702551,0.000000,0,0,0,25.031185,20.610279,4.679515,6.832103,-11.164275,16.384132,-4.635567,5.875417,6.085415,156.660172,0,50.610306,91.983566,73.043755,8.598315,21.652262,8.410161,18.658377,8.338807,18.171585,8.655679,17.075897,9.448201,18.229856,10.470433,17.585154,10.670272,18.340219,0,-0.01951,-0.01328,-0.02047,0.00251,0.00897,-0.01280,0.00580,0.00208,-0.29170,0.09722,3.27684
1.037,0,0,7.123237,1.474903,18.546459,5.453697,0,-10.424150,5.067444,1,20.753368,6.507970,0,-7.967226,17.691645,0.000000,0,0,0,22.086855,20.601534,4.679867,6.831660,-11.172361,16.372995,-4.728930,5.865909,6.080504,157.180267,0,50.016071,91.660706,73.239998,8.595440,21.644930,8.406116,18.647505,8.336701,18.159300,8.651373,17.064144,9.433838,18.224829,10.457904,17.583178,10.657842,18.337053,0,-0.01683,-0.01327,-0.02020,0.00420,0.00843,-0.01378,0.00474,0.00248,-0.33165,0.11477,3.27662
1.038,0,0,7.120731,1.475558,18.548376,5.452146,0,-10.484777,5.066755,1,20.742580,6.506778,0,-8.278590,17.680738,0.000000,0,0,0,19.142523,20.592789,4.680218,6.831216,-11.180448,16.361860,-4.822293,5.856852,6.075593,157.700363,0,49.421841,91.337852,73.436249,8.592566,21.637600,8.402069,18.636631,8.334596,18.147013,8.647067,17.052389,9.419474,18.219801,10.445374,17.581203,10.645411,18.333887,0,-0.01361,-0.01295,-0.02189,0.00183,0.00870,-0.01234,0.00610,0.00236,-0.36755,0.12351,3.27625
1.039,0,0,7.118225,1.476214,18.550295,5.450594,0,-10.545405,5.065819,1,20.731792,6.505585,0,-8.589955,17.669832,0.000000,0,0,0,16.198193,20.584044,4.680569,6.830773,-11.188534,16.350725,-4.915656,5.848014,6.070681,158.220459,0,48.827606,91.014992,73.632492,8.589690,21.630270,8.398024,18.625757,8.332490,18.134727,8.642761,17.040636,9.405110,18.214773,10.432843,17.579227,10.632979,18.330721,0,-0.01791,-0.01340,-0.02236,0.00263,0.00784,-0.01379,0.00458,0.00162,-0.39164,0.12153,3.27580
1.040,0,0,7.115561,1.474810,18.550596,5.447716,0,-10.598460,5.063818,1,20.721001,6.504146,0,-8.864609,17.658730,0.000000,0,0,0,13.215308,20.575069,4.679910,6.829201,-11.195676,16.339581,-4.991819,5.839509,6.065611,158.687973,0,48.186932,90.821030,73.953590,8.587511,21.620594,8.394029,18.615519,8.330372,18.123095,8.637840,17.027266,9.390278,18.207767,10.420420,17.577372,10.621141,18.326666,0,-0.01954,-0.01252,-0.02306,0.00275,0.00858,-0.01320,0.00721,0.00302,-0.41616,0.11323,3.27578
1.041,0,0,7.112774,1.471828,18.549658,5.443822,0,-10.645706,5.061297,1,20.710205,6.502518,0,-9.111114,17.647476,0.000000,0,0,0,10.202860,20.565918,4.678476,6.826764,-11.202093,16.328428,-5.054794,5.831166,6.060420,159.115173,0,47.510651,90.725906,74.370415,8.585865,21.609118,8.390072,18.605766,8.328242,18.111965,8.632449,17.012659,9.375086,18.199245,10.408076,17.575605,10.609756,18.321926,0,-0.01689,-0.01372,-0.02065,0.00193,0.01087,-0.01301,0.00474,0.00235,-0.44159,0.10462,3.27609
1.042,0,0,7.109988,1.468846,18.548719,5.439927,0,-10.692953,5.058599,1,20.699409,6.500890,0,-9.357618,17.636223,0.000000,0,0,0,7.190411,20.556768,4.677043,6.824327,-11.208510,16.317278,-5.117769,5.823189,6.055229,159.542374,0,46.834366,90.630775,74.787239,8.584219,21.597641,8.386115,18.596014,8.326114,18.100836,8.627057,16.998053,9.359894,18.190722,10.395734,17.573841,10.598372,18.317188,0,-0.01719,-0.01341,-0.02137,0.00288,0.00721,-0.01394,0.00430,0.00400,-0.46826,0.09402,3.27630
1.043,0,0,7.107202,1.465864,18.547781,5.436033,0,-10.740200,5.055814,1,20.688614,6.499263,0,-9.604123,17.624969,0.000000,0,0,0,4.177962,20.547617,4.675609,6.821890,-11.214929,16.306126,-5.180744,5.815390,6.050038,159.969574,0,46.158081,90.535652,75.204071,8.582573,21.586164,8.382158,18.586262,8.323985,18.089706,8.621666,16.983446,9.344703,18.182199,10.383391,17.572075,10.586988,18.312449,0,-0.01831,-0.01462,-0.02062,0.00341,0.00897,-0.01286,0.00474,0.00276,-0.49084,0.08339,3.27646
1.044,0,0,7.104137,1.464355,18.545938,5.433545,0,-10.781846,5.053822,1,20.677671,6.497524,0,-9.811606,17.613558,2.236169,0,1,1,1.683972,20.538626,4.674129,6.819428,-11.222544,16.294891,-5.225680,5.808009,6.044673,160.232178,0,45.495049,90.387161,75.616760,8.579197,21.572832,8.378378,18.573980,8.321095,18.076508,8.616290,16.967861,9.328569,18.172983,10.371260,17.569422,10.574702,18.307373,0,-0.01754,-0.01250,-0.02238,0.00315,0.00875,-0.01307,0.00534,0.00221,-0.53394,0.08380,3.27634
1.045,0,0,7.100858,1.463975,18.543400,5.432137,0,-10.819199,5.052217,1,20.666615,6.495699,0,-9.989169,17.602024,5.563801,1,0,0,-0.412472,20.529755,4.672613,6.816946,-11.231077,16.283590,-5.256783,5.800830,6.039175,160.368561,0,44.842175,90.197754,76.026283,8.574495,21.558077,8.374732,18.559757,8.317622,18.061722,8.610927,16.951529,9.311714,18.163235,10.359289,17.566088,10.561724,18.302040,0,-0.01865,-0.01313,-0.02172,0.00336,0.00488,-0.01326,0.00635,0.00100,-0.56208,0.10594,3.27604
1.046,0,0,7.097579,1.463596,18.540863,5.430728,0,-10.856550,5.050788,1,20.655560,6.493876,0,-10.166731,17.590490,6.653920,1,0,0,-2.508917,20.520885,4.671096,6.814465,-11.239611,16.272289,-5.287887,5.793983,6.033678,160.504929,0,44.189301,90.008347,76.435806,8.569793,21.543320,8.371087,18.545536,8.314150,18.046936,8.605563,16.935196,9.294859,18.153486,10.347320,17.562756,10.548746,18.296707,0,-0.01779,-0.01284,-0.02008,0.00322,0.00864,-0.01311,0.00513,0.00320,-0.58661,0.12398,3.27604
1.047,0,0,7.094300,1.463216,18.538324,5.429319,0,-10.893903,5.049445,1,20.644503,6.492051,0,-10.344294,17.578957,6.651919,1,0,0,-4.605361,20.512014,4.669580,6.811983,-11.248144,16.260988,-5.318991,5.787299,6.028180,160.641312,0,43.536427,89.818939,76.845329,8.565091,21.528564,8.367442,18.531313,8.310677,18.032148,8.600200,16.918863,9.278004,18.143736,10.335349,17.559422,10.535769,18.291374,0,-0.01761,-0.01300,-0.02117,0.00235,0.00853,-0.01326,0.00538,0.00234,-0.61431,0.12312,3.27627
1.048,0,0,7.091000,1.463274,18.536358,5.428449,0,-10.931930,5.047488,1,20.633305,6.490642,0,-10.484982,17.567434,6.650260,1,0,0,-6.156937,20.502781,4.666599,6.809726,-11.257853,16.249733,-5.343889,5.780827,6.022762,160.629639,0,42.958302,89.563484,77.357262,8.561136,21.512056,8.363965,18.519257,8.306295,18.018887,8.595619,16.903448,9.261809,18.134647,10.323723,17.555565,10.525599,18.287321,0,-0.01650,-0.01280,-0.02142,0.00365,0.00888,-0.01200,0.00527,0.00217,-0.63560,0.11955,3.27663
1.049,0,0,7.087683,1.463668,18.534826,5.427990,0,-10.970474,5.045231,1,20.621998,6.489552,0,-10.597396,17.555922,6.648768,1,0,0,-7.290717,20.493265,4.662495,6.807642,-11.268462,16.238510,-5.364028,5.774458,6.017406,160.504440,0,42.437492,89.257385,77.947723,8.557755,21.494205,8.360618,18.508862,8.301217,18.006790,8.591640,16.888735,9.246122,18.126066,10.312359,17.551304,10.517581,18.284248,0,-0.01799,-0.01357,-0.02128,0.00365,0.00711,-0.01323,0.00548,0.00324,-0.65974,0.11144,3.27709
1.050,0,0,7.084366,1.464061,18.533297,5.427532,0,-11.009018,5.042942,1,20.610691,6.488461,0,-10.709810,17.544409,6.647162,1,0,0,-8.424497,20.483751,4.658391,6.805558,-11.279072,16.227289,-5.384166,5.768212,6.012050,160.379227,0,41.916683,88.951286,78.538185,8.554375,21.476355,8.357270,18.498466,8.296138,17.994694,8.587661,16.874022,9.230436,18.117483,10.300995,17.547043,10.509563,18.281176,0,-0.01769,-0.01253,-0.02028,0.00249,0.00917,-0.01279,0.00592,0.00137,-0.69709,0.10147,3.27684
1.051,0,0,7.081048,1.464455,18.531765,5.427074,0,-11.047563,5.040637,1,20.599386,6.487370,0,-10.822225,17.532896,6.645500,1,0,0,-9.558276,20.474236,4.654287,6.803474,-11.289681,16.216066,-5.404305,5.762026,6.006693,160.254028,0,41.395874,88.645187,79.128647,8.550994,21.458504,8.353923,18.488070,8.291059,17.982597,8.583682,16.859308,9.214749,18.108902,10.289631,17.542782,10.501546,18.278101,0,-0.01734,-0.01390,-0.02141,0.00375,0.00908,-0.01303,0.00533,0.00315,-0.72739,0.09268,3.27608
1.052,0,0,7.075854,1.464483,18.529291,5.426451,0,-11.087001,5.039073,1,20.588142,6.486268,0,-10.899194,17.521313,6.643263,1,0,0,-10.142521,20.464375,4.652052,6.800107,-11.301539,16.204866,-5.421607,5.755898,6.001340,160.105789,0,40.980362,88.309349,79.524689,8.546847,21.445902,8.350753,18.478409,8.287081,17.971294,8.579537,16.849070,9.201432,18.103312,10.278532,17.538754,10.493649,18.274693,0,-0.01619,-0.01373,-0.02369,0.00288,0.00380,-0.01395,0.00776,0.00302,-0.75504,0.08488,3.27571
1.053,0,0,7.069220,1.464230,18.526093,5.425701,0,-11.127125,5.037869,1,20.576946,6.485156,0,-10.948984,17.509676,6.640746,1,0,0,-10.305390,20.454247,4.651249,6.795755,-11.314354,16.193680,-5.436735,5.749797,5.995988,159.939865,0,40.645596,87.950699,79.771645,8.542114,21.437323,8.347719,18.469311,8.283945,17.960598,8.575266,16.842262,9.189933,18.100014,10.267636,17.534906,10.485846,18.271025,0,-0.01942,-0.01371,-0.02041,0.00385,0.01129,-0.01339,0.00497,0.00333,-0.77255,0.08044,3.27564
1.054,0,0,7.062586,1.463977,18.522894,5.424952,0,-11.167249,5.037186,1,20.565750,6.484044,0,-10.998774,17.498039,6.637966,1,0,0,-10.468261,20.444120,4.650446,6.791403,-11.327169,16.182493,-5.451862,5.743774,5.990637,159.773956,0,40.310829,87.592056,80.018600,8.537380,21.428745,8.344685,18.460213,8.280810,17.949902,8.570994,16.835455,9.178433,18.096716,10.256741,17.531057,10.478042,18.267359,0,-0.01783,-0.01372,-0.02171,0.00229,0.00701,-0.01239,0.01211,0.00217,-0.79452,0.08893,3.27596
1.055,0,0,7.055952,1.463724,18.519697,5.424201,0,-11.207373,5.036757,1,20.554554,6.482933,0,-11.048564,17.486404,6.635059,1,0,0,-10.631130,20.433992,4.649643,6.787051,-11.339984,16.171307,-5.466989,5.737790,5.985285,159.608032,0,39.976063,87.233406,80.265556,8.532647,21.420168,8.341651,18.451115,8.277675,17.939205,8.566723,16.828648,9.166934,18.093418,10.245845,17.527210,10.470238,18.263691,0,-0.01754,-0.01298,-0.02028,0.00249,0.00898,-0.01328,0.00448,0.00205,-0.81520,0.10647,3.27657
1.056,0,0,7.049334,1.463414,18.515965,5.423717,0,-11.241728,5.036394,1,20.543400,6.481675,0,-11.075294,17.474741,6.632342,1,0,0,-10.764621,20.423729,4.648961,6.783192,-11.350052,16.160023,-5.478882,5.731901,5.979889,159.467972,0,39.632591,86.818726,80.395317,8.529077,21.410366,8.338834,18.439938,8.275473,17.927734,8.564029,16.819862,9.156415,18.088293,10.235572,17.520956,10.461887,18.257599,0,-0.01636,-0.01420,-0.02031,0.00215,0.00930,-0.01244,0.00709,0.00214,-0.85408,0.12049,3.27651
1.057,0,0,7.042727,1.463060,18.511822,5.423434,0,-11.271659,5.036064,1,20.532274,6.480305,0,-11.084345,17.463058,6.629718,1,0,0,-10.875585,20.413361,4.648371,6.779711,-11.358014,16.148663,-5.488294,5.726058,5.974458,159.347748,0,39.282448,86.361092,80.435226,8.526397,21.399628,8.336185,18.427166,8.273987,17.915672,8.562545,16.809559,9.146648,18.081764,10.225777,17.512859,10.453117,18.249647,0,-0.01837,-0.01450,-0.02138,0.00354,0.00921,-0.01328,0.00530,-0.00141,-0.87827,0.12398,3.27598
1.058,0,0,7.036121,1.462706,18.507681,5.423152,0,-11.301591,5.035605,1,20.521149,6.478936,0,-11.093394,17.451376,6.627336,1,0,0,-10.986548,20.402992,4.647781,6.776230,-11.365976,16.137304,-5.497707,5.720199,5.969027,159.227509,0,38.932304,85.903450,80.475128,8.523718,21.388889,8.333534,18.414392,8.272501,17.903608,8.561060,16.799255,9.136881,18.075235,10.215981,17.504761,10.444348,18.241695,0,-0.01825,-0.01296,-0.02126,0.00316,0.00636,-0.01356,0.00927,0.00462,-0.90396,0.11854,3.27607
1.059,0,0,7.029514,1.462352,18.503538,5.422870,0,-11.331522,5.035084,1,20.510023,6.477566,0,-11.102445,17.439693,6.625072,1,0,0,-11.097512,20.392622,4.647191,6.772749,-11.373939,16.125944,-5.507119,5.714331,5.963596,159.107285,0,38.582161,85.445816,80.515030,8.521038,21.378151,8.330885,18.401621,8.271014,17.891546,8.559576,16.788952,9.127114,18.068707,10.206186,17.496664,10.435578,18.233744,0,-0.01613,-0.01252,-0.02073,0.00297,0.00890,-0.01293,0.00480,0.00101,-0.92319,0.11289,3.27660
1.060,0,0,7.026902,1.460697,18.498955,5.422305,0,-11.354115,5.034317,1,20.498547,6.475510,0,-11.103898,17.428322,6.622929,1,0,0,-11.202173,20.381783,4.646029,6.770110,-11.373647,16.114498,-5.512668,5.708362,5.957965,158.996216,0,38.249008,85.184441,80.604980,8.517176,21.368641,8.328485,18.387981,8.269480,17.880098,8.557421,16.776814,9.118384,18.059488,10.196803,17.488056,10.428572,18.226816,0,-0.01854,-0.01373,-0.02129,0.00329,0.00876,-0.01276,0.00581,0.00262,-0.94054,0.10437,3.27691
1.061,0,0,7.027353,1.458046,18.494032,5.421525,0,-11.371083,5.033429,1,20.486799,6.472925,0,-11.099527,17.417187,6.620846,1,0,0,-11.302002,20.370581,4.644429,6.768116,-11.367025,16.102987,-5.515253,5.702345,5.952180,158.892181,0,37.928886,85.073547,80.733307,8.512406,21.360075,8.326277,18.373676,8.267908,17.869123,8.554751,16.763268,9.110449,18.048208,10.187737,17.479059,10.422916,18.220675,0,-0.01746,-0.01375,-0.02173,0.00298,0.00738,-0.01299,0.00587,0.00292,-0.96027,0.09486,3.27707
1.062,0,0,7.027804,1.455395,18.489109,5.420744,0,-11.388051,5.032174,1,20.475052,6.470341,0,-11.095156,17.406052,6.618514,1,0,0,-11.401830,20.359379,4.642829,6.766123,-11.360405,16.091476,-5.517838,5.696467,5.946395,158.788132,0,37.608761,84.962662,80.861626,8.507637,21.351509,8.324068,18.359369,8.266336,17.858149,8.552082,16.749722,9.102514,18.036928,10.178671,17.470062,10.417261,18.214533,0,-0.01750,-0.01387,-0.02217,0.00293,0.00881,-0.01362,0.00666,0.00334,-0.99511,0.08702,3.27709
1.063,0,0,7.028255,1.452744,18.484184,5.419963,0,-11.405018,5.030740,1,20.463305,6.467757,0,-11.090785,17.394917,6.616060,1,0,0,-11.501657,20.348177,4.641229,6.764129,-11.353784,16.079966,-5.520424,5.690658,5.940611,158.684097,0,37.288639,84.851776,80.989952,8.502868,21.342943,8.321860,18.345064,8.264764,17.847174,8.549413,16.736174,9.094580,18.025648,10.169604,17.461063,10.411607,18.208391,0,-0.01751,-0.01358,-0.02162,0.00283,0.00974,-0.01311,0.00580,0.00328,-1.02045,0.08342,3.27701
