"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
1.080,7.479109,0.000000,0,0,18.735985,15.414946,1,0,19.774307,16.358236,6.908721,1.39933,7.713309,0.900529,6.395792,6.584375,17.864784,5.581221,-10.664456,0,0,7.537995,5.132187,26.178026,1,0,-2.133021,7.412316,-12.052249,153.054611,0,56.749687,87.924263,95.473778,8.779832,19.247681,8.880120,16.526590,9.293578,15.181407,9.715792,14.798027,9.979224,16.376122,11.350621,16.095789,11.651616,17.078505,-0.01908,-0.01346,-0.01972,0.00322,0.01036,-0.01270,0.00552,-0.00249,0.10522,0,3.27718
1.081,7.477890,0.000000,0,0,18.725136,15.440267,1,0,19.772127,16.346231,6.912112,1.38986,7.711120,0.889069,6.338977,6.590801,17.866602,5.585620,-10.671798,0,0,7.542766,5.128966,27.304331,1,0,-2.348303,7.411266,-12.134990,150.761292,0,54.540558,87.039421,94.392532,8.780614,19.231230,8.895700,16.859871,9.363401,15.185032,9.739149,14.815294,9.994452,16.394781,11.363086,16.100313,11.655133,17.084021,-0.01732,-0.01288,-0.02104,0.00320,0.00914,-0.01186,0.00438,0.00259,0.10560,0,3.27684
1.082,7.479516,0.000000,0,0,18.713961,15.468855,1,0,19.768969,16.333784,6.915190,1.38198,7.708453,0.896247,6.275264,6.597052,17.867096,5.587230,-10.624522,0,0,7.547672,5.130879,28.455053,1,0,-1.937997,7.411753,-12.186951,153.385330,0,48.538910,88.097603,92.681496,8.781231,19.216896,8.896944,16.913710,9.394294,15.239273,9.694993,14.866520,10.013206,16.429159,11.373885,16.104519,11.658145,17.089180,-0.01871,-0.01357,-0.02089,0.00396,0.00876,-0.01240,0.00569,0.00242,0.10501,0,3.27707
1.083,7.481442,0.000000,0,0,18.702719,15.498113,1,0,19.765610,16.321245,6.918230,1.37130,7.705687,0.907242,6.210138,6.603268,17.867319,5.588268,-10.566060,0,0,7.552607,5.133844,29.610777,1,0,-1.399559,7.412556,-12.232608,157.016556,0,41.760479,89.553757,90.841476,8.781814,19.202993,8.895251,16.910311,9.417212,15.303882,9.637009,14.924702,10.032680,16.466759,11.384344,16.108660,11.661053,17.094267,-0.02126,-0.01560,-0.02767,0.01120,0.00515,-0.01494,0.00529,0.00465,0.09943,0,3.27729
1.084,7.485098,0.000000,0,0,18.691477,15.527370,1,0,19.762251,16.308708,6.921057,1.35054,7.702922,0.918238,6.145013,6.609483,17.867542,5.589305,-10.507598,0,0,7.557542,5.136810,30.766500,1,0,-0.861120,7.413358,-12.278265,160.647766,0,34.982048,91.009903,89.001450,8.782397,19.189093,8.893559,16.906914,9.440130,15.368491,9.579023,14.982883,10.052154,16.504356,11.394803,16.112801,11.663960,17.099352,-0.01655,-0.01402,-0.01482,0.00289,0.00581,-0.01142,0.00683,0.00179,0.09892,0,3.27744
1.085,7.488165,0.000000,0,0,18.680235,15.556628,1,0,19.758890,16.296169,6.923869,1.34133,7.700156,0.929233,6.079887,6.615698,17.867765,5.590343,-10.449136,0,0,7.562477,5.139775,31.922226,1,0,-0.322681,7.414160,-12.323922,164.278976,0,28.203619,92.466057,87.161430,8.782980,19.175190,8.891867,16.903517,9.463049,15.433100,9.521039,15.041065,10.071628,16.541956,11.405262,16.116941,11.666869,17.104439,-0.01764,-0.01348,-0.01671,0.00439,0.00995,-0.01154,0.00493,0.01409,0.10230,0,3.27758
1.086,7.487842,0.000000,0,0,18.669607,15.589867,1,0,19.755663,16.283804,6.926601,1.33174,7.701367,0.926768,6.015947,6.621606,17.866982,5.592328,-10.310892,0,0,7.559807,5.143520,33.072777,1,0,0.217736,7.414300,-12.339633,164.771912,0,29.601799,91.560890,86.696815,8.781818,19.165596,8.946984,16.707682,9.453794,15.491590,9.552070,15.041904,10.083379,16.549644,11.415983,16.120512,11.672424,17.108742,-0.02014,-0.01153,-0.02109,-0.01701,0.00706,-0.00176,0.00637,0.00050,0.10119,0,3.27751
1.087,7.487105,0.000000,0,0,18.659103,15.623920,1,0,19.752460,16.271471,6.929308,1.31738,7.703393,0.921546,5.952250,6.627450,17.865990,5.594507,-10.156307,0,0,7.555581,5.147426,34.222267,1,0,0.758559,7.414304,-12.349209,164.622070,0,32.674706,90.172089,86.513916,8.780300,19.156885,9.013739,16.472433,9.437948,15.548827,9.601333,15.030999,10.093550,16.551208,11.426759,16.123966,11.678522,17.112886,-0.01642,-0.01436,-0.01856,0.00633,0.00714,-0.01341,0.00437,0.00390,0.10464,0,3.27743
1.088,7.483987,0.000000,0,0,18.648602,15.657974,1,0,19.749260,16.259140,6.931868,1.30472,7.705420,0.916323,5.888552,6.633295,17.865000,5.596685,-10.001723,0,0,7.551354,5.151331,35.371758,1,0,1.299381,7.414309,-12.358786,164.472229,0,35.747612,88.783287,86.331017,8.778781,19.148174,9.080492,16.237183,9.422103,15.606065,9.650595,15.020095,10.103720,16.552773,11.437533,16.127419,11.684619,17.117029,-0.01713,-0.01456,-0.02424,0.00170,0.00572,-0.01146,0.00875,-0.00093,0.10620,0,3.27727
1.089,7.480969,0.000000,0,0,18.638098,15.692028,1,0,19.746058,16.246807,6.934372,1.29445,7.707446,0.911101,5.824854,6.639140,17.864008,5.598864,-9.847138,0,0,7.547127,5.155236,36.521248,1,0,1.840204,7.414313,-12.368362,164.322388,0,38.820518,87.394485,86.148109,8.777263,19.139462,9.147246,16.001934,9.406259,15.663301,9.699858,15.009190,10.113890,16.554337,11.448309,16.130873,11.690717,17.121174,-0.01658,-0.01331,-0.01875,0.00200,0.00709,-0.01511,0.00395,0.00318,0.10825,0,3.27717
1.090,7.478530,0.000000,0,0,18.628326,15.730817,1,0,19.742605,16.234236,6.936561,1.28227,7.703331,0.912073,5.746111,6.644976,17.863939,5.599407,-9.607783,0,0,7.543964,5.149192,37.587048,1,0,2.316392,7.413069,-12.362462,162.216248,0,37.627960,86.816025,85.719872,8.774078,19.133289,9.171713,16.014984,9.426736,15.718858,9.719173,15.018723,10.125813,16.566185,11.457914,16.135746,11.698280,17.127266,-0.01933,-0.01499,-0.02164,0.00261,0.00779,-0.01437,0.00590,0.00302,0.10848,0,3.27786
1.091,7.476146,0.000000,0,0,18.618706,15.770576,1,0,19.739100,16.221613,6.938638,1.26054,7.697959,0.914314,5.664287,6.650810,17.864059,5.599615,-9.351067,0,0,7.541019,5.141110,38.635708,1,0,2.779341,7.411570,-12.353393,159.709412,0,35.561752,86.403534,85.241386,8.770553,19.127636,9.187518,16.078894,9.454654,15.774069,9.732355,15.032444,10.138095,16.580143,11.467279,16.140907,11.706143,17.133759,-0.01755,-0.01419,-0.02343,0.00211,0.00847,-0.01120,0.00496,0.00267,0.10501,0,3.27848
1.092,7.474072,0.000000,0,0,18.609085,15.810335,1,0,19.735596,16.208992,6.940075,1.24140,7.692588,0.916555,5.582462,6.656645,17.864180,5.599823,-9.094349,0,0,7.538074,5.133029,39.684364,1,0,3.242290,7.410070,-12.344322,157.202560,0,33.495544,85.991051,84.762894,8.767028,19.121983,9.203323,16.142801,9.482571,15.829281,9.745538,15.046165,10.150376,16.594099,11.476645,16.146070,11.714006,17.140251,-0.01832,-0.01331,-0.01852,0.00306,0.00659,-0.01263,0.00692,0.00224,0.10518,0,3.27802
1.093,7.471820,0.000000,0,0,18.599464,15.850095,1,0,19.732090,16.196371,6.941345,1.22747,7.687216,0.918796,5.500637,6.662479,17.864298,5.600030,-8.837632,0,0,7.535129,5.124947,40.733025,1,0,3.705240,7.408571,-12.335253,154.695724,0,31.429337,85.578560,84.284409,8.763502,19.116329,9.219130,16.206711,9.510489,15.884492,9.758719,15.059884,10.162659,16.608055,11.486010,16.151234,11.721869,17.146742,-0.01760,-0.01314,-0.02060,0.00289,0.00934,-0.01265,0.00551,0.00278,0.10303,0,3.27759
1.094,7.468533,0.000000,0,0,18.590626,15.893545,1,0,19.755867,16.184092,6.941656,1.21062,7.685697,0.919262,5.393411,6.667925,17.865959,5.600520,-8.500416,0,0,7.530293,5.125522,41.592907,1,0,3.544572,7.405937,-12.314911,157.467270,0,31.981237,85.886581,84.199089,8.762396,19.110706,9.213758,16.268774,9.485908,15.943579,9.760339,15.061459,10.170556,16.607924,11.494508,16.152834,11.727786,17.149902,-0.01959,-0.01418,-0.02017,0.00242,0.00909,-0.01239,0.00471,0.00329,0.10124,0,3.27759
1.095,7.465074,0.000000,0,0,18.581949,15.937752,1,0,19.785231,16.171883,6.941822,1.19622,7.684968,0.919365,5.280981,6.673292,17.867933,5.601067,-8.146712,0,0,7.525070,5.127869,42.414124,1,0,3.256175,7.403071,-12.292261,161.319931,0,33.069374,86.342178,84.194305,8.761785,19.105091,9.204048,16.330460,9.450574,16.003460,9.759590,15.060546,10.177555,16.604906,11.502830,16.153706,11.733303,17.152380,-0.01080,-0.00665,0.00255,-0.04991,0.02123,-0.00013,0.01748,-0.00128,0.09886,0,3.27758
1.096,7.460623,0.000000,0,0,18.573273,15.981958,1,0,19.814594,16.159672,6.941151,1.18161,7.684238,0.919467,5.168552,6.678658,17.869909,5.601614,-7.793008,0,0,7.519847,5.130217,43.235344,1,0,2.967777,7.400205,-12.269611,165.172592,0,34.157516,86.797775,84.189522,8.761172,19.099474,9.194339,16.392145,9.415241,16.063339,9.758842,15.059633,10.184555,16.601891,11.511150,16.154577,11.738820,17.154858,-0.01888,-0.01504,-0.02209,0.00309,0.00779,-0.01431,0.00078,-0.00278,0.10378,0,3.27751
1.097,7.456123,0.000000,0,0,18.564594,16.026165,1,0,19.843958,16.147463,6.940373,1.16719,7.683508,0.919570,5.056123,6.684025,17.871885,5.602162,-7.439304,0,0,7.514624,5.132565,44.056561,1,0,2.679380,7.397339,-12.246962,169.025253,0,35.245655,87.253365,84.184738,8.760561,19.093859,9.184630,16.453831,9.379908,16.123220,9.758093,15.058721,10.191554,16.598873,11.519472,16.155449,11.744338,17.157335,-0.01599,-0.01396,-0.01878,0.00244,0.01129,-0.01204,0.00408,-0.00231,0.10412,0,3.27743
1.098,7.451343,0.000000,0,0,18.557482,16.072617,1,0,19.843534,16.135361,6.938981,1.13624,7.679972,0.917966,4.918836,6.689205,17.875929,5.601846,-6.973208,0,0,7.511974,5.129535,44.608467,1,0,1.779701,7.392235,-12.234055,137.773529,0,35.476105,90.768738,84.047722,8.757845,19.080664,9.155647,16.221638,9.357454,16.162388,9.668605,15.110749,10.197407,16.607224,11.523273,16.157896,11.749813,17.157610,-0.02101,-0.00811,-0.01953,0.00158,0.01008,-0.00917,-0.00123,0.00368,0.10360,0,3.27727
1.099,7.446768,0.000000,0,0,18.550690,16.119528,1,0,19.837009,16.123281,6.937436,1.11218,7.675861,0.916012,4.776458,6.694346,17.880398,5.601354,-6.484093,0,0,7.509852,5.125405,45.105209,1,0,0.754819,7.386673,-12.223142,99.331757,0,35.530888,94.910805,83.883621,8.754698,19.065916,9.122717,15.929253,9.337638,16.197311,9.560941,15.173622,10.203025,16.617905,11.526148,16.160664,11.755280,17.157433,-0.01964,-0.01439,-0.02426,0.00872,0.00773,-0.01113,0.00465,0.00787,0.10559,0,3.27713
1.100,7.443371,0.000000,0,0,18.543898,16.166441,1,0,19.830484,16.111202,6.935018,1.09878,7.671750,0.914059,4.634080,6.699487,17.884867,5.600862,-5.994977,0,0,7.507730,5.121274,45.601955,1,0,-0.270063,7.381111,-12.212229,60.889980,0,35.585667,99.052872,83.719528,8.751552,19.051170,9.089786,15.636867,9.317822,16.232235,9.453276,15.236495,10.208643,16.628584,11.529022,16.163433,11.760746,17.157255,-0.02137,-0.01021,-0.01936,0.00434,0.00726,-0.01075,0.00605,0.00229,0.10884,0,3.27713
1.101,7.440399,0.000000,0,0,18.537106,16.213352,1,0,19.823961,16.099123,6.932389,1.08179,7.667639,0.912105,4.491702,6.704628,17.889336,5.600370,-5.505861,0,0,7.505607,5.117144,46.098701,1,0,-1.294945,7.375548,-12.201316,22.448204,0,35.640450,103.194939,83.555428,8.748405,19.036423,9.056855,15.344481,9.298005,16.267159,9.345612,15.299368,10.214261,16.639263,11.531898,16.166201,11.766213,17.157078,-0.01216,-0.01619,-0.02083,-0.00109,0.00728,-0.01272,0.00319,0.00283,0.10719,0,3.27715
1.102,7.439874,0.000000,0,0,18.531965,16.261042,1,0,19.815084,16.086983,6.928544,1.06219,7.669126,0.905885,4.327667,6.708864,17.893730,5.598364,-4.868783,0,0,7.503807,5.109806,46.286083,1,0,-2.262003,7.375799,-12.190507,41.967560,0,36.172306,103.183548,84.544273,8.745769,19.019207,9.013125,15.577844,9.280283,16.291868,9.360999,15.269578,10.211349,16.622252,11.534774,16.167336,11.773022,17.158558,-0.02051,-0.01363,-0.02104,0.00449,0.00947,-0.01478,0.00713,0.00468,0.10627,0,3.27753
1.103,7.439445,0.000000,0,0,18.527164,16.308891,1,0,19.805727,16.074833,6.924552,1.04612,7.671759,0.898791,4.159197,6.712915,17.898109,5.596047,-4.201400,0,0,7.502073,5.101810,46.410099,1,0,-3.217217,7.377241,-12.179718,73.358475,0,36.801880,102.321442,85.769257,8.743237,19.001484,8.967183,15.918889,9.262990,16.314486,9.401589,15.220809,10.206693,16.599567,11.537651,16.168135,11.780105,17.160379,-0.01703,-0.01733,-0.01857,0.00332,0.00890,-0.00941,0.00609,0.00156,0.10357,0,3.27789
1.104,7.439568,0.000000,0,0,18.522362,16.356741,1,0,19.796368,16.062681,6.919717,1.02575,7.674393,0.891698,3.990727,6.716966,17.902489,5.593731,-3.534017,0,0,7.500339,5.093815,46.534119,1,0,-4.172431,7.378682,-12.168930,104.749390,0,37.431454,101.459335,86.994240,8.740706,18.983761,8.921241,16.259935,9.245697,16.337101,9.442180,15.172040,10.202035,16.576885,11.540527,16.168934,11.787189,17.162199,-0.01695,-0.01266,-0.01922,0.00507,0.00883,-0.01307,0.00660,0.00336,0.10433,0,3.27789
1.105,7.439352,0.000000,0,0,18.517561,16.404591,1,0,19.787010,16.050531,6.914836,0.99284,7.677026,0.884604,3.822257,6.721016,17.906870,5.591414,-2.866633,0,0,7.498604,5.085820,46.658134,1,0,-5.127645,7.380123,-12.158141,136.140305,0,38.061024,100.597237,88.219231,8.738175,18.966038,8.875299,16.600981,9.228404,16.359718,9.482770,15.123271,10.197377,16.554201,11.543405,16.169733,11.794271,17.164021,-0.01699,-0.01012,-0.02090,0.00234,0.00587,-0.01207,0.00743,0.00117,0.10153,0,3.27786
1.106,7.437187,0.000000,0,0,18.514425,16.452339,1,0,19.778757,16.038363,6.909696,0.96890,7.669622,0.886162,3.653583,6.724449,17.903887,5.590733,-2.019651,0,0,7.495959,5.084747,46.470882,1,0,-6.009789,7.378987,-12.150614,145.476624,0,42.630928,101.773453,88.613655,8.737386,18.949091,8.861832,16.651854,9.163079,16.293190,9.460937,15.132029,10.199105,16.549845,11.546668,16.170277,11.800003,17.161053,-0.01783,-0.01490,-0.02084,0.00425,0.00841,-0.01356,0.00265,0.00305,0.09822,0,3.27733
1.107,7.434992,0.000000,0,0,18.511631,16.500067,1,0,19.770731,16.026188,6.904533,0.94921,7.660163,0.889492,3.484867,6.727755,17.899397,5.590385,-1.135883,0,0,7.493127,5.085093,46.219879,1,0,-6.876967,7.377323,-12.143755,150.295746,0,48.007885,103.367165,88.837967,8.736953,18.932306,8.855018,16.643293,9.087916,16.208401,9.426317,15.152570,10.202141,16.549242,11.550011,16.170769,11.805457,17.157104,-0.02004,-0.01523,-0.02034,0.00688,0.00753,-0.01343,0.00622,0.00080,0.10416,0,3.27685
1.108,7.432620,0.000000,0,0,18.508837,16.547794,1,0,19.762705,16.014015,6.899235,0.93040,7.650704,0.892822,3.316151,6.731061,17.894907,5.590038,-0.252115,0,0,7.490295,5.085437,45.968872,1,0,-7.744145,7.375659,-12.136895,155.114853,0,53.384842,104.960869,89.062279,8.736520,18.915520,8.848204,16.634735,9.012754,16.123613,9.391698,15.173111,10.205176,16.548639,11.553352,16.171261,11.810911,17.153158,-0.01740,-0.01227,-0.02159,0.00124,0.00923,-0.01527,0.00525,0.00398,0.10446,0,3.27723
1.109,7.430704,0.000000,0,0,18.506042,16.595522,1,0,19.754679,16.001841,6.893906,0.90829,7.641245,0.896152,3.147435,6.734367,17.890417,5.589691,0.631653,0,0,7.487463,5.085782,45.717869,1,0,-8.611323,7.373994,-12.130036,159.933975,0,58.761799,106.554581,89.286591,8.736087,18.898733,8.841390,16.626175,8.937592,16.038824,9.357079,15.193651,10.208212,16.548038,11.556695,16.171753,11.816366,17.149210,-0.01887,-0.01348,-0.01790,0.00289,0.00974,-0.01268,0.00449,0.00288,0.10537,0,3.27760
1.110,7.431420,0.000000,0,0,18.507454,16.642054,1,0,19.745718,15.989550,6.888393,0.89133,7.643941,0.894170,2.979843,6.737298,17.895607,5.589251,1.645095,0,0,7.488190,5.084813,45.186325,1,0,-8.848989,7.375020,-12.115579,159.493347,0,61.006660,107.326248,89.799744,8.733339,18.896875,8.832942,16.619251,8.913289,16.018789,9.344158,15.210954,10.212646,16.554483,11.561378,16.179092,11.827645,17.149368,-0.01880,-0.01403,-0.01932,0.00547,0.00765,-0.01133,0.00651,0.00224,0.10626,0,3.27783
1.111,7.432328,0.000000,0,0,18.509726,16.688339,1,0,19.736565,15.977236,6.882854,0.86896,7.649127,0.891100,2.812480,6.740153,17.902779,5.588791,2.685097,0,0,7.489645,5.083574,44.597324,1,0,-8.957717,7.376595,-12.099565,157.975449,0,62.610012,107.929543,90.372063,8.730117,18.898075,8.824161,16.612663,8.899403,16.012018,9.335682,15.227592,10.217368,16.562372,11.566338,16.187836,11.840118,17.150368,-0.01813,-0.01414,-0.02089,0.00138,0.00796,-0.01215,0.00629,0.00294,0.10875,0,3.27805
1.112,7.434334,0.000000,0,0,18.511999,16.734625,1,0,19.727413,15.964921,6.877165,0.82521,7.654313,0.888029,2.645118,6.743008,17.909952,5.588332,3.725099,0,0,7.491102,5.082336,44.008320,1,0,-9.066446,7.378171,-12.083550,156.457535,0,64.213364,108.532845,90.944374,8.726894,18.899275,8.815379,16.606075,8.885517,16.005247,9.327207,15.244232,10.222090,16.570263,11.571296,16.196577,11.852592,17.151367,-0.01683,-0.01196,-0.02113,0.00322,0.00999,-0.01311,0.00367,0.00278,0.10675,0,3.27805
1.113,7.436065,0.000000,0,0,18.514271,16.780912,1,0,19.718260,15.952606,6.871461,0.80418,7.659499,0.884959,2.477756,6.745862,17.917124,5.587873,4.765100,0,0,7.492558,5.081098,43.419319,1,0,-9.175175,7.379747,-12.067537,154.939621,0,65.816719,109.136139,91.516693,8.723672,18.900475,8.806598,16.599487,8.871631,15.998476,9.318730,15.260871,10.226811,16.578152,11.576254,16.205320,11.865065,17.152367,-0.01878,-0.01494,-0.02065,0.00287,0.00908,-0.01187,0.00806,0.00250,0.10640,0,3.27804
1.114,7.436211,0.000000,0,0,18.520855,16.824318,1,0,19.708954,15.940632,6.865671,0.78187,7.660235,0.881396,2.319840,6.748086,17.924643,5.586442,5.842635,0,0,7.491938,5.076755,42.611309,1,0,-9.253000,7.380585,-12.025290,154.388321,0,66.499146,109.819252,92.216095,8.722574,18.900877,8.807117,16.576958,8.868517,15.988839,9.313099,15.264846,10.229405,16.576403,11.580856,16.211233,11.874374,17.151743,-0.01560,-0.00948,-0.01377,0.00550,0.01242,-0.00798,0.00974,0.00622,0.10372,0,3.27788
1.115,7.436275,0.000000,0,0,18.528320,16.867134,1,0,19.699617,15.928728,6.859877,0.76074,7.660060,0.877732,2.163860,6.750182,17.932234,5.584812,6.927856,0,0,7.490893,5.071775,41.758446,1,0,-9.324496,7.381271,-11.977672,154.035004,0,66.992943,110.518707,92.941528,8.721910,18.901117,8.809543,16.551165,8.867610,15.978616,9.308050,15.266228,10.231565,16.572678,11.585386,16.216566,11.883038,17.150787,-0.01694,-0.01180,-0.02152,0.00310,0.00779,-0.01325,0.00441,0.00055,0.10437,0,3.27772
1.116,7.435866,0.000000,0,0,18.535786,16.909952,1,0,19.690279,15.916823,6.854054,0.73510,7.659885,0.874069,2.007879,6.752276,17.939825,5.583182,8.013078,0,0,7.489848,5.066795,40.905582,1,0,-9.395992,7.381958,-11.930053,153.681686,0,67.486748,111.218163,93.666962,8.721247,18.901358,8.811967,16.525370,8.866702,15.968392,9.303001,15.267610,10.233723,16.568954,11.589916,16.221899,11.891700,17.149830,-0.01558,-0.01385,-0.01854,0.00135,0.00846,-0.01267,0.00457,0.00252,0.10078,0,3.27734
1.117,7.435735,0.000000,0,0,18.543253,16.952768,1,0,19.680943,15.904919,6.848228,0.71556,7.659710,0.870405,1.851899,6.754371,17.947416,5.581552,9.098300,0,0,7.488803,5.061816,40.052719,1,0,-9.467487,7.382645,-11.882433,153.328369,0,67.980553,111.917618,94.392403,8.720583,18.901598,8.814392,16.499577,8.865795,15.958169,9.297953,15.268991,10.235881,16.565231,11.594446,16.227234,11.900363,17.148874,-0.01786,-0.01334,-0.02028,0.00261,0.00777,-0.01140,0.00656,0.00267,0.09687,0,3.27698
1.118,7.437204,0.000000,0,0,18.554823,16.991434,1,0,19.671343,15.893025,6.842388,0.68027,7.657416,0.864240,1.701373,6.755981,17.952879,5.579508,10.110740,0,0,7.489008,5.062578,39.067547,1,0,-9.551376,7.384861,-11.824499,152.435638,0,68.490364,112.220085,95.069557,8.727527,18.887789,8.814278,16.484995,8.860403,15.954415,9.295708,15.271207,10.235823,16.565878,11.595600,16.232769,11.908170,17.149288,-0.01896,-0.01492,-0.02054,0.00501,0.00935,-0.01241,0.00648,0.00261,0.10305,0,3.27698
1.119,7.438689,0.000000,0,0,18.567234,17.029251,1,0,19.661690,15.881133,6.836500,0.64695,7.654687,0.857563,1.551964,6.757492,17.957905,5.577381,11.108274,0,0,7.489469,5.064517,38.055271,1,0,-9.637803,7.387392,-11.764453,151.432434,0,69.003464,112.441246,95.736824,8.736029,18.871101,8.813643,16.472708,8.854093,15.951985,9.294036,15.273593,10.235312,16.567421,11.596062,16.238344,11.915801,17.149982,-0.01906,-0.01196,-0.01961,0.01116,0.00674,-0.01201,0.00704,0.00631,0.10371,0,3.27702
1.120,7.440267,0.000000,0,0,18.579647,17.067068,1,0,19.652037,15.869242,6.830331,0.62410,7.651958,0.850886,1.402555,6.759002,17.962929,5.575253,12.105807,0,0,7.489930,5.066455,37.042995,1,0,-9.724230,7.389922,-11.704406,150.429214,0,69.516556,112.662415,96.404091,8.744530,18.854416,8.813009,16.460423,8.847783,15.949556,9.292365,15.275979,10.234799,16.568964,11.596523,16.243921,11.923432,17.150677,-0.02024,-0.01231,-0.02024,0.00261,0.00876,-0.01306,0.00328,0.00182,0.10309,0,3.27778
1.121,7.441428,0.000000,0,0,18.592058,17.104885,1,0,19.642382,15.857350,6.824060,0.60046,7.649230,0.844209,1.253146,6.760512,17.967955,5.573125,13.103341,0,0,7.490391,5.068393,36.030720,1,0,-9.810657,7.392452,-11.644360,149.426010,0,70.029648,112.883575,97.071358,8.753032,18.837729,8.812375,16.448135,8.841473,15.947126,9.290694,15.278365,10.234287,16.570507,11.596985,16.249498,11.931064,17.151371,-0.01677,-0.01351,-0.02123,0.00198,0.00833,-0.01168,0.00347,0.00246,0.10572,0,3.27845
1.122,7.440187,0.000000,0,0,18.607161,17.139189,1,0,19.632328,15.845502,6.817197,0.57449,7.647731,0.843785,1.094954,6.761482,17.970537,5.574897,13.952566,0,0,7.487423,5.077618,34.974411,1,0,-9.864085,7.391323,-11.570815,149.241104,0,70.567245,112.603203,97.442284,8.755177,18.825151,8.804136,16.434204,8.837800,15.938483,9.294085,15.278326,10.232408,16.574232,11.594832,16.252073,11.934511,17.148968,-0.01780,-0.01382,-0.02217,0.00367,0.00709,-0.01209,0.00536,0.00217,0.10820,0,3.27762
1.123,7.438595,0.000000,0,0,18.622816,17.172771,1,0,19.622190,15.833662,6.810246,0.55179,7.646484,0.844641,0.934962,6.762341,17.972618,5.577469,14.771414,0,0,7.483753,5.088335,33.909088,1,0,-9.910756,7.389443,-11.494506,149.223816,0,71.109863,112.220108,97.752510,8.756022,18.813414,8.794341,16.419937,8.834667,15.928568,9.298511,15.277790,10.230248,16.578405,11.592145,16.254034,11.937101,17.145929,-0.01744,-0.01428,-0.02150,0.00293,0.00811,-0.01230,0.00541,0.00429,0.10728,0,3.27684
1.124,7.434991,0.000000,0,0,18.638470,17.206356,1,0,19.612053,15.821823,6.802791,0.52798,7.645238,0.845497,0.774971,6.763201,17.974699,5.580041,15.590262,0,0,7.480083,5.099052,32.843765,1,0,-9.957426,7.387564,-11.418197,149.206512,0,71.652481,111.837013,98.062744,8.756867,18.801678,8.784545,16.405668,8.831535,15.918653,9.302938,15.277254,10.228088,16.582581,11.589457,16.255995,11.939692,17.142893,-0.01794,-0.01302,-0.01953,0.00319,0.00840,-0.01254,0.00079,0.00233,0.10569,0,3.27715
1.125,7.431292,0.000000,0,0,18.654125,17.239939,1,0,19.601917,15.809983,6.795280,0.49263,7.643991,0.846353,0.614980,6.764060,17.976780,5.582613,16.409111,0,0,7.476413,5.109769,31.778440,1,0,-10.004097,7.385684,-11.341888,149.189224,0,72.195091,111.453918,98.372971,8.757712,18.789940,8.774749,16.391401,8.828403,15.908737,9.307364,15.276718,10.225929,16.586754,11.586769,16.257954,11.942283,17.139854,-0.01673,-0.01378,-0.02061,0.00337,0.01055,-0.01308,0.00255,0.00284,0.10515,0,3.27743
1.126,7.427051,0.000000,0,0,18.672308,17.270153,1,0,19.591745,15.799154,6.787446,0.45472,7.641253,0.837263,0.446700,6.764501,17.979107,5.589368,17.068981,0,0,7.473866,5.119572,30.695068,1,0,-10.047246,7.380908,-11.290023,147.556442,0,73.185631,111.134750,98.452522,8.757665,18.782553,8.774754,16.375410,8.824241,15.891882,9.309012,15.276920,10.224277,16.589270,11.584089,16.256323,11.943512,17.136581,-0.01913,-0.01197,-0.02133,0.00498,0.01001,-0.01267,0.00667,0.00204,0.10431,0,3.27727
1.127,7.422897,0.000000,0,0,18.691010,17.299679,1,0,19.581568,15.788532,6.779519,0.42821,7.638210,0.826136,0.276722,6.764855,17.981485,5.596981,17.696291,0,0,7.471550,5.129187,29.607998,1,0,-10.089675,7.375540,-11.243163,145.592789,0,74.267914,110.828674,98.484825,8.757435,18.776054,8.776765,16.359068,8.819867,15.873605,9.310092,15.277274,10.222731,16.591448,11.581410,16.253958,11.944462,17.133261,-0.01907,-0.01205,-0.01978,0.00410,0.00984,-0.01300,0.00692,0.00255,0.10238,0,3.27712
