"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
2.594,0,4.800023,1,0,0,0,7.141995,0.919113,16.916384,4.707542,0,-10.443130,17.895695,6.523812,4.892275,0,-4.868284,14.176235,0.000000,0,0,27.081141,18.322025,0,6.961420,-8.658339,15.747197,113.385559,0,81.701881,81.432289,84.180672,7.905050,18.596195,8.026262,14.554351,8.124861,14.035260,9.010287,13.836885,9.146265,15.631730,10.608403,15.296851,10.715464,16.158762,0,0.00103,0.00251,0.00070,0.00079,0.00059,0.00082,0.00071,0.00290,5.964560,5.998482,0.624458,-1.48593,0.11031,3.27706,14.554351
2.595,0,4.801197,1,0,0,0,7.144368,0.922405,16.915174,4.707895,0,-10.403094,17.885504,6.523860,4.893687,0,-4.492531,14.171774,0.000000,0,0,26.832232,18.348978,0,6.961755,-8.709449,15.738586,112.978798,0,81.867126,81.377167,84.205559,7.900570,18.585552,8.028049,14.546164,8.125668,14.026733,9.014820,13.832356,9.146713,15.627500,10.609288,15.294541,10.715796,16.158234,0,0.00108,0.00268,0.00085,0.00086,0.00059,0.00080,0.00071,0.00309,5.965454,5.998414,0.601595,-1.48634,0.10889,3.27729,14.546164
2.596,0,4.801865,1,0,0,0,7.146740,0.925698,16.913965,4.708248,0,-10.363060,17.875315,6.523908,4.895098,0,-4.116778,14.167313,0.000000,0,0,26.583323,18.375931,0,6.962090,-8.760560,15.729976,112.572044,0,82.032364,81.322044,84.230438,7.896091,18.574909,8.029834,14.537976,8.126473,14.018207,9.019353,13.827827,9.147161,15.623268,10.610172,15.292232,10.716129,16.157705,0,0.00110,0.00274,0.00091,0.00088,0.00059,0.00080,0.00073,0.00334,5.966347,5.997899,0.578731,-1.48752,0.11195,3.27760,14.537976
2.597,0,4.802609,1,0,0,0,7.149112,0.928990,16.912756,4.708601,0,-10.323026,17.865124,6.523956,4.896510,0,-3.741025,14.162851,0.000000,0,0,26.334414,18.402884,0,6.962425,-8.811671,15.721365,112.165291,0,82.197609,81.266922,84.255325,7.891611,18.564266,8.031620,14.529789,8.127280,14.009680,9.023886,13.823298,9.147609,15.619038,10.611057,15.289922,10.716462,16.157179,0,0.00113,0.00301,0.00092,0.00091,0.00059,0.00079,0.00075,0.00341,5.967241,5.997322,0.555868,-1.48688,0.11346,3.27788,14.529789
2.598,0,4.803893,1,0,0,0,7.149379,0.933059,16.912514,4.709895,0,-10.293696,17.854979,6.520089,4.898942,0,-3.317672,14.159308,0.000000,0,0,26.066593,18.428961,0,6.962166,-8.864632,15.712432,111.853462,0,82.366936,81.228149,84.346237,7.890975,18.555979,8.034080,14.522693,8.129970,14.002622,9.031013,13.820888,9.149475,15.616963,10.613650,15.291146,10.718503,16.158657,0,0.00113,0.00308,0.00102,0.00093,0.00061,0.00082,0.00073,0.00349,5.967958,5.996300,0.522345,-1.48673,0.11256,3.27758,14.522693
2.599,0,4.805327,1,0,0,0,7.149140,0.937315,16.912504,4.711415,0,-10.266944,17.844843,6.515280,4.901619,0,-2.882861,14.155986,0.000000,0,0,25.794220,18.454826,0,6.961764,-8.918037,15.703421,111.564484,0,82.537239,81.193314,84.453041,7.891264,18.548260,8.036701,14.515860,8.133113,13.995917,9.038764,13.818988,9.151684,15.615409,10.616655,15.293221,10.720954,16.160618,0,0.00112,0.00325,0.00110,0.00094,0.00061,0.00084,0.00073,0.00354,5.968634,5.995231,0.486257,-1.48593,0.11220,3.27728,14.515860
2.600,0,4.807842,1,0,0,0,7.148901,0.941572,16.912493,4.712935,0,-10.240191,17.834709,6.510470,4.904297,0,-2.448050,14.152664,0.000000,0,0,25.521847,18.480694,0,6.961361,-8.971443,15.694410,111.275505,0,82.707542,81.158478,84.559837,7.891554,18.540539,8.039323,14.509026,8.136256,13.989214,9.046515,13.817088,9.153892,15.613854,10.619659,15.295296,10.723405,16.162580,0,0.00113,0.00328,0.00115,0.00095,0.00060,0.00086,0.00074,0.00366,5.969309,5.993824,0.450169,-1.48627,0.11070,3.27728,14.509026
2.601,0,4.810516,1,0,0,0,7.148661,0.945828,16.912483,4.714455,0,-10.213439,17.824574,6.505661,4.906974,0,-2.013239,14.149343,0.000000,0,0,25.249474,18.506559,0,6.960959,-9.024849,15.685400,110.986526,0,82.877846,81.123642,84.666641,7.891843,18.532820,8.041945,14.502192,8.139400,13.982510,9.054267,13.815187,9.156100,15.612299,10.622664,15.297371,10.725856,16.164541,0,0.00113,0.00311,0.00119,0.00098,0.00063,0.00089,0.00075,0.00410,5.969985,5.992388,0.414081,-1.48493,0.10767,3.27728,14.502192
2.602,0,4.814332,1,0,0,0,7.147515,0.947564,16.910572,4.718001,0,-10.185262,17.814281,6.502090,4.909616,0,-1.531572,14.147585,0.000000,0,0,24.973207,18.531364,0,6.961424,-9.067890,15.676114,110.852196,0,83.037231,81.172768,84.785713,7.891969,18.523710,8.042966,14.493323,8.141764,13.973709,9.059030,13.810552,9.157124,15.607869,10.624593,15.297254,10.727096,16.165007,0,0.00103,0.00298,0.00123,0.00102,0.00063,0.00088,0.00072,0.00383,5.970502,5.990740,0.372870,-1.48429,0.10796,3.27713,14.493323
2.603,0,4.818066,1,0,0,0,7.146151,0.948693,16.908205,4.722034,0,-10.156740,17.803951,6.498817,4.912249,0,-1.038627,14.146203,0.000000,0,0,24.696007,18.555914,0,6.962097,-9.108436,15.666761,110.755089,0,83.193985,81.242104,84.907745,7.892055,18.514267,8.043600,14.483966,8.143940,13.964405,9.063073,13.805257,9.157863,15.602747,10.626262,15.296609,10.728044,16.165110,0,0.00103,0.00276,0.00135,0.00103,0.00061,0.00087,0.00071,0.00350,5.970982,5.989063,0.330427,-1.48698,0.11090,3.27699,14.483966
2.604,0,4.821202,1,0,0,0,7.144787,0.949823,16.905836,4.726068,0,-10.128220,17.793621,6.495545,4.914882,0,-0.545681,14.144822,0.000000,0,0,24.418804,18.580465,0,6.962770,-9.148982,15.657409,110.657982,0,83.350731,81.311440,85.029770,7.892140,18.504824,8.044235,14.474607,8.146117,13.955100,9.067117,13.799961,9.158601,15.597625,10.627932,15.295963,10.728992,16.165213,0,0.00101,0.00272,0.00157,0.00104,0.00061,0.00085,0.00069,0.00337,5.971461,5.987166,0.287983,-1.48277,0.11214,3.27745,14.474607
2.605,0,4.529695,1,1,0,0,7.143423,0.950952,16.903469,4.730102,0,-10.099699,17.783291,6.492273,4.917515,0,-0.052736,14.143441,0.000000,0,0,24.141603,18.605015,0,6.963443,-9.189528,15.648056,110.560867,0,83.507484,81.380775,85.151794,7.892226,18.495380,8.044870,14.465250,8.148293,13.945796,9.071159,13.794666,9.159340,15.592503,10.629601,15.295319,10.729939,16.165316,0,0.00095,0.00255,0.00171,0.00103,0.00059,0.00083,0.00068,0.00340,5.971941,5.985234,0.245540,-1.48544,0.11167,3.27789,14.465250
2.606,0,2.117717,0,0,0,0,7.143173,0.951688,16.902590,4.729499,0,-10.071050,17.773191,6.492478,4.918878,0,0.475664,14.144017,0.000000,0,0,23.849165,18.628607,0,6.960992,-9.223004,15.638846,110.873421,0,83.730606,81.370567,85.171074,7.893356,18.484077,8.044604,14.463434,8.153584,13.938387,9.075891,13.792460,9.161299,15.590427,10.631968,15.295249,10.731465,16.165819,0,0.00093,0.00254,0.00183,0.00092,0.00059,0.00082,0.00068,0.00321,5.972048,5.983047,0.203020,-1.48478,0.11138,3.27774,14.456308
2.607,0,0.000000,0,0,0,0,7.143190,0.952330,16.902067,4.727780,0,-10.042370,17.763149,6.493520,4.919935,0,1.012597,14.145064,0.000000,0,0,23.553059,18.651968,0,6.957788,-9.254779,15.629673,111.284576,0,83.969704,81.341209,85.165627,7.894738,18.472324,8.044121,14.463434,8.159626,13.931435,9.080789,13.790998,9.163551,15.589087,10.634501,15.295317,10.733130,16.166418,0,0.00095,0.00283,0.00189,0.00083,0.00059,0.00082,0.00070,0.00296,5.972065,5.980842,0.160483,-1.48631,0.10977,3.27758,14.447468
2.608,0,0.000000,0,0,0,0,7.143208,0.952971,16.901546,4.726062,0,-10.013690,17.753107,6.494562,4.920992,0,1.549531,14.146112,0.000000,0,0,23.256952,18.675331,0,6.954585,-9.286553,15.620499,111.695724,0,84.208801,81.311852,85.160179,7.896119,18.460571,8.043638,14.463434,8.165667,13.924482,9.085686,13.789536,9.165804,15.587745,10.637035,15.295385,10.734794,16.167017,0,0.00095,0.00290,0.00195,0.00084,0.00059,0.00081,0.00070,0.00294,5.972083,5.978511,0.117945,-1.48679,0.10877,3.27743,14.438627
2.609,0,0.000000,0,0,0,0,7.143226,0.953613,16.901024,4.724343,0,-9.985010,17.743063,6.495604,4.922050,0,2.086465,14.147160,0.000000,0,0,22.960846,18.698692,0,6.951381,-9.318327,15.611324,112.106880,0,84.447899,81.282494,85.154732,7.897501,18.448818,8.043155,14.463434,8.171707,13.917530,9.090583,13.788073,9.168057,15.586404,10.639569,15.295453,10.736458,16.167616,0,0.00094,0.00298,0.00194,0.00085,0.00059,0.00081,0.00069,0.00305,5.972101,5.976186,0.075407,-1.48595,0.11078,3.27729,14.429787
2.610,0,0.000000,0,0,0,0,7.141805,0.952637,16.898222,4.725259,0,-9.953472,17.733091,6.503437,4.923735,0,2.630780,14.150222,0.000000,0,0,22.634651,18.721426,0,6.951157,-9.345906,15.601996,113.168198,0,84.211815,81.247482,85.095520,7.895881,18.441206,8.043459,14.463434,8.180267,13.918388,9.096339,13.787110,9.170739,15.585566,10.642568,15.296232,10.737680,16.169413,0,0.00095,0.00290,0.00192,0.00084,0.00059,0.00082,0.00069,0.00302,5.971987,5.973903,0.035746,-1.48156,0.11306,3.27768,14.428523
2.611,0,0.000000,0,0,0,0,7.140038,0.951272,16.894873,4.726808,0,-9.921247,17.723137,6.512904,4.925571,0,3.176873,14.153769,0.000000,0,0,22.301212,18.744007,0,6.951650,-9.372475,15.592632,114.386009,0,83.861351,81.211121,85.023369,7.893539,18.434591,8.043953,14.463434,8.189434,13.921126,9.102303,13.786268,9.173525,15.584847,10.645679,15.297181,10.738797,16.171497,0,0.00088,0.00269,0.00194,0.00089,0.00060,0.00085,0.00072,0.00303,5.971841,5.971626,-0.003223,-1.48862,0.11271,3.27804,14.429082
2.612,0,0.000000,0,0,0,0,7.138271,0.949907,16.891521,4.728357,0,-9.889020,17.713182,6.522372,4.927408,0,3.722966,14.157315,0.000000,0,0,21.967773,18.766590,0,6.952142,-9.399043,15.583267,115.603821,0,83.510887,81.174759,84.951218,7.891197,18.427975,8.044447,14.463434,8.198601,13.923863,9.108267,13.785426,9.176311,15.584130,10.648789,15.298131,10.739913,16.173582,0,0.00084,0.00266,0.00194,0.00097,0.00060,0.00087,0.00073,0.00304,5.971695,5.969395,-0.042193,-1.48525,0.11079,3.27789,14.429642
2.613,0,0.000000,0,0,0,0,7.136504,0.948542,16.888172,4.729907,0,-9.856794,17.703228,6.531839,4.929244,0,4.269059,14.160862,0.000000,0,0,21.634336,18.789171,0,6.952635,-9.425611,15.573903,116.821632,0,83.160423,81.138397,84.879066,7.888855,18.421360,8.044941,14.463434,8.207767,13.926601,9.114230,13.784584,9.179095,15.583413,10.651900,15.299081,10.741030,16.175667,0,0.00083,0.00267,0.00198,0.00099,0.00059,0.00087,0.00078,0.00291,5.971549,5.967163,-0.081162,-1.48633,0.10943,3.27773,14.430201
2.614,0,0.000000,0,0,0,0,7.135378,0.948620,16.887676,4.732303,0,-9.824848,17.693525,6.532005,4.927227,0,4.796664,14.166005,0.000000,0,0,21.250669,18.810856,0,6.952122,-9.457068,15.564488,118.689308,0,82.635132,81.190918,84.783714,7.890269,18.410627,8.046033,14.463434,8.220074,13.933205,9.119862,13.784399,9.183786,15.583263,10.656995,15.301052,10.743487,16.178831,0,0.00082,0.00281,0.00197,0.00102,0.00058,0.00085,0.00076,0.00289,5.971330,5.964928,-0.118081,-1.48762,0.10789,3.27735,14.430927
2.615,0,0.000000,0,0,0,0,7.134408,0.949045,16.887867,4.734902,0,-9.792969,17.683884,6.529931,4.924283,0,5.319818,14.171533,0.000000,0,0,20.854916,18.832325,0,6.951367,-9.489702,15.555061,120.713402,0,82.067772,81.264839,84.682777,7.892589,18.398903,8.047269,14.463434,8.233135,13.940738,9.125414,13.784371,9.188935,15.583249,10.662567,15.303270,10.746267,16.182255,0,0.00079,0.00300,0.00196,0.00096,0.00057,0.00085,0.00079,0.00278,5.971093,5.962698,-0.154507,-1.48447,0.10759,3.27698,14.431695
2.616,0,0.000000,0,0,0,0,7.133437,0.949469,16.888058,4.737502,0,-9.761090,17.674242,6.527857,4.921339,0,5.842974,14.177060,0.000000,0,0,20.459160,18.853794,0,6.950613,-9.522336,15.545634,122.737503,0,81.500404,81.338760,84.581841,7.894908,18.387180,8.048505,14.463434,8.246196,13.948272,9.130965,13.784344,9.194084,15.583236,10.668139,15.305488,10.749048,16.185678,0,0.00079,0.00333,0.00204,0.00094,0.00057,0.00088,0.00079,0.00253,5.970857,5.960509,-0.190933,-1.48440,0.11022,3.27706,14.432462
2.617,0,0.000000,0,0,0,1,7.132466,0.949894,16.888250,4.740101,0,-9.729212,17.664600,6.525783,4.918395,0,6.366128,14.182589,0.000000,0,0,20.063406,18.875263,0,6.949858,-9.554970,15.536207,124.761597,0,80.933044,81.412682,84.480911,7.897227,18.375456,8.049742,14.463434,8.259257,13.955805,9.136518,13.784316,9.199234,15.583222,10.673712,15.307706,10.751828,16.189104,0,0.00075,0.00314,0.00223,0.00091,0.00056,0.00089,0.00078,0.00247,5.970620,5.958333,-0.227358,-1.48553,0.11260,3.27713,14.433229
2.618,0,0.000000,0,0,0,0,7.131563,0.945446,16.886610,4.741021,0,-9.703747,17.654926,6.518604,4.912659,0,6.873882,14.189733,0.000000,0,0,19.620827,18.894827,0,6.949975,-9.595089,15.526554,128.163574,0,79.947472,81.523071,84.393875,7.896621,18.363516,8.044328,14.457378,8.275745,13.968995,9.138367,13.784802,9.202553,15.583655,10.677335,15.309775,10.753161,16.191671,0,0.00077,0.00311,0.00216,0.00089,0.00055,0.00085,0.00080,0.00239,5.970329,5.956254,-0.261216,-1.48614,0.11234,3.27729,14.440384
2.619,0,0.000000,0,0,0,0,7.130676,0.939824,16.884531,4.741536,0,-9.679826,17.645243,6.510196,4.906252,0,7.377929,14.197267,0.000000,0,0,19.166977,18.913933,0,6.950302,-9.637012,15.516846,131.897202,0,78.861237,81.642227,84.310196,7.895311,18.351521,8.037314,14.449864,8.293058,13.983546,9.139326,13.785414,9.205431,15.584195,10.680489,15.311810,10.754146,16.194035,0,0.00076,0.00298,0.00210,0.00090,0.00055,0.00085,0.00080,0.00234,5.970025,5.954171,-0.294456,-1.49294,0.11034,3.27745,14.449076
2.620,0,0.000000,0,0,0,0,7.129789,0.934203,16.882452,4.742051,0,-9.655904,17.635561,6.501788,4.899845,0,7.881976,14.204801,0.000000,0,0,18.713127,18.933037,0,6.950629,-9.678933,15.507138,135.630814,0,77.775002,81.761391,84.226509,7.894001,18.339527,8.030300,14.442350,8.310371,13.998097,9.140285,13.786025,9.208309,15.584736,10.683642,15.313844,10.755130,16.196398,0,0.00075,0.00286,0.00205,0.00091,0.00055,0.00083,0.00079,0.00226,5.969720,5.952066,-0.327695,-1.48556,0.10895,3.27783,14.457768
2.621,0,0.000000,0,0,0,0,7.128902,0.928582,16.880373,4.742566,0,-9.631983,17.625879,6.493381,4.893438,0,8.386023,14.212335,0.000000,0,0,18.259277,18.952143,0,6.950956,-9.720855,15.497431,139.364441,0,76.688774,81.880547,84.142830,7.892690,18.327534,8.023287,14.434836,8.327684,14.012649,9.141244,13.786636,9.211187,15.585276,10.686796,15.315878,10.756114,16.198761,0,0.00070,0.00282,0.00201,0.00088,0.00053,0.00080,0.00078,0.00180,5.969417,5.949939,-0.360935,-1.48633,0.10851,3.27818,14.466460
2.622,0,0.000000,0,0,0,0,7.129391,0.933871,16.878248,4.740702,0,-9.610984,17.616234,6.488999,4.882677,0,8.883788,14.221450,0.000000,0,0,17.775658,18.969711,0,6.952125,-9.761948,15.487747,141.240372,0,75.521721,82.110191,83.962494,7.890600,18.317102,8.020256,14.440384,8.322440,14.038325,9.138129,13.789018,9.215218,15.587316,10.690837,15.317967,10.757361,16.201317,0,0.00072,0.00257,0.00197,0.00088,0.00051,0.00080,0.00080,0.00172,5.968816,5.947643,-0.392120,-1.48643,0.10895,3.27757,14.481158
2.623,0,0.000000,0,0,0,0,7.130212,0.941787,16.876112,4.738265,0,-9.590689,17.606596,6.485588,4.870867,0,9.380041,14.230945,0.000000,0,0,17.284874,18.986910,0,6.953496,-9.802842,15.478069,142.669174,0,74.335228,82.366425,83.758904,7.888321,18.307047,8.018184,14.449076,8.311767,14.066679,9.134034,13.791826,9.219526,15.589717,10.695090,15.320071,10.758674,16.203920,0,0.00069,0.00246,0.00187,0.00086,0.00052,0.00080,0.00080,0.00171,5.968143,5.945341,-0.422812,-1.48248,0.11131,3.27700,14.497301
2.624,0,0.000000,0,0,0,0,7.131033,0.949703,16.873978,4.735828,0,-9.570394,17.596960,6.482176,4.859058,0,9.876294,14.240439,0.000000,0,0,16.794088,19.004108,0,6.954867,-9.843736,15.468391,144.097977,0,73.148727,82.622665,83.555305,7.886043,18.296991,8.016111,14.457768,8.301093,14.095034,9.129939,13.794634,9.223834,15.592118,10.699344,15.322174,10.759985,16.206524,0,0.00068,0.00239,0.00163,0.00085,0.00053,0.00078,0.00079,0.00171,5.967472,5.942989,-0.453503,-1.48649,0.11307,3.27776,14.513445
2.625,0,0.000000,0,0,0,0,7.131854,0.957619,16.871841,4.733391,0,-9.550098,17.587322,6.478765,4.847249,0,10.372547,14.249934,0.000000,0,0,16.303305,19.021309,0,6.956238,-9.884629,15.458714,145.526764,0,71.962227,82.878899,83.351715,7.883764,18.286936,8.014040,14.466460,8.290420,14.123387,9.125844,13.797442,9.228143,15.594520,10.703598,15.324277,10.761296,16.209127,0,0.00067,0.00234,0.00162,0.00085,0.00054,0.00076,0.00079,0.00144,5.966799,5.940657,-0.484195,-1.48593,0.11217,3.27849,14.529588
2.626,0,0.000000,0,0,0,0,7.134534,0.956367,16.872316,4.732632,0,-9.529387,17.577814,6.474946,4.842749,0,10.874890,14.260880,0.000000,0,0,15.795337,19.036890,0,6.955719,-9.918325,15.448717,148.109406,0,71.508377,82.961823,83.096436,7.882423,18.278193,8.010983,14.471904,8.296908,14.135908,9.123299,13.802867,9.232343,15.599532,10.707156,15.325889,10.762973,16.211168,0,0.00067,0.00226,0.00156,0.00085,0.00054,0.00076,0.00079,0.00139,5.966146,5.938469,-0.511391,-1.48667,0.10979,3.27819,14.527911
2.627,0,0.000000,0,0,0,0,7.137661,0.952908,16.873421,4.732277,0,-9.508574,17.568336,6.471031,4.840008,0,11.378698,14.272176,0.000000,0,0,15.283234,19.052084,0,6.954744,-9.950288,15.438645,150.969757,0,71.230865,83.003021,82.828720,7.881308,18.269768,8.007690,14.476566,8.307528,14.144619,9.121126,13.808921,9.236518,15.605174,10.710546,15.327383,10.764736,16.213074,0,0.00064,0.00196,0.00161,0.00086,0.00053,0.00073,0.00079,0.00143,5.965497,5.936303,-0.537746,-1.48440,0.10817,3.27789,14.521946
2.628,0,0.000000,0,0,0,0,7.140790,0.949449,16.874525,4.731922,0,-9.487762,17.558857,6.467115,4.837268,0,11.882506,14.283471,0.000000,0,0,14.771131,19.067278,0,6.953770,-9.982251,15.428573,153.830109,0,70.953354,83.044220,82.560997,7.880192,18.261341,8.004397,14.481229,8.318148,14.153329,9.118955,13.814975,9.240693,15.610816,10.713938,15.328876,10.766500,16.214977,0,0.00063,0.00188,0.00160,0.00085,0.00052,0.00071,0.00081,0.00145,5.964847,5.934292,-0.564102,-1.48551,0.10920,3.27789,14.515981
2.629,0,0.000000,0,0,0,0,7.143917,0.945990,16.875629,4.731566,0,-9.466950,17.549379,6.463199,4.834527,0,12.386314,14.294766,0.000000,0,0,14.259027,19.082472,0,6.952795,-10.014215,15.418501,156.690460,0,70.675850,83.085419,82.293282,7.879077,18.252914,8.001104,14.485891,8.328767,14.162039,9.116782,13.821029,9.244868,15.616458,10.717328,15.330370,10.768264,16.216883,0,0.00064,0.00183,0.00163,0.00086,0.00054,0.00072,0.00082,0.00140,5.964198,5.932295,-0.590457,-1.48559,0.10988,3.27788,14.510015
2.630,0,0.000000,0,0,0,0,7.145375,0.943962,16.875008,4.731941,0,-9.439556,17.539984,6.459226,4.836334,0,12.889851,14.307859,0.000000,0,0,13.739533,19.096087,0,6.952881,-10.030808,15.408303,160.706314,0,69.683372,82.839737,82.111282,7.879062,18.243029,8.001254,14.491241,8.361526,14.169162,9.124715,13.826044,9.249142,15.621712,10.720950,15.332311,10.771077,16.219074,0,0.00065,0.00181,0.00165,0.00085,0.00053,0.00071,0.00082,0.00144,5.963449,5.930396,-0.611667,-1.48762,0.11206,3.27758,14.483342
2.631,0,0.000000,0,0,0,0,7.146432,0.942278,16.873972,4.732491,0,-9.410579,17.530607,6.455239,4.839235,0,13.393322,14.321385,0.000000,0,0,13.218262,19.109322,0,6.953221,-10.043702,15.398075,165.000275,0,68.518806,82.525009,81.949928,7.879313,18.232794,8.002233,14.496757,8.399616,14.175902,9.135079,13.830809,9.253440,15.626872,10.724628,15.334359,10.774144,16.221336,0,0.00064,0.00183,0.00163,0.00082,0.00052,0.00068,0.00085,0.00144,5.962677,5.928505,-0.631640,-1.48529,0.11321,3.27728,14.451686
2.632,0,0.000000,0,0,0,0,7.147488,0.940595,16.872936,4.733041,0,-9.381601,17.521231,6.451252,4.842136,0,13.896792,14.334911,0.000000,0,0,12.696989,19.122559,0,6.953562,-10.056597,15.387847,169.294235,0,67.354240,82.210274,81.788567,7.879563,18.222557,8.003211,14.502273,8.437705,14.182643,9.145444,13.835573,9.257737,15.632032,10.728306,15.336408,10.777210,16.223597,0,0.00066,0.00181,0.00171,0.00070,0.00051,0.00066,0.00083,0.00143,5.961904,5.926680,-0.651613,-1.48654,0.11177,3.27728,14.420029
2.633,0,0.000000,0,0,0,0,7.148544,0.938912,16.871899,4.733592,0,-9.352624,17.511856,6.447265,4.845037,0,14.400263,14.348437,0.000000,0,0,12.175716,19.135794,0,6.953903,-10.069491,15.377620,173.588196,0,66.189674,81.895546,81.627205,7.879814,18.212320,8.004189,14.507788,8.475795,14.189384,9.155808,13.840338,9.262035,15.637193,10.731984,15.338455,10.780276,16.225857,0,0.00065,0.00180,0.00177,0.00067,0.00053,0.00065,0.00083,0.00137,5.961132,5.924861,-0.671585,-1.48532,0.10896,3.27728,14.388372
2.634,0,0.000000,0,0,0,0,7.150198,0.940105,16.872696,4.731703,0,-9.320755,17.502419,6.440235,4.850405,0,14.890362,14.363641,0.000000,0,0,11.634491,19.147364,0,6.953426,-10.069735,15.367444,174.068222,0,65.108406,81.961800,81.457397,7.879866,18.203695,8.008900,14.513666,8.491180,14.204133,9.158998,13.843964,9.267343,15.640689,10.737287,15.341918,10.782908,16.227962,0,0.00065,0.00165,0.00171,0.00064,0.00053,0.00066,0.00080,0.00132,5.960362,5.923088,-0.689960,-1.48863,0.10939,3.27728,14.403300
2.635,0,0.000000,0,0,0,0,7.151995,0.941990,16.873934,4.729227,0,-9.288191,17.492970,6.432472,4.856366,0,15.377242,14.379249,0.000000,0,0,11.088463,19.158533,0,6.952754,-10.066934,15.357283,173.630280,0,64.047195,82.119751,81.285553,7.879871,18.195456,8.014508,14.519631,8.501101,14.220810,9.160461,13.847317,9.272892,15.643784,10.742980,15.345721,10.785436,16.230028,0,0.00065,0.00132,0.00157,0.00065,0.00054,0.00067,0.00079,0.00126,5.959593,5.921321,-0.707951,-1.48612,0.11111,3.27729,14.429441
2.636,0,0.000000,0,0,0,0,7.153791,0.943876,16.875172,4.726751,0,-9.255627,17.483519,6.424709,4.862328,0,15.864122,14.394855,0.000000,0,0,10.542435,19.169703,0,6.952080,-10.064132,15.347120,173.192322,0,62.985981,82.277702,81.113708,7.879876,18.187218,8.020116,14.525597,8.511022,14.237488,9.161924,13.850669,9.278442,15.646878,10.748674,15.349524,10.787964,16.232096,0,0.00065,0.00085,0.00144,0.00066,0.00055,0.00066,0.00082,0.00123,5.958824,5.919598,-0.725942,-1.48487,0.11132,3.27760,14.455583
2.637,0,0.000000,0,0,0,0,7.155589,0.945761,16.876410,4.724276,0,-9.223063,17.474068,6.416946,4.868289,0,16.351002,14.410463,0.000000,0,0,9.996407,19.180872,0,6.951407,-10.061331,15.336958,172.754364,0,61.924770,82.435661,80.941872,7.879881,18.178980,8.025724,14.531562,8.520943,14.254165,9.163387,13.854022,9.283993,15.649973,10.754368,15.353328,10.790491,16.234163,0,0.00066,0.00081,0.00123,0.00066,0.00054,0.00064,0.00082,0.00123,5.958055,5.917880,-0.743932,-1.48546,0.11244,3.27788,14.481724
2.638,0,0.000000,0,0,0,0,7.156291,0.947816,16.875462,4.724509,0,-9.191572,17.464870,6.411229,4.870590,0,16.812086,14.427682,0.000000,0,0,9.447792,19.190121,0,6.950238,-10.057040,15.326962,173.031738,0,61.066223,82.541153,80.890007,7.879052,18.168102,8.034856,14.545459,8.529803,14.267531,9.162829,13.857882,9.287918,15.653515,10.758097,15.355905,10.793985,16.236479,0,0.00063,0.00071,0.00119,0.00067,0.00053,0.00066,0.00082,0.00124,5.957167,5.916208,-0.758434,-1.48636,0.11240,3.27758,14.508788
2.639,0,0.000000,0,0,0,0,7.156729,0.949912,16.873985,4.725393,0,-9.160339,17.455736,6.406003,4.872011,0,17.266958,14.445288,0.000000,0,0,8.898555,19.198908,0,6.948950,-10.052391,15.317004,173.481293,0,60.256458,82.634018,80.867020,7.878023,18.156590,8.044835,14.561263,8.538408,14.280100,9.161785,13.861863,9.291452,15.657164,10.761353,15.358187,10.797711,16.238855,0,0.00063,0.00069,0.00126,0.00065,0.00053,0.00068,0.00088,0.00124,5.956249,5.914539,-0.772096,-1.48627,0.11015,3.27727,14.536074
2.640,0,0.000000,0,0,0,0,7.157167,0.952008,16.872511,4.726278,0,-9.129107,17.446600,6.400778,4.873431,0,17.721832,14.462894,0.000000,0,0,8.349319,19.207695,0,6.947662,-10.047742,15.307048,173.930847,0,59.446693,82.726883,80.844032,7.876994,18.145075,8.054814,14.577068,8.547013,14.292669,9.160740,13.865845,9.294988,15.660812,10.764609,15.360468,10.801438,16.241232,0,0.00065,0.00068,0.00133,0.00074,0.00053,0.00068,0.00088,0.00141,5.955331,5.912893,-0.785758,-1.48502,0.10771,3.27697,14.563360
