"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
0.853,1,6.689301,5.934837,0.000000,0,3.815491,4.313283,6.567587,6.809890,4.260671,5.706644,1.16405,0.10075
0.854,1,6.689163,5.931325,0.000000,0,3.816682,4.309490,6.568511,6.809139,4.117257,5.711165,1.15035,0.10254
0.855,1,6.688879,5.927560,0.000000,0,3.817873,4.305696,6.569435,6.808388,3.973844,5.715686,1.13330,0.10252
0.856,1,6.688141,5.922986,0.000000,0,3.818593,4.297218,6.569795,6.806336,3.811308,5.719326,1.11400,0.10236
0.857,1,6.687268,5.918168,0.000000,0,3.819284,4.288440,6.570120,6.804202,3.647552,5.722910,1.08446,0.10343
0.858,1,6.686332,5.912734,0.000000,0,3.819974,4.279663,6.570444,6.802068,3.483795,5.726494,1.06229,0.10280
0.859,1,6.685377,5.907114,0.000000,0,3.820664,4.270885,6.570768,6.799934,3.320039,5.730078,1.04475,0.10308
0.860,1,6.684606,5.901028,0.000000,0,3.823276,4.259672,6.570656,6.798353,3.139689,5.733255,1.02790,0.10314
0.861,1,6.683890,5.894802,0.000000,0,3.826011,4.248304,6.570516,6.796807,2.958280,5.736407,1.00739,0.10116
0.862,1,6.682944,5.888027,0.000000,0,3.828745,4.236936,6.570375,6.795261,2.776870,5.739558,0.98922,0.10078
0.863,1,6.681927,5.881085,0.000000,0,3.831480,4.225568,6.570235,6.793715,2.595461,5.742710,0.97171,0.10058
0.864,1,6.680467,5.873591,0.000000,0,3.835151,4.209237,6.569755,6.791474,2.410013,5.744929,0.93688,0.09838
0.865,1,6.678873,5.865932,0.000000,0,3.838882,4.192588,6.569253,6.789188,2.224308,5.747088,0.90847,0.10013
0.866,1,6.677641,5.858111,0.000000,0,3.842612,4.175940,6.568751,6.786902,2.038602,5.749248,0.88785,0.10307
0.867,1,6.676518,5.850243,0.000000,0,3.846343,4.159291,6.568249,6.784617,1.852896,5.751407,0.86858,0.10247
0.868,1,6.676208,5.842557,0.000000,0,3.846944,4.145057,6.567667,6.784435,1.685364,5.752775,0.84609,0.10309
0.869,1,6.676143,5.834927,0.000000,0,3.847346,4.130976,6.567079,6.784388,1.518993,5.754092,0.82518,0.10502
0.870,1,6.675624,5.827437,0.000000,0,3.847748,4.116896,6.566491,6.784341,1.352622,5.755409,0.80463,0.10405
0.871,1,6.674969,5.819989,0.000000,0,3.848149,4.102815,6.565903,6.784294,1.186250,5.756726,0.76055,0.10367
0.872,1,6.672886,5.812646,0.000000,0,3.845834,4.097228,6.564908,6.780059,1.037159,5.757519,0.73500,0.10344
0.873,1,6.670372,5.805336,0.000000,0,3.843344,4.092184,6.563886,6.775558,0.889170,5.758277,0.72152,0.10401
0.874,1,6.667387,5.798351,0.000000,0,3.840855,4.087139,6.562865,6.771056,0.741182,5.759036,0.68613,0.10424
0.875,1,6.664259,5.791466,0.000000,0,3.838366,4.082094,6.561844,6.766554,0.593194,5.759795,0.66968,0.10146
0.876,1,6.661541,5.785033,0.000000,0,3.839568,4.078136,6.560469,6.762626,0.469816,5.760091,0.64638,0.10047
0.877,1,6.658946,5.778736,0.000000,0,3.841005,4.074248,6.559071,6.758735,0.348009,5.760358,0.60786,0.10098
0.878,1,6.656266,5.772568,0.000000,0,3.842442,4.070360,6.557673,6.754844,0.226202,5.760624,0.57762,0.09952
0.879,1,6.653560,5.766439,0.000000,0,3.843878,4.066472,6.556275,6.750953,0.104394,5.760891,0.55031,0.10064
0.880,1,6.650401,5.760048,0.000000,0,3.841029,4.050779,6.554566,6.746572,-0.020543,5.760798,0.52962,0.10379
0.881,1,6.647106,5.753578,0.000000,0,3.837906,4.034333,6.552837,6.742161,-0.145681,5.760682,0.50541,0.10511
0.882,1,6.644218,5.746517,0.000000,0,3.834782,4.017887,6.551108,6.737750,-0.270818,5.760565,0.47806,0.10501
0.883,1,6.641453,5.739279,0.000000,0,3.831659,4.001441,6.549380,6.733339,-0.395956,5.760449,0.45403,0.10470
0.884,1,6.639637,5.731259,0.000000,0,3.834608,3.982836,6.547443,6.731787,-0.543514,5.759854,0.41234,0.10426
0.885,1,6.638108,5.723003,0.000000,0,3.837944,3.964093,6.545493,6.730417,-0.692503,5.759228,0.38149,0.10444
0.886,1,6.636351,5.714160,0.000000,0,3.841280,3.945351,6.543543,6.729048,-0.841492,5.758603,0.35471,0.10417
0.887,1,6.634524,5.705140,0.000000,0,3.844616,3.926608,6.541593,6.727678,-0.990481,5.757977,0.32921,0.10341
0.888,1,6.631665,5.695604,0.000000,0,3.836881,3.915357,6.539449,6.724016,-1.164999,5.757122,0.30361,0.10209
0.889,1,6.628494,5.685912,0.000000,0,3.828439,3.904584,6.537293,6.720207,-1.341145,5.756253,0.27513,0.10101
0.890,1,6.625657,5.675166,0.000000,0,3.819997,3.893810,6.535137,6.716399,-1.517292,5.755383,0.25394,0.09914
0.891,1,6.622921,5.664101,0.000000,0,3.811555,3.883037,6.532980,6.712590,-1.693439,5.754514,0.20327,0.09998
0.892,1,6.621484,5.651555,0.000000,0,3.809837,3.881480,6.530693,6.712256,-1.906141,5.752423,0.17491,0.10225
0.893,1,6.620440,5.638561,0.000000,0,3.808548,3.880511,6.528398,6.712143,-2.121177,5.750254,0.15203,0.10146
0.894,1,6.619118,5.624371,0.000000,0,3.807260,3.879542,6.526102,6.712031,-2.336214,5.748085,0.12394,0.10210
0.895,1,6.617711,5.609819,0.000000,0,3.805971,3.878573,6.523806,6.711918,-2.551250,5.745916,0.09829,0.10482
0.896,1,6.614763,5.594441,0.000000,0,3.810338,3.874342,6.521448,6.707420,-2.788991,5.742774,0.07217,0.10452
0.897,1,6.611350,5.578814,0.000000,0,3.815067,3.869902,6.519086,6.702642,-3.028183,5.739570,0.02754,0.10433
0.898,1,6.607630,5.562568,0.000000,0,3.819795,3.865462,6.516724,6.697864,-3.267374,5.736366,-0.00510,0.10357
0.899,1,6.603818,5.546135,0.000000,0,3.824523,3.861022,6.514362,6.693085,-3.506565,5.733162,-0.02746,0.10393
0.900,1,6.600874,5.529135,0.000000,0,3.827084,3.851980,6.511911,6.690417,-3.769453,5.729626,-0.05663,0.10414
0.901,1,6.598191,5.511964,0.000000,0,3.829505,3.842645,6.509453,6.687884,-4.033854,5.726068,-0.08110,0.10125
0.902,1,6.595864,5.493894,0.000000,0,3.831927,3.833310,6.506996,6.685351,-4.298255,5.722511,-0.10685,0.09964
0.903,1,6.593644,5.475553,0.000000,0,3.834349,3.823974,6.504539,6.682818,-4.562657,5.718954,-0.14603,0.09986
0.904,1,6.591274,5.456094,0.000000,0,3.833793,3.821247,6.502212,6.680686,-4.843402,5.713879,-0.18455,0.09761
0.905,1,6.588858,5.436298,0.000000,0,3.833048,3.818942,6.499894,6.678579,-5.125190,5.708707,-0.21165,0.09716
0.906,1,6.586812,5.415749,0.000000,0,3.832302,3.816637,6.497576,6.676472,-5.406979,5.703536,-0.23705,0.09937
0.907,1,6.584878,5.394973,0.000000,0,3.831557,3.814331,6.495258,6.674365,-5.688767,5.698364,-0.26243,0.09939
0.908,1,6.583651,5.373809,0.000000,0,3.849873,3.813097,6.492829,6.674467,-5.971142,5.692022,-0.28818,0.09945
0.909,1,6.582636,5.352529,0.000000,0,3.869406,3.811930,6.490394,6.674711,-6.253553,5.685606,-0.31384,0.10042
0.910,1,6.581481,5.330884,0.000000,0,3.888939,3.810764,6.487958,6.674954,-6.535965,5.679190,-0.36652,0.10054
0.911,1,6.580283,5.309130,0.000000,0,3.908472,3.809598,6.485523,6.675198,-6.818377,5.672774,-0.38795,0.10194
0.912,1,6.578178,5.287014,0.000000,0,3.921279,3.805977,6.482986,6.672404,-7.099633,5.665484,-0.41479,0.10272
0.913,1,6.575799,5.264790,0.000000,0,3.933657,3.802199,6.480443,6.669416,-7.380816,5.658138,-0.43640,0.10267
0.914,1,6.572700,5.242347,0.000000,0,3.946034,3.798422,6.477899,6.666429,-7.661998,5.650793,-0.46281,0.10394
0.915,1,6.569381,5.219840,0.000000,0,3.958412,3.794644,6.475355,6.663441,-7.943180,5.643446,-0.48834,0.10293
0.916,1,6.565779,5.197295,0.000000,0,3.975221,3.793763,6.472628,6.659274,-8.202726,5.634833,-0.53476,0.10232
0.917,1,6.562091,5.174739,0.000000,0,3.992312,3.793067,6.469889,6.655033,-8.460892,5.626139,-0.56075,0.10270
0.918,1,6.558764,5.152355,0.000000,0,4.009404,3.792371,6.467150,6.650791,-8.719057,5.617445,-0.59147,0.10228
0.919,1,6.555545,5.130023,0.000000,0,4.026495,3.791675,6.464411,6.646549,-8.977222,5.608750,-0.60894,0.10157
0.920,1,6.553174,5.108004,0.000000,0,4.032099,3.788723,6.461475,6.645814,-9.210480,5.599347,-0.63304,0.09948
0.921,1,6.551058,5.086079,0.000000,0,4.036969,3.785626,6.458527,6.645303,-9.442148,5.589898,-0.65653,0.10020
0.922,1,6.549661,5.064381,0.000000,0,4.041840,3.782530,6.455579,6.644792,-9.673817,5.580449,-0.69431,0.10229
0.923,1,6.548480,5.042750,0.000000,0,4.046710,3.779433,6.452631,6.644280,-9.905485,5.571001,-0.72426,0.10254
0.924,0,4.033695,5.021320,0.000000,0,4.044545,3.777134,6.449616,6.645031,-10.106188,5.560565,-0.74707,0.10353
0.925,0,0.759592,4.999952,0.000000,0,4.041931,3.774886,6.446597,6.645864,-10.304915,5.550066,-0.76968,0.10465
0.926,0,0.000000,4.979084,0.000000,0,4.039317,3.772638,6.443578,6.646696,-10.503642,5.539567,-0.78849,0.10558
0.927,0,0.000000,4.958368,0.000000,0,4.036703,3.770391,6.440559,6.647527,-10.702369,5.529068,-0.81282,0.10563
0.928,0,0.000000,4.938416,0.000000,0,4.042261,3.768951,6.437633,6.644528,-10.854550,5.517743,-0.85440,0.10379
0.929,0,0.000000,4.918695,0.000000,0,4.048340,3.767563,6.434713,6.641284,-11.003760,5.506365,-0.87703,0.10412
0.930,0,0.000000,4.899691,0.000000,0,4.054420,3.766175,6.431793,6.638040,-11.152970,5.494987,-0.89767,0.10405
0.931,0,0.000000,4.880903,0.000000,0,4.060499,3.764786,6.428873,6.634795,-11.302181,5.483609,-0.91765,0.10246
0.932,0,0.000000,4.862776,0.000000,0,4.054239,3.764855,6.426184,6.633487,-11.413637,5.471929,-0.94032,0.10144
0.933,0,0.000000,4.844848,0.000000,0,4.047191,3.765018,6.423510,6.632302,-11.522684,5.460229,-0.95770,0.09983
0.934,0,0.000000,4.827685,0.000000,0,4.040143,3.765180,6.420835,6.631117,-11.631731,5.448530,-0.99259,0.09922
0.935,0,0.000000,4.810753,0.000000,0,4.033095,3.765342,6.418161,6.629932,-11.740777,5.436831,-1.01533,0.08432
0.936,0,0.000000,4.794670,0.000000,0,4.012883,3.763421,6.415619,6.630316,-11.808274,5.424895,-1.03420,0.08017
0.937,0,0.000000,4.778842,0.000000,0,3.991832,3.761366,6.413085,6.630800,-11.873119,5.412945,-1.05338,0.09048
0.938,0,0.000000,4.763793,0.000000,0,3.970780,3.759312,6.410551,6.631284,-11.937964,5.400994,-1.07283,0.09717
0.939,0,0.000000,4.748978,0.000000,0,3.949728,3.757258,6.408017,6.631768,-12.002810,5.389044,-1.09168,0.10166
0.940,0,0.000000,4.734848,0.000000,0,3.938666,3.756254,6.405525,6.628208,-12.031969,5.376902,-1.11275,0.10422
0.941,0,0.000000,4.720924,0.000000,0,3.928242,3.755317,6.403036,6.624389,-12.058851,5.364748,-1.14470,0.10501
0.942,0,0.000000,4.707624,0.000000,0,3.917818,3.754380,6.400548,6.620570,-12.085732,5.352594,-1.15781,0.10435
0.943,0,0.000000,4.694511,0.000000,0,3.907393,3.753444,6.398058,6.616751,-12.112615,5.340439,-1.17388,0.10224
0.944,0,0.000000,4.682046,0.000000,0,3.893027,3.751450,6.395371,6.613400,-12.102120,5.328002,-1.18925,0.10325
0.945,0,0.000000,4.669777,0.000000,0,3.878408,3.749389,6.392671,6.610078,-12.089241,5.315547,-1.20443,0.10466
0.946,0,0.000000,4.658434,0.000000,0,3.863790,3.747328,6.389971,6.606756,-12.076362,5.303092,-1.21915,0.10549
0.947,0,0.000000,4.647371,0.000000,0,3.849172,3.745266,6.387270,6.603435,-12.063481,5.290637,-1.24879,0.10719
0.948,0,0.000000,4.637411,0.000000,0,3.838197,3.743895,6.384072,6.598886,-12.011840,5.278535,-1.26270,0.10771
0.949,0,0.000000,4.627783,0.000000,0,3.827455,3.742567,6.380843,6.594260,-11.957724,5.266455,-1.27547,0.10714
0.950,0,0.000000,4.618964,0.000000,0,3.816712,3.741240,6.377613,6.589633,-11.903607,5.254376,-1.28890,0.10547
0.951,0,0.000000,4.610390,0.000000,0,3.805970,3.739912,6.374383,6.585007,-11.849492,5.242297,-1.30204,0.10510
0.952,0,0.000000,4.602328,0.000000,0,3.804946,3.738723,6.370487,6.579706,-11.773228,5.230495,-1.31412,0.10454
0.953,0,0.000000,4.594422,0.000000,0,3.804542,3.737543,6.366549,6.574362,-11.695551,5.218712,-1.33743,0.10174
0.954,0,0.000000,4.587008,0.000000,0,3.804139,3.736363,6.362609,6.569018,-11.617873,5.206928,-1.34832,0.10071
0.955,0,0.000000,4.579742,0.000000,0,3.803735,3.735183,6.358671,6.563674,-11.540195,5.195145,-1.36010,0.10085
0.956,0,0.000000,4.572925,0.000000,0,3.796366,3.733815,6.354329,6.561043,-11.452129,5.183794,-1.36830,0.10018
0.957,0,0.000000,4.566244,0.000000,0,3.788553,3.732434,6.349961,6.558586,-11.363400,5.172472,-1.37847,0.10066
0.958,0,0.000000,4.559733,0.000000,0,3.780740,3.731053,6.345594,6.556129,-11.274672,5.161149,-1.38893,0.10175
0.959,0,0.000000,4.553273,0.000000,0,3.772927,3.729672,6.341227,6.553671,-11.185943,5.149826,-1.40298,0.10263
0.960,0,0.000000,4.546700,0.000000,0,3.767833,3.730313,6.350607,6.555062,-11.108258,5.138942,-1.41520,0.10257
0.961,0,0.000000,4.540094,0.000000,0,3.762913,3.731083,6.360865,6.556700,-11.031280,5.128086,-1.42373,0.10246
0.962,0,0.000000,4.533221,0.000000,0,3.757992,3.731853,6.371123,6.558337,-10.954300,5.117230,-1.42827,0.10320
0.963,0,0.000000,4.526268,0.000000,0,3.753072,3.732623,6.381381,6.559974,-10.877320,5.106374,-1.44159,0.10373
0.964,0,0.000000,4.518994,0.000000,0,3.749622,3.734538,6.392050,6.559569,-10.814037,5.095588,-1.44456,0.10185
0.965,0,0.000000,4.511622,0.000000,0,3.746267,3.736526,6.402744,6.559035,-10.751629,5.084807,-1.45378,0.10180
0.966,0,0.000000,4.504097,0.000000,0,3.742911,3.738514,6.413439,6.558500,-10.689220,5.074025,-1.46073,0.10301
0.967,0,0.000000,4.496526,0.000000,0,3.739556,3.740503,6.424134,6.557965,-10.626812,5.063244,-1.46432,0.10195
0.968,0,0.000000,4.488956,0.000000,0,3.737356,3.738429,6.435296,6.553929,-10.573139,5.052800,-1.46977,0.10106
0.969,0,0.000000,4.481385,0.000000,0,3.735230,3.736095,6.446488,6.549670,-10.520024,5.042378,-1.47405,0.10090
0.970,0,0.000000,4.473781,0.000000,0,3.733104,3.733762,6.457680,6.545410,-10.466908,5.031957,-1.47579,0.09934
0.971,0,0.000000,4.466166,0.000000,0,3.730979,3.731429,6.468872,6.541151,-10.413794,5.021535,-1.48285,0.09839
0.972,0,0.000000,4.458484,0.000000,0,3.731521,3.732049,6.461863,6.538124,-10.364882,5.011240,-1.48310,0.09862
0.973,0,0.000000,4.450782,0.000000,0,3.732234,3.732857,6.453693,6.535176,-10.316240,5.000952,-1.48489,0.09936
0.974,0,0.000000,4.443095,0.000000,0,3.732948,3.733665,6.445522,6.532228,-10.267598,4.990664,-1.48730,0.10106
0.975,0,0.000000,4.435413,0.000000,0,3.733661,3.734473,6.437352,6.529281,-10.218956,4.980377,-1.48816,0.10168
0.976,0,0.000000,4.427859,0.000000,0,3.734783,3.735993,6.428825,6.523940,-10.165148,4.970118,-1.48663,0.10096
0.977,0,0.000000,4.420343,0.000000,0,3.735932,3.737558,6.420274,6.518447,-10.111010,4.959860,-1.48425,0.10279
0.978,0,0.000000,4.413096,0.000000,0,3.737081,3.739124,6.411724,6.512953,-10.056870,4.949603,-1.48393,0.10442
0.979,0,0.000000,4.405930,0.000000,0,3.738230,3.740690,6.403174,6.507460,-10.002732,4.939346,-1.48466,0.10253
0.980,0,0.000000,4.399168,0.000000,0,3.740183,3.738899,6.394467,6.508506,-9.937748,4.929456,-1.47958,0.10256
0.981,0,0.000000,4.392528,0.000000,0,3.742188,3.736893,6.385750,6.509970,-9.872071,4.919590,-1.47863,0.10280
0.982,0,0.000000,4.386400,1.435946,1,3.744193,3.734888,6.377034,6.511434,-9.806394,4.909725,-1.47405,0.10282
0.983,0,0.000000,4.380427,3.305667,1,3.746197,3.732883,6.368317,6.512897,-9.740717,4.899858,-1.46590,0.10184
0.984,0,0.000000,4.375061,3.738906,1,3.744986,3.732792,6.359493,6.509067,-9.652468,4.890242,-1.45978,0.10092
0.985,0,0.000000,4.369878,3.738207,1,3.743569,3.732823,6.350662,6.504899,-9.562778,4.880641,-1.45474,0.10114
0.986,0,0.000000,4.365372,3.737517,1,3.742152,3.732854,6.341830,6.500731,-9.473087,4.871040,-1.44967,0.10027
0.987,0,0.000000,4.361069,3.736828,1,3.740735,3.732885,6.332999,6.496562,-9.383397,4.861439,-1.44704,0.09808
0.988,0,0.000000,4.357525,3.736454,1,3.740643,3.733111,6.323954,6.488936,-9.261778,4.852003,-1.43694,0.09773
0.989,0,0.000000,4.354209,3.736174,1,3.740636,3.733350,6.314894,6.481088,-9.138121,4.842577,-1.42692,0.09686
0.990,0,0.000000,4.351792,3.736624,1,3.740628,3.733589,6.305834,6.473241,-9.014463,4.833152,-1.41599,0.09620
0.991,0,0.000000,4.349645,3.737294,1,3.740621,3.733828,6.296775,6.465393,-8.890806,4.823727,-1.40782,0.09617
0.992,0,0.000000,4.348536,3.738831,1,3.743353,3.734557,6.287668,6.443499,-8.731647,4.814901,-1.39910,0.09667
0.993,0,0.000000,4.347741,3.740630,1,3.746259,3.735318,6.278558,6.420707,-8.570224,4.806113,-1.39011,0.09806
0.994,0,0.000000,4.348088,3.742502,1,3.749166,3.736079,6.269448,6.397916,-8.408799,4.797325,-1.38055,0.09852
0.995,0,0.000000,4.348780,3.744397,1,3.752073,3.736839,6.260338,6.375124,-8.247375,4.788538,-1.36994,0.09782
0.996,0,0.000000,4.350655,3.745789,1,3.753543,3.738071,6.251085,6.339170,-8.049357,4.780591,-1.35266,0.10030
0.997,0,0.000000,4.352886,3.747028,1,3.754922,3.739334,6.241823,6.302375,-7.849004,4.772699,-1.33866,0.10120
0.998,0,0.000000,4.356159,3.748410,1,3.756300,3.740597,6.232561,6.265581,-7.648650,4.764806,-1.32622,0.10132
0.999,0,0.000000,4.359747,3.749834,1,3.757678,3.741859,6.223299,6.228786,-7.448297,4.756914,-1.31447,0.10205
1.000,0,0.000000,4.364217,3.751970,1,3.759845,3.744588,6.214325,6.207782,-7.220132,4.749758,-1.30117,0.10214
1.001,0,0.000000,4.368953,3.754322,1,3.762063,3.747410,6.205370,6.187786,-6.990192,4.742650,-1.29027,0.10305
1.002,0,0.000000,4.374465,3.756991,1,3.764280,3.750232,6.196416,6.167790,-6.760252,4.735542,-1.26672,0.10303
1.003,0,0.000000,4.380213,3.759756,1,3.766497,3.753054,6.187461,6.147794,-6.530313,4.728433,-1.24745,0.10126
1.004,0,0.000000,4.386659,3.762239,1,3.768716,3.754681,6.178914,6.130577,-6.284426,4.722232,-1.23339,0.10149
1.005,0,0.000000,4.393317,3.764636,1,3.770936,3.756231,6.170393,6.113536,-6.037521,4.716089,-1.21860,0.10176
1.006,0,0.000000,4.400654,3.766089,1,3.773155,3.757782,6.161872,6.096497,-5.790617,4.709947,-1.20298,0.10047
1.007,0,0.000000,4.408198,3.767256,1,3.775374,3.759332,6.153351,6.079456,-5.543712,4.703804,-1.18998,0.10001
1.008,0,0.000000,4.416408,3.767148,1,3.775837,3.757636,6.145159,6.064435,-5.287415,4.698786,-1.17209,0.09995
1.009,0,0.000000,4.424820,3.766656,1,3.776187,3.755733,6.136987,6.049543,-5.030519,4.693840,-1.14822,0.09760
1.010,0,0.000000,4.433867,3.765628,1,3.776537,3.753830,6.128816,6.034651,-4.773623,4.688894,-1.12903,0.09737
1.011,0,0.000000,4.443107,3.764439,1,3.776887,3.751927,6.120645,6.019759,-4.516727,4.683948,-1.10663,0.10008
1.012,0,0.000000,4.452968,3.763432,1,3.773443,3.753696,6.112462,6.005743,-4.247719,4.679911,-1.09092,0.10082
1.013,0,0.000000,4.463016,3.762481,1,3.769757,3.755700,6.104279,5.991782,-3.977939,4.675931,-1.07167,0.10110
1.014,0,0.000000,4.473730,3.761735,1,3.766071,3.757704,6.096096,5.977821,-3.708158,4.671951,-1.05444,0.10103
1.015,0,0.000000,4.484646,3.761050,1,3.762385,3.759707,6.087913,5.963861,-3.438378,4.667972,-1.03389,0.10283
1.016,0,0.000000,4.496324,3.760499,1,3.761987,3.759249,6.079679,5.964888,-3.149914,4.664902,-0.99607,0.10413
1.017,0,0.000000,4.508231,3.759989,1,3.761799,3.758634,6.071443,5.966872,-2.860258,4.661890,-0.97844,0.10225
1.018,0,0.000000,4.521116,3.759680,1,3.761611,3.758019,6.063206,5.968857,-2.570601,4.658878,-0.95659,0.10230
1.019,0,0.000000,4.534296,3.759431,1,3.761422,3.757404,6.054969,5.970841,-2.280945,4.655867,-0.93759,0.10369
1.020,0,0.000000,4.548631,3.759564,1,3.762742,3.757360,6.046839,5.983737,-1.961725,4.653974,-0.91795,0.10215
1.021,0,0.000000,4.563315,3.759813,1,3.764157,3.757352,6.038716,5.997330,-1.640617,4.652153,-0.89767,0.10149
1.022,0,0.000000,4.579147,3.760901,1,3.765573,3.757344,6.030592,6.010922,-1.319510,4.650331,-0.86201,0.10198
1.023,0,0.000000,4.595327,3.762243,1,3.766988,3.757336,6.022469,6.024515,-0.998402,4.648510,-0.83576,0.10169
1.024,0,0.000000,4.612605,3.764700,1,3.768311,3.762031,6.015080,6.043929,-0.651743,4.648011,-0.81257,0.10108
1.025,0,0.000000,4.630215,3.767495,1,3.769628,3.767027,6.007740,6.063715,-0.303453,4.647596,-0.79012,0.09862
1.026,0,0.000000,4.648845,3.770966,1,3.770944,3.772023,6.000399,6.083502,0.044837,4.647182,-0.76875,0.09807
1.027,0,0.000000,4.667784,3.774640,1,3.772261,3.777018,5.993058,6.103288,0.393126,4.646767,-0.74653,0.09882
1.028,0,0.000000,4.687631,3.778518,1,3.776417,3.780714,5.986637,6.132473,0.756418,4.647748,-0.72508,0.09811
1.029,0,0.000000,4.707752,3.782458,1,3.780754,3.784327,5.980275,6.162258,1.120667,4.648819,-0.68587,0.09790
1.030,0,0.000000,4.728571,3.786463,1,3.785091,3.787940,5.973913,6.192043,1.484916,4.649890,-0.65676,0.09963
1.031,0,0.000000,4.749601,3.790489,1,3.789428,3.791553,5.967551,6.221828,1.849165,4.650961,-0.63248,0.09968
1.032,0,0.000000,4.771073,3.794249,1,3.791550,3.795388,5.962095,6.245599,2.203107,4.653676,-0.60948,0.09924
1.033,0,0.000000,4.792678,3.797927,1,3.793530,3.799236,5.956697,6.268985,2.556391,4.656496,-0.58313,0.10025
1.034,0,0.000000,4.814388,3.800200,1,3.795510,3.803085,5.951299,6.292372,2.909675,4.659315,-0.55933,0.10133
1.035,0,0.000000,4.836129,3.802048,1,3.797490,3.806933,5.945901,6.315759,3.262959,4.662135,-0.53757,0.10216
1.036,0,0.000000,4.857695,3.802050,1,3.797094,3.807016,5.941099,6.330430,3.590436,4.666078,-0.49652,0.10237
1.037,0,0.000000,4.879207,3.801493,1,3.796547,3.806859,5.936336,6.344544,3.916264,4.670092,-0.46276,0.10177
1.038,0,0.000000,4.900494,3.801291,1,3.796000,3.806702,5.931572,6.358659,4.242093,4.674107,-0.43757,0.10290
1.039,0,0.000000,4.921714,3.801195,1,3.795453,3.806545,5.926808,6.372774,4.567922,4.678122,-0.41326,0.10379
1.040,0,0.000000,4.942616,3.803123,1,3.797452,3.809729,5.922783,6.391081,4.852490,4.683440,-0.38796,0.10179
1.041,0,0.000000,4.963423,3.805660,1,3.799613,3.813126,5.918806,6.409656,5.134425,4.688842,-0.36450,0.10170
1.042,0,0.000000,4.983548,3.808666,1,3.801775,3.816524,5.914829,6.428230,5.416360,4.694244,-0.33792,0.10198
1.043,0,0.000000,5.003468,3.811813,1,3.803936,3.819921,5.910851,6.446805,5.698295,4.699646,-0.29489,0.09990
1.044,0,0.000000,5.022418,3.813861,1,3.805015,3.821622,5.893429,6.460155,5.923481,4.705964,-0.26238,0.09906
1.045,0,0.000000,5.041075,3.815576,1,3.806025,3.823214,5.875149,6.473172,6.145043,4.712340,-0.23387,0.09985
1.046,0,0.000000,5.058867,3.816517,1,3.807035,3.824806,5.856869,6.486189,6.366606,4.718716,-0.21124,0.09919
1.047,0,0.000000,5.076398,3.817223,1,3.808045,3.826399,5.838589,6.499207,6.588169,4.725092,-0.18406,0.09868
1.048,0,0.000000,5.093144,3.817826,1,3.809305,3.826901,5.820148,6.509288,6.753330,4.732372,-0.15987,0.09851
1.049,0,0.000000,5.109652,3.818398,1,3.810580,3.827334,5.801696,6.519182,6.914891,4.739709,-0.13434,0.10115
1.050,0,0.000000,5.125134,3.819488,1,3.811856,3.827767,5.783244,6.529075,7.076452,4.747047,-0.08818,0.10355
1.051,0,0.000000,5.140307,3.820735,1,3.813132,3.828200,5.764792,6.538969,7.238013,4.754385,-0.05601,0.10224
1.052,0,0.000000,5.154243,3.822804,1,3.814779,3.831177,5.746099,6.553508,7.339553,4.762086,-0.02902,0.10290
1.053,0,0.000000,5.167806,3.825122,1,3.816450,3.834316,5.727390,6.568345,7.437263,4.769811,-0.00334,0.10500
1.054,0,0.000000,5.180203,3.827610,1,3.818121,3.837456,5.708681,6.583180,7.534972,4.777535,0.02163,0.10386
1.055,0,0.000000,5.192249,3.830149,1,3.819792,3.840595,5.689971,6.598016,7.632681,4.785259,0.04636,0.10329
1.056,0,0.000000,5.203261,3.832169,1,3.820839,3.842579,5.689840,6.616548,7.681165,4.793063,0.06765,0.10342
1.057,0,0.000000,5.213962,3.834033,1,3.821846,3.844489,5.690894,6.635315,7.726507,4.800872,0.11597,0.10294
1.058,0,0.000000,5.223783,3.835146,1,3.822853,3.846399,5.691947,6.654083,7.771849,4.808681,0.15079,0.10192
1.059,0,0.000000,5.233338,3.836033,1,3.823860,3.848309,5.693001,6.672850,7.817191,4.816491,0.17703,0.09907
1.060,0,0.000000,5.242123,3.836391,1,3.823796,3.849761,5.694547,6.698590,7.821631,4.824492,0.20323,0.09945
1.061,0,0.000000,5.250675,3.836588,1,3.823663,3.851184,5.696124,6.724776,7.823462,4.832507,0.22568,0.10170
1.062,0,0.000000,5.258411,3.837602,1,3.823530,3.852607,5.697701,6.750961,7.825292,4.840520,0.25475,0.10158
1.063,0,0.000000,5.265900,3.838862,1,3.823397,3.854031,5.699277,6.777147,7.827123,4.848535,0.27705,0.10252
1.064,0,0.000000,5.272557,3.841831,1,3.826513,3.858069,5.701139,6.789557,7.793092,4.856519,0.32216,0.10478
1.065,0,0.000000,5.278962,3.845317,1,3.829837,3.862275,5.703020,6.801088,7.756773,4.864501,0.35336,0.10533
1.066,0,0.000000,5.284698,3.849334,1,3.833161,3.866480,5.704900,6.812619,7.720454,4.872484,0.37895,0.10491
1.067,0,0.000000,5.290233,3.853512,1,3.836485,3.870685,5.706780,6.824150,7.684135,4.880467,0.40484,0.10397
