"Time","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml"
0.723,0.000000,0,17.685827,16.538305,1,18.695686,15.872804,6.643385,5.744081,5.335903,-1.21741,0.09834
0.724,0.000000,0,17.703239,16.530184,1,18.687073,15.864511,6.643419,5.735677,5.329378,-1.23389,0.09072
0.725,0.000000,0,17.720652,16.522062,1,18.678459,15.856216,6.643080,5.727273,5.323168,-1.24857,0.08547
0.726,0.000000,0,17.738064,16.513941,1,18.669846,15.847923,6.642596,5.718868,5.317081,-1.27579,0.08080
0.727,0.000000,0,17.757055,16.504852,1,18.661020,15.839830,6.640848,5.710592,5.311470,-1.28540,0.07746
0.728,0.000000,0,17.777037,16.495155,1,18.652060,15.831864,6.638608,5.702398,5.306045,-1.30197,0.08089
0.729,0.000000,0,17.797020,16.485458,1,18.643099,15.823898,6.636284,5.694203,5.300743,-1.31323,0.09663
0.730,0.000000,0,17.817003,16.475761,1,18.634138,15.815931,6.633926,5.686009,5.295489,-1.32489,0.11542
0.731,0.000000,0,17.839527,16.465467,1,18.625031,15.808382,6.632861,5.677573,5.289948,-1.33734,0.12235
0.732,0.000000,0,17.863649,16.454796,1,18.615829,15.801095,6.632298,5.668986,5.284295,-1.34982,0.12113
0.733,0.000000,0,17.887772,16.444124,1,18.606627,15.793807,6.632490,5.660398,5.278369,-1.36899,0.11832
0.734,0.000000,0,17.911892,16.433455,1,18.597425,15.786520,6.632975,5.651811,5.272338,-1.37906,0.11158
0.735,0.000000,0,17.938208,16.423092,1,18.581514,15.780702,6.633291,5.643691,5.266130,-1.38913,0.10201
0.736,0.000000,0,17.965902,16.412922,1,18.561386,15.775808,6.633542,5.635863,5.259855,-1.39655,0.09401
0.737,0.000000,0,17.993597,16.402754,1,18.541258,15.770914,6.633524,5.628035,5.253298,-1.40622,0.08658
0.738,0.000000,0,18.021290,16.392586,1,18.521130,15.766021,6.633403,5.620207,5.246632,-1.41638,0.08222
0.739,0.000000,0,18.050898,16.382553,1,18.501329,15.762303,6.633086,5.612357,5.239503,-1.43057,0.08897
0.740,0.000000,0,18.081707,16.372608,1,18.481735,15.759325,6.632694,5.604491,5.232195,-1.43576,0.10747
0.741,0.000000,0,18.112518,16.362661,1,18.462143,15.756347,6.631858,5.596626,5.224171,-1.44415,0.12240
0.742,0.000000,0,18.143328,16.352716,1,18.442549,15.753368,6.630851,5.588761,5.215867,-1.45203,0.12323
0.743,0.000000,0,18.174641,16.342779,1,18.423349,15.752081,6.629154,5.580821,5.206658,-1.45419,0.11756
0.744,0.000000,0,18.206270,16.332846,1,18.404398,15.751857,6.627190,5.572833,5.197096,-1.45734,0.11059
0.745,0.000000,0,18.237900,16.322914,0,18.385447,15.751632,4.241049,5.564845,5.186856,-1.46985,0.10071
0.746,0.000000,0,18.269529,16.312981,0,18.366495,15.751408,0.927729,5.556858,5.176353,-1.47263,0.09018
0.747,0.000000,0,18.301796,16.303019,0,18.348034,15.752954,0.000000,5.548799,5.165484,-1.47610,0.08231
0.748,0.000000,0,18.334463,16.293039,0,18.329880,15.755614,0.000000,5.540696,5.154474,-1.48001,0.08548
0.749,0.000000,0,18.367128,16.283060,0,18.311724,15.758275,0.000000,5.532593,5.143243,-1.48105,0.09916
0.750,0.000000,0,18.399796,16.273081,0,18.293570,15.760935,0.000000,5.524489,5.131926,-1.48318,0.11037
0.751,0.000000,0,18.432081,16.263174,0,18.277802,15.763829,0.000000,5.516241,5.120449,-1.48376,0.11904
0.752,0.000000,0,18.464127,16.253317,0,18.263535,15.766870,0.000000,5.507899,5.108911,-1.48386,0.12299
0.753,0.000000,0,18.496172,16.243458,0,18.249268,15.769910,0.000000,5.499558,5.097112,-1.48306,0.11849
0.754,0.000000,0,18.528219,16.233599,0,18.234999,15.772950,0.000000,5.491217,5.085213,-1.48700,0.11193
0.755,0.000000,0,18.560387,16.224007,0,18.221113,15.775600,0.000000,5.482610,5.072952,-1.48679,0.10512
0.756,0.000000,0,18.592634,16.214581,0,18.207464,15.778004,0.000000,5.473835,5.060550,-1.48438,0.09573
0.757,0.000000,0,18.624880,16.205156,0,18.193817,15.780408,0.000000,5.465060,5.047890,-1.48029,0.08611
0.758,0.000000,0,18.657125,16.195730,0,18.180170,15.782811,0.000000,5.456285,5.035129,-1.47922,0.07929
0.759,0.000000,0,18.689199,16.186371,0,18.167282,15.785525,0.000000,5.447463,5.022223,-1.47659,0.08555
0.760,0.000000,0,18.721165,16.177050,0,18.154871,15.788435,0.000000,5.438612,5.009260,-1.47049,0.10033
0.761,0.000000,0,18.753132,16.167730,0,18.142460,15.791344,0.000000,5.429760,4.996033,-1.46140,0.10961
0.762,0.000000,0,18.785097,16.158409,0,18.130049,15.794253,0.000000,5.420908,4.982703,-1.46451,0.11754
0.763,0.000000,0,18.816746,16.149370,0,18.118183,15.801566,0.000000,5.411803,4.968966,-1.45410,0.12245
0.764,0.000000,0,18.848194,16.140505,0,18.106663,15.811647,0.000000,5.402539,4.955070,-1.44733,0.11983
0.765,0.000000,0,18.879644,16.131641,0,18.095142,15.821729,0.000000,5.393275,4.940822,-1.44461,0.11522
0.766,0.000000,0,18.911093,16.122778,0,18.083622,15.831810,0.000000,5.384011,4.926438,-1.43652,0.11070
0.767,0.000000,0,18.942415,16.114080,0,18.072487,15.842082,0.000000,5.374493,4.911840,-1.42889,0.10362
0.768,0.000000,0,18.973654,16.105488,0,18.061590,15.852474,0.000000,5.364813,4.897159,-1.42374,0.09543
0.769,0.000000,0,19.004894,16.096893,0,18.050695,15.862865,0.000000,5.355134,4.882501,-1.41214,0.08942
0.770,0.000000,0,19.036135,16.088301,0,18.039799,15.873257,0.000000,5.345455,4.867851,-1.39886,0.08387
0.771,0.000000,0,19.066784,16.079977,0,18.029289,15.883993,0.000000,5.335524,4.853456,-1.38873,0.07967
0.772,0.000000,0,19.097061,16.071821,0,18.019024,15.894946,0.000000,5.325434,4.839159,-1.37924,0.08468
0.773,0.000000,0,19.127340,16.063667,0,18.008759,15.905899,0.000000,5.315344,4.825177,-1.36804,0.10327
0.774,0.000000,0,19.157618,16.055511,0,17.998493,15.916853,0.000000,5.305255,4.811317,-1.35812,0.12067
0.775,0.000000,0,19.187042,16.047649,0,17.988848,15.928349,0.000000,5.294963,4.797838,-1.34763,0.12355
0.776,0.000000,0,19.215931,16.039968,0,17.979589,15.940187,0.000000,5.284546,4.784507,-1.32480,0.11894
0.777,0.000000,0,19.244820,16.032290,0,17.970331,15.952024,0.000000,5.274128,4.771885,-1.31308,0.11255
0.778,0.000000,0,19.273708,16.024609,0,17.961073,15.963862,0.000000,5.263710,4.759540,-1.30200,0.10272
0.779,0.000000,0,19.301579,16.017172,0,17.952221,15.974714,0.000000,5.253335,4.748257,-1.28769,0.09172
0.780,0.000000,0,19.328810,16.009890,0,17.943628,15.984947,0.000000,5.242987,4.737386,-1.27350,0.08327
0.781,0.000000,0,19.356041,16.002605,0,17.935034,15.995180,0.000000,5.232639,4.727693,-1.26065,0.08655
0.782,0.000000,0,19.383272,15.995322,0,17.926439,16.005413,0.000000,5.222291,4.718456,-1.24384,0.10071
0.783,0.000000,0,19.408098,15.988397,0,17.917166,16.015001,0.000000,5.212161,4.710443,-1.21631,0.11223
0.784,0.000000,0,19.431412,15.981695,0,17.907463,16.024181,0.000000,5.202168,4.702905,-1.20251,0.12028
0.785,0.000000,0,19.454727,15.974995,0,17.897760,16.033363,0.000000,5.192174,4.696646,-1.18835,0.12294
0.786,0.000000,0,19.478041,15.968293,0,17.888058,16.042545,0.000000,5.182181,4.690885,-1.17053,0.11778
0.787,0.000000,0,19.498760,15.961760,0,17.878632,16.051868,0.000000,5.172426,4.686469,-1.15567,0.11124
0.788,0.000000,0,19.517849,15.955331,0,17.869379,16.061281,0.000000,5.162820,4.682577,-1.13928,0.10518
0.789,0.000000,0,19.536940,15.948903,0,17.860126,16.070694,0.000000,5.153215,4.680138,-1.10559,0.09702
0.790,0.000000,0,19.556028,15.942474,0,17.850874,16.080107,0.000000,5.143609,4.678264,-1.08734,0.08857
0.791,0.000000,0,19.572546,15.936054,0,17.842241,16.089739,0.000000,5.134524,4.677920,-1.07208,0.08261
0.792,0.000000,0,19.587450,15.929641,0,17.833996,16.099508,0.000000,5.125767,4.678173,-1.05164,0.07983
0.793,0.000000,0,19.602352,15.923226,0,17.825752,16.109280,0.000000,5.117009,4.679851,-1.03375,0.08523
0.794,0.000000,0,19.617256,15.916812,0,17.817507,16.119049,0.000000,5.108252,4.682084,-1.01532,0.09511
0.795,0.000000,0,19.629175,15.910578,0,17.809809,16.129030,0.000000,5.100152,4.685594,-0.99219,0.10871
0.796,0.000000,0,19.639217,15.904457,0,17.802454,16.139145,0.000000,5.092466,4.689602,-0.95721,0.12101
0.797,0.000000,0,19.649260,15.898336,0,17.795097,16.149261,0.000000,5.084780,4.694794,-0.93881,0.12254
0.798,0.000000,0,19.659304,15.892216,0,17.787743,16.159376,0.000000,5.077095,4.700447,-0.91702,0.11889
0.799,0.000000,0,19.667192,15.885891,0,17.780676,16.169737,0.000000,5.069985,4.707219,-0.89597,0.11458
0.800,0.000000,0,19.673727,15.879437,0,17.773790,16.180254,0.000000,5.063239,4.714425,-0.87610,0.10745
0.801,0.000000,0,19.680262,15.872985,0,17.766905,16.190771,0.000000,5.056492,4.722745,-0.85416,0.09917
0.802,0.000000,0,19.686796,15.866531,0,17.760019,16.201288,0.000000,5.049745,4.731498,-0.82922,0.09341
0.803,0.000000,0,19.691639,15.860277,0,17.746635,16.211023,0.000000,5.043814,4.741384,-0.78787,0.08855
0.804,0.000000,0,19.695415,15.854147,0,17.729166,16.220266,0.000000,5.038394,4.751710,-0.76849,0.08175
0.805,0.000000,0,19.699192,15.848018,0,17.711697,16.229511,0.000000,5.032975,4.763222,-0.74329,0.07511
0.806,0.000000,0,19.702971,15.841887,0,17.694227,16.238754,0.000000,5.027555,4.775195,-0.72198,0.07348
0.807,0.000000,0,19.704924,15.835652,0,17.677111,16.246727,0.000000,5.022973,4.788372,-0.69849,0.08573
0.808,0.000000,0,19.705732,15.829350,0,17.660215,16.253901,0.000000,5.018916,4.802017,-0.67599,0.10038
0.809,0.000000,0,19.706539,15.823050,0,17.643320,16.261074,0.000000,5.014859,4.816680,-0.63260,0.10626
0.810,0.000000,0,19.707348,15.816748,0,17.626425,16.268248,0.000000,5.010802,4.831738,-0.60922,0.11388
0.811,1.390011,0,19.706108,15.810227,0,17.627277,16.274734,0.000000,5.007369,4.847611,-0.58267,0.12118
0.812,3.320582,1,19.703581,15.803568,0,17.639288,16.280788,0.000000,5.004327,4.863801,-0.55823,0.12098
0.813,3.862638,1,19.701054,15.796909,0,17.651299,16.286842,0.000000,5.001286,4.880833,-0.53555,0.11778
0.814,3.864716,1,19.698526,15.790250,0,17.663309,16.292896,0.000000,4.998244,4.898192,-0.51031,0.11446
0.815,3.867076,1,19.693811,15.783509,0,17.676727,16.298056,0.000000,4.996388,4.916430,-0.48737,0.10835
0.816,3.869547,1,19.687721,15.776716,0,17.691027,16.302654,0.000000,4.995276,4.935008,-0.43625,0.10045
0.817,3.873079,1,19.681631,15.769924,0,17.705328,16.307251,0.000000,4.994165,4.954236,-0.41168,0.09439
0.818,3.877022,1,19.675541,15.763131,0,17.719629,16.311850,0.000000,4.993053,4.973717,-0.38690,0.08888
0.819,3.882485,1,19.669271,15.756345,0,17.735846,16.315260,0.000000,4.992909,4.993515,-0.36249,0.08165
0.820,3.888539,1,19.662889,15.749561,0,17.753267,16.317924,0.000000,4.993372,5.013438,-0.33713,0.07481
0.821,3.894466,1,19.656507,15.742779,0,17.770689,16.320589,0.000000,4.993836,5.033219,-0.31223,0.07551
0.822,3.900343,1,19.650126,15.735995,0,17.788111,16.323256,0.000000,4.994300,5.052946,-0.28702,0.09139
0.823,3.904444,1,19.643345,15.729003,0,17.806669,16.324503,0.000000,4.995460,5.072107,-0.23648,0.10644
0.824,3.907852,1,19.636316,15.721879,0,17.825939,16.324862,0.000000,4.997057,5.091048,-0.21112,0.11075
0.825,3.910709,1,19.629286,15.714755,0,17.845211,16.325220,0.000000,4.998655,5.109336,-0.18375,0.11606
0.826,3.913351,1,19.622257,15.707631,0,17.864483,16.325579,0.000000,5.000253,5.127371,-0.15976,0.12111
0.827,3.917039,1,19.615711,15.700641,0,17.883007,16.324831,0.000000,5.002685,5.144752,-0.13708,0.12024
0.828,3.921133,1,19.609470,15.693732,0,17.901062,16.323391,0.000000,5.005642,5.161879,-0.10794,0.11745
0.829,3.925663,1,19.603231,15.686825,0,17.919115,16.321951,0.000000,5.008599,5.178298,-0.07791,0.11508
0.830,3.930363,1,19.596991,15.679917,0,17.937170,16.320511,0.000000,5.011556,5.194441,-0.02847,0.11024
0.831,3.934473,1,19.590813,15.672930,0,17.956827,16.318907,0.000000,5.015062,5.209861,-0.00177,0.10363
0.832,3.938352,1,19.584673,15.665894,0,17.977493,16.317196,0.000000,5.018914,5.224998,0.02106,0.09869
0.833,3.941683,1,19.578535,15.658856,0,17.998158,16.315487,0.000000,5.022766,5.239635,0.04639,0.09420
0.834,3.944799,1,19.572395,15.651819,0,18.018824,16.313776,0.000000,5.026617,5.254076,0.07544,0.08752
0.835,3.947815,1,19.566324,15.644652,0,18.039566,16.312220,0.000000,5.031055,5.268316,0.10059,0.08047
0.836,3.950790,1,19.560293,15.637403,0,18.060358,16.310759,0.000000,5.035861,5.282479,0.12582,0.07575
0.837,3.954550,1,19.554262,15.630153,0,18.081150,16.309299,0.000000,5.040668,5.296772,0.17245,0.08465
0.838,3.958613,1,19.548231,15.622903,0,18.101942,16.307838,0.000000,5.045475,5.311116,0.20383,0.10121
0.839,3.963986,1,19.542542,15.615495,0,18.123449,16.301964,0.000000,5.050990,5.325852,0.23068,0.11101
0.840,3.969869,1,19.537067,15.607987,0,18.145405,16.293314,0.000000,5.056951,5.340741,0.25455,0.11875
0.841,3.975305,1,19.531593,15.600479,0,18.167360,16.284662,0.000000,5.062912,5.355922,0.27838,0.12269
0.842,3.980567,1,19.526121,15.592972,0,18.189316,16.276012,0.000000,5.068873,5.371218,0.30508,0.11889
0.843,3.983618,1,19.520418,15.585535,0,18.211601,16.267284,0.000000,5.075405,5.386607,0.33005,0.11305
0.844,3.985809,1,19.514574,15.578143,0,18.234093,16.258509,0.000000,5.082296,5.402033,0.36163,0.10721
0.845,3.987129,1,19.508728,15.570752,0,18.256586,16.249733,0.000000,5.089187,5.417387,0.40488,0.09901
0.846,3.988111,1,19.502884,15.563360,0,18.279079,16.240957,0.000000,5.096078,5.432713,0.43027,0.09018
0.847,3.989959,1,19.496910,15.555969,0,18.301735,16.232033,0.000000,5.103408,5.447785,0.45425,0.08390
0.848,3.992144,1,19.490856,15.548580,0,18.324493,16.223015,0.000000,5.111014,5.462759,0.47964,0.07995
0.849,3.994533,1,19.484802,15.541190,0,18.347252,16.213999,0.000000,5.118620,5.477180,0.50537,0.08447
0.850,3.997002,1,19.478746,15.533800,0,18.370008,16.204981,0.000000,5.126226,5.491387,0.52884,0.09468
0.851,3.998764,1,19.472874,15.526331,0,18.392794,16.195967,0.000000,5.134002,5.504748,0.55865,0.10848
0.852,4.000251,1,19.467115,15.518812,0,18.415594,16.186954,0.000000,5.141884,5.517779,0.59976,0.12091
0.853,4.002244,1,19.461355,15.511293,0,18.438395,16.177942,0.000000,5.149766,5.529860,0.62350,0.12262
0.854,4.004434,1,19.455597,15.503775,0,18.461195,16.168930,0.000000,5.157648,5.541573,0.64624,0.11900
0.855,4.008456,1,19.449360,15.495989,0,18.483826,16.163523,0.000000,5.165537,5.552332,0.67041,0.11439
0.856,4.013191,1,19.442825,15.488034,0,18.506351,16.160383,0.000000,5.173431,5.562721,0.69470,0.10662
0.857,4.018702,1,19.436289,15.480081,0,18.528875,16.157242,0.000000,5.181325,5.572355,0.71530,0.09724
0.858,4.024515,1,19.429754,15.472126,0,18.551401,16.154102,0.000000,5.189219,5.581696,0.74271,0.08999
0.859,4.029649,1,19.422955,15.464011,0,18.574846,16.152130,0.000000,5.197245,5.590521,0.76544,0.08353
0.860,4.034519,1,19.415989,15.455795,0,18.598871,16.150896,0.000000,5.205355,5.599146,0.80557,0.08020
0.861,4.038661,1,19.409025,15.447579,0,18.622896,16.149660,0.000000,5.213466,5.607403,0.82687,0.08607
0.862,4.042521,1,19.402060,15.439363,0,18.646921,16.148426,0.000000,5.221576,5.615517,0.84790,0.10307
0.863,4.046033,1,19.394741,15.431044,0,18.671164,16.147041,0.000000,5.229740,5.623384,0.86926,0.11957
0.864,4.049410,1,19.387199,15.422659,0,18.695541,16.145565,0.000000,5.237938,5.631157,0.88800,0.12332
0.865,4.052908,1,19.379658,15.414274,0,18.719921,16.144087,0.000000,5.246137,5.638817,0.91043,0.11987
0.866,4.056453,1,19.372116,15.405890,0,18.744299,16.142609,0.000000,5.254335,5.646434,0.93478,0.11505
0.867,4.060513,1,19.364225,15.397315,0,18.768265,16.140154,0.000000,5.262331,5.654063,0.97113,0.10688
0.868,4.064772,1,19.356117,15.388620,0,18.791971,16.137085,0.000000,5.270198,5.661696,0.98874,0.09705
0.869,4.069479,1,19.348007,15.379927,0,18.815678,16.134018,0.000000,5.278066,5.669412,1.00897,0.08935
0.870,4.074359,1,19.339897,15.371233,0,18.839384,16.130949,0.000000,5.285933,5.677158,1.02795,0.08266
0.871,4.079375,1,19.331387,15.362493,0,18.862812,16.127459,0.000000,5.293682,5.685019,1.04568,0.08363
0.872,4.084443,1,19.322622,15.353723,0,18.886066,16.123701,0.000000,5.301356,5.692925,1.06570,0.09418
0.873,4.088820,1,19.313858,15.344953,0,18.909323,16.119944,0.000000,5.309030,5.700894,1.08170,0.11053
0.874,4.092928,1,19.305094,15.336183,0,18.932577,16.116186,0.000000,5.316704,5.708887,1.10269,0.12274
0.875,4.095838,1,19.295761,15.327442,0,18.955936,16.112270,0.000000,5.324460,5.716854,1.13492,0.12236
0.876,4.098280,1,19.286074,15.318721,0,18.979362,16.108253,0.000000,5.332268,5.724810,1.14978,0.11659
0.877,4.101214,1,19.276386,15.310000,0,19.002789,16.104237,0.000000,5.340076,5.732586,1.16681,0.10959
0.878,4.104339,1,19.266699,15.301279,0,19.026215,16.100220,0.000000,5.347885,5.740292,1.18262,0.09967
0.879,4.109473,1,19.257114,15.292468,0,19.057016,16.096331,0.000000,5.355786,5.747622,1.19727,0.08897
0.880,4.115390,1,19.247593,15.283601,0,19.092457,16.092524,0.000000,5.363745,5.754806,1.21124,0.08094
0.881,4.121016,1,19.238070,15.274734,0,19.127895,16.088717,0.000000,5.371704,5.761303,1.22964,0.08925
0.882,4.126530,1,19.228548,15.265866,0,19.163334,16.084909,0.000000,5.379663,5.767535,1.25531,0.10746
0.883,4.129284,1,19.218807,15.256962,0,19.199287,16.082047,0.000000,5.387584,5.772838,1.26791,0.11777
0.884,4.130966,1,19.208927,15.248034,0,19.235563,16.079777,0.000000,5.395480,5.777780,1.28195,0.12259
0.885,4.131870,1,19.199049,15.239107,0,19.271839,16.077509,0.000000,5.403377,5.782016,1.29486,0.12097
0.886,4.132473,1,19.189169,15.230179,0,19.308117,16.075239,0.000000,5.411273,5.785977,1.30655,0.11246
0.887,4.134936,1,19.179340,15.221090,0,19.334377,16.072737,0.000000,5.419200,5.789547,1.31857,0.10364
0.888,4.138122,1,19.169544,15.211900,0,19.354343,16.070089,0.000000,5.427148,5.792964,1.33084,0.09520
0.889,4.142749,1,19.159748,15.202709,0,19.374310,16.067440,0.000000,5.435095,5.796093,1.34381,0.08519
0.890,4.147937,1,19.149952,15.193519,0,19.394274,16.064793,0.000000,5.443043,5.799110,1.36316,0.07750
0.891,4.153368,1,19.140743,15.184334,0,19.413107,16.062113,0.000000,5.450671,5.801892,1.37192,0.08815
0.892,4.158892,1,19.131901,15.175152,0,19.431229,16.059416,0.000000,5.458099,5.804584,1.38330,0.11128
0.893,4.163989,1,19.123060,15.165971,0,19.449350,16.056717,0.000000,5.465528,5.807169,1.39185,0.12249
0.894,4.168919,1,19.114218,15.156789,0,19.467472,16.054020,0.000000,5.472956,5.809712,1.39825,0.12222
0.895,4.172978,1,19.105217,15.147613,0,19.483912,16.051014,0.000000,5.480035,5.812295,1.40875,0.11948
0.896,4.176698,1,19.096115,15.138439,0,19.499294,16.047815,0.000000,5.486895,5.814894,1.41507,0.11302
0.897,4.179441,1,19.087015,15.129266,0,19.514679,16.044617,0.000000,5.493754,5.817663,1.42453,0.10388
0.898,4.181806,1,19.077913,15.120092,0,19.530062,16.041418,0.000000,5.500613,5.820499,1.43695,0.09636
0.899,4.183394,1,19.068970,15.111407,0,19.544640,16.038282,0.000000,5.507172,5.823603,1.44302,0.08935
0.900,4.184680,1,19.060127,15.103030,0,19.558712,16.035185,0.000000,5.513541,5.826811,1.44858,0.08070
0.901,4.186348,1,19.051283,15.094653,0,19.572784,16.032089,0.000000,5.519911,5.830239,1.45273,0.07888
0.902,4.188167,1,19.042440,15.086276,0,19.586857,16.028992,0.000000,5.526280,5.833752,1.45959,0.09478
0.903,4.191174,1,19.033468,15.077983,0,19.599825,16.026606,0.000000,5.532533,5.837407,1.46222,0.11613
0.904,4.194644,1,19.024418,15.069744,0,19.612101,16.024668,0.000000,5.538712,5.841116,1.46536,0.12384
0.905,4.197126,1,19.015368,15.061504,0,19.624374,16.022730,0.000000,5.544891,5.844942,1.47064,0.12148
0.906,4.199224,1,19.006317,15.053266,0,19.636650,16.020792,0.000000,5.551070,5.848814,1.47504,0.11680
0.907,4.198174,1,18.996998,15.045537,0,19.647175,16.019352,0.000000,5.557199,5.852797,1.47552,0.10841
0.908,4.195900,1,18.987513,15.038130,0,19.656601,16.018223,0.000000,5.563296,5.856823,1.47803,0.09796
0.909,4.192496,1,18.978027,15.030724,0,19.666027,16.017094,0.000000,5.569393,5.860980,1.47906,0.08969
0.910,4.188653,1,18.968542,15.023316,0,19.675453,16.015965,0.000000,5.575490,5.865186,1.47836,0.08294
0.911,4.186282,1,18.958708,15.016901,0,19.684290,16.014486,0.000000,5.581544,5.869504,1.48346,0.08617
0.912,4.184483,1,18.948654,15.011110,0,19.692755,16.012785,0.000000,5.587572,5.873866,1.47772,0.09865
0.913,4.183749,1,18.938601,15.005319,0,19.701221,16.011086,0.000000,5.593598,5.878137,1.47797,0.11391
0.914,4.183431,1,18.928549,14.999527,0,19.709686,16.009384,0.000000,5.599625,5.882371,1.47665,0.12364
0.915,4.183193,1,18.918419,14.995159,0,19.717121,16.007637,0.000000,5.605400,5.886321,1.47360,0.12109
0.916,4.182986,1,18.908243,14.991686,0,19.723909,16.005859,0.000000,5.611015,5.890159,1.47437,0.11412
0.917,4.183285,1,18.898067,14.988213,0,19.730698,16.004082,0.000000,5.616631,5.893816,1.46982,0.10616
0.918,4.183780,1,18.887890,14.984740,0,19.737486,16.002304,0.000000,5.622247,5.897403,1.46613,0.09532
0.919,2.677708,0,18.878067,14.982829,0,19.743565,16.000200,0.000000,5.627835,5.900960,1.46225,0.08407
0.920,0.585749,0,18.868467,14.981899,0,19.749195,15.997893,0.000000,5.633406,5.904507,1.45773,0.08380
0.921,0.000000,0,18.858866,14.980970,0,19.754826,15.995586,0.000000,5.638977,5.907988,1.44785,0.10462
0.922,0.000000,0,18.849266,14.980041,0,19.760456,15.993279,0.000000,5.644548,5.911442,1.44348,0.12252
0.923,0.000000,0,18.839870,14.980730,0,19.765699,15.990805,0.000000,5.650084,5.914748,1.43762,0.12403
0.924,0.000000,0,18.830603,14.982437,0,19.770699,15.988226,0.000000,5.655600,5.917996,1.43161,0.11980
0.925,0.000000,0,18.821337,14.984145,0,19.775698,15.985646,0.000000,5.661114,5.921060,1.42242,0.11020
0.926,0.000000,0,18.812069,14.985852,0,19.780695,15.983067,0.000000,5.666629,5.924053,1.41708,0.09818
0.927,0.000000,0,18.802370,14.989186,0,19.784971,15.980036,0.000000,5.671890,5.926857,1.40723,0.08866
0.928,0.000000,0,18.792400,14.993543,0,19.788790,15.976722,0.000000,5.676991,5.929588,1.39798,0.08422
0.929,0.000000,0,18.782429,14.997899,0,19.792610,15.973408,0.000000,5.682092,5.932195,1.38297,0.09192
0.930,0.000000,0,18.772459,15.002256,0,19.796431,15.970094,0.000000,5.687193,5.934753,1.37271,0.10485
0.931,0.000000,0,18.755072,15.008415,0,19.799858,15.964067,0.000000,5.692184,5.937271,1.36328,0.11686
0.932,0.000000,0,18.733025,15.015707,0,19.803041,15.956334,0.000000,5.697107,5.939773,1.35336,0.12346
0.933,0.000000,0,18.710976,15.022999,0,19.806223,15.948602,0.000000,5.702029,5.942304,1.34219,0.11990
0.934,0.000000,0,18.688929,15.030292,0,19.809404,15.940869,0.000000,5.706952,5.944846,1.33289,0.11343
0.935,0.000000,0,18.667259,15.039168,0,19.812151,15.932548,0.000000,5.711939,5.947455,1.31680,0.10660
0.936,0.000000,0,18.645828,15.049041,0,19.814625,15.923856,0.000000,5.716966,5.950091,1.29468,0.09711
0.937,0.000000,0,18.624395,15.058914,0,19.817097,15.915165,0.000000,5.721993,5.952699,1.28210,0.08692
0.938,0.000000,0,18.602964,15.068788,0,19.819571,15.906473,0.000000,5.727021,5.955296,1.26871,0.07972
0.939,0.000000,0,18.581957,15.080260,0,19.821457,15.897498,0.000000,5.731800,5.957769,1.25583,0.09223
0.940,0.000000,0,18.561214,15.092739,0,19.822975,15.888345,0.000000,5.736423,5.960196,1.24271,0.11296
0.941,0.000000,0,18.540472,15.105218,0,19.824493,15.879191,0.000000,5.741045,5.962582,1.22690,0.12143
0.942,0.000000,0,18.519732,15.117696,0,19.826012,15.870039,0.000000,5.745668,5.964952,1.20859,0.12305
0.943,0.000000,0,18.491411,15.131589,0,19.827122,15.861451,0.000000,5.750180,5.967379,1.18204,0.11786
0.944,0.000000,0,18.458326,15.146370,0,19.827974,15.853219,0.000000,5.754622,5.969829,1.16574,0.10725
0.945,0.000000,0,18.425241,15.161151,0,19.828829,15.844986,2.494214,5.759064,5.972253,1.15219,0.09766
0.946,0.000000,0,18.392157,15.175932,1,19.829681,15.836754,5.958400,5.763506,5.974668,1.13559,0.08908
0.947,0.000000,0,18.359579,15.192267,1,19.830149,15.828526,6.928818,5.767803,5.976965,1.11679,0.08241
0.948,0.000000,0,18.327320,15.209579,1,19.830372,15.820299,6.929437,5.772007,5.979216,1.09781,0.08608
0.949,0.000000,0,18.295061,15.226892,1,19.830595,15.812073,6.930211,5.776213,5.981447,1.07782,0.10390
0.950,0.000000,0,18.262802,15.244205,1,19.830818,15.803847,6.931046,5.780418,5.983672,1.04495,0.12064
0.951,0.000000,0,18.231989,15.262876,1,19.830256,15.795230,6.931492,5.784584,5.985987,1.02872,0.12350
0.952,0.000000,0,18.202084,15.282400,1,19.829201,15.786367,6.931787,5.788726,5.988338,1.01041,0.11962
0.953,0.000000,0,18.172180,15.301926,1,19.828146,15.777504,6.932440,5.792868,5.990680,0.99023,0.11497
0.954,0.000000,0,18.142275,15.321450,1,19.827091,15.768641,6.933233,5.797009,5.993018,0.97192,0.10739
0.955,0.000000,0,18.114229,15.342472,1,19.825291,15.759938,6.935120,5.801134,5.995208,0.95325,0.09833
0.956,0.000000,0,18.087351,15.364433,1,19.823021,15.751334,6.937432,5.805249,5.997340,0.92636,0.09147
0.957,0.000000,0,18.060474,15.386395,1,19.820753,15.742731,6.939741,5.809363,5.999288,0.88858,0.08514
0.958,0.000000,0,18.033596,15.408358,1,19.818483,15.734127,6.942050,5.813478,6.001165,0.86942,0.07907
0.959,0.000000,0,18.012392,15.431290,1,19.815493,15.725152,6.943066,5.817476,6.002829,0.84753,0.08038
