"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.160,0,0,7.287463,1.590372,17.109558,5.112266,0,-7.916856,0.000000,0,17.878933,6.975821,0,4.761008,14.322410,0.000000,0,0,0,24.883923,18.885902,3.962454,6.965072,-7.407492,16.199932,3.169257,6.246050,6.102207,105.469810,0,68.609634,75.591705,89.945305,8.538179,18.676764,8.448588,14.931625,8.506555,14.389324,9.443359,14.250975,9.128739,15.615165,10.352282,15.585398,10.348433,16.426689,0,-0.01904,-0.01297,-0.02179,0.00272,0.00865,-0.01306,0.01114,-0.00424,-0.00015,0.12299,3.27679
2.161,0,0,7.283414,1.591419,17.109314,5.114544,0,-7.927615,0.000000,0,17.871738,6.985609,0,5.303311,14.324551,0.000000,0,0,0,24.650888,18.913918,3.964789,6.966434,-7.483101,16.192005,3.092089,6.245538,6.105437,104.990059,0,69.066574,75.518280,89.794655,8.538414,18.669397,8.450212,14.924726,8.508089,14.384056,9.447468,14.253134,9.132583,15.617262,10.357112,15.586192,10.350978,16.428749,0,-0.01781,-0.01282,-0.02161,0.00381,0.00827,-0.01297,-0.00298,0.00659,-0.00026,0.11836,3.27778
2.162,0,0,7.281290,1.592502,17.108995,5.117394,0,-7.941976,0.000000,0,17.864243,6.993586,0,5.847281,14.328293,0.000000,0,0,0,24.296593,18.939751,3.966486,6.968292,-7.557701,16.183914,3.009794,6.244731,6.108443,104.582932,0,69.495834,75.422539,89.638756,8.538671,18.661295,8.452909,14.917779,8.509554,14.378948,9.452820,14.255205,9.137251,15.619174,10.362663,15.586701,10.354316,16.429873,0,-0.01689,-0.01450,-0.02174,0.00436,0.00809,-0.01373,0.01030,-0.00775,0.00005,0.11301,3.27771
2.163,0,0,7.280655,1.593612,17.108622,5.120686,0,-7.959122,0.000000,0,17.856510,7.000164,0,6.392539,14.333272,0.000000,0,0,0,23.848555,18.963896,3.967689,6.970534,-7.631521,16.175694,2.923536,6.243780,6.111275,104.231956,0,69.903702,75.309547,89.478790,8.538944,18.652624,8.456436,14.910793,8.510966,14.373964,9.459133,14.257208,9.142557,15.620943,10.368772,15.586990,10.358267,16.430271,0,-0.01990,-0.01358,-0.02173,0.00436,0.00868,-0.01315,0.00626,-0.00006,-0.00011,0.10516,3.27687
2.164,0,0,7.280020,1.594722,17.108246,5.123977,0,-7.976269,0.000000,0,17.848778,7.006741,0,6.937798,14.338251,0.000000,0,0,0,23.400517,18.988043,3.968893,6.972775,-7.705341,16.167475,2.837278,6.242681,6.114107,103.880981,0,70.311569,75.196556,89.318825,8.539219,18.643953,8.459963,14.903809,8.512378,14.368980,9.465446,14.259211,9.147862,15.622712,10.374879,15.587279,10.362218,16.430670,0,-0.01942,-0.01358,-0.02174,0.00089,0.00871,-0.01273,0.00549,-0.00473,-0.00005,0.09597,3.27639
2.165,0,0,7.279386,1.595831,17.107872,5.127268,0,-7.993415,0.000000,0,17.841045,7.013319,0,7.483056,14.343231,0.000000,0,0,0,22.952478,19.012188,3.970096,6.975017,-7.779162,16.159256,2.751020,6.241510,6.116939,103.530006,0,70.719437,75.083565,89.158867,8.539493,18.635283,8.463490,14.896823,8.513790,14.363997,9.471758,14.261213,9.153169,15.624481,10.380987,15.587568,10.366169,16.431068,0,-0.01639,-0.01404,-0.02171,0.00937,0.00816,-0.01315,0.00771,0.04343,-0.00021,0.08893,3.27616
2.166,0,0,7.277048,1.597205,17.106218,5.129066,0,-8.021229,0.000000,0,17.833319,7.018043,0,8.047414,14.349594,0.000000,0,0,0,22.374897,19.033733,3.971221,6.977251,-7.854842,16.150850,2.666872,6.240332,6.119621,103.398903,0,70.976334,74.963287,88.962723,8.539346,18.624481,8.468411,14.890424,8.515248,14.361333,9.478887,14.263064,9.159225,15.626081,10.387757,15.587593,10.370396,16.431206,0,-0.01842,-0.01358,-0.02251,0.00195,0.00923,-0.01382,0.00450,-0.01898,-0.00006,0.08335,3.27633
2.167,0,0,7.273395,1.598783,17.103579,5.129708,0,-8.057290,0.000000,0,17.825598,7.021335,0,8.626538,14.357028,0.000000,0,0,0,21.697172,19.053265,3.972286,6.979478,-7.931961,16.142302,2.584354,6.239151,6.122187,103.437767,0,71.116531,74.837379,88.738609,8.538874,18.612032,8.474412,14.884476,8.516743,14.360465,9.486647,14.264798,9.165863,15.627550,10.395040,15.587415,10.374837,16.431143,0,-0.01857,-0.01404,-0.01952,0.00705,0.00816,-0.01364,0.01152,0.02243,-0.00011,0.08488,3.27679
2.168,0,0,7.269742,1.600362,17.100937,5.130350,0,-8.093350,0.000000,0,17.817877,7.024626,0,9.205662,14.364461,0.000000,0,0,0,21.019447,19.072798,3.973351,6.981705,-8.009079,16.133753,2.501837,6.237985,6.124753,103.476639,0,71.256737,74.711464,88.514496,8.538402,18.599583,8.480412,14.878529,8.518237,14.359596,9.494407,14.266532,9.172501,15.629019,10.402322,15.587236,10.379277,16.431080,0,-0.02061,-0.01389,-0.02010,0.00305,0.00954,-0.01389,-0.02083,-0.00302,-0.00026,0.09399,3.27684
2.169,0,0,7.266088,1.601940,17.098297,5.130992,0,-8.129412,0.000000,0,17.810156,7.027917,0,9.784785,14.371895,0.000000,0,0,0,20.341722,19.092329,3.974416,6.983932,-8.086198,16.125202,2.419319,6.236825,6.127320,103.515503,0,71.396935,74.585556,88.290382,8.537930,18.587135,8.486412,14.872581,8.519732,14.358728,9.502166,14.268265,9.179138,15.630487,10.409604,15.587058,10.383718,16.431015,0,-0.01653,-0.01404,-0.02185,0.00009,0.00937,-0.01337,0.03426,0.00458,-0.00026,0.10810,3.27662
2.170,0,0,7.264284,1.603364,17.096333,5.132350,0,-8.172790,0.000000,0,17.802443,7.033262,0,10.383653,14.381180,0.000000,0,0,0,19.564266,19.109756,3.977239,6.984974,-8.161504,16.116665,2.341817,6.235671,6.129675,103.842651,0,71.546768,74.487137,88.050102,8.537320,18.576609,8.492972,14.865985,8.523627,14.358594,9.510165,14.270716,9.186616,15.632815,10.417287,15.587784,10.388727,16.431557,0,-0.01660,-0.01328,-0.02194,-0.01059,0.00893,-0.01340,-0.00465,-0.00128,0.00000,0.12178,3.27674
2.171,0,0,7.263909,1.604670,17.094893,5.134260,0,-8.221824,0.000000,0,17.794735,7.040195,0,10.997785,14.391897,0.000000,0,0,0,18.709715,19.125555,3.981422,6.985099,-8.235409,16.108137,2.268193,6.234519,6.131867,104.392654,0,71.704041,74.409981,87.797325,8.536603,18.567568,8.499967,14.858889,8.529378,14.359026,9.518351,14.273720,9.194744,15.635805,10.425279,15.589209,10.394175,16.432566,0,-0.02040,-0.01389,-0.02068,0.01385,0.00949,-0.01321,-0.00801,0.00912,-0.00011,0.12369,3.27712
2.172,0,0,7.263533,1.605976,17.093452,5.136170,0,-8.270859,0.000000,0,17.787027,7.047127,0,11.611916,14.402615,0.000000,0,0,0,17.855164,19.141354,3.985605,6.985224,-8.309314,16.099609,2.194569,6.233381,6.134060,104.942657,0,71.861320,74.332825,87.544548,8.535887,18.558529,8.506961,14.851792,8.535128,14.359458,9.526535,14.276724,9.202873,15.638796,10.433271,15.590634,10.399622,16.433573,0,-0.01814,-0.01389,-0.00920,-0.00449,0.00854,-0.01447,0.01328,0.00192,-0.00031,0.12013,3.27706
2.173,0,0,7.263158,1.607281,17.092012,5.138081,0,-8.319893,0.000000,0,17.779320,7.054060,0,12.226048,14.413331,0.000000,0,0,0,17.000612,19.157152,3.989787,6.985350,-8.383218,16.091080,2.120945,6.232251,6.136252,105.492668,0,72.018600,74.255661,87.291771,8.535170,18.549488,8.513954,14.844696,8.540878,14.359890,9.534719,14.279728,9.211001,15.641787,10.441263,15.592059,10.405069,16.434582,0,-0.02106,-0.01328,-0.00745,0.00302,0.00842,-0.01273,0.00175,0.00732,0.00006,0.11544,3.27668
2.174,0,0,7.263590,1.607477,17.090134,5.139614,0,-8.369998,0.000000,0,17.771488,7.056785,0,12.847295,14.425449,0.000000,0,0,0,16.107870,19.170843,3.992505,6.984727,-8.448038,16.082560,2.053527,6.231161,6.138258,106.127914,0,72.027390,74.157280,86.909210,8.534616,18.538111,8.521367,14.839231,8.545744,14.364188,9.544877,14.283988,9.220798,15.645961,10.449448,15.594493,10.410396,16.436628,0,-0.01608,-0.01251,-0.00729,0.00323,0.00870,-0.01169,-0.00114,-0.00873,-0.00011,0.10776,3.27652
2.175,0,0,7.264646,1.606815,17.087915,5.140856,0,-8.420930,0.000000,0,17.763559,7.056259,0,13.474042,14.438651,0.000000,0,0,0,15.185608,19.182909,3.994090,6.983526,-8.505835,16.074041,1.990908,6.230091,6.140121,106.829056,0,71.921394,74.042488,86.426331,8.534188,18.524927,8.529104,14.835028,8.549926,14.371473,9.556559,14.289220,9.231883,15.651051,10.457780,15.597706,10.415627,16.439478,0,-0.02116,-0.01389,-0.05505,0.01419,0.00836,-0.01285,-0.01549,-0.01157,-0.00009,0.09832,3.27652
2.176,0,0,7.265702,1.606154,17.085699,5.142098,0,-8.471863,0.000000,0,17.755632,7.055733,0,14.100790,14.451852,0.000000,0,0,0,14.263346,19.194973,3.995675,6.982326,-8.563631,16.065525,1.928288,6.229139,6.141983,107.530205,0,71.815399,73.927696,85.943451,8.533760,18.511744,8.536840,14.830824,8.554108,14.378758,9.568240,14.294453,9.242970,15.656141,10.466112,15.600918,10.420857,16.442327,0,-0.01703,-0.01373,-0.02490,0.00345,0.00815,-0.01456,0.01434,0.01141,-0.00011,0.09096,3.27670
2.177,0,0,7.266758,1.605492,17.083481,5.143341,0,-8.522795,0.000000,0,17.747704,7.055206,0,14.727538,14.465054,0.000000,0,0,0,13.341083,19.207037,3.997259,6.981125,-8.621428,16.057009,1.865668,6.228245,6.143845,108.231346,0,71.709404,73.812904,85.460564,8.533333,18.498560,8.544578,14.826620,8.558290,14.386044,9.579922,14.299685,9.254055,15.661231,10.474445,15.604131,10.426088,16.445179,0,-0.01883,-0.01144,0.01265,0.00427,0.00847,-0.01260,-0.00206,-0.00592,0.00005,0.08464,3.27700
2.178,0,0,7.267279,1.605323,17.081516,5.144044,0,-8.570152,0.000000,0,17.739393,7.053838,0,15.333609,14.479767,0.000000,0,0,0,12.453362,19.217640,3.998887,6.980729,-8.665318,16.048521,1.811464,6.227544,6.145618,111.604538,0,70.977715,73.954048,85.235970,8.532790,18.487289,8.552397,14.823894,8.574028,14.402163,9.587149,14.301908,9.264599,15.664214,10.483047,15.607152,10.433347,16.447161,0,-0.02084,-0.01221,-0.10449,0.00461,0.00827,-0.01364,0.00687,0.00128,-0.00014,0.08208,3.27691
2.179,0,0,7.267385,1.605535,17.079748,5.144331,0,-8.614746,0.000000,0,17.730783,7.051820,0,15.923695,14.495650,0.000000,0,0,0,11.592342,19.227114,4.000548,6.980953,-8.698459,16.040054,1.763766,6.226939,6.147324,117.043350,0,69.762321,74.293053,85.211044,8.532160,18.477497,8.560280,14.822310,8.598700,14.425109,9.590930,14.301804,9.274724,15.665567,10.491858,15.610026,10.442172,16.448473,0,-0.01576,-0.01358,-0.05093,-0.00250,0.00723,-0.01349,0.00580,0.00452,0.00002,0.08716,3.27653
2.180,0,0,7.267490,1.605747,17.077980,5.144617,0,-8.659341,0.000000,0,17.722176,7.049801,0,16.513781,14.511534,0.000000,0,0,0,10.731324,19.236586,4.002210,6.981178,-8.731599,16.031590,1.716067,6.226517,6.149029,122.482162,0,68.546936,74.632050,85.186119,8.531529,18.467705,8.568162,14.820726,8.623371,14.448055,9.594712,14.301701,9.284850,15.666922,10.500669,15.612900,10.450998,16.449787,0,-0.01933,-0.01205,-0.02245,0.00430,0.00806,-0.01300,-0.00046,0.00375,-0.00020,0.10224,3.27623
2.181,0,0,7.267596,1.605959,17.076210,5.144903,0,-8.703935,0.000000,0,17.713568,7.047782,0,17.103867,14.527417,0.000000,0,0,0,9.870305,19.246059,4.003870,6.981403,-8.764739,16.023123,1.668368,6.226187,6.150735,127.920975,0,67.331543,74.971046,85.161194,8.530898,18.457912,8.576045,14.819143,8.648043,14.471002,9.598495,14.301597,9.294975,15.668276,10.509479,15.615773,10.459824,16.451099,0,-0.01744,-0.01404,-0.00414,0.00296,0.00815,-0.01468,-0.00473,0.00372,0.00000,0.11895,3.27601
2.182,0,0,7.267609,1.606730,17.074375,5.146572,0,-8.741257,0.000000,0,17.704849,7.046870,0,17.660213,14.545342,0.000000,0,0,0,9.077775,19.253992,4.006017,6.981853,-8.790994,16.014690,1.628428,6.226007,6.152339,136.858765,0,64.847099,75.468872,85.044998,8.530488,18.448492,8.584503,14.822150,8.686121,14.506795,9.602754,14.299357,9.307407,15.667782,10.518358,15.618540,10.468508,16.452047,0,-0.01802,-0.01266,-0.01978,-0.00046,0.00847,-0.01428,0.02281,0.00342,-0.00015,0.12359,3.27631
2.183,0,0,7.267551,1.607933,17.072489,5.149309,0,-8.772957,0.000000,0,17.696049,7.046814,0,18.190475,14.564848,0.000000,0,0,0,8.338191,19.260736,4.008539,6.982476,-8.811925,16.006285,1.594486,6.225901,6.153867,148.501434,0,61.381603,76.089478,84.858253,8.530248,18.439358,8.593405,14.828707,8.734563,14.552520,9.607383,14.295466,9.321623,15.665859,10.527290,15.621223,10.477083,16.452715,0,-0.02010,-0.01343,-0.05566,0.00516,0.00818,-0.01370,-0.00038,0.00198,0.00000,0.12154,3.27699
2.184,0,0,7.267493,1.609136,17.070602,5.152046,0,-8.804656,0.000000,0,17.687246,7.046758,0,18.720737,14.584353,0.000000,0,0,0,7.598607,19.267479,4.011060,6.983099,-8.832856,15.997879,1.560544,6.225912,6.155394,160.144119,0,57.916107,76.710083,84.671501,8.530008,18.430225,8.602307,14.835263,8.783006,14.598244,9.612011,14.291576,9.335838,15.663938,10.536223,15.623907,10.485659,16.453382,0,-0.01804,-0.01282,0.07957,0.00262,0.00842,-0.01450,0.00694,0.01315,0.00000,0.11855,3.27702
2.185,0,0,7.267435,1.610340,17.068714,5.154783,0,-8.836356,0.000000,0,17.678444,7.046701,0,19.251001,14.603859,0.000000,0,0,0,6.859022,19.274223,4.013582,6.983722,-8.853787,15.989473,1.526601,6.225981,6.156921,171.786789,0,54.450615,77.330688,84.484756,8.529768,18.421091,8.611209,14.841820,8.831448,14.643969,9.616640,14.287685,9.350054,15.662015,10.545156,15.626591,10.494234,16.454050,0,-0.01752,-0.01434,-0.06081,0.00299,0.00850,-0.01273,0.01129,0.00092,-0.00012,0.11288,3.27656
2.186,0,0,7.266150,1.611316,17.066774,5.157504,0,-8.866767,0.000000,0,17.669353,7.050072,0,19.751478,14.625465,0.000000,0,0,0,6.189871,19.279068,4.021050,6.984644,-8.867112,15.980908,1.498801,6.226144,6.158350,174.207031,0,51.059303,77.739922,84.251976,8.529949,18.411810,8.620481,14.862619,8.872124,14.690250,9.623284,14.285947,9.364155,15.661731,10.554059,15.628364,10.503619,16.455246,0,-0.01822,-0.01343,-0.00760,0.00327,0.00879,-0.01303,0.00160,0.00595,-0.00012,0.10472,3.27668
2.187,0,0,7.263918,1.612117,17.064791,5.160210,0,-8.896182,0.000000,0,17.660038,7.056090,0,20.228931,14.648697,0.000000,0,0,0,5.575169,19.282448,4.032343,6.985796,-8.874558,15.972219,1.475749,6.226354,6.159702,169.497894,0,47.725334,77.985748,83.983597,8.530457,18.402416,8.630040,14.894429,8.906796,14.736964,9.631487,14.285872,9.378168,15.662714,10.562939,15.629433,10.513632,16.456848,0,-0.01909,-0.01419,-0.01930,0.00378,0.00874,-0.01385,0.00557,0.00098,-0.00027,0.09797,3.27721
2.188,0,0,7.261687,1.612917,17.062807,5.162917,0,-8.925596,0.000000,0,17.650724,7.062109,0,20.706385,14.671929,0.000000,0,0,0,4.960465,19.285828,4.043636,6.986948,-8.882004,15.963531,1.452697,6.226684,6.161055,164.788757,0,44.391369,78.231583,83.715225,8.530966,18.393023,8.639598,14.926240,8.941469,14.783678,9.639689,14.285796,9.392181,15.663697,10.571819,15.630502,10.523643,16.458450,0,-0.01981,-0.01358,-0.03049,0.00339,0.00967,-0.01309,0.00702,0.00168,0.00015,0.09183,3.27713
2.189,0,0,7.259455,1.613718,17.060823,5.165624,0,-8.955011,0.000000,0,17.641409,7.068127,0,21.183838,14.695161,0.000000,0,0,0,4.345763,19.289207,4.054928,6.988101,-8.889449,15.954843,1.429645,6.227072,6.162407,160.079620,0,41.057404,78.477409,83.446854,8.531474,18.383627,8.649157,14.958051,8.976142,14.830392,9.647892,14.285721,9.406195,15.664680,10.580699,15.631571,10.533656,16.460052,0,-0.01613,-0.01328,-0.01979,0.00281,0.00952,-0.01422,0.00603,0.00534,0.00000,0.08395,3.27659
2.190,0,0,7.262857,1.612999,17.058990,5.167521,0,-8.979742,0.000000,0,17.632103,7.071087,0,21.640354,14.719608,0.000000,0,0,0,3.774499,19.291174,4.067943,6.990223,-8.895947,15.946157,1.409063,6.227595,6.163815,159.390106,0,39.099239,78.489273,82.999275,8.532046,18.374655,8.658677,14.995555,9.005400,14.859509,9.651546,14.292424,9.418545,15.672813,10.589435,15.632407,10.544077,16.462461,0,-0.01970,-0.01358,-0.02962,0.00293,0.00888,-0.01343,0.00656,0.00217,-0.00017,0.07806,3.27641
2.191,0,0,7.270615,1.611104,17.057270,5.168794,0,-9.000853,0.000000,0,17.622801,7.071683,0,22.080683,14.744996,0.000000,0,0,0,3.236815,19.292048,4.082288,6.993096,-8.901714,15.937471,1.390392,6.228184,6.165267,161.807968,0,38.204636,78.320259,82.413162,8.532669,18.366009,8.668167,15.037461,9.030472,14.875025,9.651682,14.304368,9.429609,15.686474,10.598059,15.633062,10.554813,16.465494,0,-0.01778,-0.01404,-0.02164,0.00214,0.00859,-0.01334,0.00275,0.00320,-0.00011,0.08801,3.27649
2.192,0,0,7.278372,1.609210,17.055552,5.170066,0,-9.021962,0.000000,0,17.613501,7.072279,0,22.521011,14.770384,0.000000,0,0,0,2.699132,19.292921,4.096632,6.995968,-8.907481,15.928786,1.371721,6.228795,6.166718,164.225830,0,37.310032,78.151245,81.827049,8.533292,18.357363,8.677658,15.079368,9.055543,14.890540,9.651819,14.316311,9.440674,15.700134,10.606683,15.633718,10.565550,16.468527,0,-0.01849,-0.01266,-0.02129,0.00357,0.00955,-0.01224,0.00778,0.00287,-0.00005,0.10969,3.27692
2.193,0,0,7.286130,1.607316,17.053833,5.171339,0,-9.043073,0.000000,0,17.604198,7.072875,0,22.961340,14.795772,0.000000,0,0,0,2.161448,19.293795,4.110978,6.998841,-8.913248,15.920102,1.353050,6.229416,6.168170,166.643707,0,36.415428,77.982239,81.240944,8.533915,18.348717,8.687148,15.121274,9.080615,14.906055,9.651956,14.328255,9.451738,15.713795,10.615306,15.634374,10.576286,16.471561,0,-0.01633,-0.01358,-0.02026,0.00275,0.00830,-0.01352,0.00526,0.00131,-0.00011,0.12144,3.27760
2.194,0,0,7.291287,1.604617,17.051895,5.172242,0,-9.057090,0.000000,0,17.594767,7.073082,0,23.392630,14.822346,0.000000,0,0,0,1.652468,19.293442,4.125500,7.000554,-8.921687,15.911372,1.333505,6.229941,6.169551,168.711365,0,35.568474,77.783920,80.503494,8.534679,18.338457,8.696646,15.175862,9.091478,14.937129,9.646615,14.344438,9.461483,15.731905,10.623671,15.635365,10.585445,16.476604,0,-0.01878,-0.01343,-0.02336,0.00342,0.00755,-0.01410,-0.00420,0.00540,0.00021,0.12275,3.27772
2.195,0,0,7.294435,1.601298,17.049789,5.172860,0,-9.065623,0.000000,0,17.585232,7.072989,0,23.816931,14.849837,0.000000,0,0,0,1.165677,19.292141,4.140161,7.001370,-8.932193,15.902608,1.313284,6.230418,6.170878,170.508301,0,34.758354,77.562950,79.649063,8.535553,18.326946,8.706147,15.240254,9.091358,14.980231,9.637040,14.363897,9.470207,15.753456,10.631835,15.636615,10.593387,16.483204,0,-0.01727,-0.01358,-0.01863,0.00229,0.00784,-0.01474,-0.00183,0.00449,0.00011,0.12131,3.27741
2.196,0,0,7.297583,1.597978,17.047682,5.173478,0,-9.074157,0.000000,0,17.575697,7.072896,0,24.241232,14.877329,0.000000,0,0,0,0.678886,19.290838,4.154821,7.002186,-8.942698,15.893844,1.293063,6.230816,6.172205,172.305222,0,33.948238,77.341980,78.794632,8.536427,18.315437,8.715650,15.304646,9.091238,15.023333,9.627464,14.383357,9.478931,15.775007,10.639999,15.637864,10.601328,16.489803,0,-0.01907,-0.01358,0.04337,0.00327,0.00755,-0.01303,0.00404,-0.00940,0.00005,0.11624,3.27697
2.197,0,0,7.300730,1.594658,17.045576,5.174096,0,-9.082690,0.000000,0,17.566162,7.072802,0,24.665531,14.904820,0.000000,0,1,1,0.192095,19.289537,4.169482,7.003003,-8.953203,15.885080,1.272842,6.231174,6.173532,174.102158,0,33.138119,77.121010,77.940201,8.537301,18.303928,8.725152,15.369039,9.091118,15.066435,9.617889,14.402817,9.487656,15.796557,10.648164,15.639114,10.609269,16.496403,0,-0.01723,-0.01404,-0.03046,0.00360,0.00896,-0.01224,0.00504,0.00085,0.00015,0.10745,3.27644
2.198,0,0,7.302444,1.593765,17.044821,5.174758,0,-9.082533,0.000000,0,17.556469,7.070180,0,25.061371,14.933008,2.356984,1,0,0,-0.260917,19.287510,4.190856,7.004180,-8.970068,15.876025,1.252236,6.231497,6.174793,174.629990,0,32.484932,77.300797,77.290733,8.538049,18.292755,8.734816,15.419135,9.088283,15.108681,9.602160,14.420972,9.496572,15.816377,10.655844,15.641677,10.618384,16.501694,0,-0.01836,-0.01236,-0.02420,0.00308,0.00792,-0.01428,0.00580,0.00287,0.00006,0.09979,3.27648
2.199,0,0,7.303051,1.594748,17.045109,5.175455,0,-9.075659,0.000000,0,17.546654,7.065605,0,25.435205,14.961735,5.874871,1,0,0,-0.687815,19.284925,4.217421,7.005636,-8.991848,15.866746,1.231332,6.231803,6.176003,174.176727,0,31.953058,77.790398,76.799721,8.538701,18.281843,8.744605,15.458180,9.083348,15.150266,9.581675,14.438117,9.505636,15.834858,10.663148,15.645254,10.628407,16.505976,0,-0.01843,-0.01358,-0.01947,0.00372,0.00870,-0.01251,0.00999,-0.00488,0.00021,0.09280,3.27694
2.200,0,0,7.303658,1.595731,17.045399,5.176152,0,-9.068784,0.000000,0,17.536840,7.061028,0,25.809042,14.990460,7.034519,1,0,0,-1.114714,19.282339,4.243985,7.007092,-9.013629,15.857467,1.210428,6.232058,6.177212,173.723480,0,31.421185,78.279991,76.308701,8.539352,18.270931,8.754395,15.497226,9.078414,15.191851,9.561189,14.455262,9.514700,15.853338,10.670452,15.648832,10.638432,16.510258,0,-0.01871,-0.01358,-0.02199,0.00446,0.00929,-0.01340,-0.00137,0.00317,0.00011,0.08422,3.27678
2.201,0,0,7.304264,1.596715,17.045689,5.176849,0,-9.061910,0.000000,0,17.527025,7.056452,0,26.182877,15.019186,7.032646,1,0,0,-1.541612,19.279753,4.270549,7.008549,-9.035409,15.848187,1.189524,6.232287,6.178422,173.270218,0,30.889313,78.769592,75.817688,8.540004,18.260019,8.764184,15.536271,9.073480,15.233435,9.540703,14.472407,9.523764,15.871819,10.677757,15.652410,10.648455,16.514538,0,-0.01781,-0.01419,-0.02397,0.00278,0.00830,-0.01321,0.01244,0.00070,-0.00027,0.07985,3.27617
2.202,0,0,7.304008,1.596634,17.045664,5.176943,0,-9.050704,0.000000,0,17.517149,7.052156,0,26.513903,15.049161,7.030758,1,0,0,-1.924954,19.276831,4.295413,7.009441,-9.067476,15.838786,1.167563,6.232448,6.179599,173.019669,0,30.451752,79.210655,75.293777,8.540341,18.249098,8.774035,15.583626,9.070054,15.274488,9.519579,14.492235,9.532811,15.891522,10.684711,15.655789,10.658326,16.517855,0,-0.01889,-0.01328,-0.02309,0.00327,0.00909,-0.01337,0.00404,0.00183,-0.00011,0.09332,3.27618
2.203,0,0,7.303084,1.595730,17.045399,5.176571,0,-9.036151,0.000000,0,17.507221,7.048075,0,26.811836,15.080101,7.028862,1,0,0,-2.274625,19.273649,4.318964,7.009897,-9.107496,15.829290,1.144784,6.232574,6.180751,172.925797,0,30.087101,79.614204,74.744446,8.540435,18.238167,8.783934,15.637403,9.067796,15.315131,9.497962,14.514138,9.541844,15.912169,10.691392,15.659016,10.668079,16.520428,0,-0.01831,-0.01205,-0.02457,0.00421,0.00801,-0.01324,0.00580,-0.00107,-0.00005,0.11529,3.27663
2.204,0,0,7.302161,1.594826,17.045134,5.176198,0,-9.021598,0.000000,0,17.497293,7.043995,0,27.109770,15.111041,7.027067,1,0,0,-2.624295,19.270468,4.342514,7.010353,-9.147515,15.819795,1.122005,6.232693,6.181903,172.831940,0,29.722450,80.017754,74.195107,8.540529,18.227236,8.793833,15.691180,9.065536,15.355775,9.476345,14.536041,9.550879,15.932817,10.698073,15.662242,10.677833,16.522999,0,-0.01828,-0.01282,-0.02576,0.00360,0.00858,-0.01355,0.00694,0.00082,0.00000,0.12405,3.27674
2.205,0,0,7.301237,1.593922,17.044868,5.175826,0,-9.007044,0.000000,0,17.487366,7.039914,0,27.407703,15.141981,7.025322,1,0,0,-2.973966,19.267284,4.366064,7.010809,-9.187535,15.810299,1.099226,6.232810,6.183056,172.738083,0,29.357798,80.421295,73.645767,8.540623,18.216305,8.803731,15.744957,9.063278,15.396418,9.454728,14.557944,9.559913,15.953464,10.704755,15.665468,10.687586,16.525570,0,-0.01811,-0.01343,-0.00743,0.00372,0.00845,-0.01321,0.00595,0.00583,-0.00005,0.12285,3.27658
2.206,0,0,7.301434,1.593211,17.044409,5.175636,0,-8.999455,0.000000,0,17.477457,7.036600,0,27.646685,15.174156,7.023747,1,0,0,-3.270623,19.263517,4.387677,7.011298,-9.231608,15.800824,1.080707,6.232996,6.184121,172.205856,0,28.919411,80.966408,73.134293,8.540517,18.206656,8.813517,15.789230,9.064699,15.434589,9.429856,14.582986,9.569372,15.975037,10.710825,15.669429,10.697888,16.527927,0,-0.01768,-0.01358,-0.01550,0.00351,0.00813,-0.01300,0.00542,-0.00217,0.00006,0.11918,3.27692
2.207,0,0,7.302496,1.592647,17.043798,5.175588,0,-8.997250,0.000000,0,17.467560,7.033878,0,27.840094,15.207287,7.022256,1,0,0,-3.526297,19.259296,4.407794,7.011813,-9.278815,15.791367,1.065480,6.233217,6.185120,171.334747,0,28.424021,81.620949,72.652077,8.540256,18.197998,8.823214,15.826156,9.068964,15.470850,9.402468,14.610454,9.579161,15.997325,10.716422,15.673958,10.708615,16.530119,0,-0.01872,-0.01434,-0.01978,0.00284,0.00951,-0.01349,-0.00320,0.00040,-0.00020,0.11222,3.27760
