"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
0.219,0.000000,0.000000,0,0,17.657795,16.857609,0,0,19.125116,15.028870,5.515162,-0.55897,7.557468,0.735165,-7.008990,5.870203,17.341675,4.750665,-2.174907,0,0,7.173248,3.886798,0.639689,0,0,-12.843839,6.960668,-12.289802,41.667534,0,44.177437,100.540680,93.774750,8.601556,18.166962,8.763382,16.154881,8.653340,16.713829,9.001601,14.939269,9.835166,16.304893,11.143381,15.806412,11.562206,16.719673,-0.02822,-0.01502,-0.02315,0.00728,0.00756,-0.01316,0.00426,0.00622,0.10013,0,3.27691
0.220,0.000000,0.000000,0,0,17.653023,16.859354,0,0,19.111879,15.016291,5.500673,-0.58189,7.561698,0.731179,-7.159685,5.863559,17.334185,4.745496,-1.307540,0,0,7.170404,3.886484,-0.142741,0,0,-12.783082,6.957991,-12.229169,4.153535,0,40.861465,100.009644,94.005905,8.597036,18.154551,8.767645,16.119274,8.639941,17.041792,8.998334,14.937005,9.824469,16.307217,11.130803,15.803743,11.557612,16.715576,-0.01789,-0.01284,-0.02242,0.00302,0.00865,-0.01328,0.00486,0.00125,0.09969,0,3.27637
0.221,0.000000,0.000000,0,0,17.652428,16.857988,0,0,19.099289,15.004479,5.485961,-0.60882,7.562407,0.719267,-7.305987,5.856153,17.331593,4.742779,-0.237289,0,0,7.166417,3.883109,-0.946780,0,0,-12.698601,6.956695,-12.179923,38.585606,0,42.918690,99.624275,93.980850,8.596218,18.138659,8.760698,16.100349,8.659476,16.725019,8.993598,14.934331,9.815553,16.307039,11.120000,15.798766,11.551485,16.712778,-0.02209,-0.01281,-0.02070,0.00483,0.00874,-0.01276,0.00544,0.00308,0.09997,0,3.27728
0.222,0.000000,0.000000,0,0,17.652109,16.856415,0,0,19.086742,14.992720,5.471193,-0.63174,7.562884,0.706832,-7.451999,5.848697,17.329323,4.740224,0.846373,0,0,7.162354,3.879531,-1.752247,0,0,-12.612552,6.955490,-12.131430,77.773170,0,45.331066,99.248528,93.938858,8.595646,18.122538,8.753011,16.082527,8.681188,16.365629,8.988764,14.931630,9.806754,16.306696,11.109315,15.793636,11.545257,16.710064,-0.02901,-0.01420,-0.02296,0.03139,0.00986,-0.01223,0.01328,0.01455,0.09962,0,3.27793
0.223,0.000000,0.000000,0,0,17.651791,16.854843,0,0,19.074194,14.980960,5.456260,-0.65617,7.563360,0.694397,-7.598010,5.841240,17.327053,4.737670,1.930036,0,0,7.158291,3.875954,-2.557714,0,0,-12.526503,6.954286,-12.082936,116.960739,0,47.743446,98.872787,93.896866,8.595073,18.106415,8.745323,16.064705,8.702900,16.006239,8.983931,14.928928,9.797955,16.306353,11.098629,15.788507,11.539029,16.707352,-0.02347,-0.01306,-0.02037,0.00521,0.00458,-0.01546,0.00115,-0.00379,0.10227,0,3.27725
0.224,0.000000,0.000000,0,0,17.651470,16.853270,0,0,19.061647,14.969200,5.441285,-0.68831,7.563837,0.681961,-7.744021,5.833784,17.324783,4.735115,3.013698,0,0,7.154228,3.872376,-3.363182,0,0,-12.440454,6.953081,-12.034443,156.148300,0,50.155827,98.497040,93.854874,8.594500,18.090292,8.737636,16.046883,8.724611,15.646851,8.979096,14.926228,9.789156,16.306009,11.087944,15.783377,11.532801,16.704638,-0.02107,-0.01201,-0.01998,0.00078,0.01147,-0.01083,0.00399,0.00553,0.10692,0,3.27668
0.225,0.000000,0.000000,0,0,17.656397,16.847914,0,0,19.049370,14.957177,5.426189,-0.72337,7.559457,0.687009,-7.885432,5.825745,17.322954,4.734566,4.225075,0,0,7.153351,3.868521,-4.116849,0,0,-12.356734,6.951457,-11.987044,160.379684,0,47.806087,98.307388,93.748260,8.593263,18.077211,8.719952,16.379744,8.702556,15.942345,8.975706,14.924211,9.784899,16.304502,11.082270,15.778394,11.529023,16.701641,-0.01326,-0.01269,-0.01970,0.00444,0.01183,-0.01266,0.00604,0.00255,0.10537,0,3.27676
0.226,0.000000,0.000000,0,0,17.661669,16.842308,0,0,19.037111,14.945137,5.411042,-0.74658,7.554758,0.693212,-8.026539,5.817668,17.321156,4.734149,5.444894,0,0,7.152685,3.864647,-4.867093,0,0,-12.273169,6.949805,-11.939718,162.300537,0,45.141582,98.130028,93.637383,8.591981,18.064331,8.701608,16.735783,8.677606,16.281124,8.972411,14.922239,9.780942,16.302919,11.076927,15.773419,11.525408,16.698626,-0.03302,-0.01227,-0.02467,0.00273,0.00773,-0.01294,0.00468,0.00278,0.10532,0,3.27686
0.227,0.000000,0.000000,0,0,17.666941,16.836702,0,0,19.024853,14.933097,5.395746,-0.76717,7.550057,0.699416,-8.167645,5.809591,17.319357,4.733733,6.664713,0,0,7.152019,3.860773,-5.617337,0,0,-12.189603,6.948153,-11.892392,164.221375,0,42.477081,97.952675,93.526497,8.590699,18.051451,8.683263,17.091822,8.652657,16.619905,8.969115,14.920268,9.776985,16.301336,11.071585,15.768446,11.521792,16.695610,-0.00189,-0.01387,-0.01487,0.00399,0.00834,-0.01276,0.00526,0.00171,0.10626,0,3.27709
0.228,0.000000,0.000000,0,0,17.672213,16.831097,0,0,19.012594,14.921058,5.380397,-0.79098,7.545357,0.705619,-8.308751,5.801514,17.317556,4.733316,7.884532,0,0,7.151353,3.856899,-6.367580,0,0,-12.106037,6.946501,-11.845066,166.142227,0,39.812576,97.775314,93.415611,8.589417,18.038572,8.664919,17.447863,8.627707,16.958687,8.965820,14.918297,9.773028,16.299751,11.066241,15.763472,11.518177,16.692595,-0.01960,-0.01498,-0.01940,0.00138,0.00992,-0.01245,0.00533,0.00198,0.10728,0,3.27728
0.229,0.000000,0.000000,0,0,17.682693,16.822702,0,0,19.000774,14.909150,5.364894,-0.81158,7.542350,0.701621,-8.436234,5.792655,17.311205,4.731682,9.136955,0,0,7.146546,3.855236,-6.982766,0,0,-12.023925,6.943186,-11.742231,166.388153,0,39.598759,97.490845,93.102196,8.587865,18.025812,8.662689,17.466398,8.625548,16.965935,8.963694,14.914152,9.769492,16.296427,11.060551,15.755060,11.512951,16.688807,-0.02032,-0.01319,-0.02055,0.00241,0.00930,-0.01194,0.00601,0.00245,0.10416,0,3.27728
0.230,0.000000,0.000000,0,0,17.693518,16.814125,0,0,18.988983,14.897251,5.349457,-0.84438,7.539454,0.696949,-8.562818,5.783744,17.304554,4.729967,10.391534,0,0,7.141466,3.853720,-7.589025,0,0,-11.941909,6.939761,-11.635728,166.523376,0,39.546925,97.199287,92.775398,8.586294,18.013062,8.661526,17.462626,8.624896,16.951271,8.961645,14.909863,9.765985,16.292986,11.054836,15.746422,11.507619,16.684965,-0.02104,-0.01161,-0.01567,0.00093,0.01011,-0.00851,0.00965,0.00337,0.09989,0,3.27723
0.231,0.000000,0.000000,0,0,17.704344,16.805546,0,0,18.977192,14.885352,5.334208,-0.87684,7.536558,0.692277,-8.689401,5.774833,17.297901,4.728252,11.646112,0,0,7.136385,3.852203,-8.195284,0,0,-11.859893,6.936337,-11.529224,166.658600,0,39.495090,96.907730,92.448601,8.584723,18.000311,8.660362,17.458853,8.624244,16.936607,8.959596,14.905575,9.762476,16.289547,11.049122,15.737783,11.502286,16.681126,-0.01429,-0.01308,-0.02056,0.00315,0.00837,-0.01448,0.00414,0.00009,0.10046,0,3.27693
0.232,0.000000,0.000000,0,0,17.715168,16.796968,0,0,18.965401,14.873453,5.319155,-0.89900,7.533662,0.687605,-8.815984,5.765922,17.291248,4.726538,12.900691,0,0,7.131305,3.850687,-8.801542,0,0,-11.777877,6.932911,-11.422721,166.793823,0,39.443256,96.616173,92.121803,8.583153,17.987558,8.659199,17.455080,8.623590,16.921944,8.957546,14.901286,9.758967,16.286106,11.043407,15.729145,11.496954,16.677286,-0.02215,-0.01365,-0.02061,0.00452,0.00915,-0.01227,0.00490,0.00448,0.10056,0,3.27679
0.233,0.000000,0.000000,0,0,17.730961,16.786448,0,0,18.953732,14.861764,5.304667,-0.91763,7.530793,0.694740,-8.923478,5.757046,17.286537,4.723237,14.074425,0,0,7.134953,3.850539,-9.220832,0,0,-11.704974,6.929387,-11.213484,166.050949,0,39.506371,96.573898,92.076950,8.584035,17.972578,8.659851,17.454550,8.616880,16.907640,8.953929,14.894916,9.753894,16.280575,11.038509,15.724013,11.491927,16.674566,-0.01461,-0.01297,-0.02516,0.00333,0.00725,-0.01231,0.00759,0.00036,0.10211,0,3.27747
0.234,0.000000,0.000000,0,0,17.747080,16.775801,0,0,18.942070,14.850089,5.290273,-0.93752,7.527925,0.702655,-9.029711,5.748173,17.281956,4.719831,15.242814,0,0,7.139177,3.850482,-9.627763,0,0,-11.632673,6.925857,-10.997457,165.250061,0,39.577076,96.548096,92.050728,8.585079,17.957449,8.660625,17.454237,8.609770,16.893362,8.950207,14.888408,9.748717,16.274904,11.033666,15.719113,11.486921,16.671923,-0.01107,-0.01533,-0.01695,0.00331,0.00921,-0.01317,0.00599,0.00394,0.10443,0,3.27796
0.235,0.000000,0.000000,0,0,17.763201,16.765152,0,0,18.930407,14.838414,5.276150,-0.95889,7.525058,0.710570,-9.135943,5.739300,17.277372,4.716425,16.411205,0,0,7.143402,3.850426,-10.034694,0,0,-11.560373,6.922326,-10.781429,164.449158,0,39.647785,96.522293,92.024513,8.586123,17.942322,8.661397,17.453922,8.602659,16.879082,8.946486,14.881899,9.743540,16.269234,11.028822,15.714213,11.481915,16.669277,-0.01521,-0.01290,-0.02073,0.00230,0.00852,-0.01289,0.00571,0.00268,0.10749,0,3.27742
0.236,0.000000,0.000000,0,0,17.779320,16.754503,0,0,18.918745,14.826739,5.261964,-0.98851,7.522190,0.718485,-9.242177,5.730427,17.272791,4.713019,17.579594,0,0,7.147627,3.850369,-10.441625,0,0,-11.488072,6.918795,-10.565402,163.648254,0,39.718494,96.496490,91.998291,8.587167,17.927193,8.662170,17.453608,8.595548,16.864803,8.942764,14.875391,9.738363,16.263563,11.023978,15.709313,11.476909,16.666634,-0.01725,-0.01328,-0.01934,0.00363,0.00894,-0.01296,0.00546,0.00235,0.10760,0,3.27700
0.237,0.000000,0.000000,0,0,17.799456,16.742849,0,0,18.907324,14.815847,5.247595,-1.01526,7.518754,0.718385,-9.336764,5.720925,17.273844,4.714553,18.630323,0,0,7.145278,3.852940,-10.657085,0,0,-11.414841,6.916777,-10.194125,163.366837,0,39.646458,96.535309,92.226349,8.592939,17.927526,8.663968,17.460417,8.593386,16.852367,8.944148,14.867726,9.734998,16.258577,11.022832,15.709598,11.476218,16.668139,-0.02583,-0.01260,-0.02209,0.00350,0.00648,-0.01278,0.00689,0.00258,0.10826,0,3.27716
0.238,0.000000,0.000000,0,0,17.819857,16.731127,0,0,18.895918,14.805008,5.233250,-1.03305,7.515281,0.717755,-9.430582,5.711383,17.275270,4.716413,19.673275,0,0,7.142493,3.855684,-10.859890,0,0,-11.341546,6.914860,-9.812586,163.119766,0,39.564987,96.578400,92.471207,8.599024,17.928881,8.665833,17.467697,8.591551,16.840052,8.945869,14.859985,9.731752,16.253635,11.021930,15.710224,11.475812,16.669920,-0.01280,-0.01460,-0.02028,0.00468,0.00732,-0.01327,0.00506,0.00413,0.10710,0,3.27716
0.239,0.000000,0.000000,0,0,17.840260,16.719406,0,0,18.884512,14.794168,5.218975,-1.05220,7.511807,0.717126,-9.524400,5.701840,17.276695,4.718274,20.716228,0,0,7.139709,3.858429,-11.062695,0,0,-11.268252,6.912942,-9.431046,162.872681,0,39.483517,96.621490,92.716072,8.605108,17.930237,8.667699,17.474977,8.589716,16.827736,8.947591,14.852244,9.728506,16.248693,11.021028,15.710852,11.475406,16.671700,-0.02189,-0.01498,-0.02057,0.00271,0.00805,-0.01316,0.00587,0.00235,0.10536,0,3.27639
0.240,0.000000,0.000000,0,0,17.860661,16.707684,0,0,18.873108,14.783329,5.204883,-1.07128,7.508334,0.716496,-9.618217,5.692297,17.278122,4.720134,21.759180,0,0,7.136926,3.861173,-11.265499,0,0,-11.194959,6.911025,-9.049508,162.625610,0,39.402046,96.664581,92.960930,8.611193,17.931593,8.669564,17.482256,8.587880,16.815420,8.949312,14.844503,9.725261,16.243752,11.020126,15.711478,11.474999,16.673479,-0.01535,-0.01243,-0.02030,0.00299,0.00845,-0.01247,0.00557,0.00359,0.10156,0,3.27588
0.241,0.000000,0.000000,0,0,17.884323,16.695549,0,0,18.862047,14.774446,5.191325,-1.08982,7.503726,0.706365,-9.684217,5.682478,17.275780,4.711533,22.694675,0,0,7.133602,3.859445,-11.319707,0,0,-11.122168,6.904776,-8.502649,162.720810,0,39.240620,96.478790,93.066040,8.621070,17.925220,8.662470,17.472113,8.583715,16.803104,8.951398,14.831742,9.719132,16.235422,11.015365,15.706511,11.469685,16.669228,-0.01679,-0.01349,-0.01940,0.00407,0.01048,-0.01093,0.00566,0.00259,0.10148,0,3.27665
0.242,0.000000,0.000000,0,0,17.908201,16.683386,0,0,18.851007,14.765695,5.177951,-1.11672,7.499042,0.695605,-9.748380,5.672641,17.273191,4.702241,23.623066,0,0,7.130242,3.857421,-11.364092,0,0,-11.049411,6.898240,-7.944864,162.838623,0,39.073910,96.277878,93.161911,8.631197,17.918335,8.654784,17.460815,8.579396,16.790789,8.953508,14.818649,9.712813,16.226870,11.010347,15.701173,11.464045,16.664576,-0.02798,-0.01400,-0.01922,0.00475,0.00927,-0.01332,0.00441,-0.00015,0.10627,0,3.27728
0.243,0.000000,0.000000,0,0,17.932081,16.671223,0,0,18.839970,14.756942,5.165109,-1.14139,7.494359,0.684845,-9.812542,5.662804,17.270601,4.692948,24.551458,0,0,7.126883,3.855397,-11.408478,0,0,-10.976653,6.891704,-7.387079,162.956436,0,38.907196,96.076965,93.257782,8.641324,17.911451,8.647098,17.449520,8.575077,16.778473,8.955618,14.805555,9.706495,16.218319,11.005331,15.695835,11.458405,16.659925,-0.01832,-0.01268,-0.01951,0.00458,0.00836,-0.01293,0.00522,0.00782,0.10532,0,3.27728
0.244,0.000000,0.000000,0,0,17.955959,16.659060,0,0,18.828932,14.748189,5.152402,-1.15660,7.489675,0.674086,-9.876704,5.652966,17.268011,4.683656,25.479851,0,0,7.123523,3.853373,-11.452863,0,0,-10.903895,6.885168,-6.829294,163.074249,0,38.740486,95.876053,93.353653,8.651452,17.904568,8.639412,17.438223,8.570758,16.766157,8.957728,14.792462,9.700176,16.209766,11.000314,15.690497,11.452765,16.655273,-0.01808,-0.01328,-0.02142,0.00321,0.01059,-0.01108,0.00384,-0.00061,0.10833,0,3.27735
0.245,0.000000,0.000000,0,0,17.983311,16.647608,0,0,18.818226,14.742265,5.140088,-1.17430,7.493248,0.686071,-9.911360,5.642823,17.273144,4.684741,26.311949,0,0,7.119374,3.857102,-11.403405,0,0,-10.821233,6.883618,-6.105537,163.041916,0,38.679070,96.096169,93.412750,8.657935,17.926264,8.641204,17.434521,8.571355,16.762173,8.956003,14.788328,9.698562,16.205582,11.000619,15.691224,11.450774,16.657991,-0.01790,-0.01306,-0.02000,0.00450,0.00796,-0.01161,0.00688,0.00334,0.10827,0,3.27773
0.246,0.000000,0.000000,0,0,18.010891,16.636204,0,0,18.807543,14.736527,5.127963,-1.19044,7.497366,0.699560,-9.944065,5.632659,17.278788,4.686512,27.137682,0,0,7.115173,3.861212,-11.347745,0,0,-10.737916,6.882397,-5.370811,162.999634,0,38.624615,96.344109,93.469421,8.664177,17.949848,8.643622,17.431318,8.572277,16.758738,8.954025,14.784786,9.697258,16.201687,11.001275,15.692351,11.449025,16.661194,-0.01834,-0.01283,-0.02133,0.00290,0.01061,-0.01389,0.00546,0.00519,0.10818,0,3.27798
0.247,0.000000,0.000000,0,0,18.038471,16.624798,0,0,18.796860,14.730790,5.116389,-1.19850,7.501484,0.713049,-9.976771,5.622495,17.284431,4.688282,27.963415,0,0,7.110971,3.865322,-11.292084,0,0,-10.654598,6.881176,-4.636085,162.957367,0,38.570160,96.592056,93.526093,8.670420,17.973434,8.646042,17.428118,8.573198,16.755302,8.952047,14.781244,9.695954,16.197790,11.001932,15.693479,11.447275,16.664398,-0.01447,-0.01136,-0.02012,0.00422,0.00916,-0.01137,0.00585,0.00498,0.10749,0,3.27760
0.248,0.000000,0.000000,0,0,18.066051,16.613394,0,0,18.786177,14.725053,5.105096,-1.21818,7.505602,0.726538,-10.009477,5.612332,17.290075,4.690053,28.789148,0,0,7.106770,3.869431,-11.236423,0,0,-10.571281,6.879956,-3.901358,162.915100,0,38.515705,96.839996,93.582756,8.676661,17.997019,8.648460,17.424915,8.574121,16.751869,8.950069,14.777702,9.694651,16.193895,11.002588,15.694606,11.445526,16.667603,-0.01591,-0.01336,-0.02121,0.00391,0.00919,-0.01256,0.00555,0.00070,0.10480,0,3.27723
0.249,0.000000,0.000000,0,0,18.096670,16.602369,0,0,18.775692,14.722061,5.094619,-1.24826,7.508220,0.719125,-9.997387,5.601981,17.290445,4.681437,29.494619,0,0,7.101703,3.864608,-11.141048,0,0,-10.461137,6.875712,-3.022940,163.214035,0,38.575348,96.827293,93.505646,8.688999,18.051245,8.643136,17.411432,8.573201,16.735723,8.949716,14.775119,9.693526,16.191715,11.001627,15.692846,11.443015,16.666744,-0.01794,-0.01362,-0.02120,0.00315,0.00787,-0.01312,0.00598,0.00289,0.10185,0,3.27693
0.250,0.000000,0.000000,0,0,18.127491,16.591370,0,0,18.765219,14.719252,5.084482,-1.26031,7.510738,0.710330,-9.982337,5.591617,17.290470,4.672134,30.192142,0,0,7.096579,3.859194,-11.043048,0,0,-10.349218,6.871268,-2.135025,163.535522,0,38.642532,96.797363,93.419693,8.701739,18.107496,8.637300,17.397268,8.572161,16.718740,8.949470,14.772597,9.692413,16.189648,11.000559,15.690895,11.440454,16.665617,-0.01676,-0.01506,-0.02153,0.00324,0.00653,-0.01286,0.00615,0.00248,0.10179,0,3.27675
0.251,0.000000,0.000000,0,0,18.158310,16.580370,0,0,18.754747,14.716441,5.075331,-1.27560,7.513256,0.701534,-9.967287,5.581254,17.290493,4.662832,30.889666,0,0,7.091455,3.853780,-10.945048,0,0,-10.237301,6.866824,-1.247109,163.857010,0,38.709713,96.767433,93.333740,8.714479,18.163748,8.631464,17.383106,8.571120,16.701756,8.949223,14.770077,9.691300,16.187582,10.999491,15.688945,11.437893,16.664490,-0.01835,-0.01378,-0.02166,0.00392,0.00788,-0.01186,0.00540,0.00196,0.10381,0,3.27721
0.252,0.891978,0.000000,0,0,18.189129,16.569372,0,1,18.744274,14.713632,5.066558,-1.28857,7.515774,0.692739,-9.952236,5.570890,17.290516,4.653530,31.587189,0,0,7.086331,3.848366,-10.847048,0,1,-10.125383,6.862380,-0.359193,164.178513,0,38.776897,96.737503,93.247787,8.727221,18.219999,8.625628,17.368942,8.570080,16.684771,8.948977,14.767556,9.690187,16.185514,10.998422,15.686995,11.435332,16.663363,-0.01384,-0.01349,-0.02087,0.00306,0.00822,-0.01273,0.00536,0.00176,0.10559,0,3.27760
0.253,4.376268,0.000000,0,0,18.222471,16.558676,1,0,18.734047,14.714309,5.058879,-1.30041,7.514151,0.686959,-9.893578,5.560981,17.289154,4.656648,32.115524,0,0,7.082078,3.845241,-10.735024,1,0,-9.970975,6.857336,0.630179,163.815659,0,38.862762,96.724365,93.173828,8.718434,18.269663,8.624369,17.352816,8.566625,16.671318,8.949278,14.762662,9.688681,16.181561,10.997433,15.684408,11.432829,16.663555,-0.01156,-0.01308,-0.02028,0.00193,0.00852,-0.01213,0.00534,0.00327,0.10887,0,3.27768
0.254,6.967254,0.000000,0,0,18.255981,16.548002,1,0,18.723837,14.715216,5.051558,-1.31201,7.512254,0.681378,-9.832035,5.551101,17.287701,4.660585,32.632671,0,0,7.077882,3.842268,-10.622073,1,0,-9.813758,6.852252,1.626257,163.407562,0,38.949860,96.712334,93.100670,8.708225,18.318892,8.623413,17.336559,8.563010,16.658100,8.949616,14.757611,9.687147,16.177483,10.996449,15.681780,11.430330,16.663837,-0.02834,-0.01369,-0.02161,0.00350,0.00770,-0.01233,0.00545,0.00283,0.10735,0,3.27773
0.255,6.962075,0.000000,0,0,18.289490,16.537327,1,0,18.713625,14.716124,5.045276,-1.33723,7.510356,0.675797,-9.770494,5.541222,17.286247,4.664524,33.149822,0,0,7.073686,3.839294,-10.509123,1,0,-9.656541,6.847167,2.622335,162.999481,0,39.036957,96.700302,93.027504,8.698016,18.368120,8.622457,17.320303,8.559397,16.644880,8.949954,14.752561,9.685614,16.173403,10.995464,15.679152,11.427832,16.664118,-0.01422,-0.01279,-0.02106,0.00294,0.00880,-0.01312,0.00499,0.00365,0.10761,0,3.27765
0.256,6.955355,0.000000,0,0,18.323000,16.526653,1,0,18.703415,14.717031,5.039316,-1.34698,7.508460,0.670216,-9.708952,5.531342,17.284792,4.668462,33.666973,0,0,7.069490,3.836321,-10.396172,1,0,-9.499324,6.842083,3.618413,162.591385,0,39.124054,96.688271,92.954346,8.687808,18.417349,8.621500,17.304045,8.555782,16.631662,8.950292,14.747510,9.684081,16.169325,10.994480,15.676523,11.425333,16.664400,-0.01866,-0.01321,-0.02057,0.00327,0.00986,-0.01365,0.00571,0.00273,0.10640,0,3.27746
0.257,6.944160,0.000000,0,0,18.358570,16.516436,1,0,18.693943,14.722623,5.034291,-1.35965,7.514657,0.667919,-9.605252,5.521743,17.284409,4.670994,33.980286,0,0,7.060479,3.835114,-10.282923,1,0,-9.291266,6.828251,4.676182,162.372040,0,39.225155,96.529762,92.721191,8.706682,18.504917,8.617715,17.292488,8.552256,16.621496,8.953307,14.743507,9.683887,16.166960,10.994032,15.673486,11.422166,16.664782,-0.01725,-0.01133,-0.02173,0.00308,0.00887,-0.01132,0.00527,0.00210,0.10587,0,3.27670
0.258,6.932659,0.000000,0,0,18.394276,16.506248,1,0,18.684519,14.728525,5.029593,-1.36984,7.521389,0.665839,-9.498766,5.512163,17.284096,4.673434,34.280128,0,0,7.051150,3.834024,-10.169654,1,0,-9.079849,6.813841,5.738029,162.165161,0,39.327183,96.361565,92.477463,8.727480,18.595022,8.613742,17.281240,8.548735,16.611532,8.956500,14.739574,9.683781,16.164709,10.993619,15.670423,11.418953,16.665169,-0.02253,-0.01545,-0.02916,0.01564,0.00291,-0.01888,0.00179,0.00468,0.10191,0,3.27610
0.259,6.920274,0.000000,0,0,18.429983,16.496061,1,0,18.675097,14.734427,5.025844,-1.37729,7.528121,0.663759,-9.392281,5.502583,17.283783,4.675874,34.579967,0,0,7.041821,3.832934,-10.056386,1,0,-8.868431,6.799430,6.799876,161.958282,0,39.429207,96.193375,92.233734,8.748277,18.685125,8.609769,17.269993,8.545214,16.601568,8.959693,14.735641,9.683675,16.162458,10.993207,15.667358,11.415741,16.665556,-0.02207,-0.01552,-0.02463,0.00892,0.00533,-0.01682,0.00305,0.00287,0.10047,0,3.27633
0.260,6.909369,0.000000,0,0,18.465689,16.485874,1,0,18.665672,14.740330,5.022441,-1.38952,7.534853,0.661679,-9.285794,5.493003,17.283470,4.678314,34.879810,0,0,7.032492,3.831844,-9.943117,1,0,-8.657014,6.785020,7.861722,161.751419,0,39.531235,96.025185,91.990005,8.769074,18.775229,8.605796,17.258747,8.541693,16.591604,8.962886,14.731709,9.683569,16.160208,10.992794,15.664294,11.412529,16.665943,-0.01605,-0.01264,-0.01806,0.00161,0.01010,-0.01031,0.00545,0.00070,0.10140,0,3.27662
0.261,6.902770,0.000000,0,0,18.501789,16.476122,1,0,18.657471,14.750526,5.020047,-1.40412,7.529672,0.660766,-9.132831,5.483628,17.281872,4.678239,34.934639,0,0,7.036004,3.829963,-9.822188,1,0,-8.032968,6.771523,8.910924,161.739182,0,39.578693,96.023178,91.751610,8.777606,18.852762,8.605760,17.249737,8.541602,16.589186,8.960192,14.733524,9.683273,16.160803,10.991638,15.662643,11.410172,16.668365,-0.01708,-0.01389,-0.01926,0.00236,0.01023,-0.01176,0.00704,0.00176,0.10098,0,3.27723
0.262,6.897004,0.000000,0,0,18.537916,16.466398,1,0,18.649351,14.761007,5.018018,-1.41619,7.523705,0.659930,-8.976796,5.474266,17.280190,4.677998,34.973274,0,0,7.040365,3.828029,-9.700754,1,0,-7.381648,6.758087,9.959291,161.739822,0,39.622551,96.032150,91.513573,8.785328,18.929464,8.605984,17.240875,8.541738,16.587267,8.957108,14.735721,9.682965,16.161587,10.990434,15.661086,11.407870,16.670919,-0.01942,-0.01411,-0.02088,0.00367,0.00919,-0.01244,0.00555,0.00299,0.10272,0,3.27768
0.263,6.893660,0.000000,0,0,18.574041,16.456675,1,0,18.641230,14.771488,5.017050,-1.41989,7.517737,0.659094,-8.820761,5.464904,17.278507,4.677757,35.011906,0,0,7.044727,3.826095,-9.579320,1,0,-6.730328,6.744650,11.007656,161.740463,0,39.666405,96.041130,91.275536,8.793049,19.006166,8.606208,17.232012,8.541874,16.585348,8.954024,14.737916,9.682656,16.162369,10.989229,15.659529,11.405569,16.673475,-0.01852,-0.01284,-0.02523,0.01306,0.00541,-0.01338,0.00505,0.00273,0.10376,0,3.27730
0.264,6.889796,0.000000,0,0,18.610168,16.446951,1,0,18.633110,14.781969,5.016462,-1.42940,7.511769,0.658258,-8.664725,5.455543,17.276825,4.677516,35.050541,0,0,7.049088,3.824161,-9.457886,1,0,-6.079008,6.731214,12.056023,161.741104,0,39.710258,96.050102,91.037498,8.800770,19.082869,8.606432,17.223150,8.542009,16.583427,8.950940,14.740112,9.682348,16.163153,10.988025,15.657970,11.403268,16.676031,-0.01865,-0.01284,-0.01913,0.00194,0.00897,-0.01183,0.00670,0.00527,0.10649,0,3.27708
0.265,6.884422,0.000000,0,0,18.645491,16.437687,1,0,18.625944,14.795872,5.016978,-1.43618,7.512726,0.663598,-8.471073,5.447019,17.280020,4.683124,34.803608,0,0,7.042900,3.824257,-9.330589,1,0,-6.092700,6.726161,13.029461,161.817612,0,39.724991,96.244110,91.200287,8.743330,18.646263,8.602586,17.205114,8.539537,16.560925,8.947879,14.732105,9.677651,16.155979,10.985559,15.656741,11.399969,16.677721,-0.01738,-0.01349,-0.02120,0.00202,0.00911,-0.01262,0.00601,0.00142,0.10782,0,3.27769
0.266,6.878902,0.000000,0,0,18.680759,16.428452,1,0,18.618839,14.810000,5.017866,-1.44432,7.514141,0.669345,-8.274934,5.438550,17.283537,4.689118,34.537804,0,0,7.036014,3.824487,-9.202907,1,0,-6.150347,6.721661,13.997948,161.899124,0,39.737797,96.450348,91.389565,8.681583,18.175730,8.598471,17.186474,8.536893,16.537062,8.944818,14.723423,9.672665,16.148281,10.983010,15.655533,11.396605,16.679354,-0.01865,-0.01515,-0.02186,0.00222,0.00702,-0.01313,0.00584,0.00135,0.10490,0,3.27820
