"Time","m4 HLl swoff","v2 R COP","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","38 FLy (cm)","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch"
1.019,0,0.000000,0,0,7.734805,2.110132,1.243097,18.008364,4.998370,0,-10.664892,19.465509,0,10.781286,15.281683,0,0,0,0,0,0,0,6.577391,21.044582,19.959116,4.370689,6.882751,-9.388569,15.682801,121.675423,44.090816,58.915245,93.788994,8.958284,20.293640,8.876349,15.781121,9.035045,15.331024,10.214297,15.108027,9.349605,16.333706,10.865102,16.441408,10.840888,17.284479,0,-0.03324,-0.01260,-0.02591,0.00665,0.00901,-0.01232,0.00977,0.01249,0.000000,5.970703,6.030668,1.46639,0.08359,3.27702
1.020,0,0.000000,0,0,7.734123,2.109727,1.240211,18.007160,4.998007,0,-10.651490,19.454851,0,11.397470,15.292820,0,0,0,0,0,0,0,6.579465,20.835548,19.980419,4.368770,6.881589,-9.437137,15.673315,122.466820,44.402020,58.672913,93.696388,8.957523,20.288254,8.879371,15.773720,9.041456,15.328701,10.220818,15.114608,9.353804,16.338640,10.868961,16.442852,10.845935,17.284952,0,-0.01515,-0.01334,-0.02543,0.00591,0.00854,-0.01348,0.02739,0.02853,0.000000,5.971663,6.031566,1.46496,0.08896,3.27686
1.021,0,0.000000,0,0,7.733441,2.109322,1.237325,18.005959,4.997644,0,-10.638089,19.444195,0,12.013653,15.303958,0,0,0,0,0,0,0,6.581539,20.626514,20.001722,4.366851,6.880429,-9.485704,15.663828,123.258217,44.713219,58.430584,93.603790,8.956761,20.282866,8.882392,15.766317,9.047868,15.326378,10.227338,15.121188,9.358002,16.343573,10.872821,16.444296,10.850982,17.285425,0,-0.01944,-0.01301,-0.00906,0.00366,0.00975,-0.01484,-0.00596,-0.02249,0.000000,5.972622,6.032346,1.46738,0.10273,3.27700
1.022,0,0.000000,0,0,7.732759,2.108918,1.234439,18.004755,4.997282,0,-10.624688,19.433537,0,12.629836,15.315095,0,0,0,0,0,0,0,6.583613,20.417482,20.023026,4.364933,6.879268,-9.534272,15.654342,124.049606,45.024418,58.188251,93.511185,8.956000,20.277479,8.885414,15.758915,9.054279,15.324055,10.233858,15.127768,9.362201,16.348507,10.876680,16.445740,10.856029,17.285898,0,-0.01762,-0.01331,-0.03030,0.00283,0.00766,-0.01394,0.00770,-0.00974,0.000000,5.973582,6.033103,1.46714,0.11646,3.27723
1.023,0,0.000000,0,0,7.733160,2.107541,1.231606,18.003084,4.997058,0,-10.609503,19.422710,0,13.237954,15.328485,0,0,0,0,0,0,0,6.583977,20.151339,20.042879,4.361588,6.879066,-9.600224,15.644944,126.441833,45.125797,58.179447,93.417305,8.955869,20.272810,8.889009,15.749122,9.071484,15.322976,10.239694,15.130639,9.368124,16.351444,10.880373,16.448338,10.860803,17.287537,0,-0.00223,-0.01423,-0.02655,0.00506,0.00944,-0.01464,0.00547,-0.00341,0.000000,5.974576,6.033986,1.46652,0.12045,3.27711
1.024,0,0.000000,0,0,7.733948,2.105815,1.228792,18.001245,4.996885,0,-10.593678,19.411821,0,13.843180,15.342684,0,0,0,0,0,0,0,6.583729,19.864710,20.062210,4.357733,6.879210,-9.672410,15.635579,129.408279,45.151913,58.254414,93.322968,8.955962,20.268398,8.892812,15.738470,9.092560,15.322344,10.245282,15.132180,9.374667,16.353664,10.884006,16.451347,10.865479,17.289591,0,-0.01585,-0.01249,0.00986,0.00506,0.00929,-0.01274,-0.00654,-0.01999,0.000000,5.975581,6.034892,1.46631,0.12002,3.27688
1.025,0,0.000000,0,0,7.734736,2.104089,1.225978,17.999407,4.996711,0,-10.577852,19.400934,0,14.448405,15.356883,0,0,0,0,0,0,0,6.583480,19.578081,20.081541,4.353877,6.879353,-9.744596,15.626214,132.374710,45.178028,58.329376,93.228630,8.956057,20.263988,8.896613,15.727819,9.113636,15.321712,10.250872,15.133721,9.381209,16.355885,10.887638,16.454359,10.870154,17.291645,0,-0.02437,-0.01390,-0.04546,0.02146,0.00929,-0.01259,0.03141,0.05570,0.000000,5.976587,6.035744,1.46793,0.12002,3.27660
1.026,0,0.000000,0,0,7.735524,2.102364,1.223165,17.997568,4.996538,0,-10.562028,19.390047,0,15.053631,15.371081,0,0,0,0,0,0,0,6.583232,19.291452,20.100872,4.350021,6.879496,-9.816782,15.616849,135.341156,45.204144,58.404339,93.134285,8.956151,20.259579,8.900415,15.717168,9.134712,15.321079,10.256461,15.135262,9.387753,16.358107,10.891271,16.457369,10.874831,17.293701,0,-0.01325,-0.01340,-0.01210,-0.01584,0.00856,-0.01296,0.01421,-0.00381,0.000000,5.977592,6.036585,1.46693,0.11686,3.27629
1.027,0,0.000000,0,0,7.735667,2.101891,1.214889,17.996786,4.995649,0,-10.536149,19.379549,0,15.648211,15.386780,0,0,0,0,0,0,0,6.577082,18.961876,20.118713,4.342471,6.879476,-9.893268,15.606812,137.641937,44.973324,58.386028,93.073822,8.955684,20.245321,8.904196,15.711755,9.150558,15.324326,10.264646,15.136575,9.394470,16.358368,10.894706,16.458952,10.879839,17.295010,0,-0.02362,-0.01448,-0.03444,0.02870,0.00961,-0.01245,-0.00320,-0.01271,0.000000,5.978630,6.037172,1.46613,0.11116,3.27662
1.028,0,0.000000,0,0,7.735579,2.101867,1.204654,17.996382,4.994504,0,-10.506665,19.369190,0,16.238972,15.403016,0,0,0,0,0,0,0,6.568815,18.616894,20.136021,4.333595,6.879397,-9.971295,15.596536,139.703934,44.650349,58.334263,93.025505,8.955015,20.227533,8.907969,15.708220,9.164530,15.328962,10.273760,15.137805,9.401251,16.357925,10.898069,16.460022,10.884967,17.296053,0,-0.01939,-0.01312,-0.03764,0.02433,0.00657,-0.01459,0.01028,-0.00153,0.000000,5.979680,6.037711,1.46587,0.10692,3.27715
1.029,0,0.000000,0,0,7.735491,2.101843,1.194420,17.995975,4.993358,0,-10.477180,19.358831,0,16.829733,15.419251,0,0,0,0,0,0,0,6.560548,18.271912,20.153326,4.324719,6.879319,-10.049322,15.586260,141.765930,44.327370,58.282497,92.977188,8.954348,20.209745,8.911741,15.704684,9.178501,15.333599,10.282875,15.139034,9.408032,16.357485,10.901434,16.461094,10.890095,17.297096,0,-0.01288,-0.01388,-0.04055,-0.00393,0.00750,-0.01351,0.00391,0.00295,0.000000,5.980730,6.038275,1.46433,0.10237,3.27705
1.030,0,0.000000,0,0,7.735403,2.101819,1.184185,17.995571,4.992213,0,-10.447697,19.348475,0,17.420496,15.435488,0,0,0,0,0,0,0,6.552282,17.926931,20.170633,4.315844,6.879240,-10.127350,15.575983,143.827927,44.004391,58.230732,92.928871,8.953679,20.191957,8.915515,15.701150,9.192472,15.338236,10.291990,15.140265,9.414813,16.357042,10.904798,16.462164,10.895223,17.298140,0,-0.01884,-0.01320,0.04439,0.00976,0.00750,-0.01287,0.03917,-0.00131,0.000000,5.981779,6.038844,1.46762,0.09558,3.27675
1.031,0,0.000000,0,0,7.734181,2.104602,1.175303,17.995234,4.991847,0,-10.406762,19.338003,0,17.987385,15.453794,0,0,0,0,0,0,0,6.545369,17.569359,20.186310,4.312854,6.879317,-10.195978,15.565587,145.701691,43.565441,58.284153,92.831017,8.953079,20.176477,8.919246,15.701961,9.196042,15.349910,10.295369,15.141008,9.420472,16.359407,10.907912,16.463133,10.900342,17.298397,0,-0.03003,-0.01446,-0.04114,-0.00432,0.00869,-0.01345,-0.00214,0.00188,0.000000,5.983036,6.039725,1.46557,0.08885,3.27684
1.032,0,0.000000,0,0,7.732553,2.108393,1.166906,17.994919,4.991759,0,-10.361721,19.327494,0,18.545712,15.472841,0,0,0,0,0,0,0,6.538941,17.207270,20.201405,4.311975,6.879450,-10.261235,15.555148,147.507919,43.084896,58.375309,92.715393,8.952503,20.161825,8.922961,15.704330,9.195882,15.364106,10.296691,15.141579,9.425729,16.362780,10.910937,16.464066,10.905458,17.298374,0,-0.01455,-0.01432,-0.02717,0.00165,0.00747,-0.01350,0.00408,0.04882,0.000000,5.984366,6.040666,1.46553,0.08468,3.27707
1.033,0,0.000000,0,0,7.730924,2.112184,1.158510,17.994606,4.991673,0,-10.316680,19.316982,0,19.104038,15.491890,0,0,0,0,0,0,0,6.532514,16.845182,20.216497,4.311097,6.879583,-10.326492,15.544709,149.314148,42.604351,58.466465,92.599777,8.951928,20.147171,8.926677,15.706700,9.195722,15.378304,10.298013,15.142148,9.430986,16.366152,10.913962,16.464998,10.910574,17.298351,0,-0.01749,-0.01267,-0.02003,0.00364,0.00825,-0.01483,0.01055,0.00140,0.000000,5.985696,6.041585,1.46692,0.08032,3.27684
1.034,0,0.000000,0,0,7.729296,2.115974,1.150113,17.994291,4.991585,0,-10.271639,19.306473,0,19.662365,15.510939,0,0,0,0,0,0,0,6.526087,16.483093,20.231592,4.310218,6.879716,-10.391749,15.534270,151.120377,42.123806,58.557621,92.484154,8.951352,20.132519,8.930392,15.709070,9.195560,15.392501,10.299335,15.142718,9.436243,16.369522,10.916988,16.465931,10.915690,17.298328,0,-0.01551,-0.01391,-0.04294,-0.00861,0.00776,-0.01259,0.00392,0.00132,0.000000,5.987027,6.042501,1.46696,0.07485,3.27646
1.035,0,0.000000,0,0,7.725701,2.116997,1.131844,17.994390,4.990955,0,-10.214650,19.296143,0,20.187365,15.531948,0,0,0,0,0,0,0,6.517690,16.122585,20.245255,4.310621,6.881289,-10.439368,15.523752,154.158920,41.016655,58.605934,92.167519,8.951126,20.124002,8.933691,15.721681,9.195611,15.423285,10.299788,15.144912,9.442357,16.375631,10.919806,16.466431,10.920636,17.298786,0,-0.02180,-0.01374,-0.01321,0.01633,0.00961,-0.01314,0.01087,0.06910,0.000000,5.988243,6.042976,1.46522,0.07246,3.27642
1.036,0,0.000000,0,0,7.721402,2.117025,1.110033,17.994638,4.990129,0,-10.153377,19.285875,0,20.700413,15.553661,0,0,0,0,0,0,0,6.508586,15.762642,20.258404,4.311483,6.883379,-10.480659,15.513206,157.639465,39.684750,58.638878,91.778778,8.951024,20.117689,8.936839,15.737965,9.195738,15.460018,10.299929,15.147688,9.448778,16.382723,10.922551,16.466774,10.925521,17.299417,0,-0.01742,-0.01262,-0.02328,0.00027,0.00914,-0.01392,0.00144,-0.02240,0.000000,5.989418,6.043368,1.46571,0.08545,3.27650
1.037,0,0.000000,0,0,7.717103,2.117054,1.088223,17.994884,4.989305,0,-10.092103,19.275610,0,21.213459,15.575375,0,0,0,0,0,0,0,6.499484,15.402699,20.271555,4.312346,6.885468,-10.521951,15.502660,161.120026,38.352840,58.671825,91.390038,8.950923,20.111374,8.939987,15.754249,9.195864,15.496752,10.300070,15.150463,9.455199,16.389814,10.925296,16.467119,10.930406,17.300047,0,-0.02032,-0.01246,-0.02655,0.00238,0.00779,-0.01422,0.00583,0.00536,0.000000,5.990593,6.043351,1.46775,0.10497,3.27681
1.038,0,0.000000,0,0,7.712804,2.117084,1.066413,17.995132,4.988479,0,-10.030829,19.265345,0,21.726505,15.597087,0,0,0,0,0,0,0,6.490380,15.042757,20.284704,4.313209,6.887558,-10.563242,15.492113,164.600571,37.020931,58.704773,91.001297,8.950821,20.105059,8.943135,15.770532,9.195990,15.533484,10.300211,15.153239,9.461620,16.396906,10.928040,16.467463,10.935291,17.300678,0,-0.01797,-0.01360,-0.01240,0.00426,0.00810,-0.01400,0.00661,0.00604,0.000000,5.991768,6.043257,1.46708,0.11474,3.27719
1.039,0,0.000000,0,0,7.711383,2.116823,1.032955,17.996374,4.988983,0,-9.961382,19.255219,0,22.196913,15.620726,0,0,0,0,0,0,0,6.483245,14.703499,20.297625,4.318039,6.888250,-10.589435,15.481449,168.180176,35.647049,58.741989,90.541870,8.950816,20.094297,8.946278,15.793923,9.218147,15.568929,10.293660,15.160774,9.466702,16.411982,10.930455,16.469654,10.941253,17.302151,0,-0.01219,-0.01373,-0.01695,0.00124,0.00750,-0.01165,0.00842,0.00795,0.000000,5.992974,6.042889,1.46559,0.11667,3.27717
1.040,0,0.000000,0,0,7.710995,2.116459,0.995320,17.997972,4.989963,0,-9.889002,19.245142,0,22.652023,15.645056,0,0,0,0,0,0,0,6.476816,14.371659,20.310461,4.324293,6.888442,-10.610211,15.470741,171.795303,34.258114,58.780739,90.057098,8.950846,20.081944,8.949416,15.819863,9.248208,15.603909,10.284708,15.170016,9.471303,16.429918,10.932753,16.472509,10.947600,17.303926,0,-0.01944,-0.01305,0.02639,0.00028,0.00945,-0.01320,0.00352,0.00897,0.000000,5.994191,6.042469,1.46735,0.12020,3.27702
1.041,0,0.000000,0,0,7.710608,2.116095,0.957684,17.999571,4.990943,0,-9.816622,19.235065,0,23.107136,15.669385,0,0,0,0,0,0,0,6.470387,14.039821,20.323299,4.330547,6.888633,-10.630989,15.460034,175.410446,32.869179,58.819489,89.572319,8.950876,20.069588,8.952556,15.845804,9.278269,15.638890,10.275757,15.179258,9.475904,16.447855,10.935049,16.475363,10.953948,17.305702,0,-0.01776,-0.01347,-0.03212,0.00378,0.00929,-0.01329,0.00453,0.00090,0.000000,5.995408,6.041779,1.46745,0.12107,3.27721
1.042,0,0.000000,0,0,7.710219,2.115731,0.920049,18.001169,4.991923,0,-9.744242,19.224989,0,23.562246,15.693715,0,0,0,0,0,0,0,6.463957,13.707982,20.336136,4.336801,6.888824,-10.651766,15.449327,179.025574,31.480242,58.858234,89.087547,8.950906,20.057232,8.955695,15.871744,9.308330,15.673871,10.266806,15.188500,9.480504,16.465792,10.937346,16.478218,10.960296,17.307478,0,-0.01710,-0.01494,-0.02191,0.00241,0.00972,-0.01360,-0.02515,0.01692,0.000000,5.996625,6.041038,1.46529,0.11751,3.27751
1.043,0,0.000000,0,0,7.709933,2.115122,0.877998,18.001228,4.991915,0,-9.677544,19.215342,0,23.981371,15.719507,0,0,0,0,0,0,0,6.457005,13.404073,20.347683,4.346885,6.887831,-10.665616,15.438671,179.852539,30.830273,58.587074,88.445671,8.950700,20.048174,8.958837,15.909139,9.322474,15.706491,10.253584,15.206507,9.483524,16.493387,10.939395,16.479868,10.967749,17.310238,0,-0.01497,-0.01365,-0.03286,0.00306,0.00781,-0.01191,0.01248,0.04205,0.000000,5.997574,6.040006,1.46574,0.11418,3.27787
1.044,0,0.000000,0,0,7.709683,2.114424,0.834362,18.000736,4.991551,0,-9.612882,19.205849,0,24.387587,15.745823,0,0,0,0,0,0,0,6.449865,13.110183,20.358768,4.358343,6.886413,-10.676980,15.428034,179.679398,30.445368,58.204746,87.747444,8.950410,20.040297,8.961978,15.950642,9.330908,15.738262,10.238832,15.227657,9.485976,16.524446,10.941355,16.481087,10.975598,17.313349,0,-0.01077,-0.01509,-0.03196,0.00486,0.01006,-0.01364,-0.00464,-0.01016,0.000000,5.998428,6.038919,1.46646,0.11083,3.27826
1.045,0,0.000000,0,0,7.709434,2.113727,0.790726,18.000242,4.991188,0,-9.548221,19.196358,0,24.793802,15.772140,0,0,0,0,0,0,0,6.442726,12.816292,20.369854,4.369801,6.884994,-10.688345,15.417397,179.506256,30.060461,57.822418,87.049217,8.950120,20.032421,8.965119,15.992146,9.339343,15.770034,10.224078,15.248808,9.488429,16.555504,10.943315,16.482306,10.983447,17.316460,0,-0.02375,-0.01307,-0.02148,0.00273,0.00734,-0.01329,0.00632,0.00499,0.000000,5.999281,6.037583,1.46610,0.10475,3.27783
1.046,0,0.000000,0,0,7.709184,2.113030,0.747091,17.999750,4.990824,0,-9.483560,19.186865,0,25.200018,15.798455,0,0,0,0,0,0,0,6.435586,12.522401,20.380939,4.381259,6.883576,-10.699709,15.406759,179.333130,29.675556,57.440090,86.350990,8.949829,20.024544,8.968261,16.033648,9.347777,15.801805,10.209326,15.269958,9.490881,16.586563,10.945274,16.483522,10.991297,17.319571,0,-0.01916,-0.01275,-0.02062,0.00396,0.00810,-0.01248,-0.03926,0.00723,0.000000,6.000134,6.036200,1.46826,0.09820,3.27715
1.047,0,0.000000,0,0,7.712133,2.111674,0.700287,18.000595,4.989493,0,-9.428703,19.177500,0,25.576176,15.826129,0,0,0,0,0,0,0,6.430439,12.264213,20.391857,4.398236,6.882820,-10.706109,15.396211,178.693878,28.504286,57.409584,86.080956,8.949247,20.018888,8.972910,16.096123,9.349801,15.847952,10.193008,15.284145,9.494074,16.610888,10.946961,16.485138,11.001526,17.322479,0,-0.01682,-0.01274,-0.02061,0.00239,0.00749,-0.01375,0.03391,-0.00328,0.000000,6.000925,6.034654,1.46727,0.09398,3.27686
1.048,0,0.000000,0,0,7.716229,2.110083,0.652348,18.001921,4.987816,0,-9.377363,19.168179,0,25.941551,15.854290,0,0,0,0,0,0,0,6.426007,12.018830,20.402714,4.417192,6.882301,-10.710729,15.385695,177.887451,27.050951,57.505276,85.964516,8.948562,20.014029,8.978101,16.166121,9.349524,15.899254,10.176130,15.295835,9.497533,16.632797,10.948549,16.486893,11.012608,17.325315,0,-0.01854,-0.01352,-0.01821,0.00283,0.00794,-0.01393,-0.01098,0.01800,0.000000,6.001694,6.033078,1.46688,0.08956,3.27671
1.049,0,0.000000,0,0,7.720325,2.108491,0.604408,18.003244,4.986139,0,-9.326024,19.158859,0,26.306929,15.882451,0,0,0,0,0,0,0,6.421575,11.773448,20.413572,4.436148,6.881783,-10.715347,15.375179,177.081009,25.597614,57.600967,85.848068,8.947875,20.009169,8.983291,16.236116,9.349248,15.950556,10.159252,15.307523,9.500992,16.654707,10.950138,16.488649,11.023689,17.328150,0,-0.01947,-0.01404,-0.02398,0.00201,0.00867,-0.01356,0.00522,0.00111,0.000000,6.002462,6.031552,1.46625,0.08302,3.27684
1.050,0,0.000000,0,0,7.724422,2.106899,0.556469,18.004570,4.984462,0,-9.274685,19.149538,0,26.672306,15.910611,0,0,0,0,0,0,0,6.417143,11.528066,20.424429,4.455103,6.881264,-10.719967,15.364663,176.274582,24.144279,57.696659,85.731628,8.947189,20.004311,8.988481,16.306114,9.348971,16.001858,10.142373,15.319212,9.504451,16.676615,10.951726,16.490406,11.034771,17.330986,0,-0.01779,-0.01346,-0.02206,0.00399,0.00928,-0.01298,0.00677,-0.01986,0.000000,6.003231,6.030036,1.46205,0.07683,3.27707
1.051,0,0.000000,0,0,7.726446,2.105665,0.519809,18.007124,4.983892,0,-9.234335,19.140392,0,27.009287,15.939856,0,0,0,0,0,0,0,6.412628,11.327941,20.434700,4.469577,6.880682,-10.721107,15.353874,175.790756,22.975029,57.989559,85.713943,8.947250,19.999367,8.994040,16.363096,9.349540,16.045090,10.122991,15.328687,9.507100,16.695883,10.953031,16.493368,11.044270,17.334467,0,-0.01858,-0.01418,-0.01947,0.00337,0.00630,-0.01393,0.01653,0.01934,0.000000,6.003796,6.028770,1.46692,0.07453,3.27690
1.052,0,0.000000,0,0,7.727726,2.104559,0.487196,18.010120,4.983718,0,-9.197927,19.131311,0,27.336084,15.969488,0,0,0,0,0,0,0,6.408082,11.144051,20.444761,4.482442,6.880077,-10.720997,15.342986,175.422653,21.907677,58.353203,85.731674,8.947578,19.994392,8.999730,16.415409,9.350410,16.085426,10.102709,15.337366,9.509459,16.714201,10.954232,16.496763,11.053199,17.338181,0,-0.01790,-0.01405,-0.01725,0.00356,0.00885,-0.01341,-0.00031,0.02226,0.000000,6.004288,6.027551,1.46662,0.08694,3.27660
1.053,0,0.000000,0,0,7.729006,2.103453,0.454582,18.013117,4.983544,0,-9.161518,19.122229,0,27.662882,15.999120,0,0,0,0,0,0,0,6.403538,10.960160,20.454821,4.495307,6.879473,-10.720888,15.332099,175.054550,20.840326,58.716846,85.749405,8.947907,19.989420,9.005421,16.467724,9.351282,16.125763,10.082428,15.346046,9.511817,16.732519,10.955434,16.500156,11.062129,17.341896,0,-0.01883,-0.01312,-0.02068,0.00389,0.00870,-0.01382,-0.02572,-0.00570,0.000000,6.004779,6.026544,1.46771,0.10052,3.27669
1.054,0,0.000000,0,0,7.730287,2.102347,0.421968,18.016111,4.983370,0,-9.125110,19.113146,0,27.989677,16.028753,0,0,0,0,0,0,0,6.398993,10.776270,20.464882,4.508173,6.878868,-10.720778,15.321212,174.686462,19.772974,59.080490,85.767136,8.948236,19.984446,9.011112,16.520037,9.352153,16.166100,10.062146,15.354726,9.514175,16.750837,10.956635,16.503551,11.071058,17.345610,0,-0.01807,-0.01618,-0.02097,0.00285,0.00763,-0.01356,0.02745,0.00075,0.000000,6.005271,6.025576,1.46785,0.10691,3.27692
1.055,0,0.000000,0,0,7.731074,2.102908,0.397428,18.017885,4.983353,0,-9.096517,19.104158,0,28.274025,16.059710,0,0,0,0,0,0,0,6.394568,10.611843,20.475136,4.519998,6.877581,-10.717577,15.310309,175.200607,19.626698,59.160545,84.375252,8.948537,19.974821,9.016940,16.588568,9.346550,16.224861,10.022266,15.391848,9.525630,16.803743,10.957460,16.506390,11.078538,17.348158,0,-0.02009,-0.01321,-0.01984,0.00346,0.00775,-0.01362,-0.00219,0.01140,0.000000,6.005645,6.024735,1.46508,0.11633,3.27738
1.056,0,0.000000,0,0,7.731684,2.104067,0.375784,18.019218,4.983390,0,-9.070728,19.095203,0,28.543146,16.091145,0,0,0,0,0,0,0,6.390187,10.454397,20.485458,4.531449,6.876048,-10.713265,15.299402,176.031219,19.810808,59.138878,82.477745,8.948827,19.963528,9.022818,16.662916,9.338625,16.290234,9.975357,15.439171,9.540348,16.869055,10.958151,16.509026,11.085497,17.350290,0,-0.01888,-0.01516,-0.02215,0.00369,0.00930,-0.01285,-0.02777,0.00485,0.000000,6.005976,6.023918,1.46646,0.12225,3.27791
1.057,0,0.000000,0,0,7.732295,2.105226,0.354140,18.020552,4.983428,0,-9.044939,19.086250,0,28.812265,16.122578,0,0,0,0,0,0,0,6.385806,10.296951,20.495783,4.542901,6.874516,-10.708954,15.288495,176.861832,19.994917,59.117210,80.580238,8.949117,19.952232,9.028695,16.737265,9.330700,16.355604,9.928447,15.486494,9.555065,16.934364,10.958840,16.511663,11.092456,17.352421,0,-0.01880,-0.01336,-0.01867,0.00212,0.00780,-0.01358,0.03166,0.00192,0.000000,6.006307,6.023260,1.46721,0.12067,3.27770
1.058,0,0.000000,0,0,7.732905,2.106385,0.332496,18.021885,4.983466,0,-9.019150,19.077295,0,29.081387,16.154011,0,0,0,0,0,0,0,6.381425,10.139506,20.506105,4.554353,6.872983,-10.704642,15.277587,177.692444,20.179026,59.095543,78.682732,8.949407,19.940939,9.034573,16.811613,9.322775,16.420977,9.881537,15.533817,9.569783,16.999676,10.959531,16.514299,11.099415,17.354553,0,-0.01795,-0.01442,-0.01919,0.00344,0.00930,-0.01408,-0.00201,-0.00459,0.000000,6.006639,6.022632,1.46427,0.11738,3.27724
1.059,0,0.000000,0,0,7.734226,2.103070,0.318323,18.026253,4.984041,0,-8.995247,19.068327,0,29.283657,16.186195,0,0,0,0,0,0,0,6.379731,9.992553,20.516451,4.560654,6.872816,-10.686092,15.266534,177.141724,20.639948,59.736977,76.964798,8.949599,19.930950,9.040458,16.860836,9.318767,16.462641,9.824024,15.583878,9.590364,17.059793,10.959853,16.516666,11.106811,17.355345,0,-0.01939,-0.01304,-0.02238,0.00411,0.00840,-0.01264,0.00519,-0.00619,0.000000,6.006913,6.022205,1.46642,0.11371,3.27707
1.060,0,0.000000,0,0,7.735801,2.098149,0.306829,18.031710,4.984809,0,-8.972021,19.059353,0,29.461948,16.218649,0,0,0,0,0,0,0,6.379000,9.849362,20.526804,4.565107,6.873139,-10.662434,15.255429,176.095505,21.200161,60.616257,75.311287,8.949759,19.921429,9.046346,16.901047,9.316163,16.495800,9.762708,15.634920,9.613047,17.118046,10.960043,16.518936,11.114365,17.355656,0,-0.01755,-0.01413,-0.02097,0.00275,0.00946,-0.01328,0.00710,0.00676,0.000000,6.007166,6.021817,1.46728,0.10719,3.27700
1.061,0,0.000000,0,0,7.737377,2.093229,0.295336,18.037165,4.985577,0,-8.948795,19.050379,0,29.640242,16.251101,0,0,0,0,0,0,0,6.378270,9.706172,20.537159,4.569561,6.873462,-10.638776,15.244324,175.049301,21.760374,61.495541,73.657768,8.949917,19.911909,9.052234,16.941257,9.313560,16.528961,9.701392,15.685963,9.635730,17.176300,10.960234,16.521206,11.121918,17.355968,0,-0.01971,-0.01314,-0.02184,0.00324,0.00796,-0.01312,0.00203,0.00328,0.000000,6.007420,6.021563,1.46536,0.09993,3.27669
1.062,0,0.000000,0,0,7.738953,2.088308,0.283842,18.042622,4.986344,0,-8.925570,19.041405,0,29.818533,16.283554,0,0,0,0,0,0,0,6.377539,9.562982,20.547512,4.574015,6.873785,-10.615117,15.233218,174.003098,22.320587,62.374821,72.004257,8.950075,19.902388,9.058122,16.981468,9.310957,16.562120,9.640076,15.737005,9.658414,17.234554,10.960423,16.523476,11.129472,17.356279,0,-0.01815,-0.01356,-0.02147,0.00188,0.00719,-0.01337,-0.00056,0.00280,0.000000,6.007674,6.021334,1.46510,0.09494,3.27631
1.063,0,0.000000,0,0,7.739468,2.088921,0.272432,18.047190,4.987883,0,-8.902029,19.032530,0,29.907122,16.316513,0,0,0,0,0,0,0,6.377429,9.408042,20.557722,4.578883,6.874168,-10.586407,15.222013,173.083206,22.398680,63.158821,71.450768,8.949570,19.892826,9.063894,17.031170,9.301238,16.605417,9.601307,15.766894,9.670168,17.264116,10.960354,16.526182,11.136100,17.356810,0,-0.02013,-0.01271,-0.02218,0.00248,0.00416,-0.01378,0.02507,0.00372,0.000000,6.007817,6.021102,1.46663,0.08971,3.27656
1.064,0,0.000000,0,0,7.739604,2.091518,0.261053,18.051439,4.989699,0,-8.878376,19.023691,0,29.963531,16.349651,0,0,0,0,0,0,0,6.377541,9.248888,20.567881,4.583900,6.874572,-10.555884,15.210771,172.208633,22.303839,63.908646,71.291855,8.948826,19.883251,9.069625,17.084276,9.288968,16.652348,9.570625,15.789195,9.678001,17.283384,10.960191,16.529047,11.142397,17.357418,0,-0.01625,-0.01415,-0.01975,0.00381,0.01158,-0.01326,0.06354,0.00131,0.000000,6.007921,6.020871,1.46729,0.08265,3.27702
1.065,0,0.000000,0,0,7.739739,2.094116,0.249673,18.055689,4.991514,0,-8.854723,19.014851,0,30.019943,16.382792,0,0,0,0,0,0,0,6.377652,9.089733,20.578039,4.588918,6.874977,-10.525362,15.199529,171.334045,22.208998,64.658470,71.132942,8.948082,19.873676,9.075356,17.137381,9.276697,16.699280,9.539945,15.811496,9.685835,17.302654,10.960028,16.531912,11.148693,17.358027,0,-0.01694,-0.01379,-0.02188,0.00394,0.01049,-0.01362,-0.01686,-0.00239,0.000000,6.008026,6.020316,1.46584,0.07617,3.27730
