"Time","54 lHL swoff","53 rHL swoff","52 LDS cle","51 RDS cle","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","36 HRy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","35a HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v3 xCoM","v2 L COP","v1 R COP","42a CoMy (cm)","33a HLx (cm)"
2.358,0,0,1,0,0,0,0,0,0,0,7.513103,0.948153,17.507051,4.874515,3.907867,18.010460,7.298971,17.286205,1.221117,19.454767,6.298869,15.788340,5.703894,160.834824,0,92.038239,100.292252,73.063095,8.664519,18.834208,8.564290,18.197647,8.569431,17.784334,8.943015,16.748112,10.657125,17.297421,11.409719,15.885628,12.152241,16.628098,0,0.00132,0.00076,0.00069,0.00260,0.00068,0.00070,0.00120,0.00075,-1.48682,0.10479,3.21479,6.008483,6.798879,0.000000,5.708381,-9.195641
2.359,0,0,1,0,0,0,0,0,0,0,7.513236,0.942646,17.501095,4.872228,3.906138,18.001518,7.298768,17.286894,0.725345,19.440437,6.299036,15.779090,5.701799,163.010635,0,91.628807,100.534378,73.459091,8.665692,18.823702,8.549736,18.173418,8.568938,17.756281,8.930669,16.738667,10.643319,17.292509,11.405594,15.885926,12.147394,16.627615,0,0.00125,0.00076,0.00070,0.00229,0.00069,0.00069,0.00111,0.00073,-1.48682,0.10414,3.21476,6.006195,6.798884,0.000000,5.703959,-9.209915
2.360,0,1,1,0,0,0,0,0,0,0,7.513369,0.937138,17.495140,4.869942,3.904409,17.992579,7.298565,17.287582,0.229574,19.426107,6.299204,15.769840,5.699704,165.186447,0,91.219368,100.776512,73.855087,8.666866,18.813198,8.535181,18.149189,8.568444,17.728226,8.918324,16.729223,10.629514,17.287598,11.401468,15.886225,12.142548,16.627132,0,0.00111,0.00075,0.00070,0.00196,0.00067,0.00069,0.00111,0.00071,-1.48636,0.10299,3.21499,6.003715,6.798815,0.000000,5.699536,-9.224191
2.361,0,0,1,0,0,0,0,0,0,0,7.511138,0.933496,17.488941,4.868151,3.904412,17.983570,7.298315,17.287504,-0.248863,19.411562,6.298302,15.760523,5.697310,165.954468,0,90.871178,100.564651,73.902618,8.666365,18.799049,8.528400,18.132360,8.566897,17.707525,8.912375,16.717484,10.620622,17.284531,11.394540,15.884206,12.135077,16.625406,0,0.00108,0.00075,0.00067,0.00186,0.00066,0.00070,0.00109,0.00072,-1.48857,0.10341,3.21506,6.001146,6.798441,0.000000,5.695764,-9.234454
2.362,0,0,1,0,0,0,0,0,0,0,7.505670,0.932407,17.482407,4.867040,3.906785,17.974464,7.297999,17.286375,-0.703557,19.396725,6.295937,15.751113,5.694508,164.794281,0,90.606873,99.730972,73.472870,8.663568,18.779907,8.532269,18.125669,8.563907,17.696898,8.915190,16.702597,10.618463,17.283989,11.383771,15.879014,12.124009,16.621973,0,0.00105,0.00074,0.00067,0.00170,0.00065,0.00068,0.00103,0.00073,-1.49025,0.10354,3.21429,5.998310,6.797152,0.000000,5.692883,-9.239223
2.363,0,0,1,0,0,0,0,0,0,0,7.500202,0.931318,17.475874,4.865929,3.909159,17.965361,7.297683,17.285246,-1.158251,19.381887,6.293571,15.741704,5.691705,163.634109,0,90.342567,98.897293,73.043114,8.660772,18.760765,8.536136,18.118977,8.560916,17.686268,8.918005,16.687712,10.616303,17.283447,11.373002,15.873821,12.112942,16.618542,0,0.00105,0.00074,0.00068,0.00173,0.00064,0.00071,0.00098,0.00074,-1.48735,0.10239,3.21371,5.995401,6.795828,0.000000,5.690002,-9.243991
2.364,0,0,1,0,0,0,0,0,0,0,7.494734,0.930229,17.469341,4.864817,3.911533,17.956257,7.297368,17.284115,-1.612945,19.367048,6.291205,15.732294,5.688903,162.473923,0,90.078270,98.063606,72.613365,8.657977,18.741625,8.540004,18.112286,8.557925,17.675638,8.920819,16.672825,10.614144,17.282904,11.362234,15.868629,12.101874,16.615110,0,0.00111,0.00076,0.00068,0.00204,0.00064,0.00074,0.00096,0.00077,-1.48514,0.10096,3.21410,5.992275,6.794401,0.000000,5.687121,-9.248759
2.365,0,0,1,0,0,0,0,0,0,0,7.492690,0.931389,17.462147,4.863477,3.912969,17.947029,7.297007,17.282219,-2.048900,19.352066,6.289436,15.722901,5.685924,161.724457,0,89.835091,97.406853,72.268776,8.656234,18.724337,8.541421,18.102877,8.554690,17.666254,8.921156,16.660076,10.610673,17.280941,11.351549,15.862825,12.092065,16.611544,0,0.00108,0.00075,0.00068,0.00209,0.00064,0.00075,0.00096,0.00078,-1.48804,0.10052,3.21444,5.989101,6.793170,0.000000,5.684494,-9.248847
2.366,0,0,1,0,0,0,0,0,0,0,7.495333,0.935629,17.454048,4.861823,3.913122,17.937634,7.296586,17.279270,-2.459188,19.336885,6.288485,15.713531,5.682704,161.537521,0,89.620865,96.992439,72.040848,8.655934,18.709587,8.539482,18.089748,8.551119,17.658575,8.918097,16.650253,10.605406,17.277029,11.340981,15.856185,12.083978,16.607792,0,0.00113,0.00080,0.00069,0.00242,0.00064,0.00078,0.00099,0.00080,-1.48827,0.09985,3.21459,5.985788,6.792528,0.000000,5.682213,-9.242524
2.367,0,0,1,0,0,0,0,0,0,0,7.497977,0.939868,17.445950,4.860169,3.913274,17.928238,7.296165,17.276321,-2.869477,19.321705,6.287534,15.704162,5.679483,161.350586,0,89.406631,96.578018,71.812912,8.655635,18.694838,8.537543,18.076620,8.547547,17.650894,8.915040,16.640432,10.600138,17.273119,11.330411,15.849544,12.075891,16.604042,0,0.00120,0.00084,0.00069,0.00262,0.00063,0.00078,0.00099,0.00078,-1.49048,0.09830,3.21476,5.982458,6.791862,0.000000,5.679933,-9.236201
2.368,0,0,1,0,0,0,0,0,0,0,7.500621,0.944108,17.437851,4.858516,3.913427,17.918842,7.295744,17.273373,-3.279766,19.306524,6.286583,15.694792,5.676263,161.163651,0,89.192398,96.163597,71.584976,8.655335,18.680088,8.535604,18.063492,8.543976,17.643215,8.911982,16.630610,10.594871,17.269207,11.319842,15.842902,12.067803,16.600290,0,0.00128,0.00089,0.00070,0.00299,0.00061,0.00080,0.00095,0.00083,-1.48705,0.09795,3.21499,5.979074,6.791125,0.000000,5.677653,-9.229877
2.369,0,0,1,0,0,0,0,0,0,0,7.502082,0.946264,17.430416,4.857853,3.913250,17.909445,7.295259,17.269819,-3.670032,19.291130,6.285275,15.685535,5.673022,160.800858,0,89.031479,95.920372,71.342537,8.655438,18.664141,8.534877,18.052645,8.540145,17.633484,8.907402,16.620691,10.588973,17.262808,11.310877,15.834924,12.059065,16.595697,0,0.00137,0.00090,0.00072,0.00348,0.00061,0.00083,0.00091,0.00080,-1.48697,0.09964,3.21525,5.975688,6.790210,0.000000,5.674911,-9.220582
2.370,0,0,1,0,0,0,0,0,0,0,7.501923,0.945566,17.423891,4.858550,3.912623,17.900045,7.294685,17.265436,-4.032876,19.275444,6.283479,15.676434,5.669752,160.197174,0,88.943581,95.911613,71.080231,8.656093,18.646555,8.535808,18.044920,8.535957,17.620939,8.900737,16.610636,10.582213,17.253002,11.304110,15.825113,12.049434,16.589952,0,0.00147,0.00096,0.00073,0.00382,0.00062,0.00088,0.00093,0.00076,-1.48766,0.10004,3.21571,5.972293,6.788767,0.000000,5.671537,-9.207216
2.371,0,0,1,0,0,0,0,0,0,0,7.501764,0.944868,17.417366,4.859246,3.911996,17.890646,7.294112,17.261051,-4.395719,19.259758,6.281683,15.667332,5.666481,159.593506,0,88.855690,95.902855,70.817917,8.656747,18.628969,8.536738,18.037197,8.531770,17.608395,8.894072,16.600582,10.575454,17.243196,11.297342,15.815303,12.039802,16.584208,0,0.00153,0.00095,0.00072,0.00413,0.00063,0.00092,0.00093,0.00074,-1.48613,0.09930,3.21596,5.968865,6.787476,0.000000,5.668164,-9.193850
2.372,0,0,1,0,0,0,0,0,0,0,7.501605,0.944169,17.410839,4.859942,3.911368,17.881247,7.293540,17.256668,-4.758562,19.244072,6.279886,15.658230,5.663211,158.989822,0,88.767792,95.894096,70.555611,8.657401,18.611383,8.537669,18.029472,8.527582,17.595850,8.887406,16.590528,10.568694,17.233391,11.290575,15.805493,12.030170,16.578463,0,0.00160,0.00097,0.00072,0.00456,0.00064,0.00095,0.00094,0.00076,-1.48712,0.10084,3.21512,5.965338,6.786642,0.000000,5.664790,-9.180483
2.373,0,0,1,0,0,0,0,0,0,0,7.499714,0.943090,17.406403,4.860987,3.911262,17.871840,7.292987,17.251671,-5.102742,19.228416,6.279527,15.649161,5.659879,158.616302,0,88.613899,95.845818,70.368301,8.657161,18.598045,8.538176,18.022017,8.524755,17.585051,8.883180,16.579855,10.563485,17.225237,11.286306,15.797819,12.022122,16.572874,0,0.00169,0.00098,0.00072,0.00485,0.00059,0.00096,0.00093,0.00076,-1.48666,0.10288,3.21442,5.961769,6.786176,0.000000,5.661310,-9.171695
2.374,0,0,1,0,0,0,0,0,0,0,7.495450,0.941490,17.404827,4.862509,3.911868,17.862419,7.292463,17.245838,-5.421359,19.212807,6.281137,15.640138,5.656462,158.558029,0,88.369614,95.743408,70.283722,8.655695,18.590523,8.538101,18.014931,8.523791,17.576643,8.882293,16.568333,10.560401,17.219347,11.285461,15.793071,12.016245,16.567499,0,0.00216,0.00110,0.00073,0.00638,0.00060,0.00105,0.00103,0.00088,-1.48895,0.10288,3.21442,5.958076,6.786816,0.000000,5.657683,-9.169176
2.375,0,0,1,0,0,0,0,0,0,0,7.491187,0.939889,17.403252,4.864030,3.912475,17.853001,7.291939,17.240005,-5.739975,19.197197,6.282745,15.631113,5.653045,158.499741,0,88.125328,95.641006,70.199150,8.654229,18.583000,8.538028,18.007843,8.522828,17.568235,8.881406,16.556810,10.557316,17.213457,11.284617,15.788322,12.010366,16.562124,0,0.00234,0.00119,0.00073,0.00691,0.00060,0.00105,0.00107,0.00089,-1.48735,0.10211,3.21437,5.954432,6.787402,0.000000,5.654057,-9.166658
2.376,0,0,1,0,0,0,0,0,0,0,7.486924,0.938288,17.401676,4.865552,3.913081,17.843580,7.291416,17.234173,-6.058592,19.181585,6.284355,15.622089,5.649629,158.441467,0,87.881042,95.538597,70.114571,8.652763,18.575478,8.537953,18.000757,8.521865,17.559830,8.880519,16.545290,10.554232,17.207567,11.283772,15.783574,12.004489,16.556749,0,0.00240,0.00117,0.00074,0.00722,0.00059,0.00106,0.00117,0.00091,-1.48605,0.10307,3.21406,5.950935,6.787827,0.000000,5.650431,-9.164140
2.377,0,0,1,0,0,0,0,0,0,0,7.487387,0.936492,17.396488,4.867464,3.912849,17.834078,7.290920,17.227859,-6.355556,19.165733,6.284693,15.612998,5.646365,158.485489,0,87.627197,95.424774,70.045128,8.653106,18.564018,8.537556,17.992716,8.521162,17.550713,8.879084,16.533775,10.550781,17.201153,11.281833,15.777929,11.999305,16.551174,0,0.00243,0.00120,0.00075,0.00748,0.00058,0.00108,0.00119,0.00090,-1.48613,0.10412,3.21390,5.947546,6.787890,0.000000,5.648306,-9.166149
2.378,0,0,1,0,0,0,0,0,0,0,7.494323,0.934427,17.386354,4.869909,3.911469,17.824461,7.290462,17.220890,-6.622862,19.149548,6.283291,15.603815,5.643312,158.669662,0,87.360252,95.295311,69.996391,8.655923,18.547163,8.536715,17.983368,8.520816,17.540625,8.876900,16.522270,10.546831,17.194017,11.278394,15.771058,11.995070,16.545322,0,0.00259,0.00124,0.00075,0.00815,0.00058,0.00112,0.00121,0.00092,-1.48735,0.10344,3.21451,5.944478,6.786862,0.000000,5.648239,-9.174359
2.379,0,0,1,0,0,0,0,0,0,0,7.501259,0.932362,17.376221,4.872355,3.910089,17.814842,7.290003,17.213921,-6.890170,19.133362,6.281889,15.594631,5.640259,158.853836,0,87.093307,95.165840,69.947662,8.658740,18.530308,8.535873,17.974022,8.520470,17.530539,8.874715,16.510765,10.542881,17.186884,11.274955,15.764187,11.990837,16.539473,0,0.00278,0.00125,0.00074,0.00867,0.00059,0.00114,0.00123,0.00094,-1.48636,0.10230,3.21505,5.941418,6.785889,0.000000,5.648172,-9.182570
2.380,0,0,1,0,0,0,0,0,0,0,7.508195,0.930297,17.366087,4.874801,3.908710,17.805225,7.289545,17.206951,-7.157476,19.117176,6.280488,15.585448,5.637207,159.038010,0,86.826363,95.036377,69.898933,8.661557,18.513453,8.535033,17.964674,8.520123,17.520451,8.872530,16.499260,10.538931,17.179750,11.271515,15.757316,11.986604,16.533623,0,0.00279,0.00131,0.00074,0.00872,0.00059,0.00114,0.00121,0.00095,-1.48666,0.10240,3.21520,5.938382,6.785077,0.000000,5.648105,-9.190781
2.381,0,0,1,0,0,0,0,0,0,0,7.511089,0.928892,17.357681,4.875446,3.908197,17.795671,7.289056,17.199545,-7.400003,19.100742,6.280465,15.576266,5.634165,158.924683,0,86.634743,94.876312,69.842941,8.662057,18.498714,8.534652,17.956669,8.518618,17.514000,8.871410,16.489073,10.536078,17.173801,11.268308,15.751185,11.983209,16.528423,0,0.00286,0.00134,0.00074,0.00886,0.00061,0.00113,0.00122,0.00095,-1.48796,0.10212,3.21528,5.935265,6.784643,0.000000,5.644870,-9.201839
2.382,0,0,1,0,0,0,0,0,0,0,7.508445,0.928392,17.351646,4.873623,3.908873,17.786205,7.288526,17.191544,-7.608590,19.083971,6.282331,15.567085,5.631139,158.403885,0,86.546288,94.674339,69.777016,8.659385,18.486879,8.534899,17.950499,8.515522,17.512533,8.871749,16.480688,10.534730,17.169474,11.265416,15.746068,11.980964,16.524113,0,0.00289,0.00134,0.00076,0.00896,0.00060,0.00115,0.00122,0.00094,-1.48880,0.10071,3.21498,5.931904,6.785346,0.000000,5.637296,-9.216801
2.383,0,0,1,0,0,0,0,0,0,0,7.505802,0.927892,17.345610,4.871800,3.909549,17.776739,7.287995,17.183540,-7.817176,19.067200,6.284196,15.557905,5.628113,157.883087,0,86.457825,94.472366,69.711082,8.656712,18.475044,8.535147,17.944328,8.512427,17.511065,8.872087,16.472301,10.533381,17.165148,11.262525,15.740951,11.978718,16.519804,0,0.00288,0.00132,0.00075,0.00895,0.00059,0.00113,0.00131,0.00094,-1.48743,0.09931,3.21476,5.928502,6.786032,0.000000,5.629722,-9.231761
2.384,0,0,1,0,0,0,0,0,0,0,7.503158,0.927391,17.339573,4.869977,3.910226,17.767273,7.287464,17.175537,-8.025763,19.050428,6.286062,15.548725,5.625087,157.362289,0,86.369370,94.270393,69.645157,8.654039,18.463209,8.535395,17.938158,8.509333,17.509598,8.872427,16.463917,10.532032,17.160820,11.259633,15.735833,11.976473,16.515495,0,0.00285,0.00128,0.00074,0.00875,0.00058,0.00112,0.00135,0.00092,-1.48888,0.09898,3.21499,5.924971,6.786669,0.000000,5.622148,-9.246722
2.385,0,0,1,0,0,0,0,0,0,0,7.503685,0.924037,17.330685,4.868331,3.910891,17.757727,7.286883,17.167206,-8.206924,19.033600,6.286308,15.539454,5.621959,157.270035,0,86.245186,93.951141,69.546425,8.650804,18.451185,8.534625,17.929180,8.508503,17.501020,8.874105,16.452740,10.531201,17.155525,11.255919,15.729083,11.974177,16.509819,0,0.00288,0.00128,0.00076,0.00867,0.00058,0.00111,0.00134,0.00091,-1.48804,0.09916,3.21520,5.921450,6.786919,0.000000,5.616418,-9.258849
2.386,0,0,1,0,0,0,0,0,0,0,7.508555,0.916773,17.317886,4.866930,3.911542,17.748070,7.286235,17.158422,-8.350521,19.016691,6.284338,15.530057,5.618693,157.764771,0,86.072083,93.471260,69.402756,8.646796,18.438902,8.532463,17.916357,8.510777,17.482706,8.877620,16.437738,10.531080,17.148907,11.251080,15.720097,11.971813,16.502272,0,0.00282,0.00124,0.00074,0.00844,0.00056,0.00107,0.00131,0.00090,-1.48735,0.09887,3.21536,5.917960,6.786012,0.000000,5.613215,-9.267095
2.387,0,0,1,0,0,0,0,0,0,0,7.513424,0.909509,17.305090,4.865527,3.912192,17.738413,7.285587,17.149639,-8.494119,18.999783,6.282368,15.520660,5.615426,158.259491,0,85.898972,92.991386,69.259094,8.642790,18.426617,8.530300,17.903534,8.513049,17.464390,8.881133,16.422737,10.530960,17.142286,11.246240,15.711110,11.969448,16.494724,0,0.00283,0.00126,0.00073,0.00838,0.00055,0.00108,0.00130,0.00090,-1.49162,0.10086,3.21542,5.914502,6.784860,0.000000,5.610013,-9.275340
2.388,0,0,1,0,0,0,0,0,0,0,7.518294,0.902245,17.292292,4.864125,3.912843,17.728756,7.284939,17.140856,-8.637716,18.982874,6.280398,15.511264,5.612160,158.754227,0,85.725868,92.511505,69.115433,8.638783,18.414333,8.528138,17.890713,8.515323,17.446075,8.884647,16.407736,10.530840,17.135668,11.241400,15.702124,11.967084,16.487175,0,0.00265,0.00120,0.00073,0.00799,0.00056,0.00104,0.00126,0.00085,-1.48819,0.10382,3.21504,5.911138,6.782973,0.000000,5.606810,-9.283586
2.389,0,0,1,0,0,0,0,0,0,0,7.520045,0.899993,17.280952,4.862917,3.913023,17.719194,7.284223,17.131891,-8.757519,18.965925,6.278271,15.501903,5.608952,159.390610,0,85.503891,92.286942,69.117104,8.634224,18.405783,8.527122,17.878231,8.518694,17.430622,8.885557,16.396627,10.529582,17.129555,11.238864,15.695367,11.965411,16.479910,0,0.00254,0.00117,0.00071,0.00760,0.00055,0.00099,0.00124,0.00082,-1.48773,0.10429,3.21481,5.907806,6.781076,0.000000,5.603823,-9.290034
2.390,0,0,1,0,0,0,0,0,0,0,7.517525,0.904604,17.271612,4.861975,3.912559,17.709763,7.283412,17.122683,-8.844730,18.948921,6.275928,15.492590,5.605825,160.221039,0,85.214981,92.412056,69.317825,8.628910,18.402346,8.527674,17.866215,8.523569,17.419090,8.882898,16.390854,10.526765,17.124134,11.239482,15.691662,11.964684,16.473034,0,0.00239,0.00112,0.00070,0.00718,0.00055,0.00093,0.00107,0.00082,-1.48979,0.10354,3.21534,5.904567,6.779149,0.000000,5.601131,-9.294023
2.391,0,0,1,0,0,0,0,0,0,0,7.515005,0.909215,17.262272,4.861033,3.912094,17.700331,7.282601,17.113472,-8.931942,18.931915,6.273585,15.483277,5.602698,161.051453,0,84.926071,92.537178,69.518555,8.623595,18.398909,8.528227,17.854200,8.528444,17.407557,8.880239,16.385078,10.523949,17.118715,11.240100,15.687957,11.963959,16.466156,0,0.00237,0.00111,0.00070,0.00695,0.00053,0.00091,0.00102,0.00082,-1.48636,0.10439,3.21573,5.901309,6.777431,0.000000,5.598440,-9.298011
2.392,0,0,1,0,0,0,0,0,0,0,7.512484,0.913826,17.252932,4.860091,3.911629,17.690899,7.281791,17.104261,-9.019154,18.914911,6.271242,15.473965,5.599571,161.881882,0,84.637169,92.662292,69.719276,8.618280,18.395472,8.528780,17.842184,8.533319,17.396023,8.877581,16.379305,10.521132,17.113295,11.240718,15.684252,11.963232,16.459280,0,0.00230,0.00108,0.00069,0.00675,0.00052,0.00087,0.00101,0.00078,-1.48628,0.10506,3.21535,5.897996,6.776343,0.000000,5.595749,-9.302000
2.393,0,0,1,0,0,0,0,0,0,0,7.511948,0.915945,17.244141,4.859393,3.912113,17.681501,7.280830,17.095053,-9.086344,18.897924,6.270043,15.464650,5.596503,162.193726,0,84.461830,92.781242,69.790527,8.616754,18.391396,8.529985,17.833693,8.535552,17.387466,8.875554,16.372601,10.519164,17.106459,11.241604,15.678848,11.962450,16.453249,0,0.00222,0.00108,0.00070,0.00640,0.00051,0.00085,0.00101,0.00079,-1.48705,0.10438,3.21504,5.894654,6.775515,0.000000,5.592125,-9.305030
2.394,0,0,1,0,0,0,0,0,0,0,7.514129,0.914648,17.236103,4.859029,3.913897,17.672153,7.279663,17.085848,-9.126110,18.880960,6.270412,15.455332,5.593519,161.795319,0,84.442062,92.891731,69.684433,8.620415,18.386442,8.532084,17.830029,8.534167,17.382984,8.874393,16.364624,10.518358,17.097683,11.242855,15.671119,11.961591,16.448378,0,0.00183,0.00097,0.00071,0.00512,0.00051,0.00077,0.00093,0.00067,-1.48727,0.10308,3.21512,5.891223,6.775467,0.000000,5.587224,-9.306748
2.395,0,0,1,0,0,0,0,0,0,0,7.516310,0.913352,17.228067,4.858665,3.915681,17.662804,7.278497,17.076643,-9.165876,18.863997,6.270781,15.446014,5.590534,161.396896,0,84.422287,93.002228,69.578346,8.624076,18.381487,8.534183,17.826365,8.532782,17.378504,8.873232,16.356647,10.517552,17.088907,11.244106,15.663390,11.960732,16.443506,0,0.00157,0.00088,0.00070,0.00449,0.00051,0.00075,0.00090,0.00068,-1.48766,0.10291,3.21524,5.887902,6.775212,0.000000,5.582323,-9.308467
2.396,0,0,1,0,0,0,0,0,0,0,7.518492,0.912056,17.220030,4.858302,3.917464,17.653454,7.277330,17.067438,-9.205643,18.847033,6.271150,15.436696,5.587549,160.998474,0,84.402512,93.112724,69.472252,8.627737,18.376534,8.536282,17.822701,8.531397,17.374023,8.872070,16.348669,10.516747,17.080132,11.245358,15.655661,11.959872,16.438635,0,0.00151,0.00088,0.00070,0.00426,0.00052,0.00073,0.00083,0.00068,-1.48796,0.10244,3.21562,5.884911,6.774338,0.000000,5.577421,-9.310185
2.397,0,0,1,0,0,0,0,0,0,0,7.519023,0.910344,17.209515,4.858346,3.919188,17.644089,7.276095,17.058199,-9.234077,18.830133,6.269259,15.427448,5.584863,161.025040,0,84.279945,93.196732,69.438515,8.629121,18.367872,8.536736,17.817638,8.531201,17.367220,8.870706,16.338631,10.515252,17.070383,11.246202,15.647113,11.958952,16.431654,0,0.00148,0.00085,0.00069,0.00398,0.00052,0.00071,0.00085,0.00069,-1.48750,0.10085,3.21594,5.882113,6.772933,0.000000,5.575195,-9.314196
2.398,0,0,1,0,0,0,0,0,0,0,7.517295,0.908062,17.195604,4.858950,3.920830,17.634699,7.274765,17.048916,-9.246991,18.813326,6.264274,15.418295,5.582588,161.633698,0,84.016586,93.244469,69.503868,8.627384,18.354130,8.534937,17.810661,8.532637,17.357235,8.869063,16.325769,10.512813,17.059303,11.246488,15.637443,11.957948,16.421785,0,0.00135,0.00080,0.00069,0.00340,0.00053,0.00068,0.00083,0.00066,-1.48773,0.09936,3.21594,5.879895,6.769937,0.000000,5.576632,-9.321343
2.399,0,0,1,0,0,0,0,0,0,0,7.515567,0.905781,17.181692,4.859553,3.922473,17.625309,7.273434,17.039635,-9.259906,18.796518,6.259288,15.409142,5.580313,162.242355,0,83.753220,93.292198,69.569221,8.625648,18.340387,8.533139,17.803684,8.534072,17.347250,8.867420,16.312908,10.510374,17.048223,11.246773,15.627771,11.956944,16.411915,0,0.00111,0.00079,0.00069,0.00276,0.00052,0.00067,0.00082,0.00064,-1.49109,0.10036,3.21588,5.877690,6.766837,0.000000,5.578070,-9.328490
2.400,0,0,1,0,0,0,0,0,0,0,7.513839,0.903500,17.167782,4.860157,3.924115,17.615919,7.272104,17.030352,-9.272820,18.779709,6.254302,15.399989,5.578038,162.851013,0,83.489861,93.339935,69.634575,8.623912,18.326645,8.531341,17.796707,8.535506,17.337267,8.865778,16.300047,10.507935,17.037144,11.247058,15.618101,11.955939,16.402046,0,0.00111,0.00075,0.00069,0.00269,0.00053,0.00067,0.00083,0.00064,-1.48857,0.10117,3.21550,5.875528,6.763430,0.000000,5.579507,-9.335638
2.401,0,0,1,0,0,0,0,0,0,0,7.514354,0.903513,17.157234,4.860474,3.924862,17.606466,7.270772,17.020996,-9.278511,18.763140,6.250668,15.390698,5.575642,163.243607,0,83.347588,93.438057,69.604317,8.622110,18.316843,8.530116,17.788691,8.536077,17.326220,8.863312,16.288071,10.505795,17.024422,11.246710,15.606307,11.954638,16.392040,0,0.00106,0.00073,0.00067,0.00272,0.00053,0.00067,0.00084,0.00062,-1.48849,0.10081,3.21517,5.873228,6.760350,0.000000,5.578598,-9.343246
2.402,0,0,1,0,0,0,0,0,0,0,7.517941,0.906670,17.151293,4.860399,3.924383,17.596924,7.269437,17.011543,-9.274308,18.746893,6.248883,15.381217,5.573080,163.340271,0,83.371162,93.605194,69.443100,8.620220,18.312437,8.529677,17.779249,8.535460,17.313715,8.859718,16.277308,10.504068,17.009449,11.245493,15.591603,11.952928,16.381851,0,0.00104,0.00071,0.00064,0.00274,0.00054,0.00066,0.00084,0.00062,-1.48643,0.10256,3.21509,5.870517,6.758256,0.000000,5.574472,-9.351487
2.403,0,0,1,0,0,0,0,0,0,0,7.521528,0.909827,17.145351,4.860325,3.923905,17.587381,7.268103,17.002089,-9.270106,18.730648,6.247099,15.371737,5.570519,163.436935,0,83.394730,93.772331,69.281891,8.618329,18.308031,8.529239,17.769808,8.534845,17.301212,8.856124,16.266542,10.502340,16.994478,11.244276,15.576900,11.951218,16.371660,0,0.00105,0.00071,0.00064,0.00268,0.00054,0.00066,0.00076,0.00063,-1.48651,0.10481,3.21504,5.867763,6.756486,0.000000,5.570347,-9.359728
2.404,0,0,1,0,0,0,0,0,0,0,7.525115,0.912983,17.139410,4.860250,3.923426,17.577841,7.266768,16.992636,-9.265904,18.714401,6.245315,15.362255,5.567957,163.533600,0,83.418304,93.939476,69.120674,8.616439,18.303623,8.528800,17.760366,8.534229,17.288710,8.852530,16.255777,10.500612,16.979507,11.243059,15.562196,11.949507,16.361469,0,0.00101,0.00072,0.00064,0.00258,0.00055,0.00065,0.00070,0.00063,-1.48697,0.10496,3.21512,5.864876,6.755686,0.000000,5.566222,-9.367969
2.405,0,0,1,0,0,0,0,0,0,0,7.525190,0.913313,17.131790,4.860520,3.922061,17.568359,7.265420,16.983301,-9.261925,18.698351,6.245031,15.352835,5.565599,163.404312,0,83.474121,94.016853,69.005157,8.614886,18.297129,8.528783,17.748926,8.532870,17.278433,8.850263,16.245796,10.499577,16.966742,11.241540,15.549179,11.947860,16.350985,0,0.00098,0.00073,0.00063,0.00255,0.00056,0.00065,0.00067,0.00064,-1.48590,0.10413,3.21517,5.862065,6.755106,0.000000,5.561504,-9.377300
2.406,0,0,1,0,0,0,0,0,0,0,7.520455,0.909770,17.121872,4.861263,3.919481,17.558964,7.264052,16.974133,-9.258249,18.682568,6.246804,15.343496,5.563520,162.965546,0,83.574104,93.971283,68.952225,8.613797,18.287775,8.529343,17.734747,8.530492,17.271208,8.849811,16.236887,10.499489,16.956999,11.239606,15.538475,11.946300,16.340094,0,0.00096,0.00074,0.00062,0.00249,0.00056,0.00066,0.00068,0.00063,-1.48560,0.10477,3.21509,5.859478,6.755189,0.000000,5.555976,-9.388129
2.407,0,0,1,0,0,0,0,0,0,0,7.515720,0.906228,17.111954,4.862005,3.916902,17.549568,7.262685,16.964964,-9.254574,18.666784,6.248578,15.334158,5.561442,162.526764,0,83.674088,93.925720,68.899292,8.612708,18.278421,8.529902,17.720568,8.528113,17.263981,8.849360,16.227978,10.499401,16.947256,11.237672,15.527771,11.944738,16.329205,0,0.00092,0.00072,0.00062,0.00236,0.00057,0.00067,0.00069,0.00063,-1.48750,0.10528,3.21505,5.857020,6.755345,0.000000,5.550449,-9.398957
