"Time","m4 HLl swoff","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","45 R marks","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","v1 xCoM","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","3 Platform","2 Trdml","12 Sync","1 Synch"
1.361,0,7.738720,0.903888,10.084367,6.261473,18.000597,5.482359,0,14.571533,0.000000,0,0,19.913351,6.851610,5.121469,0,-9.008590,15.949350,7.086615,0,0,0,0,0,1,0,-2.640962,19.860218,7.321705,-9.381641,16.925121,6.772644,151.202271,0,53.487556,83.415146,79.376060,8.909414,20.473429,8.814367,16.620258,8.788288,15.998981,9.137177,15.295950,9.865884,16.720373,11.030906,15.944039,11.459956,16.952158,-0.01851,-0.01256,-0.02104,0.00456,0.00916,-0.01369,0.00582,0.00386,1.40753,0.10481,0,3.27671
1.362,0,7.734942,0.908992,10.088798,6.271637,18.002083,5.492970,0,13.846888,0.000000,0,0,19.926739,6.851271,5.126125,0,-9.081419,15.940166,7.087430,0,0,0,0,0,1,0,-2.915517,19.857487,7.324518,-9.496195,16.915596,6.783196,151.474228,0,53.397419,83.591789,79.438042,8.907933,20.470051,8.815372,16.612047,8.791819,15.987860,9.136375,15.292669,9.863642,16.717827,11.031817,15.946280,11.457920,16.955910,-0.01836,-0.01304,-0.02140,0.00293,0.00960,-0.01157,0.00526,0.00243,1.41398,0.10457,0,3.27732
1.363,0,7.729512,0.914535,10.089332,6.281802,18.003742,5.504234,0,13.118816,0.000000,0,0,19.939550,6.851874,5.131468,0,-9.153585,15.930911,7.088475,0,0,0,0,0,1,0,-3.191010,19.854650,7.327543,-9.606623,16.905975,6.793668,151.839722,0,53.273895,83.767105,79.502014,8.907873,20.466700,8.816502,16.603262,8.796080,15.976615,9.135417,15.289805,9.861418,16.715607,11.032618,15.948685,11.455985,16.959816,-0.01755,-0.01290,-0.02113,0.00214,0.00882,-0.01214,0.00547,0.00284,1.42191,0.10078,0,3.27785
1.364,0,7.724082,0.920077,10.089866,6.291966,18.005404,5.515498,0,12.390746,0.000000,0,0,19.952360,6.852477,5.136812,0,-9.225752,15.921657,7.090845,0,0,0,0,0,1,0,-3.466502,19.851812,7.330568,-9.717051,16.896353,6.803673,152.205231,0,53.150372,83.942421,79.565994,8.907813,20.463348,8.817633,16.594479,8.800340,15.965370,9.134459,15.286942,9.859194,16.713388,11.033418,15.951091,11.454049,16.963722,-0.01685,-0.01361,-0.02029,0.00426,0.00837,-0.01263,0.00820,0.00391,1.43065,0.09851,0,3.27717
1.365,0,7.718653,0.925620,10.090400,6.302131,18.007063,5.526762,0,11.662675,0.000000,0,0,19.965170,6.853079,5.142155,0,-9.297918,15.912403,7.093169,0,0,0,0,0,1,0,-3.741995,19.848976,7.333593,-9.827477,16.886732,6.813600,152.570724,0,53.026848,84.117737,79.629967,8.907753,20.459999,8.818763,16.585695,8.804601,15.954125,9.133501,15.284078,9.856970,16.711168,11.034218,15.953496,11.452113,16.967628,-0.01815,-0.01210,-0.02035,0.00547,0.00925,-0.01199,0.00560,0.00341,1.43806,0.10131,0,3.27651
1.366,0,7.720840,0.914856,10.074189,6.312298,18.002283,5.538113,0,10.942503,0.000000,0,0,19.975771,6.852221,5.142189,0,-9.363975,15.902967,7.095227,0,0,0,0,0,1,0,-4.021627,19.844790,7.336728,-9.904611,16.876387,6.823078,152.313034,0,52.902210,84.366951,79.862190,8.908688,20.464521,8.820363,16.575548,8.804093,15.943880,9.133619,15.274545,9.852290,16.704023,11.035231,15.955504,11.449141,16.970428,-0.01785,-0.01275,-0.01988,0.00272,0.00833,-0.01115,0.00574,0.00341,1.44705,0.10226,0,3.27636
1.367,0,7.724586,0.900752,10.054549,6.322466,17.996185,5.549482,0,10.223949,0.000000,0,0,19.985918,6.851064,5.141134,0,-9.428780,15.893496,7.097050,0,0,0,0,0,1,0,-4.302106,19.840328,7.339885,-9.974924,16.865892,6.832487,151.927689,0,52.777348,84.631310,80.128868,8.909825,20.470657,8.822059,16.565121,8.802610,15.933838,9.133958,15.263646,9.847106,16.695869,11.036286,15.957431,11.445954,16.973003,-0.01806,-0.01322,-0.01995,0.00304,0.00734,-0.01194,0.00505,0.00282,1.45281,0.10282,0,3.27625
1.368,0,7.728333,0.886649,10.034910,6.332634,17.990086,5.560852,0,9.505395,0.000000,0,0,19.996065,6.849907,5.140079,0,-9.493585,15.884024,7.097522,0,0,0,0,0,1,0,-4.582586,19.835867,7.343042,-10.045238,16.855398,6.841500,151.542358,0,52.652485,84.895668,80.395554,8.910964,20.476791,8.823754,16.554695,8.801127,15.923797,9.134296,15.252748,9.841923,16.687716,11.037342,15.959357,11.442769,16.975578,-0.01779,-0.01268,-0.02018,0.00229,0.00800,-0.01341,0.00602,0.00345,1.45617,0.10568,0,3.27678
1.369,0,7.732080,0.872545,10.015270,6.342803,17.983988,5.572221,0,8.786841,0.000000,0,0,20.006212,6.848750,5.139025,0,-9.558390,15.874551,7.097674,0,0,0,0,0,1,0,-4.863066,19.831406,7.346199,-10.115551,16.844904,6.850453,151.157013,0,52.527618,85.160027,80.662231,8.912102,20.482927,8.825451,16.544268,8.799644,15.913754,9.134635,15.241849,9.836739,16.679564,11.038398,15.961285,11.439584,16.978153,-0.01836,-0.01288,-0.02100,0.00504,0.00831,-0.01288,0.00594,0.00176,1.46147,0.10747,0,3.27728
1.370,0,7.727736,0.877711,9.984864,6.352811,17.980099,5.588835,0,8.090336,0.000000,0,0,20.013674,6.847663,5.138141,0,-9.610761,15.864813,7.095984,0,0,0,0,0,1,0,-5.126824,19.825871,7.345163,-10.161104,16.834635,6.859064,151.118439,0,52.430531,85.259888,80.750366,8.914127,20.495474,8.826521,16.535143,8.800759,15.905532,9.135343,15.235589,9.834015,16.674973,11.038640,15.961654,11.437418,16.980162,-0.01864,-0.01611,-0.02079,0.00380,0.00815,-0.01447,0.00526,0.00210,1.46546,0.10845,0,3.27720
1.371,0,7.721736,0.886822,9.952253,6.362786,17.976664,5.606524,0,7.398345,0.000000,0,0,20.020588,6.846591,5.137291,0,-9.660585,15.855019,7.094329,0,0,0,0,0,1,0,-5.387157,19.820116,7.343268,-10.201586,16.824413,6.867610,151.150879,0,52.339130,85.326065,80.801941,8.916335,20.509335,8.827463,16.526285,8.802405,15.897682,9.136126,15.230279,9.831795,16.671112,11.038715,15.961704,11.435462,16.982054,-0.01708,-0.01319,-0.02039,0.00468,0.00969,-0.01147,0.00472,0.00288,1.46873,0.10650,0,3.27716
1.372,0,7.715735,0.895934,9.919641,6.372762,17.973228,5.624212,0,6.706356,0.000000,0,0,20.027500,6.845518,5.136442,0,-9.710410,15.845225,7.092882,0,0,0,0,0,1,0,-5.647491,19.814362,7.341372,-10.242067,16.814190,6.875785,151.183319,0,52.247730,85.392235,80.853508,8.918543,20.523195,8.828404,16.517427,8.804051,15.889832,9.136909,15.224970,9.829575,16.667252,11.038791,15.961754,11.433505,16.983946,-0.01951,-0.01353,-0.02312,0.00444,0.00630,-0.01512,0.00447,0.00224,1.47081,0.10536,0,3.27761
1.373,0,7.709735,0.905046,9.887031,6.382738,17.969793,5.641901,0,6.014365,0.000000,0,0,20.034414,6.844446,5.135592,0,-9.760234,15.835432,7.091885,0,0,0,0,0,1,0,-5.907824,19.808607,7.339478,-10.282549,16.803967,6.883890,151.215775,0,52.156330,85.458412,80.905083,8.920751,20.537056,8.829347,16.508570,8.805697,15.881982,9.137691,15.219660,9.827354,16.663391,11.038867,15.961804,11.431549,16.985838,-0.01853,-0.01346,-0.02138,0.00380,0.00773,-0.01191,0.00629,0.00294,1.47455,0.10540,0,3.27801
1.374,0,7.713862,0.901045,9.844602,6.392517,17.965361,5.652688,0,5.350014,0.000000,0,0,20.039431,6.845621,5.136104,0,-9.805297,15.825605,7.093482,0,0,0,0,0,1,0,-6.149044,19.802240,7.341111,-10.321167,16.793573,6.891590,151.271057,0,52.167664,85.562111,81.037933,8.925415,20.538380,8.828824,16.498674,8.807274,15.872570,9.138647,15.215287,9.825179,16.660501,11.039448,15.963748,11.431099,16.990192,-0.01688,-0.01324,-0.02205,0.00365,0.00880,-0.01322,0.00637,0.00269,1.47574,0.10085,0,3.27748
1.375,0,7.720064,0.894358,9.800161,6.402255,17.960724,5.662062,0,4.691323,0.000000,0,0,20.044060,6.847257,5.136893,0,-9.849385,15.815773,7.095181,0,0,0,0,0,1,0,-6.386350,19.795750,7.343467,-10.359404,16.783146,6.899241,151.331024,0,52.200039,85.673500,81.187424,8.930582,20.537136,8.828001,16.488565,8.808837,15.862838,9.139637,15.211107,9.823014,16.657808,11.040132,15.966079,11.430958,16.995050,-0.01837,-0.01397,-0.01951,0.00245,0.00909,-0.01300,0.00547,0.00320,1.47870,0.09933,0,3.27700
1.376,0,7.726265,0.887671,9.755721,6.411994,17.956087,5.671436,0,4.032632,0.000000,0,0,20.048689,6.848892,5.137683,0,-9.893473,15.805940,7.097471,0,0,0,0,0,1,0,-6.623656,19.789257,7.345823,-10.397639,16.772718,6.906613,151.390991,0,52.232414,85.784889,81.336922,8.935749,20.535892,8.827178,16.478455,8.810400,15.853106,9.140627,15.206926,9.820848,16.655117,11.040816,15.968410,11.430816,16.999907,-0.01951,-0.01336,-0.01870,0.00299,0.01007,-0.01283,0.00522,0.00391,1.47903,0.10106,0,3.27746
1.377,0,7.732467,0.880984,9.711281,6.421732,17.951448,5.680810,0,3.373941,0.000000,0,0,20.053318,6.850528,5.138473,0,-9.937560,15.796107,7.099335,0,0,0,0,0,1,0,-6.860962,19.782766,7.348180,-10.435876,16.762291,6.913963,151.450958,0,52.264790,85.896278,81.486420,8.940916,20.534649,8.826355,16.468346,8.811963,15.843374,9.141617,15.202745,9.818683,16.652426,11.041500,15.970740,11.430675,17.004765,-0.01830,-0.01300,-0.02045,0.00290,0.00897,-0.01275,0.00577,0.00147,1.48126,0.10225,0,3.27788
1.378,0,7.731534,0.885579,9.660656,6.431478,17.948147,5.693014,0,2.744414,0.000000,0,0,20.055521,6.850090,5.138153,0,-9.984698,15.786123,7.098751,0,0,0,0,0,1,0,-7.082098,19.775513,7.347349,-10.486488,16.752031,6.921193,151.662781,0,52.005814,85.983109,81.822029,8.948945,20.518644,8.826655,16.457378,8.814973,15.833054,9.144277,15.194110,9.813843,16.647196,11.041099,15.973715,11.429450,17.008072,-0.01935,-0.01402,-0.01958,0.00277,0.00807,-0.01036,0.00694,0.00311,1.47691,0.10057,0,3.27757
1.379,0,7.729141,0.892485,9.608766,6.441226,17.945118,5.705797,0,2.120860,0.000000,0,0,20.057226,6.849227,5.137606,0,-10.032461,15.776108,7.098022,0,0,0,0,0,1,0,-7.299924,19.768103,7.345866,-10.539637,16.741806,6.928398,151.905716,0,51.687160,86.064903,82.195755,8.957561,20.499615,8.827187,16.446238,8.818279,15.822613,9.147279,15.184563,9.808455,16.641445,11.040476,15.976821,11.428004,17.011063,-0.01872,-0.01440,-0.02097,0.00321,0.00883,-0.01114,0.00566,0.00276,1.47809,0.10380,0,3.27728
1.380,0,7.726747,0.899390,9.556874,6.450973,17.942089,5.718580,0,1.497306,0.000000,0,0,20.058931,6.848365,5.137059,0,-10.080225,15.766093,7.096464,0,0,0,0,0,1,0,-7.517749,19.760693,7.344383,-10.592784,16.731581,6.935459,152.148651,0,51.368507,86.146698,82.569489,8.966176,20.480587,8.827718,16.435095,8.821585,15.812171,9.150281,15.175014,9.803068,16.635695,11.039852,15.979927,11.426558,17.014053,-0.01677,-0.01365,-0.02047,0.00321,0.01015,-0.01214,0.00548,0.00251,1.47676,0.10798,0,3.27720
1.381,0,7.724353,0.906295,9.504984,6.460720,17.939060,5.731363,0,0.873752,0.402874,0,0,20.060637,6.847502,5.136511,0,-10.127988,15.756078,7.095255,0,0,0,0,0,1,0,-7.735574,19.753283,7.342900,-10.645931,16.721354,6.942483,152.391586,0,51.049854,86.228493,82.943214,8.974791,20.461557,8.828248,16.423952,8.824891,15.801730,9.153283,15.165467,9.797681,16.629946,11.039228,15.983033,11.425112,17.017042,-0.01804,-0.01329,-0.01889,0.00186,0.01030,-0.01143,0.00735,0.00244,1.47564,0.10582,0,3.27715
1.382,0,7.726521,0.905587,9.451869,6.470212,17.933729,5.741326,1,0.297188,3.124992,0,1,20.060610,6.849653,5.137270,0,-10.174893,15.745978,7.096061,0,0,0,0,1,1,0,-7.944618,19.745295,7.342585,-10.735012,16.710934,6.949296,152.460617,0,50.922337,86.372131,83.272118,8.980547,20.452850,8.829146,16.414181,8.827759,15.790900,9.156267,15.157400,9.794549,16.624538,11.040338,15.985956,11.424639,17.018661,-0.01783,-0.01289,-0.02240,0.00288,0.01080,-0.01229,0.00519,0.00226,1.47070,0.10633,0,3.27745
1.383,0,7.729624,0.903318,9.398502,6.479652,17.927927,5.750713,0,-0.269752,5.444975,1,0,20.060228,6.852422,5.138297,0,-10.221623,15.735862,7.096998,0,0,0,0,0,1,0,-8.151864,19.737188,7.342509,-10.831452,16.700472,6.956089,152.494019,0,50.833969,86.528435,83.591835,8.985719,20.446257,8.830119,16.404688,8.830536,15.779991,9.159248,15.149635,9.791878,16.619204,11.041800,15.988840,11.424364,17.019999,-0.01998,-0.01349,-0.02186,0.00475,0.00759,-0.01209,0.00562,0.00238,1.46945,0.10510,0,3.27773
1.384,0,7.732727,0.901050,9.345137,6.489092,17.922123,5.760099,0,-0.836691,5.449965,1,0,20.059849,6.855190,5.139324,0,-10.268353,15.725745,7.098692,0,0,0,0,0,1,0,-8.359109,19.729082,7.342434,-10.927893,16.690010,6.962780,152.527435,0,50.745602,86.684738,83.911545,8.990890,20.439663,8.831092,16.395197,8.833314,15.769081,9.162230,15.141871,9.789207,16.613867,11.043264,15.991725,11.424090,17.021338,-0.01566,-0.01326,-0.02274,0.00379,0.00906,-0.01289,0.00431,0.00199,1.46655,0.10665,0,3.27758
1.385,0,7.735829,0.898782,9.291771,6.498532,17.916321,5.769485,0,-1.403631,5.454971,1,0,20.059467,6.857959,5.140350,0,-10.315084,15.715628,7.100100,0,0,0,0,0,1,0,-8.566355,19.720976,7.342359,-11.024333,16.679548,6.969482,152.560837,0,50.657234,86.841034,84.231262,8.996060,20.433071,8.832066,16.385706,8.836092,15.758172,9.165211,15.134107,9.786536,16.608532,11.044727,15.994610,11.423817,17.022675,-0.01743,-0.01482,-0.02116,0.00410,0.00911,-0.01240,0.00711,0.00314,1.46122,0.10342,0,3.27743
1.386,0,7.733708,0.907528,9.247357,6.507596,17.907661,5.778895,0,-1.915220,5.460074,1,0,20.056854,6.857229,5.141171,0,-10.347516,15.705190,7.099856,0,0,0,0,0,1,0,-8.765288,19.712187,7.342056,-11.131962,16.668238,6.976241,152.647171,0,50.794987,86.888702,84.480438,8.999409,20.431290,8.832589,16.376894,8.841198,15.745693,9.170573,15.129251,9.787210,16.605629,11.047849,15.996755,11.427325,17.024790,-0.01976,-0.01431,-0.02094,0.00531,0.00777,-0.01155,0.00516,0.00401,1.45747,0.10020,0,3.27735
1.387,0,7.730518,0.918530,9.204777,6.516584,17.898418,5.788310,0,-2.415471,5.465177,1,0,20.053783,6.855783,5.141949,0,-10.377021,15.694685,7.099459,0,0,0,0,0,1,0,-8.962521,19.703259,7.341706,-11.241882,16.656750,6.983016,152.744354,0,50.979053,86.914116,84.715172,9.002383,20.430494,8.833021,16.368221,8.846782,15.732893,9.176423,15.124990,9.788568,16.603226,11.051309,15.998749,11.431609,17.027065,-0.01837,-0.01469,-0.02505,0.00750,0.00596,-0.01520,0.00484,0.00269,1.45238,0.09995,0,3.27728
1.388,0,7.727327,0.929532,9.162197,6.525572,17.889174,5.797725,0,-2.915723,5.470279,1,0,20.050713,6.854338,5.142728,0,-10.406525,15.684181,7.098175,0,0,0,0,0,1,0,-9.159752,19.694330,7.341357,-11.351804,16.645264,6.989883,152.841537,0,51.163116,86.939529,84.949898,9.005358,20.429699,8.833454,16.359550,8.852365,15.720093,9.182274,15.120728,9.789927,16.600822,11.054770,16.000742,11.435893,17.029339,-0.01780,-0.01419,-0.01946,0.00287,0.00886,-0.01234,0.00414,0.00246,1.44666,0.10003,0,3.27720
1.389,0,7.724137,0.940533,9.119617,6.534561,17.879930,5.807139,0,-3.415975,5.475320,1,0,20.047642,6.852891,5.143506,0,-10.436029,15.673676,7.097027,0,0,0,0,0,1,0,-9.356984,19.685404,7.341008,-11.461724,16.633778,6.996765,152.938705,0,51.347183,86.964943,85.184631,9.008333,20.428904,8.833886,16.350878,8.857949,15.707293,9.188124,15.116467,9.791286,16.598419,11.058229,16.002735,11.440177,17.031614,-0.02000,-0.01560,-0.01997,0.00379,0.00928,-0.01143,0.00571,0.00311,1.43948,0.09840,0,3.27713
1.390,0,7.720808,0.931250,9.081199,6.543529,17.870981,5.815625,0,-3.843396,5.480007,1,0,20.043144,6.851460,5.143848,0,-10.422876,15.662952,7.096661,0,0,0,0,0,1,0,-9.525250,19.675478,7.341604,-11.571570,16.622074,7.003729,153.178543,0,51.486259,87.310593,85.463303,9.008034,20.423376,8.833154,16.342667,8.861667,15.691468,9.188797,15.108878,9.792546,16.590593,11.062771,16.002089,11.443831,17.031013,-0.01733,-0.01351,-0.02100,0.00334,0.00727,-0.01358,0.00502,0.00238,1.43049,0.10207,0,3.27713
1.391,0,7.717450,0.917812,9.043633,6.552492,17.862091,5.823920,0,-4.255900,5.484602,1,0,20.038355,6.850030,5.144100,0,-10.400987,15.652182,7.096312,0,0,0,0,0,1,0,-9.687583,19.665350,7.342394,-11.681402,16.610327,7.010714,153.447586,0,51.616119,87.721832,85.750984,9.007064,20.416880,8.832184,16.334549,8.865003,15.675024,9.188410,15.100607,9.793786,16.581657,11.067533,16.000898,11.447357,17.029825,-0.01823,-0.01314,-0.02050,0.00218,0.00816,-0.01167,0.00640,0.00128,1.41879,0.10653,0,3.27712
1.392,0,7.714093,0.904374,9.006066,6.561456,17.853203,5.832214,0,-4.668404,5.488664,1,0,20.033566,6.848601,5.144352,0,-10.379097,15.641412,7.096055,0,0,0,0,0,1,0,-9.849916,19.655220,7.343184,-11.791234,16.598579,7.017822,153.716644,0,51.745979,88.133072,86.038658,9.006095,20.410383,8.831213,16.326433,8.868339,15.658581,9.188024,15.092337,9.795026,16.572721,11.072295,15.999710,11.450882,17.028635,-0.01841,-0.01479,-0.01876,0.00441,0.00881,-0.01263,0.00412,0.00476,1.41438,0.10657,0,3.27689
1.393,0,7.710736,0.890936,8.968500,6.570419,17.844313,5.840509,0,-5.080908,5.492600,1,0,20.028776,6.847172,5.144604,0,-10.357207,15.630642,7.095597,0,0,0,0,0,1,0,-10.012250,19.645092,7.343974,-11.901066,16.586832,7.024957,153.985687,0,51.875839,88.544319,86.326340,9.005125,20.403887,8.830243,16.318316,8.871674,15.642137,9.187636,15.084065,9.796266,16.563784,11.077058,15.998521,11.454408,17.027445,-0.01841,-0.01324,-0.02029,0.00412,0.00931,-0.01204,0.00423,0.00193,1.40773,0.10604,0,3.27670
1.394,0,7.708320,0.887667,8.935184,6.579370,17.833776,5.843739,0,-5.427630,5.495811,1,0,20.022894,6.846351,5.146291,0,-10.266721,15.620005,7.093990,0,0,0,0,0,1,0,-10.135475,19.634617,7.342267,-12.002825,16.574650,7.032248,153.725861,0,52.086445,88.916603,86.860901,8.998347,20.397957,8.828088,16.305834,8.870061,15.626345,9.189397,15.069052,9.795939,16.549620,11.081059,15.994542,11.459443,17.021780,-0.01838,-0.01317,-0.01954,0.00337,0.00870,-0.01383,0.00646,0.00199,1.39774,0.10365,0,3.27716
1.395,0,7.706097,0.886481,8.902736,6.588318,17.822903,5.845931,0,-5.760880,5.498773,1,0,20.016788,6.845653,5.148273,0,-10.162184,15.609394,7.092408,0,0,0,0,0,1,0,-10.250691,19.624069,7.340048,-12.102931,16.562378,7.039542,153.357712,0,52.313587,89.280907,87.446022,8.990379,20.392143,8.825690,16.292456,8.867434,15.610686,9.191598,15.052657,9.795292,16.534384,11.084906,15.989992,11.464788,17.015200,-0.01955,-0.01443,-0.02067,0.00185,0.00916,-0.01278,0.00364,0.00714,1.39000,0.10741,0,3.27757
1.396,0,7.703875,0.885294,8.870289,6.597267,17.812027,5.848124,0,-6.094130,5.500298,1,0,20.010683,6.844955,5.150253,0,-10.057647,15.598784,7.090973,0,0,0,0,0,1,0,-10.365907,19.613523,7.337829,-12.203037,16.550106,7.046857,152.989563,0,52.540733,89.645218,88.031151,8.982411,20.386330,8.823293,16.279079,8.864806,15.595028,9.193798,15.036263,9.794644,16.519150,11.088752,15.985442,11.470133,17.008617,-0.01799,-0.01300,-0.02085,0.00548,0.00854,-0.01418,0.00523,-0.00365,1.38162,0.10532,0,3.27718
1.397,0,7.701652,0.884108,8.837842,6.606215,17.801153,5.850316,0,-6.427379,5.501437,1,0,20.004578,6.844258,5.152235,0,-9.953111,15.588174,7.089877,0,0,0,0,0,1,0,-10.481123,19.602976,7.335609,-12.303143,16.537836,7.054137,152.621414,0,52.767876,90.009521,88.616272,8.974443,20.380516,8.820895,16.265701,8.862179,15.579370,9.195999,15.019868,9.793997,16.503914,11.092597,15.980892,11.475478,17.002037,-0.01724,-0.01323,-0.02093,0.00127,0.00897,-0.01237,0.00571,0.00094,1.36614,0.10119,0,3.27685
1.398,0,7.701219,0.881729,8.794373,6.615181,17.792458,5.847878,0,-6.716755,5.500349,1,0,19.997595,6.845597,5.150763,0,-9.760110,15.578070,7.090729,0,0,0,0,0,1,0,-10.550421,19.592220,7.335688,-12.392827,16.525480,7.061215,152.944519,0,52.765102,90.294525,89.029114,8.957546,20.367199,8.820106,16.255539,8.866177,15.565431,9.199275,15.008142,9.796004,16.492701,11.097611,15.977265,11.481337,16.996403,-0.01832,-0.01258,-0.02070,0.00260,0.00978,-0.01243,0.00562,0.00347,1.35217,0.10183,0,3.27723
1.399,0,7.701153,0.879105,8.748646,6.624151,17.784210,5.844493,0,-6.997146,5.498878,1,0,19.990431,6.847353,5.148583,0,-9.548990,15.568069,7.091659,0,0,0,0,0,1,0,-10.610313,19.581421,7.336236,-12.480376,16.513109,7.068200,153.409210,0,52.715233,90.563278,89.406662,8.938820,20.352345,8.819646,16.246033,8.871531,15.551844,9.202772,14.997373,9.798554,16.482311,11.102865,15.973826,11.487300,16.990963,-0.01813,-0.01390,-0.02045,0.00321,0.00983,-0.01214,0.00528,0.00194,1.34017,0.10082,0,3.27760
1.400,0,7.701087,0.876481,8.702919,6.633121,17.775961,5.841108,0,-7.277536,5.495211,1,0,19.983267,6.849110,5.146404,0,-9.337871,15.558068,7.093032,0,0,0,0,0,1,0,-10.670206,19.570621,7.336784,-12.567925,16.500736,7.074641,153.873917,0,52.665367,90.832031,89.784210,8.920094,20.337492,8.819185,16.236528,8.876886,15.538258,9.206268,14.986603,9.801105,16.471920,11.108118,15.970388,11.493262,16.985525,-0.01796,-0.01334,-0.01993,0.00501,0.00791,-0.01329,0.00579,0.00689,1.33080,0.09595,0,3.27775
1.401,0,7.701021,0.873858,8.657192,6.642091,17.767712,5.837722,0,-7.557926,5.491264,1,0,19.976103,6.850866,5.144225,0,-9.126751,15.548068,7.094101,0,0,0,0,0,1,0,-10.730099,19.559822,7.337333,-12.655475,16.488365,7.080931,154.338608,0,52.615498,91.100784,90.161758,8.901367,20.322638,8.818725,16.227022,8.882241,15.524671,9.209765,14.975834,9.803656,16.461531,11.113372,15.966950,11.499226,16.980085,-0.01867,-0.01328,-0.02054,0.00352,0.00715,-0.01248,0.00577,0.00026,1.32135,0.09608,0,3.27789
1.402,0,7.694746,0.866416,8.589976,6.650633,17.757874,5.830027,0,-7.826171,5.485711,1,0,19.968014,6.851399,5.142451,0,-8.819532,15.538918,7.093421,0,0,0,0,0,1,0,-10.740321,19.548946,7.336346,-12.743856,16.475636,7.086352,154.915009,0,52.518394,91.474403,90.245216,8.884659,20.324997,8.817507,16.214464,8.884857,15.514300,9.210384,14.963453,9.808070,16.447605,11.119722,15.958218,11.503072,16.972408,-0.01780,-0.01387,-0.02032,0.00320,0.00787,-0.01315,0.00587,0.00261,1.30632,0.09727,0,3.27781
1.403,0,7.687201,0.857988,8.518359,6.659087,17.747709,5.821449,0,-8.091928,5.480243,1,0,19.959736,6.851681,5.140759,0,-8.492631,15.529944,7.092767,0,0,0,0,0,1,0,-10.740371,19.538057,7.335045,-12.832409,16.462833,7.091638,155.514282,0,52.411617,91.869499,90.268433,8.868364,20.330883,8.816133,16.201279,8.886911,15.504589,9.210414,14.950743,9.812866,16.432953,11.126298,15.948401,11.506484,16.964273,-0.01607,-0.01317,-0.02223,0.00276,0.00903,-0.01272,0.00398,0.00323,1.29180,0.09931,0,3.27774
1.404,0,7.679656,0.849560,8.446742,6.667540,17.737547,5.812871,0,-8.357685,5.475263,1,0,19.951460,6.851964,5.139068,0,-8.165729,15.520969,7.092263,0,0,0,0,0,1,0,-10.740420,19.527166,7.333744,-12.920962,16.450031,7.096147,156.113571,0,52.304840,92.264603,90.291649,8.852070,20.336769,8.814759,16.188095,8.888967,15.494878,9.210443,14.938032,9.817661,16.418303,11.132874,15.938584,11.509896,16.956139,-0.01943,-0.01317,-0.02039,0.00504,0.00817,-0.01218,0.00569,0.00214,1.27380,0.09995,0,3.27766
1.405,0,7.672111,0.841132,8.375124,6.675994,17.727383,5.804294,0,-8.623443,5.470773,1,0,19.943182,6.852246,5.137376,0,-7.838828,15.511995,7.092252,0,0,0,0,0,1,0,-10.740470,19.516277,7.332442,-13.009515,16.437229,7.100552,156.712845,0,52.198063,92.659698,90.314873,8.835775,20.342655,8.813386,16.174910,8.891021,15.485167,9.210473,14.925323,9.822457,16.403652,11.139449,15.928768,11.513309,16.948004,-0.01584,-0.01175,-0.02089,0.00337,0.00843,-0.01114,0.00734,0.00804,1.25663,0.09957,0,3.27761
1.406,0,7.672147,0.838872,8.276145,6.684412,17.718075,5.803258,0,-8.898245,5.469098,1,0,19.934473,6.856919,5.137392,0,-7.417633,15.504329,7.095072,0,0,0,0,0,1,0,-10.674945,19.505291,7.332102,-13.092361,16.423992,7.104362,156.927872,0,52.472050,92.751701,90.383537,8.830510,20.339859,8.810149,16.161816,8.893245,15.476205,9.216190,14.916666,9.828031,16.395060,11.145832,15.922421,11.518315,16.939495,-0.01774,-0.01565,-0.02048,0.00097,0.00838,-0.01279,0.00330,0.00438,1.24003,0.10601,0,3.27791
1.407,0,7.673737,0.837877,8.171560,6.692822,17.708941,5.803767,0,-9.174900,5.467901,1,0,19.925678,6.862491,5.137756,0,-6.977124,15.496931,7.097886,0,0,0,0,0,1,0,-10.595989,19.494287,7.331958,-13.174040,16.410666,7.108017,157.064178,0,52.824020,92.781616,90.461517,8.827505,20.335281,8.806532,16.148741,8.895503,15.467398,9.223073,14.908840,9.833762,16.387709,11.152177,15.916784,11.523648,16.930908,-0.01881,-0.01276,-0.02115,0.00412,0.00734,-0.01206,0.00830,0.00303,1.22646,0.10580,0,3.27815
