"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
0.399,0,0.000000,0,0,0,0,7.106337,0.942062,17.522604,3.759294,0,-9.744017,17.766771,5.927990,3.625253,0,-0.827426,16.467083,0.000000,0,0,24.327711,19.123920,0,6.401927,-9.629806,15.296906,163.710052,0,63.955986,89.494133,49.519131,7.737479,18.437721,7.804779,17.224028,7.826935,16.670992,8.092916,15.878432,9.374585,17.142193,10.418283,16.064844,10.493847,16.859993,0,0.00110,0.00079,0.00069,0.00407,0.00062,0.00077,0.00084,0.00074,5.273691,5.032550,-4.464553,-1.45868,0.10678,3.27667,17.231262
0.400,0,0.000000,0,0,0,0,7.104041,0.942213,17.524866,3.757186,0,-9.672002,17.757078,5.925762,3.632836,0,-1.478368,16.466246,0.000000,0,0,24.121691,19.148359,0,6.405577,-9.668025,15.287412,163.163895,0,63.618439,89.156250,49.729622,7.739819,18.429216,7.805620,17.223787,7.821732,16.663729,8.088628,15.865331,9.364403,17.135130,10.406799,16.056517,10.486289,16.851822,0,0.00112,0.00080,0.00070,0.00441,0.00064,0.00081,0.00082,0.00064,5.268897,5.029680,-4.430578,-1.46325,0.10878,3.27683,17.223787
0.401,0,0.000000,0,0,0,0,7.105160,0.943428,17.524704,3.759504,0,-9.595430,17.747421,5.928473,3.634245,0,-2.032134,16.463131,0.000000,0,0,23.290625,19.172169,0,6.406962,-9.707503,15.277500,163.554291,0,63.507439,89.222069,49.208420,7.740035,18.417753,7.805009,17.214554,7.821815,16.654167,8.082345,15.860402,9.362731,17.125502,10.402409,16.044289,10.476980,16.844490,0,0.00116,0.00080,0.00071,0.00449,0.00068,0.00080,0.00080,0.00062,5.264198,5.026878,-4.395662,-1.46622,0.10961,3.27744,17.214554
0.402,0,0.000000,0,0,0,0,7.106278,0.944643,17.524544,3.761821,0,-9.518858,17.737764,5.931183,3.635653,0,-2.585901,16.460016,0.000000,0,0,22.459557,19.195980,0,6.408346,-9.746982,15.267588,163.944687,0,63.396439,89.287888,48.687222,7.740251,18.406292,7.804399,17.205318,7.821899,16.644608,8.076062,15.855474,9.361059,17.115875,10.398018,16.032059,10.467671,16.837158,0,0.00118,0.00080,0.00072,0.00442,0.00068,0.00078,0.00077,0.00065,5.259500,5.024071,-4.360746,-1.46799,0.11104,3.27774,17.205318
0.403,0,0.000000,0,0,0,0,7.107397,0.945858,17.524382,3.764139,0,-9.442286,17.728107,5.933894,3.637062,0,-3.139668,16.456902,0.000000,0,0,21.628489,19.219791,0,6.409731,-9.786460,15.257676,164.335068,0,63.285439,89.353706,48.166019,7.740467,18.394829,7.803788,17.196085,7.821982,16.635048,8.069779,15.850547,9.359387,17.106247,10.393627,16.019829,10.458362,16.829826,0,0.00121,0.00078,0.00073,0.00448,0.00069,0.00077,0.00074,0.00066,5.254801,5.021255,-4.325830,-1.47237,0.11137,3.27713,17.196085
0.404,0,0.000000,0,0,0,0,7.108440,0.946993,17.523933,3.766353,0,-9.365518,17.718462,5.936446,3.638425,0,-3.691174,16.453739,0.000000,0,0,20.781342,19.243574,0,6.411180,-9.825549,15.247762,164.713638,0,63.171200,89.411469,47.655094,7.740653,18.383448,7.803232,17.186787,7.822062,16.625376,8.063602,15.845447,9.357622,17.096649,10.389161,16.007647,10.449102,16.822460,0,0.00124,0.00080,0.00073,0.00427,0.00071,0.00078,0.00074,0.00067,5.250105,5.018401,-4.290994,-1.47618,0.10938,3.27681,17.186787
0.405,0,0.000000,0,0,0,0,7.106687,0.945123,17.512688,3.764701,0,-9.281395,17.709230,5.933052,3.638114,0,-4.157968,16.448809,0.000000,0,0,19.331806,19.266331,0,6.415030,-9.850037,15.237749,164.649033,0,62.935699,89.167259,47.529106,7.739677,18.375072,7.804719,17.175152,7.821997,16.611534,8.061377,15.833895,9.352393,17.088175,10.381884,15.997246,10.441686,16.813808,0,0.00124,0.00079,0.00073,0.00380,0.00069,0.00080,0.00072,0.00067,5.245519,5.015474,-4.259140,-1.47706,0.10774,3.27734,17.175152
0.406,0,0.000000,0,0,0,0,7.104932,0.943253,17.501444,3.763048,0,-9.197273,17.699999,5.929657,3.637802,0,-4.624761,16.443878,0.000000,0,0,17.882271,19.289089,0,6.418881,-9.874524,15.227737,164.584412,0,62.700199,88.923042,47.403118,7.738702,18.366697,7.806206,17.163515,7.821932,16.597691,8.059150,15.822343,9.347164,17.079699,10.374607,15.986845,10.434269,16.805155,0,0.00123,0.00079,0.00072,0.00376,0.00070,0.00079,0.00073,0.00065,5.240933,5.012577,-4.227287,-1.47984,0.11008,3.27782,17.163515
0.407,0,0.000000,0,0,0,0,7.103179,0.941383,17.490200,3.761396,0,-9.113152,17.690767,5.926263,3.637491,0,-5.091555,16.438948,0.000000,0,0,16.432735,19.311846,0,6.422733,-9.899012,15.217725,164.519806,0,62.464699,88.678833,47.277130,7.737726,18.358324,7.807693,17.151880,7.821867,16.583847,8.056924,15.810791,9.341935,17.071224,10.367331,15.976444,10.426852,16.796503,0,0.00125,0.00078,0.00072,0.00375,0.00068,0.00078,0.00071,0.00064,5.236347,5.009736,-4.195433,-1.48129,0.11117,3.27812,17.151880
0.408,0,0.000000,0,0,0,0,7.101468,0.939682,17.479002,3.759732,0,-9.028981,17.681545,5.922810,3.637164,0,-5.556406,16.433979,0.000000,0,0,14.968027,19.334587,0,6.426508,-9.923187,15.207711,164.464325,0,62.228065,88.437790,47.158939,7.736838,18.350039,7.809076,17.140203,7.821788,16.570042,8.054702,15.799221,9.336682,17.062757,10.360114,15.966132,10.419540,16.787889,0,0.00123,0.00076,0.00073,0.00372,0.00067,0.00077,0.00069,0.00062,5.231765,5.007012,-4.163413,-1.48215,0.11067,3.27822,17.140203
0.409,0,0.000000,0,0,0,0,7.101377,0.944302,17.469568,3.757655,0,-8.943002,17.672703,5.917160,3.636258,0,-5.948465,16.427626,0.000000,0,0,12.934942,19.356770,0,6.427467,-9.935684,15.197652,164.750427,0,61.949001,88.315536,47.332905,7.739228,18.345131,7.806559,17.126995,7.821158,16.557636,8.052651,15.786982,9.330517,17.054640,10.355154,15.959144,10.416168,16.780754,0,0.00120,0.00077,0.00073,0.00366,0.00067,0.00078,0.00067,0.00064,5.227364,5.004513,-4.125144,-1.48241,0.11075,3.27768,17.126995
0.410,0,0.000000,0,0,0,0,7.101285,0.948921,17.460133,3.755578,0,-8.857021,17.663860,5.911510,3.635353,0,-6.340525,16.421272,0.000000,0,0,10.901857,19.378952,0,6.428425,-9.948181,15.187593,165.036530,0,61.669941,88.193275,47.506874,7.741617,18.340223,7.804042,17.113789,7.820529,16.545233,8.050601,15.774741,9.324352,17.046520,10.350195,15.952154,10.412797,16.773619,0,0.00122,0.00077,0.00075,0.00368,0.00067,0.00078,0.00068,0.00063,5.222962,5.002100,-4.086875,-1.48394,0.11033,3.27736,17.113789
0.411,0,0.000000,0,0,0,0,7.101194,0.953541,17.450699,3.753501,0,-8.771042,17.655018,5.905860,3.634447,0,-6.732584,16.414919,0.000000,0,0,8.868773,19.401134,0,6.429384,-9.960678,15.177534,165.322632,0,61.390877,88.071022,47.680843,7.744006,18.335314,7.801525,17.100580,7.819900,16.532827,8.048550,15.762501,9.318187,17.038403,10.345235,15.945166,10.409425,16.766483,0,0.00122,0.00078,0.00076,0.00376,0.00067,0.00076,0.00068,0.00063,5.218561,4.999855,-4.048607,-1.48592,0.10769,3.27766,17.100580
0.412,0,0.000000,0,0,0,0,7.101169,0.957982,17.441399,3.751407,0,-8.685121,17.646187,5.900337,3.633450,0,-7.122550,16.408522,0.000000,0,0,6.836822,19.422512,0,6.430325,-9.973078,15.167482,165.608429,0,61.110954,87.949516,47.851326,7.746341,18.330265,7.799078,17.087345,7.819308,16.520369,8.046472,15.750273,9.312045,17.030243,10.340268,15.938108,10.406020,16.759310,0,0.00122,0.00078,0.00077,0.00379,0.00068,0.00074,0.00067,0.00061,5.214159,4.997647,-4.010074,-1.48511,0.10658,3.27774,17.087345
0.413,0,0.000000,0,0,0,0,7.103587,0.955768,17.437113,3.748707,0,-8.601376,17.637739,5.899536,3.629021,0,-7.434063,16.400480,0.000000,0,0,4.847348,19.413801,0,6.430612,-9.981790,15.157686,165.882584,0,60.798767,87.856117,47.891308,7.746644,18.319950,7.799281,17.073057,7.820098,16.505812,8.043345,15.738497,9.306761,17.020586,10.335039,15.928503,10.401406,16.750675,0,0.00122,0.00076,0.00078,0.00372,0.00067,0.00072,0.00066,0.00061,5.209753,4.995512,-3.961665,-1.48444,0.10919,3.27713,17.073057
0.414,0,0.000000,0,0,0,0,7.106006,0.953554,17.432827,3.746006,0,-8.517632,17.629292,5.898734,3.624592,0,-7.745577,16.392439,1.054088,0,0,2.857874,19.405090,0,6.430900,-9.990501,15.147889,166.156738,0,60.486584,87.762718,47.931286,7.746947,18.309633,7.799483,17.058767,7.820888,16.491255,8.040219,15.726721,9.301476,17.010929,10.329810,15.918899,10.396793,16.742041,0,0.00121,0.00077,0.00078,0.00371,0.00067,0.00071,0.00066,0.00059,5.205348,4.993551,-3.913256,-1.48354,0.11001,3.27683,17.058767
0.415,1,0.000000,0,0,0,0,7.108425,0.951340,17.428541,3.743305,0,-8.433887,17.620846,5.897933,3.620162,0,-8.057091,16.384398,4.136219,0,1,0.868401,19.396379,0,6.431187,-9.999213,15.138093,166.430878,0,60.174397,87.669319,47.971264,7.747250,18.299318,7.799685,17.044479,7.821678,16.476698,8.037093,15.714945,9.296193,17.001272,10.324581,15.909293,10.392179,16.733406,0,0.00118,0.00077,0.00077,0.00382,0.00067,0.00073,0.00063,0.00060,5.200942,4.991926,-3.864848,-1.48403,0.10988,3.27744,17.044479
0.416,0,0.000000,0,0,0,0,7.110803,0.949169,17.424244,3.740678,0,-8.350117,17.612404,5.897109,3.615896,0,-8.366045,16.376314,6.164230,1,0,-1.103344,19.387655,0,6.431484,-10.008121,15.128292,166.682663,0,59.873440,87.574974,48.012684,7.747604,18.288996,7.799894,17.030367,7.822395,16.462236,8.034111,15.703217,9.290986,16.991726,10.319467,15.899834,10.387665,16.724817,0,0.00115,0.00078,0.00075,0.00378,0.00066,0.00071,0.00060,0.00061,5.196548,4.990647,-3.815839,-1.48456,0.11031,3.27782,17.030367
0.417,0,0.000000,0,0,0,0,7.111675,0.948607,17.419575,3.740816,0,-8.265388,17.604153,5.895458,3.617752,0,-8.579112,16.366703,6.164145,1,0,-2.410911,19.378433,0,6.432132,-10.024389,15.118332,166.096512,0,59.993214,87.445129,48.108028,7.749897,18.278410,7.800351,17.022877,7.820365,16.451406,8.036532,15.693265,9.288686,16.986315,10.318662,15.895840,10.386858,16.717920,0,0.00109,0.00079,0.00076,0.00369,0.00065,0.00071,0.00058,0.00057,5.192599,4.990035,-3.744373,-1.48571,0.10987,3.27751,17.022877
0.418,0,0.000000,0,0,0,0,7.112546,0.948044,17.414906,3.740954,0,-8.180661,17.595901,5.893807,3.619607,0,-8.792178,16.357090,6.163843,1,0,-3.718478,19.369211,0,6.432780,-10.040656,15.108371,165.510361,0,60.112988,87.315285,48.203373,7.752192,18.267824,7.800808,17.015385,7.818336,16.440575,8.038954,15.683314,9.286385,16.980906,10.317856,15.891845,10.386051,16.711025,0,0.00104,0.00080,0.00075,0.00345,0.00062,0.00071,0.00058,0.00058,5.188651,4.989697,-3.672907,-1.48441,0.10730,3.27728,17.015385
0.419,0,0.000000,0,0,0,0,7.113418,0.947481,17.410236,3.741092,0,-8.095933,17.587650,5.892157,3.621462,0,-9.005245,16.347479,6.163126,1,0,-5.026045,19.359989,0,6.433427,-10.056923,15.098411,164.924210,0,60.232761,87.185440,48.298717,7.754485,18.257238,7.801265,17.007895,7.816307,16.429745,8.041374,15.673363,9.284084,16.975494,10.317051,15.887851,10.385244,16.704128,0,0.00100,0.00078,0.00076,0.00314,0.00062,0.00072,0.00058,0.00060,5.184702,4.989888,-3.601441,-1.48719,0.10564,3.27728,17.007895
0.420,0,0.000000,0,0,0,0,7.114271,0.946971,17.405453,3.741251,0,-8.011105,17.579412,5.890523,3.623218,0,-9.215875,16.337858,6.162229,1,0,-6.316685,19.350782,0,6.434043,-10.073416,15.088443,164.346024,0,60.351963,87.057495,48.392498,7.756714,18.246756,7.801686,17.000263,7.814250,16.418940,8.043688,15.663394,9.281813,16.969934,10.316195,15.883633,10.384439,16.697180,0,0.00097,0.00077,0.00076,0.00280,0.00062,0.00074,0.00057,0.00060,5.180755,4.990218,-3.529476,-1.48550,0.10776,3.27742,17.000263
0.421,0,0.000000,0,0,0,0,7.114409,0.948440,17.396370,3.742186,0,-7.922522,17.571655,5.889538,3.621225,0,-9.335193,16.327869,6.160984,1,0,-6.973240,19.342152,0,6.433477,-10.098351,15.078192,164.066238,0,60.449707,87.000793,48.427769,7.756523,18.240065,7.800757,16.987352,7.811213,16.409100,8.041964,15.652775,9.280622,16.958807,10.313482,15.871062,10.383707,16.688192,0,0.00091,0.00075,0.00074,0.00283,0.00056,0.00073,0.00055,0.00060,5.176881,4.990816,-3.438823,-1.48686,0.10851,3.27795,16.987352
0.422,0,0.000000,0,0,0,0,7.114548,0.949910,17.387287,3.743120,0,-7.833940,17.563898,5.888552,3.619232,0,-9.454512,16.317881,6.159971,1,0,-7.629796,19.333519,0,6.432911,-10.123285,15.067942,163.786438,0,60.547447,86.944099,48.463036,7.756331,18.233376,7.799829,16.974440,7.808177,16.399260,8.040238,15.642155,9.279433,16.947680,10.310768,15.858492,10.382975,16.679207,0,0.00090,0.00075,0.00074,0.00306,0.00057,0.00073,0.00054,0.00058,5.173007,4.991630,-3.348169,-1.48617,0.10892,3.27825,16.974440
0.423,0,0.000000,0,0,0,0,7.114686,0.951379,17.378202,3.744055,0,-7.745357,17.556141,5.887567,3.617239,0,-9.573830,16.307892,6.159407,1,0,-8.286351,19.324888,0,6.432344,-10.148220,15.057691,163.506653,0,60.645191,86.887398,48.498306,7.756140,18.226685,7.798901,16.961529,7.805140,16.389420,8.038514,15.631535,9.278243,16.936552,10.308055,15.845922,10.382242,16.670221,0,0.00089,0.00077,0.00072,0.00257,0.00055,0.00072,0.00056,0.00059,5.169133,4.992861,-3.257515,-1.48360,0.10971,3.27787,16.961529
0.424,0,0.000000,0,0,0,0,7.114809,0.952801,17.369183,3.745018,0,-7.655998,17.548386,5.886673,3.615315,0,-9.691146,16.297909,6.159502,1,0,-8.926690,19.316250,0,6.431814,-10.173223,15.047441,163.237061,0,60.729797,86.830879,48.543045,7.756080,18.219852,7.798056,16.948656,7.802205,16.379570,8.036797,15.620808,9.276956,16.925415,10.305333,15.833426,10.381571,16.661278,0,0.00088,0.00076,0.00074,0.00233,0.00055,0.00072,0.00056,0.00057,5.165282,4.994441,-3.166461,-1.48736,0.10990,3.27766,16.948656
0.425,0,0.000000,0,0,0,0,7.114318,0.952449,17.362541,3.747029,0,-7.537533,17.540682,5.889227,3.615938,0,-9.733456,16.288158,6.160863,1,0,-8.959552,19.307358,0,6.432644,-10.200765,15.037251,163.349625,0,60.322422,86.781044,48.942631,7.760914,18.207695,7.800369,16.937178,7.803105,16.369370,8.035339,15.606045,9.272014,16.913931,10.302338,15.823788,10.383174,16.653957,0,0.00088,0.00074,0.00073,0.00223,0.00057,0.00072,0.00057,0.00057,5.162330,4.996692,-3.060384,-1.48500,0.10769,3.27797,16.937178
0.426,0,0.000000,0,0,0,0,7.113827,0.952097,17.355898,3.749040,0,-7.419069,17.532978,5.891781,3.616560,0,-9.775764,16.278408,6.162413,1,0,-8.992414,19.298468,0,6.433475,-10.228307,15.027061,163.462189,0,59.915047,86.731216,49.342216,7.765749,18.195538,7.802682,16.925701,7.804006,16.359167,8.033882,15.591282,9.267071,16.902447,10.299341,15.814149,10.384777,16.646637,0,0.00089,0.00074,0.00072,0.00220,0.00057,0.00074,0.00057,0.00057,5.159378,4.999218,-2.954308,-1.48643,0.10550,3.27799,16.925701
0.427,0,0.000000,0,0,0,0,7.113337,0.951745,17.349257,3.751051,0,-7.300605,17.525276,5.894334,3.617183,0,-9.818074,16.268656,6.164324,1,0,-9.025276,19.289576,0,6.434305,-10.255850,15.016871,163.574768,0,59.507671,86.681381,49.741802,7.770584,18.183380,7.804995,16.914223,7.804906,16.348967,8.032425,15.576519,9.262129,16.890963,10.296346,15.804510,10.386380,16.639317,0,0.00088,0.00074,0.00073,0.00219,0.00057,0.00075,0.00057,0.00058,5.156425,5.002275,-2.848232,-1.48675,0.10620,3.27715,16.914223
0.428,0,0.000000,0,0,0,0,7.112884,0.951327,17.342516,3.753046,0,-7.180964,17.517591,5.896832,3.617863,0,-9.859668,16.258904,6.165729,1,0,-9.058507,19.280682,0,6.435093,-10.283245,15.006681,163.682312,0,59.107128,86.631798,50.138016,7.775278,18.171148,7.807240,16.902864,7.805751,16.338741,8.030983,15.561797,9.257213,16.879507,10.293371,15.794898,10.387948,16.631914,0,0.00091,0.00077,0.00072,0.00224,0.00059,0.00075,0.00057,0.00057,5.153481,5.005466,-2.741900,-1.48685,0.10732,3.27656,16.902864
0.429,0,0.000000,0,0,0,0,7.113856,0.948453,17.332132,3.754419,0,-7.017260,17.510597,5.897194,3.620649,0,-9.874439,16.249090,6.166158,1,0,-9.105575,19.271669,0,6.434302,-10.305129,14.996473,163.601730,0,58.962612,86.591667,50.407852,7.774668,18.156115,7.806929,16.895973,7.804497,16.327597,8.030142,15.548645,9.253297,16.869190,10.291210,15.786268,10.388177,16.621449,0,0.00091,0.00077,0.00071,0.00246,0.00058,0.00075,0.00057,0.00055,5.150857,5.008919,-2.626011,-1.48687,0.10820,3.27671,16.895973
0.430,0,0.000000,0,0,0,0,7.114828,0.945579,17.321749,3.755792,0,-6.853556,17.503603,5.897556,3.623435,0,-9.889212,16.239277,6.166243,1,0,-9.152643,19.262657,0,6.433511,-10.327014,14.986265,163.521164,0,58.818096,86.551544,50.677689,7.774058,18.141083,7.806619,16.889080,7.803243,16.316454,8.029301,15.535493,9.249381,16.858873,10.289049,15.777638,10.388406,16.610981,0,0.00089,0.00075,0.00072,0.00246,0.00058,0.00074,0.00056,0.00055,5.148233,5.012466,-2.510122,-1.48948,0.10980,3.27688,16.889080
0.431,0,0.000000,0,0,0,0,7.115799,0.942706,17.311365,3.757165,0,-6.689852,17.496609,5.897919,3.626222,0,-9.903984,16.229464,6.165665,1,0,-9.199711,19.253645,0,6.432721,-10.348899,14.976057,163.440582,0,58.673576,86.511414,50.947521,7.773448,18.126049,7.806308,16.882189,7.801989,16.305309,8.028460,15.522341,9.245464,16.848557,10.286888,15.769009,10.388635,16.600513,0,0.00089,0.00076,0.00071,0.00239,0.00059,0.00075,0.00055,0.00055,5.145609,5.016193,-2.394233,-1.48597,0.11056,3.27711,16.882189
0.432,0,0.000000,0,0,0,0,7.116755,0.939843,17.301033,3.758577,0,-6.524781,17.489626,5.898208,3.628884,0,-9.918983,16.219641,6.165198,1,0,-9.247407,19.244623,0,6.432027,-10.370523,14.965839,163.360931,0,58.533730,86.471939,51.209129,7.772847,18.111107,7.806035,16.875153,7.800781,16.294144,8.027627,15.509296,9.241667,16.838245,10.284768,15.760312,10.388851,16.590044,0,0.00087,0.00076,0.00069,0.00241,0.00058,0.00076,0.00055,0.00055,5.143000,5.020014,-2.278338,-1.48379,0.10895,3.27730,16.875153
0.433,0,0.000000,0,0,0,0,7.117128,0.937383,17.292706,3.761456,0,-6.308506,17.483034,5.895772,3.626890,0,-9.942477,16.209471,6.164948,1,0,-9.318624,19.235262,0,6.434985,-10.382415,14.955224,163.315659,0,58.568867,86.457054,51.162464,7.772584,18.099617,7.807154,16.862761,7.801312,16.282171,8.027116,15.500263,9.242274,16.828186,10.284184,15.749105,10.388589,16.579456,0,0.00086,0.00078,0.00068,0.00243,0.00059,0.00077,0.00056,0.00056,5.140937,5.024014,-2.162204,-1.48628,0.10669,3.27738,16.862761
0.434,0,0.000000,0,0,0,0,7.117500,0.934924,17.284376,3.764336,0,-6.092230,17.476444,5.893336,3.624897,0,-9.965971,16.199301,6.164962,1,0,-9.389842,19.225899,0,6.437942,-10.394306,14.944610,163.270370,0,58.604000,86.442169,51.115795,7.772321,18.088125,7.808272,16.850370,7.801844,16.270199,8.026606,15.491231,9.242883,16.818129,10.283602,15.737899,10.388328,16.568869,0,0.00084,0.00078,0.00071,0.00241,0.00058,0.00079,0.00056,0.00057,5.138874,5.028122,-2.046069,-1.49023,0.10652,3.27742,16.850370
0.435,0,0.000000,0,0,0,0,7.117873,0.932464,17.276047,3.767215,0,-5.875955,17.469852,5.890899,3.622903,0,-9.989465,16.189131,6.165487,1,0,-9.461060,19.216537,0,6.440899,-10.406197,14.933994,163.225098,0,58.639137,86.427284,51.069130,7.772058,18.076635,7.809391,16.837978,7.802375,16.258228,8.026094,15.482198,9.243491,16.808069,10.283018,15.726692,10.388065,16.558281,0,0.00083,0.00076,0.00069,0.00224,0.00059,0.00080,0.00057,0.00058,5.136811,5.032436,-1.929934,-1.48523,0.10742,3.27734,16.837978
0.436,0,0.000000,0,0,0,0,7.118318,0.930211,17.267639,3.770068,0,-5.657584,17.463297,5.888604,3.620994,0,-10.013503,16.178974,6.166278,1,0,-9.532165,19.207165,0,6.443774,-10.417780,14.923383,163.198685,0,58.669926,86.412209,51.025379,7.771824,18.065159,7.810393,16.825603,7.802947,16.246246,8.025583,15.473127,9.244076,16.797995,10.282427,15.715485,10.387828,16.547693,0,0.00080,0.00076,0.00069,0.00226,0.00061,0.00082,0.00059,0.00058,5.134765,5.036870,-1.813830,-1.48669,0.10769,3.27734,16.825603
0.437,0,0.000000,0,0,0,0,7.121478,0.935704,17.256237,3.771927,0,-5.360723,17.458115,5.891603,3.622250,0,-10.057908,16.169285,6.167580,1,0,-9.599061,19.197397,0,6.443587,-10.417814,14.912875,163.878891,0,58.537849,86.390244,51.090786,7.772663,18.054234,7.807005,16.813858,7.805021,16.233913,8.025080,15.462654,9.243791,16.787321,10.281548,15.704242,10.388470,16.537140,0,0.00079,0.00075,0.00070,0.00224,0.00060,0.00081,0.00060,0.00059,5.133358,5.041532,-1.698847,-1.48595,0.10943,3.27757,16.813858
0.438,0,0.000000,0,0,0,0,7.124638,0.941196,17.244835,3.773785,0,-5.063862,17.452930,5.894600,3.623507,0,-10.102314,16.159594,6.168941,1,0,-9.665956,19.187630,0,6.443400,-10.417850,14.902369,164.559113,0,58.405777,86.368279,51.156189,7.773501,18.043308,7.803617,16.802111,7.807096,16.221579,8.024576,15.452180,9.243505,16.776646,10.280668,15.692999,10.389112,16.526585,0,0.00079,0.00072,0.00071,0.00216,0.00062,0.00080,0.00060,0.00058,5.131949,5.046267,-1.583865,-1.48503,0.11061,3.27766,16.802111
0.439,0,0.000000,0,0,0,0,7.127798,0.946688,17.233433,3.775644,0,-4.767001,17.447746,5.897599,3.624763,0,-10.146719,16.149904,6.170416,1,0,-9.732853,19.177862,0,6.443213,-10.417884,14.891862,165.239319,0,58.273701,86.346313,51.221596,7.774339,18.032383,7.800230,16.790365,7.809170,16.209246,8.024073,15.441707,9.243220,16.765972,10.279789,15.681756,10.389755,16.516031,0,0.00077,0.00072,0.00071,0.00216,0.00061,0.00079,0.00059,0.00058,5.130542,5.051143,-1.468883,-1.48579,0.10949,3.27736,16.790365
0.440,0,0.000000,0,0,0,0,7.130793,0.951988,17.222071,3.777447,0,-4.468034,17.442591,5.900543,3.626036,0,-10.191617,16.140202,6.171685,1,0,-9.799893,19.168091,0,6.443018,-10.417700,14.881359,165.905579,0,58.141434,86.321747,51.286068,7.775200,18.021544,7.796970,16.778687,7.811251,16.196934,8.023615,15.431205,9.242936,16.755312,10.278898,15.670517,10.390385,16.505495,0,0.00076,0.00072,0.00070,0.00221,0.00061,0.00076,0.00060,0.00058,5.129153,5.056033,-1.354193,-1.48700,0.10721,3.27717,16.778687
0.441,0,0.000000,0,0,0,0,7.127577,0.950079,17.212177,3.777178,0,-4.090150,17.438513,5.901459,3.627911,0,-10.254951,16.130001,6.172555,1,0,-9.872333,19.158216,0,6.442556,-10.409295,14.871030,166.049118,0,58.001961,86.199615,51.315514,7.776913,18.013929,7.798510,16.769543,7.813579,16.185410,8.024902,15.419661,9.242680,16.745180,10.277590,15.659385,10.390521,16.495686,0,0.00077,0.00071,0.00069,0.00211,0.00061,0.00077,0.00060,0.00056,5.128473,5.060947,-1.250481,-1.48607,0.10622,3.27732,16.769543
0.442,0,0.000000,0,0,0,0,7.124362,0.948169,17.202284,3.776909,0,-3.712267,17.434435,5.902376,3.629786,0,-10.318287,16.119801,6.173092,1,0,-9.944773,19.148342,0,6.442094,-10.400891,14.860700,166.192673,0,57.862488,86.077484,51.344963,7.778626,18.006315,7.800049,16.760399,7.815907,16.173887,8.026189,15.408115,9.242424,16.735050,10.276280,15.648252,10.390657,16.485876,0,0.00079,0.00072,0.00070,0.00191,0.00060,0.00075,0.00061,0.00057,5.127794,5.065864,-1.146769,-1.48309,0.10735,3.27736,16.760399
0.443,0,0.000000,0,0,0,0,7.121147,0.946260,17.192389,3.776640,0,-3.334383,17.430357,5.903293,3.631661,0,-10.381621,16.109600,6.172988,1,0,-10.017212,19.138468,0,6.441632,-10.392487,14.850369,166.336227,0,57.723015,85.955360,51.374409,7.780339,17.998701,7.801589,16.751255,7.818235,16.162363,8.027476,15.396570,9.242167,16.724918,10.274972,15.637120,10.390794,16.476067,0,0.00079,0.00071,0.00070,0.00202,0.00062,0.00077,0.00059,0.00058,5.127115,5.070787,-1.043057,-1.48418,0.10757,3.27705,16.751255
0.444,0,0.000000,0,0,0,0,7.118078,0.944388,17.182695,3.776388,0,-2.953680,17.426311,5.904092,3.633420,0,-10.444805,16.099384,6.172530,1,0,-10.089674,19.128582,0,6.441208,-10.384019,14.840038,166.468094,0,57.589325,85.830948,51.403744,7.782011,17.991156,7.803114,16.742033,7.820498,16.150904,8.028784,15.385143,9.241902,16.714931,10.273634,15.626113,10.390908,16.466324,0,0.00079,0.00073,0.00069,0.00204,0.00063,0.00075,0.00060,0.00059,5.126446,5.075718,-0.939557,-1.48595,0.10931,3.27696,16.742033
0.445,0,0.000000,0,0,0,0,7.120463,0.943949,17.180458,3.776797,0,-2.467335,17.423500,5.900503,3.630839,0,-10.502318,16.088594,6.171387,1,0,-10.162958,19.118271,0,6.442231,-10.373171,14.829656,166.162140,0,57.672390,85.621117,51.428844,7.782128,17.986181,7.804118,16.729828,7.820317,16.141821,8.030861,15.378132,9.241304,16.710342,10.271226,15.619819,10.390158,16.459091,0,0.00078,0.00073,0.00069,0.00206,0.00061,0.00073,0.00060,0.00060,5.126168,5.080661,-0.844019,-1.48484,0.11049,3.27749,16.729828
