"Time","v3 L COP","66 RDS cle","64 R marks","67 LDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.894,5.918223,0,0,1,0.000000,5.250923,-1.339764,5.339063,4.584317,14.990124,5.383769,13.245968,0,17.470503,4.435752,6.452720,10.862915,-1.47605,0.11150,3.27728
1.895,5.918250,0,0,1,0.000000,5.254805,-1.168731,5.337923,4.581951,14.981770,5.383820,13.253861,0,17.459375,4.437746,6.452722,10.851089,-1.47882,0.10543,3.27672
1.896,5.918293,0,0,1,0.000000,5.259208,-0.997698,5.336783,4.579586,14.973415,5.383871,13.261754,0,17.448248,4.439739,6.452724,10.839263,-1.47821,0.10994,3.27649
1.897,5.918254,0,0,1,0.000000,5.264220,-0.875898,5.335780,4.576732,14.966226,5.383904,13.268284,0,17.437202,4.441766,6.452543,10.827691,-1.47927,0.12200,3.27675
1.898,5.918145,0,0,1,0.000000,5.269745,-0.811428,5.334937,4.573309,14.960391,5.383917,13.273226,0,17.426250,4.443830,6.452149,10.816415,-1.47857,0.10138,3.27759
1.899,5.917954,0,0,1,0.000000,5.275803,-0.746958,5.334093,4.569887,14.954556,5.383930,13.278168,0,17.415300,4.445893,6.451755,10.805140,-1.47907,0.10286,3.27780
1.900,5.917694,0,0,1,0.000000,5.282309,-0.682488,5.333250,4.566464,14.948722,5.383943,13.283110,0,17.404350,4.447957,6.451361,10.793864,-1.47798,0.12471,3.27727
1.901,5.917390,0,0,1,0.000000,5.289229,-0.647625,5.332655,4.562522,14.944069,5.383934,13.286393,0,17.393259,4.449964,6.450881,10.782699,-1.47835,0.09958,3.27677
1.902,5.917049,0,0,1,0.000000,5.296500,-0.647240,5.332351,4.557977,14.940790,5.383901,13.287745,0,17.382004,4.451902,6.450300,10.771662,-1.47756,0.09732,3.27631
1.903,5.916742,0,0,1,0.000000,5.304010,-0.646855,5.332047,4.553431,14.937512,5.383868,13.289098,0,17.370749,4.453841,6.449719,10.760625,-1.47728,0.12247,3.27641
1.904,5.916463,0,0,1,0.000000,5.311721,-0.646470,5.331743,4.548884,14.934234,5.383834,13.290450,0,17.359495,4.455780,6.449138,10.749587,-1.48068,0.09875,3.27717
1.905,5.916279,0,0,1,0.000000,5.319437,-0.647265,5.331868,4.543941,14.932661,5.383964,13.291289,0,17.348185,4.457796,6.448602,10.738478,-1.47875,0.08946,3.27762
1.906,5.916175,0,0,1,0.000000,5.327157,-0.649433,5.332492,4.538533,14.933073,5.384282,13.291532,0,17.336811,4.459900,6.448119,10.727283,-1.47801,0.11682,3.27770
1.907,5.916092,0,0,1,0.000000,5.334662,-0.651601,5.333117,4.533125,14.933485,5.384601,13.291774,0,17.325436,4.462005,6.447636,10.716090,-1.47870,0.09798,3.27736
1.908,5.916029,0,0,1,0.000000,5.341986,-0.653769,5.333742,4.527717,14.933897,5.384919,13.292015,0,17.314062,4.464109,6.447153,10.704896,-1.47879,0.08671,3.27652
1.909,5.915907,0,0,1,0.000000,5.348942,-0.599396,5.333093,4.522071,14.936519,5.385117,13.291283,0,17.302727,4.466311,6.446693,10.693630,-1.47887,0.11717,3.27637
1.910,5.915736,0,0,1,0.000000,5.355586,-0.479181,5.330961,4.516147,14.941713,5.385175,13.289413,0,17.291435,4.468626,6.446259,10.682282,-1.48010,0.09891,3.27706
1.911,5.915548,0,0,1,0.000000,5.361794,-0.358966,5.328830,4.510222,14.946908,5.385232,13.287544,0,17.280144,4.470941,6.445825,10.670934,-1.47832,0.08865,3.27730
1.912,5.915346,0,0,1,0.000000,5.367635,-0.238751,5.326698,4.504298,14.952103,5.385290,13.285675,0,17.268852,4.473256,6.445391,10.659585,-1.47936,0.10685,3.27699
1.913,5.915189,0,0,1,0.000000,5.373037,-0.043437,5.324800,4.498100,14.960274,5.385348,13.282726,0,17.257488,4.475509,6.445060,10.648176,-1.47759,0.09736,3.27693
1.914,5.915070,0,0,1,0.000000,5.378067,0.239330,5.323173,4.491582,14.971912,5.385406,13.278519,0,17.246042,4.477690,6.444847,10.636699,-1.47953,0.09747,3.27716
1.915,5.914993,0,0,1,0.000000,5.382718,0.522097,5.321547,4.485064,14.983551,5.385465,13.274311,0,17.234594,4.479871,6.444633,10.625220,-1.47639,0.09817,3.27718
1.916,5.914951,0,0,1,0.000000,5.387048,0.804864,5.319920,4.478546,14.995189,5.385524,13.270103,0,17.223148,4.482053,6.444420,10.613742,-1.47925,0.09590,3.27695
1.917,5.914934,0,0,1,0.000000,5.391114,1.112088,5.319676,4.471499,15.008834,5.385639,13.264464,0,17.211330,4.484075,6.444256,10.602483,-1.47928,0.11204,3.27693
1.918,5.914938,0,0,1,0.000000,5.394958,1.447794,5.321043,4.463836,15.024815,5.385819,13.257160,0,17.199081,4.485912,6.444147,10.591478,-1.47866,0.10179,3.27716
1.919,5.914974,0,0,1,0.000000,5.398622,1.783500,5.322410,4.456174,15.040795,5.386000,13.249855,0,17.186831,4.487749,6.444039,10.580475,-1.47841,0.09489,3.27718
1.920,5.915038,0,0,1,0.000000,5.402134,2.119206,5.323776,4.448511,15.056776,5.386180,13.242551,0,17.174582,4.489586,6.443930,10.569470,-1.47789,0.12231,3.27695
1.921,5.915145,0,0,1,0.000000,5.405479,2.399292,5.327056,4.440514,15.075208,5.386530,13.234397,0,17.162285,4.491642,6.443794,10.558544,-1.47868,0.11061,3.27686
1.922,5.915290,0,0,1,0.000000,5.408685,2.614609,5.332563,4.432125,15.096494,5.387076,13.225255,0,17.149933,4.493952,6.443624,10.547709,-1.47753,0.10099,3.27694
1.923,5.915479,0,0,1,0.000000,5.411721,2.829926,5.338070,4.423737,15.117780,5.387623,13.216113,0,17.137579,4.496263,6.443454,10.536875,-1.47724,0.12207,3.27698
1.924,5.915704,0,0,1,0.000000,5.414614,3.045242,5.343578,4.415348,15.139067,5.388169,13.206971,0,17.125227,4.498573,6.443285,10.526040,-1.47894,0.11011,3.27698
1.925,5.915971,0,0,1,0.000000,5.417323,3.160957,5.348799,4.406830,15.162495,5.388668,13.197074,0,17.112679,4.501028,6.443316,10.515285,-1.47913,0.10275,3.27701
1.926,5.916273,0,0,1,0.000000,5.419875,3.160683,5.353687,4.398161,15.188418,5.389110,13.186296,0,17.099899,4.503650,6.443581,10.504622,-1.47896,0.11698,3.27709
1.927,5.916627,0,0,1,0.000000,5.422174,3.160410,5.358574,4.389493,15.214342,5.389553,13.175518,0,17.087120,4.506273,6.443846,10.493960,-1.47897,0.10749,3.27706
1.928,5.917025,0,0,1,0.000000,5.424260,3.160137,5.363462,4.380824,15.240266,5.389996,13.164740,0,17.074341,4.508895,6.444111,10.483298,-1.48030,0.10042,3.27691
1.929,5.917494,0,0,1,0.000000,5.425993,3.086318,5.367286,4.371951,15.268540,5.390459,13.153751,0,17.061502,4.511528,6.444631,10.472647,-1.47582,0.10425,3.27672
1.930,5.918024,0,0,1,0.000000,5.427429,2.926856,5.369871,4.362840,15.299554,5.390946,13.142519,0,17.048594,4.514172,6.445448,10.462008,-1.47881,0.10086,3.27649
1.931,5.918677,0,0,1,0.000000,5.428451,2.767394,5.372457,4.353729,15.330566,5.391434,13.131286,0,17.035686,4.516816,6.446265,10.451367,-1.47895,0.11269,3.27657
1.932,5.919433,0,0,1,0.000000,5.429123,2.607931,5.375041,4.344618,15.361580,5.391922,13.120053,0,17.022779,4.519460,6.447082,10.440728,-1.47739,0.10020,3.27703
1.933,5.920374,0,0,1,0.000000,5.429324,2.444658,5.376650,4.335607,15.394488,5.392408,13.108558,0,17.009830,4.521890,6.448541,10.430103,-1.47896,0.09727,3.27721
1.934,5.921470,0,0,1,0.000000,5.429127,2.276945,5.377120,4.326712,15.429606,5.392895,13.096758,0,16.996834,4.524070,6.450748,10.419496,-1.47759,0.11644,3.27706
1.935,5.922818,0,0,1,0.000000,5.428353,2.109232,5.377592,4.317816,15.464724,5.393382,13.084957,0,16.983835,4.526251,6.452956,10.408888,-1.47641,0.10064,3.27698
1.936,5.924378,0,0,1,0.000000,5.427092,1.941520,5.378062,4.308921,15.499841,5.393868,13.073157,0,16.970839,4.528431,6.455163,10.398280,-1.47485,0.09569,3.27698
1.937,5.926223,0,0,1,0.000000,5.425140,1.789237,5.379322,4.300124,15.536511,5.394454,13.061736,0,16.957972,4.530503,6.458091,10.388041,-1.47930,0.11386,3.27698
1.938,5.928308,0,0,1,0.000000,5.422605,1.654923,5.381500,4.291441,15.574992,5.395154,13.050756,0,16.945253,4.532448,6.461856,10.378232,-1.47920,0.10691,3.27698
1.939,5.930541,0,0,1,0.000000,5.419281,1.520609,5.383678,4.282758,15.613472,5.395854,13.039775,0,16.932537,4.534392,6.465621,10.368423,-1.47739,0.10592,3.27718
1.940,5.932900,0,0,1,0.000000,5.415291,1.386295,5.385857,4.274076,15.651952,5.396554,13.028794,0,16.919819,4.536337,6.469387,10.358614,-1.47797,0.12670,3.27764
1.941,5.935260,0,0,1,0.000000,5.410431,1.239120,5.387702,4.265428,15.691268,5.397047,13.017845,0,16.906940,4.538109,6.473485,10.349308,-1.48015,0.14216,3.27779
1.942,5.937621,0,0,1,0.000000,5.404838,1.076968,5.389161,4.256821,15.731557,5.397298,13.006933,0,16.893875,4.539680,6.477973,10.340590,-1.47834,0.13157,3.27756
1.943,5.939991,0,0,1,0.000000,5.398320,0.914816,5.390620,4.248214,15.771846,5.397549,12.996020,0,16.880810,4.541251,6.482461,10.331871,-1.47903,0.11127,3.27737
1.944,5.942368,0,0,1,0.000000,5.391021,0.752664,5.392078,4.239607,15.812136,5.397800,12.985107,0,16.867744,4.542822,6.486949,10.323153,-1.47832,0.10365,3.27721
1.945,5.944767,0,0,1,0.000000,5.382799,0.565234,5.393460,4.231050,15.852844,5.398188,12.974004,0,16.854883,4.544137,6.491223,10.315133,-1.47973,0.10735,3.27737
1.946,5.947186,0,0,1,0.000000,5.373796,0.348367,5.394753,4.222551,15.894043,5.398734,12.962678,0,16.842258,4.545156,6.495247,10.307930,-1.47608,0.11026,3.27791
1.947,5.949471,0,0,1,0.000000,5.363924,0.131501,5.396047,4.214053,15.935242,5.399281,12.951352,0,16.829634,4.546173,6.499271,10.300726,-1.47943,0.10096,3.27809
1.948,5.951643,0,0,1,0.000000,5.353318,-0.085366,5.397340,4.205554,15.976440,5.399827,12.940025,0,16.817009,4.547191,6.503295,10.293523,-1.47838,0.09879,3.27787
1.949,5.953556,0,0,1,0.000000,5.341898,-0.324792,5.397456,4.197139,16.017288,5.400175,12.928752,0,16.804340,4.547935,6.506943,10.287353,-1.47854,0.11302,3.27740
1.950,5.955250,0,0,1,0.000000,5.329791,-0.590490,5.396201,4.188823,16.057724,5.400293,12.917538,0,16.791622,4.548360,6.510153,10.282385,-1.47770,0.10350,3.27663
1.951,5.956914,0,0,1,0.000000,5.316954,-0.856188,5.394945,4.180506,16.098162,5.400411,12.906324,0,16.778902,4.548786,6.513363,10.277417,-1.47959,0.10309,3.27659
1.952,5.958551,0,0,1,0.000000,5.303500,-1.121885,5.393690,4.172190,16.138599,5.400529,12.895110,0,16.766184,4.549211,6.516573,10.272449,-1.47856,0.11956,3.27743
1.953,5.960380,0,0,1,0.000000,5.289416,-1.372078,5.391819,4.163813,16.178438,5.400699,12.883615,0,16.753588,4.549208,6.519980,10.269189,-1.47784,0.10712,3.27793
1.954,5.962370,0,0,1,0.000000,5.274798,-1.604216,5.389233,4.155365,16.217579,5.400931,12.871793,0,16.741135,4.548705,6.523617,10.267914,-1.48055,0.10248,3.27800
1.955,5.964304,0,0,1,0.000000,5.259634,-1.836354,5.386645,4.146918,16.256721,5.401163,12.859970,0,16.728683,4.548202,6.527253,10.266640,-1.47838,0.11793,3.27798
1.956,5.966191,0,0,1,0.000000,5.244009,-2.068491,5.384058,4.138471,16.295862,5.401394,12.848147,0,16.716230,4.547698,6.530890,10.265365,-1.47790,0.10791,3.27782
1.957,5.967781,0,0,1,0.000000,5.227888,-2.308957,5.381530,4.130035,16.333960,5.401663,12.836118,0,16.703808,4.547142,6.534019,10.266515,-1.47804,0.10126,3.27753
1.958,5.969120,0,0,1,0.000000,5.211350,-2.559120,5.379070,4.121611,16.370836,5.401975,12.823847,0,16.691418,4.546524,6.536559,10.270488,-1.47922,0.11128,3.27708
1.959,5.970545,0,0,1,0.000000,5.194351,-2.809283,5.376611,4.113188,16.407715,5.402287,12.811577,0,16.679028,4.545906,6.539099,10.274461,-1.47823,0.10963,3.27703
1.960,5.972044,0,0,1,0.000000,5.176961,-3.059446,5.374151,4.104764,16.444592,5.402599,12.799306,0,16.666637,4.545288,6.541638,10.278435,-1.47784,0.10302,3.27749
1.961,5.974041,0,0,1,0.000000,5.159207,-3.341223,5.371545,4.096454,16.479612,5.403016,12.787020,0,16.654112,4.544640,6.545217,10.285129,-1.47995,0.10875,3.27757
1.962,5.976460,0,0,1,0.000000,5.141144,-3.659815,5.368768,4.088276,16.512470,5.403556,12.774714,0,16.641432,4.543956,6.550003,10.294991,-1.47495,0.10689,3.27719
1.963,4.357647,0,0,1,0.000000,5.122884,-3.978407,5.365992,4.080098,16.545328,5.404095,12.762409,0,16.628750,4.543272,6.554790,10.304852,-1.47826,0.09949,3.27691
1.964,1.368863,0,0,1,0.000000,5.104457,-4.296999,5.363215,4.071920,16.578188,5.404635,12.750105,1,16.616068,4.542588,6.559577,10.314714,-1.47822,0.10664,3.27676
1.965,0.000000,0,0,0,0.000000,5.086001,-4.663062,5.359684,4.063975,16.608810,5.405164,12.737850,0,16.603512,4.542009,6.564231,10.326638,-1.47805,0.10019,3.27681
1.966,0.000000,0,0,0,0.000000,5.067519,-5.084404,5.355274,4.056302,16.636831,5.405680,12.725655,0,16.591099,4.541552,6.568733,10.340963,-1.47645,0.09678,3.27712
1.967,0.000000,0,0,0,0.000000,5.049121,-5.505747,5.350864,4.048629,16.664852,5.406196,12.713460,0,16.578688,4.541094,6.573234,10.355289,-1.47873,0.10940,3.27746
1.968,0.000000,0,0,0,0.000000,5.030796,-5.927090,5.346455,4.040956,16.692871,5.406712,12.701264,0,16.566275,4.540636,6.577735,10.369614,-1.47775,0.09774,3.27784
1.969,0.000000,0,0,0,0.000000,5.012659,-6.383997,5.340677,4.033589,16.719225,5.407108,12.689042,0,16.554035,4.540257,6.582044,10.385606,-1.47921,0.09734,3.27767
1.970,0.000000,0,0,0,0.000000,4.994681,-6.882319,5.333307,4.026579,16.743639,5.407364,12.676788,0,16.541994,4.539971,6.586128,10.403539,-1.47748,0.11096,3.27683
1.971,0.000000,0,0,0,0.000000,4.977026,-7.380641,5.325936,4.019569,16.768051,5.407620,12.664536,0,16.529955,4.539684,6.590211,10.421473,-1.48005,0.09759,3.27637
1.972,0.000000,0,0,0,0.000000,4.959641,-7.878963,5.318565,4.012559,16.792463,5.407877,12.652282,0,16.517916,4.539398,6.594296,10.439405,-1.47934,0.09801,3.27637
1.973,0.000000,0,0,0,0.000000,4.942668,-8.346871,5.310066,4.005689,16.815392,5.408025,12.640142,0,16.506193,4.539204,6.598233,10.452161,-1.47924,0.11740,3.27644
1.974,0.000000,0,0,0,0.000000,4.926043,-8.779363,5.300251,3.998983,16.836590,5.408049,12.628136,0,16.494841,4.539118,6.602001,10.458886,-1.47906,0.09854,3.27659
1.975,0.000000,0,0,0,0.000000,4.909815,-9.211854,5.290438,3.992276,16.857788,5.408072,12.616129,0,16.483488,4.539032,6.605769,10.465611,-1.47966,0.09692,3.27688
1.976,0.000000,0,0,0,0.000000,4.893922,-9.644345,5.280623,3.985569,16.878986,5.408095,12.604122,0,16.472134,4.538945,6.609537,10.472336,-1.47854,0.12064,3.27734
1.977,0.000000,0,0,0,0.000000,4.878366,-10.008459,5.270325,3.978965,16.898697,5.408089,12.591957,0,16.460691,4.538869,6.613136,10.487466,-1.47799,0.09610,3.27759
1.978,0.000000,0,0,0,0.000000,4.863096,-10.292948,5.259461,3.972480,16.916677,5.408051,12.579610,0,16.449142,4.538805,6.616541,10.512384,-1.47878,0.09610,3.27759
1.979,0.000000,0,0,0,0.000000,4.848158,-10.577435,5.248598,3.965994,16.934656,5.408011,12.567263,0,16.437593,4.538741,6.619945,10.537303,-1.47634,0.11787,3.27766
1.980,0.000000,0,0,0,0.000000,4.833501,-10.861924,5.237735,3.959509,16.952637,5.407973,12.554915,0,16.426044,4.538676,6.623349,10.562222,-1.47882,0.09394,3.27781
1.981,0.000000,0,0,0,0.000000,4.819239,-11.037878,5.225936,3.953451,16.969131,5.407993,12.542492,0,16.414648,4.538521,6.626720,10.588240,-1.47840,0.09365,3.27786
1.982,0.000000,0,0,0,0.000000,4.805310,-11.087444,5.213048,3.947890,16.983896,5.408082,12.529980,0,16.403429,4.538260,6.630052,10.615538,-1.47847,0.11782,3.27778
1.983,0.000000,0,0,0,0.000000,4.791860,-11.137011,5.200160,3.942329,16.998663,5.408172,12.517467,0,16.392212,4.537998,6.633384,10.642837,-1.47857,0.08807,3.27778
1.984,0.000000,0,0,0,0.000000,4.778813,-11.186577,5.187272,3.936768,17.013430,5.408261,12.504955,0,16.380993,4.537736,6.636715,10.670135,-1.47906,0.09031,3.27785
1.985,0.000000,0,0,0,0.000000,4.766346,-11.156880,5.174995,3.931817,17.027046,5.408412,12.492492,0,16.369856,4.537524,6.639932,10.698181,-1.47869,0.11345,3.27765
1.986,0.000000,0,0,0,0.000000,4.754369,-11.034882,5.163430,3.927576,17.039326,5.408635,12.480085,0,16.358810,4.537369,6.643015,10.727098,-1.47835,0.09517,3.27712
1.987,0.000000,0,0,0,0.000000,4.743127,-10.912884,5.151865,3.923335,17.051605,5.408857,12.467679,0,16.347765,4.537214,6.646099,10.756015,-1.47803,0.10133,3.27672
1.988,0.000000,0,0,0,0.000000,4.732504,-10.790885,5.140300,3.919094,17.063883,5.409080,12.455274,0,16.336720,4.537059,6.649182,10.784932,-1.47944,0.11199,3.27649
1.989,0.000000,0,0,0,0.000000,4.722810,-10.629783,5.129089,3.915289,17.075371,5.409281,12.442884,0,16.325634,4.536947,6.652115,10.814606,-1.47801,0.10478,3.27671
1.990,0.000000,0,0,0,0.000000,4.713902,-10.423143,5.118293,3.911992,17.085938,5.409458,12.430514,0,16.314499,4.536884,6.654872,10.845160,-1.47906,0.11326,3.27747
1.991,0.000000,0,0,0,0.000000,4.706095,-10.216504,5.107496,3.908694,17.096504,5.409635,12.418145,0,16.303364,4.536822,6.657629,10.875715,-1.47805,0.10612,3.27793
1.992,0.000000,0,0,0,0.000000,4.699220,-10.009864,5.096700,3.905396,17.107071,5.409812,12.405776,0,16.292231,4.536759,6.660387,10.906270,-1.47859,0.10368,3.27800
1.993,0.000000,0,0,0,0.000000,4.693539,-9.799782,5.087165,3.902712,17.117262,5.409929,12.393078,0,16.281034,4.536665,6.662961,10.937128,-1.47809,0.11923,3.27774
1.994,0.000000,0,0,0,0.000000,4.688865,-9.585689,5.079100,3.900743,17.127020,5.409976,12.379997,0,16.269766,4.536535,6.665320,10.968341,-1.47869,0.10288,3.27705
1.995,0.000000,0,0,0,0.000000,4.685406,-9.371596,5.071034,3.898775,17.136776,5.410023,12.366917,0,16.258497,4.536404,6.667681,10.999553,-1.47938,0.10029,3.27674
1.996,0.000000,0,0,0,0.000000,4.682975,-9.157504,5.062969,3.896806,17.146534,5.410070,12.353836,0,16.247229,4.536273,6.670041,11.030765,-1.47875,0.11924,3.27689
1.997,0.000000,0,0,0,0.000000,4.681741,-8.956961,5.054542,3.895490,17.156225,5.410181,12.340962,0,16.236185,4.536120,6.672273,11.061917,-1.48031,0.09697,3.27715
1.998,0.000000,0,0,0,0.000000,4.681520,-8.772197,5.045694,3.894933,17.165840,5.410366,12.328329,0,16.225409,4.535940,6.674356,11.093001,-1.47892,0.10247,3.27753
1.999,0.000000,0,0,0,0.000000,4.682440,-8.587432,5.036847,3.894377,17.175455,5.410551,12.315697,0,16.214630,4.535760,6.676440,11.124085,-1.47849,0.11857,3.27771
2.000,0.000000,0,0,0,0.000000,4.684324,-8.402668,5.027999,3.893821,17.185070,5.410736,12.303063,0,16.203854,4.535580,6.678523,11.155169,-1.47854,0.09709,3.27763
2.001,0.000000,0,0,0,0.000000,4.687259,-8.201840,5.019319,3.894015,17.194679,5.410813,12.290302,0,16.193153,4.535433,6.680407,11.185659,-1.47910,0.11194,3.27783
2.002,0.000000,0,0,0,0.000000,4.691082,-7.982306,5.010835,3.895083,17.204281,5.410764,12.277392,0,16.182547,4.535324,6.682059,11.215455,-1.47729,0.11571,3.27836
2.003,0.000000,0,0,0,0.000000,4.695844,-7.762773,5.002350,3.896151,17.213884,5.410715,12.264483,0,16.171938,4.535215,6.683711,11.245252,-1.47824,0.09633,3.27817
2.004,0.000000,0,0,0,0.000000,4.701401,-7.543239,4.993865,3.897218,17.223486,5.410666,12.251574,0,16.161329,4.535106,6.685363,11.275048,-1.47979,0.11720,3.27711
2.005,0.000000,0,0,0,0.000000,4.707773,-7.295169,4.985770,3.898890,17.233170,5.410636,12.238768,0,16.150831,4.535127,6.686895,11.303770,-1.48280,0.10990,3.27666
2.006,0.000000,0,0,0,0.000000,4.714833,-7.013870,4.978129,3.901266,17.242949,5.410629,12.226082,0,16.140463,4.535297,6.688287,11.331241,-1.47786,0.09297,3.27696
2.007,0.000000,0,0,0,0.000000,4.722565,-6.732571,4.970488,3.903641,17.252726,5.410623,12.213396,0,16.130093,4.535469,6.689679,11.358712,-1.47812,0.11795,3.27713
2.008,0.000000,0,0,0,0.000000,4.730865,-6.451272,4.962847,3.906017,17.262503,5.410616,12.200710,0,16.119724,4.535639,6.691071,11.386183,-1.47961,0.10790,3.27713
2.009,0.000000,0,0,0,0.000000,4.739719,-6.125531,4.956226,3.908608,17.272259,5.410644,12.187791,0,16.109047,4.535829,6.692173,11.411679,-1.47915,0.09426,3.27716
2.010,0.000000,0,0,0,0.000000,4.749042,-5.748037,4.950793,3.911452,17.281992,5.410711,12.174600,0,16.098011,4.536039,6.692937,11.434876,-1.47759,0.12145,3.27724
2.011,0.000000,0,0,0,0.000000,4.758843,-5.370543,4.945361,3.914295,17.291723,5.410779,12.161407,0,16.086973,4.536249,6.693701,11.458075,-1.47790,0.10702,3.27711
2.012,0.000000,0,0,0,0.000000,4.769049,-4.993050,4.939928,3.917138,17.301456,5.410847,12.148215,0,16.075937,4.536459,6.694466,11.481272,-1.47900,0.09189,3.27673
2.013,0.000000,0,0,0,0.000000,4.779659,-4.591710,4.935112,3.920101,17.311525,5.410882,12.135117,0,16.065102,4.536641,6.695040,11.502336,-1.47944,0.11571,3.27673
2.014,0.000000,0,0,0,0.000000,4.790610,-4.162601,4.931014,3.923204,17.321989,5.410878,12.122127,0,16.054502,4.536788,6.695393,11.520915,-1.47828,0.09992,3.27718
2.015,0.000000,0,0,0,0.000000,4.801885,-3.733493,4.926916,3.926306,17.332453,5.410873,12.109137,0,16.043901,4.536935,6.695745,11.539494,-1.47704,0.08827,3.27761
2.016,0.000000,0,0,0,0.000000,4.813432,-3.304384,4.922817,3.929408,17.342916,5.410870,12.096147,0,16.033300,4.537083,6.696097,11.558072,-1.47784,0.10590,3.27799
2.017,0.000000,0,0,0,0.000000,4.825267,-2.870963,4.919520,3.932309,17.352962,5.410747,12.082939,0,16.022676,4.537270,6.695799,11.575039,-1.47852,0.09232,3.27799
2.018,0.000000,0,0,0,0.000000,4.837346,-2.432522,4.917155,3.934973,17.362526,5.410486,12.069479,0,16.012024,4.537504,6.694742,11.590129,-1.47892,0.08777,3.27753
2.019,0.000000,0,0,0,0.000000,4.849718,-1.994080,4.914791,3.937638,17.372089,5.410224,12.056018,0,16.001371,4.537737,6.693685,11.605219,-1.48091,0.10533,3.27725
2.020,0.000000,0,0,0,0.000000,4.862339,-1.555638,4.912426,3.940303,17.381653,5.409964,12.042558,0,15.990718,4.537971,6.692627,11.620309,-1.47807,0.09542,3.27717
2.021,0.000000,0,0,0,0.000000,4.875211,-1.130592,4.910974,3.942616,17.391056,5.409675,12.028877,0,15.980192,4.538117,6.690876,11.634157,-1.47751,0.09571,3.27723
2.022,0.000000,0,0,0,0.000000,4.888296,-0.721145,4.910583,3.944519,17.400276,5.409355,12.014943,0,15.969812,4.538162,6.688315,11.646560,-1.47823,0.09776,3.27746
2.023,0.000000,0,0,0,0.000000,4.901503,-0.311698,4.910192,3.946422,17.409496,5.409036,12.001008,0,15.959434,4.538207,6.685755,11.658961,-1.47869,0.09736,3.27759
2.024,0.000000,0,0,0,0.000000,4.914815,0.097748,4.909801,3.948325,17.418716,5.408716,11.987074,0,15.949054,4.538252,6.683194,11.671364,-1.48046,0.11571,3.27759
2.025,0.000000,0,0,0,0.000000,4.928084,0.484337,4.910419,3.949871,17.427794,5.408403,11.973198,0,15.938446,4.538183,6.680181,11.689581,-1.47742,0.10119,3.27752
2.026,0.000000,0,0,0,0.000000,4.941318,0.844306,4.912214,3.951001,17.436705,5.408100,11.959391,0,15.927572,4.537982,6.676641,11.714572,-1.47828,0.09828,3.27737
2.027,0.000000,0,0,0,0.000000,4.954342,1.204276,4.914008,3.952132,17.445614,5.407797,11.945583,0,15.916698,4.537780,6.673101,11.739562,-1.47807,0.11838,3.27732
2.028,0.000000,0,0,0,0.000000,4.967189,1.564246,4.915802,3.953262,17.454525,5.407494,11.931776,0,15.905824,4.537579,6.669561,11.764553,-1.47903,0.09199,3.27739
2.029,0.000000,0,0,0,0.000000,4.979635,1.899760,4.917909,3.954251,17.463184,5.407222,11.917804,0,15.895094,4.537477,6.666139,11.781709,-1.47887,0.09484,3.27719
2.030,0.000000,0,0,0,0.000000,4.991742,2.206796,4.920379,3.955076,17.471550,5.406986,11.903638,0,15.884534,4.537490,6.662853,11.789742,-1.47698,0.11698,3.27666
2.031,0.000000,0,0,0,0.000000,5.003233,2.513832,4.922849,3.955901,17.479918,5.406750,11.889472,0,15.873973,4.537504,6.659567,11.797774,-1.47952,0.10002,3.27644
2.032,0.000000,0,0,0,0.000000,5.014203,2.820868,4.925318,3.956727,17.488285,5.406515,11.875306,0,15.863413,4.537518,6.656282,11.805807,-1.47917,0.10782,3.27659
2.033,0.000000,0,0,0,0.000000,5.024377,3.098972,4.928261,3.957529,17.496191,5.406301,11.861215,0,15.852854,4.537683,6.653353,11.813158,-1.48022,0.11307,3.27681
2.034,0.000000,0,0,0,0.000000,5.033879,3.343383,4.931755,3.958304,17.503559,5.406112,11.847210,0,15.842299,4.538025,6.650840,11.819715,-1.47830,0.10120,3.27712
2.035,0.000000,0,0,0,0.000000,5.042483,3.587794,4.935249,3.959080,17.510927,5.405924,11.833204,0,15.831743,4.538367,6.648327,11.826271,-1.47852,0.11265,3.27749
2.036,0.000000,0,0,0,0.000000,5.050327,3.832206,4.938743,3.959855,17.518295,5.405735,11.819200,0,15.821188,4.538708,6.645814,11.832828,-1.47989,0.11217,3.27795
2.037,0.000000,0,0,0,0.000000,5.057226,4.040289,4.942684,3.960708,17.525234,5.405522,11.805294,0,15.810552,4.539233,6.643099,11.839056,-1.47848,0.10858,3.27820
2.038,0.000000,0,0,0,0.000000,5.063327,4.206070,4.947145,3.961653,17.531675,5.405280,11.791504,0,15.799821,4.539971,6.640151,11.844903,-1.47908,0.10990,3.27820
2.039,0.000000,0,0,0,0.000000,5.068465,4.371850,4.951606,3.962597,17.538116,5.405037,11.777715,0,15.789091,4.540709,6.637202,11.850750,-1.47900,0.11623,3.27803
2.040,0.000000,0,0,0,0.000000,5.072788,4.537631,4.956067,3.963541,17.544556,5.404795,11.763925,0,15.778360,4.541448,6.634254,11.856597,-1.47662,0.12221,3.27764
