"Time","v3 L COP","67 LDS cle","66 RDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","m4 LDS cle","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.325,0.000000,0,0,0.000000,4.107215,-5.971780,4.400558,3.463850,15.229726,5.037918,3.372059,9.736456,0,15.513771,6.312767,10.141519,1.01279,0.09972,3.27741
0.326,0.000000,0,0,0.000000,4.127227,-5.442729,4.393836,3.444179,15.277349,5.040660,3.376025,9.725913,0,15.505725,6.292331,10.228733,1.03229,0.11925,3.27711
0.327,0.000000,0,0,0.000000,4.148442,-4.909432,4.388791,3.426292,15.320871,5.043255,3.380181,9.715844,0,15.497472,6.270505,10.312983,1.05151,0.09607,3.27719
0.328,0.000000,0,0,0.000000,4.170278,-4.373035,4.384970,3.409708,15.361401,5.045743,3.384477,9.706121,0,15.489068,6.247665,10.395068,1.06943,0.08950,3.27758
0.329,0.000000,0,0,0.000000,4.192816,-3.836638,4.381149,3.393123,15.401930,5.048231,3.388773,9.696398,0,15.480663,6.224825,10.477154,1.09714,0.11118,3.27748
0.330,0.000000,0,0,0.000000,4.215715,-3.300241,4.377328,3.376538,15.442460,5.050719,3.393069,9.686675,0,15.472260,6.201984,10.559239,1.12277,0.11693,3.27702
0.331,0.000000,0,0,0.000000,4.238689,-2.789526,4.374862,3.362858,15.477084,5.053504,3.396959,9.677985,0,15.463678,6.178201,10.635806,1.14078,0.09024,3.27704
0.332,0.000000,0,0,0.000000,4.261702,-2.297561,4.373383,3.351299,15.507398,5.056506,3.400554,9.670051,0,15.454968,6.153728,10.708344,1.15460,0.08667,3.27742
0.333,0.000000,0,0,0.000000,4.284187,-1.805597,4.371904,3.339740,15.537711,5.059509,3.404149,9.662116,0,15.446258,6.129255,10.780881,1.17233,0.11135,3.27754
0.334,0.000000,0,0,0.000000,4.306401,-1.313633,4.370426,3.328181,15.568025,5.062511,3.407744,9.654181,0,15.437548,6.104782,10.853418,1.18759,0.10083,3.27747
0.335,0.000000,0,0,0.000000,4.327592,-0.872767,4.369829,3.317635,15.591059,5.065133,3.410488,9.646787,0,15.428402,6.079933,10.919809,1.20026,0.07528,3.27752
0.336,0.000000,0,0,0.000000,4.348256,-0.469209,4.369876,3.307827,15.608776,5.067476,3.412610,9.639786,0,15.418939,6.054811,10.981712,1.22092,0.08499,3.27767
0.337,0.000000,0,0,0.000000,4.367844,-0.065651,4.369923,3.298020,15.626494,5.069820,3.414732,9.632784,0,15.409474,6.029688,11.043616,1.24658,0.10374,3.27757
0.338,0.000000,0,0,0.000000,4.386877,0.337907,4.369969,3.288213,15.644213,5.072164,3.416854,9.625783,0,15.400011,6.004565,11.105519,1.25610,0.09362,3.27726
0.339,0.000000,0,1,1.103822,4.404914,0.692181,4.370710,3.279928,15.655368,5.074253,3.418770,9.619149,0,15.390514,5.978978,11.160113,1.27405,0.09489,3.27722
0.340,0.000000,0,1,2.776280,4.422439,1.010473,4.371958,3.272755,15.661732,5.076156,3.420535,9.612784,0,15.380993,5.953051,11.209373,1.28784,0.10866,3.27737
0.341,0.000000,0,1,3.343376,4.439095,1.328764,4.373206,3.265583,15.668095,5.078059,3.422300,9.606420,0,15.371472,5.927125,11.258631,1.30005,0.10457,3.27704
0.342,0.000000,0,1,3.341045,4.455304,1.647055,4.374454,3.258410,15.674459,5.079963,3.424065,9.600055,0,15.361951,5.901197,11.307889,1.31125,0.10562,3.27636
0.343,0.000000,0,1,3.339295,4.470739,1.916385,4.376651,3.253578,15.676362,5.081331,3.425582,9.593506,0,15.351905,5.875297,11.350348,1.32501,0.11915,3.27619
0.344,0.000000,0,1,3.337844,4.485776,2.149968,4.379542,3.250453,15.675008,5.082309,3.426917,9.586823,0,15.341475,5.849415,11.387843,1.34125,0.11079,3.27642
0.345,0.000000,0,1,3.337072,4.499930,2.383552,4.382432,3.247329,15.673655,5.083287,3.428252,9.580139,0,15.331046,5.823534,11.425338,1.35553,0.10122,3.27639
0.346,0.000000,0,1,3.336648,4.513629,2.617135,4.385322,3.244205,15.672300,5.084265,3.429588,9.573456,0,15.320617,5.797652,11.462833,1.36743,0.11405,3.27616
0.347,0.000000,0,1,3.336941,4.526333,2.813460,4.388398,3.243568,15.667767,5.085203,3.430637,9.566175,0,15.310111,5.774662,11.494648,1.37738,0.11039,3.27632
0.348,0.000000,0,1,3.337603,4.538524,2.982583,4.391610,3.244748,15.660912,5.086113,3.431477,9.558459,0,15.299548,5.753784,11.522316,1.38638,0.09267,3.27678
0.349,0.000000,0,1,3.338690,4.549850,3.151706,4.394822,3.245927,15.654057,5.087023,3.432317,9.550742,0,15.288986,5.732906,11.549984,1.39890,0.09787,3.27715
0.350,0.000000,0,1,3.339996,4.560731,3.320830,4.398034,3.247106,15.647202,5.087933,3.433157,9.543026,0,15.278424,5.712027,11.577652,1.40366,0.10873,3.27746
0.351,0.000000,0,1,3.341388,4.570881,3.452698,4.401657,3.248661,15.638766,5.088730,3.434060,9.534850,0,15.267389,5.694101,11.601810,1.41248,0.09303,3.27750
0.352,0.000000,0,1,3.342824,4.580656,3.557366,4.405580,3.250490,15.629178,5.089444,3.435010,9.526339,0,15.256010,5.678329,11.623405,1.42606,0.08193,3.27735
0.353,0.000000,0,1,3.344203,4.589538,3.662034,4.409503,3.252319,15.619589,5.090158,3.435960,9.517828,0,15.244631,5.662558,11.645001,1.43576,0.10630,3.27728
0.354,0.000000,0,1,3.345553,4.597959,3.766703,4.413427,3.254148,15.610000,5.090873,3.436910,9.509316,0,15.233252,5.646787,11.666597,1.44147,0.11397,3.27728
0.355,0.000000,0,1,3.346762,4.605330,3.837989,4.417333,3.255643,15.599518,5.091535,3.437693,9.500816,0,15.222342,5.633800,11.686397,1.44870,0.08962,3.27728
0.356,0.000000,0,1,3.347897,4.612161,3.884903,4.421226,3.256893,15.588385,5.092159,3.438354,9.492324,0,15.211775,5.622844,11.704885,1.45422,0.09605,3.27728
0.357,0.000000,0,1,3.348814,4.618206,3.931817,4.425118,3.258144,15.577251,5.092782,3.439015,9.483831,0,15.201208,5.611889,11.723372,1.45651,0.11871,3.27746
0.358,0.000000,0,1,3.349617,4.623846,3.978730,4.429012,3.259395,15.566118,5.093406,3.439676,9.475339,0,15.190641,5.600934,11.741860,1.46252,0.11114,3.27776
0.359,0.000000,0,1,3.350183,4.628953,3.994306,4.433248,3.260030,15.554634,5.093894,3.440361,9.466558,0,15.179526,5.594438,11.758513,1.46741,0.08542,3.27781
0.360,0.000000,0,1,3.350626,4.633786,3.987002,4.437734,3.260213,15.542892,5.094282,3.441063,9.457566,0,15.168013,5.591198,11.773828,1.47333,0.08789,3.27765
0.361,0.000000,0,1,3.351068,4.637762,3.979698,4.442221,3.260397,15.531150,5.094671,3.441764,9.448575,0,15.156498,5.587959,11.789142,1.47830,0.11166,3.27737
0.362,0.000000,0,1,3.351511,4.641295,3.972394,4.446707,3.260581,15.519408,5.095060,3.442466,9.439584,0,15.144983,5.584720,11.804456,1.47864,0.09598,3.27699
0.363,0.000000,0,1,3.352203,4.643626,3.933696,4.450909,3.261204,15.508643,5.095659,3.443394,9.430612,0,15.133684,5.585571,11.818851,1.48224,0.07048,3.27691
0.364,0.000000,0,1,3.353026,4.645338,3.872077,4.454904,3.262146,15.498592,5.096412,3.444486,9.421654,0,15.122541,5.589408,11.832578,1.48340,0.08288,3.27706
0.365,0.000000,0,1,3.354086,4.646158,3.810458,4.458899,3.263088,15.488541,5.097165,3.445578,9.412696,0,15.111399,5.593246,11.846304,1.48126,0.10053,3.27739
0.366,0.000000,0,1,3.355269,4.646518,3.748840,4.462893,3.264030,15.478490,5.097919,3.446670,9.403738,0,15.100256,5.597084,11.860030,1.48489,0.09127,3.27785
0.367,0.000000,0,1,3.356621,4.646382,3.668077,4.466773,3.264924,15.468349,5.098390,3.448481,9.394151,0,15.088513,5.602978,11.872393,1.47702,0.07671,3.27783
0.368,0.000000,0,1,3.358061,4.645991,3.573338,4.470569,3.265782,15.458145,5.098655,3.450817,9.384105,0,15.076333,5.610375,11.883759,1.48599,0.07416,3.27745
0.369,0.000000,0,1,3.359692,4.645057,3.478599,4.474365,3.266640,15.447941,5.098920,3.453153,9.374058,0,15.064153,5.617772,11.895125,1.48196,0.10431,3.27693
0.370,0.000000,0,1,3.361422,4.643843,3.383860,4.478161,3.267498,15.437737,5.099185,3.455489,9.364012,0,15.051973,5.625168,11.906491,1.48163,0.11677,3.27632
0.371,0.000000,0,1,3.363374,4.642040,3.284378,4.481432,3.268295,15.428785,5.099569,3.458588,9.353871,0,15.040120,5.635264,11.918009,1.47845,0.09489,3.27650
0.372,0.000000,0,1,3.365439,4.639934,3.181433,4.484319,3.269047,15.420748,5.100041,3.462243,9.343663,0,15.028507,5.647331,11.929635,1.47791,0.08258,3.27726
0.373,0.000000,0,1,3.367674,4.637776,3.078489,4.487206,3.269800,15.412710,5.100513,3.465899,9.333456,0,15.016893,5.659398,11.941261,1.47540,0.10544,3.27750
0.374,0.000000,0,1,3.369996,4.635592,2.975544,4.490092,3.270553,15.404673,5.100984,3.469555,9.323248,0,15.005280,5.671464,11.952888,1.47089,0.12220,3.27735
0.375,0.000000,0,1,3.372491,4.633943,2.890315,4.492849,3.271909,15.397829,5.101171,3.473541,9.312416,0,14.993013,5.685058,11.962964,1.46841,0.10173,3.27720
0.376,0.000000,0,1,3.375074,4.632570,2.818019,4.495512,3.273706,15.391859,5.101151,3.477769,9.301128,0,14.980270,5.699767,11.971908,1.45923,0.07859,3.27704
0.377,0.000000,0,1,3.378181,4.631807,2.745724,4.498174,3.275504,15.385888,5.101131,3.481996,9.289841,0,14.967526,5.714476,11.980851,1.45462,0.09288,3.27676
0.378,0.000000,0,1,3.381556,4.631358,2.673428,4.500836,3.277301,15.379917,5.101111,3.486223,9.278553,0,14.954783,5.729185,11.989795,1.44775,0.10959,3.27638
0.379,0.000000,0,1,3.385837,4.631481,2.627653,4.503276,3.281475,15.378325,5.101026,3.491024,9.266844,0,14.941856,5.744236,11.996924,1.44168,0.08747,3.27613
0.380,0.000000,0,1,3.390584,4.631899,2.601241,4.505553,3.287384,15.379928,5.100893,3.496241,9.254827,0,14.928797,5.759537,12.002728,1.43802,0.07292,3.27597
0.381,0.000000,0,1,2.272773,4.633009,2.574829,4.507831,3.293293,15.381531,5.100761,3.501459,9.242811,0,14.915736,5.774837,12.008533,1.42673,0.08782,3.27604
0.382,0.000000,0,0,0.576674,4.634477,2.548416,4.510108,3.299202,15.383134,5.100629,3.506677,9.230794,0,14.902676,5.790138,12.014337,1.41690,0.10861,3.27627
0.383,0.000000,0,0,0.000000,4.636738,2.546436,4.512455,3.308408,15.389213,5.100138,3.512162,9.218535,0,14.889034,5.804824,12.018531,1.40894,0.09255,3.27637
0.384,0.000000,0,0,0.000000,4.639409,2.562293,4.514851,3.320020,15.398561,5.099385,3.517841,9.206100,0,14.874968,5.819060,12.021551,1.39536,0.07569,3.27637
0.385,0.000000,0,0,0.000000,4.642691,2.578151,4.517247,3.331632,15.407908,5.098632,3.523520,9.193665,0,14.860901,5.833297,12.024570,1.38828,0.10157,3.27663
0.386,0.000000,0,0,0.000000,4.646288,2.594008,4.519643,3.343244,15.417256,5.097878,3.529200,9.181229,0,14.846834,5.847533,12.027591,1.37872,0.11707,3.27709
0.387,0.000000,0,0,0.000000,4.650295,2.625272,4.522119,3.358178,15.430359,5.097122,3.534928,9.168787,0,14.832613,5.860955,12.028529,1.36478,0.09195,3.27689
0.388,0.000000,0,0,0.000000,4.654513,2.667785,4.524652,3.375536,15.446204,5.096362,3.540691,9.156341,0,14.818280,5.873783,12.027948,1.35678,0.09795,3.27620
0.389,0.000000,0,0,0.000000,4.659212,2.710298,4.527186,3.392895,15.462049,5.095602,3.546455,9.143894,0,14.803947,5.886611,12.027368,1.34637,0.11835,3.27621
0.390,0.000000,0,0,0.000000,4.664160,2.752811,4.529720,3.410254,15.477895,5.094842,3.552218,9.131448,0,14.789614,5.899438,12.026787,1.33664,0.10523,3.27675
0.391,0.000000,0,0,0.000000,4.669661,2.804646,4.532608,3.428993,15.495725,5.093888,3.558365,9.118670,0,14.774704,5.911604,12.023960,1.32071,0.09949,3.27706
0.392,0.000000,0,0,0.000000,4.675448,2.863287,4.535756,3.448742,15.515003,5.092792,3.564791,9.105650,0,14.759372,5.923288,12.019492,1.30176,0.10967,3.27722
0.393,0.000000,0,0,0.000000,4.681514,2.921928,4.538903,3.468491,15.534282,5.091696,3.571217,9.092629,0,14.744040,5.934971,12.015025,1.28842,0.10560,3.27711
0.394,0.000000,0,0,0.000000,4.687724,2.980569,4.542051,3.488240,15.553559,5.090600,3.577643,9.079609,0,14.728708,5.946655,12.010558,1.27271,0.08961,3.27680
0.395,0.000000,0,0,0.000000,4.693942,3.046398,4.545059,3.509435,15.574573,5.089450,3.584062,9.066368,0,14.713433,5.956690,12.004322,1.25882,0.09361,3.27672
0.396,0.000000,0,0,0.000000,4.700164,3.117474,4.547966,3.531686,15.596850,5.088262,3.590475,9.052966,0,14.698199,5.965522,11.996796,1.24646,0.09874,3.27679
0.397,0.000000,0,0,0.000000,4.706581,3.188550,4.550872,3.553937,15.619129,5.087073,3.596888,9.039564,0,14.682964,5.974353,11.989269,1.23218,0.08548,3.27678
0.398,0.000000,0,0,0.000000,4.713098,3.259626,4.553779,3.576189,15.641408,5.085885,3.603300,9.026162,0,14.667730,5.983185,11.981743,1.20688,0.10027,3.27671
0.399,0.000000,0,0,0.000000,4.720035,3.337127,4.556925,3.599887,15.664772,5.084529,3.608677,9.012381,0,14.652643,5.990183,11.972651,1.18777,0.11263,3.27654
0.400,0.000000,0,0,0.000000,4.727188,3.419320,4.560248,3.624641,15.688931,5.083050,3.613297,8.998321,0,14.637664,5.995842,11.962415,1.16983,0.09856,3.27631
0.401,0.000000,0,0,0.000000,4.734572,3.501512,4.563570,3.649396,15.713088,5.081572,3.617917,8.984261,0,14.622684,6.001501,11.952178,1.15527,0.11099,3.27665
0.402,0.000000,0,0,0.000000,4.742075,3.583704,4.566893,3.674150,15.737246,5.080093,3.622537,8.970201,0,14.607705,6.007159,11.941942,1.13837,0.12370,3.27741
0.403,0.000000,0,0,0.000000,4.749556,3.661504,4.570487,3.700114,15.762753,5.078525,3.626330,8.956597,0,14.592746,6.011699,11.930984,1.12088,0.10885,3.27757
0.404,0.000000,0,0,0.000000,4.757025,3.736097,4.574281,3.726961,15.789243,5.076891,3.629519,8.943328,0,14.577800,6.015423,11.919499,1.10330,0.09768,3.27726
0.405,0.000000,0,0,0.000000,4.764460,3.810689,4.578074,3.753808,15.815734,5.075258,3.632707,8.930058,0,14.562855,6.019146,11.908014,1.07501,0.11179,3.27709
0.406,0.000000,0,0,0.000000,4.771876,3.885282,4.581867,3.780655,15.842225,5.073625,3.635896,8.916790,0,14.547909,6.022870,11.896529,1.05316,0.11642,3.27701
0.407,0.000000,0,0,0.000000,4.779232,3.947096,4.585996,3.809204,15.868595,5.072147,3.637753,8.903667,0,14.533055,6.024384,11.884253,1.03217,0.08778,3.27685
0.408,0.000000,0,0,0.000000,4.786554,3.999580,4.590369,3.838997,15.894876,5.070782,3.638638,8.890653,0,14.518270,6.024285,11.871399,1.01382,0.09095,3.27662
0.409,0.000000,0,0,0.000000,4.793411,4.052065,4.594742,3.868790,15.921158,5.069417,3.639522,8.877639,0,14.503483,6.024186,11.858544,0.99484,0.10957,3.27682
0.410,0.000000,0,0,0.000000,4.800027,4.104549,4.599116,3.898583,15.947439,5.068052,3.640407,8.864624,0,14.488697,6.024087,11.845691,0.97681,0.09793,3.27736
0.411,0.000000,0,0,0.000000,4.805763,4.129322,4.603485,3.928870,15.972490,5.066681,3.640547,8.851869,0,14.474205,6.022963,11.832609,0.95544,0.07866,3.27754
0.412,0.000000,0,0,0.000000,4.811047,4.133862,4.607852,3.959516,15.996643,5.065305,3.640144,8.839302,0,14.459928,6.021091,11.819362,0.92426,0.08540,3.27747
0.413,0.000000,0,0,0.000000,4.815482,4.138402,4.612218,3.990163,16.020796,5.063930,3.639741,8.826735,0,14.445650,6.019220,11.806113,0.89478,0.11188,3.27726
0.414,0.000000,0,0,0.000000,4.819480,4.142941,4.616584,4.020810,16.044949,5.062554,3.639339,8.814170,0,14.431373,6.017348,11.792866,0.87497,0.10337,3.27696
0.415,0.000000,0,0,0.000000,4.822748,4.121492,4.620864,4.050096,16.064905,5.061296,3.638247,8.801727,0,14.417053,6.015572,11.779941,0.85312,0.07506,3.27691
0.416,0.000000,0,0,0.000000,4.825640,4.081068,4.625082,4.078389,16.081800,5.060126,3.636653,8.789375,0,14.402704,6.013865,11.767251,0.83093,0.09287,3.27706
0.417,0.000000,0,0,0.000000,4.827737,4.040643,4.629299,4.106681,16.098694,5.058955,3.635058,8.777023,0,14.388355,6.012159,11.754560,0.80869,0.12214,3.27722
0.418,0.000000,0,0,0.000000,4.829425,4.000219,4.633516,4.134974,16.115587,5.057785,3.633464,8.764671,0,14.374006,6.010452,11.741871,0.78058,0.10785,3.27737
0.419,0.000000,0,0,0.000000,4.830245,3.933349,4.637583,4.160960,16.128714,5.056551,3.631347,8.752317,0,14.359977,6.008924,11.729051,0.74268,0.08559,3.27757
0.420,0.000000,0,0,0.000000,4.830617,3.847170,4.641541,4.185261,16.139086,5.055273,3.628848,8.739964,0,14.346180,6.007525,11.716134,0.72186,0.09610,3.27779
0.421,0.000000,0,0,0.000000,4.830222,3.760992,4.645499,4.209561,16.149460,5.053995,3.626349,8.727609,0,14.332384,6.006126,11.703218,0.69760,0.11947,3.27772
0.422,0.000000,0,0,0.000000,4.829432,3.674814,4.649457,4.233862,16.159834,5.052716,3.623850,8.715255,0,14.318588,6.004727,11.690302,0.67535,0.10398,3.27741
0.423,0.000000,0,0,0.000000,4.827997,3.569447,4.653168,4.256008,16.167414,5.051134,3.620841,8.703138,0,14.304903,6.003435,11.677083,0.65372,0.07991,3.27715
0.424,0.000000,0,0,0.000000,4.826231,3.450072,4.656700,4.276580,16.172953,5.049331,3.617460,8.691196,0,14.291298,6.002219,11.663642,0.63055,0.09137,3.27692
0.425,0.000000,0,0,0.000000,4.823806,3.330696,4.660232,4.297153,16.178492,5.047528,3.614079,8.679255,0,14.277694,6.001004,11.650201,0.59402,0.10607,3.27696
0.426,0.000000,0,0,0.000000,4.821043,3.211320,4.663764,4.317725,16.184031,5.045724,3.610698,8.667312,0,14.264090,5.999789,11.636760,0.55820,0.09232,3.27718
0.427,0.000000,0,0,0.000000,4.817573,3.071727,4.667048,4.338120,16.187914,5.043988,3.606641,8.655758,0,14.250526,5.998597,11.623157,0.53549,0.09377,3.27728
0.428,0.000000,0,0,0.000000,4.813737,2.917373,4.670151,4.358385,16.190590,5.042300,3.602089,8.644487,0,14.236993,5.997422,11.609436,0.51294,0.10581,3.27728
0.429,0.000000,0,0,0.000000,4.809157,2.763020,4.673254,4.378650,16.193268,5.040612,3.597538,8.633217,0,14.223459,5.996247,11.595716,0.48657,0.10746,3.27715
0.430,0.000000,0,0,0.000000,4.804194,2.608666,4.676357,4.398915,16.195944,5.038925,3.592987,8.621946,0,14.209926,5.995072,11.581994,0.45972,0.09055,3.27692
0.431,0.000000,0,0,0.000000,4.798474,2.438999,4.678929,4.419131,16.197308,5.037072,3.588000,8.610986,0,14.196109,5.993472,11.567763,0.43619,0.09887,3.27678
0.432,0.000000,0,0,0.000000,4.792365,2.258151,4.681115,4.439312,16.197716,5.035100,3.582695,8.600251,0,14.182084,5.991562,11.553160,0.39398,0.11744,3.27671
0.433,0.000000,0,0,0.000000,4.785586,2.077303,4.683300,4.459494,16.198122,5.033127,3.577390,8.589516,0,14.168058,5.989652,11.538556,0.36115,0.10260,3.27667
0.434,0.000000,0,0,0.000000,4.778462,1.896455,4.685486,4.479675,16.198528,5.031155,3.572086,8.578781,0,14.154034,5.987742,11.523952,0.33511,0.09635,3.27667
0.435,0.000000,0,0,0.000000,4.770756,1.701482,4.687289,4.498642,16.197744,5.029210,3.566882,8.568115,0,14.139779,5.985551,11.509102,0.31329,0.10105,3.27637
0.436,0.000000,0,0,0.000000,4.762750,1.496196,4.688812,4.516725,16.196091,5.027285,3.561751,8.557500,0,14.125358,5.983155,11.494070,0.28473,0.09980,3.27583
0.437,0.000000,0,0,0.000000,4.754122,1.290910,4.690334,4.534806,16.194439,5.025361,3.556620,8.546885,0,14.110936,5.980759,11.479038,0.26154,0.08638,3.27608
0.438,0.000000,0,0,0.000000,4.745173,1.085624,4.691857,4.552888,16.192785,5.023436,3.551490,8.536269,0,14.096515,5.978362,11.464006,0.23346,0.09597,3.27692
0.439,0.000000,0,0,0.000000,4.735570,0.869779,4.692841,4.569553,16.190466,5.021638,3.546132,8.525581,0,14.082557,5.975899,11.449430,0.18323,0.10695,3.27707
0.440,0.000000,0,0,0.000000,4.725629,0.646224,4.693430,4.585184,16.187660,5.019934,3.540609,8.514840,0,14.068936,5.973387,11.435185,0.15878,0.08900,3.27668
0.441,0.000000,0,0,0.000000,4.715198,0.422670,4.694020,4.600815,16.184855,5.018230,3.535086,8.504100,0,14.055317,5.970876,11.420940,0.12952,0.09285,3.27656
0.442,0.000000,0,0,0.000000,4.704513,0.199115,4.694609,4.616446,16.182051,5.016525,3.529563,8.493359,0,14.041697,5.968364,11.406696,0.10477,0.11223,3.27664
0.443,0.000000,0,0,0.000000,4.693522,-0.027302,4.694742,4.629904,16.178097,5.014592,3.523618,8.481645,0,14.027920,5.965974,11.392191,0.07925,0.10280,3.27676
0.444,0.000000,0,0,0.000000,4.682374,-0.255809,4.694541,4.641777,16.173306,5.012492,3.517365,8.469220,0,14.014029,5.963673,11.377496,0.05270,0.08864,3.27691
0.445,0.000000,0,1,1.348448,4.670949,-0.484316,4.694341,4.653649,16.168512,5.010391,3.511111,8.456796,0,14.000137,5.961371,11.362801,0.01355,0.10971,3.27706
0.446,0.000000,0,1,3.391552,4.659382,-0.712822,4.694140,4.665521,16.163721,5.008291,3.504858,8.444371,0,13.986247,5.959070,11.348105,-0.02264,0.12139,3.27722
0.447,0.000000,0,1,4.087399,4.647593,-0.931634,4.693234,4.676007,16.158556,5.006369,3.498411,8.431823,0,13.972548,5.956402,11.333309,-0.04901,0.09689,3.27728
0.448,0.000000,0,1,4.089206,4.635692,-1.143367,4.691812,4.685482,16.153118,5.004578,3.491822,8.419185,0,13.958991,5.953467,11.318439,-0.07382,0.10322,3.27728
0.449,0.000000,0,1,4.090569,4.623942,-1.355100,4.690389,4.694956,16.147678,5.002787,3.485233,8.406546,0,13.945434,5.950532,11.303569,-0.10037,0.12243,3.27711
0.450,0.000000,0,1,4.091702,4.612270,-1.566833,4.688967,4.704430,16.142241,5.000995,3.478644,8.393908,0,13.931875,5.947597,11.288699,-0.12338,0.10091,3.27680
0.451,0.000000,0,1,4.092269,4.601132,-1.752211,4.687039,4.712331,16.136347,4.999002,3.471788,8.381269,0,13.918689,5.944071,11.273776,-0.16724,0.09420,3.27672
0.452,0.000000,0,1,4.092543,4.590268,-1.918346,4.684743,4.719083,16.130121,4.996862,3.464738,8.368631,0,13.905772,5.940115,11.258815,-0.20490,0.10635,3.27679
0.453,0.000000,0,1,4.092300,4.579945,-2.084482,4.682446,4.725835,16.123896,4.994723,3.457688,8.355994,0,13.892856,5.936159,11.243854,-0.22891,0.09477,3.27652
0.454,0.000000,0,1,4.091793,4.569901,-2.250618,4.680150,4.732587,16.117670,4.992583,3.450639,8.343356,0,13.879939,5.932203,11.228892,-0.25238,0.10156,3.27599
0.455,0.000000,0,1,4.090876,4.560328,-2.391001,4.677475,4.738064,16.110394,4.990485,3.443454,8.330755,0,13.866996,5.927999,11.213772,-0.28073,0.11333,3.27593
0.456,0.000000,0,1,4.089747,4.550997,-2.512582,4.674523,4.742609,16.102346,4.988417,3.436171,8.318181,0,13.854033,5.923613,11.198533,-0.30698,0.10679,3.27624
0.457,0.000000,0,1,4.088325,4.542195,-2.634163,4.671572,4.747153,16.094301,4.986350,3.428888,8.305607,0,13.841071,5.919228,11.183295,-0.34012,0.10970,3.27637
0.458,0.000000,0,1,4.086751,4.533665,-2.755744,4.668620,4.751698,16.086254,4.984282,3.421605,8.293033,0,13.828109,5.914842,11.168057,-0.38135,0.12254,3.27637
0.459,0.000000,0,1,4.084957,4.525704,-2.858465,4.665639,4.755022,16.077366,4.982551,3.414567,8.280098,0,13.815447,5.910487,11.153081,-0.40509,0.11343,3.27685
0.460,0.000000,0,1,4.083047,4.518038,-2.947418,4.662635,4.757454,16.067863,4.981067,3.407707,8.266901,0,13.803005,5.906155,11.138297,-0.43115,0.09176,3.27768
0.461,0.000000,0,1,4.080767,4.510754,-3.036371,4.659632,4.759886,16.058361,4.979582,3.400847,8.253704,0,13.790564,5.901822,11.123512,-0.45526,0.10142,3.27770
0.462,0.000000,0,1,4.078295,4.503667,-3.125323,4.656629,4.762318,16.048859,4.978097,3.393988,8.240507,0,13.778122,5.897489,11.108727,-0.48099,0.10352,3.27709
0.463,0.000000,0,1,4.075284,4.496706,-3.209856,4.653597,4.762901,16.038797,4.977147,3.387249,8.226892,0,13.765726,5.893010,11.094120,-0.50705,0.08422,3.27691
0.464,0.000000,0,1,4.071994,4.489810,-3.291161,4.650544,4.762134,16.028324,4.976587,3.380599,8.212974,0,13.753365,5.888423,11.079642,-0.55020,0.09307,3.27706
0.465,0.000000,0,1,4.068193,4.482752,-3.372467,4.647491,4.761367,16.017853,4.976027,3.373949,8.199055,0,13.741003,5.883836,11.065165,-0.57706,0.10983,3.27704
0.466,0.000000,0,1,4.064129,4.475612,-3.453773,4.644438,4.760600,16.007381,4.975467,3.367299,8.185136,0,13.728642,5.879249,11.050686,-0.60089,0.10049,3.27689
0.467,0.000000,0,1,4.059657,4.468104,-3.536893,4.641012,4.758264,15.996470,4.976023,3.360888,8.170877,0,13.716856,5.874616,11.036369,-0.62323,0.10631,3.27682
0.468,0.000000,0,1,4.054974,4.460408,-3.621338,4.637313,4.754782,15.985239,4.977393,3.354650,8.156370,0,13.705492,5.869950,11.022171,-0.64969,0.11739,3.27682
0.469,0.000000,0,1,4.050076,4.452550,-3.705782,4.633614,4.751301,15.974008,4.978763,3.348413,8.141863,0,13.694127,5.865283,11.007972,-0.67239,0.09556,3.27691
0.470,0.000000,0,1,4.045065,4.444609,-3.790227,4.629915,4.747820,15.962776,4.980133,3.342175,8.127356,0,13.682763,5.860617,10.993773,-0.70834,0.09842,3.27706
0.471,0.000000,0,1,4.040013,4.436808,-3.864140,4.625933,4.743723,15.950823,4.982351,3.336240,8.112490,0,13.671694,5.855987,10.979433,-0.74182,0.11132,3.27700
0.472,0.000000,0,1,4.034938,4.429080,-3.930363,4.621745,4.739176,15.938342,4.985188,3.330525,8.097361,0,13.660839,5.851384,10.964992,-0.76376,0.09139,3.27677
0.473,0.000000,0,1,4.029795,4.421720,-3.996587,4.617557,4.734629,15.925861,4.988027,3.324810,8.082232,0,13.649985,5.846782,10.950549,-0.78384,0.09021,3.27676
0.474,0.000000,0,1,4.024617,4.414548,-4.062810,4.613369,4.730083,15.913382,4.990864,3.319095,8.067103,0,13.639132,5.842179,10.936108,-0.80673,0.10247,3.27691
0.475,0.000000,0,1,4.019365,4.407922,-4.109385,4.609135,4.725524,15.899989,4.994198,3.313458,8.051754,0,13.628424,5.837571,10.921440,-0.82736,0.09979,3.27667
0.476,0.000000,0,1,4.014076,4.401577,-4.141613,4.604868,4.720959,15.885930,4.997894,3.307877,8.036245,0,13.617824,5.832960,10.906609,-0.85623,0.08785,3.27614
