"Time","v3 L COP","67 LDS cle","66 RDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","m4 LDS cle","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.973,0.000000,0,1,3.786550,4.450815,-1.896527,4.543643,4.471690,16.490887,5.523576,3.101448,10.123513,0,14.432272,4.969604,12.461287,-0.00012,0.08695,3.27697
0.974,0.000000,0,1,3.786728,4.442782,-2.024582,4.541827,4.471811,16.479584,5.542423,3.101662,10.114969,0,14.467118,4.968389,12.455323,0.00000,0.08564,3.27682
0.975,0.000000,0,1,3.786900,4.434738,-2.151979,4.539984,4.471926,16.468258,5.561262,3.101876,10.106488,0,14.502032,4.967175,12.449286,0.00000,0.11589,3.27668
0.976,0.000000,0,1,3.787034,4.426616,-2.263561,4.537478,4.471900,16.456425,5.579927,3.102116,10.099513,0,14.538565,4.966006,12.441455,0.00000,0.10744,3.27683
0.977,0.000000,0,1,3.787161,4.418529,-2.375144,4.534973,4.471873,16.444590,5.598593,3.102357,10.092538,0,14.575096,4.964838,12.433624,0.00024,0.09375,3.27699
0.978,0.000000,0,1,3.787246,4.410702,-2.486726,4.532467,4.471847,16.432756,5.617259,3.102597,10.085563,0,14.611629,4.963669,12.425794,0.00012,0.07625,3.27737
0.979,0.000000,0,1,3.787328,4.402967,-2.596897,4.529946,4.471818,16.420937,5.635871,3.102842,10.078637,0,14.648245,4.962484,12.417897,-0.00009,0.12465,3.27774
0.980,0.000000,0,1,3.787397,4.395895,-2.673186,4.527042,4.471730,16.409441,5.653190,3.103204,10.072883,0,14.686901,4.960919,12.408414,0.00003,0.10179,3.27758
0.981,0.000000,0,1,3.787481,4.388922,-2.749475,4.524138,4.471642,16.397945,5.670509,3.103566,10.067129,0,14.725556,4.959355,12.398931,0.00015,0.09289,3.27742
0.982,0.000000,0,1,3.787675,4.382658,-2.825764,4.521235,4.471553,16.386450,5.687829,3.103928,10.061376,0,14.764212,4.957790,12.389447,0.00007,0.07167,3.27696
0.983,0.000000,0,1,3.787898,4.376494,-2.900200,4.518310,4.471477,16.374956,5.705114,3.104303,10.055657,0,14.802878,4.956252,12.379896,0.00012,0.12278,3.27652
0.984,0.000000,0,1,3.788325,4.371037,-2.930161,4.514886,4.471697,16.363503,5.721593,3.105002,10.050789,0,14.841801,4.955329,12.368703,0.00019,0.09618,3.27668
0.985,0.000000,0,1,3.788759,4.365707,-2.960122,4.511462,4.471916,16.352049,5.738072,3.105701,10.045921,0,14.880723,4.954407,12.357510,0.00009,0.07943,3.27682
0.986,0.000000,0,1,3.789246,4.361300,-2.990083,4.508038,4.472136,16.340595,5.754551,3.106400,10.041053,0,14.919645,4.953485,12.346316,0.00012,0.08815,3.27675
0.987,0.000000,0,1,3.789711,4.357043,-3.018601,4.504631,4.472369,16.329151,5.771028,3.107056,10.036233,0,14.958491,4.952602,12.335143,-0.00009,0.12377,3.27667
0.988,0.000000,0,1,3.790014,4.353872,-3.012485,4.501621,4.472931,16.317942,5.787451,3.106679,10.032566,0,14.995514,4.952647,12.324441,0.00003,0.11053,3.27675
0.989,0.000000,0,1,3.790270,4.350805,-3.006367,4.498611,4.473492,16.306730,5.803874,3.106303,10.028898,0,15.032537,4.952693,12.313739,-0.00012,0.08594,3.27682
0.990,0.000000,0,1,3.790184,4.348486,-3.000251,4.495602,4.474054,16.295521,5.820298,3.105927,10.025231,0,15.069560,4.952738,12.303037,0.00003,0.09999,3.27675
0.991,0.000000,0,1,3.790040,4.346219,-2.993286,4.492594,4.474605,16.284306,5.836577,3.105507,10.021580,0,15.106402,4.952802,12.292316,0.00003,0.11641,3.27668
0.992,0.000000,0,1,3.789482,4.344321,-2.965985,4.489635,4.474911,16.272953,5.849401,3.104030,10.018303,0,15.138926,4.953317,12.281158,0.00000,0.10578,3.27691
0.993,0.000000,0,1,3.788918,4.342485,-2.938684,4.486676,4.475217,16.261599,5.862225,3.102553,10.015027,0,15.171449,4.953832,12.270000,-0.00005,0.07366,3.27711
0.994,0.000000,0,1,3.788309,4.341094,-2.911382,4.483717,4.475523,16.250246,5.875049,3.101076,10.011751,0,15.203971,4.954348,12.258842,0.00024,0.09524,3.27634
0.995,0.000000,0,1,3.787744,4.339779,-2.883450,4.480769,4.475822,16.238874,5.887793,3.099640,10.008473,0,15.236327,4.954857,12.247681,-0.00015,0.10216,3.27565
0.996,0.000000,0,1,3.787503,4.339022,-2.840378,4.478075,4.475946,16.227068,5.898607,3.099177,10.005163,0,15.264687,4.955221,12.236452,0.00000,0.10578,3.27694
0.997,0.000000,0,1,3.787278,4.338303,-2.797306,4.475380,4.476069,16.215260,5.909420,3.098715,10.001854,0,15.293045,4.955586,12.225224,0.00031,0.06825,3.27818
0.998,0.000000,0,1,3.787170,4.337859,-2.754235,4.472686,4.476193,16.203451,5.920235,3.098252,9.998544,0,15.321404,4.955950,12.213994,-0.00020,0.11421,3.27749
0.999,0.000000,0,1,3.787037,4.337418,-2.710654,4.469984,4.476300,16.191647,5.930957,3.097786,9.995229,0,15.349618,4.956308,12.202763,0.00003,0.10767,3.27683
1.000,0.000000,0,1,3.786722,4.336998,-2.654864,4.467097,4.476018,16.179928,5.939486,3.097238,9.991786,0,15.374359,4.956498,12.191472,0.00003,0.09632,3.27706
1.001,0.000000,0,1,3.786385,4.336638,-2.599074,4.464211,4.475737,16.168211,5.948015,3.096690,9.988343,0,15.399100,4.956687,12.180182,0.00015,0.09299,3.27727
1.002,0.000000,0,1,3.785885,4.336700,-2.543284,4.461325,4.475455,16.156492,5.956544,3.096142,9.984900,0,15.423841,4.956877,12.168891,0.00027,0.10705,3.27697
1.003,0.000000,0,1,3.785376,4.336884,-2.486488,4.458456,4.475159,16.144775,5.965111,3.095595,9.981467,0,15.448408,4.957057,12.157588,0.00015,0.11367,3.27667
1.004,0.000000,0,1,3.784801,4.337945,-2.405545,4.456010,4.474528,16.133074,5.974590,3.095055,9.978259,0,15.468802,4.957014,12.146004,0.00015,0.09672,3.27667
1.005,0.000000,0,1,3.784223,4.339107,-2.324602,4.453564,4.473897,16.121372,5.984070,3.094515,9.975050,0,15.489196,4.956970,12.134418,0.00012,0.11545,3.27668
1.006,0.000000,0,1,3.783629,4.341003,-2.243659,4.451118,4.473266,16.109671,5.993549,3.093975,9.971841,0,15.509589,4.956926,12.122834,0.00012,0.11029,3.27699
1.007,0.000000,0,1,3.783037,4.342967,-2.162065,4.448689,4.472648,16.097939,6.003008,3.093425,9.968621,0,15.529803,4.956888,12.111241,0.00027,0.08890,3.27728
1.008,0.000000,0,1,3.782462,4.345414,-2.064865,4.446697,4.472339,16.085506,6.011963,3.092638,9.965145,0,15.545711,4.956986,12.099462,0.00027,0.08487,3.27720
1.009,0.000000,0,1,3.781893,4.347931,-1.967665,4.444704,4.472031,16.073074,6.020918,3.091851,9.961669,0,15.561617,4.957085,12.087682,0.00000,0.10986,3.27714
1.010,0.000000,0,1,3.781368,4.350958,-1.870464,4.442712,4.471723,16.060642,6.029874,3.091064,9.958192,0,15.577524,4.957183,12.075903,0.00007,0.09770,3.27737
1.011,0.000000,0,1,3.780851,4.354062,-1.772736,4.440737,4.471420,16.048239,6.038815,3.090276,9.954696,0,15.593443,4.957273,12.064154,0.00027,0.08087,3.27756
1.012,0.000000,0,1,3.780383,4.357716,-1.662338,4.439191,4.471257,16.036509,6.047414,3.089458,9.950703,0,15.609656,4.957141,12.053142,0.00034,0.11310,3.27664
1.013,0.000000,0,1,3.779910,4.361415,-1.551941,4.437644,4.471093,16.024776,6.056013,3.088640,9.946711,0,15.625870,4.957009,12.042130,-0.00003,0.12106,3.27578
1.014,0.000000,0,1,3.779400,4.365436,-1.441543,4.436098,4.470930,16.013046,6.064611,3.087822,9.942719,0,15.642082,4.956878,12.031116,0.00003,0.10084,3.27662
1.015,0.000000,0,1,3.778870,4.369469,-1.331178,4.434569,4.470763,16.001299,6.073244,3.086982,9.938672,0,15.658263,4.956740,12.020126,0.00000,0.08560,3.27743
1.016,0.000000,0,1,3.778198,4.373592,-1.221605,4.433454,4.470528,15.989147,6.082688,3.085618,9.933330,0,15.673667,4.956452,12.009660,0.00000,0.11710,3.27720
1.017,0.000000,0,1,3.777498,4.377743,-1.112032,4.432338,4.470293,15.976995,6.092132,3.084254,9.927986,0,15.689071,4.956165,11.999192,-0.00012,0.12280,3.27698
1.018,0.000000,0,1,3.776589,4.382087,-1.002459,4.431222,4.470057,15.964844,6.101576,3.082889,9.922644,0,15.704473,4.955878,11.988726,0.00022,0.08533,3.27698
1.019,0.000000,0,1,3.775652,4.386478,-0.892688,4.430123,4.469823,15.952695,6.110991,3.081498,9.917277,0,15.719868,4.955584,11.978262,0.00000,0.07823,3.27698
1.020,0.000000,0,1,3.774508,4.391212,-0.778185,4.429424,4.469618,15.940630,6.119709,3.079468,9.911348,0,15.735024,4.955124,11.967877,0.00000,0.10559,3.27698
1.021,0.000000,0,1,3.773370,4.395984,-0.663682,4.428724,4.469413,15.928565,6.128427,3.077439,9.905419,0,15.750181,4.954665,11.957492,0.00015,0.11560,3.27698
1.022,0.000000,0,1,3.772274,4.401025,-0.549179,4.428025,4.469207,15.916500,6.137145,3.075409,9.899490,0,15.765338,4.954206,11.947106,0.00012,0.08145,3.27706
1.023,0.000000,0,1,3.771222,4.406088,-0.434735,4.427345,4.468991,15.904436,6.145839,3.073438,9.893505,0,15.780467,4.953743,11.936702,-0.00009,0.08668,3.27713
1.024,0.000000,0,1,3.770482,4.411308,-0.321692,4.427134,4.468516,15.892406,6.153959,3.072859,9.886153,0,15.794940,4.953194,11.925828,0.00020,0.11453,3.27697
1.025,0.000000,0,1,3.769790,4.416550,-0.208649,4.426923,4.468041,15.880375,6.162079,3.072280,9.878801,0,15.809413,4.952645,11.914954,0.00010,0.10611,3.27683
1.026,0.000000,0,1,3.769444,4.421949,-0.095607,4.426713,4.467566,15.868344,6.170199,3.071701,9.871449,0,15.823886,4.952096,11.904080,-0.00003,0.09010,3.27690
1.027,0.000000,0,1,3.769137,4.427375,0.017450,4.426517,4.467092,15.856318,6.178255,3.071165,9.864023,0,15.838362,4.951559,11.893200,-0.00009,0.08725,3.27699
1.028,0.000000,0,1,3.769110,4.432986,0.130853,4.426702,4.466635,15.844386,6.184777,3.071645,9.854832,0,15.852911,4.951302,11.882161,0.00015,0.12328,3.27729
1.029,0.000000,0,1,3.769092,4.438623,0.244256,4.426887,4.466179,15.832454,6.191299,3.072124,9.845639,0,15.867461,4.951045,11.871121,0.00009,0.11169,3.27759
1.030,0.000000,0,1,3.769137,4.444456,0.357659,4.427072,4.465723,15.820521,6.197822,3.072604,9.836447,0,15.882010,4.950788,11.860083,0.00015,0.09382,3.27775
1.031,0.000000,0,1,3.769163,4.450313,0.470804,4.427284,4.465283,15.808584,6.204288,3.073053,9.827192,0,15.896523,4.950533,11.849044,0.00003,0.07328,3.27787
1.032,0.000000,0,1,3.769051,4.456352,0.577772,4.428152,4.465250,15.796532,6.209429,3.072767,9.816435,0,15.910153,4.950351,11.838003,0.00036,0.11032,3.27711
1.033,0.000000,0,1,3.768928,4.462404,0.684740,4.429019,4.465218,15.784480,6.214570,3.072481,9.805676,0,15.923783,4.950168,11.826962,0.00012,0.10724,3.27637
1.034,0.000000,0,1,3.768728,4.468554,0.791708,4.429887,4.465185,15.772429,6.219710,3.072195,9.794919,0,15.937413,4.949986,11.815923,0.00015,0.08793,3.27637
1.035,0.000000,0,1,3.768530,4.474708,0.898712,4.430761,4.465161,15.760380,6.224802,3.071894,9.784116,0,15.950983,4.949792,11.804896,0.00015,0.07509,3.27636
1.036,0.000000,0,1,3.768350,4.480896,1.006564,4.431773,4.465351,15.748422,6.228715,3.071237,9.772209,0,15.963096,4.949335,11.794216,-0.00005,0.09712,3.27629
1.037,0.000000,0,1,3.768157,4.487107,1.114416,4.432785,4.465541,15.736463,6.232628,3.070579,9.760303,0,15.975208,4.948878,11.783536,0.00015,0.11773,3.27621
1.038,0.000000,0,1,3.767879,4.493476,1.222268,4.433797,4.465731,15.724504,6.236541,3.069922,9.748397,0,15.987320,4.948421,11.772856,0.00007,0.08518,3.27606
1.039,0.000000,0,1,3.767576,4.499886,1.330153,4.434830,4.465920,15.712546,6.240374,3.069248,9.736449,0,15.999405,4.947968,11.762192,0.00009,0.06851,3.27593
1.040,0.000000,0,1,3.767097,4.506589,1.438814,4.436368,4.466086,15.700609,6.242286,3.068163,9.723495,0,16.010834,4.947598,11.751922,0.00009,0.09003,3.27662
1.041,0.000000,0,1,3.766622,4.513326,1.547476,4.437905,4.466252,15.688672,6.244197,3.067079,9.710543,0,16.022261,4.947228,11.741652,0.00012,0.11651,3.27729
1.042,0.000000,0,1,3.766179,4.520303,1.656138,4.439443,4.466418,15.676735,6.246108,3.065995,9.697590,0,16.033688,4.946858,11.731381,0.00015,0.09701,3.27744
1.043,0.000000,0,1,3.765768,4.527308,1.765056,4.440993,4.466581,15.664834,6.247988,3.064934,9.684613,0,16.045099,4.946466,11.721119,0.00012,0.07720,3.27758
1.044,0.000000,0,1,3.765580,4.534512,1.880133,4.442852,4.466659,15.653817,6.249122,3.064431,9.671066,0,16.056133,4.945548,11.711044,-0.00015,0.09077,3.27743
1.045,0.000000,0,1,3.765387,4.541780,1.995209,4.444712,4.466737,15.642800,6.250257,3.063929,9.657518,0,16.067165,4.944629,11.700970,0.00019,0.11865,3.27727
1.046,0.000000,0,1,3.765155,4.549506,2.110286,4.446571,4.466815,15.631783,6.251390,3.063427,9.643971,0,16.078197,4.943710,11.690895,0.00019,0.11085,3.27697
1.047,0.000000,0,1,3.764880,4.557328,2.225782,4.448461,4.466874,15.620765,6.252487,3.062912,9.630419,0,16.089161,4.942801,11.680785,-0.00012,0.08903,3.27667
1.048,0.000000,0,1,3.764295,4.565839,2.351332,4.451083,4.466467,15.609703,6.252675,3.062104,9.616731,0,16.098473,4.942094,11.669822,0.00036,0.08351,3.27652
1.049,0.000000,0,1,3.763705,4.574407,2.476881,4.453704,4.466060,15.598641,6.252863,3.061295,9.603042,0,16.107782,4.941387,11.658859,0.00015,0.11576,3.27639
1.050,0.000000,0,1,3.763077,4.583381,2.602431,4.456326,4.465653,15.587579,6.253052,3.060487,9.589354,0,16.117092,4.940681,11.647896,0.00007,0.10883,3.27723
1.051,0.000000,0,1,3.762489,4.592370,2.728271,4.458955,4.465248,15.576506,6.253212,3.059709,9.575693,0,16.126350,4.939976,11.636923,-0.00009,0.09917,3.27801
1.052,0.000000,0,1,3.762193,4.601458,2.861080,4.461755,4.464904,15.565165,6.252696,3.059681,9.562701,0,16.134371,4.939328,11.625726,0.00007,0.07943,3.27694
1.053,0.000000,0,1,3.761921,4.610592,2.993889,4.464554,4.464561,15.553823,6.252180,3.059654,9.549709,0,16.142393,4.938680,11.614528,0.00012,0.10272,3.27593
1.054,0.000000,0,1,3.761830,4.620060,3.126698,4.467353,4.464217,15.542480,6.251664,3.059626,9.536717,0,16.150414,4.938032,11.603331,0.00031,0.10643,3.27670
1.055,0.000000,0,1,3.761735,4.629614,3.259870,4.470181,4.463871,15.531148,6.251158,3.059600,9.523780,0,16.158392,4.937385,11.592127,-0.00002,0.08848,3.27743
1.056,0.000000,0,1,3.761614,4.639790,3.401754,4.473701,4.463482,15.520048,6.250897,3.059632,9.512149,0,16.165369,4.936770,11.580767,0.00019,0.08022,3.27720
1.057,0.000000,0,1,3.761480,4.650029,3.543638,4.477221,4.463093,15.508948,6.250637,3.059664,9.500518,0,16.172344,4.936156,11.569407,0.00015,0.08648,3.27698
1.058,0.000000,0,1,3.761252,4.660728,3.685522,4.480742,4.462704,15.497849,6.250375,3.059696,9.488886,0,16.179321,4.935541,11.558046,-0.00012,0.11237,3.27713
1.059,0.000000,0,1,3.761006,4.671458,3.827440,4.484285,4.462308,15.486768,6.250066,3.059708,9.477403,0,16.186262,4.934917,11.546691,0.00031,0.10359,3.27728
1.060,0.000000,0,1,3.760630,4.682412,3.970168,4.488401,4.461755,15.476137,6.248588,3.059264,9.469475,0,16.192352,4.934064,11.535444,-0.00003,0.09539,3.27720
1.061,0.000000,0,1,3.760226,4.693398,4.112896,4.492517,4.461202,15.465507,6.247109,3.058819,9.461547,0,16.198442,4.933211,11.524197,-0.00005,0.07940,3.27713
1.062,0.000000,0,1,3.759624,4.704614,4.255625,4.496633,4.460649,15.454876,6.245631,3.058375,9.453619,0,16.204533,4.932358,11.512949,0.00015,0.12398,3.27713
1.063,0.000000,0,1,3.758988,4.715866,4.398187,4.500775,4.460100,15.444234,6.244190,3.057891,9.445926,0,16.210617,4.931484,11.501722,0.00019,0.09617,3.27713
1.064,0.000000,0,1,3.758115,4.727371,4.536773,4.505532,4.459648,15.433310,6.243636,3.056463,9.443848,0,16.216555,4.930105,11.490995,0.00000,0.09598,3.27705
1.065,0.000000,0,1,3.757227,4.738883,4.675359,4.510290,4.459195,15.422385,6.243083,3.055036,9.441770,0,16.222492,4.928726,11.480269,0.00009,0.08561,3.27698
1.066,0.000000,0,1,3.756230,4.750443,4.813944,4.515048,4.458742,15.411461,6.242529,3.053608,9.439692,0,16.228430,4.927346,11.469543,-0.00003,0.12540,3.27706
1.067,0.000000,0,1,3.526277,4.761977,4.951859,4.519824,4.458276,15.400570,6.242003,3.052203,9.437938,0,16.234362,4.925983,11.458804,0.00020,0.09371,3.27713
1.068,0.000000,0,1,1.648600,4.773320,5.073666,4.525041,4.457496,15.390477,6.242164,3.051348,9.443939,0,16.240194,4.925009,11.447787,0.00027,0.07688,3.27721
1.069,0.000000,0,0,0.000000,4.784624,5.195473,4.530258,4.456716,15.380385,6.242324,3.050492,9.449942,0,16.246027,4.924036,11.436769,0.00000,0.09728,3.27727
1.070,0.000000,0,0,0.000000,4.795655,5.317280,4.535475,4.455936,15.370294,6.242484,3.049637,9.455944,0,16.251860,4.923062,11.425753,-0.00024,0.11614,3.27689
1.071,0.000000,0,0,0.000000,4.806641,5.437970,4.540717,4.455156,15.360209,6.242663,3.048814,9.462294,0,16.257711,4.922091,11.414736,0.00015,0.10147,3.27653
1.072,0.000000,0,0,0.000000,4.817303,5.531847,4.546534,4.454381,15.350288,6.243294,3.048752,9.476985,0,16.264013,4.921215,11.403726,0.00012,0.07531,3.27676
1.073,0.000000,0,0,0.000000,4.827908,5.625725,4.552351,4.453605,15.340367,6.243926,3.048691,9.491676,0,16.270313,4.920338,11.392716,0.00015,0.10403,3.27698
1.074,0.000000,0,0,0.000000,4.838100,5.719602,4.558168,4.452829,15.330447,6.244557,3.048629,9.506367,0,16.276615,4.919461,11.381706,0.00020,0.12401,3.27721
1.075,0.000000,0,0,0.000000,4.848224,5.812385,4.563995,4.452053,15.320520,6.245189,3.048534,9.521401,0,16.282892,4.918585,11.370694,0.00015,0.11461,3.27741
1.076,0.000000,0,0,0.000000,4.857849,5.878886,4.570048,4.451266,15.310434,6.245827,3.047621,9.544680,0,16.288607,4.917731,11.359633,0.00000,0.07924,3.27673
1.077,0.000000,0,0,0.000000,4.867402,5.945387,4.576101,4.450479,15.300348,6.246466,3.046708,9.567958,0,16.294321,4.916877,11.348572,0.00000,0.08141,3.27607
1.078,0.000000,0,0,0.000000,4.876435,6.011889,4.582154,4.449692,15.290262,6.247104,3.045796,9.591236,0,16.300037,4.916023,11.337511,0.00024,0.11910,3.27638
1.079,0.000000,0,0,0.000000,4.885391,6.076998,4.588219,4.448905,15.280169,6.247753,3.044819,9.614708,0,16.305719,4.915182,11.326440,-0.00005,0.10587,3.27668
1.080,0.000000,0,0,0.000000,4.893785,6.108706,4.594589,4.448123,15.269927,6.248662,3.042310,9.642823,0,16.310644,4.914651,11.315143,-0.00009,0.09040,3.27691
1.081,0.000000,0,0,0.000000,4.902073,6.140412,4.600959,4.447341,15.259684,6.249570,3.039801,9.670938,0,16.315569,4.914119,11.303846,0.00007,0.07058,3.27714
1.082,0.000000,0,0,0.000000,4.909592,6.172120,4.607329,4.446559,15.249440,6.250479,3.037292,9.699053,0,16.320494,4.913588,11.292549,0.00027,0.10551,3.27760
1.083,0.000000,0,0,0.000000,4.916980,6.202398,4.613692,4.445797,15.239196,6.251414,3.034718,9.727381,0,16.325386,4.913047,11.281269,0.00015,0.10804,3.27803
1.084,0.000000,0,0,0.000000,4.923423,6.198377,4.619866,4.445511,15.228925,6.252988,3.030609,9.760840,0,16.329512,4.912275,11.270392,0.00027,0.09589,3.27757
1.085,0.000000,0,0,0.000000,4.929761,6.194356,4.626040,4.445226,15.218654,6.254562,3.026500,9.794300,0,16.333639,4.911503,11.259516,0.00019,0.07464,3.27711
1.086,0.000000,0,0,0.000000,4.935342,6.190335,4.632214,4.444940,15.208383,6.256136,3.022390,9.827760,0,16.337765,4.910730,11.248640,0.00019,0.07784,3.27650
1.087,0.000000,0,0,0.000000,4.940842,6.184722,4.638398,4.444643,15.198102,6.257698,3.018290,9.861342,0,16.341867,4.909952,11.237756,0.00003,0.08373,3.27591
1.088,0.000000,0,0,0.000000,4.945751,6.140885,4.644838,4.444096,15.187582,6.258984,3.014425,9.897857,0,16.345400,4.909011,11.226705,0.00012,0.10456,3.27607
1.089,0.000000,0,0,0.000000,4.950522,6.097048,4.651278,4.443549,15.177062,6.260270,3.010559,9.934372,0,16.348930,4.908071,11.215652,-0.00012,0.10682,3.27623
1.090,0.000000,0,0,0.000000,4.954299,6.053212,4.657718,4.443001,15.166543,6.261556,3.006693,9.970887,0,16.352463,4.907130,11.204600,-0.00017,0.08756,3.27661
1.091,0.000000,0,0,0.000000,4.957881,6.007405,4.664141,4.442466,15.156041,6.262868,3.002849,10.007442,0,16.356014,4.906195,11.193554,-0.00009,0.07560,3.27698
1.092,0.000000,0,0,0.000000,4.960049,5.914333,4.670136,4.442232,15.145991,6.264801,2.999538,10.044951,0,16.360067,4.905382,11.182637,0.00020,0.07824,3.27713
1.093,0.000000,0,0,0.000000,4.962054,5.821260,4.676131,4.441997,15.135942,6.266734,2.996226,10.082461,0,16.364122,4.904569,11.171720,0.00000,0.11973,3.27728
1.094,0.000000,0,0,0.000000,4.962883,5.728188,4.682127,4.441762,15.125892,6.268667,2.992914,10.119971,0,16.368176,4.903755,11.160803,-0.00003,0.11156,3.27713
1.095,0.000000,0,0,0.000000,4.963590,5.633547,4.688107,4.441535,15.115843,6.270610,2.989612,10.157430,0,16.372276,4.902955,11.149889,0.00003,0.09095,3.27698
1.096,0.000000,0,0,0.000000,4.963421,5.501272,4.693719,4.441459,15.105815,6.272804,2.986523,10.193638,0,16.377537,4.902452,11.139074,0.00000,0.08257,3.27713
1.097,0.000000,0,0,0.000000,4.963097,5.368997,4.699330,4.441383,15.095787,6.274998,2.983434,10.229847,0,16.382795,4.901948,11.128259,0.00015,0.10280,3.27728
1.098,0.000000,0,0,0.000000,4.961657,5.236722,4.704942,4.441307,15.085759,6.277193,2.980345,10.266056,0,16.388054,4.901445,11.117444,0.00012,0.12447,3.27728
1.099,0.000000,0,0,0.000000,4.960023,5.102685,4.710525,4.441229,15.075723,6.279314,2.977260,10.302283,0,16.393360,4.900965,11.106602,0.00000,0.09793,3.27727
1.100,0.000000,0,0,0.000000,4.956995,4.926393,4.715411,4.441103,15.065478,6.279692,2.974275,10.338963,0,16.399784,4.901035,11.095119,0.00031,0.09495,3.27681
1.101,0.000000,0,0,0.000000,4.953808,4.750099,4.720296,4.440976,15.055233,6.280070,2.971289,10.375642,0,16.406210,4.901105,11.083637,0.00003,0.07773,3.27637
1.102,0.000000,0,0,0.000000,4.949472,4.573806,4.725182,4.440849,15.044989,6.280447,2.968304,10.412321,0,16.412634,4.901175,11.072155,0.00007,0.11493,3.27660
1.103,0.000000,0,0,0.000000,4.945023,4.396616,4.730033,4.440735,15.034737,6.280745,2.965315,10.448827,0,16.419121,4.901215,11.060690,0.00012,0.10755,3.27683
1.104,0.000000,0,0,0.000000,4.939764,4.197905,4.734052,4.440908,15.024323,6.279096,2.962245,10.481170,0,16.427071,4.900553,11.049644,0.00003,0.09131,3.27714
1.105,0.000000,0,0,0.000000,4.934406,3.999192,4.738071,4.441082,15.013908,6.277447,2.959176,10.513513,0,16.435020,4.899890,11.038600,-0.00003,0.08688,3.27742
1.106,0.000000,0,0,0.000000,4.928335,3.800480,4.742090,4.441256,15.003494,6.275798,2.956106,10.545856,0,16.442970,4.899228,11.027555,-0.00003,0.08926,3.27704
1.107,0.000000,0,0,0.000000,4.922170,3.601102,4.746083,4.441427,14.993066,6.273974,2.953077,10.577923,0,16.450994,4.898550,11.016495,0.00000,0.09952,3.27667
1.108,0.000000,0,0,0.000000,4.915336,3.385736,4.749438,4.441539,14.982285,6.267941,2.951013,10.603374,0,16.460789,4.897504,11.005041,0.00015,0.09442,3.27675
1.109,0.000000,0,0,0.000000,4.908424,3.170369,4.752794,4.441652,14.971504,6.261908,2.948949,10.628825,0,16.470583,4.896459,10.993588,0.00031,0.09294,3.27684
1.110,0.000000,0,0,0.000000,4.900957,2.955003,4.756149,4.441764,14.960723,6.255875,2.946886,10.654277,0,16.480377,4.895414,10.982136,0.00027,0.07068,3.27722
1.111,0.000000,0,0,0.000000,4.893438,2.739983,4.759459,4.441869,14.949951,6.249767,2.944886,10.679473,0,16.490246,4.894357,10.970686,0.00012,0.11269,3.27758
1.112,0.000000,0,0,0.000000,4.885541,2.533274,4.761669,4.441784,14.939385,6.241851,2.944427,10.698548,0,16.501923,4.893022,10.959311,0.00003,0.10711,3.27719
1.113,0.000000,0,0,0.000000,4.877644,2.326565,4.763880,4.441700,14.928820,6.233936,2.943968,10.717623,0,16.513599,4.891686,10.947934,0.00003,0.09097,3.27682
1.114,0.000000,0,0,0.000000,4.869744,2.119856,4.766090,4.441615,14.918254,6.226020,2.943509,10.736698,0,16.525276,4.890351,10.936559,-0.00012,0.08327,3.27667
1.115,0.000000,0,0,0.000000,4.861897,1.914449,4.768268,4.441524,14.907696,6.218074,2.943115,10.755626,0,16.536974,4.889033,10.925192,0.00003,0.10700,3.27652
1.116,0.000000,0,0,0.000000,4.854431,1.740281,4.769657,4.441282,14.897335,6.209389,2.944275,10.771020,0,16.549168,4.888144,10.914031,0.00024,0.11858,3.27660
1.117,0.000000,0,0,0.000000,4.847040,1.566114,4.771046,4.441041,14.886974,6.200704,2.945436,10.786414,0,16.561361,4.887255,10.902870,0.00022,0.09987,3.27669
1.118,0.000000,0,0,0.000000,4.840199,1.391947,4.772434,4.440799,14.876614,6.192019,2.946596,10.801808,0,16.573555,4.886366,10.891710,0.00024,0.08153,3.27714
1.119,0.000000,0,0,0.000000,4.833451,1.219759,4.773791,4.440558,14.866255,6.183287,2.947800,10.817088,0,16.585754,4.885481,10.880556,-0.00002,0.10745,3.27758
1.120,0.000000,0,0,0.000000,4.827380,1.095071,4.774370,4.440337,14.855936,6.173411,2.950053,10.829600,0,16.598103,4.884704,10.869568,0.00012,0.10420,3.27727
1.121,0.000000,0,0,0.000000,4.821434,0.970383,4.774950,4.440116,14.845618,6.163535,2.952305,10.842113,0,16.610453,4.883927,10.858579,0.00015,0.09381,3.27699
1.122,0.000000,0,0,0.000000,4.816385,0.845695,4.775530,4.439896,14.835299,6.153659,2.954558,10.854626,0,16.622801,4.883150,10.847590,-0.00003,0.06469,3.27729
1.123,0.000000,0,0,0.000000,4.811488,0.723141,4.776101,4.439692,14.824995,6.143739,2.959963,10.873507,0,16.635176,4.882378,10.836602,-0.00003,0.10227,3.27757
1.124,0.000000,0,0,0.000000,4.807689,0.651812,4.776471,4.439896,14.815028,6.132743,3.041013,11.045232,0,16.648163,4.881745,10.825636,0.00000,0.09652,3.27712
