"Time","v3 L COP","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.325,0.000000,5.879976,-1.397187,4.867918,1,0,16.720253,11.278179,0,6.142773,0,17.361168,5.001289,7.057952,13.119732,-1.47901,0.08452,3.27682
0.326,0.000000,5.870804,-1.553619,4.864994,1,0,16.708689,11.278229,0,6.139780,0,17.394844,4.996227,7.057755,13.107416,-1.48090,0.10287,3.27667
0.327,0.000000,5.861687,-1.709612,4.609530,1,0,16.697134,11.278369,0,6.136804,0,17.428431,4.991160,7.057569,13.095119,-1.47975,0.12386,3.27652
0.328,0.000000,5.853037,-1.846080,2.178343,1,1,16.685957,11.282550,0,6.134644,0,17.457987,4.985887,7.057888,13.083668,-1.47999,0.09100,3.27667
0.329,0.000000,5.844407,-1.982547,0.000000,0,0,16.674778,11.286731,0,6.132483,0,17.487543,4.980615,7.058206,13.072217,-1.48173,0.08314,3.27683
0.330,0.000000,5.835954,-2.119014,0.000000,0,0,16.663601,11.290912,0,6.130323,0,17.517101,4.975342,7.058525,13.060765,-1.47935,0.10638,3.27698
0.331,0.000000,5.827469,-2.255497,0.000000,0,0,16.652428,11.295177,0,6.128189,0,17.546577,4.970033,7.058838,13.049302,-1.47930,0.10434,3.27712
0.332,0.000000,5.818715,-2.392652,0.000000,0,0,16.641535,11.303156,0,6.127225,0,17.572496,4.963095,7.058896,13.037305,-1.47964,0.07717,3.27674
0.333,0.000000,5.809942,-2.529807,0.000000,0,0,16.630640,11.311136,0,6.126262,0,17.598413,4.956157,7.058954,13.025309,-1.47825,0.11099,3.27637
0.334,0.000000,5.801018,-2.666963,0.000000,0,0,16.619747,11.319116,0,6.125299,0,17.624332,4.949218,7.059012,13.013311,-1.47708,0.10766,3.27660
0.335,0.000000,5.792094,-2.804137,0.000000,0,0,16.608852,11.327193,0,6.124318,0,17.650206,4.942238,7.059076,13.001316,-1.47997,0.09004,3.27682
0.336,0.000000,5.783162,-2.942141,0.000000,0,0,16.597921,11.339621,0,6.122579,0,17.674042,4.933402,7.059368,12.989394,-1.47266,0.12531,3.27675
0.337,0.000000,5.774177,-3.080146,0.000000,0,0,16.586988,11.352049,0,6.120840,0,17.697878,4.924565,7.059659,12.977471,-1.47335,0.09601,3.27667
0.338,0.000000,5.764728,-3.218150,0.000000,0,0,16.576057,11.364476,0,6.119100,0,17.721714,4.915729,7.059951,12.965549,-1.47333,0.08751,3.27683
0.339,0.000000,5.755166,-3.356714,0.000000,0,0,16.565130,11.376990,0,6.117321,0,17.745506,4.906876,7.060246,12.953624,-1.47003,0.12636,3.27697
0.340,0.000000,5.744635,-3.520115,0.000000,0,0,16.554409,11.393324,0,6.113763,0,17.767365,4.897299,7.060675,12.941525,-1.46639,0.09210,3.27659
0.341,0.000000,5.733996,-3.683516,0.000000,0,0,16.543686,11.409657,0,6.110206,0,17.789221,4.887722,7.061103,12.929426,-1.46348,0.08544,3.27622
0.342,0.000000,5.722432,-3.846917,0.000000,0,0,16.532965,11.425991,0,6.106648,0,17.811079,4.878145,7.061532,12.917328,-1.45668,0.11198,3.27683
0.343,0.000000,5.710789,-4.010385,0.000000,0,0,16.522238,11.442404,0,6.103064,0,17.832912,4.868575,7.061965,12.905230,-1.45278,0.10800,3.27743
0.344,0.000000,5.698470,-4.176829,0.000000,0,0,16.511299,11.462331,0,6.098314,0,17.853701,4.859315,7.062569,12.893152,-1.44181,0.07088,3.27713
0.345,0.000000,5.686127,-4.343272,0.000000,0,0,16.500360,11.482258,0,6.093563,0,17.874489,4.850056,7.063171,12.881074,-1.43696,0.10471,3.27683
0.346,0.000000,5.673577,-4.509716,0.000000,0,0,16.489424,11.502185,0,6.088813,0,17.895279,4.840797,7.063775,12.868996,-1.42969,0.11377,3.27698
0.347,0.000000,5.661051,-4.676014,0.000000,0,0,16.478487,11.522161,0,6.084012,0,17.916067,4.831557,7.064376,12.856932,-1.42227,0.07727,3.27713
0.348,0.000000,5.648726,-4.835849,0.000000,0,0,16.467653,11.544325,0,6.076945,0,17.936846,4.823154,7.064924,12.845501,-1.41567,0.11970,3.27744
0.349,0.000000,5.636404,-4.995684,0.000000,0,0,16.456820,11.566488,0,6.069880,0,17.957626,4.814752,7.065471,12.834070,-1.40211,0.11010,3.27773
0.350,0.000000,5.624119,-5.155519,0.000000,0,0,16.445984,11.588652,0,6.062813,0,17.978407,4.806349,7.066018,12.822639,-1.39136,0.08815,3.27704
0.351,0.000000,5.611813,-5.315028,0.000000,0,0,16.435160,11.610874,0,6.055690,0,17.999189,4.797975,7.066562,12.811225,-1.38113,0.12473,3.27637
0.352,0.000000,5.599316,-5.460088,0.000000,0,0,16.424759,11.635699,0,6.046014,0,18.020056,4.790863,7.066962,12.800538,-1.37256,0.09834,3.27675
0.353,0.000000,5.586823,-5.605149,0.000000,0,0,16.414356,11.660524,0,6.036338,0,18.040922,4.783751,7.067362,12.789850,-1.35927,0.09385,3.27713
0.354,0.000000,5.574364,-5.750209,0.000000,0,0,16.403955,11.685349,0,6.026662,0,18.061789,4.776639,7.067763,12.779163,-1.35191,0.12247,3.27713
0.355,0.000000,5.561934,-5.894948,0.000000,0,0,16.393547,11.710240,0,6.016943,0,18.082664,4.769537,7.068169,12.768487,-1.34102,0.10583,3.27713
0.356,0.000000,5.549764,-6.025431,0.000000,0,0,16.382864,11.738047,0,6.005304,0,18.103888,4.762886,7.068846,12.758281,-1.31940,0.09053,3.27721
0.357,0.000000,5.537587,-6.155913,0.000000,0,0,16.372181,11.765852,0,5.993665,0,18.125109,4.756234,7.069522,12.748075,-1.31105,0.10352,3.27727
0.358,0.000000,5.525346,-6.286395,0.000000,0,0,16.361500,11.793657,0,5.982027,0,18.146332,4.749582,7.070199,12.737868,-1.29653,0.12291,3.27635
0.359,0.000000,5.513056,-6.416861,0.000000,0,0,16.350822,11.821541,0,5.970379,0,18.167595,4.742939,7.070878,12.727686,-1.28240,0.08932,3.27546
0.360,0.000000,5.500349,-6.546620,0.000000,0,0,16.340416,11.852878,0,5.958347,0,18.190674,4.736682,7.071629,12.718557,-1.27002,0.10491,3.27623
0.361,0.000000,5.487620,-6.676380,0.000000,0,0,16.330009,11.884215,0,5.946315,0,18.213753,4.730425,7.072381,12.709428,-1.24879,0.12368,3.27698
0.362,0.000000,5.474699,-6.806139,0.000000,0,0,16.319603,11.915552,0,5.934283,0,18.236830,4.724168,7.073133,12.700299,-1.23887,0.09719,3.27729
0.363,0.000000,5.461792,-6.935691,0.000000,0,0,16.309208,11.946943,0,5.922219,0,18.259903,4.717934,7.073877,12.691175,-1.21085,0.11976,3.27758
0.364,0.000000,5.449015,-7.056051,0.000000,0,0,16.299345,11.980712,0,5.908704,0,18.282681,4.712742,7.074275,12.682285,-1.19721,0.10930,3.27705
0.365,0.000000,5.436254,-7.176410,0.000000,0,0,16.289484,12.014481,0,5.895188,0,18.305458,4.707551,7.074672,12.673396,-1.18256,0.09875,3.27652
0.366,0.000000,5.423630,-7.296769,0.000000,0,0,16.279621,12.048249,0,5.881673,0,18.328236,4.702359,7.075070,12.664506,-1.16957,0.10038,3.27652
0.367,0.000000,5.411020,-7.416668,0.000000,0,0,16.269789,12.082079,0,5.868158,0,18.351021,4.697211,7.075471,12.655637,-1.14965,0.11325,3.27652
0.368,0.000000,5.398522,-7.516123,0.000000,0,0,16.261253,12.118641,0,5.854646,0,18.374115,4.693974,7.076067,12.647670,-1.13391,0.10861,3.27683
0.369,0.000000,5.386062,-7.615579,0.000000,0,0,16.252718,12.155203,0,5.841134,0,18.397207,4.690739,7.076662,12.639703,-1.10091,0.08633,3.27713
0.370,0.000000,5.373919,-7.715034,0.000000,0,0,16.244183,12.191765,0,5.827622,0,18.420300,4.687502,7.077257,12.631736,-1.08312,0.12222,3.27721
0.371,0.000000,5.361846,-7.813570,0.000000,0,0,16.235643,12.228334,0,5.814085,0,18.443354,4.684269,7.077843,12.623769,-1.06654,0.10440,3.27728
0.372,0.000000,5.350380,-7.871273,0.000000,0,0,16.226862,12.265239,0,5.799457,0,18.464666,4.681137,7.078012,12.615798,-1.04631,0.08127,3.27682
0.373,0.000000,5.339029,-7.928975,0.000000,0,0,16.218081,12.302143,0,5.784829,0,18.485977,4.678005,7.078181,12.607827,-1.02855,0.09574,3.27637
0.374,0.000000,5.328656,-7.986677,0.000000,0,0,16.209299,12.339047,0,5.770200,0,18.507290,4.674873,7.078350,12.599855,-1.00917,0.11467,3.27637
0.375,0.000000,5.318436,-8.042852,0.000000,0,0,16.200510,12.375975,0,5.755567,0,18.528559,4.671743,7.078521,12.591896,-0.98742,0.09800,3.27637
0.376,0.000000,5.309542,-8.031150,0.000000,0,0,16.191370,12.413968,0,5.740704,0,18.547884,4.668719,7.078777,12.584427,-0.95007,0.07589,3.27668
0.377,0.000000,5.300817,-8.019448,0.000000,0,0,16.182230,12.451962,0,5.725840,0,18.567209,4.665695,7.079034,12.576959,-0.93257,0.12354,3.27698
0.378,0.000000,5.293543,-8.007746,0.000000,0,0,16.173090,12.489955,0,5.710977,0,18.586535,4.662670,7.079291,12.569489,-0.90831,0.11479,3.27682
0.379,0.000000,5.286443,-7.994759,0.000000,0,0,16.163954,12.527967,0,5.696149,0,18.605789,4.659676,7.079545,12.562039,-0.89282,0.08761,3.27668
0.380,0.000000,5.280830,-7.924654,0.000000,0,0,16.154999,12.566829,0,5.682904,0,18.621901,4.658004,7.079675,12.555403,-0.87045,0.08345,3.27698
0.381,0.000000,5.275377,-7.854548,0.000000,0,0,16.146046,12.605689,0,5.669658,0,18.638014,4.656332,7.079804,12.548765,-0.84798,0.11943,3.27728
0.382,0.000000,5.271302,-7.784443,0.000000,0,0,16.137091,12.644549,0,5.656413,0,18.654125,4.654661,7.079934,12.542129,-0.82345,0.10710,3.27728
0.383,0.000000,5.267373,-7.713114,0.000000,0,0,16.128145,12.683419,0,5.643201,0,18.670164,4.652997,7.080062,12.535505,-0.78047,0.08875,3.27728
0.384,0.000000,5.264708,-7.587340,0.000000,0,0,16.119526,12.722672,0,5.631471,0,18.682943,4.651672,7.080138,12.529495,-0.76410,0.09993,3.27736
0.385,0.000000,5.262194,-7.461567,0.000000,0,0,16.110909,12.761924,0,5.619740,0,18.695723,4.650347,7.080214,12.523485,-0.73882,0.12356,3.27743
0.386,0.000000,5.260991,-7.335794,0.000000,0,0,16.102291,12.801176,0,5.608010,0,18.708502,4.649023,7.080290,12.517475,-0.71615,0.08852,3.27713
0.387,0.000000,5.259936,-7.209331,0.000000,0,0,16.093693,12.840473,0,5.596309,0,18.721228,4.647692,7.080374,12.511470,-0.69316,0.08405,3.27683
0.388,0.000000,5.260167,-7.052223,0.000000,0,0,16.085989,12.881740,0,5.585901,0,18.731514,4.646088,7.080834,12.505655,-0.67098,0.11561,3.27698
0.389,0.000000,5.260484,-6.895115,0.000000,0,0,16.078285,12.923007,0,5.575493,0,18.741800,4.644483,7.081294,12.499842,-0.63295,0.09826,3.27713
0.390,0.000000,5.261537,-6.738008,0.000000,0,0,16.070581,12.964273,0,5.565085,0,18.752087,4.642878,7.081754,12.494027,-0.60211,0.08761,3.27705
0.391,0.000000,5.262616,-6.580376,0.000000,0,0,16.062889,13.005588,0,5.554720,0,18.762302,4.641249,7.082224,12.488214,-0.57401,0.10835,3.27698
0.392,0.000000,5.263933,-6.399464,0.000000,0,0,16.055735,13.048967,0,5.546261,0,18.769325,4.638515,7.083141,12.482425,-0.55376,0.11510,3.27698
0.393,0.000000,5.265325,-6.218551,0.000000,0,0,16.048578,13.092347,0,5.537802,0,18.776348,4.635782,7.084058,12.476636,-0.53251,0.08274,3.27698
0.394,0.000000,5.267368,-6.037639,0.000000,0,0,16.041422,13.135727,0,5.529343,0,18.783371,4.633049,7.084976,12.470847,-0.50565,0.09789,3.27705
0.395,0.000000,5.269542,-5.856369,0.000000,0,0,16.034271,13.179139,0,5.520953,0,18.790342,4.630271,7.085906,12.465061,-0.48253,0.12524,3.27713
0.396,0.000000,5.272848,-5.659209,0.000000,0,0,16.027315,13.224010,0,5.515595,0,18.795015,4.625551,7.087406,12.459373,-0.45549,0.09033,3.27713
0.397,0.000000,5.276240,-5.462049,0.000000,0,0,16.020359,13.268879,0,5.510237,0,18.799688,4.620831,7.088907,12.453683,-0.40598,0.09505,3.27713
0.398,0.000000,5.280377,-5.264890,0.000000,0,0,16.013405,13.313749,0,5.504879,0,18.804363,4.616111,7.090407,12.447994,-0.38146,0.11644,3.27690
0.399,0.327262,5.284546,-5.067620,0.000000,0,0,16.006464,13.358663,0,5.499566,0,18.808983,4.611368,7.091904,12.442298,-0.35771,0.09997,3.27667
0.400,3.474008,5.288984,-4.865479,0.000000,0,0,16.000265,13.405535,0,5.496235,1,18.811249,4.605600,7.093251,12.436283,-0.33032,0.11232,3.27683
0.401,6.293406,5.293479,-4.663337,0.000000,0,0,15.994065,13.452406,1,5.492905,0,18.813515,4.599833,7.094597,12.430267,-0.30624,0.11103,3.27698
0.402,6.292580,5.298471,-4.461195,0.000000,0,0,15.987865,13.499278,1,5.489575,0,18.815779,4.594066,7.095943,12.424253,-0.28074,0.10760,3.27698
0.403,6.291797,5.303550,-4.258949,0.000000,0,0,15.981653,13.546158,1,5.486281,0,18.817965,4.588277,7.097289,12.418231,-0.23184,0.10791,3.27697
0.404,6.291385,5.309383,-4.052086,0.000000,0,0,15.974896,13.593387,1,5.484628,0,18.816582,4.581549,7.098589,12.411957,-0.20569,0.11667,3.27628
0.405,6.291018,5.315246,-3.845223,0.000000,0,0,15.968140,13.640615,1,5.482975,0,18.815201,4.574821,7.099890,12.405683,-0.17846,0.09571,3.27561
0.406,6.291042,5.321367,-3.638361,0.000000,0,0,15.961383,13.687844,1,5.481322,0,18.813818,4.568092,7.101191,12.399408,-0.15299,0.09915,3.27630
0.407,6.291111,5.327458,-3.431693,0.000000,0,0,15.954608,13.735029,1,5.479701,0,18.812393,4.561337,7.102498,12.393126,-0.12585,0.12444,3.27697
0.408,6.291575,5.333293,-3.233719,0.000000,0,0,15.947002,13.780275,1,5.479515,0,18.809093,4.553412,7.104064,12.386527,-0.10008,0.09003,3.27651
0.409,6.292083,5.339142,-3.035745,0.000000,0,0,15.939398,13.825521,1,5.479330,0,18.805796,4.545486,7.105631,12.379928,-0.07442,0.09570,3.27607
0.410,6.292966,5.345113,-2.837770,0.000000,0,0,15.931792,13.870769,1,5.479144,0,18.802496,4.537561,7.107197,12.373328,-0.02276,0.11491,3.27676
0.411,6.293889,5.351153,-2.639909,0.000000,0,0,15.924170,13.915904,1,5.478992,0,18.799156,4.529628,7.108764,12.366721,0.00099,0.10113,3.27743
0.412,6.295157,5.357789,-2.447060,0.000000,0,0,15.915772,13.956127,1,5.480306,0,18.793941,4.521370,7.110353,12.359772,0.02731,0.10277,3.27705
0.413,6.296461,5.364465,-2.254212,0.000000,0,0,15.907375,13.996350,1,5.481620,0,18.788729,4.513112,7.111940,12.352822,0.05391,0.10576,3.27667
0.414,6.298068,5.371505,-2.061364,0.000000,0,0,15.898978,14.036574,1,5.482935,0,18.783514,4.504853,7.113529,12.345873,0.07984,0.11006,3.27667
0.415,6.299704,5.378547,-1.868690,0.000000,0,0,15.890586,14.076712,1,5.484281,0,18.778265,4.496591,7.115110,12.338937,0.10885,0.09237,3.27667
0.416,6.301597,5.385620,-1.683794,0.000000,0,0,15.882385,14.113031,1,5.487036,0,18.771412,4.488153,7.116417,12.332573,0.13049,0.10902,3.27636
0.417,6.303517,5.392709,-1.498898,0.000000,0,0,15.874186,14.149351,1,5.489791,0,18.764557,4.479716,7.117724,12.326208,0.15781,0.10704,3.27607
0.418,6.305665,5.399944,-1.314002,0.000000,0,0,15.865985,14.185671,1,5.492546,0,18.757704,4.471278,7.119031,12.319844,0.20748,0.08658,3.27653
0.419,6.307833,5.407218,-1.129216,0.000000,0,0,15.857771,14.221895,1,5.495312,0,18.750818,4.462863,7.120342,12.313510,0.23362,0.11992,3.27697
0.420,6.310183,5.414813,-0.949340,0.000000,0,0,15.848934,14.253905,1,5.498562,0,18.742462,4.455449,7.121843,12.308530,0.25972,0.10234,3.27675
0.421,6.312538,5.422431,-0.769463,0.000000,0,0,15.840097,14.285914,1,5.501812,0,18.734108,4.448033,7.123344,12.303550,0.28456,0.08157,3.27652
0.422,6.314935,5.430240,-0.589586,0.000000,0,0,15.831261,14.317924,1,5.505062,0,18.725754,4.440619,7.124846,12.298569,0.30995,0.09713,3.27637
0.423,6.317324,5.438056,-0.409751,0.000000,0,0,15.822422,14.349815,1,5.508311,0,18.717388,4.433219,7.126345,12.293599,0.33494,0.11223,3.27622
0.424,6.319639,5.445923,-0.231779,0.000000,0,0,15.813496,14.376480,1,5.511544,0,18.708506,4.426519,7.127778,12.289075,0.36064,0.09405,3.27645
0.425,6.321957,5.453823,-0.053807,0.000000,0,0,15.804570,14.403145,1,5.514777,0,18.699625,4.419819,7.129211,12.284552,0.40880,0.07476,3.27667
0.426,6.324306,5.461993,0.124165,0.000000,0,0,15.795644,14.429809,1,5.518010,0,18.690742,4.413119,7.130644,12.280028,0.43396,0.12151,3.27675
0.427,6.326670,5.470223,0.302127,0.000000,0,0,15.786730,14.456379,1,5.521246,0,18.681879,4.406438,7.132082,12.275544,0.45990,0.10813,3.27682
0.428,6.329176,5.478966,0.479619,0.000000,0,0,15.778374,14.478738,1,5.524601,0,18.673779,4.400606,7.133751,12.272833,0.48552,0.07788,3.27675
0.429,6.331684,5.487756,0.657112,0.000000,0,0,15.770019,14.501097,1,5.527956,0,18.665680,4.394773,7.135421,12.270121,0.50980,0.12445,3.27667
0.430,6.334201,5.496941,0.834605,0.000000,0,0,15.761662,14.523456,1,5.531310,0,18.657579,4.388941,7.137090,12.267408,0.53627,0.12128,3.27683
0.431,6.336706,5.506151,1.012078,0.000000,0,0,15.753303,14.545671,1,5.534667,0,18.649473,4.383121,7.138757,12.264728,0.55728,0.09695,3.27698
0.432,6.339106,5.515569,1.188674,0.000000,0,0,15.744780,14.561490,1,5.538092,0,18.641024,4.377809,7.140335,12.263415,0.60665,0.09648,3.27698
0.433,6.341525,5.525005,1.365270,0.000000,0,0,15.736257,14.577310,1,5.541517,0,18.632574,4.372497,7.141913,12.262103,0.62767,0.12292,3.27698
0.434,6.344112,5.534597,1.541866,0.000000,0,0,15.727734,14.593129,1,5.544943,0,18.624125,4.367186,7.143491,12.260791,0.65257,0.11125,3.27698
0.435,6.346749,5.544199,1.717984,0.000000,0,0,15.719222,14.608828,1,5.548375,0,18.615675,4.361897,7.145091,12.259490,0.67510,0.07060,3.27698
0.436,6.349814,5.553881,1.872817,0.000000,0,0,15.711201,14.619151,1,5.552116,0,18.607222,4.357640,7.147622,12.258716,0.70352,0.10673,3.27721
0.437,6.352893,5.563529,2.027650,0.000000,0,0,15.703179,14.629475,1,5.555858,0,18.598766,4.353383,7.150153,12.257941,0.72098,0.10827,3.27743
0.438,6.356091,5.572890,2.182483,0.000000,0,0,15.695159,14.639798,1,5.559599,0,18.590313,4.349126,7.152684,12.257166,0.74307,0.08857,3.27728
0.439,6.359262,5.582177,2.336637,0.000000,0,0,15.687144,14.650009,1,5.563331,0,18.581854,4.344903,7.155213,12.256377,0.76630,0.09772,3.27713
0.440,6.362195,5.590831,2.460614,0.000000,0,0,15.679436,14.655227,1,5.566636,0,18.573206,4.342208,7.157670,12.254929,0.81087,0.10679,3.27682
0.441,6.365118,5.599424,2.584592,0.000000,0,0,15.671726,14.660443,1,5.569941,0,18.564556,4.339513,7.160127,12.253480,0.82957,0.09892,3.27653
0.442,6.367953,5.607498,2.708570,0.000000,0,0,15.664018,14.665661,1,5.573246,0,18.555908,4.336818,7.162584,12.252031,0.85236,0.07449,3.27706
0.443,6.370806,5.615529,2.831616,0.000000,0,0,15.656322,14.670756,1,5.576554,0,18.547253,4.334142,7.165045,12.250575,0.87465,0.11318,3.27759
0.444,6.373803,5.623179,2.913265,0.000000,0,0,15.649248,14.670444,1,5.580050,0,18.538309,4.332324,7.167663,12.248761,0.89511,0.11360,3.27751
0.445,6.376812,5.630747,2.994913,0.000000,0,0,15.642174,14.670132,1,5.583544,0,18.529366,4.330506,7.170281,12.246948,0.91537,0.08151,3.27743
0.446,6.379920,5.637599,3.076561,0.000000,0,0,15.635100,14.669820,1,5.587039,0,18.520424,4.328688,7.172900,12.245134,0.93514,0.12084,3.27697
0.447,6.383028,5.644332,3.157402,0.000000,0,0,15.628042,14.669395,1,5.590530,0,18.511486,4.326916,7.175527,12.243303,0.97274,0.10228,3.27653
0.448,6.386146,5.650032,3.202347,0.000000,0,0,15.621711,14.663994,1,5.593835,0,18.502842,4.327151,7.178557,12.240687,0.99364,0.09882,3.27698
0.449,6.389274,5.655656,3.247291,0.000000,0,0,15.615380,14.658591,1,5.597139,0,18.494196,4.327387,7.181588,12.238072,1.01308,0.10673,3.27744
0.450,6.392483,5.660625,3.292236,0.000000,0,0,15.609049,14.653190,1,5.600444,0,18.485552,4.327623,7.184618,12.235456,1.03351,0.11340,3.27744
0.451,6.395710,5.665563,3.336497,0.000000,0,0,15.602765,14.647743,1,5.603748,0,18.476910,4.327892,7.187659,12.232833,1.05320,0.11231,3.27744
0.452,6.399086,5.670246,3.350415,0.000000,0,0,15.598545,14.640311,1,5.607001,0,18.468395,4.329637,7.191154,12.229830,1.06708,0.08889,3.27744
0.453,6.402462,5.674853,3.364333,0.000000,0,0,15.594326,14.632880,1,5.610253,0,18.459883,4.331381,7.194649,12.226827,1.08767,0.12224,3.27743
0.454,6.405833,5.678814,3.378250,0.000000,0,0,15.590106,14.625449,1,5.613506,0,18.451368,4.333126,7.198143,12.223824,1.10547,0.10605,3.27705
0.455,6.409185,5.682654,3.391516,0.000000,0,0,15.585909,14.618012,1,5.616751,0,18.442858,4.334871,7.201635,12.220794,1.13733,0.08344,3.27667
0.456,6.412368,5.685447,3.375798,0.000000,0,0,15.582707,14.610342,1,5.619627,0,18.434416,4.336617,7.204993,12.216541,1.15269,0.11278,3.27667
0.457,6.415538,5.688184,3.360080,0.000000,0,0,15.579507,14.602673,1,5.622505,0,18.425974,4.338362,7.208352,12.212289,1.17014,0.10747,3.27667
0.458,6.418601,5.690442,3.344362,0.000000,0,0,15.576305,14.595002,1,5.625381,0,18.417532,4.340108,7.211710,12.208036,1.18802,0.09085,3.27675
0.459,6.421663,5.692717,3.328365,0.000000,0,0,15.573140,14.587315,1,5.628251,0,18.409086,4.341866,7.215074,12.203753,1.20253,0.08367,3.27683
0.460,6.424717,5.695130,3.299980,0.000000,0,0,15.571560,14.578862,1,5.630760,0,18.400400,4.344163,7.218628,12.198132,1.21973,0.11373,3.27698
0.461,6.427766,5.697513,3.271596,0.000000,0,0,15.569981,14.570410,1,5.633269,0,18.391712,4.346460,7.222184,12.192509,1.23303,0.10397,3.27713
0.462,6.430780,5.699635,3.243212,0.000000,0,0,15.568400,14.561957,1,5.635778,0,18.383026,4.348757,7.225739,12.186886,1.25840,0.07361,3.27705
0.463,6.433783,5.701669,3.214504,0.000000,0,0,15.566922,14.553474,1,5.638269,0,18.374321,4.351057,7.229301,12.181207,1.27208,0.12291,3.27698
0.464,6.436688,5.702950,3.171432,0.000000,0,0,15.569950,14.543634,1,5.639991,0,18.364742,4.353441,7.233226,12.173026,1.28308,0.11724,3.27698
0.465,6.439577,5.704188,3.128361,0.000000,0,0,15.572977,14.533794,1,5.641712,0,18.355164,4.355825,7.237151,12.164845,1.30005,0.08363,3.27697
0.466,6.442330,5.705060,3.085289,0.000000,0,0,15.576005,14.523954,1,5.643433,0,18.345585,4.358209,7.241076,12.156664,1.31093,0.11794,3.27651
0.467,6.445065,5.705948,3.042301,0.000000,0,0,15.579146,14.514103,1,5.645147,0,18.335989,4.360587,7.244994,12.148447,1.32296,0.11817,3.27607
0.468,6.447643,5.706974,3.003026,0.000000,0,0,15.587323,14.503751,1,5.646580,0,18.325544,4.362658,7.248586,12.138645,1.33555,0.10048,3.27676
0.469,6.450209,5.708005,2.963752,0.000000,0,0,15.595500,14.493398,1,5.648012,0,18.315102,4.364730,7.252179,12.128844,1.34526,0.11025,3.27743
0.470,6.452665,5.709090,2.924477,0.000000,0,0,15.603677,14.483046,1,5.649445,0,18.304659,4.366802,7.255771,12.119042,1.36337,0.10578,3.27674
0.471,6.455114,5.710156,2.885107,0.000000,0,0,15.611929,14.472683,1,5.650877,0,18.294191,4.368870,7.259356,12.109186,1.36843,0.09454,3.27607
0.472,6.457500,5.711056,2.841456,0.000000,0,0,15.623552,14.461885,1,5.652284,0,18.282656,4.370795,7.262589,12.096873,1.38713,0.11342,3.27668
0.473,6.459874,5.711928,2.797806,0.000000,0,0,15.635175,14.451089,1,5.653692,0,18.271120,4.372721,7.265821,12.084559,1.39500,0.10235,3.27728
0.474,6.462139,5.712555,2.754155,0.000000,0,0,15.646798,14.440291,1,5.655099,0,18.259584,4.374646,7.269054,12.072247,1.40547,0.07918,3.27713
0.475,6.464379,5.713148,2.710207,0.000000,0,0,15.658498,14.429494,1,5.656497,0,18.248035,4.376564,7.272273,12.059894,1.41348,0.12783,3.27697
0.476,6.466412,5.713446,2.653054,0.000000,0,0,15.673637,14.418648,1,5.657422,0,18.235861,4.378167,7.274905,12.045768,1.42042,0.10948,3.27659
0.477,6.468397,5.713698,2.595901,0.000000,0,0,15.688777,14.407802,1,5.658347,0,18.223686,4.379769,7.277536,12.031643,1.42817,0.07877,3.27622
0.478,6.469959,5.713559,2.538747,0.000000,0,0,15.703916,14.396956,1,5.659272,0,18.211512,4.381371,7.280168,12.017517,1.44182,0.12768,3.27668
0.479,6.471454,5.713366,2.481260,0.000000,0,0,15.719179,14.386093,1,5.660180,0,18.199318,4.382965,7.282770,12.003360,1.44645,0.11198,3.27713
0.480,6.472369,5.712709,2.408915,0.000000,0,0,15.739928,14.374458,1,5.660325,0,18.186295,4.384156,7.284053,11.987795,1.45331,0.11074,3.27713
0.481,6.473246,5.712009,2.336569,0.000000,0,0,15.760677,14.362824,1,5.660470,0,18.173269,4.385347,7.285336,11.972229,1.46003,0.11335,3.27713
0.482,6.473789,5.710942,2.264224,0.000000,0,0,15.781426,14.351190,1,5.660614,0,18.160246,4.386539,7.286620,11.956664,1.46097,0.09495,3.27690
0.483,6.474326,5.709846,2.191707,0.000000,0,0,15.802282,14.339549,1,5.660756,0,18.147209,4.387720,7.287893,11.941100,1.46773,0.11501,3.27668
0.484,6.474805,5.708499,2.111544,0.000000,0,0,15.827864,14.327632,1,5.660713,0,18.133621,4.388480,7.288694,11.925591,1.46980,0.10892,3.27706
0.485,6.475266,5.707121,2.031381,0.000000,0,0,15.853445,14.315715,1,5.660670,0,18.120031,4.389240,7.289495,11.910083,1.47495,0.09027,3.27743
0.486,6.475560,5.705478,1.951217,0.000000,0,0,15.879025,14.303798,1,5.660627,0,18.106443,4.390000,7.290296,11.894574,1.47421,0.10229,3.27689
0.487,6.475815,5.703808,1.871400,0.000000,0,0,15.904722,14.291876,1,5.660570,0,18.092846,4.390758,7.291084,11.879069,1.47641,0.11886,3.27637
0.488,6.475737,5.701920,1.806955,0.000000,0,0,15.935556,14.279725,1,5.659853,0,18.078894,4.391437,7.291316,11.863736,1.47969,0.10342,3.27652
0.489,6.475626,5.700064,1.742510,0.000000,0,0,15.966390,14.267574,1,5.659136,0,18.064943,4.392116,7.291547,11.848403,1.47896,0.10287,3.27668
0.490,6.475245,5.698489,1.678065,0.000000,0,0,15.997223,14.255424,1,5.658420,0,18.050991,4.392795,7.291779,11.833070,1.48118,0.12165,3.27690
