"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
2.667,0,0.000000,0,6.501476,1.610235,6.458986,12.213568,6.681016,8.261089,0.000000,0,0,11.757763,5.365490,7.052466,7.126479,-1.47961,0.11350,3.27734
2.668,0,0.000000,0,6.497494,1.459451,6.460371,12.231815,6.682132,8.249682,0.000000,0,0,11.745420,5.365430,7.056787,7.138787,-1.47804,0.11736,3.27692
2.669,0,0.000000,0,6.493407,1.307866,6.461498,12.240721,6.683276,8.238267,0.000000,0,0,11.733033,5.365269,7.060895,7.151043,-1.48013,0.10485,3.27623
2.670,0,0.000000,0,6.488841,1.156282,6.462625,12.249626,6.684420,8.226851,0.000000,0,0,11.720647,5.365108,7.065003,7.163299,-1.48063,0.11516,3.27612
2.671,0,0.000000,0,6.484185,1.004697,6.463751,12.258532,6.685564,8.215434,0.000000,0,0,11.708260,5.364947,7.069112,7.175554,-1.48129,0.10317,3.27620
2.672,0,0.000000,0,6.479156,0.849523,6.464462,12.267990,6.687016,8.204009,0.000000,0,0,11.696117,5.364848,7.066203,7.163666,-1.47869,0.11369,3.27650
2.673,0,0.000000,0,6.474057,0.693239,6.465045,12.277619,6.688564,8.192581,0.000000,0,0,11.684050,5.364769,7.061127,7.144321,-1.47860,0.11136,3.27688
2.674,0,0.000000,0,6.468688,0.536956,6.465628,12.287248,6.690113,8.181153,0.000000,0,0,11.671982,5.364688,7.056051,7.124975,-1.47950,0.08955,3.27663
2.675,0,0.000000,0,6.463268,0.380673,6.466210,12.296877,6.691660,8.169725,0.000000,0,0,11.659914,5.364609,7.050975,7.105630,-1.47911,0.10034,3.27617
2.676,0,0.000000,0,6.457696,0.204022,6.466478,12.331733,6.693255,8.158188,0.000000,0,0,11.647509,5.364564,7.045914,7.087171,-1.47899,0.11313,3.27641
2.677,0,0.000000,0,6.452095,0.021081,6.466649,12.374382,6.694865,8.146617,0.000000,0,0,11.634998,5.364531,7.040859,7.068985,-1.47917,0.09940,3.27687
2.678,0,0.000000,0,6.446461,-0.161861,6.466819,12.417030,6.696475,8.135046,0.000000,0,0,11.622488,5.364497,7.035803,7.050799,-1.48002,0.11416,3.27715
2.679,0,0.000000,0,6.440821,-0.344802,6.466990,12.459680,6.698085,8.123474,0.000000,0,0,11.609978,5.364464,7.030747,7.032614,-1.47986,0.10396,3.27738
2.680,0,0.000000,0,6.435238,-0.534721,6.466555,12.499977,6.699971,8.111609,0.000000,0,0,11.597606,5.364482,7.025764,7.015110,-1.47932,0.09374,3.27732
2.681,0,0.000000,0,6.429666,-0.726794,6.465932,12.539549,6.701943,8.099653,0.000000,0,0,11.585276,5.364518,7.020804,6.997816,-1.47894,0.11028,3.27717
2.682,0,0.000000,0,6.424213,-0.918868,6.465311,12.579121,6.703915,8.087697,0.000000,0,0,11.572947,5.364553,7.015844,6.980522,-1.47964,0.10434,3.27696
2.683,0,0.000000,0,6.418783,-1.110941,6.464689,12.618691,6.705886,8.075742,0.000000,0,0,11.560616,5.364588,7.010884,6.963228,-1.47865,0.11768,3.27673
2.684,0,0.000000,0,6.413524,-1.299286,6.463497,12.654379,6.708103,8.063619,0.000000,0,0,11.548483,5.364582,7.005925,6.946192,-1.47885,0.11018,3.27719
2.685,0,0.000000,0,6.408297,-1.486480,6.462129,12.688867,6.710395,8.051445,0.000000,0,0,11.536409,5.364562,7.000967,6.929236,-1.47981,0.08872,3.27788
2.686,0,0.000000,0,6.403288,-1.673673,6.460760,12.723354,6.712687,8.039270,0.000000,0,0,11.524336,5.364542,6.996007,6.912280,-1.47941,0.09924,3.27741
2.687,0,0.000000,0,6.398320,-1.860866,6.459392,12.757842,6.714980,8.027097,0.000000,0,0,11.512262,5.364523,6.991049,6.895323,-1.47922,0.11026,3.27657
2.688,0,0.000000,0,6.393619,-2.020995,6.456887,12.788627,6.717509,8.014681,0.000000,0,0,11.500455,5.364413,6.986029,6.878675,-1.47995,0.09921,3.27660
2.689,0,0.000000,0,6.388968,-2.172763,6.454030,12.818268,6.720110,8.002192,0.000000,0,0,11.488729,5.364276,6.980990,6.862121,-1.48298,0.11384,3.27690
2.690,0,0.000000,0,6.384619,-2.324532,6.451173,12.847910,6.722712,7.989702,0.000000,0,0,11.477004,5.364138,6.975951,6.845566,-1.47946,0.09732,3.27727
2.691,0,0.000000,0,6.380326,-2.476300,6.448316,12.877551,6.725314,7.977212,0.000000,0,0,11.465280,5.364001,6.970912,6.829012,-1.47979,0.10063,3.27765
2.692,0,0.000000,0,6.376329,-2.572322,6.445262,12.902732,6.728203,7.964598,0.000000,0,0,11.453724,5.364059,6.965638,6.812922,-1.48040,0.11042,3.27757
2.693,0,0.000000,0,6.372387,-2.651124,6.442147,12.926535,6.731181,7.951945,0.000000,0,0,11.442221,5.364178,6.960292,6.796973,-1.48066,0.09889,3.27734
2.694,0,0.000000,0,6.368727,-2.729927,6.439033,12.950337,6.734159,7.939293,0.000000,0,0,11.430717,5.364297,6.954946,6.781025,-1.48032,0.11004,3.27705
2.695,0,0.000000,0,6.365118,-2.808729,6.435918,12.974140,6.737136,7.926641,0.000000,0,0,11.419214,5.364416,6.949600,6.765077,-1.47964,0.11254,3.27675
2.696,0,0.000000,0,6.361785,-2.826177,6.432981,12.993052,6.740256,7.913806,0.000000,0,0,11.408206,5.364598,6.944336,6.750435,-1.47953,0.09544,3.27713
2.697,0,0.000000,0,6.358504,-2.824672,6.430098,13.010453,6.743420,7.900916,0.000000,0,0,11.397350,5.364799,6.939097,6.736197,-1.48159,0.11227,3.27774
2.698,0,0.000000,0,6.355501,-2.823167,6.427216,13.027854,6.746583,7.888024,0.000000,0,0,11.386495,5.365001,6.933858,6.721958,-1.47876,0.11713,3.27778
2.699,0,0.000000,0,6.352550,-2.821662,6.424333,13.045256,6.749746,7.875134,0.000000,0,0,11.375639,5.365203,6.928620,6.707719,-1.47761,0.08839,3.27763
2.700,0,0.000000,0,6.349865,-2.766832,6.421279,13.059100,6.753099,7.862518,0.000000,0,0,11.364734,5.365528,6.923044,6.694183,-1.47994,0.09749,3.27724
2.701,0,0.000000,0,6.347230,-2.695530,6.418171,13.071847,6.756510,7.849988,0.000000,0,0,11.353813,5.365891,6.917365,6.680863,-1.48018,0.10147,3.27678
2.702,0,0.000000,0,6.344844,-2.624228,6.415064,13.084593,6.759922,7.837459,0.000000,0,0,11.342892,5.366254,6.911685,6.667543,-1.48173,0.09511,3.27673
2.703,0,0.000000,0,6.342504,-2.552926,6.411957,13.097340,6.763333,7.824928,0.000000,0,0,11.331971,5.366618,6.906006,6.654223,-1.48038,0.11292,3.27681
2.704,0,0.000000,0,6.340391,-2.450172,6.409207,13.106892,6.766293,7.812405,0.000000,0,0,11.321426,5.367031,6.899873,6.641009,-1.48032,0.11999,3.27734
2.705,0,0.000000,0,6.338319,-2.337703,6.406567,13.115458,6.769114,7.799884,0.000000,0,0,11.310999,5.367460,6.893600,6.627827,-1.47980,0.09254,3.27803
2.706,0,0.000000,0,6.336459,-2.225234,6.403927,13.124023,6.771934,7.787362,0.000000,0,0,11.300571,5.367889,6.887326,6.614645,-1.48044,0.10371,3.27762
2.707,0,0.000000,0,6.334638,-2.112765,6.401288,13.132588,6.774755,7.774841,0.000000,0,0,11.290143,5.368318,6.881053,6.601462,-1.47519,0.11691,3.27686
2.708,0,0.000000,0,6.333028,-1.997313,6.399503,13.138393,6.777563,7.762515,0.000000,0,0,11.279841,5.368739,6.877781,6.604697,-1.47960,0.10058,3.27684
2.709,0,0.000000,0,6.331457,-1.880940,6.397983,13.143346,6.780366,7.750249,0.000000,0,0,11.269578,5.369158,6.875436,6.613004,-1.48090,0.09084,3.27707
2.710,0,0.000000,0,6.330093,-1.764567,6.396462,13.148298,6.783169,7.737983,0.000000,0,0,11.259315,5.369577,6.873091,6.621311,-1.48127,0.10187,3.27701
2.711,1,0.000000,0,6.328768,-1.648194,6.394941,13.153251,6.785973,7.725717,0.000000,0,0,11.249051,5.369997,6.870747,6.629618,-1.47832,0.10341,3.27686
2.712,0,2.210897,1,6.327609,-1.554872,6.393611,13.155201,6.789303,7.713456,0.000000,0,0,11.238910,5.370407,6.867822,6.638470,-1.48007,0.09086,3.27671
2.713,0,4.830444,1,6.326481,-1.468672,6.392340,13.156225,6.792797,7.701197,0.000000,0,0,11.228807,5.370815,6.864717,6.647491,-1.47816,0.11305,3.27656
2.714,0,5.239565,1,6.325442,-1.382471,6.391068,13.157248,6.796290,7.688938,0.000000,0,0,11.218704,5.371224,6.861613,6.656512,-1.48098,0.10202,3.27675
2.715,0,5.240124,1,6.324419,-1.296270,6.389797,13.158273,6.799783,7.676679,0.000000,0,0,11.208601,5.371632,6.858509,6.665533,-1.47942,0.08528,3.27706
2.716,0,5.240904,1,6.323395,-1.242650,6.388799,13.157006,6.803336,7.664039,0.000000,0,0,11.198407,5.372183,6.854950,6.675234,-1.47964,0.10033,3.27707
2.717,0,5.241725,1,6.322372,-1.199094,6.387885,13.155032,6.806906,7.651280,0.000000,0,0,11.188186,5.372779,6.851250,6.685145,-1.48090,0.11169,3.27700
2.718,0,5.242800,1,6.321272,-1.155538,6.386971,13.153058,6.810477,7.638522,0.000000,0,0,11.177963,5.373374,6.847550,6.695056,-1.48104,0.08540,3.27698
2.719,0,5.243923,1,6.320158,-1.111982,6.386056,13.151084,6.814048,7.625763,0.000000,0,0,11.167742,5.373970,6.843851,6.704968,-1.48138,0.10188,3.27698
2.720,0,5.245327,1,6.318915,-1.108055,6.385185,13.147532,6.817077,7.612794,0.000000,0,0,11.157166,5.374582,6.839865,6.715734,-1.47850,0.11045,3.27692
2.721,0,5.246782,1,6.317648,-1.116370,6.384327,13.143492,6.819939,7.599760,0.000000,0,0,11.146481,5.375198,6.835790,6.726764,-1.48004,0.09891,3.27684
2.722,0,5.248527,1,6.316212,-1.124685,6.383469,13.139451,6.822801,7.586725,0.000000,0,0,11.135796,5.375814,6.831716,6.737794,-1.48036,0.11745,3.27665
2.723,0,5.250325,1,6.314745,-1.133000,6.382611,13.135411,6.825663,7.573691,0.000000,0,0,11.125111,5.376431,6.827641,6.748824,-1.48037,0.11351,3.27642
2.724,0,5.252365,1,6.313066,-1.165895,6.381371,13.130326,6.827441,7.560926,0.000000,0,0,11.114529,5.377322,6.823680,6.760616,-1.48025,0.09354,3.27631
2.725,0,5.254449,1,6.311349,-1.206384,6.380013,13.124919,6.828884,7.548244,0.000000,0,0,11.103977,5.378297,6.819756,6.772644,-1.47776,0.09596,3.27623
2.726,0,5.256499,1,6.309374,-1.246873,6.378655,13.119511,6.830327,7.535563,0.000000,0,0,11.093427,5.379272,6.815830,6.784671,-1.48069,0.11648,3.27633
2.727,0,5.258543,1,6.307353,-1.287362,6.377298,13.114103,6.831770,7.522881,0.000000,0,0,11.082876,5.380247,6.811905,6.796699,-1.48719,0.10171,3.27648
2.728,0,5.260295,1,6.305029,-1.347597,6.376118,13.107514,6.832891,7.510147,0.000000,0,0,11.072351,5.381397,6.807872,6.808712,-1.47919,0.10215,3.27687
2.729,0,5.261993,1,6.302649,-1.413933,6.374993,13.100559,6.833911,7.497398,0.000000,0,0,11.061834,5.382600,6.803806,6.820721,-1.47972,0.10755,3.27732
2.730,0,5.263522,1,6.299948,-1.480268,6.373868,13.093605,6.834932,7.484648,0.000000,0,0,11.051317,5.383803,6.799739,6.832730,-1.48011,0.10459,3.27721
2.731,0,5.265019,1,6.297186,-1.546603,6.372743,13.086651,6.835952,7.471899,0.000000,0,0,11.040800,5.385006,6.795673,6.844739,-1.47983,0.08874,3.27690
2.732,0,5.266522,1,6.294126,-1.621764,6.371238,13.078711,6.836870,7.459444,0.000000,0,0,11.029960,5.386498,6.794451,6.861535,-1.48026,0.11309,3.27677
2.733,0,5.268025,1,6.291009,-1.699653,6.369615,13.070465,6.837755,7.447080,0.000000,0,0,11.019019,5.388081,6.794107,6.879809,-1.47990,0.10246,3.27669
2.734,0,5.269468,1,6.287632,-1.777541,6.367993,13.062221,6.838641,7.434716,0.000000,0,0,11.008079,5.389663,6.793763,6.898084,-1.47831,0.07497,3.27684
2.735,0,5.270900,1,6.284208,-1.855429,6.366371,13.053975,6.839526,7.422352,0.000000,0,0,10.997138,5.391245,6.793419,6.916358,-1.48220,0.10221,3.27707
2.736,0,5.272167,1,6.280552,-1.937545,6.364277,13.044571,6.840276,7.410151,0.000000,0,0,10.986237,5.392869,6.792612,6.935099,-1.48021,0.11250,3.27742
2.737,0,5.273403,1,6.276854,-2.020967,6.362037,13.034807,6.840984,7.398001,0.000000,0,0,10.975346,5.394506,6.791661,6.953983,-1.47817,0.09726,3.27780
2.738,0,5.274507,1,6.272967,-2.104389,6.359797,13.025044,6.841692,7.385851,0.000000,0,0,10.964456,5.396143,6.790710,6.972867,-1.47742,0.10660,3.27761
2.739,0,5.275586,1,6.269045,-2.187810,6.357558,13.015282,6.842401,7.373701,0.000000,0,0,10.953566,5.397780,6.789760,6.991751,-1.47978,0.10607,3.27722
2.740,0,5.276597,1,6.265006,-2.262399,6.355156,13.004747,6.842625,7.361878,0.000000,0,0,10.942634,5.399536,6.787683,7.012574,-1.47999,0.08551,3.27661
2.741,0,5.277597,1,6.260945,-2.334260,6.352704,12.993976,6.842699,7.350158,0.000000,0,0,10.931689,5.401327,6.785260,7.033997,-1.47921,0.11153,3.27593
2.742,0,5.278581,1,6.256833,-2.406121,6.350252,12.983204,6.842773,7.338438,0.000000,0,0,10.920745,5.403119,6.782836,7.055419,-1.47818,0.11223,3.27633
2.743,0,5.279562,1,6.252711,-2.477982,6.347800,12.972432,6.842847,7.326717,0.000000,0,0,10.909801,5.404911,6.780413,7.076841,-1.48055,0.08879,3.27710
2.744,0,5.280580,1,6.248586,-2.549407,6.345397,12.961258,6.842668,7.315247,0.000000,0,0,10.898527,5.406760,6.778076,7.100027,-1.48000,0.09627,3.27723
2.745,0,5.281604,1,6.244461,-2.620696,6.343009,12.949960,6.842411,7.303855,0.000000,0,0,10.887153,5.408627,6.775767,7.123757,-1.48048,0.11449,3.27715
2.746,0,5.282735,1,6.240387,-2.691986,6.340621,12.938663,6.842153,7.292463,0.000000,0,0,10.875777,5.410494,6.773457,7.147488,-1.47984,0.10608,3.27696
2.747,0,5.283885,1,6.236323,-2.763275,6.338233,12.927364,6.841895,7.281071,0.000000,0,0,10.864403,5.412361,6.771148,7.171218,-1.47933,0.10929,3.27673
2.748,0,5.285164,1,6.232364,-2.818268,6.335172,12.916111,6.841529,7.269781,0.000000,0,0,10.853156,5.414660,6.768749,7.196297,-1.48088,0.10698,3.27690
2.749,0,5.286468,1,6.228423,-2.868227,6.331903,12.904872,6.841130,7.258522,0.000000,0,0,10.841949,5.417091,6.766322,7.221793,-1.48370,0.08834,3.27721
2.750,0,5.287692,1,6.224588,-2.918185,6.328633,12.893633,6.840732,7.247262,0.000000,0,0,10.830743,5.419523,6.763896,7.247288,-1.47930,0.08544,3.27717
2.751,0,5.288901,1,6.220772,-2.968144,6.325364,12.882393,6.840333,7.236003,0.000000,0,0,10.819535,5.421955,6.761469,7.272784,-1.47989,0.10951,3.27701
2.752,0,5.289826,1,6.217032,-3.008426,6.322469,12.870828,6.839321,7.225139,0.000000,0,0,10.807994,5.423943,6.759381,7.298984,-1.48047,0.10933,3.27703
2.753,0,5.290698,1,6.213305,-3.045718,6.319690,12.859160,6.838120,7.214396,0.000000,0,0,10.796349,5.425792,6.757397,7.325402,-1.47947,0.08229,3.27711
2.754,0,5.291394,1,6.209674,-3.083011,6.316911,12.847494,6.836918,7.203652,0.000000,0,0,10.784703,5.427642,6.755414,7.351821,-1.47817,0.10268,3.27696
2.755,0,5.292058,1,6.206060,-3.120304,6.314131,12.835827,6.835717,7.192909,0.000000,0,0,10.773059,5.429492,6.753430,7.378239,-1.47971,0.10727,3.27673
2.756,0,5.292706,1,6.202612,-3.129676,6.310658,12.824295,6.834367,7.182201,0.000000,0,0,10.761414,5.431201,6.751620,7.404636,-1.48026,0.09261,3.27644
2.757,0,5.293351,1,6.199194,-3.130424,6.306971,12.812804,6.832972,7.171503,0.000000,0,0,10.749767,5.432865,6.749864,7.431026,-1.47994,0.10579,3.27614
2.758,0,5.293973,1,6.195971,-3.131171,6.303283,12.801313,6.831576,7.160805,0.000000,0,0,10.738122,5.434529,6.748107,7.457416,-1.48156,0.10462,3.27646
2.759,0,5.294592,1,6.192783,-3.131918,6.299596,12.789824,6.830181,7.150107,0.000000,0,0,10.726477,5.436193,6.746351,7.483806,-1.47869,0.07959,3.27700
2.760,0,5.295150,1,6.189759,-3.115705,6.296425,12.778055,6.827919,7.139286,0.000000,0,0,10.715085,5.437851,6.744749,7.510977,-1.47878,0.10903,3.27696
2.761,0,5.295698,1,6.186764,-3.094252,6.293414,12.766202,6.825388,7.128427,0.000000,0,0,10.703773,5.439507,6.743195,7.538390,-1.48083,0.12338,3.27673
2.762,0,5.296224,1,6.183926,-3.072800,6.290403,12.754349,6.822858,7.117568,0.000000,0,0,10.692460,5.441164,6.741641,7.565803,-1.47950,0.10154,3.27684
2.763,0,5.296747,1,6.181116,-3.051347,6.287392,12.742495,6.820328,7.106709,0.000000,0,0,10.681148,5.442819,6.740087,7.593215,-1.48059,0.10092,3.27707
2.764,0,5.297292,1,6.178503,-3.012749,6.284236,12.730715,6.818097,7.096027,0.000000,0,0,10.669484,5.444402,6.739259,7.621812,-1.48047,0.09935,3.27713
2.765,0,5.297842,1,6.175926,-2.968855,6.281035,12.718958,6.815957,7.085402,0.000000,0,0,10.657712,5.445963,6.738656,7.650776,-1.47878,0.08548,3.27713
2.766,0,5.298389,1,6.173563,-2.924962,6.277834,12.707201,6.813818,7.074775,0.000000,0,0,10.645940,5.447524,6.738052,7.679739,-1.47980,0.11046,3.27725
2.767,0,5.298935,1,6.171241,-2.881068,6.274633,12.695443,6.811678,7.064149,0.000000,0,0,10.634168,5.449084,6.737449,7.708703,-1.48022,0.12005,3.27740
2.768,0,5.299457,1,6.169123,-2.841189,6.272151,12.683405,6.809444,7.053455,0.000000,0,0,10.622177,5.450608,6.737337,7.737458,-1.48038,0.09772,3.27732
2.769,0,5.299973,1,6.167044,-2.802550,6.269891,12.671280,6.807181,7.042741,0.000000,0,0,10.610120,5.452120,6.737377,7.766149,-1.47981,0.10081,3.27717
2.770,0,5.300535,1,6.165192,-2.763911,6.267631,12.659155,6.804919,7.032027,0.000000,0,0,10.598062,5.453632,6.737417,7.794840,-1.48011,0.10322,3.27690
2.771,0,5.301106,1,6.163381,-2.725273,6.265370,12.647030,6.802656,7.021313,0.000000,0,0,10.586004,5.455145,6.737457,7.823531,-1.47938,0.09209,3.27659
2.772,0,5.301780,1,6.161831,-2.691159,6.262358,12.634818,6.800015,7.010540,0.000000,0,0,10.574114,5.456713,6.737979,7.851260,-1.47941,0.11317,3.27640
2.773,0,5.302474,1,6.160329,-2.658444,6.259113,12.622580,6.797258,6.999750,0.000000,0,0,10.562275,5.458299,6.738651,7.878691,-1.47909,0.11128,3.27625
2.774,0,5.303133,1,6.159046,-2.625728,6.255867,12.610341,6.794501,6.988959,0.000000,0,0,10.550436,5.459885,6.739322,7.906123,-1.48062,0.08339,3.27644
2.775,0,5.303786,1,6.157804,-2.593013,6.252623,12.598104,6.791744,6.978169,0.000000,0,0,10.538598,5.461471,6.739994,7.933554,-1.47927,0.10740,3.27675
2.776,0,5.304266,1,6.156692,-2.561489,6.250432,12.585930,6.788618,6.967653,0.000000,0,0,10.526847,5.462759,6.741009,7.959323,-1.48053,0.11352,3.27677
2.777,0,5.304715,1,6.155604,-2.530333,6.248566,12.573776,6.785378,6.957222,0.000000,0,0,10.515122,5.463954,6.742130,7.984578,-1.47825,0.09822,3.27669
2.778,0,5.305085,1,6.154614,-2.499177,6.246701,12.561623,6.782137,6.946790,0.000000,0,0,10.503399,5.465150,6.743252,8.009833,-1.48087,0.10646,3.27650
2.779,0,5.305441,1,6.153643,-2.468021,6.244835,12.549470,6.778898,6.936358,0.000000,0,0,10.491674,5.466346,6.744373,8.035088,-1.47999,0.10227,3.27627
2.780,0,5.305846,1,6.152774,-2.431735,6.242154,12.537443,6.777922,6.926053,0.000000,0,0,10.511243,5.467526,6.745692,8.058511,-1.47994,0.07847,3.27627
2.781,0,5.306259,1,6.151925,-2.393864,6.239219,12.525455,6.777647,6.915786,0.000000,0,0,10.540477,5.468701,6.747071,8.081367,-1.47823,0.11072,3.27635
2.782,0,5.306682,1,6.151137,-2.355992,6.236285,12.513468,6.777371,6.905519,0.000000,0,0,10.569711,5.469876,6.748451,8.104224,-1.48038,0.12102,3.27648
2.783,0,5.307106,1,6.150362,-2.318121,6.233350,12.501480,6.777095,6.895252,0.000000,0,0,10.598945,5.471051,6.749830,8.127082,-1.48098,0.09520,3.27663
2.784,0,5.307485,1,6.149583,-2.267533,6.231052,12.489257,6.777821,6.884769,0.000000,0,0,10.628570,5.472006,6.751006,8.148312,-1.48103,0.10306,3.27638
2.785,0,5.307854,1,6.148805,-2.213017,6.228950,12.476959,6.778856,6.874221,0.000000,0,0,10.658316,5.472892,6.752119,8.169040,-1.48250,0.10021,3.27600
2.786,0,5.308255,1,6.147995,-2.158501,6.226848,12.464663,6.779891,6.863672,0.000000,0,0,10.688062,5.473779,6.753232,8.189767,-1.47805,0.08683,3.27602
2.787,0,5.308661,1,6.147179,-2.103986,6.224745,12.452365,6.780925,6.853123,0.000000,0,0,10.717808,5.474665,6.754344,8.210495,-1.48235,0.11093,3.27618
2.788,0,5.309176,1,6.146317,-2.045764,6.222588,12.440149,6.781976,6.842685,0.000000,0,0,10.747903,5.475614,6.755612,8.230127,-1.47967,0.11574,3.27621
2.789,0,5.309711,1,6.145448,-1.986398,6.220414,12.427959,6.783031,6.832281,0.000000,0,0,10.778105,5.476581,6.756928,8.249422,-1.48057,0.08992,3.27621
2.790,0,5.310279,1,6.144516,-1.927031,6.218240,12.415770,6.784086,6.821877,0.000000,0,0,10.808308,5.477549,6.758244,8.268717,-1.47982,0.10358,3.27662
2.791,0,5.310853,1,6.143572,-1.867665,6.216065,12.403580,6.785142,6.811473,0.000000,0,0,10.838511,5.478517,6.759560,8.288011,-1.47861,0.11899,3.27715
2.792,0,5.311359,1,6.142591,-1.804918,6.214577,12.391305,6.785853,6.800876,0.000000,0,0,10.869177,5.479341,6.758146,8.301657,-1.48044,0.10746,3.27740
2.793,0,5.311853,1,6.141602,-1.741126,6.213301,12.379004,6.786458,6.790219,0.000000,0,0,10.899986,5.480121,6.755890,8.313558,-1.47944,0.08379,3.27755
2.794,0,5.312266,1,6.140658,-1.677334,6.212024,12.366703,6.787062,6.779563,0.000000,0,0,10.930796,5.480901,6.753634,8.325459,-1.47920,0.09372,3.27730
2.795,0,5.312664,1,6.139722,-1.613542,6.210748,12.354402,6.787667,6.768906,0.000000,0,0,10.961605,5.481681,6.751379,8.337359,-1.48188,0.09480,3.27692
2.796,0,5.313004,1,6.138888,-1.583287,6.208936,12.342220,6.788351,6.758181,0.000000,0,0,10.993484,5.482313,6.749362,8.347249,-1.47974,0.08909,3.27677
2.797,0,5.313333,1,6.138073,-1.563392,6.206959,12.330076,6.789058,6.747434,0.000000,0,0,11.025694,5.482898,6.747418,8.356518,-1.47852,0.10892,3.27669
2.798,0,5.313670,1,6.137333,-1.543496,6.204981,12.317932,6.789766,6.736687,0.000000,0,0,11.057903,5.483484,6.745475,8.365787,-1.47896,0.11280,3.27679
2.799,0,5.314008,1,6.136607,-1.523600,6.203004,12.305787,6.790474,6.725940,0.000000,0,0,11.090113,5.484069,6.743532,8.375054,-1.47890,0.09168,3.27694
2.800,0,5.314408,1,6.135926,-1.521820,6.201927,12.293481,6.791352,6.715194,0.000000,0,0,11.122882,5.484705,6.742797,8.381439,-1.47855,0.10336,3.27709
2.801,0,5.314819,1,6.135254,-1.525634,6.201129,12.281123,6.792283,6.704448,0.000000,0,0,11.155824,5.485358,6.742437,8.386932,-1.47996,0.12027,3.27725
2.802,0,5.315238,1,6.134627,-1.529449,6.200330,12.268766,6.793213,6.693701,0.000000,0,0,11.188766,5.486010,6.742076,8.392426,-1.48055,0.09930,3.27769
2.803,0,5.315660,1,6.134007,-1.533264,6.199532,12.256410,6.794144,6.682955,0.000000,0,0,11.221707,5.486662,6.741715,8.397919,-1.48033,0.07889,3.27822
2.804,0,5.316024,1,6.133389,-1.551687,6.198294,12.243906,6.794842,6.672320,0.000000,0,0,11.255421,5.487383,6.741090,8.400779,-1.48060,0.09676,3.27783
2.805,0,5.316379,1,6.132771,-1.574622,6.196921,12.231357,6.795468,6.661721,0.000000,0,0,11.289372,5.488126,6.740382,8.402825,-1.47880,0.11304,3.27715
2.806,0,5.316687,1,6.132089,-1.597557,6.195549,12.218808,6.796094,6.651121,0.000000,0,0,11.323323,5.488868,6.739674,8.404873,-1.47828,0.09549,3.27703
2.807,0,5.316988,1,6.131395,-1.620493,6.194176,12.206259,6.796721,6.640521,0.000000,0,0,11.357275,5.489611,6.738966,8.406919,-1.47946,0.11047,3.27711
2.808,0,5.317278,1,6.130623,-1.623224,6.191998,12.193585,6.793941,6.630118,0.000000,0,0,11.371998,5.490075,6.738564,8.407040,-1.48047,0.10841,3.27696
2.809,0,5.317567,1,6.129836,-1.619715,6.189571,12.180874,6.790108,6.619777,0.000000,0,0,11.380780,5.490453,6.738256,8.406563,-1.48242,0.09671,3.27673
2.810,0,5.317904,1,6.128967,-1.616206,6.187145,12.168161,6.786276,6.609436,0.000000,0,0,11.389563,5.490830,6.737949,8.406087,-1.47928,0.09306,3.27661
2.811,0,5.318249,1,6.128082,-1.612697,6.184719,12.155450,6.782444,6.599094,0.000000,0,0,11.398345,5.491208,6.737641,8.405611,-1.48026,0.11456,3.27654
2.812,0,5.318676,1,6.127053,-1.601975,6.182762,12.142917,6.778391,6.588818,0.000000,0,0,11.411096,5.491689,6.737218,8.403424,-1.47986,0.10025,3.27669
2.813,0,5.319117,1,6.125998,-1.589026,6.180950,12.130439,6.774270,6.578561,0.000000,0,0,11.425073,5.492201,6.736758,8.400708,-1.48566,0.07506,3.27692
2.814,0,5.319541,1,6.124712,-1.576077,6.179138,12.117962,6.770148,6.568305,0.000000,0,0,11.439049,5.492713,6.736299,8.397993,-1.47791,0.10101,3.27686
2.815,0,5.319963,1,6.123385,-1.563128,6.177327,12.105484,6.766027,6.558048,0.000000,0,0,11.453026,5.493225,6.735839,8.395277,-1.47978,0.11283,3.27671
2.816,0,5.320268,1,6.121812,-1.525287,6.176200,12.092988,6.761846,6.548073,0.000000,0,0,11.470831,5.493544,6.735178,8.391090,-1.47968,0.09950,3.27650
2.817,0,5.320550,1,6.120194,-1.479756,6.175285,12.080487,6.757646,6.538185,0.000000,0,0,11.489818,5.493802,6.734455,8.386450,-1.48023,0.10687,3.27627
2.818,0,5.320749,1,6.118372,-1.434226,6.174370,12.067986,6.753447,6.528297,0.000000,0,0,11.508804,5.494060,6.733731,8.381809,-1.48033,0.11474,3.27650
2.819,0,5.320933,1,6.116512,-1.388695,6.173455,12.055485,6.749247,6.518410,0.000000,0,0,11.527791,5.494318,6.733007,8.377169,-1.48028,0.09820,3.27688
2.820,0,5.321089,1,6.114447,-1.352109,6.172281,12.042931,6.745599,6.508794,0.000000,0,0,11.550105,5.494387,6.732207,8.370249,-1.47937,0.10394,3.27675
2.821,0,5.321240,1,6.112343,-1.318286,6.171028,12.030360,6.742121,6.499263,0.000000,0,0,11.573445,5.494396,6.731384,8.362625,-1.48026,0.10972,3.27644
