"Time","v3 L COP","67 LDS cle","66 RDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","m4 LDS cle","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.333,0.000000,0,1,4.751949,4.890522,-5.478155,5.159838,4.272843,16.055368,5.695640,5.230140,8.796151,0,14.460827,6.483991,11.732841,-0.23096,0.08105,3.27643
0.334,0.000000,0,1,4.751457,4.887474,-5.436251,5.153966,4.273241,16.045895,5.675322,5.229248,8.797926,0,14.535851,6.485007,11.722282,-0.20422,0.10396,3.27666
0.335,0.000000,0,1,4.750683,4.885129,-5.375503,5.148194,4.273660,16.036255,5.655383,5.227624,8.800725,0,14.611473,6.486179,11.712271,-0.17859,0.11677,3.27695
0.336,0.000000,0,1,4.749393,4.884071,-5.264323,5.142691,4.274134,16.026171,5.636456,5.224044,8.806265,0,14.688701,6.487768,11.703727,-0.15388,0.09322,3.27740
0.337,0.000000,0,1,3.908065,4.883662,-5.153143,5.137187,4.274608,16.016088,5.617528,5.220464,8.811804,0,14.765927,6.489357,11.695183,-0.11218,0.12001,3.27748
0.338,0.000000,0,1,1.533785,4.884437,-5.041963,5.131683,4.275082,16.006004,5.598601,5.216883,8.817344,0,14.843155,6.490946,11.686639,-0.07586,0.11846,3.27649
0.339,0.000000,0,0,0.000000,4.885765,-4.917500,5.126388,4.275554,15.995947,5.580332,5.213055,8.825038,0,14.920186,6.492654,11.678054,-0.04897,0.10307,3.27598
0.340,0.000000,0,0,0.000000,4.888103,-4.757486,5.121650,4.276020,15.985961,5.563824,5.208561,8.838498,0,14.996695,6.494678,11.669357,-0.02286,0.11718,3.27682
0.341,0.000000,0,0,0.000000,4.890932,-4.597473,5.116911,4.276485,15.975974,5.547316,5.204067,8.851958,0,15.073203,6.496702,11.660662,0.00221,0.09998,3.27731
0.342,0.000000,0,0,0.000000,4.894654,-4.437459,5.112174,4.276950,15.965988,5.530807,5.199574,8.865418,0,15.149712,6.498726,11.651965,0.02668,0.08692,3.27686
0.343,0.000000,0,0,0.000000,4.898825,-4.265615,5.107567,4.277526,15.955882,5.514777,5.194433,8.882048,0,15.225355,6.500845,11.643306,0.05544,0.08868,3.27656
0.344,0.000000,0,0,0.000000,4.903813,-4.062110,5.103313,4.278396,15.945455,5.500026,5.187563,8.907157,0,15.298683,6.503216,11.634743,0.09175,0.11333,3.27671
0.345,0.000000,0,0,0.000000,4.909266,-3.858605,5.099059,4.279266,15.935028,5.485275,5.180693,8.932267,0,15.372011,6.505588,11.626181,0.12842,0.08578,3.27682
0.346,0.000000,0,0,0.000000,4.915565,-3.655100,5.094804,4.280137,15.924601,5.470524,5.173823,8.957377,0,15.445339,6.507959,11.617618,0.15634,0.07706,3.27682
0.347,0.000000,0,0,0.000000,4.922324,-3.446612,5.090942,4.280763,15.914186,5.455556,5.166249,8.985207,0,15.517138,6.510118,11.608577,0.18254,0.12046,3.27680
0.348,0.000000,0,0,0.000000,4.929921,-3.224789,5.088131,4.280737,15.903806,5.440004,5.156791,9.020315,0,15.584841,6.511711,11.598254,0.20954,0.11568,3.27673
0.349,0.000000,0,0,0.000000,4.937806,-3.002965,5.085320,4.280711,15.893426,5.424452,5.147333,9.055424,0,15.652543,6.513303,11.587932,0.23236,0.09829,3.27679
0.350,0.000000,0,0,0.000000,4.946216,-2.781142,5.082509,4.280684,15.883046,5.408900,5.137875,9.090532,0,15.720246,6.514895,11.577609,0.26019,0.08936,3.27725
0.351,0.000000,0,0,0.000000,4.954767,-2.554655,5.079817,4.280777,15.872910,5.393419,5.127975,9.128370,0,15.786192,6.516628,11.567474,0.29753,0.10452,3.27739
0.352,0.000000,0,0,0.000000,4.963577,-2.315687,5.077444,4.281188,15.863430,5.378129,5.116895,9.173511,0,15.847436,6.518735,11.557843,0.33474,0.09193,3.27662
0.353,0.000000,0,0,0.000000,4.972716,-2.076720,5.075071,4.281600,15.853951,5.362839,5.105815,9.218652,0,15.908679,6.520843,11.548213,0.36206,0.08763,3.27620
0.354,0.000000,0,0,0.000000,4.982455,-1.837752,5.072699,4.282012,15.844470,5.347548,5.094735,9.263792,0,15.969922,6.522950,11.538582,0.38480,0.11318,3.27674
0.355,0.000000,0,0,0.000000,4.992726,-1.591605,5.070655,4.282578,15.835077,5.332329,5.083519,9.311100,0,16.029261,6.525076,11.529111,0.41198,0.11336,3.27703
0.356,0.000000,0,0,0.000000,5.003967,-1.326240,5.069494,4.283557,15.825921,5.317298,5.071939,9.364208,0,16.083502,6.527251,11.520067,0.43369,0.10778,3.27665
0.357,0.000000,0,0,0.000000,5.015584,-1.060875,5.068332,4.284536,15.816764,5.302268,5.060360,9.417315,0,16.137745,6.529426,11.511024,0.45923,0.09317,3.27651
0.358,0.000000,0,0,0.000000,5.027888,-0.795510,5.067171,4.285516,15.807608,5.287237,5.048780,9.470423,0,16.191986,6.531600,11.501980,0.49822,0.11119,3.27704
0.359,0.000000,0,0,0.000000,5.040380,-0.526586,5.066239,4.286678,15.798490,5.273004,5.037119,9.525330,0,16.244417,6.533815,11.493414,0.53880,0.11621,3.27746
0.360,0.000000,0,0,0.000000,5.053215,-0.248133,5.065925,4.288327,15.789474,5.260908,5.025239,9.585049,0,16.292002,6.536138,11.486125,0.55677,0.08969,3.27753
0.361,0.000000,0,0,0.000000,5.066356,0.030320,5.065611,4.289976,15.780459,5.248813,5.013360,9.644768,0,16.339586,6.538460,11.478836,0.58087,0.08356,3.27755
0.362,0.000000,0,0,0.000000,5.080055,0.308774,5.065297,4.291625,15.771444,5.236717,5.001480,9.704487,0,16.387173,6.540782,11.471546,0.60588,0.08123,3.27740
0.363,0.000000,0,0,0.000000,5.094189,0.590119,5.065379,4.293490,15.762185,5.225315,4.989634,9.765255,0,16.433430,6.543276,11.464341,0.62937,0.11628,3.27720
0.364,0.000000,0,0,0.000000,5.109118,0.879207,5.066522,4.295932,15.752273,5.215772,4.977882,9.828827,0,16.476133,6.546231,11.457361,0.65375,0.09295,3.27690
0.365,0.000000,0,0,0.000000,5.124277,1.168294,5.067664,4.298374,15.742360,5.206229,4.966130,9.892400,0,16.518837,6.549185,11.450380,0.67520,0.07409,3.27671
0.366,0.000000,0,0,0.000000,5.139855,1.457381,5.068807,4.300816,15.732449,5.196686,4.954377,9.955972,0,16.561543,6.552139,11.443400,0.72013,0.08666,3.27687
0.367,0.000000,0,0,0.000000,5.155389,1.738268,5.070311,4.303441,15.722559,5.187587,4.942584,10.020393,0,16.603601,6.555116,11.436277,0.74516,0.12070,3.27694
0.368,0.000000,0,0,0.000000,5.170842,1.997206,5.072782,4.306555,15.712732,5.179674,4.930680,10.087089,0,16.643938,6.558152,11.428773,0.76774,0.10712,3.27678
0.369,0.000000,0,0,0.000000,5.186086,2.256143,5.075253,4.309670,15.702906,5.171761,4.918777,10.153784,0,16.684275,6.561188,11.421269,0.78810,0.09799,3.27671
0.370,0.000000,0,0,0.000000,5.200949,2.515081,5.077724,4.312785,15.693078,5.163847,4.906873,10.220479,0,16.724609,6.564224,11.413765,0.81043,0.08916,3.27687
0.371,0.000000,0,0,0.000000,5.215482,2.758635,5.080449,4.315920,15.683345,5.156684,4.895034,10.287648,0,16.764391,6.567287,11.406223,0.83281,0.12327,3.27686
0.372,0.000000,0,0,0.000000,5.229412,2.961015,5.083855,4.319108,15.673862,5.151530,4.883366,10.356083,0,16.802683,6.570424,11.398579,0.85273,0.09532,3.27640
0.373,0.000000,0,0,0.000000,5.242931,3.163395,5.087262,4.322295,15.664378,5.146376,4.871698,10.424519,0,16.840977,6.573560,11.390935,0.88526,0.07972,3.27620
0.374,0.000000,0,0,0.000000,5.255704,3.365775,5.090669,4.325482,15.654895,5.141222,4.860030,10.492953,0,16.879269,6.576697,11.383290,0.91659,0.08590,3.27674
0.375,0.000000,0,0,0.000000,5.267997,3.548707,5.094277,4.328793,15.645386,5.137064,4.848699,10.560512,0,16.917057,6.579755,11.375763,0.93575,0.10899,3.27707
0.376,0.000000,0,0,0.000000,5.279414,3.679586,5.098428,4.332435,15.635805,5.135575,4.838272,10.625723,0,16.953497,6.582605,11.368546,0.95625,0.10690,3.27684
0.377,0.000000,0,0,0.000000,5.290265,3.810466,5.102578,4.336077,15.626225,5.134085,4.827845,10.690934,0,16.989935,6.585454,11.361331,0.97553,0.08328,3.27681
0.378,0.000000,0,0,0.000000,5.300080,3.941345,5.106729,4.339718,15.616645,5.132596,4.817418,10.756145,0,17.026373,6.588303,11.354115,0.99372,0.09535,3.27735
0.379,0.000000,0,0,0.000000,5.309248,4.050062,5.110984,4.343349,15.607096,5.131625,4.807634,10.819638,0,17.062212,6.591023,11.346703,1.01360,0.11421,3.27774
0.380,0.000000,0,0,0.000000,5.317235,4.099462,5.115523,4.346951,15.597630,5.132041,4.799574,10.878535,0,17.096449,6.593398,11.338763,1.03315,0.10711,3.27774
0.381,0.000000,0,0,0.000000,5.324546,4.148861,5.120062,4.350554,15.588163,5.132458,4.791514,10.937432,0,17.130684,6.595772,11.330824,1.06108,0.09134,3.27768
0.382,0.000000,0,0,0.000000,5.330626,4.198261,5.124601,4.354156,15.578696,5.132874,4.783454,10.996329,0,17.164921,6.598146,11.322885,1.08785,0.09431,3.27745
0.383,0.000000,0,0,0.000000,5.336039,4.228774,5.129082,4.357791,15.569312,5.134167,4.775898,11.053471,0,17.198462,6.600538,11.315038,1.10474,0.10525,3.27716
0.384,0.000000,0,0,0.000000,5.340237,4.208734,5.133406,4.361517,15.560145,5.137806,4.769691,11.105914,0,17.230143,6.602977,11.307442,1.11953,0.09622,3.27670
0.385,0.000000,0,0,0.000000,5.343877,4.188694,5.137731,4.365244,15.550980,5.141445,4.763483,11.158357,0,17.261824,6.605416,11.299845,1.13928,0.08180,3.27633
0.386,0.000000,0,0,0.000000,5.346496,4.168655,5.142055,4.368970,15.541813,5.145083,4.757275,11.210800,0,17.293507,6.607854,11.292248,1.15424,0.11828,3.27617
0.387,0.000000,0,0,0.000000,5.348657,4.132380,5.146410,4.372604,15.532514,5.149485,4.751610,11.261304,0,17.324333,6.610245,11.284502,1.16930,0.10063,3.27620
0.388,0.000000,0,0,0.000000,5.349980,4.052654,5.150849,4.375992,15.522858,5.155925,4.747399,11.306616,0,17.352875,6.612504,11.276359,1.19435,0.09993,3.27674
0.389,0.000000,0,0,0.000000,5.350792,3.972928,5.155289,4.379380,15.513203,5.162366,4.743188,11.351928,0,17.381414,6.614763,11.268214,1.21700,0.10870,3.27707
0.390,0.000000,0,0,0.000000,5.350667,3.893202,5.159728,4.382767,15.503547,5.168807,4.738976,11.397240,0,17.409956,6.617023,11.260071,1.23301,0.12018,3.27684
0.391,0.000000,0,0,0.000000,5.349981,3.802045,5.163948,4.386056,15.493792,5.175525,4.734972,11.441618,0,17.437346,6.619178,11.251725,1.24543,0.09414,3.27669
0.392,0.000000,0,0,0.000000,5.348268,3.680292,5.167583,4.389080,15.483770,5.182989,4.731517,11.483494,0,17.461660,6.621056,11.242843,1.26060,0.07663,3.27677
0.393,0.000000,0,0,0.000000,5.346159,3.558540,5.171219,4.392104,15.473749,5.190452,4.728063,11.525371,0,17.485975,6.622934,11.233959,1.27375,0.10517,3.27693
0.394,0.000000,0,0,0.000000,5.343325,3.436788,5.174855,4.395127,15.463728,5.197915,4.724609,11.567246,0,17.510290,6.624813,11.225076,1.28673,0.09797,3.27731
0.395,0.000000,0,0,0.000000,5.340276,3.309900,5.178333,4.397896,15.453796,5.205467,4.721360,11.608739,0,17.533260,6.626502,11.215858,1.30039,0.08771,3.27743
0.396,0.000000,0,0,0.000000,5.336833,3.169268,5.181393,4.399981,15.444105,5.213256,4.718659,11.649205,0,17.552629,6.627685,11.205748,1.31597,0.07383,3.27682
0.397,0.000000,0,0,0.000000,5.333145,3.028636,5.184452,4.402065,15.434413,5.221045,4.715958,11.689671,0,17.571997,6.628868,11.195637,1.33170,0.11768,3.27637
0.398,0.000000,0,0,0.000000,5.329010,2.888003,5.187511,4.404150,15.424722,5.228835,4.713257,11.730137,0,17.591366,6.630051,11.185525,1.34801,0.11600,3.27637
0.399,0.000000,0,0,0.000000,5.324574,2.742247,5.190416,4.406122,15.415199,5.236829,4.710931,11.769710,0,17.609213,6.631085,11.175188,1.35634,0.09344,3.27629
0.400,0.000000,0,0,0.000000,5.319588,2.582774,5.192908,4.407796,15.406129,5.245371,4.709610,11.806892,0,17.622992,6.631722,11.164245,1.36733,0.08124,3.27598
0.401,0.000000,0,0,0.000000,5.314392,2.423302,5.195400,4.409470,15.397058,5.253912,4.708289,11.844074,0,17.636768,6.632360,11.153302,1.37661,0.11176,3.27592
0.402,0.000000,0,0,0.000000,5.308812,2.263830,5.197892,4.411143,15.387988,5.262455,4.706967,11.881257,0,17.650547,6.632997,11.142359,1.38792,0.10861,3.27653
0.403,0.000000,0,0,0.000000,5.303134,2.103939,5.200225,4.412794,15.378876,5.271080,4.705748,11.918219,0,17.662975,6.633523,11.131351,1.39708,0.09084,3.27694
0.404,0.000000,0,0,0.000000,5.297277,1.942927,5.202132,4.414384,15.369651,5.279929,4.704799,11.954588,0,17.671789,6.633752,11.120172,1.41058,0.07038,3.27678
0.405,1.056491,0,0,0.000000,5.291348,1.781915,5.204039,4.415974,15.360427,5.288778,4.703850,11.990958,0,17.680601,6.633981,11.108992,1.42122,0.10652,3.27683
0.406,4.040930,0,0,0.000000,5.285288,1.620903,5.205946,4.417563,15.351202,5.297627,4.702901,12.027328,0,17.689415,6.634211,11.097812,1.42551,0.09646,3.27744
0.407,5.970289,1,0,0.000000,5.279170,1.462157,5.207674,4.418999,15.341986,5.306245,4.702176,12.063297,1,17.696869,6.634237,11.086575,1.43579,0.09149,3.27767
0.408,5.974277,1,0,0.000000,5.272944,1.309474,5.208924,4.420021,15.332790,5.314243,4.702048,12.098196,1,17.700686,6.633719,11.075185,1.44197,0.08809,3.27683
0.409,5.978103,1,0,0.000000,5.266725,1.156792,5.210174,4.421043,15.323596,5.322242,4.701921,12.133095,1,17.704502,6.633202,11.063794,1.44817,0.11514,3.27625
0.410,5.981633,1,0,0.000000,5.260515,1.004110,5.211423,4.422065,15.314402,5.330240,4.701795,12.167994,1,17.708319,6.632684,11.052404,1.45270,0.11643,3.27641
0.411,5.985019,1,0,0.000000,5.254405,0.860528,5.212421,4.422970,15.305138,5.337737,4.700738,12.202581,1,17.710985,6.632213,11.040854,1.45738,0.09917,3.27662
0.412,5.988142,1,0,0.000000,5.248479,0.741304,5.212743,4.423560,15.295691,5.343893,4.697194,12.236338,1,17.710575,6.631868,11.028871,1.46461,0.09083,3.27700
0.413,5.991123,1,0,0.000000,5.242827,0.622080,5.213066,4.424150,15.286242,5.350048,4.693649,12.270094,1,17.710163,6.631523,11.016889,1.47151,0.09065,3.27722
0.414,5.993843,1,0,0.000000,5.237673,0.502855,5.213388,4.424740,15.276795,5.356204,4.690105,12.303851,1,17.709751,6.631177,11.004907,1.47187,0.09782,3.27699
0.415,5.996418,1,0,0.000000,5.232971,0.399903,5.213592,4.425240,15.267233,5.362011,4.686194,12.337223,1,17.708153,6.630745,10.992916,1.47815,0.09454,3.27678
0.416,5.998732,1,0,0.000000,5.229094,0.340502,5.213478,4.425498,15.257362,5.366887,4.681303,12.369569,1,17.703377,6.630081,10.980906,1.47983,0.08579,3.27663
0.417,6.000909,1,0,0.000000,5.225779,0.281101,5.213364,4.425756,15.247492,5.371763,4.676412,12.401915,1,17.698599,6.629417,10.968895,1.48040,0.08120,3.27668
0.418,6.002840,1,0,0.000000,5.223487,0.221700,5.213250,4.426013,15.237622,5.376639,4.671520,12.434260,1,17.693823,6.628753,10.956884,1.48438,0.10974,3.27729
0.419,6.004621,1,0,0.000000,5.221820,0.180834,5.213145,4.426274,15.227515,5.380890,4.666215,12.466084,1,17.687948,6.628164,10.944887,1.48483,0.10370,3.27764
0.420,6.006132,1,0,0.000000,5.221294,0.189576,5.213066,4.426545,15.216774,5.383467,4.659802,12.496512,1,17.679136,6.627775,10.932925,1.48499,0.10136,3.27726
0.421,6.007370,1,0,0.000000,5.221340,0.198318,5.212987,4.426816,15.206033,5.386044,4.653389,12.526941,1,17.670324,6.627387,10.920963,1.48441,0.09145,3.27704
0.422,6.008111,1,0,0.000000,5.222431,0.207060,5.212908,4.427087,15.195292,5.388620,4.646977,12.557369,1,17.661512,6.626998,10.909000,1.48389,0.09037,3.27727
0.423,6.008476,1,0,0.000000,5.224020,0.230610,5.212883,4.427321,15.184485,5.390420,4.640220,12.587546,1,17.652061,6.626405,10.896773,1.48082,0.11449,3.27750
0.424,6.008153,1,0,0.000000,5.226518,0.293794,5.213002,4.427460,15.173502,5.390142,4.632543,12.617048,1,17.640902,6.625264,10.883838,1.48209,0.10234,3.27772
0.425,6.007578,1,0,0.000000,5.229480,0.356977,5.213121,4.427599,15.162519,5.389864,4.624865,12.646551,1,17.629740,6.624124,10.870901,1.48028,0.09998,3.27765
0.426,6.006540,1,0,0.000000,5.233293,0.420161,5.213240,4.427737,15.151536,5.389586,4.617188,12.676054,1,17.618578,6.622984,10.857965,1.47676,0.08478,3.27674
0.427,6.005410,1,0,0.000000,5.237533,0.493458,5.213486,4.427820,15.140454,5.389054,4.609258,12.704534,1,17.607046,6.621740,10.844987,1.47199,0.07509,3.27618
0.428,6.004114,1,0,0.000000,5.242555,0.593825,5.214075,4.427754,15.129110,5.387839,4.600654,12.730275,1,17.594524,6.620220,10.831894,1.47488,0.10098,3.27664
0.429,6.002770,1,0,0.000000,5.247887,0.694191,5.214663,4.427688,15.117765,5.386625,4.592050,12.756017,1,17.582001,6.618699,10.818802,1.46243,0.09204,3.27698
0.430,6.001343,1,0,0.000000,5.253787,0.794558,5.215250,4.427622,15.106421,5.385410,4.583447,12.781759,1,17.569479,6.617178,10.805709,1.45682,0.08565,3.27698
0.431,5.999876,1,0,0.000000,5.259865,0.897404,5.215997,4.427595,15.094907,5.384112,4.574623,12.806001,1,17.556740,6.615608,10.792596,1.45302,0.08153,3.27700
0.432,5.998340,1,0,0.000000,5.266269,1.006885,5.217168,4.427672,15.082940,5.382589,4.565209,12.826226,1,17.543423,6.613907,10.779427,1.44899,0.09969,3.27707
0.433,5.996753,1,0,0.000000,5.272752,1.116367,5.218339,4.427749,15.070972,5.381066,4.555797,12.846453,1,17.530106,6.612205,10.766257,1.44113,0.11453,3.27715
0.434,5.995077,1,0,0.000000,5.279380,1.225848,5.219510,4.427826,15.059006,5.379542,4.546383,12.866678,1,17.516788,6.610503,10.753088,1.43670,0.10614,3.27723
0.435,5.993336,1,0,0.000000,5.286020,1.335280,5.220744,4.427788,15.046891,5.377845,4.536773,12.886889,1,17.503319,6.608783,10.739715,1.42315,0.09025,3.27722
0.436,5.991479,1,0,0.000000,5.292684,1.444580,5.222147,4.427443,15.034380,5.375681,4.526636,12.907054,1,17.489439,6.607012,10.725795,1.41321,0.08418,3.27699
0.437,5.989550,1,0,0.000000,5.299402,1.553880,5.223550,4.427098,15.021870,5.373517,4.516498,12.927219,1,17.475559,6.605241,10.711875,1.40735,0.10366,3.27691
0.438,5.987489,1,0,0.000000,5.306222,1.663180,5.224954,4.426752,15.009358,5.371353,4.506360,12.947385,1,17.461679,6.603471,10.697956,1.39622,0.10531,3.27721
0.439,5.985362,1,0,0.000000,5.313141,1.770226,5.226565,4.426173,14.996831,5.369118,4.496396,12.966509,1,17.447510,6.601611,10.684072,1.39021,0.09369,3.27737
0.440,5.983113,1,0,0.000000,5.320240,1.871238,5.228735,4.424967,14.984259,5.366693,4.486896,12.982844,1,17.432564,6.599510,10.670288,1.37801,0.07877,3.27715
0.441,5.980855,1,0,0.000000,5.327346,1.972251,5.230904,4.423761,14.971686,5.364267,4.477396,12.999180,1,17.417616,6.597409,10.656503,1.36715,0.11174,3.27708
0.442,5.978579,1,0,0.000000,5.334464,2.073263,5.233073,4.422554,14.959113,5.361842,4.467896,13.015515,1,17.402670,6.595308,10.642718,1.35892,0.10135,3.27746
0.443,5.976346,1,0,0.000000,5.341492,2.171876,5.235281,4.421489,14.946680,5.359402,4.458971,13.030842,1,17.387760,6.593282,10.628858,1.34109,0.09955,3.27768
0.444,5.974190,1,0,0.000000,5.348357,2.264067,5.237591,4.420798,14.934620,5.356923,4.451584,13.043468,1,17.372946,6.591455,10.614794,1.32433,0.09230,3.27745
0.445,5.972036,1,0,0.000000,5.355192,2.356258,5.239902,4.420107,14.922560,5.354444,4.444198,13.056092,1,17.358133,6.589628,10.600730,1.31167,0.10333,3.27714
0.446,5.969885,1,0,0.000000,5.361971,2.448449,5.242212,4.419416,14.910500,5.351964,4.436811,13.068718,1,17.343319,6.587801,10.586666,1.29936,0.12002,3.27661
0.447,5.967690,1,0,0.000000,5.368800,2.539533,5.244614,4.418664,14.898603,5.349539,4.430580,13.079977,1,17.328459,6.585849,10.572513,1.28651,0.09413,3.27623
0.448,5.965412,1,0,0.000000,5.375720,2.627654,5.247258,4.417745,14.887144,5.347257,4.427440,13.087579,1,17.313475,6.583562,10.558120,1.27168,0.09254,3.27631
0.449,5.963130,1,0,0.000000,5.382661,2.715774,5.249903,4.416827,14.875685,5.344976,4.424300,13.095181,1,17.298491,6.581275,10.543728,1.25933,0.08547,3.27637
0.450,5.960840,1,0,0.000000,5.389645,2.803895,5.252547,4.415908,14.864225,5.342694,4.421160,13.102782,1,17.283504,6.578988,10.529335,1.23762,0.10717,3.27637
0.451,5.958593,1,0,0.000000,5.396595,2.888700,5.255303,4.414916,14.853063,5.340405,4.418615,13.108995,1,17.268602,6.576776,10.515031,1.21588,0.09397,3.27643
0.452,5.956424,1,0,0.000000,5.403485,2.964634,5.258359,4.413724,14.842696,5.338092,4.417663,13.111492,1,17.253922,6.574763,10.500963,1.20111,0.08414,3.27666
0.453,5.954259,1,0,0.000000,5.410296,3.040568,5.261415,4.412533,14.832329,5.335780,4.416711,13.113989,1,17.239241,6.572750,10.486896,1.18703,0.08467,3.27691
0.454,5.952103,1,0,0.000000,5.416963,3.116502,5.264471,4.411342,14.821962,5.333467,4.415759,13.116485,1,17.224560,6.570737,10.472829,1.17025,0.10297,3.27721
0.455,5.949904,1,0,0.000000,5.423494,3.185341,5.267639,4.410167,14.812115,5.331219,4.415340,13.118167,1,17.210083,6.568587,10.458817,1.15244,0.11439,3.27735
0.456,5.947629,1,0,0.000000,5.429779,3.235190,5.271108,4.409031,14.803657,5.329140,4.416350,13.117667,1,17.196146,6.566069,10.444956,1.13771,0.11224,3.27705
0.457,5.945339,1,0,0.000000,5.435815,3.285039,5.274576,4.407897,14.795199,5.327062,4.417361,13.117167,1,17.182209,6.563550,10.431095,1.10959,0.09784,3.27680
0.458,5.943020,1,0,0.000000,5.441401,3.334889,5.278044,4.406761,14.786741,5.324983,4.418371,13.116668,1,17.168272,6.561032,10.417233,1.08793,0.08756,3.27673
0.459,5.940727,1,0,0.000000,5.446634,3.373671,5.281545,4.405913,14.778725,5.322787,4.419557,13.115593,1,17.154285,6.558694,10.403478,1.06910,0.08040,3.27673
0.460,5.938481,1,0,0.000000,5.451224,3.382833,5.285134,4.405831,14.771888,5.320276,4.421215,13.112975,1,17.140160,6.556837,10.390003,1.04901,0.09733,3.27696
0.461,5.936275,1,0,0.000000,5.455451,3.391994,5.288723,4.405750,14.765051,5.317764,4.422873,13.110358,1,17.126036,6.554980,10.376529,1.02809,0.09964,3.27725
0.462,5.934144,1,0,0.000000,5.459019,3.401156,5.292311,4.405669,14.758214,5.315253,4.424531,13.107741,1,17.111910,6.553124,10.363055,1.01242,0.09576,3.27771
0.463,5.932061,1,0,0.000000,5.462232,3.397995,5.295933,4.406075,14.752636,5.312793,4.426292,13.104538,1,17.097906,6.551354,10.349608,0.99412,0.08021,3.27803
0.464,5.930063,1,0,0.000000,5.464796,3.361852,5.299645,4.407783,14.750429,5.310469,4.428327,13.099768,1,17.084227,6.549816,10.336235,0.96461,0.07533,3.27795
0.465,5.928109,1,0,0.000000,5.466954,3.325710,5.303358,4.409491,14.748221,5.308146,4.430362,13.094996,1,17.070545,6.548279,10.322862,0.93603,0.08663,3.27785
0.466,5.926235,1,0,0.000000,5.468374,3.289567,5.307070,4.411198,14.746015,5.305822,4.432397,13.090225,1,17.056866,6.546741,10.309489,0.91454,0.11133,3.27770
0.467,5.924398,1,0,0.000000,5.469359,3.244555,5.310616,4.413260,14.745470,5.303552,4.434537,13.085049,1,17.043247,6.545254,10.296245,0.89440,0.11381,3.27747
0.468,5.922626,1,0,0.000000,5.469552,3.175806,5.313719,4.416266,14.749375,5.301424,4.436959,13.078789,1,17.029795,6.543903,10.283344,0.87391,0.10257,3.27701
0.469,5.920876,1,0,0.000000,5.469449,3.107057,5.316822,4.419273,14.753281,5.299295,4.439380,13.072528,1,17.016342,6.542552,10.270444,0.85281,0.08329,3.27667
0.470,5.919163,1,0,0.000000,5.468806,3.038308,5.319925,4.422279,14.757187,5.297167,4.441802,13.066267,1,17.002890,6.541200,10.257544,0.83181,0.07894,3.27667
0.471,5.917451,1,0,0.000000,5.468019,2.965796,5.322943,4.425631,14.763674,5.295228,4.444146,13.059214,1,16.989582,6.539654,10.244871,0.78863,0.11379,3.27675
0.472,5.915742,1,0,0.000000,5.466973,2.883211,5.325737,4.429905,14.777070,5.293801,4.446282,13.050037,1,16.976662,6.537588,10.232807,0.76611,0.11308,3.27706
0.473,5.914008,1,0,0.000000,5.465796,2.800627,5.328530,4.434180,14.790466,5.292373,4.448419,13.040861,1,16.963741,6.535522,10.220743,0.74299,0.08181,3.27712
0.474,5.912229,1,0,0.000000,5.464383,2.718042,5.331324,4.438455,14.803864,5.290945,4.450555,13.031686,1,16.950821,6.533455,10.208678,0.72022,0.07141,3.27651
0.475,5.910393,1,0,0.000000,5.462826,2.633204,5.334033,4.442719,14.820470,5.289552,4.452648,13.022036,1,16.937943,6.531166,10.196551,0.69765,0.08389,3.27618
0.476,5.908455,1,0,0.000000,5.461008,2.542334,5.336514,4.446953,14.845667,5.288254,4.454621,13.011116,1,16.925184,6.528280,10.184256,0.67627,0.10090,3.27664
0.477,5.906417,1,0,0.000000,5.459095,2.451464,5.338996,4.451188,14.870865,5.286955,4.456595,13.000197,1,16.912424,6.525394,10.171960,0.64688,0.09672,3.27710
0.478,5.904194,1,0,0.000000,5.457011,2.360594,5.341477,4.455423,14.896062,5.285656,4.458569,12.989278,1,16.899666,6.522509,10.159664,0.60646,0.07542,3.27756
0.479,5.901831,1,0,0.000000,5.454871,2.268588,5.343881,4.459584,14.924661,5.284398,4.460088,12.978161,1,16.887014,6.519183,10.147456,0.58291,0.08622,3.27781
0.480,5.899212,1,0,0.000000,5.452632,2.173541,5.346075,4.463548,14.962360,5.283245,4.460394,12.966512,1,16.874655,6.514678,10.135484,0.55911,0.11792,3.27751
0.481,5.896457,1,0,0.000000,5.450252,2.078494,5.348269,4.467512,15.000061,5.282092,4.460700,12.954863,1,16.862295,6.510174,10.123510,0.53451,0.10862,3.27720
0.482,5.893450,1,0,0.000000,5.447617,1.983447,5.350462,4.471477,15.037762,5.280940,4.461006,12.943213,1,16.849936,6.505669,10.111538,0.51164,0.08969,3.27690
0.483,5.890321,1,0,0.000000,5.444744,1.884090,5.352540,4.475584,15.078825,5.279702,4.460929,12.931815,1,16.837549,6.500882,10.099481,0.48405,0.09879,3.27673
0.484,5.886970,1,0,0.000000,5.441437,1.773195,5.354303,4.480076,15.128888,5.278237,4.459826,12.921086,1,16.825087,6.495340,10.087197,0.44513,0.10531,3.27696
0.485,5.883519,1,0,0.000000,5.437900,1.662301,5.356068,4.484567,15.178952,5.276773,4.458724,12.910358,1,16.812624,6.489797,10.074915,0.41187,0.09016,3.27701
